Orthogroup	Prbj	Prah
OG0001088	Prbj.g_00931	Prah.g_00972
OG0001089	Prbj.g_00757	Prah.g_01025
OG0001090	Prbj.g_02180	Prah.g_00886
OG0001091	Prbj.g_02182	Prah.g_00884
OG0001092	Prbj.g_02183	Prah.g_00882
OG0001093	Prbj.g_02187	Prah.g_00878
OG0001094	Prbj.g_02406	Prah.g_00673
OG0001095	Prbj.g_02425	Prah.g_00654
OG0001096	Prbj.g_02441	Prah.g_00637
OG0001097	Prbj.g_02486	Prah.g_00593
OG0001098	Prbj.g_02323	Prah.g_00743
OG0001099	Prbj.g_01553	Prah.g_00192
OG0001100	Prbj.g_02333	Prah.g_00740
OG0001101	Prbj.g_02334	Prah.g_00739
OG0001102	Prbj.g_02337	Prah.g_00736
OG0001103	Prbj.g_02339	Prah.g_00734
OG0001104	Prbj.g_02396	Prah.g_00684
OG0001105	Prbj.g_02391	Prah.g_00689
OG0001106	Prbj.g_02280	Prah.g_00784
OG0001107	Prbj.g_02270	Prah.g_00794
OG0001108	Prbj.g_02263	Prah.g_00801
OG0001109	Prbj.g_02261	Prah.g_00803
OG0001110	Prbj.g_02259	Prah.g_00806
OG0001111	Prbj.g_02257	Prah.g_00808
OG0001112	Prbj.g_02255	Prah.g_00810
OG0001113	Prbj.g_02254	Prah.g_00811
OG0001114	Prbj.g_02253	Prah.g_00812
OG0001115	Prbj.g_02251	Prah.g_00814
OG0001116	Prbj.g_02250	Prah.g_00815
OG0001117	Prbj.g_02249	Prah.g_00816
OG0001118	Prbj.g_02248	Prah.g_00817
OG0001119	Prbj.g_02247	Prah.g_00818
OG0001120	Prbj.g_02245	Prah.g_00821
OG0001122	Prbj.g_02216	Prah.g_00849
OG0001123	Prbj.g_02209	Prah.g_00856
OG0001124	Prbj.g_02207	Prah.g_00858
OG0001125	Prbj.g_02205	Prah.g_00860
OG0001126	Prbj.g_01850	Prah.g_00903
OG0001127	Prbj.g_01849	Prah.g_00904
OG0001128	Prbj.g_01846	Prah.g_00907
OG0001129	Prbj.g_01845	Prah.g_00908
OG0001130	Prbj.g_01844	Prah.g_00909
OG0001131	Prbj.g_02687	Prah.g_00893
OG0001132	Prbj.g_02537	Prah.g_00539
OG0001133	Prbj.g_02555	Prah.g_00521
OG0001134	Prbj.g_01990	Prah.g_02524
OG0001135	Prbj.g_01992	Prah.g_02526
OG0001136	Prbj.g_00969	Prah.g_01324
OG0001137	Prbj.g_00832	Prah.g_01305
OG0001138	Prbj.g_00004	Prah.g_01253
OG0001139	Prbj.g_00006	Prah.g_01251
OG0001140	Prbj.g_00007	Prah.g_01250
OG0001141	Prbj.g_00008	Prah.g_01249
OG0001142	Prbj.g_00009	Prah.g_01248
OG0001143	Prbj.g_01907	Prah.g_01264
OG0001144	Prbj.g_02153	Prah.g_01273
OG0001145	Prbj.g_01717	Prah.g_01353
OG0001146	Prbj.g_01733	Prah.g_01369
OG0001147	Prbj.g_00121	Prah.g_00323
OG0001148	Prbj.g_01640	Prah.g_01577
OG0001149	Prbj.g_01641	Prah.g_01578
OG0001150	Prbj.g_01642	Prah.g_01579
OG0001151	Prbj.g_01654	Prah.g_01591
OG0001152	Prbj.g_01655	Prah.g_01592
OG0001153	Prbj.g_00651	Prah.g_00366
OG0001154	Prbj.g_00652	Prah.g_00365
OG0001155	Prbj.g_01686	Prah.g_01617
OG0001156	Prbj.g_01689	Prah.g_01620
OG0001157	Prbj.g_02538	Prah.g_00538
OG0001158	Prbj.g_01690	Prah.g_01621
OG0001159	Prbj.g_01691	Prah.g_01622
OG0001160	Prbj.g_00884	Prah.g_01651
OG0001161	Prbj.g_02535	Prah.g_00541
OG0001162	Prbj.g_00780	Prah.g_01050
OG0001163	Prbj.g_00870	Prah.g_01665
OG0001164	Prbj.g_00865	Prah.g_01670
OG0001165	Prbj.g_00862	Prah.g_01673
OG0001166	Prbj.g_00482	Prah.g_01699
OG0001167	Prbj.g_00461	Prah.g_01725
OG0001168	Prbj.g_00459	Prah.g_01727
OG0001169	Prbj.g_00457	Prah.g_01729
OG0001170	Prbj.g_00455	Prah.g_01731
OG0001171	Prbj.g_00445	Prah.g_01742
OG0001172	Prbj.g_02653	Prah.g_02068
OG0001173	Prbj.g_02652	Prah.g_02067
OG0001174	Prbj.g_02644	Prah.g_02059
OG0001175	Prbj.g_02643	Prah.g_02058
OG0001176	Prbj.g_01028	Prah.g_02042
OG0001177	Prbj.g_01030	Prah.g_02044
OG0001178	Prbj.g_00851	Prah.g_01682
OG0001179	Prbj.g_00999	Prah.g_02013
OG0001180	Prbj.g_00407	Prah.g_01988
OG0001181	Prbj.g_00403	Prah.g_01984
OG0001182	Prbj.g_00394	Prah.g_01976
OG0001183	Prbj.g_00367	Prah.g_01965
OG0001184	Prbj.g_01509	Prah.g_02239
OG0001185	Prbj.g_01592	Prah.g_00156
OG0001186	Prbj.g_01253	Prah.g_00088
OG0001187	Prbj.g_01249	Prah.g_00085
OG0001188	Prbj.g_01245	Prah.g_00080
OG0001189	Prbj.g_01223	Prah.g_00057
OG0001190	Prbj.g_01955	Prah.g_02490
OG0001191	Prbj.g_01968	Prah.g_02503
OG0001192	Prbj.g_01975	Prah.g_02508
OG0001193	Prbj.g_02013	Prah.g_02548
OG0001194	Prbj.g_02019	Prah.g_02550
OG0001195	Prbj.g_02020	Prah.g_02551
OG0001196	Prbj.g_02056	Prah.g_02587
OG0001197	Prbj.g_02058	Prah.g_02589
OG0001198	Prbj.g_02070	Prah.g_02601
OG0001199	Prbj.g_00570	Prah.g_01844
OG0001200	Prbj.g_00572	Prah.g_01846
OG0001201	Prbj.g_00621	Prah.g_01898
OG0001202	Prbj.g_01164	Prah.g_02359
OG0001204	Prbj.g_01340	Prah.g_02077
OG0001205	Prbj.g_00110	Prah.g_00240
OG0001206	Prbj.g_00151	Prah.g_00291
OG0001207	Prbj.g_01638	Prah.g_01575
OG0001208	Prbj.g_01628	Prah.g_01564
OG0001209	Prbj.g_02130	Prah.g_01498
OG0001210	Prbj.g_02142	Prah.g_01484
OG0001211	Prbj.g_01864	Prah.g_01467
OG0001212	Prbj.g_01771	Prah.g_01407
OG0001213	Prbj.g_02565	Prah.g_00510
OG0001214	Prbj.g_02575	Prah.g_00499
OG0001215	Prbj.g_00932	Prah.g_00973
OG0001216	Prbj.g_02181	Prah.g_00885
OG0001217	Prbj.g_01884	Prah.g_01447
OG0001218	Prbj.g_00663	Prah.g_00356
OG0001219	Prbj.g_02311	Prah.g_00755
OG0001220	Prbj.g_02503	Prah.g_00575
OG0001221	Prbj.g_02364	Prah.g_00715
OG0001222	Prbj.g_01984	Prah.g_02517
OG0001223	Prbj.g_02243	Prah.g_00824
OG0001224	Prbj.g_01842	Prah.g_00911
OG0001225	Prbj.g_01840	Prah.g_00913
OG0001226	Prbj.g_00678	Prah.g_01192
OG0001227	Prbj.g_01669	Prah.g_01601
OG0001228	Prbj.g_02158	Prah.g_01278
OG0001229	Prbj.g_00873	Prah.g_01663
OG0001230	Prbj.g_01046	Prah.g_00418
OG0001231	Prbj.g_01184	Prah.g_00018
OG0001232	Prbj.g_00477	Prah.g_01704
OG0001233	Prbj.g_00454	Prah.g_01732
OG0001234	Prbj.g_02640	Prah.g_02055
OG0001235	Prbj.g_01033	Prah.g_02047
OG0001236	Prbj.g_01505	Prah.g_02235
OG0001237	Prbj.g_01512	Prah.g_02240
OG0001238	Prbj.g_01969	Prah.g_02504
OG0001239	Prbj.g_00567	Prah.g_01841
OG0001240	Prbj.g_00604	Prah.g_01881
OG0001241	Prbj.g_00614	Prah.g_01891
OG0001242	Prbj.g_01560	Prah.g_00185
OG0001243	Prbj.g_01529	Prah.g_02251
OG0001245	Prbj.g_00689	Prah.g_01181
OG0001246	Prbj.g_02091	Prah.g_01537
OG0001247	Prbj.g_02453	Prah.g_00625
OG0001248	Prbj.g_00943	Prah.g_00981
OG0001249	Prbj.g_00347	Prah.g_01946
OG0001250	Prbj.g_02482	Prah.g_00597
OG0001252	Prbj.g_01847	Prah.g_00906
OG0001253	Prbj.g_00696	Prah.g_01176
OG0001254	Prbj.g_01991	Prah.g_02525
OG0001255	Prbj.g_00769	Prah.g_01037
OG0001258	Prbj.g_00864	Prah.g_01671
OG0001259	Prbj.g_00456	Prah.g_01730
OG0001260	Prbj.g_00426	Prah.g_01761
OG0001261	Prbj.g_00990	Prah.g_02004
OG0001262	Prbj.g_01226	Prah.g_00060
OG0001263	Prbj.g_01531	Prah.g_02253
OG0001265	Prbj.g_01558	Prah.g_00187
OG0001266	Prbj.g_01168	Prah.g_02363
OG0001267	Prbj.g_01405	Prah.g_02134
OG0001268	Prbj.g_00335	Prah.g_01934
OG0001269	Prbj.g_02500	Prah.g_00579
OG0001270	Prbj.g_00098	Prah.g_00228
OG0001271	Prbj.g_00131	Prah.g_00309
OG0001272	Prbj.g_01624	Prah.g_01560
OG0001273	Prbj.g_02568	Prah.g_00506
OG0001274	Prbj.g_00269	Prah.g_02393
OG0001275	Prbj.g_02227	Prah.g_00837
OG0001276	Prbj.g_02210	Prah.g_00855
OG0001277	Prbj.g_02042	Prah.g_02573
OG0001278	Prbj.g_02165	Prah.g_01284
OG0001279	Prbj.g_01299	Prah.g_00431
OG0001280	Prbj.g_01725	Prah.g_01361
OG0001281	Prbj.g_01734	Prah.g_01370
OG0001283	Prbj.g_02051	Prah.g_02582
OG0001285	Prbj.g_00473	Prah.g_01709
OG0001286	Prbj.g_00409	Prah.g_01990
OG0001288	Prbj.g_01286	Prah.g_00130
OG0001290	Prbj.g_00613	Prah.g_01890
OG0001291	Prbj.g_01541	Prah.g_02263
OG0001292	Prbj.g_01346	Prah.g_02083
OG0001293	Prbj.g_01369	Prah.g_02108
OG0001294	Prbj.g_00826	Prah.g_00443
OG0001295	Prbj.g_02145	Prah.g_01481
OG0001297	Prbj.g_02100	Prah.g_01527
OG0001298	Prbj.g_01797	Prah.g_01435
OG0001300	Prbj.g_00947	Prah.g_00986
OG0001301	Prbj.g_00755	Prah.g_01023
OG0001302	Prbj.g_01337	Prah.g_01802
OG0001303	Prbj.g_02309	Prah.g_00756
OG0001307	Prbj.g_00670	Prah.g_00326
OG0001308	Prbj.g_01074	Prah.g_00396
OG0001309	Prbj.g_02106	Prah.g_01521
OG0001310	Prbj.g_00488	Prah.g_01693
OG0001311	Prbj.g_02208	Prah.g_00857
OG0001312	Prbj.g_02298	Prah.g_00766
OG0001313	Prbj.g_00142	Prah.g_00300
OG0001313	Prbj.g_00143	Prah.g_00299
OG0001316	Prbj.g_01548	Prah.g_02269
OG0001319	Prbj.g_01395	Prah.g_02124
OG0001321	Prbj.g_00119	Prah.g_00253
OG0001322	Prbj.g_00120	Prah.g_00254
OG0001323	Prbj.g_02109	Prah.g_01518
OG0001324	Prbj.g_00948	Prah.g_00987
OG0001326	Prbj.g_02026	Prah.g_02557
OG0001328	Prbj.g_02357	Prah.g_00722
OG0001329	Prbj.g_00043	Prah.g_01213
OG0001330	Prbj.g_01718	Prah.g_01354
OG0001331	Prbj.g_01644	Prah.g_01581
OG0001332	Prbj.g_01674	Prah.g_01605
OG0001333	Prbj.g_00460	Prah.g_01726
OG0001334	Prbj.g_00363	Prah.g_01961
OG0001335	Prbj.g_00362	Prah.g_01960
OG0001336	Prbj.g_02052	Prah.g_02583
OG0001337	Prbj.g_00353	Prah.g_01950
OG0001339	Prbj.g_00616	Prah.g_01893
OG0001340	Prbj.g_00352	Prah.g_01949
OG0001341	Prbj.g_02463	Prah.g_00615
OG0001344	Prbj.g_00845	Prah.g_01317
OG0001347	Prbj.g_01278	Prah.g_00082
OG0001347	Prbj.g_00979	Prah.g_00098
OG0001348	Prbj.g_00249	Prah.g_02412
OG0001351	Prbj.g_01893	Prah.g_00256
OG0001352	Prbj.g_00760	Prah.g_01029
OG0001353	Prbj.g_02473	Prah.g_00606
OG0001354	Prbj.g_02252	Prah.g_00813
OG0001355	Prbj.g_02368	Prah.g_00710
OG0001356	Prbj.g_01986	Prah.g_02519
OG0001357	Prbj.g_00073	Prah.g_00215
OG0001357	Prbj.g_00697	Prah.g_01175
OG0001358	Prbj.g_02549	Prah.g_00527
OG0001360	Prbj.g_00018	Prah.g_01240
OG0001361	Prbj.g_00309	Prah.g_01294
OG0001362	Prbj.g_01078	Prah.g_00390
OG0001363	Prbj.g_01080	Prah.g_00388
OG0001365	Prbj.g_01960	Prah.g_02495
OG0001366	Prbj.g_00479	Prah.g_01702
OG0001366	Prbj.g_00123	Prah.g_00319
OG0001367	Prbj.g_01104, Prbj.g_02016, Prbj.g_00849, Prbj.g_01037	Prah.g_00925
OG0001367	Prbj.g_02147	Prah.g_00938
OG0001367	Prbj.g_01175	Prah.g_01110, Prah.g_01114
OG0001367	Prbj.g_01822, Prbj.g_00218	Prah.g_00928
OG0001367	Prbj.g_00505	Prah.g_00551
OG0001369	Prbj.g_00603	Prah.g_01880
OG0001370	Prbj.g_02460	Prah.g_00617
OG0001371	Prbj.g_00184	Prah.g_01789
OG0001372	Prbj.g_01324	Prah.g_01812
OG0001373	Prbj.g_02025	Prah.g_02556
OG0001374	Prbj.g_02033	Prah.g_02564
OG0001376	Prbj.g_01978	Prah.g_02511
OG0001377	Prbj.g_01977	Prah.g_02510
OG0001378	Prbj.g_00091	Prah.g_00223
OG0001379	Prbj.g_01720	Prah.g_01356
OG0001380	Prbj.g_02508	Prah.g_00571
OG0001381	Prbj.g_02689	Prah.g_00895
OG0001382	Prbj.g_02174	Prah.g_00891
OG0001383	Prbj.g_02616	Prah.g_01771
OG0001383	Prbj.g_02617	Prah.g_01770
OG0001385	Prbj.g_02022	Prah.g_02553
OG0001386	Prbj.g_02023	Prah.g_02554
OG0001387	Prbj.g_02024	Prah.g_02555
OG0001388	Prbj.g_02027	Prah.g_02558
OG0001389	Prbj.g_02028	Prah.g_02559
OG0001390	Prbj.g_02029	Prah.g_02560
OG0001391	Prbj.g_02030	Prah.g_02561
OG0001392	Prbj.g_02031	Prah.g_02562
OG0001393	Prbj.g_02032	Prah.g_02563
OG0001394	Prbj.g_02381	Prah.g_00700
OG0001395	Prbj.g_02197	Prah.g_00868
OG0001396	Prbj.g_01277	Prah.g_00081
OG0001397	Prbj.g_01079	Prah.g_00389
OG0001398	Prbj.g_00690	Prah.g_01180
OG0001399	Prbj.g_00377	Prah.g_01971
OG0001400	Prbj.g_00547	Prah.g_02278
OG0001401	Prbj.g_02477	Prah.g_00602
OG0001402	Prbj.g_02554	Prah.g_00522
OG0001403	Prbj.g_01203	Prah.g_00037
OG0001405	Prbj.g_00360	Prah.g_01957
OG0001406	Prbj.g_01979	Prah.g_02512
OG0001409	Prbj.g_00834	Prah.g_01307
OG0001410	Prbj.g_00671	Prah.g_00325
OG0001412	Prbj.g_00978	Prah.g_00083
OG0001414	Prbj.g_00181	Prah.g_01786
OG0001415	Prbj.g_01776	Prah.g_01412
OG0001416	Prbj.g_01731	Prah.g_01367
OG0001418	Prbj.g_02636	Prah.g_02051
OG0001422	Prbj.g_00158	Prah.g_00282
OG0001423	Prbj.g_02711, Prbj.g_01102	Prah.g_01078
OG0001425	Prbj.g_01972	Prah.g_02507
OG0001431	Prbj.g_00731	Prah.g_00998
OG0001434	Prbj.g_02385	Prah.g_00696
OG0001435	Prbj.g_02336	Prah.g_00737
OG0001436	Prbj.g_01484	Prah.g_02210
OG0001436	Prbj.g_01485	Prah.g_02217
OG0001437	Prbj.g_01775	Prah.g_01411
OG0001438	Prbj.g_01420	Prah.g_02149
OG0001441	Prbj.g_02111	Prah.g_01516
OG0001442	Prbj.g_02389	Prah.g_00691
OG0001443	Prbj.g_00872	Prah.g_01664
OG0001444	Prbj.g_00598	Prah.g_01875
OG0001444	Prbj.g_01810	Prah.g_00137
OG0001446	Prbj.g_00047	Prah.g_01211
OG0001449	Prbj.g_01327	Prah.g_01806
OG0001450	Prbj.g_00921	Prah.g_00965
OG0001451	Prbj.g_02199	Prah.g_00866
OG0001455	Prbj.g_00227	Prah.g_02425
OG0001461	Prbj.g_01889	Prah.g_00260
OG0001462	Prbj.g_01210	Prah.g_00044
OG0001463	Prbj.g_01413	Prah.g_02142
OG0001464	Prbj.g_00351	Prah.g_01948
OG0001470	Prbj.g_01255	Prah.g_00119
OG0001475	Prbj.g_01257	Prah.g_00121
OG0001477	Prbj.g_00750	Prah.g_01020
OG0001478	Prbj.g_00137	Prah.g_00303
OG0001479	Prbj.g_00337	Prah.g_01936
OG0001484	Prbj.g_02172	Prah.g_00892
OG0001485	Prbj.g_01678	Prah.g_01609
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prah.g_00357
OG0001488	Prbj.g_00828	Prah.g_01301
OG0001489	Prbj.g_00398	Prah.g_01979
OG0001491	Prbj.g_00023	Prah.g_01231, Prah.g_01233
OG0001494	Prbj.g_01124	Prah.g_00111
OG0001495	Prbj.g_01031	Prah.g_02045
OG0001496	Prbj.g_00746	Prah.g_01016
OG0001497	Prbj.g_00749	Prah.g_01019
OG0001498	Prbj.g_00065	Prah.g_00206
OG0001500	Prbj.g_00180	Prah.g_01785
OG0001501	Prbj.g_00168	Prah.g_01344
OG0001503	Prbj.g_01336	Prah.g_01803
OG0001506	Prbj.g_00036	Prah.g_01217
OG0001508	Prbj.g_01254	Prah.g_00118
OG0001510	Prbj.g_01818	Prah.g_00143
OG0001511	Prbj.g_00628	Prah.g_01906
OG0001512	Prbj.g_02612	Prah.g_01775
OG0001513	Prbj.g_00676	Prah.g_01194
OG0001514	Prbj.g_00745	Prah.g_01015
OG0001515	Prbj.g_00939	Prah.g_00978
OG0001516	Prbj.g_00817	Prah.g_00453
OG0001517	Prbj.g_00340	Prah.g_01939
OG0001518	Prbj.g_01971	Prah.g_02506
OG0001519	Prbj.g_01982	Prah.g_02515
OG0001525	Prbj.g_02626	Prah.g_01202
OG0001527	Prbj.g_01878	Prah.g_01453
OG0001529	Prbj.g_01216	Prah.g_00050
OG0001530	Prbj.g_00626	Prah.g_01903
OG0001531	Prbj.g_02613	Prah.g_01774
OG0001532	Prbj.g_00005	Prah.g_01252
OG0001533	Prbj.g_00683	Prah.g_01187
OG0001533	Prbj.g_00090	Prah.g_00222
OG0001534	Prbj.g_02200	Prah.g_00865
OG0001535	Prbj.g_02212	Prah.g_00853
OG0001536	Prbj.g_02272	Prah.g_00792
OG0001537	Prbj.g_02372	Prah.g_00707
OG0001538	Prbj.g_02417	Prah.g_00662
OG0001539	Prbj.g_02522	Prah.g_00559
OG0001540	Prbj.g_01533	Prah.g_02255
OG0001541	Prbj.g_00507	Prah.g_02318
OG0001542	Prbj.g_01142	Prah.g_02335
OG0001543	Prbj.g_00247	Prah.g_02414
OG0001544	Prbj.g_01981	Prah.g_02514
OG0001545	Prbj.g_02041	Prah.g_02572
OG0001550	Prbj.g_00688	Prah.g_01182
OG0001553	Prbj.g_01053	Prah.g_00411
OG0001555	Prbj.g_01316	Prah.g_01817
OG0001558	Prbj.g_01187	Prah.g_00021
OG0001559	Prbj.g_00625	Prah.g_01902
OG0001560	Prbj.g_00612	Prah.g_01889
OG0001561	Prbj.g_02206	Prah.g_00859
OG0001562	Prbj.g_02220	Prah.g_00845
OG0001563	Prbj.g_00982	Prah.g_01996
OG0001565	Prbj.g_02457	Prah.g_00621
OG0001572	Prbj.g_00213	Prah.g_01101
OG0001574	Prbj.g_01876	Prah.g_01456
OG0001575	Prbj.g_01881	Prah.g_01450
OG0001576	Prbj.g_01743	Prah.g_01379
OG0001577	Prbj.g_00967	Prah.g_01326
OG0001579	Prbj.g_00356	Prah.g_01953
OG0001580	Prbj.g_01944	Prah.g_02479
OG0001588	Prbj.g_01492	Prah.g_02223
OG0001589	Prbj.g_00452	Prah.g_01735
OG0001590	Prbj.g_02501	Prah.g_00578
OG0001591	Prbj.g_02526	Prah.g_00552
OG0001592	Prbj.g_01945	Prah.g_02480
OG0001598	Prbj.g_00951	Prah.g_01342
OG0001614	Prbj.g_01590	Prah.g_00158
OG0001615	Prbj.g_02667	Prah.g_01475
OG0001616	Prbj.g_01911	Prah.g_01261
OG0001617	Prbj.g_01092	Prah.g_00989
OG0001618	Prbj.g_02188	Prah.g_00877
OG0001619	Prbj.g_02282	Prah.g_00782
OG0001620	Prbj.g_00326	Prah.g_01924
OG0001621	Prbj.g_01358	Prah.g_02097
OG0001622	Prbj.g_02050	Prah.g_02581
OG0001627	Prbj.g_01682	Prah.g_01613
OG0001634	Prbj.g_00823	Prah.g_00447
OG0001635	Prbj.g_02633	Prah.g_01421, Prah.g_01206
OG0001636	Prbj.g_01209	Prah.g_00043
OG0001637	Prbj.g_00436	Prah.g_01751
OG0001638	Prbj.g_00490	Prah.g_01691
OG0001639	Prbj.g_01685	Prah.g_01616
OG0001640	Prbj.g_01851	Prah.g_00902
OG0001641	Prbj.g_02238	Prah.g_00827
OG0001642	Prbj.g_02499	Prah.g_00580
OG0001643	Prbj.g_02578	Prah.g_00496
OG0001652	Prbj.g_01185	Prah.g_00019
OG0001653	Prbj.g_00601	Prah.g_01878
OG0001654	Prbj.g_01683	Prah.g_01614
OG0001655	Prbj.g_00072	Prah.g_00214
OG0001655	Prbj.g_00229	Prah.g_02423
OG0001656	Prbj.g_00357	Prah.g_01954
OG0001657	Prbj.g_00532	Prah.g_02293
OG0001658	Prbj.g_01954	Prah.g_02489
OG0001661	Prbj.g_00045, Prbj.g_00051	Prah.g_01208
OG0001670	Prbj.g_00736	Prah.g_01003
OG0001671	Prbj.g_00254	Prah.g_02407
OG0001672	Prbj.g_00578	Prah.g_01855, Prah.g_01853
OG0001673	Prbj.g_00178	Prah.g_01783
OG0001674	Prbj.g_00432	Prah.g_01755
OG0001674	Prbj.g_00431	Prah.g_01756
OG0001675	Prbj.g_02223	Prah.g_00841
OG0001675	Prbj.g_02221	Prah.g_00843
OG0001676	Prbj.g_00354	Prah.g_01951
OG0001677	Prbj.g_00366	Prah.g_01964
OG0001684	Prbj.g_01783	Prah.g_01419
OG0001691	Prbj.g_02325	Prah.g_00742
OG0001692	Prbj.g_01051	Prah.g_00413
OG0001693	Prbj.g_00070	Prah.g_00212
OG0001694	Prbj.g_01407	Prah.g_02136
OG0001695	Prbj.g_02036	Prah.g_02568
OG0001696	Prbj.g_00920	Prah.g_00964
OG0001698	Prbj.g_00764	Prah.g_01034
OG0001703	Prbj.g_01637	Prah.g_01574
OG0001712	Prbj.g_02465	Prah.g_00612
OG0001715	Prbj.g_00707	Prah.g_01165
OG0001716	Prbj.g_02495	Prah.g_00584
OG0001726	Prbj.g_02321	Prah.g_00745
OG0001728	Prbj.g_01256	Prah.g_00093
OG0001729	Prbj.g_02618	Prah.g_01769
OG0001730	Prbj.g_00421	Prah.g_01766
OG0001731	Prbj.g_01698	Prah.g_01630
OG0001732	Prbj.g_01904	Prah.g_01267
OG0001734	Prbj.g_02497	Prah.g_00582
OG0001735	Prbj.g_00808	Prah.g_00461
OG0001736	Prbj.g_00345	Prah.g_01944
OG0001737	Prbj.g_01425	Prah.g_02154
OG0001738	Prbj.g_01458	Prah.g_02185
OG0001740	Prbj.g_02039	Prah.g_02571
OG0001746	Prbj.g_00071	Prah.g_00213
OG0001747	Prbj.g_00549	Prah.g_02276
OG0001748	Prbj.g_00256	Prah.g_02405
OG0001749	Prbj.g_01475	Prah.g_02203
OG0001750	Prbj.g_00599	Prah.g_01876
OG0001751	Prbj.g_00179	Prah.g_01784
OG0001752	Prbj.g_00424	Prah.g_01763
OG0001753	Prbj.g_00430	Prah.g_01757
OG0001754	Prbj.g_00433	Prah.g_01754
OG0001755	Prbj.g_02105	Prah.g_01522
OG0001757	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673	Prah.g_01198
OG0001760	Prbj.g_00936	Prah.g_00977
OG0001761	Prbj.g_00901	Prah.g_00944
OG0001762	Prbj.g_02230	Prah.g_00834
OG0001763	Prbj.g_02244	Prah.g_00822, Prah.g_00823
OG0001764	Prbj.g_02318	Prah.g_00748
OG0001766	Prbj.g_01435	Prah.g_02161
OG0001767	Prbj.g_01483	Prah.g_02216
OG0001768	Prbj.g_01149	Prah.g_02342
OG0001783	Prbj.g_01595	Prah.g_00153
OG0001784	Prbj.g_00594	Prah.g_01871
OG0001785	Prbj.g_00434	Prah.g_01753
OG0001785	Prbj.g_00435	Prah.g_01752
OG0001786	Prbj.g_01714	Prah.g_01646
OG0001787	Prbj.g_02126	Prah.g_01502
OG0001788	Prbj.g_02129	Prah.g_01499
OG0001789	Prbj.g_01727	Prah.g_01363
OG0001790	Prbj.g_00960	Prah.g_01334
OG0001791	Prbj.g_00837	Prah.g_01309
OG0001792	Prbj.g_02154	Prah.g_01274
OG0001793	Prbj.g_00698	Prah.g_01174
OG0001794	Prbj.g_00718	Prah.g_01129
OG0001795	Prbj.g_00779	Prah.g_01049
OG0001796	Prbj.g_02218	Prah.g_00847
OG0001797	Prbj.g_02289	Prah.g_00775
OG0001798	Prbj.g_02556	Prah.g_00520
OG0001799	Prbj.g_02595	Prah.g_00479
OG0001800	Prbj.g_01295	Prah.g_00429
OG0001801	Prbj.g_01042	Prah.g_00422
OG0001802	Prbj.g_00125	Prah.g_00317
OG0001803	Prbj.g_00106	Prah.g_00236
OG0001804	Prbj.g_00066	Prah.g_00207
OG0001805	Prbj.g_01351	Prah.g_02088
OG0001806	Prbj.g_01396	Prah.g_02125
OG0001807	Prbj.g_01486	Prah.g_02218
OG0001808	Prbj.g_01497	Prah.g_02226
OG0001809	Prbj.g_01544	Prah.g_02266
OG0001810	Prbj.g_01546	Prah.g_02267
OG0001811	Prbj.g_01139	Prah.g_02325
OG0001812	Prbj.g_01946	Prah.g_02481
OG0001813	Prbj.g_02001	Prah.g_02535
OG0001814	Prbj.g_02059	Prah.g_02590
OG0001815	Prbj.g_02068	Prah.g_02599
OG0001835	Prbj.g_00753	Prah.g_01021
OG0001837	Prbj.g_00255	Prah.g_02406
OG0001838	Prbj.g_02081	Prah.g_00009
OG0001839	Prbj.g_01205	Prah.g_00039
OG0001840	Prbj.g_01222	Prah.g_00056
OG0001841	Prbj.g_01230	Prah.g_00064
OG0001842	Prbj.g_01812	Prah.g_00139
OG0001843	Prbj.g_01589	Prah.g_00159
OG0001844	Prbj.g_01588	Prah.g_00160
OG0001845	Prbj.g_01582	Prah.g_00162
OG0001846	Prbj.g_01561	Prah.g_00184
OG0001847	Prbj.g_01559	Prah.g_00186
OG0001848	Prbj.g_01555	Prah.g_00190
OG0001849	Prbj.g_00586	Prah.g_01865
OG0001850	Prbj.g_00579	Prah.g_01858
OG0001851	Prbj.g_00574	Prah.g_01848
OG0001852	Prbj.g_00573	Prah.g_01847
OG0001853	Prbj.g_00566	Prah.g_01840
OG0001854	Prbj.g_00175	Prah.g_01780
OG0001855	Prbj.g_00437	Prah.g_01750
OG0001856	Prbj.g_00886	Prah.g_01650
OG0001857	Prbj.g_00889	Prah.g_01647
OG0001858	Prbj.g_01695	Prah.g_01626
OG0001859	Prbj.g_01648	Prah.g_01585
OG0001860	Prbj.g_01636	Prah.g_01573
OG0001861	Prbj.g_01623	Prah.g_01559
OG0001862	Prbj.g_01611	Prah.g_01547
OG0001863	Prbj.g_01606	Prah.g_01542
OG0001864	Prbj.g_02140	Prah.g_01487
OG0001865	Prbj.g_01784	Prah.g_01420
OG0001866	Prbj.g_01759	Prah.g_01395
OG0001867	Prbj.g_01749	Prah.g_01386
OG0001868	Prbj.g_01730	Prah.g_01366
OG0001869	Prbj.g_00966	Prah.g_01327
OG0001870	Prbj.g_00974	Prah.g_01319
OG0001871	Prbj.g_00842	Prah.g_01314
OG0001872	Prbj.g_02161	Prah.g_01281
OG0001873	Prbj.g_01912	Prah.g_01260
OG0001874	Prbj.g_00017	Prah.g_01241
OG0001877	Prbj.g_00940	Prah.g_00979
