Orthogroup	Praa	Syak
OG0001172	Praa.g_01702	Syak.g_01388
OG0001173	Praa.g_01703	Syak.g_01387
OG0001174	Praa.g_01711	Syak.g_01379
OG0001175	Praa.g_01712	Syak.g_01378
OG0001176	Praa.g_01719	Syak.g_01354
OG0001177	Praa.g_01722	Syak.g_01356
OG0001178	Praa.g_01727	Syak.g_02411
OG0001179	Praa.g_01759	Syak.g_01324
OG0001181	Praa.g_01785	Syak.g_01296
OG0001182	Praa.g_01792	Syak.g_01287
OG0001183	Praa.g_01797	Syak.g_01282
OG0001184	Praa.g_01813	Syak.g_01571
OG0001185	Praa.g_01827	Syak.g_01643
OG0001186	Praa.g_01850	Syak.g_01709
OG0001187	Praa.g_01854	Syak.g_01712
OG0001188	Praa.g_01857	Syak.g_01714
OG0001189	Praa.g_01874	Syak.g_01736
OG0001190	Praa.g_01878	Syak.g_01942
OG0001191	Praa.g_01888	Syak.g_01928
OG0001192	Praa.g_01892	Syak.g_01921
OG0001193	Praa.g_01902	Syak.g_01888
OG0001194	Praa.g_01903	Syak.g_01882
OG0001195	Praa.g_01904	Syak.g_01881
OG0001196	Praa.g_01917	Syak.g_01811
OG0001197	Praa.g_01918	Syak.g_01809
OG0001198	Praa.g_01925	Syak.g_01798
OG0001199	Praa.g_00074	Syak.g_02249
OG0001200	Praa.g_00076	Syak.g_02247
OG0001201	Praa.g_00108	Syak.g_02191
OG0001202	Praa.g_00199	Syak.g_02061
OG0001203	Praa.g_00238	Syak.g_02307
OG0001204	Praa.g_00243	Syak.g_01404
OG0001205	Praa.g_00444	Syak.g_01181
OG0001206	Praa.g_00462	Syak.g_01148
OG0001207	Praa.g_00477	Syak.g_02566
OG0001208	Praa.g_00482	Syak.g_02576
OG0001209	Praa.g_00535	Syak.g_02643
OG0001210	Praa.g_00540	Syak.g_02654
OG0001211	Praa.g_00551	Syak.g_02669
OG0001212	Praa.g_00596	Syak.g_02728
OG0001213	Praa.g_00629	Syak.g_00025
OG0001214	Praa.g_00637	Syak.g_00037
OG0001215	Praa.g_00690	Syak.g_00697
OG0001216	Praa.g_00713	Syak.g_00805
OG0001217	Praa.g_00751	Syak.g_00138
OG0001218	Praa.g_00758	Syak.g_01093
OG0001219	Praa.g_00791	Syak.g_00551
OG0001220	Praa.g_00856	Syak.g_00580
OG0001221	Praa.g_00918	Syak.g_00390
OG0001222	Praa.g_00956	Syak.g_00517
OG0001223	Praa.g_00982	Syak.g_00472
OG0001224	Praa.g_01035	Syak.g_00739
OG0001226	Praa.g_01064	Syak.g_02239
OG0001227	Praa.g_01083	Syak.g_00963
OG0001228	Praa.g_01204	Syak.g_00619
OG0001229	Praa.g_01364	Syak.g_00711
OG0001230	Praa.g_01468	Syak.g_01030
OG0001231	Praa.g_01574	Syak.g_01777
OG0001232	Praa.g_01658	Syak.g_02385
OG0001233	Praa.g_01679	Syak.g_02359
OG0001234	Praa.g_01714	Syak.g_01374
OG0001235	Praa.g_01724	Syak.g_01362
OG0001236	Praa.g_01810	Syak.g_01568
OG0001237	Praa.g_01814	Syak.g_01573
OG0001238	Praa.g_01889	Syak.g_01926
OG0001239	Praa.g_00071	Syak.g_02252
OG0001240	Praa.g_00093	Syak.g_02206
OG0001241	Praa.g_00101	Syak.g_02197
OG0001242	Praa.g_00119	Syak.g_02168
OG0001243	Praa.g_00125	Syak.g_02160
OG0001244	Praa.g_00141	Syak.g_02132
OG0001245	Praa.g_00379	Syak.g_00248
OG0001246	Praa.g_00504	Syak.g_02604
OG0001247	Praa.g_00683	Syak.g_00618
OG0001248	Praa.g_00685	Syak.g_00147
OG0001249	Praa.g_00780	Syak.g_01251
OG0001250	Praa.g_00845	Syak.g_00602
OG0001251	Praa.g_00893	Syak.g_01875
OG0001252	Praa.g_01030	Syak.g_00754
OG0001253	Praa.g_01084	Syak.g_00250
OG0001254	Praa.g_01129	Syak.g_00272
OG0001255	Praa.g_01144	Syak.g_00066
OG0001256	Praa.g_01567	Syak.g_02430
OG0001257	Praa.g_01573	Syak.g_02502
OG0001258	Praa.g_01632	Syak.g_02420
OG0001259	Praa.g_01677	Syak.g_02361
OG0001260	Praa.g_01694	Syak.g_02332
OG0001261	Praa.g_01767	Syak.g_01315
OG0001262	Praa.g_01872	Syak.g_01734
OG0001265	Praa.g_00118	Syak.g_02170
OG0001266	Praa.g_00203	Syak.g_02057
OG0001267	Praa.g_00280	Syak.g_01459
OG0001268	Praa.g_00339	Syak.g_01240
OG0001269	Praa.g_00358	Syak.g_02323
OG0001270	Praa.g_00434	Syak.g_01194
OG0001271	Praa.g_00472	Syak.g_01121
OG0001272	Praa.g_00486	Syak.g_02580
OG0001273	Praa.g_00631	Syak.g_00030
OG0001274	Praa.g_00703	Syak.g_01988
OG0001275	Praa.g_00992	Syak.g_00633
OG0001276	Praa.g_01014	Syak.g_00649
OG0001277	Praa.g_01072	Syak.g_01829
OG0001278	Praa.g_01209	Syak.g_00671
OG0001279	Praa.g_01257	Syak.g_00105
OG0001280	Praa.g_01317	Syak.g_00933
OG0001281	Praa.g_01323	Syak.g_00944
OG0001282	Praa.g_01367	Syak.g_02564
OG0001283	Praa.g_01386	Syak.g_01818
OG0001284	Praa.g_01547	Syak.g_02446
OG0001285	Praa.g_01661	Syak.g_02381
OG0001286	Praa.g_01779	Syak.g_01301
OG0001287	Praa.g_01834	Syak.g_01652
OG0001288	Praa.g_01843	Syak.g_01686
OG0001289	Praa.g_00087	Syak.g_02222
OG0001290	Praa.g_00100	Syak.g_02198
OG0001291	Praa.g_00135	Syak.g_02147
OG0001292	Praa.g_00248	Syak.g_01410
OG0001293	Praa.g_00261	Syak.g_01432
OG0001294	Praa.g_00377	Syak.g_00355
OG0001295	Praa.g_00467	Syak.g_00740
OG0001296	Praa.g_00509	Syak.g_02610
OG0001297	Praa.g_00514	Syak.g_02614
OG0001298	Praa.g_00577	Syak.g_02703
OG0001299	Praa.g_00666	Syak.g_00349
OG0001300	Praa.g_00693	Syak.g_00706
OG0001301	Praa.g_00696	Syak.g_00721
OG0001302	Praa.g_00789	Syak.g_00068
OG0001303	Praa.g_00996	Syak.g_00548
OG0001304	Praa.g_01024	Syak.g_00664
OG0001305	Praa.g_01043	Syak.g_00728
OG0001306	Praa.g_01146	Syak.g_00915
OG0001307	Praa.g_01349	Syak.g_00344
OG0001308	Praa.g_01486	Syak.g_01054
OG0001309	Praa.g_01571	Syak.g_02620
OG0001315	Praa.g_00062	Syak.g_01284
OG0001316	Praa.g_00140	Syak.g_02140
OG0001317	Praa.g_00234	Syak.g_02302
OG0001318	Praa.g_00256	Syak.g_01424
OG0001319	Praa.g_00272	Syak.g_01448
OG0001321	Praa.g_00450	Syak.g_01172
OG0001322	Praa.g_00451	Syak.g_01171
OG0001323	Praa.g_00519	Syak.g_02623
OG0001324	Praa.g_00694	Syak.g_00707
OG0001325	Praa.g_00716	Syak.g_00800
OG0001326	Praa.g_00881	Syak.g_01870, Syak.g_01154
OG0001327	Praa.g_01055	Syak.g_00362
OG0001328	Praa.g_01082	Syak.g_00383
OG0001329	Praa.g_01123	Syak.g_00280
OG0001330	Praa.g_01289	Syak.g_00925
OG0001331	Praa.g_01372	Syak.g_02559
OG0001332	Praa.g_01519	Syak.g_02485
OG0001333	Praa.g_01673	Syak.g_02365
OG0001334	Praa.g_01800	Syak.g_01274
OG0001335	Praa.g_01801	Syak.g_01273
OG0001336	Praa.g_01914	Syak.g_01817
OG0001340	Praa.g_00328	Syak.g_01261
OG0001343	Praa.g_00890	Syak.g_01877
OG0001344	Praa.g_01163	Syak.g_00893
OG0001345	Praa.g_01178	Syak.g_00856
OG0001346	Praa.g_01319	Syak.g_00937
OG0001347	Praa.g_01429	Syak.g_01885, Syak.g_01622
OG0001348	Praa.g_01595	Syak.g_00774
OG0001351	Praa.g_00453	Syak.g_01164
OG0001352	Praa.g_00680	Syak.g_00764
OG0001353	Praa.g_00836	Syak.g_00612
OG0001354	Praa.g_00974	Syak.g_00485
OG0001355	Praa.g_01605	Syak.g_00144
OG0001358	Praa.g_00620	Syak.g_00007
OG0001359	Praa.g_00891	Syak.g_01878
OG0001360	Praa.g_01085	Syak.g_00854
OG0001361	Praa.g_01175	Syak.g_00859
OG0001364	Praa.g_01803	Syak.g_01552
OG0001365	Praa.g_01882	Syak.g_01937
OG0001369	Praa.g_00092	Syak.g_02207
OG0001371	Praa.g_00679	Syak.g_02231
OG0001373	Praa.g_00880	Syak.g_01871
OG0001374	Praa.g_00888	Syak.g_01863
OG0001375	Praa.g_00889	Syak.g_01876
OG0001376	Praa.g_01049	Syak.g_01916
OG0001377	Praa.g_01050	Syak.g_01917
OG0001378	Praa.g_01094	Syak.g_01196
OG0001379	Praa.g_01312	Syak.g_00927
OG0001380	Praa.g_01354	Syak.g_00237
OG0001382	Praa.g_01587	Syak.g_01169
OG0001385	Praa.g_00877	Syak.g_01874
OG0001386	Praa.g_00878	Syak.g_01873
OG0001387	Praa.g_00879	Syak.g_01872
OG0001388	Praa.g_00882	Syak.g_01869
OG0001389	Praa.g_00883	Syak.g_01868
OG0001390	Praa.g_00884	Syak.g_01867
OG0001391	Praa.g_00885	Syak.g_01866
OG0001392	Praa.g_00886	Syak.g_01865
OG0001393	Praa.g_00887	Syak.g_01864
OG0001394	Praa.g_00922	Syak.g_00399
OG0001395	Praa.g_01026	Syak.g_00789
OG0001396	Praa.g_01430	Syak.g_01623, Syak.g_01884
OG0001398	Praa.g_01601	Syak.g_00571
OG0001399	Praa.g_01716	Syak.g_01977, Syak.g_01103
OG0001405	Praa.g_00326	Syak.g_01271
OG0001406	Praa.g_01048	Syak.g_01915
OG0001408	Praa.g_01067	Syak.g_00087
OG0001409	Praa.g_01166	Syak.g_00878
OG0001410	Praa.g_01350	Syak.g_00343
OG0001412	Praa.g_01428	Syak.g_01621, Syak.g_01886
OG0001413	Praa.g_01562	Syak.g_00103
OG0001416	Praa.g_00458	Syak.g_00941
OG0001417	Praa.g_00469	Syak.g_00486
OG0001420	Praa.g_01103	Syak.g_00997, Syak.g_02635
OG0001422	Praa.g_01593	Syak.g_00928
OG0001429	Praa.g_00792	Syak.g_00547
OG0001430	Praa.g_01284	Syak.g_01949, Syak.g_00314
OG0001432	Praa.g_01560	Syak.g_00095
OG0001438	Praa.g_00293	Syak.g_01475
OG0001439	Praa.g_00307	Syak.g_01506
OG0001442	Praa.g_00741	Syak.g_00415
OG0001447	Praa.g_00126	Syak.g_02159
OG0001448	Praa.g_00366	Syak.g_00121
OG0001449	Praa.g_00393	Syak.g_01401
OG0001452	Praa.g_00894	Syak.g_01419
OG0001453	Praa.g_00986	Syak.g_00465
OG0001454	Praa.g_01078	Syak.g_00249
OG0001456	Praa.g_01137	Syak.g_01855
OG0001457	Praa.g_01138	Syak.g_01854
OG0001458	Praa.g_01139	Syak.g_01853
OG0001459	Praa.g_01273	Syak.g_00311
OG0001462	Praa.g_00034	Syak.g_01750
OG0001464	Praa.g_00329	Syak.g_01260
OG0001465	Praa.g_00702	Syak.g_00775
OG0001467	Praa.g_00781	Syak.g_01022
OG0001470	Praa.g_01404	Syak.g_01592
OG0001471	Praa.g_01563	Syak.g_01501
OG0001473	Praa.g_01851	Syak.g_00102
OG0001479	Praa.g_00337	Syak.g_01242
OG0001480	Praa.g_00368	Syak.g_00084
OG0001482	Praa.g_00456	Syak.g_00476
OG0001492	Praa.g_01206	Syak.g_00668
OG0001493	Praa.g_01214	Syak.g_00676
OG0001495	Praa.g_01721	Syak.g_01357
OG0001502	Praa.g_00772	Syak.g_00586
OG0001504	Praa.g_01274	Syak.g_00310
OG0001520	Praa.g_00388	Syak.g_02689
OG0001525	Praa.g_01579	Syak.g_00091
OG0001546	Praa.g_00524	Syak.g_02627
OG0001547	Praa.g_00774	Syak.g_00564
OG0001549	Praa.g_00863	Syak.g_00577
OG0001551	Praa.g_01136	Syak.g_00689
OG0001553	Praa.g_01473	Syak.g_01037
OG0001554	Praa.g_01569	Syak.g_01945
OG0001565	Praa.g_00416	Syak.g_00083
OG0001567	Praa.g_00773	Syak.g_00565
OG0001568	Praa.g_00775	Syak.g_00562
OG0001570	Praa.g_01106	Syak.g_00574
OG0001572	Praa.g_01251	Syak.g_00097
OG0001573	Praa.g_01434	Syak.g_01697
OG0001582	Praa.g_00468	Syak.g_00231
OG0001602	Praa.g_00701	Syak.g_00776
OG0001625	Praa.g_00258	Syak.g_01426
OG0001633	Praa.g_01363	Syak.g_00662
OG0001647	Praa.g_00273	Syak.g_01450
OG0001666	Praa.g_01272	Syak.g_00212
OG0001745	Praa.g_01559	Syak.g_00281
OG0002029	Praa.g_01271	Syak.g_01128
OG0002692	Praa.g_01603	Syak.g_00245
