Orthogroup	Praa	Prau
OG0001143	Praa.g_01196	Prau.g_01243
OG0001144	Praa.g_01201	Prau.g_01248
OG0001145	Praa.g_01310	Prau.g_01362
OG0001146	Praa.g_01322	Prau.g_01375
OG0001147	Praa.g_01352	Prau.g_01395
OG0001148	Praa.g_01368	Prau.g_01411
OG0001149	Praa.g_01369	Prau.g_01412
OG0001150	Praa.g_01370	Prau.g_01413
OG0001151	Praa.g_01381	Prau.g_01424
OG0001152	Praa.g_01382	Prau.g_01425
OG0001153	Praa.g_01508	Prau.g_01563
OG0001154	Praa.g_01509	Prau.g_01564
OG0001155	Praa.g_01521	Prau.g_01576
OG0001156	Praa.g_01524	Prau.g_01579
OG0001157	Praa.g_01525	Prau.g_01580
OG0001158	Praa.g_01526	Prau.g_01581
OG0001159	Praa.g_01527	Prau.g_01582
OG0001160	Praa.g_01552	Prau.g_01606
OG0001161	Praa.g_01565	Prau.g_01619
OG0001162	Praa.g_01576	Prau.g_01630
OG0001163	Praa.g_01627	Prau.g_01724
OG0001164	Praa.g_01631	Prau.g_01728
OG0001165	Praa.g_01634	Prau.g_01731
OG0001166	Praa.g_01654	Prau.g_01751
OG0001167	Praa.g_01672	Prau.g_01768
OG0001168	Praa.g_01674	Prau.g_01770
OG0001169	Praa.g_01676	Prau.g_01772
OG0001170	Praa.g_01678	Prau.g_01774
OG0001171	Praa.g_01688	Prau.g_01783
OG0001172	Praa.g_01702	Prau.g_01797
OG0001173	Praa.g_01703	Prau.g_01798
OG0001174	Praa.g_01711	Prau.g_01806
OG0001175	Praa.g_01712	Prau.g_01807
OG0001176	Praa.g_01719	Prau.g_01814
OG0001177	Praa.g_01722	Prau.g_01817
OG0001178	Praa.g_01727	Prau.g_01822
OG0001179	Praa.g_01759	Prau.g_01853
OG0001180	Praa.g_01781	Prau.g_01875
OG0001181	Praa.g_01785	Prau.g_01879
OG0001182	Praa.g_01792	Prau.g_01886
OG0001183	Praa.g_01797	Prau.g_01890
OG0001184	Praa.g_01813	Prau.g_01906
OG0001185	Praa.g_01827	Prau.g_01920
OG0001186	Praa.g_01850	Prau.g_01943
OG0001187	Praa.g_01854	Prau.g_01947
OG0001188	Praa.g_01857	Prau.g_01950
OG0001189	Praa.g_01874	Prau.g_01967
OG0001190	Praa.g_01878	Prau.g_01971
OG0001191	Praa.g_01888	Prau.g_01981
OG0001192	Praa.g_01892	Prau.g_01985
OG0001193	Praa.g_01902	Prau.g_01995
OG0001194	Praa.g_01903	Prau.g_01996
OG0001195	Praa.g_01904	Prau.g_01997
OG0001196	Praa.g_01917	Prau.g_02010
OG0001197	Praa.g_01918	Prau.g_02011
OG0001198	Praa.g_01925	Prau.g_02019
OG0001199	Praa.g_00074	Prau.g_00075
OG0001200	Praa.g_00076	Prau.g_00077
OG0001201	Praa.g_00108	Prau.g_00109
OG0001202	Praa.g_00199	Prau.g_00200
OG0001203	Praa.g_00238	Prau.g_00239
OG0001204	Praa.g_00243	Prau.g_00245
OG0001205	Praa.g_00444	Prau.g_00486
OG0001206	Praa.g_00462	Prau.g_00504
OG0001207	Praa.g_00477	Prau.g_00518
OG0001208	Praa.g_00482	Prau.g_00523
OG0001209	Praa.g_00535	Prau.g_00575
OG0001210	Praa.g_00540	Prau.g_00580
OG0001211	Praa.g_00551	Prau.g_00590
OG0001212	Praa.g_00596	Prau.g_00634
OG0001213	Praa.g_00629	Prau.g_00669
OG0001214	Praa.g_00637	Prau.g_00677
OG0001215	Praa.g_00690	Prau.g_00730
OG0001216	Praa.g_00713	Prau.g_00757
OG0001217	Praa.g_00751	Prau.g_00800
OG0001218	Praa.g_00758	Prau.g_00809
OG0001219	Praa.g_00791	Prau.g_00843
OG0001220	Praa.g_00856	Prau.g_00906
OG0001221	Praa.g_00918	Prau.g_00967
OG0001222	Praa.g_00956	Prau.g_01007
OG0001223	Praa.g_00982	Prau.g_01033
OG0001224	Praa.g_01035	Prau.g_01085
OG0001225	Praa.g_01037	Prau.g_01087
OG0001226	Praa.g_01064	Prau.g_01112
OG0001227	Praa.g_01083	Prau.g_01130
OG0001228	Praa.g_01204	Prau.g_01251
OG0001229	Praa.g_01364	Prau.g_01407
OG0001230	Praa.g_01468	Prau.g_01520
OG0001231	Praa.g_01574	Prau.g_01628
OG0001232	Praa.g_01658	Prau.g_01755
OG0001233	Praa.g_01679	Prau.g_01775
OG0001234	Praa.g_01714	Prau.g_01809
OG0001235	Praa.g_01724	Prau.g_01819
OG0001236	Praa.g_01810	Prau.g_01903
OG0001237	Praa.g_01814	Prau.g_01907
OG0001238	Praa.g_01889	Prau.g_01982
OG0001240	Praa.g_00093	Prau.g_00094
OG0001241	Praa.g_00101	Prau.g_00102
OG0001242	Praa.g_00119	Prau.g_00120
OG0001243	Praa.g_00125	Prau.g_00126
OG0001244	Praa.g_00141	Prau.g_00142
OG0001245	Praa.g_00379	Prau.g_00383
OG0001246	Praa.g_00504	Prau.g_00545
OG0001247	Praa.g_00683	Prau.g_00723
OG0001248	Praa.g_00685	Prau.g_00725
OG0001249	Praa.g_00780	Prau.g_00832
OG0001250	Praa.g_00845	Prau.g_00894
OG0001251	Praa.g_00893	Prau.g_00943
OG0001252	Praa.g_01030	Prau.g_01080
OG0001253	Praa.g_01084	Prau.g_01131
OG0001254	Praa.g_01129	Prau.g_01176
OG0001255	Praa.g_01144	Prau.g_01191
OG0001256	Praa.g_01567	Prau.g_01621
OG0001257	Praa.g_01573	Prau.g_01627
OG0001258	Praa.g_01632	Prau.g_01729
OG0001259	Praa.g_01677	Prau.g_01773
OG0001260	Praa.g_01694	Prau.g_01789
OG0001261	Praa.g_01767	Prau.g_01861
OG0001262	Praa.g_01872	Prau.g_01965
OG0001264	Praa.g_00038	Prau.g_01268
OG0001265	Praa.g_00118	Prau.g_00119
OG0001266	Praa.g_00203	Prau.g_00204
OG0001267	Praa.g_00280	Prau.g_00282
OG0001268	Praa.g_00339	Prau.g_00341
OG0001269	Praa.g_00358	Prau.g_00361
OG0001270	Praa.g_00434	Prau.g_00475
OG0001271	Praa.g_00472	Prau.g_00513
OG0001272	Praa.g_00486	Prau.g_00527
OG0001273	Praa.g_00631	Prau.g_00671
OG0001274	Praa.g_00703	Prau.g_00743
OG0001275	Praa.g_00992	Prau.g_01043
OG0001276	Praa.g_01014	Prau.g_01064
OG0001277	Praa.g_01072	Prau.g_01120
OG0001278	Praa.g_01209	Prau.g_01256
OG0001279	Praa.g_01257	Prau.g_01320
OG0001280	Praa.g_01317	Prau.g_01370
OG0001281	Praa.g_01323	Prau.g_01376
OG0001282	Praa.g_01367	Prau.g_01410
OG0001283	Praa.g_01386	Prau.g_01429
OG0001284	Praa.g_01547	Prau.g_01601
OG0001285	Praa.g_01661	Prau.g_01758
OG0001286	Praa.g_01779	Prau.g_01873
OG0001287	Praa.g_01834	Prau.g_01927
OG0001288	Praa.g_01843	Prau.g_01936
OG0001289	Praa.g_00087	Prau.g_00088
OG0001290	Praa.g_00100	Prau.g_00101
OG0001291	Praa.g_00135	Prau.g_00136
OG0001292	Praa.g_00248	Prau.g_00250
OG0001293	Praa.g_00261	Prau.g_00263
OG0001294	Praa.g_00377	Prau.g_00381
OG0001295	Praa.g_00467	Prau.g_00509
OG0001296	Praa.g_00509	Prau.g_00550
OG0001297	Praa.g_00514	Prau.g_00555
OG0001298	Praa.g_00577	Prau.g_00616
OG0001299	Praa.g_00666	Prau.g_00706
OG0001300	Praa.g_00693	Prau.g_00733
OG0001301	Praa.g_00696	Prau.g_00736
OG0001302	Praa.g_00789	Prau.g_00841
OG0001303	Praa.g_00996	Prau.g_01047
OG0001304	Praa.g_01024	Prau.g_01074
OG0001305	Praa.g_01043	Prau.g_01093
OG0001306	Praa.g_01146	Prau.g_01193
OG0001307	Praa.g_01349	Prau.g_01392
OG0001308	Praa.g_01486	Prau.g_01541
OG0001309	Praa.g_01571	Prau.g_01625
OG0001310	Praa.g_01647	Prau.g_01744
OG0001315	Praa.g_00062	Prau.g_00063
OG0001316	Praa.g_00140	Prau.g_00141
OG0001317	Praa.g_00234	Prau.g_00235
OG0001318	Praa.g_00256	Prau.g_00258
OG0001319	Praa.g_00272	Prau.g_00274
OG0001320	Praa.g_00380	Prau.g_00385
OG0001321	Praa.g_00450	Prau.g_00492
OG0001322	Praa.g_00451	Prau.g_00493
OG0001323	Praa.g_00519	Prau.g_00560
OG0001324	Praa.g_00694	Prau.g_00734
OG0001325	Praa.g_00716	Prau.g_00760
OG0001326	Praa.g_00881	Prau.g_00931
OG0001327	Praa.g_01055	Prau.g_01104
OG0001328	Praa.g_01082	Prau.g_01129
OG0001329	Praa.g_01123	Prau.g_01168
OG0001330	Praa.g_01289	Prau.g_01345
OG0001331	Praa.g_01372	Prau.g_01415
OG0001332	Praa.g_01519	Prau.g_01574
OG0001333	Praa.g_01673	Prau.g_01769
OG0001334	Praa.g_01800	Prau.g_01893
OG0001335	Praa.g_01801	Prau.g_01894
OG0001336	Praa.g_01914	Prau.g_02007
OG0001339	Praa.g_00103	Prau.g_00104
OG0001340	Praa.g_00328	Prau.g_00330
OG0001341	Praa.g_00749	Prau.g_00798
OG0001342	Praa.g_00784	Prau.g_00836
OG0001343	Praa.g_00890	Prau.g_00940
OG0001344	Praa.g_01163	Prau.g_01210
OG0001345	Praa.g_01178	Prau.g_01225
OG0001346	Praa.g_01319	Prau.g_01372
OG0001349	Praa.g_01624, Praa.g_01794	Prau.g_01530
OG0001350	Praa.g_00237	Prau.g_00238
OG0001351	Praa.g_00453	Prau.g_00495
OG0001352	Praa.g_00680	Prau.g_00720
OG0001355	Praa.g_01605	Prau.g_01657
OG0001358	Praa.g_00620	Prau.g_00660
OG0001359	Praa.g_00891	Prau.g_00941
OG0001360	Praa.g_01085	Prau.g_01132
OG0001361	Praa.g_01175	Prau.g_01222
OG0001362	Praa.g_01490	Prau.g_01545
OG0001363	Praa.g_01492	Prau.g_01547
OG0001364	Praa.g_01803	Prau.g_01896
OG0001365	Praa.g_01882	Prau.g_01975
OG0001369	Praa.g_00092	Prau.g_00093
OG0001370	Praa.g_00459	Prau.g_00501
OG0001371	Praa.g_00679	Prau.g_00719
OG0001372	Praa.g_00757	Prau.g_00808
OG0001373	Praa.g_00880	Prau.g_00930
OG0001374	Praa.g_00888	Prau.g_00938
OG0001375	Praa.g_00889	Prau.g_00939
OG0001376	Praa.g_01049	Prau.g_01098
OG0001377	Praa.g_01050	Prau.g_01099
OG0001378	Praa.g_01094	Prau.g_01141
OG0001380	Praa.g_01354	Prau.g_01397
OG0001381	Praa.g_01360	Prau.g_01403
OG0001382	Praa.g_01587	Prau.g_01640
OG0001384	Praa.g_00738	Prau.g_00788
OG0001384	Praa.g_01564	Prau.g_01618
OG0001385	Praa.g_00877	Prau.g_00927
OG0001386	Praa.g_00878	Prau.g_00928
OG0001387	Praa.g_00879	Prau.g_00929
OG0001388	Praa.g_00882	Prau.g_00932
OG0001389	Praa.g_00883	Prau.g_00933
OG0001390	Praa.g_00884	Prau.g_00934
OG0001391	Praa.g_00885	Prau.g_00935
OG0001392	Praa.g_00886	Prau.g_00936
OG0001393	Praa.g_00887	Prau.g_00937
OG0001394	Praa.g_00922	Prau.g_00971
OG0001395	Praa.g_01026	Prau.g_01076
OG0001397	Praa.g_01491	Prau.g_01546
OG0001398	Praa.g_01601	Prau.g_01653
OG0001399	Praa.g_01716	Prau.g_01811
OG0001404	Praa.g_00068	Prau.g_00070
OG0001405	Praa.g_00326	Prau.g_00328
OG0001406	Praa.g_01048	Prau.g_01097
OG0001407	Praa.g_01062	Prau.g_01110
OG0001408	Praa.g_01067	Prau.g_01115
OG0001409	Praa.g_01166	Prau.g_01213
OG0001410	Praa.g_01350	Prau.g_01393
OG0001411	Praa.g_01397	Prau.g_01452
OG0001413	Praa.g_01562	Prau.g_01616
OG0001414	Praa.g_00229	Prau.g_00230
OG0001415	Praa.g_00231	Prau.g_00232
OG0001416	Praa.g_00458	Prau.g_00500
OG0001417	Praa.g_00469	Prau.g_00511
OG0001418	Praa.g_00684	Prau.g_00724
OG0001419	Praa.g_01063	Prau.g_01111
OG0001420	Praa.g_01103	Prau.g_01150
OG0001421	Praa.g_01568	Prau.g_01622
OG0001422	Praa.g_01593	Prau.g_01645
OG0001428	Praa.g_00172	Prau.g_00173
OG0001429	Praa.g_00792	Prau.g_00844
OG0001430	Praa.g_01284	Prau.g_01341
OG0001431	Praa.g_01287	Prau.g_01344
OG0001432	Praa.g_01560	Prau.g_01614
OG0001437	Praa.g_00230	Prau.g_00231
OG0001438	Praa.g_00293	Prau.g_00295
OG0001439	Praa.g_00307	Prau.g_00309
OG0001440	Praa.g_00399	Prau.g_00432
OG0001441	Praa.g_00521	Prau.g_00562
OG0001442	Praa.g_00741	Prau.g_00791
OG0001446	Praa.g_00079	Prau.g_00080
OG0001447	Praa.g_00126	Prau.g_00127
OG0001448	Praa.g_00366	Prau.g_00369
OG0001449	Praa.g_00393	Prau.g_00405
OG0001450	Praa.g_00687	Prau.g_00727
OG0001451	Praa.g_00865	Prau.g_00915
OG0001452	Praa.g_00894	Prau.g_00944
OG0001453	Praa.g_00986	Prau.g_01037
OG0001454	Praa.g_01078	Prau.g_01125
OG0001455	Praa.g_01117	Prau.g_01162
OG0001456	Praa.g_01137	Prau.g_01184
OG0001457	Praa.g_01138	Prau.g_01185
OG0001458	Praa.g_01139	Prau.g_01186
OG0001462	Praa.g_00034	Prau.g_00033
OG0001463	Praa.g_00286	Prau.g_00288
OG0001464	Praa.g_00329	Prau.g_00331
OG0001465	Praa.g_00702	Prau.g_00742
OG0001466	Praa.g_00740	Prau.g_00790
OG0001468	Praa.g_01053	Prau.g_01102
OG0001469	Praa.g_01268	Prau.g_01325
OG0001469	Praa.g_01620	Prau.g_01677
OG0001470	Praa.g_01404	Prau.g_01463, Prau.g_01472
OG0001471	Praa.g_01563	Prau.g_01617
OG0001472	Praa.g_01570	Prau.g_01624
OG0001473	Praa.g_01851	Prau.g_01944
OG0001479	Praa.g_00337	Prau.g_00339
OG0001480	Praa.g_00368	Prau.g_00371
OG0001481	Praa.g_00372	Prau.g_00376
OG0001482	Praa.g_00456	Prau.g_00498
OG0001483	Praa.g_01236	Prau.g_01666
OG0001484	Praa.g_01296	Prau.g_01709
OG0001485	Praa.g_01606	Prau.g_01658
OG0001490	Praa.g_00409	Prau.g_00429
OG0001490	Praa.g_00039	Prau.g_00046
OG0001491	Praa.g_00787	Prau.g_00839
OG0001492	Praa.g_01206	Prau.g_01253
OG0001493	Praa.g_01214	Prau.g_01261
OG0001494	Praa.g_01422	Prau.g_01503
OG0001495	Praa.g_01721	Prau.g_01816
OG0001499	Praa.g_00061	Prau.g_00062
OG0001500	Praa.g_00263	Prau.g_00265
OG0001501	Praa.g_00705	Prau.g_00745
OG0001502	Praa.g_00772	Prau.g_00824
OG0001503	Praa.g_01134	Prau.g_01181
OG0001506	Praa.g_01517	Prau.g_01572
OG0001507	Praa.g_01619	Prau.g_01664
OG0001520	Praa.g_00388	Prau.g_00397
OG0001521	Praa.g_00750	Prau.g_00799
OG0001522	Praa.g_00837	Prau.g_00886
OG0001523	Praa.g_01131	Prau.g_01178
OG0001524	Praa.g_01132	Prau.g_01179
OG0001525	Praa.g_01579	Prau.g_01633
OG0001526	Praa.g_01698	Prau.g_01272
OG0001547	Praa.g_00774	Prau.g_00826
OG0001548	Praa.g_00778	Prau.g_00830
OG0001549	Praa.g_00863	Prau.g_00913
OG0001550	Praa.g_01120	Prau.g_01165
OG0001551	Praa.g_01136	Prau.g_01183
OG0001552	Praa.g_01223	Prau.g_01270
OG0001553	Praa.g_01473	Prau.g_01525
OG0001554	Praa.g_01569	Prau.g_01623
OG0001555	Praa.g_01583	Prau.g_01637
OG0001565	Praa.g_00416	Prau.g_00457, Prau.g_00431
OG0001566	Praa.g_00676	Prau.g_00716
OG0001567	Praa.g_00773	Prau.g_00825
OG0001568	Praa.g_00775	Prau.g_00827
OG0001569	Praa.g_01090	Prau.g_01137
OG0001570	Praa.g_01106	Prau.g_01152
OG0001571	Praa.g_01113	Prau.g_01159
OG0001572	Praa.g_01251	Prau.g_01308
OG0001581	Praa.g_00144	Prau.g_00145
OG0001582	Praa.g_00468	Prau.g_00510
OG0001583	Praa.g_00786	Prau.g_00838
OG0001584	Praa.g_00937	Prau.g_00988
OG0001585	Praa.g_01262	Prau.g_01323
OG0001586	Praa.g_01336	Prau.g_01467, Prau.g_01484
OG0001587	Praa.g_01696	Prau.g_01791
OG0001595	Praa.g_00067	Prau.g_00069
OG0001596	Praa.g_00075	Prau.g_00076
OG0001597	Praa.g_00361	Prau.g_00364
OG0001599	Praa.g_00460	Prau.g_00502
OG0001600	Praa.g_00511	Prau.g_00552
OG0001601	Praa.g_00674	Prau.g_00714
OG0001602	Praa.g_00701	Prau.g_00741
OG0001603	Praa.g_00788	Prau.g_00840
OG0001604	Praa.g_00915	Prau.g_00964
OG0001605	Praa.g_01007	Prau.g_01057
OG0001606	Praa.g_01069	Prau.g_01117
OG0001607	Praa.g_01133	Prau.g_01180
OG0001608	Praa.g_01357	Prau.g_01400
OG0001609	Praa.g_01515	Prau.g_01570
OG0001610	Praa.g_01518	Prau.g_01573
OG0001611	Praa.g_01581	Prau.g_01635
OG0001612	Praa.g_01607	Prau.g_01659
OG0001613	Praa.g_01795	Prau.g_01888
OG0001625	Praa.g_00258	Prau.g_00260
OG0001626	Praa.g_00748	Prau.g_00797
OG0001627	Praa.g_00755	Prau.g_00805
OG0001628	Praa.g_00760	Prau.g_00811
OG0001629	Praa.g_00761	Prau.g_00812
OG0001630	Praa.g_00897	Prau.g_00947
OG0001631	Praa.g_01058	Prau.g_01107
OG0001632	Praa.g_01260	Prau.g_01322
OG0001633	Praa.g_01363	Prau.g_01406
OG0001647	Praa.g_00273	Prau.g_00275
OG0001648	Praa.g_00371	Prau.g_00375
OG0001649	Praa.g_01060	Prau.g_01108
OG0001651	Praa.g_01580	Prau.g_01634
OG0001661	Praa.g_00410	Prau.g_00440
OG0001662	Praa.g_01100	Prau.g_01147
OG0001663	Praa.g_01143	Prau.g_01190
OG0001664	Praa.g_01246	Prau.g_01336
OG0001665	Praa.g_01249	Prau.g_01339
OG0001667	Praa.g_01292	Prau.g_01348
OG0001685	Praa.g_00867	Prau.g_00917
OG0001686	Praa.g_01006	Prau.g_01056
OG0001687	Praa.g_01052	Prau.g_01101
OG0001688	Praa.g_01057	Prau.g_01106
OG0001689	Praa.g_01841	Prau.g_01934
OG0001696	Praa.g_00866	Prau.g_00916
OG0001697	Praa.g_00875	Prau.g_00925
OG0001698	Praa.g_01056	Prau.g_01105
OG0001699	Praa.g_01237	Prau.g_01683, Prau.g_01667
OG0001705	Praa.g_00394	Prau.g_00406
OG0001706	Praa.g_00998	Prau.g_00779
OG0001708	Praa.g_01142	Prau.g_01189
OG0001709	Praa.g_01398	Prau.g_01477
OG0001710	Praa.g_01717	Prau.g_01812
OG0001718	Praa.g_00362	Prau.g_00365
OG0001719	Praa.g_00386	Prau.g_00394
OG0001720	Praa.g_00412	Prau.g_01301
OG0001720	Praa.g_01299	Prau.g_01351
OG0001721	Praa.g_00752	Prau.g_00802
OG0001722	Praa.g_00895	Prau.g_00945
OG0001723	Praa.g_01258	Prau.g_01299
OG0001724	Praa.g_01622	Prau.g_01310
OG0001742	Praa.g_00375	Prau.g_00379
OG0001743	Praa.g_01098	Prau.g_01145
OG0001744	Praa.g_01304	Prau.g_01356
OG0001745	Praa.g_01559	Prau.g_01613
OG0001772	Praa.g_00395	Prau.g_00407
OG0001773	Praa.g_00411	Prau.g_01302
OG0001774	Praa.g_00677	Prau.g_00717
OG0001775	Praa.g_01065	Prau.g_01113
OG0001776	Praa.g_01096	Prau.g_01143
OG0001778	Praa.g_01286	Prau.g_01343
OG0001779	Praa.g_01305	Prau.g_01357
OG0001781	Praa.g_01594	Prau.g_01646
OG0001819	Praa.g_00387	Prau.g_00395
OG0001821	Praa.g_00753	Prau.g_00803
OG0001822	Praa.g_00770	Prau.g_00822
OG0001823	Praa.g_00868	Prau.g_00918
OG0001824	Praa.g_01005	Prau.g_01055
OG0001825	Praa.g_01066	Prau.g_01114
OG0001826	Praa.g_01068	Prau.g_01116
OG0001827	Praa.g_01071	Prau.g_01119
OG0001828	Praa.g_01093	Prau.g_01140
OG0001829	Praa.g_01097	Prau.g_01144
OG0001830	Praa.g_01116	Prau.g_01161
OG0001831	Praa.g_01126	Prau.g_01173
OG0001832	Praa.g_01281	Prau.g_01333
OG0001833	Praa.g_01365	Prau.g_01408
OG0001834	Praa.g_01436	Prau.g_01454
OG0001919	Praa.g_00390	Prau.g_00402
OG0001920	Praa.g_00706	Prau.g_00746
OG0001921	Praa.g_00870	Prau.g_00920
OG0001922	Praa.g_01333	Prau.g_01386
OG0001923	Praa.g_01389	Prau.g_01451
OG0001982	Praa.g_00367	Prau.g_00370
OG0001983	Praa.g_00736	Prau.g_00786
OG0001984	Praa.g_00779	Prau.g_00831
OG0001985	Praa.g_00874	Prau.g_00924
OG0001986	Praa.g_00990	Prau.g_01041
OG0001988	Praa.g_01341	Prau.g_01387
OG0001989	Praa.g_01355	Prau.g_01398
OG0002026	Praa.g_00389	Prau.g_00401
OG0002027	Praa.g_00872	Prau.g_00922
OG0002028	Praa.g_01001	Prau.g_01050
OG0002031	Praa.g_01604	Prau.g_01656
OG0002032	Praa.g_01891	Prau.g_01984
OG0002057	Praa.g_00110	Prau.g_00111
OG0002058	Praa.g_00180	Prau.g_00181
OG0002059	Praa.g_00363	Prau.g_00366
OG0002060	Praa.g_00365	Prau.g_00368
OG0002061	Praa.g_00392	Prau.g_00404
OG0002063	Praa.g_00403	Prau.g_01671
OG0002064	Praa.g_00466	Prau.g_00508
OG0002065	Praa.g_00560	Prau.g_00599
OG0002066	Praa.g_00566	Prau.g_00605
OG0002067	Praa.g_00710	Prau.g_00754
OG0002068	Praa.g_00745	Prau.g_00794
OG0002069	Praa.g_00746	Prau.g_00795
OG0002070	Praa.g_00771	Prau.g_00823
OG0002071	Praa.g_00777	Prau.g_00829
OG0002072	Praa.g_00785	Prau.g_00837
OG0002073	Praa.g_00808	Prau.g_00859
OG0002074	Praa.g_00861	Prau.g_00911
OG0002075	Praa.g_00873	Prau.g_00923
OG0002076	Praa.g_00919	Prau.g_00968
OG0002077	Praa.g_01002	Prau.g_01051
OG0002078	Praa.g_01004	Prau.g_01054
OG0002079	Praa.g_01009	Prau.g_01059
OG0002080	Praa.g_01027	Prau.g_01077
OG0002081	Praa.g_01051	Prau.g_01100
OG0002082	Praa.g_01061	Prau.g_01109
OG0002083	Praa.g_01073	Prau.g_01121
OG0002084	Praa.g_01074	Prau.g_01122
OG0002085	Praa.g_01081	Prau.g_01128
OG0002086	Praa.g_01086	Prau.g_01133
OG0002087	Praa.g_01087	Prau.g_01134
OG0002088	Praa.g_01088	Prau.g_01135
OG0002090	Praa.g_01119	Prau.g_01164
OG0002091	Praa.g_01135	Prau.g_01182
OG0002093	Praa.g_01253	Prau.g_01317
OG0002094	Praa.g_01293	Prau.g_01349
OG0002095	Praa.g_01302	Prau.g_01354
OG0002097	Praa.g_01405	Prau.g_01455
OG0002099	Praa.g_01566	Prau.g_01620
OG0002100	Praa.g_01575	Prau.g_01629
OG0002101	Praa.g_01578	Prau.g_01632
OG0002102	Praa.g_01582	Prau.g_01636
OG0002103	Praa.g_01584	Prau.g_01638
OG0002104	Praa.g_01586	Prau.g_01639
OG0002105	Praa.g_01640	Prau.g_01737
OG0002146	Praa.g_00496	Prau.g_00537
OG0002147	Praa.g_00707	Prau.g_00747
OG0002148	Praa.g_00739	Prau.g_00789
OG0002149	Praa.g_00759	Prau.g_00810
OG0002150	Praa.g_01003	Prau.g_01052
OG0002151	Praa.g_01118	Prau.g_01163
OG0002152	Praa.g_01283	Prau.g_01340
OG0002215	Praa.g_00737	Prau.g_00787
OG0002216	Praa.g_00743	Prau.g_01306
OG0002217	Praa.g_00790	Prau.g_00842
OG0002218	Praa.g_00869	Prau.g_00919
OG0002219	Praa.g_01102	Prau.g_01149
OG0002220	Praa.g_01269	Prau.g_01699
OG0002221	Praa.g_01303	Prau.g_01355
OG0002222	Praa.g_01591	Prau.g_01643
OG0002262	Praa.g_00041	Prau.g_00048
OG0002263	Praa.g_00756	Prau.g_00806
OG0002265	Praa.g_01122	Prau.g_01167
OG0002266	Praa.g_01247	Prau.g_01337
OG0002267	Praa.g_01275	Prau.g_01326
OG0002268	Praa.g_01277	Prau.g_01328
OG0002269	Praa.g_01279	Prau.g_01329
OG0002310	Praa.g_00376	Prau.g_00380
OG0002311	Praa.g_00398	Prau.g_00423
OG0002312	Praa.g_00762	Prau.g_00813
OG0002313	Praa.g_00776	Prau.g_00828
OG0002314	Praa.g_00871	Prau.g_00921
OG0002315	Praa.g_01000	Prau.g_01049
OG0002317	Praa.g_01105	Prau.g_01151
OG0002318	Praa.g_01108	Prau.g_01154
OG0002319	Praa.g_01232	Prau.g_00413
OG0002320	Praa.g_01285	Prau.g_01342
OG0002322	Praa.g_01577	Prau.g_01631
OG0002323	Praa.g_01602	Prau.g_01654
OG0002324	Praa.g_01617	Prau.g_01661
OG0002361	Praa.g_00342	Prau.g_00345
OG0002362	Praa.g_00391	Prau.g_00403
OG0002363	Praa.g_00428	Prau.g_00469
OG0002365	Praa.g_01265	Prau.g_00417
OG0002366	Praa.g_01270	Prau.g_01290
OG0002367	Praa.g_01282	Prau.g_01334
OG0002368	Praa.g_01306	Prau.g_01358
OG0002369	Praa.g_01403	Prau.g_01459
OG0002370	Praa.g_01497	Prau.g_01552
OG0002371	Praa.g_01561	Prau.g_01615
OG0002413	Praa.g_01111	Prau.g_01157
OG0002414	Praa.g_01112	Prau.g_01158
OG0002415	Praa.g_01121	Prau.g_01166
OG0002419	Praa.g_01276	Prau.g_01305, Prau.g_01327
OG0002420	Praa.g_01295	Prau.g_01708
OG0002478	Praa.g_00408	Prau.g_00421
OG0002479	Praa.g_01233	Prau.g_01312
OG0002481	Praa.g_01612	Prau.g_01706
OG0002550	Praa.g_00415	Prau.g_00456
OG0002551	Praa.g_01092	Prau.g_01139
OG0002617	Praa.g_00360	Prau.g_00363
OG0002618	Praa.g_00404	Prau.g_01673
OG0002619	Praa.g_00999	Prau.g_01048
OG0002620	Praa.g_01234	Prau.g_00396
OG0002621	Praa.g_01242	Prau.g_00446
OG0002623	Praa.g_01616	Prau.g_01660
OG0002688	Praa.g_00402	Prau.g_01670
OG0002689	Praa.g_00406	Prau.g_01675
OG0002690	Praa.g_01239	Prau.g_01669
OG0002692	Praa.g_01603	Prau.g_01655
OG0002768	Praa.g_00769	Prau.g_00821
OG0002769	Praa.g_01238	Prau.g_01668
OG0002885	Praa.g_00418	Prau.g_00459
OG0002889	Praa.g_01855	Prau.g_01948
OG0003009	Praa.g_01252	Prau.g_01283
OG0003015	Praa.g_01621	Prau.g_01678
OG0003156	Praa.g_00407	Prau.g_00420
OG0003157	Praa.g_00424	Prau.g_00465
OG0003158	Praa.g_00427	Prau.g_00468
OG0003336	Praa.g_00425	Prau.g_00466
OG0003337	Praa.g_00426	Prau.g_00467
OG0003338	Praa.g_01076	Prau.g_01124
OG0003616	Praa.g_00419	Prau.g_00460
OG0003617	Praa.g_00420	Prau.g_00461
OG0003618	Praa.g_00421	Prau.g_00462
OG0003619	Praa.g_00422	Prau.g_00463
OG0003620	Praa.g_00423	Prau.g_00464
OG0003621	Praa.g_00945	Prau.g_00996
OG0003627	Praa.g_01243	Prau.g_01298
OG0003630	Praa.g_01592	Prau.g_01644
