Orthogroup	Praa	Pral
OG0001167	Praa.g_01672	Pral.g_00143
OG0001168	Praa.g_01674	Pral.g_00145
OG0001169	Praa.g_01676	Pral.g_00147
OG0001170	Praa.g_01678	Pral.g_00149
OG0001171	Praa.g_01688	Pral.g_00160
OG0001172	Praa.g_01702	Pral.g_00175
OG0001173	Praa.g_01703	Pral.g_00176
OG0001174	Praa.g_01711	Pral.g_00184
OG0001175	Praa.g_01712	Pral.g_00185
OG0001176	Praa.g_01719	Pral.g_00194
OG0001177	Praa.g_01722	Pral.g_00196
OG0001178	Praa.g_01727	Pral.g_00112
OG0001179	Praa.g_01759	Pral.g_00226
OG0001180	Praa.g_01781	Pral.g_00249
OG0001181	Praa.g_01785	Pral.g_00253
OG0001182	Praa.g_01792	Pral.g_00261
OG0001183	Praa.g_01797	Pral.g_00267
OG0001184	Praa.g_01813	Pral.g_00284
OG0001185	Praa.g_01827	Pral.g_00300
OG0001186	Praa.g_01850	Pral.g_00324
OG0001187	Praa.g_01854	Pral.g_00327
OG0001188	Praa.g_01857	Pral.g_00329
OG0001189	Praa.g_01874	Pral.g_00346
OG0001190	Praa.g_01878	Pral.g_00351
OG0001191	Praa.g_01888	Pral.g_00361
OG0001192	Praa.g_01892	Pral.g_00366
OG0001193	Praa.g_01902	Pral.g_00380
OG0001194	Praa.g_01903	Pral.g_00381
OG0001195	Praa.g_01904	Pral.g_00382
OG0001196	Praa.g_01917	Pral.g_00398
OG0001197	Praa.g_01918	Pral.g_00400
OG0001198	Praa.g_01925	Pral.g_00407
OG0001200	Praa.g_00076	Pral.g_00971
OG0001201	Praa.g_00108	Pral.g_00939
OG0001203	Praa.g_00238	Pral.g_00802
OG0001205	Praa.g_00444	Pral.g_00648
OG0001206	Praa.g_00462	Pral.g_00626
OG0001207	Praa.g_00477	Pral.g_00615
OG0001208	Praa.g_00482	Pral.g_00609
OG0001209	Praa.g_00535	Pral.g_00555
OG0001210	Praa.g_00540	Pral.g_00550
OG0001211	Praa.g_00551	Pral.g_00540
OG0001212	Praa.g_00596	Pral.g_00493
OG0001213	Praa.g_00629	Pral.g_00458
OG0001214	Praa.g_00637	Pral.g_01438
OG0001215	Praa.g_00690	Pral.g_01751
OG0001216	Praa.g_00713	Pral.g_01727
OG0001217	Praa.g_00751	Pral.g_00023
OG0001218	Praa.g_00758	Pral.g_01308
OG0001219	Praa.g_00791	Pral.g_01660
OG0001220	Praa.g_00856	Pral.g_01542
OG0001221	Praa.g_00918	Pral.g_01788
OG0001222	Praa.g_00956	Pral.g_01605
OG0001223	Praa.g_00982	Pral.g_01610
OG0001224	Praa.g_01035	Pral.g_01565
OG0001225	Praa.g_01037	Pral.g_01563
OG0001226	Praa.g_01064	Pral.g_01320, Pral.g_00967
OG0001227	Praa.g_01083	Pral.g_01327
OG0001228	Praa.g_01204	Pral.g_01421
OG0001229	Praa.g_01364	Pral.g_01299
OG0001230	Praa.g_01468	Pral.g_01174
OG0001232	Praa.g_01658	Pral.g_00130
OG0001233	Praa.g_01679	Pral.g_00150
OG0001234	Praa.g_01714	Pral.g_00188
OG0001235	Praa.g_01724	Pral.g_00192
OG0001236	Praa.g_01810	Pral.g_00281
OG0001237	Praa.g_01814	Pral.g_00285
OG0001238	Praa.g_01889	Pral.g_00362
OG0001239	Praa.g_00071	Pral.g_00976
OG0001240	Praa.g_00093	Pral.g_00954
OG0001241	Praa.g_00101	Pral.g_00945
OG0001242	Praa.g_00119	Pral.g_00926
OG0001243	Praa.g_00125	Pral.g_00919
OG0001244	Praa.g_00141	Pral.g_00904
OG0001245	Praa.g_00379	Pral.g_01840
OG0001246	Praa.g_00504	Pral.g_00016, Pral.g_00586
OG0001247	Praa.g_00683	Pral.g_01758
OG0001248	Praa.g_00685	Pral.g_01756
OG0001249	Praa.g_00780	Pral.g_00701
OG0001250	Praa.g_00845	Pral.g_01529
OG0001251	Praa.g_00893	Pral.g_01819
OG0001253	Praa.g_01084	Pral.g_01032
OG0001254	Praa.g_01129	Pral.g_00076
OG0001256	Praa.g_01567	Pral.g_01069
OG0001258	Praa.g_01632	Pral.g_00103
OG0001259	Praa.g_01677	Pral.g_00148
OG0001260	Praa.g_01694	Pral.g_00166
OG0001261	Praa.g_01767	Pral.g_00234
OG0001262	Praa.g_01872	Pral.g_00344
OG0001264	Praa.g_00038	Pral.g_01006
OG0001265	Praa.g_00118	Pral.g_00927
OG0001266	Praa.g_00203	Pral.g_00841
OG0001267	Praa.g_00280	Pral.g_00759
OG0001268	Praa.g_00339	Pral.g_00693
OG0001269	Praa.g_00358	Pral.g_01541
OG0001270	Praa.g_00434	Pral.g_00660
OG0001271	Praa.g_00472	Pral.g_00620
OG0001272	Praa.g_00486	Pral.g_00605
OG0001273	Praa.g_00631	Pral.g_01432
OG0001274	Praa.g_00703	Pral.g_00818
OG0001275	Praa.g_00992	Pral.g_01585
OG0001276	Praa.g_01014	Pral.g_01597
OG0001277	Praa.g_01072	Pral.g_01703
OG0001278	Praa.g_01209	Pral.g_01425
OG0001279	Praa.g_01257	Pral.g_00024
OG0001280	Praa.g_01317	Pral.g_01282
OG0001281	Praa.g_01323	Pral.g_01276
OG0001282	Praa.g_01367	Pral.g_01221
OG0001283	Praa.g_01386	Pral.g_00394
OG0001284	Praa.g_01547	Pral.g_01082
OG0001285	Praa.g_01661	Pral.g_00133
OG0001286	Praa.g_01779	Pral.g_00247
OG0001287	Praa.g_01834	Pral.g_00307
OG0001288	Praa.g_01843	Pral.g_00317
OG0001289	Praa.g_00087	Pral.g_00960
OG0001290	Praa.g_00100	Pral.g_00946
OG0001291	Praa.g_00135	Pral.g_00909
OG0001292	Praa.g_00248	Pral.g_00791
OG0001293	Praa.g_00261	Pral.g_00778
OG0001294	Praa.g_00377	Pral.g_00025
OG0001296	Praa.g_00509	Pral.g_00581
OG0001297	Praa.g_00514	Pral.g_00576
OG0001298	Praa.g_00577	Pral.g_00511
OG0001299	Praa.g_00666	Pral.g_01468
OG0001300	Praa.g_00693	Pral.g_01747
OG0001301	Praa.g_00696	Pral.g_01742
OG0001302	Praa.g_00789	Pral.g_01663
OG0001304	Praa.g_01024	Pral.g_01577
OG0001305	Praa.g_01043	Pral.g_01557
OG0001306	Praa.g_01146	Pral.g_01352
OG0001307	Praa.g_01349	Pral.g_01238
OG0001308	Praa.g_01486	Pral.g_01151
OG0001309	Praa.g_01571	Pral.g_00572
OG0001310	Praa.g_01647	Pral.g_00120
OG0001315	Praa.g_00062	Pral.g_01326
OG0001316	Praa.g_00140	Pral.g_00905
OG0001317	Praa.g_00234	Pral.g_00806
OG0001318	Praa.g_00256	Pral.g_00782
OG0001319	Praa.g_00272	Pral.g_00766
OG0001320	Praa.g_00380	Pral.g_01887, Pral.g_00062
OG0001321	Praa.g_00450	Pral.g_00642
OG0001322	Praa.g_00451	Pral.g_00641
OG0001323	Praa.g_00519	Pral.g_00570
OG0001324	Praa.g_00694	Pral.g_01746
OG0001325	Praa.g_00716	Pral.g_01724
OG0001327	Praa.g_01055	Pral.g_01810
OG0001330	Praa.g_01289	Pral.g_01047
OG0001331	Praa.g_01372	Pral.g_01216
OG0001332	Praa.g_01519	Pral.g_01112
OG0001333	Praa.g_01673	Pral.g_00144
OG0001334	Praa.g_01800	Pral.g_00270
OG0001335	Praa.g_01801	Pral.g_00271
OG0001336	Praa.g_01914	Pral.g_00395
OG0001339	Praa.g_00103	Pral.g_00943
OG0001340	Praa.g_00328	Pral.g_00706
OG0001341	Praa.g_00749	Pral.g_01304
OG0001342	Praa.g_00784	Pral.g_00090
OG0001343	Praa.g_00890	Pral.g_01822
OG0001344	Praa.g_01163	Pral.g_01371
OG0001345	Praa.g_01178	Pral.g_01389
OG0001346	Praa.g_01319	Pral.g_01280
OG0001348	Praa.g_01595	Pral.g_01303
OG0001350	Praa.g_00237	Pral.g_00803
OG0001351	Praa.g_00453	Pral.g_00634
OG0001352	Praa.g_00680	Pral.g_01762
OG0001353	Praa.g_00836	Pral.g_01520
OG0001354	Praa.g_00974	Pral.g_01617
OG0001355	Praa.g_01605	Pral.g_01040
OG0001358	Praa.g_00620	Pral.g_00467
OG0001359	Praa.g_00891	Pral.g_01821
OG0001361	Praa.g_01175	Pral.g_01386
OG0001362	Praa.g_01490	Pral.g_01147
OG0001363	Praa.g_01492	Pral.g_01145
OG0001364	Praa.g_01803	Pral.g_00273
OG0001365	Praa.g_01882	Pral.g_00355
OG0001369	Praa.g_00092	Pral.g_00955
OG0001371	Praa.g_00679	Pral.g_01763
OG0001372	Praa.g_00757	Pral.g_00043
OG0001375	Praa.g_00889	Pral.g_01823
OG0001379	Praa.g_01312	Pral.g_01287
OG0001380	Praa.g_01354	Pral.g_01345
OG0001381	Praa.g_01360	Pral.g_01343
OG0001394	Praa.g_00922	Pral.g_01784
OG0001397	Praa.g_01491	Pral.g_01146
OG0001398	Praa.g_01601	Pral.g_01710
OG0001403	Praa.g_00030	Pral.g_01013
OG0001404	Praa.g_00068	Pral.g_00979
OG0001405	Praa.g_00326	Pral.g_00713
OG0001407	Praa.g_01062	Pral.g_00051
OG0001409	Praa.g_01166	Pral.g_01376
OG0001410	Praa.g_01350	Pral.g_01237
OG0001411	Praa.g_01397	Pral.g_01264
OG0001414	Praa.g_00229	Pral.g_00812
OG0001415	Praa.g_00231	Pral.g_00810
OG0001418	Praa.g_00684	Pral.g_01757
OG0001419	Praa.g_01063	Pral.g_00052
OG0001421	Praa.g_01568	Pral.g_01068
OG0001429	Praa.g_00792	Pral.g_01659
OG0001430	Praa.g_01284	Pral.g_01309
OG0001431	Praa.g_01287	Pral.g_00046
OG0001437	Praa.g_00230	Pral.g_00811
OG0001438	Praa.g_00293	Pral.g_00745
OG0001441	Praa.g_00521	Pral.g_00568
OG0001446	Praa.g_00079	Pral.g_00048
OG0001448	Praa.g_00366	Pral.g_01851
OG0001450	Praa.g_00687	Pral.g_01754
OG0001451	Praa.g_00865	Pral.g_01553
OG0001452	Praa.g_00894	Pral.g_01817
OG0001453	Praa.g_00986	Pral.g_00989
OG0001455	Praa.g_01117	Pral.g_00019
OG0001463	Praa.g_00286	Pral.g_00752
OG0001464	Praa.g_00329	Pral.g_00705
OG0001465	Praa.g_00702	Pral.g_01735
OG0001466	Praa.g_00740	Pral.g_00445
OG0001467	Praa.g_00781	Pral.g_01223
OG0001468	Praa.g_01053	Pral.g_01834
OG0001481	Praa.g_00372	Pral.g_00671
OG0001484	Praa.g_01296	Pral.g_01053
OG0001485	Praa.g_01606	Pral.g_00065
OG0001490	Praa.g_00409, Praa.g_00039	Pral.g_01886
OG0001491	Praa.g_00787	Pral.g_01665
OG0001494	Praa.g_01422	Pral.g_01255, Pral.g_01252
OG0001495	Praa.g_01721	Pral.g_00197
OG0001499	Praa.g_00061	Pral.g_01846
OG0001500	Praa.g_00263	Pral.g_00776
OG0001501	Praa.g_00705	Pral.g_01691
OG0001503	Praa.g_01134	Pral.g_01902
OG0001505	Praa.g_01411	Pral.g_00638
OG0001506	Praa.g_01517	Pral.g_01115
OG0001521	Praa.g_00750	Pral.g_01689
OG0001522	Praa.g_00837	Pral.g_01521
OG0001523	Praa.g_01131	Pral.g_00073
OG0001524	Praa.g_01132	Pral.g_00072
OG0001526	Praa.g_01611	Pral.g_01055
OG0001548	Praa.g_00778	Pral.g_01858
OG0001550	Praa.g_01120	Pral.g_01701
OG0001552	Praa.g_01223	Pral.g_01067
OG0001553	Praa.g_01473	Pral.g_01168
OG0001565	Praa.g_00416	Pral.g_01872
OG0001566	Praa.g_00676	Pral.g_01767
OG0001571	Praa.g_01113	Pral.g_00034
OG0001581	Praa.g_00144	Pral.g_00670
OG0001583	Praa.g_00786	Pral.g_01666
OG0001584	Praa.g_00937	Pral.g_01478
OG0001586	Praa.g_01336	Pral.g_01260
OG0001587	Praa.g_01696	Pral.g_00168
OG0001595	Praa.g_00067	Pral.g_00981
OG0001596	Praa.g_00075	Pral.g_00972
OG0001597	Praa.g_00361	Pral.g_01119
OG0001598	Praa.g_00397	Pral.g_01744
OG0001599	Praa.g_00460	Pral.g_00628
OG0001600	Praa.g_00511	Pral.g_00579
OG0001601	Praa.g_00674	Pral.g_01768
OG0001602	Praa.g_00701	Pral.g_01736
OG0001603	Praa.g_00788	Pral.g_01664
OG0001604	Praa.g_00915	Pral.g_01791
OG0001605	Praa.g_01007	Pral.g_01844
OG0001606	Praa.g_01069	Pral.g_01855
OG0001607	Praa.g_01133	Pral.g_01892
OG0001608	Praa.g_01357	Pral.g_01693
OG0001609	Praa.g_01515	Pral.g_01117
OG0001610	Praa.g_01518	Pral.g_01113
OG0001611	Praa.g_01581	Pral.g_01862
OG0001613	Praa.g_01795	Pral.g_00265
OG0001628	Praa.g_00760	Pral.g_00451
OG0001630	Praa.g_00897	Pral.g_01814
OG0001632	Praa.g_01260	Pral.g_01843
OG0001648	Praa.g_00371	Pral.g_00087, Pral.g_01294
OG0001650	Praa.g_01342	Pral.g_00060, Pral.g_00441
OG0001651	Praa.g_01580	Pral.g_01863
OG0001661	Praa.g_00410	Pral.g_01865
OG0001662	Praa.g_01100	Pral.g_00426
OG0001663	Praa.g_01143	Pral.g_01349
OG0001664	Praa.g_01246	Pral.g_00054
OG0001665	Praa.g_01249	Pral.g_01329
OG0001684	Praa.g_00589	Pral.g_00500
OG0001685	Praa.g_00867	Pral.g_00448
OG0001686	Praa.g_01006	Pral.g_01330
OG0001687	Praa.g_01052	Pral.g_00630
OG0001688	Praa.g_01057	Pral.g_00428
OG0001689	Praa.g_01841	Pral.g_00315
OG0001706	Praa.g_00998	Pral.g_00425
OG0001707	Praa.g_01077	Pral.g_01325
OG0001708	Praa.g_01142	Pral.g_01348
OG0001722	Praa.g_00895	Pral.g_01816
OG0001723	Praa.g_01258	Pral.g_01690
OG0001742	Praa.g_00375	Pral.g_01880
OG0001743	Praa.g_01098	Pral.g_00047
OG0001774	Praa.g_00677	Pral.g_01766
OG0001778	Praa.g_01286	Pral.g_01866
OG0001985	Praa.g_00874	Pral.g_01061
OG0001986	Praa.g_00990	Pral.g_01583
OG0001988	Praa.g_01341	Pral.g_00011
OG0002062	Praa.g_00401	Pral.g_01882
OG0002089	Praa.g_01114	Pral.g_00017
OG0002096	Praa.g_01391	Pral.g_01733
OG0002097	Praa.g_01405	Pral.g_01194
OG0002316	Praa.g_01046	Pral.g_01831
OG0002363	Praa.g_00428	Pral.g_00666
OG0003340	Praa.g_01410	Pral.g_00263
