Orthogroup	Praa	Prae
OG0001141	Praa.g_01188	Prae.g_01192
OG0001142	Praa.g_01189	Prae.g_01193
OG0001143	Praa.g_01196	Prae.g_01200
OG0001144	Praa.g_01201	Prae.g_01205
OG0001145	Praa.g_01310	Prae.g_01320
OG0001146	Praa.g_01322	Prae.g_01333
OG0001147	Praa.g_01352	Prae.g_01354
OG0001148	Praa.g_01368	Prae.g_01370
OG0001149	Praa.g_01369	Prae.g_01371
OG0001150	Praa.g_01370	Prae.g_01372
OG0001151	Praa.g_01381	Prae.g_01383
OG0001152	Praa.g_01382	Prae.g_01384
OG0001153	Praa.g_01508	Prae.g_01491
OG0001154	Praa.g_01509	Prae.g_01492
OG0001155	Praa.g_01521	Prae.g_01504
OG0001156	Praa.g_01524	Prae.g_01507
OG0001157	Praa.g_01525	Prae.g_01508
OG0001158	Praa.g_01526	Prae.g_01509
OG0001159	Praa.g_01527	Prae.g_01510
OG0001160	Praa.g_01552	Prae.g_01534
OG0001161	Praa.g_01565	Prae.g_01547
OG0001162	Praa.g_01576	Prae.g_01558
OG0001163	Praa.g_01627	Prae.g_01615
OG0001164	Praa.g_01631	Prae.g_01619
OG0001165	Praa.g_01634	Prae.g_01622
OG0001166	Praa.g_01654	Prae.g_01642
OG0001167	Praa.g_01672	Prae.g_01659
OG0001168	Praa.g_01674	Prae.g_01661
OG0001169	Praa.g_01676	Prae.g_01663
OG0001170	Praa.g_01678	Prae.g_01665
OG0001171	Praa.g_01688	Prae.g_01674
OG0001172	Praa.g_01702	Prae.g_01689
OG0001173	Praa.g_01703	Prae.g_01690
OG0001174	Praa.g_01711	Prae.g_01698
OG0001175	Praa.g_01712	Prae.g_01699
OG0001176	Praa.g_01719	Prae.g_01706
OG0001177	Praa.g_01722	Prae.g_01709
OG0001178	Praa.g_01727	Prae.g_01714
OG0001179	Praa.g_01759	Prae.g_01742
OG0001180	Praa.g_01781	Prae.g_01765
OG0001181	Praa.g_01785	Prae.g_01769
OG0001182	Praa.g_01792	Prae.g_01776
OG0001183	Praa.g_01797	Prae.g_01780
OG0001184	Praa.g_01813	Prae.g_01796
OG0001185	Praa.g_01827	Prae.g_01810
OG0001186	Praa.g_01850	Prae.g_01833
OG0001187	Praa.g_01854	Prae.g_01837
OG0001188	Praa.g_01857	Prae.g_01839
OG0001189	Praa.g_01874	Prae.g_01856
OG0001190	Praa.g_01878	Prae.g_01860
OG0001191	Praa.g_01888	Prae.g_01870
OG0001192	Praa.g_01892	Prae.g_01875
OG0001193	Praa.g_01902	Prae.g_01885
OG0001194	Praa.g_01903	Prae.g_01886
OG0001195	Praa.g_01904	Prae.g_01887
OG0001196	Praa.g_01917	Prae.g_01900
OG0001197	Praa.g_01918	Prae.g_01901
OG0001198	Praa.g_01925	Prae.g_01908
OG0001199	Praa.g_00074	Prae.g_00074
OG0001200	Praa.g_00076	Prae.g_00076
OG0001201	Praa.g_00108	Prae.g_00107
OG0001202	Praa.g_00199	Prae.g_00202
OG0001203	Praa.g_00238	Prae.g_00241
OG0001204	Praa.g_00243	Prae.g_00246
OG0001205	Praa.g_00444	Prae.g_00419
OG0001206	Praa.g_00462	Prae.g_00436
OG0001207	Praa.g_00477	Prae.g_00451
OG0001208	Praa.g_00482	Prae.g_00456
OG0001209	Praa.g_00535	Prae.g_00510
OG0001210	Praa.g_00540	Prae.g_00515
OG0001211	Praa.g_00551	Prae.g_00525
OG0001212	Praa.g_00596	Prae.g_00570
OG0001213	Praa.g_00629	Prae.g_00603
OG0001214	Praa.g_00637	Prae.g_00611
OG0001215	Praa.g_00690	Prae.g_00664
OG0001216	Praa.g_00713	Prae.g_00713
OG0001217	Praa.g_00751	Prae.g_00752
OG0001218	Praa.g_00758	Prae.g_00759
OG0001219	Praa.g_00791	Prae.g_00794
OG0001220	Praa.g_00856	Prae.g_00857
OG0001221	Praa.g_00918	Prae.g_00919
OG0001222	Praa.g_00956	Prae.g_00956
OG0001223	Praa.g_00982	Prae.g_00982
OG0001224	Praa.g_01035	Prae.g_01036
OG0001225	Praa.g_01037	Prae.g_01038
OG0001226	Praa.g_01064	Prae.g_01066
OG0001227	Praa.g_01083	Prae.g_01084
OG0001228	Praa.g_01204	Prae.g_01208
OG0001229	Praa.g_01364	Prae.g_01366
OG0001230	Praa.g_01468	Prae.g_01451
OG0001231	Praa.g_01574	Prae.g_01556
OG0001232	Praa.g_01658	Prae.g_01646
OG0001233	Praa.g_01679	Prae.g_01666
OG0001234	Praa.g_01714	Prae.g_01701
OG0001235	Praa.g_01724	Prae.g_01711
OG0001236	Praa.g_01810	Prae.g_01793
OG0001237	Praa.g_01814	Prae.g_01797
OG0001238	Praa.g_01889	Prae.g_01871
OG0001239	Praa.g_00071	Prae.g_00071
OG0001240	Praa.g_00093	Prae.g_00093
OG0001241	Praa.g_00101	Prae.g_00101
OG0001242	Praa.g_00119	Prae.g_00119
OG0001243	Praa.g_00125	Prae.g_00125
OG0001244	Praa.g_00141	Prae.g_00141
OG0001245	Praa.g_00379	Prae.g_00380
OG0001246	Praa.g_00504	Prae.g_00478
OG0001247	Praa.g_00683	Prae.g_00657
OG0001248	Praa.g_00685	Prae.g_00659
OG0001249	Praa.g_00780	Prae.g_00784
OG0001250	Praa.g_00845	Prae.g_00846
OG0001251	Praa.g_00893	Prae.g_00893
OG0001252	Praa.g_01030	Prae.g_01031
OG0001253	Praa.g_01084	Prae.g_01085
OG0001254	Praa.g_01129	Prae.g_01132
OG0001255	Praa.g_01144	Prae.g_01147
OG0001256	Praa.g_01567	Prae.g_01549
OG0001257	Praa.g_01573	Prae.g_01555
OG0001258	Praa.g_01632	Prae.g_01620
OG0001259	Praa.g_01677	Prae.g_01664
OG0001260	Praa.g_01694	Prae.g_01680
OG0001261	Praa.g_01767	Prae.g_01750
OG0001262	Praa.g_01872	Prae.g_01854
OG0001264	Praa.g_00038	Prae.g_00039
OG0001265	Praa.g_00118	Prae.g_00118
OG0001266	Praa.g_00203	Prae.g_00206
OG0001267	Praa.g_00280	Prae.g_00281
OG0001268	Praa.g_00339	Prae.g_00339
OG0001269	Praa.g_00358	Prae.g_00358
OG0001270	Praa.g_00434	Prae.g_00408
OG0001271	Praa.g_00472	Prae.g_00446
OG0001272	Praa.g_00486	Prae.g_00460
OG0001273	Praa.g_00631	Prae.g_00605
OG0001274	Praa.g_00703	Prae.g_00677
OG0001275	Praa.g_00992	Prae.g_00992
OG0001276	Praa.g_01014	Prae.g_01015
OG0001277	Praa.g_01072	Prae.g_01074
OG0001278	Praa.g_01209	Prae.g_01213
OG0001279	Praa.g_01257	Prae.g_01265
OG0001280	Praa.g_01317	Prae.g_01328
OG0001281	Praa.g_01323	Prae.g_01334
OG0001282	Praa.g_01367	Prae.g_01369
OG0001283	Praa.g_01386	Prae.g_01388
OG0001284	Praa.g_01547	Prae.g_01529
OG0001285	Praa.g_01661	Prae.g_01649
OG0001286	Praa.g_01779	Prae.g_01762
OG0001287	Praa.g_01834	Prae.g_01817
OG0001288	Praa.g_01843	Prae.g_01826
OG0001289	Praa.g_00087	Prae.g_00087
OG0001290	Praa.g_00100	Prae.g_00100
OG0001291	Praa.g_00135	Prae.g_00135
OG0001292	Praa.g_00248	Prae.g_00251
OG0001293	Praa.g_00261	Prae.g_00264
OG0001294	Praa.g_00377	Prae.g_00378
OG0001295	Praa.g_00467	Prae.g_00441
OG0001296	Praa.g_00509	Prae.g_00483
OG0001297	Praa.g_00514	Prae.g_00488
OG0001298	Praa.g_00577	Prae.g_00551
OG0001299	Praa.g_00666	Prae.g_00640
OG0001300	Praa.g_00693	Prae.g_00667
OG0001301	Praa.g_00696	Prae.g_00670
OG0001302	Praa.g_00789	Prae.g_00793
OG0001303	Praa.g_00996	Prae.g_00996
OG0001304	Praa.g_01024	Prae.g_01025
OG0001305	Praa.g_01043	Prae.g_01044
OG0001306	Praa.g_01146	Prae.g_01149
OG0001307	Praa.g_01349	Prae.g_01351
OG0001308	Praa.g_01486	Prae.g_01469
OG0001309	Praa.g_01571	Prae.g_01553
OG0001310	Praa.g_01647	Prae.g_01635
OG0001315	Praa.g_00062	Prae.g_00061
OG0001316	Praa.g_00140	Prae.g_00140
OG0001317	Praa.g_00234	Prae.g_00237
OG0001318	Praa.g_00256	Prae.g_00259
OG0001319	Praa.g_00272	Prae.g_00275
OG0001320	Praa.g_00380	Prae.g_00381
OG0001321	Praa.g_00450	Prae.g_00425
OG0001322	Praa.g_00451	Prae.g_00426
OG0001323	Praa.g_00519	Prae.g_00493
OG0001324	Praa.g_00694	Prae.g_00668
OG0001325	Praa.g_00716	Prae.g_00716
OG0001326	Praa.g_00881	Prae.g_00881
OG0001327	Praa.g_01055	Prae.g_01057
OG0001328	Praa.g_01082	Prae.g_01083
OG0001329	Praa.g_01123	Prae.g_01122
OG0001330	Praa.g_01289	Prae.g_01292
OG0001331	Praa.g_01372	Prae.g_01374
OG0001332	Praa.g_01519	Prae.g_01502
OG0001333	Praa.g_01673	Prae.g_01660
OG0001334	Praa.g_01800	Prae.g_01783
OG0001335	Praa.g_01801	Prae.g_01784
OG0001336	Praa.g_01914	Prae.g_01897
OG0001339	Praa.g_00103	Prae.g_00103
OG0001340	Praa.g_00328	Prae.g_00329
OG0001341	Praa.g_00749	Prae.g_00750
OG0001342	Praa.g_00784	Prae.g_00788
OG0001343	Praa.g_00890	Prae.g_00890
OG0001344	Praa.g_01163	Prae.g_01167
OG0001345	Praa.g_01178	Prae.g_01182
OG0001346	Praa.g_01319	Prae.g_01330
OG0001348	Praa.g_01595	Prae.g_01578
OG0001350	Praa.g_00237	Prae.g_00240
OG0001351	Praa.g_00453	Prae.g_00428
OG0001352	Praa.g_00680	Prae.g_00654
OG0001353	Praa.g_00836	Prae.g_00838
OG0001354	Praa.g_00974	Prae.g_00974
OG0001358	Praa.g_00620	Prae.g_00594
OG0001359	Praa.g_00891	Prae.g_00891
OG0001360	Praa.g_01085	Prae.g_01086
OG0001361	Praa.g_01175	Prae.g_01179
OG0001362	Praa.g_01490	Prae.g_01473
OG0001363	Praa.g_01492	Prae.g_01475
OG0001364	Praa.g_01803	Prae.g_01786
OG0001365	Praa.g_01882	Prae.g_01864
OG0001369	Praa.g_00092	Prae.g_00092
OG0001371	Praa.g_00679	Prae.g_00653
OG0001372	Praa.g_00757	Prae.g_00758
OG0001373	Praa.g_00880	Prae.g_00880
OG0001374	Praa.g_00888	Prae.g_00888
OG0001375	Praa.g_00889	Prae.g_00889
OG0001376	Praa.g_01049	Prae.g_01050
OG0001377	Praa.g_01050	Prae.g_01051
OG0001378	Praa.g_01094	Prae.g_01095
OG0001379	Praa.g_01312	Prae.g_01323
OG0001380	Praa.g_01354	Prae.g_01356
OG0001381	Praa.g_01360	Prae.g_01362
OG0001382	Praa.g_01587	Prae.g_01570
OG0001384	Praa.g_00738	Prae.g_00738
OG0001384	Praa.g_01564	Prae.g_01546
OG0001385	Praa.g_00877	Prae.g_00877
OG0001386	Praa.g_00878	Prae.g_00878
OG0001387	Praa.g_00879	Prae.g_00879
OG0001388	Praa.g_00882	Prae.g_00882
OG0001389	Praa.g_00883	Prae.g_00883
OG0001390	Praa.g_00884	Prae.g_00884
OG0001391	Praa.g_00885	Prae.g_00885
OG0001392	Praa.g_00886	Prae.g_00886
OG0001393	Praa.g_00887	Prae.g_00887
OG0001395	Praa.g_01026	Prae.g_01027
OG0001397	Praa.g_01491	Prae.g_01474
OG0001398	Praa.g_01601	Prae.g_01583
OG0001399	Praa.g_01716	Prae.g_01703
OG0001403	Praa.g_00030	Prae.g_00030
OG0001404	Praa.g_00068	Prae.g_00068
OG0001405	Praa.g_00326	Prae.g_00327
OG0001406	Praa.g_01048	Prae.g_01049
OG0001407	Praa.g_01062	Prae.g_01064
OG0001408	Praa.g_01067	Prae.g_01069
OG0001409	Praa.g_01166	Prae.g_01170
OG0001410	Praa.g_01350	Prae.g_01352
OG0001411	Praa.g_01397	Prae.g_01439
OG0001413	Praa.g_01562	Prae.g_01544
OG0001414	Praa.g_00229	Prae.g_00232
OG0001415	Praa.g_00231	Prae.g_00234
OG0001416	Praa.g_00458	Prae.g_00433
OG0001417	Praa.g_00469	Prae.g_00443
OG0001418	Praa.g_00684	Prae.g_00658
OG0001419	Praa.g_01063	Prae.g_01065
OG0001420	Praa.g_01103	Prae.g_01104
OG0001421	Praa.g_01568	Prae.g_01550
OG0001422	Praa.g_01593	Prae.g_01576
OG0001428	Praa.g_00172	Prae.g_00175
OG0001429	Praa.g_00792	Prae.g_00795
OG0001430	Praa.g_01284	Prae.g_01287
OG0001431	Praa.g_01287	Prae.g_01290
OG0001432	Praa.g_01560	Prae.g_01542
OG0001437	Praa.g_00230	Prae.g_00233
OG0001438	Praa.g_00293	Prae.g_00294
OG0001439	Praa.g_00307	Prae.g_00308
OG0001440	Praa.g_00399	Prae.g_00402
OG0001441	Praa.g_00521	Prae.g_00495
OG0001442	Praa.g_00741	Prae.g_00741
OG0001446	Praa.g_00079	Prae.g_00079
OG0001447	Praa.g_00126	Prae.g_00126
OG0001448	Praa.g_00366	Prae.g_00366
OG0001449	Praa.g_00393	Prae.g_00394
OG0001450	Praa.g_00687	Prae.g_00661
OG0001451	Praa.g_00865	Prae.g_00866
OG0001452	Praa.g_00894	Prae.g_00895
OG0001453	Praa.g_00986	Prae.g_00986
OG0001454	Praa.g_01078	Prae.g_01079
OG0001456	Praa.g_01137	Prae.g_01140
OG0001457	Praa.g_01138	Prae.g_01141
OG0001458	Praa.g_01139	Prae.g_01142
OG0001459	Praa.g_01273	Prae.g_01277
OG0001462	Praa.g_00034	Prae.g_00034
OG0001463	Praa.g_00286	Prae.g_00287
OG0001464	Praa.g_00329	Prae.g_00330
OG0001465	Praa.g_00702	Prae.g_00676
OG0001466	Praa.g_00740	Prae.g_00740
OG0001467	Praa.g_00781	Prae.g_00785
OG0001468	Praa.g_01053	Prae.g_01054
OG0001469	Praa.g_01268	Prae.g_01272
OG0001471	Praa.g_01563	Prae.g_01545
OG0001472	Praa.g_01570	Prae.g_01552
OG0001473	Praa.g_01851	Prae.g_01834
OG0001480	Praa.g_00368	Prae.g_00368
OG0001481	Praa.g_00372	Prae.g_00373
OG0001482	Praa.g_00456	Prae.g_00431
OG0001484	Praa.g_01296	Prae.g_01299
OG0001485	Praa.g_01606	Prae.g_01588
OG0001490	Praa.g_00039	Prae.g_00041
OG0001491	Praa.g_00787	Prae.g_00791
OG0001492	Praa.g_01206	Prae.g_01210
OG0001493	Praa.g_01214	Prae.g_01218
OG0001494	Praa.g_01422	Prae.g_01399
OG0001495	Praa.g_01721	Prae.g_01708
OG0001499	Praa.g_00061	Prae.g_00060
OG0001500	Praa.g_00263	Prae.g_00266
OG0001501	Praa.g_00705	Prae.g_00679
OG0001502	Praa.g_00772	Prae.g_00776
OG0001503	Praa.g_01134	Prae.g_01137
OG0001504	Praa.g_01274	Prae.g_01278
OG0001505	Praa.g_01411	Prae.g_01421
OG0001506	Praa.g_01517	Prae.g_01500
OG0001520	Praa.g_00388	Prae.g_00389
OG0001521	Praa.g_00750	Prae.g_00751
OG0001523	Praa.g_01131	Prae.g_01134
OG0001524	Praa.g_01132	Prae.g_01135
OG0001525	Praa.g_01579	Prae.g_01561
OG0001526	Praa.g_01698	Prae.g_01684
OG0001546	Praa.g_00524	Prae.g_00498
OG0001547	Praa.g_00774	Prae.g_00778
OG0001548	Praa.g_00778	Prae.g_00782
OG0001549	Praa.g_00863	Prae.g_00864
OG0001550	Praa.g_01120	Prae.g_01119
OG0001551	Praa.g_01136	Prae.g_01139
OG0001552	Praa.g_01223	Prae.g_01225
OG0001553	Praa.g_01473	Prae.g_01456
OG0001554	Praa.g_01569	Prae.g_01551
OG0001555	Praa.g_01583	Prae.g_01566
OG0001566	Praa.g_00676	Prae.g_00650
OG0001567	Praa.g_00773	Prae.g_00777
OG0001568	Praa.g_00775	Prae.g_00779
OG0001569	Praa.g_01090	Prae.g_01091
OG0001570	Praa.g_01106	Prae.g_01106
OG0001571	Praa.g_01113	Prae.g_01113
OG0001581	Praa.g_00144	Prae.g_00147
OG0001582	Praa.g_00468	Prae.g_00442
OG0001583	Praa.g_00786	Prae.g_00790
OG0001585	Praa.g_01262	Prae.g_01269
OG0001586	Praa.g_01336	Prae.g_01404
OG0001587	Praa.g_01696	Prae.g_01682
OG0001595	Praa.g_00067	Prae.g_00067
OG0001596	Praa.g_00075	Prae.g_00075
OG0001597	Praa.g_00361	Prae.g_00361
OG0001598	Praa.g_00397	Prae.g_00399
OG0001599	Praa.g_00460	Prae.g_00434
OG0001600	Praa.g_00511	Prae.g_00485
OG0001601	Praa.g_00674	Prae.g_00648
OG0001602	Praa.g_00701	Prae.g_00675
OG0001603	Praa.g_00788	Prae.g_00792
OG0001604	Praa.g_00915	Prae.g_00916
OG0001605	Praa.g_01007	Prae.g_01008
OG0001606	Praa.g_01069	Prae.g_01071
OG0001607	Praa.g_01133	Prae.g_01136
OG0001608	Praa.g_01357	Prae.g_01359
OG0001609	Praa.g_01515	Prae.g_01498
OG0001610	Praa.g_01518	Prae.g_01501
OG0001611	Praa.g_01581	Prae.g_01564
OG0001612	Praa.g_01607	Prae.g_01590
OG0001613	Praa.g_01795	Prae.g_01778
OG0001625	Praa.g_00258	Prae.g_00261
OG0001626	Praa.g_00748	Prae.g_00749
OG0001627	Praa.g_00755	Prae.g_00756
OG0001628	Praa.g_00760	Prae.g_00761
OG0001629	Praa.g_00761	Prae.g_00762
OG0001630	Praa.g_00897	Prae.g_00898
OG0001631	Praa.g_01058	Prae.g_01060
OG0001632	Praa.g_01260	Prae.g_01267
OG0001633	Praa.g_01363	Prae.g_01365
OG0001648	Praa.g_00371	Prae.g_00372
OG0001649	Praa.g_01060	Prae.g_01062
OG0001651	Praa.g_01580	Prae.g_01562
OG0001662	Praa.g_01100	Prae.g_01101
OG0001663	Praa.g_01143	Prae.g_01146
OG0001666	Praa.g_01272	Prae.g_01276
OG0001667	Praa.g_01292	Prae.g_01295
OG0001684	Praa.g_00589	Prae.g_00563
OG0001685	Praa.g_00867	Prae.g_00868
OG0001686	Praa.g_01006	Prae.g_01007
OG0001687	Praa.g_01052	Prae.g_01053
OG0001688	Praa.g_01057	Prae.g_01059
OG0001689	Praa.g_01841	Prae.g_01824
OG0001696	Praa.g_00866	Prae.g_00867
OG0001698	Praa.g_01056	Prae.g_01058
OG0001705	Praa.g_00394	Prae.g_00395
OG0001706	Praa.g_00998	Prae.g_00999
OG0001707	Praa.g_01077	Prae.g_01078
OG0001708	Praa.g_01142	Prae.g_01145
OG0001710	Praa.g_01717	Prae.g_01704
OG0001718	Praa.g_00362	Prae.g_00362
OG0001719	Praa.g_00386	Prae.g_00387
OG0001720	Praa.g_01299	Prae.g_01309
OG0001721	Praa.g_00752	Prae.g_00753
OG0001722	Praa.g_00895	Prae.g_00896
OG0001723	Praa.g_01258	Prae.g_01266
OG0001724	Praa.g_01622	Prae.g_01599
OG0001742	Praa.g_00375	Prae.g_00376
OG0001743	Praa.g_01098	Prae.g_01099
OG0001744	Praa.g_01304	Prae.g_01314
OG0001745	Praa.g_01559	Prae.g_01541
OG0001773	Praa.g_01585	Prae.g_01568
OG0001774	Praa.g_00677	Prae.g_00651
OG0001775	Praa.g_01065	Prae.g_01067
OG0001776	Praa.g_01096	Prae.g_01097
OG0001777	Praa.g_01263, Praa.g_01231	Prae.g_01256
OG0001778	Praa.g_01286	Prae.g_01289
OG0001779	Praa.g_01305	Prae.g_01315
OG0001781	Praa.g_01594	Prae.g_01577
OG0001819	Praa.g_00387	Prae.g_00388
OG0001820	Praa.g_00744	Prae.g_00744
OG0001821	Praa.g_00753	Prae.g_00754
OG0001822	Praa.g_00770	Prae.g_00774
OG0001823	Praa.g_00868	Prae.g_00869
OG0001824	Praa.g_01005	Prae.g_01006
OG0001825	Praa.g_01066	Prae.g_01068
OG0001826	Praa.g_01068	Prae.g_01070
OG0001827	Praa.g_01071	Prae.g_01073
OG0001828	Praa.g_01093	Prae.g_01094
OG0001829	Praa.g_01097	Prae.g_01098
OG0001830	Praa.g_01116	Prae.g_01116
OG0001831	Praa.g_01126	Prae.g_01129
OG0001832	Praa.g_01281	Prae.g_01284
OG0001833	Praa.g_01365	Prae.g_01367
OG0001919	Praa.g_00390	Prae.g_00391
OG0001920	Praa.g_00706	Prae.g_00680
OG0001921	Praa.g_00870	Prae.g_00871
OG0001982	Praa.g_00367	Prae.g_00367
OG0001983	Praa.g_00736	Prae.g_00736
OG0001984	Praa.g_00779	Prae.g_00783
OG0001985	Praa.g_00874	Prae.g_00875
OG0001986	Praa.g_00990	Prae.g_00990
OG0001987	Praa.g_01278	Prae.g_01243
OG0001988	Praa.g_01341	Prae.g_01346
OG0001989	Praa.g_01355	Prae.g_01357
OG0002026	Praa.g_00389	Prae.g_00390
OG0002027	Praa.g_00872	Prae.g_00873
OG0002028	Praa.g_01001	Prae.g_01001
OG0002029	Praa.g_01271	Prae.g_01275
OG0002030	Praa.g_01343	Prae.g_01347
OG0002031	Praa.g_01604	Prae.g_01586
OG0002032	Praa.g_01891	Prae.g_01873
OG0002057	Praa.g_00110	Prae.g_00109
OG0002058	Praa.g_00180	Prae.g_00183
OG0002059	Praa.g_00363	Prae.g_00363
OG0002060	Praa.g_00365	Prae.g_00365
OG0002061	Praa.g_00392	Prae.g_00393
OG0002064	Praa.g_00466	Prae.g_00440
OG0002065	Praa.g_00560	Prae.g_00534
OG0002066	Praa.g_00566	Prae.g_00540
OG0002067	Praa.g_00710	Prae.g_00710
OG0002068	Praa.g_00745	Prae.g_00745
OG0002069	Praa.g_00746	Prae.g_00747
OG0002070	Praa.g_00771	Prae.g_00775
OG0002071	Praa.g_00777	Prae.g_00781
OG0002072	Praa.g_00785	Prae.g_00789
OG0002073	Praa.g_00808	Prae.g_00811
OG0002074	Praa.g_00861	Prae.g_00862
OG0002075	Praa.g_00873	Prae.g_00874
OG0002076	Praa.g_00919	Prae.g_00920
OG0002077	Praa.g_01002	Prae.g_01002
OG0002078	Praa.g_01004	Prae.g_01005
OG0002079	Praa.g_01009	Prae.g_01010
OG0002080	Praa.g_01027	Prae.g_01028
OG0002081	Praa.g_01051	Prae.g_01052
OG0002082	Praa.g_01061	Prae.g_01063
OG0002083	Praa.g_01073	Prae.g_01075
OG0002084	Praa.g_01074	Prae.g_01076
OG0002085	Praa.g_01081	Prae.g_01082
OG0002086	Praa.g_01086	Prae.g_01087
OG0002087	Praa.g_01087	Prae.g_01088
OG0002088	Praa.g_01088	Prae.g_01089
OG0002089	Praa.g_01114	Prae.g_01114
OG0002090	Praa.g_01119	Prae.g_01118
OG0002091	Praa.g_01135	Prae.g_01138
OG0002093	Praa.g_01253	Prae.g_01262
OG0002094	Praa.g_01293	Prae.g_01296
OG0002095	Praa.g_01302	Prae.g_01312
OG0002099	Praa.g_01566	Prae.g_01548
OG0002100	Praa.g_01575	Prae.g_01557
OG0002101	Praa.g_01578	Prae.g_01560
OG0002102	Praa.g_01582	Prae.g_01565
OG0002103	Praa.g_01584	Prae.g_01567
OG0002104	Praa.g_01586	Prae.g_01569
OG0002105	Praa.g_01640	Prae.g_01628
OG0002146	Praa.g_00496	Prae.g_00470
OG0002147	Praa.g_00707	Prae.g_00681
OG0002148	Praa.g_00739	Prae.g_00739
OG0002149	Praa.g_00759	Prae.g_00760
OG0002150	Praa.g_01003	Prae.g_01003
OG0002151	Praa.g_01118	Prae.g_01117
OG0002152	Praa.g_01283	Prae.g_01286
OG0002215	Praa.g_00737	Prae.g_00737
OG0002216	Praa.g_00743	Prae.g_00743
OG0002218	Praa.g_00869	Prae.g_00870
OG0002219	Praa.g_01102	Prae.g_01103
OG0002220	Praa.g_01269	Prae.g_01273
OG0002221	Praa.g_01303	Prae.g_01313
OG0002222	Praa.g_01591	Prae.g_01574
OG0002223	Praa.g_01615	Prae.g_01596
OG0002262	Praa.g_00041	Prae.g_00043
OG0002263	Praa.g_00756	Prae.g_00757
OG0002264	Praa.g_00833	Prae.g_00835
OG0002265	Praa.g_01122	Prae.g_01121
OG0002267	Praa.g_01275	Prae.g_01279
OG0002268	Praa.g_01277	Prae.g_01281
OG0002269	Praa.g_01279	Prae.g_01282
OG0002270	Praa.g_01441	Prae.g_01407
OG0002310	Praa.g_00376	Prae.g_00377
OG0002311	Praa.g_00398	Prae.g_00400
OG0002312	Praa.g_00762	Prae.g_00763
OG0002313	Praa.g_00776	Prae.g_00780
OG0002314	Praa.g_00871	Prae.g_00872
OG0002316	Praa.g_01046	Prae.g_01047
OG0002317	Praa.g_01105	Prae.g_01105
OG0002318	Praa.g_01108	Prae.g_01108
OG0002320	Praa.g_01285	Prae.g_01288
OG0002322	Praa.g_01577	Prae.g_01559
OG0002323	Praa.g_01602	Prae.g_01584
OG0002362	Praa.g_00391	Prae.g_00392
OG0002364	Praa.g_00793	Prae.g_00796
OG0002365	Praa.g_01265	Prae.g_01271
OG0002366	Praa.g_01270	Prae.g_01274
OG0002367	Praa.g_01282	Prae.g_01285
OG0002368	Praa.g_01306	Prae.g_01316
OG0002370	Praa.g_01497	Prae.g_01480
OG0002371	Praa.g_01561	Prae.g_01543
OG0002372	Praa.g_01588	Prae.g_01571
OG0002373	Praa.g_01610	Prae.g_01593
OG0002413	Praa.g_01111	Prae.g_01111
OG0002414	Praa.g_01112	Prae.g_01112
OG0002415	Praa.g_01121	Prae.g_01120
OG0002418	Praa.g_01250	Prae.g_01257
OG0002419	Praa.g_01276	Prae.g_01280
OG0002420	Praa.g_01295	Prae.g_01298
OG0002479	Praa.g_01233	Prae.g_01608
OG0002481	Praa.g_01612	Prae.g_01594
OG0002551	Praa.g_01092	Prae.g_01093
OG0002617	Praa.g_00360	Prae.g_00360
OG0002619	Praa.g_00999	Prae.g_01000
OG0002692	Praa.g_01603	Prae.g_01585
OG0002767	Praa.g_00053	Prae.g_00055
OG0002768	Praa.g_00769	Prae.g_00773
OG0002887	Praa.g_01261	Prae.g_01268
OG0003009	Praa.g_01252	Prae.g_01261
OG0003014	Praa.g_01614	Prae.g_01595
OG0003164	Praa.g_01609	Prae.g_01591
OG0003614	Praa.g_00054, Praa.g_00056	Prae.g_00056
OG0003621	Praa.g_00945	Prae.g_00945
OG0003622	Praa.g_01059	Prae.g_01061
OG0003623	Praa.g_01079	Prae.g_01080
OG0004007	Praa.g_00055, Praa.g_00057, Praa.g_00058	Prae.g_00058
