Orthogroup	Prbl	Pran
OG0001140	Prbl.g_00988	Pran.g_01095
OG0001141	Prbl.g_00991	Pran.g_01097
OG0001142	Prbl.g_00992	Pran.g_01098
OG0001143	Prbl.g_00993	Pran.g_01099
OG0001144	Prbl.g_00995	Pran.g_01101
OG0001145	Prbl.g_00997	Pran.g_01103
OG0001146	Prbl.g_00998	Pran.g_01104
OG0001147	Prbl.g_01127	Pran.g_01106
OG0001148	Prbl.g_01128	Pran.g_01107
OG0001149	Prbl.g_01131	Pran.g_01108
OG0001150	Prbl.g_01134	Pran.g_01111
OG0001151	Prbl.g_01135	Pran.g_01112
OG0001152	Prbl.g_01136	Pran.g_01113
OG0001153	Prbl.g_01137	Pran.g_01114
OG0001154	Prbl.g_01138	Pran.g_01115
OG0001155	Prbl.g_01139	Pran.g_01116
OG0001156	Prbl.g_01140	Pran.g_01117
OG0001157	Prbl.g_01142	Pran.g_01119
OG0001158	Prbl.g_01144	Pran.g_01120
OG0001159	Prbl.g_01146	Pran.g_01121
OG0001160	Prbl.g_01147	Pran.g_01122
OG0001161	Prbl.g_01174	Pran.g_01125
OG0001162	Prbl.g_01175	Pran.g_01126
OG0001163	Prbl.g_01177	Pran.g_01127
OG0001164	Prbl.g_01178	Pran.g_01128
OG0001165	Prbl.g_01179	Pran.g_01129
OG0001166	Prbl.g_01180	Pran.g_01130
OG0001167	Prbl.g_01181	Pran.g_01131
OG0001168	Prbl.g_00863	Pran.g_01133
OG0001169	Prbl.g_00859	Pran.g_01134
OG0001170	Prbl.g_00856	Pran.g_01136
OG0001171	Prbl.g_00855	Pran.g_01137
OG0001172	Prbl.g_00853	Pran.g_01138
OG0001173	Prbl.g_00851	Pran.g_01139
OG0001174	Prbl.g_00848	Pran.g_01141
OG0001175	Prbl.g_00844	Pran.g_01143
OG0001176	Prbl.g_00842	Pran.g_01144
OG0001177	Prbl.g_00840	Pran.g_01146
OG0001178	Prbl.g_00839	Pran.g_01147
OG0001179	Prbl.g_00838	Pran.g_01148
OG0001180	Prbl.g_01307	Pran.g_01149
OG0001181	Prbl.g_01306	Pran.g_01150
OG0001182	Prbl.g_01305	Pran.g_01151
OG0001183	Prbl.g_01304	Pran.g_01152
OG0001184	Prbl.g_01303	Pran.g_01153
OG0001185	Prbl.g_01302	Pran.g_01154
OG0001186	Prbl.g_01291	Pran.g_01155
OG0001187	Prbl.g_01290	Pran.g_01156
OG0001188	Prbl.g_01289	Pran.g_01157
OG0001189	Prbl.g_01287	Pran.g_01158
OG0001190	Prbl.g_01286	Pran.g_01159
OG0001191	Prbl.g_01284	Pran.g_01161
OG0001192	Prbl.g_02638	Pran.g_01163
OG0001193	Prbl.g_02637	Pran.g_01164
OG0001194	Prbl.g_02636	Pran.g_01165
OG0001195	Prbl.g_01235	Pran.g_01166
OG0001196	Prbl.g_02063	Pran.g_01168
OG0001197	Prbl.g_02059	Pran.g_01171
OG0001198	Prbl.g_02058	Pran.g_01172
OG0001199	Prbl.g_02057	Pran.g_01173
OG0001200	Prbl.g_02056	Pran.g_01174
OG0001201	Prbl.g_02055	Pran.g_01175
OG0001202	Prbl.g_02054	Pran.g_01176
OG0001203	Prbl.g_02026	Pran.g_01178
OG0001204	Prbl.g_02023	Pran.g_01182
OG0001205	Prbl.g_02022	Pran.g_01183
OG0001206	Prbl.g_02021	Pran.g_01184
OG0001207	Prbl.g_02018	Pran.g_01185
OG0001208	Prbl.g_02017	Pran.g_01186
OG0001209	Prbl.g_02016	Pran.g_01187
OG0001210	Prbl.g_02014	Pran.g_01188
OG0001211	Prbl.g_02012	Pran.g_01189
OG0001212	Prbl.g_02011	Pran.g_01190
OG0001213	Prbl.g_02009	Pran.g_01191
OG0001214	Prbl.g_02008	Pran.g_01192
OG0001215	Prbl.g_02007	Pran.g_01193
OG0001216	Prbl.g_02006	Pran.g_01194
OG0001217	Prbl.g_02005	Pran.g_01195
OG0001218	Prbl.g_02004	Pran.g_01196
OG0001219	Prbl.g_02002	Pran.g_01197
OG0001220	Prbl.g_02001	Pran.g_01198
OG0001221	Prbl.g_02000	Pran.g_01199
OG0001222	Prbl.g_01998	Pran.g_01201
OG0001223	Prbl.g_01994	Pran.g_01202
OG0001224	Prbl.g_01992	Pran.g_01203
OG0001225	Prbl.g_02239	Pran.g_01205
OG0001226	Prbl.g_02238	Pran.g_01206
OG0001227	Prbl.g_02237	Pran.g_01207
OG0001228	Prbl.g_02236	Pran.g_01208
OG0001229	Prbl.g_02234	Pran.g_01209
OG0001230	Prbl.g_02233	Pran.g_01210
OG0001231	Prbl.g_02232	Pran.g_01211
OG0001232	Prbl.g_02230	Pran.g_01213
OG0001233	Prbl.g_02228	Pran.g_01214
OG0001234	Prbl.g_02226	Pran.g_01215
OG0001235	Prbl.g_02225	Pran.g_01216
OG0001236	Prbl.g_02224	Pran.g_01217
OG0001237	Prbl.g_02219	Pran.g_01220
OG0001238	Prbl.g_02214	Pran.g_01221
OG0001239	Prbl.g_02192	Pran.g_01224
OG0001240	Prbl.g_02189	Pran.g_01225
OG0001241	Prbl.g_02188	Pran.g_01226
OG0001242	Prbl.g_02186	Pran.g_01227
OG0001243	Prbl.g_02185	Pran.g_01228
OG0001244	Prbl.g_02182	Pran.g_01229
OG0001245	Prbl.g_02181	Pran.g_01230
OG0001246	Prbl.g_02175	Pran.g_01231
OG0001247	Prbl.g_02174	Pran.g_01232
OG0001248	Prbl.g_02173	Pran.g_01233
OG0001249	Prbl.g_02160	Pran.g_01234
OG0001250	Prbl.g_02151	Pran.g_01235
OG0001251	Prbl.g_02150	Pran.g_01236
OG0001252	Prbl.g_02149	Pran.g_01237
OG0001253	Prbl.g_02148	Pran.g_01238
OG0001254	Prbl.g_02146	Pran.g_01240
OG0001255	Prbl.g_02145	Pran.g_01241
OG0001256	Prbl.g_02141	Pran.g_01243
OG0001257	Prbl.g_02139	Pran.g_01244
OG0001258	Prbl.g_02138	Pran.g_01245
OG0001259	Prbl.g_02134	Pran.g_01247
OG0001260	Prbl.g_02132	Pran.g_01249
OG0001261	Prbl.g_02131	Pran.g_01250
OG0001262	Prbl.g_02129	Pran.g_01251
OG0001263	Prbl.g_02127	Pran.g_01252
OG0001264	Prbl.g_02125	Pran.g_01253
OG0001265	Prbl.g_02124	Pran.g_01254
OG0001266	Prbl.g_02123	Pran.g_01255
OG0001267	Prbl.g_02122	Pran.g_01256
OG0001268	Prbl.g_02121	Pran.g_01257
OG0001270	Prbl.g_00812	Pran.g_00296
OG0001271	Prbl.g_00298	Pran.g_00282
OG0001272	Prbl.g_01452	Pran.g_01913
OG0001273	Prbl.g_01200	Pran.g_01861
OG0001274	Prbl.g_00513	Pran.g_01696
OG0001275	Prbl.g_00532	Pran.g_01680
OG0001276	Prbl.g_01776	Pran.g_01588
OG0001278	Prbl.g_01562	Pran.g_01293
OG0001279	Prbl.g_02408	Pran.g_00428
OG0001280	Prbl.g_02536	Pran.g_00544
OG0001281	Prbl.g_01704	Pran.g_00159
OG0001282	Prbl.g_02390	Pran.g_00142
OG0001283	Prbl.g_01705	Pran.g_00137
OG0001285	Prbl.g_00036	Pran.g_00076
OG0001286	Prbl.g_02082	Pran.g_00063
OG0001288	Prbl.g_01808	Pran.g_00693
OG0001289	Prbl.g_00449	Pran.g_00682
OG0001290	Prbl.g_01833	Pran.g_00638
OG0001291	Prbl.g_00787	Pran.g_00637
OG0001292	Prbl.g_00048	Pran.g_00632
OG0001293	Prbl.g_01370	Pran.g_00607
OG0001296	Prbl.g_00406	Pran.g_00962
OG0001297	Prbl.g_00401	Pran.g_00966
OG0001298	Prbl.g_00398	Pran.g_00969
OG0001301	Prbl.g_00845	Pran.g_01142
OG0001302	Prbl.g_02060	Pran.g_01170
OG0001304	Prbl.g_02136	Pran.g_01246
OG0001305	Prbl.g_01026, Prbl.g_01386	Pran.g_01804
OG0001306	Prbl.g_00651	Pran.g_01743
OG0001307	Prbl.g_01976	Pran.g_00394
OG0001308	Prbl.g_00605	Pran.g_00361
OG0001309	Prbl.g_00602	Pran.g_00358
OG0001310	Prbl.g_00600	Pran.g_00356
OG0001311	Prbl.g_00568	Pran.g_00340
OG0001312	Prbl.g_01322	Pran.g_00314
OG0001314	Prbl.g_00095	Pran.g_00233
OG0001315	Prbl.g_02667	Pran.g_01949
OG0001316	Prbl.g_01505	Pran.g_01940
OG0001317	Prbl.g_00627	Pran.g_01821
OG0001318	Prbl.g_01641	Pran.g_01541
OG0001319	Prbl.g_00716	Pran.g_01407
OG0001320	Prbl.g_00936	Pran.g_00559
OG0001322	Prbl.g_02152	Pran.g_00152
OG0001323	Prbl.g_01993	Pran.g_00115
OG0001325	Prbl.g_01694	Pran.g_00105
OG0001326	Prbl.g_01115	Pran.g_00032
OG0001328	Prbl.g_01957	Pran.g_00634
OG0001329	Prbl.g_00366	Pran.g_00993
OG0001330	Prbl.g_00315	Pran.g_01027
OG0001334	Prbl.g_00748	Pran.g_01711
OG0001337	Prbl.g_01813	Pran.g_00134
OG0001339	Prbl.g_01728	Pran.g_00871
OG0001340	Prbl.g_02143	Pran.g_00820
OG0001343	Prbl.g_00400	Pran.g_00967
OG0001344	Prbl.g_00339	Pran.g_01016
OG0001345	Prbl.g_01132	Pran.g_01109
OG0001347	Prbl.g_01999	Pran.g_01200
OG0001349	Prbl.g_01324	Pran.g_00315
OG0001351	Prbl.g_00099	Pran.g_00229
OG0001352	Prbl.g_01512	Pran.g_01944
OG0001353	Prbl.g_01489	Pran.g_01932
OG0001354	Prbl.g_01453	Pran.g_01914
OG0001355	Prbl.g_01207	Pran.g_01856
OG0001356	Prbl.g_01393	Pran.g_01817
OG0001357	Prbl.g_00654	Pran.g_01746
OG0001358	Prbl.g_01343	Pran.g_01706
OG0001359	Prbl.g_00517	Pran.g_01692
OG0001361	Prbl.g_00793	Pran.g_01664
OG0001362	Prbl.g_01791	Pran.g_01601
OG0001363	Prbl.g_01263	Pran.g_01473
OG0001365	Prbl.g_01546	Pran.g_01303
OG0001367	Prbl.g_02518	Pran.g_00515
OG0001368	Prbl.g_02535	Pran.g_00543
OG0001371	Prbl.g_02592	Pran.g_00010
OG0001372	Prbl.g_00156	Pran.g_00609
OG0001375	Prbl.g_00349	Pran.g_01007
OG0001376	Prbl.g_01164, Prbl.g_01151	Pran.g_01050
OG0001377	Prbl.g_02061	Pran.g_01169
OG0001378	Prbl.g_02537	Pran.g_00545
OG0001382	Prbl.g_00816	Pran.g_00299
OG0001385	Prbl.g_01463	Pran.g_01921
OG0001388	Prbl.g_02064	Pran.g_00927
OG0001391	Prbl.g_00803	Pran.g_01674
OG0001393	Prbl.g_00784	Pran.g_01659
OG0001404	Prbl.g_02437	Pran.g_01434
OG0001421	Prbl.g_02448	Pran.g_00468
OG0001422	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937, Prbl.g_02612	Pran.g_00949
OG0001425	Prbl.g_01182	Pran.g_01868
OG0001427	Prbl.g_00782	Pran.g_01657
OG0001436	Prbl.g_02571	Pran.g_00618
OG0001437	Prbl.g_01243	Pran.g_00604
OG0001438	Prbl.g_02142	Pran.g_01242
OG0001439	Prbl.g_00738, Prbl.g_02629	Pran.g_01777
OG0001441	Prbl.g_02494	Pran.g_00497
OG0001442	Prbl.g_01084	Pran.g_00536
OG0001446	Prbl.g_02208	Pran.g_01390
OG0001448	Prbl.g_01615	Pran.g_01558
OG0001450	Prbl.g_01079	Pran.g_00101
OG0001456	Prbl.g_01692	Pran.g_00596
OG0001458	Prbl.g_02222	Pran.g_01219
OG0001464	Prbl.g_01893	Pran.g_01619
OG0001465	Prbl.g_01777	Pran.g_01589
OG0001468	Prbl.g_01537	Pran.g_01311
OG0001475	Prbl.g_02573	Pran.g_01414
OG0001476	Prbl.g_00245	Pran.g_00736
OG0001482	Prbl.g_00900	Pran.g_01874
OG0001484	Prbl.g_02291	Pran.g_01757
OG0001488	Prbl.g_02215	Pran.g_00174
OG0001489	Prbl.g_02216	Pran.g_00173
OG0001490	Prbl.g_02217	Pran.g_00172
OG0001491	Prbl.g_00031	Pran.g_00166
OG0001492	Prbl.g_01104	Pran.g_00139
OG0001493	Prbl.g_00661	Pran.g_00130
OG0001494	Prbl.g_00182	Pran.g_00044
OG0001496	Prbl.g_01714	Pran.g_00882
OG0001500	Prbl.g_02362	Pran.g_00448
OG0001505	Prbl.g_02358	Pran.g_01431
OG0001508	Prbl.g_00458	Pran.g_01314
OG0001511	Prbl.g_02172	Pran.g_00180
OG0001512	Prbl.g_02171	Pran.g_00181
OG0001513	Prbl.g_02170	Pran.g_00182
OG0001514	Prbl.g_02169	Pran.g_00183
OG0001515	Prbl.g_02168	Pran.g_00184
OG0001516	Prbl.g_02167	Pran.g_00185
OG0001517	Prbl.g_02166	Pran.g_00186
OG0001518	Prbl.g_02165	Pran.g_00187
OG0001519	Prbl.g_02164	Pran.g_00188
OG0001520	Prbl.g_02163	Pran.g_00189
OG0001521	Prbl.g_02162	Pran.g_00190
OG0001522	Prbl.g_02161	Pran.g_00191
OG0001523	Prbl.g_02366	Pran.g_00444
OG0001527	Prbl.g_01807	Pran.g_00629
OG0001528	Prbl.g_01939	Pran.g_00617
OG0001540	Prbl.g_01725	Pran.g_01719
OG0001547	Prbl.g_01983	Pran.g_00390
OG0001557	Prbl.g_01949	Pran.g_00624
OG0001588	Prbl.g_01025	Pran.g_01768
OG0001599	Prbl.g_00620	Pran.g_00916
OG0001600	Prbl.g_00408	Pran.g_00595
OG0001602	Prbl.g_01438	Pran.g_01901
OG0001605	Prbl.g_01940	Pran.g_01794
OG0001630	Prbl.g_02030	Pran.g_00756
OG0001702	Prbl.g_00865	Pran.g_00817
OG0001716	Prbl.g_00508, Prbl.g_00063	Pran.g_01399
OG0001798	Prbl.g_01898	Pran.g_01615
OG0001821	Prbl.g_01456	Pran.g_00789
OG0001842	Prbl.g_00872	Pran.g_00795
OG0001910	Prbl.g_01396	Pran.g_00610
OG0001950	Prbl.g_00020	Pran.g_01785
OG0002053	Prbl.g_00368	Pran.g_00772
OG0002120	Prbl.g_00829	Pran.g_00818
