Orthogroup	Prbl	Prbb
OG0001079	Prbl.g_00335	Prbb.g_01872
OG0001080	Prbl.g_00334	Prbb.g_01873
OG0001081	Prbl.g_00333	Prbb.g_01874
OG0001082	Prbl.g_00332	Prbb.g_01875
OG0001083	Prbl.g_00331	Prbb.g_01876
OG0001084	Prbl.g_00317	Prbb.g_01877
OG0001085	Prbl.g_00316	Prbb.g_01878
OG0001086	Prbl.g_02680	Prbb.g_01922
OG0001087	Prbl.g_02683	Prbb.g_01924
OG0001088	Prbl.g_02684	Prbb.g_01925
OG0001089	Prbl.g_01062	Prbb.g_01927
OG0001090	Prbl.g_01061	Prbb.g_01928
OG0001091	Prbl.g_01060	Prbb.g_01929
OG0001092	Prbl.g_01059	Prbb.g_01930
OG0001093	Prbl.g_01058	Prbb.g_01931
OG0001094	Prbl.g_01057	Prbb.g_01932
OG0001095	Prbl.g_01056	Prbb.g_01933
OG0001096	Prbl.g_01055	Prbb.g_01934
OG0001097	Prbl.g_01054	Prbb.g_01935
OG0001098	Prbl.g_01053	Prbb.g_01936
OG0001099	Prbl.g_01051	Prbb.g_01937
OG0001100	Prbl.g_01050	Prbb.g_01938
OG0001101	Prbl.g_01049	Prbb.g_01939
OG0001102	Prbl.g_00954	Prbb.g_01948
OG0001103	Prbl.g_00953	Prbb.g_01947
OG0001104	Prbl.g_00949	Prbb.g_01943
OG0001105	Prbl.g_00951	Prbb.g_01945
OG0001106	Prbl.g_00948	Prbb.g_01942
OG0001107	Prbl.g_00947	Prbb.g_01941
OG0001108	Prbl.g_01045	Prbb.g_01940
OG0001109	Prbl.g_00956	Prbb.g_01958
OG0001110	Prbl.g_00958	Prbb.g_01960
OG0001111	Prbl.g_00959	Prbb.g_01961
OG0001112	Prbl.g_00960	Prbb.g_01962
OG0001113	Prbl.g_00961	Prbb.g_01963
OG0001114	Prbl.g_00962	Prbb.g_01964
OG0001115	Prbl.g_00963	Prbb.g_01965
OG0001116	Prbl.g_00964	Prbb.g_01966
OG0001117	Prbl.g_00965	Prbb.g_01967
OG0001118	Prbl.g_00966	Prbb.g_01968
OG0001119	Prbl.g_00967	Prbb.g_01969
OG0001120	Prbl.g_00968	Prbb.g_01970
OG0001121	Prbl.g_00969	Prbb.g_01971
OG0001122	Prbl.g_00970	Prbb.g_01972
OG0001123	Prbl.g_00971	Prbb.g_01973
OG0001124	Prbl.g_00972	Prbb.g_01974
OG0001125	Prbl.g_00973	Prbb.g_01975
OG0001126	Prbl.g_00974	Prbb.g_01976
OG0001127	Prbl.g_00975	Prbb.g_01977
OG0001128	Prbl.g_00976	Prbb.g_01978
OG0001129	Prbl.g_00977	Prbb.g_01979
OG0001130	Prbl.g_00978	Prbb.g_01980
OG0001131	Prbl.g_00979	Prbb.g_01981
OG0001132	Prbl.g_00980	Prbb.g_01982
OG0001133	Prbl.g_00981	Prbb.g_01983
OG0001134	Prbl.g_00982	Prbb.g_01984
OG0001135	Prbl.g_00983	Prbb.g_01985
OG0001136	Prbl.g_00984	Prbb.g_01986
OG0001137	Prbl.g_00985	Prbb.g_01987
OG0001138	Prbl.g_00986	Prbb.g_01988
OG0001139	Prbl.g_00987	Prbb.g_01989
OG0001140	Prbl.g_00988	Prbb.g_01990
OG0001141	Prbl.g_00991	Prbb.g_01992
OG0001142	Prbl.g_00992	Prbb.g_01993
OG0001143	Prbl.g_00993	Prbb.g_01994
OG0001144	Prbl.g_00995	Prbb.g_01996
OG0001145	Prbl.g_00997	Prbb.g_01998
OG0001146	Prbl.g_00998	Prbb.g_01999
OG0001147	Prbl.g_01127	Prbb.g_02002
OG0001148	Prbl.g_01128	Prbb.g_02003
OG0001149	Prbl.g_01131	Prbb.g_02004
OG0001150	Prbl.g_01134	Prbb.g_02007
OG0001151	Prbl.g_01135	Prbb.g_02008
OG0001152	Prbl.g_01136	Prbb.g_02009
OG0001153	Prbl.g_01137	Prbb.g_02010
OG0001154	Prbl.g_01138	Prbb.g_02011
OG0001155	Prbl.g_01139	Prbb.g_02012
OG0001156	Prbl.g_01140	Prbb.g_02013
OG0001157	Prbl.g_01142	Prbb.g_02015
OG0001158	Prbl.g_01144	Prbb.g_02017
OG0001159	Prbl.g_01146	Prbb.g_02018
OG0001160	Prbl.g_01147	Prbb.g_02019
OG0001161	Prbl.g_01174	Prbb.g_02024
OG0001162	Prbl.g_01175	Prbb.g_02025
OG0001163	Prbl.g_01177	Prbb.g_02026
OG0001164	Prbl.g_01178	Prbb.g_02027
OG0001165	Prbl.g_01179	Prbb.g_02028
OG0001166	Prbl.g_01180	Prbb.g_02029
OG0001167	Prbl.g_01181	Prbb.g_02030
OG0001168	Prbl.g_00863	Prbb.g_02031
OG0001169	Prbl.g_00859	Prbb.g_02032
OG0001170	Prbl.g_00856	Prbb.g_02035
OG0001171	Prbl.g_00855	Prbb.g_02036
OG0001172	Prbl.g_00853	Prbb.g_02037
OG0001173	Prbl.g_00851	Prbb.g_02039
OG0001174	Prbl.g_00848	Prbb.g_02041
OG0001175	Prbl.g_00844	Prbb.g_02043
OG0001176	Prbl.g_00842	Prbb.g_02045
OG0001177	Prbl.g_00840	Prbb.g_02047
OG0001178	Prbl.g_00839	Prbb.g_02048
OG0001179	Prbl.g_00838	Prbb.g_02049
OG0001180	Prbl.g_01307	Prbb.g_02050
OG0001181	Prbl.g_01306	Prbb.g_02051
OG0001182	Prbl.g_01305	Prbb.g_02052
OG0001183	Prbl.g_01304	Prbb.g_02053
OG0001184	Prbl.g_01303	Prbb.g_02054
OG0001185	Prbl.g_01302	Prbb.g_02055
OG0001186	Prbl.g_01291	Prbb.g_02056
OG0001187	Prbl.g_01290	Prbb.g_02057
OG0001188	Prbl.g_01289	Prbb.g_02058
OG0001189	Prbl.g_01287	Prbb.g_02059
OG0001190	Prbl.g_01286	Prbb.g_02060
OG0001191	Prbl.g_01284	Prbb.g_02062
OG0001192	Prbl.g_02638	Prbb.g_02064
OG0001193	Prbl.g_02637	Prbb.g_02065
OG0001194	Prbl.g_02636	Prbb.g_02066
OG0001195	Prbl.g_01235	Prbb.g_02068
OG0001196	Prbl.g_02063	Prbb.g_02070
OG0001197	Prbl.g_02059	Prbb.g_02074
OG0001198	Prbl.g_02058	Prbb.g_02075
OG0001199	Prbl.g_02057	Prbb.g_02076
OG0001200	Prbl.g_02056	Prbb.g_02077
OG0001201	Prbl.g_02055	Prbb.g_02078
OG0001202	Prbl.g_02054	Prbb.g_02079
OG0001203	Prbl.g_02026	Prbb.g_02097
OG0001204	Prbl.g_02023	Prbb.g_02099
OG0001205	Prbl.g_02022	Prbb.g_02100
OG0001206	Prbl.g_02021	Prbb.g_02101
OG0001207	Prbl.g_02018	Prbb.g_02102
OG0001208	Prbl.g_02017	Prbb.g_02103
OG0001209	Prbl.g_02016	Prbb.g_02104
OG0001210	Prbl.g_02014	Prbb.g_02105
OG0001211	Prbl.g_02012	Prbb.g_02106
OG0001212	Prbl.g_02011	Prbb.g_02107
OG0001213	Prbl.g_02009	Prbb.g_02108
OG0001214	Prbl.g_02008	Prbb.g_02109
OG0001215	Prbl.g_02007	Prbb.g_02110
OG0001216	Prbl.g_02006	Prbb.g_02111
OG0001217	Prbl.g_02005	Prbb.g_02112
OG0001218	Prbl.g_02004	Prbb.g_02113
OG0001219	Prbl.g_02002	Prbb.g_02114
OG0001220	Prbl.g_02001	Prbb.g_02115
OG0001221	Prbl.g_02000	Prbb.g_02116
OG0001222	Prbl.g_01998	Prbb.g_02118
OG0001223	Prbl.g_01994	Prbb.g_02120
OG0001224	Prbl.g_01992	Prbb.g_02122
OG0001225	Prbl.g_02239	Prbb.g_02124
OG0001226	Prbl.g_02238	Prbb.g_02125
OG0001227	Prbl.g_02237	Prbb.g_02126
OG0001228	Prbl.g_02236	Prbb.g_02127
OG0001229	Prbl.g_02234	Prbb.g_02128
OG0001230	Prbl.g_02233	Prbb.g_02129
OG0001231	Prbl.g_02232	Prbb.g_02130
OG0001232	Prbl.g_02230	Prbb.g_02132
OG0001233	Prbl.g_02228	Prbb.g_02133
OG0001234	Prbl.g_02226	Prbb.g_02134
OG0001235	Prbl.g_02225	Prbb.g_02135
OG0001236	Prbl.g_02224	Prbb.g_02136
OG0001237	Prbl.g_02219	Prbb.g_02139
OG0001238	Prbl.g_02214	Prbb.g_02140
OG0001239	Prbl.g_02192	Prbb.g_02145
OG0001240	Prbl.g_02189	Prbb.g_02146
OG0001241	Prbl.g_02188	Prbb.g_02147
OG0001242	Prbl.g_02186	Prbb.g_02149
OG0001243	Prbl.g_02185	Prbb.g_02150
OG0001244	Prbl.g_02182	Prbb.g_02151
OG0001245	Prbl.g_02181	Prbb.g_02152
OG0001246	Prbl.g_02175	Prbb.g_02153
OG0001247	Prbl.g_02174	Prbb.g_02154
OG0001248	Prbl.g_02173	Prbb.g_02155
OG0001249	Prbl.g_02160	Prbb.g_02156
OG0001250	Prbl.g_02151	Prbb.g_02164
OG0001251	Prbl.g_02150	Prbb.g_02165
OG0001252	Prbl.g_02149	Prbb.g_02166
OG0001253	Prbl.g_02148	Prbb.g_02167
OG0001254	Prbl.g_02146	Prbb.g_02169
OG0001255	Prbl.g_02145	Prbb.g_02170
OG0001256	Prbl.g_02141	Prbb.g_02173
OG0001257	Prbl.g_02139	Prbb.g_02174
OG0001258	Prbl.g_02138	Prbb.g_02175
OG0001259	Prbl.g_02134	Prbb.g_02178
OG0001260	Prbl.g_02132	Prbb.g_02180
OG0001261	Prbl.g_02131	Prbb.g_02181
OG0001262	Prbl.g_02129	Prbb.g_02182
OG0001263	Prbl.g_02127	Prbb.g_02183
OG0001264	Prbl.g_02125	Prbb.g_02185
OG0001265	Prbl.g_02124	Prbb.g_02186
OG0001266	Prbl.g_02123	Prbb.g_02187
OG0001267	Prbl.g_02122	Prbb.g_02188
OG0001268	Prbl.g_02121	Prbb.g_02189
OG0001269	Prbl.g_00569	Prbb.g_00147
OG0001270	Prbl.g_00812	Prbb.g_00195
OG0001271	Prbl.g_00298	Prbb.g_00207
OG0001273	Prbl.g_01200	Prbb.g_00393
OG0001274	Prbl.g_00513	Prbb.g_00487
OG0001275	Prbl.g_00532	Prbb.g_00502
OG0001276	Prbl.g_01776	Prbb.g_00590
OG0001278	Prbl.g_01562	Prbb.g_01370
OG0001279	Prbl.g_02408	Prbb.g_00931
OG0001280	Prbl.g_02536	Prbb.g_01043
OG0001282	Prbl.g_02390	Prbb.g_00940
OG0001283	Prbl.g_01705	Prbb.g_01386
OG0001285	Prbl.g_00036	Prbb.g_01534
OG0001286	Prbl.g_02082	Prbb.g_01520
OG0001288	Prbl.g_01808	Prbb.g_01727
OG0001289	Prbl.g_00449	Prbb.g_01739
OG0001290	Prbl.g_01833	Prbb.g_01371
OG0001291	Prbl.g_00787	Prbb.g_00522
OG0001292	Prbl.g_00048	Prbb.g_01778
OG0001293	Prbl.g_01370	Prbb.g_01086
OG0001294	Prbl.g_02379	Prbb.g_01781
OG0001296	Prbl.g_00406	Prbb.g_01815
OG0001297	Prbl.g_00401	Prbb.g_01819
OG0001298	Prbl.g_00398	Prbb.g_01822
OG0001301	Prbl.g_00845	Prbb.g_02042
OG0001302	Prbl.g_02060	Prbb.g_02073
OG0001303	Prbl.g_01996	Prbb.g_02119
OG0001304	Prbl.g_02136	Prbb.g_02177
OG0001305	Prbl.g_01026, Prbl.g_01386	Prbb.g_01180
OG0001306	Prbl.g_00651	Prbb.g_00442
OG0001307	Prbl.g_01976	Prbb.g_00031
OG0001308	Prbl.g_00605	Prbb.g_00126
OG0001309	Prbl.g_00602	Prbb.g_00129
OG0001310	Prbl.g_00600	Prbb.g_00131
OG0001311	Prbl.g_00568	Prbb.g_00148
OG0001312	Prbl.g_01322	Prbb.g_00176
OG0001313	Prbl.g_00828	Prbb.g_00183
OG0001314	Prbl.g_00095	Prbb.g_00256
OG0001315	Prbl.g_02667	Prbb.g_00301
OG0001316	Prbl.g_01505	Prbb.g_00308
OG0001317	Prbl.g_00627	Prbb.g_01077
OG0001318	Prbl.g_01641	Prbb.g_00638
OG0001319	Prbl.g_00716	Prbb.g_00754
OG0001320	Prbl.g_00936	Prbb.g_01061
OG0001321	Prbl.g_00931	Prbb.g_01066
OG0001322	Prbl.g_02152	Prbb.g_02163
OG0001323	Prbl.g_01993	Prbb.g_02121
OG0001325	Prbl.g_01694	Prbb.g_01247
OG0001326	Prbl.g_01115	Prbb.g_01483
OG0001327	Prbl.g_00724	Prbb.g_01610
OG0001328	Prbl.g_01957	Prbb.g_00758
OG0001329	Prbl.g_00366	Prbb.g_01844
OG0001330	Prbl.g_00315	Prbb.g_01879
OG0001331	Prbl.g_00852	Prbb.g_02038
OG0001333	Prbl.g_00197	Prbb.g_00295
OG0001334	Prbl.g_00748	Prbb.g_01542
OG0001337	Prbl.g_01813	Prbb.g_01433
OG0001338	Prbl.g_01712	Prbb.g_01579
OG0001339	Prbl.g_01728	Prbb.g_01591
OG0001340	Prbl.g_02143	Prbb.g_02171
OG0001343	Prbl.g_00400	Prbb.g_01820
OG0001344	Prbl.g_00339	Prbb.g_01868
OG0001345	Prbl.g_01132	Prbb.g_02005
OG0001347	Prbl.g_01999	Prbb.g_02117
OG0001348	Prbl.g_00826	Prbb.g_00186
OG0001356	Prbl.g_01393	Prbb.g_01553, Prbb.g_01628
OG0001361	Prbl.g_00793	Prbb.g_00518
OG0001372	Prbl.g_00156	Prbb.g_01196
OG0001377	Prbl.g_02061	Prbb.g_02072
OG0001378	Prbl.g_02537	Prbb.g_01044
OG0001388	Prbl.g_02064	Prbb.g_01073
OG0001389	Prbl.g_00624	Prbb.g_00459
OG0001391	Prbl.g_00803	Prbb.g_00508
OG0001404	Prbl.g_02437	Prbb.g_01388
OG0001421	Prbl.g_02448	Prbb.g_00969
OG0001422	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937, Prbl.g_02612	Prbb.g_00079
OG0001425	Prbl.g_01182	Prbb.g_00377
OG0001427	Prbl.g_00782	Prbb.g_00525
OG0001437	Prbl.g_01243	Prbb.g_01125
OG0001438	Prbl.g_02142	Prbb.g_02172
OG0001439	Prbl.g_00738, Prbl.g_02629	Prbb.g_01665, Prbb.g_01664
OG0001441	Prbl.g_02494	Prbb.g_01001
OG0001446	Prbl.g_02208	Prbb.g_01164
OG0001448	Prbl.g_01615	Prbb.g_00621
OG0001450	Prbl.g_01079	Prbb.g_01782
OG0001456	Prbl.g_01692	Prbb.g_00732
OG0001458	Prbl.g_02222	Prbb.g_02138
OG0001463	Prbl.g_01077, Prbl.g_01071	Prbb.g_01112
OG0001464	Prbl.g_01893	Prbb.g_00563
OG0001465	Prbl.g_01777	Prbb.g_00390
OG0001475	Prbl.g_02573	Prbb.g_01248
OG0001485	Prbl.g_01846	Prbb.g_00849
OG0001488	Prbl.g_02215	Prbb.g_00898
OG0001489	Prbl.g_02216	Prbb.g_00899
OG0001490	Prbl.g_02217	Prbb.g_00900
OG0001491	Prbl.g_00031	Prbb.g_01660
OG0001492	Prbl.g_01104	Prbb.g_01494
OG0001493	Prbl.g_00661	Prbb.g_00439
OG0001500	Prbl.g_02362	Prbb.g_00953
OG0001501	Prbl.g_01620	Prbb.g_00625
OG0001505	Prbl.g_02358	Prbb.g_01667
OG0001511	Prbl.g_02172	Prbb.g_01901
OG0001512	Prbl.g_02171	Prbb.g_01902
OG0001513	Prbl.g_02170	Prbb.g_01903
OG0001514	Prbl.g_02169	Prbb.g_01904
OG0001515	Prbl.g_02168	Prbb.g_01905
OG0001516	Prbl.g_02167	Prbb.g_01906
OG0001517	Prbl.g_02166	Prbb.g_01907
OG0001518	Prbl.g_02165	Prbb.g_01908
OG0001519	Prbl.g_02164	Prbb.g_01909
OG0001520	Prbl.g_02163	Prbb.g_01910
OG0001521	Prbl.g_02162	Prbb.g_01911
OG0001522	Prbl.g_02161	Prbb.g_01912
OG0001523	Prbl.g_02366	Prbb.g_00948
OG0001528	Prbl.g_01939	Prbb.g_01894
OG0001546	Prbl.g_01709, Prbl.g_02597	Prbb.g_01176
OG0001559	Prbl.g_00681	Prbb.g_01210
OG0001560	Prbl.g_02411	Prbb.g_00928
OG0001561	Prbl.g_01541	Prbb.g_00820
OG0001562	Prbl.g_01684	Prbb.g_01295
OG0001563	Prbl.g_01337	Prbb.g_02021
OG0001570	Prbl.g_02288	Prbb.g_01235
OG0001599	Prbl.g_00620	Prbb.g_01437
OG0001600	Prbl.g_00408	Prbb.g_01896
OG0001615	Prbl.g_00884	Prbb.g_00872
OG0001619	Prbl.g_00950	Prbb.g_01944
OG0001621	Prbl.g_01168, Prbl.g_01167	Prbb.g_01949
OG0001630	Prbl.g_02030	Prbb.g_00855
OG0001633	Prbl.g_00715, Prbl.g_00713	Prbb.g_01724
OG0001634	Prbl.g_00012	Prbb.g_01412
OG0001645	Prbl.g_00395	Prbb.g_01253
OG0001646	Prbl.g_01531	Prbb.g_01914
OG0001647	Prbl.g_00013	Prbb.g_01413
OG0001648	Prbl.g_00016	Prbb.g_01414
OG0001649	Prbl.g_00017	Prbb.g_01415
OG0001690	Prbl.g_02052	Prbb.g_02086
OG0001691	Prbl.g_02051	Prbb.g_02088
OG0001716	Prbl.g_00508, Prbl.g_00063	Prbb.g_01153
OG0001719	Prbl.g_02024	Prbb.g_00854
OG0001720	Prbl.g_02027	Prbb.g_02096
OG0001721	Prbl.g_02635	Prbb.g_02067
OG0001722	Prbl.g_01089	Prbb.g_01084
OG0001723	Prbl.g_01082	Prbb.g_00113
OG0001725	Prbl.g_01202	Prbb.g_00395
OG0001733	Prbl.g_02028	Prbb.g_00853
OG0001741	Prbl.g_01989	Prbb.g_00056
OG0001743	Prbl.g_00546	Prbb.g_00166
OG0001744	Prbl.g_00547	Prbb.g_00165
OG0001745	Prbl.g_00560	Prbb.g_00155
OG0001746	Prbl.g_01602, Prbl.g_01908	Prbb.g_01240, Prbb.g_01233
OG0001747	Prbl.g_00195	Prbb.g_01801
OG0001748	Prbl.g_00194	Prbb.g_00296
OG0001749	Prbl.g_00341	Prbb.g_01866
OG0001750	Prbl.g_01737	Prbb.g_01599
OG0001751	Prbl.g_02106	Prbb.g_01503
OG0001752	Prbl.g_01117	Prbb.g_01485
OG0001753	Prbl.g_01865	Prbb.g_00699
OG0001754	Prbl.g_01834	Prbb.g_00688
OG0001755	Prbl.g_02545	Prbb.g_01053
OG0001756	Prbl.g_02539	Prbb.g_01046
OG0001757	Prbl.g_02533	Prbb.g_01041
OG0001758	Prbl.g_02474	Prbb.g_00987
OG0001759	Prbl.g_02422	Prbb.g_01056
OG0001760	Prbl.g_02374	Prbb.g_00945
OG0001761	Prbl.g_02330	Prbb.g_00788
OG0001762	Prbl.g_01560	Prbb.g_00092
OG0001763	Prbl.g_01563	Prbb.g_01621
OG0001764	Prbl.g_01578	Prbb.g_00842
OG0001765	Prbl.g_01587	Prbb.g_00923
OG0001766	Prbl.g_01591	Prbb.g_00676
OG0001767	Prbl.g_01402	Prbb.g_00666
OG0001768	Prbl.g_01334	Prbb.g_00178
OG0001769	Prbl.g_02675	Prbb.g_00417
OG0001770	Prbl.g_01189	Prbb.g_00383
OG0001771	Prbl.g_01188	Prbb.g_00382
OG0001772	Prbl.g_01186	Prbb.g_00381
OG0001773	Prbl.g_01185	Prbb.g_00380
OG0001774	Prbl.g_01184	Prbb.g_00379
OG0001775	Prbl.g_01143	Prbb.g_02016
OG0001776	Prbl.g_00999	Prbb.g_02000
OG0001777	Prbl.g_00824	Prbb.g_00188
OG0001778	Prbl.g_00267	Prbb.g_00236
OG0001779	Prbl.g_00073	Prbb.g_00242
OG0001780	Prbl.g_01241	Prbb.g_00896
OG0001781	Prbl.g_02223	Prbb.g_02137
OG0001782	Prbl.g_02213	Prbb.g_02141
OG0001783	Prbl.g_02212	Prbb.g_02142
OG0001784	Prbl.g_02211	Prbb.g_00894
OG0001785	Prbl.g_02187	Prbb.g_02148
OG0001786	Prbl.g_02153	Prbb.g_02162
OG0001795	Prbl.g_02050	Prbb.g_02089
OG0001801	Prbl.g_01093	Prbb.g_00905
OG0001802	Prbl.g_01706	Prbb.g_00050
OG0001803	Prbl.g_01868	Prbb.g_01565
OG0001804	Prbl.g_02525	Prbb.g_01035
OG0001829	Prbl.g_02080	Prbb.g_01522
OG0001830	Prbl.g_02095	Prbb.g_01509
OG0001852	Prbl.g_02595	Prbb.g_01382
OG0001910	Prbl.g_01396	Prbb.g_00672
OG0001916	Prbl.g_00478	Prbb.g_01543
OG0001950	Prbl.g_00020	Prbb.g_01417
OG0002000	Prbl.g_02158	Prbb.g_02158
OG0002001	Prbl.g_02155	Prbb.g_02161
OG0002032	Prbl.g_01921	Prbb.g_00289
OG0002033	Prbl.g_00504	Prbb.g_00481
OG0002037	Prbl.g_01451	Prbb.g_00333
OG0002038	Prbl.g_00811	Prbb.g_00709
OG0002039	Prbl.g_00311	Prbb.g_00198
OG0002068	Prbl.g_01069, Prbl.g_00176	Prbb.g_01810
OG0002072	Prbl.g_00247	Prbb.g_01682
OG0002131	Prbl.g_00757	Prbb.g_01811
OG0002135	Prbl.g_02034	Prbb.g_02081
OG0002136	Prbl.g_02035	Prbb.g_02080
OG0002138	Prbl.g_01675	Prbb.g_01219
OG0002140	Prbl.g_00200	Prbb.g_01616
OG0002142	Prbl.g_02156	Prbb.g_02160
OG0002190	Prbl.g_01812	Prbb.g_01134
OG0002194	Prbl.g_00899	Prbb.g_00371
OG0002267	Prbl.g_00788	Prbb.g_00856
OG0002290	Prbl.g_02157	Prbb.g_02159
OG0002298	Prbl.g_02033	Prbb.g_00114
OG0002359	Prbl.g_02048	Prbb.g_02090
OG0002538	Prbl.g_02044	Prbb.g_02091
