Orthogroup	Prbl	Prbh
OG0001086	Prbl.g_02680	Prbh.g_01719
OG0001087	Prbl.g_02683	Prbh.g_01717
OG0001088	Prbl.g_02684	Prbh.g_01716
OG0001089	Prbl.g_01062	Prbh.g_01713
OG0001090	Prbl.g_01061	Prbh.g_01712
OG0001091	Prbl.g_01060	Prbh.g_01711
OG0001092	Prbl.g_01059	Prbh.g_01710
OG0001093	Prbl.g_01058	Prbh.g_01709
OG0001094	Prbl.g_01057	Prbh.g_01708
OG0001095	Prbl.g_01056	Prbh.g_01707
OG0001096	Prbl.g_01055	Prbh.g_01706
OG0001097	Prbl.g_01054	Prbh.g_01705
OG0001098	Prbl.g_01053	Prbh.g_01704
OG0001099	Prbl.g_01051	Prbh.g_01703
OG0001100	Prbl.g_01050	Prbh.g_01702
OG0001101	Prbl.g_01049	Prbh.g_01701
OG0001102	Prbl.g_00954	Prbh.g_01697
OG0001103	Prbl.g_00953	Prbh.g_01696
OG0001104	Prbl.g_00949	Prbh.g_01692
OG0001105	Prbl.g_00951	Prbh.g_01694
OG0001106	Prbl.g_00948	Prbh.g_01698
OG0001107	Prbl.g_00947	Prbh.g_01699
OG0001108	Prbl.g_01045	Prbh.g_01700
OG0001109	Prbl.g_00956	Prbh.g_01687
OG0001110	Prbl.g_00958	Prbh.g_01685
OG0001111	Prbl.g_00959	Prbh.g_01684
OG0001112	Prbl.g_00960	Prbh.g_01683
OG0001113	Prbl.g_00961	Prbh.g_01682
OG0001114	Prbl.g_00962	Prbh.g_01681
OG0001115	Prbl.g_00963	Prbh.g_01680
OG0001116	Prbl.g_00964	Prbh.g_01679
OG0001117	Prbl.g_00965	Prbh.g_01678
OG0001118	Prbl.g_00966	Prbh.g_01677
OG0001119	Prbl.g_00967	Prbh.g_01676
OG0001120	Prbl.g_00968	Prbh.g_01675
OG0001121	Prbl.g_00969	Prbh.g_01674
OG0001122	Prbl.g_00970	Prbh.g_01673
OG0001123	Prbl.g_00971	Prbh.g_01672
OG0001124	Prbl.g_00972	Prbh.g_01671
OG0001125	Prbl.g_00973	Prbh.g_01670
OG0001126	Prbl.g_00974	Prbh.g_01669
OG0001127	Prbl.g_00975	Prbh.g_01668
OG0001128	Prbl.g_00976	Prbh.g_01667
OG0001129	Prbl.g_00977	Prbh.g_01666
OG0001130	Prbl.g_00978	Prbh.g_01665
OG0001131	Prbl.g_00979	Prbh.g_01664
OG0001132	Prbl.g_00980	Prbh.g_01663
OG0001133	Prbl.g_00981	Prbh.g_01662
OG0001134	Prbl.g_00982	Prbh.g_01661
OG0001135	Prbl.g_00983	Prbh.g_01660
OG0001136	Prbl.g_00984	Prbh.g_01659
OG0001137	Prbl.g_00985	Prbh.g_01658
OG0001138	Prbl.g_00986	Prbh.g_01657
OG0001139	Prbl.g_00987	Prbh.g_01656
OG0001140	Prbl.g_00988	Prbh.g_01655
OG0001141	Prbl.g_00991	Prbh.g_01653
OG0001142	Prbl.g_00992	Prbh.g_01652
OG0001143	Prbl.g_00993	Prbh.g_01651
OG0001144	Prbl.g_00995	Prbh.g_01649
OG0001145	Prbl.g_00997	Prbh.g_01647
OG0001146	Prbl.g_00998	Prbh.g_01646
OG0001147	Prbl.g_01127	Prbh.g_01643
OG0001148	Prbl.g_01128	Prbh.g_01642
OG0001149	Prbl.g_01131	Prbh.g_01641
OG0001150	Prbl.g_01134	Prbh.g_01638
OG0001151	Prbl.g_01135	Prbh.g_01637
OG0001152	Prbl.g_01136	Prbh.g_01636
OG0001153	Prbl.g_01137	Prbh.g_01635
OG0001154	Prbl.g_01138	Prbh.g_01634
OG0001155	Prbl.g_01139	Prbh.g_01633
OG0001156	Prbl.g_01140	Prbh.g_01632
OG0001157	Prbl.g_01142	Prbh.g_01630
OG0001158	Prbl.g_01144	Prbh.g_01628
OG0001159	Prbl.g_01146	Prbh.g_01627
OG0001160	Prbl.g_01147	Prbh.g_01626
OG0001161	Prbl.g_01174	Prbh.g_01621
OG0001162	Prbl.g_01175	Prbh.g_01620
OG0001163	Prbl.g_01177	Prbh.g_01619
OG0001164	Prbl.g_01178	Prbh.g_01618
OG0001165	Prbl.g_01179	Prbh.g_01617
OG0001166	Prbl.g_01180	Prbh.g_01616
OG0001167	Prbl.g_01181	Prbh.g_01615
OG0001168	Prbl.g_00863	Prbh.g_01613
OG0001169	Prbl.g_00859	Prbh.g_01612
OG0001170	Prbl.g_00856	Prbh.g_01608
OG0001171	Prbl.g_00855	Prbh.g_01607
OG0001172	Prbl.g_00853	Prbh.g_01606
OG0001173	Prbl.g_00851	Prbh.g_01604
OG0001174	Prbl.g_00848	Prbh.g_01602
OG0001175	Prbl.g_00844	Prbh.g_01600
OG0001176	Prbl.g_00842	Prbh.g_01598
OG0001177	Prbl.g_00840	Prbh.g_01596
OG0001178	Prbl.g_00839	Prbh.g_01595
OG0001179	Prbl.g_00838	Prbh.g_01594
OG0001180	Prbl.g_01307	Prbh.g_01593
OG0001181	Prbl.g_01306	Prbh.g_01592
OG0001182	Prbl.g_01305	Prbh.g_01591
OG0001183	Prbl.g_01304	Prbh.g_01590
OG0001184	Prbl.g_01303	Prbh.g_01589
OG0001185	Prbl.g_01302	Prbh.g_01588
OG0001186	Prbl.g_01291	Prbh.g_01586
OG0001187	Prbl.g_01290	Prbh.g_01585
OG0001188	Prbl.g_01289	Prbh.g_01584
OG0001189	Prbl.g_01287	Prbh.g_01583
OG0001190	Prbl.g_01286	Prbh.g_01582
OG0001191	Prbl.g_01284	Prbh.g_01580
OG0001192	Prbl.g_02638	Prbh.g_01578
OG0001193	Prbl.g_02637	Prbh.g_01577
OG0001194	Prbl.g_02636	Prbh.g_01576
OG0001195	Prbl.g_01235	Prbh.g_01574
OG0001196	Prbl.g_02063	Prbh.g_01572
OG0001197	Prbl.g_02059	Prbh.g_01569
OG0001198	Prbl.g_02058	Prbh.g_01568
OG0001199	Prbl.g_02057	Prbh.g_01567
OG0001200	Prbl.g_02056	Prbh.g_01566
OG0001201	Prbl.g_02055	Prbh.g_01565
OG0001202	Prbl.g_02054	Prbh.g_01564
OG0001203	Prbl.g_02026	Prbh.g_01562
OG0001204	Prbl.g_02023	Prbh.g_01560
OG0001205	Prbl.g_02022	Prbh.g_01559
OG0001206	Prbl.g_02021	Prbh.g_01558
OG0001207	Prbl.g_02018	Prbh.g_01557
OG0001208	Prbl.g_02017	Prbh.g_01556
OG0001209	Prbl.g_02016	Prbh.g_01555
OG0001210	Prbl.g_02014	Prbh.g_01554
OG0001211	Prbl.g_02012	Prbh.g_01553
OG0001212	Prbl.g_02011	Prbh.g_01552
OG0001213	Prbl.g_02009	Prbh.g_01551
OG0001214	Prbl.g_02008	Prbh.g_01550
OG0001215	Prbl.g_02007	Prbh.g_01549
OG0001216	Prbl.g_02006	Prbh.g_01548
OG0001217	Prbl.g_02005	Prbh.g_01547
OG0001218	Prbl.g_02004	Prbh.g_01546
OG0001219	Prbl.g_02002	Prbh.g_01545
OG0001220	Prbl.g_02001	Prbh.g_01544
OG0001221	Prbl.g_02000	Prbh.g_01543
OG0001222	Prbl.g_01998	Prbh.g_01541
OG0001223	Prbl.g_01994	Prbh.g_01539
OG0001224	Prbl.g_01992	Prbh.g_01537
OG0001225	Prbl.g_02239	Prbh.g_01535
OG0001226	Prbl.g_02238	Prbh.g_01534
OG0001227	Prbl.g_02237	Prbh.g_01533
OG0001228	Prbl.g_02236	Prbh.g_01532
OG0001229	Prbl.g_02234	Prbh.g_01531
OG0001230	Prbl.g_02233	Prbh.g_01530
OG0001231	Prbl.g_02232	Prbh.g_01529
OG0001232	Prbl.g_02230	Prbh.g_01527
OG0001233	Prbl.g_02228	Prbh.g_01526
OG0001234	Prbl.g_02226	Prbh.g_01525
OG0001235	Prbl.g_02225	Prbh.g_01524
OG0001236	Prbl.g_02224	Prbh.g_01523
OG0001237	Prbl.g_02219	Prbh.g_01520
OG0001238	Prbl.g_02214	Prbh.g_01519
OG0001239	Prbl.g_02192	Prbh.g_01514
OG0001240	Prbl.g_02189	Prbh.g_01513
OG0001241	Prbl.g_02188	Prbh.g_01512
OG0001242	Prbl.g_02186	Prbh.g_01510
OG0001243	Prbl.g_02185	Prbh.g_01509
OG0001244	Prbl.g_02182	Prbh.g_01508
OG0001245	Prbl.g_02181	Prbh.g_01507
OG0001246	Prbl.g_02175	Prbh.g_01506
OG0001247	Prbl.g_02174	Prbh.g_01505
OG0001248	Prbl.g_02173	Prbh.g_01504
OG0001249	Prbl.g_02160	Prbh.g_01503
OG0001250	Prbl.g_02151	Prbh.g_01501
OG0001251	Prbl.g_02150	Prbh.g_01500
OG0001252	Prbl.g_02149	Prbh.g_01499
OG0001253	Prbl.g_02148	Prbh.g_01498
OG0001254	Prbl.g_02146	Prbh.g_01496
OG0001255	Prbl.g_02145	Prbh.g_01495
OG0001256	Prbl.g_02141	Prbh.g_01490
OG0001257	Prbl.g_02139	Prbh.g_01489
OG0001258	Prbl.g_02138	Prbh.g_01488
OG0001259	Prbl.g_02134	Prbh.g_01485
OG0001260	Prbl.g_02132	Prbh.g_01484
OG0001261	Prbl.g_02131	Prbh.g_01483
OG0001262	Prbl.g_02129	Prbh.g_01482
OG0001263	Prbl.g_02127	Prbh.g_01481
OG0001264	Prbl.g_02125	Prbh.g_01480
OG0001265	Prbl.g_02124	Prbh.g_01479
OG0001266	Prbl.g_02123	Prbh.g_01478
OG0001267	Prbl.g_02122	Prbh.g_01477
OG0001268	Prbl.g_02121	Prbh.g_01476
OG0001269	Prbl.g_00569	Prbh.g_00691
OG0001270	Prbl.g_00812	Prbh.g_00643
OG0001271	Prbl.g_00298	Prbh.g_00632
OG0001272	Prbl.g_01452	Prbh.g_00498
OG0001273	Prbl.g_01200	Prbh.g_00440
OG0001274	Prbl.g_00513	Prbh.g_00349
OG0001275	Prbl.g_00532	Prbh.g_00333
OG0001276	Prbl.g_01776	Prbh.g_00240
OG0001278	Prbl.g_01562	Prbh.g_01006
OG0001279	Prbl.g_02408	Prbh.g_00877
OG0001280	Prbl.g_02536	Prbh.g_01124
OG0001281	Prbl.g_01704	Prbh.g_01444
OG0001282	Prbl.g_02390	Prbh.g_01357
OG0001283	Prbl.g_01705	Prbh.g_01889
OG0001285	Prbl.g_00036	Prbh.g_01300
OG0001286	Prbl.g_02082	Prbh.g_01286
OG0001288	Prbl.g_01808	Prbh.g_00143
OG0001289	Prbl.g_00449	Prbh.g_00155
OG0001290	Prbl.g_01833	Prbh.g_00802
OG0001291	Prbl.g_00787	Prbh.g_00205
OG0001292	Prbl.g_00048	Prbh.g_01824
OG0001294	Prbl.g_02379	Prbh.g_01146
OG0001296	Prbl.g_00406	Prbh.g_01790
OG0001297	Prbl.g_00401	Prbh.g_01787
OG0001298	Prbl.g_00398	Prbh.g_01784
OG0001301	Prbl.g_00845	Prbh.g_01601
OG0001302	Prbl.g_02060	Prbh.g_01570
OG0001303	Prbl.g_01996	Prbh.g_01540
OG0001304	Prbl.g_02136	Prbh.g_01486
OG0001305	Prbl.g_01026, Prbl.g_01386	Prbh.g_01898
OG0001306	Prbl.g_00651	Prbh.g_00395
OG0001307	Prbl.g_01976	Prbh.g_00750
OG0001308	Prbl.g_00605	Prbh.g_00711
OG0001309	Prbl.g_00602	Prbh.g_00708
OG0001310	Prbl.g_00600	Prbh.g_00706
OG0001311	Prbl.g_00568	Prbh.g_00690
OG0001312	Prbl.g_01322	Prbh.g_00662
OG0001313	Prbl.g_00828	Prbh.g_00655
OG0001314	Prbl.g_00095	Prbh.g_00583
OG0001315	Prbl.g_02667	Prbh.g_00536
OG0001316	Prbl.g_01505	Prbh.g_00527
OG0001317	Prbl.g_00627	Prbh.g_01356
OG0001319	Prbl.g_00716	Prbh.g_01339
OG0001320	Prbl.g_00936	Prbh.g_01040
OG0001321	Prbl.g_00931	Prbh.g_01035
OG0001326	Prbl.g_01115	Prbh.g_01249
OG0001327	Prbl.g_00724	Prbh.g_01937
OG0001328	Prbl.g_01957	Prbh.g_00410
OG0001329	Prbl.g_00366	Prbh.g_01759
OG0001331	Prbl.g_00852	Prbh.g_01605
OG0001333	Prbl.g_00197	Prbh.g_00542
OG0001337	Prbl.g_01813	Prbh.g_00769
OG0001338	Prbl.g_01712	Prbh.g_00201
OG0001339	Prbl.g_01728	Prbh.g_01378
OG0001340	Prbl.g_02143	Prbh.g_01492
OG0001343	Prbl.g_00400	Prbh.g_01786
OG0001344	Prbl.g_00339	Prbh.g_01734
OG0001345	Prbl.g_01132	Prbh.g_01640
OG0001347	Prbl.g_01999	Prbh.g_01542
OG0001348	Prbl.g_00826	Prbh.g_00653
OG0001349	Prbl.g_01324	Prbh.g_00663
OG0001351	Prbl.g_00099	Prbh.g_00579
OG0001352	Prbl.g_01512	Prbh.g_00531
OG0001353	Prbl.g_01489	Prbh.g_00518
OG0001354	Prbl.g_01453	Prbh.g_00499
OG0001355	Prbl.g_01207	Prbh.g_00433
OG0001357	Prbl.g_00654	Prbh.g_00398
OG0001358	Prbl.g_01343	Prbh.g_00359
OG0001359	Prbl.g_00517	Prbh.g_00345
OG0001361	Prbl.g_00793	Prbh.g_00316
OG0001362	Prbl.g_01791	Prbh.g_00252
OG0001363	Prbl.g_01263	Prbh.g_00556
OG0001365	Prbl.g_01546	Prbh.g_00995
OG0001367	Prbl.g_02518	Prbh.g_01112
OG0001368	Prbl.g_02535	Prbh.g_01123
OG0001371	Prbl.g_02592	Prbh.g_01228
OG0001372	Prbl.g_00156	Prbh.g_01396
OG0001375	Prbl.g_00349	Prbh.g_01744
OG0001377	Prbl.g_02061	Prbh.g_01571
OG0001378	Prbl.g_02537	Prbh.g_01125
OG0001382	Prbl.g_00816	Prbh.g_00645
OG0001385	Prbl.g_01463	Prbh.g_00506
OG0001388	Prbl.g_02064	Prbh.g_00932
OG0001389	Prbl.g_00624	Prbh.g_00373
OG0001391	Prbl.g_00803	Prbh.g_00824
OG0001393	Prbl.g_00784	Prbh.g_00310
OG0001421	Prbl.g_02448	Prbh.g_01063
OG0001422	Prbl.g_01006, Prbl.g_02631, Prbl.g_01937, Prbl.g_02612	Prbh.g_01794
OG0001425	Prbl.g_01182	Prbh.g_00453
OG0001427	Prbl.g_00782	Prbh.g_00308
OG0001436	Prbl.g_02571	Prbh.g_01343
OG0001437	Prbl.g_01243	Prbh.g_01888
OG0001438	Prbl.g_02142	Prbh.g_01491
OG0001439	Prbl.g_00738, Prbl.g_02629	Prbh.g_01940
OG0001441	Prbl.g_02494	Prbh.g_01096
OG0001448	Prbl.g_01615	Prbh.g_01463
OG0001450	Prbl.g_01079	Prbh.g_01816
OG0001456	Prbl.g_01692	Prbh.g_01399
OG0001458	Prbl.g_02222	Prbh.g_01521
OG0001463	Prbl.g_01077, Prbl.g_01071	Prbh.g_00781
OG0001468	Prbl.g_01537	Prbh.g_00985
OG0001475	Prbl.g_02573	Prbh.g_00200
OG0001481	Prbl.g_01821, Prbl.g_00745, Prbl.g_01022	Prbh.g_01938
OG0001482	Prbl.g_00900	Prbh.g_00459
OG0001484	Prbl.g_02291	Prbh.g_01838
OG0001485	Prbl.g_01846	Prbh.g_01021
OG0001494	Prbl.g_00182	Prbh.g_01264
OG0001496	Prbl.g_01714	Prbh.g_01367
OG0001501	Prbl.g_01620	Prbh.g_01458
OG0001523	Prbl.g_02366	Prbh.g_00893
OG0001528	Prbl.g_01939	Prbh.g_00209
OG0001559	Prbl.g_00681	Prbh.g_01400
OG0001560	Prbl.g_02411	Prbh.g_00874
OG0001561	Prbl.g_01541	Prbh.g_00990
OG0001562	Prbl.g_01684	Prbh.g_00767, Prbh.g_00790
OG0001563	Prbl.g_01337	Prbh.g_01337, Prbh.g_00801
OG0001599	Prbl.g_00620	Prbh.g_01839
OG0001600	Prbl.g_00408	Prbh.g_01871
OG0001619	Prbl.g_00950	Prbh.g_01693
OG0001621	Prbl.g_01168, Prbl.g_01167	Prbh.g_00204
OG0001632	Prbl.g_01162	Prbh.g_01394
OG0001633	Prbl.g_00715, Prbl.g_00713	Prbh.g_00139
OG0001634	Prbl.g_00012	Prbh.g_01896
OG0001645	Prbl.g_00395	Prbh.g_00197
OG0001646	Prbl.g_01531	Prbh.g_00203
OG0001647	Prbl.g_00013	Prbh.g_01895
OG0001648	Prbl.g_00016	Prbh.g_01894
OG0001649	Prbl.g_00017	Prbh.g_01893
OG0001703	Prbl.g_00047	Prbh.g_00844
OG0001721	Prbl.g_02635	Prbh.g_01575
OG0001722	Prbl.g_01089	Prbh.g_00852
OG0001723	Prbl.g_01082	Prbh.g_00845
OG0001725	Prbl.g_01202	Prbh.g_00438
OG0001741	Prbl.g_01989	Prbh.g_00742
OG0001743	Prbl.g_00546	Prbh.g_00672
OG0001744	Prbl.g_00547	Prbh.g_00673
OG0001745	Prbl.g_00560	Prbh.g_00683
OG0001747	Prbl.g_00195	Prbh.g_01335
OG0001748	Prbl.g_00194	Prbh.g_00541
OG0001749	Prbl.g_00341	Prbh.g_01736
OG0001750	Prbl.g_01737	Prbh.g_01386
OG0001751	Prbl.g_02106	Prbh.g_01269
OG0001752	Prbl.g_01117	Prbh.g_01251
OG0001753	Prbl.g_01865	Prbh.g_00927
OG0001754	Prbl.g_01834	Prbh.g_00917
OG0001755	Prbl.g_02545	Prbh.g_01137
OG0001756	Prbl.g_02539	Prbh.g_01127
OG0001757	Prbl.g_02533	Prbh.g_01122
OG0001758	Prbl.g_02474	Prbh.g_01082
OG0001759	Prbl.g_02422	Prbh.g_01045
OG0001760	Prbl.g_02374	Prbh.g_00890
OG0001761	Prbl.g_02330	Prbh.g_00958
OG0001762	Prbl.g_01560	Prbh.g_01873
OG0001763	Prbl.g_01563	Prbh.g_01007
OG0001764	Prbl.g_01578	Prbh.g_01014
OG0001765	Prbl.g_01587	Prbh.g_00869
OG0001766	Prbl.g_01591	Prbh.g_00906
OG0001767	Prbl.g_01402	Prbh.g_01189
OG0001768	Prbl.g_01334	Prbh.g_00660
OG0001769	Prbl.g_02675	Prbh.g_00414
OG0001770	Prbl.g_01189	Prbh.g_00447
OG0001771	Prbl.g_01188	Prbh.g_00448
OG0001772	Prbl.g_01186	Prbh.g_00449
OG0001773	Prbl.g_01185	Prbh.g_00450
OG0001774	Prbl.g_01184	Prbh.g_00451
OG0001775	Prbl.g_01143	Prbh.g_01629
OG0001776	Prbl.g_00999	Prbh.g_01645
OG0001777	Prbl.g_00824	Prbh.g_00651
OG0001778	Prbl.g_00267	Prbh.g_00603
OG0001779	Prbl.g_00073	Prbh.g_00597
OG0001780	Prbl.g_01241	Prbh.g_01876
OG0001781	Prbl.g_02223	Prbh.g_01522
OG0001782	Prbl.g_02213	Prbh.g_01518
OG0001783	Prbl.g_02212	Prbh.g_01517
OG0001784	Prbl.g_02211	Prbh.g_01132
OG0001785	Prbl.g_02187	Prbh.g_01511
OG0001786	Prbl.g_02153	Prbh.g_01502
OG0001798	Prbl.g_01898	Prbh.g_00266
OG0001801	Prbl.g_01093	Prbh.g_00192
OG0001803	Prbl.g_01868	Prbh.g_00787
OG0001821	Prbl.g_01456	Prbh.g_00033
OG0001830	Prbl.g_02095	Prbh.g_01275
OG0001869	Prbl.g_00085	Prbh.g_01848
OG0001878	Prbl.g_01982	Prbh.g_00747
OG0001879	Prbl.g_01293	Prbh.g_01587
OG0001880	Prbl.g_00455	Prbh.g_00148
OG0001881	Prbl.g_01896	Prbh.g_00268
OG0001882	Prbl.g_01380	Prbh.g_01259
OG0001883	Prbl.g_01381	Prbh.g_01258
OG0001886	Prbl.g_00728	Prbh.g_00931
OG0001887	Prbl.g_00407	Prbh.g_01850
OG0001888	Prbl.g_00940	Prbh.g_01043
OG0001889	Prbl.g_02464	Prbh.g_01072
OG0001890	Prbl.g_01593	Prbh.g_00777
OG0001891	Prbl.g_01215	Prbh.g_00429
OG0001892	Prbl.g_01500	Prbh.g_00526
OG0001893	Prbl.g_02250	Prbh.g_00735
OG0001894	Prbl.g_02249	Prbh.g_00736
OG0001895	Prbl.g_02240	Prbh.g_00740
OG0001896	Prbl.g_02144	Prbh.g_01493
OG0001910	Prbl.g_01396	Prbh.g_01183
OG0001915	Prbl.g_00379	Prbh.g_01771
OG0001916	Prbl.g_00478	Prbh.g_00843
OG0001918	Prbl.g_01644	Prbh.g_01214
OG0001920	Prbl.g_00682	Prbh.g_00805
OG0001922	Prbl.g_00476	Prbh.g_00207
OG0001967	Prbl.g_01861	Prbh.g_00832
OG0001968	Prbl.g_01860	Prbh.g_00831
OG0001969	Prbl.g_02507	Prbh.g_01105
OG0001978	Prbl.g_01015	Prbh.g_00812
OG0001996	Prbl.g_01598	Prbh.g_01141
OG0002024	Prbl.g_02394	Prbh.g_01926
OG0002031	Prbl.g_01906	Prbh.g_01420, Prbh.g_01422
OG0002076	Prbl.g_02242	Prbh.g_00407
OG0002137	Prbl.g_00442	Prbh.g_00161
OG0002202	Prbl.g_02047	Prbh.g_01922
OG0002275	Prbl.g_02428	Prbh.g_01152
OG0002277	Prbl.g_02300	Prbh.g_00098
OG0002316	Prbl.g_00538	Prbh.g_01419
OG0002397	Prbl.g_01074	Prbh.g_00841
