Orthogroup	Prar	Prae
OG0001153	Prar.g_00630	Prae.g_01792
OG0001154	Prar.g_00632	Prae.g_01794
OG0001155	Prar.g_00634	Prae.g_01796
OG0001156	Prar.g_00636	Prae.g_01798
OG0001157	Prar.g_00637	Prae.g_01799
OG0001158	Prar.g_00639	Prae.g_01801
OG0001159	Prar.g_00640	Prae.g_01802
OG0001160	Prar.g_00641	Prae.g_01803
OG0001161	Prar.g_00642	Prae.g_01804
OG0001162	Prar.g_00643	Prae.g_01805
OG0001163	Prar.g_00644	Prae.g_01806
OG0001164	Prar.g_00645	Prae.g_01807
OG0001165	Prar.g_00646	Prae.g_01808
OG0001166	Prar.g_00647	Prae.g_01809
OG0001167	Prar.g_00648	Prae.g_01810
OG0001168	Prar.g_00649	Prae.g_01811
OG0001169	Prar.g_00650	Prae.g_01812
OG0001170	Prar.g_00651	Prae.g_01813
OG0001171	Prar.g_00652	Prae.g_01814
OG0001172	Prar.g_00654	Prae.g_01816
OG0001173	Prar.g_00656	Prae.g_01818
OG0001174	Prar.g_00657	Prae.g_01819
OG0001175	Prar.g_00658	Prae.g_01820
OG0001176	Prar.g_00659	Prae.g_01821
OG0001177	Prar.g_00661	Prae.g_01823
OG0001178	Prar.g_00663	Prae.g_01826
OG0001179	Prar.g_00664	Prae.g_01827
OG0001180	Prar.g_00665	Prae.g_01828
OG0001181	Prar.g_00666	Prae.g_01829
OG0001182	Prar.g_00667	Prae.g_01830
OG0001183	Prar.g_00668	Prae.g_01831
OG0001184	Prar.g_00670	Prae.g_01833
OG0001185	Prar.g_00673	Prae.g_01836
OG0001186	Prar.g_00674	Prae.g_01837
OG0001187	Prar.g_00675	Prae.g_01838
OG0001188	Prar.g_00676	Prae.g_01839
OG0001189	Prar.g_00677	Prae.g_01840
OG0001190	Prar.g_00678	Prae.g_01841
OG0001191	Prar.g_00679	Prae.g_01842
OG0001192	Prar.g_00680	Prae.g_01843
OG0001193	Prar.g_00681	Prae.g_01844
OG0001194	Prar.g_00682	Prae.g_01845
OG0001195	Prar.g_00683	Prae.g_01846
OG0001196	Prar.g_00684	Prae.g_01847
OG0001197	Prar.g_00685	Prae.g_01848
OG0001198	Prar.g_00686	Prae.g_01849
OG0001199	Prar.g_00687	Prae.g_01850
OG0001200	Prar.g_00688	Prae.g_01851
OG0001201	Prar.g_00689	Prae.g_01852
OG0001202	Prar.g_00690	Prae.g_01853
OG0001203	Prar.g_00692	Prae.g_01855
OG0001204	Prar.g_00694	Prae.g_01857
OG0001205	Prar.g_00695	Prae.g_01858
OG0001206	Prar.g_00696	Prae.g_01859
OG0001207	Prar.g_00697	Prae.g_01860
OG0001208	Prar.g_00698	Prae.g_01861
OG0001209	Prar.g_00699	Prae.g_01862
OG0001210	Prar.g_00700	Prae.g_01863
OG0001211	Prar.g_00701	Prae.g_01864
OG0001212	Prar.g_00702	Prae.g_01865
OG0001213	Prar.g_00703	Prae.g_01866
OG0001214	Prar.g_00705	Prae.g_01868
OG0001215	Prar.g_00706	Prae.g_01869
OG0001216	Prar.g_00707	Prae.g_01870
OG0001217	Prar.g_00708	Prae.g_01871
OG0001218	Prar.g_00709	Prae.g_01872
OG0001219	Prar.g_00074	Prae.g_01875
OG0001220	Prar.g_00073	Prae.g_01876
OG0001221	Prar.g_00070	Prae.g_01879
OG0001222	Prar.g_00069	Prae.g_01880
OG0001223	Prar.g_00068	Prae.g_01881
OG0001224	Prar.g_00067	Prae.g_01882
OG0001225	Prar.g_00066	Prae.g_01883
OG0001226	Prar.g_00065	Prae.g_01884
OG0001227	Prar.g_00064	Prae.g_01885
OG0001228	Prar.g_00063	Prae.g_01886
OG0001229	Prar.g_00062	Prae.g_01887
OG0001230	Prar.g_00061	Prae.g_01888
OG0001231	Prar.g_00060	Prae.g_01889
OG0001232	Prar.g_00059	Prae.g_01890
OG0001233	Prar.g_00058	Prae.g_01891
OG0001234	Prar.g_00057	Prae.g_01892
OG0001235	Prar.g_00056	Prae.g_01893
OG0001236	Prar.g_00054	Prae.g_01895
OG0001237	Prar.g_00053	Prae.g_01896
OG0001238	Prar.g_00051	Prae.g_01898
OG0001239	Prar.g_00050	Prae.g_01899
OG0001240	Prar.g_00049	Prae.g_01900
OG0001241	Prar.g_00047	Prae.g_01902
OG0001242	Prar.g_00046	Prae.g_01903
OG0001243	Prar.g_00045	Prae.g_01904
OG0001244	Prar.g_00044	Prae.g_01905
OG0001245	Prar.g_00043	Prae.g_01906
OG0001246	Prar.g_00042	Prae.g_01907
OG0001247	Prar.g_00041	Prae.g_01908
OG0001248	Prar.g_00040	Prae.g_01909
OG0001249	Prar.g_00039	Prae.g_01910
OG0001250	Prar.g_00038	Prae.g_01911
OG0001251	Prar.g_00236	Prae.g_00092
OG0001252	Prar.g_00190	Prae.g_00138
OG0001253	Prar.g_00177	Prae.g_00153
OG0001254	Prar.g_00306	Prae.g_00282
OG0001255	Prar.g_00393	Prae.g_00334
OG0001256	Prar.g_00978	Prae.g_01291, Prae.g_00398
OG0001257	Prar.g_00532	Prae.g_00456
OG0001258	Prar.g_01329	Prae.g_00472
OG0001259	Prar.g_01419	Prae.g_00564
OG0001260	Prar.g_01637	Prae.g_00751
OG0001261	Prar.g_01718	Prae.g_00840
OG0001262	Prar.g_01734	Prae.g_00856
OG0001263	Prar.g_01755	Prae.g_00876
OG0001264	Prar.g_01775	Prae.g_00907
OG0001265	Prar.g_01880	Prae.g_01016
OG0001266	Prar.g_01928	Prae.g_01066
OG0001267	Prar.g_01279	Prae.g_01147
OG0001268	Prar.g_01266	Prae.g_01160
OG0001269	Prar.g_00928	Prae.g_01351
OG0001270	Prar.g_00807	Prae.g_01499
OG0001271	Prar.g_00796	Prae.g_01510
OG0001272	Prar.g_00755	Prae.g_01552
OG0001273	Prar.g_00754	Prae.g_01553
OG0001274	Prar.g_00749	Prae.g_01558
OG0001275	Prar.g_00734	Prae.g_01576
OG0001277	Prar.g_00715	Prae.g_01597
OG0001278	Prar.g_01151	Prae.g_01615
OG0001279	Prar.g_01147	Prae.g_01619
OG0001280	Prar.g_01144	Prae.g_01622
OG0001281	Prar.g_01111	Prae.g_01689
OG0001282	Prar.g_01086	Prae.g_01714
OG0001283	Prar.g_00635	Prae.g_01797
OG0001284	Prar.g_00662	Prae.g_01825
OG0001285	Prar.g_00693	Prae.g_01856
OG0001286	Prar.g_00048	Prae.g_01901
OG0001288	Prar.g_00485	Prae.g_00411
OG0001290	Prar.g_00008	Prae.g_00030
OG0001291	Prar.g_00547	Prae.g_00071
OG0001292	Prar.g_00254	Prae.g_00074
OG0001293	Prar.g_00252	Prae.g_00076
OG0001294	Prar.g_00235	Prae.g_00093
OG0001295	Prar.g_00209	Prae.g_00119
OG0001296	Prar.g_00203	Prae.g_00125
OG0001297	Prar.g_00128	Prae.g_00202
OG0001298	Prar.g_00084	Prae.g_00246
OG0001300	Prar.g_00434	Prae.g_00373
OG0001301	Prar.g_01467	Prae.g_00611
OG0001304	Prar.g_01895	Prae.g_01031
OG0001305	Prar.g_01900	Prae.g_01036
OG0001306	Prar.g_01937	Prae.g_01074
OG0001307	Prar.g_01946	Prae.g_01083
OG0001308	Prar.g_01315	Prae.g_01107
OG0001309	Prar.g_01314	Prae.g_01109
OG0001310	Prar.g_01304	Prae.g_01119
OG0001311	Prar.g_01235	Prae.g_01191
OG0001312	Prar.g_00927	Prae.g_01352
OG0001313	Prar.g_00751	Prae.g_01556
OG0001314	Prar.g_01120	Prae.g_01646
OG0001315	Prar.g_00613	Prae.g_01680
OG0001316	Prar.g_00631	Prae.g_01793
OG0001318	Prar.g_00187	Prae.g_00141
OG0001319	Prar.g_00089	Prae.g_00241
OG0001320	Prar.g_00516	Prae.g_00441
OG0001321	Prar.g_01646	Prae.g_00761
OG0001322	Prar.g_01664	Prae.g_00787
OG0001323	Prar.g_01920	Prae.g_01057
OG0001324	Prar.g_01954	Prae.g_01091
OG0001325	Prar.g_01311	Prae.g_01113
OG0001326	Prar.g_00979	Prae.g_01290
OG0001327	Prar.g_00977	Prae.g_01292
OG0001328	Prar.g_00950	Prae.g_01334
OG0001329	Prar.g_00891	Prae.g_01388
OG0001330	Prar.g_00758	Prae.g_01549
OG0001331	Prar.g_01146	Prae.g_01620
OG0001332	Prar.g_00602	Prae.g_01669
OG0001334	Prar.g_00655	Prae.g_01817
OG0001335	Prar.g_00691	Prae.g_01854
OG0001336	Prar.g_00200	Prae.g_00128
OG0001337	Prar.g_00210	Prae.g_00118
OG0001338	Prar.g_00183	Prae.g_00147
OG0001339	Prar.g_00124	Prae.g_00206
OG0001340	Prar.g_00079	Prae.g_00251
OG0001341	Prar.g_00326	Prae.g_00264
OG0001342	Prar.g_00307	Prae.g_00281
OG0001343	Prar.g_00399	Prae.g_00339
OG0001344	Prar.g_00439	Prae.g_00378
OG0001345	Prar.g_00482	Prae.g_00408
OG0001346	Prar.g_00522	Prae.g_00446
OG0001347	Prar.g_00536	Prae.g_00460
OG0001348	Prar.g_01335	Prae.g_00478
OG0001349	Prar.g_01340	Prae.g_00483
OG0001351	Prar.g_01406	Prae.g_00551
OG0001352	Prar.g_01512	Prae.g_00656
OG0001353	Prar.g_01533	Prae.g_00677
OG0001354	Prar.g_01667	Prae.g_00790
OG0001355	Prar.g_01724	Prae.g_00846
OG0001356	Prar.g_01757	Prae.g_00890
OG0001357	Prar.g_01860	Prae.g_00992
OG0001358	Prar.g_01879	Prae.g_01015
OG0001359	Prar.g_01292	Prae.g_01134
OG0001360	Prar.g_01291	Prae.g_01135
OG0001361	Prar.g_01213	Prae.g_01213
OG0001363	Prar.g_00871	Prae.g_01438
OG0001364	Prar.g_00777	Prae.g_01529
OG0001365	Prar.g_01116	Prae.g_01684, Prae.g_01425
OG0001366	Prar.g_01958	Prae.g_01660
OG0001367	Prar.g_01097	Prae.g_01703
OG0001369	Prar.g_01881	Prae.g_01017
OG0001371	Prar.g_00551	Prae.g_00067
OG0001372	Prar.g_00550	Prae.g_00068
OG0001373	Prar.g_00253	Prae.g_00075
OG0001374	Prar.g_00241	Prae.g_00087
OG0001375	Prar.g_00193	Prae.g_00135
OG0001376	Prar.g_00093	Prae.g_00237
OG0001377	Prar.g_00331	Prae.g_00259
OG0001378	Prar.g_00315	Prae.g_00275
OG0001379	Prar.g_00422	Prae.g_00361
OG0001381	Prar.g_00502	Prae.g_00428
OG0001382	Prar.g_00509	Prae.g_00434
OG0001383	Prar.g_01342	Prae.g_00485
OG0001384	Prar.g_01349	Prae.g_00493
OG0001385	Prar.g_01496	Prae.g_00640
OG0001386	Prar.g_01504	Prae.g_00648
OG0001387	Prar.g_01506	Prae.g_00650
OG0001388	Prar.g_01516	Prae.g_00660
OG0001389	Prar.g_01604	Prae.g_00716
OG0001390	Prar.g_01636	Prae.g_00750
OG0001391	Prar.g_01669	Prae.g_00792
OG0001392	Prar.g_01756	Prae.g_00889
OG0001393	Prar.g_01758	Prae.g_00891
OG0001394	Prar.g_01781	Prae.g_00913
OG0001395	Prar.g_01784	Prae.g_00916
OG0001396	Prar.g_01864	Prae.g_00996
OG0001397	Prar.g_01889	Prae.g_01025
OG0001398	Prar.g_01908	Prae.g_01044
OG0001399	Prar.g_01918	Prae.g_01054
OG0001400	Prar.g_01926	Prae.g_01064
OG0001401	Prar.g_01934	Prae.g_01071
OG0001402	Prar.g_01277	Prae.g_01149
OG0001403	Prar.g_00954	Prae.g_01330
OG0001404	Prar.g_00920	Prae.g_01359
OG0001405	Prar.g_00910	Prae.g_01369
OG0001406	Prar.g_00808	Prae.g_01498
OG0001407	Prar.g_00805	Prae.g_01501
OG0001408	Prar.g_00757	Prae.g_01550
OG0001409	Prar.g_00744	Prae.g_01564
OG0001410	Prar.g_00732	Prae.g_01578
OG0001414	Prar.g_00556	Prae.g_00061
OG0001415	Prar.g_00261	Prae.g_00327
OG0001416	Prar.g_01351	Prae.g_00495
OG0001417	Prar.g_01505	Prae.g_00649
OG0001418	Prar.g_01647	Prae.g_00762
OG0001419	Prar.g_01673	Prae.g_00795
OG0001420	Prar.g_01760	Prae.g_00893
OG0001421	Prar.g_01765	Prae.g_00898
OG0001422	Prar.g_01923	Prae.g_01060
OG0001423	Prar.g_01290	Prae.g_01136
OG0001424	Prar.g_01201	Prae.g_01225
OG0001425	Prar.g_00738	Prae.g_01570
OG0001426	Prar.g_00052	Prae.g_01897
OG0001427	Prar.g_00433	Prae.g_00372
OG0001430	Prar.g_01872	Prae.g_01008
OG0001431	Prar.g_01924	Prae.g_01062
OG0001432	Prar.g_01927	Prae.g_01065
OG0001433	Prar.g_01000	Prae.g_01267
OG0001435	Prar.g_00746	Prae.g_01562
OG0001436	Prar.g_01181	Prae.g_01231
OG0001438	Prar.g_01450	Prae.g_00594
OG0001440	Prar.g_01883	Prae.g_01019
OG0001441	Prar.g_01319	Prae.g_01101
OG0001442	Prar.g_01302	Prae.g_01122
OG0001443	Prar.g_01280	Prae.g_01146
OG0001444	Prar.g_01244	Prae.g_01182
OG0001454	Prar.g_00427	Prae.g_00366
OG0001456	Prar.g_01418	Prae.g_00563
OG0001457	Prar.g_01532	Prae.g_00676
OG0001458	Prar.g_01635	Prae.g_00749
OG0001459	Prar.g_01662	Prae.g_00785
OG0001460	Prar.g_01747	Prae.g_00868
OG0001462	Prar.g_01871	Prae.g_01007
OG0001463	Prar.g_01917	Prae.g_01053
OG0001464	Prar.g_01922	Prae.g_01059
OG0001465	Prar.g_00982	Prae.g_01287
OG0001467	Prar.g_00342	Prae.g_01456
OG0001468	Prar.g_00624	Prae.g_01786
OG0001469	Prar.g_01265	Prae.g_01161
OG0001470	Prar.g_00267	Prae.g_00321
OG0001472	Prar.g_01746	Prae.g_00867
OG0001474	Prar.g_01551	Prae.g_00877
OG0001475	Prar.g_01913	Prae.g_01049
OG0001476	Prar.g_01914	Prae.g_01050
OG0001477	Prar.g_01915	Prae.g_01051
OG0001478	Prar.g_01921	Prae.g_01058
OG0001479	Prar.g_01949	Prae.g_01086
OG0001480	Prar.g_01325	Prae.g_01095
OG0001481	Prar.g_01247	Prae.g_01179
OG0001484	Prar.g_00869	Prae.g_01439
OG0001485	Prar.g_01118	Prae.g_01682
OG0001488	Prar.g_00155	Prae.g_00175
OG0001489	Prar.g_00436	Prae.g_00375
OG0001490	Prar.g_00463	Prae.g_00395
OG0001491	Prar.g_01659	Prae.g_00782
OG0001493	Prar.g_01550	Prae.g_00878
OG0001494	Prar.g_01549	Prae.g_00879
OG0001495	Prar.g_01548	Prae.g_00880
OG0001496	Prar.g_01547	Prae.g_00881
OG0001497	Prar.g_01546	Prae.g_00882
OG0001498	Prar.g_01545	Prae.g_00883
OG0001499	Prar.g_01544	Prae.g_00884
OG0001500	Prar.g_01543	Prae.g_00885
OG0001501	Prar.g_01542	Prae.g_00886
OG0001502	Prar.g_01541	Prae.g_00887
OG0001503	Prar.g_01540	Prae.g_00888
OG0001505	Prar.g_01196	Prae.g_00999
OG0001506	Prar.g_01941	Prae.g_01078
OG0001507	Prar.g_01281	Prae.g_01145
OG0001509	Prar.g_01096	Prae.g_01704
OG0001510	Prar.g_00616	Prae.g_01778
OG0001514	Prar.g_00972	Prae.g_01309
OG0001515	Prar.g_01641	Prae.g_00753
OG0001516	Prar.g_01854	Prae.g_00986
OG0001517	Prar.g_01932	Prae.g_01069
OG0001520	Prar.g_01180	Prae.g_01232
OG0001521	Prar.g_01115	Prae.g_01685
OG0001523	Prar.g_00557	Prae.g_00060
OG0001524	Prar.g_00437	Prae.g_00376
OG0001525	Prar.g_00507	Prae.g_00433
OG0001526	Prar.g_01763	Prae.g_00896
OG0001527	Prar.g_01321	Prae.g_01099
OG0001528	Prar.g_01001	Prae.g_01266
OG0001529	Prar.g_00998	Prae.g_01269
OG0001532	Prar.g_00003	Prae.g_00034
OG0001534	Prar.g_00740	Prae.g_01568
OG0001536	Prar.g_01323	Prae.g_01097
OG0001537	Prar.g_01190	Prae.g_01256
OG0001538	Prar.g_00980	Prae.g_01289
OG0001539	Prar.g_00968	Prae.g_01314
OG0001540	Prar.g_00967	Prae.g_01315
OG0001542	Prar.g_00742	Prae.g_01566
OG0001543	Prar.g_00733	Prae.g_01577
OG0001549	Prar.g_00202	Prae.g_00126
OG0001550	Prar.g_00280	Prae.g_00308
OG0001551	Prar.g_00256	Prae.g_00332
OG0001552	Prar.g_00429	Prae.g_00368
OG0001553	Prar.g_00451	Prae.g_00387
OG0001554	Prar.g_00452	Prae.g_00388
OG0001555	Prar.g_00505	Prae.g_00431
OG0001556	Prar.g_00519	Prae.g_00443
OG0001557	Prar.g_01507	Prae.g_00651
OG0001559	Prar.g_01642	Prae.g_00754
OG0001560	Prar.g_01655	Prae.g_00774
OG0001561	Prar.g_01748	Prae.g_00869
OG0001562	Prar.g_01870	Prae.g_01006
OG0001563	Prar.g_01929	Prae.g_01067
OG0001564	Prar.g_01930	Prae.g_01068
OG0001565	Prar.g_01933	Prae.g_01070
OG0001566	Prar.g_01936	Prae.g_01073
OG0001567	Prar.g_01942	Prae.g_01079
OG0001568	Prar.g_01326	Prae.g_01094
OG0001569	Prar.g_01322	Prae.g_01098
OG0001570	Prar.g_01316	Prae.g_01104
OG0001571	Prar.g_01308	Prae.g_01116
OG0001572	Prar.g_01300	Prae.g_01125
OG0001573	Prar.g_01297	Prae.g_01129
OG0001575	Prar.g_00990	Prae.g_01284
OG0001576	Prar.g_00975	Prae.g_01295
OG0001577	Prar.g_00914	Prae.g_01365
OG0001578	Prar.g_00912	Prae.g_01367
OG0001582	Prar.g_00764	Prae.g_01542
OG0001583	Prar.g_00763	Prae.g_01544
OG0001584	Prar.g_00762	Prae.g_01545
OG0001585	Prar.g_00752	Prae.g_01555
OG0001586	Prar.g_00671	Prae.g_01834
OG0001590	Prar.g_00294	Prae.g_00294
OG0001591	Prar.g_00423	Prae.g_00362
OG0001594	Prar.g_00517	Prae.g_00442
OG0001595	Prar.g_01536	Prae.g_00680
OG0001596	Prar.g_01643	Prae.g_00756
OG0001597	Prar.g_01750	Prae.g_00871
OG0001598	Prar.g_01762	Prae.g_00895
OG0001599	Prar.g_01287	Prae.g_01139
OG0001600	Prar.g_01286	Prae.g_01140
OG0001601	Prar.g_01285	Prae.g_01141
OG0001602	Prar.g_01284	Prae.g_01142
OG0001604	Prar.g_01130	Prae.g_01636
OG0001606	Prar.g_00400	Prae.g_00340
OG0001609	Prar.g_00428	Prae.g_00367
OG0001610	Prar.g_01531	Prae.g_00675
OG0001611	Prar.g_01624	Prae.g_00736
OG0001612	Prar.g_01660	Prae.g_00783
OG0001613	Prar.g_01753	Prae.g_00875
OG0001614	Prar.g_01858	Prae.g_00990
OG0001615	Prar.g_00996	Prae.g_01277
OG0001616	Prar.g_00993	Prae.g_01243
OG0001619	Prar.g_00922	Prae.g_01357
OG0001620	Prar.g_00381	Prae.g_01399
OG0001621	Prar.g_01650	Prae.g_00765
OG0001624	Prar.g_01751	Prae.g_00873
OG0001625	Prar.g_01865	Prae.g_01001
OG0001626	Prar.g_00995	Prae.g_01278
OG0001628	Prar.g_00723	Prae.g_01586
OG0001629	Prar.g_01072, Prar.g_00931	Prae.g_01348
OG0001639	Prar.g_00218	Prae.g_00109
OG0001640	Prar.g_00147	Prae.g_00183
OG0001641	Prar.g_00424	Prae.g_00363
OG0001642	Prar.g_00426	Prae.g_00365
OG0001643	Prar.g_00460	Prae.g_00390
OG0001644	Prar.g_00461	Prae.g_00391
OG0001645	Prar.g_00462	Prae.g_00393
OG0001647	Prar.g_00515	Prae.g_00440
OG0001648	Prar.g_01389	Prae.g_00534
OG0001649	Prar.g_01395	Prae.g_00540
OG0001650	Prar.g_01598	Prae.g_00710
OG0001651	Prar.g_01631	Prae.g_00745
OG0001652	Prar.g_01633	Prae.g_00747
OG0001653	Prar.g_01656	Prae.g_00775
OG0001654	Prar.g_01658	Prae.g_00781
OG0001655	Prar.g_01666	Prae.g_00789
OG0001656	Prar.g_01689	Prae.g_00811
OG0001657	Prar.g_01741	Prae.g_00862
OG0001658	Prar.g_01752	Prae.g_00874
OG0001659	Prar.g_01788	Prae.g_00920
OG0001660	Prar.g_01866	Prae.g_01002
OG0001661	Prar.g_01869	Prae.g_01005
OG0001662	Prar.g_01874	Prae.g_01010
OG0001663	Prar.g_01891	Prae.g_01027
OG0001664	Prar.g_01892	Prae.g_01028
OG0001665	Prar.g_01912	Prae.g_01048
OG0001666	Prar.g_01916	Prae.g_01052
OG0001667	Prar.g_01919	Prae.g_01056
OG0001668	Prar.g_01925	Prae.g_01063
OG0001669	Prar.g_01938	Prae.g_01075
OG0001670	Prar.g_01939	Prae.g_01076
OG0001671	Prar.g_01945	Prae.g_01082
OG0001672	Prar.g_01950	Prae.g_01087
OG0001673	Prar.g_01951	Prae.g_01088
OG0001674	Prar.g_01952	Prae.g_01089
OG0001675	Prar.g_01310	Prae.g_01114
OG0001676	Prar.g_01305	Prae.g_01118
OG0001677	Prar.g_01288	Prae.g_01138
OG0001678	Prar.g_01216	Prae.g_01210
OG0001679	Prar.g_01208	Prae.g_01218
OG0001680	Prar.g_01159	Prae.g_01262
OG0001681	Prar.g_00974	Prae.g_01296
OG0001682	Prar.g_00970	Prae.g_01312
OG0001684	Prar.g_00765	Prae.g_01541
OG0001685	Prar.g_00759	Prae.g_01548
OG0001686	Prar.g_00756	Prae.g_01551
OG0001687	Prar.g_00750	Prae.g_01557
OG0001688	Prar.g_00747	Prae.g_01560
OG0001689	Prar.g_00743	Prae.g_01565
OG0001690	Prar.g_00741	Prae.g_01567
OG0001691	Prar.g_00739	Prae.g_01569
OG0001692	Prar.g_01138	Prae.g_01628
OG0001693	Prar.g_00075	Prae.g_01873
OG0001698	Prar.g_01327	Prae.g_00470
OG0001700	Prar.g_01627	Prae.g_00739
OG0001701	Prar.g_01629	Prae.g_00741
OG0001702	Prar.g_01645	Prae.g_00760
OG0001703	Prar.g_01657	Prae.g_00776
OG0001704	Prar.g_01867	Prae.g_01003
OG0001706	Prar.g_01306	Prae.g_01117
OG0001707	Prar.g_01283	Prae.g_01143
OG0001708	Prar.g_00983	Prae.g_01286
OG0001710	Prar.g_01868	Prae.g_01004
OG0001722	Prar.g_01625	Prae.g_00737
OG0001725	Prar.g_01749	Prae.g_00870
OG0001726	Prar.g_01317	Prae.g_01103
OG0001728	Prar.g_00969	Prae.g_01313
OG0001732	Prar.g_00720	Prae.g_01596
OG0001733	Prar.g_00447	Prae.g_00386
OG0001734	Prar.g_01597	Prae.g_00709
OG0001783	Prar.g_00579	Prae.g_00043
OG0001784	Prar.g_01354	Prae.g_00498
OG0001786	Prar.g_01713	Prae.g_00835
OG0001787	Prar.g_01303	Prae.g_01121
OG0001790	Prar.g_00994	Prae.g_01281
OG0001791	Prar.g_00992	Prae.g_01282
OG0001796	Prar.g_01301	Prae.g_01124
OG0001806	Prar.g_00438	Prae.g_00377
OG0001807	Prar.g_00454	Prae.g_00389
OG0001808	Prar.g_00999	Prae.g_00400
OG0001809	Prar.g_01648	Prae.g_00763
OG0001816	Prar.g_01911	Prae.g_01047
OG0001820	Prar.g_00981	Prae.g_01288
OG0001821	Prar.g_01077	Prae.g_01298
OG0001824	Prar.g_00748	Prae.g_01559
OG0001829	Prar.g_00721	Prae.g_01589
OG0001839	Prar.g_00471	Prae.g_01271
OG0001841	Prar.g_00989	Prae.g_01285
OG0001845	Prar.g_00826	Prae.g_01480
OG0001849	Prar.g_00735	Prae.g_01575
OG0001850	Prar.g_01299	Prae.g_01126
OG0001859	Prar.g_00329	Prae.g_00261
OG0001862	Prar.g_01312	Prae.g_01112
OG0001912	Prar.g_00470	Prae.g_01345
OG0001956	Prar.g_01632	Prae.g_00746
OG0001982	Prar.g_00421	Prae.g_00360
OG0001989	Prar.g_00430	Prae.g_00369
OG0002027	Prar.g_00745	Prae.g_01563
OG0002030	Prar.g_01791	Prae.g_00923
OG0002057	Prar.g_00379	Prae.g_01403
OG0002120	Prar.g_01674	Prae.g_00796
OG0002258	Prar.g_00378	Prae.g_01405
OG0002273	Prar.g_01076	Prae.g_01609
OG0002533	Prar.g_00377	Prae.g_01435
OG0003990	Prar.g_01074	Prae.g_00146
