Orthogroup	Prar	Prav
OG0001149	Prar.g_00625	Prav.g_00661
OG0001150	Prar.g_00626	Prav.g_00662
OG0001151	Prar.g_00628	Prav.g_00664
OG0001152	Prar.g_00629	Prav.g_00665
OG0001153	Prar.g_00630	Prav.g_00666
OG0001154	Prar.g_00632	Prav.g_00668
OG0001155	Prar.g_00634	Prav.g_00670
OG0001156	Prar.g_00636	Prav.g_00672
OG0001157	Prar.g_00637	Prav.g_00673
OG0001158	Prar.g_00639	Prav.g_00675
OG0001159	Prar.g_00640	Prav.g_00676
OG0001160	Prar.g_00641	Prav.g_00677
OG0001161	Prar.g_00642	Prav.g_00678
OG0001162	Prar.g_00643	Prav.g_00679
OG0001163	Prar.g_00644	Prav.g_00680
OG0001164	Prar.g_00645	Prav.g_00681
OG0001165	Prar.g_00646	Prav.g_00682
OG0001166	Prar.g_00647	Prav.g_00683
OG0001167	Prar.g_00648	Prav.g_00684
OG0001168	Prar.g_00649	Prav.g_00685
OG0001169	Prar.g_00650	Prav.g_00686
OG0001170	Prar.g_00651	Prav.g_00687
OG0001171	Prar.g_00652	Prav.g_00688
OG0001172	Prar.g_00654	Prav.g_00690
OG0001173	Prar.g_00656	Prav.g_00692
OG0001174	Prar.g_00657	Prav.g_00693
OG0001175	Prar.g_00658	Prav.g_00694
OG0001176	Prar.g_00659	Prav.g_00695
OG0001177	Prar.g_00661	Prav.g_00697
OG0001178	Prar.g_00663	Prav.g_00700
OG0001179	Prar.g_00664	Prav.g_00701
OG0001180	Prar.g_00665	Prav.g_00702
OG0001181	Prar.g_00666	Prav.g_00703
OG0001182	Prar.g_00667	Prav.g_00704
OG0001183	Prar.g_00668	Prav.g_00705
OG0001184	Prar.g_00670	Prav.g_00707
OG0001185	Prar.g_00673	Prav.g_00710
OG0001186	Prar.g_00674	Prav.g_00711
OG0001187	Prar.g_00675	Prav.g_00712
OG0001188	Prar.g_00676	Prav.g_00713
OG0001189	Prar.g_00677	Prav.g_00714
OG0001190	Prar.g_00678	Prav.g_00715
OG0001191	Prar.g_00679	Prav.g_00716
OG0001192	Prar.g_00680	Prav.g_00717
OG0001193	Prar.g_00681	Prav.g_00718
OG0001194	Prar.g_00682	Prav.g_00719
OG0001195	Prar.g_00683	Prav.g_00720
OG0001196	Prar.g_00684	Prav.g_00721
OG0001197	Prar.g_00685	Prav.g_00722
OG0001198	Prar.g_00686	Prav.g_00723
OG0001199	Prar.g_00687	Prav.g_00724
OG0001200	Prar.g_00688	Prav.g_00725
OG0001201	Prar.g_00689	Prav.g_00726
OG0001202	Prar.g_00690	Prav.g_00727
OG0001203	Prar.g_00692	Prav.g_00729
OG0001204	Prar.g_00694	Prav.g_00731
OG0001205	Prar.g_00695	Prav.g_00732
OG0001206	Prar.g_00696	Prav.g_00733
OG0001207	Prar.g_00697	Prav.g_00734
OG0001208	Prar.g_00698	Prav.g_00735
OG0001209	Prar.g_00699	Prav.g_00736
OG0001210	Prar.g_00700	Prav.g_00737
OG0001211	Prar.g_00701	Prav.g_00738
OG0001212	Prar.g_00702	Prav.g_00739
OG0001213	Prar.g_00703	Prav.g_00740
OG0001214	Prar.g_00705	Prav.g_00742
OG0001215	Prar.g_00706	Prav.g_00743
OG0001216	Prar.g_00707	Prav.g_00744
OG0001217	Prar.g_00708	Prav.g_00745
OG0001218	Prar.g_00709	Prav.g_00746
OG0001219	Prar.g_00074	Prav.g_00749
OG0001220	Prar.g_00073	Prav.g_00750
OG0001221	Prar.g_00070	Prav.g_00753
OG0001222	Prar.g_00069	Prav.g_00754
OG0001223	Prar.g_00068	Prav.g_00755
OG0001224	Prar.g_00067	Prav.g_00756
OG0001225	Prar.g_00066	Prav.g_00757
OG0001226	Prar.g_00065	Prav.g_00758
OG0001227	Prar.g_00064	Prav.g_00759
OG0001228	Prar.g_00063	Prav.g_00760
OG0001229	Prar.g_00062	Prav.g_00761
OG0001230	Prar.g_00061	Prav.g_00762
OG0001231	Prar.g_00060	Prav.g_00763
OG0001232	Prar.g_00059	Prav.g_00764
OG0001233	Prar.g_00058	Prav.g_00765
OG0001234	Prar.g_00057	Prav.g_00766
OG0001235	Prar.g_00056	Prav.g_00767
OG0001236	Prar.g_00054	Prav.g_00769
OG0001237	Prar.g_00053	Prav.g_00770
OG0001238	Prar.g_00051	Prav.g_00772
OG0001239	Prar.g_00050	Prav.g_00773
OG0001240	Prar.g_00049	Prav.g_00774
OG0001241	Prar.g_00047	Prav.g_00776
OG0001242	Prar.g_00046	Prav.g_00778
OG0001243	Prar.g_00045	Prav.g_00779
OG0001244	Prar.g_00044	Prav.g_00780
OG0001245	Prar.g_00043	Prav.g_00781
OG0001246	Prar.g_00042	Prav.g_00782
OG0001247	Prar.g_00041	Prav.g_00783
OG0001248	Prar.g_00040	Prav.g_00784
OG0001249	Prar.g_00039	Prav.g_00785
OG0001250	Prar.g_00038	Prav.g_00786
OG0001251	Prar.g_00236	Prav.g_00157
OG0001252	Prar.g_00190	Prav.g_00203
OG0001254	Prar.g_00306	Prav.g_01927
OG0001255	Prar.g_00393	Prav.g_01979
OG0001256	Prar.g_00978	Prav.g_01407
OG0001257	Prar.g_00532	Prav.g_01080
OG0001258	Prar.g_01329	Prav.g_01096
OG0001259	Prar.g_01419	Prav.g_01186
OG0001260	Prar.g_01637	Prav.g_00345
OG0001261	Prar.g_01718	Prav.g_00431
OG0001262	Prar.g_01734	Prav.g_00447
OG0001263	Prar.g_01755	Prav.g_00467
OG0001264	Prar.g_01775	Prav.g_00498
OG0001265	Prar.g_01880	Prav.g_00909
OG0001266	Prar.g_01928	Prav.g_00236
OG0001267	Prar.g_01279	Prav.g_00049
OG0001268	Prar.g_01266	Prav.g_00062
OG0001269	Prar.g_00928	Prav.g_01456
OG0001270	Prar.g_00807	Prav.g_01618
OG0001271	Prar.g_00796	Prav.g_01629
OG0001272	Prar.g_00755	Prav.g_01669
OG0001273	Prar.g_00754	Prav.g_01670
OG0001274	Prar.g_00749	Prav.g_01675
OG0001275	Prar.g_00734	Prav.g_01691
OG0001276	Prar.g_00722	Prav.g_01704
OG0001276	Prar.g_01158	Prav.g_00969
OG0001277	Prar.g_00715	Prav.g_01720
OG0001278	Prar.g_01151	Prav.g_01753
OG0001279	Prar.g_01147	Prav.g_01757
OG0001280	Prar.g_01144	Prav.g_01760
OG0001281	Prar.g_01111	Prav.g_00271
OG0001282	Prar.g_01086	Prav.g_00296
OG0001283	Prar.g_00635	Prav.g_00671
OG0001284	Prar.g_00662	Prav.g_00699
OG0001285	Prar.g_00693	Prav.g_00730
OG0001286	Prar.g_00048	Prav.g_00775
OG0001287	Prar.g_01007, Prar.g_01155, Prar.g_01561	Prav.g_01386
OG0001288	Prar.g_00485	Prav.g_01036
OG0001290	Prar.g_00008	Prav.g_00098
OG0001291	Prar.g_00547	Prav.g_00136
OG0001292	Prar.g_00254	Prav.g_00139
OG0001293	Prar.g_00252	Prav.g_00141
OG0001294	Prar.g_00235	Prav.g_00158
OG0001295	Prar.g_00209	Prav.g_00184
OG0001296	Prar.g_00203	Prav.g_00190
OG0001297	Prar.g_00128	Prav.g_00839
OG0001298	Prar.g_00084	Prav.g_01890
OG0001300	Prar.g_00434	Prav.g_00992
OG0001301	Prar.g_01467	Prav.g_01235
OG0001304	Prar.g_01895	Prav.g_00924
OG0001305	Prar.g_01900	Prav.g_00929
OG0001306	Prar.g_01937	Prav.g_00244
OG0001307	Prar.g_01946	Prav.g_00254
OG0001308	Prar.g_01315	Prav.g_00014
OG0001309	Prar.g_01314	Prav.g_00016
OG0001310	Prar.g_01304	Prav.g_00024
OG0001311	Prar.g_01235	Prav.g_01853
OG0001312	Prar.g_00927	Prav.g_01457
OG0001313	Prar.g_00751	Prav.g_01673
OG0001314	Prar.g_01120	Prav.g_01784
OG0001315	Prar.g_00613	Prav.g_01819
OG0001316	Prar.g_00631	Prav.g_00667
OG0001318	Prar.g_00187	Prav.g_00206
OG0001319	Prar.g_00089	Prav.g_00800
OG0001320	Prar.g_00516	Prav.g_01065
OG0001321	Prar.g_01646	Prav.g_01015, Prav.g_00357
OG0001322	Prar.g_01664	Prav.g_00376
OG0001323	Prar.g_01920	Prav.g_00227
OG0001324	Prar.g_01954	Prav.g_00262
OG0001325	Prar.g_01311	Prav.g_00017
OG0001326	Prar.g_00979	Prav.g_01406
OG0001327	Prar.g_00977	Prav.g_01408
OG0001328	Prar.g_00950	Prav.g_01443
OG0001329	Prar.g_00891	Prav.g_01493
OG0001330	Prar.g_00758	Prav.g_01666
OG0001331	Prar.g_01146	Prav.g_01758
OG0001332	Prar.g_00602	Prav.g_01808
OG0001334	Prar.g_00655	Prav.g_00691
OG0001335	Prar.g_00691	Prav.g_00728
OG0001336	Prar.g_00200	Prav.g_00193
OG0001337	Prar.g_00210	Prav.g_00183
OG0001338	Prar.g_00183	Prav.g_00211
OG0001339	Prar.g_00124	Prav.g_00835
OG0001340	Prar.g_00079	Prav.g_01895
OG0001341	Prar.g_00326	Prav.g_01908
OG0001342	Prar.g_00307	Prav.g_01926
OG0001343	Prar.g_00399	Prav.g_01985
OG0001344	Prar.g_00439	Prav.g_00995
OG0001345	Prar.g_00482	Prav.g_01033
OG0001346	Prar.g_00522	Prav.g_01070
OG0001347	Prar.g_00536	Prav.g_01084
OG0001348	Prar.g_01335	Prav.g_01102
OG0001349	Prar.g_01340	Prav.g_01107
OG0001351	Prar.g_01406	Prav.g_01174
OG0001352	Prar.g_01512	Prav.g_01280
OG0001353	Prar.g_01533	Prav.g_01308, Prav.g_01311
OG0001354	Prar.g_01667	Prav.g_00380
OG0001355	Prar.g_01724	Prav.g_00437
OG0001356	Prar.g_01757	Prav.g_00481
OG0001357	Prar.g_01860	Prav.g_00584
OG0001358	Prar.g_01879	Prav.g_00908
OG0001359	Prar.g_01292	Prav.g_00037
OG0001360	Prar.g_01291	Prav.g_00038
OG0001361	Prar.g_01213	Prav.g_01831
OG0001363	Prar.g_00871	Prav.g_01506
OG0001364	Prar.g_00777	Prav.g_01648
OG0001365	Prar.g_01116	Prav.g_01504
OG0001366	Prar.g_01958	Prav.g_01798
OG0001367	Prar.g_01097	Prav.g_00285
OG0001369	Prar.g_01881	Prav.g_00910
OG0001371	Prar.g_00551	Prav.g_00132
OG0001372	Prar.g_00550	Prav.g_00133
OG0001373	Prar.g_00253	Prav.g_00140
OG0001374	Prar.g_00241	Prav.g_00152
OG0001375	Prar.g_00193	Prav.g_00200
OG0001376	Prar.g_00093	Prav.g_00804
OG0001377	Prar.g_00331	Prav.g_01903
OG0001378	Prar.g_00315	Prav.g_01919
OG0001379	Prar.g_00422	Prav.g_00981
OG0001382	Prar.g_00509	Prav.g_01058
OG0001383	Prar.g_01342	Prav.g_01109
OG0001384	Prar.g_01349	Prav.g_01117
OG0001385	Prar.g_01496	Prav.g_01264
OG0001386	Prar.g_01504	Prav.g_01272
OG0001387	Prar.g_01506	Prav.g_01274
OG0001388	Prar.g_01516	Prav.g_01284
OG0001389	Prar.g_01604	Prav.g_00311
OG0001390	Prar.g_01636	Prav.g_00344
OG0001391	Prar.g_01669	Prav.g_00382
OG0001392	Prar.g_01756	Prav.g_00480
OG0001393	Prar.g_01758	Prav.g_00482
OG0001394	Prar.g_01781	Prav.g_00504
OG0001395	Prar.g_01784	Prav.g_00507
OG0001396	Prar.g_01864	Prav.g_00946
OG0001397	Prar.g_01889	Prav.g_00918
OG0001398	Prar.g_01908	Prav.g_00937
OG0001399	Prar.g_01918	Prav.g_00225
OG0001400	Prar.g_01926	Prav.g_00234
OG0001401	Prar.g_01934	Prav.g_00241
OG0001402	Prar.g_01277	Prav.g_00051
OG0001403	Prar.g_00954	Prav.g_01439
OG0001404	Prar.g_00920	Prav.g_01464
OG0001405	Prar.g_00910	Prav.g_01474
OG0001406	Prar.g_00808	Prav.g_01617
OG0001407	Prar.g_00805	Prav.g_01620
OG0001408	Prar.g_00757	Prav.g_01667
OG0001409	Prar.g_00744	Prav.g_01680
OG0001410	Prar.g_00732	Prav.g_01693
OG0001414	Prar.g_00556	Prav.g_00126
OG0001415	Prar.g_00261	Prav.g_01972
OG0001416	Prar.g_01351	Prav.g_01119
OG0001417	Prar.g_01505	Prav.g_01273
OG0001418	Prar.g_01647	Prav.g_00358
OG0001419	Prar.g_01673	Prav.g_00386
OG0001420	Prar.g_01760	Prav.g_00484
OG0001421	Prar.g_01765	Prav.g_00488
OG0001422	Prar.g_01923	Prav.g_00231
OG0001424	Prar.g_01201	Prav.g_02005
OG0001425	Prar.g_00738	Prav.g_01686
OG0001426	Prar.g_00052	Prav.g_00771
OG0001427	Prar.g_00433	Prav.g_00991
OG0001430	Prar.g_01872	Prav.g_00901
OG0001431	Prar.g_01924	Prav.g_00232
OG0001432	Prar.g_01927	Prav.g_00235
OG0001433	Prar.g_01000	Prav.g_00943, Prav.g_00588, Prav.g_00948, Prav.g_01394
OG0001434	Prar.g_00934	Prav.g_01717
OG0001435	Prar.g_00746	Prav.g_01679
OG0001436	Prar.g_01181	Prav.g_00957
OG0001438	Prar.g_01450	Prav.g_01218
OG0001440	Prar.g_01883	Prav.g_00912
OG0001441	Prar.g_01319	Prav.g_00009
OG0001442	Prar.g_01302	Prav.g_00026
OG0001443	Prar.g_01280	Prav.g_00048
OG0001444	Prar.g_01244	Prav.g_01862
OG0001445	Prar.g_00987	Prav.g_01882
OG0001446	Prar.g_00985	Prav.g_01885
OG0001447	Prar.g_00984	Prav.g_01886
OG0001449	Prar.g_00867	Prav.g_01558
OG0001453	Prar.g_00718	Prav.g_01710
OG0001454	Prar.g_00427	Prav.g_00986
OG0001457	Prar.g_01532	Prav.g_01300
OG0001459	Prar.g_01662	Prav.g_00374
OG0001460	Prar.g_01747	Prav.g_00459
OG0001462	Prar.g_01871	Prav.g_00900
OG0001463	Prar.g_01917	Prav.g_00223
OG0001464	Prar.g_01922	Prav.g_00230
OG0001465	Prar.g_00982	Prav.g_01403
OG0001467	Prar.g_00342	Prav.g_01575
OG0001468	Prar.g_00624	Prav.g_00660
OG0001469	Prar.g_01265	Prav.g_00063
OG0001470	Prar.g_00267	Prav.g_01966
OG0001471	Prar.g_00475	Prav.g_01021
OG0001472	Prar.g_01746	Prav.g_00458
OG0001474	Prar.g_01551	Prav.g_00468
OG0001475	Prar.g_01913	Prav.g_00219
OG0001476	Prar.g_01914	Prav.g_00220
OG0001477	Prar.g_01915	Prav.g_00221
OG0001478	Prar.g_01921	Prav.g_00228
OG0001479	Prar.g_01949	Prav.g_00257
OG0001480	Prar.g_01325	Prav.g_00003
OG0001481	Prar.g_01247	Prav.g_01865
OG0001484	Prar.g_00869	Prav.g_01507
OG0001485	Prar.g_01118	Prav.g_00265
OG0001488	Prar.g_00155	Prav.g_00866
OG0001490	Prar.g_00463	Prav.g_01011
OG0001491	Prar.g_01659	Prav.g_00371
OG0001493	Prar.g_01550	Prav.g_00469
OG0001494	Prar.g_01549	Prav.g_00470
OG0001495	Prar.g_01548	Prav.g_00471
OG0001496	Prar.g_01547	Prav.g_00472
OG0001497	Prar.g_01546	Prav.g_00473
OG0001498	Prar.g_01545	Prav.g_00474
OG0001499	Prar.g_01544	Prav.g_00475
OG0001500	Prar.g_01543	Prav.g_00476
OG0001501	Prar.g_01542	Prav.g_00477
OG0001502	Prar.g_01541	Prav.g_00478
OG0001503	Prar.g_01540	Prav.g_00479
OG0001505	Prar.g_01196	Prav.g_00891
OG0001506	Prar.g_01941	Prav.g_00249
OG0001507	Prar.g_01281	Prav.g_00047
OG0001509	Prar.g_01096	Prav.g_00286
OG0001510	Prar.g_00616	Prav.g_00652
OG0001513	Prar.g_00223	Prav.g_00170
OG0001514	Prar.g_00972	Prav.g_01018, Prav.g_01414
OG0001515	Prar.g_01641	Prav.g_00348
OG0001516	Prar.g_01854	Prav.g_00578
OG0001517	Prar.g_01931	Prav.g_00239
OG0001520	Prar.g_01180	Prav.g_00958
OG0001521	Prar.g_01115	Prav.g_00267
OG0001523	Prar.g_00557	Prav.g_00125
OG0001524	Prar.g_00437	Prav.g_00994
OG0001525	Prar.g_00507	Prav.g_01057
OG0001526	Prar.g_01763	Prav.g_00486
OG0001527	Prar.g_01321	Prav.g_00007
OG0001528	Prar.g_01001	Prav.g_01393, Prav.g_01020
OG0001529	Prar.g_00998	Prav.g_01395
OG0001532	Prar.g_00003	Prav.g_00102
OG0001533	Prar.g_01552	Prav.g_01012, Prav.g_01323
OG0001534	Prar.g_00740	Prav.g_01017
OG0001536	Prar.g_01323	Prav.g_00005
OG0001537	Prar.g_01190	Prav.g_00889, Prav.g_00947
OG0001538	Prar.g_00980	Prav.g_01405
OG0001539	Prar.g_00968	Prav.g_01419
OG0001540	Prar.g_00967	Prav.g_01420
OG0001542	Prar.g_00742	Prav.g_01683
OG0001543	Prar.g_00733	Prav.g_01692
OG0001545	Prar.g_01772	Prav.g_00495
OG0001549	Prar.g_00202	Prav.g_00191
OG0001550	Prar.g_00280	Prav.g_01953
OG0001551	Prar.g_00256	Prav.g_01977
OG0001552	Prar.g_00429	Prav.g_00988
OG0001553	Prar.g_00451	Prav.g_01004
OG0001554	Prar.g_00452	Prav.g_01005
OG0001555	Prar.g_00505	Prav.g_01055
OG0001556	Prar.g_00519	Prav.g_01067
OG0001557	Prar.g_01507	Prav.g_01275
OG0001559	Prar.g_01642	Prav.g_00349
OG0001560	Prar.g_01655	Prav.g_00368
OG0001561	Prar.g_01748	Prav.g_00460
OG0001562	Prar.g_01870	Prav.g_00899
OG0001563	Prar.g_01929	Prav.g_00237
OG0001564	Prar.g_01930	Prav.g_00238
OG0001565	Prar.g_01933	Prav.g_00240
OG0001566	Prar.g_01936	Prav.g_00243
OG0001567	Prar.g_01942	Prav.g_00250
OG0001568	Prar.g_01326	Prav.g_00002
OG0001569	Prar.g_01322	Prav.g_00006
OG0001570	Prar.g_01316	Prav.g_00012
OG0001571	Prar.g_01308	Prav.g_00020
OG0001572	Prar.g_01300	Prav.g_00029
OG0001573	Prar.g_01297	Prav.g_00032
OG0001575	Prar.g_00990	Prav.g_01401
OG0001576	Prar.g_00975	Prav.g_01411
OG0001577	Prar.g_00914	Prav.g_01470
OG0001578	Prar.g_00912	Prav.g_01472
OG0001579	Prar.g_00868	Prav.g_01559
OG0001580	Prar.g_00864	Prav.g_01517
OG0001581	Prar.g_00860	Prav.g_01515
OG0001582	Prar.g_00764	Prav.g_01661
OG0001583	Prar.g_00763	Prav.g_01662
OG0001584	Prar.g_00762	Prav.g_01663
OG0001585	Prar.g_00752	Prav.g_01672
OG0001586	Prar.g_00671	Prav.g_00708
OG0001589	Prar.g_00724	Prav.g_01315
OG0001589	Prar.g_01199	Prav.g_02004
OG0001590	Prar.g_00294	Prav.g_01939
OG0001591	Prar.g_00423	Prav.g_00982
OG0001594	Prar.g_00517	Prav.g_01066
OG0001596	Prar.g_01643	Prav.g_00351
OG0001597	Prar.g_01750	Prav.g_00462
OG0001598	Prar.g_01762	Prav.g_00485
OG0001599	Prar.g_01287	Prav.g_00041
OG0001600	Prar.g_01286	Prav.g_00042
OG0001601	Prar.g_01285	Prav.g_00043
OG0001602	Prar.g_01284	Prav.g_00044
OG0001603	Prar.g_00714	Prav.g_01722
OG0001604	Prar.g_01130	Prav.g_01774
OG0001606	Prar.g_00400	Prav.g_01986
OG0001607	Prar.g_01167	Prav.g_00950, Prav.g_01367
OG0001609	Prar.g_00428	Prav.g_00987
OG0001610	Prar.g_01531	Prav.g_01299
OG0001611	Prar.g_01624	Prav.g_00331
OG0001612	Prar.g_01660	Prav.g_00372
OG0001613	Prar.g_01753	Prav.g_00466
OG0001614	Prar.g_01858	Prav.g_00582
OG0001615	Prar.g_00996	Prav.g_01377
OG0001616	Prar.g_00993	Prav.g_01332, Prav.g_01751
OG0001619	Prar.g_00922	Prav.g_01462
OG0001620	Prar.g_00381	Prav.g_01553
OG0001621	Prar.g_01650	Prav.g_00361
OG0001623	Prar.g_00397	Prav.g_01983
OG0001624	Prar.g_01751	Prav.g_00464
OG0001625	Prar.g_01865	Prav.g_00894
OG0001626	Prar.g_00995	Prav.g_01378
OG0001628	Prar.g_00723	Prav.g_01703
OG0001629	Prar.g_01072, Prar.g_00931	Prav.g_00942
OG0001639	Prar.g_00218	Prav.g_00175
OG0001640	Prar.g_00147	Prav.g_00858
OG0001641	Prar.g_00424	Prav.g_00983
OG0001642	Prar.g_00426	Prav.g_00985
OG0001643	Prar.g_00460	Prav.g_01006
OG0001644	Prar.g_00461	Prav.g_01007
OG0001645	Prar.g_00462	Prav.g_01009
OG0001647	Prar.g_00515	Prav.g_01064
OG0001648	Prar.g_01389	Prav.g_01157
OG0001649	Prar.g_01395	Prav.g_01163
OG0001650	Prar.g_01598	Prav.g_00305
OG0001651	Prar.g_01631	Prav.g_00340
OG0001652	Prar.g_01633	Prav.g_00342
OG0001653	Prar.g_01656	Prav.g_00369
OG0001654	Prar.g_01658	Prav.g_00370
OG0001655	Prar.g_01666	Prav.g_00379
OG0001656	Prar.g_01689	Prav.g_00402
OG0001657	Prar.g_01741	Prav.g_00453
OG0001658	Prar.g_01752	Prav.g_00465
OG0001659	Prar.g_01788	Prav.g_00511
OG0001660	Prar.g_01866	Prav.g_00895
OG0001661	Prar.g_01869	Prav.g_00898
OG0001662	Prar.g_01874	Prav.g_00903
OG0001663	Prar.g_01891	Prav.g_00920
OG0001664	Prar.g_01892	Prav.g_00921
OG0001665	Prar.g_01912	Prav.g_00218
OG0001666	Prar.g_01916	Prav.g_00222
OG0001667	Prar.g_01919	Prav.g_00226
OG0001668	Prar.g_01925	Prav.g_00233
OG0001669	Prar.g_01938	Prav.g_00245
OG0001670	Prar.g_01939	Prav.g_00246
OG0001671	Prar.g_01945	Prav.g_00253
OG0001672	Prar.g_01950	Prav.g_00258
OG0001673	Prar.g_01951	Prav.g_00259
OG0001674	Prar.g_01952	Prav.g_00260
OG0001675	Prar.g_01310	Prav.g_00018
OG0001676	Prar.g_01305	Prav.g_00023
OG0001677	Prar.g_01288	Prav.g_00040
OG0001678	Prar.g_01216	Prav.g_01834
OG0001679	Prar.g_01208	Prav.g_01826
OG0001680	Prar.g_01159	Prav.g_01382
OG0001681	Prar.g_00974	Prav.g_01412
OG0001682	Prar.g_00970	Prav.g_01417
OG0001684	Prar.g_00765	Prav.g_01660
OG0001685	Prar.g_00759	Prav.g_01665
OG0001686	Prar.g_00756	Prav.g_01668
OG0001687	Prar.g_00750	Prav.g_01674
OG0001688	Prar.g_00747	Prav.g_01677
OG0001689	Prar.g_00743	Prav.g_01682
OG0001690	Prar.g_00741	Prav.g_01684
OG0001691	Prar.g_00739	Prav.g_01685
OG0001692	Prar.g_01138	Prav.g_01766
OG0001693	Prar.g_00075	Prav.g_00747
OG0001695	Prar.g_00887	Prav.g_01511
OG0001698	Prar.g_01327	Prav.g_01094
OG0001700	Prar.g_01627	Prav.g_00334
OG0001701	Prar.g_01629	Prav.g_00337
OG0001702	Prar.g_01645	Prav.g_00356
OG0001704	Prar.g_01867	Prav.g_00896
OG0001706	Prar.g_01306	Prav.g_00022
OG0001707	Prar.g_01283	Prav.g_00045
OG0001710	Prar.g_01868	Prav.g_00897
OG0001713	Prar.g_00890	Prav.g_01508
OG0001722	Prar.g_01625	Prav.g_00332
OG0001724	Prar.g_01671	Prav.g_00384
OG0001725	Prar.g_01749	Prav.g_00461
OG0001726	Prar.g_01317	Prav.g_00011
OG0001728	Prar.g_00969	Prav.g_01418
OG0001730	Prar.g_00889	Prav.g_01509
OG0001733	Prar.g_00447	Prav.g_01002
OG0001734	Prar.g_01597	Prav.g_00304
OG0001783	Prar.g_00579	Prav.g_00112
OG0001784	Prar.g_01354	Prav.g_01122
OG0001786	Prar.g_01713	Prav.g_00426
OG0001787	Prar.g_01303	Prav.g_00025
OG0001788	Prar.g_00986	Prav.g_01884
OG0001790	Prar.g_00994	Prav.g_01398
OG0001791	Prar.g_00992	Prav.g_01399
OG0001796	Prar.g_01301	Prav.g_00028
OG0001798	Prar.g_01152	Prav.g_01743
OG0001809	Prar.g_01648	Prav.g_00359
OG0001816	Prar.g_01911	Prav.g_00217
OG0001820	Prar.g_00981	Prav.g_01404
OG0001821	Prar.g_01077	Prav.g_01727
OG0001824	Prar.g_00748	Prav.g_01676
OG0001826	Prar.g_00716	Prav.g_01719
OG0001828	Prar.g_01176	Prav.g_01389
OG0001829	Prar.g_00721	Prav.g_01706
OG0001830	Prar.g_00888	Prav.g_01547, Prav.g_01510
OG0001837	Prar.g_00403	Prav.g_01989
OG0001841	Prar.g_00989	Prav.g_01402
OG0001845	Prar.g_00826	Prav.g_01599
OG0001849	Prar.g_00735	Prav.g_01690
OG0001859	Prar.g_00329	Prav.g_01905
OG0001872	Prar.g_00728	Prav.g_01697
OG0001873	Prar.g_01168	Prav.g_01366, Prav.g_00949
OG0001874	Prar.g_01177	Prav.g_01728
OG0001914	Prar.g_00466	Prav.g_00888, Prav.g_00945
OG0001956	Prar.g_01632	Prav.g_00341
OG0001960	Prar.g_00615	Prav.g_01735
OG0001962	Prar.g_00364	Prav.g_01540
OG0001963	Prar.g_00365	Prav.g_01539
OG0001964	Prar.g_00366	Prav.g_01538
OG0001982	Prar.g_00421	Prav.g_00980
OG0001985	Prar.g_01162	Prav.g_01711
OG0002030	Prar.g_01791	Prav.g_00514
OG0002055	Prar.g_01005	Prav.g_01387
OG0002120	Prar.g_01674	Prav.g_00387
OG0002189	Prar.g_00859	Prav.g_01516
OG0002261	Prar.g_01186	Prav.g_01320
OG0002351	Prar.g_01640	Prav.g_00347
OG0002357	Prar.g_00938	Prav.g_01371
OG0002365	Prar.g_01175	Prav.g_01733
OG0002366	Prar.g_01195	Prav.g_00972
OG0003185	Prar.g_00448	Prav.g_01003
