Orthogroup	Prbi	Syam
OG0001122	Prbi.g_01058	Syam.g_01184
OG0001123	Prbi.g_01062	Syam.g_01191
OG0001124	Prbi.g_01064	Syam.g_01194
OG0001125	Prbi.g_01065	Syam.g_01196
OG0001126	Prbi.g_01075	Syam.g_00757
OG0001127	Prbi.g_01076	Syam.g_00758
OG0001128	Prbi.g_01078	Syam.g_00764
OG0001129	Prbi.g_01079	Syam.g_00766
OG0001130	Prbi.g_01080	Syam.g_00767
OG0001131	Prbi.g_01117	Syam.g_01337
OG0001132	Prbi.g_01127	Syam.g_01020
OG0001134	Prbi.g_01174	Syam.g_00915
OG0001135	Prbi.g_01177	Syam.g_00917
OG0001136	Prbi.g_01204	Syam.g_01797
OG0001137	Prbi.g_01215	Syam.g_01780
OG0001138	Prbi.g_01233	Syam.g_00898
OG0001139	Prbi.g_01234	Syam.g_00896
OG0001140	Prbi.g_01235	Syam.g_00895
OG0001141	Prbi.g_01236	Syam.g_00894
OG0001142	Prbi.g_01237	Syam.g_00892
OG0001143	Prbi.g_01244	Syam.g_00883
OG0001144	Prbi.g_01249	Syam.g_00873
OG0001145	Prbi.g_01383	Syam.g_01817
OG0001146	Prbi.g_01395	Syam.g_01836
OG0001147	Prbi.g_01425	Syam.g_01665
OG0001148	Prbi.g_01441	Syam.g_00573
OG0001149	Prbi.g_01442	Syam.g_00572
OG0001150	Prbi.g_01443	Syam.g_00571
OG0001151	Prbi.g_01454	Syam.g_00558
OG0001152	Prbi.g_01455	Syam.g_00557
OG0001153	Prbi.g_01622	Syam.g_01652
OG0001154	Prbi.g_01623	Syam.g_01654
OG0001155	Prbi.g_01635	Syam.g_01925
OG0001156	Prbi.g_01638	Syam.g_01928
OG0001157	Prbi.g_01639	Syam.g_01929
OG0001158	Prbi.g_01640	Syam.g_01930
OG0001159	Prbi.g_01641	Syam.g_01931
OG0001160	Prbi.g_01665	Syam.g_01969
OG0001161	Prbi.g_01678	Syam.g_02338
OG0001162	Prbi.g_01689	Syam.g_01257
OG0001163	Prbi.g_01779	Syam.g_01977
OG0001164	Prbi.g_01783	Syam.g_01983
OG0001166	Prbi.g_01806	Syam.g_02011
OG0001167	Prbi.g_01823	Syam.g_01888
OG0001168	Prbi.g_01825	Syam.g_01890
OG0001169	Prbi.g_01827	Syam.g_01892
OG0001170	Prbi.g_01829	Syam.g_01894
OG0001171	Prbi.g_01838	Syam.g_01904
OG0001172	Prbi.g_01851	Syam.g_00292
OG0001173	Prbi.g_01852	Syam.g_00293
OG0001174	Prbi.g_01860	Syam.g_00301
OG0001175	Prbi.g_01861	Syam.g_00302
OG0001176	Prbi.g_01869	Syam.g_00321
OG0001177	Prbi.g_01872	Syam.g_00319
OG0001178	Prbi.g_01877	Syam.g_01995
OG0001179	Prbi.g_01922	Syam.g_00351
OG0001180	Prbi.g_01944	Syam.g_00378
OG0001181	Prbi.g_01948	Syam.g_00382
OG0001182	Prbi.g_01955	Syam.g_00391
OG0001183	Prbi.g_01959	Syam.g_00396
OG0001184	Prbi.g_01975	Syam.g_00143
OG0001185	Prbi.g_01989	Syam.g_00121
OG0001186	Prbi.g_02012	Syam.g_00076
OG0001187	Prbi.g_02028	Syam.g_00073
OG0001188	Prbi.g_02031	Syam.g_00070
OG0001189	Prbi.g_02048	Syam.g_00054
OG0001190	Prbi.g_02052	Syam.g_02313
OG0001191	Prbi.g_02062	Syam.g_02324
OG0001192	Prbi.g_02067	Syam.g_02330
OG0001193	Prbi.g_02077	Syam.g_02355
OG0001194	Prbi.g_02078	Syam.g_02357
OG0001195	Prbi.g_02079	Syam.g_02358
OG0001196	Prbi.g_02092	Syam.g_02429
OG0001197	Prbi.g_02093	Syam.g_02431
OG0001198	Prbi.g_02100	Syam.g_02443
OG0001199	Prbi.g_00081	Syam.g_02068
OG0001200	Prbi.g_00083	Syam.g_02070
OG0001201	Prbi.g_00115	Syam.g_02122
OG0001202	Prbi.g_00223	Syam.g_02255
OG0001203	Prbi.g_00262	Syam.g_00511
OG0001204	Prbi.g_00267	Syam.g_00282
OG0001205	Prbi.g_00446	Syam.g_01852
OG0001206	Prbi.g_00464	Syam.g_01680
OG0001208	Prbi.g_00485	Syam.g_00585
OG0001209	Prbi.g_00538	Syam.g_00654
OG0001210	Prbi.g_00543	Syam.g_00663
OG0001211	Prbi.g_00553	Syam.g_00678
OG0001212	Prbi.g_00598	Syam.g_01717
OG0001213	Prbi.g_00631	Syam.g_01479
OG0001214	Prbi.g_00640	Syam.g_01466
OG0001215	Prbi.g_00693	Syam.g_00808
OG0001216	Prbi.g_00747	Syam.g_01245
OG0001217	Prbi.g_00792	Syam.g_01403
OG0001218	Prbi.g_00800	Syam.g_01662
OG0001219	Prbi.g_00835	Syam.g_01080
OG0001220	Prbi.g_00899	Syam.g_01754
OG0001221	Prbi.g_00962	Syam.g_01334
OG0001222	Prbi.g_01001	Syam.g_01111
OG0001224	Prbi.g_01082	Syam.g_00770
OG0001225	Prbi.g_01084	Syam.g_00772
OG0001226	Prbi.g_01111	Syam.g_01425
OG0001227	Prbi.g_01130	Syam.g_02340
OG0001228	Prbi.g_01252	Syam.g_01858
OG0001229	Prbi.g_01437	Syam.g_00796
OG0001230	Prbi.g_01581	Syam.g_01603
OG0001231	Prbi.g_01687	Syam.g_00017
OG0001232	Prbi.g_01810	Syam.g_02022
OG0001233	Prbi.g_01830	Syam.g_01895
OG0001234	Prbi.g_01864	Syam.g_00306
OG0001235	Prbi.g_01874	Syam.g_00313
OG0001236	Prbi.g_01972	Syam.g_00146
OG0001237	Prbi.g_01976	Syam.g_00141
OG0001238	Prbi.g_02063	Syam.g_02326
OG0001239	Prbi.g_00078	Syam.g_02065
OG0001240	Prbi.g_00100	Syam.g_02105
OG0001241	Prbi.g_00108	Syam.g_02115
OG0001242	Prbi.g_00127	Syam.g_02145
OG0001244	Prbi.g_00149	Syam.g_02188
OG0001245	Prbi.g_00404	Syam.g_01057
OG0001246	Prbi.g_00507	Syam.g_00611
OG0001247	Prbi.g_00686	Syam.g_01253
OG0001248	Prbi.g_00688	Syam.g_01256
OG0001249	Prbi.g_00825	Syam.g_00436
OG0001250	Prbi.g_00888	Syam.g_00731
OG0001251	Prbi.g_00935	Syam.g_02365
OG0001252	Prbi.g_01077	Syam.g_00763
OG0001253	Prbi.g_01131	Syam.g_01021
OG0001254	Prbi.g_01176	Syam.g_00916
OG0001255	Prbi.g_01191	Syam.g_01056
OG0001256	Prbi.g_01680	Syam.g_01976
OG0001257	Prbi.g_01686	Syam.g_01683
OG0001258	Prbi.g_01784	Syam.g_01986
OG0001259	Prbi.g_01828	Syam.g_01893
OG0001260	Prbi.g_01844	Syam.g_01912
OG0001261	Prbi.g_01930	Syam.g_00360
OG0001262	Prbi.g_02046	Syam.g_00056
OG0001263	Prbi.g_00136	Syam.g_02159
OG0001265	Prbi.g_00126	Syam.g_02143
OG0001266	Prbi.g_00227	Syam.g_02259
OG0001267	Prbi.g_00304	Syam.g_00230
OG0001268	Prbi.g_00363	Syam.g_00463
OG0001269	Prbi.g_00383	Syam.g_00956
OG0001270	Prbi.g_00435	Syam.g_01871
OG0001271	Prbi.g_00475	Syam.g_01671
OG0001272	Prbi.g_00489	Syam.g_00589
OG0001273	Prbi.g_00634	Syam.g_01472
OG0001274	Prbi.g_00707	Syam.g_02285
OG0001275	Prbi.g_01037	Syam.g_01174
OG0001276	Prbi.g_01061	Syam.g_01190
OG0001277	Prbi.g_01119	Syam.g_02415
OG0001278	Prbi.g_01257	Syam.g_00862
OG0001279	Prbi.g_01332	Syam.g_01590
OG0001280	Prbi.g_01390	Syam.g_01827
OG0001281	Prbi.g_01396	Syam.g_01837
OG0001282	Prbi.g_01440	Syam.g_00574
OG0001283	Prbi.g_01459	Syam.g_02424
OG0001284	Prbi.g_01660	Syam.g_01960
OG0001285	Prbi.g_01813	Syam.g_02380
OG0001286	Prbi.g_01942	Syam.g_00376
OG0001287	Prbi.g_01996	Syam.g_00113
OG0001288	Prbi.g_02005	Syam.g_00102
OG0001289	Prbi.g_00094	Syam.g_02089
OG0001290	Prbi.g_00107	Syam.g_02114
OG0001291	Prbi.g_00143	Syam.g_02170
OG0001292	Prbi.g_00272	Syam.g_00276
OG0001293	Prbi.g_00285	Syam.g_00256
OG0001294	Prbi.g_00402	Syam.g_01365
OG0001295	Prbi.g_00469	Syam.g_00665
OG0001296	Prbi.g_00512	Syam.g_00617
OG0001297	Prbi.g_00517	Syam.g_00621
OG0001298	Prbi.g_00579	Syam.g_01738
OG0001299	Prbi.g_00669	Syam.g_01371
OG0001300	Prbi.g_00696	Syam.g_00800
OG0001301	Prbi.g_00699	Syam.g_00786
OG0001302	Prbi.g_00834	Syam.g_01437
OG0001303	Prbi.g_01041	Syam.g_01082
OG0001304	Prbi.g_01071	Syam.g_01204
OG0001305	Prbi.g_01090	Syam.g_00780
OG0001306	Prbi.g_01193	Syam.g_01811
OG0001307	Prbi.g_01422	Syam.g_00945
OG0001308	Prbi.g_01601	Syam.g_01623
OG0001309	Prbi.g_01684	Syam.g_00628
OG0001311	Prbi.g_01063	Syam.g_01192
OG0001312	Prbi.g_00990	Syam.g_01092
OG0001314	Prbi.g_00723, Prbi.g_00783	Syam.g_00540, Syam.g_01569, Syam.g_00448, Syam.g_01445
OG0001315	Prbi.g_00068	Syam.g_00394
OG0001316	Prbi.g_00148	Syam.g_02176
OG0001317	Prbi.g_00258	Syam.g_00505
OG0001319	Prbi.g_00296	Syam.g_00241
OG0001321	Prbi.g_00452	Syam.g_01846
OG0001322	Prbi.g_00453	Syam.g_01845
OG0001323	Prbi.g_00522	Syam.g_00631
OG0001324	Prbi.g_00697	Syam.g_00799
OG0001325	Prbi.g_00750	Syam.g_01241
OG0001326	Prbi.g_00923	Syam.g_02370
OG0001327	Prbi.g_01102	Syam.g_01359
OG0001328	Prbi.g_01129	Syam.g_01340
OG0001330	Prbi.g_01362	Syam.g_01819
OG0001331	Prbi.g_01445	Syam.g_00569
OG0001332	Prbi.g_01633	Syam.g_01919
OG0001333	Prbi.g_01824	Syam.g_01889
OG0001334	Prbi.g_01962	Syam.g_00405
OG0001335	Prbi.g_01963	Syam.g_00406
OG0001336	Prbi.g_02089	Syam.g_02425
OG0001339	Prbi.g_00110	Syam.g_02117
OG0001340	Prbi.g_00352	Syam.g_00425
OG0001341	Prbi.g_00790	Syam.g_00795
OG0001343	Prbi.g_00932	Syam.g_02361
OG0001344	Prbi.g_01211	Syam.g_01790
OG0001345	Prbi.g_01226	Syam.g_01764
OG0001346	Prbi.g_01392	Syam.g_01831
OG0001348	Prbi.g_01707	Syam.g_00750
OG0001350	Prbi.g_01748	Syam.g_00510
OG0001351	Prbi.g_00455	Syam.g_01695
OG0001352	Prbi.g_00683	Syam.g_00644
OG0001353	Prbi.g_00879	Syam.g_00742
OG0001354	Prbi.g_01019	Syam.g_01145
OG0001355	Prbi.g_01724	Syam.g_00957
OG0001356	Prbi.g_01301	Syam.g_00751
OG0001358	Prbi.g_00622	Syam.g_01495
OG0001359	Prbi.g_00933	Syam.g_02360
OG0001360	Prbi.g_01132	Syam.g_01762
OG0001361	Prbi.g_01223	Syam.g_01767
OG0001362	Prbi.g_01605	Syam.g_01628
OG0001363	Prbi.g_01607	Syam.g_01630
OG0001364	Prbi.g_01965	Syam.g_00158
OG0001370	Prbi.g_00461	Syam.g_01536, Syam.g_01942, Syam.g_02033, Syam.g_02379
OG0001372	Prbi.g_00799	Syam.g_00450, Syam.g_00984
OG0001373	Prbi.g_00922	Syam.g_02369
OG0001374	Prbi.g_00930	Syam.g_02377
OG0001375	Prbi.g_00931	Syam.g_02362
OG0001376	Prbi.g_01096	Syam.g_02332
OG0001377	Prbi.g_01097	Syam.g_02331
OG0001378	Prbi.g_01141	Syam.g_01872
OG0001379	Prbi.g_01385	Syam.g_01821
OG0001380	Prbi.g_01427	Syam.g_01409
OG0001381	Prbi.g_01433	Syam.g_00939
OG0001382	Prbi.g_01699	Syam.g_01557
OG0001385	Prbi.g_00919	Syam.g_02366
OG0001386	Prbi.g_00920	Syam.g_02367
OG0001387	Prbi.g_00921	Syam.g_02368
OG0001388	Prbi.g_00924	Syam.g_02371
OG0001389	Prbi.g_00925	Syam.g_02372
OG0001390	Prbi.g_00926	Syam.g_02373
OG0001391	Prbi.g_00927	Syam.g_02374
OG0001392	Prbi.g_00928	Syam.g_02375
OG0001393	Prbi.g_00929	Syam.g_02376
OG0001394	Prbi.g_00966	Syam.g_01321
OG0001395	Prbi.g_01073	Syam.g_01225
OG0001397	Prbi.g_01606	Syam.g_01629
OG0001402	Prbi.g_00808	Syam.g_01490
OG0001404	Prbi.g_00075	Syam.g_02061
OG0001405	Prbi.g_00350	Syam.g_00408
OG0001406	Prbi.g_01095	Syam.g_02333
OG0001407	Prbi.g_01109	Syam.g_00645
OG0001408	Prbi.g_01114	Syam.g_00848
OG0001413	Prbi.g_01675	Syam.g_01430
OG0001414	Prbi.g_00253	Syam.g_00940
OG0001416	Prbi.g_00460	Syam.g_01834
OG0001417	Prbi.g_00471	Syam.g_01144
OG0001419	Prbi.g_01110	Syam.g_00646
OG0001420	Prbi.g_01150	Syam.g_00642
OG0001421	Prbi.g_01681	Syam.g_01019
OG0001422	Prbi.g_01705	Syam.g_01822
OG0001423	Prbi.g_01567, Prbi.g_02024	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Prbi.g_02066	Syam.g_02329
OG0001428	Prbi.g_00196	Syam.g_02220
OG0001429	Prbi.g_00836	Syam.g_01083
OG0001430	Prbi.g_01356	Syam.g_02305
OG0001432	Prbi.g_01673	Syam.g_00822
OG0001433	Prbi.g_01302	Syam.g_00752
OG0001435	Prbi.g_00947	Syam.g_01353
OG0001438	Prbi.g_00317	Syam.g_00215
OG0001439	Prbi.g_00331	Syam.g_00190
OG0001441	Prbi.g_00524	Syam.g_00633
OG0001442	Prbi.g_00781	Syam.g_01306
OG0001447	Prbi.g_00134	Syam.g_02152
OG0001448	Prbi.g_00391	Syam.g_02342
OG0001449	Prbi.g_00421	Syam.g_00285
OG0001452	Prbi.g_00937	Syam.g_00268
OG0001453	Prbi.g_01031	Syam.g_01166
OG0001454	Prbi.g_01125	Syam.g_01426
OG0001456	Prbi.g_01184	Syam.g_02387
OG0001457	Prbi.g_01185	Syam.g_02388
OG0001458	Prbi.g_01186	Syam.g_02389
OG0001459	Prbi.g_01344	Syam.g_00949
OG0001460	Prbi.g_01303	Syam.g_00753
OG0001461	Prbi.g_01545	Syam.g_00928
OG0001462	Prbi.g_00034	Syam.g_00041
OG0001465	Prbi.g_00706	Syam.g_01250
OG0001467	Prbi.g_00826	Syam.g_01438
OG0001468	Prbi.g_01100	Syam.g_01435
OG0001471	Prbi.g_01676	Syam.g_00195
OG0001472	Prbi.g_01683	Syam.g_00833
OG0001473	Prbi.g_02013	Syam.g_01440
OG0001474	Prbi.g_00364	Syam.g_00464
OG0001475	Prbi.g_01472	Syam.g_01876
OG0001479	Prbi.g_00361	Syam.g_00461
OG0001480	Prbi.g_00393	Syam.g_01755
OG0001482	Prbi.g_00458	Syam.g_01154
OG0001484	Prbi.g_01369	Syam.g_02378
OG0001492	Prbi.g_01254	Syam.g_00865
OG0001493	Prbi.g_01262	Syam.g_00857
OG0001495	Prbi.g_01871	Syam.g_00318
OG0001499	Prbi.g_00067	Syam.g_02154, Syam.g_01397
OG0001502	Prbi.g_00817	Syam.g_00705
OG0001504	Prbi.g_01345	Syam.g_00948
OG0001507	Prbi.g_01739	Syam.g_00975
OG0001508	Prbi.g_01473	Syam.g_01873
OG0001513	Prbi.g_01761	Syam.g_00142
OG0001520	Prbi.g_00416	Syam.g_01752
OG0001526	Prbi.g_01278	Syam.g_02183
OG0001546	Prbi.g_00527	Syam.g_00636
OG0001547	Prbi.g_00819	Syam.g_01059
OG0001548	Prbi.g_00823	Syam.g_01420
OG0001551	Prbi.g_01183	Syam.g_00755
OG0001554	Prbi.g_01682	Syam.g_02311
OG0001557	Prbi.g_00967	Syam.g_01320
OG0001564	Prbi.g_01485	Syam.g_02383
OG0001567	Prbi.g_00818	Syam.g_01058
OG0001568	Prbi.g_00820	Syam.g_01061
OG0001572	Prbi.g_01326	Syam.g_00531
OG0001582	Prbi.g_00470	Syam.g_01128
OG0001585	Prbi.g_01336	Syam.g_01008
OG0001590	Prbi.g_01538	Syam.g_01473
OG0001602	Prbi.g_00705	Syam.g_01251
OG0001625	Prbi.g_00282	Syam.g_00262
OG0001627	Prbi.g_00797	Syam.g_01921
OG0001633	Prbi.g_01436	Syam.g_01586
OG0001647	Prbi.g_00297	Syam.g_00239
OG0001667	Prbi.g_01365	Syam.g_00840
OG0001695	Prbi.g_01299, Prbi.g_01550	Syam.g_02408
OG0001718	Prbi.g_00387	Syam.g_01501
OG0001740	Prbi.g_01298, Prbi.g_01551	Syam.g_02411
OG0001758	Prbi.g_01756	Syam.g_00551
OG0001875	Prbi.g_01757	Syam.g_00550
OG0001876	Prbi.g_01758	Syam.g_00549
OG0001928	Prbi.g_01529	Syam.g_01544
OG0001995	Prbi.g_01411	Syam.g_00818
OG0002020	Prbi.g_01297, Prbi.g_01552	Syam.g_02404
OG0002021	Prbi.g_01295, Prbi.g_01554	Syam.g_02402
OG0002022	Prbi.g_01294, Prbi.g_01555	Syam.g_02399
OG0002023	Prbi.g_01293, Prbi.g_01556	Syam.g_02398
OG0002024	Prbi.g_01289, Prbi.g_01560	Syam.g_02392
OG0002054	Prbi.g_01288, Prbi.g_01561	Syam.g_02391
OG0002055	Prbi.g_01291, Prbi.g_01558	Syam.g_02394
OG0002131	Prbi.g_01296, Prbi.g_01553	Syam.g_02403
OG0002132	Prbi.g_01292, Prbi.g_01557	Syam.g_02395
OG0002133	Prbi.g_01290, Prbi.g_01559	Syam.g_02393
OG0002178	Prbi.g_01286, Prbi.g_01563	Syam.g_02396
OG0002249	Prbi.g_00732	Syam.g_01568
OG0002295	Prbi.g_01533	Syam.g_01579, Syam.g_01578
OG0002416	Prbi.g_01269	Syam.g_01407
OG0002839	Prbi.g_01285, Prbi.g_01564	Syam.g_01328, Syam.g_01564, Syam.g_01208, Syam.g_01571
OG0002841	Prbi.g_00727	Syam.g_01212
OG0003248	Prbi.g_02018	Syam.g_00932
