Orthogroup	Syaq	Prba
OG0001133	Syaq.g_02063	Prba.g_00729
OG0001134	Syaq.g_02213	Prba.g_00097
OG0001135	Syaq.g_02212	Prba.g_00094
OG0001136	Syaq.g_00252	Prba.g_00067
OG0001137	Syaq.g_00228	Prba.g_00055
OG0001138	Syaq.g_00196	Prba.g_00037
OG0001139	Syaq.g_00194	Prba.g_00036
OG0001140	Syaq.g_00193	Prba.g_00035
OG0001141	Syaq.g_00192	Prba.g_00034
OG0001142	Syaq.g_00191	Prba.g_00033
OG0001143	Syaq.g_00182	Prba.g_00026
OG0001144	Syaq.g_00166	Prba.g_00021
OG0001145	Syaq.g_00284	Prba.g_01184
OG0001146	Syaq.g_00305	Prba.g_01196
OG0001147	Syaq.g_00438	Prba.g_00210
OG0001148	Syaq.g_01761	Prba.g_00194
OG0001149	Syaq.g_01760	Prba.g_00193
OG0001150	Syaq.g_01759	Prba.g_00192
OG0001151	Syaq.g_01746	Prba.g_00181
OG0001152	Syaq.g_01745	Prba.g_00180
OG0001153	Syaq.g_00413	Prba.g_00681
OG0001154	Syaq.g_00414	Prba.g_00680
OG0001155	Syaq.g_01739	Prba.g_00343
OG0001156	Syaq.g_01729	Prba.g_00340
OG0001157	Syaq.g_01728	Prba.g_00339
OG0001158	Syaq.g_01727	Prba.g_00338
OG0001159	Syaq.g_01726	Prba.g_00337
OG0001160	Syaq.g_01693	Prba.g_00313
OG0001161	Syaq.g_01233	Prba.g_00300
OG0001162	Syaq.g_00331	Prba.g_00289
OG0001163	Syaq.g_01685	Prba.g_00234
OG0001164	Syaq.g_01679	Prba.g_00230
OG0001165	Syaq.g_01674	Prba.g_00227
OG0001166	Syaq.g_01652	Prba.g_00601
OG0001167	Syaq.g_01039	Prba.g_00584
OG0001169	Syaq.g_01620	Prba.g_00580
OG0001170	Syaq.g_01618	Prba.g_00578
OG0001171	Syaq.g_01607	Prba.g_00569
OG0001172	Syaq.g_00690	Prba.g_00360
OG0001173	Syaq.g_00689	Prba.g_00361
OG0001174	Syaq.g_00681	Prba.g_00369
OG0001175	Syaq.g_00680	Prba.g_00370
OG0001176	Syaq.g_00656	Prba.g_00377
OG0001177	Syaq.g_00658	Prba.g_00380
OG0001178	Syaq.g_01667	Prba.g_00385
OG0001179	Syaq.g_00626	Prba.g_00413
OG0001180	Syaq.g_00600	Prba.g_00435
OG0001181	Syaq.g_00596	Prba.g_01048
OG0001182	Syaq.g_00587	Prba.g_01055
OG0001183	Syaq.g_00579	Prba.g_01060
OG0001184	Syaq.g_00995	Prba.g_01076
OG0001185	Syaq.g_01022	Prba.g_00762
OG0001186	Syaq.g_01058	Prba.g_00786
OG0001187	Syaq.g_01061	Prba.g_00790
OG0001188	Syaq.g_01065	Prba.g_00793
OG0001189	Syaq.g_01095	Prba.g_00810
OG0001190	Syaq.g_01264	Prba.g_00814
OG0001191	Syaq.g_01248	Prba.g_00824
OG0001192	Syaq.g_01242	Prba.g_00829
OG0001193	Syaq.g_01217	Prba.g_00839
OG0001194	Syaq.g_01214	Prba.g_00840
OG0001195	Syaq.g_01213	Prba.g_00841
OG0001196	Syaq.g_01169	Prba.g_01782
OG0001197	Syaq.g_01167	Prba.g_01783
OG0001198	Syaq.g_01153	Prba.g_01790
OG0001199	Syaq.g_01553	Prba.g_01862
OG0001200	Syaq.g_01551	Prba.g_01864
OG0001201	Syaq.g_01486	Prba.g_01896
OG0001202	Syaq.g_01358	Prba.g_00655
OG0001203	Syaq.g_01581	Prba.g_00457
OG0001204	Syaq.g_00709	Prba.g_00462
OG0001205	Syaq.g_00491	Prba.g_01016
OG0001206	Syaq.g_00468	Prba.g_00999
OG0001207	Syaq.g_01764	Prba.g_00984
OG0001208	Syaq.g_01774	Prba.g_00979
OG0001209	Syaq.g_01841	Prba.g_00926
OG0001210	Syaq.g_01852	Prba.g_01775
OG0001211	Syaq.g_01932	Prba.g_01765
OG0001212	Syaq.g_01990	Prba.g_01721
OG0001213	Syaq.g_02072	Prba.g_01688
OG0001214	Syaq.g_02084	Prba.g_01680
OG0001215	Syaq.g_02580	Prba.g_01627
OG0001216	Syaq.g_00026	Prba.g_01592
OG0001217	Syaq.g_01885	Prba.g_01554
OG0001218	Syaq.g_00423	Prba.g_01547
OG0001219	Syaq.g_02434	Prba.g_01510
OG0001220	Syaq.g_02412	Prba.g_01447
OG0001221	Syaq.g_02300	Prba.g_01384
OG0001222	Syaq.g_02472	Prba.g_01345
OG0001223	Syaq.g_02516	Prba.g_01319
OG0001224	Syaq.g_02683	Prba.g_01268
OG0001225	Syaq.g_02681	Prba.g_01266
OG0001226	Syaq.g_01543	Prba.g_01240
OG0001227	Syaq.g_00333	Prba.g_01222
OG0001230	Syaq.g_00361	Prba.g_00105
OG0001231	Syaq.g_01133	Prba.g_00291
OG0001232	Syaq.g_01643	Prba.g_00597
OG0001233	Syaq.g_01617	Prba.g_00577
OG0001234	Syaq.g_00676	Prba.g_00372
OG0001235	Syaq.g_00665	Prba.g_00382
OG0001236	Syaq.g_00990	Prba.g_01073
OG0001237	Syaq.g_00999	Prba.g_01077
OG0001238	Syaq.g_01246	Prba.g_00825
OG0001239	Syaq.g_01556	Prba.g_01859
OG0001240	Syaq.g_01502	Prba.g_01881
OG0001241	Syaq.g_01492	Prba.g_01889
OG0001243	Syaq.g_01457	Prba.g_01913
OG0001244	Syaq.g_01430	Prba.g_01929
OG0001245	Syaq.g_01916	Prba.g_00874
OG0001246	Syaq.g_01802	Prba.g_00957
OG0001248	Syaq.g_01891	Prba.g_01632
OG0001249	Syaq.g_00563	Prba.g_01521
OG0001250	Syaq.g_02389	Prba.g_01458
OG0001251	Syaq.g_02135	Prba.g_01410
OG0001252	Syaq.g_02690	Prba.g_01273
OG0001253	Syaq.g_01918	Prba.g_01221
OG0001254	Syaq.g_02214	Prba.g_00095
OG0001255	Syaq.g_02111	Prba.g_00080
OG0001256	Syaq.g_01686	Prba.g_00298
OG0001258	Syaq.g_01676	Prba.g_00229
OG0001259	Syaq.g_01619	Prba.g_00579
OG0001260	Syaq.g_01595	Prba.g_00563
OG0001261	Syaq.g_00617	Prba.g_00421
OG0001262	Syaq.g_01093	Prba.g_00808
OG0001263	Syaq.g_01454	Prba.g_01916
OG0001265	Syaq.g_01466	Prba.g_01906
OG0001266	Syaq.g_01354	Prba.g_00659
OG0001267	Syaq.g_00763	Prba.g_00497
OG0001268	Syaq.g_00553	Prba.g_00555
OG0001269	Syaq.g_01866	Prba.g_00853
OG0001270	Syaq.g_00504	Prba.g_01027
OG0001271	Syaq.g_00445	Prba.g_00989
OG0001272	Syaq.g_01778	Prba.g_00975
OG0001273	Syaq.g_02077	Prba.g_01686
OG0001274	Syaq.g_01303	Prba.g_01614
OG0001275	Syaq.g_02531	Prba.g_01309
OG0001276	Syaq.g_00062	Prba.g_01289
OG0001278	Syaq.g_00155	Prba.g_00013
OG0001279	Syaq.g_01867	Prba.g_01136
OG0001280	Syaq.g_00294	Prba.g_01191
OG0001281	Syaq.g_00306	Prba.g_01197
OG0001282	Syaq.g_01762	Prba.g_00195
OG0001283	Syaq.g_01175	Prba.g_00176
OG0001284	Syaq.g_01700	Prba.g_00318
OG0001285	Syaq.g_01639	Prba.g_00594
OG0001286	Syaq.g_00602	Prba.g_00433
OG0001287	Syaq.g_01030	Prba.g_00770
OG0001289	Syaq.g_01528	Prba.g_01875
OG0001290	Syaq.g_01493	Prba.g_01888
OG0001291	Syaq.g_01444	Prba.g_01923
OG0001293	Syaq.g_00736	Prba.g_00479
OG0001294	Syaq.g_02252	Prba.g_00872
OG0001296	Syaq.g_01808	Prba.g_00952
OG0001297	Syaq.g_01812	Prba.g_00947
OG0001298	Syaq.g_01967	Prba.g_01739
OG0001299	Syaq.g_02246	Prba.g_01651
OG0001300	Syaq.g_02589	Prba.g_01624
OG0001301	Syaq.g_02602	Prba.g_01621
OG0001302	Syaq.g_02115	Prba.g_01512
OG0001303	Syaq.g_02437	Prba.g_01305
OG0001304	Syaq.g_00049	Prba.g_01279
OG0001305	Syaq.g_02673	Prba.g_01260
OG0001306	Syaq.g_00267	Prba.g_00078
OG0001308	Syaq.g_00385	Prba.g_00703
OG0001312	Syaq.g_02449	Prba.g_01356
OG0001314	Syaq.g_00826	Prba.g_01562
OG0001315	Syaq.g_00581	Prba.g_01850
OG0001316	Syaq.g_01437	Prba.g_01928
OG0001317	Syaq.g_01576	Prba.g_00453
OG0001318	Syaq.g_00728	Prba.g_00475
OG0001319	Syaq.g_00751	Prba.g_00490
OG0001321	Syaq.g_00483	Prba.g_01010
OG0001322	Syaq.g_00482	Prba.g_01009
OG0001323	Syaq.g_01820	Prba.g_00942
OG0001324	Syaq.g_02590	Prba.g_01623
OG0001325	Syaq.g_00030	Prba.g_01589
OG0001326	Syaq.g_01205	Prba.g_01422
OG0001327	Syaq.g_02259	Prba.g_01248
OG0001328	Syaq.g_02280	Prba.g_01223
OG0001329	Syaq.g_02113	Prba.g_00104, Prba.g_00721
OG0001330	Syaq.g_00287	Prba.g_01166
OG0001331	Syaq.g_01757	Prba.g_00190
OG0001333	Syaq.g_01622	Prba.g_00583
OG0001336	Syaq.g_01174	Prba.g_01779
OG0001343	Syaq.g_00700	Prba.g_01413
OG0001345	Syaq.g_00213	Prba.g_00044
OG0001346	Syaq.g_00298	Prba.g_01193
OG0001349	Syaq.g_00942	Prba.g_00116
OG0001351	Syaq.g_00476	Prba.g_01007
OG0001352	Syaq.g_01904	Prba.g_01637
OG0001353	Syaq.g_02379	Prba.g_01467
OG0001354	Syaq.g_02503	Prba.g_01327
OG0001355	Syaq.g_00797	Prba.g_00262
OG0001356	Syaq.g_02555, Syaq.g_00127	Prba.g_01535
OG0001358	Syaq.g_02056	Prba.g_01697
OG0001359	Syaq.g_00699	Prba.g_01412
OG0001360	Syaq.g_00211	Prba.g_01220
OG0001361	Syaq.g_00216	Prba.g_00047
OG0001364	Syaq.g_00972	Prba.g_01066
OG0001365	Syaq.g_01259	Prba.g_00818
OG0001369	Syaq.g_01503	Prba.g_01880
OG0001373	Syaq.g_01206	Prba.g_01423
OG0001374	Syaq.g_01198	Prba.g_01415
OG0001375	Syaq.g_00701	Prba.g_01414
OG0001378	Syaq.g_00506	Prba.g_00750
OG0001379	Syaq.g_00289	Prba.g_01186
OG0001380	Syaq.g_01915	Prba.g_00208
OG0001382	Syaq.g_00662	Prba.g_00277
OG0001385	Syaq.g_01209	Prba.g_01426
OG0001386	Syaq.g_01208	Prba.g_01425
OG0001387	Syaq.g_01207	Prba.g_01424
OG0001388	Syaq.g_01204	Prba.g_01421
OG0001389	Syaq.g_01203	Prba.g_01420
OG0001390	Syaq.g_01202	Prba.g_01419
OG0001391	Syaq.g_01201	Prba.g_01418
OG0001392	Syaq.g_01200	Prba.g_01417
OG0001393	Syaq.g_01199	Prba.g_01416
OG0001395	Syaq.g_00045	Prba.g_01277
OG0001402	Syaq.g_02061	Prba.g_01540
OG0001408	Syaq.g_02125	Prba.g_01237
OG0001409	Syaq.g_00229	Prba.g_00056
OG0001413	Syaq.g_00139, Syaq.g_02051	Prba.g_00303
OG0001416	Syaq.g_00303	Prba.g_01002
OG0001417	Syaq.g_02502	Prba.g_00992
OG0001418	Syaq.g_00243	Prba.g_01633
OG0001420	Syaq.g_01833	Prba.g_00741
OG0001428	Syaq.g_01396	Prba.g_00628
OG0001429	Syaq.g_02438	Prba.g_01509
OG0001430	Syaq.g_01271	Prba.g_01161
OG0001432	Syaq.g_01862	Prba.g_00305
OG0001433	Syaq.g_00128	Prba.g_01536
OG0001434	Syaq.g_02312	Prba.g_01376
OG0001439	Syaq.g_00863	Prba.g_00523
OG0001441	Syaq.g_01822	Prba.g_00940
OG0001442	Syaq.g_02322	Prba.g_01564
OG0001447	Syaq.g_01456	Prba.g_01914
OG0001448	Syaq.g_01873	Prba.g_00860
OG0001449	Syaq.g_00698	Prba.g_00896
OG0001452	Syaq.g_00723	Prba.g_01408
OG0001453	Syaq.g_02522	Prba.g_01315
OG0001454	Syaq.g_01917	Prba.g_01227
OG0001456	Syaq.g_01196	Prba.g_00087
OG0001457	Syaq.g_01195	Prba.g_00086
OG0001458	Syaq.g_01194	Prba.g_00085
OG0001460	Syaq.g_00129	Prba.g_01537
OG0001462	Syaq.g_01108	Prba.g_01827
OG0001465	Syaq.g_02704	Prba.g_01615
OG0001467	Syaq.g_00354	Prba.g_01520
OG0001471	Syaq.g_00859	Prba.g_00302
OG0001473	Syaq.g_02134	Prba.g_00787
OG0001474	Syaq.g_00552	Prba.g_00556
OG0001475	Syaq.g_00905	Prba.g_00162
OG0001479	Syaq.g_00555	Prba.g_00553
OG0001480	Syaq.g_02121	Prba.g_00862
OG0001482	Syaq.g_02512	Prba.g_01004
OG0001486	Syaq.g_00251	Prba.g_00066
OG0001492	Syaq.g_00158	Prba.g_00016
OG0001493	Syaq.g_00150	Prba.g_00008
OG0001502	Syaq.g_02407	Prba.g_01529
OG0001505	Syaq.g_00906	Prba.g_00163
OG0001508	Syaq.g_00902	Prba.g_00174
OG0001520	Syaq.g_01953	Prba.g_00888
OG0001525	Syaq.g_02129	Prba.g_00286
OG0001546	Syaq.g_01825	Prba.g_00937
OG0001547	Syaq.g_02422	Prba.g_01527
OG0001549	Syaq.g_02416	Prba.g_01440
OG0001551	Syaq.g_02572	Prba.g_00088
OG0001553	Syaq.g_00368	Prba.g_00716
OG0001554	Syaq.g_01266	Prba.g_00296
OG0001564	Syaq.g_02158	Prba.g_00133
OG0001565	Syaq.g_02120	Prba.g_01042
OG0001567	Syaq.g_02421	Prba.g_01528
OG0001568	Syaq.g_02424	Prba.g_01526
OG0001570	Syaq.g_02417	Prba.g_00738
OG0001602	Syaq.g_02705	Prba.g_01616
OG0001605	Syaq.g_01892	Prba.g_01296
OG0001613	Syaq.g_00582	Prba.g_01058
OG0001627	Syaq.g_01735	Prba.g_01550
OG0001666	Syaq.g_02653	Prba.g_01149
OG0001709	Syaq.g_00943	Prba.g_00117
OG0001726	Syaq.g_02419	Prba.g_00914
OG0002029	Syaq.g_02609, Syaq.g_02652	Prba.g_01148
OG0002112	Syaq.g_00850	Prba.g_00908
OG0002157	Syaq.g_00851	Prba.g_00909
OG0002158	Syaq.g_00849	Prba.g_00907
OG0002349	Syaq.g_01615	Prba.g_00575
OG0002733	Syaq.g_00011	Prba.g_01109
