Orthogroup	Syaq	Pray
OG0001133	Syaq.g_02063	Pray.g_00112
OG0001134	Syaq.g_02213	Pray.g_00097
OG0001135	Syaq.g_02212	Pray.g_00094
OG0001136	Syaq.g_00252	Pray.g_00067
OG0001137	Syaq.g_00228	Pray.g_00055
OG0001138	Syaq.g_00196	Pray.g_00037
OG0001139	Syaq.g_00194	Pray.g_00036
OG0001140	Syaq.g_00193	Pray.g_00035
OG0001141	Syaq.g_00192	Pray.g_00034
OG0001142	Syaq.g_00191	Pray.g_00033
OG0001143	Syaq.g_00182	Pray.g_00026
OG0001144	Syaq.g_00166	Pray.g_00021
OG0001145	Syaq.g_00284	Pray.g_01878
OG0001146	Syaq.g_00305	Pray.g_01866
OG0001147	Syaq.g_00438	Pray.g_01843
OG0001148	Syaq.g_01761	Pray.g_01827
OG0001149	Syaq.g_01760	Pray.g_01826
OG0001150	Syaq.g_01759	Pray.g_01825
OG0001151	Syaq.g_01746	Pray.g_01814
OG0001152	Syaq.g_01745	Pray.g_01813
OG0001153	Syaq.g_00413	Pray.g_01690
OG0001154	Syaq.g_00414	Pray.g_01689
OG0001155	Syaq.g_01739	Pray.g_01677
OG0001156	Syaq.g_01729	Pray.g_01674
OG0001157	Syaq.g_01728	Pray.g_01673
OG0001158	Syaq.g_01727	Pray.g_01672
OG0001159	Syaq.g_01726	Pray.g_01671
OG0001160	Syaq.g_01693	Pray.g_01647
OG0001161	Syaq.g_01233	Pray.g_01634
OG0001162	Syaq.g_00331	Pray.g_01623
OG0001163	Syaq.g_01685	Pray.g_01567
OG0001164	Syaq.g_01679	Pray.g_01563
OG0001165	Syaq.g_01674	Pray.g_01560
OG0001166	Syaq.g_01652	Pray.g_01540
OG0001167	Syaq.g_01039	Pray.g_01523
OG0001169	Syaq.g_01620	Pray.g_01519
OG0001170	Syaq.g_01618	Pray.g_01517
OG0001171	Syaq.g_01607	Pray.g_01508
OG0001172	Syaq.g_00690	Pray.g_01237
OG0001173	Syaq.g_00689	Pray.g_01238
OG0001174	Syaq.g_00681	Pray.g_01246
OG0001175	Syaq.g_00680	Pray.g_01247
OG0001176	Syaq.g_00656	Pray.g_01254
OG0001177	Syaq.g_00658	Pray.g_01257
OG0001178	Syaq.g_01667	Pray.g_01262
OG0001179	Syaq.g_00626	Pray.g_01290
OG0001180	Syaq.g_00600	Pray.g_01312
OG0001181	Syaq.g_00596	Pray.g_01316
OG0001182	Syaq.g_00587	Pray.g_01323
OG0001183	Syaq.g_00579	Pray.g_01328
OG0001184	Syaq.g_00995	Pray.g_01344
OG0001185	Syaq.g_01022	Pray.g_01358
OG0001186	Syaq.g_01058	Pray.g_01382
OG0001187	Syaq.g_01061	Pray.g_01386
OG0001188	Syaq.g_01065	Pray.g_01389
OG0001189	Syaq.g_01095	Pray.g_01406
OG0001190	Syaq.g_01264	Pray.g_01410
OG0001191	Syaq.g_01248	Pray.g_01420
OG0001192	Syaq.g_01242	Pray.g_01425
OG0001193	Syaq.g_01217	Pray.g_01435
OG0001194	Syaq.g_01214	Pray.g_01436
OG0001195	Syaq.g_01213	Pray.g_01437
OG0001196	Syaq.g_01169	Pray.g_01450
OG0001197	Syaq.g_01167	Pray.g_01451
OG0001198	Syaq.g_01153	Pray.g_01458
OG0001199	Syaq.g_01553	Pray.g_00215
OG0001200	Syaq.g_01551	Pray.g_00213
OG0001201	Syaq.g_01486	Pray.g_00181
OG0001202	Syaq.g_01358	Pray.g_00680
OG0001203	Syaq.g_01581	Pray.g_00719
OG0001204	Syaq.g_00709	Pray.g_00724
OG0001205	Syaq.g_00491	Pray.g_00935
OG0001206	Syaq.g_00468	Pray.g_00952
OG0001207	Syaq.g_01764	Pray.g_00967
OG0001208	Syaq.g_01774	Pray.g_00972
OG0001209	Syaq.g_01841	Pray.g_01226
OG0001210	Syaq.g_01852	Pray.g_01221
OG0001211	Syaq.g_01932	Pray.g_01211
OG0001212	Syaq.g_01990	Pray.g_01167
OG0001213	Syaq.g_02072	Pray.g_01134
OG0001214	Syaq.g_02084	Pray.g_01126
OG0001215	Syaq.g_02580	Pray.g_01073
OG0001216	Syaq.g_00026	Pray.g_01038
OG0001217	Syaq.g_01885	Pray.g_00293
OG0001218	Syaq.g_00423	Pray.g_00300
OG0001219	Syaq.g_02434	Pray.g_00337
OG0001220	Syaq.g_02412	Pray.g_00400
OG0001221	Syaq.g_02300	Pray.g_00463
OG0001222	Syaq.g_02472	Pray.g_00503
OG0001223	Syaq.g_02516	Pray.g_00529
OG0001224	Syaq.g_02683	Pray.g_00580
OG0001225	Syaq.g_02681	Pray.g_00582
OG0001226	Syaq.g_01543	Pray.g_00608
OG0001227	Syaq.g_00333	Pray.g_00626
OG0001230	Syaq.g_00361	Pray.g_01730
OG0001231	Syaq.g_01133	Pray.g_01625
OG0001232	Syaq.g_01643	Pray.g_01536
OG0001233	Syaq.g_01617	Pray.g_01516
OG0001234	Syaq.g_00676	Pray.g_01249
OG0001235	Syaq.g_00665	Pray.g_01259
OG0001236	Syaq.g_00990	Pray.g_01341
OG0001237	Syaq.g_00999	Pray.g_01345
OG0001238	Syaq.g_01246	Pray.g_01421
OG0001239	Syaq.g_01556	Pray.g_00218
OG0001240	Syaq.g_01502	Pray.g_00196
OG0001241	Syaq.g_01492	Pray.g_00188
OG0001243	Syaq.g_01457	Pray.g_00164
OG0001244	Syaq.g_01430	Pray.g_00148
OG0001245	Syaq.g_01916	Pray.g_00858
OG0001246	Syaq.g_01802	Pray.g_00995
OG0001248	Syaq.g_01891	Pray.g_01078
OG0001249	Syaq.g_00563	Pray.g_00326
OG0001250	Syaq.g_02389	Pray.g_00389
OG0001251	Syaq.g_02135	Pray.g_00437
OG0001252	Syaq.g_02690	Pray.g_00575
OG0001253	Syaq.g_01918	Pray.g_00627
OG0001254	Syaq.g_02214	Pray.g_00095
OG0001255	Syaq.g_02111	Pray.g_00080
OG0001256	Syaq.g_01686	Pray.g_01632
OG0001258	Syaq.g_01676	Pray.g_01562
OG0001259	Syaq.g_01619	Pray.g_01518
OG0001260	Syaq.g_01595	Pray.g_01502
OG0001261	Syaq.g_00617	Pray.g_01298
OG0001262	Syaq.g_01093	Pray.g_01404
OG0001263	Syaq.g_01454	Pray.g_00161
OG0001265	Syaq.g_01466	Pray.g_00171
OG0001266	Syaq.g_01354	Pray.g_00684
OG0001267	Syaq.g_00763	Pray.g_00759
OG0001268	Syaq.g_00553	Pray.g_00817
OG0001269	Syaq.g_01866	Pray.g_00837
OG0001270	Syaq.g_00504	Pray.g_00924
OG0001271	Syaq.g_00445	Pray.g_00962
OG0001272	Syaq.g_01778	Pray.g_00976
OG0001273	Syaq.g_02077	Pray.g_01132
OG0001274	Syaq.g_01303	Pray.g_01060
OG0001275	Syaq.g_02531	Pray.g_00539
OG0001276	Syaq.g_00062	Pray.g_00559
OG0001278	Syaq.g_00155	Pray.g_00013
OG0001279	Syaq.g_01867	Pray.g_01926
OG0001280	Syaq.g_00294	Pray.g_01871
OG0001281	Syaq.g_00306	Pray.g_01865
OG0001282	Syaq.g_01762	Pray.g_01828
OG0001283	Syaq.g_01175	Pray.g_01809
OG0001284	Syaq.g_01700	Pray.g_01652
OG0001285	Syaq.g_01639	Pray.g_01533
OG0001286	Syaq.g_00602	Pray.g_01310
OG0001287	Syaq.g_01030	Pray.g_01366
OG0001289	Syaq.g_01528	Pray.g_00202
OG0001290	Syaq.g_01493	Pray.g_00189
OG0001291	Syaq.g_01444	Pray.g_00154
OG0001293	Syaq.g_00736	Pray.g_00741
OG0001294	Syaq.g_02252	Pray.g_00856
OG0001296	Syaq.g_01808	Pray.g_01000
OG0001297	Syaq.g_01812	Pray.g_01005
OG0001298	Syaq.g_01967	Pray.g_01185
OG0001299	Syaq.g_02246	Pray.g_01097
OG0001300	Syaq.g_02589	Pray.g_01070
OG0001301	Syaq.g_02602	Pray.g_01067
OG0001302	Syaq.g_02115	Pray.g_00335
OG0001303	Syaq.g_02437	Pray.g_00543
OG0001304	Syaq.g_00049	Pray.g_00569
OG0001305	Syaq.g_02673	Pray.g_00588
OG0001306	Syaq.g_00267	Pray.g_00078
OG0001308	Syaq.g_00385	Pray.g_01712
OG0001312	Syaq.g_02449	Pray.g_00492
OG0001314	Syaq.g_00826	Pray.g_00285
OG0001315	Syaq.g_00581	Pray.g_00227
OG0001316	Syaq.g_01437	Pray.g_00149
OG0001317	Syaq.g_01576	Pray.g_00715
OG0001318	Syaq.g_00728	Pray.g_00737
OG0001319	Syaq.g_00751	Pray.g_00752
OG0001321	Syaq.g_00483	Pray.g_00941
OG0001322	Syaq.g_00482	Pray.g_00942
OG0001323	Syaq.g_01820	Pray.g_01010
OG0001324	Syaq.g_02590	Pray.g_01069
OG0001325	Syaq.g_00030	Pray.g_01035
OG0001326	Syaq.g_01205	Pray.g_00425
OG0001327	Syaq.g_02259	Pray.g_00600
OG0001328	Syaq.g_02280	Pray.g_00625
OG0001329	Syaq.g_02113	Pray.g_00104
OG0001330	Syaq.g_00287	Pray.g_01896
OG0001331	Syaq.g_01757	Pray.g_01823
OG0001333	Syaq.g_01622	Pray.g_01522
OG0001336	Syaq.g_01174	Pray.g_01447
OG0001343	Syaq.g_00700	Pray.g_00434
OG0001345	Syaq.g_00213	Pray.g_00044
OG0001346	Syaq.g_00298	Pray.g_01869
OG0001349	Syaq.g_00942	Pray.g_01741
OG0001351	Syaq.g_00476	Pray.g_00944
OG0001352	Syaq.g_01904	Pray.g_01083
OG0001353	Syaq.g_02379	Pray.g_00380
OG0001354	Syaq.g_02503	Pray.g_00521
OG0001355	Syaq.g_00797	Pray.g_01596
OG0001356	Syaq.g_02555, Syaq.g_00127	Pray.g_00312
OG0001358	Syaq.g_02056	Pray.g_01143
OG0001359	Syaq.g_00699	Pray.g_00435
OG0001360	Syaq.g_00211	Pray.g_00628
OG0001361	Syaq.g_00216	Pray.g_00047
OG0001364	Syaq.g_00972	Pray.g_01334
OG0001365	Syaq.g_01259	Pray.g_01414
OG0001369	Syaq.g_01503	Pray.g_00197
OG0001373	Syaq.g_01206	Pray.g_00424
OG0001374	Syaq.g_01198	Pray.g_00432
OG0001375	Syaq.g_00701	Pray.g_00433
OG0001378	Syaq.g_00506	Pray.g_00133
OG0001379	Syaq.g_00289	Pray.g_01876
OG0001380	Syaq.g_01915	Pray.g_01841
OG0001382	Syaq.g_00662	Pray.g_01611
OG0001385	Syaq.g_01209	Pray.g_00421
OG0001386	Syaq.g_01208	Pray.g_00422
OG0001387	Syaq.g_01207	Pray.g_00423
OG0001388	Syaq.g_01204	Pray.g_00426
OG0001389	Syaq.g_01203	Pray.g_00427
OG0001390	Syaq.g_01202	Pray.g_00428
OG0001391	Syaq.g_01201	Pray.g_00429
OG0001392	Syaq.g_01200	Pray.g_00430
OG0001393	Syaq.g_01199	Pray.g_00431
OG0001395	Syaq.g_00045	Pray.g_00571
OG0001402	Syaq.g_02061	Pray.g_00307
OG0001408	Syaq.g_02125	Pray.g_00611
OG0001409	Syaq.g_00229	Pray.g_00056
OG0001413	Syaq.g_00139, Syaq.g_02051	Pray.g_01637
OG0001416	Syaq.g_00303	Pray.g_00949
OG0001417	Syaq.g_02502	Pray.g_00959
OG0001418	Syaq.g_00243	Pray.g_01079
OG0001420	Syaq.g_01833	Pray.g_00124
OG0001428	Syaq.g_01396	Pray.g_00653
OG0001429	Syaq.g_02438	Pray.g_00338
OG0001430	Syaq.g_01271	Pray.g_01901
OG0001432	Syaq.g_01862	Pray.g_01639
OG0001433	Syaq.g_00128	Pray.g_00311
OG0001434	Syaq.g_02312	Pray.g_00472
OG0001439	Syaq.g_00863	Pray.g_00785
OG0001441	Syaq.g_01822	Pray.g_01012
OG0001442	Syaq.g_02322	Pray.g_00283
OG0001447	Syaq.g_01456	Pray.g_00163
OG0001448	Syaq.g_01873	Pray.g_00844
OG0001449	Syaq.g_00698	Pray.g_00880
OG0001452	Syaq.g_00723	Pray.g_00439
OG0001453	Syaq.g_02522	Pray.g_00533
OG0001454	Syaq.g_01917	Pray.g_00621
OG0001456	Syaq.g_01196	Pray.g_00087
OG0001457	Syaq.g_01195	Pray.g_00086
OG0001458	Syaq.g_01194	Pray.g_00085
OG0001460	Syaq.g_00129	Pray.g_00310
OG0001462	Syaq.g_01108	Pray.g_01496
OG0001465	Syaq.g_02704	Pray.g_01061
OG0001467	Syaq.g_00354	Pray.g_00327
OG0001471	Syaq.g_00859	Pray.g_01636
OG0001473	Syaq.g_02134	Pray.g_01383
OG0001474	Syaq.g_00552	Pray.g_00818
OG0001475	Syaq.g_00905	Pray.g_01795
OG0001479	Syaq.g_00555	Pray.g_00815
OG0001480	Syaq.g_02121	Pray.g_00846
OG0001482	Syaq.g_02512	Pray.g_00947
OG0001486	Syaq.g_00251	Pray.g_00066
OG0001492	Syaq.g_00158	Pray.g_00016
OG0001493	Syaq.g_00150	Pray.g_00008
OG0001502	Syaq.g_02407	Pray.g_00318
OG0001505	Syaq.g_00906	Pray.g_01796
OG0001508	Syaq.g_00902	Pray.g_01807
OG0001520	Syaq.g_01953	Pray.g_00872
OG0001525	Syaq.g_02129	Pray.g_01620
OG0001546	Syaq.g_01825	Pray.g_01015
OG0001547	Syaq.g_02422	Pray.g_00320
OG0001549	Syaq.g_02416	Pray.g_00407
OG0001551	Syaq.g_02572	Pray.g_00088
OG0001553	Syaq.g_00368	Pray.g_01725
OG0001554	Syaq.g_01266	Pray.g_01630
OG0001557	Syaq.g_02308	Pray.g_00468
OG0001564	Syaq.g_02158	Pray.g_01767
OG0001565	Syaq.g_02120	Pray.g_00909
OG0001567	Syaq.g_02421	Pray.g_00319
OG0001568	Syaq.g_02424	Pray.g_00321
OG0001570	Syaq.g_02417	Pray.g_00121
OG0001602	Syaq.g_02705	Pray.g_01062
OG0001605	Syaq.g_01892	Pray.g_00552
OG0001613	Syaq.g_00582	Pray.g_01326
OG0001627	Syaq.g_01735	Pray.g_00297
OG0001666	Syaq.g_02653	Pray.g_01913
OG0001709	Syaq.g_00943	Pray.g_01742
OG0001726	Syaq.g_02419	Pray.g_00898
OG0002029	Syaq.g_02609, Syaq.g_02652	Pray.g_01914
OG0002112	Syaq.g_00850	Pray.g_00892
OG0002157	Syaq.g_00851	Pray.g_00893
OG0002158	Syaq.g_00849	Pray.g_00891
OG0002349	Syaq.g_01615	Pray.g_01514
