Orthogroup	Syaq	Syan
OG0001114	Syaq.g_02500	Syan.g_00581
OG0001115	Syaq.g_02504	Syan.g_00586
OG0001116	Syaq.g_02506	Syan.g_00588
OG0001117	Syaq.g_02507	Syan.g_00589
OG0001118	Syaq.g_02508	Syan.g_00590
OG0001119	Syaq.g_02510	Syan.g_00592
OG0001120	Syaq.g_02514	Syan.g_00597
OG0001122	Syaq.g_00069	Syan.g_00366
OG0001123	Syaq.g_00061	Syan.g_00359
OG0001124	Syaq.g_00060	Syan.g_00357
OG0001125	Syaq.g_00058	Syan.g_00355
OG0001126	Syaq.g_02693	Syan.g_00307
OG0001127	Syaq.g_02692	Syan.g_00306
OG0001128	Syaq.g_02689	Syan.g_00303
OG0001129	Syaq.g_02687	Syan.g_00301
OG0001130	Syaq.g_02686	Syan.g_00300
OG0001131	Syaq.g_02284	Syan.g_00079
OG0001132	Syaq.g_01872	Syan.g_00100
OG0001133	Syaq.g_02063	Syan.g_00006
OG0001134	Syaq.g_02213	Syan.g_01146
OG0001135	Syaq.g_02212	Syan.g_02542
OG0001136	Syaq.g_00252	Syan.g_02699
OG0001137	Syaq.g_00228	Syan.g_02670
OG0001138	Syaq.g_00196	Syan.g_02638
OG0001139	Syaq.g_00194	Syan.g_02636
OG0001140	Syaq.g_00193	Syan.g_02635
OG0001141	Syaq.g_00192	Syan.g_02625
OG0001142	Syaq.g_00191	Syan.g_02624
OG0001143	Syaq.g_00182	Syan.g_02616
OG0001144	Syaq.g_00166	Syan.g_02596
OG0001145	Syaq.g_00284	Syan.g_01200
OG0001146	Syaq.g_00305	Syan.g_01219
OG0001147	Syaq.g_00438	Syan.g_02842
OG0001148	Syaq.g_01761	Syan.g_02775
OG0001149	Syaq.g_01760	Syan.g_02776
OG0001150	Syaq.g_01759	Syan.g_02777
OG0001151	Syaq.g_01746	Syan.g_02884
OG0001152	Syaq.g_01745	Syan.g_02885
OG0001153	Syaq.g_00413	Syan.g_02828
OG0001154	Syaq.g_00414	Syan.g_02829
OG0001156	Syaq.g_01729	Syan.g_02404
OG0001157	Syaq.g_01728	Syan.g_02403
OG0001158	Syaq.g_01727	Syan.g_02402
OG0001159	Syaq.g_01726	Syan.g_02401
OG0001160	Syaq.g_01693	Syan.g_01377
OG0001161	Syaq.g_01233	Syan.g_01594
OG0001162	Syaq.g_00331	Syan.g_02943
OG0001163	Syaq.g_01685	Syan.g_01385
OG0001164	Syaq.g_01679	Syan.g_01392
OG0001165	Syaq.g_01674	Syan.g_01397
OG0001166	Syaq.g_01652	Syan.g_01430
OG0001167	Syaq.g_01039	Syan.g_00992
OG0001169	Syaq.g_01620	Syan.g_01458
OG0001170	Syaq.g_01618	Syan.g_01460
OG0001171	Syaq.g_01607	Syan.g_01470
OG0001172	Syaq.g_00690	Syan.g_02110
OG0001173	Syaq.g_00689	Syan.g_02111
OG0001174	Syaq.g_00681	Syan.g_02119
OG0001175	Syaq.g_00680	Syan.g_02120
OG0001176	Syaq.g_00656	Syan.g_02253
OG0001177	Syaq.g_00658	Syan.g_02256
OG0001179	Syaq.g_00626	Syan.g_02218
OG0001180	Syaq.g_00600	Syan.g_02191
OG0001181	Syaq.g_00596	Syan.g_02187
OG0001182	Syaq.g_00587	Syan.g_02179
OG0001183	Syaq.g_00579	Syan.g_02166
OG0001184	Syaq.g_00995	Syan.g_01929
OG0001185	Syaq.g_01022	Syan.g_01902
OG0001186	Syaq.g_01058	Syan.g_01864
OG0001187	Syaq.g_01061	Syan.g_01811
OG0001188	Syaq.g_01065	Syan.g_01806
OG0001189	Syaq.g_01095	Syan.g_01723
OG0001190	Syaq.g_01264	Syan.g_01565
OG0001191	Syaq.g_01248	Syan.g_01578
OG0001192	Syaq.g_01242	Syan.g_01585
OG0001193	Syaq.g_01217	Syan.g_01626
OG0001194	Syaq.g_01214	Syan.g_01627
OG0001195	Syaq.g_01213	Syan.g_01628
OG0001196	Syaq.g_01169	Syan.g_01693
OG0001197	Syaq.g_01167	Syan.g_01695
OG0001198	Syaq.g_01153	Syan.g_01793
OG0001199	Syaq.g_01553	Syan.g_02913
OG0001200	Syaq.g_01551	Syan.g_02915
OG0001201	Syaq.g_01486	Syan.g_02975
OG0001202	Syaq.g_01358	Syan.g_03084
OG0001203	Syaq.g_01581	Syan.g_02426
OG0001204	Syaq.g_00709	Syan.g_02097
OG0001205	Syaq.g_00491	Syan.g_01337
OG0001206	Syaq.g_00468	Syan.g_02880
OG0001207	Syaq.g_01764	Syan.g_02772
OG0001208	Syaq.g_01774	Syan.g_02762
OG0001209	Syaq.g_01841	Syan.g_01163
OG0001210	Syaq.g_01852	Syan.g_00830
OG0001211	Syaq.g_01932	Syan.g_00852
OG0001212	Syaq.g_01990	Syan.g_01002
OG0001213	Syaq.g_02072	Syan.g_01141
OG0001214	Syaq.g_02084	Syan.g_00814
OG0001215	Syaq.g_02580	Syan.g_00539
OG0001216	Syaq.g_00026	Syan.g_00319
OG0001217	Syaq.g_01885	Syan.g_00617
OG0001218	Syaq.g_00423	Syan.g_02837
OG0001219	Syaq.g_02434	Syan.g_00477
OG0001220	Syaq.g_02412	Syan.g_00203
OG0001221	Syaq.g_02300	Syan.g_01446
OG0001222	Syaq.g_02472	Syan.g_00552
OG0001223	Syaq.g_02516	Syan.g_00599
OG0001224	Syaq.g_02683	Syan.g_00294
OG0001225	Syaq.g_02681	Syan.g_00292
OG0001226	Syaq.g_01543	Syan.g_02922
OG0001227	Syaq.g_00333	Syan.g_00940
OG0001230	Syaq.g_00361	Syan.g_01288
OG0001231	Syaq.g_01133	Syan.g_01764
OG0001232	Syaq.g_01643	Syan.g_01439
OG0001233	Syaq.g_01617	Syan.g_01461
OG0001234	Syaq.g_00676	Syan.g_01995
OG0001235	Syaq.g_00665	Syan.g_02130
OG0001236	Syaq.g_00990	Syan.g_01933
OG0001237	Syaq.g_00999	Syan.g_01928
OG0001239	Syaq.g_01556	Syan.g_02910
OG0001240	Syaq.g_01502	Syan.g_02963
OG0001243	Syaq.g_01457	Syan.g_02289
OG0001244	Syaq.g_01430	Syan.g_03004
OG0001245	Syaq.g_01916	Syan.g_00179
OG0001246	Syaq.g_01802	Syan.g_02734
OG0001249	Syaq.g_00563	Syan.g_02150
OG0001250	Syaq.g_02389	Syan.g_00382
OG0001251	Syaq.g_02135	Syan.g_00490
OG0001252	Syaq.g_02690	Syan.g_00304
OG0001253	Syaq.g_01918	Syan.g_00099
OG0001254	Syaq.g_02214	Syan.g_01148
OG0001256	Syaq.g_01686	Syan.g_01384
OG0001258	Syaq.g_01676	Syan.g_01395
OG0001259	Syaq.g_01619	Syan.g_01459
OG0001260	Syaq.g_01595	Syan.g_01478
OG0001261	Syaq.g_00617	Syan.g_02209
OG0001262	Syaq.g_01093	Syan.g_01721
OG0001263	Syaq.g_01454	Syan.g_02286
OG0001264	Syaq.g_01513	Syan.g_02949
OG0001265	Syaq.g_01466	Syan.g_02299
OG0001266	Syaq.g_01354	Syan.g_03088
OG0001267	Syaq.g_00763	Syan.g_02023
OG0001268	Syaq.g_00553	Syan.g_02138
OG0001270	Syaq.g_00504	Syan.g_02393
OG0001271	Syaq.g_00445	Syan.g_02849
OG0001272	Syaq.g_01778	Syan.g_02758
OG0001274	Syaq.g_01303	Syan.g_01528
OG0001275	Syaq.g_02531	Syan.g_00628
OG0001276	Syaq.g_00062	Syan.g_00360
OG0001278	Syaq.g_00155	Syan.g_02585
OG0001279	Syaq.g_01867	Syan.g_01306
OG0001281	Syaq.g_00306	Syan.g_01220
OG0001282	Syaq.g_01762	Syan.g_02774
OG0001283	Syaq.g_01175	Syan.g_01687
OG0001284	Syaq.g_01700	Syan.g_01369
OG0001285	Syaq.g_01639	Syan.g_00977
OG0001286	Syaq.g_00602	Syan.g_02193
OG0001287	Syaq.g_01030	Syan.g_01894
OG0001289	Syaq.g_01528	Syan.g_02942
OG0001291	Syaq.g_01444	Syan.g_02273
OG0001293	Syaq.g_00736	Syan.g_02051
OG0001294	Syaq.g_02252	Syan.g_00758
OG0001296	Syaq.g_01808	Syan.g_02728
OG0001297	Syaq.g_01812	Syan.g_02724
OG0001298	Syaq.g_01967	Syan.g_00944
OG0001299	Syaq.g_02246	Syan.g_00764
OG0001303	Syaq.g_02437	Syan.g_00479
OG0001304	Syaq.g_00049	Syan.g_00345
OG0001305	Syaq.g_02673	Syan.g_00191
OG0001306	Syaq.g_00267	Syan.g_02714
OG0001308	Syaq.g_00385	Syan.g_01248
OG0001312	Syaq.g_02449	Syan.g_00496
OG0001313	Syaq.g_00458	Syan.g_02860
OG0001314	Syaq.g_00826	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syaq.g_00581	Syan.g_02168
OG0001317	Syaq.g_01576	Syan.g_02422
OG0001318	Syaq.g_00728	Syan.g_02060
OG0001319	Syaq.g_00751	Syan.g_02034
OG0001323	Syaq.g_01820	Syan.g_01193
OG0001325	Syaq.g_00030	Syan.g_00323
OG0001326	Syaq.g_01205	Syan.g_01636
OG0001327	Syaq.g_02259	Syan.g_00753
OG0001328	Syaq.g_02280	Syan.g_02675
OG0001329	Syaq.g_02113	Syan.g_00838
OG0001330	Syaq.g_00287	Syan.g_01202
OG0001331	Syaq.g_01757	Syan.g_02779
OG0001333	Syaq.g_01622	Syan.g_01455
OG0001336	Syaq.g_01174	Syan.g_01688
OG0001337	Syaq.g_00564	Syan.g_02151
OG0001345	Syaq.g_00213	Syan.g_02655
OG0001346	Syaq.g_00298	Syan.g_01214
OG0001347	Syaq.g_01063	Syan.g_01852
OG0001351	Syaq.g_00476	Syan.g_02804
OG0001353	Syaq.g_02379	Syan.g_00372
OG0001354	Syaq.g_02503	Syan.g_00585
OG0001356	Syaq.g_02555	Syan.g_00067
OG0001356	Syaq.g_00127	Syan.g_00246
OG0001357	Syaq.g_00825	Syan.g_02332, Syan.g_02543
OG0001357	Syaq.g_02130	Syan.g_01250
OG0001358	Syaq.g_02056	Syan.g_00017
OG0001360	Syaq.g_00211	Syan.g_02653
OG0001361	Syaq.g_00216	Syan.g_02658
OG0001364	Syaq.g_00972	Syan.g_01950
OG0001365	Syaq.g_01259	Syan.g_01570
OG0001366	Syaq.g_01649	Syan.g_00175, Syan.g_01433
OG0001368	Syaq.g_00708	Syan.g_02098
OG0001369	Syaq.g_01503	Syan.g_02962
OG0001373	Syaq.g_01206	Syan.g_01635
OG0001374	Syaq.g_01198	Syan.g_01644
OG0001378	Syaq.g_00506	Syan.g_02392
OG0001379	Syaq.g_00289	Syan.g_01206
OG0001380	Syaq.g_01915	Syan.g_00442
OG0001382	Syaq.g_00662	Syan.g_00680
OG0001383	Syaq.g_01587	Syan.g_00826
OG0001383	Syaq.g_01292	Syan.g_01507, Syan.g_02439
OG0001385	Syaq.g_01209	Syan.g_01632
OG0001386	Syaq.g_01208	Syan.g_01633
OG0001387	Syaq.g_01207	Syan.g_01634
OG0001388	Syaq.g_01204	Syan.g_01637
OG0001389	Syaq.g_01203	Syan.g_01639
OG0001390	Syaq.g_01202	Syan.g_01640
OG0001391	Syaq.g_01201	Syan.g_01641
OG0001392	Syaq.g_01200	Syan.g_01642
OG0001393	Syaq.g_01199	Syan.g_01643
OG0001394	Syaq.g_02307	Syan.g_00722
OG0001395	Syaq.g_00045	Syan.g_00340
OG0001396	Syaq.g_01064	Syan.g_01851
OG0001401	Syaq.g_02383	Syan.g_00376
OG0001402	Syaq.g_02061	Syan.g_00011
OG0001408	Syaq.g_02125	Syan.g_00073
OG0001409	Syaq.g_00229	Syan.g_00284
OG0001412	Syaq.g_01062	Syan.g_01853
OG0001413	Syaq.g_02051	Syan.g_00029
OG0001416	Syaq.g_00303	Syan.g_00103
OG0001417	Syaq.g_02502	Syan.g_00583
OG0001418	Syaq.g_00243	Syan.g_02689
OG0001420	Syaq.g_01833	Syan.g_01180
OG0001428	Syaq.g_01396	Syan.g_03039
OG0001429	Syaq.g_02438	Syan.g_00480
OG0001432	Syaq.g_01862	Syan.g_00092
OG0001433	Syaq.g_00128	Syan.g_00245
OG0001434	Syaq.g_02312	Syan.g_00717
OG0001435	Syaq.g_02265	Syan.g_00745
OG0001438	Syaq.g_00778	Syan.g_02009
OG0001439	Syaq.g_00863	Syan.g_01986
OG0001441	Syaq.g_01822	Syan.g_01191
OG0001442	Syaq.g_02322	Syan.g_00709
OG0001443	Syaq.g_01236	Syan.g_01590
OG0001444	Syaq.g_01508	Syan.g_02954
OG0001444	Syaq.g_01042	Syan.g_02956
OG0001447	Syaq.g_01456	Syan.g_02288
OG0001449	Syaq.g_00698	Syan.g_02058
OG0001452	Syaq.g_00723	Syan.g_02066
OG0001453	Syaq.g_02522	Syan.g_00608
OG0001454	Syaq.g_01917	Syan.g_00418
OG0001456	Syaq.g_01196	Syan.g_01646
OG0001457	Syaq.g_01195	Syan.g_01647
OG0001458	Syaq.g_01194	Syan.g_01648
OG0001460	Syaq.g_00129	Syan.g_00244
OG0001461	Syaq.g_02163	Syan.g_00657
OG0001462	Syaq.g_01108	Syan.g_01737
OG0001467	Syaq.g_00354	Syan.g_00107
OG0001470	Syaq.g_00903	Syan.g_01815
OG0001471	Syaq.g_00859	Syan.g_01991
OG0001473	Syaq.g_02134	Syan.g_00133
OG0001474	Syaq.g_00552	Syan.g_02137
OG0001475	Syaq.g_00905	Syan.g_01833
OG0001476	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195	Syan.g_00451, Syan.g_00421, Syan.g_02511
OG0001478	Syaq.g_00457	Syan.g_02859
OG0001479	Syaq.g_00555	Syan.g_02140
OG0001480	Syaq.g_02121	Syan.g_00072
OG0001486	Syaq.g_00251	Syan.g_02698
OG0001487	Syaq.g_00422	Syan.g_02836
OG0001488	Syaq.g_00224	Syan.g_02666
OG0001489	Syaq.g_00591, Syaq.g_02565	Syan.g_02182
OG0001492	Syaq.g_00158	Syan.g_02588
OG0001493	Syaq.g_00150	Syan.g_02578
OG0001495	Syaq.g_00659	Syan.g_02257
OG0001496	Syaq.g_02596	Syan.g_01154
OG0001497	Syaq.g_02598	Syan.g_01155
OG0001498	Syaq.g_00528	Syan.g_02317
OG0001502	Syaq.g_02407	Syan.g_00401
OG0001508	Syaq.g_00902	Syan.g_01814
OG0001510	Syaq.g_01034	Syan.g_01890
OG0001511	Syaq.g_01478	Syan.g_02983
OG0001512	Syaq.g_01583	Syan.g_02428
OG0001513	Syaq.g_00998	Syan.g_03078
OG0001515	Syaq.g_02585	Syan.g_00505
OG0001516	Syaq.g_02243	Syan.g_00767
OG0001517	Syaq.g_00558	Syan.g_02143
OG0001518	Syaq.g_01244	Syan.g_01582
OG0001519	Syaq.g_01234	Syan.g_01592
OG0001520	Syaq.g_01953	Syan.g_00943
OG0001525	Syaq.g_02129	Syan.g_00831
OG0001527	Syaq.g_01946	Syan.g_00867
OG0001528	Syaq.g_00904	Syan.g_01818
OG0001529	Syaq.g_01102	Syan.g_01730
OG0001530	Syaq.g_01480	Syan.g_02981
OG0001531	Syaq.g_01584	Syan.g_01511, Syan.g_02436
OG0001532	Syaq.g_00195	Syan.g_02637
OG0001533	Syaq.g_00470, Syaq.g_00508	Syan.g_02390
OG0001534	Syaq.g_00048	Syan.g_00344
OG0001535	Syaq.g_00065	Syan.g_00362
OG0001536	Syaq.g_02480	Syan.g_00560
OG0001537	Syaq.g_02301	Syan.g_00729
OG0001538	Syaq.g_02345	Syan.g_00685
OG0001539	Syaq.g_02261	Syan.g_00750
OG0001540	Syaq.g_01452	Syan.g_02284
OG0001541	Syaq.g_01387	Syan.g_03048
OG0001542	Syaq.g_01379	Syan.g_03059
OG0001544	Syaq.g_01235	Syan.g_01591
OG0001545	Syaq.g_01185	Syan.g_01661
OG0001546	Syaq.g_01825	Syan.g_01188
OG0001547	Syaq.g_02422	Syan.g_00462
OG0001549	Syaq.g_02416	Syan.g_00077
OG0001553	Syaq.g_00368	Syan.g_01282
OG0001554	Syaq.g_01266	Syan.g_00282
OG0001556	Syaq.g_02654	Syan.g_02338
OG0001557	Syaq.g_02308	Syan.g_00721
OG0001558	Syaq.g_01130	Syan.g_01760
OG0001559	Syaq.g_01481	Syan.g_02980
OG0001560	Syaq.g_01494	Syan.g_02969
OG0001561	Syaq.g_00059	Syan.g_00356
OG0001562	Syaq.g_00073	Syan.g_00650
OG0001563	Syaq.g_00608	Syan.g_02200
OG0001564	Syaq.g_02158	Syan.g_00082
OG0001567	Syaq.g_02421	Syan.g_00461
OG0001568	Syaq.g_02424	Syan.g_00463
OG0001570	Syaq.g_02417	Syan.g_00636
OG0001574	Syaq.g_01944	Syan.g_00865
OG0001575	Syaq.g_01949	Syan.g_00870
OG0001576	Syaq.g_00326	Syan.g_01242
OG0001577	Syaq.g_00254	Syan.g_02701
OG0001580	Syaq.g_01275	Syan.g_01551
OG0001588	Syaq.g_00974	Syan.g_02262
OG0001590	Syaq.g_02076	Syan.g_00821
OG0001591	Syaq.g_02254	Syan.g_00756
OG0001592	Syaq.g_01274	Syan.g_01552
OG0001614	Syaq.g_01020	Syan.g_01905
OG0001616	Syaq.g_00208	Syan.g_02649
OG0001617	Syaq.g_02593	Syan.g_01033
OG0001618	Syaq.g_00005, Syaq.g_00786	Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syaq.g_02469	Syan.g_00549
OG0001620	Syaq.g_00546	Syan.g_02131
OG0001621	Syaq.g_00724	Syan.g_02064
OG0001622	Syaq.g_01176	Syan.g_01686
OG0001623	Syaq.g_00567	Syan.g_02154
OG0001623	Syaq.g_00571	Syan.g_02158
OG0001624	Syaq.g_02116	Syan.g_00135
OG0001625	Syaq.g_00730	Syan.g_02057
OG0001627	Syaq.g_01735	Syan.g_02410
OG0001634	Syaq.g_02249	Syan.g_00761
OG0001636	Syaq.g_01109	Syan.g_01738
OG0001637	Syaq.g_01603	Syan.g_01295
OG0001638	Syaq.g_01660	Syan.g_01418
OG0001639	Syaq.g_01738	Syan.g_02407
OG0001640	Syaq.g_02695	Syan.g_00309
OG0001641	Syaq.g_02520	Syan.g_00606
OG0001642	Syaq.g_02411	Syan.g_02603
OG0001643	Syaq.g_02087	Syan.g_00811
OG0001645	Syaq.g_01853	Syan.g_00835
OG0001646	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616	Syan.g_00456
OG0001647	Syaq.g_00753	Syan.g_02032
OG0001652	Syaq.g_01132	Syan.g_01762
OG0001653	Syaq.g_01505	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syaq.g_01736	Syan.g_02409
OG0001657	Syaq.g_01413	Syan.g_03019
OG0001658	Syaq.g_01265	Syan.g_01564
OG0001659	Syaq.g_00199	Syan.g_02642
OG0001666	Syaq.g_02653	Syan.g_02339
OG0001671	Syaq.g_01316	Syan.g_01514
OG0001672	Syaq.g_01545	Syan.g_02921
OG0001673	Syaq.g_01569	Syan.g_02896
OG0001675	Syaq.g_02535	Syan.g_00632
OG0001677	Syaq.g_00578	Syan.g_02165
OG0001678	Syaq.g_00691	Syan.g_02109
OG0001679	Syaq.g_02436	Syan.g_02307
OG0001682	Syaq.g_00034	Syan.g_00327
OG0001683	Syaq.g_00836, Syaq.g_01425, Syaq.g_01895, Syaq.g_02191	Syan.g_01109, Syan.g_01115
OG0001683	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218	Syan.g_01822
OG0001692	Syaq.g_00366	Syan.g_01284
OG0001693	Syaq.g_02678	Syan.g_00196
OG0001694	Syaq.g_00765	Syan.g_02021
OG0001695	Syaq.g_01191	Syan.g_01656
OG0001700	Syaq.g_02420	Syan.g_00938
OG0001703	Syaq.g_01765	Syan.g_02770
OG0001715	Syaq.g_01875	Syan.g_00415
OG0001716	Syaq.g_02409, Syaq.g_01334	Syan.g_00662
OG0001726	Syaq.g_02419	Syan.g_00041
OG0001729	Syaq.g_01589	Syan.g_01506, Syan.g_02440
OG0001730	Syaq.g_01591	Syan.g_00979
OG0001731	Syaq.g_01717	Syan.g_01353
OG0001732	Syaq.g_00173	Syan.g_01704, Syan.g_02602
OG0001733	Syaq.g_02256	Syan.g_00275
OG0001734	Syaq.g_02661	Syan.g_00929
OG0001735	Syaq.g_02236	Syan.g_00775
OG0001737	Syaq.g_00843	Syan.g_02002
OG0001738	Syaq.g_00879	Syan.g_01970
OG0001739	Syaq.g_01192	Syan.g_01654
OG0001740	Syaq.g_01188	Syan.g_01659
OG0001747	Syaq.g_01432	Syan.g_02260
OG0001748	Syaq.g_01314	Syan.g_01516
OG0001750	Syaq.g_01507	Syan.g_02955, Syan.g_01139
OG0001751	Syaq.g_01568	Syan.g_02897
OG0001752	Syaq.g_01593	Syan.g_01481
OG0001753	Syaq.g_00080	Syan.g_01630
OG0001754	Syaq.g_01598	Syan.g_01297
OG0001755	Syaq.g_01817	Syan.g_02719
OG0001756	Syaq.g_01237	Syan.g_01589
OG0001760	Syaq.g_01336	Syan.g_00230, Syan.g_02362
OG0001761	Syaq.g_02021	Syan.g_00207
OG0001762	Syaq.g_02528	Syan.g_00625
OG0001763	Syaq.g_02515	Syan.g_00598
OG0001764	Syaq.g_02427	Syan.g_00467
OG0001765	Syaq.g_02655	Syan.g_00144
OG0001766	Syaq.g_00854	Syan.g_01996
OG0001768	Syaq.g_01373	Syan.g_03066
OG0001783	Syaq.g_01025	Syan.g_01899
OG0001784	Syaq.g_01512	Syan.g_02950
OG0001785	Syaq.g_01602	Syan.g_01296
OG0001786	Syaq.g_01698	Syan.g_01372
OG0001787	Syaq.g_01837	Syan.g_01167
OG0001788	Syaq.g_01840	Syan.g_01164
OG0001789	Syaq.g_00296	Syan.g_01212
OG0001790	Syaq.g_00260	Syan.g_02707
OG0001792	Syaq.g_00165	Syan.g_02595
OG0001794	Syaq.g_00051	Syan.g_00347
OG0001796	Syaq.g_00071	Syan.g_00371
OG0001797	Syaq.g_02461	Syan.g_00541
OG0001798	Syaq.g_02064	Syan.g_00990, Syan.g_00005
OG0001799	Syaq.g_02103	Syan.g_00797
OG0001800	Syaq.g_00346	Syan.g_01305
OG0001801	Syaq.g_00356	Syan.g_01293
OG0001803	Syaq.g_00495	Syan.g_01341
OG0001804	Syaq.g_00527	Syan.g_02318
OG0001805	Syaq.g_00719	Syan.g_00039, Syan.g_00262
OG0001806	Syaq.g_00752	Syan.g_02033
OG0001807	Syaq.g_00968	Syan.g_01955
OG0001808	Syaq.g_00979	Syan.g_01948
OG0001809	Syaq.g_01441	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001810	Syaq.g_01439	Syan.g_02265
OG0001811	Syaq.g_01381	Syan.g_03056
OG0001812	Syaq.g_01273	Syan.g_01553
OG0001813	Syaq.g_01230	Syan.g_01613
OG0001815	Syaq.g_01155	Syan.g_00525
OG0001816	Syaq.g_02258	Syan.g_00754
OG0001818	Syaq.g_00922, Syaq.g_01635	Syan.g_01821
OG0001818	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219, Syaq.g_00835, Syaq.g_01426, Syaq.g_01896, Syaq.g_02190	Syan.g_02070
OG0001837	Syaq.g_01315	Syan.g_01515
OG0001838	Syaq.g_01142	Syan.g_01772
OG0001839	Syaq.g_01113	Syan.g_01742
OG0001840	Syaq.g_01096	Syan.g_01724
OG0001841	Syaq.g_01087	Syan.g_01717
OG0001843	Syaq.g_01019	Syan.g_01906
OG0001844	Syaq.g_01018	Syan.g_01907
OG0001845	Syaq.g_01017	Syan.g_01911
OG0001846	Syaq.g_01464	Syan.g_02296
OG0001847	Syaq.g_01465	Syan.g_02298
OG0001848	Syaq.g_01469	Syan.g_02302
OG0001849	Syaq.g_01529	Syan.g_02941
OG0001850	Syaq.g_01542	Syan.g_02923
OG0001851	Syaq.g_01549	Syan.g_02917
OG0001852	Syaq.g_01550	Syan.g_02916
OG0001853	Syaq.g_01557	Syan.g_02909
OG0001854	Syaq.g_01578	Syan.g_02424
OG0001856	Syaq.g_01694	Syan.g_01376
OG0001857	Syaq.g_01697	Syan.g_01373
OG0001858	Syaq.g_01722	Syan.g_01347
OG0001859	Syaq.g_01753	Syan.g_02783
OG0001860	Syaq.g_01767	Syan.g_02768
OG0001861	Syaq.g_01779	Syan.g_02757
OG0001862	Syaq.g_01791	Syan.g_02745
OG0001863	Syaq.g_01797	Syan.g_02739
OG0001864	Syaq.g_01850	Syan.g_01158
OG0001865	Syaq.g_01980	Syan.g_00957
OG0001866	Syaq.g_02004	Syan.g_01019
OG0001867	Syaq.g_02019	Syan.g_01021
OG0001868	Syaq.g_00302	Syan.g_01217
OG0001869	Syaq.g_00255	Syan.g_02702
OG0001870	Syaq.g_00246	Syan.g_02692
OG0001871	Syaq.g_00240	Syan.g_02684
OG0001872	Syaq.g_00160	Syan.g_02589
OG0001873	Syaq.g_00207	Syan.g_02648
OG0001874	Syaq.g_00210	Syan.g_02651
OG0001877	Syaq.g_02586	Syan.g_00504
OG0001878	Syaq.g_02532	Syan.g_00629
OG0001879	Syaq.g_02525	Syan.g_00621
OG0001880	Syaq.g_02489	Syan.g_00569
OG0001881	Syaq.g_02488	Syan.g_00568
OG0001882	Syaq.g_02464	Syan.g_00544
OG0001883	Syaq.g_02455	Syan.g_00529
OG0001884	Syaq.g_01869	Syan.g_00494
OG0001885	Syaq.g_02432	Syan.g_00473
OG0001886	Syaq.g_02428	Syan.g_00468
OG0001887	Syaq.g_02279	Syan.g_02677
OG0001888	Syaq.g_02314	Syan.g_00716
OG0001889	Syaq.g_02355	Syan.g_00674
OG0001890	Syaq.g_02396	Syan.g_00394
OG0001891	Syaq.g_02402	Syan.g_00399
OG0001892	Syaq.g_02119	Syan.g_00516
OG0001893	Syaq.g_02065	Syan.g_00004
OG0001894	Syaq.g_02081	Syan.g_00817
OG0001895	Syaq.g_00351	Syan.g_01300
OG0001896	Syaq.g_00511	Syan.g_02388
OG0001897	Syaq.g_00549	Syan.g_02134
OG0001898	Syaq.g_00566	Syan.g_02153
OG0001899	Syaq.g_00619	Syan.g_02211
OG0001900	Syaq.g_00737	Syan.g_02049
OG0001901	Syaq.g_00738	Syan.g_02048
OG0001902	Syaq.g_00770	Syan.g_02017
OG0001903	Syaq.g_00779	Syan.g_02008
OG0001904	Syaq.g_00970	Syan.g_01952
OG0001905	Syaq.g_00982	Syan.g_01942
OG0001906	Syaq.g_01451	Syan.g_02282
OG0001907	Syaq.g_01433	Syan.g_00148
OG0001908	Syaq.g_01385	Syan.g_03050
OG0001909	Syaq.g_01375	Syan.g_03064
OG0001910	Syaq.g_01311	Syan.g_01520
OG0001912	Syaq.g_01252	Syan.g_01575
OG0001913	Syaq.g_01250	Syan.g_01577
OG0001914	Syaq.g_02168	Syan.g_01144
OG0001915	Syaq.g_01158	Syan.g_01702
OG0001917	Syaq.g_00063	Syan.g_00361
OG0001924	Syaq.g_02038	Syan.g_00021
OG0001925	Syaq.g_02037	Syan.g_00022
OG0001926	Syaq.g_02036	Syan.g_00023
OG0001927	Syaq.g_02035	Syan.g_00024
OG0001929	Syaq.g_01080	Syan.g_01710
OG0001932	Syaq.g_01021	Syan.g_01904
OG0001933	Syaq.g_01484	Syan.g_02976
OG0001934	Syaq.g_01498	Syan.g_02968
OG0001935	Syaq.g_01552	Syan.g_02914
OG0001937	Syaq.g_01709	Syan.g_01361
OG0001938	Syaq.g_01769	Syan.g_02766
OG0001939	Syaq.g_02112	Syan.g_01324
OG0001940	Syaq.g_01966	Syan.g_00941
OG0001941	Syaq.g_00307	Syan.g_01221
OG0001942	Syaq.g_00280	Syan.g_00396
OG0001943	Syaq.g_00230	Syan.g_02630
OG0001944	Syaq.g_02418	Syan.g_02679
