Orthogroup	Syaq	Syaa
OG0001076	Syaq.g_02060	Syaa.g_01659
OG0001077	Syaq.g_02071	Syaa.g_01647
OG0001078	Syaq.g_02083	Syaa.g_01632
OG0001079	Syaq.g_02100	Syaa.g_01619
OG0001080	Syaq.g_02161	Syaa.g_01443
OG0001081	Syaq.g_02232	Syaa.g_01056
OG0001082	Syaq.g_02233	Syaa.g_01057
OG0001083	Syaq.g_02240	Syaa.g_01064
OG0001084	Syaq.g_02241	Syaa.g_01065
OG0001085	Syaq.g_02251	Syaa.g_01075
OG0001086	Syaq.g_02253	Syaa.g_01077
OG0001087	Syaq.g_02574	Syaa.g_00920
OG0001088	Syaq.g_02576	Syaa.g_00916
OG0001089	Syaq.g_02604	Syaa.g_00890
OG0001090	Syaq.g_00024	Syaa.g_01237
OG0001091	Syaq.g_00027	Syaa.g_01239
OG0001092	Syaq.g_00029	Syaa.g_01242
OG0001093	Syaq.g_00035	Syaa.g_01248
OG0001094	Syaq.g_02334	Syaa.g_01148
OG0001095	Syaq.g_02354	Syaa.g_01185
OG0001096	Syaq.g_02370	Syaa.g_01200
OG0001097	Syaq.g_02393	Syaa.g_00828
OG0001098	Syaq.g_02415	Syaa.g_01441
OG0001099	Syaq.g_01471	Syaa.g_02400
OG0001100	Syaq.g_02262	Syaa.g_01086
OG0001101	Syaq.g_02263	Syaa.g_01088
OG0001102	Syaq.g_02266	Syaa.g_01091
OG0001103	Syaq.g_02268	Syaa.g_01093
OG0001104	Syaq.g_02316	Syaa.g_01133
OG0001105	Syaq.g_02320	Syaa.g_01137
OG0001106	Syaq.g_02471	Syaa.g_01372
OG0001108	Syaq.g_02491	Syaa.g_01350
OG0001109	Syaq.g_02493	Syaa.g_01349
OG0001110	Syaq.g_02495	Syaa.g_01347
OG0001111	Syaq.g_02497	Syaa.g_01345
OG0001112	Syaq.g_02499	Syaa.g_01343
OG0001113	Syaq.g_02539	Syaa.g_01342
OG0001114	Syaq.g_02500	Syaa.g_01341
OG0001115	Syaq.g_02504	Syaa.g_01337
OG0001116	Syaq.g_02506	Syaa.g_01335
OG0001117	Syaq.g_02507	Syaa.g_01334
OG0001118	Syaq.g_02508	Syaa.g_01333
OG0001119	Syaq.g_02510	Syaa.g_01331
OG0001120	Syaq.g_02514	Syaa.g_01328
OG0001121	Syaq.g_01919	Syaa.g_01125
OG0001122	Syaq.g_00069	Syaa.g_01301
OG0001123	Syaq.g_00061	Syaa.g_01294
OG0001124	Syaq.g_00060	Syaa.g_01292
OG0001125	Syaq.g_00058	Syaa.g_01290
OG0001126	Syaq.g_02693	Syaa.g_00864
OG0001127	Syaq.g_02692	Syaa.g_00865
OG0001128	Syaq.g_02689	Syaa.g_00868
OG0001129	Syaq.g_02687	Syaa.g_00870
OG0001130	Syaq.g_02686	Syaa.g_00871
OG0001131	Syaq.g_02284	Syaa.g_01108
OG0001132	Syaq.g_01872	Syaa.g_01468
OG0001133	Syaq.g_02063	Syaa.g_01656
OG0001134	Syaq.g_02213	Syaa.g_01028
OG0001135	Syaq.g_02212	Syaa.g_01030
OG0001136	Syaq.g_00252	Syaa.g_00767
OG0001137	Syaq.g_00228	Syaa.g_00786
OG0001138	Syaq.g_00196	Syaa.g_01002
OG0001139	Syaq.g_00194	Syaa.g_01000
OG0001140	Syaq.g_00193	Syaa.g_00999
OG0001141	Syaq.g_00192	Syaa.g_00998
OG0001142	Syaq.g_00191	Syaa.g_00997
OG0001143	Syaq.g_00182	Syaa.g_00987
OG0001144	Syaq.g_00166	Syaa.g_00978
OG0001145	Syaq.g_00284	Syaa.g_00748
OG0001146	Syaq.g_00305	Syaa.g_00729
OG0001147	Syaq.g_00438	Syaa.g_01837
OG0001148	Syaq.g_01761	Syaa.g_02061
OG0001149	Syaq.g_01760	Syaa.g_02062
OG0001150	Syaq.g_01759	Syaa.g_02063
OG0001151	Syaq.g_01746	Syaa.g_02076
OG0001152	Syaq.g_01745	Syaa.g_02077
OG0001153	Syaq.g_00413	Syaa.g_01811
OG0001154	Syaq.g_00414	Syaa.g_01812
OG0001156	Syaq.g_01729	Syaa.g_00623
OG0001157	Syaq.g_01728	Syaa.g_00622
OG0001158	Syaq.g_01727	Syaa.g_00619
OG0001159	Syaq.g_01726	Syaa.g_00618
OG0001160	Syaq.g_01693	Syaa.g_00574
OG0001161	Syaq.g_01233	Syaa.g_02620
OG0001162	Syaq.g_00331	Syaa.g_01203
OG0001163	Syaq.g_01685	Syaa.g_00566
OG0001164	Syaq.g_01679	Syaa.g_00560
OG0001165	Syaq.g_01674	Syaa.g_00555
OG0001166	Syaq.g_01652	Syaa.g_00527
OG0001167	Syaq.g_01039	Syaa.g_00673
OG0001169	Syaq.g_01620	Syaa.g_00670
OG0001170	Syaq.g_01618	Syaa.g_00668
OG0001171	Syaq.g_01607	Syaa.g_00655
OG0001172	Syaq.g_00690	Syaa.g_02347
OG0001173	Syaq.g_00689	Syaa.g_02346
OG0001174	Syaq.g_00681	Syaa.g_02338
OG0001175	Syaq.g_00680	Syaa.g_02337
OG0001176	Syaq.g_00656	Syaa.g_02314
OG0001177	Syaq.g_00658	Syaa.g_02316
OG0001178	Syaq.g_01667	Syaa.g_00546
OG0001179	Syaq.g_00626	Syaa.g_02268
OG0001180	Syaq.g_00600	Syaa.g_02243
OG0001181	Syaq.g_00596	Syaa.g_02239
OG0001182	Syaq.g_00587	Syaa.g_02230
OG0001183	Syaq.g_00579	Syaa.g_02224
OG0001184	Syaq.g_00995	Syaa.g_00151
OG0001186	Syaq.g_01058	Syaa.g_00081
OG0001187	Syaq.g_01061	Syaa.g_00082
OG0001188	Syaq.g_01065	Syaa.g_00075
OG0001189	Syaq.g_01095	Syaa.g_00057
OG0001190	Syaq.g_01264	Syaa.g_02592
OG0001191	Syaq.g_01248	Syaa.g_02605
OG0001192	Syaq.g_01242	Syaa.g_02612
OG0001193	Syaq.g_01217	Syaa.g_02658
OG0001194	Syaq.g_01214	Syaa.g_02660
OG0001195	Syaq.g_01213	Syaa.g_02661
OG0001196	Syaq.g_01169	Syaa.g_02741
OG0001197	Syaq.g_01167	Syaa.g_02743
OG0001198	Syaq.g_01153	Syaa.g_02755
OG0001199	Syaq.g_01553	Syaa.g_00347
OG0001200	Syaq.g_01551	Syaa.g_00345
OG0001201	Syaq.g_01486	Syaa.g_02381
OG0001202	Syaq.g_01358	Syaa.g_02528
OG0001203	Syaq.g_01581	Syaa.g_02106
OG0001204	Syaq.g_00709	Syaa.g_00316
OG0001205	Syaq.g_00491	Syaa.g_00713
OG0001206	Syaq.g_00468	Syaa.g_01855
OG0001207	Syaq.g_01764	Syaa.g_02058
OG0001208	Syaq.g_01774	Syaa.g_02049
OG0001209	Syaq.g_01841	Syaa.g_01977
OG0001210	Syaq.g_01852	Syaa.g_01967
OG0001211	Syaq.g_01932	Syaa.g_01950
OG0001212	Syaq.g_01990	Syaa.g_01892
OG0001213	Syaq.g_02072	Syaa.g_01646
OG0001214	Syaq.g_02084	Syaa.g_01631
OG0001215	Syaq.g_02580	Syaa.g_00914
OG0001216	Syaq.g_00026	Syaa.g_01238
OG0001217	Syaq.g_01885	Syaa.g_01559
OG0001218	Syaq.g_00423	Syaa.g_01820
OG0001219	Syaq.g_02434	Syaa.g_01404
OG0001220	Syaq.g_02412	Syaa.g_00812
OG0001221	Syaq.g_02300	Syaa.g_01111
OG0001222	Syaq.g_02472	Syaa.g_01371
OG0001223	Syaq.g_02516	Syaa.g_01326
OG0001224	Syaq.g_02683	Syaa.g_00874
OG0001225	Syaq.g_02681	Syaa.g_00876
OG0001226	Syaq.g_01543	Syaa.g_01579
OG0001227	Syaq.g_00333	Syaa.g_02622
OG0001230	Syaq.g_00361	Syaa.g_01764
OG0001231	Syaq.g_01133	Syaa.g_00017
OG0001232	Syaq.g_01643	Syaa.g_00508
OG0001233	Syaq.g_01617	Syaa.g_00667
OG0001234	Syaq.g_00676	Syaa.g_02333
OG0001235	Syaq.g_00665	Syaa.g_02323
OG0001236	Syaq.g_00990	Syaa.g_00154
OG0001238	Syaq.g_01246	Syaa.g_02607
OG0001239	Syaq.g_01556	Syaa.g_00350
OG0001240	Syaq.g_01502	Syaa.g_02364
OG0001241	Syaq.g_01492	Syaa.g_02374
OG0001243	Syaq.g_01457	Syaa.g_02415
OG0001244	Syaq.g_01430	Syaa.g_02445
OG0001245	Syaq.g_01916	Syaa.g_01492
OG0001246	Syaq.g_01802	Syaa.g_02023
OG0001248	Syaq.g_01891	Syaa.g_01204
OG0001250	Syaq.g_02389	Syaa.g_00832
OG0001251	Syaq.g_02135	Syaa.g_02667
OG0001252	Syaq.g_02690	Syaa.g_00867
OG0001253	Syaq.g_01918	Syaa.g_01467
OG0001254	Syaq.g_02214	Syaa.g_01029
OG0001255	Syaq.g_02111	Syaa.g_01696
OG0001256	Syaq.g_01686	Syaa.g_00567
OG0001258	Syaq.g_01676	Syaa.g_00557
OG0001259	Syaq.g_01619	Syaa.g_00669
OG0001260	Syaq.g_01595	Syaa.g_00642
OG0001261	Syaq.g_00617	Syaa.g_02259
OG0001262	Syaq.g_01093	Syaa.g_00059
OG0001263	Syaq.g_01454	Syaa.g_02418
OG0001265	Syaq.g_01466	Syaa.g_02405
OG0001266	Syaq.g_01354	Syaa.g_02532
OG0001267	Syaq.g_00763	Syaa.g_00262
OG0001268	Syaq.g_00553	Syaa.g_02176
OG0001269	Syaq.g_01866	Syaa.g_01499
OG0001270	Syaq.g_00504	Syaa.g_00701
OG0001271	Syaq.g_00445	Syaa.g_01845
OG0001272	Syaq.g_01778	Syaa.g_02045
OG0001273	Syaq.g_02077	Syaa.g_01639
OG0001274	Syaq.g_01303	Syaa.g_02563
OG0001275	Syaq.g_02531	Syaa.g_01311
OG0001276	Syaq.g_00062	Syaa.g_01295
OG0001278	Syaq.g_00155	Syaa.g_00966
OG0001279	Syaq.g_01867	Syaa.g_01749
OG0001280	Syaq.g_00294	Syaa.g_00738
OG0001281	Syaq.g_00306	Syaa.g_00728
OG0001282	Syaq.g_01762	Syaa.g_02060
OG0001283	Syaq.g_01175	Syaa.g_02734
OG0001284	Syaq.g_01700	Syaa.g_00583
OG0001286	Syaq.g_00602	Syaa.g_02245
OG0001287	Syaq.g_01030	Syaa.g_00121
OG0001289	Syaq.g_01528	Syaa.g_00327
OG0001290	Syaq.g_01493	Syaa.g_02373
OG0001291	Syaq.g_01444	Syaa.g_02428
OG0001293	Syaq.g_00736	Syaa.g_00288
OG0001294	Syaq.g_02252	Syaa.g_01076
OG0001296	Syaq.g_01808	Syaa.g_02017
OG0001297	Syaq.g_01812	Syaa.g_02013
OG0001298	Syaq.g_01967	Syaa.g_01913
OG0001299	Syaq.g_02246	Syaa.g_01070
OG0001300	Syaq.g_02589	Syaa.g_00905
OG0001301	Syaq.g_02602	Syaa.g_00891
OG0001302	Syaq.g_02115	Syaa.g_01600
OG0001303	Syaq.g_02437	Syaa.g_01402
OG0001304	Syaq.g_00049	Syaa.g_01281
OG0001305	Syaq.g_02673	Syaa.g_00885
OG0001306	Syaq.g_00267	Syaa.g_00753
OG0001312	Syaq.g_02449	Syaa.g_01391
OG0001315	Syaq.g_00581	Syaa.g_02226
OG0001316	Syaq.g_01437	Syaa.g_02434
OG0001317	Syaq.g_01576	Syaa.g_02112
OG0001318	Syaq.g_00728	Syaa.g_00296
OG0001319	Syaq.g_00751	Syaa.g_00273
OG0001321	Syaq.g_00483	Syaa.g_00719
OG0001322	Syaq.g_00482	Syaa.g_00720
OG0001323	Syaq.g_01820	Syaa.g_02002
OG0001324	Syaq.g_02590	Syaa.g_00904
OG0001325	Syaq.g_00030	Syaa.g_01243
OG0001326	Syaq.g_01205	Syaa.g_00396, Syaa.g_02672
OG0001327	Syaq.g_02259	Syaa.g_01083
OG0001328	Syaq.g_02280	Syaa.g_01104
OG0001330	Syaq.g_00287	Syaa.g_00746
OG0001331	Syaq.g_01757	Syaa.g_02065
OG0001336	Syaq.g_01174	Syaa.g_02735
OG0001337	Syaq.g_00564	Syaa.g_02219
OG0001343	Syaq.g_00700	Syaa.g_02664
OG0001345	Syaq.g_00213	Syaa.g_00803
OG0001346	Syaq.g_00298	Syaa.g_00734
OG0001347	Syaq.g_01063	Syaa.g_00195
OG0001348	Syaq.g_02703	Syaa.g_00847
OG0001349	Syaq.g_00942	Syaa.g_00454
OG0001350	Syaq.g_01580	Syaa.g_02107
OG0001351	Syaq.g_00476	Syaa.g_01863
OG0001352	Syaq.g_01904	Syaa.g_01987
OG0001353	Syaq.g_02379	Syaa.g_00841
OG0001354	Syaq.g_02503	Syaa.g_01338
OG0001355	Syaq.g_00797	Syaa.g_01524
OG0001356	Syaq.g_00127	Syaa.g_00848
OG0001357	Syaq.g_00825, Syaq.g_02130	Syaa.g_02307
OG0001358	Syaq.g_02056	Syaa.g_01663
OG0001359	Syaq.g_00699	Syaa.g_02663
OG0001360	Syaq.g_00211	Syaa.g_00805
OG0001361	Syaq.g_00216	Syaa.g_00800
OG0001364	Syaq.g_00972	Syaa.g_00171
OG0001366	Syaq.g_01649	Syaa.g_00524
OG0001368	Syaq.g_00708	Syaa.g_00317
OG0001369	Syaq.g_01503	Syaa.g_02363
OG0001373	Syaq.g_01206	Syaa.g_02671
OG0001374	Syaq.g_01198	Syaa.g_02679
OG0001375	Syaq.g_00701	Syaa.g_02665
OG0001378	Syaq.g_00506	Syaa.g_00700
OG0001379	Syaq.g_00289	Syaa.g_00744
OG0001382	Syaq.g_00662	Syaa.g_01866
OG0001383	Syaq.g_01588	Syaa.g_02101
OG0001385	Syaq.g_01209	Syaa.g_02668
OG0001386	Syaq.g_01208	Syaa.g_02669
OG0001387	Syaq.g_01207	Syaa.g_02670
OG0001388	Syaq.g_01204	Syaa.g_02673
OG0001389	Syaq.g_01203	Syaa.g_02674
OG0001390	Syaq.g_01202	Syaa.g_02675
OG0001391	Syaq.g_01201	Syaa.g_02676
OG0001392	Syaq.g_01200	Syaa.g_02677
OG0001393	Syaq.g_01199	Syaa.g_02678
OG0001394	Syaq.g_02307	Syaa.g_01118
OG0001395	Syaq.g_00045	Syaa.g_01267
OG0001396	Syaq.g_01064	Syaa.g_00196
OG0001401	Syaq.g_02383	Syaa.g_00837
OG0001402	Syaq.g_02061	Syaa.g_01658
OG0001408	Syaq.g_02125	Syaa.g_00953
OG0001412	Syaq.g_01062	Syaa.g_00194
OG0001413	Syaq.g_02051	Syaa.g_01590
OG0001416	Syaq.g_00303	Syaa.g_00731
OG0001417	Syaq.g_02502	Syaa.g_01339
OG0001420	Syaq.g_01833	Syaa.g_01991
OG0001428	Syaq.g_01396	Syaa.g_02481
OG0001430	Syaq.g_01271	Syaa.g_02584
OG0001432	Syaq.g_01862	Syaa.g_00930
OG0001433	Syaq.g_00128	Syaa.g_00849
OG0001434	Syaq.g_02312	Syaa.g_01123
OG0001435	Syaq.g_02265	Syaa.g_01090
OG0001438	Syaq.g_00778	Syaa.g_00247
OG0001439	Syaq.g_00863	Syaa.g_00221
OG0001441	Syaq.g_01822	Syaa.g_02000
OG0001442	Syaq.g_02322	Syaa.g_01138
OG0001443	Syaq.g_01236	Syaa.g_02617
OG0001444	Syaq.g_01508	Syaa.g_02357
OG0001447	Syaq.g_01456	Syaa.g_02416
OG0001448	Syaq.g_01873	Syaa.g_00423
OG0001449	Syaq.g_00698	Syaa.g_02098, Syaa.g_01042
OG0001452	Syaq.g_00723	Syaa.g_00301
OG0001453	Syaq.g_02522	Syaa.g_01319
OG0001454	Syaq.g_01917	Syaa.g_01580
OG0001456	Syaq.g_01196	Syaa.g_02687
OG0001457	Syaq.g_01195	Syaa.g_02688
OG0001458	Syaq.g_01194	Syaa.g_02689
OG0001460	Syaq.g_00129	Syaa.g_00850
OG0001461	Syaq.g_02163	Syaa.g_02328
OG0001465	Syaq.g_02704	Syaa.g_01211
OG0001467	Syaq.g_00354	Syaa.g_01601
OG0001470	Syaq.g_00903	Syaa.g_00693
OG0001471	Syaq.g_00859	Syaa.g_00226
OG0001473	Syaq.g_02134	Syaa.g_01603
OG0001474	Syaq.g_00552	Syaa.g_02175
OG0001475	Syaq.g_00905	Syaa.g_00691
OG0001477	Syaq.g_02599	Syaa.g_00893
OG0001479	Syaq.g_00555	Syaa.g_02178
OG0001480	Syaq.g_02121	Syaa.g_00810
OG0001482	Syaq.g_02512	Syaa.g_01329
OG0001486	Syaq.g_00251	Syaa.g_00768
OG0001487	Syaq.g_00422	Syaa.g_01819
OG0001488	Syaq.g_00224	Syaa.g_00791
OG0001489	Syaq.g_00591, Syaq.g_02565	Syaa.g_02234
OG0001492	Syaq.g_00158	Syaa.g_00969
OG0001493	Syaq.g_00150	Syaa.g_00961
OG0001494	Syaq.g_00931	Syaa.g_00483
OG0001495	Syaq.g_00659	Syaa.g_02317
OG0001496	Syaq.g_02596	Syaa.g_00895
OG0001497	Syaq.g_02598	Syaa.g_00894
OG0001498	Syaq.g_00528	Syaa.g_02148
OG0001502	Syaq.g_02407	Syaa.g_00819
OG0001505	Syaq.g_00906	Syaa.g_00495
OG0001508	Syaq.g_00902	Syaa.g_00694
OG0001510	Syaq.g_01034	Syaa.g_00116
OG0001511	Syaq.g_01478	Syaa.g_02389
OG0001512	Syaq.g_01583	Syaa.g_02105
OG0001513	Syaq.g_00998	Syaa.g_00150
OG0001514	Syaq.g_02595	Syaa.g_00896
OG0001515	Syaq.g_02585	Syaa.g_00909
OG0001516	Syaq.g_02243	Syaa.g_01067
OG0001517	Syaq.g_00558	Syaa.g_02181
OG0001518	Syaq.g_01244	Syaa.g_02609
OG0001519	Syaq.g_01234	Syaa.g_02619
OG0001520	Syaq.g_01953	Syaa.g_01929
OG0001527	Syaq.g_01946	Syaa.g_01936
OG0001528	Syaq.g_00904	Syaa.g_00692
OG0001529	Syaq.g_01102	Syaa.g_00050
OG0001530	Syaq.g_01480	Syaa.g_02387
OG0001531	Syaq.g_01584	Syaa.g_02104
OG0001532	Syaq.g_00195	Syaa.g_01001
OG0001533	Syaq.g_00470	Syaa.g_01857
OG0001533	Syaq.g_00508	Syaa.g_01868
OG0001534	Syaq.g_00048	Syaa.g_01280
OG0001535	Syaq.g_00065	Syaa.g_01297
OG0001536	Syaq.g_02480	Syaa.g_01362
OG0001537	Syaq.g_02301	Syaa.g_01112
OG0001538	Syaq.g_02345	Syaa.g_01159
OG0001539	Syaq.g_02261	Syaa.g_01085
OG0001540	Syaq.g_01452	Syaa.g_02420
OG0001541	Syaq.g_01387	Syaa.g_02490
OG0001542	Syaq.g_01379	Syaa.g_02499
OG0001544	Syaq.g_01235	Syaa.g_02618
OG0001545	Syaq.g_01185	Syaa.g_02723
OG0001546	Syaq.g_01825	Syaa.g_01997
OG0001547	Syaq.g_02422	Syaa.g_01420
OG0001549	Syaq.g_02416	Syaa.g_00806
OG0001551	Syaq.g_02572	Syaa.g_00853
OG0001554	Syaq.g_01266	Syaa.g_02590
OG0001556	Syaq.g_00202, Syaq.g_02654	Syaa.g_01008
OG0001557	Syaq.g_02308	Syaa.g_01119
OG0001558	Syaq.g_01130	Syaa.g_00022
OG0001559	Syaq.g_01481	Syaa.g_02386
OG0001560	Syaq.g_01494	Syaa.g_02372
OG0001561	Syaq.g_00059	Syaa.g_01291
OG0001562	Syaq.g_00073	Syaa.g_01305
OG0001563	Syaq.g_00608	Syaa.g_02250
OG0001564	Syaq.g_02158	Syaa.g_02683
OG0001567	Syaq.g_02421	Syaa.g_01421
OG0001568	Syaq.g_02424	Syaa.g_01416
OG0001570	Syaq.g_02417	Syaa.g_01693
OG0001573	Syaq.g_02189	Syaa.g_00198
OG0001573	Syaq.g_01216, Syaq.g_00355	Syaa.g_02519
OG0001574	Syaq.g_01944	Syaa.g_01938
OG0001575	Syaq.g_01949	Syaa.g_01933
OG0001577	Syaq.g_00254	Syaa.g_00765
OG0001580	Syaq.g_01275	Syaa.g_02580
OG0001588	Syaq.g_00974	Syaa.g_00168
OG0001590	Syaq.g_02076	Syaa.g_01640
OG0001591	Syaq.g_02254	Syaa.g_01078
OG0001592	Syaq.g_01274	Syaa.g_02581
OG0001602	Syaq.g_02705	Syaa.g_01210
OG0001613	Syaq.g_00582	Syaa.g_02227
OG0001614	Syaq.g_01020	Syaa.g_00130
OG0001615	Syaq.g_01923	Syaa.g_01958
OG0001616	Syaq.g_00208	Syaa.g_01024
OG0001617	Syaq.g_02593	Syaa.g_00901
OG0001618	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786	Syaa.g_01254
OG0001619	Syaq.g_02469	Syaa.g_01374
OG0001620	Syaq.g_00546	Syaa.g_02169
OG0001621	Syaq.g_00724	Syaa.g_00300
OG0001622	Syaq.g_01176	Syaa.g_02733
OG0001623	Syaq.g_00571	Syaa.g_02194
OG0001624	Syaq.g_02116	Syaa.g_02623
OG0001625	Syaq.g_00730	Syaa.g_00294
OG0001627	Syaq.g_01735	Syaa.g_00629
OG0001634	Syaq.g_02249	Syaa.g_01073
OG0001636	Syaq.g_01109	Syaa.g_00043
OG0001637	Syaq.g_01603	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Syaq.g_01660	Syaa.g_00538
OG0001639	Syaq.g_01738	Syaa.g_00626
OG0001640	Syaq.g_02695	Syaa.g_00862
OG0001641	Syaq.g_02520	Syaa.g_01321
OG0001642	Syaq.g_02411	Syaa.g_00814
OG0001643	Syaq.g_02087	Syaa.g_01628
OG0001645	Syaq.g_01853	Syaa.g_01965
OG0001646	Syaq.g_01883	Syaa.g_01561
OG0001647	Syaq.g_00753	Syaa.g_00271
OG0001652	Syaq.g_01132	Syaa.g_00018
OG0001653	Syaq.g_01505	Syaa.g_02360
OG0001654	Syaq.g_01736	Syaa.g_00628
OG0001657	Syaq.g_01413	Syaa.g_02464
OG0001658	Syaq.g_01265	Syaa.g_02591
OG0001659	Syaq.g_00199	Syaa.g_01006
OG0001666	Syaq.g_02653	Syaa.g_01506, Syaa.g_00399
OG0001671	Syaq.g_01316	Syaa.g_02552
OG0001672	Syaq.g_01545	Syaa.g_00339
OG0001673	Syaq.g_01569	Syaa.g_02114
OG0001675	Syaq.g_02535	Syaa.g_01307
OG0001677	Syaq.g_00578	Syaa.g_01003
OG0001678	Syaq.g_00691	Syaa.g_02348
OG0001682	Syaq.g_00034	Syaa.g_01581, Syaa.g_01247
OG0001692	Syaq.g_00366	Syaa.g_01769
OG0001693	Syaq.g_02678	Syaa.g_00880
OG0001694	Syaq.g_00765	Syaa.g_00260
OG0001695	Syaq.g_01191	Syaa.g_02708
OG0001700	Syaq.g_02420	Syaa.g_01423
OG0001702	Syaq.g_01523	Syaa.g_00322
OG0001703	Syaq.g_01765	Syaa.g_02057
OG0001709	Syaq.g_00943	Syaa.g_00453
OG0001713	Syaq.g_00232	Syaa.g_00783
OG0001715	Syaq.g_01875	Syaa.g_01563
OG0001716	Syaq.g_02409, Syaq.g_01334	Syaa.g_00817
OG0001729	Syaq.g_01589	Syaa.g_02100
OG0001730	Syaq.g_01591	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syaq.g_01717	Syaa.g_00599
OG0001732	Syaq.g_00173	Syaa.g_00984
OG0001733	Syaq.g_02256	Syaa.g_01080
OG0001734	Syaq.g_02661	Syaa.g_00816
OG0001735	Syaq.g_02236	Syaa.g_01060
OG0001736	Syaq.g_00952	Syaa.g_00191
OG0001737	Syaq.g_00843	Syaa.g_00241
OG0001738	Syaq.g_00879	Syaa.g_00204
OG0001739	Syaq.g_01192	Syaa.g_02706
OG0001740	Syaq.g_01188	Syaa.g_02720
OG0001747	Syaq.g_01432	Syaa.g_02442
OG0001749	Syaq.g_00959	Syaa.g_00186
OG0001750	Syaq.g_01507	Syaa.g_02358
OG0001751	Syaq.g_01568	Syaa.g_02115
OG0001752	Syaq.g_01593	Syaa.g_00639
OG0001753	Syaq.g_00080, Syaq.g_00238	Syaa.g_00646
OG0001754	Syaq.g_01598	Syaa.g_00647
OG0001755	Syaq.g_01817	Syaa.g_02006
OG0001760	Syaq.g_01336	Syaa.g_01500
OG0001761	Syaq.g_02021	Syaa.g_01679
OG0001762	Syaq.g_02528	Syaa.g_01314
OG0001763	Syaq.g_02515	Syaa.g_01327
OG0001764	Syaq.g_02427	Syaa.g_01412
OG0001765	Syaq.g_02655	Syaa.g_01041
OG0001766	Syaq.g_00854	Syaa.g_00230
OG0001767	Syaq.g_00965	Syaa.g_00179
OG0001768	Syaq.g_01373	Syaa.g_02505
OG0001770	Syaq.g_02165	Syaa.g_00115
OG0001783	Syaq.g_01025	Syaa.g_00126
OG0001784	Syaq.g_01512	Syaa.g_02354
OG0001785	Syaq.g_01602	Syaa.g_00648
OG0001786	Syaq.g_01698	Syaa.g_00581
OG0001787	Syaq.g_01837	Syaa.g_01981
OG0001788	Syaq.g_01840	Syaa.g_01978
OG0001789	Syaq.g_00296	Syaa.g_00736
OG0001790	Syaq.g_00260	Syaa.g_00760
OG0001792	Syaq.g_00165	Syaa.g_00977
OG0001794	Syaq.g_00051	Syaa.g_01283
OG0001796	Syaq.g_00071	Syaa.g_01303
OG0001797	Syaq.g_02461	Syaa.g_01382
OG0001798	Syaq.g_02064	Syaa.g_01655
OG0001799	Syaq.g_02103	Syaa.g_01617
OG0001800	Syaq.g_00346	Syaa.g_01750
OG0001801	Syaq.g_00356	Syaa.g_01759
OG0001803	Syaq.g_00495	Syaa.g_00709
OG0001804	Syaq.g_00527	Syaa.g_02147
OG0001805	Syaq.g_00719	Syaa.g_00305
OG0001806	Syaq.g_00752	Syaa.g_00272
OG0001807	Syaq.g_00968	Syaa.g_00176
OG0001808	Syaq.g_00979	Syaa.g_00163
OG0001810	Syaq.g_01439	Syaa.g_02432
OG0001811	Syaq.g_01381	Syaa.g_02497
OG0001812	Syaq.g_01273	Syaa.g_02582
OG0001813	Syaq.g_01230	Syaa.g_02646
OG0001814	Syaq.g_01166	Syaa.g_02744
OG0001815	Syaq.g_01155	Syaa.g_02753
OG0001816	Syaq.g_02258	Syaa.g_01082
OG0001817	Syaq.g_00076	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syaq.g_01142	Syaa.g_00008
OG0001839	Syaq.g_01113	Syaa.g_00039
OG0001840	Syaq.g_01096	Syaa.g_00056
OG0001841	Syaq.g_01087	Syaa.g_00063
OG0001843	Syaq.g_01019	Syaa.g_00131
OG0001844	Syaq.g_01018	Syaa.g_00132
OG0001845	Syaq.g_01017	Syaa.g_00133
OG0001846	Syaq.g_01464	Syaa.g_02408
OG0001847	Syaq.g_01465	Syaa.g_02406
OG0001848	Syaq.g_01469	Syaa.g_02402
OG0001849	Syaq.g_01529	Syaa.g_00328
OG0001850	Syaq.g_01542	Syaa.g_00337
OG0001851	Syaq.g_01549	Syaa.g_00343
OG0001852	Syaq.g_01550	Syaa.g_00344
OG0001853	Syaq.g_01557	Syaa.g_00351
OG0001854	Syaq.g_01578	Syaa.g_02109
OG0001856	Syaq.g_01694	Syaa.g_00575
OG0001857	Syaq.g_01697	Syaa.g_00578
OG0001858	Syaq.g_01722	Syaa.g_00606
OG0001859	Syaq.g_01753	Syaa.g_02069
OG0001860	Syaq.g_01767	Syaa.g_02055
OG0001861	Syaq.g_01779	Syaa.g_02044
OG0001862	Syaq.g_01791	Syaa.g_02033
OG0001863	Syaq.g_01797	Syaa.g_02028
OG0001864	Syaq.g_01850	Syaa.g_01969
OG0001865	Syaq.g_01980	Syaa.g_01901
OG0001866	Syaq.g_02004	Syaa.g_01878
OG0001867	Syaq.g_02019	Syaa.g_01681
OG0001868	Syaq.g_00302	Syaa.g_00732
OG0001869	Syaq.g_00255	Syaa.g_00764
OG0001870	Syaq.g_00246	Syaa.g_00773
OG0001871	Syaq.g_00240	Syaa.g_00778
