Orthogroup	Syaq	Prah
OG0001128	Syaq.g_02689	Prah.g_00907
OG0001129	Syaq.g_02687	Prah.g_00908
OG0001130	Syaq.g_02686	Prah.g_00909
OG0001131	Syaq.g_02284	Prah.g_00893
OG0001132	Syaq.g_01872	Prah.g_00539
OG0001133	Syaq.g_02063	Prah.g_00521
OG0001134	Syaq.g_02213	Prah.g_02524
OG0001135	Syaq.g_02212	Prah.g_02526
OG0001136	Syaq.g_00252	Prah.g_01324
OG0001137	Syaq.g_00228	Prah.g_01305
OG0001138	Syaq.g_00196	Prah.g_01253
OG0001139	Syaq.g_00194	Prah.g_01251
OG0001140	Syaq.g_00193	Prah.g_01250
OG0001141	Syaq.g_00192	Prah.g_01249
OG0001142	Syaq.g_00191	Prah.g_01248
OG0001143	Syaq.g_00182	Prah.g_01264
OG0001144	Syaq.g_00166	Prah.g_01273
OG0001145	Syaq.g_00284	Prah.g_01353
OG0001146	Syaq.g_00305	Prah.g_01369
OG0001147	Syaq.g_00438	Prah.g_00323
OG0001148	Syaq.g_01761	Prah.g_01577
OG0001149	Syaq.g_01760	Prah.g_01578
OG0001150	Syaq.g_01759	Prah.g_01579
OG0001151	Syaq.g_01746	Prah.g_01591
OG0001152	Syaq.g_01745	Prah.g_01592
OG0001153	Syaq.g_00413	Prah.g_00366
OG0001154	Syaq.g_00414	Prah.g_00365
OG0001155	Syaq.g_01739	Prah.g_01617
OG0001156	Syaq.g_01729	Prah.g_01620
OG0001157	Syaq.g_01728	Prah.g_00538
OG0001158	Syaq.g_01727	Prah.g_01621
OG0001159	Syaq.g_01726	Prah.g_01622
OG0001160	Syaq.g_01693	Prah.g_01651
OG0001161	Syaq.g_01233	Prah.g_00541
OG0001162	Syaq.g_00331	Prah.g_01050
OG0001163	Syaq.g_01685	Prah.g_01665
OG0001164	Syaq.g_01679	Prah.g_01670
OG0001165	Syaq.g_01674	Prah.g_01673
OG0001166	Syaq.g_01652	Prah.g_01699
OG0001167	Syaq.g_01039	Prah.g_01725
OG0001169	Syaq.g_01620	Prah.g_01729
OG0001170	Syaq.g_01618	Prah.g_01731
OG0001171	Syaq.g_01607	Prah.g_01742
OG0001172	Syaq.g_00690	Prah.g_02068
OG0001173	Syaq.g_00689	Prah.g_02067
OG0001174	Syaq.g_00681	Prah.g_02059
OG0001175	Syaq.g_00680	Prah.g_02058
OG0001176	Syaq.g_00656	Prah.g_02042
OG0001177	Syaq.g_00658	Prah.g_02044
OG0001178	Syaq.g_01667	Prah.g_01682
OG0001179	Syaq.g_00626	Prah.g_02013
OG0001180	Syaq.g_00600	Prah.g_01988
OG0001181	Syaq.g_00596	Prah.g_01984
OG0001182	Syaq.g_00587	Prah.g_01976
OG0001183	Syaq.g_00579	Prah.g_01965
OG0001184	Syaq.g_00995	Prah.g_02239
OG0001185	Syaq.g_01022	Prah.g_00156
OG0001186	Syaq.g_01058	Prah.g_00088
OG0001187	Syaq.g_01061	Prah.g_00085
OG0001188	Syaq.g_01065	Prah.g_00080
OG0001189	Syaq.g_01095	Prah.g_00057
OG0001190	Syaq.g_01264	Prah.g_02490
OG0001191	Syaq.g_01248	Prah.g_02503
OG0001192	Syaq.g_01242	Prah.g_02508
OG0001193	Syaq.g_01217	Prah.g_02548
OG0001194	Syaq.g_01214	Prah.g_02550
OG0001195	Syaq.g_01213	Prah.g_02551
OG0001196	Syaq.g_01169	Prah.g_02587
OG0001197	Syaq.g_01167	Prah.g_02589
OG0001198	Syaq.g_01153	Prah.g_02601
OG0001199	Syaq.g_01553	Prah.g_01844
OG0001200	Syaq.g_01551	Prah.g_01846
OG0001201	Syaq.g_01486	Prah.g_01898
OG0001202	Syaq.g_01358	Prah.g_02359
OG0001204	Syaq.g_00709	Prah.g_02077
OG0001205	Syaq.g_00491	Prah.g_00240
OG0001206	Syaq.g_00468	Prah.g_00291
OG0001207	Syaq.g_01764	Prah.g_01575
OG0001208	Syaq.g_01774	Prah.g_01564
OG0001209	Syaq.g_01841	Prah.g_01498
OG0001210	Syaq.g_01852	Prah.g_01484
OG0001211	Syaq.g_01932	Prah.g_01467
OG0001212	Syaq.g_01990	Prah.g_01407
OG0001213	Syaq.g_02072	Prah.g_00510
OG0001214	Syaq.g_02084	Prah.g_00499
OG0001215	Syaq.g_02580	Prah.g_00973
OG0001216	Syaq.g_00026	Prah.g_00885
OG0001217	Syaq.g_01885	Prah.g_01447
OG0001218	Syaq.g_00423	Prah.g_00356
OG0001219	Syaq.g_02434	Prah.g_00755
OG0001220	Syaq.g_02412	Prah.g_00575
OG0001221	Syaq.g_02300	Prah.g_00715
OG0001222	Syaq.g_02472	Prah.g_02517
OG0001223	Syaq.g_02516	Prah.g_00824
OG0001224	Syaq.g_02683	Prah.g_00911
OG0001225	Syaq.g_02681	Prah.g_00913
OG0001226	Syaq.g_01543	Prah.g_01192
OG0001227	Syaq.g_00333	Prah.g_01601
OG0001230	Syaq.g_00361	Prah.g_00418
OG0001231	Syaq.g_01133	Prah.g_00018
OG0001232	Syaq.g_01643	Prah.g_01704
OG0001233	Syaq.g_01617	Prah.g_01732
OG0001234	Syaq.g_00676	Prah.g_02055
OG0001235	Syaq.g_00665	Prah.g_02047
OG0001236	Syaq.g_00990	Prah.g_02235
OG0001237	Syaq.g_00999	Prah.g_02240
OG0001238	Syaq.g_01246	Prah.g_02504
OG0001239	Syaq.g_01556	Prah.g_01841
OG0001240	Syaq.g_01502	Prah.g_01881
OG0001241	Syaq.g_01492	Prah.g_01891
OG0001243	Syaq.g_01457	Prah.g_02251
OG0001244	Syaq.g_01430	Prah.g_02279
OG0001245	Syaq.g_01916	Prah.g_01181
OG0001246	Syaq.g_01802	Prah.g_01537
OG0001248	Syaq.g_01891	Prah.g_00981
OG0001249	Syaq.g_00563	Prah.g_01946
OG0001250	Syaq.g_02389	Prah.g_00597
OG0001252	Syaq.g_02690	Prah.g_00906
OG0001253	Syaq.g_01918	Prah.g_01176
OG0001254	Syaq.g_02214	Prah.g_02525
OG0001255	Syaq.g_02111	Prah.g_01037
OG0001256	Syaq.g_01686	Prah.g_01658
OG0001258	Syaq.g_01676	Prah.g_01671
OG0001259	Syaq.g_01619	Prah.g_01730
OG0001260	Syaq.g_01595	Prah.g_01761
OG0001261	Syaq.g_00617	Prah.g_02004
OG0001262	Syaq.g_01093	Prah.g_00060
OG0001263	Syaq.g_01454	Prah.g_02253
OG0001265	Syaq.g_01466	Prah.g_00187
OG0001266	Syaq.g_01354	Prah.g_02363
OG0001267	Syaq.g_00763	Prah.g_02134
OG0001268	Syaq.g_00553	Prah.g_01934
OG0001269	Syaq.g_01866	Prah.g_00579
OG0001270	Syaq.g_00504	Prah.g_00228
OG0001271	Syaq.g_00445	Prah.g_00309
OG0001272	Syaq.g_01778	Prah.g_01560
OG0001273	Syaq.g_02077	Prah.g_00506
OG0001274	Syaq.g_01303	Prah.g_02393
OG0001275	Syaq.g_02531	Prah.g_00837
OG0001276	Syaq.g_00062	Prah.g_00855
OG0001278	Syaq.g_00155	Prah.g_01284
OG0001279	Syaq.g_01867	Prah.g_00431
OG0001280	Syaq.g_00294	Prah.g_01361
OG0001281	Syaq.g_00306	Prah.g_01370
OG0001283	Syaq.g_01175	Prah.g_02582
OG0001285	Syaq.g_01639	Prah.g_01709
OG0001286	Syaq.g_00602	Prah.g_01990
OG0001287	Syaq.g_01030	Prah.g_00148
OG0001290	Syaq.g_01493	Prah.g_01890
OG0001291	Syaq.g_01444	Prah.g_02263
OG0001293	Syaq.g_00736	Prah.g_02108
OG0001294	Syaq.g_02252	Prah.g_00443
OG0001296	Syaq.g_01808	Prah.g_01531
OG0001297	Syaq.g_01812	Prah.g_01527
OG0001298	Syaq.g_01967	Prah.g_01435
OG0001300	Syaq.g_02589	Prah.g_00986
OG0001301	Syaq.g_02602	Prah.g_01023
OG0001302	Syaq.g_02115	Prah.g_01802
OG0001303	Syaq.g_02437	Prah.g_00756
OG0001308	Syaq.g_00385	Prah.g_00396
OG0001312	Syaq.g_02449	Prah.g_00766
OG0001313	Syaq.g_00458	Prah.g_00300
OG0001313	Syaq.g_00459	Prah.g_00299
OG0001316	Syaq.g_01437	Prah.g_02269
OG0001319	Syaq.g_00751	Prah.g_02124
OG0001321	Syaq.g_00483	Prah.g_00253
OG0001322	Syaq.g_00482	Prah.g_00254
OG0001323	Syaq.g_01820	Prah.g_01518
OG0001324	Syaq.g_02590	Prah.g_00987
OG0001326	Syaq.g_01205	Prah.g_02557
OG0001327	Syaq.g_02259	Prah.g_00555
OG0001328	Syaq.g_02280	Prah.g_00722
OG0001329	Syaq.g_02113	Prah.g_01213
OG0001330	Syaq.g_00287	Prah.g_01354
OG0001331	Syaq.g_01757	Prah.g_01581
OG0001333	Syaq.g_01622	Prah.g_01726
OG0001336	Syaq.g_01174	Prah.g_02583
OG0001337	Syaq.g_00564	Prah.g_01950
OG0001347	Syaq.g_01063	Prah.g_00082
OG0001348	Syaq.g_02703	Prah.g_02412
OG0001350	Syaq.g_01580	Prah.g_01778
OG0001351	Syaq.g_00476	Prah.g_00256
OG0001352	Syaq.g_01904	Prah.g_01029
OG0001353	Syaq.g_02379	Prah.g_00606
OG0001354	Syaq.g_02503	Prah.g_00813
OG0001355	Syaq.g_00797	Prah.g_00710
OG0001356	Syaq.g_02555	Prah.g_02519
OG0001356	Syaq.g_00127	Prah.g_01163
OG0001358	Syaq.g_02056	Prah.g_00527
OG0001360	Syaq.g_00211	Prah.g_01240
OG0001361	Syaq.g_00216	Prah.g_01294
OG0001365	Syaq.g_01259	Prah.g_02495
OG0001366	Syaq.g_01649	Prah.g_01702
OG0001369	Syaq.g_01503	Prah.g_01880
OG0001373	Syaq.g_01206	Prah.g_02556
OG0001374	Syaq.g_01198	Prah.g_02564
OG0001378	Syaq.g_00506	Prah.g_00223
OG0001379	Syaq.g_00289	Prah.g_01356
OG0001380	Syaq.g_01915	Prah.g_00571
OG0001382	Syaq.g_00662	Prah.g_00891
OG0001383	Syaq.g_01587	Prah.g_01771
OG0001383	Syaq.g_01588	Prah.g_01770
OG0001385	Syaq.g_01209	Prah.g_02553
OG0001386	Syaq.g_01208	Prah.g_02554
OG0001387	Syaq.g_01207	Prah.g_02555
OG0001388	Syaq.g_01204	Prah.g_02558
OG0001389	Syaq.g_01203	Prah.g_02559
OG0001390	Syaq.g_01202	Prah.g_02560
OG0001391	Syaq.g_01201	Prah.g_02561
OG0001392	Syaq.g_01200	Prah.g_02562
OG0001393	Syaq.g_01199	Prah.g_02563
OG0001394	Syaq.g_02307	Prah.g_00700
OG0001395	Syaq.g_00045	Prah.g_00868
OG0001396	Syaq.g_01064	Prah.g_00081
OG0001401	Syaq.g_02383	Prah.g_00602
OG0001402	Syaq.g_02061	Prah.g_00522
OG0001409	Syaq.g_00229	Prah.g_01307
OG0001416	Syaq.g_00303	Prah.g_01367
OG0001418	Syaq.g_00243	Prah.g_02051
OG0001433	Syaq.g_00128	Prah.g_01162
OG0001434	Syaq.g_02312	Prah.g_00696
OG0001435	Syaq.g_02265	Prah.g_00737
OG0001436	Syaq.g_00966	Prah.g_02210
OG0001436	Syaq.g_00967	Prah.g_02217
OG0001438	Syaq.g_00778	Prah.g_02149
OG0001441	Syaq.g_01822	Prah.g_01516
OG0001442	Syaq.g_02322	Prah.g_00691
OG0001443	Syaq.g_01236	Prah.g_01664
OG0001444	Syaq.g_01508	Prah.g_01875
OG0001444	Syaq.g_01042	Prah.g_00137
OG0001449	Syaq.g_00698	Prah.g_01806
OG0001452	Syaq.g_00723	Prah.g_01220
OG0001460	Syaq.g_00129	Prah.g_01161
OG0001461	Syaq.g_02163	Prah.g_00260
OG0001462	Syaq.g_01108	Prah.g_00044
OG0001470	Syaq.g_00903	Prah.g_00119
OG0001475	Syaq.g_00905	Prah.g_00121
OG0001477	Syaq.g_02599	Prah.g_01020
OG0001478	Syaq.g_00451	Prah.g_00303
OG0001479	Syaq.g_00555	Prah.g_01936
OG0001484	Syaq.g_02628	Prah.g_00892
OG0001487	Syaq.g_00422	Prah.g_00357
OG0001488	Syaq.g_00224	Prah.g_01301
OG0001489	Syaq.g_00591, Syaq.g_02565	Prah.g_01979
OG0001494	Syaq.g_00931	Prah.g_00111
OG0001495	Syaq.g_00659	Prah.g_02045
OG0001496	Syaq.g_02596	Prah.g_01016
OG0001497	Syaq.g_02598	Prah.g_01019
OG0001498	Syaq.g_00528	Prah.g_00206
OG0001505	Syaq.g_00934	Prah.g_00100
OG0001508	Syaq.g_00902	Prah.g_00118
OG0001510	Syaq.g_01034	Prah.g_00143
OG0001511	Syaq.g_01478	Prah.g_01906
OG0001512	Syaq.g_01583	Prah.g_01775
OG0001513	Syaq.g_00998	Prah.g_00243
OG0001514	Syaq.g_02595	Prah.g_01015
OG0001515	Syaq.g_02585	Prah.g_00978
OG0001516	Syaq.g_02243	Prah.g_00453
OG0001517	Syaq.g_00558	Prah.g_01939
OG0001518	Syaq.g_01244	Prah.g_02506
OG0001519	Syaq.g_01234	Prah.g_02515
OG0001525	Syaq.g_02129	Prah.g_01202
OG0001527	Syaq.g_01946	Prah.g_01453
OG0001528	Syaq.g_00904	Prah.g_00120
OG0001529	Syaq.g_01102	Prah.g_00050
OG0001530	Syaq.g_01480	Prah.g_01903
OG0001531	Syaq.g_01584	Prah.g_01774
OG0001532	Syaq.g_00195	Prah.g_01252
OG0001533	Syaq.g_00470	Prah.g_01187
OG0001533	Syaq.g_00508	Prah.g_00222
OG0001534	Syaq.g_00048	Prah.g_00865
OG0001535	Syaq.g_00065	Prah.g_00853
OG0001536	Syaq.g_02480	Prah.g_00792
OG0001537	Syaq.g_02301	Prah.g_00707
OG0001538	Syaq.g_02345	Prah.g_00662
OG0001539	Syaq.g_02261	Prah.g_00559
OG0001540	Syaq.g_01452	Prah.g_02255
OG0001541	Syaq.g_01387	Prah.g_02318
OG0001542	Syaq.g_01379	Prah.g_02335
OG0001544	Syaq.g_01235	Prah.g_02514
OG0001545	Syaq.g_01185	Prah.g_02572
OG0001553	Syaq.g_00368	Prah.g_00411
OG0001556	Syaq.g_00202, Syaq.g_02654	Prah.g_01158, Prah.g_01157
OG0001558	Syaq.g_01130	Prah.g_00021
OG0001559	Syaq.g_01481	Prah.g_01902
OG0001560	Syaq.g_01494	Prah.g_01889
OG0001561	Syaq.g_00059	Prah.g_00859
OG0001562	Syaq.g_00073	Prah.g_00845
OG0001563	Syaq.g_00608	Prah.g_01996
OG0001565	Syaq.g_02120	Prah.g_00621
OG0001574	Syaq.g_01944	Prah.g_01456
OG0001575	Syaq.g_01949	Prah.g_01450
OG0001576	Syaq.g_00326	Prah.g_01379
OG0001577	Syaq.g_00254	Prah.g_01326
OG0001580	Syaq.g_01275	Prah.g_02479
OG0001588	Syaq.g_00974	Prah.g_02223
OG0001590	Syaq.g_02076, Syaq.g_02177, Syaq.g_02166	Prah.g_00578
OG0001591	Syaq.g_02254	Prah.g_00552
OG0001592	Syaq.g_01274	Prah.g_02480
OG0001614	Syaq.g_01020	Prah.g_00158
OG0001615	Syaq.g_02404, Syaq.g_01923	Prah.g_01475
OG0001616	Syaq.g_00208	Prah.g_01261
OG0001617	Syaq.g_02593	Prah.g_00989
OG0001618	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786	Prah.g_00877
OG0001619	Syaq.g_02469	Prah.g_00782
OG0001620	Syaq.g_00546	Prah.g_01924
OG0001621	Syaq.g_00724	Prah.g_02097
OG0001622	Syaq.g_01176	Prah.g_02581
OG0001627	Syaq.g_01735	Prah.g_01613
OG0001634	Syaq.g_02249	Prah.g_00447
OG0001636	Syaq.g_01109	Prah.g_00043
OG0001637	Syaq.g_01603	Prah.g_01751
OG0001638	Syaq.g_01660	Prah.g_01691
OG0001639	Syaq.g_01738	Prah.g_01616
OG0001640	Syaq.g_02695	Prah.g_00902
OG0001641	Syaq.g_02520	Prah.g_00827
OG0001642	Syaq.g_02411	Prah.g_00580
OG0001643	Syaq.g_02087	Prah.g_00496
OG0001652	Syaq.g_01132	Prah.g_00019
OG0001653	Syaq.g_01505	Prah.g_01878
OG0001654	Syaq.g_01736	Prah.g_01614
OG0001657	Syaq.g_01413	Prah.g_02293
OG0001658	Syaq.g_01265	Prah.g_02489
OG0001671	Syaq.g_01316	Prah.g_02407
OG0001672	Syaq.g_01545	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853
OG0001673	Syaq.g_01569	Prah.g_01783
OG0001675	Syaq.g_02535	Prah.g_00841, Prah.g_00843
OG0001677	Syaq.g_00578	Prah.g_01964
OG0001678	Syaq.g_00691	Prah.g_02069
OG0001690	Syaq.g_01514	Prah.g_01493, Prah.g_02437
OG0001692	Syaq.g_00366	Prah.g_00413
OG0001693	Syaq.g_02678	Prah.g_00212
OG0001694	Syaq.g_00765	Prah.g_02136
OG0001695	Syaq.g_01191	Prah.g_02568
OG0001703	Syaq.g_01765	Prah.g_01574
OG0001715	Syaq.g_01875	Prah.g_01165
OG0001716	Syaq.g_02409, Syaq.g_01334	Prah.g_00584
OG0001726	Syaq.g_02419	Prah.g_00745
OG0001729	Syaq.g_01589	Prah.g_01769
OG0001730	Syaq.g_01591	Prah.g_01766
OG0001731	Syaq.g_01717	Prah.g_01630
OG0001732	Syaq.g_00173	Prah.g_01267
OG0001734	Syaq.g_02661	Prah.g_00582
OG0001735	Syaq.g_02236	Prah.g_00461
OG0001736	Syaq.g_00952	Prah.g_01944
OG0001737	Syaq.g_00843	Prah.g_02154
OG0001738	Syaq.g_00879	Prah.g_02185
OG0001739	Syaq.g_01192	Prah.g_02566
OG0001740	Syaq.g_01188	Prah.g_02571
OG0001747	Syaq.g_01432	Prah.g_02276
OG0001748	Syaq.g_01314	Prah.g_02405
OG0001749	Syaq.g_00959	Prah.g_02203
OG0001750	Syaq.g_01507	Prah.g_01876
OG0001751	Syaq.g_01568	Prah.g_01784
OG0001752	Syaq.g_01593	Prah.g_01763
OG0001753	Syaq.g_00080, Syaq.g_00238	Prah.g_01757
OG0001754	Syaq.g_01598	Prah.g_01754
OG0001755	Syaq.g_01817	Prah.g_01522
OG0001761	Syaq.g_02021	Prah.g_00944
OG0001762	Syaq.g_02528	Prah.g_00834
OG0001763	Syaq.g_02515	Prah.g_00822, Prah.g_00823
OG0001764	Syaq.g_02427	Prah.g_00748
OG0001766	Syaq.g_00854	Prah.g_02161
OG0001767	Syaq.g_00965	Prah.g_02216
OG0001768	Syaq.g_01373	Prah.g_02342
OG0001783	Syaq.g_01025	Prah.g_00153
OG0001784	Syaq.g_01512	Prah.g_01871
OG0001785	Syaq.g_01602	Prah.g_01753, Prah.g_01752
OG0001786	Syaq.g_01698	Prah.g_01646
OG0001787	Syaq.g_01837	Prah.g_01502
OG0001788	Syaq.g_01840	Prah.g_01499
OG0001789	Syaq.g_00296	Prah.g_01363
OG0001790	Syaq.g_00260	Prah.g_01334
OG0001791	Syaq.g_00231	Prah.g_01309
OG0001792	Syaq.g_00165	Prah.g_01274
OG0001794	Syaq.g_00051	Prah.g_01129
OG0001796	Syaq.g_00071	Prah.g_00847
OG0001797	Syaq.g_02461	Prah.g_00775
OG0001798	Syaq.g_02064	Prah.g_00520
OG0001799	Syaq.g_02103	Prah.g_00479
OG0001800	Syaq.g_00346	Prah.g_00429
OG0001801	Syaq.g_00356	Prah.g_00422
OG0001803	Syaq.g_00495	Prah.g_00236
OG0001804	Syaq.g_00527	Prah.g_00207
OG0001805	Syaq.g_00719	Prah.g_02088
OG0001806	Syaq.g_00752	Prah.g_02125
OG0001807	Syaq.g_00968	Prah.g_02218
OG0001808	Syaq.g_00979	Prah.g_02226
OG0001809	Syaq.g_01562, Syaq.g_01441	Prah.g_02266
OG0001810	Syaq.g_01439	Prah.g_02267
OG0001811	Syaq.g_01381	Prah.g_02325
OG0001812	Syaq.g_01273	Prah.g_02481
OG0001813	Syaq.g_01230	Prah.g_02535
OG0001814	Syaq.g_01166	Prah.g_02590
OG0001815	Syaq.g_01155	Prah.g_02599
OG0001816	Syaq.g_02258	Prah.g_00554
OG0001837	Syaq.g_01315	Prah.g_02406
OG0001838	Syaq.g_01142	Prah.g_00009
OG0001839	Syaq.g_01113	Prah.g_00039
OG0001840	Syaq.g_01096	Prah.g_00056
OG0001841	Syaq.g_01087	Prah.g_00064
OG0001843	Syaq.g_01019	Prah.g_00159
OG0001844	Syaq.g_01018	Prah.g_00160
OG0001845	Syaq.g_01017	Prah.g_00162
OG0001846	Syaq.g_01464	Prah.g_00184
OG0001847	Syaq.g_01465	Prah.g_00186
OG0001848	Syaq.g_01469	Prah.g_00190
OG0001849	Syaq.g_01529	Prah.g_01865
OG0001850	Syaq.g_01542	Prah.g_01858
OG0001851	Syaq.g_01549	Prah.g_01848
OG0001852	Syaq.g_01550	Prah.g_01847
OG0001853	Syaq.g_01557	Prah.g_01840
OG0001854	Syaq.g_01578	Prah.g_01780
OG0001856	Syaq.g_01694	Prah.g_01650
OG0001857	Syaq.g_01697	Prah.g_01647
OG0001858	Syaq.g_01722	Prah.g_01626
OG0001859	Syaq.g_01753	Prah.g_01585
OG0001860	Syaq.g_01767	Prah.g_01573
OG0001861	Syaq.g_01779	Prah.g_01559
OG0001862	Syaq.g_01791	Prah.g_01547
OG0001863	Syaq.g_01797	Prah.g_01542
OG0001864	Syaq.g_01850	Prah.g_01487
OG0001865	Syaq.g_01980	Prah.g_01420
OG0001866	Syaq.g_02004	Prah.g_01395
OG0001867	Syaq.g_02019	Prah.g_01386
OG0001868	Syaq.g_00302	Prah.g_01366
OG0001869	Syaq.g_00255	Prah.g_01327
OG0001870	Syaq.g_00246	Prah.g_01319
OG0001871	Syaq.g_00240	Prah.g_01314
OG0001872	Syaq.g_00160	Prah.g_01281
OG0001873	Syaq.g_00207	Prah.g_01260
OG0001874	Syaq.g_00210	Prah.g_01241
OG0001877	Syaq.g_02586	Prah.g_00979
OG0001878	Syaq.g_02532	Prah.g_00838
OG0001879	Syaq.g_02525	Prah.g_00831
OG0001880	Syaq.g_02489	Prah.g_00799
OG0001881	Syaq.g_02488	Prah.g_00798
OG0001882	Syaq.g_02464	Prah.g_00778
OG0001883	Syaq.g_02455	Prah.g_00774
OG0001884	Syaq.g_01869	Prah.g_00764
OG0001885	Syaq.g_02432	Prah.g_00753
OG0001886	Syaq.g_02428	Prah.g_00749
OG0001887	Syaq.g_02279	Prah.g_00723
OG0001888	Syaq.g_02314	Prah.g_00682
OG0001889	Syaq.g_02355	Prah.g_00653
OG0001890	Syaq.g_02396	Prah.g_00590
OG0001891	Syaq.g_02402	Prah.g_00586
OG0001892	Syaq.g_02119	Prah.g_00573
OG0001893	Syaq.g_02065	Prah.g_00519
OG0001894	Syaq.g_02081	Prah.g_00502
OG0001895	Syaq.g_00351	Prah.g_00426
OG0001896	Syaq.g_00511	Prah.g_00220
OG0001897	Syaq.g_00549	Prah.g_01931
OG0001898	Syaq.g_00566	Prah.g_01947
OG0001899	Syaq.g_00619	Prah.g_02006
OG0001900	Syaq.g_00737	Prah.g_02109
OG0001901	Syaq.g_00738	Prah.g_02110
OG0001902	Syaq.g_00770	Prah.g_02141
OG0001903	Syaq.g_00779	Prah.g_02150
OG0001904	Syaq.g_00970	Prah.g_02220
OG0001905	Syaq.g_00982	Prah.g_02228
OG0001906	Syaq.g_01451	Prah.g_02256
OG0001907	Syaq.g_01433	Prah.g_02272
OG0001908	Syaq.g_01385	Prah.g_02319
OG0001909	Syaq.g_01375	Prah.g_02340
OG0001910	Syaq.g_01311	Prah.g_02401
OG0001912	Syaq.g_01252	Prah.g_02500
OG0001913	Syaq.g_01250	Prah.g_02502
OG0001914	Syaq.g_02168	Prah.g_02529, Prah.g_02530
OG0001915	Syaq.g_01158	Prah.g_01199
OG0001929	Syaq.g_01080	Prah.g_00072
OG0001932	Syaq.g_01021	Prah.g_00157
OG0001933	Syaq.g_01484	Prah.g_01900
OG0001934	Syaq.g_01498	Prah.g_01885
OG0001935	Syaq.g_01552	Prah.g_01845
OG0001937	Syaq.g_01709	Prah.g_01638
OG0001938	Syaq.g_01769	Prah.g_01571
OG0001939	Syaq.g_02112	Prah.g_01477
OG0001940	Syaq.g_01966	Prah.g_01436
OG0001941	Syaq.g_00307	Prah.g_01371
OG0001942	Syaq.g_01278	Prah.g_01352
OG0001943	Syaq.g_00230	Prah.g_01308
OG0001944	Syaq.g_02418	Prah.g_01207
OG0001946	Syaq.g_02587	Prah.g_00984
OG0001947	Syaq.g_02697	Prah.g_00900
OG0001948	Syaq.g_02517	Prah.g_00825
OG0001949	Syaq.g_02498	Prah.g_00809
OG0001950	Syaq.g_02496	Prah.g_00807
OG0001951	Syaq.g_02487	Prah.g_00797
OG0001952	Syaq.g_02463	Prah.g_00777
OG0001953	Syaq.g_02462	Prah.g_00776
OG0001954	Syaq.g_02716	Prah.g_00626
OG0001957	Syaq.g_02070	Prah.g_00514
OG0001958	Syaq.g_02238	Prah.g_00458
OG0001960	Syaq.g_00437	Prah.g_00330, Prah.g_00329
OG0001961	Syaq.g_00447	Prah.g_00307
OG0001964	Syaq.g_00678	Prah.g_02057
OG0001966	Syaq.g_00732	Prah.g_02104
OG0001967	Syaq.g_00734	Prah.g_02106
OG0001968	Syaq.g_00735	Prah.g_02107
OG0001969	Syaq.g_00861	Prah.g_02169
OG0001970	Syaq.g_01449	Prah.g_02258
OG0001971	Syaq.g_01377	Prah.g_02338
OG0001972	Syaq.g_01297	Prah.g_02389
OG0001974	Syaq.g_01268	Prah.g_02487
OG0001975	Syaq.g_02169	Prah.g_02528
OG0001976	Syaq.g_02167	Prah.g_02531
OG0001996	Syaq.g_01116	Prah.g_00035
OG0001997	Syaq.g_01509	Prah.g_01874
OG0001999	Syaq.g_01624	Prah.g_01721
OG0002000	Syaq.g_01818	Prah.g_01520
OG0002002	Syaq.g_00161	Prah.g_01280
OG0002003	Syaq.g_02584	Prah.g_00976
OG0002004	Syaq.g_01894	Prah.g_00966
OG0002005	Syaq.g_00321, Syaq.g_02304	Prah.g_00963
OG0002006	Syaq.g_02698	Prah.g_00899
OG0002007	Syaq.g_02699	Prah.g_00898
OG0002008	Syaq.g_02530	Prah.g_00836
OG0002009	Syaq.g_02303	Prah.g_00704
OG0002010	Syaq.g_00404	Prah.g_00373
OG0002011	Syaq.g_00521, Syaq.g_01903	Prah.g_00211
OG0002012	Syaq.g_01913	Prah.g_01974
OG0002013	Syaq.g_01537	Prah.g_02189
OG0002014	Syaq.g_00947, Syaq.g_00958	Prah.g_02202
OG0002015	Syaq.g_00961	Prah.g_02215
OG0002016	Syaq.g_01317	Prah.g_02408
OG0002018	Syaq.g_01189	Prah.g_02570
OG0002038	Syaq.g_00237	Prah.g_01312
OG0002039	Syaq.g_00223	Prah.g_01300
OG0002040	Syaq.g_00222	Prah.g_01299
OG0002041	Syaq.g_02513	Prah.g_00820
OG0002042	Syaq.g_02492	Prah.g_00802
OG0002043	Syaq.g_02440	Prah.g_00757
OG0002044	Syaq.g_02378	Prah.g_00607
OG0002045	Syaq.g_00449	Prah.g_00305
OG0002046	Syaq.g_00452	Prah.g_00302
OG0002047	Syaq.g_00532	Prah.g_00203
OG0002048	Syaq.g_00583	Prah.g_01967
OG0002049	Syaq.g_00668	Prah.g_02049
OG0002050	Syaq.g_00743	Prah.g_02116
OG0002051	Syaq.g_01388	Prah.g_02317
OG0002052	Syaq.g_02551	Prah.g_02516
OG0002053	Syaq.g_02548	Prah.g_02523
OG0002113	Syaq.g_01112	Prah.g_00040
OG0002115	Syaq.g_01680	Prah.g_01669
OG0002118	Syaq.g_00170	Prah.g_01269
OG0002119	Syaq.g_01329	Prah.g_01242
OG0002120	Syaq.g_02714	Prah.g_01197
OG0002121	Syaq.g_01890	Prah.g_01107
OG0002122	Syaq.g_02583	Prah.g_00975
