Orthogroup	Syaq	Prad
OG0001131	Syaq.g_02284	Prad.g_00990
OG0001132	Syaq.g_01872	Prad.g_00981
OG0001133	Syaq.g_02063	Prad.g_00655
OG0001134	Syaq.g_02213	Prad.g_01989
OG0001135	Syaq.g_02212	Prad.g_01526
OG0001136	Syaq.g_00252	Prad.g_01499
OG0001137	Syaq.g_00228	Prad.g_01488
OG0001138	Syaq.g_00196	Prad.g_01469
OG0001139	Syaq.g_00194	Prad.g_01468
OG0001140	Syaq.g_00193	Prad.g_01467
OG0001141	Syaq.g_00192	Prad.g_01466
OG0001142	Syaq.g_00191	Prad.g_01465
OG0001143	Syaq.g_00182	Prad.g_01458
OG0001144	Syaq.g_00166	Prad.g_01453
OG0001145	Syaq.g_00284	Prad.g_00362
OG0001146	Syaq.g_00305	Prad.g_00624
OG0001147	Syaq.g_00438	Prad.g_00608
OG0001148	Syaq.g_01761	Prad.g_00592
OG0001149	Syaq.g_01760	Prad.g_00591
OG0001150	Syaq.g_01759	Prad.g_00590
OG0001151	Syaq.g_01746	Prad.g_00579
OG0001152	Syaq.g_01745	Prad.g_00578
OG0001153	Syaq.g_00413	Prad.g_00482
OG0001154	Syaq.g_00414	Prad.g_00481
OG0001155	Syaq.g_01739	Prad.g_00469
OG0001156	Syaq.g_01729	Prad.g_00466
OG0001157	Syaq.g_01728	Prad.g_00465
OG0001158	Syaq.g_01727	Prad.g_00464
OG0001159	Syaq.g_01726	Prad.g_00463
OG0001160	Syaq.g_01693	Prad.g_00439
OG0001161	Syaq.g_01233	Prad.g_00426
OG0001162	Syaq.g_00331	Prad.g_00415
OG0001163	Syaq.g_01685	Prad.g_00949
OG0001164	Syaq.g_01679	Prad.g_00945
OG0001165	Syaq.g_01674	Prad.g_00942
OG0001166	Syaq.g_01652	Prad.g_00922
OG0001167	Syaq.g_01039	Prad.g_00905
OG0001169	Syaq.g_01620	Prad.g_00901
OG0001170	Syaq.g_01618	Prad.g_00899
OG0001171	Syaq.g_01607	Prad.g_00889
OG0001172	Syaq.g_00690	Prad.g_00876
OG0001173	Syaq.g_00689	Prad.g_00875
OG0001174	Syaq.g_00681	Prad.g_00867
OG0001175	Syaq.g_00680	Prad.g_00866
OG0001176	Syaq.g_00656	Prad.g_00859
OG0001177	Syaq.g_00658	Prad.g_00856
OG0001178	Syaq.g_01667	Prad.g_00851
OG0001179	Syaq.g_00626	Prad.g_00823
OG0001180	Syaq.g_00600	Prad.g_00801
OG0001181	Syaq.g_00596	Prad.g_00797
OG0001182	Syaq.g_00587	Prad.g_00790
OG0001183	Syaq.g_00579	Prad.g_00786
OG0001184	Syaq.g_00995	Prad.g_00770
OG0001185	Syaq.g_01022	Prad.g_01636
OG0001186	Syaq.g_01058	Prad.g_01614
OG0001187	Syaq.g_01061	Prad.g_01610
OG0001188	Syaq.g_01065	Prad.g_01608
OG0001189	Syaq.g_01095	Prad.g_01591
OG0001190	Syaq.g_01264	Prad.g_01587
OG0001191	Syaq.g_01248	Prad.g_01577
OG0001192	Syaq.g_01242	Prad.g_01572
OG0001193	Syaq.g_01217	Prad.g_01562
OG0001194	Syaq.g_01214	Prad.g_01561
OG0001195	Syaq.g_01213	Prad.g_01560
OG0001196	Syaq.g_01169	Prad.g_01547
OG0001197	Syaq.g_01167	Prad.g_01546
OG0001198	Syaq.g_01153	Prad.g_01539
OG0001199	Syaq.g_01553	Prad.g_01919
OG0001200	Syaq.g_01551	Prad.g_01917
OG0001201	Syaq.g_01486	Prad.g_01885
OG0001202	Syaq.g_01358	Prad.g_01792
OG0001203	Syaq.g_01581	Prad.g_01753
OG0001204	Syaq.g_00709	Prad.g_01748
OG0001205	Syaq.g_00491	Prad.g_00062
OG0001206	Syaq.g_00468	Prad.g_00044
OG0001207	Syaq.g_01764	Prad.g_00030
OG0001208	Syaq.g_01774	Prad.g_00025
OG0001209	Syaq.g_01841	Prad.g_00094
OG0001210	Syaq.g_01852	Prad.g_01330
OG0001211	Syaq.g_01932	Prad.g_01340
OG0001212	Syaq.g_01990	Prad.g_01385
OG0001213	Syaq.g_02072	Prad.g_01418
OG0001214	Syaq.g_02084	Prad.g_01426
OG0001215	Syaq.g_02580	Prad.g_01264
OG0001216	Syaq.g_00026	Prad.g_01051
OG0001217	Syaq.g_01885	Prad.g_01092
OG0001218	Syaq.g_00423	Prad.g_01100
OG0001219	Syaq.g_02434	Prad.g_01134
OG0001220	Syaq.g_02412	Prad.g_00296
OG0001221	Syaq.g_02300	Prad.g_00234
OG0001222	Syaq.g_02472	Prad.g_00194
OG0001223	Syaq.g_02516	Prad.g_00168
OG0001224	Syaq.g_02683	Prad.g_01022
OG0001225	Syaq.g_02681	Prad.g_01020
OG0001226	Syaq.g_01543	Prad.g_00995
OG0001227	Syaq.g_00333	Prad.g_00978
OG0001230	Syaq.g_00361	Prad.g_00523
OG0001231	Syaq.g_01133	Prad.g_00417
OG0001232	Syaq.g_01643	Prad.g_00918
OG0001233	Syaq.g_01617	Prad.g_00898
OG0001234	Syaq.g_00676	Prad.g_00864
OG0001235	Syaq.g_00665	Prad.g_00854
OG0001236	Syaq.g_00990	Prad.g_00773
OG0001237	Syaq.g_00999	Prad.g_00769
OG0001238	Syaq.g_01246	Prad.g_01576
OG0001239	Syaq.g_01556	Prad.g_01922
OG0001240	Syaq.g_01502	Prad.g_01900
OG0001241	Syaq.g_01492	Prad.g_01892
OG0001243	Syaq.g_01457	Prad.g_01868
OG0001244	Syaq.g_01430	Prad.g_01852
OG0001245	Syaq.g_01916	Prad.g_00729
OG0001246	Syaq.g_01802	Prad.g_00125
OG0001248	Syaq.g_01891	Prad.g_01259
OG0001249	Syaq.g_00563	Prad.g_01123
OG0001250	Syaq.g_02389	Prad.g_00307
OG0001251	Syaq.g_02135	Prad.g_00259
OG0001252	Syaq.g_02690	Prad.g_01027
OG0001253	Syaq.g_01918	Prad.g_00977
OG0001254	Syaq.g_02214	Prad.g_01987
OG0001255	Syaq.g_02111	Prad.g_01512
OG0001256	Syaq.g_01686	Prad.g_00424
OG0001258	Syaq.g_01676	Prad.g_00944
OG0001259	Syaq.g_01619	Prad.g_00900
OG0001260	Syaq.g_01595	Prad.g_00883
OG0001261	Syaq.g_00617	Prad.g_00815
OG0001262	Syaq.g_01093	Prad.g_01593
OG0001263	Syaq.g_01454	Prad.g_01865
OG0001264	Syaq.g_01513	Prad.g_00073
OG0001265	Syaq.g_01466	Prad.g_01875
OG0001266	Syaq.g_01354	Prad.g_01788
OG0001267	Syaq.g_00763	Prad.g_01711
OG0001268	Syaq.g_00553	Prad.g_01652
OG0001269	Syaq.g_01866	Prad.g_00752
OG0001270	Syaq.g_00504	Prad.g_00668
OG0001271	Syaq.g_00445	Prad.g_00035
OG0001272	Syaq.g_01778	Prad.g_00021
OG0001273	Syaq.g_02077	Prad.g_01420
OG0001274	Syaq.g_01303	Prad.g_01277
OG0001275	Syaq.g_02531	Prad.g_00158
OG0001276	Syaq.g_00062	Prad.g_00138
OG0001278	Syaq.g_00155	Prad.g_01445
OG0001279	Syaq.g_01867	Prad.g_01216
OG0001280	Syaq.g_00294	Prad.g_00629
OG0001281	Syaq.g_00306	Prad.g_00623
OG0001282	Syaq.g_01762	Prad.g_00593
OG0001283	Syaq.g_01175	Prad.g_00574
OG0001284	Syaq.g_01700	Prad.g_00444
OG0001285	Syaq.g_01639	Prad.g_00915
OG0001286	Syaq.g_00602	Prad.g_00803
OG0001287	Syaq.g_01030	Prad.g_01629
OG0001289	Syaq.g_01528	Prad.g_01906
OG0001290	Syaq.g_01493	Prad.g_01893
OG0001291	Syaq.g_01444	Prad.g_01858
OG0001293	Syaq.g_00736	Prad.g_01730
OG0001294	Syaq.g_02252	Prad.g_00731
OG0001296	Syaq.g_01808	Prad.g_00120
OG0001297	Syaq.g_01812	Prad.g_00115
OG0001298	Syaq.g_01967	Prad.g_01366
OG0001299	Syaq.g_02246	Prad.g_01240
OG0001300	Syaq.g_02589	Prad.g_01267
OG0001301	Syaq.g_02602	Prad.g_01270
OG0001302	Syaq.g_02115	Prad.g_01132
OG0001303	Syaq.g_02437	Prad.g_00154
OG0001304	Syaq.g_00049	Prad.g_01034
OG0001305	Syaq.g_02673	Prad.g_01014
OG0001306	Syaq.g_00267	Prad.g_01510
OG0001308	Syaq.g_00385	Prad.g_00505
OG0001312	Syaq.g_02449	Prad.g_00205
OG0001313	Syaq.g_00458, Syaq.g_00459	Prad.g_01045
OG0001315	Syaq.g_00581	Prad.g_01932
OG0001316	Syaq.g_01437	Prad.g_01853
OG0001317	Syaq.g_01576	Prad.g_01757
OG0001318	Syaq.g_00728	Prad.g_01735
OG0001319	Syaq.g_00751	Prad.g_01719
OG0001321	Syaq.g_00483	Prad.g_00056
OG0001322	Syaq.g_00482	Prad.g_00055
OG0001323	Syaq.g_01820	Prad.g_00110
OG0001324	Syaq.g_02590	Prad.g_01268
OG0001325	Syaq.g_00030	Prad.g_01054
OG0001326	Syaq.g_01205	Prad.g_00271
OG0001327	Syaq.g_02259	Prad.g_01003
OG0001328	Syaq.g_02280	Prad.g_00979
OG0001329	Syaq.g_02113	Prad.g_00663
OG0001330	Syaq.g_00287	Prad.g_00340
OG0001331	Syaq.g_01757	Prad.g_00588
OG0001333	Syaq.g_01622	Prad.g_00904
OG0001336	Syaq.g_01174	Prad.g_01550
OG0001343	Syaq.g_00700	Prad.g_00262
OG0001345	Syaq.g_00213	Prad.g_01477
OG0001346	Syaq.g_00298	Prad.g_00627
OG0001347	Syaq.g_01063	Prad.g_01978
OG0001348	Syaq.g_02703	Prad.g_00395
OG0001349	Syaq.g_00942	Prad.g_00536
OG0001350	Syaq.g_01580	Prad.g_00965
OG0001351	Syaq.g_00476	Prad.g_00053
OG0001352	Syaq.g_01904	Prad.g_01254
OG0001353	Syaq.g_02379	Prad.g_01178
OG0001355	Syaq.g_00797	Prad.g_00384
OG0001358	Syaq.g_02056	Prad.g_01409
OG0001359	Syaq.g_00699	Prad.g_00261
OG0001360	Syaq.g_00211	Prad.g_00976
OG0001361	Syaq.g_00216	Prad.g_01480
OG0001364	Syaq.g_00972	Prad.g_00780
OG0001365	Syaq.g_01259	Prad.g_01583
OG0001369	Syaq.g_01503	Prad.g_01901
OG0001373	Syaq.g_01206	Prad.g_00272
OG0001374	Syaq.g_01198	Prad.g_00264
OG0001375	Syaq.g_00701	Prad.g_00263
OG0001378	Syaq.g_00506	Prad.g_00634
OG0001379	Syaq.g_00289	Prad.g_00364
OG0001380	Syaq.g_01915	Prad.g_00606
OG0001382	Syaq.g_00662	Prad.g_00403
OG0001385	Syaq.g_01209	Prad.g_00275
OG0001386	Syaq.g_01208	Prad.g_00274
OG0001387	Syaq.g_01207	Prad.g_00273
OG0001388	Syaq.g_01204	Prad.g_00270
OG0001389	Syaq.g_01203	Prad.g_00269
OG0001390	Syaq.g_01202	Prad.g_00268
OG0001391	Syaq.g_01201	Prad.g_00267
OG0001392	Syaq.g_01200	Prad.g_00266
OG0001393	Syaq.g_01199	Prad.g_00265
OG0001394	Syaq.g_02307	Prad.g_00230
OG0001395	Syaq.g_00045	Prad.g_01032
OG0001396	Syaq.g_01064	Prad.g_01977
OG0001401	Syaq.g_02383	Prad.g_01046
OG0001408	Syaq.g_02125	Prad.g_00992
OG0001409	Syaq.g_00229	Prad.g_01489
OG0001412	Syaq.g_01062	Prad.g_01979
OG0001413	Syaq.g_00139, Syaq.g_02051	Prad.g_00429
OG0001416	Syaq.g_00303	Prad.g_00048
OG0001417	Syaq.g_02502	Prad.g_00037
OG0001418	Syaq.g_00243	Prad.g_01258
OG0001420	Syaq.g_01833	Prad.g_00643
OG0001428	Syaq.g_01396	Prad.g_01819
OG0001429	Syaq.g_02438	Prad.g_01135
OG0001430	Syaq.g_01271	Prad.g_00334
OG0001432	Syaq.g_01862	Prad.g_00431
OG0001434	Syaq.g_02312	Prad.g_00225
OG0001438	Syaq.g_00778	Prad.g_01698
OG0001439	Syaq.g_00863	Prad.g_01684
OG0001441	Syaq.g_01822	Prad.g_00108
OG0001442	Syaq.g_02322	Prad.g_01081
OG0001447	Syaq.g_01456	Prad.g_01867
OG0001448	Syaq.g_01873	Prad.g_00743
OG0001449	Syaq.g_00698	Prad.g_00702
OG0001452	Syaq.g_00723	Prad.g_00257
OG0001453	Syaq.g_02522	Prad.g_00164
OG0001454	Syaq.g_01917	Prad.g_00983
OG0001456	Syaq.g_01196	Prad.g_01519
OG0001457	Syaq.g_01195	Prad.g_01518
OG0001458	Syaq.g_01194	Prad.g_01517
OG0001462	Syaq.g_01108	Prad.g_01952
OG0001465	Syaq.g_02704	Prad.g_01276
OG0001467	Syaq.g_00354	Prad.g_01124
OG0001471	Syaq.g_00859	Prad.g_00428
OG0001473	Syaq.g_02134	Prad.g_01613
OG0001474	Syaq.g_00552	Prad.g_01651
OG0001479	Syaq.g_00555	Prad.g_01654
OG0001480	Syaq.g_02121	Prad.g_00741
OG0001482	Syaq.g_02512	Prad.g_00050
OG0001484	Syaq.g_02628	Prad.g_00348
OG0001486	Syaq.g_00251	Prad.g_01498
OG0001487	Syaq.g_00422	Prad.g_00573
OG0001492	Syaq.g_00158	Prad.g_01448
OG0001493	Syaq.g_00150	Prad.g_01440
OG0001495	Syaq.g_00659	Prad.g_00857
OG0001502	Syaq.g_02407	Prad.g_01115
OG0001520	Syaq.g_01953	Prad.g_00710
OG0001525	Syaq.g_02129	Prad.g_00412
OG0001546	Syaq.g_01825	Prad.g_00105
OG0001547	Syaq.g_02422	Prad.g_01117
OG0001551	Syaq.g_02572	Prad.g_01520
OG0001553	Syaq.g_00368	Prad.g_00518
OG0001554	Syaq.g_01266	Prad.g_00422
OG0001557	Syaq.g_02308	Prad.g_00229
OG0001558	Syaq.g_01130	Prad.g_01042
OG0001567	Syaq.g_02421	Prad.g_01116
OG0001568	Syaq.g_02424	Prad.g_01118
OG0001570	Syaq.g_02417	Prad.g_00646, Prad.g_01295
OG0001588	Syaq.g_00974	Prad.g_01186
OG0001602	Syaq.g_02705	Prad.g_01275
OG0001605	Syaq.g_01892	Prad.g_00145
OG0001613	Syaq.g_00582	Prad.g_00788
OG0001625	Syaq.g_00730	Prad.g_01733
OG0001627	Syaq.g_01735	Prad.g_01097
OG0001647	Syaq.g_00753	Prad.g_01718
OG0001652	Syaq.g_01132	Prad.g_01040
OG0001671	Syaq.g_01316	Prad.g_01322
OG0001690	Syaq.g_01514	Prad.g_00367
OG0001709	Syaq.g_00943	Prad.g_00535
OG0001726	Syaq.g_02419	Prad.g_00682
OG0001747	Syaq.g_01432	Prad.g_00089
OG0001748	Syaq.g_01314	Prad.g_01323
OG0001837	Syaq.g_01315	Prad.g_01324
OG0001924	Syaq.g_02038	Prad.g_01311
OG0001925	Syaq.g_02037	Prad.g_01310
OG0001926	Syaq.g_02036	Prad.g_01309
OG0001927	Syaq.g_02035	Prad.g_01308
OG0001993	Syaq.g_02040	Prad.g_01313
OG0001994	Syaq.g_02039	Prad.g_01312
OG0002112	Syaq.g_00850	Prad.g_00688
OG0002157	Syaq.g_00851	Prad.g_00687
OG0002158	Syaq.g_00849	Prad.g_00689
OG0002364	Syaq.g_02439	Prad.g_01136
OG0003033	Syaq.g_00945	Prad.g_00534
