Orthogroup	Syaq	Syak
OG0001119	Syaq.g_02510	Syak.g_00478
OG0001120	Syaq.g_02514	Syak.g_00474
OG0001121	Syaq.g_01919	Syak.g_00114
OG0001123	Syaq.g_00061	Syak.g_00650
OG0001124	Syaq.g_00060	Syak.g_00652
OG0001125	Syaq.g_00058	Syak.g_00654
OG0001126	Syaq.g_02693	Syak.g_00757
OG0001127	Syaq.g_02692	Syak.g_00756
OG0001128	Syaq.g_02689	Syak.g_00753
OG0001129	Syaq.g_02687	Syak.g_00751
OG0001130	Syaq.g_02686	Syak.g_00750
OG0001131	Syaq.g_02284	Syak.g_00389
OG0001132	Syaq.g_01872	Syak.g_00120
OG0001133	Syaq.g_02063	Syak.g_00014
OG0001134	Syaq.g_02213	Syak.g_00273
OG0001135	Syaq.g_02212	Syak.g_00274
OG0001136	Syaq.g_00252	Syak.g_00901
OG0001137	Syaq.g_00228	Syak.g_00876
OG0001138	Syaq.g_00196	Syak.g_00839
OG0001139	Syaq.g_00194	Syak.g_00837
OG0001140	Syaq.g_00193	Syak.g_00836
OG0001141	Syaq.g_00192	Syak.g_00835
OG0001142	Syaq.g_00191	Syak.g_00834
OG0001143	Syaq.g_00182	Syak.g_00826
OG0001144	Syaq.g_00166	Syak.g_00815
OG0001145	Syaq.g_00284	Syak.g_00922
OG0001146	Syaq.g_00305	Syak.g_00943
OG0001147	Syaq.g_00438	Syak.g_01113
OG0001148	Syaq.g_01761	Syak.g_02563
OG0001149	Syaq.g_01760	Syak.g_02562
OG0001150	Syaq.g_01759	Syak.g_02561
OG0001151	Syaq.g_01746	Syak.g_02548
OG0001153	Syaq.g_00413	Syak.g_01084
OG0001154	Syaq.g_00414	Syak.g_01085
OG0001155	Syaq.g_01739	Syak.g_02480
OG0001156	Syaq.g_01729	Syak.g_02477
OG0001157	Syaq.g_01728	Syak.g_02476
OG0001158	Syaq.g_01727	Syak.g_02475
OG0001159	Syaq.g_01726	Syak.g_02474
OG0001160	Syaq.g_01693	Syak.g_02437
OG0001161	Syaq.g_01233	Syak.g_01906
OG0001162	Syaq.g_00331	Syak.g_00959
OG0001163	Syaq.g_01685	Syak.g_02429
OG0001164	Syaq.g_01679	Syak.g_02423
OG0001165	Syaq.g_01674	Syak.g_02418
OG0001166	Syaq.g_01652	Syak.g_02394
OG0001167	Syaq.g_01039	Syak.g_02366
OG0001169	Syaq.g_01620	Syak.g_02362
OG0001170	Syaq.g_01618	Syak.g_02360
OG0001171	Syaq.g_01607	Syak.g_02349
OG0001172	Syaq.g_00690	Syak.g_01388
OG0001173	Syaq.g_00689	Syak.g_01387
OG0001174	Syaq.g_00681	Syak.g_01379
OG0001175	Syaq.g_00680	Syak.g_01378
OG0001176	Syaq.g_00656	Syak.g_01354
OG0001177	Syaq.g_00658	Syak.g_01356
OG0001178	Syaq.g_01667	Syak.g_02411
OG0001179	Syaq.g_00626	Syak.g_01324
OG0001181	Syaq.g_00596	Syak.g_01296
OG0001182	Syaq.g_00587	Syak.g_01287
OG0001183	Syaq.g_00579	Syak.g_01282
OG0001184	Syaq.g_00995	Syak.g_01571
OG0001185	Syaq.g_01022	Syak.g_01643
OG0001186	Syaq.g_01058	Syak.g_01709
OG0001187	Syaq.g_01061	Syak.g_01712
OG0001188	Syaq.g_01065	Syak.g_01714
OG0001189	Syaq.g_01095	Syak.g_01736
OG0001190	Syaq.g_01264	Syak.g_01942
OG0001191	Syaq.g_01248	Syak.g_01928
OG0001192	Syaq.g_01242	Syak.g_01921
OG0001193	Syaq.g_01217	Syak.g_01888
OG0001194	Syaq.g_01214	Syak.g_01882
OG0001195	Syaq.g_01213	Syak.g_01881
OG0001196	Syaq.g_01169	Syak.g_01811
OG0001197	Syaq.g_01167	Syak.g_01809
OG0001198	Syaq.g_01153	Syak.g_01798
OG0001199	Syaq.g_01553	Syak.g_02249
OG0001200	Syaq.g_01551	Syak.g_02247
OG0001201	Syaq.g_01486	Syak.g_02191
OG0001202	Syaq.g_01358	Syak.g_02061
OG0001203	Syaq.g_01581	Syak.g_02307
OG0001204	Syaq.g_00709	Syak.g_01404
OG0001205	Syaq.g_00491	Syak.g_01181
OG0001206	Syaq.g_00468	Syak.g_01148
OG0001207	Syaq.g_01764	Syak.g_02566
OG0001208	Syaq.g_01774	Syak.g_02576
OG0001209	Syaq.g_01841	Syak.g_02643
OG0001210	Syaq.g_01852	Syak.g_02654
OG0001211	Syaq.g_01932	Syak.g_02669
OG0001212	Syaq.g_01990	Syak.g_02728
OG0001213	Syaq.g_02072	Syak.g_00025
OG0001214	Syaq.g_02084	Syak.g_00037
OG0001215	Syaq.g_02580	Syak.g_00697
OG0001216	Syaq.g_00026	Syak.g_00805
OG0001217	Syaq.g_01885	Syak.g_00138
OG0001218	Syaq.g_00423	Syak.g_01093
OG0001219	Syaq.g_02434	Syak.g_00551
OG0001220	Syaq.g_02412	Syak.g_00580
OG0001221	Syaq.g_02300	Syak.g_00390
OG0001222	Syaq.g_02472	Syak.g_00517
OG0001223	Syaq.g_02516	Syak.g_00472
OG0001224	Syaq.g_02683	Syak.g_00739
OG0001226	Syaq.g_01543	Syak.g_02239
OG0001227	Syaq.g_00333	Syak.g_00963
OG0001230	Syaq.g_00361	Syak.g_01030
OG0001231	Syaq.g_01133	Syak.g_01777
OG0001232	Syaq.g_01643	Syak.g_02385
OG0001233	Syaq.g_01617	Syak.g_02359
OG0001234	Syaq.g_00676	Syak.g_01374
OG0001235	Syaq.g_00665	Syak.g_01362
OG0001236	Syaq.g_00990	Syak.g_01568
OG0001237	Syaq.g_00999	Syak.g_01573
OG0001238	Syaq.g_01246	Syak.g_01926
OG0001239	Syaq.g_01556	Syak.g_02252
OG0001240	Syaq.g_01502	Syak.g_02206
OG0001241	Syaq.g_01492	Syak.g_02197
OG0001243	Syaq.g_01457	Syak.g_02160
OG0001244	Syaq.g_01430	Syak.g_02132
OG0001245	Syaq.g_01916	Syak.g_00248
OG0001246	Syaq.g_01802	Syak.g_02604
OG0001248	Syaq.g_01891	Syak.g_00147
OG0001249	Syaq.g_00563	Syak.g_01251
OG0001250	Syaq.g_02389	Syak.g_00602
OG0001251	Syaq.g_02135	Syak.g_01875
OG0001252	Syaq.g_02690	Syak.g_00754
OG0001253	Syaq.g_01918	Syak.g_00250
OG0001254	Syaq.g_02214	Syak.g_00272
OG0001255	Syaq.g_02111	Syak.g_00066
OG0001256	Syaq.g_01686	Syak.g_02430
OG0001258	Syaq.g_01676	Syak.g_02420
OG0001259	Syaq.g_01619	Syak.g_02361
OG0001260	Syaq.g_01595	Syak.g_02332
OG0001261	Syaq.g_00617	Syak.g_01315
OG0001262	Syaq.g_01093	Syak.g_01734
OG0001263	Syaq.g_01454	Syak.g_02157
OG0001265	Syaq.g_01466	Syak.g_02170
OG0001266	Syaq.g_01354	Syak.g_02057
OG0001267	Syaq.g_00763	Syak.g_01459
OG0001268	Syaq.g_00553	Syak.g_01240
OG0001269	Syaq.g_01866	Syak.g_02323
OG0001270	Syaq.g_00504	Syak.g_01194
OG0001271	Syaq.g_00445	Syak.g_01121
OG0001272	Syaq.g_01778	Syak.g_02580
OG0001273	Syaq.g_02077	Syak.g_00030
OG0001274	Syaq.g_01303	Syak.g_01988
OG0001275	Syaq.g_02531	Syak.g_00633
OG0001276	Syaq.g_00062	Syak.g_00649
OG0001278	Syaq.g_00155	Syak.g_00671
OG0001279	Syaq.g_01867	Syak.g_00105
OG0001280	Syaq.g_00294	Syak.g_00933
OG0001281	Syaq.g_00306	Syak.g_00944
OG0001282	Syaq.g_01762	Syak.g_02564
OG0001283	Syaq.g_01175	Syak.g_01818
OG0001284	Syaq.g_01700	Syak.g_02446
OG0001285	Syaq.g_01639	Syak.g_02381
OG0001286	Syaq.g_00602	Syak.g_01301
OG0001287	Syaq.g_01030	Syak.g_01652
OG0001289	Syaq.g_01528	Syak.g_02222
OG0001290	Syaq.g_01493	Syak.g_02198
OG0001291	Syaq.g_01444	Syak.g_02147
OG0001293	Syaq.g_00736	Syak.g_01432
OG0001294	Syaq.g_02252	Syak.g_00355
OG0001296	Syaq.g_01808	Syak.g_02610
OG0001297	Syaq.g_01812	Syak.g_02614
OG0001298	Syaq.g_01967	Syak.g_02703
OG0001299	Syaq.g_02246	Syak.g_00349
OG0001300	Syaq.g_02589	Syak.g_00706
OG0001301	Syaq.g_02602	Syak.g_00721
OG0001302	Syaq.g_02115	Syak.g_00068
OG0001303	Syaq.g_02437	Syak.g_00548
OG0001304	Syaq.g_00049	Syak.g_00664
OG0001305	Syaq.g_02673	Syak.g_00728
OG0001306	Syaq.g_00267	Syak.g_00915
OG0001308	Syaq.g_00385	Syak.g_01054
OG0001312	Syaq.g_02449	Syak.g_00537
OG0001314	Syaq.g_00826	Syak.g_00124
OG0001315	Syaq.g_00581	Syak.g_01284
OG0001316	Syaq.g_01437	Syak.g_02140
OG0001317	Syaq.g_01576	Syak.g_02302
OG0001318	Syaq.g_00728	Syak.g_01424
OG0001319	Syaq.g_00751	Syak.g_01448
OG0001321	Syaq.g_00483	Syak.g_01172
OG0001322	Syaq.g_00482	Syak.g_01171
OG0001323	Syaq.g_01820	Syak.g_02623
OG0001324	Syaq.g_02590	Syak.g_00707
OG0001325	Syaq.g_00030	Syak.g_00800
OG0001326	Syaq.g_01205	Syak.g_01870, Syak.g_01154
OG0001327	Syaq.g_02259	Syak.g_00362
OG0001328	Syaq.g_02280	Syak.g_00383
OG0001329	Syaq.g_02113	Syak.g_00280
OG0001330	Syaq.g_00287	Syak.g_00925
OG0001331	Syaq.g_01757	Syak.g_02559
OG0001333	Syaq.g_01622	Syak.g_02365
OG0001336	Syaq.g_01174	Syak.g_01817
OG0001337	Syaq.g_00564	Syak.g_01253
OG0001343	Syaq.g_00700	Syak.g_01877
OG0001345	Syaq.g_00213	Syak.g_00856
OG0001346	Syaq.g_00298	Syak.g_00937
OG0001347	Syaq.g_01063	Syak.g_01885
OG0001348	Syaq.g_02703	Syak.g_00774
OG0001350	Syaq.g_01580	Syak.g_02306
OG0001351	Syaq.g_00476	Syak.g_01164
OG0001352	Syaq.g_01904	Syak.g_00764
OG0001353	Syaq.g_02379	Syak.g_00612
OG0001354	Syaq.g_02503	Syak.g_00485
OG0001355	Syaq.g_00797	Syak.g_00144
OG0001356	Syaq.g_00127	Syak.g_00773
OG0001357	Syaq.g_02130	Syak.g_00092
OG0001358	Syaq.g_02056	Syak.g_00007
OG0001359	Syaq.g_00699	Syak.g_01878
OG0001360	Syaq.g_00211	Syak.g_00854
OG0001361	Syaq.g_00216	Syak.g_00859
OG0001364	Syaq.g_00972	Syak.g_01552
OG0001365	Syaq.g_01259	Syak.g_01937
OG0001366	Syaq.g_01649	Syak.g_02391
OG0001368	Syaq.g_00708	Syak.g_01403
OG0001369	Syaq.g_01503	Syak.g_02207
OG0001373	Syaq.g_01206	Syak.g_01871
OG0001374	Syaq.g_01198	Syak.g_01863
OG0001375	Syaq.g_00701	Syak.g_01876
OG0001378	Syaq.g_00506	Syak.g_01196
OG0001379	Syaq.g_00289	Syak.g_00927
OG0001380	Syaq.g_01915	Syak.g_00237
OG0001382	Syaq.g_00662	Syak.g_01169
OG0001383	Syaq.g_01587	Syak.g_02312
OG0001383	Syaq.g_01292	Syak.g_00973
OG0001385	Syaq.g_01209	Syak.g_01874
OG0001386	Syaq.g_01208	Syak.g_01873
OG0001387	Syaq.g_01207	Syak.g_01872
OG0001388	Syaq.g_01204	Syak.g_01869
OG0001389	Syaq.g_01203	Syak.g_01868
OG0001390	Syaq.g_01202	Syak.g_01867
OG0001391	Syaq.g_01201	Syak.g_01866
OG0001392	Syaq.g_01200	Syak.g_01865
OG0001393	Syaq.g_01199	Syak.g_01864
OG0001394	Syaq.g_02307	Syak.g_00399
OG0001395	Syaq.g_00045	Syak.g_00789
OG0001396	Syaq.g_01064	Syak.g_01884
OG0001401	Syaq.g_02383	Syak.g_00608
OG0001402	Syaq.g_02061	Syak.g_00012
OG0001408	Syaq.g_02125	Syak.g_00087
OG0001409	Syaq.g_00229	Syak.g_00878
OG0001413	Syaq.g_00139, Syaq.g_02051	Syak.g_00103
OG0001416	Syaq.g_00303	Syak.g_00941
OG0001417	Syaq.g_02502	Syak.g_00486
OG0001420	Syaq.g_01833	Syak.g_02635
OG0001429	Syaq.g_02438	Syak.g_00547
OG0001430	Syaq.g_01271	Syak.g_01949
OG0001432	Syaq.g_01862	Syak.g_00095
OG0001433	Syaq.g_00128	Syak.g_00771
OG0001434	Syaq.g_02312	Syak.g_00404
OG0001435	Syaq.g_02265	Syak.g_00369
OG0001436	Syaq.g_00966	Syak.g_01546
OG0001436	Syaq.g_00967	Syak.g_01547
OG0001438	Syaq.g_00778	Syak.g_01475
OG0001439	Syaq.g_00863	Syak.g_01506
OG0001442	Syaq.g_02322	Syak.g_00415
OG0001443	Syaq.g_01236	Syak.g_01909
OG0001444	Syaq.g_01508	Syak.g_02212
OG0001444	Syaq.g_01042	Syak.g_01678
OG0001447	Syaq.g_01456	Syak.g_02159
OG0001448	Syaq.g_01873	Syak.g_00121
OG0001449	Syaq.g_00698	Syak.g_01401
OG0001452	Syaq.g_00723	Syak.g_01419
OG0001453	Syaq.g_02522	Syak.g_00465
OG0001454	Syaq.g_01917	Syak.g_00249
OG0001456	Syaq.g_01196	Syak.g_01855
OG0001457	Syaq.g_01195	Syak.g_01854
OG0001458	Syaq.g_01194	Syak.g_01853
OG0001460	Syaq.g_00129	Syak.g_00770
OG0001461	Syaq.g_02163	Syak.g_00276
OG0001462	Syaq.g_01108	Syak.g_01750
OG0001465	Syaq.g_02704	Syak.g_00775
OG0001467	Syaq.g_00354	Syak.g_01022
OG0001470	Syaq.g_00903	Syak.g_01592
OG0001471	Syaq.g_00859	Syak.g_01501
OG0001473	Syaq.g_02134	Syak.g_00102
OG0001474	Syaq.g_00552	Syak.g_01239
OG0001475	Syaq.g_00905	Syak.g_01594
OG0001476	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233	Syak.g_00882
OG0001477	Syaq.g_02599	Syak.g_00718
OG0001478	Syaq.g_00451	Syak.g_01133
OG0001478	Syaq.g_00457	Syak.g_01139
OG0001479	Syaq.g_00555	Syak.g_01242
OG0001480	Syaq.g_02121	Syak.g_00084
OG0001482	Syaq.g_02512	Syak.g_00476
OG0001486	Syaq.g_00251	Syak.g_00900
OG0001488	Syaq.g_00224	Syak.g_00872
OG0001489	Syaq.g_00591	Syak.g_01291
OG0001489	Syaq.g_02565	Syak.g_00278
OG0001492	Syaq.g_00158	Syak.g_00668
OG0001493	Syaq.g_00150	Syak.g_00676
OG0001495	Syaq.g_00659	Syak.g_01357
OG0001496	Syaq.g_02596	Syak.g_00715
OG0001497	Syaq.g_02598	Syak.g_00717
OG0001498	Syaq.g_00528	Syak.g_01214
OG0001502	Syaq.g_02407	Syak.g_00586
OG0001508	Syaq.g_00902	Syak.g_01591
OG0001510	Syaq.g_01034	Syak.g_01662
OG0001511	Syaq.g_01478	Syak.g_02183
OG0001512	Syaq.g_01583	Syak.g_02308
OG0001513	Syaq.g_00998	Syak.g_01572
OG0001514	Syaq.g_02595	Syak.g_00714
OG0001515	Syaq.g_02585	Syak.g_00701
OG0001516	Syaq.g_02243	Syak.g_00346
OG0001517	Syaq.g_00558	Syak.g_01245
OG0001518	Syaq.g_01244	Syak.g_01924
OG0001519	Syaq.g_01234	Syak.g_01907
OG0001520	Syaq.g_01953	Syak.g_02689
OG0001525	Syaq.g_02129	Syak.g_00091
OG0001527	Syaq.g_01946	Syak.g_02682
OG0001528	Syaq.g_00904	Syak.g_01593
OG0001529	Syaq.g_01102	Syak.g_01743
OG0001530	Syaq.g_01480	Syak.g_02185
OG0001531	Syaq.g_01584	Syak.g_02309
OG0001532	Syaq.g_00195	Syak.g_00838
OG0001533	Syaq.g_00470	Syak.g_01155
OG0001533	Syaq.g_00508	Syak.g_01198
OG0001534	Syaq.g_00048	Syak.g_00665
OG0001535	Syaq.g_00065	Syak.g_00646
OG0001536	Syaq.g_02480	Syak.g_00508
OG0001537	Syaq.g_02301	Syak.g_00392
OG0001538	Syaq.g_02345	Syak.g_00439
OG0001539	Syaq.g_02261	Syak.g_00364
OG0001540	Syaq.g_01452	Syak.g_02155
OG0001541	Syaq.g_01387	Syak.g_02089
OG0001542	Syaq.g_01379	Syak.g_02080
OG0001544	Syaq.g_01235	Syak.g_01908
OG0001545	Syaq.g_01185	Syak.g_01830
OG0001546	Syaq.g_01825	Syak.g_02627
OG0001547	Syaq.g_02422	Syak.g_00564
OG0001549	Syaq.g_02416	Syak.g_00577
OG0001551	Syaq.g_02572	Syak.g_00689
OG0001553	Syaq.g_00368	Syak.g_01037
OG0001554	Syaq.g_01266	Syak.g_01945
OG0001556	Syaq.g_00202, Syaq.g_02654	Syak.g_00845
OG0001557	Syaq.g_02308	Syak.g_00400
OG0001558	Syaq.g_01130	Syak.g_01774
OG0001559	Syaq.g_01481	Syak.g_02186
OG0001560	Syaq.g_01494	Syak.g_02199
OG0001561	Syaq.g_00059	Syak.g_00653
OG0001562	Syaq.g_00073	Syak.g_00639
OG0001563	Syaq.g_00608	Syak.g_01306
OG0001564	Syaq.g_02158	Syak.g_01860
OG0001565	Syaq.g_02120	Syak.g_00083
OG0001567	Syaq.g_02421	Syak.g_00565
OG0001568	Syaq.g_02424	Syak.g_00562
OG0001570	Syaq.g_02417	Syak.g_00574
OG0001573	Syaq.g_01216, Syaq.g_00355	Syak.g_01697
OG0001574	Syaq.g_01944	Syak.g_02680
OG0001576	Syaq.g_00326	Syak.g_00955
OG0001577	Syaq.g_00254	Syak.g_00903
OG0001580	Syaq.g_01275	Syak.g_01953
OG0001588	Syaq.g_00974	Syak.g_01554
OG0001590	Syaq.g_02076	Syak.g_00029
OG0001590	Syaq.g_02166	Syak.g_00268
OG0001591	Syaq.g_02254	Syak.g_00357
OG0001592	Syaq.g_01274	Syak.g_01952
OG0001602	Syaq.g_02705	Syak.g_00776
OG0001614	Syaq.g_01020	Syak.g_01641
OG0001615	Syaq.g_02404	Syak.g_00589
OG0001615	Syaq.g_01923	Syak.g_02660
OG0001616	Syaq.g_00208	Syak.g_00851
OG0001617	Syaq.g_02593	Syak.g_00710
OG0001618	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786	Syak.g_00793
OG0001619	Syaq.g_02469	Syak.g_00520
OG0001620	Syaq.g_00546	Syak.g_01233
OG0001621	Syaq.g_00724	Syak.g_01420
OG0001622	Syaq.g_01176	Syak.g_01820
OG0001623	Syaq.g_00571	Syak.g_01257
OG0001624	Syaq.g_02116	Syak.g_00077
OG0001625	Syaq.g_00730	Syak.g_01426
OG0001634	Syaq.g_02249	Syak.g_00352
OG0001636	Syaq.g_01109	Syak.g_01751
OG0001637	Syaq.g_01603	Syak.g_02340, Syak.g_02337
OG0001638	Syaq.g_01660	Syak.g_02404
OG0001639	Syaq.g_01738	Syak.g_02481
OG0001640	Syaq.g_02695	Syak.g_00759
OG0001641	Syaq.g_02520	Syak.g_00467
OG0001642	Syaq.g_02411	Syak.g_00581
OG0001643	Syaq.g_02087	Syak.g_00040
OG0001645	Syaq.g_01853	Syak.g_02655
OG0001646	Syaq.g_01883	Syak.g_00140
OG0001647	Syaq.g_00753	Syak.g_01450
OG0001652	Syaq.g_01132	Syak.g_01776
OG0001653	Syaq.g_01505	Syak.g_02209
OG0001654	Syaq.g_01736	Syak.g_02483
OG0001657	Syaq.g_01413	Syak.g_02117
OG0001658	Syaq.g_01265	Syak.g_01943
OG0001659	Syaq.g_00199	Syak.g_00842
OG0001666	Syaq.g_02653	Syak.g_00212
OG0001671	Syaq.g_01316	Syak.g_02002
OG0001672	Syaq.g_01545	Syak.g_02241
OG0001673	Syaq.g_01569	Syak.g_02299
OG0001675	Syaq.g_02535	Syak.g_00637
OG0001677	Syaq.g_00578	Syak.g_01281
OG0001678	Syaq.g_00691	Syak.g_01389
OG0001679	Syaq.g_02436	Syak.g_00549
OG0001682	Syaq.g_00034	Syak.g_00287, Syak.g_00795
OG0001690	Syaq.g_01514	Syak.g_02027
OG0001692	Syaq.g_00366	Syak.g_01035
OG0001693	Syaq.g_02678	Syak.g_00735
OG0001694	Syaq.g_00765	Syak.g_01461
OG0001695	Syaq.g_01191	Syak.g_01836
OG0001700	Syaq.g_02420	Syak.g_00320, Syak.g_00570
OG0001703	Syaq.g_01765	Syak.g_02567
OG0001713	Syaq.g_00232	Syak.g_00881
OG0001715	Syaq.g_01875	Syak.g_00122
OG0001716	Syaq.g_02409	Syak.g_00584
OG0001716	Syaq.g_01334	Syak.g_02046, Syak.g_01670
OG0001726	Syaq.g_02419	Syak.g_00572
OG0001729	Syaq.g_01589	Syak.g_02314
OG0001730	Syaq.g_01591	Syak.g_02326
OG0001731	Syaq.g_01717	Syak.g_02463
OG0001732	Syaq.g_00173	Syak.g_00822
OG0001733	Syaq.g_02256	Syak.g_00359
OG0001734	Syaq.g_02661	Syak.g_00583
OG0001735	Syaq.g_02236	Syak.g_00331
OG0001737	Syaq.g_00843	Syak.g_01481
OG0001738	Syaq.g_00879	Syak.g_01523
OG0001739	Syaq.g_01192	Syak.g_01838
OG0001740	Syaq.g_01188	Syak.g_01833
OG0001747	Syaq.g_01432	Syak.g_02135
OG0001748	Syaq.g_01314	Syak.g_02000
OG0001749	Syaq.g_00959	Syak.g_01539
OG0001750	Syaq.g_01507	Syak.g_02211
OG0001751	Syaq.g_01568	Syak.g_02298
OG0001752	Syaq.g_01593	Syak.g_02328
OG0001753	Syaq.g_00080, Syaq.g_00238	Syak.g_00888
OG0001754	Syaq.g_01598	Syak.g_02335
OG0001755	Syaq.g_01817	Syak.g_02619
OG0001756	Syaq.g_01237	Syak.g_01910
OG0001759	Syaq.g_00114	Syak.g_02495
OG0001760	Syaq.g_01336	Syak.g_02341, Syak.g_02319
OG0001761	Syaq.g_02021	Syak.g_02757
OG0001762	Syaq.g_02528	Syak.g_00630
OG0001763	Syaq.g_02515	Syak.g_00473
OG0001764	Syaq.g_02427	Syak.g_00559
OG0001765	Syaq.g_02655	Syak.g_00141
OG0001766	Syaq.g_00854	Syak.g_01491
OG0001767	Syaq.g_00965	Syak.g_01545
OG0001768	Syaq.g_01373	Syak.g_02074
OG0001770	Syaq.g_02165	Syak.g_00323
OG0001783	Syaq.g_01025	Syak.g_01647
OG0001784	Syaq.g_01512	Syak.g_02216
OG0001785	Syaq.g_01602	Syak.g_02336, Syak.g_02339
OG0001786	Syaq.g_01698	Syak.g_02444
OG0001787	Syaq.g_01837	Syak.g_02639
OG0001788	Syaq.g_01840	Syak.g_02642
OG0001789	Syaq.g_00296	Syak.g_00935
OG0001790	Syaq.g_00260	Syak.g_00908
OG0001791	Syaq.g_00231	Syak.g_00788, Syak.g_00880
OG0001792	Syaq.g_00165	Syak.g_00814
OG0001794	Syaq.g_00051	Syak.g_00661
OG0001796	Syaq.g_00071	Syak.g_00641
OG0001797	Syaq.g_02461	Syak.g_00528
OG0001798	Syaq.g_02064	Syak.g_00015
OG0001799	Syaq.g_02103	Syak.g_00052
OG0001800	Syaq.g_00346	Syak.g_00992
OG0001801	Syaq.g_00356	Syak.g_01024
OG0001803	Syaq.g_00495	Syak.g_01185
OG0001804	Syaq.g_00527	Syak.g_01213
OG0001805	Syaq.g_00719	Syak.g_01415
OG0001806	Syaq.g_00752	Syak.g_01449
OG0001807	Syaq.g_00968	Syak.g_01548
OG0001808	Syaq.g_00979	Syak.g_01557
OG0001809	Syaq.g_01562, Syaq.g_01441	Syak.g_02144
OG0001810	Syaq.g_01439	Syak.g_02142
OG0001811	Syaq.g_01381	Syak.g_02082
OG0001812	Syaq.g_01273	Syak.g_01951
OG0001813	Syaq.g_01230	Syak.g_01901
OG0001814	Syaq.g_01166	Syak.g_01808
OG0001815	Syaq.g_01155	Syak.g_01800
OG0001816	Syaq.g_02258	Syak.g_00361
OG0001837	Syaq.g_01315	Syak.g_02001
OG0001838	Syaq.g_01142	Syak.g_01786
OG0001839	Syaq.g_01113	Syak.g_01755
OG0001840	Syaq.g_01096	Syak.g_01737
OG0001841	Syaq.g_01087	Syak.g_01730
OG0001843	Syaq.g_01019	Syak.g_01640
OG0001844	Syaq.g_01018	Syak.g_01639
OG0001845	Syaq.g_01017	Syak.g_01638
OG0001846	Syaq.g_01464	Syak.g_02167
OG0001847	Syaq.g_01465	Syak.g_02169
OG0001848	Syaq.g_01469	Syak.g_02173
OG0001849	Syaq.g_01529	Syak.g_02223
OG0001850	Syaq.g_01542	Syak.g_02238
OG0001851	Syaq.g_01549	Syak.g_02245
OG0001852	Syaq.g_01550	Syak.g_02246
OG0001853	Syaq.g_01557	Syak.g_02253
OG0001854	Syaq.g_01578	Syak.g_02304
OG0001856	Syaq.g_01694	Syak.g_02438
OG0001857	Syaq.g_01697	Syak.g_02441
OG0001858	Syaq.g_01722	Syak.g_02468
OG0001859	Syaq.g_01753	Syak.g_02555
OG0001860	Syaq.g_01767	Syak.g_02569
OG0001861	Syaq.g_01779	Syak.g_02581
OG0001862	Syaq.g_01791	Syak.g_02593
OG0001863	Syaq.g_01797	Syak.g_02599
OG0001864	Syaq.g_01850	Syak.g_02652
OG0001865	Syaq.g_01980	Syak.g_02716
OG0001866	Syaq.g_02004	Syak.g_02743
OG0001867	Syaq.g_02019	Syak.g_02755
OG0001868	Syaq.g_00302	Syak.g_00940
OG0001869	Syaq.g_00255	Syak.g_00904
OG0001870	Syaq.g_00246	Syak.g_00895
OG0001871	Syaq.g_00240	Syak.g_00890
OG0001872	Syaq.g_00160	Syak.g_00809
OG0001873	Syaq.g_00207	Syak.g_00850
OG0001874	Syaq.g_00210	Syak.g_00853
OG0001877	Syaq.g_02586	Syak.g_00702
OG0001878	Syaq.g_02532	Syak.g_00634
OG0001879	Syaq.g_02525	Syak.g_00627
OG0001880	Syaq.g_02489	Syak.g_00499
OG0001881	Syaq.g_02488	Syak.g_00500
OG0001882	Syaq.g_02464	Syak.g_00525
OG0001883	Syaq.g_02455	Syak.g_00531
OG0001884	Syaq.g_01869	Syak.g_00113
OG0001885	Syaq.g_02432	Syak.g_00553
OG0001886	Syaq.g_02428	Syak.g_00557
OG0001887	Syaq.g_02279	Syak.g_00382
OG0001888	Syaq.g_02314	Syak.g_00408
OG0001889	Syaq.g_02355	Syak.g_00449
OG0001890	Syaq.g_02396	Syak.g_00595
OG0001891	Syaq.g_02402	Syak.g_00591
OG0001892	Syaq.g_02119	Syak.g_00082
OG0001893	Syaq.g_02065	Syak.g_00016
OG0001894	Syaq.g_02081	Syak.g_00034
OG0001895	Syaq.g_00351	Syak.g_00998
OG0001896	Syaq.g_00511	Syak.g_01200
OG0001897	Syaq.g_00549	Syak.g_01236
OG0001898	Syaq.g_00566	Syak.g_01252
OG0001899	Syaq.g_00619	Syak.g_01317
OG0001900	Syaq.g_00737	Syak.g_01434
OG0001901	Syaq.g_00738	Syak.g_01435
OG0001902	Syaq.g_00770	Syak.g_01466
OG0001903	Syaq.g_00779	Syak.g_01476
OG0001904	Syaq.g_00970	Syak.g_01550
OG0001905	Syaq.g_00982	Syak.g_01559
OG0001906	Syaq.g_01451	Syak.g_02154
OG0001907	Syaq.g_01433	Syak.g_02136
OG0001908	Syaq.g_01385	Syak.g_02087
OG0001909	Syaq.g_01375	Syak.g_02076
OG0001910	Syaq.g_01311	Syak.g_01996
OG0001912	Syaq.g_01252	Syak.g_01932
OG0001913	Syaq.g_01250	Syak.g_01930
OG0001914	Syaq.g_02168	Syak.g_00270
OG0001915	Syaq.g_01158	Syak.g_01803
OG0001917	Syaq.g_00063	Syak.g_00648
OG0001924	Syaq.g_02038	Syak.g_02769
OG0001925	Syaq.g_02037	Syak.g_02768
OG0001926	Syaq.g_02036	Syak.g_02767
