Orthogroup	Prbg	Prbi
OG0001083	Prbg.g_01739	Prbi.g_01870
OG0001084	Prbg.g_01738	Prbi.g_01872
OG0001085	Prbg.g_01737	Prbi.g_01873
OG0001086	Prbg.g_01734	Prbi.g_01874
OG0001087	Prbg.g_01733	Prbi.g_01875
OG0001088	Prbg.g_01732	Prbi.g_01876
OG0001089	Prbg.g_01742	Prbi.g_01896
OG0001090	Prbg.g_01744	Prbi.g_01898
OG0001091	Prbg.g_01745	Prbi.g_01899
OG0001092	Prbg.g_01746	Prbi.g_01900
OG0001093	Prbg.g_01747	Prbi.g_01901
OG0001094	Prbg.g_01748	Prbi.g_01902
OG0001095	Prbg.g_01749	Prbi.g_01903
OG0001096	Prbg.g_01750	Prbi.g_01904
OG0001097	Prbg.g_01751	Prbi.g_01905
OG0001098	Prbg.g_01752	Prbi.g_01906
OG0001099	Prbg.g_01753	Prbi.g_01907
OG0001100	Prbg.g_01754	Prbi.g_01908
OG0001101	Prbg.g_01755	Prbi.g_01909
OG0001102	Prbg.g_01756	Prbi.g_01910
OG0001103	Prbg.g_01757	Prbi.g_01911
OG0001104	Prbg.g_01758	Prbi.g_01912
OG0001105	Prbg.g_01759	Prbi.g_01913
OG0001106	Prbg.g_01760	Prbi.g_01914
OG0001107	Prbg.g_01761	Prbi.g_01915
OG0001108	Prbg.g_01762	Prbi.g_01916
OG0001109	Prbg.g_01763	Prbi.g_01917
OG0001110	Prbg.g_01764	Prbi.g_01918
OG0001111	Prbg.g_01765	Prbi.g_01919
OG0001112	Prbg.g_01766	Prbi.g_01920
OG0001113	Prbg.g_01767	Prbi.g_01921
OG0001114	Prbg.g_01768	Prbi.g_01922
OG0001115	Prbg.g_01769	Prbi.g_01923
OG0001116	Prbg.g_01770	Prbi.g_01924
OG0001117	Prbg.g_01771	Prbi.g_01925
OG0001118	Prbg.g_01772	Prbi.g_01926
OG0001119	Prbg.g_01773	Prbi.g_01927
OG0001120	Prbg.g_01774	Prbi.g_01928
OG0001121	Prbg.g_01776	Prbi.g_01930
OG0001122	Prbg.g_01777	Prbi.g_01931
OG0001123	Prbg.g_01778	Prbi.g_01932
OG0001124	Prbg.g_01780	Prbi.g_01934
OG0001125	Prbg.g_01782	Prbi.g_01936
OG0001126	Prbg.g_01783	Prbi.g_01937
OG0001127	Prbg.g_01786	Prbi.g_01939
OG0001128	Prbg.g_01787	Prbi.g_01940
OG0001129	Prbg.g_01788	Prbi.g_01941
OG0001130	Prbg.g_01791	Prbi.g_01944
OG0001131	Prbg.g_01792	Prbi.g_01945
OG0001132	Prbg.g_01793	Prbi.g_01946
OG0001133	Prbg.g_01794	Prbi.g_01947
OG0001134	Prbg.g_01795	Prbi.g_01948
OG0001135	Prbg.g_01796	Prbi.g_01949
OG0001136	Prbg.g_01797	Prbi.g_01950
OG0001137	Prbg.g_01798	Prbi.g_01951
OG0001138	Prbg.g_01799	Prbi.g_01952
OG0001139	Prbg.g_01801	Prbi.g_01953
OG0001140	Prbg.g_01802	Prbi.g_01954
OG0001141	Prbg.g_01803	Prbi.g_01955
OG0001142	Prbg.g_01807	Prbi.g_01958
OG0001143	Prbg.g_01808	Prbi.g_01959
OG0001144	Prbg.g_01809	Prbi.g_01960
OG0001145	Prbg.g_01810	Prbi.g_01961
OG0001146	Prbg.g_01811	Prbi.g_01962
OG0001147	Prbg.g_01812	Prbi.g_01963
OG0001148	Prbg.g_01813	Prbi.g_01964
OG0001149	Prbg.g_01815	Prbi.g_01966
OG0001150	Prbg.g_01816	Prbi.g_01967
OG0001151	Prbg.g_01820	Prbi.g_01969
OG0001152	Prbg.g_01821	Prbi.g_01970
OG0001153	Prbg.g_01822	Prbi.g_01971
OG0001154	Prbg.g_01824	Prbi.g_01973
OG0001155	Prbg.g_01826	Prbi.g_01975
OG0001156	Prbg.g_01828	Prbi.g_01977
OG0001157	Prbg.g_01830	Prbi.g_01978
OG0001158	Prbg.g_01832	Prbi.g_01980
OG0001159	Prbg.g_01833	Prbi.g_01981
OG0001160	Prbg.g_01834	Prbi.g_01982
OG0001161	Prbg.g_01835	Prbi.g_01983
OG0001162	Prbg.g_01836	Prbi.g_01984
OG0001163	Prbg.g_01837	Prbi.g_01985
OG0001164	Prbg.g_01838	Prbi.g_01986
OG0001165	Prbg.g_01839	Prbi.g_01987
OG0001166	Prbg.g_01840	Prbi.g_01988
OG0001167	Prbg.g_01842	Prbi.g_01989
OG0001168	Prbg.g_01843	Prbi.g_01990
OG0001169	Prbg.g_01844	Prbi.g_01991
OG0001170	Prbg.g_01845	Prbi.g_01992
OG0001171	Prbg.g_01846	Prbi.g_01993
OG0001172	Prbg.g_01848	Prbi.g_01995
OG0001173	Prbg.g_01850	Prbi.g_01997
OG0001174	Prbg.g_01851	Prbi.g_01998
OG0001175	Prbg.g_01852	Prbi.g_01999
OG0001176	Prbg.g_01854	Prbi.g_02000
OG0001177	Prbg.g_01856	Prbi.g_02002
OG0001178	Prbg.g_01859	Prbi.g_02005
OG0001179	Prbg.g_01860	Prbi.g_02006
OG0001180	Prbg.g_01861	Prbi.g_02007
OG0001181	Prbg.g_01862	Prbi.g_02008
OG0001182	Prbg.g_01863	Prbi.g_02009
OG0001183	Prbg.g_01864	Prbi.g_02010
OG0001184	Prbg.g_01866	Prbi.g_02012
OG0001185	Prbg.g_01868	Prbi.g_02027
OG0001186	Prbg.g_01869	Prbi.g_02028
OG0001187	Prbg.g_01870	Prbi.g_02030
OG0001188	Prbg.g_01871	Prbi.g_02031
OG0001189	Prbg.g_01872	Prbi.g_02032
OG0001190	Prbg.g_01873	Prbi.g_02033
OG0001191	Prbg.g_01874	Prbi.g_02034
OG0001192	Prbg.g_01875	Prbi.g_02035
OG0001193	Prbg.g_01876	Prbi.g_02036
OG0001194	Prbg.g_01877	Prbi.g_02037
OG0001195	Prbg.g_01878	Prbi.g_02038
OG0001196	Prbg.g_01879	Prbi.g_02039
OG0001197	Prbg.g_01880	Prbi.g_02040
OG0001198	Prbg.g_01881	Prbi.g_02041
OG0001199	Prbg.g_01882	Prbi.g_02042
OG0001200	Prbg.g_01883	Prbi.g_02043
OG0001201	Prbg.g_01884	Prbi.g_02044
OG0001202	Prbg.g_01885	Prbi.g_02045
OG0001203	Prbg.g_01887	Prbi.g_02047
OG0001204	Prbg.g_01889	Prbi.g_02049
OG0001205	Prbg.g_01891	Prbi.g_02050
OG0001206	Prbg.g_01892	Prbi.g_02051
OG0001207	Prbg.g_01893	Prbi.g_02052
OG0001208	Prbg.g_01894	Prbi.g_02053
OG0001209	Prbg.g_01895	Prbi.g_02054
OG0001210	Prbg.g_01896	Prbi.g_02055
OG0001211	Prbg.g_01897	Prbi.g_02056
OG0001212	Prbg.g_01898	Prbi.g_02057
OG0001213	Prbg.g_01899	Prbi.g_02058
OG0001214	Prbg.g_01901	Prbi.g_02060
OG0001215	Prbg.g_01902	Prbi.g_02061
OG0001216	Prbg.g_01903	Prbi.g_02062
OG0001217	Prbg.g_01904	Prbi.g_02063
OG0001218	Prbg.g_01905	Prbi.g_02064
OG0001219	Prbg.g_01908	Prbi.g_02067
OG0001220	Prbg.g_01909	Prbi.g_02068
OG0001221	Prbg.g_01913	Prbi.g_02071
OG0001222	Prbg.g_01914	Prbi.g_02072
OG0001223	Prbg.g_01915	Prbi.g_02073
OG0001224	Prbg.g_01917	Prbi.g_02074
OG0001225	Prbg.g_01918	Prbi.g_02075
OG0001226	Prbg.g_01919	Prbi.g_02076
OG0001227	Prbg.g_01920	Prbi.g_02077
OG0001228	Prbg.g_01921	Prbi.g_02078
OG0001229	Prbg.g_01922	Prbi.g_02079
OG0001230	Prbg.g_01923	Prbi.g_02080
OG0001231	Prbg.g_01924	Prbi.g_02081
OG0001232	Prbg.g_01927	Prbi.g_02082
OG0001233	Prbg.g_01928	Prbi.g_02083
OG0001234	Prbg.g_01929	Prbi.g_02084
OG0001235	Prbg.g_01930	Prbi.g_02085
OG0001236	Prbg.g_01932	Prbi.g_02087
OG0001237	Prbg.g_01933	Prbi.g_02088
OG0001238	Prbg.g_01936	Prbi.g_02090
OG0001239	Prbg.g_01937	Prbi.g_02091
OG0001240	Prbg.g_01938	Prbi.g_02092
OG0001241	Prbg.g_00758	Prbi.g_02094
OG0001242	Prbg.g_00759	Prbi.g_02095
OG0001243	Prbg.g_00760	Prbi.g_02096
OG0001244	Prbg.g_00761	Prbi.g_02097
OG0001245	Prbg.g_00762	Prbi.g_02098
OG0001246	Prbg.g_00763	Prbi.g_02099
OG0001247	Prbg.g_00764	Prbi.g_02100
OG0001248	Prbg.g_00765	Prbi.g_02101
OG0001249	Prbg.g_00766	Prbi.g_02102
OG0001250	Prbg.g_00767	Prbi.g_02103
OG0001251	Prbg.g_00862	Prbi.g_01522
OG0001252	Prbg.g_00912	Prbi.g_00146
OG0001253	Prbg.g_00927	Prbi.g_00174
OG0001254	Prbg.g_00060	Prbi.g_00305
OG0001255	Prbg.g_00116	Prbi.g_00357
OG0001257	Prbg.g_00201	Prbi.g_00485
OG0001258	Prbg.g_00217	Prbi.g_00501
OG0001259	Prbg.g_00309	Prbi.g_00592
OG0001260	Prbg.g_01249	Prbi.g_00791
OG0001261	Prbg.g_01195	Prbi.g_00882
OG0001262	Prbg.g_01212	Prbi.g_00898
OG0001263	Prbg.g_01507	Prbi.g_00918
OG0001264	Prbg.g_01083	Prbi.g_00950
OG0001265	Prbg.g_01330	Prbi.g_01062
OG0001266	Prbg.g_00358	Prbi.g_01111
OG0001267	Prbg.g_01504	Prbi.g_01191
OG0001268	Prbg.g_01489	Prbi.g_01204
OG0001269	Prbg.g_00504	Prbi.g_01422
OG0001270	Prbg.g_00634	Prbi.g_01630
OG0001271	Prbg.g_00647	Prbi.g_01641
OG0001272	Prbg.g_00367	Prbi.g_01683
OG0001273	Prbg.g_00708	Prbi.g_01684
OG0001274	Prbg.g_00726	Prbi.g_01689
OG0001275	Prbg.g_01561	Prbi.g_01705
OG0001276	Prbg.g_01351	Prbi.g_01724
OG0001277	Prbg.g_01609	Prbi.g_01738
OG0001278	Prbg.g_01641	Prbi.g_01779
OG0001279	Prbg.g_01645	Prbi.g_01783
OG0001281	Prbg.g_01718	Prbi.g_01851
OG0001282	Prbg.g_01655	Prbi.g_01877
OG0001283	Prbg.g_01827	Prbi.g_01976
OG0001284	Prbg.g_01858	Prbi.g_02004
OG0001285	Prbg.g_01888	Prbi.g_02048
OG0001286	Prbg.g_01940	Prbi.g_02093
OG0001288	Prbg.g_00157	Prbi.g_00438
OG0001290	Prbg.g_00843	Prbi.g_00030
OG0001291	Prbg.g_00798	Prbi.g_00078
OG0001292	Prbg.g_00795	Prbi.g_00081
OG0001293	Prbg.g_00793	Prbi.g_00083
OG0001294	Prbg.g_00863	Prbi.g_00100
OG0001295	Prbg.g_00893	Prbi.g_00127
OG0001296	Prbg.g_00900	Prbi.g_00133
OG0001297	Prbg.g_00978	Prbi.g_00223
OG0001298	Prbg.g_01026	Prbi.g_00267
OG0001299	Prbg.g_01035	Prbi.g_00276
OG0001300	Prbg.g_00457	Prbi.g_00397
OG0001301	Prbg.g_01420	Prbi.g_00640
OG0001302	Prbg.g_00734, Prbg.g_01581	Prbi.g_00796
OG0001303	Prbg.g_01549	Prbi.g_00800
OG0001304	Prbg.g_01243	Prbi.g_01077
OG0001305	Prbg.g_01238	Prbi.g_01082
OG0001306	Prbg.g_01926	Prbi.g_01119
OG0001307	Prbg.g_00458	Prbi.g_01129
OG0001308	Prbg.g_00698	Prbi.g_01153
OG0001309	Prbg.g_01890	Prbi.g_01155
OG0001310	Prbg.g_00007	Prbi.g_01166
OG0001311	Prbg.g_01453	Prbi.g_01235
OG0001312	Prbg.g_00503	Prbi.g_01423
OG0001313	Prbg.g_00142	Prbi.g_01687
OG0001314	Prbg.g_01673	Prbi.g_01810
OG0001315	Prbg.g_01708	Prbi.g_01844
OG0001316	Prbg.g_01823	Prbi.g_01972
OG0001318	Prbg.g_00915	Prbi.g_00149
OG0001319	Prbg.g_01020	Prbi.g_00262
OG0001320	Prbg.g_00714	Prbi.g_00469
OG0001321	Prbg.g_00357	Prbi.g_00802
OG0001322	Prbg.g_01535	Prbi.g_00828
OG0001323	Prbg.g_01072	Prbi.g_01102
OG0001324	Prbg.g_00442	Prbi.g_01137
OG0001325	Prbg.g_00404	Prbi.g_01159
OG0001326	Prbg.g_00722	Prbi.g_01360
OG0001327	Prbg.g_00697	Prbi.g_01362
OG0001328	Prbg.g_00482	Prbi.g_01396
OG0001329	Prbg.g_01935	Prbi.g_01459
OG0001330	Prbg.g_00680	Prbi.g_01680
OG0001331	Prbg.g_01646	Prbi.g_01784
OG0001332	Prbg.g_01697	Prbi.g_01833
OG0001333	Prbg.g_01789	Prbi.g_01942
OG0001334	Prbg.g_01849	Prbi.g_01996
OG0001335	Prbg.g_01886	Prbi.g_02046
OG0001336	Prbg.g_00902	Prbi.g_00136
OG0001337	Prbg.g_00892	Prbi.g_00126
OG0001338	Prbg.g_00496	Prbi.g_00168
OG0001339	Prbg.g_00982	Prbi.g_00227
OG0001340	Prbg.g_01031	Prbi.g_00272
OG0001341	Prbg.g_01044	Prbi.g_00285
OG0001342	Prbg.g_00059	Prbi.g_00304
OG0001343	Prbg.g_00122	Prbi.g_00363
OG0001345	Prbg.g_00154	Prbi.g_00435
OG0001346	Prbg.g_00191	Prbi.g_00475
OG0001347	Prbg.g_00205	Prbi.g_00489
OG0001349	Prbg.g_00228	Prbi.g_00512
OG0001350	Prbg.g_00233	Prbi.g_00517
OG0001351	Prbg.g_00295	Prbi.g_00579
OG0001352	Prbg.g_01123	Prbi.g_00685
OG0001353	Prbg.g_01006	Prbi.g_00707
OG0001355	Prbg.g_01202	Prbi.g_00888
OG0001356	Prbg.g_01060	Prbi.g_00932
OG0001357	Prbg.g_01315	Prbi.g_01037
OG0001358	Prbg.g_01329	Prbi.g_01061
OG0001359	Prbg.g_00754	Prbi.g_01178
OG0001360	Prbg.g_00755	Prbi.g_01179
OG0001361	Prbg.g_01432	Prbi.g_01257
OG0001362	Prbg.g_00407	Prbi.g_01332
OG0001363	Prbg.g_00809	Prbi.g_01490
OG0001364	Prbg.g_00666	Prbi.g_01660
OG0001365	Prbg.g_00813	Prbi.g_01278
OG0001366	Prbg.g_01687	Prbi.g_01824
OG0001368	Prbg.g_01857	Prbi.g_02003
OG0001369	Prbg.g_01331	Prbi.g_01063
OG0001371	Prbg.g_00803	Prbi.g_00074
OG0001372	Prbg.g_00801	Prbi.g_00075
OG0001373	Prbg.g_00794	Prbi.g_00082
OG0001374	Prbg.g_00783	Prbi.g_00094
OG0001375	Prbg.g_00910	Prbi.g_00143
OG0001376	Prbg.g_01016	Prbi.g_00258
OG0001377	Prbg.g_01040	Prbi.g_00280
OG0001378	Prbg.g_00052	Prbi.g_00296
OG0001379	Prbg.g_00632	Prbi.g_00386
OG0001380	Prbg.g_01139	Prbi.g_00427
OG0001381	Prbg.g_00177	Prbi.g_00455
OG0001382	Prbg.g_00183	Prbi.g_00462
OG0001383	Prbg.g_00230	Prbi.g_00514
OG0001384	Prbg.g_00238	Prbi.g_00522
OG0001385	Prbg.g_01389	Prbi.g_00669
OG0001386	Prbg.g_01115	Prbi.g_00677
OG0001387	Prbg.g_01117	Prbi.g_00679
OG0001388	Prbg.g_01128	Prbi.g_00689
OG0001389	Prbg.g_01372	Prbi.g_00750
OG0001390	Prbg.g_01541	Prbi.g_00790
OG0001391	Prbg.g_01253	Prbi.g_00833
OG0001392	Prbg.g_01059	Prbi.g_00931
OG0001393	Prbg.g_01061	Prbi.g_00933
OG0001394	Prbg.g_01089	Prbi.g_00956
OG0001395	Prbg.g_01092	Prbi.g_00959
OG0001396	Prbg.g_01612	Prbi.g_01041
OG0001397	Prbg.g_01342	Prbi.g_01071
OG0001398	Prbg.g_01230	Prbi.g_01090
OG0001399	Prbg.g_01051	Prbi.g_01100
OG0001400	Prbg.g_01558	Prbi.g_01109
OG0001401	Prbg.g_00002	Prbi.g_01116
OG0001402	Prbg.g_01501	Prbi.g_01193
OG0001403	Prbg.g_00478	Prbi.g_01392
OG0001404	Prbg.g_01345	Prbi.g_01430
OG0001405	Prbg.g_00530	Prbi.g_01440
OG0001406	Prbg.g_00633	Prbi.g_01629
OG0001407	Prbg.g_00636	Prbi.g_01632
OG0001408	Prbg.g_00681	Prbi.g_01681
OG0001409	Prbg.g_01571	Prbi.g_01693
OG0001410	Prbg.g_00712	Prbi.g_01707
OG0001412	Prbg.g_01267	Prbi.g_00990
OG0001414	Prbg.g_01539	Prbi.g_00068
OG0001417	Prbg.g_01116	Prbi.g_00678
OG0001418	Prbg.g_00395	Prbi.g_00803
OG0001419	Prbg.g_01259	Prbi.g_00836
OG0001420	Prbg.g_01063	Prbi.g_00935
OG0001421	Prbg.g_01068	Prbi.g_00940
OG0001422	Prbg.g_00412	Prbi.g_01105
OG0001423	Prbg.g_00416	Prbi.g_01180
OG0001424	Prbg.g_00684	Prbi.g_01271
OG0001425	Prbg.g_01554	Prbi.g_01699
OG0001427	Prbg.g_01586	Prbi.g_00396
OG0001429	Prbg.g_01297	Prbi.g_01019
OG0001430	Prbg.g_00012	Prbi.g_01054
OG0001431	Prbg.g_00004	Prbi.g_01107
OG0001432	Prbg.g_01557	Prbi.g_01110
OG0001434	Prbg.g_01610, Prbg.g_00719	Prbi.g_01407
OG0001435	Prbg.g_01522	Prbi.g_01691
OG0001436	Prbg.g_01638	Prbi.g_01301
OG0001439	Prbg.g_01192	Prbi.g_00879
OG0001440	Prbg.g_01334	Prbi.g_01065
OG0001443	Prbg.g_01505	Prbi.g_01190
OG0001444	Prbg.g_01466	Prbi.g_01226
OG0001445	Prbg.g_00742	Prbi.g_01317, Prbi.g_01770
OG0001446	Prbg.g_00743	Prbi.g_01319, Prbi.g_01768
OG0001447	Prbg.g_01512	Prbi.g_01320, Prbi.g_01767
OG0001449	Prbg.g_00553	Prbi.g_01590
OG0001450	Prbg.g_01574, Prbg.g_01604	Prbi.g_01543, Prbi.g_01762
OG0001451	Prbg.g_00429	Prbi.g_01567, Prbi.g_02024
OG0001452	Prbg.g_01907	Prbi.g_02066
OG0001454	Prbg.g_00175	Prbi.g_00391
OG0001456	Prbg.g_00308	Prbi.g_00591
OG0001457	Prbg.g_01148	Prbi.g_00706
OG0001458	Prbg.g_00421	Prbi.g_00789
OG0001459	Prbg.g_00524	Prbi.g_00826
OG0001460	Prbg.g_00362	Prbi.g_00910
OG0001461	Prbg.g_01379	Prbi.g_00982
OG0001462	Prbg.g_01526	Prbi.g_01053
OG0001463	Prbg.g_00181	Prbi.g_01099
OG0001465	Prbg.g_01550	Prbi.g_01356
OG0001466	Prbg.g_00696	Prbi.g_01369
OG0001468	Prbg.g_01814	Prbi.g_01965
OG0001469	Prbg.g_01488	Prbi.g_01205
OG0001483	Prbg.g_00471	Prbi.g_01385
OG0001484	Prbg.g_00808	Prbi.g_01491
OG0001485	Prbg.g_01710	Prbi.g_01846
OG0001487	Prbg.g_00344	Prbi.g_00808
OG0001488	Prbg.g_00950	Prbi.g_00196
OG0001489	Prbg.g_01740	Prbi.g_00399
OG0001490	Prbg.g_01712	Prbi.g_00422
OG0001492	Prbg.g_01193	Prbi.g_00880
OG0001504	Prbg.g_01099	Prbi.g_00966
OG0001505	Prbg.g_00732	Prbi.g_01044
OG0001506	Prbg.g_01533	Prbi.g_01124
OG0001509	Prbg.g_00375	Prbi.g_01867
OG0001519	Prbg.g_00728	Prbi.g_00413
OG0001520	Prbg.g_01637	Prbi.g_01302
OG0001521	Prbg.g_00812	Prbi.g_01279
OG0001522	Prbg.g_00024, Prbg.g_01570	Prbi.g_01751
OG0001526	Prbg.g_01066	Prbi.g_00938
OG0001530	Prbg.g_01636	Prbi.g_01303
OG0001541	Prbg.g_00039	Prbi.g_01509
OG0001545	Prbg.g_01080	Prbi.g_00947
OG0001558	Prbg.g_00023	Prbi.g_01328
OG0001574	Prbg.g_00406	Prbi.g_01326
OG0001579	Prbg.g_00567	Prbi.g_01498
OG0001580	Prbg.g_00555	Prbi.g_01469
OG0001581	Prbg.g_00558	Prbi.g_01471
OG0001587	Prbg.g_00817	Prbi.g_01545
OG0001593	Prbg.g_00182	Prbi.g_00461
OG0001617	Prbg.g_00573	Prbi.g_01406
OG0001627	Prbg.g_01563	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001631	Prbg.g_00353	Prbi.g_01265
OG0001637	Prbg.g_00439	Prbi.g_00783, Prbi.g_00723
OG0001736	Prbg.g_01100	Prbi.g_00967
OG0001798	Prbg.g_01620	Prbi.g_00160
OG0001800	Prbg.g_01582	Prbi.g_01761
OG0001828	Prbg.g_01587	Prbi.g_01309
OG0001836	Prbg.g_01513	Prbi.g_01766, Prbi.g_01321
OG0001853	Prbg.g_01628	Prbi.g_01756
OG0001858	Prbg.g_01565	Prbi.g_01537
OG0001888	Prbg.g_01580	Prbi.g_01529
OG0001889	Prbg.g_01627	Prbi.g_01757
OG0001890	Prbg.g_01626	Prbi.g_01758
OG0002067	Prbg.g_00437	Prbi.g_00159
OG0002219	Prbg.g_00372	Prbi.g_00721, Prbi.g_01886
OG0002325	Prbg.g_00921	Prbi.g_01273
