Orthogroup	Prbg	Prbk
OG0001087	Prbg.g_01733	Prbk.g_00997
OG0001088	Prbg.g_01732	Prbk.g_01926
OG0001089	Prbg.g_01742	Prbk.g_00988
OG0001090	Prbg.g_01744	Prbk.g_00986
OG0001091	Prbg.g_01745	Prbk.g_00985
OG0001092	Prbg.g_01746	Prbk.g_00984
OG0001093	Prbg.g_01747	Prbk.g_00983
OG0001094	Prbg.g_01748	Prbk.g_00982
OG0001095	Prbg.g_01749	Prbk.g_00981
OG0001096	Prbg.g_01750	Prbk.g_00980
OG0001097	Prbg.g_01751	Prbk.g_00979
OG0001098	Prbg.g_01752	Prbk.g_00978
OG0001099	Prbg.g_01753	Prbk.g_00977
OG0001100	Prbg.g_01754	Prbk.g_00976
OG0001101	Prbg.g_01755	Prbk.g_00975
OG0001102	Prbg.g_01756	Prbk.g_00974
OG0001103	Prbg.g_01757	Prbk.g_00973
OG0001104	Prbg.g_01758	Prbk.g_00972
OG0001105	Prbg.g_01759	Prbk.g_00971
OG0001106	Prbg.g_01760	Prbk.g_00970
OG0001107	Prbg.g_01761	Prbk.g_00969
OG0001108	Prbg.g_01762	Prbk.g_00968
OG0001109	Prbg.g_01763	Prbk.g_00967
OG0001110	Prbg.g_01764	Prbk.g_00966
OG0001111	Prbg.g_01765	Prbk.g_00965
OG0001112	Prbg.g_01766	Prbk.g_00964
OG0001113	Prbg.g_01767	Prbk.g_00963
OG0001114	Prbg.g_01768	Prbk.g_00962
OG0001115	Prbg.g_01769	Prbk.g_00961
OG0001116	Prbg.g_01770	Prbk.g_00960
OG0001117	Prbg.g_01771	Prbk.g_00959
OG0001118	Prbg.g_01772	Prbk.g_00958
OG0001119	Prbg.g_01773	Prbk.g_00957
OG0001120	Prbg.g_01774	Prbk.g_00956
OG0001121	Prbg.g_01776	Prbk.g_00953
OG0001122	Prbg.g_01777	Prbk.g_00952
OG0001123	Prbg.g_01778	Prbk.g_00951
OG0001124	Prbg.g_01780	Prbk.g_00949
OG0001125	Prbg.g_01782	Prbk.g_00947
OG0001126	Prbg.g_01783	Prbk.g_00946
OG0001127	Prbg.g_01786	Prbk.g_00797
OG0001128	Prbg.g_01787	Prbk.g_00798
OG0001129	Prbg.g_01788	Prbk.g_00801
OG0001130	Prbg.g_01791	Prbk.g_00804
OG0001131	Prbg.g_01792	Prbk.g_00805
OG0001132	Prbg.g_01793	Prbk.g_00806
OG0001133	Prbg.g_01794	Prbk.g_00807
OG0001134	Prbg.g_01795	Prbk.g_00808
OG0001135	Prbg.g_01796	Prbk.g_00809
OG0001136	Prbg.g_01797	Prbk.g_00810
OG0001137	Prbg.g_01798	Prbk.g_00811
OG0001138	Prbg.g_01799	Prbk.g_00812
OG0001139	Prbg.g_01801	Prbk.g_00814
OG0001140	Prbg.g_01802	Prbk.g_00816
OG0001141	Prbg.g_01803	Prbk.g_00817
OG0001142	Prbg.g_01807	Prbk.g_00844
OG0001143	Prbg.g_01808	Prbk.g_00845
OG0001144	Prbg.g_01809	Prbk.g_00847
OG0001145	Prbg.g_01810	Prbk.g_00848
OG0001146	Prbg.g_01811	Prbk.g_00849
OG0001147	Prbg.g_01812	Prbk.g_00850
OG0001148	Prbg.g_01813	Prbk.g_00851
OG0001149	Prbg.g_01815	Prbk.g_00506
OG0001150	Prbg.g_01816	Prbk.g_00510
OG0001151	Prbg.g_01820	Prbk.g_00513
OG0001152	Prbg.g_01821	Prbk.g_00514
OG0001153	Prbg.g_01822	Prbk.g_00516
OG0001154	Prbg.g_01824	Prbk.g_00518
OG0001155	Prbg.g_01826	Prbk.g_00521
OG0001156	Prbg.g_01828	Prbk.g_00525
OG0001157	Prbg.g_01830	Prbk.g_00527
OG0001158	Prbg.g_01832	Prbk.g_00529
OG0001159	Prbg.g_01833	Prbk.g_00530
OG0001160	Prbg.g_01834	Prbk.g_00531
OG0001161	Prbg.g_01835	Prbk.g_00215
OG0001162	Prbg.g_01836	Prbk.g_00216
OG0001163	Prbg.g_01837	Prbk.g_00217
OG0001164	Prbg.g_01838	Prbk.g_00218
OG0001165	Prbg.g_01839	Prbk.g_00219
OG0001166	Prbg.g_01840	Prbk.g_00220
OG0001167	Prbg.g_01842	Prbk.g_00231
OG0001168	Prbg.g_01843	Prbk.g_00232
OG0001169	Prbg.g_01844	Prbk.g_00233
OG0001170	Prbg.g_01845	Prbk.g_00235
OG0001171	Prbg.g_01846	Prbk.g_00236
OG0001172	Prbg.g_01848	Prbk.g_00238
OG0001173	Prbg.g_01850	Prbk.g_01482
OG0001174	Prbg.g_01851	Prbk.g_01483
OG0001175	Prbg.g_01852	Prbk.g_01484
OG0001176	Prbg.g_01854	Prbk.g_01494
OG0001177	Prbg.g_01856	Prbk.g_01530
OG0001178	Prbg.g_01859	Prbk.g_01534
OG0001179	Prbg.g_01860	Prbk.g_01535
OG0001180	Prbg.g_01861	Prbk.g_01536
OG0001181	Prbg.g_01862	Prbk.g_01537
OG0001182	Prbg.g_01863	Prbk.g_01538
OG0001183	Prbg.g_01864	Prbk.g_01539
OG0001184	Prbg.g_01866	Prbk.g_01568
OG0001185	Prbg.g_01868	Prbk.g_01571
OG0001186	Prbg.g_01869	Prbk.g_01572
OG0001187	Prbg.g_01870	Prbk.g_01573
OG0001188	Prbg.g_01871	Prbk.g_01576
OG0001189	Prbg.g_01872	Prbk.g_01577
OG0001190	Prbg.g_01873	Prbk.g_01578
OG0001191	Prbg.g_01874	Prbk.g_01580
OG0001192	Prbg.g_01875	Prbk.g_01582
OG0001193	Prbg.g_01876	Prbk.g_01583
OG0001194	Prbg.g_01877	Prbk.g_01585
OG0001195	Prbg.g_01878	Prbk.g_01586
OG0001196	Prbg.g_01879	Prbk.g_01587
OG0001197	Prbg.g_01880	Prbk.g_01588
OG0001198	Prbg.g_01881	Prbk.g_01589
OG0001199	Prbg.g_01882	Prbk.g_01590
OG0001200	Prbg.g_01883	Prbk.g_01592
OG0001201	Prbg.g_01884	Prbk.g_01593
OG0001202	Prbg.g_01885	Prbk.g_01594
OG0001203	Prbg.g_01887	Prbk.g_01596
OG0001204	Prbg.g_01889	Prbk.g_01600
OG0001205	Prbg.g_01891	Prbk.g_01602
OG0001206	Prbg.g_01892	Prbk.g_01603
OG0001207	Prbg.g_01893	Prbk.g_02160
OG0001208	Prbg.g_01894	Prbk.g_02161
OG0001209	Prbg.g_01895	Prbk.g_02162
OG0001210	Prbg.g_01896	Prbk.g_02163
OG0001211	Prbg.g_01897	Prbk.g_02165
OG0001212	Prbg.g_01898	Prbk.g_02166
OG0001213	Prbg.g_01899	Prbk.g_02167
OG0001214	Prbg.g_01901	Prbk.g_02169
OG0001215	Prbg.g_01902	Prbk.g_02171
OG0001216	Prbg.g_01903	Prbk.g_02173
OG0001217	Prbg.g_01904	Prbk.g_02174
OG0001218	Prbg.g_01905	Prbk.g_02175
OG0001219	Prbg.g_01908	Prbk.g_02180
OG0001220	Prbg.g_01909	Prbk.g_02185
OG0001221	Prbg.g_01913	Prbk.g_02207
OG0001222	Prbg.g_01914	Prbk.g_02210
OG0001223	Prbg.g_01915	Prbk.g_02211
OG0001224	Prbg.g_01917	Prbk.g_02213
OG0001225	Prbg.g_01918	Prbk.g_02214
OG0001226	Prbg.g_01919	Prbk.g_02217
OG0001227	Prbg.g_01920	Prbk.g_02218
OG0001228	Prbg.g_01921	Prbk.g_02224
OG0001229	Prbg.g_01922	Prbk.g_02225
OG0001230	Prbg.g_01923	Prbk.g_02226
OG0001231	Prbg.g_01924	Prbk.g_02239
OG0001232	Prbg.g_01927	Prbk.g_02248
OG0001233	Prbg.g_01928	Prbk.g_02249
OG0001234	Prbg.g_01929	Prbk.g_02250
OG0001235	Prbg.g_01930	Prbk.g_02251
OG0001236	Prbg.g_01932	Prbk.g_02253
OG0001237	Prbg.g_01933	Prbk.g_02254
OG0001238	Prbg.g_01936	Prbk.g_02258
OG0001239	Prbg.g_01937	Prbk.g_02260
OG0001240	Prbg.g_01938	Prbk.g_02261
OG0001241	Prbg.g_00758	Prbk.g_02265
OG0001242	Prbg.g_00759	Prbk.g_02267
OG0001243	Prbg.g_00760	Prbk.g_02268
OG0001244	Prbg.g_00761	Prbk.g_02270
OG0001245	Prbg.g_00762	Prbk.g_02272
OG0001246	Prbg.g_00763	Prbk.g_02274
OG0001247	Prbg.g_00764	Prbk.g_02275
OG0001248	Prbg.g_00765	Prbk.g_02276
OG0001249	Prbg.g_00766	Prbk.g_02277
OG0001250	Prbg.g_00767	Prbk.g_02278
OG0001251	Prbg.g_00862	Prbk.g_00028
OG0001252	Prbg.g_00912	Prbk.g_00557
OG0001253	Prbg.g_00927	Prbk.g_00756
OG0001254	Prbg.g_00060	Prbk.g_00418
OG0001255	Prbg.g_00116	Prbk.g_00870
OG0001257	Prbg.g_00201	Prbk.g_02063
OG0001258	Prbg.g_00217	Prbk.g_01861
OG0001259	Prbg.g_00309	Prbk.g_01129
OG0001261	Prbg.g_01195	Prbk.g_02531
OG0001262	Prbg.g_01212	Prbk.g_02554
OG0001264	Prbg.g_01083	Prbk.g_02395
OG0001265	Prbg.g_01330	Prbk.g_00588
OG0001266	Prbg.g_00358	Prbk.g_01682
OG0001267	Prbg.g_01504	Prbk.g_01776
OG0001268	Prbg.g_01489	Prbk.g_01021
OG0001269	Prbg.g_00504	Prbk.g_01198
OG0001270	Prbg.g_00634	Prbk.g_02664
OG0001271	Prbg.g_00647	Prbk.g_01999
OG0001272	Prbg.g_00367	Prbk.g_01841
OG0001273	Prbg.g_00708	Prbk.g_01059
OG0001274	Prbg.g_00726	Prbk.g_01788
OG0001275	Prbg.g_01561	Prbk.g_02082
OG0001276	Prbg.g_01351	Prbk.g_02424
OG0001278	Prbg.g_01641	Prbk.g_00920
OG0001279	Prbg.g_01645	Prbk.g_00915
OG0001280	Prbg.g_01648	Prbk.g_00912
OG0001281	Prbg.g_01718	Prbk.g_01908
OG0001282	Prbg.g_01655	Prbk.g_00901
OG0001283	Prbg.g_01827	Prbk.g_00524
OG0001284	Prbg.g_01858	Prbk.g_01533
OG0001285	Prbg.g_01888	Prbk.g_01598
OG0001286	Prbg.g_01940	Prbk.g_02263
OG0001287	Prbg.g_00727	Prbk.g_01331, Prbk.g_02697
OG0001288	Prbg.g_00157	Prbk.g_00327
OG0001290	Prbg.g_00843	Prbk.g_01618
OG0001291	Prbg.g_00798	Prbk.g_01317
OG0001292	Prbg.g_00795	Prbk.g_01314
OG0001293	Prbg.g_00793	Prbk.g_01312
OG0001294	Prbg.g_00863	Prbk.g_00027
OG0001295	Prbg.g_00893	Prbk.g_00200
OG0001296	Prbg.g_00900	Prbk.g_00541
OG0001297	Prbg.g_00978	Prbk.g_01254
OG0001298	Prbg.g_01026	Prbk.g_01013
OG0001299	Prbg.g_01035	Prbk.g_01000
OG0001300	Prbg.g_00457	Prbk.g_00303
OG0001301	Prbg.g_01420	Prbk.g_02633
OG0001303	Prbg.g_01549	Prbk.g_01205
OG0001304	Prbg.g_01243	Prbk.g_00065
OG0001305	Prbg.g_01238	Prbk.g_00060
OG0001306	Prbg.g_01926	Prbk.g_02247
OG0001307	Prbg.g_00458	Prbk.g_02413
OG0001308	Prbg.g_00698	Prbk.g_01664
OG0001309	Prbg.g_01890	Prbk.g_01601
OG0001310	Prbg.g_00007	Prbk.g_01692
OG0001311	Prbg.g_01453	Prbk.g_00134
OG0001312	Prbg.g_00503	Prbk.g_01197
OG0001313	Prbg.g_00142	Prbk.g_01637
OG0001314	Prbg.g_01673	Prbk.g_01433
OG0001315	Prbg.g_01708	Prbk.g_01382
OG0001316	Prbg.g_01823	Prbk.g_00517
OG0001319	Prbg.g_01020	Prbk.g_01519
OG0001320	Prbg.g_00714	Prbk.g_01098
OG0001324	Prbg.g_00442	Prbk.g_02659
OG0001326	Prbg.g_00722	Prbk.g_01737
OG0001327	Prbg.g_00697	Prbk.g_01193
OG0001328	Prbg.g_00482	Prbk.g_01177
OG0001329	Prbg.g_01935	Prbk.g_02256
OG0001331	Prbg.g_01646	Prbk.g_00914
OG0001332	Prbg.g_01697	Prbk.g_01406
OG0001333	Prbg.g_01789	Prbk.g_00802
OG0001335	Prbg.g_01886	Prbk.g_01595
OG0001336	Prbg.g_00902	Prbk.g_00543
OG0001337	Prbg.g_00892	Prbk.g_00198
OG0001339	Prbg.g_00982	Prbk.g_01250
OG0001340	Prbg.g_01031	Prbk.g_01007
OG0001341	Prbg.g_01044	Prbk.g_00381
OG0001342	Prbg.g_00059	Prbk.g_00417
OG0001343	Prbg.g_00122	Prbk.g_00877
OG0001345	Prbg.g_00154	Prbk.g_00330
OG0001346	Prbg.g_00191	Prbk.g_02110
OG0001347	Prbg.g_00205	Prbk.g_02067
OG0001350	Prbg.g_00233	Prbk.g_01053
OG0001351	Prbg.g_00295	Prbk.g_01114
OG0001353	Prbg.g_01006	Prbk.g_00651
OG0001355	Prbg.g_01202	Prbk.g_02538
OG0001357	Prbg.g_01315	Prbk.g_00570
OG0001358	Prbg.g_01329	Prbk.g_00587
OG0001361	Prbg.g_01432	Prbk.g_00176
OG0001362	Prbg.g_00407	Prbk.g_01933
OG0001366	Prbg.g_01687	Prbk.g_01416
OG0001368	Prbg.g_01857	Prbk.g_01532
OG0001369	Prbg.g_01331	Prbk.g_00589
OG0001375	Prbg.g_00910	Prbk.g_00553
OG0001378	Prbg.g_00052	Prbk.g_00407
OG0001380	Prbg.g_01139	Prbk.g_01039
OG0001381	Prbg.g_00177	Prbk.g_00300
OG0001384	Prbg.g_00238	Prbk.g_01062
OG0001396	Prbg.g_01612	Prbk.g_02365
OG0001410	Prbg.g_00712	Prbk.g_00671
OG0001412	Prbg.g_01267	Prbk.g_02354
OG0001425	Prbg.g_01554	Prbk.g_00623
OG0001429	Prbg.g_01297	Prbk.g_02308
OG0001430	Prbg.g_00012	Prbk.g_01656
OG0001436	Prbg.g_01638	Prbk.g_02191
OG0001439	Prbg.g_01192	Prbk.g_02529
OG0001448	Prbg.g_00737	Prbk.g_01694
OG0001451	Prbg.g_00429	Prbk.g_02679, Prbk.g_01945
OG0001452	Prbg.g_01907	Prbk.g_02177
OG0001455	Prbg.g_00425	Prbk.g_01663, Prbk.g_01668
OG0001456	Prbg.g_00308	Prbk.g_01128
OG0001466	Prbg.g_00696	Prbk.g_00625
OG0001471	Prbg.g_00432	Prbk.g_02513
OG0001483	Prbg.g_00471	Prbk.g_01191
OG0001486	Prbg.g_01104	Prbk.g_02441
OG0001487	Prbg.g_00344	Prbk.g_02612
OG0001489	Prbg.g_01740	Prbk.g_00833
OG0001504	Prbg.g_01099	Prbk.g_02437
OG0001508	Prbg.g_01615	Prbk.g_02665
OG0001531	Prbg.g_00392, Prbg.g_00418	Prbk.g_00171, Prbk.g_01677
OG0001544	Prbg.g_00731	Prbk.g_00357
OG0001545	Prbg.g_01080	Prbk.g_02392
OG0001546	Prbg.g_01197	Prbk.g_02533
OG0001547	Prbg.g_00440, Prbg.g_00034	Prbk.g_01702
OG0001548	Prbg.g_00402, Prbg.g_01545	Prbk.g_02116
OG0001574	Prbg.g_00406	Prbk.g_01332
OG0001587	Prbg.g_00817	Prbk.g_00296
OG0001588	Prbg.g_01547	Prbk.g_00922
OG0001593	Prbg.g_00182	Prbk.g_02516
OG0001608	Prbg.g_00700	Prbk.g_00837, Prbk.g_00838
OG0001622	Prbg.g_00387	Prbk.g_01751
OG0001632	Prbg.g_00691	Prbk.g_00909
OG0001633	Prbg.g_00699	Prbk.g_01960
OG0001634	Prbg.g_00386	Prbk.g_01752
OG0001635	Prbg.g_00385	Prbk.g_01755
OG0001636	Prbg.g_00384	Prbk.g_01756
OG0001694	Prbg.g_00145	Prbk.g_00504
OG0001697	Prbg.g_01617, Prbg.g_01049	Prbk.g_01787
OG0001714	Prbg.g_00631	Prbk.g_01206
OG0001715	Prbg.g_01853	Prbk.g_01485
OG0001716	Prbg.g_01455	Prbk.g_00136
OG0001717	Prbg.g_01056	Prbk.g_01652
OG0001718	Prbg.g_01050	Prbk.g_01658
OG0001719	Prbg.g_00118	Prbk.g_00872
OG0001737	Prbg.g_00833	Prbk.g_01605
OG0001738	Prbg.g_00884	Prbk.g_00003
OG0001739	Prbg.g_00883	Prbk.g_00005
OG0001740	Prbg.g_00882	Prbk.g_00006
OG0001741	Prbg.g_00871	Prbk.g_00019
OG0001742	Prbg.g_01543	Prbk.g_01517
OG0001743	Prbg.g_01021	Prbk.g_01516
OG0001744	Prbg.g_01695	Prbk.g_01408
OG0001745	Prbg.g_00284	Prbk.g_01875
OG0001746	Prbg.g_00491	Prbk.g_01168
OG0001747	Prbg.g_01473	Prbk.g_00159
OG0001748	Prbg.g_01134	Prbk.g_01809
OG0001749	Prbg.g_01124	Prbk.g_01840
OG0001750	Prbg.g_01343	Prbk.g_00597
OG0001751	Prbg.g_01333	Prbk.g_00591
OG0001752	Prbg.g_01327	Prbk.g_00585
OG0001753	Prbg.g_01283	Prbk.g_02328
OG0001754	Prbg.g_01248	Prbk.g_02381
OG0001755	Prbg.g_01096	Prbk.g_02428
OG0001756	Prbg.g_01164	Prbk.g_02473
OG0001757	Prbg.g_00725	Prbk.g_02552
OG0001758	Prbg.g_01213	Prbk.g_02555
OG0001759	Prbg.g_01220	Prbk.g_02569
OG0001760	Prbg.g_01074	Prbk.g_02579
OG0001761	Prbg.g_01113	Prbk.g_02583
OG0001762	Prbg.g_01392	Prbk.g_00716
OG0001763	Prbg.g_00895	Prbk.g_02119
OG0001764	Prbg.g_00138	Prbk.g_00363
OG0001765	Prbg.g_00109	Prbk.g_00859
OG0001766	Prbg.g_00108	Prbk.g_00858
OG0001767	Prbg.g_00107	Prbk.g_00856
OG0001768	Prbg.g_00106	Prbk.g_00855
OG0001769	Prbg.g_00105	Prbk.g_00854
OG0001770	Prbg.g_01800	Prbk.g_00813
OG0001771	Prbg.g_01784	Prbk.g_00945
OG0001772	Prbg.g_00904	Prbk.g_00545
OG0001773	Prbg.g_00810	Prbk.g_00558
OG0001774	Prbg.g_00958	Prbk.g_00787
OG0001775	Prbg.g_00964	Prbk.g_01276
OG0001776	Prbg.g_00463	Prbk.g_00673
OG0001777	Prbg.g_01906	Prbk.g_02176
OG0001778	Prbg.g_01910	Prbk.g_02186
OG0001779	Prbg.g_01911	Prbk.g_02187
OG0001780	Prbg.g_01338	Prbk.g_02188
OG0001781	Prbg.g_01916	Prbk.g_02212
OG0001782	Prbg.g_01925	Prbk.g_02246
OG0001795	Prbg.g_00281	Prbk.g_01878
OG0001799	Prbg.g_00685	Prbk.g_01648
OG0001800	Prbg.g_01582	Prbk.g_01680
OG0001801	Prbg.g_01536	Prbk.g_01681
OG0001802	Prbg.g_00400	Prbk.g_01806
OG0001803	Prbg.g_01320	Prbk.g_00577
OG0001831	Prbg.g_01491	Prbk.g_01023
OG0001832	Prbg.g_01479	Prbk.g_00148
OG0001852	Prbg.g_00026	Prbk.g_00173
OG0001883	Prbg.g_00839	Prbk.g_01612
OG0001884	Prbg.g_01841	Prbk.g_00229
OG0001885	Prbg.g_00640	Prbk.g_02005
OG0001886	Prbg.g_00279	Prbk.g_01880
OG0001887	Prbg.g_01463	Prbk.g_01500
OG0001888	Prbg.g_01580	Prbk.g_01713
OG0001891	Prbg.g_01138	Prbk.g_01955
OG0001892	Prbg.g_00738	Prbk.g_00921
OG0001893	Prbg.g_01246	Prbk.g_00069
OG0001894	Prbg.g_01276	Prbk.g_02338
OG0001895	Prbg.g_00802	Prbk.g_02519
OG0001896	Prbg.g_00420	Prbk.g_02585
OG0001897	Prbg.g_00126	Prbk.g_00886
OG0001898	Prbg.g_01036	Prbk.g_00370
OG0001899	Prbg.g_00826	Prbk.g_02149
OG0001900	Prbg.g_00827	Prbk.g_02150
OG0001901	Prbg.g_00831	Prbk.g_02159
OG0001902	Prbg.g_01934	Prbk.g_02255
OG0001905	Prbg.g_01600, Prbg.g_01618	Prbk.g_00109
OG0001920	Prbg.g_01661	Prbk.g_01446
OG0001921	Prbg.g_01417	Prbk.g_02636
OG0001923	Prbg.g_01594	Prbk.g_00358
OG0001925	Prbg.g_00704	Prbk.g_02026
OG0001967	Prbg.g_00710	Prbk.g_01464
OG0001968	Prbg.g_00638	Prbk.g_02007
OG0001970	Prbg.g_00014	Prbk.g_01813
OG0001971	Prbg.g_00015	Prbk.g_01814
OG0001972	Prbg.g_01308	Prbk.g_02294
OG0001973	Prbg.g_00933	Prbk.g_00762
OG0001980	Prbg.g_01318	Prbk.g_01342
OG0001994	Prbg.g_00146	Prbk.g_00745
OG0001995	Prbg.g_00845	Prbk.g_01620
OG0001997	Prbg.g_00020	Prbk.g_01491
OG0001998	Prbg.g_00019	Prbk.g_01490
OG0001999	Prbg.g_00018	Prbk.g_01489
OG0002004	Prbg.g_00815	Prbk.g_00498
OG0002040	Prbg.g_01584	Prbk.g_00369
OG0002044	Prbg.g_00988	Prbk.g_00689
OG0002071	Prbg.g_00736	Prbk.g_02027
