Orthogroup	Prbg	Prav
OG0001122	Prbg.g_01777	Prav.g_00625
OG0001123	Prbg.g_01778	Prav.g_00626
OG0001124	Prbg.g_01780	Prav.g_00628
OG0001125	Prbg.g_01782	Prav.g_00630
OG0001126	Prbg.g_01783	Prav.g_00631
OG0001127	Prbg.g_01786	Prav.g_00633
OG0001128	Prbg.g_01787	Prav.g_00634
OG0001129	Prbg.g_01788	Prav.g_00635
OG0001130	Prbg.g_01791	Prav.g_00638
OG0001131	Prbg.g_01792	Prav.g_00639
OG0001132	Prbg.g_01793	Prav.g_00640
OG0001133	Prbg.g_01794	Prav.g_00641
OG0001134	Prbg.g_01795	Prav.g_00642
OG0001135	Prbg.g_01796	Prav.g_00643
OG0001136	Prbg.g_01797	Prav.g_00644
OG0001137	Prbg.g_01798	Prav.g_00645
OG0001138	Prbg.g_01799	Prav.g_00646
OG0001139	Prbg.g_01801	Prav.g_00647
OG0001140	Prbg.g_01802	Prav.g_00648
OG0001141	Prbg.g_01803	Prav.g_00649
OG0001142	Prbg.g_01807	Prav.g_00653
OG0001143	Prbg.g_01808	Prav.g_00654
OG0001144	Prbg.g_01809	Prav.g_00655
OG0001145	Prbg.g_01810	Prav.g_00656
OG0001146	Prbg.g_01811	Prav.g_00657
OG0001147	Prbg.g_01812	Prav.g_00658
OG0001148	Prbg.g_01813	Prav.g_00659
OG0001149	Prbg.g_01815	Prav.g_00661
OG0001150	Prbg.g_01816	Prav.g_00662
OG0001151	Prbg.g_01820	Prav.g_00664
OG0001152	Prbg.g_01821	Prav.g_00665
OG0001153	Prbg.g_01822	Prav.g_00666
OG0001154	Prbg.g_01824	Prav.g_00668
OG0001155	Prbg.g_01826	Prav.g_00670
OG0001156	Prbg.g_01828	Prav.g_00672
OG0001157	Prbg.g_01830	Prav.g_00673
OG0001158	Prbg.g_01832	Prav.g_00675
OG0001159	Prbg.g_01833	Prav.g_00676
OG0001160	Prbg.g_01834	Prav.g_00677
OG0001161	Prbg.g_01835	Prav.g_00678
OG0001162	Prbg.g_01836	Prav.g_00679
OG0001163	Prbg.g_01837	Prav.g_00680
OG0001164	Prbg.g_01838	Prav.g_00681
OG0001165	Prbg.g_01839	Prav.g_00682
OG0001166	Prbg.g_01840	Prav.g_00683
OG0001167	Prbg.g_01842	Prav.g_00684
OG0001168	Prbg.g_01843	Prav.g_00685
OG0001169	Prbg.g_01844	Prav.g_00686
OG0001170	Prbg.g_01845	Prav.g_00687
OG0001171	Prbg.g_01846	Prav.g_00688
OG0001172	Prbg.g_01848	Prav.g_00690
OG0001173	Prbg.g_01850	Prav.g_00692
OG0001174	Prbg.g_01851	Prav.g_00693
OG0001175	Prbg.g_01852	Prav.g_00694
OG0001176	Prbg.g_01854	Prav.g_00695
OG0001177	Prbg.g_01856	Prav.g_00697
OG0001178	Prbg.g_01859	Prav.g_00700
OG0001179	Prbg.g_01860	Prav.g_00701
OG0001180	Prbg.g_01861	Prav.g_00702
OG0001181	Prbg.g_01862	Prav.g_00703
OG0001182	Prbg.g_01863	Prav.g_00704
OG0001183	Prbg.g_01864	Prav.g_00705
OG0001184	Prbg.g_01866	Prav.g_00707
OG0001185	Prbg.g_01868	Prav.g_00710
OG0001186	Prbg.g_01869	Prav.g_00711
OG0001187	Prbg.g_01870	Prav.g_00712
OG0001188	Prbg.g_01871	Prav.g_00713
OG0001189	Prbg.g_01872	Prav.g_00714
OG0001190	Prbg.g_01873	Prav.g_00715
OG0001191	Prbg.g_01874	Prav.g_00716
OG0001192	Prbg.g_01875	Prav.g_00717
OG0001193	Prbg.g_01876	Prav.g_00718
OG0001194	Prbg.g_01877	Prav.g_00719
OG0001195	Prbg.g_01878	Prav.g_00720
OG0001196	Prbg.g_01879	Prav.g_00721
OG0001197	Prbg.g_01880	Prav.g_00722
OG0001198	Prbg.g_01881	Prav.g_00723
OG0001199	Prbg.g_01882	Prav.g_00724
OG0001200	Prbg.g_01883	Prav.g_00725
OG0001201	Prbg.g_01884	Prav.g_00726
OG0001202	Prbg.g_01885	Prav.g_00727
OG0001203	Prbg.g_01887	Prav.g_00729
OG0001204	Prbg.g_01889	Prav.g_00731
OG0001205	Prbg.g_01891	Prav.g_00732
OG0001206	Prbg.g_01892	Prav.g_00733
OG0001207	Prbg.g_01893	Prav.g_00734
OG0001208	Prbg.g_01894	Prav.g_00735
OG0001209	Prbg.g_01895	Prav.g_00736
OG0001210	Prbg.g_01896	Prav.g_00737
OG0001211	Prbg.g_01897	Prav.g_00738
OG0001212	Prbg.g_01898	Prav.g_00739
OG0001213	Prbg.g_01899	Prav.g_00740
OG0001214	Prbg.g_01901	Prav.g_00742
OG0001215	Prbg.g_01902	Prav.g_00743
OG0001216	Prbg.g_01903	Prav.g_00744
OG0001217	Prbg.g_01904	Prav.g_00745
OG0001218	Prbg.g_01905	Prav.g_00746
OG0001219	Prbg.g_01908	Prav.g_00749
OG0001220	Prbg.g_01909	Prav.g_00750
OG0001221	Prbg.g_01913	Prav.g_00753
OG0001222	Prbg.g_01914	Prav.g_00754
OG0001223	Prbg.g_01915	Prav.g_00755
OG0001224	Prbg.g_01917	Prav.g_00756
OG0001225	Prbg.g_01918	Prav.g_00757
OG0001226	Prbg.g_01919	Prav.g_00758
OG0001227	Prbg.g_01920	Prav.g_00759
OG0001228	Prbg.g_01921	Prav.g_00760
OG0001229	Prbg.g_01922	Prav.g_00761
OG0001230	Prbg.g_01923	Prav.g_00762
OG0001231	Prbg.g_01924	Prav.g_00763
OG0001232	Prbg.g_01927	Prav.g_00764
OG0001233	Prbg.g_01928	Prav.g_00765
OG0001234	Prbg.g_01929	Prav.g_00766
OG0001235	Prbg.g_01930	Prav.g_00767
OG0001236	Prbg.g_01932	Prav.g_00769
OG0001237	Prbg.g_01933	Prav.g_00770
OG0001238	Prbg.g_01936	Prav.g_00772
OG0001239	Prbg.g_01937	Prav.g_00773
OG0001240	Prbg.g_01938	Prav.g_00774
OG0001241	Prbg.g_00758	Prav.g_00776
OG0001242	Prbg.g_00759	Prav.g_00778
OG0001243	Prbg.g_00760	Prav.g_00779
OG0001244	Prbg.g_00761	Prav.g_00780
OG0001245	Prbg.g_00762	Prav.g_00781
OG0001246	Prbg.g_00763	Prav.g_00782
OG0001247	Prbg.g_00764	Prav.g_00783
OG0001248	Prbg.g_00765	Prav.g_00784
OG0001249	Prbg.g_00766	Prav.g_00785
OG0001250	Prbg.g_00767	Prav.g_00786
OG0001251	Prbg.g_00862	Prav.g_00157
OG0001252	Prbg.g_00912	Prav.g_00203
OG0001254	Prbg.g_00060	Prav.g_01927
OG0001255	Prbg.g_00116	Prav.g_01979
OG0001257	Prbg.g_00201	Prav.g_01080
OG0001258	Prbg.g_00217	Prav.g_01096
OG0001259	Prbg.g_00309	Prav.g_01186
OG0001260	Prbg.g_01249	Prav.g_00345
OG0001261	Prbg.g_01195	Prav.g_00431
OG0001262	Prbg.g_01212	Prav.g_00447
OG0001263	Prbg.g_01507	Prav.g_00467
OG0001264	Prbg.g_01083	Prav.g_00498
OG0001265	Prbg.g_01330	Prav.g_00909
OG0001266	Prbg.g_00358	Prav.g_00236
OG0001267	Prbg.g_01504	Prav.g_00049
OG0001268	Prbg.g_01489	Prav.g_00062
OG0001269	Prbg.g_00504	Prav.g_01456
OG0001270	Prbg.g_00634	Prav.g_01618
OG0001271	Prbg.g_00647	Prav.g_01629
OG0001272	Prbg.g_00367	Prav.g_01669
OG0001273	Prbg.g_00708	Prav.g_01670
OG0001274	Prbg.g_00726	Prav.g_01675
OG0001275	Prbg.g_01561	Prav.g_01691
OG0001276	Prbg.g_01351	Prav.g_01704, Prav.g_00969
OG0001277	Prbg.g_01609	Prav.g_01720
OG0001278	Prbg.g_01641	Prav.g_01753
OG0001279	Prbg.g_01645	Prav.g_01757
OG0001280	Prbg.g_01648	Prav.g_01760
OG0001281	Prbg.g_01718	Prav.g_00271
OG0001282	Prbg.g_01655	Prav.g_00296
OG0001283	Prbg.g_01827	Prav.g_00671
OG0001284	Prbg.g_01858	Prav.g_00699
OG0001285	Prbg.g_01888	Prav.g_00730
OG0001286	Prbg.g_01940	Prav.g_00775
OG0001287	Prbg.g_00727	Prav.g_01386
OG0001288	Prbg.g_00157	Prav.g_01036
OG0001290	Prbg.g_00843	Prav.g_00098
OG0001291	Prbg.g_00798	Prav.g_00136
OG0001292	Prbg.g_00795	Prav.g_00139
OG0001293	Prbg.g_00793	Prav.g_00141
OG0001294	Prbg.g_00863	Prav.g_00158
OG0001295	Prbg.g_00893	Prav.g_00184
OG0001296	Prbg.g_00900	Prav.g_00190
OG0001297	Prbg.g_00978	Prav.g_00839
OG0001298	Prbg.g_01026	Prav.g_01890
OG0001299	Prbg.g_01035	Prav.g_01899
OG0001300	Prbg.g_00457	Prav.g_00992
OG0001301	Prbg.g_01420	Prav.g_01235
OG0001302	Prbg.g_00734, Prbg.g_01581	Prav.g_00350
OG0001303	Prbg.g_01549	Prav.g_00355
OG0001304	Prbg.g_01243	Prav.g_00924
OG0001305	Prbg.g_01238	Prav.g_00929
OG0001306	Prbg.g_01926	Prav.g_00244
OG0001307	Prbg.g_00458	Prav.g_00254
OG0001308	Prbg.g_00698	Prav.g_00014
OG0001309	Prbg.g_01890	Prav.g_00016
OG0001310	Prbg.g_00007	Prav.g_00024
OG0001311	Prbg.g_01453	Prav.g_01853
OG0001312	Prbg.g_00503	Prav.g_01457
OG0001313	Prbg.g_00142	Prav.g_01673
OG0001314	Prbg.g_01673	Prav.g_01784
OG0001315	Prbg.g_01708	Prav.g_01819
OG0001316	Prbg.g_01823	Prav.g_00667
OG0001318	Prbg.g_00915	Prav.g_00206
OG0001319	Prbg.g_01020	Prav.g_00800
OG0001320	Prbg.g_00714	Prav.g_01065
OG0001322	Prbg.g_01535	Prav.g_00376
OG0001323	Prbg.g_01072	Prav.g_00227
OG0001324	Prbg.g_00442	Prav.g_00262
OG0001325	Prbg.g_00404	Prav.g_00017
OG0001326	Prbg.g_00722	Prav.g_01406
OG0001327	Prbg.g_00697	Prav.g_01408
OG0001328	Prbg.g_00482	Prav.g_01443
OG0001329	Prbg.g_01935	Prav.g_01493
OG0001330	Prbg.g_00680	Prav.g_01666
OG0001331	Prbg.g_01646	Prav.g_01758
OG0001332	Prbg.g_01697	Prav.g_01808
OG0001333	Prbg.g_01789	Prav.g_00636
OG0001334	Prbg.g_01849	Prav.g_00691
OG0001335	Prbg.g_01886	Prav.g_00728
OG0001336	Prbg.g_00902	Prav.g_00193
OG0001337	Prbg.g_00892	Prav.g_00183
OG0001338	Prbg.g_00496	Prav.g_00211
OG0001339	Prbg.g_00982	Prav.g_00835
OG0001340	Prbg.g_01031	Prav.g_01895
OG0001341	Prbg.g_01044	Prav.g_01908
OG0001342	Prbg.g_00059	Prav.g_01926
OG0001343	Prbg.g_00122	Prav.g_01985
OG0001345	Prbg.g_00154	Prav.g_01033
OG0001346	Prbg.g_00191	Prav.g_01070
OG0001347	Prbg.g_00205	Prav.g_01084
OG0001349	Prbg.g_00228	Prav.g_01107
OG0001350	Prbg.g_00233	Prav.g_01112
OG0001351	Prbg.g_00295	Prav.g_01174
OG0001352	Prbg.g_01123	Prav.g_01280
OG0001353	Prbg.g_01006	Prav.g_01308
OG0001355	Prbg.g_01202	Prav.g_00437
OG0001356	Prbg.g_01060	Prav.g_00481
OG0001357	Prbg.g_01315	Prav.g_00584
OG0001358	Prbg.g_01329	Prav.g_00908
OG0001359	Prbg.g_00754	Prav.g_00037
OG0001360	Prbg.g_00755	Prav.g_00038
OG0001361	Prbg.g_01432	Prav.g_01831
OG0001362	Prbg.g_00407	Prav.g_01392
OG0001363	Prbg.g_00809	Prav.g_01506
OG0001364	Prbg.g_00666	Prav.g_01648
OG0001365	Prbg.g_00813	Prav.g_01504
OG0001366	Prbg.g_01687	Prav.g_01798
OG0001368	Prbg.g_01857	Prav.g_00698
OG0001369	Prbg.g_01331	Prav.g_00910
OG0001371	Prbg.g_00803	Prav.g_00132
OG0001372	Prbg.g_00801	Prav.g_00133
OG0001373	Prbg.g_00794	Prav.g_00140
OG0001374	Prbg.g_00783	Prav.g_00152
OG0001375	Prbg.g_00910	Prav.g_00200
OG0001376	Prbg.g_01016	Prav.g_00804
OG0001377	Prbg.g_01040	Prav.g_01903
OG0001378	Prbg.g_00052	Prav.g_01919
OG0001379	Prbg.g_00632	Prav.g_00981
OG0001380	Prbg.g_01139	Prav.g_01383, Prav.g_01879
OG0001382	Prbg.g_00183	Prav.g_01058
OG0001383	Prbg.g_00230	Prav.g_01109
OG0001384	Prbg.g_00238	Prav.g_01117
OG0001385	Prbg.g_01389	Prav.g_01264
OG0001386	Prbg.g_01115	Prav.g_01272
OG0001387	Prbg.g_01117	Prav.g_01274
OG0001388	Prbg.g_01128	Prav.g_01284
OG0001389	Prbg.g_01372	Prav.g_00311
OG0001390	Prbg.g_01541	Prav.g_00344
OG0001391	Prbg.g_01253	Prav.g_00382
OG0001392	Prbg.g_01059	Prav.g_00480
OG0001393	Prbg.g_01061	Prav.g_00482
OG0001394	Prbg.g_01089	Prav.g_00504
OG0001395	Prbg.g_01092	Prav.g_00507
OG0001396	Prbg.g_01612	Prav.g_00946
OG0001397	Prbg.g_01342	Prav.g_00918
OG0001398	Prbg.g_01230	Prav.g_00937
OG0001399	Prbg.g_01051	Prav.g_00225
OG0001400	Prbg.g_01558	Prav.g_00234
OG0001401	Prbg.g_00002	Prav.g_00241
OG0001402	Prbg.g_01501	Prav.g_00051
OG0001403	Prbg.g_00478	Prav.g_01439
OG0001404	Prbg.g_01345	Prav.g_01464
OG0001405	Prbg.g_00530	Prav.g_01474
OG0001406	Prbg.g_00633	Prav.g_01617
OG0001407	Prbg.g_00636	Prav.g_01620
OG0001408	Prbg.g_00681	Prav.g_01667
OG0001409	Prbg.g_01571	Prav.g_01680
OG0001410	Prbg.g_00712	Prav.g_01693
OG0001414	Prbg.g_01539	Prav.g_00126
OG0001417	Prbg.g_01116	Prav.g_01273
OG0001418	Prbg.g_00395	Prav.g_00358
OG0001419	Prbg.g_01259	Prav.g_00386
OG0001420	Prbg.g_01063	Prav.g_00484
OG0001421	Prbg.g_01068	Prav.g_00488
OG0001422	Prbg.g_00412	Prav.g_00231
OG0001424	Prbg.g_00684	Prav.g_02005
OG0001425	Prbg.g_01554	Prav.g_01686
OG0001427	Prbg.g_01586	Prav.g_00991
OG0001429	Prbg.g_01297	Prav.g_00566
OG0001430	Prbg.g_00012	Prav.g_00901
OG0001431	Prbg.g_00004	Prav.g_00232
OG0001432	Prbg.g_01557	Prav.g_00235
OG0001434	Prbg.g_01610, Prbg.g_00719	Prav.g_01717
OG0001435	Prbg.g_01522	Prav.g_01679
OG0001436	Prbg.g_01638	Prav.g_00957
OG0001439	Prbg.g_01192	Prav.g_00429
OG0001440	Prbg.g_01334	Prav.g_00912
OG0001443	Prbg.g_01505	Prav.g_00048
OG0001444	Prbg.g_01466	Prav.g_01862
OG0001445	Prbg.g_00742	Prav.g_01882
OG0001446	Prbg.g_00743	Prav.g_01885
OG0001447	Prbg.g_01512	Prav.g_01886
OG0001448	Prbg.g_00737	Prav.g_01700
OG0001449	Prbg.g_00553	Prav.g_01558
OG0001450	Prbg.g_01574, Prbg.g_01604	Prav.g_01747
OG0001452	Prbg.g_01907	Prav.g_00748
OG0001454	Prbg.g_00175	Prav.g_00986
OG0001457	Prbg.g_01148	Prav.g_01300
OG0001459	Prbg.g_00524	Prav.g_00374
OG0001460	Prbg.g_00362	Prav.g_00459
OG0001462	Prbg.g_01526	Prav.g_00900
OG0001463	Prbg.g_00181	Prav.g_00223
OG0001465	Prbg.g_01550	Prav.g_01403
OG0001468	Prbg.g_01814	Prav.g_00660
OG0001469	Prbg.g_01488	Prav.g_00063
OG0001471	Prbg.g_00432	Prav.g_01021
OG0001483	Prbg.g_00471	Prav.g_01432
OG0001484	Prbg.g_00808	Prav.g_01507
OG0001485	Prbg.g_01710	Prav.g_00265
OG0001486	Prbg.g_01104	Prav.g_00518
OG0001487	Prbg.g_00344	Prav.g_01328
OG0001488	Prbg.g_00950	Prav.g_00866
OG0001490	Prbg.g_01712	Prav.g_01011
OG0001505	Prbg.g_00732	Prav.g_00891
OG0001506	Prbg.g_01533	Prav.g_00249
OG0001508	Prbg.g_01615	Prav.g_01678
OG0001509	Prbg.g_00375	Prav.g_00286
OG0001520	Prbg.g_01637	Prav.g_00958
OG0001521	Prbg.g_00812	Prav.g_00267
OG0001526	Prbg.g_01066	Prav.g_00486
OG0001530	Prbg.g_01636	Prav.g_00959
OG0001535	Prbg.g_01224	Prav.g_00455
OG0001541	Prbg.g_00039	Prav.g_01503, Prav.g_01548
OG0001545	Prbg.g_01080	Prav.g_00495
OG0001546	Prbg.g_01197	Prav.g_01365
OG0001558	Prbg.g_00023	Prav.g_01381
OG0001579	Prbg.g_00567	Prav.g_01559
OG0001580	Prbg.g_00555	Prav.g_01517
OG0001581	Prbg.g_00558	Prav.g_01515
OG0001588	Prbg.g_01547	Prav.g_01744
OG0001607	Prbg.g_00526, Prbg.g_00525	Prav.g_01367
OG0001608	Prbg.g_00700	Prav.g_01742
OG0001618	Prbg.g_00453	Prav.g_00109
OG0001627	Prbg.g_01563	Prav.g_00941
OG0001631	Prbg.g_00353	Prav.g_01823
OG0001632	Prbg.g_00691	Prav.g_01724
OG0001798	Prbg.g_01620	Prav.g_01743
OG0001828	Prbg.g_01587	Prav.g_01389
OG0001834	Prbg.g_00401	Prav.g_01368
OG0001836	Prbg.g_01513	Prav.g_01887
OG0001843	Prbg.g_00038	Prav.g_01556
OG0001873	Prbg.g_00527	Prav.g_01366, Prav.g_00949
OG0001881	Prbg.g_01622	Prav.g_01723, Prav.g_01874
OG0001924	Prbg.g_00701	Prav.g_01725
OG0001951	Prbg.g_00564	Prav.g_01519
OG0001962	Prbg.g_00499	Prav.g_01540
OG0001963	Prbg.g_00498	Prav.g_01539
OG0001964	Prbg.g_00497	Prav.g_01538
OG0001981	Prbg.g_00570	Prav.g_01543
OG0001997	Prbg.g_00020	Prav.g_00966
OG0001998	Prbg.g_00019	Prav.g_00967
OG0001999	Prbg.g_00018	Prav.g_00968
OG0002067	Prbg.g_00437	Prav.g_01215
OG0002141	Prbg.g_00438	Prav.g_01216
OG0002337	Prbg.g_01640	Prav.g_01372
