Orthogroup	Prae	Syat
OG0001183	Prae.g_01780	Syat.g_01632
OG0001184	Prae.g_01796	Syat.g_02160
OG0001185	Prae.g_01810	Syat.g_02200
OG0001186	Prae.g_01833	Syat.g_02235
OG0001187	Prae.g_01837	Syat.g_02256
OG0001188	Prae.g_01839	Syat.g_02261
OG0001189	Prae.g_01856	Syat.g_02287
OG0001190	Prae.g_01860	Syat.g_02692
OG0001191	Prae.g_01870	Syat.g_02675
OG0001192	Prae.g_01875	Syat.g_02663
OG0001193	Prae.g_01885	Syat.g_02513
OG0001194	Prae.g_01886	Syat.g_02515
OG0001195	Prae.g_01887	Syat.g_02516
OG0001196	Prae.g_01900	Syat.g_02398
OG0001197	Prae.g_01901	Syat.g_02396
OG0001199	Prae.g_00074	Syat.g_01475
OG0001200	Prae.g_00076	Syat.g_01477
OG0001201	Prae.g_00107	Syat.g_01572
OG0001202	Prae.g_00202	Syat.g_02812
OG0001203	Prae.g_00241	Syat.g_01447
OG0001204	Prae.g_00246	Syat.g_01867
OG0001205	Prae.g_00419	Syat.g_01287
OG0001206	Prae.g_00436	Syat.g_03268
OG0001207	Prae.g_00451	Syat.g_03162
OG0001208	Prae.g_00456	Syat.g_03172
OG0001209	Prae.g_00510	Syat.g_03273
OG0001210	Prae.g_00515	Syat.g_00103
OG0001211	Prae.g_00525	Syat.g_00078
OG0001213	Prae.g_00603	Syat.g_03289
OG0001214	Prae.g_00611	Syat.g_00128
OG0001216	Prae.g_00713	Syat.g_00660
OG0001217	Prae.g_00752	Syat.g_02587
OG0001218	Prae.g_00759	Syat.g_01356
OG0001219	Prae.g_00794	Syat.g_00629
OG0001220	Prae.g_00857	Syat.g_01534
OG0001222	Prae.g_00956	Syat.g_00597
OG0001223	Prae.g_00982	Syat.g_00544
OG0001224	Prae.g_01036	Syat.g_00804
OG0001225	Prae.g_01038	Syat.g_00806
OG0001226	Prae.g_01066	Syat.g_01485
OG0001228	Prae.g_01208	Syat.g_00938
OG0001229	Prae.g_01366	Syat.g_00981
OG0001230	Prae.g_01451	Syat.g_01235
OG0001231	Prae.g_01556	Syat.g_02327
OG0001232	Prae.g_01646	Syat.g_03041
OG0001233	Prae.g_01666	Syat.g_03012
OG0001234	Prae.g_01701	Syat.g_02092
OG0001235	Prae.g_01711	Syat.g_01838
OG0001236	Prae.g_01793	Syat.g_02156
OG0001237	Prae.g_01797	Syat.g_02161
OG0001238	Prae.g_01871	Syat.g_02673
OG0001239	Prae.g_00071	Syat.g_01472
OG0001240	Prae.g_00093	Syat.g_01554
OG0001241	Prae.g_00101	Syat.g_01564
OG0001242	Prae.g_00119	Syat.g_02936
OG0001243	Prae.g_00125	Syat.g_02928
OG0001244	Prae.g_00141	Syat.g_02901
OG0001245	Prae.g_00380	Syat.g_00212
OG0001246	Prae.g_00478	Syat.g_03209
OG0001247	Prae.g_00657	Syat.g_01019
OG0001248	Prae.g_00659	Syat.g_03159
OG0001249	Prae.g_00784	Syat.g_01620
OG0001250	Prae.g_00846	Syat.g_00739
OG0001251	Prae.g_00893	Syat.g_00963, Syat.g_00621
OG0001252	Prae.g_01031	Syat.g_00787
OG0001255	Prae.g_01147	Syat.g_00843
OG0001256	Prae.g_01549	Syat.g_03111
OG0001257	Prae.g_01555	Syat.g_01716, Syat.g_00346, Syat.g_00438, Syat.g_00729, Syat.g_00918
OG0001258	Prae.g_01620	Syat.g_03119
OG0001259	Prae.g_01664	Syat.g_03014
OG0001261	Prae.g_01750	Syat.g_01791
OG0001262	Prae.g_01854	Syat.g_02285
OG0001263	Prae.g_00128	Syat.g_02926
OG0001265	Prae.g_00118	Syat.g_02938
OG0001266	Prae.g_00206	Syat.g_02808
OG0001267	Prae.g_00281	Syat.g_02060
OG0001268	Prae.g_00339	Syat.g_01608
OG0001269	Prae.g_00358	Syat.g_02369
OG0001270	Prae.g_00408	Syat.g_02968
OG0001271	Prae.g_00446	Syat.g_01374
OG0001272	Prae.g_00460	Syat.g_03176
OG0001274	Prae.g_00677	Syat.g_02727
OG0001275	Prae.g_00992	Syat.g_00529
OG0001276	Prae.g_01015	Syat.g_00705
OG0001277	Prae.g_01074	Syat.g_03312
OG0001278	Prae.g_01213	Syat.g_00895
OG0001279	Prae.g_01265	Syat.g_01252
OG0001281	Prae.g_01334	Syat.g_01159
OG0001282	Prae.g_01369	Syat.g_02780
OG0001283	Prae.g_01388	Syat.g_02403
OG0001286	Prae.g_01762	Syat.g_01656
OG0001287	Prae.g_01817	Syat.g_02208
OG0001288	Prae.g_01826	Syat.g_02225
OG0001289	Prae.g_00087	Syat.g_01527
OG0001290	Prae.g_00100	Syat.g_01563
OG0001291	Prae.g_00135	Syat.g_02916
OG0001292	Prae.g_00251	Syat.g_01873
OG0001293	Prae.g_00264	Syat.g_01995
OG0001294	Prae.g_00378	Syat.g_00409
OG0001295	Prae.g_00441	Syat.g_00945
OG0001296	Prae.g_00483	Syat.g_03217
OG0001297	Prae.g_00488	Syat.g_03221
OG0001298	Prae.g_00551	Syat.g_00043
OG0001299	Prae.g_00640	Syat.g_00401
OG0001300	Prae.g_00667	Syat.g_01025
OG0001303	Prae.g_00996	Syat.g_00628
OG0001304	Prae.g_01025	Syat.g_00690
OG0001305	Prae.g_01044	Syat.g_00813
OG0001306	Prae.g_01149	Syat.g_03234
OG0001307	Prae.g_01351	Syat.g_02082
OG0001308	Prae.g_01469	Syat.g_01176
OG0001309	Prae.g_01553	Syat.g_01113
OG0001310	Prae.g_01635	Syat.g_03066
OG0001311	Prae.g_01017	Syat.g_00703
OG0001315	Prae.g_00061	Syat.g_01634
OG0001317	Prae.g_00237	Syat.g_01451
OG0001318	Prae.g_00259	Syat.g_01888
OG0001319	Prae.g_00275	Syat.g_02048
OG0001323	Prae.g_00493	Syat.g_01111
OG0001325	Prae.g_00716	Syat.g_00664
OG0001326	Prae.g_00881	Syat.g_02525
OG0001327	Prae.g_01057	Syat.g_00414
OG0001329	Prae.g_01122	Syat.g_00097
OG0001331	Prae.g_01374	Syat.g_01301
OG0001333	Prae.g_01660	Syat.g_03018
OG0001336	Prae.g_01897	Syat.g_02402
OG0001345	Prae.g_01182	Syat.g_00290
OG0001348	Prae.g_01578	Syat.g_03316
OG0001351	Prae.g_00428	Syat.g_01318
OG0001353	Prae.g_00838	Syat.g_00717
OG0001354	Prae.g_00974	Syat.g_00558
OG0001356	Prae.g_01231	Syat.g_01035, Syat.g_01428
OG0001358	Prae.g_00594	Syat.g_03319
OG0001360	Prae.g_01086	Syat.g_00256
OG0001361	Prae.g_01179	Syat.g_00293
OG0001364	Prae.g_01786	Syat.g_02143
OG0001365	Prae.g_01864	Syat.g_02687
OG0001371	Prae.g_00653	Syat.g_01490
OG0001373	Prae.g_00880	Syat.g_02524
OG0001374	Prae.g_00888	Syat.g_02541
OG0001376	Prae.g_01050	Syat.g_00841
OG0001377	Prae.g_01051	Syat.g_00842
OG0001378	Prae.g_01095	Syat.g_02967
OG0001379	Prae.g_01323	Syat.g_01147
OG0001382	Prae.g_01570	Syat.g_00101
OG0001385	Prae.g_00877	Syat.g_02521
OG0001386	Prae.g_00878	Syat.g_02522
OG0001387	Prae.g_00879	Syat.g_02523
OG0001388	Prae.g_00882	Syat.g_02526
OG0001389	Prae.g_00883	Syat.g_02531
OG0001390	Prae.g_00884	Syat.g_02532
OG0001391	Prae.g_00885	Syat.g_02533
OG0001392	Prae.g_00886	Syat.g_02539
OG0001393	Prae.g_00887	Syat.g_02540
OG0001401	Prae.g_00687	Syat.g_00721
OG0001402	Prae.g_00767	Syat.g_03314
OG0001403	Prae.g_00030	Syat.g_02307
OG0001406	Prae.g_01049	Syat.g_00840
OG0001408	Prae.g_01069	Syat.g_00211
OG0001409	Prae.g_01170	Syat.g_01007
OG0001413	Prae.g_01544	Syat.g_02775, Syat.g_00853
OG0001415	Prae.g_00234	Syat.g_00017
OG0001416	Prae.g_00433	Syat.g_02491
OG0001417	Prae.g_00443	Syat.g_01705
OG0001418	Prae.g_00658	Syat.g_03267
OG0001420	Prae.g_01104	Syat.g_01099
OG0001421	Prae.g_01550	Syat.g_03056
OG0001429	Prae.g_00795	Syat.g_00627
OG0001430	Prae.g_01287	Syat.g_03343
OG0001432	Prae.g_01542	Syat.g_00846
OG0001433	Prae.g_01232	Syat.g_01429
OG0001437	Prae.g_00233	Syat.g_00016
OG0001438	Prae.g_00294	Syat.g_02076
OG0001439	Prae.g_00308	Syat.g_02105
OG0001441	Prae.g_00495	Syat.g_01109
OG0001449	Prae.g_00394	Syat.g_00800
OG0001451	Prae.g_00866	Syat.g_02877
OG0001452	Prae.g_00895	Syat.g_01881
OG0001453	Prae.g_00986	Syat.g_00538
OG0001454	Prae.g_01079	Syat.g_00189
OG0001456	Prae.g_01140	Syat.g_02545
OG0001457	Prae.g_01141	Syat.g_02546
OG0001458	Prae.g_01142	Syat.g_02547
OG0001459	Prae.g_01277	Syat.g_03357, Syat.g_03358
OG0001460	Prae.g_01233	Syat.g_01430
OG0001461	Prae.g_01228	Syat.g_01945
OG0001462	Prae.g_00034	Syat.g_02301
OG0001467	Prae.g_00785	Syat.g_02457
OG0001473	Prae.g_01834	Syat.g_00190
OG0001474	Prae.g_00340	Syat.g_01607
OG0001480	Prae.g_00368	Syat.g_00100
OG0001482	Prae.g_00431	Syat.g_00549
OG0001484	Prae.g_01299	Syat.g_02443
OG0001486	Prae.g_01161	Syat.g_03258
OG0001492	Prae.g_01210	Syat.g_00898
OG0001493	Prae.g_01218	Syat.g_00890
OG0001495	Prae.g_01708	Syat.g_01833
OG0001502	Prae.g_00776	Syat.g_00757
OG0001504	Prae.g_01278	Syat.g_03356
OG0001520	Prae.g_00389	Syat.g_00852
OG0001523	Prae.g_01134	Syat.g_01089
OG0001524	Prae.g_01135	Syat.g_01088
OG0001526	Prae.g_01684, Prae.g_01425	Syat.g_02907
OG0001546	Prae.g_00498	Syat.g_01106
OG0001547	Prae.g_00778	Syat.g_00645
OG0001549	Prae.g_00864	Syat.g_00799
OG0001553	Prae.g_01456	Syat.g_01230
OG0001554	Prae.g_01551	Syat.g_01005
OG0001556	Prae.g_01237	Syat.g_01046, Syat.g_03334, Syat.g_03147
OG0001558	Prae.g_00690	Syat.g_02323
OG0001567	Prae.g_00777	Syat.g_00651
OG0001568	Prae.g_00779	Syat.g_00643
OG0001570	Prae.g_01106	Syat.g_03269
OG0001587	Prae.g_01682	Syat.g_02990
OG0001613	Prae.g_01778	Syat.g_01635
OG0001625	Prae.g_00261	Syat.g_01938
OG0001635	Prae.g_01601	Syat.g_02229, Syat.g_01993
OG0001652	Prae.g_00688	Syat.g_02326
OG0001666	Prae.g_01276	Syat.g_03349
OG0001671	Prae.g_00695	Syat.g_02742
OG0001700	Prae.g_01234	Syat.g_01074
OG0001701	Prae.g_01685	Syat.g_02905
OG0001745	Prae.g_01541	Syat.g_00971
OG0001991	Prae.g_01254	Syat.g_01679
OG0001995	Prae.g_01259	Syat.g_02221
OG0002029	Prae.g_01275	Syat.g_03352
OG0002270	Prae.g_01407	Syat.g_01201, Syat.g_02138, Syat.g_00352, Syat.g_00351
OG0002364	Prae.g_00796	Syat.g_00626
OG0002700	Prae.g_00707	Syat.g_03378
OG0002787	Prae.g_01301	Syat.g_01946
OG0002788	Prae.g_01302	Syat.g_01947
OG0002789	Prae.g_01303	Syat.g_01948
OG0002790	Prae.g_01304	Syat.g_01949
OG0002791	Prae.g_01305	Syat.g_01950
OG0002792	Prae.g_01306	Syat.g_01951
OG0002793	Prae.g_01307	Syat.g_01952
