Orthogroup	Prae	Prah
OG0001173	Prae.g_01690	Prah.g_02067
OG0001174	Prae.g_01698	Prah.g_02059
OG0001175	Prae.g_01699	Prah.g_02058
OG0001176	Prae.g_01706	Prah.g_02042
OG0001177	Prae.g_01709	Prah.g_02044
OG0001178	Prae.g_01714	Prah.g_01682
OG0001179	Prae.g_01742	Prah.g_02013
OG0001180	Prae.g_01765	Prah.g_01988
OG0001181	Prae.g_01769	Prah.g_01984
OG0001182	Prae.g_01776	Prah.g_01976
OG0001183	Prae.g_01780	Prah.g_01965
OG0001184	Prae.g_01796	Prah.g_02239
OG0001185	Prae.g_01810	Prah.g_00156
OG0001186	Prae.g_01833	Prah.g_00088
OG0001187	Prae.g_01837	Prah.g_00085
OG0001188	Prae.g_01839	Prah.g_00080
OG0001189	Prae.g_01856	Prah.g_00057
OG0001190	Prae.g_01860	Prah.g_02490
OG0001191	Prae.g_01870	Prah.g_02503
OG0001192	Prae.g_01875	Prah.g_02508
OG0001193	Prae.g_01885	Prah.g_02548
OG0001194	Prae.g_01886	Prah.g_02550
OG0001195	Prae.g_01887	Prah.g_02551
OG0001196	Prae.g_01900	Prah.g_02587
OG0001197	Prae.g_01901	Prah.g_02589
OG0001198	Prae.g_01908	Prah.g_02601
OG0001199	Prae.g_00074	Prah.g_01844
OG0001200	Prae.g_00076	Prah.g_01846
OG0001201	Prae.g_00107	Prah.g_01898
OG0001202	Prae.g_00202	Prah.g_02359
OG0001204	Prae.g_00246	Prah.g_02077
OG0001205	Prae.g_00419	Prah.g_00240
OG0001206	Prae.g_00436	Prah.g_00291
OG0001207	Prae.g_00451	Prah.g_01575
OG0001208	Prae.g_00456	Prah.g_01564
OG0001209	Prae.g_00510	Prah.g_01498
OG0001210	Prae.g_00515	Prah.g_01484
OG0001211	Prae.g_00525	Prah.g_01467
OG0001212	Prae.g_00570	Prah.g_01407
OG0001213	Prae.g_00603	Prah.g_00510
OG0001214	Prae.g_00611	Prah.g_00499
OG0001215	Prae.g_00664	Prah.g_00973
OG0001216	Prae.g_00713	Prah.g_00885
OG0001217	Prae.g_00752	Prah.g_01447
OG0001218	Prae.g_00759	Prah.g_00356
OG0001219	Prae.g_00794	Prah.g_00755
OG0001220	Prae.g_00857	Prah.g_00575
OG0001221	Prae.g_00919	Prah.g_00715
OG0001222	Prae.g_00956	Prah.g_02517
OG0001223	Prae.g_00982	Prah.g_00824
OG0001224	Prae.g_01036	Prah.g_00911
OG0001225	Prae.g_01038	Prah.g_00913
OG0001226	Prae.g_01066	Prah.g_01192
OG0001227	Prae.g_01084	Prah.g_01601
OG0001228	Prae.g_01208	Prah.g_01278
OG0001229	Prae.g_01366	Prah.g_01663
OG0001230	Prae.g_01451	Prah.g_00418
OG0001231	Prae.g_01556	Prah.g_00018
OG0001232	Prae.g_01646	Prah.g_01704
OG0001233	Prae.g_01666	Prah.g_01732
OG0001234	Prae.g_01701	Prah.g_02055
OG0001235	Prae.g_01711	Prah.g_02047
OG0001236	Prae.g_01793	Prah.g_02235
OG0001237	Prae.g_01797	Prah.g_02240
OG0001238	Prae.g_01871	Prah.g_02504
OG0001239	Prae.g_00071	Prah.g_01841
OG0001240	Prae.g_00093	Prah.g_01881
OG0001241	Prae.g_00101	Prah.g_01891
OG0001242	Prae.g_00119	Prah.g_00185
OG0001243	Prae.g_00125	Prah.g_02251
OG0001244	Prae.g_00141	Prah.g_02279
OG0001245	Prae.g_00380	Prah.g_01181
OG0001246	Prae.g_00478	Prah.g_01537
OG0001247	Prae.g_00657	Prah.g_00625
OG0001248	Prae.g_00659	Prah.g_00981
OG0001249	Prae.g_00784	Prah.g_01946
OG0001250	Prae.g_00846	Prah.g_00597
OG0001252	Prae.g_01031	Prah.g_00906
OG0001253	Prae.g_01085	Prah.g_01176
OG0001254	Prae.g_01132	Prah.g_02525
OG0001255	Prae.g_01147	Prah.g_01037
OG0001256	Prae.g_01549	Prah.g_01658
OG0001258	Prae.g_01620	Prah.g_01671
OG0001259	Prae.g_01664	Prah.g_01730
OG0001260	Prae.g_01680	Prah.g_01761
OG0001261	Prae.g_01750	Prah.g_02004
OG0001262	Prae.g_01854	Prah.g_00060
OG0001263	Prae.g_00128	Prah.g_02253
OG0001265	Prae.g_00118	Prah.g_00187
OG0001266	Prae.g_00206	Prah.g_02363
OG0001267	Prae.g_00281	Prah.g_02134
OG0001268	Prae.g_00339	Prah.g_01934
OG0001269	Prae.g_00358	Prah.g_00579
OG0001270	Prae.g_00408	Prah.g_00228
OG0001271	Prae.g_00446	Prah.g_00309
OG0001272	Prae.g_00460	Prah.g_01560
OG0001273	Prae.g_00605	Prah.g_00506
OG0001274	Prae.g_00677	Prah.g_02393
OG0001275	Prae.g_00992	Prah.g_00837
OG0001276	Prae.g_01015	Prah.g_00855
OG0001277	Prae.g_01074	Prah.g_02573
OG0001278	Prae.g_01213	Prah.g_01284
OG0001279	Prae.g_01265	Prah.g_00431
OG0001280	Prae.g_01328	Prah.g_01361
OG0001281	Prae.g_01334	Prah.g_01370
OG0001283	Prae.g_01388	Prah.g_02582
OG0001285	Prae.g_01649	Prah.g_01709
OG0001286	Prae.g_01762	Prah.g_01990
OG0001287	Prae.g_01817	Prah.g_00148
OG0001288	Prae.g_01826	Prah.g_00130
OG0001290	Prae.g_00100	Prah.g_01890
OG0001291	Prae.g_00135	Prah.g_02263
OG0001292	Prae.g_00251	Prah.g_02083
OG0001293	Prae.g_00264	Prah.g_02108
OG0001294	Prae.g_00378	Prah.g_00443
OG0001295	Prae.g_00441	Prah.g_01481
OG0001296	Prae.g_00483	Prah.g_01531
OG0001297	Prae.g_00488	Prah.g_01527
OG0001298	Prae.g_00551	Prah.g_01435
OG0001300	Prae.g_00667	Prah.g_00986
OG0001301	Prae.g_00670	Prah.g_01023
OG0001302	Prae.g_00793	Prah.g_01802
OG0001303	Prae.g_00996	Prah.g_00756
OG0001307	Prae.g_01351	Prah.g_00326
OG0001308	Prae.g_01469	Prah.g_00396
OG0001309	Prae.g_01553	Prah.g_01521
OG0001310	Prae.g_01635	Prah.g_01693
OG0001311	Prae.g_01017	Prah.g_00857
OG0001313	Prae.g_00700, Prae.g_00703, Prae.g_00708	Prah.g_00300, Prah.g_00299
OG0001316	Prae.g_00140	Prah.g_02269
OG0001319	Prae.g_00275	Prah.g_02124
OG0001321	Prae.g_00425	Prah.g_00253
OG0001322	Prae.g_00426	Prah.g_00254
OG0001323	Prae.g_00493	Prah.g_01518
OG0001324	Prae.g_00668	Prah.g_00987
OG0001326	Prae.g_00881	Prah.g_02557
OG0001327	Prae.g_01057	Prah.g_00555
OG0001328	Prae.g_01083	Prah.g_00722
OG0001329	Prae.g_01122	Prah.g_01213
OG0001330	Prae.g_01292	Prah.g_01354
OG0001331	Prae.g_01374	Prah.g_01581
OG0001332	Prae.g_01502	Prah.g_01605
OG0001333	Prae.g_01660	Prah.g_01726
OG0001334	Prae.g_01783	Prah.g_01961
OG0001335	Prae.g_01784	Prah.g_01960
OG0001336	Prae.g_01897	Prah.g_02583
OG0001339	Prae.g_00103	Prah.g_01893
OG0001340	Prae.g_00329	Prah.g_01949
OG0001341	Prae.g_00750	Prah.g_00615
OG0001344	Prae.g_01167	Prah.g_01317
OG0001348	Prae.g_01578	Prah.g_02412
OG0001351	Prae.g_00428	Prah.g_00256
OG0001352	Prae.g_00654	Prah.g_01029
OG0001353	Prae.g_00838	Prah.g_00606
OG0001354	Prae.g_00974	Prah.g_00813
OG0001356	Prae.g_01231	Prah.g_02519, Prah.g_01163
OG0001358	Prae.g_00594	Prah.g_00527
OG0001360	Prae.g_01086	Prah.g_01240
OG0001361	Prae.g_01179	Prah.g_01294
OG0001362	Prae.g_01473	Prah.g_00390
OG0001363	Prae.g_01475	Prah.g_00388
OG0001365	Prae.g_01864	Prah.g_02495
OG0001369	Prae.g_00092	Prah.g_01880
OG0001371	Prae.g_00653	Prah.g_01789
OG0001372	Prae.g_00758	Prah.g_01812
OG0001373	Prae.g_00880	Prah.g_02556
OG0001374	Prae.g_00888	Prah.g_02564
OG0001376	Prae.g_01050	Prah.g_02511
OG0001377	Prae.g_01051	Prah.g_02510
OG0001378	Prae.g_01095	Prah.g_00223
OG0001379	Prae.g_01323	Prah.g_01356
OG0001380	Prae.g_01356	Prah.g_00571
OG0001381	Prae.g_01362	Prah.g_00895
OG0001382	Prae.g_01570	Prah.g_00891
OG0001385	Prae.g_00877	Prah.g_02553
OG0001386	Prae.g_00878	Prah.g_02554
OG0001387	Prae.g_00879	Prah.g_02555
OG0001388	Prae.g_00882	Prah.g_02558
OG0001389	Prae.g_00883	Prah.g_02559
OG0001390	Prae.g_00884	Prah.g_02560
OG0001391	Prae.g_00885	Prah.g_02561
OG0001392	Prae.g_00886	Prah.g_02562
OG0001393	Prae.g_00887	Prah.g_02563
OG0001395	Prae.g_01027	Prah.g_00868
OG0001397	Prae.g_01474	Prah.g_00389
OG0001398	Prae.g_01583	Prah.g_01180
OG0001399	Prae.g_01703	Prah.g_01971, Prah.g_00340
OG0001401	Prae.g_00687	Prah.g_00602
OG0001402	Prae.g_00767	Prah.g_00522
OG0001403	Prae.g_00030	Prah.g_00037
OG0001405	Prae.g_00327	Prah.g_01957
OG0001406	Prae.g_01049	Prah.g_02512
OG0001409	Prae.g_01170	Prah.g_01307
OG0001410	Prae.g_01352	Prah.g_00325
OG0001414	Prae.g_00232	Prah.g_01786
OG0001415	Prae.g_00234	Prah.g_01412
OG0001416	Prae.g_00433	Prah.g_01367
OG0001418	Prae.g_00658	Prah.g_02051
OG0001422	Prae.g_01576	Prah.g_00282
OG0001425	Prae.g_01874	Prah.g_02507
OG0001431	Prae.g_01290	Prah.g_00998
OG0001433	Prae.g_01232	Prah.g_01162
OG0001436	Prae.g_01418	Prah.g_02210, Prah.g_02217
OG0001437	Prae.g_00233	Prah.g_01411
OG0001438	Prae.g_00294	Prah.g_02149
OG0001441	Prae.g_00495	Prah.g_01516
OG0001442	Prae.g_00741	Prah.g_00691
OG0001446	Prae.g_00079	Prah.g_01211
OG0001449	Prae.g_00394	Prah.g_01806
OG0001450	Prae.g_00661	Prah.g_00965
OG0001451	Prae.g_00866	Prah.g_00866
OG0001452	Prae.g_00895	Prah.g_01220
OG0001455	Prae.g_01322	Prah.g_02425
OG0001460	Prae.g_01233	Prah.g_01161
OG0001461	Prae.g_01228	Prah.g_00260
OG0001462	Prae.g_00034	Prah.g_00044
OG0001463	Prae.g_00287	Prah.g_02142
OG0001464	Prae.g_00330	Prah.g_01948
OG0001484	Prae.g_01299	Prah.g_00892
OG0001485	Prae.g_01588	Prah.g_01609
OG0001491	Prae.g_00791	Prah.g_01231, Prah.g_01233
OG0001494	Prae.g_01399	Prah.g_00111
OG0001495	Prae.g_01708	Prah.g_02045
OG0001500	Prae.g_00266	Prah.g_01785
OG0001501	Prae.g_00679	Prah.g_01344
OG0001503	Prae.g_01137	Prah.g_01803
OG0001505	Prae.g_01421	Prah.g_00100
OG0001506	Prae.g_01500	Prah.g_01217
OG0001525	Prae.g_01561	Prah.g_01202
OG0001550	Prae.g_01119	Prah.g_01182
OG0001553	Prae.g_01456	Prah.g_00411
OG0001555	Prae.g_01566	Prah.g_01817
OG0001556	Prae.g_01237	Prah.g_01158, Prah.g_01157
OG0001558	Prae.g_00690	Prah.g_00021
OG0001585	Prae.g_01269	Prah.g_01081
OG0001598	Prae.g_00399	Prah.g_01342
OG0001627	Prae.g_00756	Prah.g_01613
OG0001635	Prae.g_01601	Prah.g_01421, Prah.g_01206
OG0001652	Prae.g_00688	Prah.g_00019
OG0001671	Prae.g_00695	Prah.g_02407
OG0001684	Prae.g_00563	Prah.g_01419
OG0001696	Prae.g_00867	Prah.g_00964
OG0001698	Prae.g_01058	Prah.g_01034
OG0001749	Prae.g_01394	Prah.g_02203
OG0001992	Prae.g_00765	Prah.g_00339, Prah.g_01973
OG0001995	Prae.g_01259	Prah.g_01492
OG0002490	Prae.g_01424	Prah.g_00103
