Orthogroup	Prae	Prbe
OG0001122	Prae.g_01012	Prbe.g_01387
OG0001123	Prae.g_01016	Prbe.g_01393
OG0001124	Prae.g_01018	Prbe.g_01395
OG0001125	Prae.g_01019	Prbe.g_01397
OG0001126	Prae.g_01029	Prbe.g_01308
OG0001127	Prae.g_01030	Prbe.g_01307
OG0001128	Prae.g_01032	Prbe.g_01305
OG0001129	Prae.g_01033	Prbe.g_01304
OG0001130	Prae.g_01034	Prbe.g_01303
OG0001131	Prae.g_01072	Prbe.g_01919
OG0001132	Prae.g_01081	Prbe.g_00071
OG0001133	Prae.g_01115	Prbe.g_00374
OG0001134	Prae.g_01130	Prbe.g_00041
OG0001135	Prae.g_01133	Prbe.g_00044
OG0001136	Prae.g_01160	Prbe.g_01552
OG0001137	Prae.g_01171	Prbe.g_01540
OG0001138	Prae.g_01189	Prbe.g_01519
OG0001139	Prae.g_01190	Prbe.g_01517
OG0001140	Prae.g_01191	Prbe.g_01516
OG0001141	Prae.g_01192	Prbe.g_01515
OG0001142	Prae.g_01193	Prbe.g_01514
OG0001143	Prae.g_01200	Prbe.g_01507
OG0001144	Prae.g_01205	Prbe.g_01502
OG0001145	Prae.g_01320	Prbe.g_00901
OG0001146	Prae.g_01333	Prbe.g_00889
OG0001147	Prae.g_01354	Prbe.g_00869
OG0001148	Prae.g_01370	Prbe.g_00371
OG0001149	Prae.g_01371	Prbe.g_00370
OG0001150	Prae.g_01372	Prbe.g_00369
OG0001151	Prae.g_01383	Prbe.g_00358
OG0001152	Prae.g_01384	Prbe.g_00357
OG0001153	Prae.g_01491	Prbe.g_00279
OG0001154	Prae.g_01492	Prbe.g_00278
OG0001155	Prae.g_01504	Prbe.g_00261
OG0001156	Prae.g_01507	Prbe.g_00258
OG0001157	Prae.g_01508	Prbe.g_00257
OG0001158	Prae.g_01509	Prbe.g_00256
OG0001159	Prae.g_01510	Prbe.g_00255
OG0001160	Prae.g_01534	Prbe.g_00229
OG0001161	Prae.g_01547	Prbe.g_01042
OG0001162	Prae.g_01558	Prbe.g_00017
OG0001163	Prae.g_01615	Prbe.g_00994
OG0001164	Prae.g_01619	Prbe.g_00990
OG0001165	Prae.g_01622	Prbe.g_00987
OG0001166	Prae.g_01642	Prbe.g_00966
OG0001167	Prae.g_01659	Prbe.g_00949
OG0001168	Prae.g_01661	Prbe.g_00947
OG0001169	Prae.g_01663	Prbe.g_00945
OG0001170	Prae.g_01665	Prbe.g_00943
OG0001171	Prae.g_01674	Prbe.g_00933
OG0001172	Prae.g_01689	Prbe.g_01113
OG0001173	Prae.g_01690	Prbe.g_01112
OG0001174	Prae.g_01698	Prbe.g_01104
OG0001175	Prae.g_01699	Prbe.g_01103
OG0001176	Prae.g_01706	Prbe.g_01095
OG0001177	Prae.g_01709	Prbe.g_01093
OG0001178	Prae.g_01714	Prbe.g_00980
OG0001179	Prae.g_01742	Prbe.g_00853
OG0001180	Prae.g_01765	Prbe.g_00830
OG0001181	Prae.g_01769	Prbe.g_00826
OG0001182	Prae.g_01776	Prbe.g_00818
OG0001183	Prae.g_01780	Prbe.g_00813
OG0001184	Prae.g_01796	Prbe.g_00795
OG0001185	Prae.g_01810	Prbe.g_00779
OG0001186	Prae.g_01833	Prbe.g_00747
OG0001187	Prae.g_01837	Prbe.g_00750
OG0001188	Prae.g_01839	Prbe.g_00752
OG0001189	Prae.g_01856	Prbe.g_01146
OG0001190	Prae.g_01860	Prbe.g_01151
OG0001191	Prae.g_01870	Prbe.g_01161
OG0001192	Prae.g_01875	Prbe.g_01166
OG0001193	Prae.g_01885	Prbe.g_01178
OG0001194	Prae.g_01886	Prbe.g_01179
OG0001195	Prae.g_01887	Prbe.g_01180
OG0001196	Prae.g_01900	Prbe.g_01196
OG0001197	Prae.g_01901	Prbe.g_01198
OG0001198	Prae.g_01908	Prbe.g_01062
OG0001199	Prae.g_00074	Prbe.g_00179
OG0001200	Prae.g_00076	Prbe.g_00181
OG0001201	Prae.g_00107	Prbe.g_01650
OG0001202	Prae.g_00202	Prbe.g_01748
OG0001203	Prae.g_00241	Prbe.g_01790
OG0001204	Prae.g_00246	Prbe.g_01796
OG0001205	Prae.g_00419	Prbe.g_01943
OG0001206	Prae.g_00436	Prbe.g_00667
OG0001207	Prae.g_00451	Prbe.g_00656
OG0001208	Prae.g_00456	Prbe.g_00651
OG0001209	Prae.g_00510	Prbe.g_00600
OG0001210	Prae.g_00515	Prbe.g_00595
OG0001211	Prae.g_00525	Prbe.g_00585
OG0001212	Prae.g_00570	Prbe.g_00538
OG0001213	Prae.g_00603	Prbe.g_00503
OG0001214	Prae.g_00611	Prbe.g_01483
OG0001215	Prae.g_00664	Prbe.g_00465
OG0001216	Prae.g_00713	Prbe.g_01216
OG0001217	Prae.g_00752	Prbe.g_00055
OG0001218	Prae.g_00759	Prbe.g_01612
OG0001219	Prae.g_00794	Prbe.g_01321
OG0001220	Prae.g_00857	Prbe.g_01278
OG0001221	Prae.g_00919	Prbe.g_00428
OG0001222	Prae.g_00956	Prbe.g_01400
OG0001223	Prae.g_00982	Prbe.g_01368
OG0001224	Prae.g_01036	Prbe.g_01301
OG0001225	Prae.g_01038	Prbe.g_01299
OG0001226	Prae.g_01066	Prbe.g_00495
OG0001227	Prae.g_01084	Prbe.g_01597
OG0001228	Prae.g_01208	Prbe.g_01499
OG0001229	Prae.g_01366	Prbe.g_01611
OG0001230	Prae.g_01451	Prbe.g_00318
OG0001231	Prae.g_01556	Prbe.g_01920
OG0001232	Prae.g_01646	Prbe.g_00962
OG0001233	Prae.g_01666	Prbe.g_00942
OG0001234	Prae.g_01701	Prbe.g_01101
OG0001235	Prae.g_01711	Prbe.g_01097
OG0001236	Prae.g_01793	Prbe.g_00798
OG0001237	Prae.g_01797	Prbe.g_00794
OG0001238	Prae.g_01871	Prbe.g_01162
OG0001239	Prae.g_00071	Prbe.g_00176
OG0001240	Prae.g_00093	Prbe.g_01633
OG0001241	Prae.g_00101	Prbe.g_01643
OG0001242	Prae.g_00119	Prbe.g_01663
OG0001243	Prae.g_00125	Prbe.g_01670
OG0001244	Prae.g_00141	Prbe.g_01685
OG0001245	Prae.g_00380	Prbe.g_01588
OG0001247	Prae.g_00657	Prbe.g_00458
OG0001248	Prae.g_00659	Prbe.g_00460
OG0001249	Prae.g_00784	Prbe.g_01889
OG0001250	Prae.g_00846	Prbe.g_01265
OG0001251	Prae.g_00893	Prbe.g_00106
OG0001252	Prae.g_01031	Prbe.g_01306
OG0001253	Prae.g_01085	Prbe.g_00492
OG0001254	Prae.g_01132	Prbe.g_00043
OG0001255	Prae.g_01147	Prbe.g_01567
OG0001256	Prae.g_01549	Prbe.g_00222
OG0001258	Prae.g_01620	Prbe.g_00989
OG0001259	Prae.g_01664	Prbe.g_00944
OG0001260	Prae.g_01680	Prbe.g_00927
OG0001261	Prae.g_01750	Prbe.g_00845
OG0001262	Prae.g_01854	Prbe.g_01144
OG0001263	Prae.g_00128	Prbe.g_01672
OG0001265	Prae.g_00118	Prbe.g_01662
OG0001266	Prae.g_00206	Prbe.g_01752
OG0001267	Prae.g_00281	Prbe.g_01834
OG0001268	Prae.g_00339	Prbe.g_01897
OG0001269	Prae.g_00358	Prbe.g_01277
OG0001270	Prae.g_00408	Prbe.g_01932
OG0001271	Prae.g_00446	Prbe.g_00661
OG0001272	Prae.g_00460	Prbe.g_00647
OG0001273	Prae.g_00605	Prbe.g_01489
OG0001274	Prae.g_00677	Prbe.g_01776
OG0001275	Prae.g_00992	Prbe.g_01378
OG0001276	Prae.g_01015	Prbe.g_01392
OG0001277	Prae.g_01074	Prbe.g_01184
OG0001278	Prae.g_01213	Prbe.g_01495
OG0001279	Prae.g_01265	Prbe.g_00721
OG0001280	Prae.g_01328	Prbe.g_00894
OG0001281	Prae.g_01334	Prbe.g_00888
OG0001282	Prae.g_01369	Prbe.g_00372
OG0001283	Prae.g_01388	Prbe.g_01193
OG0001284	Prae.g_01529	Prbe.g_00236
OG0001285	Prae.g_01649	Prbe.g_00959
OG0001286	Prae.g_01762	Prbe.g_00832
OG0001287	Prae.g_01817	Prbe.g_00772
OG0001288	Prae.g_01826	Prbe.g_00762
OG0001289	Prae.g_00087	Prbe.g_00191
OG0001290	Prae.g_00100	Prbe.g_01642
OG0001291	Prae.g_00135	Prbe.g_01680
OG0001292	Prae.g_00251	Prbe.g_01801
OG0001293	Prae.g_00264	Prbe.g_01814
OG0001295	Prae.g_00441	Prbe.g_00005
OG0001296	Prae.g_00483	Prbe.g_00624
OG0001297	Prae.g_00488	Prbe.g_00619
OG0001298	Prae.g_00551	Prbe.g_00558
OG0001299	Prae.g_00640	Prbe.g_01452
OG0001300	Prae.g_00667	Prbe.g_01199
OG0001301	Prae.g_00670	Prbe.g_01204
OG0001302	Prae.g_00793	Prbe.g_01317
OG0001303	Prae.g_00996	Prbe.g_01023
OG0001304	Prae.g_01025	Prbe.g_01405
OG0001305	Prae.g_01044	Prbe.g_01293
OG0001306	Prae.g_01149	Prbe.g_01564
OG0001307	Prae.g_01351	Prbe.g_00398
OG0001308	Prae.g_01469	Prbe.g_00301
OG0001309	Prae.g_01553	Prbe.g_00194
OG0001310	Prae.g_01635	Prbe.g_00972
OG0001311	Prae.g_01017	Prbe.g_01394
OG0001315	Prae.g_00061	Prbe.g_01602
OG0001316	Prae.g_00140	Prbe.g_01684
OG0001317	Prae.g_00237	Prbe.g_01786
OG0001318	Prae.g_00259	Prbe.g_01810
OG0001319	Prae.g_00275	Prbe.g_01827
OG0001320	Prae.g_00381	Prbe.g_01130, Prbe.g_01024
OG0001321	Prae.g_00425	Prbe.g_01949
OG0001322	Prae.g_00426	Prbe.g_01950
OG0001323	Prae.g_00493	Prbe.g_00614
OG0001324	Prae.g_00668	Prbe.g_01200
OG0001325	Prae.g_00716	Prbe.g_01435
OG0001327	Prae.g_01057	Prbe.g_00405
OG0001328	Prae.g_01083	Prbe.g_00912
OG0001329	Prae.g_01122	Prbe.g_01026
OG0001330	Prae.g_01292	Prbe.g_00205
OG0001331	Prae.g_01374	Prbe.g_00367
OG0001332	Prae.g_01502	Prbe.g_00265
OG0001333	Prae.g_01660	Prbe.g_00948
OG0001334	Prae.g_01783	Prbe.g_00810
OG0001335	Prae.g_01784	Prbe.g_00809
OG0001339	Prae.g_00103	Prbe.g_01645
OG0001340	Prae.g_00329	Prbe.g_01885
OG0001341	Prae.g_00750	Prbe.g_01604
OG0001342	Prae.g_00788	Prbe.g_01003
OG0001343	Prae.g_00890	Prbe.g_00103
OG0001344	Prae.g_01167	Prbe.g_01545
OG0001345	Prae.g_01182	Prbe.g_01529
OG0001346	Prae.g_01330	Prbe.g_00892
OG0001348	Prae.g_01578	Prbe.g_00003
OG0001351	Prae.g_00428	Prbe.g_00675
OG0001352	Prae.g_00654	Prbe.g_00454
OG0001353	Prae.g_00838	Prbe.g_01255
OG0001354	Prae.g_00974	Prbe.g_01360
OG0001356	Prae.g_01231	Prbe.g_00997
OG0001359	Prae.g_00891	Prbe.g_00104
OG0001362	Prae.g_01473	Prbe.g_00297
OG0001363	Prae.g_01475	Prbe.g_00295
OG0001364	Prae.g_01786	Prbe.g_00807
OG0001365	Prae.g_01864	Prbe.g_01155
OG0001369	Prae.g_00092	Prbe.g_01632
OG0001371	Prae.g_00653	Prbe.g_00453
OG0001372	Prae.g_00758	Prbe.g_00494
OG0001375	Prae.g_00889	Prbe.g_00102
OG0001379	Prae.g_01323	Prbe.g_00899
OG0001380	Prae.g_01356	Prbe.g_01614
OG0001381	Prae.g_01362	Prbe.g_01574
OG0001382	Prae.g_01570	Prbe.g_01617
OG0001397	Prae.g_01474	Prbe.g_00296
OG0001398	Prae.g_01583	Prbe.g_00028
OG0001401	Prae.g_00687	Prbe.g_01260
OG0001402	Prae.g_00767	Prbe.g_00509
OG0001403	Prae.g_00030	Prbe.g_00131
OG0001404	Prae.g_00068	Prbe.g_00173
OG0001407	Prae.g_01064	Prbe.g_01621
OG0001409	Prae.g_01170	Prbe.g_01541
OG0001410	Prae.g_01352	Prbe.g_00399
OG0001414	Prae.g_00232	Prbe.g_01781
OG0001415	Prae.g_00234	Prbe.g_01783
OG0001418	Prae.g_00658	Prbe.g_00459
OG0001419	Prae.g_01065	Prbe.g_01620
OG0001421	Prae.g_01550	Prbe.g_00221
OG0001422	Prae.g_01576	Prbe.g_01624
OG0001424	Prae.g_00894	Prbe.g_00074
OG0001425	Prae.g_01874	Prbe.g_01165
OG0001428	Prae.g_00175	Prbe.g_01720
OG0001429	Prae.g_00795	Prbe.g_01322
OG0001430	Prae.g_01287	Prbe.g_01613
OG0001431	Prae.g_01290	Prbe.g_00013, Prbe.g_01595
OG0001433	Prae.g_01232	Prbe.g_00998
OG0001437	Prae.g_00233	Prbe.g_01782
OG0001440	Prae.g_00402	Prbe.g_01021, Prbe.g_01027
OG0001446	Prae.g_00079	Prbe.g_00066
OG0001448	Prae.g_00366	Prbe.g_00677
OG0001450	Prae.g_00661	Prbe.g_00462
OG0001451	Prae.g_00866	Prbe.g_01289
OG0001455	Prae.g_01322	Prbe.g_01605
OG0001460	Prae.g_01233	Prbe.g_00999
OG0001461	Prae.g_01228	Prbe.g_00157
OG0001463	Prae.g_00287	Prbe.g_01841
OG0001464	Prae.g_00330	Prbe.g_01886
OG0001465	Prae.g_00676	Prbe.g_01211
OG0001467	Prae.g_00785	Prbe.g_00378
OG0001468	Prae.g_01054	Prbe.g_00094
OG0001472	Prae.g_01552	Prbe.g_00486
OG0001481	Prae.g_00373	Prbe.g_00913
OG0001484	Prae.g_01299	Prbe.g_00206
OG0001485	Prae.g_01588	Prbe.g_00714
OG0001486	Prae.g_01161	Prbe.g_01551
OG0001491	Prae.g_00791	Prbe.g_01314
OG0001500	Prae.g_00266	Prbe.g_01816
OG0001501	Prae.g_00679	Prbe.g_00403
OG0001503	Prae.g_01137	Prbe.g_00060
OG0001506	Prae.g_01500	Prbe.g_00267
OG0001521	Prae.g_00751	Prbe.g_01312
OG0001523	Prae.g_01134	Prbe.g_00046
OG0001524	Prae.g_01135	Prbe.g_00047
OG0001525	Prae.g_01561	Prbe.g_01020
OG0001526	Prae.g_01684, Prae.g_01425	Prbe.g_00161
OG0001549	Prae.g_00864	Prbe.g_01287
OG0001550	Prae.g_01119	Prbe.g_00056
OG0001552	Prae.g_01225	Prbe.g_00218
OG0001566	Prae.g_00650	Prbe.g_00450
OG0001569	Prae.g_01091	Prbe.g_00685
OG0001571	Prae.g_01113	Prbe.g_00724
OG0001581	Prae.g_00147	Prbe.g_00874
OG0001583	Prae.g_00790	Prbe.g_01313
OG0001587	Prae.g_01682	Prbe.g_00925
OG0001595	Prae.g_00067	Prbe.g_00171
OG0001596	Prae.g_00075	Prbe.g_00180
OG0001597	Prae.g_00361	Prbe.g_00270
OG0001598	Prae.g_00399	Prbe.g_01202
OG0001599	Prae.g_00434	Prbe.g_00669
OG0001600	Prae.g_00485	Prbe.g_00622
OG0001601	Prae.g_00648	Prbe.g_00448
OG0001603	Prae.g_00792	Prbe.g_01316
OG0001604	Prae.g_00916	Prbe.g_00425
OG0001605	Prae.g_01008	Prbe.g_00061
OG0001606	Prae.g_01071	Prbe.g_00051
OG0001607	Prae.g_01136	Prbe.g_00712
OG0001608	Prae.g_01359	Prbe.g_01408
OG0001609	Prae.g_01498	Prbe.g_00269
OG0001610	Prae.g_01501	Prbe.g_00266
OG0001611	Prae.g_01564	Prbe.g_01123
OG0001626	Prae.g_00749	Prbe.g_00707
OG0001628	Prae.g_00761	Prbe.g_00496
OG0001629	Prae.g_00762	Prbe.g_00733
OG0001630	Prae.g_00898	Prbe.g_00111
OG0001631	Prae.g_01060	Prbe.g_00716
OG0001648	Prae.g_00372	Prbe.g_01049
OG0001649	Prae.g_01062	Prbe.g_00053
OG0001651	Prae.g_01562	Prbe.g_01585
OG0001663	Prae.g_01146	Prbe.g_01568
OG0001684	Prae.g_00563	Prbe.g_00545
OG0001685	Prae.g_00868	Prbe.g_00491
OG0001686	Prae.g_01007	Prbe.g_01589
OG0001687	Prae.g_01053	Prbe.g_00671
OG0001689	Prae.g_01824	Prbe.g_00764
OG0001701	Prae.g_01685	Prbe.g_00162
OG0001705	Prae.g_00395	Prbe.g_00923
OG0001706	Prae.g_00999	Prbe.g_00023
OG0001707	Prae.g_01078	Prbe.g_01596
OG0001710	Prae.g_01704	Prbe.g_00478
OG0001722	Prae.g_00896	Prbe.g_00109
OG0001820	Prae.g_00744	Prbe.g_00072
OG0001988	Prae.g_01346	Prbe.g_00917
OG0002030	Prae.g_01347	Prbe.g_01115
OG0002270	Prae.g_01407	Prbe.g_00340
OG0002487	Prae.g_01603	Prbe.g_00910
OG0002702	Prae.g_01260	Prbe.g_01013
OG0002703	Prae.g_01419	Prbe.g_00086
OG0002786	Prae.g_00684	Prbe.g_00690
OG0002903	Prae.g_00685	Prbe.g_00689
