Orthogroup	Prbn	Prae
OG0001125	Prbn.g_01878	Prae.g_01756
OG0001126	Prbn.g_01879	Prae.g_01757
OG0001127	Prbn.g_01882	Prae.g_01759
OG0001128	Prbn.g_01883	Prae.g_01760
OG0001129	Prbn.g_01884	Prae.g_01761
OG0001130	Prbn.g_01887	Prae.g_01765
OG0001131	Prbn.g_01888	Prae.g_01766
OG0001132	Prbn.g_01889	Prae.g_01767
OG0001133	Prbn.g_01890	Prae.g_01768
OG0001134	Prbn.g_01891	Prae.g_01769
OG0001135	Prbn.g_01892	Prae.g_01770
OG0001136	Prbn.g_01893	Prae.g_01771
OG0001137	Prbn.g_01894	Prae.g_01772
OG0001138	Prbn.g_01895	Prae.g_01773
OG0001139	Prbn.g_01897	Prae.g_01774
OG0001140	Prbn.g_01898	Prae.g_01775
OG0001141	Prbn.g_01899	Prae.g_01776
OG0001142	Prbn.g_01903	Prae.g_01779
OG0001143	Prbn.g_01904	Prae.g_01780
OG0001144	Prbn.g_01905	Prae.g_01781
OG0001145	Prbn.g_01906	Prae.g_01782
OG0001146	Prbn.g_01907	Prae.g_01783
OG0001147	Prbn.g_01908	Prae.g_01784
OG0001148	Prbn.g_01909	Prae.g_01785
OG0001149	Prbn.g_01911	Prae.g_01787
OG0001150	Prbn.g_01912	Prae.g_01788
OG0001151	Prbn.g_01916	Prae.g_01790
OG0001152	Prbn.g_01917	Prae.g_01791
OG0001153	Prbn.g_01918	Prae.g_01792
OG0001154	Prbn.g_01920	Prae.g_01794
OG0001155	Prbn.g_01017	Prae.g_01796
OG0001156	Prbn.g_01015	Prae.g_01798
OG0001157	Prbn.g_01013	Prae.g_01799
OG0001158	Prbn.g_01011	Prae.g_01801
OG0001159	Prbn.g_01010	Prae.g_01802
OG0001160	Prbn.g_01009	Prae.g_01803
OG0001161	Prbn.g_01008	Prae.g_01804
OG0001162	Prbn.g_01007	Prae.g_01805
OG0001163	Prbn.g_01006	Prae.g_01806
OG0001164	Prbn.g_01005	Prae.g_01807
OG0001165	Prbn.g_01004	Prae.g_01808
OG0001166	Prbn.g_01003	Prae.g_01809
OG0001167	Prbn.g_01001	Prae.g_01810
OG0001168	Prbn.g_01000	Prae.g_01811
OG0001169	Prbn.g_00999	Prae.g_01812
OG0001170	Prbn.g_00998	Prae.g_01813
OG0001171	Prbn.g_00997	Prae.g_01814
OG0001172	Prbn.g_00995	Prae.g_01816
OG0001173	Prbn.g_00993	Prae.g_01818
OG0001174	Prbn.g_00992	Prae.g_01819
OG0001175	Prbn.g_00991	Prae.g_01820
OG0001176	Prbn.g_00989	Prae.g_01821
OG0001177	Prbn.g_00987	Prae.g_01823
OG0001178	Prbn.g_00984	Prae.g_01826
OG0001179	Prbn.g_00983	Prae.g_01827
OG0001180	Prbn.g_00982	Prae.g_01828
OG0001181	Prbn.g_00981	Prae.g_01829
OG0001182	Prbn.g_00980	Prae.g_01830
OG0001183	Prbn.g_00979	Prae.g_01831
OG0001184	Prbn.g_00977	Prae.g_01833
OG0001185	Prbn.g_00975	Prae.g_01836
OG0001186	Prbn.g_00974	Prae.g_01837
OG0001187	Prbn.g_00973	Prae.g_01838
OG0001188	Prbn.g_00972	Prae.g_01839
OG0001189	Prbn.g_00971	Prae.g_01840
OG0001190	Prbn.g_00970	Prae.g_01841
OG0001191	Prbn.g_00969	Prae.g_01842
OG0001192	Prbn.g_00968	Prae.g_01843
OG0001193	Prbn.g_00967	Prae.g_01844
OG0001194	Prbn.g_00966	Prae.g_01845
OG0001195	Prbn.g_00965	Prae.g_01846
OG0001196	Prbn.g_00964	Prae.g_01847
OG0001197	Prbn.g_00963	Prae.g_01848
OG0001198	Prbn.g_00962	Prae.g_01849
OG0001199	Prbn.g_00961	Prae.g_01850
OG0001200	Prbn.g_00960	Prae.g_01851
OG0001201	Prbn.g_00959	Prae.g_01852
OG0001202	Prbn.g_00958	Prae.g_01853
OG0001203	Prbn.g_00957	Prae.g_01855
OG0001204	Prbn.g_00955	Prae.g_01857
OG0001205	Prbn.g_00953	Prae.g_01858
OG0001206	Prbn.g_00952	Prae.g_01859
OG0001207	Prbn.g_00951	Prae.g_01860
OG0001208	Prbn.g_00950	Prae.g_01861
OG0001209	Prbn.g_00949	Prae.g_01862
OG0001210	Prbn.g_00948	Prae.g_01863
OG0001211	Prbn.g_00947	Prae.g_01864
OG0001212	Prbn.g_00946	Prae.g_01865
OG0001213	Prbn.g_00945	Prae.g_01866
OG0001214	Prbn.g_00943	Prae.g_01868
OG0001215	Prbn.g_00942	Prae.g_01869
OG0001216	Prbn.g_00941	Prae.g_01870
OG0001217	Prbn.g_00940	Prae.g_01871
OG0001218	Prbn.g_00939	Prae.g_01872
OG0001219	Prbn.g_00936	Prae.g_01875
OG0001220	Prbn.g_00935	Prae.g_01876
OG0001221	Prbn.g_00931	Prae.g_01879
OG0001222	Prbn.g_00930	Prae.g_01880
OG0001223	Prbn.g_00929	Prae.g_01881
OG0001224	Prbn.g_00927	Prae.g_01882
OG0001225	Prbn.g_00926	Prae.g_01883
OG0001226	Prbn.g_00925	Prae.g_01884
OG0001227	Prbn.g_00924	Prae.g_01885
OG0001228	Prbn.g_00923	Prae.g_01886
OG0001229	Prbn.g_00922	Prae.g_01887
OG0001230	Prbn.g_00921	Prae.g_01888
OG0001231	Prbn.g_00920	Prae.g_01889
OG0001232	Prbn.g_00917	Prae.g_01890
OG0001233	Prbn.g_00916	Prae.g_01891
OG0001234	Prbn.g_00915	Prae.g_01892
OG0001235	Prbn.g_00914	Prae.g_01893
OG0001236	Prbn.g_00912	Prae.g_01895
OG0001237	Prbn.g_00911	Prae.g_01896
OG0001238	Prbn.g_00908	Prae.g_01898
OG0001239	Prbn.g_00907	Prae.g_01899
OG0001240	Prbn.g_00906	Prae.g_01900
OG0001241	Prbn.g_00291	Prae.g_01902
OG0001242	Prbn.g_00292	Prae.g_01903
OG0001243	Prbn.g_00293	Prae.g_01904
OG0001244	Prbn.g_00294	Prae.g_01905
OG0001245	Prbn.g_00295	Prae.g_01906
OG0001246	Prbn.g_00296	Prae.g_01907
OG0001247	Prbn.g_00297	Prae.g_01908
OG0001248	Prbn.g_00298	Prae.g_01909
OG0001249	Prbn.g_00299	Prae.g_01910
OG0001250	Prbn.g_00300	Prae.g_01911
OG0001252	Prbn.g_01279	Prae.g_00138
OG0001253	Prbn.g_01264	Prae.g_00153
OG0001254	Prbn.g_00048	Prae.g_00282
OG0001255	Prbn.g_00104	Prae.g_00334
OG0001257	Prbn.g_00632	Prae.g_00456
OG0001258	Prbn.g_00616	Prae.g_00472
OG0001259	Prbn.g_00525	Prae.g_00564
OG0001260	Prbn.g_01456	Prae.g_00751
OG0001261	Prbn.g_01510	Prae.g_00840
OG0001262	Prbn.g_01493	Prae.g_00856
OG0001263	Prbn.g_01168	Prae.g_00876
OG0001264	Prbn.g_01622	Prae.g_00907
OG0001265	Prbn.g_01375	Prae.g_01016
OG0001266	Prbn.g_00476	Prae.g_01066
OG0001267	Prbn.g_01171	Prae.g_01147
OG0001268	Prbn.g_01186	Prae.g_01160
OG0001269	Prbn.g_01215	Prae.g_01351
OG0001270	Prbn.g_00255	Prae.g_01499
OG0001271	Prbn.g_00268	Prae.g_01510
OG0001272	Prbn.g_00467	Prae.g_01552
OG0001273	Prbn.g_00865	Prae.g_01553
OG0001274	Prbn.g_00134	Prae.g_01558
OG0001275	Prbn.g_01114	Prae.g_01576
OG0001277	Prbn.g_01704	Prae.g_01597
OG0001278	Prbn.g_01736	Prae.g_01615
OG0001279	Prbn.g_01740	Prae.g_01619
OG0001280	Prbn.g_01743	Prae.g_01622
OG0001281	Prbn.g_01814	Prae.g_01689
OG0001282	Prbn.g_01750	Prae.g_01714
OG0001283	Prbn.g_01016	Prae.g_01797
OG0001284	Prbn.g_00985	Prae.g_01825
OG0001285	Prbn.g_00956	Prae.g_01856
OG0001288	Prbn.g_00676	Prae.g_00411
OG0001290	Prbn.g_00751	Prae.g_00030
OG0001291	Prbn.g_00706	Prae.g_00071
OG0001292	Prbn.g_00703	Prae.g_00074
OG0001294	Prbn.g_01328	Prae.g_00093
OG0001295	Prbn.g_01298	Prae.g_00119
OG0001296	Prbn.g_01291	Prae.g_00125
OG0001297	Prbn.g_00354	Prae.g_00202
OG0001298	Prbn.g_00306	Prae.g_00246
OG0001299	Prbn.g_00018	Prae.g_00255
OG0001300	Prbn.g_01104	Prae.g_00373
OG0001301	Prbn.g_00428	Prae.g_00611
OG0001302	Prbn.g_00126, Prbn.g_01676	Prae.g_00755
OG0001303	Prbn.g_01126	Prae.g_00759
OG0001304	Prbn.g_01462	Prae.g_01031
OG0001305	Prbn.g_01467	Prae.g_01036
OG0001306	Prbn.g_00918	Prae.g_01074
OG0001307	Prbn.g_01103	Prae.g_01083
OG0001308	Prbn.g_00875	Prae.g_01107
OG0001309	Prbn.g_00954	Prae.g_01109
OG0001310	Prbn.g_01024	Prae.g_01119
OG0001311	Prbn.g_00395	Prae.g_01191
OG0001312	Prbn.g_01214	Prae.g_01352
OG0001313	Prbn.g_00691	Prae.g_01556
OG0001315	Prbn.g_01804	Prae.g_01680
OG0001316	Prbn.g_01919	Prae.g_01793
OG0001318	Prbn.g_01276	Prae.g_00141
OG0001319	Prbn.g_00312	Prae.g_00241
OG0001320	Prbn.g_00146	Prae.g_00441
OG0001321	Prbn.g_00477	Prae.g_00761
OG0001322	Prbn.g_01140	Prae.g_00787
OG0001323	Prbn.g_01633	Prae.g_01057
OG0001324	Prbn.g_00774	Prae.g_01091
OG0001325	Prbn.g_00813	Prae.g_01113
OG0001326	Prbn.g_00138	Prae.g_01290
OG0001327	Prbn.g_00876	Prae.g_01292
OG0001328	Prbn.g_01079	Prae.g_01334
OG0001329	Prbn.g_00909	Prae.g_01388
OG0001330	Prbn.g_00893	Prae.g_01549
OG0001331	Prbn.g_01741	Prae.g_01620
OG0001332	Prbn.g_01793	Prae.g_01669
OG0001333	Prbn.g_01885	Prae.g_01762
OG0001334	Prbn.g_00994	Prae.g_01817
OG0001336	Prbn.g_01289	Prae.g_00128
OG0001337	Prbn.g_01299	Prae.g_00118
OG0001338	Prbn.g_01065	Prae.g_00147
OG0001339	Prbn.g_00350	Prae.g_00206
OG0001340	Prbn.g_00014	Prae.g_00251
OG0001341	Prbn.g_00027	Prae.g_00264
OG0001342	Prbn.g_00047	Prae.g_00281
OG0001343	Prbn.g_00110	Prae.g_00339
OG0001345	Prbn.g_00679	Prae.g_00408
OG0001346	Prbn.g_00642	Prae.g_00446
OG0001347	Prbn.g_00628	Prae.g_00460
OG0001349	Prbn.g_00605	Prae.g_00483
OG0001350	Prbn.g_00600	Prae.g_00488
OG0001351	Prbn.g_00539	Prae.g_00551
OG0001352	Prbn.g_01582	Prae.g_00656
OG0001353	Prbn.g_00326	Prae.g_00677
OG0001354	Prbn.g_01455	Prae.g_00790
OG0001355	Prbn.g_01503	Prae.g_00846
OG0001356	Prbn.g_01932	Prae.g_00890
OG0001357	Prbn.g_01390	Prae.g_00992
OG0001358	Prbn.g_01376	Prae.g_01015
OG0001359	Prbn.g_01655	Prae.g_01134
OG0001360	Prbn.g_01656	Prae.g_01135
OG0001361	Prbn.g_00416	Prae.g_01213
OG0001362	Prbn.g_00810	Prae.g_01265
OG0001363	Prbn.g_00717	Prae.g_01438
OG0001364	Prbn.g_00287	Prae.g_01529
OG0001365	Prbn.g_00721	Prae.g_01425, Prae.g_01684
OG0001366	Prbn.g_01783	Prae.g_01660
OG0001368	Prbn.g_00986	Prae.g_01824
OG0001369	Prbn.g_01374	Prae.g_01017
OG0001371	Prbn.g_00711	Prae.g_00067
OG0001372	Prbn.g_00709	Prae.g_00068
OG0001373	Prbn.g_00702	Prae.g_00075
OG0001374	Prbn.g_01334	Prae.g_00087
OG0001375	Prbn.g_01281	Prae.g_00135
OG0001376	Prbn.g_00316	Prae.g_00237
OG0001377	Prbn.g_00023	Prae.g_00259
OG0001378	Prbn.g_00040	Prae.g_00275
OG0001379	Prbn.g_00253	Prae.g_00361
OG0001380	Prbn.g_01566	Prae.g_00399
OG0001381	Prbn.g_00656	Prae.g_00428
OG0001382	Prbn.g_00650	Prae.g_00434
OG0001383	Prbn.g_00603	Prae.g_00485
OG0001384	Prbn.g_00595	Prae.g_00493
OG0001385	Prbn.g_00842	Prae.g_00640
OG0001386	Prbn.g_01590	Prae.g_00648
OG0001387	Prbn.g_01588	Prae.g_00650
OG0001388	Prbn.g_01577	Prae.g_00660
OG0001389	Prbn.g_00859	Prae.g_00716
OG0001390	Prbn.g_01134	Prae.g_00750
OG0001391	Prbn.g_01452	Prae.g_00792
OG0001392	Prbn.g_01933	Prae.g_00889
OG0001393	Prbn.g_01931	Prae.g_00891
OG0001394	Prbn.g_01616	Prae.g_00913
OG0001395	Prbn.g_01613	Prae.g_00916
OG0001396	Prbn.g_01707	Prae.g_00996
OG0001397	Prbn.g_01363	Prae.g_01025
OG0001398	Prbn.g_01475	Prae.g_01044
OG0001399	Prbn.g_01941	Prae.g_01054
OG0001400	Prbn.g_01117	Prae.g_01064
OG0001401	Prbn.g_01019	Prae.g_01071
OG0001402	Prbn.g_01174	Prae.g_01149
OG0001403	Prbn.g_01083	Prae.g_01330
OG0001404	Prbn.g_01360	Prae.g_01359
OG0001405	Prbn.g_01241	Prae.g_01369
OG0001406	Prbn.g_00254	Prae.g_01498
OG0001407	Prbn.g_00257	Prae.g_01501
OG0001408	Prbn.g_00892	Prae.g_01550
OG0001409	Prbn.g_01666	Prae.g_01564
OG0001410	Prbn.g_00148	Prae.g_01578
OG0001414	Prbn.g_01136	Prae.g_00061
OG0001417	Prbn.g_01589	Prae.g_00649
OG0001418	Prbn.g_00822	Prae.g_00762
OG0001419	Prbn.g_01446	Prae.g_00795
OG0001420	Prbn.g_01929	Prae.g_00893
OG0001421	Prbn.g_01924	Prae.g_00898
OG0001422	Prbn.g_00805	Prae.g_01060
OG0001423	Prbn.g_00801	Prae.g_01136
OG0001424	Prbn.g_00889	Prae.g_01225
OG0001425	Prbn.g_01121	Prae.g_01570
OG0001427	Prbn.g_01681	Prae.g_00372
OG0001429	Prbn.g_01408	Prae.g_00974
OG0001430	Prbn.g_01029	Prae.g_01008
OG0001431	Prbn.g_01021	Prae.g_01062
OG0001432	Prbn.g_01118	Prae.g_01065
OG0001435	Prbn.g_01153	Prae.g_01562
OG0001436	Prbn.g_01733	Prae.g_01231
OG0001439	Prbn.g_01513	Prae.g_00838
OG0001440	Prbn.g_01371	Prae.g_01019
OG0001441	Prbn.g_01639	Prae.g_01101
OG0001443	Prbn.g_01170	Prae.g_01146
OG0001444	Prbn.g_01209	Prae.g_01182
OG0001448	Prbn.g_01637	Prae.g_01583
OG0001452	Prbn.g_00937	Prae.g_01874
OG0001454	Prbn.g_00658	Prae.g_00366
OG0001456	Prbn.g_00526	Prae.g_00563
OG0001457	Prbn.g_01557	Prae.g_00676
OG0001458	Prbn.g_00796	Prae.g_00749
OG0001459	Prbn.g_01235	Prae.g_00785
OG0001460	Prbn.g_00472	Prae.g_00868
OG0001462	Prbn.g_01149	Prae.g_01007
OG0001463	Prbn.g_00652	Prae.g_01053
OG0001465	Prbn.g_01125	Prae.g_01287
OG0001466	Prbn.g_00877	Prae.g_01299
OG0001468	Prbn.g_01910	Prae.g_01786
OG0001469	Prbn.g_01187	Prae.g_01161
OG0001483	Prbn.g_01090	Prae.g_01323
OG0001484	Prbn.g_00716	Prae.g_01439
OG0001485	Prbn.g_01806	Prae.g_01682
OG0001487	Prbn.g_00490	Prae.g_00767
OG0001488	Prbn.g_00382	Prae.g_00175
OG0001489	Prbn.g_01836	Prae.g_00375
OG0001490	Prbn.g_01808	Prae.g_00395
OG0001505	Prbn.g_00128	Prae.g_00999
OG0001506	Prbn.g_01142	Prae.g_01078
OG0001508	Prbn.g_01710	Prae.g_01561
OG0001509	Prbn.g_00459	Prae.g_01704
OG0001520	Prbn.g_01732	Prae.g_01232
OG0001521	Prbn.g_00720	Prae.g_01685
OG0001526	Prbn.g_01926	Prae.g_00896
OG0001530	Prbn.g_01731	Prae.g_01233
OG0001535	Prbn.g_01481	Prae.g_00864
OG0001541	Prbn.g_01056	Prae.g_01421
OG0001546	Prbn.g_01508	Prae.g_00687
OG0001558	Prbn.g_01040	Prae.g_00744
OG0001587	Prbn.g_00725	Prae.g_01228
OG0001618	Prbn.g_01108	Prae.g_01346
OG0001627	Prbn.g_01658	Prae.g_01347
OG0001843	Prbn.g_01055	Prae.g_01420
OG0001880	Prbn.g_01053	Prae.g_01418
OG0001881	Prbn.g_01717	Prae.g_01260
OG0002025	Prbn.g_00183	Prae.g_01407
OG0002067	Prbn.g_00779	Prae.g_00684
OG0002136	Prbn.g_01101	Prae.g_01603
OG0002141	Prbn.g_00778	Prae.g_00685
OG0002198	Prbn.g_01054	Prae.g_01419
