Orthogroup	Prbn	Prad
OG0001121	Prbn.g_01872	Prad.g_00815
OG0001122	Prbn.g_01873	Prad.g_00814
OG0001123	Prbn.g_01874	Prad.g_00813
OG0001124	Prbn.g_01876	Prad.g_00811
OG0001125	Prbn.g_01878	Prad.g_00809
OG0001126	Prbn.g_01879	Prad.g_00808
OG0001127	Prbn.g_01882	Prad.g_00806
OG0001128	Prbn.g_01883	Prad.g_00805
OG0001129	Prbn.g_01884	Prad.g_00804
OG0001130	Prbn.g_01887	Prad.g_00801
OG0001131	Prbn.g_01888	Prad.g_00800
OG0001132	Prbn.g_01889	Prad.g_00799
OG0001133	Prbn.g_01890	Prad.g_00798
OG0001134	Prbn.g_01891	Prad.g_00797
OG0001135	Prbn.g_01892	Prad.g_00796
OG0001136	Prbn.g_01893	Prad.g_00795
OG0001137	Prbn.g_01894	Prad.g_00794
OG0001138	Prbn.g_01895	Prad.g_00793
OG0001139	Prbn.g_01897	Prad.g_00792
OG0001140	Prbn.g_01898	Prad.g_00791
OG0001141	Prbn.g_01899	Prad.g_00790
OG0001142	Prbn.g_01903	Prad.g_00787
OG0001143	Prbn.g_01904	Prad.g_00786
OG0001144	Prbn.g_01905	Prad.g_00785
OG0001145	Prbn.g_01906	Prad.g_00784
OG0001146	Prbn.g_01907	Prad.g_00783
OG0001147	Prbn.g_01908	Prad.g_00782
OG0001148	Prbn.g_01909	Prad.g_00781
OG0001149	Prbn.g_01911	Prad.g_00779
OG0001150	Prbn.g_01912	Prad.g_00778
OG0001151	Prbn.g_01916	Prad.g_00776
OG0001152	Prbn.g_01917	Prad.g_00775
OG0001153	Prbn.g_01918	Prad.g_00774
OG0001154	Prbn.g_01920	Prad.g_00772
OG0001155	Prbn.g_01017	Prad.g_00770
OG0001156	Prbn.g_01015	Prad.g_00768
OG0001157	Prbn.g_01013	Prad.g_00767
OG0001158	Prbn.g_01011	Prad.g_00765
OG0001159	Prbn.g_01010	Prad.g_00764
OG0001160	Prbn.g_01009	Prad.g_00763
OG0001161	Prbn.g_01008	Prad.g_00762
OG0001162	Prbn.g_01007	Prad.g_01641
OG0001163	Prbn.g_01006	Prad.g_01640
OG0001164	Prbn.g_01005	Prad.g_01639
OG0001165	Prbn.g_01004	Prad.g_01638
OG0001166	Prbn.g_01003	Prad.g_01637
OG0001167	Prbn.g_01001	Prad.g_01636
OG0001168	Prbn.g_01000	Prad.g_01635
OG0001169	Prbn.g_00999	Prad.g_01634
OG0001170	Prbn.g_00998	Prad.g_01633
OG0001171	Prbn.g_00997	Prad.g_01632
OG0001172	Prbn.g_00995	Prad.g_01630
OG0001173	Prbn.g_00993	Prad.g_01628
OG0001174	Prbn.g_00992	Prad.g_01627
OG0001175	Prbn.g_00991	Prad.g_01626
OG0001176	Prbn.g_00989	Prad.g_01625
OG0001177	Prbn.g_00987	Prad.g_01623
OG0001178	Prbn.g_00984	Prad.g_01621
OG0001179	Prbn.g_00983	Prad.g_01620
OG0001180	Prbn.g_00982	Prad.g_01619
OG0001181	Prbn.g_00981	Prad.g_01618
OG0001182	Prbn.g_00980	Prad.g_01617
OG0001183	Prbn.g_00979	Prad.g_01616
OG0001184	Prbn.g_00977	Prad.g_01614
OG0001185	Prbn.g_00975	Prad.g_01611
OG0001186	Prbn.g_00974	Prad.g_01610
OG0001187	Prbn.g_00973	Prad.g_01609
OG0001188	Prbn.g_00972	Prad.g_01608
OG0001189	Prbn.g_00971	Prad.g_01607
OG0001190	Prbn.g_00970	Prad.g_01606
OG0001191	Prbn.g_00969	Prad.g_01605
OG0001192	Prbn.g_00968	Prad.g_01604
OG0001193	Prbn.g_00967	Prad.g_01603
OG0001194	Prbn.g_00966	Prad.g_01602
OG0001195	Prbn.g_00965	Prad.g_01601
OG0001196	Prbn.g_00964	Prad.g_01600
OG0001197	Prbn.g_00963	Prad.g_01599
OG0001198	Prbn.g_00962	Prad.g_01598
OG0001199	Prbn.g_00961	Prad.g_01597
OG0001200	Prbn.g_00960	Prad.g_01596
OG0001201	Prbn.g_00959	Prad.g_01595
OG0001202	Prbn.g_00958	Prad.g_01594
OG0001203	Prbn.g_00957	Prad.g_01592
OG0001204	Prbn.g_00955	Prad.g_01590
OG0001205	Prbn.g_00953	Prad.g_01589
OG0001206	Prbn.g_00952	Prad.g_01588
OG0001207	Prbn.g_00951	Prad.g_01587
OG0001208	Prbn.g_00950	Prad.g_01586
OG0001209	Prbn.g_00949	Prad.g_01585
OG0001210	Prbn.g_00948	Prad.g_01584
OG0001211	Prbn.g_00947	Prad.g_01583
OG0001212	Prbn.g_00946	Prad.g_01582
OG0001213	Prbn.g_00945	Prad.g_01581
OG0001214	Prbn.g_00943	Prad.g_01579
OG0001215	Prbn.g_00942	Prad.g_01578
OG0001216	Prbn.g_00941	Prad.g_01577
OG0001217	Prbn.g_00940	Prad.g_01576
OG0001218	Prbn.g_00939	Prad.g_01575
OG0001219	Prbn.g_00936	Prad.g_01572
OG0001220	Prbn.g_00935	Prad.g_01571
OG0001221	Prbn.g_00931	Prad.g_01568
OG0001222	Prbn.g_00930	Prad.g_01567
OG0001223	Prbn.g_00929	Prad.g_01566
OG0001224	Prbn.g_00927	Prad.g_01565
OG0001225	Prbn.g_00926	Prad.g_01564
OG0001226	Prbn.g_00925	Prad.g_01563
OG0001227	Prbn.g_00924	Prad.g_01562
OG0001228	Prbn.g_00923	Prad.g_01561
OG0001229	Prbn.g_00922	Prad.g_01560
OG0001230	Prbn.g_00921	Prad.g_01559
OG0001231	Prbn.g_00920	Prad.g_01558
OG0001232	Prbn.g_00917	Prad.g_01557
OG0001233	Prbn.g_00916	Prad.g_01556
OG0001234	Prbn.g_00915	Prad.g_01555
OG0001235	Prbn.g_00914	Prad.g_01554
OG0001236	Prbn.g_00912	Prad.g_01552
OG0001237	Prbn.g_00911	Prad.g_01551
OG0001238	Prbn.g_00908	Prad.g_01549
OG0001239	Prbn.g_00907	Prad.g_01548
OG0001240	Prbn.g_00906	Prad.g_01547
OG0001241	Prbn.g_00291	Prad.g_01545
OG0001242	Prbn.g_00292	Prad.g_01544
OG0001243	Prbn.g_00293	Prad.g_01543
OG0001244	Prbn.g_00294	Prad.g_01542
OG0001245	Prbn.g_00295	Prad.g_01541
OG0001246	Prbn.g_00296	Prad.g_01540
OG0001247	Prbn.g_00297	Prad.g_01539
OG0001248	Prbn.g_00298	Prad.g_01538
OG0001249	Prbn.g_00299	Prad.g_01537
OG0001250	Prbn.g_00300	Prad.g_01536
OG0001252	Prbn.g_01279	Prad.g_01855
OG0001253	Prbn.g_01264	Prad.g_01841
OG0001254	Prbn.g_00048	Prad.g_01710
OG0001255	Prbn.g_00104	Prad.g_01658
OG0001257	Prbn.g_00632	Prad.g_00025
OG0001258	Prbn.g_00616	Prad.g_00131
OG0001259	Prbn.g_00525	Prad.g_01379
OG0001260	Prbn.g_01456	Prad.g_01091
OG0001261	Prbn.g_01510	Prad.g_01181
OG0001262	Prbn.g_01493	Prad.g_00297
OG0001263	Prbn.g_01168	Prad.g_00276
OG0001264	Prbn.g_01622	Prad.g_00246
OG0001265	Prbn.g_01375	Prad.g_00137
OG0001266	Prbn.g_00476	Prad.g_00995
OG0001267	Prbn.g_01171	Prad.g_01512
OG0001268	Prbn.g_01186	Prad.g_01499
OG0001269	Prbn.g_01215	Prad.g_00611
OG0001270	Prbn.g_00255	Prad.g_00474
OG0001271	Prbn.g_00268	Prad.g_00463
OG0001272	Prbn.g_00467	Prad.g_00421
OG0001273	Prbn.g_00865	Prad.g_00420
OG0001274	Prbn.g_00134	Prad.g_00415
OG0001275	Prbn.g_01114	Prad.g_00397
OG0001276	Prbn.g_01354	Prad.g_00384
OG0001277	Prbn.g_01704	Prad.g_00369
OG0001278	Prbn.g_01736	Prad.g_00949
OG0001279	Prbn.g_01740	Prad.g_00945
OG0001280	Prbn.g_01743	Prad.g_00942
OG0001281	Prbn.g_01814	Prad.g_00876
OG0001282	Prbn.g_01750	Prad.g_00851
OG0001283	Prbn.g_01016	Prad.g_00769
OG0001285	Prbn.g_00956	Prad.g_01591
OG0001287	Prbn.g_00133	Prad.g_01299
OG0001288	Prbn.g_00676	Prad.g_00070
OG0001290	Prbn.g_00751	Prad.g_01956
OG0001291	Prbn.g_00706	Prad.g_01922
OG0001292	Prbn.g_00703	Prad.g_01919
OG0001294	Prbn.g_01328	Prad.g_01900
OG0001295	Prbn.g_01298	Prad.g_01874
OG0001296	Prbn.g_01291	Prad.g_01868
OG0001297	Prbn.g_00354	Prad.g_01792
OG0001298	Prbn.g_00306	Prad.g_01748
OG0001299	Prbn.g_00018	Prad.g_01739
OG0001300	Prbn.g_01104	Prad.g_00736
OG0001301	Prbn.g_00428	Prad.g_01426
OG0001302	Prbn.g_00126, Prbn.g_01676	Prad.g_01096
OG0001303	Prbn.g_01126	Prad.g_01100
OG0001304	Prbn.g_01462	Prad.g_01027
OG0001305	Prbn.g_01467	Prad.g_01022
OG0001306	Prbn.g_00918	Prad.g_00988
OG0001307	Prbn.g_01103	Prad.g_00979
OG0001308	Prbn.g_00875	Prad.g_00647
OG0001309	Prbn.g_00954	Prad.g_00649
OG0001310	Prbn.g_01024	Prad.g_00660
OG0001311	Prbn.g_00395	Prad.g_01467
OG0001312	Prbn.g_01214	Prad.g_00610
OG0001313	Prbn.g_00691	Prad.g_00417
OG0001315	Prbn.g_01804	Prad.g_00883
OG0001316	Prbn.g_01919	Prad.g_00773
OG0001318	Prbn.g_01276	Prad.g_01852
OG0001319	Prbn.g_00312	Prad.g_01753
OG0001320	Prbn.g_00146	Prad.g_00039
OG0001321	Prbn.g_00477	Prad.g_01207, Prad.g_01102
OG0001322	Prbn.g_01140	Prad.g_01126
OG0001323	Prbn.g_01633	Prad.g_01003
OG0001324	Prbn.g_00774	Prad.g_00971
OG0001325	Prbn.g_00813	Prad.g_00653
OG0001326	Prbn.g_00138	Prad.g_00338
OG0001327	Prbn.g_00876	Prad.g_00340
OG0001328	Prbn.g_01079	Prad.g_00623
OG0001329	Prbn.g_00909	Prad.g_00574
OG0001330	Prbn.g_00893	Prad.g_00424
OG0001331	Prbn.g_01741	Prad.g_00944
OG0001332	Prbn.g_01793	Prad.g_00894
OG0001333	Prbn.g_01885	Prad.g_00803
OG0001334	Prbn.g_00994	Prad.g_01629
OG0001336	Prbn.g_01289	Prad.g_01865
OG0001337	Prbn.g_01299	Prad.g_01875
OG0001338	Prbn.g_01065	Prad.g_01847
OG0001339	Prbn.g_00350	Prad.g_01788
OG0001340	Prbn.g_00014	Prad.g_01743
OG0001341	Prbn.g_00027	Prad.g_01730
OG0001342	Prbn.g_00047	Prad.g_01711
OG0001343	Prbn.g_00110	Prad.g_01652
OG0001345	Prbn.g_00679	Prad.g_00668
OG0001346	Prbn.g_00642	Prad.g_00035
OG0001347	Prbn.g_00628	Prad.g_00021
OG0001349	Prbn.g_00605	Prad.g_00120
OG0001350	Prbn.g_00600	Prad.g_00115
OG0001351	Prbn.g_00539	Prad.g_01366
OG0001352	Prbn.g_01582	Prad.g_01256
OG0001353	Prbn.g_00326	Prad.g_01277
OG0001354	Prbn.g_01455	Prad.g_01129
OG0001355	Prbn.g_01503	Prad.g_00307
OG0001356	Prbn.g_01932	Prad.g_00262
OG0001357	Prbn.g_01390	Prad.g_00158
OG0001358	Prbn.g_01376	Prad.g_00138
OG0001359	Prbn.g_01655	Prad.g_01525
OG0001360	Prbn.g_01656	Prad.g_01524
OG0001361	Prbn.g_00416	Prad.g_01445
OG0001362	Prbn.g_00810	Prad.g_01216
OG0001364	Prbn.g_00287	Prad.g_00444
OG0001365	Prbn.g_00721	Prad.g_00376
OG0001366	Prbn.g_01783	Prad.g_00904
OG0001368	Prbn.g_00986	Prad.g_01622
OG0001371	Prbn.g_00711	Prad.g_01926
OG0001372	Prbn.g_00709	Prad.g_01925
OG0001373	Prbn.g_00702	Prad.g_01918
OG0001374	Prbn.g_01334	Prad.g_01906
OG0001375	Prbn.g_01281	Prad.g_01858
OG0001376	Prbn.g_00316	Prad.g_01757
OG0001377	Prbn.g_00023	Prad.g_01735
OG0001378	Prbn.g_00040	Prad.g_01719
OG0001379	Prbn.g_00253	Prad.g_00748
OG0001380	Prbn.g_01566	Prad.g_01980
OG0001381	Prbn.g_00656	Prad.g_00053
OG0001382	Prbn.g_00650	Prad.g_00046
OG0001383	Prbn.g_00603	Prad.g_00118
OG0001384	Prbn.g_00595	Prad.g_00110
OG0001385	Prbn.g_00842	Prad.g_01240
OG0001386	Prbn.g_01590	Prad.g_01248
OG0001387	Prbn.g_01588	Prad.g_01250
OG0001388	Prbn.g_01577	Prad.g_01260
OG0001389	Prbn.g_00859	Prad.g_01054
OG0001390	Prbn.g_01134	Prad.g_01090
OG0001391	Prbn.g_01452	Prad.g_01131
OG0001392	Prbn.g_01933	Prad.g_00263
OG0001393	Prbn.g_01931	Prad.g_00261
OG0001394	Prbn.g_01616	Prad.g_00240
OG0001395	Prbn.g_01613	Prad.g_00237
OG0001396	Prbn.g_01707	Prad.g_00154
OG0001397	Prbn.g_01363	Prad.g_01034
OG0001398	Prbn.g_01475	Prad.g_01014
OG0001399	Prbn.g_01941	Prad.g_01005
OG0001400	Prbn.g_01117	Prad.g_00997
OG0001401	Prbn.g_01019	Prad.g_01320
OG0001402	Prbn.g_01174	Prad.g_01510
OG0001403	Prbn.g_01083	Prad.g_00627
OG0001404	Prbn.g_01360	Prad.g_00603
OG0001405	Prbn.g_01241	Prad.g_00593
OG0001406	Prbn.g_00254	Prad.g_00475
OG0001407	Prbn.g_00257	Prad.g_00472
OG0001408	Prbn.g_00892	Prad.g_00423
OG0001409	Prbn.g_01666	Prad.g_00409
OG0001410	Prbn.g_00148	Prad.g_00395
OG0001412	Prbn.g_01438	Prad.g_00205
OG0001414	Prbn.g_01136	Prad.g_01932
OG0001417	Prbn.g_01589	Prad.g_01249
OG0001418	Prbn.g_00822	Prad.g_01103
OG0001419	Prbn.g_01446	Prad.g_01135
OG0001420	Prbn.g_01929	Prad.g_00259
OG0001421	Prbn.g_01924	Prad.g_00255
OG0001422	Prbn.g_00805	Prad.g_01000
OG0001423	Prbn.g_00801	Prad.g_01523
OG0001424	Prbn.g_00889	Prad.g_00074
OG0001425	Prbn.g_01121	Prad.g_00403
OG0001427	Prbn.g_01681	Prad.g_00737
OG0001428	Prbn.g_00186, Prbn.g_00184	Prad.g_00560
OG0001430	Prbn.g_01029	Prad.g_00145
OG0001431	Prbn.g_01021	Prad.g_00999
OG0001432	Prbn.g_01118	Prad.g_00996
OG0001435	Prbn.g_01153	Prad.g_00411
OG0001439	Prbn.g_01513	Prad.g_01178
OG0001440	Prbn.g_01371	Prad.g_00134
OG0001441	Prbn.g_01639	Prad.g_00640
OG0001443	Prbn.g_01170	Prad.g_01513
OG0001444	Prbn.g_01209	Prad.g_01477
OG0001445	Prbn.g_01643	Prad.g_01202
OG0001446	Prbn.g_01644	Prad.g_01204
OG0001447	Prbn.g_01163	Prad.g_01205
OG0001451	Prbn.g_00787	Prad.g_00546
OG0001452	Prbn.g_00937	Prad.g_01573
OG0001453	Prbn.g_00790	Prad.g_00378
OG0001454	Prbn.g_00658	Prad.g_00743
OG0001455	Prbn.g_00792	Prad.g_01191
OG0001456	Prbn.g_00526	Prad.g_01378
OG0001457	Prbn.g_01557	Prad.g_01276
OG0001458	Prbn.g_00796	Prad.g_01089
OG0001459	Prbn.g_01235	Prad.g_01124
OG0001460	Prbn.g_00472	Prad.g_00285
OG0001461	Prbn.g_00852	Prad.g_00213
OG0001462	Prbn.g_01149	Prad.g_00146
OG0001463	Prbn.g_00652	Prad.g_01006
OG0001465	Prbn.g_01125	Prad.g_00334
OG0001466	Prbn.g_00877	Prad.g_00348
OG0001468	Prbn.g_01910	Prad.g_00780
OG0001469	Prbn.g_01187	Prad.g_01498
OG0001473	Prbn.g_01453	Prad.g_00277
OG0001482	Prbn.g_01649	Prad.g_01985, Prad.g_01318
OG0001483	Prbn.g_01090	Prad.g_00364
OG0001484	Prbn.g_00716	Prad.g_00562
OG0001485	Prbn.g_01806	Prad.g_00881
OG0001486	Prbn.g_01601	Prad.g_00225
OG0001488	Prbn.g_00382	Prad.g_01819
OG0001489	Prbn.g_01836	Prad.g_00734
OG0001490	Prbn.g_01808	Prad.g_00701
OG0001492	Prbn.g_01512	Prad.g_01179
OG0001504	Prbn.g_01606	Prad.g_00230
OG0001505	Prbn.g_00128	Prad.g_01189
OG0001506	Prbn.g_01142	Prad.g_00984
OG0001508	Prbn.g_01710	Prad.g_00412
OG0001509	Prbn.g_00459	Prad.g_00861
OG0001519	Prbn.g_00132	Prad.g_00722
OG0001521	Prbn.g_00720	Prad.g_00375
OG0001522	Prbn.g_01665, Prbn.g_01041	Prad.g_00075, Prad.g_00962
OG0001544	Prbn.g_00129	Prad.g_00082
OG0001546	Prbn.g_01508	Prad.g_01046
OG0001558	Prbn.g_01040	Prad.g_01073, Prad.g_01084
OG0001574	Prbn.g_00811	Prad.g_00315
OG0001579	Prbn.g_00188	Prad.g_00535
OG0001593	Prbn.g_00651	Prad.g_00047
OG0001607	Prbn.g_01236	Prad.g_00087
OG0001607	Prbn.g_01237	Prad.g_00310
OG0001627	Prbn.g_01658	Prad.g_01192
OG0001631	Prbn.g_00481	Prad.g_01437
OG0001694	Prbn.g_00688	Prad.g_01186
OG0001714	Prbn.g_00252	Prad.g_00573
OG0001735	Prbn.g_01708, Prbn.g_01680	Prad.g_00079
OG0001736	Prbn.g_01605	Prad.g_00229
OG0001869	Prbn.g_01223	Prad.g_00553
OG0001873	Prbn.g_01238	Prad.g_00309
OG0001880	Prbn.g_01053	Prad.g_00570
OG0001961	Prbn.g_01026	Prad.g_01286
OG0001962	Prbn.g_01062	Prad.g_00543
OG0001963	Prbn.g_01063	Prad.g_00544
OG0001964	Prbn.g_01064	Prad.g_00545
OG0001994	Prbn.g_00687	Prad.g_00089
OG0002191	Prbn.g_00786	Prad.g_01288
OG0002195	Prbn.g_00686	Prad.g_00088
OG0002275	Prbn.g_01061	Prad.g_00542
