Orthogroup	Prae	Praz
OG0001149	Prae.g_01787	Praz.g_00234
OG0001150	Prae.g_01788	Praz.g_00233
OG0001151	Prae.g_01790	Praz.g_00231
OG0001152	Prae.g_01791	Praz.g_00230
OG0001153	Prae.g_01792	Praz.g_00229
OG0001154	Prae.g_01794	Praz.g_00227
OG0001155	Prae.g_01796	Praz.g_00225
OG0001156	Prae.g_01798	Praz.g_00223
OG0001157	Prae.g_01799	Praz.g_00222
OG0001158	Prae.g_01801	Praz.g_00220
OG0001159	Prae.g_01802	Praz.g_00219
OG0001160	Prae.g_01803	Praz.g_00218
OG0001161	Prae.g_01804	Praz.g_00217
OG0001162	Prae.g_01805	Praz.g_00216
OG0001163	Prae.g_01806	Praz.g_00215
OG0001164	Prae.g_01807	Praz.g_00214
OG0001165	Prae.g_01808	Praz.g_00213
OG0001166	Prae.g_01809	Praz.g_00212
OG0001167	Prae.g_01810	Praz.g_00211
OG0001168	Prae.g_01811	Praz.g_00210
OG0001169	Prae.g_01812	Praz.g_00209
OG0001170	Prae.g_01813	Praz.g_00207
OG0001171	Prae.g_01814	Praz.g_00206
OG0001172	Prae.g_01816	Praz.g_00204
OG0001173	Prae.g_01818	Praz.g_00202
OG0001174	Prae.g_01819	Praz.g_00201
OG0001175	Prae.g_01820	Praz.g_00200
OG0001176	Prae.g_01821	Praz.g_00199
OG0001177	Prae.g_01823	Praz.g_00197
OG0001178	Prae.g_01826	Praz.g_00194
OG0001179	Prae.g_01827	Praz.g_00193
OG0001180	Prae.g_01828	Praz.g_00192
OG0001181	Prae.g_01829	Praz.g_00191
OG0001182	Prae.g_01830	Praz.g_00190
OG0001183	Prae.g_01831	Praz.g_00189
OG0001184	Prae.g_01833	Praz.g_00187
OG0001185	Prae.g_01836	Praz.g_00184
OG0001186	Prae.g_01837	Praz.g_00183
OG0001187	Prae.g_01838	Praz.g_00181
OG0001188	Prae.g_01839	Praz.g_00180
OG0001189	Prae.g_01840	Praz.g_00179
OG0001190	Prae.g_01841	Praz.g_00178
OG0001191	Prae.g_01842	Praz.g_00177
OG0001192	Prae.g_01843	Praz.g_00176
OG0001193	Prae.g_01844	Praz.g_00175
OG0001194	Prae.g_01845	Praz.g_00174
OG0001195	Prae.g_01846	Praz.g_00173
OG0001196	Prae.g_01847	Praz.g_00172
OG0001197	Prae.g_01848	Praz.g_00171
OG0001198	Prae.g_01849	Praz.g_00170
OG0001199	Prae.g_01850	Praz.g_00169
OG0001200	Prae.g_01851	Praz.g_00168
OG0001201	Prae.g_01852	Praz.g_00167
OG0001202	Prae.g_01853	Praz.g_00166
OG0001203	Prae.g_01855	Praz.g_00164
OG0001204	Prae.g_01857	Praz.g_00162
OG0001205	Prae.g_01858	Praz.g_00161
OG0001206	Prae.g_01859	Praz.g_00160
OG0001207	Prae.g_01860	Praz.g_00159
OG0001208	Prae.g_01861	Praz.g_00158
OG0001209	Prae.g_01862	Praz.g_00157
OG0001210	Prae.g_01863	Praz.g_00156
OG0001211	Prae.g_01864	Praz.g_00155
OG0001212	Prae.g_01865	Praz.g_00154
OG0001213	Prae.g_01866	Praz.g_00153
OG0001214	Prae.g_01868	Praz.g_00151
OG0001215	Prae.g_01869	Praz.g_00150
OG0001216	Prae.g_01870	Praz.g_00149
OG0001217	Prae.g_01871	Praz.g_00148
OG0001218	Prae.g_01872	Praz.g_00147
OG0001219	Prae.g_01875	Praz.g_00144
OG0001220	Prae.g_01876	Praz.g_00143
OG0001221	Prae.g_01879	Praz.g_00140
OG0001222	Prae.g_01880	Praz.g_00139
OG0001223	Prae.g_01881	Praz.g_00138
OG0001224	Prae.g_01882	Praz.g_00137
OG0001225	Prae.g_01883	Praz.g_00136
OG0001226	Prae.g_01884	Praz.g_00135
OG0001227	Prae.g_01885	Praz.g_00134
OG0001228	Prae.g_01886	Praz.g_00133
OG0001229	Prae.g_01887	Praz.g_00132
OG0001230	Prae.g_01888	Praz.g_00131
OG0001231	Prae.g_01889	Praz.g_00130
OG0001232	Prae.g_01890	Praz.g_00129
OG0001233	Prae.g_01891	Praz.g_00128
OG0001234	Prae.g_01892	Praz.g_00127
OG0001235	Prae.g_01893	Praz.g_00126
OG0001236	Prae.g_01895	Praz.g_00124
OG0001237	Prae.g_01896	Praz.g_00123
OG0001238	Prae.g_01898	Praz.g_00121
OG0001239	Prae.g_01899	Praz.g_00120
OG0001240	Prae.g_01900	Praz.g_00119
OG0001241	Prae.g_01902	Praz.g_00117
OG0001242	Prae.g_01903	Praz.g_00357
OG0001243	Prae.g_01904	Praz.g_00358
OG0001244	Prae.g_01905	Praz.g_00359
OG0001245	Prae.g_01906	Praz.g_00360
OG0001246	Prae.g_01907	Praz.g_00361
OG0001247	Prae.g_01908	Praz.g_00362
OG0001248	Prae.g_01909	Praz.g_00363
OG0001249	Prae.g_01910	Praz.g_00364
OG0001250	Prae.g_01911	Praz.g_00365
OG0001251	Prae.g_00092	Praz.g_00452
OG0001252	Prae.g_00138	Praz.g_00498
OG0001253	Prae.g_00153	Praz.g_00510
OG0001254	Prae.g_00282	Praz.g_00639
OG0001255	Prae.g_00334	Praz.g_00690
OG0001256	Prae.g_01291	Praz.g_01207
OG0001257	Prae.g_00456	Praz.g_01846
OG0001258	Prae.g_00472	Praz.g_01830
OG0001259	Prae.g_00564	Praz.g_01740
OG0001260	Prae.g_00751	Praz.g_01568
OG0001261	Prae.g_00840	Praz.g_01477
OG0001262	Prae.g_00856	Praz.g_01461
OG0001263	Prae.g_00876	Praz.g_01440
OG0001264	Prae.g_00907	Praz.g_01409
OG0001265	Prae.g_01016	Praz.g_01301
OG0001266	Prae.g_01066	Praz.g_00090
OG0001267	Prae.g_01147	Praz.g_00008
OG0001268	Prae.g_01160	Praz.g_00758
OG0001269	Prae.g_01351	Praz.g_01156
OG0001270	Prae.g_01499	Praz.g_01001
OG0001271	Prae.g_01510	Praz.g_00990
OG0001272	Prae.g_01552	Praz.g_00948
OG0001273	Prae.g_01553	Praz.g_00947
OG0001274	Prae.g_01558	Praz.g_00942
OG0001275	Prae.g_01576	Praz.g_00925, Praz.g_00924
OG0001277	Prae.g_01597	Praz.g_00903
OG0001278	Prae.g_01615	Praz.g_00885
OG0001279	Prae.g_01619	Praz.g_00881
OG0001280	Prae.g_01622	Praz.g_00878
OG0001281	Prae.g_01689	Praz.g_00332
OG0001282	Prae.g_01714	Praz.g_00307
OG0001283	Prae.g_01797	Praz.g_00224
OG0001284	Prae.g_01825	Praz.g_00195
OG0001285	Prae.g_01856	Praz.g_00163
OG0001286	Prae.g_01901	Praz.g_00118
OG0001288	Prae.g_00411	Praz.g_01891
OG0001290	Prae.g_00030	Praz.g_00395
OG0001291	Prae.g_00071	Praz.g_00431
OG0001292	Prae.g_00074	Praz.g_00434
OG0001293	Prae.g_00076	Praz.g_00436
OG0001294	Prae.g_00093	Praz.g_00453
OG0001295	Prae.g_00119	Praz.g_00479
OG0001296	Prae.g_00125	Praz.g_00485
OG0001297	Prae.g_00202	Praz.g_00559
OG0001298	Prae.g_00246	Praz.g_00603
OG0001299	Prae.g_00255	Praz.g_00612
OG0001300	Prae.g_00373	Praz.g_00801
OG0001301	Prae.g_00611	Praz.g_01693
OG0001302	Prae.g_00755	Praz.g_01564
OG0001303	Prae.g_00759	Praz.g_01560
OG0001304	Prae.g_01031	Praz.g_01285
OG0001305	Prae.g_01036	Praz.g_01280
OG0001306	Prae.g_01074	Praz.g_00098
OG0001307	Prae.g_01083	Praz.g_00107
OG0001308	Prae.g_01107	Praz.g_00048
OG0001309	Prae.g_01109	Praz.g_00046
OG0001310	Prae.g_01119	Praz.g_00035
OG0001311	Prae.g_01191	Praz.g_00726
OG0001312	Prae.g_01352	Praz.g_01155
OG0001313	Prae.g_01556	Praz.g_00944
OG0001314	Prae.g_01646	Praz.g_00854
OG0001315	Prae.g_01680	Praz.g_00820
OG0001316	Prae.g_01793	Praz.g_00228
OG0001318	Prae.g_00141	Praz.g_00501
OG0001319	Prae.g_00241	Praz.g_00598
OG0001320	Prae.g_00441	Praz.g_01861
OG0001321	Prae.g_00761	Praz.g_01558
OG0001322	Prae.g_00787	Praz.g_01531
OG0001323	Prae.g_01057	Praz.g_00082
OG0001324	Prae.g_01091	Praz.g_00115
OG0001325	Prae.g_01113	Praz.g_00042
OG0001326	Prae.g_01290	Praz.g_01208
OG0001327	Prae.g_01292	Praz.g_01206
OG0001328	Prae.g_01334	Praz.g_01175
OG0001329	Prae.g_01388	Praz.g_01119
OG0001330	Prae.g_01549	Praz.g_00951
OG0001331	Prae.g_01620	Praz.g_00880
OG0001333	Prae.g_01762	Praz.g_00259
OG0001334	Prae.g_01817	Praz.g_00203
OG0001335	Prae.g_01854	Praz.g_00165
OG0001336	Prae.g_00128	Praz.g_00488
OG0001337	Prae.g_00118	Praz.g_00478
OG0001338	Prae.g_00147	Praz.g_00504
OG0001339	Prae.g_00206	Praz.g_00563
OG0001340	Prae.g_00251	Praz.g_00608
OG0001341	Prae.g_00264	Praz.g_00620
OG0001342	Prae.g_00281	Praz.g_00638
OG0001343	Prae.g_00339	Praz.g_00341
OG0001344	Prae.g_00378	Praz.g_00796
OG0001345	Prae.g_00408	Praz.g_01894
OG0001346	Prae.g_00446	Praz.g_01856
OG0001347	Prae.g_00460	Praz.g_01842
OG0001348	Prae.g_00478	Praz.g_01824
OG0001349	Prae.g_00483	Praz.g_01819
OG0001350	Prae.g_00488	Praz.g_01814
OG0001351	Prae.g_00551	Praz.g_01752
OG0001352	Prae.g_00656	Praz.g_01648
OG0001353	Prae.g_00677	Praz.g_01627
OG0001354	Prae.g_00790	Praz.g_01528
OG0001355	Prae.g_00846	Praz.g_01471
OG0001356	Prae.g_00890	Praz.g_01426
OG0001357	Prae.g_00992	Praz.g_01322
OG0001358	Prae.g_01015	Praz.g_01302
OG0001359	Prae.g_01134	Praz.g_00021
OG0001360	Prae.g_01135	Praz.g_00020
OG0001361	Prae.g_01213	Praz.g_00704
OG0001362	Prae.g_01265	Praz.g_01236
OG0001363	Prae.g_01438	Praz.g_01095
OG0001364	Prae.g_01529	Praz.g_00971
OG0001365	Prae.g_01684, Prae.g_01425	Praz.g_00337
OG0001366	Prae.g_01660	Praz.g_00840
OG0001367	Prae.g_01703	Praz.g_00318
OG0001368	Prae.g_01824	Praz.g_00196
OG0001369	Prae.g_01017	Praz.g_01300
OG0001371	Prae.g_00067	Praz.g_00427
OG0001372	Prae.g_00068	Praz.g_00428
OG0001373	Prae.g_00075	Praz.g_00435
OG0001374	Prae.g_00087	Praz.g_00447
OG0001375	Prae.g_00135	Praz.g_00495
OG0001376	Prae.g_00237	Praz.g_00594
OG0001377	Prae.g_00259	Praz.g_00616
OG0001378	Prae.g_00275	Praz.g_00631
OG0001379	Prae.g_00361	Praz.g_00813
OG0001381	Prae.g_00428	Praz.g_01874
OG0001382	Prae.g_00434	Praz.g_01868
OG0001383	Prae.g_00485	Praz.g_01817
OG0001384	Prae.g_00493	Praz.g_01809
OG0001385	Prae.g_00640	Praz.g_01664
OG0001386	Prae.g_00648	Praz.g_01656
OG0001387	Prae.g_00650	Praz.g_01654
OG0001388	Prae.g_00660	Praz.g_01644
OG0001389	Prae.g_00716	Praz.g_01602
OG0001390	Prae.g_00750	Praz.g_01569
OG0001391	Prae.g_00792	Praz.g_01526
OG0001392	Prae.g_00889	Praz.g_01427
OG0001393	Prae.g_00891	Praz.g_01425
OG0001394	Prae.g_00913	Praz.g_01403
OG0001395	Prae.g_00916	Praz.g_01400
OG0001396	Prae.g_00996	Praz.g_01318
OG0001397	Prae.g_01025	Praz.g_01291
OG0001398	Prae.g_01044	Praz.g_00070
OG0001399	Prae.g_01054	Praz.g_00080
OG0001400	Prae.g_01064	Praz.g_00088
OG0001401	Prae.g_01071	Praz.g_00095
OG0001402	Prae.g_01149	Praz.g_00006
OG0001403	Prae.g_01330	Praz.g_01179
OG0001404	Prae.g_01359	Praz.g_01148
OG0001405	Prae.g_01369	Praz.g_01138
OG0001406	Prae.g_01498	Praz.g_01002
OG0001407	Prae.g_01501	Praz.g_00999
OG0001408	Prae.g_01550	Praz.g_00950
OG0001409	Prae.g_01564	Praz.g_00936
OG0001411	Prae.g_01590	Praz.g_00911
OG0001414	Prae.g_00061	Praz.g_00422
OG0001415	Prae.g_00327	Praz.g_00683
OG0001416	Prae.g_00495	Praz.g_01807
OG0001417	Prae.g_00649	Praz.g_01655
OG0001418	Prae.g_00762	Praz.g_01557
OG0001419	Prae.g_00795	Praz.g_01522
OG0001420	Prae.g_00893	Praz.g_01423
OG0001421	Prae.g_00898	Praz.g_01419
OG0001422	Prae.g_01060	Praz.g_00085
OG0001423	Prae.g_01136	Praz.g_00019
OG0001424	Prae.g_01225	Praz.g_01938
OG0001425	Prae.g_01570	Praz.g_00930
OG0001426	Prae.g_01897	Praz.g_00122
OG0001427	Prae.g_00372	Praz.g_00802
OG0001429	Prae.g_00974	Praz.g_01340
OG0001430	Prae.g_01008	Praz.g_01309
OG0001431	Prae.g_01062	Praz.g_00086
OG0001432	Prae.g_01065	Praz.g_00089
OG0001433	Prae.g_01267	Praz.g_01233
OG0001435	Prae.g_01562	Praz.g_00938
OG0001436	Prae.g_01231	Praz.g_01548
OG0001438	Prae.g_00594	Praz.g_01710
OG0001439	Prae.g_00838	Praz.g_01480
OG0001440	Prae.g_01019	Praz.g_01298
OG0001441	Prae.g_01101	Praz.g_00055
OG0001442	Prae.g_01122	Praz.g_00032
OG0001443	Prae.g_01146	Praz.g_00009
OG0001444	Prae.g_01182	Praz.g_00735
OG0001448	Prae.g_01583	Praz.g_00917
OG0001452	Prae.g_01874	Praz.g_00145
OG0001454	Prae.g_00366	Praz.g_00808
OG0001457	Prae.g_00676	Praz.g_01628
OG0001458	Prae.g_00749	Praz.g_01570
OG0001459	Prae.g_00785	Praz.g_01533
OG0001460	Prae.g_00868	Praz.g_01449
OG0001462	Prae.g_01007	Praz.g_01310
OG0001463	Prae.g_01053	Praz.g_00079
OG0001464	Prae.g_01059	Praz.g_00084
OG0001465	Prae.g_01287	Praz.g_01211
OG0001467	Prae.g_01456	Praz.g_01044
OG0001468	Prae.g_01786	Praz.g_00235
OG0001469	Prae.g_01161	Praz.g_00757
OG0001470	Prae.g_00321	Praz.g_00677
OG0001472	Prae.g_00867	Praz.g_01450
OG0001474	Prae.g_00877	Praz.g_01439
OG0001475	Prae.g_01049	Praz.g_00075
OG0001476	Prae.g_01050	Praz.g_00076
OG0001477	Prae.g_01051	Praz.g_00077
OG0001478	Prae.g_01058	Praz.g_00083
OG0001479	Prae.g_01086	Praz.g_00110
OG0001480	Prae.g_01095	Praz.g_00061
OG0001481	Prae.g_01179	Praz.g_00738
OG0001483	Prae.g_01323	Praz.g_01186
OG0001484	Prae.g_01439	Praz.g_01094
OG0001485	Prae.g_01682	Praz.g_00339
OG0001487	Prae.g_00767	Praz.g_01553
OG0001488	Prae.g_00175	Praz.g_00532
OG0001489	Prae.g_00375	Praz.g_00799
OG0001490	Prae.g_00395	Praz.g_00771
OG0001491	Prae.g_00782	Praz.g_01536
OG0001493	Prae.g_00878	Praz.g_01438
OG0001494	Prae.g_00879	Praz.g_01437
OG0001495	Prae.g_00880	Praz.g_01436
OG0001496	Prae.g_00881	Praz.g_01435
OG0001497	Prae.g_00882	Praz.g_01434
OG0001498	Prae.g_00883	Praz.g_01433
OG0001499	Prae.g_00884	Praz.g_01432
OG0001500	Prae.g_00885	Praz.g_01431
OG0001501	Prae.g_00886	Praz.g_01430
OG0001502	Prae.g_00887	Praz.g_01429
OG0001503	Prae.g_00888	Praz.g_01428
OG0001506	Prae.g_01078	Praz.g_00102
OG0001507	Prae.g_01145	Praz.g_00010
OG0001508	Prae.g_01561	Praz.g_00939
OG0001509	Prae.g_01704	Praz.g_00317
OG0001510	Prae.g_01778	Praz.g_00243
OG0001514	Prae.g_01309	Praz.g_01199
OG0001515	Prae.g_00753	Praz.g_01566
OG0001516	Prae.g_00986	Praz.g_01328
OG0001517	Prae.g_01069	Praz.g_00093
OG0001518	Prae.g_01599	Praz.g_00897
OG0001520	Prae.g_01232	Praz.g_01549
OG0001521	Prae.g_01685	Praz.g_00336
OG0001523	Prae.g_00060	Praz.g_00421
OG0001524	Prae.g_00376	Praz.g_00798
OG0001525	Prae.g_00433	Praz.g_01869
OG0001527	Prae.g_01099	Praz.g_00057
OG0001528	Prae.g_01266	Praz.g_01235
OG0001529	Prae.g_01269	Praz.g_01232
OG0001530	Prae.g_01233	Praz.g_01550
OG0001532	Prae.g_00034	Praz.g_00399
OG0001534	Prae.g_01568	Praz.g_00932
OG0001535	Prae.g_00864	Praz.g_01453
OG0001536	Prae.g_01097	Praz.g_00059
OG0001537	Prae.g_01256	Praz.g_01231
OG0001538	Prae.g_01289	Praz.g_01209
OG0001539	Prae.g_01314	Praz.g_01194
OG0001540	Prae.g_01315	Praz.g_01193
OG0001541	Prae.g_01421	Praz.g_01106
OG0001542	Prae.g_01566	Praz.g_00934
OG0001543	Prae.g_01577	Praz.g_00923
OG0001549	Prae.g_00126	Praz.g_00486
OG0001550	Prae.g_00308	Praz.g_00664
OG0001551	Prae.g_00332	Praz.g_00688
OG0001552	Prae.g_00368	Praz.g_00806
OG0001553	Prae.g_00387	Praz.g_00783
OG0001554	Prae.g_00388	Praz.g_00782
OG0001555	Prae.g_00431	Praz.g_01871
OG0001556	Prae.g_00443	Praz.g_01859
OG0001557	Prae.g_00651	Praz.g_01653
OG0001559	Prae.g_00754	Praz.g_01565
OG0001560	Prae.g_00774	Praz.g_01544
OG0001561	Prae.g_00869	Praz.g_01448
OG0001562	Prae.g_01006	Praz.g_01311
OG0001563	Prae.g_01067	Praz.g_00091
OG0001564	Prae.g_01068	Praz.g_00092
OG0001565	Prae.g_01070	Praz.g_00094
OG0001566	Prae.g_01073	Praz.g_00097
OG0001567	Prae.g_01079	Praz.g_00103
OG0001568	Prae.g_01094	Praz.g_00062
OG0001569	Prae.g_01098	Praz.g_00058
OG0001570	Prae.g_01104	Praz.g_00052
OG0001571	Prae.g_01116	Praz.g_00039
OG0001572	Prae.g_01125	Praz.g_00029
OG0001573	Prae.g_01129	Praz.g_00026
OG0001575	Prae.g_01284	Praz.g_01214
OG0001576	Prae.g_01295	Praz.g_01203
OG0001577	Prae.g_01365	Praz.g_01142
OG0001578	Prae.g_01367	Praz.g_01140
OG0001582	Prae.g_01542	Praz.g_00958
OG0001583	Prae.g_01544	Praz.g_00956
OG0001584	Prae.g_01545	Praz.g_00955
OG0001585	Prae.g_01555	Praz.g_00945
OG0001586	Prae.g_01834	Praz.g_00186
OG0001591	Prae.g_00362	Praz.g_00812
OG0001592	Prae.g_00394	Praz.g_00772
OG0001594	Prae.g_00442	Praz.g_01860
OG0001595	Prae.g_00680	Praz.g_01624
OG0001596	Prae.g_00756	Praz.g_01563
OG0001597	Prae.g_00871	Praz.g_01446
OG0001598	Prae.g_00895	Praz.g_01421
OG0001599	Prae.g_01139	Praz.g_00016
OG0001600	Prae.g_01140	Praz.g_00015
OG0001601	Prae.g_01141	Praz.g_00014
OG0001602	Prae.g_01142	Praz.g_00013
OG0001604	Prae.g_01636	Praz.g_00864
OG0001606	Prae.g_00340	Praz.g_00342
OG0001609	Prae.g_00367	Praz.g_00807
OG0001610	Prae.g_00675	Praz.g_01629
OG0001611	Prae.g_00736	Praz.g_01582
OG0001612	Prae.g_00783	Praz.g_01535
OG0001613	Prae.g_00875	Praz.g_01442
OG0001614	Prae.g_00990	Praz.g_01324
OG0001615	Prae.g_01277	Praz.g_01222
OG0001616	Prae.g_01243	Praz.g_01217
OG0001618	Prae.g_01346	Praz.g_01163
OG0001619	Prae.g_01357	Praz.g_01150
OG0001621	Prae.g_00765	Praz.g_01555
OG0001624	Prae.g_00873	Praz.g_01444
OG0001625	Prae.g_01001	Praz.g_01316
OG0001626	Prae.g_01278	Praz.g_01221
OG0001627	Prae.g_01347	Praz.g_01162
OG0001628	Prae.g_01586	Praz.g_00915
OG0001629	Prae.g_01348	Praz.g_01161
OG0001639	Prae.g_00109	Praz.g_00470
OG0001640	Prae.g_00183	Praz.g_00540
OG0001641	Prae.g_00363	Praz.g_00811
OG0001642	Prae.g_00365	Praz.g_00809
OG0001643	Prae.g_00390	Praz.g_00776
OG0001644	Prae.g_00391	Praz.g_00775
OG0001645	Prae.g_00393	Praz.g_00773
OG0001647	Prae.g_00440	Praz.g_01862
OG0001648	Prae.g_00534	Praz.g_01769
OG0001649	Prae.g_00540	Praz.g_01763
OG0001650	Prae.g_00710	Praz.g_01608
OG0001651	Prae.g_00745	Praz.g_01573
OG0001652	Prae.g_00747	Praz.g_01572
OG0001653	Prae.g_00775	Praz.g_01543
OG0001654	Prae.g_00781	Praz.g_01537
OG0001655	Prae.g_00789	Praz.g_01529
OG0001656	Prae.g_00811	Praz.g_01507
OG0001657	Prae.g_00862	Praz.g_01455
OG0001658	Prae.g_00874	Praz.g_01443
OG0001659	Prae.g_00920	Praz.g_01396
OG0001660	Prae.g_01002	Praz.g_01315
OG0001661	Prae.g_01005	Praz.g_01312
OG0001662	Prae.g_01010	Praz.g_01307
OG0001663	Prae.g_01027	Praz.g_01289
OG0001664	Prae.g_01028	Praz.g_01288
OG0001665	Prae.g_01048	Praz.g_00074
OG0001666	Prae.g_01052	Praz.g_00078
OG0001667	Prae.g_01056	Praz.g_00081
OG0001668	Prae.g_01063	Praz.g_00087
OG0001669	Prae.g_01075	Praz.g_00099
OG0001670	Prae.g_01076	Praz.g_00100
OG0001671	Prae.g_01082	Praz.g_00106
OG0001672	Prae.g_01087	Praz.g_00111
OG0001673	Prae.g_01088	Praz.g_00112
OG0001674	Prae.g_01089	Praz.g_00113
OG0001675	Prae.g_01114	Praz.g_00041
OG0001676	Prae.g_01118	Praz.g_00036
OG0001677	Prae.g_01138	Praz.g_00017
OG0001678	Prae.g_01210	Praz.g_00707
OG0001679	Prae.g_01218	Praz.g_00699
OG0001680	Prae.g_01262	Praz.g_01238
OG0001681	Prae.g_01296	Praz.g_01202
OG0001682	Prae.g_01312	Praz.g_01196
OG0001684	Prae.g_01541	Praz.g_00959
OG0001685	Prae.g_01548	Praz.g_00952
OG0001686	Prae.g_01551	Praz.g_00949
OG0001687	Prae.g_01557	Praz.g_00943
OG0001688	Prae.g_01560	Praz.g_00940
OG0001689	Prae.g_01565	Praz.g_00935
OG0001690	Prae.g_01567	Praz.g_00933
OG0001691	Prae.g_01569	Praz.g_00931
OG0001692	Prae.g_01628	Praz.g_00872
OG0001693	Prae.g_01873	Praz.g_00146
OG0001698	Prae.g_00470	Praz.g_01832
OG0001699	Prae.g_00681	Praz.g_01623
OG0001700	Prae.g_00739	Praz.g_01579
OG0001701	Prae.g_00741	Praz.g_01577
OG0001702	Prae.g_00760	Praz.g_01559
OG0001703	Prae.g_00776	Praz.g_01542
OG0001704	Prae.g_01003	Praz.g_01314
OG0001705	Prae.g_01106	Praz.g_00049
OG0001706	Prae.g_01117	Praz.g_00037
OG0001707	Prae.g_01143	Praz.g_00012
OG0001708	Prae.g_01286	Praz.g_01212
OG0001710	Prae.g_01004	Praz.g_01313
OG0001722	Prae.g_00737	Praz.g_01581
OG0001723	Prae.g_00743	Praz.g_01574
OG0001725	Prae.g_00870	Praz.g_01447
OG0001726	Prae.g_01103	Praz.g_00053
OG0001727	Prae.g_01273	Praz.g_01226
OG0001728	Prae.g_01313	Praz.g_01195
OG0001731	Prae.g_01574	Praz.g_00927
OG0001732	Prae.g_01596	Praz.g_00907
OG0001733	Prae.g_00386	Praz.g_00787
OG0001734	Prae.g_00709	Praz.g_01609
OG0001783	Prae.g_00043	Praz.g_00407
OG0001784	Prae.g_00498	Praz.g_01804
OG0001785	Prae.g_00757	Praz.g_01562
OG0001786	Prae.g_00835	Praz.g_01483
OG0001787	Prae.g_01121	Praz.g_00033
OG0001789	Prae.g_01279	Praz.g_01220
OG0001790	Prae.g_01281	Praz.g_01218
OG0001791	Prae.g_01282	Praz.g_01216
OG0001796	Prae.g_01124	Praz.g_00030
OG0001806	Prae.g_00377	Praz.g_00797
OG0001807	Prae.g_00389	Praz.g_00780
OG0001810	Prae.g_00777	Praz.g_01541
OG0001811	Prae.g_00778	Praz.g_01540
OG0001812	Prae.g_00779	Praz.g_01539
OG0001813	Prae.g_00780	Praz.g_01538
OG0001814	Prae.g_00872	Praz.g_01445
OG0001816	Prae.g_01047	Praz.g_00073
OG0001817	Prae.g_01105	Praz.g_00050
OG0001818	Prae.g_01108	Praz.g_00047
OG0001820	Prae.g_01288	Praz.g_01210
OG0001824	Prae.g_01559	Praz.g_00941
OG0001825	Prae.g_01584	Praz.g_00916
OG0001829	Prae.g_01589	Praz.g_00912
OG0001838	Prae.g_00392	Praz.g_00774
OG0001839	Prae.g_01271	Praz.g_01918
OG0001840	Prae.g_01274	Praz.g_01225
OG0001841	Prae.g_01285	Praz.g_01213
OG0001842	Prae.g_01316	Praz.g_01192
OG0001843	Prae.g_01420	Praz.g_01109
OG0001845	Prae.g_01480	Praz.g_01020
OG0001846	Prae.g_01543	Praz.g_00957
OG0001848	Prae.g_01593	Praz.g_00910
OG0001849	Prae.g_01575	Praz.g_00926
OG0001850	Prae.g_01126	Praz.g_00028
OG0001861	Prae.g_01111	Praz.g_00044
OG0001862	Prae.g_01112	Praz.g_00043
OG0001863	Prae.g_01120	Praz.g_00034
OG0001865	Prae.g_01257	Praz.g_01250
OG0001867	Prae.g_01276	Praz.g_01223
OG0001868	Prae.g_01280	Praz.g_01219
OG0001870	Prae.g_00038	Praz.g_00403
OG0001882	Prae.g_01601	Praz.g_00895
OG0001909	Prae.g_01594	Praz.g_00909
OG0001911	Prae.g_00768	Praz.g_01552
OG0001912	Prae.g_01345	Praz.g_01919
OG0001954	Prae.g_00384	Praz.g_00789
OG0001958	Prae.g_01123	Praz.g_00031
OG0001989	Prae.g_00369	Praz.g_00805
OG0002024	Prae.g_01275	Praz.g_01224
OG0002027	Prae.g_01563	Praz.g_00937
OG0002030	Prae.g_00923	Praz.g_01393
OG0002139	Prae.g_01598	Praz.g_00898
OG0002142	Prae.g_01344	Praz.g_01621
OG0002199	Prae.g_01592	Praz.g_00900
OG0002381	Prae.g_01255	Praz.g_00766
OG0003101	Prae.g_00683	Praz.g_01907
