Orthogroup	Prae	Prar
OG0001153	Prae.g_01792	Prar.g_00630
OG0001154	Prae.g_01794	Prar.g_00632
OG0001155	Prae.g_01796	Prar.g_00634
OG0001156	Prae.g_01798	Prar.g_00636
OG0001157	Prae.g_01799	Prar.g_00637
OG0001158	Prae.g_01801	Prar.g_00639
OG0001159	Prae.g_01802	Prar.g_00640
OG0001160	Prae.g_01803	Prar.g_00641
OG0001161	Prae.g_01804	Prar.g_00642
OG0001162	Prae.g_01805	Prar.g_00643
OG0001163	Prae.g_01806	Prar.g_00644
OG0001164	Prae.g_01807	Prar.g_00645
OG0001165	Prae.g_01808	Prar.g_00646
OG0001166	Prae.g_01809	Prar.g_00647
OG0001167	Prae.g_01810	Prar.g_00648
OG0001168	Prae.g_01811	Prar.g_00649
OG0001169	Prae.g_01812	Prar.g_00650
OG0001170	Prae.g_01813	Prar.g_00651
OG0001171	Prae.g_01814	Prar.g_00652
OG0001172	Prae.g_01816	Prar.g_00654
OG0001173	Prae.g_01818	Prar.g_00656
OG0001174	Prae.g_01819	Prar.g_00657
OG0001175	Prae.g_01820	Prar.g_00658
OG0001176	Prae.g_01821	Prar.g_00659
OG0001177	Prae.g_01823	Prar.g_00661
OG0001178	Prae.g_01826	Prar.g_00663
OG0001179	Prae.g_01827	Prar.g_00664
OG0001180	Prae.g_01828	Prar.g_00665
OG0001181	Prae.g_01829	Prar.g_00666
OG0001182	Prae.g_01830	Prar.g_00667
OG0001183	Prae.g_01831	Prar.g_00668
OG0001184	Prae.g_01833	Prar.g_00670
OG0001185	Prae.g_01836	Prar.g_00673
OG0001186	Prae.g_01837	Prar.g_00674
OG0001187	Prae.g_01838	Prar.g_00675
OG0001188	Prae.g_01839	Prar.g_00676
OG0001189	Prae.g_01840	Prar.g_00677
OG0001190	Prae.g_01841	Prar.g_00678
OG0001191	Prae.g_01842	Prar.g_00679
OG0001192	Prae.g_01843	Prar.g_00680
OG0001193	Prae.g_01844	Prar.g_00681
OG0001194	Prae.g_01845	Prar.g_00682
OG0001195	Prae.g_01846	Prar.g_00683
OG0001196	Prae.g_01847	Prar.g_00684
OG0001197	Prae.g_01848	Prar.g_00685
OG0001198	Prae.g_01849	Prar.g_00686
OG0001199	Prae.g_01850	Prar.g_00687
OG0001200	Prae.g_01851	Prar.g_00688
OG0001201	Prae.g_01852	Prar.g_00689
OG0001202	Prae.g_01853	Prar.g_00690
OG0001203	Prae.g_01855	Prar.g_00692
OG0001204	Prae.g_01857	Prar.g_00694
OG0001205	Prae.g_01858	Prar.g_00695
OG0001206	Prae.g_01859	Prar.g_00696
OG0001207	Prae.g_01860	Prar.g_00697
OG0001208	Prae.g_01861	Prar.g_00698
OG0001209	Prae.g_01862	Prar.g_00699
OG0001210	Prae.g_01863	Prar.g_00700
OG0001211	Prae.g_01864	Prar.g_00701
OG0001212	Prae.g_01865	Prar.g_00702
OG0001213	Prae.g_01866	Prar.g_00703
OG0001214	Prae.g_01868	Prar.g_00705
OG0001215	Prae.g_01869	Prar.g_00706
OG0001216	Prae.g_01870	Prar.g_00707
OG0001217	Prae.g_01871	Prar.g_00708
OG0001218	Prae.g_01872	Prar.g_00709
OG0001219	Prae.g_01875	Prar.g_00074
OG0001220	Prae.g_01876	Prar.g_00073
OG0001221	Prae.g_01879	Prar.g_00070
OG0001222	Prae.g_01880	Prar.g_00069
OG0001223	Prae.g_01881	Prar.g_00068
OG0001224	Prae.g_01882	Prar.g_00067
OG0001225	Prae.g_01883	Prar.g_00066
OG0001226	Prae.g_01884	Prar.g_00065
OG0001227	Prae.g_01885	Prar.g_00064
OG0001228	Prae.g_01886	Prar.g_00063
OG0001229	Prae.g_01887	Prar.g_00062
OG0001230	Prae.g_01888	Prar.g_00061
OG0001231	Prae.g_01889	Prar.g_00060
OG0001232	Prae.g_01890	Prar.g_00059
OG0001233	Prae.g_01891	Prar.g_00058
OG0001234	Prae.g_01892	Prar.g_00057
OG0001235	Prae.g_01893	Prar.g_00056
OG0001236	Prae.g_01895	Prar.g_00054
OG0001237	Prae.g_01896	Prar.g_00053
OG0001238	Prae.g_01898	Prar.g_00051
OG0001239	Prae.g_01899	Prar.g_00050
OG0001240	Prae.g_01900	Prar.g_00049
OG0001241	Prae.g_01902	Prar.g_00047
OG0001242	Prae.g_01903	Prar.g_00046
OG0001243	Prae.g_01904	Prar.g_00045
OG0001244	Prae.g_01905	Prar.g_00044
OG0001245	Prae.g_01906	Prar.g_00043
OG0001246	Prae.g_01907	Prar.g_00042
OG0001247	Prae.g_01908	Prar.g_00041
OG0001248	Prae.g_01909	Prar.g_00040
OG0001249	Prae.g_01910	Prar.g_00039
OG0001250	Prae.g_01911	Prar.g_00038
OG0001251	Prae.g_00092	Prar.g_00236
OG0001252	Prae.g_00138	Prar.g_00190
OG0001253	Prae.g_00153	Prar.g_00177
OG0001254	Prae.g_00282	Prar.g_00306
OG0001255	Prae.g_00334	Prar.g_00393
OG0001256	Prae.g_01291, Prae.g_00398	Prar.g_00978
OG0001257	Prae.g_00456	Prar.g_00532
OG0001258	Prae.g_00472	Prar.g_01329
OG0001259	Prae.g_00564	Prar.g_01419
OG0001260	Prae.g_00751	Prar.g_01637
OG0001261	Prae.g_00840	Prar.g_01718
OG0001262	Prae.g_00856	Prar.g_01734
OG0001263	Prae.g_00876	Prar.g_01755
OG0001264	Prae.g_00907	Prar.g_01775
OG0001265	Prae.g_01016	Prar.g_01880
OG0001266	Prae.g_01066	Prar.g_01928
OG0001267	Prae.g_01147	Prar.g_01279
OG0001268	Prae.g_01160	Prar.g_01266
OG0001269	Prae.g_01351	Prar.g_00928
OG0001270	Prae.g_01499	Prar.g_00807
OG0001271	Prae.g_01510	Prar.g_00796
OG0001272	Prae.g_01552	Prar.g_00755
OG0001273	Prae.g_01553	Prar.g_00754
OG0001274	Prae.g_01558	Prar.g_00749
OG0001275	Prae.g_01576	Prar.g_00734
OG0001277	Prae.g_01597	Prar.g_00715
OG0001278	Prae.g_01615	Prar.g_01151
OG0001279	Prae.g_01619	Prar.g_01147
OG0001280	Prae.g_01622	Prar.g_01144
OG0001281	Prae.g_01689	Prar.g_01111
OG0001282	Prae.g_01714	Prar.g_01086
OG0001283	Prae.g_01797	Prar.g_00635
OG0001284	Prae.g_01825	Prar.g_00662
OG0001285	Prae.g_01856	Prar.g_00693
OG0001286	Prae.g_01901	Prar.g_00048
OG0001288	Prae.g_00411	Prar.g_00485
OG0001290	Prae.g_00030	Prar.g_00008
OG0001291	Prae.g_00071	Prar.g_00547
OG0001292	Prae.g_00074	Prar.g_00254
OG0001293	Prae.g_00076	Prar.g_00252
OG0001294	Prae.g_00093	Prar.g_00235
OG0001295	Prae.g_00119	Prar.g_00209
OG0001296	Prae.g_00125	Prar.g_00203
OG0001297	Prae.g_00202	Prar.g_00128
OG0001298	Prae.g_00246	Prar.g_00084
OG0001300	Prae.g_00373	Prar.g_00434
OG0001301	Prae.g_00611	Prar.g_01467
OG0001304	Prae.g_01031	Prar.g_01895
OG0001305	Prae.g_01036	Prar.g_01900
OG0001306	Prae.g_01074	Prar.g_01937
OG0001307	Prae.g_01083	Prar.g_01946
OG0001308	Prae.g_01107	Prar.g_01315
OG0001309	Prae.g_01109	Prar.g_01314
OG0001310	Prae.g_01119	Prar.g_01304
OG0001311	Prae.g_01191	Prar.g_01235
OG0001312	Prae.g_01352	Prar.g_00927
OG0001313	Prae.g_01556	Prar.g_00751
OG0001314	Prae.g_01646	Prar.g_01120
OG0001315	Prae.g_01680	Prar.g_00613
OG0001316	Prae.g_01793	Prar.g_00631
OG0001318	Prae.g_00141	Prar.g_00187
OG0001319	Prae.g_00241	Prar.g_00089
OG0001320	Prae.g_00441	Prar.g_00516
OG0001321	Prae.g_00761	Prar.g_01646
OG0001322	Prae.g_00787	Prar.g_01664
OG0001323	Prae.g_01057	Prar.g_01920
OG0001324	Prae.g_01091	Prar.g_01954
OG0001325	Prae.g_01113	Prar.g_01311
OG0001326	Prae.g_01290	Prar.g_00979
OG0001327	Prae.g_01292	Prar.g_00977
OG0001328	Prae.g_01334	Prar.g_00950
OG0001329	Prae.g_01388	Prar.g_00891
OG0001330	Prae.g_01549	Prar.g_00758
OG0001331	Prae.g_01620	Prar.g_01146
OG0001332	Prae.g_01669	Prar.g_00602
OG0001334	Prae.g_01817	Prar.g_00655
OG0001335	Prae.g_01854	Prar.g_00691
OG0001336	Prae.g_00128	Prar.g_00200
OG0001337	Prae.g_00118	Prar.g_00210
OG0001338	Prae.g_00147	Prar.g_00183
OG0001339	Prae.g_00206	Prar.g_00124
OG0001340	Prae.g_00251	Prar.g_00079
OG0001341	Prae.g_00264	Prar.g_00326
OG0001342	Prae.g_00281	Prar.g_00307
OG0001343	Prae.g_00339	Prar.g_00399
OG0001344	Prae.g_00378	Prar.g_00439
OG0001345	Prae.g_00408	Prar.g_00482
OG0001346	Prae.g_00446	Prar.g_00522
OG0001347	Prae.g_00460	Prar.g_00536
OG0001348	Prae.g_00478	Prar.g_01335
OG0001349	Prae.g_00483	Prar.g_01340
OG0001351	Prae.g_00551	Prar.g_01406
OG0001352	Prae.g_00656	Prar.g_01512
OG0001353	Prae.g_00677	Prar.g_01533
OG0001354	Prae.g_00790	Prar.g_01667
OG0001355	Prae.g_00846	Prar.g_01724
OG0001356	Prae.g_00890	Prar.g_01757
OG0001357	Prae.g_00992	Prar.g_01860
OG0001358	Prae.g_01015	Prar.g_01879
OG0001359	Prae.g_01134	Prar.g_01292
OG0001360	Prae.g_01135	Prar.g_01291
OG0001361	Prae.g_01213	Prar.g_01213
OG0001363	Prae.g_01438	Prar.g_00871
OG0001364	Prae.g_01529	Prar.g_00777
OG0001365	Prae.g_01684, Prae.g_01425	Prar.g_01116
OG0001366	Prae.g_01660	Prar.g_01958
OG0001367	Prae.g_01703	Prar.g_01097
OG0001369	Prae.g_01017	Prar.g_01881
OG0001371	Prae.g_00067	Prar.g_00551
OG0001372	Prae.g_00068	Prar.g_00550
OG0001373	Prae.g_00075	Prar.g_00253
OG0001374	Prae.g_00087	Prar.g_00241
OG0001375	Prae.g_00135	Prar.g_00193
OG0001376	Prae.g_00237	Prar.g_00093
OG0001377	Prae.g_00259	Prar.g_00331
OG0001378	Prae.g_00275	Prar.g_00315
OG0001379	Prae.g_00361	Prar.g_00422
OG0001381	Prae.g_00428	Prar.g_00502
OG0001382	Prae.g_00434	Prar.g_00509
OG0001383	Prae.g_00485	Prar.g_01342
OG0001384	Prae.g_00493	Prar.g_01349
OG0001385	Prae.g_00640	Prar.g_01496
OG0001386	Prae.g_00648	Prar.g_01504
OG0001387	Prae.g_00650	Prar.g_01506
OG0001388	Prae.g_00660	Prar.g_01516
OG0001389	Prae.g_00716	Prar.g_01604
OG0001390	Prae.g_00750	Prar.g_01636
OG0001391	Prae.g_00792	Prar.g_01669
OG0001392	Prae.g_00889	Prar.g_01756
OG0001393	Prae.g_00891	Prar.g_01758
OG0001394	Prae.g_00913	Prar.g_01781
OG0001395	Prae.g_00916	Prar.g_01784
OG0001396	Prae.g_00996	Prar.g_01864
OG0001397	Prae.g_01025	Prar.g_01889
OG0001398	Prae.g_01044	Prar.g_01908
OG0001399	Prae.g_01054	Prar.g_01918
OG0001400	Prae.g_01064	Prar.g_01926
OG0001401	Prae.g_01071	Prar.g_01934
OG0001402	Prae.g_01149	Prar.g_01277
OG0001403	Prae.g_01330	Prar.g_00954
OG0001404	Prae.g_01359	Prar.g_00920
OG0001405	Prae.g_01369	Prar.g_00910
OG0001406	Prae.g_01498	Prar.g_00808
OG0001407	Prae.g_01501	Prar.g_00805
OG0001408	Prae.g_01550	Prar.g_00757
OG0001409	Prae.g_01564	Prar.g_00744
OG0001410	Prae.g_01578	Prar.g_00732
OG0001414	Prae.g_00061	Prar.g_00556
OG0001415	Prae.g_00327	Prar.g_00261
OG0001416	Prae.g_00495	Prar.g_01351
OG0001417	Prae.g_00649	Prar.g_01505
OG0001418	Prae.g_00762	Prar.g_01647
OG0001419	Prae.g_00795	Prar.g_01673
OG0001420	Prae.g_00893	Prar.g_01760
OG0001421	Prae.g_00898	Prar.g_01765
OG0001422	Prae.g_01060	Prar.g_01923
OG0001423	Prae.g_01136	Prar.g_01290
OG0001424	Prae.g_01225	Prar.g_01201
OG0001425	Prae.g_01570	Prar.g_00738
OG0001426	Prae.g_01897	Prar.g_00052
OG0001427	Prae.g_00372	Prar.g_00433
OG0001430	Prae.g_01008	Prar.g_01872
OG0001431	Prae.g_01062	Prar.g_01924
OG0001432	Prae.g_01065	Prar.g_01927
OG0001433	Prae.g_01267	Prar.g_01000
OG0001435	Prae.g_01562	Prar.g_00746
OG0001436	Prae.g_01231	Prar.g_01181
OG0001438	Prae.g_00594	Prar.g_01450
OG0001440	Prae.g_01019	Prar.g_01883
OG0001441	Prae.g_01101	Prar.g_01319
OG0001442	Prae.g_01122	Prar.g_01302
OG0001443	Prae.g_01146	Prar.g_01280
OG0001444	Prae.g_01182	Prar.g_01244
OG0001454	Prae.g_00366	Prar.g_00427
OG0001456	Prae.g_00563	Prar.g_01418
OG0001457	Prae.g_00676	Prar.g_01532
OG0001458	Prae.g_00749	Prar.g_01635
OG0001459	Prae.g_00785	Prar.g_01662
OG0001460	Prae.g_00868	Prar.g_01747
OG0001462	Prae.g_01007	Prar.g_01871
OG0001463	Prae.g_01053	Prar.g_01917
OG0001464	Prae.g_01059	Prar.g_01922
OG0001465	Prae.g_01287	Prar.g_00982
OG0001467	Prae.g_01456	Prar.g_00342
OG0001468	Prae.g_01786	Prar.g_00624
OG0001469	Prae.g_01161	Prar.g_01265
OG0001470	Prae.g_00321	Prar.g_00267
OG0001472	Prae.g_00867	Prar.g_01746
OG0001474	Prae.g_00877	Prar.g_01551
OG0001475	Prae.g_01049	Prar.g_01913
OG0001476	Prae.g_01050	Prar.g_01914
OG0001477	Prae.g_01051	Prar.g_01915
OG0001478	Prae.g_01058	Prar.g_01921
OG0001479	Prae.g_01086	Prar.g_01949
OG0001480	Prae.g_01095	Prar.g_01325
OG0001481	Prae.g_01179	Prar.g_01247
OG0001484	Prae.g_01439	Prar.g_00869
OG0001485	Prae.g_01682	Prar.g_01118
OG0001488	Prae.g_00175	Prar.g_00155
OG0001489	Prae.g_00375	Prar.g_00436
OG0001490	Prae.g_00395	Prar.g_00463
OG0001491	Prae.g_00782	Prar.g_01659
OG0001493	Prae.g_00878	Prar.g_01550
OG0001494	Prae.g_00879	Prar.g_01549
OG0001495	Prae.g_00880	Prar.g_01548
OG0001496	Prae.g_00881	Prar.g_01547
OG0001497	Prae.g_00882	Prar.g_01546
OG0001498	Prae.g_00883	Prar.g_01545
OG0001499	Prae.g_00884	Prar.g_01544
OG0001500	Prae.g_00885	Prar.g_01543
OG0001501	Prae.g_00886	Prar.g_01542
OG0001502	Prae.g_00887	Prar.g_01541
OG0001503	Prae.g_00888	Prar.g_01540
OG0001505	Prae.g_00999	Prar.g_01196
OG0001506	Prae.g_01078	Prar.g_01941
OG0001507	Prae.g_01145	Prar.g_01281
OG0001509	Prae.g_01704	Prar.g_01096
OG0001510	Prae.g_01778	Prar.g_00616
OG0001514	Prae.g_01309	Prar.g_00972
OG0001515	Prae.g_00753	Prar.g_01641
OG0001516	Prae.g_00986	Prar.g_01854
OG0001517	Prae.g_01069	Prar.g_01932
OG0001520	Prae.g_01232	Prar.g_01180
OG0001521	Prae.g_01685	Prar.g_01115
OG0001523	Prae.g_00060	Prar.g_00557
OG0001524	Prae.g_00376	Prar.g_00437
OG0001525	Prae.g_00433	Prar.g_00507
OG0001526	Prae.g_00896	Prar.g_01763
OG0001527	Prae.g_01099	Prar.g_01321
OG0001528	Prae.g_01266	Prar.g_01001
OG0001529	Prae.g_01269	Prar.g_00998
OG0001532	Prae.g_00034	Prar.g_00003
OG0001534	Prae.g_01568	Prar.g_00740
OG0001536	Prae.g_01097	Prar.g_01323
OG0001537	Prae.g_01256	Prar.g_01190
OG0001538	Prae.g_01289	Prar.g_00980
OG0001539	Prae.g_01314	Prar.g_00968
OG0001540	Prae.g_01315	Prar.g_00967
OG0001542	Prae.g_01566	Prar.g_00742
OG0001543	Prae.g_01577	Prar.g_00733
OG0001549	Prae.g_00126	Prar.g_00202
OG0001550	Prae.g_00308	Prar.g_00280
OG0001551	Prae.g_00332	Prar.g_00256
OG0001552	Prae.g_00368	Prar.g_00429
OG0001553	Prae.g_00387	Prar.g_00451
OG0001554	Prae.g_00388	Prar.g_00452
OG0001555	Prae.g_00431	Prar.g_00505
OG0001556	Prae.g_00443	Prar.g_00519
OG0001557	Prae.g_00651	Prar.g_01507
OG0001559	Prae.g_00754	Prar.g_01642
OG0001560	Prae.g_00774	Prar.g_01655
OG0001561	Prae.g_00869	Prar.g_01748
OG0001562	Prae.g_01006	Prar.g_01870
OG0001563	Prae.g_01067	Prar.g_01929
OG0001564	Prae.g_01068	Prar.g_01930
OG0001565	Prae.g_01070	Prar.g_01933
OG0001566	Prae.g_01073	Prar.g_01936
OG0001567	Prae.g_01079	Prar.g_01942
OG0001568	Prae.g_01094	Prar.g_01326
OG0001569	Prae.g_01098	Prar.g_01322
OG0001570	Prae.g_01104	Prar.g_01316
OG0001571	Prae.g_01116	Prar.g_01308
OG0001572	Prae.g_01125	Prar.g_01300
OG0001573	Prae.g_01129	Prar.g_01297
OG0001575	Prae.g_01284	Prar.g_00990
OG0001576	Prae.g_01295	Prar.g_00975
OG0001577	Prae.g_01365	Prar.g_00914
OG0001578	Prae.g_01367	Prar.g_00912
OG0001582	Prae.g_01542	Prar.g_00764
OG0001583	Prae.g_01544	Prar.g_00763
OG0001584	Prae.g_01545	Prar.g_00762
OG0001585	Prae.g_01555	Prar.g_00752
OG0001586	Prae.g_01834	Prar.g_00671
OG0001590	Prae.g_00294	Prar.g_00294
OG0001591	Prae.g_00362	Prar.g_00423
OG0001594	Prae.g_00442	Prar.g_00517
OG0001595	Prae.g_00680	Prar.g_01536
OG0001596	Prae.g_00756	Prar.g_01643
OG0001597	Prae.g_00871	Prar.g_01750
OG0001598	Prae.g_00895	Prar.g_01762
OG0001599	Prae.g_01139	Prar.g_01287
OG0001600	Prae.g_01140	Prar.g_01286
OG0001601	Prae.g_01141	Prar.g_01285
OG0001602	Prae.g_01142	Prar.g_01284
OG0001604	Prae.g_01636	Prar.g_01130
OG0001606	Prae.g_00340	Prar.g_00400
OG0001609	Prae.g_00367	Prar.g_00428
OG0001610	Prae.g_00675	Prar.g_01531
OG0001611	Prae.g_00736	Prar.g_01624
OG0001612	Prae.g_00783	Prar.g_01660
OG0001613	Prae.g_00875	Prar.g_01753
OG0001614	Prae.g_00990	Prar.g_01858
OG0001615	Prae.g_01277	Prar.g_00996
OG0001616	Prae.g_01243	Prar.g_00993
OG0001619	Prae.g_01357	Prar.g_00922
OG0001620	Prae.g_01399	Prar.g_00381
OG0001621	Prae.g_00765	Prar.g_01650
OG0001624	Prae.g_00873	Prar.g_01751
OG0001625	Prae.g_01001	Prar.g_01865
OG0001626	Prae.g_01278	Prar.g_00995
OG0001628	Prae.g_01586	Prar.g_00723
OG0001629	Prae.g_01348	Prar.g_01072, Prar.g_00931
OG0001639	Prae.g_00109	Prar.g_00218
OG0001640	Prae.g_00183	Prar.g_00147
OG0001641	Prae.g_00363	Prar.g_00424
OG0001642	Prae.g_00365	Prar.g_00426
OG0001643	Prae.g_00390	Prar.g_00460
OG0001644	Prae.g_00391	Prar.g_00461
OG0001645	Prae.g_00393	Prar.g_00462
OG0001647	Prae.g_00440	Prar.g_00515
OG0001648	Prae.g_00534	Prar.g_01389
OG0001649	Prae.g_00540	Prar.g_01395
OG0001650	Prae.g_00710	Prar.g_01598
OG0001651	Prae.g_00745	Prar.g_01631
OG0001652	Prae.g_00747	Prar.g_01633
OG0001653	Prae.g_00775	Prar.g_01656
OG0001654	Prae.g_00781	Prar.g_01658
OG0001655	Prae.g_00789	Prar.g_01666
OG0001656	Prae.g_00811	Prar.g_01689
OG0001657	Prae.g_00862	Prar.g_01741
OG0001658	Prae.g_00874	Prar.g_01752
OG0001659	Prae.g_00920	Prar.g_01788
OG0001660	Prae.g_01002	Prar.g_01866
OG0001661	Prae.g_01005	Prar.g_01869
OG0001662	Prae.g_01010	Prar.g_01874
OG0001663	Prae.g_01027	Prar.g_01891
OG0001664	Prae.g_01028	Prar.g_01892
OG0001665	Prae.g_01048	Prar.g_01912
OG0001666	Prae.g_01052	Prar.g_01916
OG0001667	Prae.g_01056	Prar.g_01919
OG0001668	Prae.g_01063	Prar.g_01925
OG0001669	Prae.g_01075	Prar.g_01938
OG0001670	Prae.g_01076	Prar.g_01939
OG0001671	Prae.g_01082	Prar.g_01945
OG0001672	Prae.g_01087	Prar.g_01950
OG0001673	Prae.g_01088	Prar.g_01951
OG0001674	Prae.g_01089	Prar.g_01952
OG0001675	Prae.g_01114	Prar.g_01310
OG0001676	Prae.g_01118	Prar.g_01305
OG0001677	Prae.g_01138	Prar.g_01288
OG0001678	Prae.g_01210	Prar.g_01216
OG0001679	Prae.g_01218	Prar.g_01208
OG0001680	Prae.g_01262	Prar.g_01159
OG0001681	Prae.g_01296	Prar.g_00974
OG0001682	Prae.g_01312	Prar.g_00970
OG0001684	Prae.g_01541	Prar.g_00765
OG0001685	Prae.g_01548	Prar.g_00759
OG0001686	Prae.g_01551	Prar.g_00756
OG0001687	Prae.g_01557	Prar.g_00750
OG0001688	Prae.g_01560	Prar.g_00747
OG0001689	Prae.g_01565	Prar.g_00743
OG0001690	Prae.g_01567	Prar.g_00741
OG0001691	Prae.g_01569	Prar.g_00739
OG0001692	Prae.g_01628	Prar.g_01138
OG0001693	Prae.g_01873	Prar.g_00075
OG0001698	Prae.g_00470	Prar.g_01327
OG0001700	Prae.g_00739	Prar.g_01627
OG0001701	Prae.g_00741	Prar.g_01629
OG0001702	Prae.g_00760	Prar.g_01645
OG0001703	Prae.g_00776	Prar.g_01657
OG0001704	Prae.g_01003	Prar.g_01867
OG0001706	Prae.g_01117	Prar.g_01306
OG0001707	Prae.g_01143	Prar.g_01283
OG0001708	Prae.g_01286	Prar.g_00983
OG0001710	Prae.g_01004	Prar.g_01868
OG0001722	Prae.g_00737	Prar.g_01625
OG0001725	Prae.g_00870	Prar.g_01749
OG0001726	Prae.g_01103	Prar.g_01317
OG0001728	Prae.g_01313	Prar.g_00969
OG0001732	Prae.g_01596	Prar.g_00720
OG0001733	Prae.g_00386	Prar.g_00447
OG0001734	Prae.g_00709	Prar.g_01597
OG0001783	Prae.g_00043	Prar.g_00579
OG0001784	Prae.g_00498	Prar.g_01354
OG0001786	Prae.g_00835	Prar.g_01713
OG0001787	Prae.g_01121	Prar.g_01303
OG0001790	Prae.g_01281	Prar.g_00994
OG0001791	Prae.g_01282	Prar.g_00992
OG0001796	Prae.g_01124	Prar.g_01301
OG0001806	Prae.g_00377	Prar.g_00438
OG0001807	Prae.g_00389	Prar.g_00454
OG0001808	Prae.g_00400	Prar.g_00999
OG0001809	Prae.g_00763	Prar.g_01648
OG0001816	Prae.g_01047	Prar.g_01911
OG0001820	Prae.g_01288	Prar.g_00981
OG0001821	Prae.g_01298	Prar.g_01077
OG0001824	Prae.g_01559	Prar.g_00748
OG0001829	Prae.g_01589	Prar.g_00721
OG0001839	Prae.g_01271	Prar.g_00471
OG0001841	Prae.g_01285	Prar.g_00989
OG0001845	Prae.g_01480	Prar.g_00826
OG0001849	Prae.g_01575	Prar.g_00735
OG0001850	Prae.g_01126	Prar.g_01299
OG0001859	Prae.g_00261	Prar.g_00329
OG0001862	Prae.g_01112	Prar.g_01312
OG0001912	Prae.g_01345	Prar.g_00470
OG0001956	Prae.g_00746	Prar.g_01632
OG0001982	Prae.g_00360	Prar.g_00421
OG0001989	Prae.g_00369	Prar.g_00430
OG0002027	Prae.g_01563	Prar.g_00745
OG0002030	Prae.g_00923	Prar.g_01791
OG0002057	Prae.g_01403	Prar.g_00379
OG0002120	Prae.g_00796	Prar.g_01674
OG0002258	Prae.g_01405	Prar.g_00378
OG0002273	Prae.g_01609	Prar.g_01076
OG0002533	Prae.g_01435	Prar.g_00377
OG0003990	Prae.g_00146	Prar.g_01074
