Orthogroup	Prax	Praw
OG0001142	Prax.g_00230	Praw.g_00264
OG0001143	Prax.g_00237	Praw.g_00271
OG0001144	Prax.g_00242	Praw.g_00276
OG0001145	Prax.g_01907	Praw.g_00971
OG0001146	Prax.g_01895	Praw.g_00985
OG0001147	Prax.g_01877	Praw.g_01001
OG0001148	Prax.g_01861	Praw.g_01018
OG0001149	Prax.g_01860	Praw.g_01019
OG0001150	Prax.g_01859	Praw.g_01020
OG0001151	Prax.g_01848	Praw.g_01031
OG0001152	Prax.g_01847	Praw.g_01032
OG0001153	Prax.g_01696	Praw.g_00368
OG0001154	Prax.g_01695	Praw.g_00370
OG0001155	Prax.g_01683	Praw.g_00382
OG0001156	Prax.g_01680	Praw.g_00385
OG0001157	Prax.g_01679	Praw.g_00386
OG0001158	Prax.g_01678	Praw.g_00387
OG0001159	Prax.g_01677	Praw.g_00388
OG0001160	Prax.g_01653	Praw.g_00412
OG0001161	Prax.g_01640	Praw.g_00423
OG0001162	Prax.g_01629	Praw.g_00434
OG0001163	Prax.g_01567	Praw.g_00507
OG0001164	Prax.g_01563	Praw.g_00511
OG0001165	Prax.g_01560	Praw.g_00514
OG0001166	Prax.g_01540	Praw.g_00534
OG0001167	Prax.g_01523	Praw.g_00551
OG0001168	Prax.g_01521	Praw.g_00553
OG0001169	Prax.g_01519	Praw.g_00555
OG0001170	Prax.g_01517	Praw.g_00557
OG0001171	Prax.g_01507	Praw.g_00567
OG0001172	Prax.g_01265	Praw.g_01914
OG0001173	Prax.g_01266	Praw.g_01913
OG0001174	Prax.g_01274	Praw.g_01905
OG0001175	Prax.g_01275	Praw.g_01904
OG0001176	Prax.g_01282	Praw.g_01897
OG0001177	Prax.g_01285	Praw.g_01895
OG0001178	Prax.g_01290	Praw.g_01890
OG0001179	Prax.g_01322	Praw.g_00112
OG0001180	Prax.g_01344	Praw.g_00090
OG0001181	Prax.g_01348	Praw.g_00086
OG0001182	Prax.g_01355	Praw.g_00079
OG0001183	Prax.g_01359	Praw.g_00075
OG0001184	Prax.g_01375	Praw.g_00059
OG0001185	Prax.g_01389	Praw.g_00045
OG0001186	Prax.g_01412	Praw.g_00021
OG0001187	Prax.g_01416	Praw.g_00017
OG0001188	Prax.g_01419	Praw.g_00015
OG0001189	Prax.g_01436	Praw.g_01191
OG0001190	Prax.g_01440	Praw.g_01187
OG0001191	Prax.g_01450	Praw.g_01177
OG0001192	Prax.g_01454	Praw.g_01172
OG0001193	Prax.g_01464	Praw.g_01162
OG0001194	Prax.g_01465	Praw.g_01161
OG0001195	Prax.g_01466	Praw.g_01160
OG0001196	Prax.g_01479	Praw.g_01147
OG0001197	Prax.g_01480	Praw.g_01146
OG0001198	Prax.g_01487	Praw.g_01139
OG0001199	Prax.g_00645	Praw.g_01360
OG0001200	Prax.g_00647	Praw.g_01358
OG0001201	Prax.g_01111	Praw.g_01327
OG0001202	Prax.g_01019	Praw.g_01236
OG0001203	Prax.g_00980	Praw.g_01197
OG0001204	Prax.g_00932	Praw.g_00890
OG0001205	Prax.g_00755	Praw.g_00702
OG0001206	Prax.g_00739	Praw.g_00685
OG0001207	Prax.g_00725	Praw.g_00670
OG0001209	Prax.g_00666	Praw.g_00613
OG0001210	Prax.g_00001	Praw.g_00608
OG0001211	Prax.g_00011	Praw.g_00598
OG0001212	Prax.g_00055	Praw.g_01942
OG0001213	Prax.g_00088	Praw.g_00165
OG0001214	Prax.g_00096	Praw.g_01885
OG0001215	Prax.g_00952	Praw.g_01832
OG0001216	Prax.g_00483	Praw.g_01807
OG0001217	Prax.g_00428	Praw.g_01759
OG0001218	Prax.g_00420	Praw.g_01751
OG0001219	Prax.g_00384	Praw.g_01708
OG0001220	Prax.g_00321	Praw.g_01647
OG0001221	Prax.g_00572	Praw.g_01586
OG0001222	Prax.g_00612	Praw.g_01547
OG0001223	Prax.g_01147	Praw.g_01521
OG0001224	Prax.g_01200	Praw.g_01471
OG0001225	Prax.g_01202	Praw.g_01469
OG0001226	Prax.g_01229	Praw.g_01443
OG0001227	Prax.g_01248	Praw.g_01424
OG0001228	Prax.g_00245	Praw.g_00279
OG0001229	Prax.g_01865	Praw.g_01014
OG0001230	Prax.g_01741	Praw.g_01091
OG0001231	Prax.g_01631	Praw.g_00432
OG0001232	Prax.g_01536	Praw.g_00538
OG0001233	Prax.g_01516	Praw.g_00558
OG0001234	Prax.g_01277	Praw.g_01902
OG0001235	Prax.g_01287	Praw.g_01893
OG0001236	Prax.g_01372	Praw.g_00062
OG0001237	Prax.g_01376	Praw.g_00058
OG0001238	Prax.g_01451	Praw.g_01176
OG0001239	Prax.g_00642	Praw.g_01363
OG0001241	Prax.g_01117	Praw.g_01334
OG0001242	Prax.g_01099	Praw.g_01316
OG0001243	Prax.g_01093	Praw.g_01310
OG0001244	Prax.g_01077	Praw.g_01294
OG0001245	Prax.g_00794	Praw.g_00753
OG0001246	Prax.g_00697	Praw.g_00644
OG0001247	Prax.g_00959	Praw.g_01839
OG0001248	Prax.g_00957	Praw.g_01837
OG0001249	Prax.g_00395	Praw.g_01719
OG0001250	Prax.g_00332	Praw.g_01658
OG0001251	Prax.g_00547	Praw.g_01610
OG0001252	Prax.g_01195	Praw.g_01476
OG0001253	Prax.g_01249	Praw.g_01423
OG0001254	Prax.g_00163	Praw.g_00203
OG0001255	Prax.g_00184	Praw.g_00218
OG0001256	Prax.g_01638	Praw.g_00425
OG0001257	Prax.g_01632	Praw.g_00431
OG0001258	Prax.g_01562	Praw.g_00512
OG0001259	Prax.g_01518	Praw.g_00556
OG0001260	Prax.g_01501	Praw.g_00573
OG0001261	Prax.g_01330	Praw.g_00104
OG0001262	Prax.g_01434	Praw.g_01193
OG0001263	Prax.g_01090	Praw.g_01307
OG0001264	Prax.g_01976	Praw.g_01390
OG0001265	Prax.g_01100	Praw.g_01317
OG0001266	Prax.g_01015	Praw.g_01232
OG0001267	Prax.g_00895	Praw.g_00854
OG0001268	Prax.g_00834	Praw.g_00791
OG0001269	Prax.g_00814	Praw.g_00773
OG0001270	Prax.g_00766	Praw.g_00713
OG0001271	Prax.g_00730	Praw.g_00675
OG0001272	Prax.g_00716	Praw.g_00662
OG0001273	Prax.g_00090	Praw.g_00167
OG0001274	Prax.g_00939	Praw.g_01819
OG0001275	Prax.g_01157	Praw.g_01511
OG0001276	Prax.g_01179	Praw.g_01492
OG0001277	Prax.g_01237	Praw.g_01435
OG0001278	Prax.g_00250	Praw.g_00284
OG0001279	Prax.g_01957	Praw.g_00930
OG0001280	Prax.g_01900	Praw.g_00980
OG0001281	Prax.g_01894	Praw.g_00986
OG0001282	Prax.g_01862	Praw.g_01017
OG0001284	Prax.g_01658	Praw.g_00407
OG0001285	Prax.g_01533	Praw.g_00541
OG0001286	Prax.g_01342	Praw.g_00092
OG0001287	Prax.g_01396	Praw.g_00037
OG0001288	Prax.g_01405	Praw.g_00028
OG0001289	Prax.g_00658	Praw.g_01347
OG0001290	Prax.g_01118	Praw.g_01335
OG0001291	Prax.g_01083	Praw.g_01300
OG0001292	Prax.g_00927	Praw.g_00885
OG0001293	Prax.g_00914	Praw.g_00873
OG0001294	Prax.g_00796	Praw.g_00755
OG0001295	Prax.g_00734	Praw.g_00680
OG0001296	Prax.g_00692	Praw.g_00639
OG0001297	Prax.g_00687	Praw.g_00634
OG0001298	Prax.g_00037	Praw.g_01924
OG0001299	Prax.g_00976	Praw.g_01856
OG0001300	Prax.g_00949	Praw.g_01829
OG0001301	Prax.g_00946	Praw.g_01826
OG0001302	Prax.g_00386	Praw.g_01710
OG0001303	Prax.g_01161	Praw.g_01507
OG0001304	Prax.g_01189	Praw.g_01482
OG0001305	Prax.g_01208	Praw.g_01463
OG0001306	Prax.g_00186	Praw.g_00220
OG0001307	Prax.g_01880	Praw.g_00998
OG0001308	Prax.g_01718	Praw.g_00347
OG0001309	Prax.g_01634	Praw.g_00429
OG0001310	Prax.g_01547	Praw.g_00527
OG0001311	Prax.g_01181	Praw.g_01490
OG0001312	Prax.g_00601	Praw.g_01558
OG0001315	Prax.g_00633	Praw.g_01373
OG0001316	Prax.g_01078	Praw.g_01295
OG0001317	Prax.g_00984	Praw.g_01201
OG0001318	Prax.g_00919	Praw.g_00877
OG0001319	Prax.g_00903	Praw.g_00862
OG0001320	Prax.g_00793	Praw.g_00752
OG0001321	Prax.g_00749	Praw.g_00696
OG0001322	Prax.g_00748	Praw.g_00695
OG0001323	Prax.g_00682	Praw.g_00629
OG0001324	Prax.g_00948	Praw.g_01828
OG0001325	Prax.g_00480	Praw.g_01804
OG0001326	Prax.g_00535	Praw.g_01622
OG0001327	Prax.g_01221	Praw.g_01452
OG0001328	Prax.g_01247	Praw.g_01425
OG0001329	Prax.g_00154	Praw.g_00194
OG0001330	Prax.g_01929	Praw.g_00953
OG0001331	Prax.g_01857	Praw.g_01022
OG0001332	Prax.g_01685	Praw.g_00380
OG0001333	Prax.g_01522	Praw.g_00552
OG0001334	Prax.g_01362	Praw.g_00072
OG0001335	Prax.g_01363	Praw.g_00071
OG0001336	Prax.g_01476	Praw.g_01150
OG0001339	Prax.g_01115	Praw.g_01332
OG0001340	Prax.g_00845	Praw.g_00806
OG0001341	Prax.g_00430	Praw.g_01761
OG0001342	Prax.g_00391	Praw.g_01715
OG0001343	Prax.g_00544	Praw.g_01613
OG0001344	Prax.g_00204	Praw.g_00238
OG0001345	Prax.g_00219	Praw.g_00253
OG0001346	Prax.g_01898	Praw.g_00982
OG0001348	Prax.g_01611, Prax.g_01610	Praw.g_00453
OG0001349	Prax.g_01820	Praw.g_01082
OG0001350	Prax.g_00981	Praw.g_01198
OG0001352	Prax.g_00962	Praw.g_01842
OG0001353	Prax.g_00341	Praw.g_01666
OG0001354	Prax.g_01139	Praw.g_01529
OG0001356	Prax.g_00527	Praw.g_01734
OG0001358	Prax.g_00079	Praw.g_00156
OG0001359	Prax.g_00545	Praw.g_01612
OG0001360	Prax.g_01250	Praw.g_01422
OG0001361	Prax.g_00216	Praw.g_00250
OG0001362	Prax.g_01714	Praw.g_00351
OG0001363	Prax.g_01712	Praw.g_00353
OG0001364	Prax.g_01365	Praw.g_00069
OG0001365	Prax.g_01444	Praw.g_01183
OG0001369	Prax.g_01126	Praw.g_01342
OG0001371	Prax.g_00963	Praw.g_01843
OG0001372	Prax.g_00421	Praw.g_01752
OG0001373	Prax.g_00534	Praw.g_01623
OG0001374	Prax.g_00542	Praw.g_01615
OG0001375	Prax.g_00543	Praw.g_01614
OG0001376	Prax.g_01214	Praw.g_01458
OG0001377	Prax.g_01215	Praw.g_01457
OG0001378	Prax.g_00125	Praw.g_00171
OG0001379	Prax.g_01905	Praw.g_00975
OG0001380	Prax.g_01875	Praw.g_01003
OG0001381	Prax.g_01869	Praw.g_01010
OG0001382	Prax.g_01618	Praw.g_00445
OG0001384	Prax.g_00441	Praw.g_01773
OG0001385	Prax.g_00531	Praw.g_01626
OG0001386	Prax.g_00532	Praw.g_01625
OG0001387	Prax.g_00533	Praw.g_01624
OG0001388	Prax.g_00536	Praw.g_01621
OG0001389	Prax.g_00537	Praw.g_01620
OG0001390	Prax.g_00538	Praw.g_01619
OG0001391	Prax.g_00539	Praw.g_01618
OG0001392	Prax.g_00540	Praw.g_01617
OG0001393	Prax.g_00541	Praw.g_01616
OG0001395	Prax.g_01191	Praw.g_01480
OG0001397	Prax.g_01713	Praw.g_00352
OG0001399	Prax.g_01279	Praw.g_01900
OG0001402	Prax.g_00412	Praw.g_01744
OG0001403	Prax.g_00283	Praw.g_01398
OG0001404	Prax.g_00639	Praw.g_01366
OG0001405	Prax.g_00847	Praw.g_00808
OG0001406	Prax.g_01213	Praw.g_01459
OG0001407	Prax.g_01227	Praw.g_01445
OG0001408	Prax.g_01232	Praw.g_01440
OG0001409	Prax.g_00207	Praw.g_00241
OG0001410	Prax.g_01879	Praw.g_00999
OG0001411	Prax.g_01822	Praw.g_01053
OG0001413	Prax.g_01643	Praw.g_00421
OG0001414	Prax.g_00989	Praw.g_01206
OG0001415	Prax.g_00987	Praw.g_01204
OG0001416	Prax.g_00742	Praw.g_00688
OG0001417	Prax.g_00732	Praw.g_00678
OG0001418	Prax.g_00958	Praw.g_01838
OG0001419	Prax.g_01228	Praw.g_01444
OG0001420	Prax.g_00134	Praw.g_00179
OG0001421	Prax.g_01637	Praw.g_00426
OG0001422	Prax.g_01613	Praw.g_00451
OG0001424	Prax.g_01244	Praw.g_01428
OG0001428	Prax.g_01046	Praw.g_01263
OG0001429	Prax.g_00383	Praw.g_01707
OG0001431	Prax.g_01931	Praw.g_00951
OG0001432	Prax.g_01645	Praw.g_00420
OG0001433	Prax.g_00526	Praw.g_01735
OG0001434	Prax.g_00581	Praw.g_01578
OG0001437	Prax.g_00988	Praw.g_01205
OG0001438	Prax.g_00882	Praw.g_00841
OG0001439	Prax.g_00868	Praw.g_00827
OG0001440	Prax.g_00772	Praw.g_00730
OG0001441	Prax.g_00680	Praw.g_00627
OG0001442	Prax.g_00438	Praw.g_01770
OG0001446	Prax.g_00650	Praw.g_01355
OG0001447	Prax.g_01092	Praw.g_01309
OG0001448	Prax.g_00806	Praw.g_00765
OG0001449	Prax.g_00779	Praw.g_00738
OG0001450	Prax.g_00955	Praw.g_01835
OG0001451	Prax.g_00312	Praw.g_01638
OG0001452	Prax.g_00548	Praw.g_01609
OG0001453	Prax.g_01151	Praw.g_01517
OG0001454	Prax.g_01243	Praw.g_01429
OG0001455	Prax.g_00148	Praw.g_00189
OG0001456	Prax.g_00177	Praw.g_00211
OG0001457	Prax.g_00178	Praw.g_00212
OG0001458	Prax.g_00179	Praw.g_00213
OG0001459	Prax.g_01943	Praw.g_00939
OG0001460	Prax.g_00525	Praw.g_01736
OG0001462	Prax.g_00279	Praw.g_01394
OG0001463	Prax.g_00889	Praw.g_00848
OG0001464	Prax.g_00844	Praw.g_00805
OG0001465	Prax.g_00940	Praw.g_01820
OG0001466	Prax.g_00439	Praw.g_01771
OG0001467	Prax.g_00394	Praw.g_01718
OG0001468	Prax.g_01218	Praw.g_01454
OG0001469	Prax.g_00456, Prax.g_01948, Prax.g_01589, Prax.g_01580	Praw.g_00935
OG0001471	Prax.g_01642	Praw.g_00422
OG0001472	Prax.g_01635	Praw.g_00428
OG0001473	Prax.g_01413	Praw.g_00020
OG0001479	Prax.g_00836	Praw.g_00793
OG0001480	Prax.g_00804	Praw.g_00763
OG0001481	Prax.g_00800	Praw.g_00759
OG0001482	Prax.g_00744	Praw.g_00690
OG0001485	Prax.g_01600	Praw.g_00464
OG0001486	Prax.g_00198	Praw.g_00232
OG0001490	Prax.g_00274	Praw.g_01389
OG0001491	Prax.g_00388	Praw.g_01712
OG0001492	Prax.g_00247	Praw.g_00281
OG0001493	Prax.g_00255	Praw.g_00289
OG0001499	Prax.g_00632	Praw.g_01374
OG0001500	Prax.g_00912	Praw.g_00871
OG0001501	Prax.g_00937	Praw.g_01817
OG0001502	Prax.g_00403	Praw.g_01727
OG0001503	Prax.g_00168	Praw.g_00208
OG0001504	Prax.g_01942	Praw.g_00940
OG0001506	Prax.g_01687	Praw.g_00378
OG0001507	Prax.g_01590	Praw.g_00478
OG0001521	Prax.g_00429	Praw.g_01760
OG0001523	Prax.g_00165	Praw.g_00205
OG0001524	Prax.g_00166	Praw.g_00206
OG0001525	Prax.g_01626	Praw.g_00436
OG0001526	Prax.g_01260	Praw.g_01049
OG0001546	Prax.g_00677	Praw.g_00624
OG0001547	Prax.g_00401	Praw.g_01725
OG0001548	Prax.g_00397	Praw.g_01721
OG0001550	Prax.g_00151	Praw.g_00192
OG0001551	Prax.g_00176	Praw.g_00210
OG0001553	Prax.g_01736	Praw.g_01086
OG0001554	Prax.g_01636	Praw.g_00427
OG0001555	Prax.g_01622	Praw.g_00441
OG0001556	Prax.g_00518	Praw.g_01742
OG0001564	Prax.g_00489	Praw.g_01062
OG0001566	Prax.g_00966	Praw.g_01846
OG0001567	Prax.g_00402	Praw.g_01726
OG0001568	Prax.g_00400	Praw.g_01724
OG0001569	Prax.g_01255	Praw.g_01417
OG0001571	Prax.g_00144	Praw.g_00185
OG0001581	Prax.g_01074	Praw.g_01291
OG0001582	Prax.g_00733	Praw.g_00679
OG0001583	Prax.g_00389	Praw.g_01713
OG0001585	Prax.g_01952	Praw.g_00934
OG0001587	Prax.g_01258	Praw.g_01920
OG0001595	Prax.g_00638	Praw.g_01367
OG0001596	Prax.g_00646	Praw.g_01359
OG0001597	Prax.g_00811	Praw.g_00770
OG0001598	Prax.g_00507	Praw.g_00486
OG0001598	Prax.g_00775	Praw.g_00336
OG0001599	Prax.g_00741	Praw.g_00687
OG0001600	Prax.g_00690	Praw.g_00637
OG0001601	Prax.g_00968	Praw.g_01848
OG0001602	Prax.g_00941	Praw.g_01821
OG0001603	Prax.g_00387	Praw.g_01711
OG0001604	Prax.g_00569	Praw.g_01589
OG0001605	Prax.g_01172	Praw.g_01499
OG0001606	Prax.g_01234	Praw.g_01438
OG0001607	Prax.g_00167	Praw.g_00207
OG0001608	Prax.g_01872	Praw.g_01007
OG0001609	Prax.g_01689	Praw.g_00376
OG0001610	Prax.g_01686	Praw.g_00379
OG0001611	Prax.g_01624	Praw.g_00438
OG0001612	Prax.g_01599	Praw.g_00465
OG0001613	Prax.g_01357	Praw.g_00077
OG0001626	Prax.g_00431	Praw.g_01762
OG0001627	Prax.g_00424	Praw.g_01754
OG0001628	Prax.g_00418	Praw.g_01749
OG0001629	Prax.g_00417	Praw.g_01748
OG0001630	Prax.g_00551	Praw.g_01607
OG0001631	Prax.g_01224	Praw.g_01449
OG0001632	Prax.g_01954	Praw.g_00471, Praw.g_00932
OG0001633	Prax.g_01866	Praw.g_01013
OG0001635	Prax.g_01586	Praw.g_00480
OG0001647	Prax.g_00902	Praw.g_00861
OG0001648	Prax.g_00801	Praw.g_00760
OG0001649	Prax.g_01225	Praw.g_01447
OG0001651	Prax.g_01625	Praw.g_00437
OG0001662	Prax.g_00131	Praw.g_00177
OG0001663	Prax.g_00183	Praw.g_00217
OG0001666	Prax.g_01944	Praw.g_00938
OG0001667	Prax.g_01926	Praw.g_00956
OG0001685	Prax.g_00310	Praw.g_01636
OG0001686	Prax.g_01171	Praw.g_01500
OG0001687	Prax.g_01217	Praw.g_01455
OG0001688	Prax.g_01223	Praw.g_01450
OG0001689	Prax.g_01403	Praw.g_00030
OG0001696	Prax.g_00311	Praw.g_01637
OG0001697	Prax.g_00302	Praw.g_01628
OG0001698	Prax.g_01222	Praw.g_01451
OG0001700	Prax.g_00524	Praw.g_01737
OG0001701	Prax.g_01261	Praw.g_01918
OG0001705	Prax.g_00778	Praw.g_00737
OG0001706	Prax.g_01163	Praw.g_01785
OG0001707	Prax.g_01242	Praw.g_01430
OG0001708	Prax.g_00182	Praw.g_00216
OG0001709	Prax.g_01821	Praw.g_01102
OG0001710	Prax.g_01280	Praw.g_01899
OG0001718	Prax.g_00810	Praw.g_00769
OG0001719	Prax.g_00786	Praw.g_00744
OG0001720	Prax.g_01918	Praw.g_00960
OG0001721	Prax.g_00427	Praw.g_01757
OG0001723	Prax.g_01956	Praw.g_00931
OG0001724	Prax.g_01588	Praw.g_00473
OG0001725	Prax.g_00788	Praw.g_00745
OG0001742	Prax.g_00797	Praw.g_00757
OG0001743	Prax.g_00129	Praw.g_00175
OG0001744	Prax.g_01913	Praw.g_00965
OG0001745	Prax.g_01646	Praw.g_00419
OG0001772	Prax.g_00777	Praw.g_00736
OG0001773	Prax.g_01620	Praw.g_00443
OG0001773	Prax.g_00492	Praw.g_01783
OG0001774	Prax.g_00965	Praw.g_01845
OG0001775	Prax.g_01230	Praw.g_01442
OG0001776	Prax.g_00127	Praw.g_00173
OG0001778	Prax.g_01932	Praw.g_00950
OG0001779	Prax.g_01912	Praw.g_00966
OG0001780	Prax.g_01813	Praw.g_01122, Praw.g_01110
OG0001781	Prax.g_01612	Praw.g_00452
OG0001782	Prax.g_01731	Praw.g_00799
OG0001819	Prax.g_00785	Praw.g_00743
OG0001821	Prax.g_00426	Praw.g_01756
OG0001822	Prax.g_00405	Praw.g_01729
OG0001823	Prax.g_00309	Praw.g_01635
OG0001824	Prax.g_01170	Praw.g_01501
OG0001825	Prax.g_01231	Praw.g_01441
OG0001826	Prax.g_01233	Praw.g_01439
OG0001827	Prax.g_01236	Praw.g_01436
OG0001828	Prax.g_00124	Praw.g_00170
OG0001829	Prax.g_00128	Praw.g_00174
OG0001830	Prax.g_00147	Praw.g_00188
OG0001831	Prax.g_00160	Praw.g_00200
OG0001832	Prax.g_01935	Praw.g_00946
OG0001833	Prax.g_01864	Praw.g_01015
OG0001834	Prax.g_01817	Praw.g_01074
OG0001919	Prax.g_00782	Praw.g_00741
OG0001920	Prax.g_00936	Praw.g_01816
OG0001921	Prax.g_00307	Praw.g_01633
OG0001959	Prax.g_01963	Praw.g_00924
OG0001982	Prax.g_00805	Praw.g_00764
OG0001983	Prax.g_00443	Praw.g_01774
OG0001984	Prax.g_00396	Praw.g_01720
OG0001985	Prax.g_00303	Praw.g_01629
OG0001986	Prax.g_01155	Praw.g_01513
OG0001989	Prax.g_01874	Praw.g_01004
OG0002026	Prax.g_00783	Praw.g_00742
OG0002027	Prax.g_00305	Praw.g_01631
OG0002028	Prax.g_01166	Praw.g_01506
OG0002030	Prax.g_01585	Praw.g_01776
OG0002031	Prax.g_01602	Praw.g_00462
OG0002032	Prax.g_01453	Praw.g_01174
OG0002057	Prax.g_01109	Praw.g_01325
OG0002058	Prax.g_01038	Praw.g_01255
OG0002059	Prax.g_00809	Praw.g_00768
OG0002060	Prax.g_00807	Praw.g_00766
OG0002061	Prax.g_00780	Praw.g_00739
OG0002064	Prax.g_00735	Praw.g_00681
OG0002065	Prax.g_00020	Praw.g_00589
OG0002066	Prax.g_00026	Praw.g_00583
OG0002067	Prax.g_00486	Praw.g_01810
OG0002068	Prax.g_00434	Praw.g_01766
OG0002069	Prax.g_00433	Praw.g_01764
OG0002070	Prax.g_00404	Praw.g_01728
OG0002071	Prax.g_00398	Praw.g_01722
OG0002072	Prax.g_00390	Praw.g_01714
OG0002073	Prax.g_00368	Praw.g_01692
OG0002074	Prax.g_00316	Praw.g_01642
OG0002075	Prax.g_00304	Praw.g_01630
OG0002076	Prax.g_00573	Praw.g_01585
OG0002077	Prax.g_01167	Praw.g_01505
OG0002078	Prax.g_01169	Praw.g_01502
OG0002079	Prax.g_01174	Praw.g_01497
OG0002080	Prax.g_01192	Praw.g_01479
OG0002081	Prax.g_01216	Praw.g_01456
OG0002082	Prax.g_01226	Praw.g_01446
OG0002083	Prax.g_01238	Praw.g_01434
OG0002084	Prax.g_01239	Praw.g_01433
OG0002085	Prax.g_01246	Praw.g_01426
OG0002086	Prax.g_01251	Praw.g_01421
OG0002087	Prax.g_01252	Praw.g_01420
OG0002088	Prax.g_01253	Praw.g_01419
OG0002089	Prax.g_00145	Praw.g_00186
OG0002090	Prax.g_00150	Praw.g_00191
OG0002091	Prax.g_00175	Praw.g_00209
OG0002093	Prax.g_01962	Praw.g_00329
OG0002094	Prax.g_01925	Praw.g_00957
OG0002095	Prax.g_01915	Praw.g_00963
OG0002099	Prax.g_01639	Praw.g_00424
OG0002100	Prax.g_01630	Praw.g_00433
OG0002101	Prax.g_01627	Praw.g_00435
OG0002102	Prax.g_01623	Praw.g_00440
OG0002103	Prax.g_01621	Praw.g_00442
OG0002104	Prax.g_01619	Praw.g_00444
OG0002105	Prax.g_01554	Praw.g_00520
OG0002146	Prax.g_00705	Praw.g_00652
OG0002148	Prax.g_00440	Praw.g_01772
OG0002149	Prax.g_00419	Praw.g_01750
OG0002151	Prax.g_00149	Praw.g_00190
OG0002152	Prax.g_01933	Praw.g_00947
OG0002153	Prax.g_01168	Praw.g_01503
OG0002216	Prax.g_00436	Praw.g_01767
OG0002217	Prax.g_00385	Praw.g_01709
OG0002218	Prax.g_00308	Praw.g_01634
OG0002220	Prax.g_01947	Praw.g_00936
OG0002221	Prax.g_01914	Praw.g_00964
OG0002222	Prax.g_01615	Praw.g_00449
OG0002223	Prax.g_01593	Praw.g_00468
OG0002224	Prax.g_00789	Praw.g_00747
OG0002227	Prax.g_00520	Praw.g_01740
OG0002262	Prax.g_00272	Praw.g_01387
OG0002263	Prax.g_00423	Praw.g_01753
OG0002265	Prax.g_00153	Praw.g_00193
OG0002267	Prax.g_01941	Praw.g_00941
OG0002268	Prax.g_01940	Praw.g_00943
OG0002269	Prax.g_01938	Praw.g_00944
OG0002271	Prax.g_01583, Prax.g_01595	Praw.g_00467
OG0002272	Prax.g_00156	Praw.g_00196
OG0002275	Prax.g_01574	Praw.g_00297
OG0002311	Prax.g_00774	Praw.g_00933
OG0002312	Prax.g_00416	Praw.g_01747
OG0002313	Prax.g_00399	Praw.g_01723
OG0002314	Prax.g_00306	Praw.g_01632
OG0002317	Prax.g_00136	Praw.g_00180
OG0002318	Prax.g_00139	Praw.g_00182
OG0002323	Prax.g_01603	Praw.g_00460
OG0002326	Prax.g_00495	Praw.g_01784
OG0002362	Prax.g_00781	Praw.g_00740
OG0002366	Prax.g_01946	Praw.g_00937
OG0002368	Prax.g_01911	Praw.g_00967
OG0002373	Prax.g_01596	Praw.g_00466
OG0002374	Prax.g_00528	Praw.g_01733
OG0002376	Prax.g_01614	Praw.g_00450
OG0002378	Prax.g_00158	Praw.g_00198
OG0002417	Prax.g_00506	Praw.g_00322
OG0002418	Prax.g_01966	Praw.g_00327
OG0002424	Prax.g_01607	Praw.g_00456
OG0002427	Prax.g_00497	Praw.g_00973
OG0002486	Prax.g_01730	Praw.g_00800
OG0002555	Prax.g_00155	Praw.g_00195
OG0002590	Prax.g_00934	Praw.g_00295
OG0002590	Prax.g_01971	Praw.g_00295
OG0002590	Prax.g_00934	Praw.g_00892
OG0002590	Prax.g_01971	Praw.g_00892
OG0002777	Prax.g_00499	Praw.g_00310
OG0002778	Prax.g_01729	Praw.g_00801
OG0002897	Prax.g_01808	Praw.g_01056
OG0002904	Prax.g_01883	Praw.g_01813
OG0003009	Prax.g_01788	Praw.g_01103
OG0003017	Prax.g_00519	Praw.g_01741
OG0003166	Prax.g_00513	Praw.g_00506
OG0003403	Prax.g_01241	Praw.g_01431
OG0003663	Prax.g_00516	Praw.g_00505
OG0004112	Prax.g_01790	Praw.g_01118
OG0004597	Prax.g_00511	Praw.g_00503
