Orthogroup	Prax	Praq
OG0001153	Prax.g_01696	Praq.g_00326
OG0001154	Prax.g_01695	Praq.g_00327
OG0001155	Prax.g_01683	Praq.g_00339
OG0001156	Prax.g_01680	Praq.g_00342
OG0001157	Prax.g_01679	Praq.g_00343
OG0001158	Prax.g_01678	Praq.g_00344
OG0001159	Prax.g_01677	Praq.g_00345
OG0001160	Prax.g_01653	Praq.g_00369
OG0001161	Prax.g_01640	Praq.g_00382
OG0001162	Prax.g_01629	Praq.g_00005
OG0001165	Prax.g_01560	Praq.g_00498
OG0001166	Prax.g_01540	Praq.g_00478
OG0001167	Prax.g_01523	Praq.g_00461
OG0001168	Prax.g_01521	Praq.g_00459
OG0001169	Prax.g_01519	Praq.g_00457
OG0001170	Prax.g_01517	Praq.g_00455
OG0001171	Prax.g_01507	Praq.g_00446
OG0001172	Prax.g_01265	Praq.g_00948
OG0001173	Prax.g_01266	Praq.g_00947
OG0001174	Prax.g_01274	Praq.g_00939
OG0001175	Prax.g_01275	Praq.g_00938
OG0001176	Prax.g_01282	Praq.g_00931
OG0001177	Prax.g_01285	Praq.g_00928
OG0001178	Prax.g_01290	Praq.g_00923
OG0001179	Prax.g_01322	Praq.g_00895
OG0001180	Prax.g_01344	Praq.g_00874
OG0001181	Prax.g_01348	Praq.g_00870
OG0001182	Prax.g_01355	Praq.g_00863
OG0001183	Prax.g_01359	Praq.g_00728
OG0001184	Prax.g_01375	Praq.g_00744
OG0001185	Prax.g_01389	Praq.g_00758
OG0001186	Prax.g_01412	Praq.g_00684
OG0001187	Prax.g_01416	Praq.g_00688
OG0001188	Prax.g_01419	Praq.g_00690
OG0001189	Prax.g_01436	Praq.g_00707
OG0001190	Prax.g_01440	Praq.g_00711
OG0001191	Prax.g_01450	Praq.g_00721
OG0001192	Prax.g_01454	Praq.g_00390
OG0001193	Prax.g_01464	Praq.g_00400
OG0001194	Prax.g_01465	Praq.g_00401
OG0001195	Prax.g_01466	Praq.g_00402
OG0001196	Prax.g_01479	Praq.g_00415
OG0001197	Prax.g_01480	Praq.g_00416
OG0001198	Prax.g_01487	Praq.g_00423
OG0001199	Prax.g_00645	Praq.g_01929
OG0001200	Prax.g_00647	Praq.g_01927
OG0001201	Prax.g_01111	Praq.g_01895
OG0001202	Prax.g_01019	Praq.g_01803
OG0001203	Prax.g_00980	Praq.g_01764
OG0001204	Prax.g_00932	Praq.g_01759
OG0001205	Prax.g_00755	Praq.g_01112
OG0001206	Prax.g_00739	Praq.g_00512
OG0001207	Prax.g_00725	Praq.g_00528
OG0001208	Prax.g_00720	Praq.g_00533
OG0001209	Prax.g_00666	Praq.g_01067
OG0001210	Prax.g_00001	Praq.g_01062
OG0001211	Prax.g_00011	Praq.g_01052
OG0001212	Prax.g_00055	Praq.g_01006
OG0001213	Prax.g_00088	Praq.g_00973
OG0001214	Prax.g_00096	Praq.g_00965
OG0001215	Prax.g_00952	Praq.g_00819
OG0001216	Prax.g_00483	Praq.g_00585
OG0001217	Prax.g_00428	Praq.g_00622
OG0001218	Prax.g_00420	Praq.g_00630
OG0001219	Prax.g_00384	Praq.g_00658
OG0001220	Prax.g_00321	Praq.g_01449
OG0001221	Prax.g_00572	Praq.g_01501
OG0001222	Prax.g_00612	Praq.g_01540
OG0001223	Prax.g_01147	Praq.g_01566
OG0001224	Prax.g_01200	Praq.g_01615
OG0001225	Prax.g_01202	Praq.g_01617
OG0001226	Prax.g_01229	Praq.g_01642
OG0001227	Prax.g_01248	Praq.g_01661
OG0001228	Prax.g_00245	Praq.g_01378
OG0001229	Prax.g_01865	Praq.g_00173
OG0001230	Prax.g_01741	Praq.g_00286
OG0001231	Prax.g_01631	Praq.g_00003
OG0001232	Prax.g_01536	Praq.g_00474
OG0001233	Prax.g_01516	Praq.g_00454
OG0001234	Prax.g_01277	Praq.g_00936
OG0001235	Prax.g_01287	Praq.g_00926
OG0001236	Prax.g_01372	Praq.g_00741
OG0001237	Prax.g_01376	Praq.g_00745
OG0001238	Prax.g_01451	Praq.g_00722
OG0001239	Prax.g_00642	Praq.g_01932
OG0001240	Prax.g_01125	Praq.g_01910
OG0001241	Prax.g_01117	Praq.g_01902
OG0001242	Prax.g_01099	Praq.g_01884
OG0001243	Prax.g_01093	Praq.g_01878
OG0001244	Prax.g_01077	Praq.g_01862
OG0001245	Prax.g_00794	Praq.g_01163
OG0001246	Prax.g_00697	Praq.g_01098
OG0001247	Prax.g_00959	Praq.g_00812
OG0001248	Prax.g_00957	Praq.g_00814
OG0001249	Prax.g_00395	Praq.g_00647
OG0001250	Prax.g_00332	Praq.g_01438
OG0001251	Prax.g_00547	Praq.g_01474
OG0001252	Prax.g_01195	Praq.g_01610
OG0001253	Prax.g_01249	Praq.g_01662
OG0001254	Prax.g_00163	Praq.g_01302
OG0001255	Prax.g_00184	Praq.g_01317
OG0001256	Prax.g_01638	Praq.g_00384
OG0001257	Prax.g_01632	Praq.g_00002
OG0001259	Prax.g_01518	Praq.g_00456
OG0001260	Prax.g_01501	Praq.g_00440
OG0001261	Prax.g_01330	Praq.g_00887
OG0001262	Prax.g_01434	Praq.g_00705
OG0001263	Prax.g_01090	Praq.g_01875
OG0001264	Prax.g_01976	Praq.g_01242
OG0001265	Prax.g_01100	Praq.g_01885
OG0001266	Prax.g_01015	Praq.g_01799
OG0001267	Prax.g_00895	Praq.g_01723
OG0001268	Prax.g_00834	Praq.g_01206
OG0001269	Prax.g_00814	Praq.g_01185
OG0001270	Prax.g_00766	Praq.g_01123
OG0001271	Prax.g_00730	Praq.g_00523
OG0001272	Prax.g_00716	Praq.g_00537
OG0001273	Prax.g_00090	Praq.g_00971
OG0001274	Prax.g_00939	Praq.g_00832
OG0001275	Prax.g_01157	Praq.g_01575
OG0001276	Prax.g_01179	Praq.g_01594
OG0001277	Prax.g_01237	Praq.g_01651
OG0001278	Prax.g_00250	Praq.g_01383
OG0001280	Prax.g_01900	Praq.g_00132
OG0001281	Prax.g_01894	Praq.g_00138
OG0001282	Prax.g_01862	Praq.g_00178
OG0001283	Prax.g_01843	Praq.g_00197
OG0001284	Prax.g_01658	Praq.g_00364
OG0001285	Prax.g_01533	Praq.g_00471
OG0001287	Prax.g_01396	Praq.g_00765
OG0001288	Prax.g_01405	Praq.g_00773
OG0001289	Prax.g_00658	Praq.g_01916
OG0001290	Prax.g_01118	Praq.g_01903
OG0001291	Prax.g_01083	Praq.g_01868
OG0001292	Prax.g_00927	Praq.g_01754
OG0001293	Prax.g_00914	Praq.g_01742
OG0001294	Prax.g_00796	Praq.g_01165
OG0001295	Prax.g_00734	Praq.g_00517
OG0001296	Prax.g_00692	Praq.g_01093
OG0001297	Prax.g_00687	Praq.g_01088
OG0001298	Prax.g_00037	Praq.g_01026
OG0001299	Prax.g_00976	Praq.g_00795
OG0001300	Prax.g_00949	Praq.g_00822
OG0001301	Prax.g_00946	Praq.g_00825
OG0001302	Prax.g_00386	Praq.g_00656
OG0001303	Prax.g_01161	Praq.g_01579
OG0001304	Prax.g_01189	Praq.g_01604
OG0001305	Prax.g_01208	Praq.g_01623
OG0001306	Prax.g_00186	Praq.g_01319
OG0001307	Prax.g_01880	Praq.g_00158
OG0001308	Prax.g_01718	Praq.g_00304
OG0001310	Prax.g_01547	Praq.g_00485
OG0001311	Prax.g_01181	Praq.g_01596
OG0001312	Prax.g_00601	Praq.g_01529
OG0001315	Prax.g_00633	Praq.g_01942
OG0001316	Prax.g_01078	Praq.g_01863
OG0001317	Prax.g_00984	Praq.g_01768
OG0001318	Prax.g_00919	Praq.g_01747
OG0001319	Prax.g_00903	Praq.g_01731
OG0001320	Prax.g_00793	Praq.g_01161
OG0001321	Prax.g_00749	Praq.g_00500
OG0001322	Prax.g_00748	Praq.g_00501
OG0001323	Prax.g_00682	Praq.g_01083
OG0001324	Prax.g_00948	Praq.g_00823
OG0001325	Prax.g_00480	Praq.g_00588
OG0001326	Prax.g_00535	Praq.g_00846
OG0001327	Prax.g_01221	Praq.g_01634
OG0001328	Prax.g_01247	Praq.g_01660
OG0001329	Prax.g_00154	Praq.g_01294
OG0001330	Prax.g_01929	Praq.g_00111
OG0001331	Prax.g_01857	Praq.g_00183
OG0001332	Prax.g_01685	Praq.g_00337
OG0001333	Prax.g_01522	Praq.g_00460
OG0001334	Prax.g_01362	Praq.g_00731
OG0001335	Prax.g_01363	Praq.g_00732
OG0001336	Prax.g_01476	Praq.g_00412
OG0001339	Prax.g_01115	Praq.g_01900
OG0001340	Prax.g_00845	Praq.g_01674
OG0001341	Prax.g_00430	Praq.g_00620
OG0001342	Prax.g_00391	Praq.g_00651
OG0001343	Prax.g_00544	Praq.g_01471
OG0001344	Prax.g_00204	Praq.g_01337
OG0001345	Prax.g_00219	Praq.g_01352
OG0001346	Prax.g_01898	Praq.g_00134
OG0001348	Prax.g_01611, Prax.g_01610	Praq.g_00023
OG0001349	Prax.g_01820	Praq.g_00221
OG0001350	Prax.g_00981	Praq.g_01765
OG0001352	Prax.g_00962	Praq.g_00809
OG0001356	Prax.g_00527	Praq.g_00067
OG0001358	Prax.g_00079	Praq.g_00982
OG0001359	Prax.g_00545	Praq.g_01472
OG0001360	Prax.g_01250	Praq.g_01663
OG0001361	Prax.g_00216	Praq.g_01349
OG0001362	Prax.g_01714	Praq.g_00308
OG0001363	Prax.g_01712	Praq.g_00310
OG0001364	Prax.g_01365	Praq.g_00734
OG0001365	Prax.g_01444	Praq.g_00715
OG0001369	Prax.g_01126	Praq.g_01911
OG0001371	Prax.g_00963	Praq.g_00808
OG0001372	Prax.g_00421	Praq.g_00629
OG0001373	Prax.g_00534	Praq.g_00847
OG0001374	Prax.g_00542	Praq.g_00839
OG0001375	Prax.g_00543	Praq.g_01470
OG0001376	Prax.g_01214	Praq.g_01628
OG0001377	Prax.g_01215	Praq.g_01629
OG0001378	Prax.g_00125	Praq.g_01272
OG0001380	Prax.g_01875	Praq.g_00163
OG0001381	Prax.g_01869	Praq.g_00169
OG0001382	Prax.g_01618	Praq.g_00016
OG0001384	Prax.g_00441	Praq.g_00610
OG0001384	Prax.g_01641	Praq.g_00381
OG0001385	Prax.g_00531	Praq.g_00850
OG0001386	Prax.g_00532	Praq.g_00849
OG0001387	Prax.g_00533	Praq.g_00848
OG0001388	Prax.g_00536	Praq.g_00845
OG0001389	Prax.g_00537	Praq.g_00844
OG0001390	Prax.g_00538	Praq.g_00843
OG0001391	Prax.g_00539	Praq.g_00842
OG0001392	Prax.g_00540	Praq.g_00841
OG0001393	Prax.g_00541	Praq.g_00840
OG0001395	Prax.g_01191	Praq.g_01606
OG0001397	Prax.g_01713	Praq.g_00309
OG0001399	Prax.g_01279	Praq.g_00934
OG0001403	Prax.g_00283	Praq.g_01233
OG0001404	Prax.g_00639	Praq.g_01935
OG0001405	Prax.g_00847	Praq.g_01676
OG0001406	Prax.g_01213	Praq.g_01627
OG0001407	Prax.g_01227	Praq.g_01640
OG0001408	Prax.g_01232	Praq.g_01646
OG0001409	Prax.g_00207	Praq.g_01340
OG0001410	Prax.g_01879	Praq.g_00159
OG0001411	Prax.g_01822	Praq.g_00219
OG0001413	Prax.g_01643	Praq.g_00379
OG0001414	Prax.g_00989	Praq.g_01773
OG0001415	Prax.g_00987	Praq.g_01771
OG0001416	Prax.g_00742	Praq.g_00508
OG0001417	Prax.g_00732	Praq.g_00519
OG0001418	Prax.g_00958	Praq.g_00813
OG0001419	Prax.g_01228	Praq.g_01641
OG0001420	Prax.g_00134	Praq.g_01280
OG0001421	Prax.g_01637	Praq.g_00385
OG0001422	Prax.g_01613	Praq.g_00021
OG0001424	Prax.g_01244	Praq.g_01657
OG0001428	Prax.g_01046	Praq.g_01830
OG0001429	Prax.g_00383	Praq.g_00659
OG0001431	Prax.g_01931	Praq.g_00109
OG0001432	Prax.g_01645	Praq.g_00377
OG0001433	Prax.g_00526	Praq.g_00066
OG0001434	Prax.g_00581	Praq.g_01509
OG0001437	Prax.g_00988	Praq.g_01772
OG0001438	Prax.g_00882	Praq.g_01709
OG0001439	Prax.g_00868	Praq.g_01695
OG0001440	Prax.g_00772	Praq.g_01129
OG0001441	Prax.g_00680	Praq.g_01081
OG0001442	Prax.g_00438	Praq.g_00613
OG0001446	Prax.g_00650	Praq.g_01924
OG0001447	Prax.g_01092	Praq.g_01877
OG0001448	Prax.g_00806	Praq.g_01177
OG0001450	Prax.g_00955	Praq.g_00816
OG0001451	Prax.g_00312	Praq.g_01459
OG0001452	Prax.g_00548	Praq.g_01476
OG0001453	Prax.g_01151	Praq.g_01569
OG0001454	Prax.g_01243	Praq.g_01656
OG0001455	Prax.g_00148	Praq.g_01289
OG0001456	Prax.g_00177	Praq.g_01310
OG0001457	Prax.g_00178	Praq.g_01311
OG0001458	Prax.g_00179	Praq.g_01312
OG0001459	Prax.g_01943	Praq.g_00092
OG0001462	Prax.g_00279	Praq.g_01238
OG0001463	Prax.g_00889	Praq.g_01716
OG0001464	Prax.g_00844	Praq.g_01673
OG0001465	Prax.g_00940	Praq.g_00831
OG0001466	Prax.g_00439	Praq.g_00612
OG0001467	Prax.g_00394	Praq.g_00648
OG0001468	Prax.g_01218	Praq.g_01632
OG0001469	Prax.g_01948	Praq.g_00091
OG0001470	Prax.g_01841	Praq.g_00199
OG0001471	Prax.g_01642	Praq.g_00380
OG0001472	Prax.g_01635	Praq.g_00387
OG0001473	Prax.g_01413	Praq.g_00685
OG0001474	Prax.g_00833	Praq.g_01205
OG0001475	Prax.g_01839	Praq.g_00201
OG0001479	Prax.g_00836	Praq.g_01208
OG0001480	Prax.g_00804	Praq.g_01175
OG0001481	Prax.g_00800	Praq.g_01170
OG0001482	Prax.g_00744	Praq.g_00506
OG0001485	Prax.g_01600	Praq.g_00052
OG0001486	Prax.g_00198	Praq.g_01331
OG0001490	Prax.g_00274	Praq.g_01254
OG0001491	Prax.g_00388	Praq.g_00654
OG0001492	Prax.g_00247	Praq.g_01380
OG0001493	Prax.g_00255	Praq.g_01388
OG0001499	Prax.g_00632	Praq.g_01943
OG0001500	Prax.g_00912	Praq.g_01740
OG0001501	Prax.g_00937	Praq.g_00834
OG0001502	Prax.g_00403	Praq.g_00643
OG0001503	Prax.g_00168	Praq.g_01307
OG0001504	Prax.g_01942	Praq.g_00093
OG0001506	Prax.g_01687	Praq.g_00335
OG0001507	Prax.g_01590	Praq.g_01957
OG0001508	Prax.g_01842	Praq.g_00198
OG0001520	Prax.g_00784	Praq.g_01151, Praq.g_01150
OG0001521	Prax.g_00429	Praq.g_00621
OG0001522	Prax.g_00340	Praq.g_01430
OG0001523	Prax.g_00165	Praq.g_01304
OG0001524	Prax.g_00166	Praq.g_01305
OG0001526	Prax.g_01260	Praq.g_00953
OG0001528	Prax.g_01840	Praq.g_00200
OG0001546	Prax.g_00677	Praq.g_01078
OG0001548	Prax.g_00397	Praq.g_00645
OG0001550	Prax.g_00151	Praq.g_01292
OG0001551	Prax.g_00176	Praq.g_01309
OG0001553	Prax.g_01736	Praq.g_00291
OG0001554	Prax.g_01636	Praq.g_00386
OG0001555	Prax.g_01622	Praq.g_00012
OG0001566	Prax.g_00966	Praq.g_00805
OG0001569	Prax.g_01255	Praq.g_01668
OG0001571	Prax.g_00144	Praq.g_01285
OG0001572	Prax.g_01964	Praq.g_00078
OG0001581	Prax.g_01074	Praq.g_01858
OG0001582	Prax.g_00733	Praq.g_00518
OG0001583	Prax.g_00389	Praq.g_00653
OG0001584	Prax.g_00593	Praq.g_01521
OG0001585	Prax.g_01952	Praq.g_00089
OG0001587	Prax.g_01258	Praq.g_00955
OG0001588	Prax.g_01756	Praq.g_00270
OG0001595	Prax.g_00638	Praq.g_01936
OG0001596	Prax.g_00646	Praq.g_01928
OG0001597	Prax.g_00811	Praq.g_01182
OG0001599	Prax.g_00741	Praq.g_00510
OG0001600	Prax.g_00690	Praq.g_01091
OG0001601	Prax.g_00968	Praq.g_00803
OG0001602	Prax.g_00941	Praq.g_00830
OG0001603	Prax.g_00387	Praq.g_00655
OG0001604	Prax.g_00569	Praq.g_01498
OG0001605	Prax.g_01172	Praq.g_01587
OG0001606	Prax.g_01234	Praq.g_01648
OG0001607	Prax.g_00167	Praq.g_01306
OG0001608	Prax.g_01872	Praq.g_00166
OG0001609	Prax.g_01689	Praq.g_00333
OG0001610	Prax.g_01686	Praq.g_00336
OG0001611	Prax.g_01624	Praq.g_00010
OG0001613	Prax.g_01357	Praq.g_00726
OG0001625	Prax.g_00917	Praq.g_01745
OG0001626	Prax.g_00431	Praq.g_00619
OG0001627	Prax.g_00424	Praq.g_00628
OG0001628	Prax.g_00418	Praq.g_00632
OG0001629	Prax.g_00417	Praq.g_00633
OG0001630	Prax.g_00551	Praq.g_01479
OG0001631	Prax.g_01224	Praq.g_01637
OG0001632	Prax.g_01954	Praq.g_00087
OG0001633	Prax.g_01866	Praq.g_00172
OG0001647	Prax.g_00902	Praq.g_01730
OG0001648	Prax.g_00801	Praq.g_01171
OG0001649	Prax.g_01225	Praq.g_01638
OG0001651	Prax.g_01625	Praq.g_00008
OG0001662	Prax.g_00131	Praq.g_01277
OG0001663	Prax.g_00183	Praq.g_01316
OG0001667	Prax.g_01926	Praq.g_00113
OG0001685	Prax.g_00310	Praq.g_01461
OG0001686	Prax.g_01171	Praq.g_01586
OG0001687	Prax.g_01217	Praq.g_01631
OG0001688	Prax.g_01223	Praq.g_01636
OG0001696	Prax.g_00311	Praq.g_01460
OG0001697	Prax.g_00302	Praq.g_01468
OG0001698	Prax.g_01222	Praq.g_01635
OG0001701	Prax.g_01261	Praq.g_00952
OG0001705	Prax.g_00778	Praq.g_01142
OG0001706	Prax.g_01163	Praq.g_01404
OG0001707	Prax.g_01242	Praq.g_01655
OG0001708	Prax.g_00182	Praq.g_01315
OG0001709	Prax.g_01821	Praq.g_00220
OG0001710	Prax.g_01280	Praq.g_00933
OG0001711	Prax.g_01965	Praq.g_00079
OG0001713	Prax.g_00630	Praq.g_01946
OG0001718	Prax.g_00810	Praq.g_01181
OG0001719	Prax.g_00786	Praq.g_01154
OG0001720	Prax.g_01918	Praq.g_00116
OG0001721	Prax.g_00427	Praq.g_00625
OG0001722	Prax.g_00549	Praq.g_01477
OG0001723	Prax.g_01956	Praq.g_00086
OG0001725	Prax.g_00788	Praq.g_01156
OG0001742	Prax.g_00797	Praq.g_01167
OG0001744	Prax.g_01913	Praq.g_00120
OG0001745	Prax.g_01646	Praq.g_00376
OG0001772	Prax.g_00777	Praq.g_00851
OG0001773	Prax.g_01620	Praq.g_00014
OG0001774	Prax.g_00965	Praq.g_00806
OG0001775	Prax.g_01230	Praq.g_01643
OG0001776	Prax.g_00127	Praq.g_01274
OG0001777	Prax.g_01951	Praq.g_00076
OG0001778	Prax.g_01932	Praq.g_00108
OG0001779	Prax.g_01912	Praq.g_00121
OG0001780	Prax.g_01813	Praq.g_00228
OG0001781	Prax.g_01612	Praq.g_00022
OG0001819	Prax.g_00785	Praq.g_01153
OG0001821	Prax.g_00426	Praq.g_00626
OG0001822	Prax.g_00405	Praq.g_00641
OG0001823	Prax.g_00309	Praq.g_01462
OG0001824	Prax.g_01170	Praq.g_01585
OG0001825	Prax.g_01231	Praq.g_01644
OG0001826	Prax.g_01233	Praq.g_01647
OG0001827	Prax.g_01236	Praq.g_01650
OG0001828	Prax.g_00124	Praq.g_01271
OG0001829	Prax.g_00128	Praq.g_01275
OG0001830	Prax.g_00147	Praq.g_01288
OG0001831	Prax.g_00160	Praq.g_01299
OG0001832	Prax.g_01935	Praq.g_00098
OG0001833	Prax.g_01864	Praq.g_00174
OG0001834	Prax.g_01817	Praq.g_00224
OG0001919	Prax.g_00782	Praq.g_01144
OG0001920	Prax.g_00936	Praq.g_00835
OG0001921	Prax.g_00307	Praq.g_01464
OG0001922	Prax.g_01884	Praq.g_00148
OG0001982	Prax.g_00805	Praq.g_01176
OG0001983	Prax.g_00443	Praq.g_00608
OG0001984	Prax.g_00396	Praq.g_00646
OG0001985	Prax.g_00303	Praq.g_01467
OG0001986	Prax.g_01155	Praq.g_01573
OG0001987	Prax.g_01939	Praq.g_00095
OG0001989	Prax.g_01874	Praq.g_00164
OG0001992	Prax.g_00414	Praq.g_00636
OG0002026	Prax.g_00783	Praq.g_01145
OG0002027	Prax.g_00305	Praq.g_01465
OG0002028	Prax.g_01166	Praq.g_01580
OG0002031	Prax.g_01602	Praq.g_00032
OG0002032	Prax.g_01453	Praq.g_00388
OG0002057	Prax.g_01109	Praq.g_01893
OG0002058	Prax.g_01038	Praq.g_01822
OG0002059	Prax.g_00809	Praq.g_01180
OG0002060	Prax.g_00807	Praq.g_01178
OG0002061	Prax.g_00780	Praq.g_01143
OG0002064	Prax.g_00735	Praq.g_00516
OG0002065	Prax.g_00020	Praq.g_01043
OG0002066	Prax.g_00026	Praq.g_01037
OG0002067	Prax.g_00486	Praq.g_00582
OG0002068	Prax.g_00434	Praq.g_00615
OG0002069	Prax.g_00433	Praq.g_00617
OG0002070	Prax.g_00404	Praq.g_00642
OG0002071	Prax.g_00398	Praq.g_00644
OG0002072	Prax.g_00390	Praq.g_00652
OG0002073	Prax.g_00368	Praq.g_00675
OG0002074	Prax.g_00316	Praq.g_01455
OG0002075	Prax.g_00304	Praq.g_01466
OG0002076	Prax.g_00573	Praq.g_01502
OG0002077	Prax.g_01167	Praq.g_01581
OG0002078	Prax.g_01169	Praq.g_01584
OG0002079	Prax.g_01174	Praq.g_01589
OG0002080	Prax.g_01192	Praq.g_01607
OG0002081	Prax.g_01216	Praq.g_01630
OG0002082	Prax.g_01226	Praq.g_01639
OG0002083	Prax.g_01238	Praq.g_01652
OG0002084	Prax.g_01239	Praq.g_01653
OG0002085	Prax.g_01246	Praq.g_01659
OG0002086	Prax.g_01251	Praq.g_01664
OG0002087	Prax.g_01252	Praq.g_01665
OG0002088	Prax.g_01253	Praq.g_01666
OG0002089	Prax.g_00145	Praq.g_01286
OG0002090	Prax.g_00150	Praq.g_01291
OG0002091	Prax.g_00175	Praq.g_01308
OG0002093	Prax.g_01962	Praq.g_00045
OG0002094	Prax.g_01925	Praq.g_00114
OG0002095	Prax.g_01915	Praq.g_00118
OG0002097	Prax.g_01807	Praq.g_00234
OG0002099	Prax.g_01639	Praq.g_00383
OG0002100	Prax.g_01630	Praq.g_00004
OG0002101	Prax.g_01627	Praq.g_00007
OG0002102	Prax.g_01623	Praq.g_00011
OG0002103	Prax.g_01621	Praq.g_00013
OG0002104	Prax.g_01619	Praq.g_00015
OG0002105	Prax.g_01554	Praq.g_00492
OG0002146	Prax.g_00705	Praq.g_01106
OG0002148	Prax.g_00440	Praq.g_00611
OG0002149	Prax.g_00419	Praq.g_00631
OG0002151	Prax.g_00149	Praq.g_01290
OG0002152	Prax.g_01933	Praq.g_00105
OG0002153	Prax.g_01168	Praq.g_01583
OG0002155	Prax.g_01799	Praq.g_00243
OG0002155	Prax.g_01814	Praq.g_00227
OG0002215	Prax.g_00442	Praq.g_00609
OG0002217	Prax.g_00385	Praq.g_00657
OG0002218	Prax.g_00308	Praq.g_01463
OG0002219	Prax.g_00133	Praq.g_01279
OG0002221	Prax.g_01914	Praq.g_00119
OG0002222	Prax.g_01615	Praq.g_00019
OG0002223	Prax.g_01593	Praq.g_00035
OG0002224	Prax.g_00789	Praq.g_01157
OG0002226	Prax.g_00487	Praq.g_00581
OG0002262	Prax.g_00272	Praq.g_01256
OG0002264	Prax.g_00344	Praq.g_01427
OG0002265	Prax.g_00153	Praq.g_01293
OG0002268	Prax.g_01940	Praq.g_00094
OG0002269	Prax.g_01938	Praq.g_00096
OG0002271	Prax.g_01583, Prax.g_01595	Praq.g_01959
OG0002272	Prax.g_00156	Praq.g_01295
OG0002274	Prax.g_01806	Praq.g_00235
OG0002311	Prax.g_00774	Praq.g_00088
OG0002312	Prax.g_00416	Praq.g_00634
OG0002322	Prax.g_01628	Praq.g_00006
OG0002326	Prax.g_00495	Praq.g_00062
OG0002361	Prax.g_00830	Praq.g_01202
OG0002367	Prax.g_01934	Praq.g_00099
OG0002370	Prax.g_01707	Praq.g_00315
OG0002371	Prax.g_01644	Praq.g_00378
OG0002376	Prax.g_01614	Praq.g_00020
OG0002378	Prax.g_00158	Praq.g_01297
OG0002414	Prax.g_00143	Praq.g_01284
OG0002421	Prax.g_01810	Praq.g_00231
OG0002424	Prax.g_01607	Praq.g_00027
OG0002426	Prax.g_01795	Praq.g_00249
OG0002427	Prax.g_00497	Praq.g_00063
OG0002480	Prax.g_01816	Praq.g_00225
OG0002482	Prax.g_00787	Praq.g_01155
OG0002556	Prax.g_01764	Praq.g_00269
OG0002557	Prax.g_01765	Praq.g_00268
OG0002558	Prax.g_01766	Praq.g_00267
OG0002561	Prax.g_00629	Praq.g_01947
OG0002621	Prax.g_00505	Praq.g_00048
OG0002623	Prax.g_01592	Praq.g_00038
OG0002627	Prax.g_01779	Praq.g_00259
OG0002691	Prax.g_01949	Praq.g_00090
OG0002771	Prax.g_01811	Praq.g_00230
OG0002777	Prax.g_00499	Praq.g_00082
OG0002896	Prax.g_01830	Praq.g_00210
OG0002897	Prax.g_01808	Praq.g_00233
OG0003020	Prax.g_00314	Praq.g_01457
OG0003024	Prax.g_01826	Praq.g_00215
OG0003025	Prax.g_01812	Praq.g_00229
OG0003026	Prax.g_01809	Praq.g_00232
OG0003027	Prax.g_01802	Praq.g_00240
OG0003348	Prax.g_01753	Praq.g_00260
OG0003351	Prax.g_01833	Praq.g_00207
OG0003352	Prax.g_01815	Praq.g_00226
OG0003353	Prax.g_01785	Praq.g_00244
OG0003640	Prax.g_01834	Praq.g_00206
OG0003641	Prax.g_01829	Praq.g_00212
OG0003642	Prax.g_01752	Praq.g_00275
OG0003643	Prax.g_01791	Praq.g_00248
OG0003644	Prax.g_01794	Praq.g_00247
OG0003645	Prax.g_01792	Praq.g_00245
OG0004025	Prax.g_01837	Praq.g_00203
OG0004026	Prax.g_01836	Praq.g_00204
OG0004027	Prax.g_01835	Praq.g_00205
OG0004028	Prax.g_01828	Praq.g_00213
OG0004029	Prax.g_01827	Praq.g_00214
OG0004030	Prax.g_01818	Praq.g_00223
OG0004031	Prax.g_01762	Praq.g_00273
OG0004032	Prax.g_01797	Praq.g_00251
OG0004033	Prax.g_01796	Praq.g_00250
OG0004034	Prax.g_01793	Praq.g_00246
OG0004035	Prax.g_01800	Praq.g_00242
OG0004036	Prax.g_01801	Praq.g_00241
OG0004037	Prax.g_01803	Praq.g_00239
OG0004038	Prax.g_01804	Praq.g_00237
OG0004039	Prax.g_01805	Praq.g_00236
OG0005650	Prax.g_00300	Praq.g_01216
