Orthogroup	Prax	Prab
OG0001142	Prax.g_00230	Prab.g_01249
OG0001143	Prax.g_00237	Prab.g_01256
OG0001144	Prax.g_00242	Prab.g_01261
OG0001145	Prax.g_01907	Prab.g_01318
OG0001146	Prax.g_01895	Prab.g_01330
OG0001147	Prax.g_01877	Prab.g_01347
OG0001148	Prax.g_01861	Prab.g_01362
OG0001149	Prax.g_01860	Prab.g_01363
OG0001150	Prax.g_01859	Prab.g_01364
OG0001151	Prax.g_01848	Prab.g_01375
OG0001152	Prax.g_01847	Prab.g_01376
OG0001153	Prax.g_01696	Prab.g_01498
OG0001154	Prax.g_01695	Prab.g_01499
OG0001155	Prax.g_01683	Prab.g_01511
OG0001156	Prax.g_01680	Prab.g_01514
OG0001157	Prax.g_01679	Prab.g_01515
OG0001158	Prax.g_01678	Prab.g_01516
OG0001159	Prax.g_01677	Prab.g_01517
OG0001160	Prax.g_01653	Prab.g_01541
OG0001161	Prax.g_01640	Prab.g_01553
OG0001162	Prax.g_01629	Prab.g_01567
OG0001163	Prax.g_01567	Prab.g_01661
OG0001164	Prax.g_01563	Prab.g_01665
OG0001165	Prax.g_01560	Prab.g_01668
OG0001166	Prax.g_01540	Prab.g_01688
OG0001167	Prax.g_01523	Prab.g_01705
OG0001168	Prax.g_01521	Prab.g_01707
OG0001169	Prax.g_01519	Prab.g_01709
OG0001170	Prax.g_01517	Prab.g_01711
OG0001171	Prax.g_01507	Prab.g_01720
OG0001172	Prax.g_01265	Prab.g_01734
OG0001173	Prax.g_01266	Prab.g_01735
OG0001174	Prax.g_01274	Prab.g_01743
OG0001175	Prax.g_01275	Prab.g_01744
OG0001176	Prax.g_01282	Prab.g_01751
OG0001177	Prax.g_01285	Prab.g_01753
OG0001178	Prax.g_01290	Prab.g_01758
OG0001179	Prax.g_01322	Prab.g_01786
OG0001180	Prax.g_01344	Prab.g_01808
OG0001181	Prax.g_01348	Prab.g_01812
OG0001182	Prax.g_01355	Prab.g_01819
OG0001183	Prax.g_01359	Prab.g_01823
OG0001184	Prax.g_01375	Prab.g_01838
OG0001185	Prax.g_01389	Prab.g_01852
OG0001186	Prax.g_01412	Prab.g_01875
OG0001187	Prax.g_01416	Prab.g_01880
OG0001188	Prax.g_01419	Prab.g_01882
OG0001189	Prax.g_01436	Prab.g_01899
OG0001190	Prax.g_01440	Prab.g_01903
OG0001191	Prax.g_01450	Prab.g_01913
OG0001192	Prax.g_01454	Prab.g_01918
OG0001193	Prax.g_01464	Prab.g_01928
OG0001194	Prax.g_01465	Prab.g_01929
OG0001195	Prax.g_01466	Prab.g_01930
OG0001196	Prax.g_01479	Prab.g_01943
OG0001197	Prax.g_01480	Prab.g_01944
OG0001198	Prax.g_01487	Prab.g_01952
OG0001199	Prax.g_00645	Prab.g_00066
OG0001200	Prax.g_00647	Prab.g_00068
OG0001201	Prax.g_01111	Prab.g_00099
OG0001202	Prax.g_01019	Prab.g_00190
OG0001204	Prax.g_00932	Prab.g_00233
OG0001205	Prax.g_00755	Prab.g_00448
OG0001206	Prax.g_00739	Prab.g_00467
OG0001207	Prax.g_00725	Prab.g_00481
OG0001208	Prax.g_00720	Prab.g_00486
OG0001209	Prax.g_00666	Prab.g_00539
OG0001210	Prax.g_00001	Prab.g_00544
OG0001211	Prax.g_00011	Prab.g_00554
OG0001212	Prax.g_00055	Prab.g_00600
OG0001213	Prax.g_00088	Prab.g_00634
OG0001214	Prax.g_00096	Prab.g_00642
OG0001215	Prax.g_00952	Prab.g_00695
OG0001216	Prax.g_00483	Prab.g_00725
OG0001217	Prax.g_00428	Prab.g_00768
OG0001218	Prax.g_00420	Prab.g_00776
OG0001219	Prax.g_00384	Prab.g_00829
OG0001220	Prax.g_00321	Prab.g_00891
OG0001221	Prax.g_00572	Prab.g_01057
OG0001222	Prax.g_00612	Prab.g_01018
OG0001223	Prax.g_01147	Prab.g_00992
OG0001225	Prax.g_01202	Prab.g_00931
OG0001226	Prax.g_01229	Prab.g_01120
OG0001227	Prax.g_01248	Prab.g_01138
OG0001228	Prax.g_00245	Prab.g_01264
OG0001229	Prax.g_01865	Prab.g_01358
OG0001230	Prax.g_01741	Prab.g_01458
OG0001231	Prax.g_01631	Prab.g_01565
OG0001232	Prax.g_01536	Prab.g_01692
OG0001233	Prax.g_01516	Prab.g_01712
OG0001234	Prax.g_01277	Prab.g_01746
OG0001235	Prax.g_01287	Prab.g_01755
OG0001237	Prax.g_01376	Prab.g_01839
OG0001238	Prax.g_01451	Prab.g_01914
OG0001239	Prax.g_00642	Prab.g_00063
OG0001240	Prax.g_01125	Prab.g_00084
OG0001241	Prax.g_01117	Prab.g_00092
OG0001242	Prax.g_01099	Prab.g_00110
OG0001244	Prax.g_01077	Prab.g_00131
OG0001245	Prax.g_00794	Prab.g_00368
OG0001246	Prax.g_00697	Prab.g_00508
OG0001247	Prax.g_00959	Prab.g_00688
OG0001248	Prax.g_00957	Prab.g_00690
OG0001249	Prax.g_00395	Prab.g_00818
OG0001250	Prax.g_00332	Prab.g_00880
OG0001251	Prax.g_00547	Prab.g_01083
OG0001252	Prax.g_01195	Prab.g_00938
OG0001253	Prax.g_01249	Prab.g_01139
OG0001254	Prax.g_00163	Prab.g_01188
OG0001255	Prax.g_00184	Prab.g_01203
OG0001256	Prax.g_01638	Prab.g_01558
OG0001257	Prax.g_01632	Prab.g_01564
OG0001258	Prax.g_01562	Prab.g_01666
OG0001259	Prax.g_01518	Prab.g_01710
OG0001260	Prax.g_01501	Prab.g_01726
OG0001261	Prax.g_01330	Prab.g_01794
OG0001262	Prax.g_01434	Prab.g_01897
OG0001264	Prax.g_01976	Prab.g_01280
OG0001265	Prax.g_01100	Prab.g_00109
OG0001266	Prax.g_01015	Prab.g_00194
OG0001267	Prax.g_00895	Prab.g_00268
OG0001268	Prax.g_00834	Prab.g_00326
OG0001269	Prax.g_00814	Prab.g_00347
OG0001270	Prax.g_00766	Prab.g_00437
OG0001271	Prax.g_00730	Prab.g_00476
OG0001272	Prax.g_00716	Prab.g_00490
OG0001273	Prax.g_00090	Prab.g_00636
OG0001274	Prax.g_00939	Prab.g_00710
OG0001275	Prax.g_01157	Prab.g_00982
OG0001276	Prax.g_01179	Prab.g_00954
OG0001277	Prax.g_01237	Prab.g_01127
OG0001278	Prax.g_00250	Prab.g_01269
OG0001279	Prax.g_01957	Prab.g_01590
OG0001280	Prax.g_01900	Prab.g_01325
OG0001281	Prax.g_01894	Prab.g_01331
OG0001282	Prax.g_01862	Prab.g_01361
OG0001283	Prax.g_01843	Prab.g_01381
OG0001284	Prax.g_01658	Prab.g_01536
OG0001285	Prax.g_01533	Prab.g_01695
OG0001286	Prax.g_01342	Prab.g_01806
OG0001287	Prax.g_01396	Prab.g_01859
OG0001288	Prax.g_01405	Prab.g_01868
OG0001289	Prax.g_00658	Prab.g_00079
OG0001290	Prax.g_01118	Prab.g_00091
OG0001291	Prax.g_01083	Prab.g_00125
OG0001292	Prax.g_00927	Prab.g_00238
OG0001293	Prax.g_00914	Prab.g_00250
OG0001294	Prax.g_00796	Prab.g_00366
OG0001295	Prax.g_00734	Prab.g_00472
OG0001296	Prax.g_00692	Prab.g_00513
OG0001297	Prax.g_00687	Prab.g_00518
OG0001298	Prax.g_00037	Prab.g_00581
OG0001299	Prax.g_00976	Prab.g_00671
OG0001300	Prax.g_00949	Prab.g_00698
OG0001301	Prax.g_00946	Prab.g_00701
OG0001302	Prax.g_00386	Prab.g_00827
OG0001303	Prax.g_01161	Prab.g_00749
OG0001304	Prax.g_01189	Prab.g_00944
OG0001305	Prax.g_01208	Prab.g_00925
OG0001306	Prax.g_00186	Prab.g_01205
OG0001308	Prax.g_01718	Prab.g_01476
OG0001309	Prax.g_01634	Prab.g_01562
OG0001310	Prax.g_01547	Prab.g_01681
OG0001311	Prax.g_01181	Prab.g_00952
OG0001312	Prax.g_00601	Prab.g_01029
OG0001315	Prax.g_00633	Prab.g_00053
OG0001316	Prax.g_01078	Prab.g_00130
OG0001317	Prax.g_00984	Prab.g_00225
OG0001318	Prax.g_00919	Prab.g_00246
OG0001319	Prax.g_00903	Prab.g_00261
OG0001320	Prax.g_00793	Prab.g_00370
OG0001321	Prax.g_00749	Prab.g_00457
OG0001322	Prax.g_00748	Prab.g_00458
OG0001323	Prax.g_00682	Prab.g_00523
OG0001324	Prax.g_00948	Prab.g_00699
OG0001325	Prax.g_00480	Prab.g_00728
OG0001326	Prax.g_00535	Prab.g_01095
OG0001327	Prax.g_01221	Prab.g_01112
OG0001328	Prax.g_01247	Prab.g_01137
OG0001329	Prax.g_00154	Prab.g_01178
OG0001331	Prax.g_01857	Prab.g_01366
OG0001332	Prax.g_01685	Prab.g_01509
OG0001333	Prax.g_01522	Prab.g_01706
OG0001334	Prax.g_01362	Prab.g_01826
OG0001335	Prax.g_01363	Prab.g_01827
OG0001336	Prax.g_01476	Prab.g_01940
OG0001339	Prax.g_01115	Prab.g_00094
OG0001340	Prax.g_00845	Prab.g_00316
OG0001341	Prax.g_00430	Prab.g_00765
OG0001342	Prax.g_00391	Prab.g_00822
OG0001343	Prax.g_00544	Prab.g_01086
OG0001344	Prax.g_00204	Prab.g_01223
OG0001345	Prax.g_00219	Prab.g_01238
OG0001346	Prax.g_01898	Prab.g_01327
OG0001348	Prax.g_01611, Prax.g_01610	Prab.g_01595
OG0001349	Prax.g_01820	Prab.g_01395
OG0001350	Prax.g_00981	Prab.g_00228
OG0001352	Prax.g_00962	Prab.g_00685
OG0001353	Prax.g_00341	Prab.g_00872
OG0001354	Prax.g_01139	Prab.g_01000
OG0001356	Prax.g_00527	Prab.g_00793
OG0001358	Prax.g_00079	Prab.g_00624
OG0001359	Prax.g_00545	Prab.g_01085
OG0001360	Prax.g_01250	Prab.g_01140
OG0001361	Prax.g_00216	Prab.g_01235
OG0001362	Prax.g_01714	Prab.g_01480
OG0001363	Prax.g_01712	Prab.g_01482
OG0001364	Prax.g_01365	Prab.g_01829
OG0001365	Prax.g_01444	Prab.g_01907
OG0001371	Prax.g_00963	Prab.g_00684
OG0001372	Prax.g_00421	Prab.g_00775
OG0001372	Prax.g_00457	Prab.g_00803
OG0001373	Prax.g_00534	Prab.g_01096
OG0001374	Prax.g_00542	Prab.g_01088
OG0001375	Prax.g_00543	Prab.g_01087
OG0001376	Prax.g_01214	Prab.g_01106
OG0001377	Prax.g_01215	Prab.g_01107
OG0001378	Prax.g_00125	Prab.g_01149
OG0001379	Prax.g_01905	Prab.g_01320
OG0001380	Prax.g_01875	Prab.g_01349
OG0001381	Prax.g_01869	Prab.g_01354
OG0001382	Prax.g_01618	Prab.g_01581
OG0001384	Prax.g_00441, Prax.g_01641	Prab.g_00719
OG0001385	Prax.g_00531	Prab.g_01099
OG0001386	Prax.g_00532	Prab.g_01098
OG0001387	Prax.g_00533	Prab.g_01097
OG0001388	Prax.g_00536	Prab.g_01094
OG0001389	Prax.g_00537	Prab.g_01093
OG0001390	Prax.g_00538	Prab.g_01092
OG0001391	Prax.g_00539	Prab.g_01091
OG0001392	Prax.g_00540	Prab.g_01090
OG0001393	Prax.g_00541	Prab.g_01089
OG0001394	Prax.g_00576	Prab.g_01053
OG0001395	Prax.g_01191	Prab.g_00942
OG0001397	Prax.g_01713	Prab.g_01481
OG0001399	Prax.g_01279	Prab.g_01748
OG0001403	Prax.g_00283	Prab.g_00030
OG0001404	Prax.g_00639	Prab.g_00060
OG0001405	Prax.g_00847	Prab.g_00314
OG0001406	Prax.g_01213	Prab.g_01105
OG0001407	Prax.g_01227	Prab.g_01118
OG0001408	Prax.g_01232	Prab.g_01123
OG0001409	Prax.g_00207	Prab.g_01226
OG0001411	Prax.g_01822	Prab.g_01391
OG0001413	Prax.g_01643	Prab.g_01551
OG0001414	Prax.g_00989	Prab.g_00220
OG0001415	Prax.g_00987	Prab.g_00222
OG0001416	Prax.g_00742	Prab.g_00464
OG0001417	Prax.g_00732	Prab.g_00474
OG0001418	Prax.g_00958	Prab.g_00689
OG0001419	Prax.g_01228	Prab.g_01119
OG0001420	Prax.g_00134	Prab.g_01158
OG0001421	Prax.g_01637	Prab.g_01559
OG0001422	Prax.g_01613	Prab.g_01592
OG0001424	Prax.g_01244	Prab.g_01134
OG0001428	Prax.g_01046	Prab.g_00163
OG0001429	Prax.g_00383	Prab.g_00830
OG0001432	Prax.g_01645	Prab.g_01549
OG0001433	Prax.g_00526	Prab.g_00792
OG0001434	Prax.g_00581	Prab.g_01049
OG0001437	Prax.g_00988	Prab.g_00221
OG0001438	Prax.g_00882	Prab.g_00281
OG0001439	Prax.g_00868	Prab.g_00295
OG0001440	Prax.g_00772	Prab.g_00405
OG0001441	Prax.g_00680	Prab.g_00525
OG0001442	Prax.g_00438	Prab.g_00752
OG0001446	Prax.g_00650	Prab.g_00071
OG0001447	Prax.g_01092	Prab.g_00116
OG0001448	Prax.g_00806	Prab.g_00356
OG0001449	Prax.g_00779	Prab.g_00389
OG0001450	Prax.g_00955	Prab.g_00692
OG0001451	Prax.g_00312	Prab.g_00901
OG0001452	Prax.g_00548	Prab.g_01081
OG0001453	Prax.g_01151	Prab.g_00988
OG0001454	Prax.g_01243	Prab.g_01133
OG0001455	Prax.g_00148	Prab.g_01171
OG0001456	Prax.g_00177	Prab.g_01197
OG0001457	Prax.g_00178	Prab.g_01198
OG0001458	Prax.g_00179	Prab.g_01199
OG0001459	Prax.g_01943	Prab.g_01653
OG0001460	Prax.g_00525	Prab.g_00791
OG0001461	Prax.g_01569	Prab.g_01286
OG0001462	Prax.g_00279	Prab.g_00034
OG0001463	Prax.g_00889	Prab.g_00274
OG0001464	Prax.g_00844	Prab.g_00317
OG0001465	Prax.g_00940	Prab.g_00707
OG0001466	Prax.g_00439	Prab.g_01297
OG0001468	Prax.g_01218	Prab.g_01110
OG0001469	Prax.g_00456	Prab.g_01627
OG0001469	Prax.g_01948	Prab.g_00978
OG0001469	Prax.g_01589	Prab.g_00720
OG0001469	Prax.g_01580	Prab.g_00400
OG0001471	Prax.g_01642	Prab.g_01552
OG0001472	Prax.g_01635	Prab.g_01561
OG0001473	Prax.g_01413	Prab.g_01877
OG0001474	Prax.g_00833	Prab.g_00327
OG0001480	Prax.g_00804	Prab.g_00357
OG0001481	Prax.g_00800	Prab.g_00362
OG0001482	Prax.g_00744	Prab.g_00462
OG0001484	Prax.g_01921	Prab.g_00769
OG0001485	Prax.g_01600	Prab.g_00922, Prab.g_01290
OG0001486	Prax.g_00198	Prab.g_01217
OG0001490	Prax.g_00274	Prab.g_00038
OG0001491	Prax.g_00388	Prab.g_00825
OG0001492	Prax.g_00247	Prab.g_01266
OG0001493	Prax.g_00255	Prab.g_01274
OG0001499	Prax.g_00632	Prab.g_00052
OG0001500	Prax.g_00912	Prab.g_00252
OG0001501	Prax.g_00937	Prab.g_00712
OG0001502	Prax.g_00403	Prab.g_00810
OG0001503	Prax.g_00168	Prab.g_01194
OG0001506	Prax.g_01687	Prab.g_01507
OG0001507	Prax.g_01590	Prab.g_01586
OG0001521	Prax.g_00429	Prab.g_00766
OG0001523	Prax.g_00165	Prab.g_01190
OG0001524	Prax.g_00166	Prab.g_01191
OG0001525	Prax.g_01626	Prab.g_01570
OG0001526	Prax.g_01260	Prab.g_01729
OG0001546	Prax.g_00677	Prab.g_00528
OG0001547	Prax.g_00401	Prab.g_00812
OG0001548	Prax.g_00397	Prab.g_00816
OG0001550	Prax.g_00151	Prab.g_01174
OG0001551	Prax.g_00176	Prab.g_01196
OG0001553	Prax.g_01736	Prab.g_01463
OG0001554	Prax.g_01636	Prab.g_01560
OG0001555	Prax.g_01622	Prab.g_01575
OG0001556	Prax.g_00518	Prab.g_00785
OG0001566	Prax.g_00966	Prab.g_00681
OG0001567	Prax.g_00402	Prab.g_00811
OG0001568	Prax.g_00400	Prab.g_00813
OG0001569	Prax.g_01255	Prab.g_01145
OG0001570	Prax.g_00137	Prab.g_01161
OG0001571	Prax.g_00144	Prab.g_01167
OG0001572	Prax.g_01964	Prab.g_00415
OG0001581	Prax.g_01074	Prab.g_00135
OG0001582	Prax.g_00733	Prab.g_00473
OG0001583	Prax.g_00389	Prab.g_00824
OG0001584	Prax.g_00593	Prab.g_01037
OG0001585	Prax.g_01952	Prab.g_00399
OG0001587	Prax.g_01258	Prab.g_01728
OG0001595	Prax.g_00638	Prab.g_00059
OG0001596	Prax.g_00646	Prab.g_00067
OG0001597	Prax.g_00811	Prab.g_00351
OG0001598	Prax.g_00507, Prax.g_00775	Prab.g_01626
OG0001599	Prax.g_00741	Prab.g_00465
OG0001600	Prax.g_00690	Prab.g_00515
OG0001601	Prax.g_00968	Prab.g_00679
OG0001602	Prax.g_00941	Prab.g_00706
OG0001603	Prax.g_00387	Prab.g_00826
OG0001604	Prax.g_00569	Prab.g_01060
OG0001605	Prax.g_01172	Prab.g_00961
OG0001606	Prax.g_01234	Prab.g_01298
OG0001607	Prax.g_00167	Prab.g_01192
OG0001608	Prax.g_01872	Prab.g_01352
OG0001609	Prax.g_01689	Prab.g_01505
OG0001610	Prax.g_01686	Prab.g_01508
OG0001611	Prax.g_01624	Prab.g_01573
OG0001612	Prax.g_01599	Prab.g_00755
OG0001613	Prax.g_01357	Prab.g_01821
OG0001626	Prax.g_00431	Prab.g_00764
OG0001628	Prax.g_00418	Prab.g_00778
OG0001629	Prax.g_00417	Prab.g_00779
OG0001630	Prax.g_00551	Prab.g_01078
OG0001631	Prax.g_01224	Prab.g_01115
OG0001632	Prax.g_01954	Prab.g_00977
OG0001633	Prax.g_01866	Prab.g_01357
OG0001648	Prax.g_00801	Prab.g_00361
OG0001649	Prax.g_01225	Prab.g_01116
OG0001651	Prax.g_01625	Prab.g_01571
OG0001662	Prax.g_00131	Prab.g_01155
OG0001666	Prax.g_01944	Prab.g_01654
OG0001667	Prax.g_01926	Prab.g_01305
OG0001685	Prax.g_00310	Prab.g_00902
OG0001686	Prax.g_01171	Prab.g_00962
OG0001687	Prax.g_01217	Prab.g_01109
OG0001688	Prax.g_01223	Prab.g_01114
OG0001689	Prax.g_01403	Prab.g_01866
OG0001697	Prax.g_00302	Prab.g_01101
OG0001698	Prax.g_01222	Prab.g_01113
OG0001700	Prax.g_00524	Prab.g_00790
OG0001701	Prax.g_01261	Prab.g_01730
OG0001705	Prax.g_00778	Prab.g_00390
OG0001707	Prax.g_01242	Prab.g_01132
OG0001708	Prax.g_00182	Prab.g_01202
OG0001710	Prax.g_01280	Prab.g_01749
OG0001711	Prax.g_01965, Prax.g_01571, Prax.g_00447	Prab.g_00414
OG0001718	Prax.g_00810	Prab.g_00352
OG0001719	Prax.g_00786	Prab.g_00382
OG0001720	Prax.g_00493, Prax.g_01918	Prab.g_00916, Prab.g_01618
OG0001721	Prax.g_00427	Prab.g_00771
OG0001722	Prax.g_00549	Prab.g_01080
OG0001723	Prax.g_01956	Prab.g_00972
OG0001724	Prax.g_01588	Prab.g_00758
OG0001725	Prax.g_00788	Prab.g_00380
OG0001742	Prax.g_00797	Prab.g_00364
OG0001743	Prax.g_00129	Prab.g_01153
OG0001744	Prax.g_01913	Prab.g_01312
OG0001745	Prax.g_01646	Prab.g_01548
OG0001773	Prax.g_01620, Prax.g_00492	Prab.g_01577
OG0001774	Prax.g_00965	Prab.g_00682
OG0001775	Prax.g_01230	Prab.g_01121
OG0001776	Prax.g_00127	Prab.g_01151
OG0001777	Prax.g_01951	Prab.g_00976
OG0001779	Prax.g_01912	Prab.g_01313, Prab.g_00751
OG0001780	Prax.g_01813	Prab.g_01401
OG0001781	Prax.g_01612	Prab.g_01593
OG0001782	Prax.g_01731	Prab.g_01431, Prab.g_01436
OG0001819	Prax.g_00785	Prab.g_00383
OG0001820	Prax.g_00435, Prax.g_01961	Prab.g_01301
OG0001821	Prax.g_00426	Prab.g_00772
OG0001822	Prax.g_00405	Prab.g_00808
OG0001823	Prax.g_00309	Prab.g_00903
OG0001824	Prax.g_01170	Prab.g_00963
OG0001825	Prax.g_01231	Prab.g_01122
OG0001826	Prax.g_01233	Prab.g_01124
OG0001827	Prax.g_01236	Prab.g_01126
OG0001828	Prax.g_00124	Prab.g_01148
OG0001829	Prax.g_00128	Prab.g_01152
OG0001830	Prax.g_00147	Prab.g_01170
OG0001831	Prax.g_00160	Prab.g_01185
OG0001832	Prax.g_01935	Prab.g_00715
OG0001833	Prax.g_01864	Prab.g_01359
OG0001834	Prax.g_01817	Prab.g_01398
OG0001919	Prax.g_00782	Prab.g_00385
OG0001920	Prax.g_00936	Prab.g_00713
OG0001921	Prax.g_00307	Prab.g_00905
OG0001922	Prax.g_01884	Prab.g_01341
OG0001983	Prax.g_00443	Prab.g_00748, Prab.g_00920
OG0001984	Prax.g_00396	Prab.g_00817
OG0001985	Prax.g_00303	Prab.g_01102
OG0001986	Prax.g_01155	Prab.g_00984
OG0001987	Prax.g_01939	Prab.g_00973
OG0001989	Prax.g_01874	Prab.g_01350
OG0001990	Prax.g_00172	Prab.g_00410
OG0002026	Prax.g_00783	Prab.g_00384
OG0002027	Prax.g_00305	Prab.g_00908
OG0002028	Prax.g_01166	Prab.g_00968
OG0002029	Prax.g_01945	Prab.g_01655
OG0002031	Prax.g_01602	Prab.g_01609
OG0002032	Prax.g_01453	Prab.g_01916
OG0002057	Prax.g_01109	Prab.g_00101
OG0002058	Prax.g_01038	Prab.g_00171
OG0002059	Prax.g_00809	Prab.g_00353
OG0002060	Prax.g_00807	Prab.g_00355
OG0002061	Prax.g_00780	Prab.g_00387
OG0002062	Prax.g_01575	Prab.g_01177
OG0002064	Prax.g_00735	Prab.g_00471
OG0002065	Prax.g_00020	Prab.g_00563
OG0002066	Prax.g_00026	Prab.g_00570
OG0002067	Prax.g_00486	Prab.g_00722
OG0002068	Prax.g_00434	Prab.g_00759
OG0002069	Prax.g_00433	Prab.g_00762
OG0002070	Prax.g_00404	Prab.g_00809
OG0002071	Prax.g_00398	Prab.g_00815
OG0002072	Prax.g_00390	Prab.g_00823
OG0002073	Prax.g_00368	Prab.g_00845
OG0002074	Prax.g_00316	Prab.g_00897
OG0002075	Prax.g_00304	Prab.g_00909
OG0002076	Prax.g_00573	Prab.g_01056
OG0002077	Prax.g_01167	Prab.g_00967
OG0002078	Prax.g_01169	Prab.g_00964
OG0002079	Prax.g_01174	Prab.g_00959
OG0002080	Prax.g_01192	Prab.g_00941
OG0002081	Prax.g_01216	Prab.g_01108
OG0002082	Prax.g_01226	Prab.g_01117
OG0002083	Prax.g_01238	Prab.g_01128
OG0002084	Prax.g_01239	Prab.g_01129
OG0002085	Prax.g_01246	Prab.g_01136
OG0002086	Prax.g_01251	Prab.g_01141
OG0002087	Prax.g_01252	Prab.g_01142
OG0002088	Prax.g_01253	Prab.g_01143
OG0002089	Prax.g_00145	Prab.g_01168
OG0002090	Prax.g_00150	Prab.g_01173
OG0002091	Prax.g_00175	Prab.g_01195
OG0002093	Prax.g_01962	Prab.g_01295
OG0002094	Prax.g_01925	Prab.g_01306
OG0002095	Prax.g_01915	Prab.g_01309
OG0002097	Prax.g_01807	Prab.g_01388
OG0002099	Prax.g_01639	Prab.g_01554
OG0002100	Prax.g_01630	Prab.g_01566
OG0002101	Prax.g_01627	Prab.g_01569
OG0002102	Prax.g_01623	Prab.g_01574
OG0002103	Prax.g_01621	Prab.g_01576
OG0002104	Prax.g_01619	Prab.g_01578
OG0002105	Prax.g_01554	Prab.g_01674
OG0002107	Prax.g_00171	Prab.g_00409
OG0002146	Prax.g_00705	Prab.g_00500
OG0002148	Prax.g_00440	Prab.g_00757
OG0002149	Prax.g_00419	Prab.g_00777
OG0002151	Prax.g_00149	Prab.g_01172
OG0002152	Prax.g_01933	Prab.g_01300
OG0002153	Prax.g_01168	Prab.g_00966
OG0002155	Prax.g_01799	Prab.g_01389
OG0002215	Prax.g_00442	Prab.g_00919
OG0002216	Prax.g_00436	Prab.g_01302
OG0002217	Prax.g_00385	Prab.g_00828
OG0002218	Prax.g_00308	Prab.g_00904
OG0002219	Prax.g_00133	Prab.g_01157
OG0002220	Prax.g_01947	Prab.g_00750
OG0002221	Prax.g_01914	Prab.g_01310
OG0002222	Prax.g_01615	Prab.g_01587
OG0002223	Prax.g_01593	Prab.g_00970
OG0002224	Prax.g_00789	Prab.g_00378
OG0002225	Prax.g_00170	Prab.g_00408
OG0002226	Prax.g_00487	Prab.g_00721
OG0002227	Prax.g_00520	Prab.g_00787
OG0002263	Prax.g_00423	Prab.g_00774
OG0002264	Prax.g_00344	Prab.g_00869
OG0002267	Prax.g_01941	Prab.g_01602
OG0002271	Prax.g_01583, Prax.g_01595	Prab.g_00753
OG0002272	Prax.g_00156	Prab.g_01181
OG0002274	Prax.g_01806	Prab.g_01387
OG0002275	Prax.g_01574	Prab.g_01633
OG0002311	Prax.g_00774	Prab.g_00401
OG0002312	Prax.g_00416	Prab.g_00781
OG0002313	Prax.g_00399	Prab.g_00814
OG0002314	Prax.g_00306	Prab.g_00907
OG0002315	Prax.g_01165	Prab.g_00709
OG0002316	Prax.g_01211	Prab.g_01103
OG0002317	Prax.g_00136	Prab.g_01160
OG0002318	Prax.g_00139	Prab.g_01163
OG0002322	Prax.g_01628	Prab.g_01568
OG0002323	Prax.g_01603	Prab.g_01605
OG0002325	Prax.g_01923	Prab.g_01183
OG0002326	Prax.g_00495	Prab.g_01193
OG0002361	Prax.g_00830	Prab.g_00330
OG0002362	Prax.g_00781	Prab.g_00386
OG0002366	Prax.g_01946	Prab.g_01656
OG0002368	Prax.g_01911	Prab.g_01314
OG0002370	Prax.g_01707	Prab.g_01487
OG0002371	Prax.g_01644	Prab.g_01550
OG0002373	Prax.g_01596	Prab.g_01180
OG0002374	Prax.g_00528	Prab.g_00794
OG0002376	Prax.g_01614	Prab.g_01588
OG0002413	Prax.g_00142	Prab.g_01166
OG0002415	Prax.g_00152	Prab.g_01175
OG0002417	Prax.g_00506	Prab.g_01642
OG0002418	Prax.g_01966	Prab.g_00422
OG0002420	Prax.g_01922	Prab.g_01608
OG0002421	Prax.g_01810	Prab.g_01403
OG0002422	Prax.g_01967	Prab.g_00451
OG0002479	Prax.g_01968	Prab.g_00417
OG0002480	Prax.g_01816	Prab.g_01399
OG0002481	Prax.g_01584	Prab.g_00754
OG0002482	Prax.g_00787	Prab.g_00381
OG0002483	Prax.g_00411	Prab.g_01296, Prab.g_00413, Prab.g_01632
OG0002486	Prax.g_01730	Prab.g_01435
OG0002555	Prax.g_00155	Prab.g_01179
OG0002621	Prax.g_00505	Prab.g_00395
OG0002626	Prax.g_01577	Prab.g_00912
OG0002627	Prax.g_01779	Prab.g_01439
OG0002693	Prax.g_00631	Prab.g_00708
OG0002768	Prax.g_00406	Prab.g_00807
OG0002771	Prax.g_01811	Prab.g_01397
OG0002776	Prax.g_00169	Prab.g_00407
OG0002777	Prax.g_00499	Prab.g_00716
OG0002778	Prax.g_01729	Prab.g_01429
OG0002886	Prax.g_00135	Prab.g_01159
OG0002887	Prax.g_01953	Prab.g_00795, Prab.g_01640
OG0003014	Prax.g_01594	Prab.g_00969
OG0003016	Prax.g_00773	Prab.g_00402
OG0003017	Prax.g_00519	Prab.g_00786
OG0003018	Prax.g_00450, Prax.g_00449	Prab.g_00797
OG0003019	Prax.g_00515, Prax.g_00510	Prab.g_00802
OG0003020	Prax.g_00314	Prab.g_00899
OG0003022	Prax.g_01570	Prab.g_01287
OG0003023	Prax.g_01568	Prab.g_01289
OG0003024	Prax.g_01826	Prab.g_01385
OG0003166	Prax.g_00513	Prab.g_00801
OG0003344	Prax.g_00509	Prab.g_01639, Prab.g_00800
OG0003348	Prax.g_01753	Prab.g_01440
OG0003349	Prax.g_01582	Prab.g_01614
OG0003350	Prax.g_00268	Prab.g_01657
OG0004013	Prax.g_00812	Prab.g_00350
OG0004015	Prax.g_00174	Prab.g_00412
