Orthogroup	Prbk	Prbf
OG0001086	Prbk.g_00996	Prbf.g_00609
OG0001087	Prbk.g_00997	Prbf.g_00610
OG0001088	Prbk.g_01926	Prbf.g_00611
OG0001089	Prbk.g_00988	Prbf.g_00601
OG0001090	Prbk.g_00986	Prbf.g_00599
OG0001091	Prbk.g_00985	Prbf.g_00598
OG0001092	Prbk.g_00984	Prbf.g_00597
OG0001093	Prbk.g_00983	Prbf.g_00596
OG0001094	Prbk.g_00982	Prbf.g_00595
OG0001095	Prbk.g_00981	Prbf.g_00594
OG0001096	Prbk.g_00980	Prbf.g_00593
OG0001097	Prbk.g_00979	Prbf.g_00592
OG0001098	Prbk.g_00978	Prbf.g_00591
OG0001099	Prbk.g_00977	Prbf.g_00590
OG0001100	Prbk.g_00976	Prbf.g_00589
OG0001101	Prbk.g_00975	Prbf.g_00588
OG0001102	Prbk.g_00974	Prbf.g_00587
OG0001103	Prbk.g_00973	Prbf.g_00586
OG0001104	Prbk.g_00972	Prbf.g_00585
OG0001105	Prbk.g_00971	Prbf.g_00584
OG0001106	Prbk.g_00970	Prbf.g_00583
OG0001107	Prbk.g_00969	Prbf.g_00582
OG0001108	Prbk.g_00968	Prbf.g_00581
OG0001109	Prbk.g_00967	Prbf.g_00580
OG0001110	Prbk.g_00966	Prbf.g_00579
OG0001111	Prbk.g_00965	Prbf.g_00578
OG0001112	Prbk.g_00964	Prbf.g_00577
OG0001113	Prbk.g_00963	Prbf.g_00576
OG0001114	Prbk.g_00962	Prbf.g_00575
OG0001115	Prbk.g_00961	Prbf.g_00574
OG0001116	Prbk.g_00960	Prbf.g_00573
OG0001117	Prbk.g_00959	Prbf.g_00572
OG0001118	Prbk.g_00958	Prbf.g_00571
OG0001119	Prbk.g_00957	Prbf.g_00570
OG0001120	Prbk.g_00956	Prbf.g_00569
OG0001121	Prbk.g_00953	Prbf.g_00567
OG0001122	Prbk.g_00952	Prbf.g_00566
OG0001123	Prbk.g_00951	Prbf.g_00565
OG0001124	Prbk.g_00949	Prbf.g_00563
OG0001125	Prbk.g_00947	Prbf.g_00561
OG0001126	Prbk.g_00946	Prbf.g_00560
OG0001127	Prbk.g_00797	Prbf.g_00557
OG0001128	Prbk.g_00798	Prbf.g_00556
OG0001129	Prbk.g_00801	Prbf.g_00555
OG0001130	Prbk.g_00804	Prbf.g_00552
OG0001131	Prbk.g_00805	Prbf.g_00551
OG0001132	Prbk.g_00806	Prbf.g_00550
OG0001133	Prbk.g_00807	Prbf.g_00549
OG0001134	Prbk.g_00808	Prbf.g_00548
OG0001135	Prbk.g_00809	Prbf.g_00547
OG0001136	Prbk.g_00810	Prbf.g_00546
OG0001137	Prbk.g_00811	Prbf.g_00545
OG0001138	Prbk.g_00812	Prbf.g_00544
OG0001139	Prbk.g_00814	Prbf.g_00542
OG0001140	Prbk.g_00816	Prbf.g_00541
OG0001141	Prbk.g_00817	Prbf.g_00540
OG0001142	Prbk.g_00844	Prbf.g_00536
OG0001143	Prbk.g_00845	Prbf.g_00535
OG0001144	Prbk.g_00847	Prbf.g_00534
OG0001145	Prbk.g_00848	Prbf.g_00533
OG0001146	Prbk.g_00849	Prbf.g_00532
OG0001147	Prbk.g_00850	Prbf.g_00531
OG0001148	Prbk.g_00851	Prbf.g_00530
OG0001149	Prbk.g_00506	Prbf.g_00528
OG0001150	Prbk.g_00510	Prbf.g_00527
OG0001151	Prbk.g_00513	Prbf.g_00523
OG0001152	Prbk.g_00514	Prbf.g_00522
OG0001153	Prbk.g_00516	Prbf.g_00521
OG0001154	Prbk.g_00518	Prbf.g_00519
OG0001155	Prbk.g_00521	Prbf.g_00517
OG0001156	Prbk.g_00525	Prbf.g_00515
OG0001157	Prbk.g_00527	Prbf.g_00513
OG0001158	Prbk.g_00529	Prbf.g_00511
OG0001159	Prbk.g_00530	Prbf.g_00510
OG0001160	Prbk.g_00531	Prbf.g_00509
OG0001161	Prbk.g_00215	Prbf.g_00508
OG0001162	Prbk.g_00216	Prbf.g_00507
OG0001163	Prbk.g_00217	Prbf.g_00506
OG0001164	Prbk.g_00218	Prbf.g_00505
OG0001165	Prbk.g_00219	Prbf.g_00504
OG0001166	Prbk.g_00220	Prbf.g_00503
OG0001167	Prbk.g_00231	Prbf.g_00501
OG0001168	Prbk.g_00232	Prbf.g_00500
OG0001169	Prbk.g_00233	Prbf.g_00499
OG0001170	Prbk.g_00235	Prbf.g_00498
OG0001171	Prbk.g_00236	Prbf.g_00497
OG0001172	Prbk.g_00238	Prbf.g_00495
OG0001173	Prbk.g_01482	Prbf.g_00493
OG0001174	Prbk.g_01483	Prbf.g_00492
OG0001175	Prbk.g_01484	Prbf.g_00491
OG0001176	Prbk.g_01494	Prbf.g_00488
OG0001177	Prbk.g_01530	Prbf.g_00486
OG0001178	Prbk.g_01534	Prbf.g_00483
OG0001179	Prbk.g_01535	Prbf.g_00482
OG0001180	Prbk.g_01536	Prbf.g_00481
OG0001181	Prbk.g_01537	Prbf.g_00480
OG0001182	Prbk.g_01538	Prbf.g_00479
OG0001183	Prbk.g_01539	Prbf.g_00478
OG0001184	Prbk.g_01568	Prbf.g_00476
OG0001185	Prbk.g_01571	Prbf.g_00474
OG0001186	Prbk.g_01572	Prbf.g_00473
OG0001187	Prbk.g_01573	Prbf.g_00472
OG0001188	Prbk.g_01576	Prbf.g_00471
OG0001189	Prbk.g_01577	Prbf.g_00470
OG0001190	Prbk.g_01578	Prbf.g_00469
OG0001191	Prbk.g_01580	Prbf.g_00468
OG0001192	Prbk.g_01582	Prbf.g_00467
OG0001193	Prbk.g_01583	Prbf.g_00466
OG0001194	Prbk.g_01585	Prbf.g_00465
OG0001195	Prbk.g_01586	Prbf.g_00464
OG0001196	Prbk.g_01587	Prbf.g_00463
OG0001197	Prbk.g_01588	Prbf.g_00462
OG0001198	Prbk.g_01589	Prbf.g_00461
OG0001199	Prbk.g_01590	Prbf.g_00460
OG0001200	Prbk.g_01592	Prbf.g_00459
OG0001201	Prbk.g_01593	Prbf.g_00458
OG0001202	Prbk.g_01594	Prbf.g_00457
OG0001203	Prbk.g_01596	Prbf.g_00456
OG0001204	Prbk.g_01600	Prbf.g_00454
OG0001205	Prbk.g_01602	Prbf.g_00452
OG0001206	Prbk.g_01603	Prbf.g_00451
OG0001207	Prbk.g_02160	Prbf.g_00450
OG0001208	Prbk.g_02161	Prbf.g_00449
OG0001209	Prbk.g_02162	Prbf.g_00448
OG0001210	Prbk.g_02163	Prbf.g_00447
OG0001211	Prbk.g_02165	Prbf.g_00446
OG0001212	Prbk.g_02166	Prbf.g_00445
OG0001213	Prbk.g_02167	Prbf.g_00444
OG0001214	Prbk.g_02169	Prbf.g_00442
OG0001215	Prbk.g_02171	Prbf.g_00441
OG0001216	Prbk.g_02173	Prbf.g_00440
OG0001217	Prbk.g_02174	Prbf.g_00439
OG0001218	Prbk.g_02175	Prbf.g_00438
OG0001219	Prbk.g_02180	Prbf.g_00435
OG0001220	Prbk.g_02185	Prbf.g_00434
OG0001221	Prbk.g_02207	Prbf.g_00430
OG0001222	Prbk.g_02210	Prbf.g_00429
OG0001223	Prbk.g_02211	Prbf.g_00428
OG0001224	Prbk.g_02213	Prbf.g_00426
OG0001225	Prbk.g_02214	Prbf.g_00425
OG0001226	Prbk.g_02217	Prbf.g_00424
OG0001227	Prbk.g_02218	Prbf.g_00423
OG0001228	Prbk.g_02224	Prbf.g_00422
OG0001229	Prbk.g_02225	Prbf.g_00421
OG0001230	Prbk.g_02226	Prbf.g_00420
OG0001231	Prbk.g_02239	Prbf.g_00419
OG0001232	Prbk.g_02248	Prbf.g_00416
OG0001233	Prbk.g_02249	Prbf.g_00415
OG0001234	Prbk.g_02250	Prbf.g_00414
OG0001235	Prbk.g_02251	Prbf.g_00413
OG0001236	Prbk.g_02253	Prbf.g_00411
OG0001237	Prbk.g_02254	Prbf.g_00410
OG0001238	Prbk.g_02258	Prbf.g_00407
OG0001239	Prbk.g_02260	Prbf.g_00406
OG0001240	Prbk.g_02261	Prbf.g_00405
OG0001241	Prbk.g_02265	Prbf.g_00402
OG0001242	Prbk.g_02267	Prbf.g_00401
OG0001243	Prbk.g_02268	Prbf.g_00400
OG0001244	Prbk.g_02270	Prbf.g_00399
OG0001245	Prbk.g_02272	Prbf.g_00398
OG0001246	Prbk.g_02274	Prbf.g_00397
OG0001247	Prbk.g_02275	Prbf.g_00396
OG0001248	Prbk.g_02276	Prbf.g_00395
OG0001249	Prbk.g_02277	Prbf.g_00394
OG0001250	Prbk.g_02278	Prbf.g_00393
OG0001251	Prbk.g_00028	Prbf.g_01418
OG0001252	Prbk.g_00557	Prbf.g_01468
OG0001253	Prbk.g_00756	Prbf.g_01483
OG0001254	Prbk.g_00418	Prbf.g_01621
OG0001255	Prbk.g_00870	Prbf.g_01677
OG0001257	Prbk.g_02063	Prbf.g_01765
OG0001258	Prbk.g_01861	Prbf.g_01781
OG0001259	Prbk.g_01129	Prbf.g_01872
OG0001261	Prbk.g_02531	Prbf.g_01209
OG0001262	Prbk.g_02554	Prbf.g_01192
OG0001264	Prbk.g_02395	Prbf.g_01321
OG0001265	Prbk.g_00588	Prbf.g_01074
OG0001266	Prbk.g_01682	Prbf.g_01921
OG0001267	Prbk.g_01776	Prbf.g_00900
OG0001268	Prbk.g_01021	Prbf.g_00915
OG0001269	Prbk.g_01198	Prbf.g_00070
OG0001270	Prbk.g_02664	Prbf.g_00200
OG0001271	Prbk.g_01999	Prbf.g_00213
OG0001272	Prbk.g_01841	Prbf.g_01930
OG0001273	Prbk.g_01059	Prbf.g_00274
OG0001274	Prbk.g_01788	Prbf.g_00812
OG0001275	Prbk.g_02082	Prbf.g_00056
OG0001276	Prbk.g_02424	Prbf.g_01053
OG0001278	Prbk.g_00920	Prbf.g_00702
OG0001279	Prbk.g_00915	Prbf.g_00698
OG0001280	Prbk.g_00912	Prbf.g_00695
OG0001281	Prbk.g_01908	Prbf.g_00625
OG0001282	Prbk.g_00901	Prbf.g_00688
OG0001283	Prbk.g_00524	Prbf.g_00516
OG0001284	Prbk.g_01533	Prbf.g_00484
OG0001285	Prbk.g_01598	Prbf.g_00455
OG0001286	Prbk.g_02263	Prbf.g_00403
OG0001287	Prbk.g_01331, Prbk.g_02697	Prbf.g_00811
OG0001288	Prbk.g_00327	Prbf.g_01721
OG0001290	Prbk.g_01618	Prbf.g_01353
OG0001291	Prbk.g_01317	Prbf.g_01398
OG0001292	Prbk.g_01314	Prbf.g_01401
OG0001293	Prbk.g_01312	Prbf.g_01403
OG0001294	Prbk.g_00027	Prbf.g_01419
OG0001295	Prbk.g_00200	Prbf.g_01449
OG0001296	Prbk.g_00541	Prbf.g_01456
OG0001297	Prbk.g_01254	Prbf.g_01534
OG0001298	Prbk.g_01013	Prbf.g_01582
OG0001299	Prbk.g_01000	Prbf.g_01591
OG0001300	Prbk.g_00303	Prbf.g_00046
OG0001301	Prbk.g_02633	Prbf.g_00984
OG0001303	Prbk.g_01205	Prbf.g_00855
OG0001304	Prbk.g_00065	Prbf.g_01161
OG0001305	Prbk.g_00060	Prbf.g_01166
OG0001306	Prbk.g_02247	Prbf.g_00417
OG0001307	Prbk.g_02413	Prbf.g_00045
OG0001308	Prbk.g_01664	Prbf.g_00264
OG0001309	Prbk.g_01601	Prbf.g_00453
OG0001310	Prbk.g_01692	Prbf.g_00281
OG0001311	Prbk.g_00134	Prbf.g_00951
OG0001312	Prbk.g_01197	Prbf.g_00069
OG0001313	Prbk.g_01637	Prbf.g_01706
OG0001314	Prbk.g_01433	Prbf.g_00670
OG0001315	Prbk.g_01382	Prbf.g_00635
OG0001316	Prbk.g_00517	Prbf.g_00520
OG0001319	Prbk.g_01519	Prbf.g_01576
OG0001320	Prbk.g_01098	Prbf.g_00824
OG0001324	Prbk.g_02659	Prbf.g_00375
OG0001326	Prbk.g_01737	Prbf.g_00816
OG0001327	Prbk.g_01193	Prbf.g_00263
OG0001328	Prbk.g_01177	Prbf.g_00021
OG0001329	Prbk.g_02256	Prbf.g_00408
OG0001331	Prbk.g_00914	Prbf.g_00697
OG0001332	Prbk.g_01406	Prbf.g_00646
OG0001333	Prbk.g_00802	Prbf.g_00554
OG0001336	Prbk.g_00543	Prbf.g_01458
OG0001337	Prbk.g_00198	Prbf.g_01448
OG0001339	Prbk.g_01250	Prbf.g_01538
OG0001340	Prbk.g_01007	Prbf.g_01587
OG0001341	Prbk.g_00381	Prbf.g_01600
OG0001342	Prbk.g_00417	Prbf.g_01620
OG0001343	Prbk.g_00877	Prbf.g_01683
OG0001345	Prbk.g_00330	Prbf.g_01718
OG0001346	Prbk.g_02110	Prbf.g_01755
OG0001347	Prbk.g_02067	Prbf.g_01769
OG0001350	Prbk.g_01053	Prbf.g_01797
OG0001351	Prbk.g_01114	Prbf.g_01858
OG0001353	Prbk.g_00651	Prbf.g_01562
OG0001355	Prbk.g_02538	Prbf.g_01202
OG0001357	Prbk.g_00570	Prbf.g_01089
OG0001358	Prbk.g_00587	Prbf.g_01075
OG0001361	Prbk.g_00176	Prbf.g_00972
OG0001362	Prbk.g_01933	Prbf.g_00339
OG0001366	Prbk.g_01416	Prbf.g_00656
OG0001368	Prbk.g_01532	Prbf.g_00485
OG0001369	Prbk.g_00589	Prbf.g_01073
OG0001375	Prbk.g_00553	Prbf.g_01466
OG0001378	Prbk.g_00407	Prbf.g_01613
OG0001380	Prbk.g_01039	Prbf.g_01265
OG0001381	Prbk.g_00300	Prbf.g_01741
OG0001384	Prbk.g_01062	Prbf.g_01802
OG0001396	Prbk.g_02365	Prbf.g_00731
OG0001410	Prbk.g_00671	Prbf.g_00826
OG0001412	Prbk.g_02354	Prbf.g_01137
OG0001425	Prbk.g_00623	Prbf.g_00063
OG0001429	Prbk.g_02308	Prbf.g_01107
OG0001430	Prbk.g_01656	Prbf.g_00286
OG0001436	Prbk.g_02191	Prbf.g_00705
OG0001439	Prbk.g_02529	Prbf.g_01212
OG0001448	Prbk.g_01694	Prbf.g_00801
OG0001451	Prbk.g_01945, Prbk.g_02679	Prbf.g_00361
OG0001452	Prbk.g_02177	Prbf.g_00436
OG0001455	Prbk.g_01663, Prbk.g_01668	Prbf.g_00357
OG0001456	Prbk.g_01128	Prbf.g_01871
OG0001466	Prbk.g_00625	Prbf.g_00262
OG0001471	Prbk.g_02513	Prbf.g_00364
OG0001483	Prbk.g_01191	Prbf.g_00032
OG0001486	Prbk.g_02441	Prbf.g_01300
OG0001487	Prbk.g_02612	Prbf.g_01907
OG0001489	Prbk.g_00833	Prbf.g_00603
OG0001504	Prbk.g_02437	Prbf.g_01305
OG0001508	Prbk.g_02665	Prbf.g_00728
OG0001531	Prbk.g_01677, Prbk.g_00171	Prbf.g_00350, Prbf.g_00324
OG0001544	Prbk.g_00357	Prbf.g_00807
OG0001545	Prbk.g_02392	Prbf.g_01324
OG0001546	Prbk.g_02533	Prbf.g_01207
OG0001547	Prbk.g_01702	Prbf.g_00308, Prbf.g_00373
OG0001548	Prbk.g_02116	Prbf.g_00859, Prbf.g_00334
OG0001574	Prbk.g_01332	Prbf.g_00338
OG0001587	Prbk.g_00296	Prbf.g_01379
OG0001588	Prbk.g_00922	Prbf.g_00857
OG0001593	Prbk.g_02516	Prbf.g_01746
OG0001608	Prbk.g_00837, Prbk.g_00838	Prbf.g_00266
OG0001622	Prbk.g_01751	Prbf.g_00319
OG0001632	Prbk.g_00909	Prbf.g_00257
OG0001633	Prbk.g_01960	Prbf.g_00265
OG0001634	Prbk.g_01752	Prbf.g_00318
OG0001635	Prbk.g_01755	Prbf.g_00317
OG0001636	Prbk.g_01756	Prbf.g_00316
OG0001694	Prbk.g_00504	Prbf.g_01709
OG0001697	Prbk.g_01787	Prbf.g_00726, Prbf.g_00851
OG0001714	Prbk.g_01206	Prbf.g_00197
OG0001715	Prbk.g_01485	Prbf.g_00490, Prbf.g_00489
OG0001716	Prbk.g_00136	Prbf.g_00949
OG0001717	Prbk.g_01652	Prbf.g_00844
OG0001718	Prbk.g_01658	Prbf.g_00850
OG0001719	Prbk.g_00872	Prbf.g_01679
OG0001737	Prbk.g_01605	Prbf.g_01363
OG0001738	Prbk.g_00003	Prbf.g_01440
OG0001739	Prbk.g_00005	Prbf.g_01439
OG0001740	Prbk.g_00006	Prbf.g_01438
OG0001741	Prbk.g_00019	Prbf.g_01427
OG0001742	Prbk.g_01517	Prbf.g_00861
OG0001743	Prbk.g_01516	Prbf.g_01577
OG0001744	Prbk.g_01408	Prbf.g_00648
OG0001745	Prbk.g_01875	Prbf.g_01847
OG0001746	Prbk.g_01168	Prbf.g_00012
OG0001747	Prbk.g_00159	Prbf.g_00931
OG0001748	Prbk.g_01809	Prbf.g_01270
OG0001749	Prbk.g_01840	Prbf.g_01280
OG0001750	Prbk.g_00597	Prbf.g_01061
OG0001751	Prbk.g_00591	Prbf.g_01071
OG0001752	Prbk.g_00585	Prbf.g_01077
OG0001753	Prbk.g_02328	Prbf.g_01121
OG0001754	Prbk.g_02381	Prbf.g_01156
OG0001755	Prbk.g_02428	Prbf.g_01308
OG0001756	Prbk.g_02473	Prbf.g_01240
OG0001757	Prbk.g_02552	Prbf.g_00813
OG0001758	Prbk.g_02555	Prbf.g_01191
OG0001759	Prbk.g_02569	Prbf.g_01184
OG0001760	Prbk.g_02579	Prbf.g_01330
OG0001761	Prbk.g_02583	Prbf.g_01291
OG0001762	Prbk.g_00716	Prbf.g_01012
OG0001763	Prbk.g_02119	Prbf.g_01451
OG0001764	Prbk.g_00363	Prbf.g_01702
OG0001765	Prbk.g_00859	Prbf.g_01670
OG0001766	Prbk.g_00858	Prbf.g_01669
OG0001767	Prbk.g_00856	Prbf.g_01668
OG0001768	Prbk.g_00855	Prbf.g_01667
OG0001769	Prbk.g_00854	Prbf.g_01666
OG0001770	Prbk.g_00813	Prbf.g_00543
OG0001771	Prbk.g_00945	Prbf.g_00559
OG0001772	Prbk.g_00545	Prbf.g_01460
OG0001773	Prbk.g_00558	Prbf.g_01386
OG0001774	Prbk.g_00787	Prbf.g_01514
OG0001775	Prbk.g_01276	Prbf.g_01520
OG0001776	Prbk.g_00673	Prbf.g_00040
OG0001777	Prbk.g_02176	Prbf.g_00437
OG0001778	Prbk.g_02186	Prbf.g_00433
OG0001779	Prbk.g_02187	Prbf.g_00432
OG0001780	Prbk.g_02188	Prbf.g_01066
OG0001781	Prbk.g_02212	Prbf.g_00427
OG0001782	Prbk.g_02246	Prbf.g_00418
OG0001795	Prbk.g_01878	Prbf.g_01844
OG0001799	Prbk.g_01648	Prbf.g_00251
OG0001800	Prbk.g_01680	Prbf.g_00761
OG0001801	Prbk.g_01681	Prbf.g_00868
OG0001802	Prbk.g_01806	Prbf.g_00332
OG0001803	Prbk.g_00577	Prbf.g_01084
OG0001831	Prbk.g_01023	Prbf.g_00913
OG0001832	Prbk.g_00148	Prbf.g_00925
OG0001852	Prbk.g_00173	Prbf.g_00300
OG0001883	Prbk.g_01612	Prbf.g_01357
OG0001884	Prbk.g_00229	Prbf.g_00502
OG0001885	Prbk.g_02005	Prbf.g_00206
OG0001886	Prbk.g_01880	Prbf.g_01842
OG0001887	Prbk.g_01500	Prbf.g_00941
OG0001888	Prbk.g_01713	Prbf.g_00763
OG0001891	Prbk.g_01955	Prbf.g_01266
OG0001892	Prbk.g_00921	Prbf.g_00800
OG0001893	Prbk.g_00069	Prbf.g_01158
OG0001894	Prbk.g_02338	Prbf.g_01128
OG0001895	Prbk.g_02519	Prbf.g_01394
OG0001896	Prbk.g_02585	Prbf.g_00352
OG0001897	Prbk.g_00886	Prbf.g_01687
OG0001898	Prbk.g_00370	Prbf.g_01592
OG0001899	Prbk.g_02149	Prbf.g_01370
OG0001900	Prbk.g_02150	Prbf.g_01369
OG0001901	Prbk.g_02159	Prbf.g_01365
OG0001902	Prbk.g_02255	Prbf.g_00409
OG0001905	Prbk.g_00109	Prbf.g_00725, Prbf.g_00743
OG0001920	Prbk.g_01446	Prbf.g_00682
OG0001921	Prbk.g_02636	Prbf.g_00987
OG0001923	Prbk.g_00358	Prbf.g_00749
OG0001925	Prbk.g_02026	Prbf.g_00270
OG0001967	Prbk.g_01464	Prbf.g_00828
OG0001968	Prbk.g_02007	Prbf.g_00204
OG0001970	Prbk.g_01813	Prbf.g_00288
OG0001971	Prbk.g_01814	Prbf.g_00289
OG0001972	Prbk.g_02294	Prbf.g_01096
OG0001973	Prbk.g_00762	Prbf.g_01489
OG0001980	Prbk.g_01342	Prbf.g_01086
OG0001994	Prbk.g_00745	Prbf.g_01710
OG0001995	Prbk.g_01620	Prbf.g_01351
OG0001997	Prbk.g_01491	Prbf.g_00294
OG0001998	Prbk.g_01490	Prbf.g_00293
OG0001999	Prbk.g_01489	Prbf.g_00292
OG0002004	Prbk.g_00498	Prbf.g_01381
OG0002040	Prbk.g_00369	Prbf.g_00759
OG0002044	Prbk.g_00689	Prbf.g_01544
OG0002071	Prbk.g_02027	Prbf.g_00802
