Orthogroup	Prbk	Prbd
OG0001094	Prbk.g_00982	Prbd.g_01427
OG0001095	Prbk.g_00981	Prbd.g_01426
OG0001096	Prbk.g_00980	Prbd.g_01425
OG0001097	Prbk.g_00979	Prbd.g_01424
OG0001098	Prbk.g_00978	Prbd.g_01423
OG0001099	Prbk.g_00977	Prbd.g_01422
OG0001100	Prbk.g_00976	Prbd.g_01421
OG0001101	Prbk.g_00975	Prbd.g_01420
OG0001102	Prbk.g_00974	Prbd.g_01419
OG0001103	Prbk.g_00973	Prbd.g_01418
OG0001104	Prbk.g_00972	Prbd.g_01417
OG0001105	Prbk.g_00971	Prbd.g_01416
OG0001106	Prbk.g_00970	Prbd.g_01415
OG0001107	Prbk.g_00969	Prbd.g_01414
OG0001108	Prbk.g_00968	Prbd.g_01413
OG0001109	Prbk.g_00967	Prbd.g_01412
OG0001110	Prbk.g_00966	Prbd.g_01411
OG0001111	Prbk.g_00965	Prbd.g_01410
OG0001112	Prbk.g_00964	Prbd.g_01409
OG0001113	Prbk.g_00963	Prbd.g_01408
OG0001114	Prbk.g_00962	Prbd.g_01407
OG0001115	Prbk.g_00961	Prbd.g_01406
OG0001116	Prbk.g_00960	Prbd.g_01405
OG0001117	Prbk.g_00959	Prbd.g_01404
OG0001118	Prbk.g_00958	Prbd.g_01403
OG0001119	Prbk.g_00957	Prbd.g_01402
OG0001120	Prbk.g_00956	Prbd.g_01401
OG0001121	Prbk.g_00953	Prbd.g_01399
OG0001122	Prbk.g_00952	Prbd.g_01398
OG0001123	Prbk.g_00951	Prbd.g_01397
OG0001124	Prbk.g_00949	Prbd.g_01395
OG0001125	Prbk.g_00947	Prbd.g_01393
OG0001126	Prbk.g_00946	Prbd.g_01392
OG0001127	Prbk.g_00797	Prbd.g_01390
OG0001128	Prbk.g_00798	Prbd.g_01389
OG0001129	Prbk.g_00801	Prbd.g_01388
OG0001130	Prbk.g_00804	Prbd.g_01385
OG0001131	Prbk.g_00805	Prbd.g_01384
OG0001132	Prbk.g_00806	Prbd.g_01383
OG0001133	Prbk.g_00807	Prbd.g_01382
OG0001134	Prbk.g_00808	Prbd.g_01381
OG0001135	Prbk.g_00809	Prbd.g_01380
OG0001136	Prbk.g_00810	Prbd.g_01379
OG0001137	Prbk.g_00811	Prbd.g_01378
OG0001138	Prbk.g_00812	Prbd.g_01377
OG0001139	Prbk.g_00814	Prbd.g_01376
OG0001140	Prbk.g_00816	Prbd.g_01375
OG0001141	Prbk.g_00817	Prbd.g_01374
OG0001142	Prbk.g_00844	Prbd.g_01371
OG0001143	Prbk.g_00845	Prbd.g_01370
OG0001144	Prbk.g_00847	Prbd.g_01369
OG0001145	Prbk.g_00848	Prbd.g_01368
OG0001146	Prbk.g_00849	Prbd.g_01367
OG0001147	Prbk.g_00850	Prbd.g_01366
OG0001148	Prbk.g_00851	Prbd.g_01365
OG0001149	Prbk.g_00506	Prbd.g_01363
OG0001150	Prbk.g_00510	Prbd.g_01362
OG0001151	Prbk.g_00513	Prbd.g_01360
OG0001152	Prbk.g_00514	Prbd.g_01359
OG0001153	Prbk.g_00516	Prbd.g_01358
OG0001154	Prbk.g_00518	Prbd.g_01356
OG0001155	Prbk.g_00521	Prbd.g_01354
OG0001156	Prbk.g_00525	Prbd.g_01352
OG0001157	Prbk.g_00527	Prbd.g_01351
OG0001158	Prbk.g_00529	Prbd.g_01349
OG0001159	Prbk.g_00530	Prbd.g_01348
OG0001160	Prbk.g_00531	Prbd.g_01347
OG0001161	Prbk.g_00215	Prbd.g_01346
OG0001162	Prbk.g_00216	Prbd.g_01345
OG0001163	Prbk.g_00217	Prbd.g_01344
OG0001164	Prbk.g_00218	Prbd.g_01343
OG0001165	Prbk.g_00219	Prbd.g_01342
OG0001166	Prbk.g_00220	Prbd.g_01341
OG0001167	Prbk.g_00231	Prbd.g_01340
OG0001168	Prbk.g_00232	Prbd.g_01339
OG0001169	Prbk.g_00233	Prbd.g_01338
OG0001170	Prbk.g_00235	Prbd.g_01337
OG0001171	Prbk.g_00236	Prbd.g_01336
OG0001172	Prbk.g_00238	Prbd.g_01334
OG0001173	Prbk.g_01482	Prbd.g_01332
OG0001174	Prbk.g_01483	Prbd.g_01331
OG0001175	Prbk.g_01484	Prbd.g_01330
OG0001176	Prbk.g_01494	Prbd.g_01329
OG0001177	Prbk.g_01530	Prbd.g_01327
OG0001178	Prbk.g_01534	Prbd.g_01324
OG0001179	Prbk.g_01535	Prbd.g_01323
OG0001180	Prbk.g_01536	Prbd.g_01321
OG0001181	Prbk.g_01537	Prbd.g_01320
OG0001182	Prbk.g_01538	Prbd.g_01319
OG0001183	Prbk.g_01539	Prbd.g_01318
OG0001184	Prbk.g_01568	Prbd.g_01316
OG0001185	Prbk.g_01571	Prbd.g_01312
OG0001186	Prbk.g_01572	Prbd.g_01311
OG0001187	Prbk.g_01573	Prbd.g_01310
OG0001188	Prbk.g_01576	Prbd.g_01309
OG0001189	Prbk.g_01577	Prbd.g_01308
OG0001190	Prbk.g_01578	Prbd.g_01307
OG0001191	Prbk.g_01580	Prbd.g_01306
OG0001192	Prbk.g_01582	Prbd.g_01305
OG0001193	Prbk.g_01583	Prbd.g_01304
OG0001194	Prbk.g_01585	Prbd.g_01303
OG0001195	Prbk.g_01586	Prbd.g_01302
OG0001196	Prbk.g_01587	Prbd.g_01301
OG0001197	Prbk.g_01588	Prbd.g_01300
OG0001198	Prbk.g_01589	Prbd.g_01299
OG0001199	Prbk.g_01590	Prbd.g_01298
OG0001200	Prbk.g_01592	Prbd.g_01297
OG0001201	Prbk.g_01593	Prbd.g_01296
OG0001202	Prbk.g_01594	Prbd.g_01295
OG0001203	Prbk.g_01596	Prbd.g_01293
OG0001204	Prbk.g_01600	Prbd.g_01291
OG0001205	Prbk.g_01602	Prbd.g_01290
OG0001206	Prbk.g_01603	Prbd.g_01289
OG0001207	Prbk.g_02160	Prbd.g_01288
OG0001208	Prbk.g_02161	Prbd.g_01287
OG0001209	Prbk.g_02162	Prbd.g_01286
OG0001210	Prbk.g_02163	Prbd.g_01285
OG0001211	Prbk.g_02165	Prbd.g_01284
OG0001212	Prbk.g_02166	Prbd.g_01283
OG0001213	Prbk.g_02167	Prbd.g_01282
OG0001214	Prbk.g_02169	Prbd.g_01280
OG0001215	Prbk.g_02171	Prbd.g_01279
OG0001216	Prbk.g_02173	Prbd.g_01278
OG0001217	Prbk.g_02174	Prbd.g_01277
OG0001218	Prbk.g_02175	Prbd.g_01276
OG0001219	Prbk.g_02180	Prbd.g_01274
OG0001220	Prbk.g_02185	Prbd.g_01273
OG0001221	Prbk.g_02207	Prbd.g_01270
OG0001222	Prbk.g_02210	Prbd.g_01269
OG0001223	Prbk.g_02211	Prbd.g_01268
OG0001224	Prbk.g_02213	Prbd.g_01267
OG0001225	Prbk.g_02214	Prbd.g_01266
OG0001226	Prbk.g_02217	Prbd.g_01265
OG0001227	Prbk.g_02218	Prbd.g_01264
OG0001228	Prbk.g_02224	Prbd.g_01263
OG0001229	Prbk.g_02225	Prbd.g_01262
OG0001230	Prbk.g_02226	Prbd.g_01261
OG0001231	Prbk.g_02239	Prbd.g_01260
OG0001232	Prbk.g_02248	Prbd.g_01259
OG0001233	Prbk.g_02249	Prbd.g_01258
OG0001234	Prbk.g_02250	Prbd.g_01257
OG0001235	Prbk.g_02251	Prbd.g_01256
OG0001236	Prbk.g_02253	Prbd.g_01254
OG0001237	Prbk.g_02254	Prbd.g_01253
OG0001238	Prbk.g_02258	Prbd.g_01251
OG0001239	Prbk.g_02260	Prbd.g_01250
OG0001240	Prbk.g_02261	Prbd.g_01249
OG0001241	Prbk.g_02265	Prbd.g_01247
OG0001242	Prbk.g_02267	Prbd.g_01245
OG0001243	Prbk.g_02268	Prbd.g_01244
OG0001244	Prbk.g_02270	Prbd.g_01243
OG0001245	Prbk.g_02272	Prbd.g_01242
OG0001246	Prbk.g_02274	Prbd.g_01241
OG0001247	Prbk.g_02275	Prbd.g_01240
OG0001248	Prbk.g_02276	Prbd.g_01239
OG0001249	Prbk.g_02277	Prbd.g_01238
OG0001250	Prbk.g_02278	Prbd.g_01237
OG0001252	Prbk.g_00557	Prbd.g_01105
OG0001253	Prbk.g_00756	Prbd.g_01090
OG0001254	Prbk.g_00418	Prbd.g_00958
OG0001255	Prbk.g_00870	Prbd.g_00906
OG0001256	Prbk.g_01851	Prbd.g_00836
OG0001257	Prbk.g_02063	Prbd.g_00760
OG0001258	Prbk.g_01861	Prbd.g_00744
OG0001259	Prbk.g_01129	Prbd.g_00654
OG0001261	Prbk.g_02531	Prbd.g_00137
OG0001262	Prbk.g_02554	Prbd.g_00153
OG0001264	Prbk.g_02395	Prbd.g_00205
OG0001265	Prbk.g_00588	Prbd.g_00316
OG0001266	Prbk.g_01682	Prbd.g_00364
OG0001267	Prbk.g_01776	Prbd.g_00452
OG0001268	Prbk.g_01021	Prbd.g_00465
OG0001269	Prbk.g_01198	Prbd.g_01781
OG0001270	Prbk.g_02664	Prbd.g_01649
OG0001271	Prbk.g_01999	Prbd.g_01638
OG0001272	Prbk.g_01841	Prbd.g_01595
OG0001273	Prbk.g_01059	Prbd.g_01594
OG0001274	Prbk.g_01788	Prbd.g_01589
OG0001275	Prbk.g_02082	Prbd.g_01572
OG0001278	Prbk.g_00920	Prbd.g_01533
OG0001279	Prbk.g_00915	Prbd.g_01529
OG0001280	Prbk.g_00912	Prbd.g_01526
OG0001281	Prbk.g_01908	Prbd.g_01460
OG0001282	Prbk.g_00901	Prbd.g_01435
OG0001283	Prbk.g_00524	Prbd.g_01353
OG0001284	Prbk.g_01533	Prbd.g_01325
OG0001285	Prbk.g_01598	Prbd.g_01292
OG0001286	Prbk.g_02263	Prbd.g_01248
OG0001288	Prbk.g_00327	Prbd.g_00805
OG0001290	Prbk.g_01618	Prbd.g_01207
OG0001291	Prbk.g_01317	Prbd.g_01173
OG0001292	Prbk.g_01314	Prbd.g_01170
OG0001293	Prbk.g_01312	Prbd.g_01168
OG0001294	Prbk.g_00027	Prbd.g_01151
OG0001295	Prbk.g_00200	Prbd.g_01124
OG0001296	Prbk.g_00541	Prbd.g_01118
OG0001297	Prbk.g_01254	Prbd.g_01041
OG0001298	Prbk.g_01013	Prbd.g_00996
OG0001299	Prbk.g_01000	Prbd.g_00987
OG0001300	Prbk.g_00303	Prbd.g_00865
OG0001301	Prbk.g_02633	Prbd.g_00607
OG0001303	Prbk.g_01205	Prbd.g_00056
OG0001304	Prbk.g_00065	Prbd.g_00331
OG0001305	Prbk.g_00060	Prbd.g_00336
OG0001306	Prbk.g_02247	Prbd.g_00372
OG0001307	Prbk.g_02413	Prbd.g_00382
OG0001308	Prbk.g_01664	Prbd.g_00406
OG0001309	Prbk.g_01601	Prbd.g_00408
OG0001310	Prbk.g_01692	Prbd.g_00418
OG0001311	Prbk.g_00134	Prbd.g_00496
OG0001312	Prbk.g_01197	Prbd.g_01780
OG0001313	Prbk.g_01637	Prbd.g_01591
OG0001314	Prbk.g_01433	Prbd.g_01502
OG0001315	Prbk.g_01382	Prbd.g_01467
OG0001316	Prbk.g_00517	Prbd.g_01357
OG0001319	Prbk.g_01519	Prbd.g_01001
OG0001320	Prbk.g_01098	Prbd.g_00775
OG0001324	Prbk.g_02659	Prbd.g_00390
OG0001326	Prbk.g_01737	Prbd.g_01860
OG0001328	Prbk.g_01177	Prbd.g_01796
OG0001329	Prbk.g_02256	Prbd.g_01744
OG0001331	Prbk.g_00914	Prbd.g_01528
OG0001332	Prbk.g_01406	Prbd.g_01478
OG0001333	Prbk.g_00802	Prbd.g_01387
OG0001335	Prbk.g_01595	Prbd.g_01294
OG0001336	Prbk.g_00543	Prbd.g_01115
OG0001337	Prbk.g_00198	Prbd.g_01125
OG0001339	Prbk.g_01250	Prbd.g_01037
OG0001340	Prbk.g_01007	Prbd.g_00991
OG0001341	Prbk.g_00381	Prbd.g_00978
OG0001342	Prbk.g_00417	Prbd.g_00959
OG0001343	Prbk.g_00877	Prbd.g_00900
OG0001344	Prbk.g_00707	Prbd.g_00860
OG0001345	Prbk.g_00330	Prbd.g_00808
OG0001346	Prbk.g_02110	Prbd.g_00770
OG0001347	Prbk.g_02067	Prbd.g_00756
OG0001348	Prbk.g_01044	Prbd.g_00738
OG0001350	Prbk.g_01053	Prbd.g_00728
OG0001351	Prbk.g_01114	Prbd.g_00666
OG0001353	Prbk.g_00651	Prbd.g_00541
OG0001355	Prbk.g_02538	Prbd.g_00143
OG0001357	Prbk.g_00570	Prbd.g_00292
OG0001358	Prbk.g_00587	Prbd.g_00315
OG0001361	Prbk.g_00176	Prbd.g_00518
OG0001362	Prbk.g_01933	Prbd.g_01893
OG0001366	Prbk.g_01416	Prbd.g_01488
OG0001367	Prbk.g_00834, Prbk.g_00821	Prbd.g_01446
OG0001368	Prbk.g_01532	Prbd.g_01326
OG0001369	Prbk.g_00589	Prbd.g_00317
OG0001375	Prbk.g_00553	Prbd.g_01108
OG0001378	Prbk.g_00407	Prbd.g_00967
OG0001380	Prbk.g_01039	Prbd.g_00835
OG0001381	Prbk.g_00300	Prbd.g_00788
OG0001384	Prbk.g_01062	Prbd.g_00723
OG0001396	Prbk.g_02365	Prbd.g_00296
OG0001410	Prbk.g_00671	Prbd.g_01570
OG0001412	Prbk.g_02354	Prbd.g_00245
OG0001415	Prbk.g_00852	Prbd.g_00913
OG0001416	Prbk.g_01064	Prbd.g_00721
OG0001425	Prbk.g_00623	Prbd.g_01578
OG0001426	Prbk.g_02257	Prbd.g_01252
OG0001429	Prbk.g_02308	Prbd.g_00274
OG0001430	Prbk.g_01656	Prbd.g_00308
OG0001436	Prbk.g_02191	Prbd.g_00830
OG0001438	Prbk.g_02607	Prbd.g_00624
OG0001439	Prbk.g_02529	Prbd.g_00134
OG0001442	Prbk.g_01661	Prbd.g_00421
OG0001448	Prbk.g_01694	Prbd.g_01565
OG0001451	Prbk.g_01945, Prbk.g_02679	Prbd.g_00832
OG0001466	Prbk.g_00625	Prbd.g_01837
OG0001467	Prbk.g_00256	Prbd.g_01692
OG0001470	Prbk.g_00469	Prbd.g_00919
OG0001472	Prbk.g_01828	Prbd.g_00164
OG0001474	Prbk.g_02227	Prbd.g_00175
OG0001475	Prbk.g_02184	Prbd.g_00349
OG0001476	Prbk.g_02183	Prbd.g_00350
OG0001477	Prbk.g_02182	Prbd.g_00351
OG0001478	Prbk.g_01771	Prbd.g_00357
OG0001479	Prbk.g_00123	Prbd.g_00385
OG0001480	Prbk.g_00337	Prbd.g_00394
OG0001481	Prbk.g_00102	Prbd.g_00484
OG0001483	Prbk.g_01191	Prbd.g_01807
OG0001486	Prbk.g_02441	Prbd.g_00225
OG0001487	Prbk.g_02612	Prbd.g_00063
OG0001489	Prbk.g_00833	Prbd.g_00863
OG0001493	Prbk.g_02228	Prbd.g_00176
OG0001494	Prbk.g_02229	Prbd.g_00177
OG0001495	Prbk.g_02230	Prbd.g_00178
OG0001496	Prbk.g_02231	Prbd.g_00179
OG0001497	Prbk.g_02232	Prbd.g_00180
OG0001498	Prbk.g_02233	Prbd.g_00181
OG0001499	Prbk.g_02234	Prbd.g_00182
OG0001500	Prbk.g_02235	Prbd.g_00183
OG0001501	Prbk.g_02236	Prbd.g_00184
OG0001502	Prbk.g_02237	Prbd.g_00185
OG0001503	Prbk.g_02238	Prbd.g_00186
OG0001504	Prbk.g_02437	Prbd.g_00221
OG0001508	Prbk.g_02665	Prbd.g_01586
OG0001513	Prbk.g_00013, Prbk.g_01932	Prbd.g_01139
OG0001525	Prbk.g_01180	Prbd.g_00783
OG0001532	Prbk.g_01611	Prbd.g_01203
OG0001542	Prbk.g_01476	Prbd.g_01582
OG0001545	Prbk.g_02392	Prbd.g_00202
OG0001574	Prbk.g_01332	Prbd.g_00003
OG0001587	Prbk.g_00296	Prbd.g_00823
OG0001590	Prbk.g_00432	Prbd.g_00946
OG0001592	Prbk.g_01465	Prbd.g_00841
OG0001596	Prbk.g_02008	Prbd.g_00053
OG0001605	Prbk.g_00994	Prbd.g_01441
OG0001606	Prbk.g_00878	Prbd.g_00899
OG0001623	Prbk.g_00875	Prbd.g_00902
OG0001683	Prbk.g_01542, Prbk.g_00942	Prbd.g_01815
OG0001709	Prbk.g_02058, Prbk.g_01286	Prbd.g_00824
OG0001792	Prbk.g_01541	Prbd.g_01816
OG0001793	Prbk.g_01543	Prbd.g_01814
OG0001882	Prbk.g_02658	Prbd.g_01545
OG0002005	Prbk.g_02241	Prbd.g_01854
OG0002006	Prbk.g_02244	Prbd.g_01853
OG0002028	Prbk.g_02409	Prbd.g_01905
OG0002078	Prbk.g_01278	Prbd.g_01899
OG0002214	Prbk.g_01546	Prbd.g_01709
OG0002401	Prbk.g_01804	Prbd.g_01739
OG0002604	Prbk.g_02135	Prbd.g_01823
OG0002605	Prbk.g_02136	Prbd.g_01822
OG0002606	Prbk.g_02137	Prbd.g_01821
OG0003378	Prbk.g_02140	Prbd.g_01820
