Orthogroup	Prbk	Prbl
OG0001069	Prbk.g_01910	Prbl.g_01061
OG0001070	Prbk.g_01911	Prbl.g_01060
OG0001071	Prbk.g_01912	Prbl.g_01059
OG0001072	Prbk.g_01913	Prbl.g_01058
OG0001073	Prbk.g_01914	Prbl.g_01057
OG0001074	Prbk.g_01915	Prbl.g_01056
OG0001075	Prbk.g_01916	Prbl.g_01055
OG0001076	Prbk.g_01917	Prbl.g_01054
OG0001077	Prbk.g_01918	Prbl.g_01053
OG0001078	Prbk.g_01920	Prbl.g_01051
OG0001079	Prbk.g_01921	Prbl.g_01050
OG0001080	Prbk.g_01922	Prbl.g_01049
OG0001081	Prbk.g_00990	Prbl.g_00954
OG0001082	Prbk.g_00991	Prbl.g_00953
OG0001083	Prbk.g_00995	Prbl.g_00949
OG0001084	Prbk.g_00993	Prbl.g_00951
OG0001085	Prbk.g_00992	Prbl.g_00952
OG0001086	Prbk.g_00996	Prbl.g_00948
OG0001087	Prbk.g_00997	Prbl.g_00947
OG0001088	Prbk.g_01926	Prbl.g_01045
OG0001089	Prbk.g_00988	Prbl.g_00956
OG0001090	Prbk.g_00986	Prbl.g_00958
OG0001091	Prbk.g_00985	Prbl.g_00959
OG0001092	Prbk.g_00984	Prbl.g_00960
OG0001093	Prbk.g_00983	Prbl.g_00961
OG0001094	Prbk.g_00982	Prbl.g_00962
OG0001095	Prbk.g_00981	Prbl.g_00963
OG0001096	Prbk.g_00980	Prbl.g_00964
OG0001097	Prbk.g_00979	Prbl.g_00965
OG0001098	Prbk.g_00978	Prbl.g_00966
OG0001099	Prbk.g_00977	Prbl.g_00967
OG0001100	Prbk.g_00976	Prbl.g_00968
OG0001101	Prbk.g_00975	Prbl.g_00969
OG0001102	Prbk.g_00974	Prbl.g_00970
OG0001103	Prbk.g_00973	Prbl.g_00971
OG0001104	Prbk.g_00972	Prbl.g_00972
OG0001105	Prbk.g_00971	Prbl.g_00973
OG0001106	Prbk.g_00970	Prbl.g_00974
OG0001107	Prbk.g_00969	Prbl.g_00975
OG0001108	Prbk.g_00968	Prbl.g_00976
OG0001109	Prbk.g_00967	Prbl.g_00977
OG0001110	Prbk.g_00966	Prbl.g_00978
OG0001111	Prbk.g_00965	Prbl.g_00979
OG0001112	Prbk.g_00964	Prbl.g_00980
OG0001113	Prbk.g_00963	Prbl.g_00981
OG0001114	Prbk.g_00962	Prbl.g_00982
OG0001115	Prbk.g_00961	Prbl.g_00983
OG0001116	Prbk.g_00960	Prbl.g_00984
OG0001117	Prbk.g_00959	Prbl.g_00985
OG0001118	Prbk.g_00958	Prbl.g_00986
OG0001119	Prbk.g_00957	Prbl.g_00987
OG0001120	Prbk.g_00956	Prbl.g_00988
OG0001121	Prbk.g_00953	Prbl.g_00991
OG0001122	Prbk.g_00952	Prbl.g_00992
OG0001123	Prbk.g_00951	Prbl.g_00993
OG0001124	Prbk.g_00949	Prbl.g_00995
OG0001125	Prbk.g_00947	Prbl.g_00997
OG0001126	Prbk.g_00946	Prbl.g_00998
OG0001127	Prbk.g_00797	Prbl.g_01127
OG0001128	Prbk.g_00798	Prbl.g_01128
OG0001129	Prbk.g_00801	Prbl.g_01131
OG0001130	Prbk.g_00804	Prbl.g_01134
OG0001131	Prbk.g_00805	Prbl.g_01135
OG0001132	Prbk.g_00806	Prbl.g_01136
OG0001133	Prbk.g_00807	Prbl.g_01137
OG0001134	Prbk.g_00808	Prbl.g_01138
OG0001135	Prbk.g_00809	Prbl.g_01139
OG0001136	Prbk.g_00810	Prbl.g_01140
OG0001137	Prbk.g_00811	Prbl.g_01141
OG0001138	Prbk.g_00812	Prbl.g_01142
OG0001139	Prbk.g_00814	Prbl.g_01144
OG0001140	Prbk.g_00816	Prbl.g_01146
OG0001141	Prbk.g_00817	Prbl.g_01147
OG0001142	Prbk.g_00844	Prbl.g_01174
OG0001143	Prbk.g_00845	Prbl.g_01175
OG0001144	Prbk.g_00847	Prbl.g_01177
OG0001145	Prbk.g_00848	Prbl.g_01178
OG0001146	Prbk.g_00849	Prbl.g_01179
OG0001147	Prbk.g_00850	Prbl.g_01180
OG0001148	Prbk.g_00851	Prbl.g_01181
OG0001149	Prbk.g_00506	Prbl.g_00863
OG0001150	Prbk.g_00510	Prbl.g_00859
OG0001151	Prbk.g_00513	Prbl.g_00856
OG0001152	Prbk.g_00514	Prbl.g_00855
OG0001153	Prbk.g_00516	Prbl.g_00853
OG0001154	Prbk.g_00518	Prbl.g_00851
OG0001155	Prbk.g_00521	Prbl.g_00848
OG0001156	Prbk.g_00525	Prbl.g_00844
OG0001157	Prbk.g_00527	Prbl.g_00842
OG0001158	Prbk.g_00529	Prbl.g_00840
OG0001159	Prbk.g_00530	Prbl.g_00839
OG0001160	Prbk.g_00531	Prbl.g_00838
OG0001161	Prbk.g_00215	Prbl.g_01307
OG0001162	Prbk.g_00216	Prbl.g_01306
OG0001163	Prbk.g_00217	Prbl.g_01305
OG0001164	Prbk.g_00218	Prbl.g_01304
OG0001165	Prbk.g_00219	Prbl.g_01303
OG0001166	Prbk.g_00220	Prbl.g_01302
OG0001167	Prbk.g_00231	Prbl.g_01291
OG0001168	Prbk.g_00232	Prbl.g_01290
OG0001169	Prbk.g_00233	Prbl.g_01289
OG0001170	Prbk.g_00235	Prbl.g_01287
OG0001171	Prbk.g_00236	Prbl.g_01286
OG0001172	Prbk.g_00238	Prbl.g_01284
OG0001173	Prbk.g_01482	Prbl.g_02638
OG0001174	Prbk.g_01483	Prbl.g_02637
OG0001175	Prbk.g_01484	Prbl.g_02636
OG0001176	Prbk.g_01494	Prbl.g_01235
OG0001177	Prbk.g_01530	Prbl.g_02063
OG0001178	Prbk.g_01534	Prbl.g_02059
OG0001179	Prbk.g_01535	Prbl.g_02058
OG0001180	Prbk.g_01536	Prbl.g_02057
OG0001181	Prbk.g_01537	Prbl.g_02056
OG0001182	Prbk.g_01538	Prbl.g_02055
OG0001183	Prbk.g_01539	Prbl.g_02054
OG0001184	Prbk.g_01568	Prbl.g_02026
OG0001185	Prbk.g_01571	Prbl.g_02023
OG0001186	Prbk.g_01572	Prbl.g_02022
OG0001187	Prbk.g_01573	Prbl.g_02021
OG0001188	Prbk.g_01576	Prbl.g_02018
OG0001189	Prbk.g_01577	Prbl.g_02017
OG0001190	Prbk.g_01578	Prbl.g_02016
OG0001191	Prbk.g_01580	Prbl.g_02014
OG0001192	Prbk.g_01582	Prbl.g_02012
OG0001193	Prbk.g_01583	Prbl.g_02011
OG0001194	Prbk.g_01585	Prbl.g_02009
OG0001195	Prbk.g_01586	Prbl.g_02008
OG0001196	Prbk.g_01587	Prbl.g_02007
OG0001197	Prbk.g_01588	Prbl.g_02006
OG0001198	Prbk.g_01589	Prbl.g_02005
OG0001199	Prbk.g_01590	Prbl.g_02004
OG0001200	Prbk.g_01592	Prbl.g_02002
OG0001201	Prbk.g_01593	Prbl.g_02001
OG0001202	Prbk.g_01594	Prbl.g_02000
OG0001203	Prbk.g_01596	Prbl.g_01998
OG0001204	Prbk.g_01600	Prbl.g_01994
OG0001205	Prbk.g_01602	Prbl.g_01992
OG0001206	Prbk.g_01603	Prbl.g_01991
OG0001207	Prbk.g_02160	Prbl.g_02239
OG0001208	Prbk.g_02161	Prbl.g_02238
OG0001209	Prbk.g_02162	Prbl.g_02237
OG0001210	Prbk.g_02163	Prbl.g_02236
OG0001211	Prbk.g_02165	Prbl.g_02234
OG0001212	Prbk.g_02166	Prbl.g_02233
OG0001213	Prbk.g_02167	Prbl.g_02232
OG0001214	Prbk.g_02169	Prbl.g_02230
OG0001215	Prbk.g_02171	Prbl.g_02228
OG0001216	Prbk.g_02173	Prbl.g_02226
OG0001217	Prbk.g_02174	Prbl.g_02225
OG0001218	Prbk.g_02175	Prbl.g_02224
OG0001219	Prbk.g_02180	Prbl.g_02219
OG0001220	Prbk.g_02185	Prbl.g_02214
OG0001221	Prbk.g_02207	Prbl.g_02192
OG0001222	Prbk.g_02210	Prbl.g_02189
OG0001223	Prbk.g_02211	Prbl.g_02188
OG0001224	Prbk.g_02213	Prbl.g_02186
OG0001225	Prbk.g_02214	Prbl.g_02185
OG0001226	Prbk.g_02217	Prbl.g_02182
OG0001227	Prbk.g_02218	Prbl.g_02181
OG0001228	Prbk.g_02224	Prbl.g_02175
OG0001229	Prbk.g_02225	Prbl.g_02174
OG0001230	Prbk.g_02226	Prbl.g_02173
OG0001231	Prbk.g_02239	Prbl.g_02160
OG0001232	Prbk.g_02248	Prbl.g_02151
OG0001233	Prbk.g_02249	Prbl.g_02150
OG0001234	Prbk.g_02250	Prbl.g_02149
OG0001235	Prbk.g_02251	Prbl.g_02148
OG0001236	Prbk.g_02253	Prbl.g_02146
OG0001237	Prbk.g_02254	Prbl.g_02145
OG0001238	Prbk.g_02258	Prbl.g_02141
OG0001239	Prbk.g_02260	Prbl.g_02139
OG0001240	Prbk.g_02261	Prbl.g_02138
OG0001241	Prbk.g_02265	Prbl.g_02134
OG0001242	Prbk.g_02267	Prbl.g_02132
OG0001243	Prbk.g_02268	Prbl.g_02131
OG0001244	Prbk.g_02270	Prbl.g_02129
OG0001245	Prbk.g_02272	Prbl.g_02127
OG0001246	Prbk.g_02274	Prbl.g_02125
OG0001247	Prbk.g_02275	Prbl.g_02124
OG0001248	Prbk.g_02276	Prbl.g_02123
OG0001249	Prbk.g_02277	Prbl.g_02122
OG0001250	Prbk.g_02278	Prbl.g_02121
OG0001251	Prbk.g_00028	Prbl.g_00569
OG0001252	Prbk.g_00557	Prbl.g_00812
OG0001253	Prbk.g_00756	Prbl.g_00298
OG0001254	Prbk.g_00418	Prbl.g_01452
OG0001255	Prbk.g_00870	Prbl.g_01200
OG0001256	Prbk.g_01851	Prbl.g_01822
OG0001257	Prbk.g_02063	Prbl.g_00513
OG0001258	Prbk.g_01861	Prbl.g_00532
OG0001259	Prbk.g_01129	Prbl.g_01776
OG0001261	Prbk.g_02531	Prbl.g_01539
OG0001262	Prbk.g_02554	Prbl.g_01562
OG0001264	Prbk.g_02395	Prbl.g_02408
OG0001265	Prbk.g_00588	Prbl.g_02536
OG0001266	Prbk.g_01682	Prbl.g_01704
OG0001267	Prbk.g_01776	Prbl.g_00036
OG0001268	Prbk.g_01021	Prbl.g_02082
OG0001269	Prbk.g_01198	Prbl.g_00723
OG0001270	Prbk.g_02664	Prbl.g_01808
OG0001271	Prbk.g_01999	Prbl.g_00449
OG0001272	Prbk.g_01841	Prbl.g_01833
OG0001273	Prbk.g_01059	Prbl.g_00787
OG0001274	Prbk.g_01788	Prbl.g_00048
OG0001275	Prbk.g_02082	Prbl.g_01370
OG0001276	Prbk.g_02424	Prbl.g_02379
OG0001278	Prbk.g_00920	Prbl.g_00406
OG0001279	Prbk.g_00915	Prbl.g_00401
OG0001280	Prbk.g_00912	Prbl.g_00398
OG0001283	Prbk.g_00524	Prbl.g_00845
OG0001284	Prbk.g_01533	Prbl.g_02060
OG0001285	Prbk.g_01598	Prbl.g_01996
OG0001286	Prbk.g_02263	Prbl.g_02136
OG0001287	Prbk.g_01331	Prbl.g_01026
OG0001287	Prbk.g_02697	Prbl.g_01386
OG0001288	Prbk.g_00327	Prbl.g_00651
OG0001290	Prbk.g_01618	Prbl.g_01976
OG0001291	Prbk.g_01317	Prbl.g_00605
OG0001292	Prbk.g_01314	Prbl.g_00602
OG0001293	Prbk.g_01312	Prbl.g_00600
OG0001294	Prbk.g_00027	Prbl.g_00568
OG0001295	Prbk.g_00200	Prbl.g_01322
OG0001296	Prbk.g_00541	Prbl.g_00828
OG0001297	Prbk.g_01254	Prbl.g_00095
OG0001298	Prbk.g_01013	Prbl.g_02667
OG0001299	Prbk.g_01000	Prbl.g_01505
OG0001300	Prbk.g_00303	Prbl.g_00627
OG0001301	Prbk.g_02633	Prbl.g_01641
OG0001303	Prbk.g_01205	Prbl.g_00716
OG0001304	Prbk.g_00065	Prbl.g_00936
OG0001305	Prbk.g_00060	Prbl.g_00931
OG0001306	Prbk.g_02247	Prbl.g_02152
OG0001307	Prbk.g_02413	Prbl.g_02390
OG0001308	Prbk.g_01664	Prbl.g_01076
OG0001309	Prbk.g_01601	Prbl.g_01993
OG0001310	Prbk.g_01692	Prbl.g_01694
OG0001311	Prbk.g_00134	Prbl.g_01115
OG0001312	Prbk.g_01197	Prbl.g_00724
OG0001313	Prbk.g_01637	Prbl.g_01957
OG0001314	Prbk.g_01433	Prbl.g_00366
OG0001315	Prbk.g_01382	Prbl.g_00315
OG0001316	Prbk.g_00517	Prbl.g_00852
OG0001317	Prbk.g_01676	Prbl.g_01063
OG0001319	Prbk.g_01519	Prbl.g_00197
OG0001320	Prbk.g_01098	Prbl.g_00748
OG0001324	Prbk.g_02659	Prbl.g_01813
OG0001326	Prbk.g_01737	Prbl.g_02617
OG0001327	Prbk.g_01193	Prbl.g_01712
OG0001328	Prbk.g_01177	Prbl.g_01728
OG0001329	Prbk.g_02256	Prbl.g_02143
OG0001331	Prbk.g_00914	Prbl.g_00400
OG0001332	Prbk.g_01406	Prbl.g_00339
OG0001333	Prbk.g_00802	Prbl.g_01132
OG0001335	Prbk.g_01595	Prbl.g_01999
OG0001336	Prbk.g_00543	Prbl.g_00826
OG0001337	Prbk.g_00198	Prbl.g_01324
OG0001339	Prbk.g_01250	Prbl.g_00099
OG0001340	Prbk.g_01007	Prbl.g_01512
OG0001341	Prbk.g_00381	Prbl.g_01489
OG0001342	Prbk.g_00417	Prbl.g_01453
OG0001343	Prbk.g_00877	Prbl.g_01207
OG0001344	Prbk.g_00707	Prbl.g_01393
OG0001345	Prbk.g_00330	Prbl.g_00654
OG0001346	Prbk.g_02110	Prbl.g_01343
OG0001347	Prbk.g_02067	Prbl.g_00517
OG0001348	Prbk.g_01044	Prbl.g_00803
OG0001350	Prbk.g_01053	Prbl.g_00793
OG0001351	Prbk.g_01114	Prbl.g_01791
OG0001353	Prbk.g_00651	Prbl.g_01263
OG0001355	Prbk.g_02538	Prbl.g_01546
OG0001357	Prbk.g_00570	Prbl.g_02518
OG0001358	Prbk.g_00587	Prbl.g_02535
OG0001361	Prbk.g_00176	Prbl.g_02592
OG0001362	Prbk.g_01933	Prbl.g_00156
OG0001366	Prbk.g_01416	Prbl.g_00349
OG0001367	Prbk.g_00834	Prbl.g_01164
OG0001367	Prbk.g_00821	Prbl.g_01151
OG0001368	Prbk.g_01532	Prbl.g_02061
OG0001369	Prbk.g_00589	Prbl.g_02537
OG0001375	Prbk.g_00553	Prbl.g_00816
OG0001378	Prbk.g_00407	Prbl.g_01463
OG0001380	Prbk.g_01039	Prbl.g_02064
OG0001381	Prbk.g_00300	Prbl.g_00624
OG0001384	Prbk.g_01062	Prbl.g_00784
OG0001396	Prbk.g_02365	Prbl.g_02437
OG0001410	Prbk.g_00671	Prbl.g_01243
OG0001412	Prbk.g_02354	Prbl.g_02448
OG0001413	Prbk.g_01351	Prbl.g_01006
OG0001413	Prbk.g_02675	Prbl.g_02631
OG0001413	Prbk.g_01462	Prbl.g_01937
OG0001413	Prbk.g_01732	Prbl.g_02612
OG0001415	Prbk.g_00852	Prbl.g_01182
OG0001416	Prbk.g_01064	Prbl.g_00782
OG0001425	Prbk.g_00623	Prbl.g_02571
OG0001426	Prbk.g_02257	Prbl.g_02142
OG0001429	Prbk.g_02308	Prbl.g_02494
OG0001430	Prbk.g_01656	Prbl.g_01084
OG0001436	Prbk.g_02191	Prbl.g_02208
OG0001437	Prbk.g_02099	Prbl.g_01354
OG0001437	Prbk.g_02097	Prbl.g_01355
OG0001438	Prbk.g_02607	Prbl.g_01615
OG0001439	Prbk.g_02529	Prbl.g_01537
OG0001442	Prbk.g_01661	Prbl.g_01079
OG0001448	Prbk.g_01694	Prbl.g_01692
OG0001451	Prbk.g_01945	Prbl.g_00738
OG0001451	Prbk.g_02679	Prbl.g_02629
OG0001452	Prbk.g_02177	Prbl.g_02222
OG0001453	Prbk.g_01742	Prbl.g_00003
OG0001455	Prbk.g_01663	Prbl.g_01077
OG0001455	Prbk.g_01668	Prbl.g_01071
OG0001456	Prbk.g_01128	Prbl.g_01777
OG0001466	Prbk.g_00625	Prbl.g_02573
OG0001467	Prbk.g_00256	Prbl.g_00245
OG0001470	Prbk.g_00469	Prbl.g_00900
OG0001471	Prbk.g_02513	Prbl.g_02291
OG0001472	Prbk.g_01828	Prbl.g_01846
OG0001474	Prbk.g_02227	Prbl.g_02172
OG0001475	Prbk.g_02184	Prbl.g_02215
OG0001476	Prbk.g_02183	Prbl.g_02216
OG0001477	Prbk.g_02182	Prbl.g_02217
OG0001478	Prbk.g_01771	Prbl.g_00031
OG0001479	Prbk.g_00123	Prbl.g_01104
OG0001480	Prbk.g_00337	Prbl.g_00661
OG0001481	Prbk.g_00102	Prbl.g_00182
OG0001483	Prbk.g_01191	Prbl.g_01714
OG0001486	Prbk.g_02441	Prbl.g_02362
OG0001487	Prbk.g_02612	Prbl.g_01620
OG0001489	Prbk.g_00833	Prbl.g_01163
OG0001493	Prbk.g_02228	Prbl.g_02171
OG0001494	Prbk.g_02229	Prbl.g_02170
OG0001495	Prbk.g_02230	Prbl.g_02169
OG0001496	Prbk.g_02231	Prbl.g_02168
OG0001497	Prbk.g_02232	Prbl.g_02167
OG0001498	Prbk.g_02233	Prbl.g_02166
OG0001499	Prbk.g_02234	Prbl.g_02165
OG0001500	Prbk.g_02235	Prbl.g_02164
OG0001501	Prbk.g_02236	Prbl.g_02163
OG0001502	Prbk.g_02237	Prbl.g_02162
OG0001503	Prbk.g_02238	Prbl.g_02161
OG0001504	Prbk.g_02437	Prbl.g_02366
OG0001508	Prbk.g_02665	Prbl.g_01807
OG0001512	Prbk.g_01335	Prbl.g_01022
OG0001512	Prbk.g_01101	Prbl.g_00745
OG0001513	Prbk.g_00013	Prbl.g_00554
OG0001513	Prbk.g_01932	Prbl.g_00155
OG0001525	Prbk.g_01180	Prbl.g_01725
OG0001531	Prbk.g_00171	Prbl.g_02597
OG0001532	Prbk.g_01611	Prbl.g_01983
OG0001542	Prbk.g_01476	Prbl.g_01949
OG0001544	Prbk.g_00357	Prbl.g_00681
OG0001545	Prbk.g_02392	Prbl.g_02411
OG0001546	Prbk.g_02533	Prbl.g_01541
OG0001547	Prbk.g_01702	Prbl.g_01684
OG0001548	Prbk.g_02116	Prbl.g_01337
OG0001574	Prbk.g_01332	Prbl.g_01025
OG0001587	Prbk.g_00296	Prbl.g_00620
OG0001588	Prbk.g_00922	Prbl.g_00408
OG0001590	Prbk.g_00432	Prbl.g_01438
OG0001592	Prbk.g_01465	Prbl.g_01940
OG0001593	Prbk.g_02516	Prbl.g_02288
OG0001596	Prbk.g_02008	Prbl.g_00458
OG0001605	Prbk.g_00994	Prbl.g_00950
OG0001608	Prbk.g_00837	Prbl.g_01167
OG0001608	Prbk.g_00838	Prbl.g_01168
OG0001621	Prbk.g_00832	Prbl.g_01162
OG0001622	Prbk.g_01751	Prbl.g_00012
OG0001623	Prbk.g_00875	Prbl.g_01205
OG0001632	Prbk.g_00909	Prbl.g_00395
OG0001633	Prbk.g_01960	Prbl.g_01531
OG0001634	Prbk.g_01752	Prbl.g_00013
OG0001635	Prbk.g_01755	Prbl.g_00016
OG0001636	Prbk.g_01756	Prbl.g_00017
OG0001683	Prbk.g_01542	Prbl.g_02051
OG0001683	Prbk.g_00942	Prbl.g_01002
OG0001694	Prbk.g_00504	Prbl.g_00865
OG0001695	Prbk.g_01564	Prbl.g_02030
OG0001696	Prbk.g_02118	Prbl.g_01335
OG0001697	Prbk.g_01787	Prbl.g_00047
OG0001709	Prbk.g_02058	Prbl.g_00508
OG0001709	Prbk.g_01286	Prbl.g_00063
OG0001713	Prbk.g_01567	Prbl.g_02027
OG0001714	Prbk.g_01206	Prbl.g_00715
OG0001715	Prbk.g_01485	Prbl.g_02635
OG0001716	Prbk.g_00136	Prbl.g_01117
OG0001717	Prbk.g_01652	Prbl.g_01089
OG0001718	Prbk.g_01658	Prbl.g_01082
OG0001719	Prbk.g_00872	Prbl.g_01202
OG0001730	Prbk.g_01566	Prbl.g_02028
OG0001737	Prbk.g_01605	Prbl.g_01989
OG0001738	Prbk.g_00003	Prbl.g_00544
OG0001739	Prbk.g_00005	Prbl.g_00546
OG0001740	Prbk.g_00006	Prbl.g_00547
OG0001741	Prbk.g_00019	Prbl.g_00560
OG0001742	Prbk.g_01517	Prbl.g_00195
OG0001743	Prbk.g_01516	Prbl.g_00194
OG0001744	Prbk.g_01408	Prbl.g_00341
OG0001745	Prbk.g_01875	Prbl.g_01901
OG0001746	Prbk.g_01168	Prbl.g_01737
OG0001747	Prbk.g_00159	Prbl.g_02106
OG0001748	Prbk.g_01809	Prbl.g_01865
OG0001749	Prbk.g_01840	Prbl.g_01834
OG0001750	Prbk.g_00597	Prbl.g_02545
OG0001751	Prbk.g_00591	Prbl.g_02539
OG0001752	Prbk.g_00585	Prbl.g_02533
OG0001753	Prbk.g_02328	Prbl.g_02474
OG0001754	Prbk.g_02381	Prbl.g_02422
OG0001755	Prbk.g_02428	Prbl.g_02374
OG0001756	Prbk.g_02473	Prbl.g_02330
OG0001757	Prbk.g_02552	Prbl.g_01560
OG0001758	Prbk.g_02555	Prbl.g_01563
OG0001759	Prbk.g_02569	Prbl.g_01578
OG0001760	Prbk.g_02579	Prbl.g_01587
OG0001761	Prbk.g_02583	Prbl.g_01591
OG0001762	Prbk.g_00716	Prbl.g_01402
OG0001763	Prbk.g_02119	Prbl.g_01334
OG0001764	Prbk.g_00363	Prbl.g_02675
OG0001765	Prbk.g_00859	Prbl.g_01189
OG0001766	Prbk.g_00858	Prbl.g_01188
OG0001767	Prbk.g_00856	Prbl.g_01186
OG0001768	Prbk.g_00855	Prbl.g_01185
OG0001769	Prbk.g_00854	Prbl.g_01184
OG0001770	Prbk.g_00813	Prbl.g_01143
OG0001771	Prbk.g_00945	Prbl.g_00999
OG0001772	Prbk.g_00545	Prbl.g_00824
OG0001773	Prbk.g_00558	Prbl.g_00811
OG0001774	Prbk.g_00787	Prbl.g_00267
OG0001775	Prbk.g_01276	Prbl.g_00073
OG0001776	Prbk.g_00673	Prbl.g_01241
OG0001777	Prbk.g_02176	Prbl.g_02223
OG0001778	Prbk.g_02186	Prbl.g_02213
OG0001779	Prbk.g_02187	Prbl.g_02212
OG0001780	Prbk.g_02188	Prbl.g_02211
OG0001781	Prbk.g_02212	Prbl.g_02187
OG0001782	Prbk.g_02246	Prbl.g_02153
OG0001792	Prbk.g_01541	Prbl.g_02052
OG0001792	Prbk.g_01574	Prbl.g_02020
OG0001793	Prbk.g_01543	Prbl.g_02050
OG0001795	Prbk.g_01878	Prbl.g_01898
OG0001799	Prbk.g_01648	Prbl.g_01093
OG0001800	Prbk.g_01680	Prbl.g_01706
OG0001801	Prbk.g_01681	Prbl.g_01705
OG0001802	Prbk.g_01806	Prbl.g_01868
OG0001803	Prbk.g_00577	Prbl.g_02525
OG0001804	Prbk.g_01337	Prbl.g_01020
OG0001804	Prbk.g_02672	Prbl.g_02634
OG0001804	Prbk.g_02680	Prbl.g_02600
OG0001804	Prbk.g_01344	Prbl.g_01013
OG0001822	Prbk.g_00414	Prbl.g_01456
OG0001830	Prbk.g_01570	Prbl.g_02024
OG0001831	Prbk.g_01023	Prbl.g_02080
OG0001832	Prbk.g_00148	Prbl.g_02095
OG0001833	Prbk.g_01722	Prbl.g_02602
OG0001833	Prbk.g_01740	Prbl.g_00001
OG0001833	Prbk.g_01708	Prbl.g_01678
OG0001833	Prbk.g_01329	Prbl.g_01028
OG0001851	Prbk.g_01634	Prbl.g_01960
OG0001852	Prbk.g_00173	Prbl.g_02595
OG0001854	Prbk.g_02681	Prbl.g_01502
OG0001854	Prbk.g_00999	Prbl.g_01504
OG0001872	Prbk.g_01264	Prbl.g_00085
OG0001875	Prbk.g_02521	Prbl.g_02283
OG0001876	Prbk.g_02377	Prbl.g_02425
OG0001882	Prbk.g_02658	Prbl.g_01814
OG0001883	Prbk.g_01612	Prbl.g_01982
OG0001884	Prbk.g_00229	Prbl.g_01293
OG0001885	Prbk.g_02005	Prbl.g_00455
OG0001886	Prbk.g_01880	Prbl.g_01896
OG0001887	Prbk.g_01500	Prbl.g_01380
OG0001888	Prbk.g_01713	Prbl.g_01674
OG0001891	Prbk.g_01955	Prbl.g_00728
OG0001892	Prbk.g_00921	Prbl.g_00407
OG0001893	Prbk.g_00069	Prbl.g_00940
OG0001894	Prbk.g_02338	Prbl.g_02464
OG0001895	Prbk.g_02519	Prbl.g_02285
OG0001896	Prbk.g_02585	Prbl.g_01593
OG0001897	Prbk.g_00886	Prbl.g_01215
OG0001898	Prbk.g_00370	Prbl.g_01500
OG0001899	Prbk.g_02149	Prbl.g_02250
OG0001900	Prbk.g_02150	Prbl.g_02249
OG0001901	Prbk.g_02159	Prbl.g_02240
OG0001902	Prbk.g_02255	Prbl.g_02144
OG0001905	Prbk.g_00109	Prbl.g_00175
OG0001915	Prbk.g_00710	Prbl.g_01396
OG0001916	Prbk.g_01636	Prbl.g_01958
OG0001917	Prbk.g_01635	Prbl.g_01959
OG0001918	Prbk.g_00666	Prbl.g_01248
OG0001919	Prbk.g_01354	Prbl.g_01908
OG0001920	Prbk.g_01446	Prbl.g_00379
OG0001921	Prbk.g_02636	Prbl.g_01644
OG0001923	Prbk.g_00358	Prbl.g_00682
OG0001925	Prbk.g_02026	Prbl.g_00476
OG0001955	Prbk.g_01759	Prbl.g_00020
OG0001967	Prbk.g_01464	Prbl.g_01939
OG0001968	Prbk.g_02007	Prbl.g_00457
OG0001969	Prbk.g_01670	Prbl.g_01069
OG0001969	Prbk.g_00108	Prbl.g_00176
OG0001970	Prbk.g_01813	Prbl.g_01861
OG0001971	Prbk.g_01814	Prbl.g_01860
OG0001972	Prbk.g_02294	Prbl.g_02507
OG0001973	Prbk.g_00762	Prbl.g_00292
OG0001980	Prbk.g_01342	Prbl.g_01015
OG0001994	Prbk.g_00745	Prbl.g_00309
OG0001995	Prbk.g_01620	Prbl.g_01974
OG0001996	Prbk.g_01560	Prbl.g_02034
OG0001997	Prbk.g_01491	Prbl.g_01232
OG0001998	Prbk.g_01490	Prbl.g_01231
OG0001999	Prbk.g_01489	Prbl.g_01230
OG0002001	Prbk.g_00356	Prbl.g_00680
OG0002001	Prbk.g_00692	Prbl.g_00136
OG0002004	Prbk.g_00498	Prbl.g_00871
OG0002005	Prbk.g_02241	Prbl.g_02158
OG0002006	Prbk.g_02244	Prbl.g_02155
OG0002028	Prbk.g_02409	Prbl.g_02394
OG0002035	Prbk.g_01352	Prbl.g_01906
OG0002036	Prbk.g_01367	Prbl.g_01921
OG0002037	Prbk.g_01388	Prbl.g_00321
OG0002037	Prbk.g_01387	Prbl.g_00320
OG0002038	Prbk.g_02054	Prbl.g_00504
OG0002039	Prbk.g_00089	Prbl.g_02651
OG0002039	Prbk.g_01330	Prbl.g_01027
OG0002040	Prbk.g_00369	Prbl.g_01501
OG0002041	Prbk.g_00419	Prbl.g_01451
OG0002042	Prbk.g_00496	Prbl.g_00873
OG0002042	Prbk.g_00497	Prbl.g_00872
OG0002043	Prbk.g_00743	Prbl.g_00311
OG0002044	Prbk.g_00689	Prbl.g_00133
OG0002068	Prbk.g_00033	Prbl.g_00574
OG0002068	Prbk.g_01493	Prbl.g_01234
OG0002069	Prbk.g_00448	Prbl.g_01422
OG0002069	Prbk.g_01940	Prbl.g_00163
OG0002070	Prbk.g_01385	Prbl.g_00318
OG0002070	Prbk.g_00642	Prbl.g_01272
OG0002071	Prbk.g_02027	Prbl.g_00477
OG0002072	Prbk.g_01883	Prbl.g_01893
OG0002074	Prbk.g_00600	Prbl.g_02548
OG0002075	Prbk.g_00254	Prbl.g_00247
OG0002076	Prbk.g_00482	Prbl.g_00887
