Orthogroup	Prbk	Prbg
OG0001086	Prbk.g_00996	Prbg.g_01734
OG0001087	Prbk.g_00997	Prbg.g_01733
OG0001088	Prbk.g_01926	Prbg.g_01732
OG0001089	Prbk.g_00988	Prbg.g_01742
OG0001090	Prbk.g_00986	Prbg.g_01744
OG0001091	Prbk.g_00985	Prbg.g_01745
OG0001092	Prbk.g_00984	Prbg.g_01746
OG0001093	Prbk.g_00983	Prbg.g_01747
OG0001094	Prbk.g_00982	Prbg.g_01748
OG0001095	Prbk.g_00981	Prbg.g_01749
OG0001096	Prbk.g_00980	Prbg.g_01750
OG0001097	Prbk.g_00979	Prbg.g_01751
OG0001098	Prbk.g_00978	Prbg.g_01752
OG0001099	Prbk.g_00977	Prbg.g_01753
OG0001100	Prbk.g_00976	Prbg.g_01754
OG0001101	Prbk.g_00975	Prbg.g_01755
OG0001102	Prbk.g_00974	Prbg.g_01756
OG0001103	Prbk.g_00973	Prbg.g_01757
OG0001104	Prbk.g_00972	Prbg.g_01758
OG0001105	Prbk.g_00971	Prbg.g_01759
OG0001106	Prbk.g_00970	Prbg.g_01760
OG0001107	Prbk.g_00969	Prbg.g_01761
OG0001108	Prbk.g_00968	Prbg.g_01762
OG0001109	Prbk.g_00967	Prbg.g_01763
OG0001110	Prbk.g_00966	Prbg.g_01764
OG0001111	Prbk.g_00965	Prbg.g_01765
OG0001112	Prbk.g_00964	Prbg.g_01766
OG0001113	Prbk.g_00963	Prbg.g_01767
OG0001114	Prbk.g_00962	Prbg.g_01768
OG0001115	Prbk.g_00961	Prbg.g_01769
OG0001116	Prbk.g_00960	Prbg.g_01770
OG0001117	Prbk.g_00959	Prbg.g_01771
OG0001118	Prbk.g_00958	Prbg.g_01772
OG0001119	Prbk.g_00957	Prbg.g_01773
OG0001120	Prbk.g_00956	Prbg.g_01774
OG0001121	Prbk.g_00953	Prbg.g_01776
OG0001122	Prbk.g_00952	Prbg.g_01777
OG0001123	Prbk.g_00951	Prbg.g_01778
OG0001124	Prbk.g_00949	Prbg.g_01780
OG0001125	Prbk.g_00947	Prbg.g_01782
OG0001126	Prbk.g_00946	Prbg.g_01783
OG0001127	Prbk.g_00797	Prbg.g_01786
OG0001128	Prbk.g_00798	Prbg.g_01787
OG0001129	Prbk.g_00801	Prbg.g_01788
OG0001130	Prbk.g_00804	Prbg.g_01791
OG0001131	Prbk.g_00805	Prbg.g_01792
OG0001132	Prbk.g_00806	Prbg.g_01793
OG0001133	Prbk.g_00807	Prbg.g_01794
OG0001134	Prbk.g_00808	Prbg.g_01795
OG0001135	Prbk.g_00809	Prbg.g_01796
OG0001136	Prbk.g_00810	Prbg.g_01797
OG0001137	Prbk.g_00811	Prbg.g_01798
OG0001138	Prbk.g_00812	Prbg.g_01799
OG0001139	Prbk.g_00814	Prbg.g_01801
OG0001140	Prbk.g_00816	Prbg.g_01802
OG0001141	Prbk.g_00817	Prbg.g_01803
OG0001142	Prbk.g_00844	Prbg.g_01807
OG0001143	Prbk.g_00845	Prbg.g_01808
OG0001144	Prbk.g_00847	Prbg.g_01809
OG0001145	Prbk.g_00848	Prbg.g_01810
OG0001146	Prbk.g_00849	Prbg.g_01811
OG0001147	Prbk.g_00850	Prbg.g_01812
OG0001148	Prbk.g_00851	Prbg.g_01813
OG0001149	Prbk.g_00506	Prbg.g_01815
OG0001150	Prbk.g_00510	Prbg.g_01816
OG0001151	Prbk.g_00513	Prbg.g_01820
OG0001152	Prbk.g_00514	Prbg.g_01821
OG0001153	Prbk.g_00516	Prbg.g_01822
OG0001154	Prbk.g_00518	Prbg.g_01824
OG0001155	Prbk.g_00521	Prbg.g_01826
OG0001156	Prbk.g_00525	Prbg.g_01828
OG0001157	Prbk.g_00527	Prbg.g_01830
OG0001158	Prbk.g_00529	Prbg.g_01832
OG0001159	Prbk.g_00530	Prbg.g_01833
OG0001160	Prbk.g_00531	Prbg.g_01834
OG0001161	Prbk.g_00215	Prbg.g_01835
OG0001162	Prbk.g_00216	Prbg.g_01836
OG0001163	Prbk.g_00217	Prbg.g_01837
OG0001164	Prbk.g_00218	Prbg.g_01838
OG0001165	Prbk.g_00219	Prbg.g_01839
OG0001166	Prbk.g_00220	Prbg.g_01840
OG0001167	Prbk.g_00231	Prbg.g_01842
OG0001168	Prbk.g_00232	Prbg.g_01843
OG0001169	Prbk.g_00233	Prbg.g_01844
OG0001170	Prbk.g_00235	Prbg.g_01845
OG0001171	Prbk.g_00236	Prbg.g_01846
OG0001172	Prbk.g_00238	Prbg.g_01848
OG0001173	Prbk.g_01482	Prbg.g_01850
OG0001174	Prbk.g_01483	Prbg.g_01851
OG0001175	Prbk.g_01484	Prbg.g_01852
OG0001176	Prbk.g_01494	Prbg.g_01854
OG0001177	Prbk.g_01530	Prbg.g_01856
OG0001178	Prbk.g_01534	Prbg.g_01859
OG0001179	Prbk.g_01535	Prbg.g_01860
OG0001180	Prbk.g_01536	Prbg.g_01861
OG0001181	Prbk.g_01537	Prbg.g_01862
OG0001182	Prbk.g_01538	Prbg.g_01863
OG0001183	Prbk.g_01539	Prbg.g_01864
OG0001184	Prbk.g_01568	Prbg.g_01866
OG0001185	Prbk.g_01571	Prbg.g_01868
OG0001186	Prbk.g_01572	Prbg.g_01869
OG0001187	Prbk.g_01573	Prbg.g_01870
OG0001188	Prbk.g_01576	Prbg.g_01871
OG0001189	Prbk.g_01577	Prbg.g_01872
OG0001190	Prbk.g_01578	Prbg.g_01873
OG0001191	Prbk.g_01580	Prbg.g_01874
OG0001192	Prbk.g_01582	Prbg.g_01875
OG0001193	Prbk.g_01583	Prbg.g_01876
OG0001194	Prbk.g_01585	Prbg.g_01877
OG0001195	Prbk.g_01586	Prbg.g_01878
OG0001196	Prbk.g_01587	Prbg.g_01879
OG0001197	Prbk.g_01588	Prbg.g_01880
OG0001198	Prbk.g_01589	Prbg.g_01881
OG0001199	Prbk.g_01590	Prbg.g_01882
OG0001200	Prbk.g_01592	Prbg.g_01883
OG0001201	Prbk.g_01593	Prbg.g_01884
OG0001202	Prbk.g_01594	Prbg.g_01885
OG0001203	Prbk.g_01596	Prbg.g_01887
OG0001204	Prbk.g_01600	Prbg.g_01889
OG0001205	Prbk.g_01602	Prbg.g_01891
OG0001206	Prbk.g_01603	Prbg.g_01892
OG0001207	Prbk.g_02160	Prbg.g_01893
OG0001208	Prbk.g_02161	Prbg.g_01894
OG0001209	Prbk.g_02162	Prbg.g_01895
OG0001210	Prbk.g_02163	Prbg.g_01896
OG0001211	Prbk.g_02165	Prbg.g_01897
OG0001212	Prbk.g_02166	Prbg.g_01898
OG0001213	Prbk.g_02167	Prbg.g_01899
OG0001214	Prbk.g_02169	Prbg.g_01901
OG0001215	Prbk.g_02171	Prbg.g_01902
OG0001216	Prbk.g_02173	Prbg.g_01903
OG0001217	Prbk.g_02174	Prbg.g_01904
OG0001218	Prbk.g_02175	Prbg.g_01905
OG0001219	Prbk.g_02180	Prbg.g_01908
OG0001220	Prbk.g_02185	Prbg.g_01909
OG0001221	Prbk.g_02207	Prbg.g_01913
OG0001222	Prbk.g_02210	Prbg.g_01914
OG0001223	Prbk.g_02211	Prbg.g_01915
OG0001224	Prbk.g_02213	Prbg.g_01917
OG0001225	Prbk.g_02214	Prbg.g_01918
OG0001226	Prbk.g_02217	Prbg.g_01919
OG0001227	Prbk.g_02218	Prbg.g_01920
OG0001228	Prbk.g_02224	Prbg.g_01921
OG0001229	Prbk.g_02225	Prbg.g_01922
OG0001230	Prbk.g_02226	Prbg.g_01923
OG0001231	Prbk.g_02239	Prbg.g_01924
OG0001232	Prbk.g_02248	Prbg.g_01927
OG0001233	Prbk.g_02249	Prbg.g_01928
OG0001234	Prbk.g_02250	Prbg.g_01929
OG0001235	Prbk.g_02251	Prbg.g_01930
OG0001236	Prbk.g_02253	Prbg.g_01932
OG0001237	Prbk.g_02254	Prbg.g_01933
OG0001238	Prbk.g_02258	Prbg.g_01936
OG0001239	Prbk.g_02260	Prbg.g_01937
OG0001240	Prbk.g_02261	Prbg.g_01938
OG0001241	Prbk.g_02265	Prbg.g_00758
OG0001242	Prbk.g_02267	Prbg.g_00759
OG0001243	Prbk.g_02268	Prbg.g_00760
OG0001244	Prbk.g_02270	Prbg.g_00761
OG0001245	Prbk.g_02272	Prbg.g_00762
OG0001246	Prbk.g_02274	Prbg.g_00763
OG0001247	Prbk.g_02275	Prbg.g_00764
OG0001248	Prbk.g_02276	Prbg.g_00765
OG0001249	Prbk.g_02277	Prbg.g_00766
OG0001250	Prbk.g_02278	Prbg.g_00767
OG0001251	Prbk.g_00028	Prbg.g_00862
OG0001252	Prbk.g_00557	Prbg.g_00912
OG0001253	Prbk.g_00756	Prbg.g_00927
OG0001254	Prbk.g_00418	Prbg.g_00060
OG0001255	Prbk.g_00870	Prbg.g_00116
OG0001257	Prbk.g_02063	Prbg.g_00201
OG0001258	Prbk.g_01861	Prbg.g_00217
OG0001259	Prbk.g_01129	Prbg.g_00309
OG0001261	Prbk.g_02531	Prbg.g_01195
OG0001262	Prbk.g_02554	Prbg.g_01212
OG0001264	Prbk.g_02395	Prbg.g_01083
OG0001265	Prbk.g_00588	Prbg.g_01330
OG0001266	Prbk.g_01682	Prbg.g_00358
OG0001267	Prbk.g_01776	Prbg.g_01504
OG0001268	Prbk.g_01021	Prbg.g_01489
OG0001269	Prbk.g_01198	Prbg.g_00504
OG0001270	Prbk.g_02664	Prbg.g_00634
OG0001271	Prbk.g_01999	Prbg.g_00647
OG0001272	Prbk.g_01841	Prbg.g_00367
OG0001273	Prbk.g_01059	Prbg.g_00708
OG0001274	Prbk.g_01788	Prbg.g_00726
OG0001275	Prbk.g_02082	Prbg.g_01561
OG0001276	Prbk.g_02424	Prbg.g_01351
OG0001278	Prbk.g_00920	Prbg.g_01641
OG0001279	Prbk.g_00915	Prbg.g_01645
OG0001280	Prbk.g_00912	Prbg.g_01648
OG0001281	Prbk.g_01908	Prbg.g_01718
OG0001282	Prbk.g_00901	Prbg.g_01655
OG0001283	Prbk.g_00524	Prbg.g_01827
OG0001284	Prbk.g_01533	Prbg.g_01858
OG0001285	Prbk.g_01598	Prbg.g_01888
OG0001286	Prbk.g_02263	Prbg.g_01940
OG0001287	Prbk.g_01331, Prbk.g_02697	Prbg.g_00727
OG0001288	Prbk.g_00327	Prbg.g_00157
OG0001290	Prbk.g_01618	Prbg.g_00843
OG0001291	Prbk.g_01317	Prbg.g_00798
OG0001292	Prbk.g_01314	Prbg.g_00795
OG0001293	Prbk.g_01312	Prbg.g_00793
OG0001294	Prbk.g_00027	Prbg.g_00863
OG0001295	Prbk.g_00200	Prbg.g_00893
OG0001296	Prbk.g_00541	Prbg.g_00900
OG0001297	Prbk.g_01254	Prbg.g_00978
OG0001298	Prbk.g_01013	Prbg.g_01026
OG0001299	Prbk.g_01000	Prbg.g_01035
OG0001300	Prbk.g_00303	Prbg.g_00457
OG0001301	Prbk.g_02633	Prbg.g_01420
OG0001303	Prbk.g_01205	Prbg.g_01549
OG0001304	Prbk.g_00065	Prbg.g_01243
OG0001305	Prbk.g_00060	Prbg.g_01238
OG0001306	Prbk.g_02247	Prbg.g_01926
OG0001307	Prbk.g_02413	Prbg.g_00458
OG0001308	Prbk.g_01664	Prbg.g_00698
OG0001309	Prbk.g_01601	Prbg.g_01890
OG0001310	Prbk.g_01692	Prbg.g_00007
OG0001311	Prbk.g_00134	Prbg.g_01453
OG0001312	Prbk.g_01197	Prbg.g_00503
OG0001313	Prbk.g_01637	Prbg.g_00142
OG0001314	Prbk.g_01433	Prbg.g_01673
OG0001315	Prbk.g_01382	Prbg.g_01708
OG0001316	Prbk.g_00517	Prbg.g_01823
OG0001319	Prbk.g_01519	Prbg.g_01020
OG0001320	Prbk.g_01098	Prbg.g_00714
OG0001324	Prbk.g_02659	Prbg.g_00442
OG0001326	Prbk.g_01737	Prbg.g_00722
OG0001327	Prbk.g_01193	Prbg.g_00697
OG0001328	Prbk.g_01177	Prbg.g_00482
OG0001329	Prbk.g_02256	Prbg.g_01935
OG0001331	Prbk.g_00914	Prbg.g_01646
OG0001332	Prbk.g_01406	Prbg.g_01697
OG0001333	Prbk.g_00802	Prbg.g_01789
OG0001335	Prbk.g_01595	Prbg.g_01886
OG0001336	Prbk.g_00543	Prbg.g_00902
OG0001337	Prbk.g_00198	Prbg.g_00892
OG0001339	Prbk.g_01250	Prbg.g_00982
OG0001340	Prbk.g_01007	Prbg.g_01031
OG0001341	Prbk.g_00381	Prbg.g_01044
OG0001342	Prbk.g_00417	Prbg.g_00059
OG0001343	Prbk.g_00877	Prbg.g_00122
OG0001345	Prbk.g_00330	Prbg.g_00154
OG0001346	Prbk.g_02110	Prbg.g_00191
OG0001347	Prbk.g_02067	Prbg.g_00205
OG0001350	Prbk.g_01053	Prbg.g_00233
OG0001351	Prbk.g_01114	Prbg.g_00295
OG0001353	Prbk.g_00651	Prbg.g_01006
OG0001355	Prbk.g_02538	Prbg.g_01202
OG0001357	Prbk.g_00570	Prbg.g_01315
OG0001358	Prbk.g_00587	Prbg.g_01329
OG0001361	Prbk.g_00176	Prbg.g_01432
OG0001362	Prbk.g_01933	Prbg.g_00407
OG0001366	Prbk.g_01416	Prbg.g_01687
OG0001368	Prbk.g_01532	Prbg.g_01857
OG0001369	Prbk.g_00589	Prbg.g_01331
OG0001375	Prbk.g_00553	Prbg.g_00910
OG0001378	Prbk.g_00407	Prbg.g_00052
OG0001380	Prbk.g_01039	Prbg.g_01139
OG0001381	Prbk.g_00300	Prbg.g_00177
OG0001384	Prbk.g_01062	Prbg.g_00238
OG0001396	Prbk.g_02365	Prbg.g_01612
OG0001410	Prbk.g_00671	Prbg.g_00712
OG0001412	Prbk.g_02354	Prbg.g_01267
OG0001425	Prbk.g_00623	Prbg.g_01554
OG0001429	Prbk.g_02308	Prbg.g_01297
OG0001430	Prbk.g_01656	Prbg.g_00012
OG0001436	Prbk.g_02191	Prbg.g_01638
OG0001439	Prbk.g_02529	Prbg.g_01192
OG0001448	Prbk.g_01694	Prbg.g_00737
OG0001451	Prbk.g_01945, Prbk.g_02679	Prbg.g_00429
OG0001452	Prbk.g_02177	Prbg.g_01907
OG0001455	Prbk.g_01663, Prbk.g_01668	Prbg.g_00425
OG0001456	Prbk.g_01128	Prbg.g_00308
OG0001466	Prbk.g_00625	Prbg.g_00696
OG0001471	Prbk.g_02513	Prbg.g_00432
OG0001483	Prbk.g_01191	Prbg.g_00471
OG0001486	Prbk.g_02441	Prbg.g_01104
OG0001487	Prbk.g_02612	Prbg.g_00344
OG0001489	Prbk.g_00833	Prbg.g_01740
OG0001504	Prbk.g_02437	Prbg.g_01099
OG0001508	Prbk.g_02665	Prbg.g_01615
OG0001531	Prbk.g_01677, Prbk.g_00171	Prbg.g_00418, Prbg.g_00392
OG0001544	Prbk.g_00357	Prbg.g_00731
OG0001545	Prbk.g_02392	Prbg.g_01080
OG0001546	Prbk.g_02533	Prbg.g_01197
OG0001547	Prbk.g_01702	Prbg.g_00034, Prbg.g_00440
OG0001548	Prbk.g_02116	Prbg.g_01545, Prbg.g_00402
OG0001574	Prbk.g_01332	Prbg.g_00406
OG0001587	Prbk.g_00296	Prbg.g_00817
OG0001588	Prbk.g_00922	Prbg.g_01547
OG0001593	Prbk.g_02516	Prbg.g_00182
OG0001608	Prbk.g_00837, Prbk.g_00838	Prbg.g_00700
OG0001622	Prbk.g_01751	Prbg.g_00387
OG0001632	Prbk.g_00909	Prbg.g_00691
OG0001633	Prbk.g_01960	Prbg.g_00699
OG0001634	Prbk.g_01752	Prbg.g_00386
OG0001635	Prbk.g_01755	Prbg.g_00385
OG0001636	Prbk.g_01756	Prbg.g_00384
OG0001694	Prbk.g_00504	Prbg.g_00145
OG0001697	Prbk.g_01787	Prbg.g_01617, Prbg.g_01049
OG0001714	Prbk.g_01206	Prbg.g_00631
OG0001715	Prbk.g_01485	Prbg.g_01853
OG0001716	Prbk.g_00136	Prbg.g_01455
OG0001717	Prbk.g_01652	Prbg.g_01056
OG0001718	Prbk.g_01658	Prbg.g_01050
OG0001719	Prbk.g_00872	Prbg.g_00118
OG0001737	Prbk.g_01605	Prbg.g_00833
OG0001738	Prbk.g_00003	Prbg.g_00884
OG0001739	Prbk.g_00005	Prbg.g_00883
OG0001740	Prbk.g_00006	Prbg.g_00882
OG0001741	Prbk.g_00019	Prbg.g_00871
OG0001742	Prbk.g_01517	Prbg.g_01543
OG0001743	Prbk.g_01516	Prbg.g_01021
OG0001744	Prbk.g_01408	Prbg.g_01695
OG0001745	Prbk.g_01875	Prbg.g_00284
OG0001746	Prbk.g_01168	Prbg.g_00491
OG0001747	Prbk.g_00159	Prbg.g_01473
OG0001748	Prbk.g_01809	Prbg.g_01134
OG0001749	Prbk.g_01840	Prbg.g_01124
OG0001750	Prbk.g_00597	Prbg.g_01343
OG0001751	Prbk.g_00591	Prbg.g_01333
OG0001752	Prbk.g_00585	Prbg.g_01327
OG0001753	Prbk.g_02328	Prbg.g_01283
OG0001754	Prbk.g_02381	Prbg.g_01248
OG0001755	Prbk.g_02428	Prbg.g_01096
OG0001756	Prbk.g_02473	Prbg.g_01164
OG0001757	Prbk.g_02552	Prbg.g_00725
OG0001758	Prbk.g_02555	Prbg.g_01213
OG0001759	Prbk.g_02569	Prbg.g_01220
OG0001760	Prbk.g_02579	Prbg.g_01074
OG0001761	Prbk.g_02583	Prbg.g_01113
OG0001762	Prbk.g_00716	Prbg.g_01392
OG0001763	Prbk.g_02119	Prbg.g_00895
OG0001764	Prbk.g_00363	Prbg.g_00138
OG0001765	Prbk.g_00859	Prbg.g_00109
OG0001766	Prbk.g_00858	Prbg.g_00108
OG0001767	Prbk.g_00856	Prbg.g_00107
OG0001768	Prbk.g_00855	Prbg.g_00106
OG0001769	Prbk.g_00854	Prbg.g_00105
OG0001770	Prbk.g_00813	Prbg.g_01800
OG0001771	Prbk.g_00945	Prbg.g_01784
OG0001772	Prbk.g_00545	Prbg.g_00904
OG0001773	Prbk.g_00558	Prbg.g_00810
OG0001774	Prbk.g_00787	Prbg.g_00958
OG0001775	Prbk.g_01276	Prbg.g_00964
OG0001776	Prbk.g_00673	Prbg.g_00463
OG0001777	Prbk.g_02176	Prbg.g_01906
OG0001778	Prbk.g_02186	Prbg.g_01910
OG0001779	Prbk.g_02187	Prbg.g_01911
OG0001780	Prbk.g_02188	Prbg.g_01338
OG0001781	Prbk.g_02212	Prbg.g_01916
OG0001782	Prbk.g_02246	Prbg.g_01925
OG0001795	Prbk.g_01878	Prbg.g_00281
OG0001799	Prbk.g_01648	Prbg.g_00685
OG0001800	Prbk.g_01680	Prbg.g_01582
OG0001801	Prbk.g_01681	Prbg.g_01536
OG0001802	Prbk.g_01806	Prbg.g_00400
OG0001803	Prbk.g_00577	Prbg.g_01320
OG0001831	Prbk.g_01023	Prbg.g_01491
OG0001832	Prbk.g_00148	Prbg.g_01479
OG0001852	Prbk.g_00173	Prbg.g_00026
OG0001883	Prbk.g_01612	Prbg.g_00839
OG0001884	Prbk.g_00229	Prbg.g_01841
OG0001885	Prbk.g_02005	Prbg.g_00640
OG0001886	Prbk.g_01880	Prbg.g_00279
OG0001887	Prbk.g_01500	Prbg.g_01463
OG0001888	Prbk.g_01713	Prbg.g_01580
OG0001891	Prbk.g_01955	Prbg.g_01138
OG0001892	Prbk.g_00921	Prbg.g_00738
OG0001893	Prbk.g_00069	Prbg.g_01246
OG0001894	Prbk.g_02338	Prbg.g_01276
OG0001895	Prbk.g_02519	Prbg.g_00802
OG0001896	Prbk.g_02585	Prbg.g_00420
OG0001897	Prbk.g_00886	Prbg.g_00126
OG0001898	Prbk.g_00370	Prbg.g_01036
OG0001899	Prbk.g_02149	Prbg.g_00826
OG0001900	Prbk.g_02150	Prbg.g_00827
OG0001901	Prbk.g_02159	Prbg.g_00831
OG0001902	Prbk.g_02255	Prbg.g_01934
OG0001905	Prbk.g_00109	Prbg.g_01618, Prbg.g_01600
OG0001920	Prbk.g_01446	Prbg.g_01661
OG0001921	Prbk.g_02636	Prbg.g_01417
OG0001923	Prbk.g_00358	Prbg.g_01594
OG0001925	Prbk.g_02026	Prbg.g_00704
OG0001967	Prbk.g_01464	Prbg.g_00710
OG0001968	Prbk.g_02007	Prbg.g_00638
OG0001970	Prbk.g_01813	Prbg.g_00014
OG0001971	Prbk.g_01814	Prbg.g_00015
OG0001972	Prbk.g_02294	Prbg.g_01308
OG0001973	Prbk.g_00762	Prbg.g_00933
OG0001980	Prbk.g_01342	Prbg.g_01318
OG0001994	Prbk.g_00745	Prbg.g_00146
OG0001995	Prbk.g_01620	Prbg.g_00845
OG0001997	Prbk.g_01491	Prbg.g_00020
OG0001998	Prbk.g_01490	Prbg.g_00019
OG0001999	Prbk.g_01489	Prbg.g_00018
OG0002004	Prbk.g_00498	Prbg.g_00815
OG0002040	Prbk.g_00369	Prbg.g_01584
OG0002044	Prbk.g_00689	Prbg.g_00988
OG0002071	Prbk.g_02027	Prbg.g_00736
