Orthogroup	Prbn	Prbj
OG0001078	Prbn.g_00427	Prbj.g_02574
OG0001079	Prbn.g_00439	Prbj.g_02593
OG0001080	Prbn.g_00445	Prbj.g_00794
OG0001081	Prbn.g_00447	Prbj.g_00804
OG0001082	Prbn.g_00448	Prbj.g_00805
OG0001083	Prbn.g_00836	Prbj.g_00813
OG0001084	Prbn.g_00837	Prbj.g_00815
OG0001085	Prbn.g_01594	Prbj.g_00825
OG0001086	Prbn.g_01593	Prbj.g_02707
OG0001087	Prbn.g_01575	Prbj.g_00927
OG0001088	Prbn.g_01574	Prbj.g_00931
OG0001089	Prbn.g_01563	Prbj.g_00757
OG0001090	Prbn.g_01553	Prbj.g_02180
OG0001091	Prbn.g_00857	Prbj.g_02182
OG0001092	Prbn.g_00858	Prbj.g_02183
OG0001093	Prbn.g_00863	Prbj.g_02187
OG0001094	Prbn.g_00856	Prbj.g_02406
OG0001095	Prbn.g_01533	Prbj.g_02425
OG0001096	Prbn.g_01519	Prbj.g_02441
OG0001097	Prbn.g_01499	Prbj.g_02486
OG0001098	Prbn.g_01480	Prbj.g_02323
OG0001099	Prbn.g_01925	Prbj.g_01553
OG0001100	Prbn.g_01630	Prbj.g_02333
OG0001101	Prbn.g_01627	Prbj.g_02334
OG0001102	Prbn.g_01624	Prbj.g_02337
OG0001103	Prbn.g_01622	Prbj.g_02339
OG0001104	Prbn.g_01599	Prbj.g_02396
OG0001105	Prbn.g_01595	Prbj.g_02391
OG0001106	Prbn.g_01427	Prbj.g_02280
OG0001107	Prbn.g_01420	Prbj.g_02270
OG0001108	Prbn.g_01416	Prbj.g_02263
OG0001109	Prbn.g_01415	Prbj.g_02261
OG0001110	Prbn.g_01413	Prbj.g_02259
OG0001111	Prbn.g_01412	Prbj.g_02257
OG0001112	Prbn.g_01411	Prbj.g_02255
OG0001113	Prbn.g_01410	Prbj.g_02254
OG0001114	Prbn.g_01409	Prbj.g_02253
OG0001115	Prbn.g_01407	Prbj.g_02251
OG0001116	Prbn.g_01406	Prbj.g_02250
OG0001117	Prbn.g_01405	Prbj.g_02249
OG0001118	Prbn.g_01404	Prbj.g_02248
OG0001119	Prbn.g_01403	Prbj.g_02247
OG0001120	Prbn.g_01401	Prbj.g_02245
OG0001122	Prbn.g_01381	Prbj.g_02216
OG0001123	Prbn.g_01375	Prbj.g_02209
OG0001124	Prbn.g_01373	Prbj.g_02207
OG0001125	Prbn.g_01371	Prbj.g_02205
OG0001126	Prbn.g_01460	Prbj.g_01850
OG0001127	Prbn.g_01461	Prbj.g_01849
OG0001128	Prbn.g_01463	Prbj.g_01846
OG0001129	Prbn.g_01464	Prbj.g_01845
OG0001130	Prbn.g_01465	Prbj.g_01844
OG0001131	Prbn.g_00692	Prbj.g_02687
OG0001132	Prbn.g_01039	Prbj.g_02537
OG0001133	Prbn.g_01239	Prbj.g_02555
OG0001134	Prbn.g_01650	Prbj.g_01990
OG0001135	Prbn.g_01653	Prbj.g_01992
OG0001136	Prbn.g_01186	Prbj.g_00969
OG0001137	Prbn.g_01198	Prbj.g_00832
OG0001138	Prbn.g_00392	Prbj.g_00004
OG0001139	Prbn.g_00394	Prbj.g_00006
OG0001140	Prbn.g_00395	Prbj.g_00007
OG0001141	Prbn.g_00396	Prbj.g_00008
OG0001142	Prbn.g_00397	Prbj.g_00009
OG0001143	Prbn.g_00404	Prbj.g_01907
OG0001144	Prbn.g_00409	Prbj.g_02153
OG0001145	Prbn.g_01092	Prbj.g_01717
OG0001146	Prbn.g_01080	Prbj.g_01733
OG0001147	Prbn.g_01060	Prbj.g_00121
OG0001148	Prbn.g_01242	Prbj.g_01640
OG0001149	Prbn.g_00153	Prbj.g_01641
OG0001150	Prbn.g_00154	Prbj.g_01642
OG0001151	Prbn.g_00165	Prbj.g_01654
OG0001152	Prbn.g_00166	Prbj.g_01655
OG0001153	Prbn.g_00244	Prbj.g_00651
OG0001154	Prbn.g_00245	Prbj.g_00652
OG0001155	Prbn.g_00262	Prbj.g_01686
OG0001156	Prbn.g_00265	Prbj.g_01689
OG0001157	Prbn.g_00266	Prbj.g_02538
OG0001158	Prbn.g_00267	Prbj.g_01690
OG0001159	Prbn.g_00268	Prbj.g_01691
OG0001160	Prbn.g_00900	Prbj.g_00884
OG0001161	Prbn.g_01688	Prbj.g_02535
OG0001162	Prbn.g_00134	Prbj.g_00780
OG0001163	Prbn.g_01736	Prbj.g_00870
OG0001164	Prbn.g_01740	Prbj.g_00865
OG0001165	Prbn.g_01743	Prbj.g_00862
OG0001166	Prbn.g_01764	Prbj.g_00482
OG0001167	Prbn.g_01782	Prbj.g_00461
OG0001168	Prbn.g_01784	Prbj.g_00459
OG0001169	Prbn.g_01786	Prbj.g_00457
OG0001170	Prbn.g_01788	Prbj.g_00455
OG0001171	Prbn.g_01798	Prbj.g_00445
OG0001172	Prbn.g_01814	Prbj.g_02653
OG0001173	Prbn.g_01815	Prbj.g_02652
OG0001174	Prbn.g_01823	Prbj.g_02644
OG0001175	Prbn.g_01824	Prbj.g_02643
OG0001176	Prbn.g_01832	Prbj.g_01028
OG0001177	Prbn.g_01834	Prbj.g_01030
OG0001178	Prbn.g_01750	Prbj.g_00851
OG0001179	Prbn.g_01864	Prbj.g_00999
OG0001180	Prbn.g_01887	Prbj.g_00407
OG0001181	Prbn.g_01891	Prbj.g_00403
OG0001182	Prbn.g_01899	Prbj.g_00394
OG0001183	Prbn.g_01904	Prbj.g_00367
OG0001184	Prbn.g_01017	Prbj.g_01509
OG0001185	Prbn.g_01001	Prbj.g_01592
OG0001186	Prbn.g_00977	Prbj.g_01253
OG0001187	Prbn.g_00974	Prbj.g_01249
OG0001188	Prbn.g_00972	Prbj.g_01245
OG0001189	Prbn.g_00956	Prbj.g_01223
OG0001190	Prbn.g_00951	Prbj.g_01955
OG0001191	Prbn.g_00941	Prbj.g_01968
OG0001192	Prbn.g_00936	Prbj.g_01975
OG0001193	Prbn.g_00924	Prbj.g_02013
OG0001194	Prbn.g_00923	Prbj.g_02019
OG0001195	Prbn.g_00922	Prbj.g_02020
OG0001196	Prbn.g_00906	Prbj.g_02056
OG0001198	Prbn.g_00297	Prbj.g_02070
OG0001199	Prbn.g_00703	Prbj.g_00570
OG0001201	Prbn.g_01311	Prbj.g_00621
OG0001202	Prbn.g_00354	Prbj.g_01164
OG0001203	Prbn.g_00312	Prbj.g_02610
OG0001204	Prbn.g_00306	Prbj.g_01340
OG0001205	Prbn.g_00668	Prbj.g_00110
OG0001206	Prbn.g_00648	Prbj.g_00151
OG0001207	Prbn.g_00637	Prbj.g_01638
OG0001208	Prbn.g_00632	Prbj.g_01628
OG0001209	Prbn.g_00581	Prbj.g_02130
OG0001210	Prbn.g_00576	Prbj.g_02142
OG0001211	Prbn.g_00566	Prbj.g_01864
OG0001212	Prbn.g_00519	Prbj.g_01771
OG0001213	Prbn.g_00484	Prbj.g_02565
OG0001214	Prbn.g_00428	Prbj.g_02575
OG0001215	Prbn.g_01573	Prbj.g_00932
OG0001216	Prbn.g_01552	Prbj.g_02181
OG0001217	Prbn.g_01023	Prbj.g_01884
OG0001218	Prbn.g_01126	Prbj.g_00663
OG0001219	Prbn.g_01447	Prbj.g_02311
OG0001220	Prbn.g_01490	Prbj.g_02503
OG0001221	Prbn.g_01610	Prbj.g_02364
OG0001222	Prbn.g_01368	Prbj.g_01984
OG0001223	Prbn.g_01400	Prbj.g_02243
OG0001224	Prbn.g_01467	Prbj.g_01842
OG0001225	Prbn.g_01469	Prbj.g_01840
OG0001226	Prbn.g_00476	Prbj.g_00678
OG0001227	Prbn.g_01141	Prbj.g_01669
OG0001228	Prbn.g_00412	Prbj.g_02158
OG0001229	Prbn.g_01127	Prbj.g_00873
OG0001230	Prbn.g_00205	Prbj.g_01046
OG0001231	Prbn.g_00691	Prbj.g_01184
OG0001233	Prbn.g_01789	Prbj.g_00454
OG0001234	Prbn.g_01826	Prbj.g_02640
OG0001235	Prbn.g_01830	Prbj.g_01033
OG0001236	Prbn.g_01919	Prbj.g_01505
OG0001237	Prbn.g_01016	Prbj.g_01512
OG0001238	Prbn.g_00940	Prbj.g_01969
OG0001239	Prbn.g_00706	Prbj.g_00567
OG0001240	Prbn.g_01328	Prbj.g_00604
OG0001241	Prbn.g_01318	Prbj.g_00614
OG0001242	Prbn.g_01298	Prbj.g_01560
OG0001243	Prbn.g_01291	Prbj.g_01529
OG0001245	Prbn.g_01150	Prbj.g_00689
OG0001247	Prbn.g_01580	Prbj.g_02453
OG0001248	Prbn.g_01578	Prbj.g_00943
OG0001249	Prbn.g_00102	Prbj.g_00347
OG0001250	Prbn.g_01503	Prbj.g_02482
OG0001252	Prbn.g_01462	Prbj.g_01847
OG0001253	Prbn.g_00473	Prbj.g_00696
OG0001254	Prbn.g_01652	Prbj.g_01991
OG0001255	Prbn.g_01171	Prbj.g_00769
OG0001258	Prbn.g_01741	Prbj.g_00864
OG0001259	Prbn.g_01787	Prbj.g_00456
OG0001260	Prbn.g_01804	Prbj.g_00426
OG0001261	Prbn.g_01872	Prbj.g_00990
OG0001263	Prbn.g_01289	Prbj.g_01531
OG0001265	Prbn.g_01299	Prbj.g_01558
OG0001266	Prbn.g_00350	Prbj.g_01168
OG0001267	Prbn.g_00047	Prbj.g_01405
OG0001268	Prbn.g_00110	Prbj.g_00335
OG0001269	Prbn.g_01491	Prbj.g_02500
OG0001270	Prbn.g_00679	Prbj.g_00098
OG0001271	Prbn.g_00642	Prbj.g_00131
OG0001272	Prbn.g_00628	Prbj.g_01624
OG0001273	Prbn.g_00422	Prbj.g_02568
OG0001274	Prbn.g_00326	Prbj.g_00269
OG0001275	Prbn.g_01390	Prbj.g_02227
OG0001276	Prbn.g_01376	Prbj.g_02210
OG0001277	Prbn.g_00918	Prbj.g_02042
OG0001278	Prbn.g_00416	Prbj.g_02165
OG0001279	Prbn.g_00810	Prbj.g_01299
OG0001280	Prbn.g_01085	Prbj.g_01725
OG0001281	Prbn.g_01079	Prbj.g_01734
OG0001283	Prbn.g_00909	Prbj.g_02051
OG0001285	Prbn.g_01772	Prbj.g_00473
OG0001286	Prbn.g_01885	Prbj.g_00409
OG0001288	Prbn.g_00984	Prbj.g_01286
OG0001290	Prbn.g_01319	Prbj.g_00613
OG0001291	Prbn.g_01281	Prbj.g_01541
OG0001292	Prbn.g_00014	Prbj.g_01346
OG0001293	Prbn.g_00027	Prbj.g_01369
OG0001295	Prbn.g_00146	Prbj.g_02145
OG0001297	Prbn.g_00600	Prbj.g_02100
OG0001298	Prbn.g_00539	Prbj.g_01797
OG0001300	Prbn.g_01569	Prbj.g_00947
OG0001301	Prbn.g_01564	Prbj.g_00755
OG0001302	Prbn.g_01451	Prbj.g_01337
OG0001303	Prbn.g_01707	Prbj.g_02309
OG0001307	Prbn.g_01215	Prbj.g_00670
OG0001308	Prbn.g_00222	Prbj.g_01074
OG0001309	Prbn.g_00865	Prbj.g_02106
OG0001310	Prbn.g_01758	Prbj.g_00488
OG0001311	Prbn.g_01374	Prbj.g_02208
OG0001312	Prbn.g_01438	Prbj.g_02298
OG0001316	Prbn.g_01277	Prbj.g_01548
OG0001319	Prbn.g_00040	Prbj.g_01395
OG0001321	Prbn.g_00662	Prbj.g_00119
OG0001322	Prbn.g_00661	Prbj.g_00120
OG0001323	Prbn.g_00595	Prbj.g_02109
OG0001324	Prbn.g_01568	Prbj.g_00948
OG0001328	Prbn.g_01103	Prbj.g_02357
OG0001329	Prbn.g_01704	Prbj.g_00043
OG0001330	Prbn.g_00876	Prbj.g_01718
OG0001331	Prbn.g_00156	Prbj.g_01644
OG0001332	Prbn.g_00258	Prbj.g_01674
OG0001333	Prbn.g_01783	Prbj.g_00460
OG0001334	Prbn.g_01907	Prbj.g_00363
OG0001335	Prbn.g_01908	Prbj.g_00362
OG0001337	Prbn.g_00097	Prbj.g_00353
OG0001339	Prbn.g_01316	Prbj.g_00616
OG0001340	Prbn.g_00098	Prbj.g_00352
OG0001341	Prbn.g_01134	Prbj.g_02463
OG0001344	Prbn.g_01193	Prbj.g_00845
OG0001348	Prbn.g_00148	Prbj.g_00249
OG0001351	Prbn.g_00656	Prbj.g_01893
OG0001352	Prbn.g_01584	Prbj.g_00760
OG0001353	Prbn.g_01513	Prbj.g_02473
OG0001354	Prbn.g_01408	Prbj.g_02252
OG0001355	Prbn.g_01354	Prbj.g_02368
OG0001356	Prbn.g_01733	Prbj.g_01986
OG0001357	Prbn.g_01110	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897
OG0001362	Prbn.g_00226	Prbj.g_01078
OG0001363	Prbn.g_00228	Prbj.g_01080
OG0001365	Prbn.g_00947	Prbj.g_01960
OG0001369	Prbn.g_01329	Prbj.g_00603
OG0001370	Prbn.g_00651	Prbj.g_02460
OG0001371	Prbn.g_01585	Prbj.g_00184
OG0001372	Prbn.g_00475	Prbj.g_01324
OG0001379	Prbn.g_01090	Prbj.g_01720
OG0001380	Prbn.g_01124	Prbj.g_02508
OG0001381	Prbn.g_01164	Prbj.g_02689
OG0001382	Prbn.g_01121	Prbj.g_02174
OG0001394	Prbn.g_01606	Prbj.g_02381
OG0001397	Prbn.g_00227	Prbj.g_01079
OG0001398	Prbn.g_01637	Prbj.g_00690
OG0001401	Prbn.g_01508	Prbj.g_02477
OG0001402	Prbn.g_00490	Prbj.g_02554
OG0001403	Prbn.g_00751	Prbj.g_01203
OG0001409	Prbn.g_01197	Prbj.g_00834
OG0001410	Prbn.g_01214	Prbj.g_00671
OG0001414	Prbn.g_00321	Prbj.g_00181
OG0001415	Prbn.g_00319	Prbj.g_01776
OG0001418	Prbn.g_01579	Prbj.g_02636
OG0001422	Prbn.g_01114	Prbj.g_00158
OG0001423	Prbn.g_00787	Prbj.g_02711, Prbj.g_01102
OG0001425	Prbn.g_00937	Prbj.g_01972
OG0001431	Prbn.g_00138	Prbj.g_00731
OG0001434	Prbn.g_01601	Prbj.g_02385
OG0001435	Prbn.g_01625	Prbj.g_02336
OG0001437	Prbn.g_00320	Prbj.g_01775
OG0001443	Prbn.g_01128	Prbj.g_00872
OG0001446	Prbn.g_01034	Prbj.g_00047
OG0001450	Prbn.g_01576	Prbj.g_00921
OG0001451	Prbn.g_01479	Prbj.g_02199
OG0001455	Prbn.g_01133	Prbj.g_00227
OG0001461	Prbn.g_00725	Prbj.g_01889
OG0001463	Prbn.g_00054	Prbj.g_01413
OG0001464	Prbn.g_00099	Prbj.g_00351
OG0001472	Prbn.g_00467	Prbj.g_00907
OG0001476	Prbn.g_01196	Prbj.g_00839
OG0001477	Prbn.g_00833	Prbj.g_00750
OG0001481	Prbn.g_01104	Prbj.g_01896
OG0001484	Prbn.g_00877	Prbj.g_02172
OG0001485	Prbn.g_00803	Prbj.g_01678
OG0001487	Prbn.g_00252	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Prbn.g_01202	Prbj.g_00828
OG0001489	Prbn.g_01896	Prbj.g_00398
OG0001491	Prbn.g_01454	Prbj.g_00023
OG0001496	Prbn.g_00831	Prbj.g_00746
OG0001497	Prbn.g_00832	Prbj.g_00749
OG0001498	Prbn.g_00695	Prbj.g_00065
OG0001500	Prbn.g_00029	Prbj.g_00180
OG0001501	Prbn.g_01635	Prbj.g_00168
OG0001503	Prbn.g_01028	Prbj.g_01336
OG0001506	Prbn.g_00256	Prbj.g_00036
OG0001510	Prbn.g_00990	Prbj.g_01818
OG0001511	Prbn.g_01307	Prbj.g_00628
OG0001512	Prbn.g_01132	Prbj.g_02612
OG0001513	Prbn.g_01677	Prbj.g_00676
OG0001514	Prbn.g_00830	Prbj.g_00745
OG0001515	Prbn.g_01571	Prbj.g_00939
OG0001516	Prbn.g_00839	Prbj.g_00817
OG0001517	Prbn.g_00106	Prbj.g_00340
OG0001518	Prbn.g_00938	Prbj.g_01971
OG0001519	Prbn.g_00933	Prbj.g_01982
OG0001525	Prbn.g_01710	Prbj.g_02626
OG0001527	Prbn.g_00553	Prbj.g_01878
OG0001529	Prbn.g_00741	Prbj.g_01216
OG0001530	Prbn.g_01308	Prbj.g_00626
OG0001531	Prbn.g_00311	Prbj.g_02613
OG0001532	Prbn.g_00393	Prbj.g_00005
OG0001534	Prbn.g_01362	Prbj.g_02200
OG0001535	Prbn.g_01378	Prbj.g_02212
OG0001536	Prbn.g_01422	Prbj.g_02272
OG0001537	Prbn.g_01609	Prbj.g_02372
OG0001538	Prbn.g_01541	Prbj.g_02417
OG0001539	Prbn.g_01631	Prbj.g_02522
OG0001540	Prbn.g_01287	Prbj.g_01533
OG0001541	Prbn.g_00374	Prbj.g_00507
OG0001542	Prbn.g_00368	Prbj.g_01142
OG0001543	Prbn.g_01098	Prbj.g_00247
OG0001544	Prbn.g_00934	Prbj.g_01981
OG0001545	Prbn.g_00919	Prbj.g_02041
OG0001550	Prbn.g_01024	Prbj.g_00688
OG0001559	Prbn.g_01309	Prbj.g_00625
OG0001560	Prbn.g_01320	Prbj.g_00612
OG0001561	Prbn.g_01372	Prbj.g_02206
OG0001562	Prbn.g_01385	Prbj.g_02220
OG0001563	Prbn.g_01880	Prbj.g_00982
OG0001565	Prbn.g_00784	Prbj.g_02457
OG0001569	Prbn.g_00774	Prbj.g_02632
OG0001572	Prbn.g_00811	Prbj.g_00213
OG0001574	Prbn.g_00555	Prbj.g_01876
OG0001575	Prbn.g_00550	Prbj.g_01881
OG0001576	Prbn.g_01070	Prbj.g_01743
OG0001577	Prbn.g_01184	Prbj.g_00967
OG0001579	Prbn.g_00095	Prbj.g_00356
OG0001580	Prbn.g_00734	Prbj.g_01944
OG0001588	Prbn.g_00688	Prbj.g_01492
OG0001589	Prbn.g_01791	Prbj.g_00452
OG0001591	Prbn.g_01592	Prbj.g_02526
OG0001592	Prbn.g_00735	Prbj.g_01945
OG0001598	Prbn.g_01566	Prbj.g_00951
OG0001605	Prbn.g_01029	Prbj.g_00038
OG0001614	Prbn.g_01002	Prbj.g_01590
OG0001616	Prbn.g_00385	Prbj.g_01911
OG0001617	Prbn.g_01567	Prbj.g_01092
OG0001619	Prbn.g_01429	Prbj.g_02282
OG0001620	Prbn.g_00114	Prbj.g_00326
OG0001621	Prbn.g_00019	Prbj.g_01358
OG0001622	Prbn.g_00910	Prbj.g_02050
OG0001636	Prbn.g_00747	Prbj.g_01209
OG0001638	Prbn.g_01756	Prbj.g_00490
OG0001639	Prbn.g_00261	Prbj.g_01685
OG0001640	Prbn.g_01459	Prbj.g_01851
OG0001641	Prbn.g_01397	Prbj.g_02238
OG0001642	Prbn.g_01492	Prbj.g_02499
OG0001643	Prbn.g_00431	Prbj.g_02578
OG0001654	Prbn.g_00259	Prbj.g_01683
OG0001656	Prbn.g_00094	Prbj.g_00357
OG0001657	Prbn.g_01258	Prbj.g_00532
OG0001658	Prbn.g_00739	Prbj.g_01954
OG0001661	Prbn.g_00792	Prbj.g_00045, Prbj.g_00051
OG0001670	Prbn.g_00790	Prbj.g_00736
OG0001676	Prbn.g_00096	Prbj.g_00354
OG0001684	Prbn.g_00526	Prbj.g_01783
OG0001691	Prbn.g_01457	Prbj.g_02325
OG0001693	Prbn.g_01689	Prbj.g_00070
OG0001746	Prbn.g_00129	Prbj.g_00071
OG0001747	Prbn.g_00687	Prbj.g_00549
OG0001757	Prbn.g_00825, Prbn.g_00799	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673
OG0001793	Prbn.g_00776, Prbn.g_01051	Prbj.g_00698
OG0001795	Prbn.g_01712, Prbn.g_01943	Prbj.g_00779
OG0001802	Prbn.g_00815, Prbn.g_01130	Prbj.g_00125
OG0001807	Prbn.g_00723	Prbj.g_01486
OG0001842	Prbn.g_01037	Prbj.g_01812
OG0001930	Prbn.g_01036	Prbj.g_01813
OG0001931	Prbn.g_01035	Prbj.g_01814
OG0001955	Prbn.g_00135	Prbj.g_02496
OG0001956	Prbn.g_01485	Prbj.g_02513
OG0001963	Prbn.g_00873	Prbj.g_00374
OG0001965	Prbn.g_01679	Prbj.g_01357
OG0001977	Prbn.g_00928	Prbj.g_02007
OG0001996	Prbn.g_00753	Prbj.g_01201
OG0002003	Prbn.g_01031	Prbj.g_00935
OG0002036	Prbn.g_00882	Prbj.g_00859
OG0002052	Prbn.g_01367	Prbj.g_01983
OG0002122	Prbn.g_01032	Prbj.g_00934
OG0002164	Prbn.g_01936	Prbj.g_00033
OG0002165	Prbn.g_01942	Prbj.g_00040
OG0002232	Prbn.g_01581	Prbj.g_00908
OG0002240	Prbn.g_01296	Prbj.g_00122
OG0002282	Prbn.g_00888	Prbj.g_00029
OG0002283	Prbn.g_01139	Prbj.g_00677
OG0002284	Prbn.g_00817	Prbj.g_00942
OG0002340	Prbn.g_00344	Prbj.g_00232
OG0002383	Prbn.g_01043	Prbj.g_02168
OG0002397	Prbn.g_01387	Prbj.g_00203
OG0002433	Prbn.g_00124	Prbj.g_01664
OG0002436	Prbn.g_01675	Prbj.g_00708
OG0002439	Prbn.g_01638	Prbj.g_00871
OG0002442	Prbn.g_00797	Prbj.g_02528
OG0002457	Prbn.g_01695, Prbn.g_01713	Prbj.g_00301
OG0002500	Prbn.g_00869	Prbj.g_01665
OG0002564	Prbn.g_00150	Prbj.g_01328
