Orthogroup	Prbn	Syaj
OG0001075	Prbn.g_00498	Syaj.g_01325
OG0001076	Prbn.g_00491	Syaj.g_01305
OG0001077	Prbn.g_00485	Syaj.g_01294
OG0001078	Prbn.g_00427	Syaj.g_01282
OG0001079	Prbn.g_00439	Syaj.g_01269
OG0001080	Prbn.g_00445	Syaj.g_01135
OG0001081	Prbn.g_00447	Syaj.g_00699
OG0001082	Prbn.g_00448	Syaj.g_00700
OG0001083	Prbn.g_00836	Syaj.g_00709
OG0001084	Prbn.g_00837	Syaj.g_00711
OG0001085	Prbn.g_01594	Syaj.g_00721
OG0001086	Prbn.g_01593	Syaj.g_00723
OG0001087	Prbn.g_01575	Syaj.g_00498
OG0001088	Prbn.g_01574	Syaj.g_00494
OG0001089	Prbn.g_01563	Syaj.g_00439
OG0001090	Prbn.g_01553	Syaj.g_00959
OG0001091	Prbn.g_00857	Syaj.g_00957
OG0001092	Prbn.g_00858	Syaj.g_00954
OG0001093	Prbn.g_00863	Syaj.g_00948
OG0001094	Prbn.g_00856	Syaj.g_01032
OG0001095	Prbn.g_01533	Syaj.g_01008
OG0001096	Prbn.g_01519	Syaj.g_00988
OG0001097	Prbn.g_01499	Syaj.g_00371
OG0001098	Prbn.g_01480	Syaj.g_01132
OG0001099	Prbn.g_01925	Syaj.g_01906
OG0001100	Prbn.g_01630	Syaj.g_00732
OG0001101	Prbn.g_01627	Syaj.g_00734
OG0001102	Prbn.g_01624	Syaj.g_00737
OG0001103	Prbn.g_01622	Syaj.g_00740
OG0001104	Prbn.g_01599	Syaj.g_01050
OG0001105	Prbn.g_01595	Syaj.g_01046
OG0001106	Prbn.g_01427	Syaj.g_00912
OG0001107	Prbn.g_01420	Syaj.g_00900
OG0001108	Prbn.g_01416	Syaj.g_00870
OG0001109	Prbn.g_01415	Syaj.g_00868
OG0001110	Prbn.g_01413	Syaj.g_00866
OG0001111	Prbn.g_01412	Syaj.g_00864
OG0001112	Prbn.g_01411	Syaj.g_00862
OG0001113	Prbn.g_01410	Syaj.g_00861
OG0001114	Prbn.g_01409	Syaj.g_00860
OG0001115	Prbn.g_01407	Syaj.g_00856
OG0001116	Prbn.g_01406	Syaj.g_00854
OG0001117	Prbn.g_01405	Syaj.g_00853
OG0001118	Prbn.g_01404	Syaj.g_00852
OG0001119	Prbn.g_01403	Syaj.g_00850
OG0001120	Prbn.g_01401	Syaj.g_00846
OG0001122	Prbn.g_01381	Syaj.g_00817
OG0001123	Prbn.g_01375	Syaj.g_00810
OG0001124	Prbn.g_01373	Syaj.g_00808
OG0001125	Prbn.g_01371	Syaj.g_00806
OG0001126	Prbn.g_01460	Syaj.g_00413
OG0001127	Prbn.g_01461	Syaj.g_00414
OG0001128	Prbn.g_01463	Syaj.g_00417
OG0001129	Prbn.g_01464	Syaj.g_00419
OG0001130	Prbn.g_01465	Syaj.g_00420
OG0001131	Prbn.g_00692	Syaj.g_01070
OG0001132	Prbn.g_01039	Syaj.g_01166
OG0001133	Prbn.g_01239	Syaj.g_01302
OG0001134	Prbn.g_01650	Syaj.g_00645
OG0001135	Prbn.g_01653	Syaj.g_00647
OG0001136	Prbn.g_01186	Syaj.g_00300
OG0001137	Prbn.g_01198	Syaj.g_00318
OG0001138	Prbn.g_00392	Syaj.g_00620
OG0001139	Prbn.g_00394	Syaj.g_00618
OG0001140	Prbn.g_00395	Syaj.g_00617
OG0001141	Prbn.g_00396	Syaj.g_00616
OG0001142	Prbn.g_00397	Syaj.g_00615
OG0001143	Prbn.g_00404	Syaj.g_00602
OG0001144	Prbn.g_00409	Syaj.g_00588
OG0001145	Prbn.g_01092	Syaj.g_00276
OG0001146	Prbn.g_01080	Syaj.g_01518
OG0001147	Prbn.g_01060	Syaj.g_01438
OG0001148	Prbn.g_01242	Syaj.g_00057
OG0001149	Prbn.g_00153	Syaj.g_00056
OG0001150	Prbn.g_00154	Syaj.g_00055
OG0001151	Prbn.g_00165	Syaj.g_00043
OG0001152	Prbn.g_00166	Syaj.g_00040
OG0001153	Prbn.g_00244	Syaj.g_01425
OG0001154	Prbn.g_00245	Syaj.g_01426
OG0001155	Prbn.g_00262	Syaj.g_01637
OG0001156	Prbn.g_00265	Syaj.g_01640
OG0001157	Prbn.g_00266	Syaj.g_01641
OG0001158	Prbn.g_00267	Syaj.g_01643
OG0001159	Prbn.g_00268	Syaj.g_01644
OG0001160	Prbn.g_00900	Syaj.g_01697
OG0001161	Prbn.g_01688	Syaj.g_02148
OG0001162	Prbn.g_00134	Syaj.g_00979
OG0001163	Prbn.g_01736	Syaj.g_01705
OG0001164	Prbn.g_01740	Syaj.g_01711
OG0001165	Prbn.g_01743	Syaj.g_01716
OG0001166	Prbn.g_01764	Syaj.g_01746
OG0001167	Prbn.g_01782	Syaj.g_01592
OG0001168	Prbn.g_01784	Syaj.g_01594
OG0001169	Prbn.g_01786	Syaj.g_01596
OG0001170	Prbn.g_01788	Syaj.g_01597
OG0001171	Prbn.g_01798	Syaj.g_01607
OG0001172	Prbn.g_01814	Syaj.g_02641
OG0001173	Prbn.g_01815	Syaj.g_02642
OG0001174	Prbn.g_01823	Syaj.g_02650
OG0001175	Prbn.g_01824	Syaj.g_02651
OG0001176	Prbn.g_01832	Syaj.g_02688
OG0001177	Prbn.g_01834	Syaj.g_02685
OG0001178	Prbn.g_01750	Syaj.g_01726
OG0001179	Prbn.g_01864	Syaj.g_02719
OG0001180	Prbn.g_01887	Syaj.g_02744
OG0001181	Prbn.g_01891	Syaj.g_02748
OG0001182	Prbn.g_01899	Syaj.g_02757
OG0001183	Prbn.g_01904	Syaj.g_02762
OG0001184	Prbn.g_01017	Syaj.g_02449
OG0001185	Prbn.g_01001	Syaj.g_02423
OG0001186	Prbn.g_00977	Syaj.g_02339
OG0001187	Prbn.g_00974	Syaj.g_02369
OG0001188	Prbn.g_00972	Syaj.g_02336
OG0001189	Prbn.g_00956	Syaj.g_02318
OG0001190	Prbn.g_00951	Syaj.g_02111
OG0001191	Prbn.g_00941	Syaj.g_02128
OG0001192	Prbn.g_00936	Syaj.g_02138
OG0001193	Prbn.g_00924	Syaj.g_02178
OG0001194	Prbn.g_00923	Syaj.g_02180
OG0001195	Prbn.g_00922	Syaj.g_02181
OG0001196	Prbn.g_00906	Syaj.g_02244
OG0001198	Prbn.g_00297	Syaj.g_02259
OG0001199	Prbn.g_00703	Syaj.g_01825
OG0001201	Prbn.g_01311	Syaj.g_01888
OG0001202	Prbn.g_00354	Syaj.g_02032
OG0001203	Prbn.g_00312	Syaj.g_02877
OG0001204	Prbn.g_00306	Syaj.g_02621
OG0001205	Prbn.g_00668	Syaj.g_01545
OG0001206	Prbn.g_00648	Syaj.g_01484
OG0001207	Prbn.g_00637	Syaj.g_00061
OG0001208	Prbn.g_00632	Syaj.g_00074
OG0001209	Prbn.g_00581	Syaj.g_00147
OG0001210	Prbn.g_00576	Syaj.g_00158
OG0001211	Prbn.g_00566	Syaj.g_00184
OG0001212	Prbn.g_00519	Syaj.g_00246
OG0001214	Prbn.g_00428	Syaj.g_01281
OG0001215	Prbn.g_01573	Syaj.g_00492
OG0001216	Prbn.g_01552	Syaj.g_00958
OG0001218	Prbn.g_01126	Syaj.g_01434
OG0001219	Prbn.g_01447	Syaj.g_00782
OG0001220	Prbn.g_01490	Syaj.g_00345
OG0001221	Prbn.g_01610	Syaj.g_01067
OG0001222	Prbn.g_01368	Syaj.g_00911
OG0001223	Prbn.g_01400	Syaj.g_00844
OG0001224	Prbn.g_01467	Syaj.g_00423
OG0001225	Prbn.g_01469	Syaj.g_00425
OG0001227	Prbn.g_01141	Syaj.g_02152
OG0001228	Prbn.g_00412	Syaj.g_01565
OG0001229	Prbn.g_01127	Syaj.g_00451
OG0001231	Prbn.g_00691	Syaj.g_02279
OG0001233	Prbn.g_01789	Syaj.g_01598
OG0001234	Prbn.g_01826	Syaj.g_02655
OG0001235	Prbn.g_01830	Syaj.g_02679
OG0001236	Prbn.g_01919	Syaj.g_02453
OG0001237	Prbn.g_01016	Syaj.g_02447
OG0001239	Prbn.g_00706	Syaj.g_01822
OG0001240	Prbn.g_01328	Syaj.g_01871
OG0001242	Prbn.g_01298	Syaj.g_01913
OG0001243	Prbn.g_01291	Syaj.g_01926
OG0001244	Prbn.g_01276	Syaj.g_01960
OG0001247	Prbn.g_01580	Syaj.g_00973
OG0001248	Prbn.g_01578	Syaj.g_00978
OG0001250	Prbn.g_01503	Syaj.g_00375
OG0001251	Prbn.g_01929	Syaj.g_02187
OG0001252	Prbn.g_01462	Syaj.g_00416
OG0001253	Prbn.g_00473	Syaj.g_01165
OG0001254	Prbn.g_01652	Syaj.g_00646
OG0001256	Prbn.g_00893	Syaj.g_01704
OG0001258	Prbn.g_01741	Syaj.g_01714
OG0001260	Prbn.g_01804	Syaj.g_01617
OG0001261	Prbn.g_01872	Syaj.g_02728
OG0001263	Prbn.g_01289	Syaj.g_01929
OG0001265	Prbn.g_01299	Syaj.g_01911
OG0001266	Prbn.g_00350	Syaj.g_02036
OG0001267	Prbn.g_00047	Syaj.g_02565
OG0001268	Prbn.g_00110	Syaj.g_02811
OG0001270	Prbn.g_00679	Syaj.g_01558
OG0001271	Prbn.g_00642	Syaj.g_01447
OG0001272	Prbn.g_00628	Syaj.g_00078
OG0001273	Prbn.g_00422	Syaj.g_01288
OG0001274	Prbn.g_00326	Syaj.g_02077
OG0001275	Prbn.g_01390	Syaj.g_00827
OG0001276	Prbn.g_01376	Syaj.g_00811
OG0001277	Prbn.g_00918	Syaj.g_02227
OG0001278	Prbn.g_00416	Syaj.g_00575
OG0001279	Prbn.g_00810	Syaj.g_01356
OG0001280	Prbn.g_01085	Syaj.g_01508
OG0001281	Prbn.g_01079	Syaj.g_01519
OG0001282	Prbn.g_01241	Syaj.g_00058
OG0001283	Prbn.g_00909	Syaj.g_02238
OG0001284	Prbn.g_00287	Syaj.g_01688
OG0001285	Prbn.g_01772	Syaj.g_01170
OG0001286	Prbn.g_01885	Syaj.g_02742
OG0001287	Prbn.g_00994	Syaj.g_02415
OG0001288	Prbn.g_00984	Syaj.g_02394
OG0001289	Prbn.g_01334	Syaj.g_01845
OG0001290	Prbn.g_01319	Syaj.g_01880
OG0001291	Prbn.g_01281	Syaj.g_01939
OG0001292	Prbn.g_00014	Syaj.g_02616
OG0001293	Prbn.g_00027	Syaj.g_02594
OG0001295	Prbn.g_00146	Syaj.g_00161
OG0001296	Prbn.g_00605	Syaj.g_00106
OG0001297	Prbn.g_00600	Syaj.g_00110
OG0001298	Prbn.g_00539	Syaj.g_00221
OG0001299	Prbn.g_00842	Syaj.g_00716
OG0001300	Prbn.g_01569	Syaj.g_00479
OG0001301	Prbn.g_01564	Syaj.g_00440
OG0001302	Prbn.g_01451	Syaj.g_01251
OG0001303	Prbn.g_01707	Syaj.g_00784
OG0001304	Prbn.g_01363	Syaj.g_00795
OG0001305	Prbn.g_01475	Syaj.g_00433
OG0001306	Prbn.g_01174	Syaj.g_00285
OG0001307	Prbn.g_01215	Syaj.g_02672
OG0001309	Prbn.g_00865	Syaj.g_00116
OG0001310	Prbn.g_01758	Syaj.g_01735
OG0001311	Prbn.g_01374	Syaj.g_00809
OG0001312	Prbn.g_01438	Syaj.g_00931
OG0001314	Prbn.g_00777	Syaj.g_01258
OG0001315	Prbn.g_01136	Syaj.g_02760
OG0001316	Prbn.g_01277	Syaj.g_01946
OG0001317	Prbn.g_00316	Syaj.g_02857
OG0001319	Prbn.g_00040	Syaj.g_02576
OG0001321	Prbn.g_00662	Syaj.g_01528
OG0001322	Prbn.g_00661	Syaj.g_01527
OG0001323	Prbn.g_00595	Syaj.g_00119
OG0001324	Prbn.g_01568	Syaj.g_00478
OG0001325	Prbn.g_00859	Syaj.g_00953
OG0001327	Prbn.g_01633	Syaj.g_00729
OG0001328	Prbn.g_01103	Syaj.g_00764
OG0001329	Prbn.g_01704	Syaj.g_00028
OG0001330	Prbn.g_00876	Syaj.g_01501
OG0001332	Prbn.g_00258	Syaj.g_01631
OG0001333	Prbn.g_01783	Syaj.g_01593
OG0001334	Prbn.g_01907	Syaj.g_02770
OG0001335	Prbn.g_01908	Syaj.g_02771
OG0001337	Prbn.g_00097	Syaj.g_02795, Syaj.g_02786
OG0001338	Prbn.g_00100	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001339	Prbn.g_01316	Syaj.g_01883
OG0001340	Prbn.g_00098	Syaj.g_02787
OG0001341	Prbn.g_01134	Syaj.g_00449
OG0001343	Prbn.g_01932	Syaj.g_02184
OG0001344	Prbn.g_01193	Syaj.g_00307
OG0001345	Prbn.g_01209	Syaj.g_00337
OG0001346	Prbn.g_01083	Syaj.g_01512
OG0001348	Prbn.g_00148	Syaj.g_00393
OG0001350	Prbn.g_00313	Syaj.g_02876
OG0001351	Prbn.g_00656	Syaj.g_00272
OG0001352	Prbn.g_01584	Syaj.g_00136
OG0001353	Prbn.g_01513	Syaj.g_00386
OG0001354	Prbn.g_01408	Syaj.g_00857
OG0001355	Prbn.g_01354	Syaj.g_01244
OG0001357	Prbn.g_01110	Syaj.g_00629
OG0001359	Prbn.g_01931	Syaj.g_02183
OG0001362	Prbn.g_00226	Syaj.g_01396
OG0001363	Prbn.g_00228	Syaj.g_01398
OG0001364	Prbn.g_01910	Syaj.g_02473
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syaj.g_02622
OG0001369	Prbn.g_01329	Syaj.g_01870
OG0001370	Prbn.g_00651	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001375	Prbn.g_01933	Syaj.g_02185
OG0001379	Prbn.g_01090	Syaj.g_01503
OG0001381	Prbn.g_01164	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbn.g_01121	Syaj.g_00685
OG0001394	Prbn.g_01606	Syaj.g_01059
OG0001397	Prbn.g_00227	Syaj.g_01397
OG0001398	Prbn.g_01637	Syaj.g_01116
OG0001401	Prbn.g_01508	Syaj.g_00381
OG0001402	Prbn.g_00490	Syaj.g_01304
OG0001403	Prbn.g_00751	Syaj.g_02297
OG0001404	Prbn.g_00709	Syaj.g_01817
OG0001407	Prbn.g_01117	Syaj.g_00137
OG0001410	Prbn.g_01214	Syaj.g_02673
OG0001414	Prbn.g_00321	Syaj.g_02664
OG0001419	Prbn.g_01118	Syaj.g_00138
OG0001421	Prbn.g_00892	Syaj.g_01235, Syaj.g_01167
OG0001425	Prbn.g_00937	Syaj.g_02137
OG0001428	Prbn.g_00382	Syaj.g_01993
OG0001430	Prbn.g_01125	Syaj.g_02104
OG0001434	Prbn.g_01601	Syaj.g_01054
OG0001435	Prbn.g_01625	Syaj.g_00736
OG0001443	Prbn.g_01128	Syaj.g_02145
OG0001446	Prbn.g_01034	Syaj.g_00527
OG0001448	Prbn.g_00658	Syaj.g_01813
OG0001463	Prbn.g_00054	Syaj.g_00403
OG0001464	Prbn.g_00099	Syaj.g_02788
OG0001465	Prbn.g_01557	Syaj.g_00968
OG0001477	Prbn.g_00833	Syaj.g_00444
OG0001487	Prbn.g_00252	Syaj.g_01433
OG0001488	Prbn.g_01202	Syaj.g_00324
OG0001489	Prbn.g_01896	Syaj.g_02753
OG0001496	Prbn.g_00831	Syaj.g_00446
OG0001497	Prbn.g_00832	Syaj.g_00445
OG0001498	Prbn.g_00695	Syaj.g_02830
OG0001510	Prbn.g_00990	Syaj.g_02410
OG0001511	Prbn.g_01307	Syaj.g_01896
OG0001512	Prbn.g_01132	Syaj.g_02878
OG0001513	Prbn.g_01677	Syaj.g_02690
OG0001514	Prbn.g_00830	Syaj.g_00447
OG0001515	Prbn.g_01571	Syaj.g_00483
OG0001516	Prbn.g_00839	Syaj.g_00713
OG0001517	Prbn.g_00106	Syaj.g_02806
OG0001518	Prbn.g_00938	Syaj.g_02132
OG0001519	Prbn.g_00933	Syaj.g_02147
OG0001522	Prbn.g_01512	Syaj.g_00385
OG0001523	Prbn.g_01655	Syaj.g_00673
OG0001524	Prbn.g_01656	Syaj.g_00672
OG0001525	Prbn.g_01710	Syaj.g_02159
OG0001527	Prbn.g_00553	Syaj.g_00198
OG0001529	Prbn.g_00741	Syaj.g_02311
OG0001530	Prbn.g_01308	Syaj.g_01894
OG0001531	Prbn.g_00311	Syaj.g_02879
OG0001532	Prbn.g_00393	Syaj.g_00619
OG0001534	Prbn.g_01362	Syaj.g_00794
OG0001535	Prbn.g_01378	Syaj.g_00813
OG0001536	Prbn.g_01422	Syaj.g_00903
OG0001537	Prbn.g_01609	Syaj.g_01066
OG0001538	Prbn.g_01541	Syaj.g_01018
OG0001539	Prbn.g_01631	Syaj.g_00731
OG0001540	Prbn.g_01287	Syaj.g_01931
OG0001541	Prbn.g_00374	Syaj.g_02002
OG0001542	Prbn.g_00368	Syaj.g_02011
OG0001543	Prbn.g_01098	Syaj.g_02057
OG0001544	Prbn.g_00934	Syaj.g_02146
OG0001545	Prbn.g_00919	Syaj.g_02226
OG0001557	Prbn.g_01605	Syaj.g_01058
OG0001559	Prbn.g_01309	Syaj.g_01893
OG0001560	Prbn.g_01320	Syaj.g_01879
OG0001561	Prbn.g_01372	Syaj.g_00807
OG0001562	Prbn.g_01385	Syaj.g_00821
OG0001563	Prbn.g_01880	Syaj.g_02737
OG0001564	Prbn.g_00722	Syaj.g_00657
OG0001572	Prbn.g_00811	Syaj.g_00522
OG0001574	Prbn.g_00555	Syaj.g_00196
OG0001575	Prbn.g_00550	Syaj.g_00201
OG0001576	Prbn.g_01070	Syaj.g_00266
OG0001577	Prbn.g_01184	Syaj.g_00298
OG0001579	Prbn.g_00095	Syaj.g_02777
OG0001580	Prbn.g_00734	Syaj.g_02100
OG0001588	Prbn.g_00688	Syaj.g_02467
OG0001589	Prbn.g_01791	Syaj.g_01600
OG0001592	Prbn.g_00735	Syaj.g_02101
OG0001614	Prbn.g_01002	Syaj.g_02425
OG0001616	Prbn.g_00385	Syaj.g_00642
OG0001617	Prbn.g_01567	Syaj.g_00475
OG0001619	Prbn.g_01429	Syaj.g_00914
OG0001620	Prbn.g_00114	Syaj.g_02818
OG0001621	Prbn.g_00019	Syaj.g_02606
OG0001622	Prbn.g_00910	Syaj.g_02237
OG0001636	Prbn.g_00747	Syaj.g_02303
OG0001638	Prbn.g_01756	Syaj.g_01733
OG0001639	Prbn.g_00261	Syaj.g_01636
OG0001640	Prbn.g_01459	Syaj.g_00411
OG0001641	Prbn.g_01397	Syaj.g_00840
OG0001642	Prbn.g_01492	Syaj.g_00347
OG0001643	Prbn.g_00431	Syaj.g_01278
OG0001644	Prbn.g_01951	Syaj.g_00941
OG0001654	Prbn.g_00259	Syaj.g_01634
OG0001656	Prbn.g_00094	Syaj.g_02776
OG0001657	Prbn.g_01258	Syaj.g_01976
OG0001658	Prbn.g_00739	Syaj.g_02110
OG0001659	Prbn.g_00143	Syaj.g_00634
OG0001676	Prbn.g_00096	Syaj.g_02779
OG0001678	Prbn.g_01813	Syaj.g_02640
OG0001679	Prbn.g_00101	Syaj.g_00205
OG0001691	Prbn.g_01457	Syaj.g_01312
OG0001693	Prbn.g_01689	Syaj.g_00428
OG0001717	Prbn.g_00826	Syaj.g_01988
OG0001733	Prbn.g_01729	Syaj.g_00726
OG0001747	Prbn.g_00687	Syaj.g_01958
OG0001758	Prbn.g_01723	Syaj.g_00665
OG0001769	Prbn.g_01137	Syaj.g_01264
OG0001770	Prbn.g_01660	Syaj.g_02409
OG0001771	Prbn.g_01672	Syaj.g_00669
OG0001795	Prbn.g_01712, Prbn.g_01943	Syaj.g_02873
OG0001807	Prbn.g_00723	Syaj.g_02477
OG0001842	Prbn.g_01037	Syaj.g_01627
OG0001916	Prbn.g_00618	Syaj.g_00089
OG0001917	Prbn.g_01377	Syaj.g_00812
OG0001930	Prbn.g_01036	Syaj.g_01628
OG0001931	Prbn.g_01035	Syaj.g_01629
OG0001956	Prbn.g_01485	Syaj.g_02662
OG0001965	Prbn.g_01679	Syaj.g_01254
OG0002019	Prbn.g_00140	Syaj.g_01105
OG0002106	Prbn.g_01112	Syaj.g_00365
OG0002384	Prbn.g_01716	Syaj.g_01198
OG0002397	Prbn.g_01387	Syaj.g_01136
OG0002487	Prbn.g_01101	Syaj.g_01800
OG0002663	Prbn.g_01724	Syaj.g_00130
