Orthogroup	Prbn	Prag
OG0001118	Prbn.g_01404	Prag.g_00978
OG0001119	Prbn.g_01403	Prag.g_00979
OG0001120	Prbn.g_01401	Prag.g_00981
OG0001122	Prbn.g_01381	Prag.g_01008
OG0001123	Prbn.g_01375	Prag.g_01012
OG0001124	Prbn.g_01373	Prag.g_01014
OG0001125	Prbn.g_01371	Prag.g_01015
OG0001126	Prbn.g_01460	Prag.g_01025
OG0001127	Prbn.g_01461	Prag.g_01026
OG0001128	Prbn.g_01463	Prag.g_01028
OG0001129	Prbn.g_01464	Prag.g_01029
OG0001130	Prbn.g_01465	Prag.g_01030
OG0001131	Prbn.g_00692	Prag.g_01066
OG0001132	Prbn.g_01039	Prag.g_01076
OG0001133	Prbn.g_01239	Prag.g_01106
OG0001134	Prbn.g_01650	Prag.g_01120
OG0001135	Prbn.g_01653	Prag.g_01123
OG0001136	Prbn.g_01186	Prag.g_01150
OG0001137	Prbn.g_01198	Prag.g_01161
OG0001138	Prbn.g_00392	Prag.g_01179
OG0001139	Prbn.g_00394	Prag.g_01180
OG0001140	Prbn.g_00395	Prag.g_01181
OG0001141	Prbn.g_00396	Prag.g_01182
OG0001142	Prbn.g_00397	Prag.g_01183
OG0001143	Prbn.g_00404	Prag.g_01190
OG0001144	Prbn.g_00409	Prag.g_01195
OG0001145	Prbn.g_01092	Prag.g_01345
OG0001146	Prbn.g_01080	Prag.g_01359
OG0001147	Prbn.g_01060	Prag.g_01375
OG0001148	Prbn.g_01242	Prag.g_01391
OG0001149	Prbn.g_00153	Prag.g_01392
OG0001150	Prbn.g_00154	Prag.g_01393
OG0001151	Prbn.g_00165	Prag.g_01404
OG0001152	Prbn.g_00166	Prag.g_01405
OG0001153	Prbn.g_00244	Prag.g_01521
OG0001154	Prbn.g_00245	Prag.g_01523
OG0001155	Prbn.g_00262	Prag.g_01535
OG0001156	Prbn.g_00265	Prag.g_01538
OG0001157	Prbn.g_00266	Prag.g_01539
OG0001158	Prbn.g_00267	Prag.g_01540
OG0001159	Prbn.g_00268	Prag.g_01541
OG0001160	Prbn.g_00900	Prag.g_01565
OG0001161	Prbn.g_01688	Prag.g_01576
OG0001162	Prbn.g_00134	Prag.g_01587
OG0001163	Prbn.g_01736	Prag.g_01661
OG0001164	Prbn.g_01740	Prag.g_01665
OG0001165	Prbn.g_01743	Prag.g_01668
OG0001166	Prbn.g_01764	Prag.g_01688
OG0001167	Prbn.g_01782	Prag.g_01705
OG0001168	Prbn.g_01784	Prag.g_01707
OG0001169	Prbn.g_01786	Prag.g_01709
OG0001170	Prbn.g_01788	Prag.g_01711
OG0001171	Prbn.g_01798	Prag.g_01721
OG0001172	Prbn.g_01814	Prag.g_01735
OG0001173	Prbn.g_01815	Prag.g_01736
OG0001174	Prbn.g_01823	Prag.g_01744
OG0001175	Prbn.g_01824	Prag.g_01745
OG0001176	Prbn.g_01832	Prag.g_01752
OG0001177	Prbn.g_01834	Prag.g_01754
OG0001178	Prbn.g_01750	Prag.g_01759
OG0001179	Prbn.g_01864	Prag.g_01788
OG0001180	Prbn.g_01887	Prag.g_01810
OG0001181	Prbn.g_01891	Prag.g_01814
OG0001182	Prbn.g_01899	Prag.g_01821
OG0001183	Prbn.g_01904	Prag.g_01825
OG0001184	Prbn.g_01017	Prag.g_01841
OG0001185	Prbn.g_01001	Prag.g_01855
OG0001186	Prbn.g_00977	Prag.g_01879
OG0001187	Prbn.g_00974	Prag.g_01883
OG0001188	Prbn.g_00972	Prag.g_01885
OG0001189	Prbn.g_00956	Prag.g_01902
OG0001190	Prbn.g_00951	Prag.g_01906
OG0001191	Prbn.g_00941	Prag.g_01916
OG0001192	Prbn.g_00936	Prag.g_01921
OG0001193	Prbn.g_00924	Prag.g_01931
OG0001194	Prbn.g_00923	Prag.g_01932
OG0001195	Prbn.g_00922	Prag.g_01933
OG0001196	Prbn.g_00906	Prag.g_01946
OG0001198	Prbn.g_00297	Prag.g_01954
OG0001199	Prbn.g_00703	Prag.g_00068
OG0001201	Prbn.g_01311	Prag.g_00101
OG0001202	Prbn.g_00354	Prag.g_00192
OG0001203	Prbn.g_00312	Prag.g_00231
OG0001204	Prbn.g_00306	Prag.g_00236
OG0001205	Prbn.g_00668	Prag.g_00424
OG0001206	Prbn.g_00648	Prag.g_00441
OG0001207	Prbn.g_00637	Prag.g_00456
OG0001208	Prbn.g_00632	Prag.g_00461
OG0001209	Prbn.g_00581	Prag.g_00514
OG0001210	Prbn.g_00576	Prag.g_00519
OG0001211	Prbn.g_00566	Prag.g_00529
OG0001212	Prbn.g_00519	Prag.g_00574
OG0001213	Prbn.g_00484	Prag.g_00607
OG0001214	Prbn.g_00428	Prag.g_00615
OG0001215	Prbn.g_01573	Prag.g_00668
OG0001216	Prbn.g_01552	Prag.g_00694
OG0001217	Prbn.g_01023	Prag.g_00744
OG0001218	Prbn.g_01126	Prag.g_00752
OG0001219	Prbn.g_01447	Prag.g_00795
OG0001220	Prbn.g_01490	Prag.g_00856
OG0001221	Prbn.g_01610	Prag.g_00917
OG0001222	Prbn.g_01368	Prag.g_00956
OG0001223	Prbn.g_01400	Prag.g_00982
OG0001224	Prbn.g_01467	Prag.g_01032
OG0001225	Prbn.g_01469	Prag.g_01034
OG0001226	Prbn.g_00476	Prag.g_01060
OG0001227	Prbn.g_01141	Prag.g_01079
OG0001228	Prbn.g_00412	Prag.g_01198
OG0001229	Prbn.g_01127	Prag.g_01387
OG0001230	Prbn.g_00205	Prag.g_01480
OG0001231	Prbn.g_00691	Prag.g_01585
OG0001233	Prbn.g_01789	Prag.g_01712
OG0001234	Prbn.g_01826	Prag.g_01747
OG0001235	Prbn.g_01830	Prag.g_01756
OG0001236	Prbn.g_01919	Prag.g_01838
OG0001237	Prbn.g_01016	Prag.g_01842
OG0001238	Prbn.g_00940	Prag.g_01917
OG0001239	Prbn.g_00706	Prag.g_00065
OG0001241	Prbn.g_01318	Prag.g_00094
OG0001242	Prbn.g_01298	Prag.g_00112
OG0001243	Prbn.g_01291	Prag.g_00118
OG0001244	Prbn.g_01276	Prag.g_00134
OG0001245	Prbn.g_01150	Prag.g_00373
OG0001247	Prbn.g_01580	Prag.g_00661
OG0001248	Prbn.g_01578	Prag.g_00663
OG0001249	Prbn.g_00102	Prag.g_00784
OG0001250	Prbn.g_01503	Prag.g_00845
OG0001251	Prbn.g_01929	Prag.g_00893
OG0001252	Prbn.g_01462	Prag.g_01027
OG0001253	Prbn.g_00473	Prag.g_01080
OG0001254	Prbn.g_01652	Prag.g_01122
OG0001255	Prbn.g_01171	Prag.g_01137
OG0001256	Prbn.g_00893	Prag.g_01578
OG0001258	Prbn.g_01741	Prag.g_01666
OG0001259	Prbn.g_01787	Prag.g_01710
OG0001260	Prbn.g_01804	Prag.g_01727
OG0001261	Prbn.g_01872	Prag.g_01796
OG0001263	Prbn.g_01289	Prag.g_00121
OG0001265	Prbn.g_01299	Prag.g_00111
OG0001266	Prbn.g_00350	Prag.g_00196
OG0001267	Prbn.g_00047	Prag.g_00271
OG0001268	Prbn.g_00110	Prag.g_00334
OG0001269	Prbn.g_01491	Prag.g_00353
OG0001270	Prbn.g_00679	Prag.g_00413
OG0001271	Prbn.g_00642	Prag.g_00451
OG0001272	Prbn.g_00628	Prag.g_00465
OG0001273	Prbn.g_00422	Prag.g_00609
OG0001274	Prbn.g_00326	Prag.g_00681
OG0001275	Prbn.g_01390	Prag.g_00992
OG0001276	Prbn.g_01376	Prag.g_01011
OG0001277	Prbn.g_00918	Prag.g_01068
OG0001278	Prbn.g_00416	Prag.g_01203
OG0001279	Prbn.g_00810	Prag.g_01302
OG0001280	Prbn.g_01085	Prag.g_01354
OG0001281	Prbn.g_01079	Prag.g_01360
OG0001282	Prbn.g_01241	Prag.g_01390
OG0001284	Prbn.g_00287	Prag.g_01560
OG0001285	Prbn.g_01772	Prag.g_01695
OG0001286	Prbn.g_01885	Prag.g_01808
OG0001287	Prbn.g_00994	Prag.g_01863
OG0001288	Prbn.g_00984	Prag.g_01872
OG0001289	Prbn.g_01334	Prag.g_00081
OG0001290	Prbn.g_01319	Prag.g_00093
OG0001291	Prbn.g_01281	Prag.g_00128
OG0001292	Prbn.g_00014	Prag.g_00241
OG0001293	Prbn.g_00027	Prag.g_00252
OG0001295	Prbn.g_00146	Prag.g_00446
OG0001296	Prbn.g_00605	Prag.g_00488
OG0001297	Prbn.g_00600	Prag.g_00493
OG0001298	Prbn.g_00539	Prag.g_00555
OG0001299	Prbn.g_00842	Prag.g_00644
OG0001300	Prbn.g_01569	Prag.g_00671
OG0001301	Prbn.g_01564	Prag.g_00674
OG0001302	Prbn.g_01451	Prag.g_00793
OG0001303	Prbn.g_01707	Prag.g_00996
OG0001304	Prbn.g_01363	Prag.g_01021
OG0001305	Prbn.g_01475	Prag.g_01040
OG0001306	Prbn.g_01174	Prag.g_01139
OG0001307	Prbn.g_01215	Prag.g_01372
OG0001308	Prbn.g_00222	Prag.g_01500
OG0001309	Prbn.g_00865	Prag.g_01582
OG0001310	Prbn.g_01758	Prag.g_01681
OG0001312	Prbn.g_01438	Prag.g_00945
OG0001314	Prbn.g_00777	Prag.g_00735
OG0001315	Prbn.g_01136	Prag.g_00055
OG0001316	Prbn.g_01277	Prag.g_00133
OG0001317	Prbn.g_00316	Prag.g_00227
OG0001318	Prbn.g_00023	Prag.g_00248
OG0001319	Prbn.g_00040	Prag.g_00263
OG0001320	Prbn.g_01673, Prbn.g_01706	Prag.g_00374
OG0001321	Prbn.g_00662	Prag.g_00430
OG0001322	Prbn.g_00661	Prag.g_00431
OG0001323	Prbn.g_00595	Prag.g_00498
OG0001324	Prbn.g_01568	Prag.g_00672
OG0001325	Prbn.g_00859	Prag.g_00697
OG0001327	Prbn.g_01633	Prag.g_01051
OG0001328	Prbn.g_01103	Prag.g_01078
OG0001329	Prbn.g_01704	Prag.g_01113
OG0001330	Prbn.g_00876	Prag.g_01327
OG0001331	Prbn.g_00156	Prag.g_01395
OG0001332	Prbn.g_00258	Prag.g_01533
OG0001333	Prbn.g_01783	Prag.g_01706
OG0001334	Prbn.g_01907	Prag.g_01828
OG0001335	Prbn.g_01908	Prag.g_01829
OG0001339	Prbn.g_01316	Prag.g_00096
OG0001340	Prbn.g_00098	Prag.g_00319
OG0001341	Prbn.g_01134	Prag.g_00742
OG0001342	Prbn.g_01727	Prag.g_00788
OG0001343	Prbn.g_01932	Prag.g_00890
OG0001344	Prbn.g_01193	Prag.g_01157
OG0001345	Prbn.g_01209	Prag.g_01172
OG0001346	Prbn.g_01083	Prag.g_01356
OG0001348	Prbn.g_00148	Prag.g_01606
OG0001349	Prbn.g_00174	Prag.g_01489
OG0001351	Prbn.g_00656	Prag.g_00433
OG0001352	Prbn.g_01584	Prag.g_00658
OG0001353	Prbn.g_01513	Prag.g_00837
OG0001354	Prbn.g_01408	Prag.g_00974
OG0001355	Prbn.g_01354	Prag.g_01616
OG0001356	Prbn.g_01733	Prag.g_00769
OG0001359	Prbn.g_01931	Prag.g_00891
OG0001362	Prbn.g_00226	Prag.g_01504
OG0001363	Prbn.g_00228	Prag.g_01506
OG0001364	Prbn.g_01910	Prag.g_01831
OG0001365	Prbn.g_00947	Prag.g_01910
OG0001369	Prbn.g_01329	Prag.g_00086
OG0001371	Prbn.g_01585	Prag.g_00657
OG0001372	Prbn.g_00475	Prag.g_00751
OG0001375	Prbn.g_01933	Prag.g_00889
OG0001379	Prbn.g_01090	Prag.g_01349
OG0001380	Prbn.g_01124	Prag.g_01377
OG0001381	Prbn.g_01164	Prag.g_01383
OG0001382	Prbn.g_01121	Prag.g_01599
OG0001397	Prbn.g_00227	Prag.g_01505
OG0001398	Prbn.g_01637	Prag.g_01612
OG0001401	Prbn.g_01508	Prag.g_01280
OG0001402	Prbn.g_00490	Prag.g_00759
OG0001403	Prbn.g_00751	Prag.g_00030
OG0001404	Prbn.g_00709	Prag.g_00062
OG0001407	Prbn.g_01117	Prag.g_01058
OG0001409	Prbn.g_01197	Prag.g_01160
OG0001410	Prbn.g_01214	Prag.g_01373
OG0001414	Prbn.g_00321	Prag.g_00222
OG0001415	Prbn.g_00319	Prag.g_00224
OG0001418	Prbn.g_01579	Prag.g_00662
OG0001419	Prbn.g_01118	Prag.g_01059
OG0001421	Prbn.g_00892	Prag.g_01579
OG0001422	Prbn.g_01114	Prag.g_01604
OG0001424	Prbn.g_01042	Prag.g_01259
OG0001425	Prbn.g_00937	Prag.g_01920
OG0001428	Prbn.g_00382	Prag.g_00165
OG0001429	Prbn.g_01446	Prag.g_00796
OG0001430	Prbn.g_01125	Prag.g_01322
OG0001431	Prbn.g_00138, Prbn.g_01143	Prag.g_01325
OG0001433	Prbn.g_01732	Prag.g_00768
OG0001434	Prbn.g_01601	Prag.g_00925
OG0001437	Prbn.g_00320	Prag.g_00223
OG0001440	Prbn.g_01709, Prbn.g_01703	Prag.g_00396
OG0001443	Prbn.g_01128	Prag.g_01652
OG0001446	Prbn.g_01034	Prag.g_00073
OG0001448	Prbn.g_00658	Prag.g_00361
OG0001450	Prbn.g_01576	Prag.g_00665
OG0001451	Prbn.g_01479	Prag.g_00865
OG0001460	Prbn.g_01731	Prag.g_00767
OG0001463	Prbn.g_00054	Prag.g_00277
OG0001464	Prbn.g_00099	Prag.g_00320
OG0001465	Prbn.g_01557	Prag.g_00680
OG0001467	Prbn.g_01235	Prag.g_00785
OG0001468	Prbn.g_01941	Prag.g_01049
OG0001472	Prbn.g_00467	Prag.g_01581
OG0001477	Prbn.g_00833	Prag.g_01256
OG0001481	Prbn.g_01104	Prag.g_00367
OG0001485	Prbn.g_00803	Prag.g_01617
OG0001486	Prbn.g_01187	Prag.g_01151
OG0001491	Prbn.g_01454	Prag.g_00791
OG0001496	Prbn.g_00831	Prag.g_01254
OG0001497	Prbn.g_00832	Prag.g_01255
OG0001500	Prbn.g_00029	Prag.g_00254
OG0001501	Prbn.g_01635	Prag.g_00683
OG0001503	Prbn.g_01028	Prag.g_01127
OG0001506	Prbn.g_00256	Prag.g_01531
OG0001514	Prbn.g_00830	Prag.g_01253
OG0001521	Prbn.g_01456	Prag.g_00743
OG0001523	Prbn.g_01655	Prag.g_01124
OG0001524	Prbn.g_01656	Prag.g_01125
OG0001525	Prbn.g_01710	Prag.g_01589
OG0001526	Prbn.g_00721	Prag.g_01422
OG0001549	Prbn.g_01481	Prag.g_00863
OG0001550	Prbn.g_01024	Prag.g_01111
OG0001552	Prbn.g_00889	Prag.g_01217
OG0001564	Prbn.g_00722	Prag.g_01435
OG0001565	Prbn.g_00784	Prag.g_00395
OG0001566	Prbn.g_01588	Prag.g_00654
OG0001569	Prbn.g_00774	Prag.g_01086
OG0001571	Prbn.g_00813	Prag.g_01104
OG0001581	Prbn.g_01065	Prag.g_00137
OG0001583	Prbn.g_01455	Prag.g_00790
OG0001587	Prbn.g_01806	Prag.g_01729
OG0001595	Prbn.g_00711	Prag.g_00061
OG0001596	Prbn.g_00702	Prag.g_00069
OG0001597	Prbn.g_00253	Prag.g_00356
OG0001598	Prbn.g_01566	Prag.g_01640, Prag.g_01272
OG0001599	Prbn.g_00650	Prag.g_00439
OG0001600	Prbn.g_00603	Prag.g_00490
OG0001601	Prbn.g_01590	Prag.g_00652
OG0001603	Prbn.g_01452	Prag.g_00792
OG0001604	Prbn.g_01613	Prag.g_00914
OG0001605	Prbn.g_01029	Prag.g_01004
OG0001606	Prbn.g_01019	Prag.g_01065
OG0001607	Prbn.g_00801	Prag.g_01126
OG0001608	Prbn.g_01360	Prag.g_01380
OG0001609	Prbn.g_00254	Prag.g_01529
OG0001610	Prbn.g_00257	Prag.g_01532
OG0001611	Prbn.g_01666	Prag.g_01592
OG0001626	Prbn.g_00796	Prag.g_00741
OG0001628	Prbn.g_00477	Prag.g_00754
OG0001629	Prbn.g_00822	Prag.g_00755
OG0001630	Prbn.g_01924	Prag.g_00896
OG0001631	Prbn.g_00805	Prag.g_01054
OG0001648	Prbn.g_01681	Prag.g_00366
OG0001649	Prbn.g_01021	Prag.g_01056
OG0001650	Prbn.g_01705, Prbn.g_00141	Prag.g_01628
OG0001651	Prbn.g_01153	Prag.g_01590
OG0001662	Prbn.g_01639	Prag.g_01096
OG0001663	Prbn.g_01170	Prag.g_01136
OG0001664	Prbn.g_01643	Prag.g_01268
OG0001665	Prbn.g_01163	Prag.g_01271
OG0001668	Prbn.g_01669, Prbn.g_01699	Prag.g_01244, Prag.g_01653
OG0001670	Prbn.g_00790	Prag.g_01623
OG0001684	Prbn.g_00526	Prag.g_00567
OG0001685	Prbn.g_00472	Prag.g_00867
OG0001686	Prbn.g_01149	Prag.g_01003
OG0001687	Prbn.g_00652	Prag.g_01048
OG0001689	Prbn.g_00986	Prag.g_01870
OG0001697	Prbn.g_01453	Prag.g_00875
OG0001701	Prbn.g_00720	Prag.g_01731
OG0001705	Prbn.g_01808	Prag.g_00389
OG0001706	Prbn.g_00128	Prag.g_00716
OG0001707	Prbn.g_01142	Prag.g_01073
OG0001709	Prbn.g_00188	Prag.g_01469
OG0001710	Prbn.g_00459	Prag.g_01750
OG0001725	Prbn.g_00132	Prag.g_00381
OG0001780	Prbn.g_00179	Prag.g_01449, Prag.g_01461
OG0001834	Prbn.g_00176	Prag.g_01447
OG0001836	Prbn.g_01237	Prag.g_01274, Prag.g_01221
OG0001963	Prbn.g_00873	Prag.g_01642
OG0002030	Prbn.g_01658	Prag.g_00725
OG0002034	Prbn.g_00481	Prag.g_01211
OG0002036	Prbn.g_00882	Prag.g_01643
OG0002275	Prbn.g_01715	Prag.g_01233
OG0002293	Prbn.g_00816	Prag.g_01260
OG0002326	Prbn.g_01682	Prag.g_00717
OG0002377	Prbn.g_01238	Prag.g_01273
OG0002499	Prbn.g_00872	Prag.g_01644
OG0002806	Prbn.g_00789	Prag.g_01261
OG0003060	Prbn.g_00453	Prag.g_01237
OG0003061	Prbn.g_00454	Prag.g_01238
OG0003062	Prbn.g_00455	Prag.g_01239
