Orthogroup	Prbn	Prba
OG0001119	Prbn.g_01403	Prba.g_01322
OG0001120	Prbn.g_01401	Prba.g_01320
OG0001122	Prbn.g_01381	Prba.g_01292
OG0001123	Prbn.g_01375	Prba.g_01288
OG0001124	Prbn.g_01373	Prba.g_01286
OG0001125	Prbn.g_01371	Prba.g_01285
OG0001126	Prbn.g_01460	Prba.g_01275
OG0001127	Prbn.g_01461	Prba.g_01274
OG0001128	Prbn.g_01463	Prba.g_01272
OG0001129	Prbn.g_01464	Prba.g_01271
OG0001130	Prbn.g_01465	Prba.g_01270
OG0001131	Prbn.g_00692	Prba.g_01234
OG0001132	Prbn.g_01039	Prba.g_01225
OG0001133	Prbn.g_01239	Prba.g_00729
OG0001134	Prbn.g_01650	Prba.g_00097
OG0001135	Prbn.g_01653	Prba.g_00094
OG0001136	Prbn.g_01186	Prba.g_00067
OG0001137	Prbn.g_01198	Prba.g_00055
OG0001138	Prbn.g_00392	Prba.g_00037
OG0001139	Prbn.g_00394	Prba.g_00036
OG0001140	Prbn.g_00395	Prba.g_00035
OG0001141	Prbn.g_00396	Prba.g_00034
OG0001142	Prbn.g_00397	Prba.g_00033
OG0001143	Prbn.g_00404	Prba.g_00026
OG0001144	Prbn.g_00409	Prba.g_00021
OG0001145	Prbn.g_01092	Prba.g_01184
OG0001146	Prbn.g_01080	Prba.g_01196
OG0001147	Prbn.g_01060	Prba.g_00210
OG0001148	Prbn.g_01242	Prba.g_00194
OG0001149	Prbn.g_00153	Prba.g_00193
OG0001150	Prbn.g_00154	Prba.g_00192
OG0001151	Prbn.g_00165	Prba.g_00181
OG0001152	Prbn.g_00166	Prba.g_00180
OG0001153	Prbn.g_00244	Prba.g_00681
OG0001154	Prbn.g_00245	Prba.g_00680
OG0001155	Prbn.g_00262	Prba.g_00343
OG0001156	Prbn.g_00265	Prba.g_00340
OG0001157	Prbn.g_00266	Prba.g_00339
OG0001158	Prbn.g_00267	Prba.g_00338
OG0001159	Prbn.g_00268	Prba.g_00337
OG0001160	Prbn.g_00900	Prba.g_00313
OG0001161	Prbn.g_01688	Prba.g_00300
OG0001162	Prbn.g_00134	Prba.g_00289
OG0001163	Prbn.g_01736	Prba.g_00234
OG0001164	Prbn.g_01740	Prba.g_00230
OG0001165	Prbn.g_01743	Prba.g_00227
OG0001166	Prbn.g_01764	Prba.g_00601
OG0001167	Prbn.g_01782	Prba.g_00584
OG0001168	Prbn.g_01784	Prba.g_00582
OG0001169	Prbn.g_01786	Prba.g_00580
OG0001170	Prbn.g_01788	Prba.g_00578
OG0001171	Prbn.g_01798	Prba.g_00569
OG0001172	Prbn.g_01814	Prba.g_00360
OG0001173	Prbn.g_01815	Prba.g_00361
OG0001174	Prbn.g_01823	Prba.g_00369
OG0001175	Prbn.g_01824	Prba.g_00370
OG0001176	Prbn.g_01832	Prba.g_00377
OG0001177	Prbn.g_01834	Prba.g_00380
OG0001178	Prbn.g_01750	Prba.g_00385
OG0001179	Prbn.g_01864	Prba.g_00413
OG0001180	Prbn.g_01887	Prba.g_00435
OG0001181	Prbn.g_01891	Prba.g_01048
OG0001182	Prbn.g_01899	Prba.g_01055
OG0001183	Prbn.g_01904	Prba.g_01060
OG0001184	Prbn.g_01017	Prba.g_01076
OG0001185	Prbn.g_01001	Prba.g_00762
OG0001186	Prbn.g_00977	Prba.g_00786
OG0001187	Prbn.g_00974	Prba.g_00790
OG0001188	Prbn.g_00972	Prba.g_00793
OG0001189	Prbn.g_00956	Prba.g_00810
OG0001190	Prbn.g_00951	Prba.g_00814
OG0001191	Prbn.g_00941	Prba.g_00824
OG0001192	Prbn.g_00936	Prba.g_00829
OG0001193	Prbn.g_00924	Prba.g_00839
OG0001194	Prbn.g_00923	Prba.g_00840
OG0001195	Prbn.g_00922	Prba.g_00841
OG0001196	Prbn.g_00906	Prba.g_01782
OG0001198	Prbn.g_00297	Prba.g_01790
OG0001199	Prbn.g_00703	Prba.g_01862
OG0001201	Prbn.g_01311	Prba.g_01896
OG0001202	Prbn.g_00354	Prba.g_00655
OG0001203	Prbn.g_00312	Prba.g_00457
OG0001204	Prbn.g_00306	Prba.g_00462
OG0001205	Prbn.g_00668	Prba.g_01016
OG0001206	Prbn.g_00648	Prba.g_00999
OG0001207	Prbn.g_00637	Prba.g_00984
OG0001208	Prbn.g_00632	Prba.g_00979
OG0001209	Prbn.g_00581	Prba.g_00926
OG0001210	Prbn.g_00576	Prba.g_01775
OG0001211	Prbn.g_00566	Prba.g_01765
OG0001212	Prbn.g_00519	Prba.g_01721
OG0001213	Prbn.g_00484	Prba.g_01688
OG0001214	Prbn.g_00428	Prba.g_01680
OG0001215	Prbn.g_01573	Prba.g_01627
OG0001216	Prbn.g_01552	Prba.g_01592
OG0001217	Prbn.g_01023	Prba.g_01554
OG0001218	Prbn.g_01126	Prba.g_01547
OG0001219	Prbn.g_01447	Prba.g_01510
OG0001220	Prbn.g_01490	Prba.g_01447
OG0001221	Prbn.g_01610	Prba.g_01384
OG0001222	Prbn.g_01368	Prba.g_01345
OG0001223	Prbn.g_01400	Prba.g_01319
OG0001224	Prbn.g_01467	Prba.g_01268
OG0001225	Prbn.g_01469	Prba.g_01266
OG0001226	Prbn.g_00476	Prba.g_01240
OG0001227	Prbn.g_01141	Prba.g_01222
OG0001228	Prbn.g_00412	Prba.g_00018
OG0001229	Prbn.g_01127	Prba.g_00198
OG0001230	Prbn.g_00205	Prba.g_00105
OG0001231	Prbn.g_00691	Prba.g_00291
OG0001233	Prbn.g_01789	Prba.g_00577
OG0001234	Prbn.g_01826	Prba.g_00372
OG0001235	Prbn.g_01830	Prba.g_00382
OG0001236	Prbn.g_01919	Prba.g_01073
OG0001237	Prbn.g_01016	Prba.g_01077
OG0001238	Prbn.g_00940	Prba.g_00825
OG0001239	Prbn.g_00706	Prba.g_01859
OG0001240	Prbn.g_01328	Prba.g_01881
OG0001241	Prbn.g_01318	Prba.g_01889
OG0001242	Prbn.g_01298	Prba.g_01907
OG0001243	Prbn.g_01291	Prba.g_01913
OG0001244	Prbn.g_01276	Prba.g_01929
OG0001245	Prbn.g_01150	Prba.g_00874
OG0001247	Prbn.g_01580	Prba.g_01634
OG0001248	Prbn.g_01578	Prba.g_01632
OG0001249	Prbn.g_00102	Prba.g_01521
OG0001250	Prbn.g_01503	Prba.g_01458
OG0001251	Prbn.g_01929	Prba.g_01410
OG0001252	Prbn.g_01462	Prba.g_01273
OG0001253	Prbn.g_00473	Prba.g_01221
OG0001254	Prbn.g_01652	Prba.g_00095
OG0001255	Prbn.g_01171	Prba.g_00080
OG0001256	Prbn.g_00893	Prba.g_00298
OG0001258	Prbn.g_01741	Prba.g_00229
OG0001259	Prbn.g_01787	Prba.g_00579
OG0001260	Prbn.g_01804	Prba.g_00563
OG0001261	Prbn.g_01872	Prba.g_00421
OG0001263	Prbn.g_01289	Prba.g_01916
OG0001265	Prbn.g_01299	Prba.g_01906
OG0001266	Prbn.g_00350	Prba.g_00659
OG0001267	Prbn.g_00047	Prba.g_00497
OG0001268	Prbn.g_00110	Prba.g_00555
OG0001269	Prbn.g_01491	Prba.g_00853
OG0001270	Prbn.g_00679	Prba.g_01027
OG0001271	Prbn.g_00642	Prba.g_00989
OG0001272	Prbn.g_00628	Prba.g_00975
OG0001273	Prbn.g_00422	Prba.g_01686
OG0001274	Prbn.g_00326	Prba.g_01614
OG0001275	Prbn.g_01390	Prba.g_01309
OG0001276	Prbn.g_01376	Prba.g_01289
OG0001277	Prbn.g_00918	Prba.g_01232
OG0001278	Prbn.g_00416	Prba.g_00013
OG0001279	Prbn.g_00810	Prba.g_01136
OG0001280	Prbn.g_01085	Prba.g_01191
OG0001281	Prbn.g_01079	Prba.g_01197
OG0001282	Prbn.g_01241	Prba.g_00195
OG0001283	Prbn.g_00909	Prba.g_00176
OG0001284	Prbn.g_00287	Prba.g_00318
OG0001285	Prbn.g_01772	Prba.g_00594
OG0001286	Prbn.g_01885	Prba.g_00433
OG0001287	Prbn.g_00994	Prba.g_00770
OG0001288	Prbn.g_00984	Prba.g_00779
OG0001289	Prbn.g_01334	Prba.g_01875
OG0001290	Prbn.g_01319	Prba.g_01888
OG0001291	Prbn.g_01281	Prba.g_01923
OG0001292	Prbn.g_00014	Prba.g_00467
OG0001293	Prbn.g_00027	Prba.g_00479
OG0001295	Prbn.g_00146	Prba.g_00994
OG0001296	Prbn.g_00605	Prba.g_00952
OG0001297	Prbn.g_00600	Prba.g_00947
OG0001298	Prbn.g_00539	Prba.g_01739
OG0001299	Prbn.g_00842	Prba.g_01651
OG0001300	Prbn.g_01569	Prba.g_01624
OG0001301	Prbn.g_01564	Prba.g_01621
OG0001302	Prbn.g_01451	Prba.g_01512
OG0001303	Prbn.g_01707	Prba.g_01305
OG0001304	Prbn.g_01363	Prba.g_01279
OG0001305	Prbn.g_01475	Prba.g_01260
OG0001306	Prbn.g_01174	Prba.g_00078
OG0001307	Prbn.g_01215	Prba.g_00213
OG0001308	Prbn.g_00222	Prba.g_00703
OG0001309	Prbn.g_00865	Prba.g_00294
OG0001310	Prbn.g_01758	Prba.g_00608
OG0001311	Prbn.g_01374	Prba.g_01287
OG0001312	Prbn.g_01438	Prba.g_01356
OG0001314	Prbn.g_00777	Prba.g_01562
OG0001315	Prbn.g_01136	Prba.g_01850
OG0001316	Prbn.g_01277	Prba.g_01928
OG0001317	Prbn.g_00316	Prba.g_00453
OG0001318	Prbn.g_00023	Prba.g_00475
OG0001319	Prbn.g_00040	Prba.g_00490
OG0001320	Prbn.g_01673, Prbn.g_01706	Prba.g_00876
OG0001321	Prbn.g_00662	Prba.g_01010
OG0001322	Prbn.g_00661	Prba.g_01009
OG0001323	Prbn.g_00595	Prba.g_00942
OG0001324	Prbn.g_01568	Prba.g_01623
OG0001325	Prbn.g_00859	Prba.g_01589
OG0001327	Prbn.g_01633	Prba.g_01248
OG0001328	Prbn.g_01103	Prba.g_01223
OG0001329	Prbn.g_01704	Prba.g_00104, Prba.g_00721
OG0001330	Prbn.g_00876	Prba.g_01166
OG0001331	Prbn.g_00156	Prba.g_00190
OG0001332	Prbn.g_00258	Prba.g_00345
OG0001333	Prbn.g_01783	Prba.g_00583
OG0001334	Prbn.g_01907	Prba.g_01063
OG0001335	Prbn.g_01908	Prba.g_01064
OG0001339	Prbn.g_01316	Prba.g_01891
OG0001340	Prbn.g_00098	Prba.g_00544
OG0001341	Prbn.g_01134	Prba.g_01556
OG0001342	Prbn.g_01727	Prba.g_01517
OG0001343	Prbn.g_01932	Prba.g_01413
OG0001344	Prbn.g_01193	Prba.g_00059
OG0001345	Prbn.g_01209	Prba.g_00044
OG0001346	Prbn.g_01083	Prba.g_01193
OG0001349	Prbn.g_00174	Prba.g_00116
OG0001351	Prbn.g_00656	Prba.g_01007
OG0001352	Prbn.g_01584	Prba.g_01637
OG0001353	Prbn.g_01513	Prba.g_01467
OG0001354	Prbn.g_01408	Prba.g_01327
OG0001355	Prbn.g_01354	Prba.g_00262
OG0001356	Prbn.g_01733	Prba.g_01535
OG0001359	Prbn.g_01931	Prba.g_01412
OG0001362	Prbn.g_00226	Prba.g_00699
OG0001363	Prbn.g_00228	Prba.g_00697
OG0001364	Prbn.g_01910	Prba.g_01066
OG0001365	Prbn.g_00947	Prba.g_00818
OG0001369	Prbn.g_01329	Prba.g_01880
OG0001371	Prbn.g_01585	Prba.g_01638
OG0001372	Prbn.g_00475	Prba.g_01548
OG0001375	Prbn.g_01933	Prba.g_01414
OG0001379	Prbn.g_01090	Prba.g_01186
OG0001380	Prbn.g_01124	Prba.g_00208
OG0001381	Prbn.g_01164	Prba.g_00202
OG0001382	Prbn.g_01121	Prba.g_00277
OG0001397	Prbn.g_00227	Prba.g_00698
OG0001398	Prbn.g_01637	Prba.g_00265
OG0001402	Prbn.g_00490	Prba.g_01540
OG0001403	Prbn.g_00751	Prba.g_01823
OG0001404	Prbn.g_00709	Prba.g_01856
OG0001407	Prbn.g_01117	Prba.g_01242
OG0001409	Prbn.g_01197	Prba.g_00056
OG0001410	Prbn.g_01214	Prba.g_00212
OG0001414	Prbn.g_00321	Prba.g_00448
OG0001415	Prbn.g_00319	Prba.g_00450
OG0001418	Prbn.g_01579	Prba.g_01633
OG0001419	Prbn.g_01118	Prba.g_01241
OG0001421	Prbn.g_00892	Prba.g_00297
OG0001422	Prbn.g_01114	Prba.g_00272
OG0001424	Prbn.g_01042	Prba.g_01409
OG0001425	Prbn.g_00937	Prba.g_00828
OG0001428	Prbn.g_00382	Prba.g_00628
OG0001429	Prbn.g_01446	Prba.g_01509
OG0001430	Prbn.g_01125	Prba.g_01161
OG0001431	Prbn.g_00138, Prbn.g_01143	Prba.g_01164
OG0001433	Prbn.g_01732	Prba.g_01536
OG0001434	Prbn.g_01601	Prba.g_01376
OG0001437	Prbn.g_00320	Prba.g_00449
OG0001440	Prbn.g_01709, Prbn.g_01703	Prba.g_01041
OG0001446	Prbn.g_01034	Prba.g_01867
OG0001448	Prbn.g_00658	Prba.g_00860
OG0001450	Prbn.g_01576	Prba.g_01630
OG0001451	Prbn.g_01479	Prba.g_01438
OG0001460	Prbn.g_01731	Prba.g_01537
OG0001463	Prbn.g_00054	Prba.g_00503
OG0001464	Prbn.g_00099	Prba.g_00545
OG0001465	Prbn.g_01557	Prba.g_01615
OG0001467	Prbn.g_01235	Prba.g_01520
OG0001468	Prbn.g_01941	Prba.g_01250
OG0001472	Prbn.g_00467	Prba.g_00295
OG0001481	Prbn.g_01104	Prba.g_00867
OG0001483	Prbn.g_01661	Prba.g_00242
OG0001485	Prbn.g_00803	Prba.g_00261
OG0001486	Prbn.g_01187	Prba.g_00066
OG0001491	Prbn.g_01454	Prba.g_01514
OG0001500	Prbn.g_00029	Prba.g_00481
OG0001501	Prbn.g_01635	Prba.g_01612
OG0001503	Prbn.g_01028	Prba.g_00090
OG0001505	Prbn.g_01056	Prba.g_00163
OG0001506	Prbn.g_00256	Prba.g_00347
OG0001521	Prbn.g_01456	Prba.g_01555
OG0001522	Prbn.g_01512	Prba.g_01466
OG0001523	Prbn.g_01655	Prba.g_00093
OG0001524	Prbn.g_01656	Prba.g_00092
OG0001525	Prbn.g_01710	Prba.g_00286
OG0001526	Prbn.g_00721	Prba.g_00355
OG0001549	Prbn.g_01481	Prba.g_01440
OG0001550	Prbn.g_01024	Prba.g_00724
OG0001552	Prbn.g_00889	Prba.g_01082
OG0001564	Prbn.g_00722	Prba.g_00133
OG0001565	Prbn.g_00784	Prba.g_01042
OG0001566	Prbn.g_01588	Prba.g_01641
OG0001569	Prbn.g_00774	Prba.g_01215
OG0001571	Prbn.g_00813	Prba.g_00731
OG0001581	Prbn.g_01065	Prba.g_01932
OG0001583	Prbn.g_01455	Prba.g_01515
OG0001584	Prbn.g_00852	Prba.g_01364
OG0001587	Prbn.g_01806	Prba.g_00353
OG0001595	Prbn.g_00711	Prba.g_01855
OG0001596	Prbn.g_00702	Prba.g_01863
OG0001597	Prbn.g_00253	Prba.g_00855
OG0001599	Prbn.g_00650	Prba.g_01001
OG0001600	Prbn.g_00603	Prba.g_00950
OG0001601	Prbn.g_01590	Prba.g_01643
OG0001603	Prbn.g_01452	Prba.g_01513
OG0001604	Prbn.g_01613	Prba.g_01387
OG0001605	Prbn.g_01029	Prba.g_01296
OG0001606	Prbn.g_01019	Prba.g_01235
OG0001607	Prbn.g_00801	Prba.g_00091
OG0001608	Prbn.g_01360	Prba.g_00205
OG0001609	Prbn.g_00254	Prba.g_00349
OG0001610	Prbn.g_00257	Prba.g_00346
OG0001611	Prbn.g_01666	Prba.g_00283
OG0001626	Prbn.g_00796	Prba.g_01557
OG0001628	Prbn.g_00477	Prba.g_01545
OG0001629	Prbn.g_00822	Prba.g_01544
OG0001630	Prbn.g_01924	Prba.g_01406
OG0001631	Prbn.g_00805	Prba.g_01245
OG0001648	Prbn.g_01681	Prba.g_00866
OG0001649	Prbn.g_01021	Prba.g_01244
OG0001651	Prbn.g_01153	Prba.g_00285
OG0001661	Prbn.g_00792	Prba.g_00921, Prba.g_01046
OG0001662	Prbn.g_01639	Prba.g_00744
OG0001663	Prbn.g_01170	Prba.g_00081
OG0001664	Prbn.g_01643	Prba.g_01124
OG0001665	Prbn.g_01163	Prba.g_01127
OG0001670	Prbn.g_00790	Prba.g_00254
OG0001685	Prbn.g_00472	Prba.g_01436
OG0001686	Prbn.g_01149	Prba.g_01297
OG0001687	Prbn.g_00652	Prba.g_01251
OG0001689	Prbn.g_00986	Prba.g_00777
OG0001697	Prbn.g_01453	Prba.g_01428
OG0001699	Prbn.g_01649	Prba.g_00241
OG0001701	Prbn.g_00720	Prba.g_00356
OG0001705	Prbn.g_01808	Prba.g_00897
OG0001707	Prbn.g_01142	Prba.g_01228
OG0001709	Prbn.g_00188	Prba.g_00117
OG0001710	Prbn.g_00459	Prba.g_00375
OG0001725	Prbn.g_00132	Prba.g_00883
OG0001780	Prbn.g_00179	Prba.g_00138
OG0001834	Prbn.g_00176	Prba.g_00141, Prba.g_00142
OG0001922	Prbn.g_00194	Prba.g_01207
OG0001988	Prbn.g_01108	Prba.g_01209
OG0002030	Prbn.g_01658	Prba.g_01210
OG0002034	Prbn.g_00481	Prba.g_00005
OG0002098	Prbn.g_01223	Prba.g_00147
OG0002321	Prbn.g_00180	Prba.g_00140
OG0002588	Prbn.g_00191	Prba.g_00119
OG0002702	Prbn.g_01717	Prba.g_01091
