Orthogroup	Prbn	Syab
OG0001115	Prbn.g_01407	Syab.g_01357
OG0001116	Prbn.g_01406	Syab.g_01355
OG0001117	Prbn.g_01405	Syab.g_01354
OG0001118	Prbn.g_01404	Syab.g_01353
OG0001119	Prbn.g_01403	Syab.g_01351
OG0001120	Prbn.g_01401	Syab.g_01347
OG0001122	Prbn.g_01381	Syab.g_01320
OG0001123	Prbn.g_01375	Syab.g_01312
OG0001124	Prbn.g_01373	Syab.g_01310
OG0001125	Prbn.g_01371	Syab.g_01308
OG0001126	Prbn.g_01460	Syab.g_01231
OG0001127	Prbn.g_01461	Syab.g_01230
OG0001128	Prbn.g_01463	Syab.g_01227
OG0001129	Prbn.g_01464	Syab.g_01225
OG0001130	Prbn.g_01465	Syab.g_01224
OG0001131	Prbn.g_00692	Syab.g_01609
OG0001132	Prbn.g_01039	Syab.g_01790
OG0001133	Prbn.g_01239	Syab.g_01895
OG0001134	Prbn.g_01650	Syab.g_01748
OG0001135	Prbn.g_01653	Syab.g_01747
OG0001136	Prbn.g_01186	Syab.g_00966
OG0001137	Prbn.g_01198	Syab.g_00990
OG0001138	Prbn.g_00392	Syab.g_01023
OG0001139	Prbn.g_00394	Syab.g_01025
OG0001140	Prbn.g_00395	Syab.g_01026, Syab.g_00642
OG0001141	Prbn.g_00396	Syab.g_01027
OG0001142	Prbn.g_00397	Syab.g_01028
OG0001143	Prbn.g_00404	Syab.g_01037
OG0001144	Prbn.g_00409	Syab.g_01052
OG0001145	Prbn.g_01092	Syab.g_00928
OG0001146	Prbn.g_01080	Syab.g_00907
OG0001147	Prbn.g_01060	Syab.g_00716
OG0001148	Prbn.g_01242	Syab.g_02085
OG0001149	Prbn.g_00153	Syab.g_02084
OG0001150	Prbn.g_00154	Syab.g_02083
OG0001151	Prbn.g_00165	Syab.g_02070
OG0001152	Prbn.g_00166	Syab.g_02069
OG0001153	Prbn.g_00244	Syab.g_00731
OG0001154	Prbn.g_00245	Syab.g_00730
OG0001155	Prbn.g_00262	Syab.g_02171
OG0001156	Prbn.g_00265	Syab.g_02174
OG0001157	Prbn.g_00266	Syab.g_02175
OG0001158	Prbn.g_00267	Syab.g_02176
OG0001159	Prbn.g_00268	Syab.g_02177
OG0001160	Prbn.g_00900	Syab.g_02231
OG0001161	Prbn.g_01688	Syab.g_02797
OG0001162	Prbn.g_00134	Syab.g_00893
OG0001163	Prbn.g_01736	Syab.g_02241
OG0001164	Prbn.g_01740	Syab.g_02247
OG0001165	Prbn.g_01743	Syab.g_02252
OG0001166	Prbn.g_01764	Syab.g_02296
OG0001167	Prbn.g_01782	Syab.g_02322
OG0001168	Prbn.g_01784	Syab.g_02324
OG0001169	Prbn.g_01786	Syab.g_02326
OG0001170	Prbn.g_01788	Syab.g_02328
OG0001171	Prbn.g_01798	Syab.g_02339
OG0001172	Prbn.g_01814	Syab.g_00371
OG0001173	Prbn.g_01815	Syab.g_00372
OG0001174	Prbn.g_01823	Syab.g_00380
OG0001175	Prbn.g_01824	Syab.g_00381
OG0001176	Prbn.g_01832	Syab.g_00398
OG0001177	Prbn.g_01834	Syab.g_00396
OG0001178	Prbn.g_01750	Syab.g_02263
OG0001179	Prbn.g_01864	Syab.g_00427
OG0001180	Prbn.g_01887	Syab.g_00453
OG0001181	Prbn.g_01891	Syab.g_00457
OG0001182	Prbn.g_01899	Syab.g_00467
OG0001183	Prbn.g_01904	Syab.g_00474
OG0001184	Prbn.g_01017	Syab.g_00196
OG0001185	Prbn.g_01001	Syab.g_00119
OG0001186	Prbn.g_00977	Syab.g_00085
OG0001187	Prbn.g_00974	Syab.g_00081
OG0001188	Prbn.g_00972	Syab.g_00079
OG0001189	Prbn.g_00956	Syab.g_00058
OG0001190	Prbn.g_00951	Syab.g_02755
OG0001191	Prbn.g_00941	Syab.g_02771
OG0001192	Prbn.g_00936	Syab.g_02778
OG0001193	Prbn.g_00924	Syab.g_02827
OG0001194	Prbn.g_00923	Syab.g_02833
OG0001195	Prbn.g_00922	Syab.g_02834
OG0001196	Prbn.g_00906	Syab.g_02896
OG0001198	Prbn.g_00297	Syab.g_02911
OG0001199	Prbn.g_00703	Syab.g_02440
OG0001201	Prbn.g_01311	Syab.g_02501
OG0001202	Prbn.g_00354	Syab.g_02635
OG0001203	Prbn.g_00312	Syab.g_02369
OG0001204	Prbn.g_00306	Syab.g_00353
OG0001205	Prbn.g_00668	Syab.g_00593
OG0001206	Prbn.g_00648	Syab.g_00641
OG0001207	Prbn.g_00637	Syab.g_02088
OG0001208	Prbn.g_00632	Syab.g_02098
OG0001209	Prbn.g_00581	Syab.g_02038
OG0001210	Prbn.g_00576	Syab.g_02030
OG0001211	Prbn.g_00566	Syab.g_02013
OG0001212	Prbn.g_00519	Syab.g_01955
OG0001213	Prbn.g_00484	Syab.g_01886
OG0001214	Prbn.g_00428	Syab.g_01872
OG0001215	Prbn.g_01573	Syab.g_01171
OG0001216	Prbn.g_01552	Syab.g_01269
OG0001217	Prbn.g_01023	Syab.g_01464
OG0001218	Prbn.g_01126	Syab.g_00723
OG0001220	Prbn.g_01490	Syab.g_01737
OG0001221	Prbn.g_01610	Syab.g_01607
OG0001222	Prbn.g_01368	Syab.g_01396
OG0001223	Prbn.g_01400	Syab.g_01345
OG0001224	Prbn.g_01467	Syab.g_01214
OG0001225	Prbn.g_01469	Syab.g_01212
OG0001226	Prbn.g_00476	Syab.g_02450
OG0001227	Prbn.g_01141	Syab.g_00891
OG0001228	Prbn.g_00412	Syab.g_01697
OG0001229	Prbn.g_01127	Syab.g_01184
OG0001230	Prbn.g_00205	Syab.g_00791
OG0001231	Prbn.g_00691	Syab.g_00017
OG0001233	Prbn.g_01789	Syab.g_02329
OG0001234	Prbn.g_01826	Syab.g_00385
OG0001235	Prbn.g_01830	Syab.g_00391
OG0001236	Prbn.g_01919	Syab.g_00200
OG0001237	Prbn.g_01016	Syab.g_00192
OG0001238	Prbn.g_00940	Syab.g_02773
OG0001239	Prbn.g_00706	Syab.g_02437
OG0001240	Prbn.g_01328	Syab.g_02484
OG0001241	Prbn.g_01318	Syab.g_02494
OG0001242	Prbn.g_01298	Syab.g_02525
OG0001243	Prbn.g_01291	Syab.g_02533
OG0001244	Prbn.g_01276	Syab.g_02561
OG0001245	Prbn.g_01150	Syab.g_01762
OG0001247	Prbn.g_01580	Syab.g_02825
OG0001248	Prbn.g_01578	Syab.g_01163
OG0001249	Prbn.g_00102	Syab.g_00514
OG0001250	Prbn.g_01503	Syab.g_01714
OG0001251	Prbn.g_01929	Syab.g_01816
OG0001252	Prbn.g_01462	Syab.g_01228
OG0001253	Prbn.g_00473	Syab.g_01761
OG0001254	Prbn.g_01652	Syab.g_01749
OG0001255	Prbn.g_01171	Syab.g_01846
OG0001256	Prbn.g_00893	Syab.g_02238
OG0001258	Prbn.g_01741	Syab.g_02250
OG0001259	Prbn.g_01787	Syab.g_02327
OG0001260	Prbn.g_01804	Syab.g_02350
OG0001261	Prbn.g_01872	Syab.g_00436
OG0001263	Prbn.g_01289	Syab.g_02536
OG0001265	Prbn.g_01299	Syab.g_02523
OG0001266	Prbn.g_00350	Syab.g_02639
OG0001267	Prbn.g_00047	Syab.g_00295
OG0001268	Prbn.g_00110	Syab.g_00529
OG0001269	Prbn.g_01491	Syab.g_01809
OG0001270	Prbn.g_00679	Syab.g_00579
OG0001271	Prbn.g_00642	Syab.g_00694
OG0001272	Prbn.g_00628	Syab.g_02102
OG0001273	Prbn.g_00422	Syab.g_01878
OG0001274	Prbn.g_00326	Syab.g_02706
OG0001275	Prbn.g_01390	Syab.g_01330
OG0001276	Prbn.g_01376	Syab.g_01313
OG0001277	Prbn.g_00918	Syab.g_02163
OG0001278	Prbn.g_00416	Syab.g_01152
OG0001279	Prbn.g_00810	Syab.g_01807
OG0001280	Prbn.g_01085	Syab.g_00918
OG0001281	Prbn.g_01079	Syab.g_00906
OG0001282	Prbn.g_01241	Syab.g_02086
OG0001283	Prbn.g_00909	Syab.g_02885
OG0001284	Prbn.g_00287	Syab.g_02211
OG0001285	Prbn.g_01772	Syab.g_02309
OG0001286	Prbn.g_01885	Syab.g_00451
OG0001287	Prbn.g_00994	Syab.g_00111
OG0001288	Prbn.g_00984	Syab.g_00094
OG0001289	Prbn.g_01334	Syab.g_02465
OG0001290	Prbn.g_01319	Syab.g_02493
OG0001291	Prbn.g_01281	Syab.g_02546
OG0001292	Prbn.g_00014	Syab.g_00348
OG0001293	Prbn.g_00027	Syab.g_00322
OG0001295	Prbn.g_00146	Syab.g_01215
OG0001296	Prbn.g_00605	Syab.g_02132
OG0001297	Prbn.g_00600	Syab.g_02136
OG0001298	Prbn.g_00539	Syab.g_01980
OG0001299	Prbn.g_00842	Syab.g_01557
OG0001300	Prbn.g_01569	Syab.g_01180
OG0001301	Prbn.g_01564	Syab.g_01197
OG0001302	Prbn.g_01451	Syab.g_01844
OG0001303	Prbn.g_01707	Syab.g_01424
OG0001304	Prbn.g_01363	Syab.g_01298
OG0001305	Prbn.g_01475	Syab.g_01204
OG0001306	Prbn.g_01174	Syab.g_00941
OG0001307	Prbn.g_01215	Syab.g_01552
OG0001308	Prbn.g_00222	Syab.g_00759
OG0001309	Prbn.g_00865	Syab.g_02142
OG0001310	Prbn.g_01758	Syab.g_02288
OG0001311	Prbn.g_01374	Syab.g_01311
OG0001312	Prbn.g_01438	Syab.g_01414
OG0001315	Prbn.g_01136	Syab.g_00472
OG0001316	Prbn.g_01277	Syab.g_02552
OG0001317	Prbn.g_00316	Syab.g_02373
OG0001318	Prbn.g_00023	Syab.g_00333
OG0001319	Prbn.g_00040	Syab.g_00306
OG0001321	Prbn.g_00662	Syab.g_00616
OG0001322	Prbn.g_00661	Syab.g_00617
OG0001323	Prbn.g_00595	Syab.g_02145
OG0001324	Prbn.g_01568	Syab.g_01181
OG0001325	Prbn.g_00859	Syab.g_01273
OG0001327	Prbn.g_01633	Syab.g_01643
OG0001328	Prbn.g_01103	Syab.g_01616
OG0001329	Prbn.g_01704	Syab.g_00361
OG0001330	Prbn.g_00876	Syab.g_00925
OG0001331	Prbn.g_00156	Syab.g_02081
OG0001332	Prbn.g_00258	Syab.g_02165
OG0001333	Prbn.g_01783	Syab.g_02323
OG0001334	Prbn.g_01907	Syab.g_00483
OG0001335	Prbn.g_01908	Syab.g_00484
OG0001337	Prbn.g_00097	Syab.g_00480, Syab.g_00502
OG0001338	Prbn.g_00100	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001339	Prbn.g_01316	Syab.g_02496
OG0001340	Prbn.g_00098	Syab.g_00503
OG0001341	Prbn.g_01134	Syab.g_01779
OG0001343	Prbn.g_01932	Syab.g_00359
OG0001344	Prbn.g_01193	Syab.g_00974
OG0001345	Prbn.g_01209	Syab.g_01008
OG0001346	Prbn.g_01083	Syab.g_00914
OG0001348	Prbn.g_00148	Syab.g_01258
OG0001351	Prbn.g_00656	Syab.g_00625
OG0001353	Prbn.g_01513	Syab.g_01702
OG0001354	Prbn.g_01408	Syab.g_01358
OG0001357	Prbn.g_01110	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001359	Prbn.g_01931	Syab.g_00360
OG0001362	Prbn.g_00226	Syab.g_00754
OG0001363	Prbn.g_00228	Syab.g_00752
OG0001364	Prbn.g_01910	Syab.g_00211
OG0001365	Prbn.g_00947	Syab.g_02760
OG0001369	Prbn.g_01329	Syab.g_02483
OG0001370	Prbn.g_00651	Syab.g_01831
OG0001375	Prbn.g_01933	Syab.g_00358
OG0001379	Prbn.g_01090	Syab.g_00923
OG0001381	Prbn.g_01164	Syab.g_01937
OG0001382	Prbn.g_01121	Syab.g_00393
OG0001394	Prbn.g_01606	Syab.g_01599
OG0001397	Prbn.g_00227	Syab.g_00753
OG0001398	Prbn.g_01637	Syab.g_02457
OG0001401	Prbn.g_01508	Syab.g_01708
OG0001402	Prbn.g_00490	Syab.g_01896
OG0001404	Prbn.g_00709	Syab.g_02433
OG0001407	Prbn.g_01117	Syab.g_01158
OG0001409	Prbn.g_01197	Syab.g_00988
OG0001410	Prbn.g_01214	Syab.g_01550
OG0001411	Prbn.g_00716	Syab.g_00147
OG0001414	Prbn.g_00321	Syab.g_01938
OG0001415	Prbn.g_00319	Syab.g_02471
OG0001419	Prbn.g_01118	Syab.g_01159
OG0001425	Prbn.g_00937	Syab.g_02777
OG0001428	Prbn.g_00382	Syab.g_02594
OG0001429	Prbn.g_01446	Syab.g_01423
OG0001430	Prbn.g_01125	Syab.g_02743
OG0001434	Prbn.g_01601	Syab.g_01594
OG0001435	Prbn.g_01625	Syab.g_01637
OG0001443	Prbn.g_01128	Syab.g_02794
OG0001448	Prbn.g_00658	Syab.g_01789
OG0001450	Prbn.g_01576	Syab.g_01081
OG0001461	Prbn.g_00725	Syab.g_01754
OG0001463	Prbn.g_00054	Syab.g_01104
OG0001467	Prbn.g_01235	Syab.g_00805
OG0001472	Prbn.g_00467	Syab.g_01800
OG0001476	Prbn.g_01196	Syab.g_00984
OG0001477	Prbn.g_00833	Syab.g_01191
OG0001481	Prbn.g_01104	Syab.g_00621
OG0001484	Prbn.g_00877	Syab.g_02849
OG0001486	Prbn.g_01187	Syab.g_00967
OG0001488	Prbn.g_01202	Syab.g_00994
OG0001489	Prbn.g_01896	Syab.g_00462
OG0001496	Prbn.g_00831	Syab.g_01188
OG0001497	Prbn.g_00832	Syab.g_01190
OG0001498	Prbn.g_00695	Syab.g_00552
OG0001505	Prbn.g_01056	Syab.g_00189
OG0001510	Prbn.g_00990	Syab.g_00103
OG0001511	Prbn.g_01307	Syab.g_02509
OG0001512	Prbn.g_01132	Syab.g_02368
OG0001513	Prbn.g_01677	Syab.g_00470
OG0001514	Prbn.g_00830	Syab.g_01187
OG0001515	Prbn.g_01571	Syab.g_01176
OG0001516	Prbn.g_00839	Syab.g_01554
OG0001517	Prbn.g_00106	Syab.g_00524
OG0001518	Prbn.g_00938	Syab.g_02775
OG0001519	Prbn.g_00933	Syab.g_02796
OG0001522	Prbn.g_01512	Syab.g_01703
OG0001525	Prbn.g_01710	Syab.g_01823
OG0001527	Prbn.g_00553	Syab.g_01998
OG0001529	Prbn.g_00741	Syab.g_00051
OG0001530	Prbn.g_01308	Syab.g_02507
OG0001531	Prbn.g_00311	Syab.g_02367
OG0001532	Prbn.g_00393	Syab.g_01024
OG0001534	Prbn.g_01362	Syab.g_01297
OG0001535	Prbn.g_01378	Syab.g_01316
OG0001536	Prbn.g_01422	Syab.g_01388
OG0001537	Prbn.g_01609	Syab.g_01606
OG0001538	Prbn.g_01541	Syab.g_01278
OG0001539	Prbn.g_01631	Syab.g_01641
OG0001540	Prbn.g_01287	Syab.g_02538
OG0001541	Prbn.g_00374	Syab.g_02603
OG0001542	Prbn.g_00368	Syab.g_02614
OG0001543	Prbn.g_01098	Syab.g_02686
OG0001544	Prbn.g_00934	Syab.g_02795
OG0001545	Prbn.g_00919	Syab.g_02874
OG0001557	Prbn.g_01605	Syab.g_01598
OG0001559	Prbn.g_01309	Syab.g_02506
OG0001560	Prbn.g_01320	Syab.g_02492
OG0001561	Prbn.g_01372	Syab.g_01309
OG0001562	Prbn.g_01385	Syab.g_01324
OG0001564	Prbn.g_00722	Syab.g_00177
OG0001565	Prbn.g_00784	Syab.g_01837
OG0001572	Prbn.g_00811	Syab.g_02215
OG0001574	Prbn.g_00555	Syab.g_02000
OG0001575	Prbn.g_00550	Syab.g_01995
OG0001576	Prbn.g_01070	Syab.g_00896
OG0001577	Prbn.g_01184	Syab.g_00964
OG0001579	Prbn.g_00095	Syab.g_00489, Syab.g_00494
OG0001580	Prbn.g_00734	Syab.g_02740
OG0001589	Prbn.g_01791	Syab.g_02331
OG0001591	Prbn.g_01592	Syab.g_01566
OG0001592	Prbn.g_00735	Syab.g_02741
OG0001614	Prbn.g_01002	Syab.g_00121
OG0001616	Prbn.g_00385	Syab.g_01013
OG0001617	Prbn.g_01567	Syab.g_01183
OG0001619	Prbn.g_01429	Syab.g_01399
OG0001620	Prbn.g_00114	Syab.g_00535
OG0001621	Prbn.g_00019	Syab.g_00337
OG0001622	Prbn.g_00910	Syab.g_02884
OG0001636	Prbn.g_00747	Syab.g_00041
OG0001638	Prbn.g_01756	Syab.g_02270
OG0001639	Prbn.g_00261	Syab.g_02170
OG0001640	Prbn.g_01459	Syab.g_01233
OG0001641	Prbn.g_01397	Syab.g_01341
OG0001642	Prbn.g_01492	Syab.g_02027
OG0001643	Prbn.g_00431	Syab.g_01869
OG0001644	Prbn.g_01951	Syab.g_01672
OG0001654	Prbn.g_00259	Syab.g_02168
OG0001656	Prbn.g_00094	Syab.g_00493
OG0001657	Prbn.g_01258	Syab.g_02575
OG0001658	Prbn.g_00739	Syab.g_02754
OG0001659	Prbn.g_00143	Syab.g_01020
OG0001669	Prbn.g_01066, Prbn.g_01687	Syab.g_02892
OG0001676	Prbn.g_00096	Syab.g_00492
OG0001678	Prbn.g_01813	Syab.g_00370
OG0001679	Prbn.g_00101	Syab.g_02475, Syab.g_01425
OG0001693	Prbn.g_01689	Syab.g_01209
OG0001709	Prbn.g_00188	Syab.g_00162
OG0001717	Prbn.g_00826	Syab.g_02588
OG0001747	Prbn.g_00687	Syab.g_02559
OG0001758	Prbn.g_01723	Syab.g_01483
OG0001770	Prbn.g_01660	Syab.g_01743
OG0001807	Prbn.g_00723	Syab.g_00215
OG0001875	Prbn.g_01722	Syab.g_01493
OG0001876	Prbn.g_01721	Syab.g_01494
OG0001917	Prbn.g_01377	Syab.g_01314
OG0001922	Prbn.g_00194	Syab.g_00153
OG0001965	Prbn.g_01679	Syab.g_02045
OG0002003	Prbn.g_01031	Syab.g_01175
OG0002106	Prbn.g_01112	Syab.g_00956
OG0002122	Prbn.g_01032	Syab.g_01174
OG0002177	Prbn.g_00479	Syab.g_01480
OG0002246	Prbn.g_01693	Syab.g_00563
OG0002340	Prbn.g_00344	Syab.g_02676
OG0002433	Prbn.g_00124	Syab.g_02671
OG0002663	Prbn.g_01724	Syab.g_00346
