Orthogroup	Syar	Pray
OG0001144	Syar.g_01707	Pray.g_00021
OG0001145	Syar.g_02769	Pray.g_01878
OG0001146	Syar.g_02782	Pray.g_01866
OG0001147	Syar.g_01276	Pray.g_01843
OG0001148	Syar.g_01459	Pray.g_01827
OG0001149	Syar.g_01458	Pray.g_01826
OG0001150	Syar.g_01457	Pray.g_01825
OG0001151	Syar.g_01238	Pray.g_01814
OG0001152	Syar.g_01237	Pray.g_01813
OG0001153	Syar.g_01398	Pray.g_01690
OG0001154	Syar.g_01397	Pray.g_01689
OG0001155	Syar.g_01211	Pray.g_01677
OG0001156	Syar.g_01185	Pray.g_01674
OG0001157	Syar.g_01184	Pray.g_01673
OG0001158	Syar.g_01183	Pray.g_01672
OG0001159	Syar.g_01182	Pray.g_01671
OG0001160	Syar.g_02908	Pray.g_01647
OG0001161	Syar.g_00382	Pray.g_01634
OG0001162	Syar.g_03081	Pray.g_01623
OG0001163	Syar.g_02917	Pray.g_01567
OG0001164	Syar.g_02922	Pray.g_01563
OG0001165	Syar.g_02927	Pray.g_01560
OG0001166	Syar.g_02959	Pray.g_01540
OG0001167	Syar.g_02982	Pray.g_01523
OG0001168	Syar.g_02983	Pray.g_01521
OG0001169	Syar.g_02985	Pray.g_01519
OG0001170	Syar.g_02987	Pray.g_01517
OG0001171	Syar.g_02999	Pray.g_01508
OG0001172	Syar.g_00143	Pray.g_01237
OG0001173	Syar.g_00142	Pray.g_01238
OG0001174	Syar.g_00134	Pray.g_01246
OG0001175	Syar.g_00133	Pray.g_01247
OG0001176	Syar.g_01025	Pray.g_01254
OG0001177	Syar.g_01023	Pray.g_01257
OG0001178	Syar.g_02943	Pray.g_01262
OG0001179	Syar.g_01055	Pray.g_01290
OG0001181	Syar.g_01082	Pray.g_01316
OG0001182	Syar.g_01090	Pray.g_01323
OG0001183	Syar.g_01096	Pray.g_01328
OG0001184	Syar.g_00653	Pray.g_01344
OG0001185	Syar.g_00614	Pray.g_01358
OG0001186	Syar.g_00562	Pray.g_01382
OG0001187	Syar.g_00548	Pray.g_01386
OG0001188	Syar.g_00546	Pray.g_01389
OG0001189	Syar.g_00525	Pray.g_01406
OG0001190	Syar.g_00330	Pray.g_01410
OG0001191	Syar.g_00349	Pray.g_01420
OG0001192	Syar.g_00356	Pray.g_01425
OG0001193	Syar.g_00711	Pray.g_01435
OG0001194	Syar.g_00622	Pray.g_01436
OG0001195	Syar.g_00623	Pray.g_01437
OG0001196	Syar.g_00453	Pray.g_01450
OG0001197	Syar.g_00455	Pray.g_01451
OG0001198	Syar.g_00467	Pray.g_01458
OG0001199	Syar.g_03045	Pray.g_00215
OG0001200	Syar.g_03047	Pray.g_00213
OG0001201	Syar.g_03120	Pray.g_00181
OG0001202	Syar.g_00991	Pray.g_00680
OG0001203	Syar.g_03021	Pray.g_00719
OG0001204	Syar.g_00154	Pray.g_00724
OG0001205	Syar.g_02869	Pray.g_00935
OG0001207	Syar.g_01462	Pray.g_00967
OG0001208	Syar.g_01471	Pray.g_00972
OG0001211	Syar.g_02323	Pray.g_01211
OG0001212	Syar.g_02027	Pray.g_01167
OG0001213	Syar.g_02239	Pray.g_01134
OG0001214	Syar.g_02420	Pray.g_01126
OG0001215	Syar.g_00965	Pray.g_01073
OG0001216	Syar.g_01909	Pray.g_01038
OG0001217	Syar.g_02852	Pray.g_00293
OG0001218	Syar.g_01388	Pray.g_00300
OG0001219	Syar.g_02585	Pray.g_00337
OG0001222	Syar.g_02552	Pray.g_00503
OG0001223	Syar.g_02505	Pray.g_00529
OG0001224	Syar.g_01361	Pray.g_00580
OG0001225	Syar.g_01929	Pray.g_00582
OG0001226	Syar.g_03054	Pray.g_00608
OG0001227	Syar.g_02213	Pray.g_00626
OG0001230	Syar.g_02816	Pray.g_01730
OG0001231	Syar.g_00485	Pray.g_01625
OG0001232	Syar.g_02968	Pray.g_01536
OG0001233	Syar.g_02988	Pray.g_01516
OG0001235	Syar.g_01019	Pray.g_01259
OG0001236	Syar.g_00657	Pray.g_01341
OG0001237	Syar.g_00652	Pray.g_01345
OG0001238	Syar.g_00351	Pray.g_01421
OG0001239	Syar.g_03043	Pray.g_00218
OG0001240	Syar.g_03101	Pray.g_00196
OG0001241	Syar.g_03149, Syar.g_03112	Pray.g_00188
OG0001242	Syar.g_00043	Pray.g_00170
OG0001243	Syar.g_00051	Pray.g_00164
OG0001244	Syar.g_00075	Pray.g_00148
OG0001245	Syar.g_00999	Pray.g_00858
OG0001246	Syar.g_01910	Pray.g_00995
OG0001247	Syar.g_02024	Pray.g_01080
OG0001248	Syar.g_02059	Pray.g_01078
OG0001249	Syar.g_01113	Pray.g_00326
OG0001250	Syar.g_01819, Syar.g_03240	Pray.g_00389
OG0001251	Syar.g_02575	Pray.g_00437
OG0001252	Syar.g_01372	Pray.g_00575
OG0001253	Syar.g_02015	Pray.g_00627
OG0001254	Syar.g_02233	Pray.g_00095
OG0001255	Syar.g_01746	Pray.g_00080
OG0001256	Syar.g_02915	Pray.g_01632
OG0001257	Syar.g_00807, Syar.g_02468, Syar.g_02269	Pray.g_01626
OG0001258	Syar.g_02925	Pray.g_01562
OG0001259	Syar.g_02986	Pray.g_01518
OG0001260	Syar.g_03007	Pray.g_01502
OG0001262	Syar.g_00527	Pray.g_01404
OG0001263	Syar.g_00054	Pray.g_00161
OG0001265	Syar.g_00041	Pray.g_00171
OG0001266	Syar.g_00987	Pray.g_00684
OG0001267	Syar.g_00225	Pray.g_00759
OG0001268	Syar.g_01124	Pray.g_00817
OG0001269	Syar.g_00688	Pray.g_00837
OG0001270	Syar.g_01175	Pray.g_00924
OG0001271	Syar.g_01270	Pray.g_00962
OG0001272	Syar.g_01475	Pray.g_00976
OG0001273	Syar.g_02413	Pray.g_01132
OG0001274	Syar.g_00929	Pray.g_01060
OG0001275	Syar.g_02490	Pray.g_00539
OG0001276	Syar.g_01797	Pray.g_00559
OG0001277	Syar.g_02250	Pray.g_00616
OG0001278	Syar.g_01720	Pray.g_00013
OG0001279	Syar.g_02841	Pray.g_01926
OG0001280	Syar.g_03317	Pray.g_01871
OG0001281	Syar.g_02783	Pray.g_01865
OG0001282	Syar.g_01460, Syar.g_01351	Pray.g_01828
OG0001283	Syar.g_00447	Pray.g_01809
OG0001284	Syar.g_02900	Pray.g_01652
OG0001285	Syar.g_02972	Pray.g_01533
OG0001286	Syar.g_01077	Pray.g_01310
OG0001287	Syar.g_00606	Pray.g_01366
OG0001288	Syar.g_00591	Pray.g_01375
OG0001289	Syar.g_03080	Pray.g_00202
OG0001290	Syar.g_03111	Pray.g_00189
OG0001291	Syar.g_00064	Pray.g_00154
OG0001292	Syar.g_00160	Pray.g_00729
OG0001293	Syar.g_00198	Pray.g_00741
OG0001294	Syar.g_01687	Pray.g_00856
OG0001295	Syar.g_00693	Pray.g_00957
OG0001296	Syar.g_01506	Pray.g_01000
OG0001297	Syar.g_01510	Pray.g_01005
OG0001298	Syar.g_02210	Pray.g_01185
OG0001299	Syar.g_01915	Pray.g_01097
OG0001303	Syar.g_02583	Pray.g_00543
OG0001304	Syar.g_01557	Pray.g_00569
OG0001305	Syar.g_01937	Pray.g_00588
OG0001306	Syar.g_01521	Pray.g_00078
OG0001307	Syar.g_02591	Pray.g_01846
OG0001308	Syar.g_02798	Pray.g_01712
OG0001309	Syar.g_00360	Pray.g_01628
OG0001310	Syar.g_02951	Pray.g_01547
OG0001311	Syar.g_01795	Pray.g_00561
OG0001312	Syar.g_02569	Pray.g_00492
OG0001315	Syar.g_01094	Pray.g_00227
OG0001317	Syar.g_03025	Pray.g_00715
OG0001318	Syar.g_00186	Pray.g_00737
OG0001319	Syar.g_00215	Pray.g_00752
OG0001325	Syar.g_01577	Pray.g_01035
OG0001326	Syar.g_00632	Pray.g_00425
OG0001327	Syar.g_01674	Pray.g_00600
OG0001329	Syar.g_02337	Pray.g_00104
OG0001331	Syar.g_01455	Pray.g_01823
OG0001334	Syar.g_03166	Pray.g_01331
OG0001336	Syar.g_00448	Pray.g_01447
OG0001339	Syar.g_03114	Pray.g_00186
OG0001343	Syar.g_03210	Pray.g_00434
OG0001345	Syar.g_01958	Pray.g_00044
OG0001346	Syar.g_02778	Pray.g_01869
OG0001351	Syar.g_01420	Pray.g_00944
OG0001353	Syar.g_01809	Pray.g_00380
OG0001354	Syar.g_02520	Pray.g_00521
OG0001355	Syar.g_01912	Pray.g_01596
OG0001356	Syar.g_00176	Pray.g_00312
OG0001358	Syar.g_02262	Pray.g_01143
OG0001359	Syar.g_03211	Pray.g_00435
OG0001360	Syar.g_01961	Pray.g_00628
OG0001361	Syar.g_01955	Pray.g_00047
OG0001364	Syar.g_00284	Pray.g_01334
OG0001365	Syar.g_00335	Pray.g_01414
OG0001371	Syar.g_03059	Pray.g_01084
OG0001373	Syar.g_00631	Pray.g_00424
OG0001374	Syar.g_00642	Pray.g_00432
OG0001376	Syar.g_03203, Syar.g_02600	Pray.g_00594
OG0001377	Syar.g_02599, Syar.g_03202	Pray.g_00595
OG0001378	Syar.g_01174	Pray.g_00133
OG0001379	Syar.g_02772	Pray.g_01876
OG0001382	Syar.g_02834, Syar.g_03204	Pray.g_01611
OG0001385	Syar.g_00628	Pray.g_00421
OG0001386	Syar.g_00629	Pray.g_00422
OG0001387	Syar.g_00630	Pray.g_00423
OG0001388	Syar.g_00635	Pray.g_00426
OG0001389	Syar.g_00636	Pray.g_00427
OG0001390	Syar.g_00637	Pray.g_00428
OG0001391	Syar.g_00638	Pray.g_00429
OG0001392	Syar.g_00640	Pray.g_00430
OG0001393	Syar.g_00641	Pray.g_00431
OG0001395	Syar.g_01561	Pray.g_00571
OG0001402	Syar.g_02252	Pray.g_00307
OG0001403	Syar.g_00504	Pray.g_01492
OG0001406	Syar.g_02601	Pray.g_00593
OG0001408	Syar.g_02042	Pray.g_00611
OG0001413	Syar.g_02062, Syar.g_02063	Pray.g_01637
OG0001415	Syar.g_01553	Pray.g_00712
OG0001416	Syar.g_00433	Pray.g_00949
OG0001417	Syar.g_01885	Pray.g_00959
OG0001418	Syar.g_01546	Pray.g_01079
OG0001420	Syar.g_02680	Pray.g_00124
OG0001428	Syar.g_00108	Pray.g_00653
OG0001429	Syar.g_02582	Pray.g_00338
OG0001430	Syar.g_03306	Pray.g_01901
OG0001432	Syar.g_02064, Syar.g_02123	Pray.g_01639
OG0001433	Syar.g_00173	Pray.g_00311
OG0001434	Syar.g_02613	Pray.g_00472
OG0001437	Syar.g_01554	Pray.g_00711
OG0001439	Syar.g_00824	Pray.g_00785
OG0001441	Syar.g_02691	Pray.g_01012
OG0001442	Syar.g_02622	Pray.g_00283
OG0001447	Syar.g_00052	Pray.g_00163
OG0001449	Syar.g_01897	Pray.g_00880
OG0001450	Syar.g_00880	Pray.g_01076
OG0001452	Syar.g_00167	Pray.g_00439
OG0001453	Syar.g_02498	Pray.g_00533
OG0001454	Syar.g_02065, Syar.g_02122	Pray.g_00621
OG0001456	Syar.g_00643	Pray.g_00087
OG0001457	Syar.g_00644	Pray.g_00086
OG0001458	Syar.g_00645	Pray.g_00085
OG0001459	Syar.g_00418, Syar.g_02047	Pray.g_01912
OG0001460	Syar.g_00172	Pray.g_00310
OG0001462	Syar.g_00511	Pray.g_01496
OG0001467	Syar.g_01745	Pray.g_00327
OG0001471	Syar.g_00830	Pray.g_01636
OG0001474	Syar.g_01125	Pray.g_00818
OG0001475	Syar.g_02370	Pray.g_01795
OG0001479	Syar.g_01122	Pray.g_00815
OG0001480	Syar.g_02013	Pray.g_00846
OG0001482	Syar.g_02511	Pray.g_00947
OG0001486	Syar.g_01537	Pray.g_00066
OG0001492	Syar.g_01717	Pray.g_00016
OG0001493	Syar.g_01725	Pray.g_00008
OG0001502	Syar.g_01840	Pray.g_00318
OG0001504	Syar.g_02046	Pray.g_01911
OG0001505	Syar.g_02696	Pray.g_01796
OG0001507	Syar.g_03257, Syar.g_01540	Pray.g_01584
OG0001508	Syar.g_02372	Pray.g_01807
OG0001520	Syar.g_02053	Pray.g_00872
OG0001525	Syar.g_01315	Pray.g_01620
OG0001546	Syar.g_03276, Syar.g_02688	Pray.g_01015
OG0001547	Syar.g_01855	Pray.g_00320
OG0001549	Syar.g_02838	Pray.g_00407
OG0001554	Syar.g_00327	Pray.g_01630
OG0001555	Syar.g_01689	Pray.g_01615
OG0001557	Syar.g_02609	Pray.g_00468
OG0001565	Syar.g_03069	Pray.g_00909
OG0001567	Syar.g_01847	Pray.g_00319
OG0001568	Syar.g_01866	Pray.g_00321
OG0001570	Syar.g_02858	Pray.g_00121
OG0001587	Syar.g_03010	Pray.g_01230
OG0001613	Syar.g_01093	Pray.g_01326
OG0001627	Syar.g_01215	Pray.g_00297
OG0001661	Syar.g_00911	Pray.g_00905
OG0001712	Syar.g_01846	Pray.g_00901
OG0001726	Syar.g_01863	Pray.g_00898
OG0001745	Syar.g_02010	Pray.g_01640
OG0002349	Syar.g_02990	Pray.g_01514
OG0002495	Syar.g_02068	Pray.g_01850
OG0002699	Syar.g_02732	Pray.g_01802
