Orthogroup	Syar	Syad
OG0001160	Syar.g_02908	Syad.g_02595
OG0001161	Syar.g_00382	Syad.g_00026
OG0001162	Syar.g_03081	Syad.g_01844
OG0001163	Syar.g_02917	Syad.g_02610
OG0001164	Syar.g_02922	Syad.g_02616
OG0001165	Syar.g_02927	Syad.g_02621
OG0001166	Syar.g_02959	Syad.g_02647
OG0001167	Syar.g_02982	Syad.g_02486
OG0001168	Syar.g_02983	Syad.g_02488
OG0001169	Syar.g_02985	Syad.g_02490
OG0001170	Syar.g_02987	Syad.g_02492
OG0001171	Syar.g_02999	Syad.g_02503
OG0001172	Syar.g_00143	Syad.g_00594
OG0001173	Syar.g_00142	Syad.g_00595
OG0001174	Syar.g_00134	Syad.g_00603
OG0001175	Syar.g_00133	Syad.g_00604
OG0001176	Syar.g_01025	Syad.g_00644
OG0001177	Syar.g_01023	Syad.g_00641
OG0001178	Syar.g_02943	Syad.g_02629
OG0001179	Syar.g_01055	Syad.g_00675
OG0001181	Syar.g_01082	Syad.g_00704
OG0001182	Syar.g_01090	Syad.g_00712
OG0001183	Syar.g_01096	Syad.g_00717
OG0001184	Syar.g_00653	Syad.g_00378
OG0001185	Syar.g_00614	Syad.g_00354
OG0001186	Syar.g_00562	Syad.g_00247
OG0001187	Syar.g_00548	Syad.g_00245
OG0001188	Syar.g_00546	Syad.g_00238
OG0001189	Syar.g_00525	Syad.g_00217
OG0001190	Syar.g_00330	Syad.g_03034
OG0001192	Syar.g_00356	Syad.g_00013
OG0001193	Syar.g_00711	Syad.g_00072
OG0001194	Syar.g_00622	Syad.g_00075
OG0001195	Syar.g_00623	Syad.g_00076
OG0001196	Syar.g_00453	Syad.g_00144
OG0001197	Syar.g_00455	Syad.g_00146
OG0001198	Syar.g_00467	Syad.g_00159
OG0001199	Syar.g_03045	Syad.g_02735
OG0001200	Syar.g_03047	Syad.g_02737
OG0001201	Syar.g_03120	Syad.g_02802
OG0001202	Syar.g_00991	Syad.g_02945
OG0001203	Syar.g_03021	Syad.g_00821
OG0001204	Syar.g_00154	Syad.g_00577
OG0001205	Syar.g_02869	Syad.g_02440
OG0001207	Syar.g_01462	Syad.g_00893
OG0001208	Syar.g_01471	Syad.g_00906
OG0001212	Syar.g_02027	Syad.g_01082
OG0001213	Syar.g_02239	Syad.g_02163
OG0001214	Syar.g_02420	Syad.g_02150
OG0001215	Syar.g_00965	Syad.g_01366
OG0001216	Syar.g_01909	Syad.g_01816
OG0001218	Syar.g_01388	Syad.g_02328
OG0001219	Syar.g_02585	Syad.g_01653
OG0001222	Syar.g_02552	Syad.g_01770
OG0001223	Syar.g_02505	Syad.g_01715
OG0001224	Syar.g_01361	Syad.g_01286
OG0001225	Syar.g_01929	Syad.g_01288
OG0001226	Syar.g_03054	Syad.g_02100
OG0001227	Syar.g_02213	Syad.g_00029
OG0001231	Syar.g_00485	Syad.g_00179
OG0001232	Syar.g_02968	Syad.g_02658
OG0001233	Syar.g_02988	Syad.g_02493
OG0001235	Syar.g_01019	Syad.g_00633
OG0001236	Syar.g_00657	Syad.g_00412
OG0001237	Syar.g_00652	Syad.g_00376
OG0001238	Syar.g_00351	Syad.g_00007
OG0001239	Syar.g_03043	Syad.g_02732
OG0001240	Syar.g_03101	Syad.g_02785
OG0001241	Syar.g_03149	Syad.g_02795
OG0001242	Syar.g_00043	Syad.g_02827
OG0001243	Syar.g_00051	Syad.g_02841
OG0001244	Syar.g_00075	Syad.g_02873
OG0001245	Syar.g_00999	Syad.g_02223
OG0001246	Syar.g_01910	Syad.g_00933
OG0001247	Syar.g_02024	Syad.g_01837
OG0001248	Syar.g_02059	Syad.g_01843
OG0001249	Syar.g_01113	Syad.g_00756
OG0001250	Syar.g_01819, Syar.g_03240	Syad.g_01227
OG0001251	Syar.g_02575	Syad.g_00083
OG0001252	Syar.g_01372	Syad.g_01279
OG0001253	Syar.g_02015	Syad.g_02037
OG0001254	Syar.g_02233	Syad.g_01528
OG0001255	Syar.g_01746	Syad.g_02224
OG0001256	Syar.g_02915	Syad.g_02609
OG0001257	Syar.g_00807, Syar.g_02468, Syar.g_02269	Syad.g_02210
OG0001258	Syar.g_02925	Syad.g_02619
OG0001260	Syar.g_03007	Syad.g_02514
OG0001262	Syar.g_00527	Syad.g_00219
OG0001263	Syar.g_00054	Syad.g_02844
OG0001265	Syar.g_00041	Syad.g_02825
OG0001266	Syar.g_00987	Syad.g_02949
OG0001267	Syar.g_00225	Syad.g_00523
OG0001268	Syar.g_01124	Syad.g_00767
OG0001270	Syar.g_01175	Syad.g_02453
OG0001271	Syar.g_01270	Syad.g_02356
OG0001272	Syar.g_01475	Syad.g_00910
OG0001273	Syar.g_02413	Syad.g_02157
OG0001274	Syar.g_00929	Syad.g_02988
OG0001275	Syar.g_02490	Syad.g_01699
OG0001276	Syar.g_01797	Syad.g_01683
OG0001277	Syar.g_02250	Syad.g_00127
OG0001278	Syar.g_01720	Syad.g_01445
OG0001279	Syar.g_02841	Syad.g_02248
OG0001280	Syar.g_03317	Syad.g_02402
OG0001281	Syar.g_02783	Syad.g_02413
OG0001282	Syar.g_01460, Syar.g_01351	Syad.g_00890
OG0001283	Syar.g_00447	Syad.g_00138
OG0001284	Syar.g_02900	Syad.g_02585
OG0001285	Syar.g_02972	Syad.g_02043
OG0001286	Syar.g_01077	Syad.g_00698
OG0001287	Syar.g_00606	Syad.g_00346
OG0001288	Syar.g_00591	Syad.g_00326
OG0001289	Syar.g_03080	Syad.g_02767
OG0001290	Syar.g_03111	Syad.g_02794
OG0001291	Syar.g_00064	Syad.g_02854
OG0001292	Syar.g_00160	Syad.g_00572
OG0001293	Syar.g_00198	Syad.g_00549
OG0001294	Syar.g_01687	Syad.g_01597
OG0001295	Syar.g_00693	Syad.g_00997
OG0001296	Syar.g_01506	Syad.g_00939
OG0001297	Syar.g_01510	Syad.g_00943
OG0001298	Syar.g_02210	Syad.g_01055
OG0001299	Syar.g_01915	Syad.g_01591
OG0001303	Syar.g_02583	Syad.g_01655
OG0001304	Syar.g_01557	Syad.g_01669
OG0001305	Syar.g_01937	Syad.g_01296
OG0001306	Syar.g_01521	Syad.g_01119
OG0001307	Syar.g_02591	Syad.g_00626
OG0001309	Syar.g_00360	Syad.g_00950
OG0001310	Syar.g_02951	Syad.g_02638
OG0001311	Syar.g_01795	Syad.g_01681
OG0001312	Syar.g_02569	Syad.g_01788
OG0001315	Syar.g_01094	Syad.g_00715
OG0001317	Syar.g_03025	Syad.g_00814
OG0001318	Syar.g_00186	Syad.g_00557
OG0001325	Syar.g_01577	Syad.g_01811
OG0001326	Syar.g_00632	Syad.g_00092
OG0001327	Syar.g_01674	Syad.g_01605
OG0001329	Syar.g_02337	Syad.g_00866
OG0001334	Syar.g_03166	Syad.g_00725
OG0001336	Syar.g_00448	Syad.g_00139
OG0001337	Syar.g_01112	Syad.g_00750
OG0001338	Syar.g_03232	Syad.g_00735
OG0001339	Syar.g_03114	Syad.g_02797
OG0001343	Syar.g_03210	Syad.g_00079
OG0001345	Syar.g_01958	Syad.g_01188
OG0001346	Syar.g_02778	Syad.g_02406
OG0001347	Syar.g_00565	Syad.g_00454
OG0001347	Syar.g_02401	Syad.g_00308
OG0001348	Syar.g_02259	Syad.g_01250
OG0001349	Syar.g_02764	Syad.g_02663
OG0001353	Syar.g_01809	Syad.g_01244
OG0001354	Syar.g_02520	Syad.g_01728
OG0001355	Syar.g_01912	Syad.g_02116
OG0001356	Syar.g_00176	Syad.g_01251
OG0001358	Syar.g_02262	Syad.g_02179
OG0001359	Syar.g_03211	Syad.g_00078
OG0001360	Syar.g_01961	Syad.g_01191
OG0001361	Syar.g_01955	Syad.g_01185
OG0001364	Syar.g_00284	Syad.g_00431
OG0001366	Syar.g_02962	Syad.g_02650
OG0001370	Syar.g_00013	Syad.g_02124
OG0001373	Syar.g_00631	Syad.g_00091
OG0001374	Syar.g_00642	Syad.g_00099
OG0001376	Syar.g_02600	Syad.g_00015
OG0001377	Syar.g_02599	Syad.g_00014
OG0001378	Syar.g_01174	Syad.g_02454
OG0001379	Syar.g_02772	Syad.g_02397
OG0001383	Syar.g_03016	Syad.g_00827, Syad.g_00826
OG0001385	Syar.g_00628	Syad.g_00088
OG0001386	Syar.g_00629	Syad.g_00089
OG0001387	Syar.g_00630	Syad.g_00090
OG0001388	Syar.g_00635	Syad.g_00093
OG0001389	Syar.g_00636	Syad.g_00094
OG0001390	Syar.g_00637	Syad.g_00095
OG0001391	Syar.g_00638	Syad.g_00096
OG0001392	Syar.g_00640	Syad.g_00097
OG0001393	Syar.g_00641	Syad.g_00098
OG0001394	Syar.g_02608	Syad.g_01920
OG0001395	Syar.g_01561	Syad.g_01792
OG0001396	Syar.g_02402	Syad.g_00309
OG0001396	Syar.g_00566	Syad.g_00455
OG0001401	Syar.g_01813	Syad.g_01233
OG0001402	Syar.g_02252	Syad.g_02174
OG0001403	Syar.g_00504	Syad.g_00197
OG0001408	Syar.g_02042	Syad.g_01431
OG0001411	Syar.g_02761, Syar.g_02360	Syad.g_00372
OG0001412	Syar.g_02400	Syad.g_00307
OG0001412	Syar.g_00564	Syad.g_00453
OG0001413	Syar.g_02062, Syar.g_02063	Syad.g_02113
OG0001416	Syar.g_00433	Syad.g_02410
OG0001417	Syar.g_01885	Syad.g_01729
OG0001420	Syar.g_02680	Syad.g_00963
OG0001428	Syar.g_00108	Syad.g_02906
OG0001429	Syar.g_02582	Syad.g_01656
OG0001430	Syar.g_03306	Syad.g_03026
OG0001432	Syar.g_02064, Syar.g_02123	Syad.g_01382
OG0001433	Syar.g_00173	Syad.g_01253, Syad.g_01252
OG0001434	Syar.g_02613	Syad.g_01916
OG0001435	Syar.g_01621	Syad.g_01612
OG0001436	Syar.g_03234	Syad.g_00436
OG0001438	Syar.g_00240	Syad.g_00507
OG0001439	Syar.g_00824	Syad.g_00476
OG0001442	Syar.g_02622	Syad.g_01906
OG0001443	Syar.g_00378	Syad.g_00023
OG0001444	Syar.g_03096	Syad.g_02779
OG0001444	Syar.g_03093	Syad.g_00336
OG0001447	Syar.g_00052	Syad.g_02842
OG0001449	Syar.g_01897	Syad.g_00583
OG0001452	Syar.g_00167	Syad.g_00563
OG0001453	Syar.g_02498	Syad.g_01709
OG0001454	Syar.g_02065, Syar.g_02122	Syad.g_02101
OG0001456	Syar.g_00643	Syad.g_00101
OG0001457	Syar.g_00644	Syad.g_00102
OG0001458	Syar.g_00645	Syad.g_00103
OG0001459	Syar.g_00418, Syar.g_02047	Syad.g_01550
OG0001460	Syar.g_00172	Syad.g_01254
OG0001461	Syar.g_02478	Syad.g_02162
OG0001462	Syar.g_00511	Syad.g_00204
OG0001470	Syar.g_02358, Syar.g_02369	Syad.g_02462
OG0001471	Syar.g_00830	Syad.g_00484
OG0001474	Syar.g_01125	Syad.g_00768
OG0001475	Syar.g_02370	Syad.g_02464
OG0001477	Syar.g_02277	Syad.g_01307
OG0001478	Syar.g_01259	Syad.g_02371
OG0001478	Syar.g_03184	Syad.g_02364
OG0001479	Syar.g_01122	Syad.g_00765
OG0001480	Syar.g_02013	Syad.g_01194
OG0001482	Syar.g_02511	Syad.g_01719
OG0001487	Syar.g_01389	Syad.g_02327
OG0001488	Syar.g_03222, Syar.g_01948	Syad.g_00051, Syad.g_01175
OG0001489	Syar.g_01087	Syad.g_00709
OG0001492	Syar.g_01717	Syad.g_01448
OG0001493	Syar.g_01725	Syad.g_01439
OG0001496	Syar.g_02279	Syad.g_01309
OG0001497	Syar.g_02278	Syad.g_01308
OG0001498	Syar.g_03286, Syar.g_01163	Syad.g_00786
OG0001502	Syar.g_01840	Syad.g_01202
OG0001504	Syar.g_02046	Syad.g_01535
OG0001508	Syar.g_02372	Syad.g_02461
OG0001509	Syar.g_02405	Syad.g_00256
OG0001509	Syar.g_00570	Syad.g_00456
OG0001510	Syar.g_00601	Syad.g_00342
OG0001511	Syar.g_03129	Syad.g_02810
OG0001512	Syar.g_03020	Syad.g_00822
OG0001513	Syar.g_00995	Syad.g_00377
OG0001514	Syar.g_02280	Syad.g_01310
OG0001515	Syar.g_02594	Syad.g_01343
OG0001516	Syar.g_01918	Syad.g_01588
OG0001517	Syar.g_01119	Syad.g_00762
OG0001518	Syar.g_00353	Syad.g_00009
OG0001519	Syar.g_00380, Syar.g_00002	Syad.g_00025
OG0001520	Syar.g_02053	Syad.g_01039
OG0001525	Syar.g_01315	Syad.g_00036
OG0001527	Syar.g_02309	Syad.g_01030
OG0001528	Syar.g_02371	Syad.g_02463
OG0001529	Syar.g_00518	Syad.g_00210
OG0001530	Syar.g_03127	Syad.g_02808
OG0001531	Syar.g_03019	Syad.g_00823
OG0001532	Syar.g_01978	Syad.g_01492
OG0001533	Syar.g_01173	Syad.g_02388
OG0001534	Syar.g_01558	Syad.g_01668
OG0001535	Syar.g_01799	Syad.g_01685
OG0001536	Syar.g_02544	Syad.g_01762
OG0001537	Syar.g_02602	Syad.g_01949
OG0001538	Syar.g_02644	Syad.g_01884
OG0001539	Syar.g_01626	Syad.g_01607
OG0001540	Syar.g_00056	Syad.g_02846
OG0001541	Syar.g_00117	Syad.g_02915
OG0001542	Syar.g_00128	Syad.g_02924
OG0001543	Syar.g_00949	Syad.g_02969
OG0001544	Syar.g_00379, Syar.g_00001	Syad.g_00024
OG0001545	Syar.g_00865	Syad.g_00126
OG0001547	Syar.g_01855	Syad.g_01963
OG0001554	Syar.g_00327	Syad.g_03031
OG0001555	Syar.g_01689	Syad.g_01923
OG0001556	Syar.g_00177	Syad.g_01509
OG0001558	Syar.g_00488	Syad.g_00182
OG0001559	Syar.g_03126	Syad.g_02807
OG0001560	Syar.g_03110	Syad.g_02793
OG0001561	Syar.g_01792	Syad.g_01679
OG0001562	Syar.g_02484	Syad.g_01693
OG0001563	Syar.g_01072	Syad.g_00693
OG0001567	Syar.g_01847	Syad.g_01965
OG0001568	Syar.g_01866	Syad.g_01961
OG0001570	Syar.g_02858	Syad.g_01985
OG0001573	Syar.g_02700	Syad.g_01423
OG0001574	Syar.g_02311	Syad.g_01028
OG0001575	Syar.g_02306	Syad.g_01033
OG0001576	Syar.g_02794	Syad.g_01103
OG0001577	Syar.g_01534	Syad.g_01148
OG0001580	Syar.g_00895	Syad.g_03020
OG0001590	Syar.g_02412	Syad.g_02158
OG0001591	Syar.g_01685	Syad.g_01599
OG0001592	Syar.g_00310	Syad.g_03021
OG0001594	Syar.g_03217	Syad.g_03041
OG0001594	Syar.g_00848, Syar.g_00374	Syad.g_01570, Syad.g_02252, Syad.g_02832
OG0001614	Syar.g_00617	Syad.g_00356
OG0001615	Syar.g_03185	Syad.g_01205
OG0001616	Syar.g_01964	Syad.g_01515
OG0001617	Syar.g_01972	Syad.g_01335
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Syad.g_01805
OG0001619	Syar.g_02556	Syad.g_01773
OG0001620	Syar.g_01131	Syad.g_00774
OG0001621	Syar.g_00169	Syad.g_00562
OG0001622	Syar.g_00446	Syad.g_00137
OG0001623	Syar.g_01109, Syar.g_01694, Syar.g_01104	Syad.g_00746
OG0001624	Syar.g_02145	Syad.g_02110
OG0001624	Syar.g_01312, Syar.g_02156	Syad.g_00031
OG0001625	Syar.g_00192	Syad.g_00555
OG0001634	Syar.g_01691	Syad.g_01594
OG0001636	Syar.g_00510	Syad.g_00203
OG0001637	Syar.g_00971, Syar.g_02007	Syad.g_02508, Syad.g_02507
OG0001638	Syar.g_03132	Syad.g_02636
OG0001639	Syar.g_01212	Syad.g_02539
OG0001640	Syar.g_01377	Syad.g_01274
OG0001641	Syar.g_02500	Syad.g_01711
OG0001642	Syar.g_01387	Syad.g_01197
OG0001643	Syar.g_02423	Syad.g_02147
OG0001644	Syar.g_01876	Syad.g_01799
OG0001647	Syar.g_00217	Syad.g_00531
OG0001652	Syar.g_00486	Syad.g_00180
OG0001653	Syar.g_03099	Syad.g_02782
OG0001654	Syar.g_01214	Syad.g_02537
OG0001657	Syar.g_00089	Syad.g_02889
OG0001658	Syar.g_00329	Syad.g_03033
OG0001659	Syar.g_01973	Syad.g_01507
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syad.g_02816
OG0001671	Syar.g_00943	Syad.g_02974
OG0001672	Syar.g_03053	Syad.g_02743
OG0001673	Syar.g_03028	Syad.g_00812
OG0001675	Syar.g_02486	Syad.g_01695
OG0001677	Syar.g_01097	Syad.g_00718, Syad.g_01497
OG0001678	Syar.g_00144	Syad.g_00593
OG0001679	Syar.g_00032	Syad.g_01038, Syad.g_01037
OG0001682	Syar.g_01573	Syad.g_02102, Syad.g_01807
OG0001692	Syar.g_02812	Syad.g_02271
OG0001694	Syar.g_00227	Syad.g_00521
OG0001695	Syar.g_00864	Syad.g_00123
OG0001702	Syar.g_03087	Syad.g_02772
OG0001703	Syar.g_01463	Syad.g_00894
OG0001713	Syar.g_02147	Syad.g_01164
OG0001715	Syar.g_00804	Syad.g_02084
OG0001716	Syar.g_01642, Syar.g_00805	Syad.g_01200
OG0001717	Syar.g_00103	Syad.g_02901
OG0001729	Syar.g_03015	Syad.g_00828
OG0001730	Syar.g_00837, Syar.g_00806	Syad.g_00832
OG0001731	Syar.g_02884	Syad.g_02563
OG0001732	Syar.g_00464, Syar.g_01702	Syad.g_01464
OG0001733	Syar.g_00179	Syad.g_01602
OG0001735	Syar.g_02469	Syad.g_01573
OG0001737	Syar.g_00855	Syad.g_00501
OG0001738	Syar.g_00717	Syad.g_00462
OG0001739	Syar.g_00862	Syad.g_00122
OG0001741	Syar.g_01311, Syar.g_02155	Syad.g_02682
OG0001748	Syar.g_00941	Syad.g_02976
OG0001749	Syar.g_00264	Syad.g_00446
OG0001750	Syar.g_03097, Syar.g_01648	Syad.g_02780
OG0001751	Syar.g_03029	Syad.g_00811
OG0001752	Syar.g_03214, Syar.g_03009	Syad.g_02518
OG0001753	Syar.g_00919, Syar.g_01879	Syad.g_02511
OG0001754	Syar.g_00973	Syad.g_02510
OG0001755	Syar.g_01515	Syad.g_00949
OG0001756	Syar.g_00840, Syar.g_01320	Syad.g_00018, Syad.g_00022
OG0001761	Syar.g_01703, Syar.g_00182	Syad.g_02198
OG0001762	Syar.g_02493	Syad.g_01704
OG0001763	Syar.g_02506	Syad.g_01716
OG0001764	Syar.g_01870	Syad.g_01642
OG0001766	Syar.g_00902	Syad.g_00489
OG0001767	Syar.g_02733	Syad.g_00438
OG0001768	Syar.g_02918	Syad.g_02931
OG0001769	Syar.g_02437	Syad.g_02133
OG0001771	Syar.g_02677	Syad.g_02075
OG0001783	Syar.g_00611	Syad.g_00351
OG0001784	Syar.g_03090	Syad.g_02774
OG0001786	Syar.g_02903	Syad.g_02588
OG0001787	Syar.g_01927	Syad.g_00976
OG0001788	Syar.g_02351	Syad.g_00979
OG0001789	Syar.g_02776	Syad.g_02404
OG0001790	Syar.g_01528, Syar.g_03295	Syad.g_01126
OG0001792	Syar.g_01708	Syad.g_01456
OG0001794	Syar.g_03304	Syad.g_01671
OG0001796	Syar.g_01808	Syad.g_01691
OG0001797	Syar.g_00681	Syad.g_01781
OG0001798	Syar.g_02248	Syad.g_02171
OG0001799	Syar.g_02434	Syad.g_02136
OG0001800	Syar.g_02840	Syad.g_02249
OG0001801	Syar.g_02821	Syad.g_02258
OG0001803	Syar.g_02873	Syad.g_02444
OG0001804	Syar.g_01164	Syad.g_00787
OG0001805	Syar.g_00927	Syad.g_00567
OG0001806	Syar.g_00216	Syad.g_00532
OG0001808	Syar.g_00286, Syar.g_03226	Syad.g_00422
OG0001809	Syar.g_02274	Syad.g_02857
OG0001810	Syar.g_00071	Syad.g_02859
OG0001811	Syar.g_00125, Syar.g_02050	Syad.g_02922
OG0001812	Syar.g_00311	Syad.g_03022
OG0001813	Syar.g_00696	Syad.g_00060
OG0001814	Syar.g_00456	Syad.g_00147
OG0001815	Syar.g_00465	Syad.g_00157
OG0001816	Syar.g_01675	Syad.g_01604
OG0001817	Syar.g_00012	Syad.g_02089
OG0001837	Syar.g_00942	Syad.g_02975
OG0001838	Syar.g_00478	Syad.g_00170
OG0001839	Syar.g_00506	Syad.g_00199
OG0001840	Syar.g_00524	Syad.g_00216
OG0001841	Syar.g_00531	Syad.g_00223
OG0001842	Syar.g_02270	Syad.g_02522
OG0001843	Syar.g_00618	Syad.g_00357
OG0001844	Syar.g_00619	Syad.g_00358
OG0001845	Syar.g_00621	Syad.g_00359
OG0001846	Syar.g_00044	Syad.g_02828
OG0001847	Syar.g_00042	Syad.g_02826
OG0001848	Syar.g_00037	Syad.g_02822
OG0001849	Syar.g_03079	Syad.g_02766
OG0001850	Syar.g_03055	Syad.g_02756
OG0001851	Syar.g_03049	Syad.g_02739
OG0001852	Syar.g_03048	Syad.g_02738
OG0001853	Syar.g_03042	Syad.g_02731
OG0001854	Syar.g_03023	Syad.g_00818
OG0001856	Syar.g_02907	Syad.g_02594
OG0001857	Syar.g_02904	Syad.g_02591
OG0001858	Syar.g_02339	Syad.g_02554
OG0001859	Syar.g_01451	Syad.g_00882
OG0001860	Syar.g_01465	Syad.g_00896
OG0001861	Syar.g_01476	Syad.g_00911
OG0001862	Syar.g_01488	Syad.g_00922
OG0001863	Syar.g_01495	Syad.g_00928
OG0001864	Syar.g_02227	Syad.g_00991
OG0001865	Syar.g_02198	Syad.g_01067
OG0001866	Syar.g_02174	Syad.g_01098
OG0001867	Syar.g_02172	Syad.g_02200
OG0001868	Syar.g_02780	Syad.g_02409
OG0001869	Syar.g_01533	Syad.g_01147
OG0001870	Syar.g_01543	Syad.g_01155
OG0001871	Syar.g_01552	Syad.g_01160
OG0001872	Syar.g_01715	Syad.g_01451
OG0001873	Syar.g_01965	Syad.g_01514
OG0001874	Syar.g_01962	Syad.g_01517
OG0001877	Syar.g_02593	Syad.g_01342
OG0001878	Syar.g_02489	Syad.g_01698
OG0001879	Syar.g_02495	Syad.g_01706
OG0001880	Syar.g_03302, Syar.g_02535	Syad.g_01746
OG0001881	Syar.g_03301	Syad.g_01754
OG0001882	Syar.g_00678, Syar.g_03147	Syad.g_01778
OG0001883	Syar.g_02561	Syad.g_01782
OG0001884	Syar.g_02571	Syad.g_01790
OG0001885	Syar.g_02587	Syad.g_01647
OG0001886	Syar.g_01871	Syad.g_01643
OG0001887	Syar.g_01971	Syad.g_01637
OG0001888	Syar.g_02614	Syad.g_01913
OG0001889	Syar.g_02654	Syad.g_01873
OG0001890	Syar.g_01831	Syad.g_01220
OG0001891	Syar.g_01839	Syad.g_01207
OG0001892	Syar.g_03139, Syar.g_02837	Syad.g_01193
OG0001893	Syar.g_02247	Syad.g_02170
OG0001894	Syar.g_02417	Syad.g_02153
OG0001895	Syar.g_02824	Syad.g_02253
OG0001896	Syar.g_01171	Syad.g_02457
OG0001897	Syar.g_01128	Syad.g_00771
OG0001898	Syar.g_01110	Syad.g_00755
OG0001899	Syar.g_01062	Syad.g_00682
OG0001900	Syar.g_00200	Syad.g_00547
OG0001901	Syar.g_00201	Syad.g_00546
OG0001902	Syar.g_00232	Syad.g_00516
OG0001903	Syar.g_00241	Syad.g_00506
OG0001904	Syar.g_00282	Syad.g_00433
OG0001905	Syar.g_00288	Syad.g_00420
OG0001906	Syar.g_00057	Syad.g_02847
OG0001907	Syar.g_00072	Syad.g_02868
OG0001908	Syar.g_00119	Syad.g_02917
OG0001909	Syar.g_01010	Syad.g_02929
OG0001910	Syar.g_00937	Syad.g_02980
OG0001912	Syar.g_00345	Syad.g_00001
OG0001913	Syar.g_00347	Syad.g_00003
OG0001914	Syar.g_02237	Syad.g_01532
OG0001915	Syar.g_00462	Syad.g_00153
OG0001917	Syar.g_01798	Syad.g_01684
OG0001918	Syar.g_00735	Syad.g_02046, Syad.g_00117
OG0001923	Syar.g_00582	Syad.g_00251
OG0001923	Syar.g_00583, Syar.g_00267	Syad.g_00317
OG0001924	Syar.g_02672	Syad.g_02188
OG0001925	Syar.g_02671	Syad.g_02189
OG0001926	Syar.g_02669	Syad.g_02190
OG0001927	Syar.g_02668	Syad.g_02191
OG0001929	Syar.g_00538	Syad.g_00230
OG0001930	Syar.g_02271	Syad.g_02523
OG0001931	Syar.g_02272	Syad.g_02524
OG0001932	Syar.g_00616	Syad.g_00355
OG0001933	Syar.g_03122	Syad.g_02804
OG0001934	Syar.g_03106	Syad.g_02789
OG0001935	Syar.g_03046	Syad.g_02736
OG0001936	Syar.g_02054	Syad.g_02103
OG0001937	Syar.g_02892	Syad.g_02576
OG0001938	Syar.g_01467	Syad.g_00898
OG0001939	Syar.g_00339	Syad.g_01363, Syad.g_01362
OG0001940	Syar.g_02211	Syad.g_01054
OG0001941	Syar.g_02784	Syad.g_02414
OG0001943	Syar.g_01382	Syad.g_02034
OG0001944	Syar.g_02836	Syad.g_01981
OG0001946	Syar.g_02597	Syad.g_01341
OG0001947	Syar.g_01379	Syad.g_01272
OG0001948	Syar.g_02504	Syad.g_01714
OG0001949	Syar.g_02524	Syad.g_01734
OG0001950	Syar.g_02526	Syad.g_01736
OG0001951	Syar.g_02537	Syad.g_01755
OG0001952	Syar.g_00679	Syad.g_01779
OG0001953	Syar.g_00680	Syad.g_01780
OG0001954	Syar.g_02066	Syad.g_01991
OG0001957	Syar.g_02242	Syad.g_02165
OG0001958	Syar.g_02471	Syad.g_01575
OG0001961	Syar.g_01268	Syad.g_02358
OG0001964	Syar.g_00131	Syad.g_00606
OG0001966	Syar.g_00194	Syad.g_00553
OG0001967	Syar.g_00196	Syad.g_00551
OG0001968	Syar.g_00197	Syad.g_00550
OG0001969	Syar.g_00827	Syad.g_00482
OG0001970	Syar.g_00059	Syad.g_02849
OG0001971	Syar.g_01012	Syad.g_02927
OG0001972	Syar.g_00916	Syad.g_03000
OG0001973	Syar.g_00908	Syad.g_02960
OG0001975	Syar.g_02236	Syad.g_01531
OG0001976	Syar.g_02238	Syad.g_01533
OG0001978	Syar.g_02406	Syad.g_00306
OG0001979	Syar.g_00404, Syar.g_01841	Syad.g_01361
OG0001980	Syar.g_01111	Syad.g_00751, Syad.g_00622
OG0001993	Syar.g_02674	Syad.g_02186
OG0001994	Syar.g_02673	Syad.g_02187
OG0001995	Syar.g_02034	Syad.g_01377
OG0001997	Syar.g_03095	Syad.g_02778
OG0001999	Syar.g_02142, Syar.g_02981	Syad.g_02484
OG0002002	Syar.g_01714	Syad.g_01452
OG0002006	Syar.g_01380	Syad.g_01259
OG0002007	Syar.g_01994, Syar.g_01381	Syad.g_01258
OG0002008	Syar.g_02491	Syad.g_01700
OG0002009	Syar.g_02604	Syad.g_01933
OG0002010	Syar.g_01406	Syad.g_02309
OG0002011	Syar.g_00966	Syad.g_01964
OG0002015	Syar.g_00280	Syad.g_00443
OG0002016	Syar.g_00944	Syad.g_02973
OG0002017	Syar.g_00706	Syad.g_00070
OG0002019	Syar.g_00615	Syad.g_01962
OG0002020	Syar.g_00892	Syad.g_00120
OG0002021	Syar.g_00425	Syad.g_00118
OG0002022	Syar.g_00426	Syad.g_00115
OG0002023	Syar.g_00427	Syad.g_00114
OG0002024	Syar.g_00875	Syad.g_00108
OG0002038	Syar.g_02839	Syad.g_01161
OG0002039	Syar.g_03221	Syad.g_01176
OG0002040	Syar.g_02140	Syad.g_01177
OG0002041	Syar.g_02508	Syad.g_01718
OG0002042	Syar.g_02530	Syad.g_01743
OG0002043	Syar.g_02580	Syad.g_01657
OG0002045	Syar.g_01265	Syad.g_02362
OG0002046	Syar.g_01258	Syad.g_02366
OG0002048	Syar.g_01092	Syad.g_00714
OG0002049	Syar.g_01016	Syad.g_00631
OG0002051	Syar.g_00116	Syad.g_02914
OG0002053	Syar.g_01842	Syad.g_00027
OG0002054	Syar.g_00876	Syad.g_00107
OG0002055	Syar.g_00872	Syad.g_00110
