Orthogroup	Syar	Prbk
OG0001101	Syar.g_01623	Prbk.g_02390
OG0001102	Syar.g_01620	Prbk.g_02393
OG0001103	Syar.g_01618	Prbk.g_02395
OG0001104	Syar.g_02616	Prbk.g_02452
OG0001105	Syar.g_02620	Prbk.g_02447
OG0001106	Syar.g_02553	Prbk.g_02336
OG0001107	Syar.g_02541	Prbk.g_02326
OG0001109	Syar.g_02529	Prbk.g_02317
OG0001110	Syar.g_02527	Prbk.g_02315
OG0001111	Syar.g_02525	Prbk.g_02313
OG0001112	Syar.g_02523	Prbk.g_02311
OG0001113	Syar.g_02522	Prbk.g_02310
OG0001114	Syar.g_02521	Prbk.g_02309
OG0001115	Syar.g_02519	Prbk.g_02307
OG0001116	Syar.g_02517	Prbk.g_02306
OG0001117	Syar.g_02516	Prbk.g_02305
OG0001118	Syar.g_02515	Prbk.g_02304
OG0001119	Syar.g_02513	Prbk.g_02303
OG0001120	Syar.g_02507	Prbk.g_02301
OG0001122	Syar.g_01803	Prbk.g_00581
OG0001123	Syar.g_01796	Prbk.g_00588
OG0001124	Syar.g_01793	Prbk.g_00590
OG0001125	Syar.g_01791	Prbk.g_00592
OG0001126	Syar.g_01375	Prbk.g_00068
OG0001127	Syar.g_01374	Prbk.g_00067
OG0001128	Syar.g_01371	Prbk.g_00064
OG0001129	Syar.g_01369	Prbk.g_00063
OG0001130	Syar.g_01368	Prbk.g_00062
OG0001131	Syar.g_02448	Prbk.g_00627
OG0001132	Syar.g_00684	Prbk.g_02595
OG0001133	Syar.g_02249	Prbk.g_02613
OG0001134	Syar.g_02235	Prbk.g_02195
OG0001135	Syar.g_02232	Prbk.g_02197
OG0001136	Syar.g_01536	Prbk.g_01021
OG0001137	Syar.g_01944	Prbk.g_00155
OG0001138	Syar.g_01977	Prbk.g_00137
OG0001139	Syar.g_01980	Prbk.g_00135
OG0001140	Syar.g_01981	Prbk.g_00134
OG0001141	Syar.g_01982	Prbk.g_00133
OG0001142	Syar.g_01983	Prbk.g_00132
OG0001143	Syar.g_01698	Prbk.g_01504
OG0001144	Syar.g_01707	Prbk.g_00188
OG0001145	Syar.g_02769	Prbk.g_01194
OG0001146	Syar.g_02782	Prbk.g_01178
OG0001147	Syar.g_01276	Prbk.g_02120
OG0001148	Syar.g_01459	Prbk.g_02051
OG0001149	Syar.g_01458	Prbk.g_02050
OG0001150	Syar.g_01457	Prbk.g_02049
OG0001151	Syar.g_01238	Prbk.g_02037
OG0001152	Syar.g_01237	Prbk.g_02036
OG0001153	Syar.g_01398	Prbk.g_01217
OG0001154	Syar.g_01397	Prbk.g_01216
OG0001155	Syar.g_01211	Prbk.g_02004
OG0001156	Syar.g_01185	Prbk.g_02001
OG0001157	Syar.g_01184	Prbk.g_02596
OG0001158	Syar.g_01183	Prbk.g_02000
OG0001159	Syar.g_01182	Prbk.g_01999
OG0001160	Syar.g_02908	Prbk.g_00934
OG0001161	Syar.g_00382	Prbk.g_02593
OG0001162	Syar.g_03081	Prbk.g_01788
OG0001163	Syar.g_02917	Prbk.g_00920
OG0001164	Syar.g_02922	Prbk.g_00915
OG0001165	Syar.g_02927	Prbk.g_00912
OG0001166	Syar.g_02959	Prbk.g_01438
OG0001167	Syar.g_02982	Prbk.g_01417
OG0001168	Syar.g_02983	Prbk.g_01415
OG0001169	Syar.g_02985	Prbk.g_01413
OG0001170	Syar.g_02987	Prbk.g_01411
OG0001171	Syar.g_02999	Prbk.g_01401
OG0001172	Syar.g_00143	Prbk.g_01908
OG0001173	Syar.g_00142	Prbk.g_01909
OG0001174	Syar.g_00134	Prbk.g_01917
OG0001175	Syar.g_00133	Prbk.g_01918
OG0001176	Syar.g_01025	Prbk.g_00991
OG0001177	Syar.g_01023	Prbk.g_00993
OG0001178	Syar.g_02943	Prbk.g_00901
OG0001179	Syar.g_01055	Prbk.g_00962
OG0001181	Syar.g_01082	Prbk.g_00808
OG0001182	Syar.g_01090	Prbk.g_00817
OG0001183	Syar.g_01096	Prbk.g_00845
OG0001184	Syar.g_00653	Prbk.g_00521
OG0001185	Syar.g_00614	Prbk.g_00231
OG0001186	Syar.g_00562	Prbk.g_01568
OG0001187	Syar.g_00548	Prbk.g_01572
OG0001188	Syar.g_00546	Prbk.g_01576
OG0001189	Syar.g_00525	Prbk.g_01598
OG0001190	Syar.g_00330	Prbk.g_02160
OG0001191	Syar.g_00349	Prbk.g_02173
OG0001192	Syar.g_00356	Prbk.g_02180
OG0001193	Syar.g_00711	Prbk.g_02218
OG0001194	Syar.g_00622	Prbk.g_02224
OG0001195	Syar.g_00623	Prbk.g_02225
OG0001196	Syar.g_00453	Prbk.g_02261
OG0001197	Syar.g_00455	Prbk.g_02263
OG0001198	Syar.g_00467	Prbk.g_02275
OG0001199	Syar.g_03045	Prbk.g_01314
OG0001200	Syar.g_03047	Prbk.g_01312
OG0001201	Syar.g_03120	Prbk.g_00010
OG0001202	Syar.g_00991	Prbk.g_01254
OG0001203	Syar.g_03021	Prbk.g_01519
OG0001204	Syar.g_00154	Prbk.g_01013
OG0001205	Syar.g_02869	Prbk.g_00318
OG0001207	Syar.g_01462	Prbk.g_02053
OG0001208	Syar.g_01471	Prbk.g_02063
OG0001211	Syar.g_02323	Prbk.g_01892
OG0001212	Syar.g_02027	Prbk.g_01140
OG0001213	Syar.g_02239	Prbk.g_02623
OG0001214	Syar.g_02420	Prbk.g_02633
OG0001215	Syar.g_00965	Prbk.g_01816
OG0001216	Syar.g_01909	Prbk.g_00616
OG0001217	Syar.g_02852	Prbk.g_01872
OG0001218	Syar.g_01388	Prbk.g_01205
OG0001219	Syar.g_02585	Prbk.g_02367
OG0001222	Syar.g_02552	Prbk.g_02189
OG0001223	Syar.g_02505	Prbk.g_02299
OG0001224	Syar.g_01361	Prbk.g_00060
OG0001225	Syar.g_01929	Prbk.g_00058
OG0001226	Syar.g_03054	Prbk.g_01682
OG0001227	Syar.g_02213	Prbk.g_02022
OG0001230	Syar.g_02816	Prbk.g_00249
OG0001231	Syar.g_00485	Prbk.g_01637
OG0001232	Syar.g_02968	Prbk.g_01433
OG0001233	Syar.g_02988	Prbk.g_01410
OG0001235	Syar.g_01019	Prbk.g_00996
OG0001236	Syar.g_00657	Prbk.g_00517
OG0001237	Syar.g_00652	Prbk.g_00524
OG0001238	Syar.g_00351	Prbk.g_02174
OG0001239	Syar.g_03043	Prbk.g_01317
OG0001240	Syar.g_03101	Prbk.g_00027
OG0001241	Syar.g_03149, Syar.g_03112	Prbk.g_00017
OG0001242	Syar.g_00043	Prbk.g_00200
OG0001243	Syar.g_00051	Prbk.g_00541
OG0001245	Syar.g_00999	Prbk.g_01693
OG0001246	Syar.g_01910	Prbk.g_01044
OG0001247	Syar.g_02024	Prbk.g_02509
OG0001248	Syar.g_02059	Prbk.g_01805
OG0001249	Syar.g_01113	Prbk.g_00865
OG0001250	Syar.g_01819, Syar.g_03240	Prbk.g_02538
OG0001252	Syar.g_01372	Prbk.g_00065
OG0001253	Syar.g_02015	Prbk.g_01700
OG0001254	Syar.g_02233	Prbk.g_02196
OG0001255	Syar.g_01746	Prbk.g_01776
OG0001258	Syar.g_02925	Prbk.g_00914
OG0001259	Syar.g_02986	Prbk.g_01412
OG0001260	Syar.g_03007	Prbk.g_01382
OG0001262	Syar.g_00527	Prbk.g_01595
OG0001263	Syar.g_00054	Prbk.g_00543
OG0001265	Syar.g_00041	Prbk.g_00198
OG0001266	Syar.g_00987	Prbk.g_01250
OG0001267	Syar.g_00225	Prbk.g_00417
OG0001268	Syar.g_01124	Prbk.g_00877
OG0001269	Syar.g_00688	Prbk.g_02556
OG0001270	Syar.g_01175	Prbk.g_00330
OG0001271	Syar.g_01270	Prbk.g_02110
OG0001272	Syar.g_01475	Prbk.g_02067
OG0001273	Syar.g_02413	Prbk.g_02626
OG0001274	Syar.g_00929	Prbk.g_00651
OG0001275	Syar.g_02490	Prbk.g_00570
OG0001276	Syar.g_01797	Prbk.g_00587
OG0001277	Syar.g_02250	Prbk.g_02247
OG0001278	Syar.g_01720	Prbk.g_00176
OG0001279	Syar.g_02841	Prbk.g_01933
OG0001280	Syar.g_03317	Prbk.g_01186
OG0001281	Syar.g_02783	Prbk.g_01177
OG0001283	Syar.g_00447	Prbk.g_02256
OG0001285	Syar.g_02972	Prbk.g_01429
OG0001286	Syar.g_01077	Prbk.g_00802
OG0001288	Syar.g_00591	Prbk.g_01534
OG0001290	Syar.g_03111	Prbk.g_00018
OG0001291	Syar.g_00064	Prbk.g_00553
OG0001292	Syar.g_00160	Prbk.g_01007
OG0001293	Syar.g_00198	Prbk.g_00381
OG0001294	Syar.g_01687	Prbk.g_00707
OG0001295	Syar.g_00693	Prbk.g_01098
OG0001297	Syar.g_01510	Prbk.g_01053
OG0001298	Syar.g_02210	Prbk.g_01114
OG0001303	Syar.g_02583	Prbk.g_02365
OG0001307	Syar.g_02591	Prbk.g_01198
OG0001308	Syar.g_02798	Prbk.g_00277
OG0001309	Syar.g_00360	Prbk.g_01059
OG0001310	Syar.g_02951	Prbk.g_01444
OG0001311	Syar.g_01795	Prbk.g_00589
OG0001312	Syar.g_02569	Prbk.g_02354
OG0001313	Syar.g_01264	Prbk.g_02099
OG0001319	Syar.g_00215	Prbk.g_00407
OG0001326	Syar.g_00632	Prbk.g_02231
OG0001329	Syar.g_02337	Prbk.g_01661
OG0001331	Syar.g_01455	Prbk.g_02047
OG0001334	Syar.g_03166	Prbk.g_00849
OG0001336	Syar.g_00448	Prbk.g_02257
OG0001337	Syar.g_01112	Prbk.g_00859
OG0001339	Syar.g_03114	Prbk.g_00015
OG0001347	Syar.g_00565	Prbk.g_01542
OG0001347	Syar.g_02401	Prbk.g_00942
OG0001348	Syar.g_02259	Prbk.g_00671
OG0001351	Syar.g_01420	Prbk.g_00300
OG0001353	Syar.g_01809	Prbk.g_02529
OG0001354	Syar.g_02520	Prbk.g_02308
OG0001355	Syar.g_01912	Prbk.g_02424
OG0001358	Syar.g_02262	Prbk.g_02607
OG0001360	Syar.g_01961	Prbk.g_00123
OG0001361	Syar.g_01955	Prbk.g_00102
OG0001365	Syar.g_00335	Prbk.g_02165
OG0001366	Syar.g_02962	Prbk.g_01435
OG0001370	Syar.g_00013	Prbk.g_02516
OG0001371	Syar.g_03059	Prbk.g_01361
OG0001373	Syar.g_00631	Prbk.g_02230
OG0001374	Syar.g_00642	Prbk.g_02238
OG0001376	Syar.g_03203, Syar.g_02600	Prbk.g_02183
OG0001377	Syar.g_02599, Syar.g_03202	Prbk.g_02182
OG0001378	Syar.g_01174	Prbk.g_00337
OG0001379	Syar.g_02772	Prbk.g_01191
OG0001382	Syar.g_02834, Syar.g_03204	Prbk.g_00623
OG0001383	Syar.g_01880	Prbk.g_01513
OG0001383	Syar.g_03016	Prbk.g_01512
OG0001385	Syar.g_00628	Prbk.g_02227
OG0001386	Syar.g_00629	Prbk.g_02228
OG0001387	Syar.g_00630	Prbk.g_02229
OG0001388	Syar.g_00635	Prbk.g_02232
OG0001389	Syar.g_00636	Prbk.g_02233
OG0001390	Syar.g_00637	Prbk.g_02234
OG0001391	Syar.g_00638	Prbk.g_02235
OG0001392	Syar.g_00640	Prbk.g_02236
OG0001393	Syar.g_00641	Prbk.g_02237
OG0001394	Syar.g_02608	Prbk.g_02437
OG0001395	Syar.g_01561	Prbk.g_00600
OG0001396	Syar.g_00566	Prbk.g_01543
OG0001401	Syar.g_01813	Prbk.g_02533
OG0001402	Syar.g_02252	Prbk.g_02612
OG0001403	Syar.g_00504	Prbk.g_01618
OG0001406	Syar.g_02601	Prbk.g_02184
OG0001412	Syar.g_00564	Prbk.g_01541
OG0001415	Syar.g_01553	Prbk.g_01135
OG0001416	Syar.g_00433	Prbk.g_01180
OG0001418	Syar.g_01546	Prbk.g_01925
OG0001434	Syar.g_02613	Prbk.g_02441
OG0001435	Syar.g_01621	Prbk.g_02392
OG0001436	Syar.g_03234	Prbk.g_00497
OG0001437	Syar.g_01554	Prbk.g_01136
OG0001438	Syar.g_00240	Prbk.g_00432
OG0001441	Syar.g_02691	Prbk.g_01064
OG0001442	Syar.g_02622	Prbk.g_02445
OG0001443	Syar.g_00378	Prbk.g_00922
OG0001444	Syar.g_03096	Prbk.g_00033
OG0001444	Syar.g_03093	Prbk.g_01493
OG0001449	Syar.g_01897	Prbk.g_01465
OG0001450	Syar.g_00880	Prbk.g_01827
OG0001461	Syar.g_02478	Prbk.g_00296
OG0001462	Syar.g_00511	Prbk.g_01611
OG0001470	Syar.g_02358, Syar.g_02369	Prbk.g_01566
OG0001474	Syar.g_01125	Prbk.g_00878
OG0001475	Syar.g_02370	Prbk.g_01564
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Prbk.g_00148
OG0001477	Syar.g_02277	Prbk.g_01756
OG0001479	Syar.g_01122	Prbk.g_00875
OG0001487	Syar.g_01389	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syar.g_03222, Syar.g_01948	Prbk.g_00159
OG0001489	Syar.g_01087	Prbk.g_00813
OG0001495	Syar.g_01022	Prbk.g_00994
OG0001496	Syar.g_02279	Prbk.g_01752
OG0001497	Syar.g_02278	Prbk.g_01755
OG0001498	Syar.g_03286	Prbk.g_00363
OG0001508	Syar.g_02372	Prbk.g_01567
OG0001509	Syar.g_00570	Prbk.g_01545, Prbk.g_00223
OG0001510	Syar.g_00601	Prbk.g_01485
OG0001511	Syar.g_03129	Prbk.g_00003
OG0001512	Syar.g_03020	Prbk.g_01517
OG0001514	Syar.g_02280	Prbk.g_01751
OG0001515	Syar.g_03266, Syar.g_02594	Prbk.g_01809
OG0001516	Syar.g_01918	Prbk.g_00716
OG0001517	Syar.g_01119	Prbk.g_00872
OG0001518	Syar.g_00353	Prbk.g_02176
OG0001519	Syar.g_00380, Syar.g_00002	Prbk.g_02187
OG0001525	Syar.g_01315	Prbk.g_02665
OG0001527	Syar.g_02309	Prbk.g_01878
OG0001528	Syar.g_02371	Prbk.g_01570
OG0001529	Syar.g_00518	Prbk.g_01605
OG0001530	Syar.g_03127	Prbk.g_00005
OG0001531	Syar.g_03019	Prbk.g_01516
OG0001532	Syar.g_01978	Prbk.g_00136
OG0001533	Syar.g_01173	Prbk.g_01687, Prbk.g_00338
OG0001534	Syar.g_01558	Prbk.g_00597
OG0001535	Syar.g_01799	Prbk.g_00585
OG0001536	Syar.g_02544	Prbk.g_02328
OG0001537	Syar.g_02602	Prbk.g_02428
OG0001538	Syar.g_02644	Prbk.g_02473
OG0001539	Syar.g_01626	Prbk.g_02579
OG0001540	Syar.g_00056	Prbk.g_00545
OG0001541	Syar.g_00117	Prbk.g_00787
OG0001542	Syar.g_00128	Prbk.g_01276
OG0001543	Syar.g_00949	Prbk.g_00673
OG0001544	Syar.g_00379, Syar.g_00001	Prbk.g_02186
OG0001545	Syar.g_00865	Prbk.g_02246
OG0001555	Syar.g_01689	Prbk.g_01476
OG0001558	Syar.g_00488	Prbk.g_01634
OG0001559	Syar.g_03126	Prbk.g_00006
OG0001560	Syar.g_03110	Prbk.g_00019
OG0001561	Syar.g_01792	Prbk.g_00591
OG0001562	Syar.g_02484	Prbk.g_00577
OG0001563	Syar.g_01072	Prbk.g_00945
OG0001565	Syar.g_03069	Prbk.g_02513
OG0001574	Syar.g_02311	Prbk.g_01880
OG0001575	Syar.g_02306	Prbk.g_01875
OG0001576	Syar.g_02794	Prbk.g_01168
OG0001577	Syar.g_01534	Prbk.g_01023
OG0001580	Syar.g_00895	Prbk.g_02149
OG0001590	Syar.g_02412	Prbk.g_02557
OG0001591	Syar.g_01685	Prbk.g_02583
OG0001592	Syar.g_03309, Syar.g_00310	Prbk.g_02150
OG0001614	Syar.g_00617	Prbk.g_00229
OG0001615	Syar.g_03185, Syar.g_02334	Prbk.g_02685
OG0001616	Syar.g_01964	Prbk.g_01500
OG0001617	Syar.g_01972	Prbk.g_01955
OG0001618	Syar.g_01298, Syar.g_01196, Syar.g_01571	Prbk.g_00609
OG0001619	Syar.g_02556	Prbk.g_02338
OG0001620	Syar.g_01131	Prbk.g_00886
OG0001621	Syar.g_00169	Prbk.g_00370
OG0001622	Syar.g_00446	Prbk.g_02255
OG0001627	Syar.g_01215	Prbk.g_02008
OG0001634	Syar.g_01691	Prbk.g_00710
OG0001636	Syar.g_00510	Prbk.g_01612
OG0001637	Syar.g_00971, Syar.g_02007	Prbk.g_01392
OG0001638	Syar.g_03132, Syar.g_02949	Prbk.g_01446
OG0001639	Syar.g_01212	Prbk.g_02005
OG0001640	Syar.g_01377	Prbk.g_00069
OG0001641	Syar.g_02500	Prbk.g_02294
OG0001642	Syar.g_01387	Prbk.g_02555
OG0001643	Syar.g_02423	Prbk.g_02636
OG0001652	Syar.g_00486	Prbk.g_01636
OG0001653	Syar.g_03099	Prbk.g_00030
OG0001654	Syar.g_01214	Prbk.g_02007
OG0001657	Syar.g_00089	Prbk.g_00762
OG0001658	Syar.g_00329	Prbk.g_02159
OG0001661	Syar.g_00911	Prbk.g_01663, Prbk.g_01668
OG0001671	Syar.g_00943, Syar.g_03173	Prbk.g_00666
OG0001672	Syar.g_03053	Prbk.g_01306
OG0001673	Syar.g_03028	Prbk.g_01367
OG0001674	Syar.g_02089, Syar.g_00300, Syar.g_00299	Prbk.g_01387
OG0001675	Syar.g_02486	Prbk.g_00574, Prbk.g_00576
OG0001677	Syar.g_01097	Prbk.g_00846
OG0001692	Syar.g_02812	Prbk.g_00254
OG0001694	Syar.g_00227	Prbk.g_00419
OG0001695	Syar.g_00864	Prbk.g_02241
OG0001702	Syar.g_03087	Prbk.g_01293
OG0001703	Syar.g_01463	Prbk.g_02054
OG0001712	Syar.g_01846	Prbk.g_02521
OG0001714	Syar.g_00576	Prbk.g_01555
OG0001715	Syar.g_00804	Prbk.g_01712
OG0001716	Syar.g_01642, Syar.g_00805	Prbk.g_02551
OG0001726	Syar.g_01863	Prbk.g_02377
OG0001729	Syar.g_03015	Prbk.g_01511
OG0001730	Syar.g_00837, Syar.g_00806	Prbk.g_01377
OG0001731	Syar.g_02884	Prbk.g_01992
OG0001732	Syar.g_00464, Syar.g_01702	Prbk.g_01507
OG0001734	Syar.g_00188	Prbk.g_02553
OG0001735	Syar.g_02469	Prbk.g_00724
OG0001737	Syar.g_00855	Prbk.g_00437
OG0001738	Syar.g_00717	Prbk.g_00470
OG0001748	Syar.g_00941	Prbk.g_00664
OG0001749	Syar.g_00264	Prbk.g_00487
OG0001750	Syar.g_03097, Syar.g_01648	Prbk.g_00032
OG0001751	Syar.g_03029	Prbk.g_01366
OG0001752	Syar.g_03214, Syar.g_03009	Prbk.g_01380
OG0001753	Syar.g_00919, Syar.g_01879	Prbk.g_01386
OG0001754	Syar.g_00973	Prbk.g_01389
OG0001755	Syar.g_01515	Prbk.g_01058
OG0001761	Syar.g_01703, Syar.g_00182	Prbk.g_01847
OG0001762	Syar.g_02493	Prbk.g_00567
OG0001763	Syar.g_02506	Prbk.g_02300
OG0001764	Syar.g_01870	Prbk.g_02374
OG0001766	Syar.g_00902	Prbk.g_00447
OG0001767	Syar.g_02733	Prbk.g_00495
OG0001768	Syar.g_02918	Prbk.g_01269
OG0001783	Syar.g_00611	Prbk.g_00234
OG0001784	Syar.g_03090	Prbk.g_00037
OG0001786	Syar.g_02903	Prbk.g_01976
OG0001787	Syar.g_03272, Syar.g_01927	Prbk.g_01079
OG0001788	Syar.g_02351	Prbk.g_01082
OG0001789	Syar.g_02776	Prbk.g_01184
OG0001790	Syar.g_01528, Syar.g_03295	Prbk.g_01030
OG0001792	Syar.g_01708	Prbk.g_00187
OG0001794	Syar.g_03304	Prbk.g_01724
OG0001796	Syar.g_01808	Prbk.g_00579
OG0001797	Syar.g_00681	Prbk.g_02345
OG0001798	Syar.g_02248	Prbk.g_02614
OG0001799	Syar.g_02434	Prbk.g_02653
OG0001800	Syar.g_02840	Prbk.g_01936
OG0001801	Syar.g_02821	Prbk.g_00245
OG0001803	Syar.g_02873	Prbk.g_00322
OG0001804	Syar.g_01164	Prbk.g_00362
OG0001805	Syar.g_00927	Prbk.g_01002
OG0001806	Syar.g_00216	Prbk.g_00408
OG0001808	Syar.g_00286, Syar.g_03226	Prbk.g_00509
OG0001809	Syar.g_02274	Prbk.g_00556
OG0001810	Syar.g_00071	Prbk.g_00558
OG0001811	Syar.g_00125, Syar.g_02050	Prbk.g_01279
OG0001812	Syar.g_03308, Syar.g_00311	Prbk.g_02151
OG0001813	Syar.g_00696	Prbk.g_02206
OG0001814	Syar.g_00456	Prbk.g_02264
OG0001815	Syar.g_00465	Prbk.g_02273
OG0001837	Syar.g_00942	Prbk.g_00665
OG0001838	Syar.g_00478	Prbk.g_02286
OG0001839	Syar.g_00506	Prbk.g_01616
OG0001840	Syar.g_00524	Prbk.g_01599
OG0001841	Syar.g_00531	Prbk.g_01591
OG0001842	Syar.g_02270	Prbk.g_01491
OG0001843	Syar.g_00618	Prbk.g_00228
OG0001844	Syar.g_00619	Prbk.g_00227
OG0001845	Syar.g_00621	Prbk.g_00221
OG0001846	Syar.g_00044	Prbk.g_00201
OG0001847	Syar.g_00042	Prbk.g_00199
OG0001848	Syar.g_00037	Prbk.g_00195
OG0001849	Syar.g_03079	Prbk.g_01298
OG0001850	Syar.g_03055	Prbk.g_01305
OG0001851	Syar.g_03049	Prbk.g_01310
OG0001852	Syar.g_03048	Prbk.g_01311
OG0001853	Syar.g_03042	Prbk.g_01318
OG0001854	Syar.g_03023	Prbk.g_01370
OG0001855	Syar.g_00846	Prbk.g_00265
OG0001856	Syar.g_02907	Prbk.g_00935
OG0001857	Syar.g_02904	Prbk.g_00938
OG0001858	Syar.g_02339	Prbk.g_01995
OG0001859	Syar.g_01451	Prbk.g_02043
OG0001860	Syar.g_01465	Prbk.g_02055
OG0001861	Syar.g_01476	Prbk.g_02068
OG0001862	Syar.g_01488	Prbk.g_02080
OG0001863	Syar.g_01495	Prbk.g_01864
OG0001864	Syar.g_02227	Prbk.g_01093
OG0001865	Syar.g_02198	Prbk.g_01127
OG0001866	Syar.g_02174	Prbk.g_01152
OG0001867	Syar.g_02172	Prbk.g_01162
OG0001868	Syar.g_02780	Prbk.g_01181
OG0001869	Syar.g_01533	Prbk.g_01024
OG0001870	Syar.g_01543	Prbk.g_01016
OG0001871	Syar.g_01552	Prbk.g_00145
OG0001872	Syar.g_01715	Prbk.g_00180
OG0001873	Syar.g_01965	Prbk.g_01499
OG0001874	Syar.g_01962	Prbk.g_00124
OG0001877	Syar.g_02593	Prbk.g_01808
OG0001878	Syar.g_02489	Prbk.g_00571
OG0001879	Syar.g_02495	Prbk.g_00563
OG0001880	Syar.g_03302, Syar.g_02535	Prbk.g_02321
OG0001881	Syar.g_03301, Syar.g_02536	Prbk.g_02322
OG0001882	Syar.g_00678, Syar.g_03147	Prbk.g_02342
OG0001883	Syar.g_02561	Prbk.g_02347
OG0001884	Syar.g_02571	Prbk.g_02356
OG0001885	Syar.g_02587	Prbk.g_02369
OG0001886	Syar.g_01871	Prbk.g_02373
OG0001887	Syar.g_01971	Prbk.g_02412
OG0001888	Syar.g_02614	Prbk.g_02454
OG0001889	Syar.g_02654	Prbk.g_02482
OG0001890	Syar.g_01831	Prbk.g_02545
OG0001891	Syar.g_01839	Prbk.g_02549
OG0001892	Syar.g_03139, Syar.g_02837	Prbk.g_02562
OG0001893	Syar.g_02247	Prbk.g_02615
OG0001894	Syar.g_02417	Prbk.g_02630
OG0001895	Syar.g_02824	Prbk.g_01939
OG0001896	Syar.g_01171	Prbk.g_00340
OG0001897	Syar.g_01128	Prbk.g_00880
OG0001898	Syar.g_01110	Prbk.g_00863
OG0001899	Syar.g_01062	Prbk.g_00955
OG0001900	Syar.g_00200	Prbk.g_00382
OG0001901	Syar.g_00201	Prbk.g_00383
OG0001902	Syar.g_00232	Prbk.g_00424
OG0001903	Syar.g_00241	Prbk.g_00433
OG0001904	Syar.g_00282	Prbk.g_00501
OG0001905	Syar.g_00288	Prbk.g_00511
OG0001906	Syar.g_00057	Prbk.g_00546
OG0001907	Syar.g_00072	Prbk.g_00743
OG0001908	Syar.g_00119	Prbk.g_00788
OG0001909	Syar.g_01010	Prbk.g_01271
OG0001910	Syar.g_00937	Prbk.g_00660
OG0001912	Syar.g_00345	Prbk.g_02170
OG0001913	Syar.g_00347	Prbk.g_02172
OG0001914	Syar.g_02237	Prbk.g_02200
OG0001929	Syar.g_00538	Prbk.g_01584
OG0001930	Syar.g_02271	Prbk.g_01490
OG0001931	Syar.g_02272	Prbk.g_01489
OG0001932	Syar.g_00616	Prbk.g_00230
OG0001933	Syar.g_03122	Prbk.g_00008
OG0001934	Syar.g_03106	Prbk.g_00023
OG0001935	Syar.g_03046	Prbk.g_01313
OG0001936	Syar.g_02054	Prbk.g_01469
OG0001937	Syar.g_02892	Prbk.g_01984
OG0001938	Syar.g_01467	Prbk.g_02057
OG0001939	Syar.g_00339	Prbk.g_02683
OG0001940	Syar.g_02211	Prbk.g_01113
OG0001941	Syar.g_02784	Prbk.g_01176
OG0001943	Syar.g_01382	Prbk.g_00151
OG0001944	Syar.g_02836	Prbk.g_01669
OG0001946	Syar.g_02597	Prbk.g_01803
OG0001947	Syar.g_01379	Prbk.g_00071
OG0001948	Syar.g_02504	Prbk.g_02298
OG0001949	Syar.g_02524	Prbk.g_02312
OG0001950	Syar.g_02526	Prbk.g_02314
OG0001951	Syar.g_02537	Prbk.g_02323
OG0001952	Syar.g_00679	Prbk.g_02343
OG0001953	Syar.g_00680	Prbk.g_02344
OG0001954	Syar.g_02066	Prbk.g_02508
OG0001955	Syar.g_00733	Prbk.g_02552
OG0001957	Syar.g_02242	Prbk.g_02620
OG0001958	Syar.g_02471	Prbk.g_00721
OG0001960	Syar.g_01278	Prbk.g_01200
OG0001961	Syar.g_01268	Prbk.g_02108
OG0001964	Syar.g_00131	Prbk.g_01919
OG0001966	Syar.g_00194	Prbk.g_00377
OG0001967	Syar.g_00196	Prbk.g_00379
OG0001968	Syar.g_00197	Prbk.g_00380
OG0001969	Syar.g_00827	Prbk.g_00452
OG0001970	Syar.g_00059	Prbk.g_00548
OG0001971	Syar.g_01012	Prbk.g_01273
OG0001972	Syar.g_00916	Prbk.g_00647
OG0001973	Syar.g_00908	Prbk.g_02131
OG0001974	Syar.g_00325	Prbk.g_02157
OG0001975	Syar.g_02236	Prbk.g_02199
OG0001976	Syar.g_02238	Prbk.g_02201
OG0001977	Syar.g_00703	Prbk.g_02212
OG0001995	Syar.g_02034	Prbk.g_01089
OG0001996	Syar.g_00502	Prbk.g_01620
OG0001997	Syar.g_03095	Prbk.g_00034
OG0001998	Syar.g_03218, Syar.g_00016, Syar.g_01735	Prbk.g_01395
OG0001999	Syar.g_02142, Syar.g_02981	Prbk.g_01418
OG0002002	Syar.g_01714	Prbk.g_00181
OG0002003	Syar.g_02127	Prbk.g_01813
OG0002004	Syar.g_00361	Prbk.g_01826
OG0002006	Syar.g_01380	Prbk.g_00072
OG0002007	Syar.g_01994, Syar.g_01381	Prbk.g_00073
OG0002008	Syar.g_02491	Prbk.g_00569
OG0002009	Syar.g_02604	Prbk.g_02431
OG0002010	Syar.g_01406	Prbk.g_01224
OG0002011	Syar.g_00966	Prbk.g_00359
OG0002013	Syar.g_03062	Prbk.g_00474
OG0002015	Syar.g_00280	Prbk.g_00490
OG0002016	Syar.g_00944	Prbk.g_00667
OG0002017	Syar.g_00706	Prbk.g_02215
OG0002038	Syar.g_02839	Prbk.g_00147
OG0002039	Syar.g_03221	Prbk.g_00160
OG0002040	Syar.g_02140	Prbk.g_00107
OG0002041	Syar.g_02508	Prbk.g_02302
OG0002042	Syar.g_02530	Prbk.g_02318
OG0002043	Syar.g_02580	Prbk.g_02363
OG0002045	Syar.g_01265	Prbk.g_02106
