Orthogroup	Syar	Prat
OG0001142	Syar.g_01983	Prat.g_01122
OG0001143	Syar.g_01698	Prat.g_01115
OG0001144	Syar.g_01707	Prat.g_01110
OG0001145	Syar.g_02769	Prat.g_01241
OG0001146	Syar.g_02782	Prat.g_01253
OG0001147	Syar.g_01276	Prat.g_01287
OG0001148	Syar.g_01459	Prat.g_01293
OG0001149	Syar.g_01458	Prat.g_01294
OG0001150	Syar.g_01457	Prat.g_01295
OG0001151	Syar.g_01238	Prat.g_01306
OG0001152	Syar.g_01237	Prat.g_01307
OG0001153	Syar.g_01398	Prat.g_01387
OG0001154	Syar.g_01397	Prat.g_01388
OG0001155	Syar.g_01211	Prat.g_01407
OG0001156	Syar.g_01185	Prat.g_01410
OG0001157	Syar.g_01184	Prat.g_01411
OG0001158	Syar.g_01183	Prat.g_01412
OG0001159	Syar.g_01182	Prat.g_01413
OG0001160	Syar.g_02908	Prat.g_01439
OG0001161	Syar.g_00382	Prat.g_01502
OG0001162	Syar.g_03081	Prat.g_01500
OG0001163	Syar.g_02917	Prat.g_01583
OG0001164	Syar.g_02922	Prat.g_01587
OG0001165	Syar.g_02927	Prat.g_01590
OG0001166	Syar.g_02959	Prat.g_01610
OG0001167	Syar.g_02982	Prat.g_01628
OG0001168	Syar.g_02983	Prat.g_01630
OG0001169	Syar.g_02985	Prat.g_01632
OG0001170	Syar.g_02987	Prat.g_01634
OG0001171	Syar.g_02999	Prat.g_01645
OG0001172	Syar.g_00143	Prat.g_01660
OG0001173	Syar.g_00142	Prat.g_01661
OG0001174	Syar.g_00134	Prat.g_01669
OG0001175	Syar.g_00133	Prat.g_01670
OG0001176	Syar.g_01025	Prat.g_01678
OG0001177	Syar.g_01023	Prat.g_01680
OG0001178	Syar.g_02943	Prat.g_01597
OG0001179	Syar.g_01055	Prat.g_01710
OG0001181	Syar.g_01082	Prat.g_01736
OG0001182	Syar.g_01090	Prat.g_01745
OG0001183	Syar.g_01096	Prat.g_01749
OG0001184	Syar.g_00653	Prat.g_01766
OG0001185	Syar.g_00614	Prat.g_01783
OG0001186	Syar.g_00562	Prat.g_01807
OG0001187	Syar.g_00548	Prat.g_01810
OG0001188	Syar.g_00546	Prat.g_01812
OG0001189	Syar.g_00525	Prat.g_01829
OG0001190	Syar.g_00330	Prat.g_01834
OG0001191	Syar.g_00349	Prat.g_01844
OG0001192	Syar.g_00356	Prat.g_01849
OG0001193	Syar.g_00711	Prat.g_01863
OG0001194	Syar.g_00622	Prat.g_01864
OG0001195	Syar.g_00623	Prat.g_01865
OG0001196	Syar.g_00453	Prat.g_01881
OG0001197	Syar.g_00455	Prat.g_01883
OG0001198	Syar.g_00467	Prat.g_01890
OG0001200	Syar.g_03047	Prat.g_00073
OG0001201	Syar.g_03120	Prat.g_00105
OG0001202	Syar.g_00991	Prat.g_00201
OG0001203	Syar.g_03021	Prat.g_00243
OG0001205	Syar.g_02869	Prat.g_00406
OG0001207	Syar.g_01462	Prat.g_00436
OG0001208	Syar.g_01471	Prat.g_00442
OG0001211	Syar.g_02323	Prat.g_00511
OG0001212	Syar.g_02027	Prat.g_00558
OG0001213	Syar.g_02239	Prat.g_00593
OG0001214	Syar.g_02420	Prat.g_01088
OG0001215	Syar.g_00965	Prat.g_00764
OG0001216	Syar.g_01909	Prat.g_00790
OG0001217	Syar.g_02852	Prat.g_01486
OG0001218	Syar.g_01388	Prat.g_01217
OG0001219	Syar.g_02585	Prat.g_00863
OG0001222	Syar.g_02552	Prat.g_00944
OG0001223	Syar.g_02505	Prat.g_00914
OG0001224	Syar.g_01361	Prat.g_00961
OG0001225	Syar.g_01929	Prat.g_00963
OG0001226	Syar.g_03054	Prat.g_00078
OG0001227	Syar.g_02213	Prat.g_01197
OG0001230	Syar.g_02816	Prat.g_01343
OG0001232	Syar.g_02968	Prat.g_01614
OG0001233	Syar.g_02988	Prat.g_01635
OG0001235	Syar.g_01019	Prat.g_01676
OG0001236	Syar.g_00657	Prat.g_01763
OG0001237	Syar.g_00652	Prat.g_01767
OG0001238	Syar.g_00351	Prat.g_01845
OG0001239	Syar.g_03043	Prat.g_00068
OG0001240	Syar.g_03101	Prat.g_00090
OG0001241	Syar.g_03149, Syar.g_03112	Prat.g_00099
OG0001243	Syar.g_00051	Prat.g_00125
OG0001244	Syar.g_00075	Prat.g_00140
OG0001245	Syar.g_00999	Prat.g_00671
OG0001246	Syar.g_01910	Prat.g_01485, Prat.g_00467
OG0001247	Syar.g_02024	Prat.g_00757
OG0001248	Syar.g_02059	Prat.g_00759
OG0001249	Syar.g_01113	Prat.g_00345
OG0001250	Syar.g_01819, Syar.g_03240	Prat.g_00997
OG0001251	Syar.g_02575	Prat.g_00695
OG0001253	Syar.g_02015	Prat.g_01480
OG0001254	Syar.g_02233	Prat.g_01559
OG0001255	Syar.g_01746	Prat.g_01172
OG0001256	Syar.g_02915	Prat.g_01446
OG0001258	Syar.g_02925	Prat.g_01588
OG0001259	Syar.g_02986	Prat.g_01633
OG0001260	Syar.g_03007	Prat.g_01651
OG0001262	Syar.g_00527	Prat.g_01827
OG0001263	Syar.g_00054	Prat.g_00127
OG0001265	Syar.g_00041	Prat.g_00117
OG0001266	Syar.g_00987	Prat.g_00205
OG0001267	Syar.g_00225	Prat.g_00287
OG0001268	Syar.g_01124	Prat.g_00353
OG0001269	Syar.g_00688	Prat.g_00985
OG0001270	Syar.g_01175	Prat.g_00394
OG0001271	Syar.g_01270	Prat.g_00431
OG0001272	Syar.g_01475	Prat.g_00446
OG0001273	Syar.g_02413	Prat.g_01095
OG0001274	Syar.g_00929	Prat.g_00228
OG0001275	Syar.g_02490	Prat.g_00922
OG0001276	Syar.g_01797	Prat.g_00936
OG0001277	Syar.g_02250	Prat.g_00817
OG0001278	Syar.g_01720	Prat.g_01102
OG0001279	Syar.g_02841	Prat.g_00828
OG0001280	Syar.g_03317	Prat.g_01248
OG0001281	Syar.g_02783	Prat.g_01254
OG0001282	Syar.g_01460, Syar.g_01351	Prat.g_01292
OG0001283	Syar.g_00447	Prat.g_01877
OG0001284	Syar.g_02900	Prat.g_01433
OG0001285	Syar.g_02972	Prat.g_01617
OG0001286	Syar.g_01077	Prat.g_01730
OG0001287	Syar.g_00606	Prat.g_01790
OG0001288	Syar.g_00591	Prat.g_01800
OG0001289	Syar.g_03080	Prat.g_00085
OG0001290	Syar.g_03111	Prat.g_00098
OG0001291	Syar.g_00064	Prat.g_00135
OG0001292	Syar.g_00160	Prat.g_00254
OG0001293	Syar.g_00198	Prat.g_00268
OG0001294	Syar.g_01687	Prat.g_01546
OG0001295	Syar.g_00693	Prat.g_01215
OG0001296	Syar.g_01506	Prat.g_00472
OG0001297	Syar.g_01510	Prat.g_00477
OG0001298	Syar.g_02210	Prat.g_00541
OG0001299	Syar.g_01915	Prat.g_01057
OG0001303	Syar.g_02583	Prat.g_01550
OG0001304	Syar.g_01557	Prat.g_00949
OG0001305	Syar.g_01937	Prat.g_00969
OG0001306	Syar.g_01521	Prat.g_01170
OG0001307	Syar.g_02591	Prat.g_01283
OG0001308	Syar.g_02798	Prat.g_01363
OG0001309	Syar.g_00360	Prat.g_00481
OG0001310	Syar.g_02951	Prat.g_01604
OG0001311	Syar.g_01795	Prat.g_00938
OG0001312	Syar.g_02569	Prat.g_00872
OG0001313	Syar.g_01264	Prat.g_00849
OG0001317	Syar.g_03025	Prat.g_00239
OG0001318	Syar.g_00186	Prat.g_00263
OG0001319	Syar.g_00215	Prat.g_00280
OG0001325	Syar.g_01577	Prat.g_00793
OG0001327	Syar.g_01674	Prat.g_00704
OG0001329	Syar.g_02337	Prat.g_01542
OG0001331	Syar.g_01455	Prat.g_01297
OG0001334	Syar.g_03166	Prat.g_01752
OG0001336	Syar.g_00448	Prat.g_01878
OG0001337	Syar.g_01112	Prat.g_00339
OG0001338	Syar.g_03232	Prat.g_00342
OG0001339	Syar.g_03114	Prat.g_00101
OG0001343	Syar.g_03210	Prat.g_00692
OG0001346	Syar.g_02778	Prat.g_01250
OG0001348	Syar.g_02259	Prat.g_00827
OG0001351	Syar.g_01420	Prat.g_00416
OG0001353	Syar.g_01809	Prat.g_01005
OG0001354	Syar.g_02520	Prat.g_00906
OG0001359	Syar.g_03211	Prat.g_00693
OG0001361	Syar.g_01955	Prat.g_01138
OG0001364	Syar.g_00284	Prat.g_01755
OG0001365	Syar.g_00335	Prat.g_01838
OG0001370	Syar.g_00013	Prat.g_00422
OG0001371	Syar.g_03059	Prat.g_00752
OG0001379	Syar.g_02772	Prat.g_01243
OG0001394	Syar.g_02608	Prat.g_00732
OG0001401	Syar.g_01813	Prat.g_00850
OG0001402	Syar.g_02252	Prat.g_00588
OG0001403	Syar.g_00504	Prat.g_00032
OG0001415	Syar.g_01553	Prat.g_00235
OG0001416	Syar.g_00433	Prat.g_00421
OG0001418	Syar.g_01546	Prat.g_00758
OG0001428	Syar.g_00108	Prat.g_00173
OG0001429	Syar.g_02582	Prat.g_00864
OG0001430	Syar.g_03306	Prat.g_01216
OG0001434	Syar.g_02613	Prat.g_00737
OG0001435	Syar.g_01621	Prat.g_00711
OG0001437	Syar.g_01554	Prat.g_00234
OG0001438	Syar.g_00240	Prat.g_00301
OG0001441	Syar.g_02691	Prat.g_00484
OG0001443	Syar.g_00378	Prat.g_01227
OG0001450	Syar.g_00880	Prat.g_00761
OG0001452	Syar.g_00167	Prat.g_00697
OG0001461	Syar.g_02478	Prat.g_00378
OG0001467	Syar.g_01745	Prat.g_01290
OG0001477	Syar.g_02277	Prat.g_01515, Prat.g_01514
OG0001487	Syar.g_01389	Prat.g_01395
OG0001489	Syar.g_01087	Prat.g_01741
OG0001495	Syar.g_01022	Prat.g_01681
OG0001496	Syar.g_02279	Prat.g_01512
OG0001497	Syar.g_02278	Prat.g_01513
OG0001498	Syar.g_03286, Syar.g_01163	Prat.g_00371
OG0001510	Syar.g_00601	Prat.g_01794
OG0001511	Syar.g_03129	Prat.g_00109
OG0001512	Syar.g_03020	Prat.g_01231
OG0001514	Syar.g_02280	Prat.g_01511
OG0001515	Syar.g_03266, Syar.g_02594	Prat.g_00766
OG0001516	Syar.g_01918	Prat.g_01060
OG0001517	Syar.g_01119	Prat.g_01328, Prat.g_00349
OG0001518	Syar.g_00353	Prat.g_01847
OG0001519	Syar.g_00380, Syar.g_00002	Prat.g_01852
OG0001527	Syar.g_02309	Prat.g_00526
OG0001529	Syar.g_00518	Prat.g_00043
OG0001530	Syar.g_03127	Prat.g_00108
OG0001531	Syar.g_03019	Prat.g_00244
OG0001532	Syar.g_01978	Prat.g_01125
OG0001534	Syar.g_01558	Prat.g_00950
OG0001535	Syar.g_01799	Prat.g_00935
OG0001536	Syar.g_02544	Prat.g_00892
OG0001537	Syar.g_02602	Prat.g_00729
OG0001538	Syar.g_02644	Prat.g_01032
OG0001539	Syar.g_01626	Prat.g_00706
OG0001540	Syar.g_00056	Prat.g_00129
OG0001541	Syar.g_00117	Prat.g_00181
OG0001542	Syar.g_00128	Prat.g_00187
OG0001543	Syar.g_00949	Prat.g_01221
OG0001544	Syar.g_00379, Syar.g_00001	Prat.g_01851
OG0001545	Syar.g_00865	Prat.g_01868
OG0001549	Syar.g_02838	Prat.g_00975
OG0001557	Syar.g_02609	Prat.g_00733
OG0001559	Syar.g_03126	Prat.g_00107
OG0001560	Syar.g_03110	Prat.g_00097
OG0001561	Syar.g_01792	Prat.g_00940
OG0001562	Syar.g_02484	Prat.g_00927
OG0001563	Syar.g_01072	Prat.g_01725
OG0001574	Syar.g_02311	Prat.g_00524
OG0001575	Syar.g_02306	Prat.g_00529
OG0001576	Syar.g_02794	Prat.g_01262
OG0001577	Syar.g_01534	Prat.g_01160
OG0001580	Syar.g_00895	Prat.g_00050
OG0001591	Syar.g_01685	Prat.g_00746
OG0001592	Syar.g_03309, Syar.g_00310	Prat.g_00049
OG0001613	Syar.g_01093	Prat.g_01747
OG0001614	Syar.g_00617	Prat.g_01782
OG0001616	Syar.g_01964	Prat.g_01133
OG0001617	Syar.g_01972	Prat.g_00770
OG0001619	Syar.g_02556	Prat.g_00882
OG0001620	Syar.g_01131	Prat.g_00357
OG0001621	Syar.g_00169	Prat.g_00259
OG0001622	Syar.g_00446	Prat.g_01876
OG0001625	Syar.g_00192	Prat.g_00265
OG0001636	Syar.g_00510	Prat.g_00035
OG0001639	Syar.g_01212	Prat.g_01406
OG0001640	Syar.g_01377	Prat.g_00954
OG0001642	Syar.g_01387	Prat.g_00986
OG0001643	Syar.g_02423	Prat.g_01085
OG0001644	Syar.g_01876	Prat.g_00806
OG0001652	Syar.g_00486	Prat.g_00844
OG0001654	Syar.g_01214	Prat.g_01404
OG0001657	Syar.g_00089	Prat.g_00155
OG0001658	Syar.g_00329	Prat.g_00045
OG0001661	Syar.g_00911	Prat.g_01505
OG0001669	Syar.g_00323, Syar.g_00555	Prat.g_00041
OG0001671	Syar.g_00943, Syar.g_03173	Prat.g_00837
OG0001673	Syar.g_03028	Prat.g_00237
OG0001678	Syar.g_00144	Prat.g_01659
OG0001679	Syar.g_00032	Prat.g_00343
OG0001692	Syar.g_02812	Prat.g_01347
OG0001694	Syar.g_00227	Prat.g_00289
OG0001703	Syar.g_01463	Prat.g_00437
OG0001713	Syar.g_02147	Prat.g_01149
OG0001717	Syar.g_00103	Prat.g_00168
OG0001729	Syar.g_03015	Prat.g_00247
OG0001731	Syar.g_02884	Prat.g_01419
OG0001737	Syar.g_00855	Prat.g_00836
OG0001748	Syar.g_00941	Prat.g_00838
OG0001749	Syar.g_00264	Prat.g_01325
OG0001752	Syar.g_03214, Syar.g_03009	Prat.g_01653
OG0001761	Syar.g_01703, Syar.g_00182	Prat.g_00578
OG0001769	Syar.g_02437	Prat.g_01222
OG0001771	Syar.g_02677	Prat.g_01576
OG0001803	Syar.g_02873	Prat.g_00402
OG0001810	Syar.g_00071	Prat.g_00832
OG0001813	Syar.g_00696	Prat.g_01855
OG0001816	Syar.g_01675	Prat.g_00703
OG0001837	Syar.g_00942	Prat.g_00839
OG0001907	Syar.g_00072	Prat.g_01459
OG0001955	Syar.g_00733	Prat.g_01218
OG0001974	Syar.g_00325	Prat.g_01491
OG0001977	Syar.g_00703	Prat.g_01859
OG0001996	Syar.g_00502	Prat.g_00030
OG0002154	Syar.g_00251	Prat.g_01289
OG0002296	Syar.g_01411	Prat.g_01377
OG0002348	Syar.g_00309	Prat.g_01518
OG0002349	Syar.g_02990	Prat.g_01637
OG0002445	Syar.g_01281	Prat.g_01279
OG0002495	Syar.g_02068	Prat.g_01541
OG0002700	Syar.g_01979	Prat.g_01205
OG0003806	Syar.g_00019	Prat.g_00843
