Orthogroup	Syar	Prag
OG0001144	Syar.g_01707	Prag.g_01195
OG0001145	Syar.g_02769	Prag.g_01345
OG0001146	Syar.g_02782	Prag.g_01359
OG0001147	Syar.g_01276	Prag.g_01375
OG0001148	Syar.g_01459	Prag.g_01391
OG0001149	Syar.g_01458	Prag.g_01392
OG0001150	Syar.g_01457	Prag.g_01393
OG0001151	Syar.g_01238	Prag.g_01404
OG0001152	Syar.g_01237	Prag.g_01405
OG0001153	Syar.g_01398	Prag.g_01521
OG0001154	Syar.g_01397	Prag.g_01523
OG0001155	Syar.g_01211	Prag.g_01535
OG0001156	Syar.g_01185	Prag.g_01538
OG0001157	Syar.g_01184	Prag.g_01539
OG0001158	Syar.g_01183	Prag.g_01540
OG0001159	Syar.g_01182	Prag.g_01541
OG0001160	Syar.g_02908	Prag.g_01565
OG0001161	Syar.g_00382	Prag.g_01576
OG0001162	Syar.g_03081	Prag.g_01587
OG0001163	Syar.g_02917	Prag.g_01661
OG0001164	Syar.g_02922	Prag.g_01665
OG0001165	Syar.g_02927	Prag.g_01668
OG0001166	Syar.g_02959	Prag.g_01688
OG0001167	Syar.g_02982	Prag.g_01705
OG0001168	Syar.g_02983	Prag.g_01707
OG0001169	Syar.g_02985	Prag.g_01709
OG0001170	Syar.g_02987	Prag.g_01711
OG0001171	Syar.g_02999	Prag.g_01721
OG0001172	Syar.g_00143	Prag.g_01735
OG0001173	Syar.g_00142	Prag.g_01736
OG0001174	Syar.g_00134	Prag.g_01744
OG0001175	Syar.g_00133	Prag.g_01745
OG0001176	Syar.g_01025	Prag.g_01752
OG0001177	Syar.g_01023	Prag.g_01754
OG0001178	Syar.g_02943	Prag.g_01759
OG0001179	Syar.g_01055	Prag.g_01788
OG0001181	Syar.g_01082	Prag.g_01814
OG0001182	Syar.g_01090	Prag.g_01821
OG0001183	Syar.g_01096	Prag.g_01825
OG0001184	Syar.g_00653	Prag.g_01841
OG0001185	Syar.g_00614	Prag.g_01855
OG0001186	Syar.g_00562	Prag.g_01879
OG0001187	Syar.g_00548	Prag.g_01883
OG0001188	Syar.g_00546	Prag.g_01885
OG0001189	Syar.g_00525	Prag.g_01902
OG0001190	Syar.g_00330	Prag.g_01906
OG0001191	Syar.g_00349	Prag.g_01916
OG0001192	Syar.g_00356	Prag.g_01921
OG0001193	Syar.g_00711	Prag.g_01931
OG0001194	Syar.g_00622	Prag.g_01932
OG0001195	Syar.g_00623	Prag.g_01933
OG0001196	Syar.g_00453	Prag.g_01946
OG0001197	Syar.g_00455	Prag.g_01947
OG0001198	Syar.g_00467	Prag.g_01954
OG0001199	Syar.g_03045	Prag.g_00068
OG0001200	Syar.g_03047	Prag.g_00070
OG0001201	Syar.g_03120	Prag.g_00101
OG0001202	Syar.g_00991	Prag.g_00192
OG0001203	Syar.g_03021	Prag.g_00231
OG0001204	Syar.g_00154	Prag.g_00236
OG0001205	Syar.g_02869	Prag.g_00424
OG0001207	Syar.g_01462	Prag.g_00456
OG0001208	Syar.g_01471	Prag.g_00461
OG0001211	Syar.g_02323	Prag.g_00529
OG0001212	Syar.g_02027	Prag.g_00574
OG0001213	Syar.g_02239	Prag.g_00607
OG0001214	Syar.g_02420	Prag.g_00615
OG0001215	Syar.g_00965	Prag.g_00668
OG0001216	Syar.g_01909	Prag.g_00694
OG0001217	Syar.g_02852	Prag.g_00744
OG0001218	Syar.g_01388	Prag.g_00752
OG0001219	Syar.g_02585	Prag.g_00795
OG0001222	Syar.g_02552	Prag.g_00956
OG0001223	Syar.g_02505	Prag.g_00982
OG0001224	Syar.g_01361	Prag.g_01032
OG0001225	Syar.g_01929	Prag.g_01034
OG0001226	Syar.g_03054	Prag.g_01060
OG0001227	Syar.g_02213	Prag.g_01079
OG0001230	Syar.g_02816	Prag.g_01480
OG0001231	Syar.g_00485	Prag.g_01585
OG0001232	Syar.g_02968	Prag.g_01692
OG0001233	Syar.g_02988	Prag.g_01712
OG0001235	Syar.g_01019	Prag.g_01756
OG0001236	Syar.g_00657	Prag.g_01838
OG0001237	Syar.g_00652	Prag.g_01842
OG0001238	Syar.g_00351	Prag.g_01917
OG0001239	Syar.g_03043	Prag.g_00065
OG0001241	Syar.g_03149, Syar.g_03112	Prag.g_00094
OG0001242	Syar.g_00043	Prag.g_00112
OG0001243	Syar.g_00051	Prag.g_00118
OG0001244	Syar.g_00075	Prag.g_00134
OG0001245	Syar.g_00999	Prag.g_00373
OG0001246	Syar.g_01910	Prag.g_00483
OG0001247	Syar.g_02024	Prag.g_00661
OG0001248	Syar.g_02059	Prag.g_00663
OG0001249	Syar.g_01113	Prag.g_00784
OG0001250	Syar.g_01819, Syar.g_03240	Prag.g_00845
OG0001251	Syar.g_02575	Prag.g_00893
OG0001252	Syar.g_01372	Prag.g_01027
OG0001253	Syar.g_02015	Prag.g_01080
OG0001254	Syar.g_02233	Prag.g_01122
OG0001255	Syar.g_01746	Prag.g_01137
OG0001256	Syar.g_02915	Prag.g_01578
OG0001257	Syar.g_00807, Syar.g_02468, Syar.g_02269	Prag.g_01584
OG0001258	Syar.g_02925	Prag.g_01666
OG0001259	Syar.g_02986	Prag.g_01710
OG0001260	Syar.g_03007	Prag.g_01727
OG0001262	Syar.g_00527	Prag.g_01900
OG0001263	Syar.g_00054	Prag.g_00121
OG0001265	Syar.g_00041	Prag.g_00111
OG0001266	Syar.g_00987	Prag.g_00196
OG0001267	Syar.g_00225	Prag.g_00271
OG0001268	Syar.g_01124	Prag.g_00334
OG0001269	Syar.g_00688	Prag.g_00353
OG0001270	Syar.g_01175	Prag.g_00413
OG0001271	Syar.g_01270	Prag.g_00451
OG0001272	Syar.g_01475	Prag.g_00465
OG0001273	Syar.g_02413	Prag.g_00609
OG0001274	Syar.g_00929	Prag.g_00681
OG0001275	Syar.g_02490	Prag.g_00992
OG0001276	Syar.g_01797	Prag.g_01011
OG0001277	Syar.g_02250	Prag.g_01068
OG0001278	Syar.g_01720	Prag.g_01203
OG0001279	Syar.g_02841	Prag.g_01302
OG0001280	Syar.g_03317	Prag.g_01354
OG0001281	Syar.g_02783	Prag.g_01360
OG0001282	Syar.g_01460, Syar.g_01351	Prag.g_01390
OG0001284	Syar.g_02900	Prag.g_01560
OG0001285	Syar.g_02972	Prag.g_01695
OG0001286	Syar.g_01077	Prag.g_01808
OG0001287	Syar.g_00606	Prag.g_01863
OG0001288	Syar.g_00591	Prag.g_01872
OG0001289	Syar.g_03080	Prag.g_00081
OG0001290	Syar.g_03111	Prag.g_00093
OG0001291	Syar.g_00064	Prag.g_00128
OG0001292	Syar.g_00160	Prag.g_00241
OG0001293	Syar.g_00198	Prag.g_00252
OG0001294	Syar.g_01687	Prag.g_00371
OG0001295	Syar.g_00693	Prag.g_00446
OG0001296	Syar.g_01506	Prag.g_00488
OG0001297	Syar.g_01510	Prag.g_00493
OG0001298	Syar.g_02210	Prag.g_00555
OG0001299	Syar.g_01915	Prag.g_00644
OG0001303	Syar.g_02583	Prag.g_00996
OG0001304	Syar.g_01557	Prag.g_01021
OG0001305	Syar.g_01937	Prag.g_01040
OG0001306	Syar.g_01521	Prag.g_01139
OG0001307	Syar.g_02591	Prag.g_01372
OG0001308	Syar.g_02798	Prag.g_01500
OG0001309	Syar.g_00360	Prag.g_01582
OG0001310	Syar.g_02951	Prag.g_01681
OG0001312	Syar.g_02569	Prag.g_00945
OG0001313	Syar.g_01264	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001315	Syar.g_01094	Prag.g_00055
OG0001317	Syar.g_03025	Prag.g_00227
OG0001318	Syar.g_00186	Prag.g_00248
OG0001319	Syar.g_00215	Prag.g_00263
OG0001325	Syar.g_01577	Prag.g_00697
OG0001326	Syar.g_00632	Prag.g_00881
OG0001327	Syar.g_01674	Prag.g_01051
OG0001329	Syar.g_02337	Prag.g_01113
OG0001331	Syar.g_01455	Prag.g_01395
OG0001334	Syar.g_03166	Prag.g_01828
OG0001336	Syar.g_00448	Prag.g_01943
OG0001339	Syar.g_03114	Prag.g_00096
OG0001343	Syar.g_03210	Prag.g_00890
OG0001345	Syar.g_01958	Prag.g_01172
OG0001346	Syar.g_02778	Prag.g_01356
OG0001347	Syar.g_02401	Prag.g_01276
OG0001348	Syar.g_02259	Prag.g_01606
OG0001351	Syar.g_01420	Prag.g_00433
OG0001353	Syar.g_01809	Prag.g_00837
OG0001354	Syar.g_02520	Prag.g_00974
OG0001355	Syar.g_01912	Prag.g_01616
OG0001356	Syar.g_00176	Prag.g_00769
OG0001358	Syar.g_02262	Prag.g_00598
OG0001359	Syar.g_03211	Prag.g_00891
OG0001360	Syar.g_01961	Prag.g_01081
OG0001361	Syar.g_01955	Prag.g_01169
OG0001364	Syar.g_00284	Prag.g_01831
OG0001365	Syar.g_00335	Prag.g_01910
OG0001371	Syar.g_03059	Prag.g_00657
OG0001373	Syar.g_00631	Prag.g_00880
OG0001374	Syar.g_00642	Prag.g_00888
OG0001376	Syar.g_03203, Syar.g_02600	Prag.g_01045
OG0001377	Syar.g_02599, Syar.g_03202	Prag.g_01046
OG0001378	Syar.g_01174	Prag.g_01090
OG0001379	Syar.g_02772	Prag.g_01349
OG0001382	Syar.g_02834, Syar.g_03204	Prag.g_01599
OG0001385	Syar.g_00628	Prag.g_00877
OG0001386	Syar.g_00629	Prag.g_00878
OG0001387	Syar.g_00630	Prag.g_00879
OG0001388	Syar.g_00635	Prag.g_00882
OG0001389	Syar.g_00636	Prag.g_00883
OG0001390	Syar.g_00637	Prag.g_00884
OG0001391	Syar.g_00638	Prag.g_00885
OG0001392	Syar.g_00640	Prag.g_00886
OG0001393	Syar.g_00641	Prag.g_00887
OG0001395	Syar.g_01561	Prag.g_01023
OG0001396	Syar.g_02402, Syar.g_00566	Prag.g_01277
OG0001401	Syar.g_01813	Prag.g_01280
OG0001402	Syar.g_02252	Prag.g_00759
OG0001403	Syar.g_00504	Prag.g_00030
OG0001406	Syar.g_02601	Prag.g_01044
OG0001408	Syar.g_02042	Prag.g_01063
OG0001413	Syar.g_02062, Syar.g_02063	Prag.g_01574
OG0001415	Syar.g_01553	Prag.g_00224
OG0001416	Syar.g_00433	Prag.g_00438
OG0001417	Syar.g_01885	Prag.g_00448
OG0001418	Syar.g_01546	Prag.g_00662
OG0001420	Syar.g_02680	Prag.g_01098
OG0001428	Syar.g_00108	Prag.g_00165
OG0001429	Syar.g_02582	Prag.g_00796
OG0001430	Syar.g_03306	Prag.g_01322
OG0001432	Syar.g_02064, Syar.g_02123	Prag.g_01573
OG0001433	Syar.g_00173	Prag.g_00768
OG0001434	Syar.g_02613	Prag.g_00925
OG0001437	Syar.g_01554	Prag.g_00223
OG0001438	Syar.g_00240	Prag.g_00284
OG0001439	Syar.g_00824	Prag.g_00298
OG0001441	Syar.g_02691	Prag.g_00500
OG0001442	Syar.g_02622	Prag.g_00733
OG0001443	Syar.g_00378	Prag.g_01652
OG0001447	Syar.g_00052	Prag.g_00119
OG0001449	Syar.g_01897	Prag.g_00388
OG0001450	Syar.g_00880	Prag.g_00665
OG0001452	Syar.g_00167	Prag.g_00894
OG0001453	Syar.g_02498	Prag.g_00986
OG0001454	Syar.g_02065, Syar.g_02122	Prag.g_01074
OG0001456	Syar.g_00643	Prag.g_01130
OG0001457	Syar.g_00644	Prag.g_01131
OG0001458	Syar.g_00645	Prag.g_01132
OG0001459	Syar.g_00418, Syar.g_02047	Prag.g_01312
OG0001460	Syar.g_00172	Prag.g_00767
OG0001462	Syar.g_00511	Prag.g_00034
OG0001467	Syar.g_01745	Prag.g_00785
OG0001471	Syar.g_00830	Prag.g_01575
OG0001474	Syar.g_01125	Prag.g_00335
OG0001477	Syar.g_02277	Prag.g_01256
OG0001479	Syar.g_01122	Prag.g_00332
OG0001480	Syar.g_02013	Prag.g_00363
OG0001482	Syar.g_02511	Prag.g_00436
OG0001486	Syar.g_01537	Prag.g_01151
OG0001492	Syar.g_01717	Prag.g_01200
OG0001493	Syar.g_01725	Prag.g_01208
OG0001496	Syar.g_02279	Prag.g_01254
OG0001497	Syar.g_02278	Prag.g_01255
OG0001502	Syar.g_01840	Prag.g_00776
OG0001504	Syar.g_02046	Prag.g_01313, Prag.g_01639
OG0001507	Syar.g_03257, Syar.g_01540	Prag.g_01632
OG0001514	Syar.g_02280	Prag.g_01253
OG0001525	Syar.g_01315	Prag.g_01589
OG0001546	Syar.g_03276, Syar.g_02688	Prag.g_00503
OG0001547	Syar.g_01855	Prag.g_00778
OG0001549	Syar.g_02838	Prag.g_00863
OG0001554	Syar.g_00327	Prag.g_01580
OG0001555	Syar.g_01689	Prag.g_01595
OG0001556	Syar.g_00177	Prag.g_00761
OG0001558	Syar.g_00488	Prag.g_01283
OG0001565	Syar.g_03069	Prag.g_00395
OG0001567	Syar.g_01847	Prag.g_00777
OG0001568	Syar.g_01866	Prag.g_00779
OG0001587	Syar.g_03010	Prag.g_01729
OG0001613	Syar.g_01093	Prag.g_01823
OG0001627	Syar.g_01215	Prag.g_00749
OG0001647	Syar.g_00217	Prag.g_00264
OG0001652	Syar.g_00486	Prag.g_01281
OG0001671	Syar.g_00943, Syar.g_03173	Prag.g_01288
OG0001745	Syar.g_02010	Prag.g_01572
OG0001792	Syar.g_01708	Prag.g_01441
OG0002227	Syar.g_00355	Prag.g_00763
OG0002244	Syar.g_01824	Prag.g_01631
