Orthogroup	Syar	Prbn
OG0001095	Syar.g_02653	Prbn.g_01533
OG0001096	Syar.g_02476	Prbn.g_01519
OG0001097	Syar.g_01823	Prbn.g_01499
OG0001098	Syar.g_01672	Prbn.g_01480
OG0001099	Syar.g_00035	Prbn.g_01925
OG0001100	Syar.g_01625	Prbn.g_01630
OG0001101	Syar.g_01623	Prbn.g_01627
OG0001102	Syar.g_01620	Prbn.g_01624
OG0001103	Syar.g_01618	Prbn.g_01622
OG0001104	Syar.g_02616	Prbn.g_01599
OG0001105	Syar.g_02620	Prbn.g_01595
OG0001106	Syar.g_02553	Prbn.g_01427
OG0001107	Syar.g_02541	Prbn.g_01420
OG0001109	Syar.g_02529	Prbn.g_01415
OG0001110	Syar.g_02527	Prbn.g_01413
OG0001111	Syar.g_02525	Prbn.g_01412
OG0001112	Syar.g_02523	Prbn.g_01411
OG0001113	Syar.g_02522	Prbn.g_01410
OG0001114	Syar.g_02521	Prbn.g_01409
OG0001115	Syar.g_02519	Prbn.g_01407
OG0001116	Syar.g_02517	Prbn.g_01406
OG0001117	Syar.g_02516	Prbn.g_01405
OG0001118	Syar.g_02515	Prbn.g_01404
OG0001119	Syar.g_02513	Prbn.g_01403
OG0001120	Syar.g_02507	Prbn.g_01401
OG0001122	Syar.g_01803	Prbn.g_01381
OG0001123	Syar.g_01796	Prbn.g_01375
OG0001124	Syar.g_01793	Prbn.g_01373
OG0001125	Syar.g_01791	Prbn.g_01371
OG0001126	Syar.g_01375	Prbn.g_01460
OG0001127	Syar.g_01374	Prbn.g_01461
OG0001128	Syar.g_01371	Prbn.g_01463
OG0001129	Syar.g_01369	Prbn.g_01464
OG0001130	Syar.g_01368	Prbn.g_01465
OG0001131	Syar.g_02448	Prbn.g_00692
OG0001132	Syar.g_00684	Prbn.g_01039
OG0001133	Syar.g_02249	Prbn.g_01239
OG0001134	Syar.g_02235	Prbn.g_01650
OG0001135	Syar.g_02232	Prbn.g_01653
OG0001136	Syar.g_01536	Prbn.g_01186
OG0001137	Syar.g_01944	Prbn.g_01198
OG0001138	Syar.g_01977	Prbn.g_00392
OG0001139	Syar.g_01980	Prbn.g_00394
OG0001140	Syar.g_01981	Prbn.g_00395
OG0001141	Syar.g_01982	Prbn.g_00396
OG0001142	Syar.g_01983	Prbn.g_00397
OG0001143	Syar.g_01698	Prbn.g_00404
OG0001144	Syar.g_01707	Prbn.g_00409
OG0001145	Syar.g_02769	Prbn.g_01092
OG0001146	Syar.g_02782	Prbn.g_01080
OG0001147	Syar.g_01276	Prbn.g_01060
OG0001148	Syar.g_01459	Prbn.g_01242
OG0001149	Syar.g_01458	Prbn.g_00153
OG0001150	Syar.g_01457	Prbn.g_00154
OG0001151	Syar.g_01238	Prbn.g_00165
OG0001152	Syar.g_01237	Prbn.g_00166
OG0001153	Syar.g_01398	Prbn.g_00244
OG0001154	Syar.g_01397	Prbn.g_00245
OG0001155	Syar.g_01211	Prbn.g_00262
OG0001156	Syar.g_01185	Prbn.g_00265
OG0001157	Syar.g_01184	Prbn.g_00266
OG0001158	Syar.g_01183	Prbn.g_00267
OG0001159	Syar.g_01182	Prbn.g_00268
OG0001160	Syar.g_02908	Prbn.g_00900
OG0001161	Syar.g_00382	Prbn.g_01688
OG0001162	Syar.g_03081	Prbn.g_00134
OG0001163	Syar.g_02917	Prbn.g_01736
OG0001164	Syar.g_02922	Prbn.g_01740
OG0001165	Syar.g_02927	Prbn.g_01743
OG0001166	Syar.g_02959	Prbn.g_01764
OG0001167	Syar.g_02982	Prbn.g_01782
OG0001168	Syar.g_02983	Prbn.g_01784
OG0001169	Syar.g_02985	Prbn.g_01786
OG0001170	Syar.g_02987	Prbn.g_01788
OG0001171	Syar.g_02999	Prbn.g_01798
OG0001172	Syar.g_00143	Prbn.g_01814
OG0001173	Syar.g_00142	Prbn.g_01815
OG0001174	Syar.g_00134	Prbn.g_01823
OG0001175	Syar.g_00133	Prbn.g_01824
OG0001176	Syar.g_01025	Prbn.g_01832
OG0001177	Syar.g_01023	Prbn.g_01834
OG0001178	Syar.g_02943	Prbn.g_01750
OG0001179	Syar.g_01055	Prbn.g_01864
OG0001181	Syar.g_01082	Prbn.g_01891
OG0001182	Syar.g_01090	Prbn.g_01899
OG0001183	Syar.g_01096	Prbn.g_01904
OG0001184	Syar.g_00653	Prbn.g_01017
OG0001185	Syar.g_00614	Prbn.g_01001
OG0001186	Syar.g_00562	Prbn.g_00977
OG0001187	Syar.g_00548	Prbn.g_00974
OG0001188	Syar.g_00546	Prbn.g_00972
OG0001189	Syar.g_00525	Prbn.g_00956
OG0001190	Syar.g_00330	Prbn.g_00951
OG0001191	Syar.g_00349	Prbn.g_00941
OG0001192	Syar.g_00356	Prbn.g_00936
OG0001193	Syar.g_00711	Prbn.g_00924
OG0001194	Syar.g_00622	Prbn.g_00923
OG0001195	Syar.g_00623	Prbn.g_00922
OG0001196	Syar.g_00453	Prbn.g_00906
OG0001198	Syar.g_00467	Prbn.g_00297
OG0001199	Syar.g_03045	Prbn.g_00703
OG0001201	Syar.g_03120	Prbn.g_01311
OG0001202	Syar.g_00991	Prbn.g_00354
OG0001203	Syar.g_03021	Prbn.g_00312
OG0001204	Syar.g_00154	Prbn.g_00306
OG0001205	Syar.g_02869	Prbn.g_00668
OG0001207	Syar.g_01462	Prbn.g_00637
OG0001208	Syar.g_01471	Prbn.g_00632
OG0001211	Syar.g_02323	Prbn.g_00566
OG0001212	Syar.g_02027	Prbn.g_00519
OG0001213	Syar.g_02239	Prbn.g_00484
OG0001214	Syar.g_02420	Prbn.g_00428
OG0001215	Syar.g_00965	Prbn.g_01573
OG0001216	Syar.g_01909	Prbn.g_01552
OG0001217	Syar.g_02852	Prbn.g_01023
OG0001218	Syar.g_01388	Prbn.g_01126
OG0001219	Syar.g_02585	Prbn.g_01447
OG0001222	Syar.g_02552	Prbn.g_01368
OG0001223	Syar.g_02505	Prbn.g_01400
OG0001224	Syar.g_01361	Prbn.g_01467
OG0001225	Syar.g_01929	Prbn.g_01469
OG0001226	Syar.g_03054	Prbn.g_00476
OG0001227	Syar.g_02213	Prbn.g_01141
OG0001230	Syar.g_02816	Prbn.g_00205
OG0001231	Syar.g_00485	Prbn.g_00691
OG0001233	Syar.g_02988	Prbn.g_01789
OG0001235	Syar.g_01019	Prbn.g_01830
OG0001236	Syar.g_00657	Prbn.g_01919
OG0001237	Syar.g_00652	Prbn.g_01016
OG0001238	Syar.g_00351	Prbn.g_00940
OG0001239	Syar.g_03043	Prbn.g_00706
OG0001240	Syar.g_03101	Prbn.g_01328
OG0001241	Syar.g_03149, Syar.g_03112	Prbn.g_01318
OG0001242	Syar.g_00043	Prbn.g_01298
OG0001243	Syar.g_00051	Prbn.g_01291
OG0001244	Syar.g_00075	Prbn.g_01276
OG0001245	Syar.g_00999	Prbn.g_01150
OG0001247	Syar.g_02024	Prbn.g_01580
OG0001248	Syar.g_02059	Prbn.g_01578
OG0001249	Syar.g_01113	Prbn.g_00102
OG0001250	Syar.g_01819, Syar.g_03240	Prbn.g_01503
OG0001251	Syar.g_02575	Prbn.g_01929
OG0001252	Syar.g_01372	Prbn.g_01462
OG0001253	Syar.g_02015	Prbn.g_00473
OG0001254	Syar.g_02233	Prbn.g_01652
OG0001255	Syar.g_01746	Prbn.g_01171
OG0001256	Syar.g_02915	Prbn.g_00893
OG0001258	Syar.g_02925	Prbn.g_01741
OG0001259	Syar.g_02986	Prbn.g_01787
OG0001260	Syar.g_03007	Prbn.g_01804
OG0001263	Syar.g_00054	Prbn.g_01289
OG0001265	Syar.g_00041	Prbn.g_01299
OG0001266	Syar.g_00987	Prbn.g_00350
OG0001267	Syar.g_00225	Prbn.g_00047
OG0001268	Syar.g_01124	Prbn.g_00110
OG0001269	Syar.g_00688	Prbn.g_01491
OG0001270	Syar.g_01175	Prbn.g_00679
OG0001271	Syar.g_01270	Prbn.g_00642
OG0001272	Syar.g_01475	Prbn.g_00628
OG0001273	Syar.g_02413	Prbn.g_00422
OG0001274	Syar.g_00929	Prbn.g_00326
OG0001275	Syar.g_02490	Prbn.g_01390
OG0001276	Syar.g_01797	Prbn.g_01376
OG0001277	Syar.g_02250	Prbn.g_00918
OG0001278	Syar.g_01720	Prbn.g_00416
OG0001279	Syar.g_02841	Prbn.g_00810
OG0001280	Syar.g_03317	Prbn.g_01085
OG0001281	Syar.g_02783	Prbn.g_01079
OG0001282	Syar.g_01460, Syar.g_01351	Prbn.g_01241
OG0001283	Syar.g_00447	Prbn.g_00909
OG0001284	Syar.g_02900	Prbn.g_00287
OG0001285	Syar.g_02972	Prbn.g_01772
OG0001286	Syar.g_01077	Prbn.g_01885
OG0001287	Syar.g_00606	Prbn.g_00994
OG0001288	Syar.g_00591	Prbn.g_00984
OG0001289	Syar.g_03080	Prbn.g_01334
OG0001290	Syar.g_03111	Prbn.g_01319
OG0001291	Syar.g_00064	Prbn.g_01281
OG0001292	Syar.g_00160	Prbn.g_00014
OG0001293	Syar.g_00198	Prbn.g_00027
OG0001295	Syar.g_00693	Prbn.g_00146
OG0001296	Syar.g_01506	Prbn.g_00605
OG0001297	Syar.g_01510	Prbn.g_00600
OG0001298	Syar.g_02210	Prbn.g_00539
OG0001299	Syar.g_01915	Prbn.g_00842
OG0001303	Syar.g_02583	Prbn.g_01707
OG0001304	Syar.g_01557	Prbn.g_01363
OG0001305	Syar.g_01937	Prbn.g_01475
OG0001306	Syar.g_01521	Prbn.g_01174
OG0001307	Syar.g_02591	Prbn.g_01215
OG0001308	Syar.g_02798	Prbn.g_00222
OG0001309	Syar.g_00360	Prbn.g_00865
OG0001310	Syar.g_02951	Prbn.g_01758
OG0001311	Syar.g_01795	Prbn.g_01374
OG0001312	Syar.g_02569	Prbn.g_01438
OG0001315	Syar.g_01094	Prbn.g_01136
OG0001317	Syar.g_03025	Prbn.g_00316
OG0001318	Syar.g_00186	Prbn.g_00023
OG0001319	Syar.g_00215	Prbn.g_00040
OG0001325	Syar.g_01577	Prbn.g_00859
OG0001327	Syar.g_01674	Prbn.g_01633
OG0001329	Syar.g_02337	Prbn.g_01704
OG0001331	Syar.g_01455	Prbn.g_00156
OG0001334	Syar.g_03166	Prbn.g_01907
OG0001337	Syar.g_01112	Prbn.g_00097
OG0001338	Syar.g_03232	Prbn.g_00100
OG0001339	Syar.g_03114	Prbn.g_01316
OG0001343	Syar.g_03210	Prbn.g_01932
OG0001345	Syar.g_01958	Prbn.g_01209
OG0001346	Syar.g_02778	Prbn.g_01083
OG0001348	Syar.g_02259	Prbn.g_00148
OG0001351	Syar.g_01420	Prbn.g_00656
OG0001353	Syar.g_01809	Prbn.g_01513
OG0001354	Syar.g_02520	Prbn.g_01408
OG0001355	Syar.g_01912	Prbn.g_01354
OG0001356	Syar.g_00176	Prbn.g_01733
OG0001359	Syar.g_03211	Prbn.g_01931
OG0001364	Syar.g_00284	Prbn.g_01910
OG0001365	Syar.g_00335	Prbn.g_00947
OG0001370	Syar.g_00013	Prbn.g_00651
OG0001371	Syar.g_03059	Prbn.g_01585
OG0001379	Syar.g_02772	Prbn.g_01090
OG0001382	Syar.g_02834, Syar.g_03204	Prbn.g_01121
OG0001394	Syar.g_02608	Prbn.g_01606
OG0001401	Syar.g_01813	Prbn.g_01508
OG0001402	Syar.g_02252	Prbn.g_00490
OG0001403	Syar.g_00504	Prbn.g_00751
OG0001411	Syar.g_02761, Syar.g_02360	Prbn.g_00716
OG0001415	Syar.g_01553	Prbn.g_00319
OG0001418	Syar.g_01546	Prbn.g_01579
OG0001428	Syar.g_00108	Prbn.g_00382
OG0001429	Syar.g_02582	Prbn.g_01446
OG0001430	Syar.g_03306	Prbn.g_01125
OG0001433	Syar.g_00173	Prbn.g_01732
OG0001434	Syar.g_02613	Prbn.g_01601
OG0001435	Syar.g_01621	Prbn.g_01625
OG0001437	Syar.g_01554	Prbn.g_00320
OG0001443	Syar.g_00378	Prbn.g_01128
OG0001450	Syar.g_00880	Prbn.g_01576
OG0001460	Syar.g_00172	Prbn.g_01731
OG0001461	Syar.g_02478	Prbn.g_00725
OG0001467	Syar.g_01745	Prbn.g_01235
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Prbn.g_01196
OG0001477	Syar.g_02277	Prbn.g_00833
OG0001486	Syar.g_01537	Prbn.g_01187
OG0001487	Syar.g_01389	Prbn.g_00252
OG0001488	Syar.g_03222, Syar.g_01948	Prbn.g_01202
OG0001489	Syar.g_01087	Prbn.g_01896
OG0001496	Syar.g_02279	Prbn.g_00831
OG0001497	Syar.g_02278	Prbn.g_00832
OG0001498	Syar.g_03286, Syar.g_01163	Prbn.g_00695
OG0001505	Syar.g_02696	Prbn.g_01056
OG0001510	Syar.g_00601	Prbn.g_00990
OG0001511	Syar.g_03129	Prbn.g_01307
OG0001512	Syar.g_03020	Prbn.g_01132
OG0001514	Syar.g_02280	Prbn.g_00830
OG0001515	Syar.g_03266, Syar.g_02594	Prbn.g_01571
OG0001516	Syar.g_01918	Prbn.g_00839
OG0001517	Syar.g_01119	Prbn.g_00106
OG0001518	Syar.g_00353	Prbn.g_00938
OG0001519	Syar.g_00380, Syar.g_00002	Prbn.g_00933
OG0001525	Syar.g_01315	Prbn.g_01710
OG0001527	Syar.g_02309	Prbn.g_00553
OG0001529	Syar.g_00518	Prbn.g_00741
OG0001530	Syar.g_03127	Prbn.g_01308
OG0001531	Syar.g_03019	Prbn.g_00311
OG0001532	Syar.g_01978	Prbn.g_00393
OG0001534	Syar.g_01558	Prbn.g_01362
OG0001535	Syar.g_01799	Prbn.g_01378
OG0001536	Syar.g_02544	Prbn.g_01422
OG0001537	Syar.g_02602	Prbn.g_01609
OG0001538	Syar.g_02644	Prbn.g_01541
OG0001539	Syar.g_01626	Prbn.g_01631
OG0001540	Syar.g_00056	Prbn.g_01287
OG0001541	Syar.g_00117	Prbn.g_00374
OG0001542	Syar.g_00128	Prbn.g_00368
OG0001543	Syar.g_00949	Prbn.g_01098
OG0001544	Syar.g_00379, Syar.g_00001	Prbn.g_00934
OG0001545	Syar.g_00865	Prbn.g_00919
OG0001549	Syar.g_02838	Prbn.g_01481
OG0001557	Syar.g_02609	Prbn.g_01605
OG0001559	Syar.g_03126	Prbn.g_01309
OG0001560	Syar.g_03110	Prbn.g_01320
OG0001561	Syar.g_01792	Prbn.g_01372
OG0001562	Syar.g_02484	Prbn.g_01385
OG0001563	Syar.g_01072	Prbn.g_01880
OG0001565	Syar.g_03069	Prbn.g_00784
OG0001574	Syar.g_02311	Prbn.g_00555
OG0001575	Syar.g_02306	Prbn.g_00550
OG0001576	Syar.g_02794	Prbn.g_01070
OG0001577	Syar.g_01534	Prbn.g_01184
OG0001580	Syar.g_00895	Prbn.g_00734
OG0001587	Syar.g_03010	Prbn.g_01806
OG0001591	Syar.g_01685	Prbn.g_01592
OG0001592	Syar.g_03309, Syar.g_00310	Prbn.g_00735
OG0001614	Syar.g_00617	Prbn.g_01002
OG0001616	Syar.g_01964	Prbn.g_00385
OG0001617	Syar.g_01972	Prbn.g_01567
OG0001619	Syar.g_02556	Prbn.g_01429
OG0001620	Syar.g_01131	Prbn.g_00114
OG0001621	Syar.g_00169	Prbn.g_00019
OG0001622	Syar.g_00446	Prbn.g_00910
OG0001636	Syar.g_00510	Prbn.g_00747
OG0001638	Syar.g_03132, Syar.g_02949	Prbn.g_01756
OG0001639	Syar.g_01212	Prbn.g_00261
OG0001640	Syar.g_01377	Prbn.g_01459
OG0001641	Syar.g_02500	Prbn.g_01397
OG0001642	Syar.g_01387	Prbn.g_01492
OG0001643	Syar.g_02423	Prbn.g_00431
OG0001644	Syar.g_01876	Prbn.g_01951
OG0001654	Syar.g_01214	Prbn.g_00259
OG0001657	Syar.g_00089	Prbn.g_01258
OG0001658	Syar.g_00329	Prbn.g_00739
OG0001659	Syar.g_01973	Prbn.g_00143
OG0001661	Syar.g_00911	Prbn.g_00792
OG0001678	Syar.g_00144	Prbn.g_01813
OG0001679	Syar.g_00032	Prbn.g_00101
OG0001717	Syar.g_00103	Prbn.g_00826
OG0001733	Syar.g_00179	Prbn.g_01729
OG0001769	Syar.g_02437	Prbn.g_01137
OG0001771	Syar.g_02677	Prbn.g_01672
OG0001842	Syar.g_02270	Prbn.g_01037
OG0001917	Syar.g_01798	Prbn.g_01377
OG0001923	Syar.g_00582, Syar.g_00583, Syar.g_00267	Prbn.g_00187
OG0001930	Syar.g_02271	Prbn.g_01036
OG0001931	Syar.g_02272	Prbn.g_01035
OG0001955	Syar.g_00733	Prbn.g_00135
OG0001977	Syar.g_00703	Prbn.g_00928
OG0001996	Syar.g_00502	Prbn.g_00753
OG0002003	Syar.g_02127	Prbn.g_01031
OG0002019	Syar.g_00615	Prbn.g_00140
OG0002109	Syar.g_00759, Syar.g_01997	Prbn.g_01026
OG0002270	Syar.g_02461, Syar.g_02463, Syar.g_02462	Prbn.g_00183
OG0002340	Syar.g_00960	Prbn.g_00344
OG0002344	Syar.g_00030, Syar.g_01149, Syar.g_01154	Prbn.g_00700
OG0002348	Syar.g_00309	Prbn.g_00149
OG0002384	Syar.g_00354	Prbn.g_01716
