Orthogroup	Prbk	Syar
OG0001106	Prbk.g_02336	Syar.g_02553
OG0001107	Prbk.g_02326	Syar.g_02541
OG0001109	Prbk.g_02317	Syar.g_02529
OG0001110	Prbk.g_02315	Syar.g_02527
OG0001111	Prbk.g_02313	Syar.g_02525
OG0001112	Prbk.g_02311	Syar.g_02523
OG0001113	Prbk.g_02310	Syar.g_02522
OG0001114	Prbk.g_02309	Syar.g_02521
OG0001115	Prbk.g_02307	Syar.g_02519
OG0001116	Prbk.g_02306	Syar.g_02517
OG0001117	Prbk.g_02305	Syar.g_02516
OG0001118	Prbk.g_02304	Syar.g_02515
OG0001119	Prbk.g_02303	Syar.g_02513
OG0001120	Prbk.g_02301	Syar.g_02507
OG0001122	Prbk.g_00581	Syar.g_01803
OG0001123	Prbk.g_00588	Syar.g_01796
OG0001124	Prbk.g_00590	Syar.g_01793
OG0001125	Prbk.g_00592	Syar.g_01791
OG0001126	Prbk.g_00068	Syar.g_01375
OG0001127	Prbk.g_00067	Syar.g_01374
OG0001128	Prbk.g_00064	Syar.g_01371
OG0001129	Prbk.g_00063	Syar.g_01369
OG0001130	Prbk.g_00062	Syar.g_01368
OG0001131	Prbk.g_00627	Syar.g_02448
OG0001132	Prbk.g_02595	Syar.g_00684
OG0001133	Prbk.g_02613	Syar.g_02249
OG0001134	Prbk.g_02195	Syar.g_02235
OG0001136	Prbk.g_01021	Syar.g_01536
OG0001137	Prbk.g_00155	Syar.g_01944
OG0001138	Prbk.g_00137	Syar.g_01977
OG0001139	Prbk.g_00135	Syar.g_01980
OG0001140	Prbk.g_00134	Syar.g_01981
OG0001141	Prbk.g_00133	Syar.g_01982
OG0001142	Prbk.g_00132	Syar.g_01983
OG0001143	Prbk.g_01504	Syar.g_01698
OG0001144	Prbk.g_00188	Syar.g_01707
OG0001145	Prbk.g_01194	Syar.g_02769
OG0001146	Prbk.g_01178	Syar.g_02782
OG0001147	Prbk.g_02120	Syar.g_01276
OG0001148	Prbk.g_02051	Syar.g_01459
OG0001149	Prbk.g_02050	Syar.g_01458
OG0001150	Prbk.g_02049	Syar.g_01457
OG0001151	Prbk.g_02037	Syar.g_01238
OG0001152	Prbk.g_02036	Syar.g_01237
OG0001153	Prbk.g_01217	Syar.g_01398
OG0001154	Prbk.g_01216	Syar.g_01397
OG0001155	Prbk.g_02004	Syar.g_01211
OG0001156	Prbk.g_02001	Syar.g_01185
OG0001157	Prbk.g_02596	Syar.g_01184
OG0001158	Prbk.g_02000	Syar.g_01183
OG0001159	Prbk.g_01999	Syar.g_01182
OG0001160	Prbk.g_00934	Syar.g_02908
OG0001161	Prbk.g_02593	Syar.g_00382
OG0001162	Prbk.g_01788	Syar.g_03081
OG0001163	Prbk.g_00920	Syar.g_02917
OG0001164	Prbk.g_00915	Syar.g_02922
OG0001165	Prbk.g_00912	Syar.g_02927
OG0001166	Prbk.g_01438	Syar.g_02959
OG0001167	Prbk.g_01417	Syar.g_02982
OG0001168	Prbk.g_01415	Syar.g_02983
OG0001169	Prbk.g_01413	Syar.g_02985
OG0001170	Prbk.g_01411	Syar.g_02987
OG0001171	Prbk.g_01401	Syar.g_02999
OG0001172	Prbk.g_01908	Syar.g_00143
OG0001173	Prbk.g_01909	Syar.g_00142
OG0001174	Prbk.g_01917	Syar.g_00134
OG0001175	Prbk.g_01918	Syar.g_00133
OG0001176	Prbk.g_00991	Syar.g_01025
OG0001177	Prbk.g_00993	Syar.g_01023
OG0001178	Prbk.g_00901	Syar.g_02943
OG0001179	Prbk.g_00962	Syar.g_01055
OG0001181	Prbk.g_00808	Syar.g_01082
OG0001182	Prbk.g_00817	Syar.g_01090
OG0001183	Prbk.g_00845	Syar.g_01096
OG0001184	Prbk.g_00521	Syar.g_00653
OG0001185	Prbk.g_00231	Syar.g_00614
OG0001186	Prbk.g_01568	Syar.g_00562
OG0001187	Prbk.g_01572	Syar.g_00548
OG0001188	Prbk.g_01576	Syar.g_00546
OG0001189	Prbk.g_01598	Syar.g_00525
OG0001190	Prbk.g_02160	Syar.g_00330
OG0001191	Prbk.g_02173	Syar.g_00349
OG0001192	Prbk.g_02180	Syar.g_00356
OG0001193	Prbk.g_02218	Syar.g_00711
OG0001194	Prbk.g_02224	Syar.g_00622
OG0001195	Prbk.g_02225	Syar.g_00623
OG0001196	Prbk.g_02261	Syar.g_00453
OG0001197	Prbk.g_02263	Syar.g_00455
OG0001198	Prbk.g_02275	Syar.g_00467
OG0001199	Prbk.g_01314	Syar.g_03045
OG0001200	Prbk.g_01312	Syar.g_03047
OG0001201	Prbk.g_00010	Syar.g_03120
OG0001202	Prbk.g_01254	Syar.g_00991
OG0001203	Prbk.g_01519	Syar.g_03021
OG0001204	Prbk.g_01013	Syar.g_00154
OG0001205	Prbk.g_00318	Syar.g_02869
OG0001207	Prbk.g_02053	Syar.g_01462
OG0001208	Prbk.g_02063	Syar.g_01471
OG0001211	Prbk.g_01892	Syar.g_02323
OG0001212	Prbk.g_01140	Syar.g_02027
OG0001213	Prbk.g_02623	Syar.g_02239
OG0001214	Prbk.g_02633	Syar.g_02420
OG0001215	Prbk.g_01816	Syar.g_00965
OG0001216	Prbk.g_00616	Syar.g_01909
OG0001217	Prbk.g_01872	Syar.g_02852
OG0001218	Prbk.g_01205	Syar.g_01388
OG0001219	Prbk.g_02367	Syar.g_02585
OG0001222	Prbk.g_02189	Syar.g_02552
OG0001223	Prbk.g_02299	Syar.g_02505
OG0001224	Prbk.g_00060	Syar.g_01361
OG0001225	Prbk.g_00058	Syar.g_01929
OG0001226	Prbk.g_01682	Syar.g_03054
OG0001227	Prbk.g_02022	Syar.g_02213
OG0001230	Prbk.g_00249	Syar.g_02816
OG0001231	Prbk.g_01637	Syar.g_00485
OG0001232	Prbk.g_01433	Syar.g_02968
OG0001233	Prbk.g_01410	Syar.g_02988
OG0001235	Prbk.g_00996	Syar.g_01019
OG0001236	Prbk.g_00517	Syar.g_00657
OG0001237	Prbk.g_00524	Syar.g_00652
OG0001238	Prbk.g_02174	Syar.g_00351
OG0001239	Prbk.g_01317	Syar.g_03043
OG0001240	Prbk.g_00027	Syar.g_03101
OG0001241	Prbk.g_00017	Syar.g_03112
OG0001242	Prbk.g_00200	Syar.g_00043
OG0001243	Prbk.g_00541	Syar.g_00051
OG0001245	Prbk.g_01693	Syar.g_00999
OG0001246	Prbk.g_01044	Syar.g_01910
OG0001247	Prbk.g_02509	Syar.g_02024
OG0001248	Prbk.g_01805	Syar.g_02059
OG0001249	Prbk.g_00865	Syar.g_01113
OG0001250	Prbk.g_02538	Syar.g_01819, Syar.g_03240
OG0001252	Prbk.g_00065	Syar.g_01372
OG0001253	Prbk.g_01700	Syar.g_02015
OG0001254	Prbk.g_02196	Syar.g_02233
OG0001255	Prbk.g_01776	Syar.g_01746
OG0001258	Prbk.g_00914	Syar.g_02925
OG0001259	Prbk.g_01412	Syar.g_02986
OG0001260	Prbk.g_01382	Syar.g_03007
OG0001262	Prbk.g_01595	Syar.g_00527
OG0001263	Prbk.g_00543	Syar.g_00054
OG0001265	Prbk.g_00198	Syar.g_00041
OG0001266	Prbk.g_01250	Syar.g_00987
OG0001267	Prbk.g_00417	Syar.g_00225
OG0001268	Prbk.g_00877	Syar.g_01124
OG0001269	Prbk.g_02556	Syar.g_00688
OG0001270	Prbk.g_00330	Syar.g_01175
OG0001271	Prbk.g_02110	Syar.g_01270
OG0001272	Prbk.g_02067	Syar.g_01475
OG0001273	Prbk.g_02626	Syar.g_02413
OG0001274	Prbk.g_00651	Syar.g_00929
OG0001275	Prbk.g_00570	Syar.g_02490
OG0001276	Prbk.g_00587	Syar.g_01797
OG0001277	Prbk.g_02247	Syar.g_02250
OG0001278	Prbk.g_00176	Syar.g_01720
OG0001279	Prbk.g_01933	Syar.g_02841
OG0001280	Prbk.g_01186	Syar.g_03317
OG0001281	Prbk.g_01177	Syar.g_02783
OG0001283	Prbk.g_02256	Syar.g_00447
OG0001285	Prbk.g_01429	Syar.g_02972
OG0001286	Prbk.g_00802	Syar.g_01077
OG0001288	Prbk.g_01534	Syar.g_00591
OG0001290	Prbk.g_00018	Syar.g_03111
OG0001291	Prbk.g_00553	Syar.g_00064
OG0001292	Prbk.g_01007	Syar.g_00160
OG0001293	Prbk.g_00381	Syar.g_00198
OG0001294	Prbk.g_00707	Syar.g_01687
OG0001295	Prbk.g_01098	Syar.g_00693
OG0001297	Prbk.g_01053	Syar.g_01510
OG0001298	Prbk.g_01114	Syar.g_02210
OG0001303	Prbk.g_02365	Syar.g_02583
OG0001307	Prbk.g_01198	Syar.g_02591
OG0001308	Prbk.g_00277	Syar.g_02798
OG0001309	Prbk.g_01059	Syar.g_00360
OG0001310	Prbk.g_01444	Syar.g_02951
OG0001311	Prbk.g_00589	Syar.g_01795
OG0001312	Prbk.g_02354	Syar.g_02569
OG0001319	Prbk.g_00407	Syar.g_00215
OG0001326	Prbk.g_02231	Syar.g_00632
OG0001329	Prbk.g_01661	Syar.g_02337
OG0001331	Prbk.g_02047	Syar.g_01455
OG0001334	Prbk.g_00849	Syar.g_03166
OG0001336	Prbk.g_02257	Syar.g_00448
OG0001337	Prbk.g_00859	Syar.g_01112
OG0001339	Prbk.g_00015	Syar.g_03114
OG0001347	Prbk.g_01542	Syar.g_00565
OG0001347	Prbk.g_00942	Syar.g_02401
OG0001348	Prbk.g_00671	Syar.g_02259
OG0001351	Prbk.g_00300	Syar.g_01420
OG0001353	Prbk.g_02529	Syar.g_01809
OG0001354	Prbk.g_02308	Syar.g_02520
OG0001355	Prbk.g_02424	Syar.g_01912
OG0001358	Prbk.g_02607	Syar.g_02262
OG0001360	Prbk.g_00123	Syar.g_01961
OG0001361	Prbk.g_00102	Syar.g_01955
OG0001365	Prbk.g_02165	Syar.g_00335
OG0001366	Prbk.g_02118, Prbk.g_02671, Prbk.g_01435	Syar.g_02962
OG0001370	Prbk.g_02516	Syar.g_00013
OG0001371	Prbk.g_01361	Syar.g_03059
OG0001373	Prbk.g_02230	Syar.g_00631
OG0001374	Prbk.g_02238	Syar.g_00642
OG0001376	Prbk.g_02183	Syar.g_02600, Syar.g_03203
OG0001377	Prbk.g_02182	Syar.g_03202, Syar.g_02599
OG0001378	Prbk.g_00337	Syar.g_01174
OG0001379	Prbk.g_01191	Syar.g_02772
OG0001382	Prbk.g_00623	Syar.g_02834, Syar.g_03204
OG0001383	Prbk.g_01513	Syar.g_01880
OG0001383	Prbk.g_01512	Syar.g_03016
OG0001385	Prbk.g_02227	Syar.g_00628
OG0001386	Prbk.g_02228	Syar.g_00629
OG0001387	Prbk.g_02229	Syar.g_00630
OG0001388	Prbk.g_02232	Syar.g_00635
OG0001389	Prbk.g_02233	Syar.g_00636
OG0001390	Prbk.g_02234	Syar.g_00637
OG0001391	Prbk.g_02235	Syar.g_00638
OG0001392	Prbk.g_02236	Syar.g_00640
OG0001393	Prbk.g_02237	Syar.g_00641
OG0001394	Prbk.g_02437	Syar.g_02608
OG0001395	Prbk.g_00600	Syar.g_01561
OG0001396	Prbk.g_01543	Syar.g_00566, Syar.g_02402
OG0001401	Prbk.g_02533	Syar.g_01813
OG0001402	Prbk.g_02612	Syar.g_02252
OG0001403	Prbk.g_01618	Syar.g_00504
OG0001406	Prbk.g_02184	Syar.g_02601
OG0001412	Prbk.g_00941	Syar.g_02400
OG0001412	Prbk.g_01541	Syar.g_00564
OG0001415	Prbk.g_01135	Syar.g_01553
OG0001416	Prbk.g_01180	Syar.g_00433
OG0001418	Prbk.g_01925	Syar.g_01546
OG0001434	Prbk.g_02441	Syar.g_02613
OG0001435	Prbk.g_02392	Syar.g_01621
OG0001436	Prbk.g_00497	Syar.g_03234
OG0001437	Prbk.g_01136	Syar.g_01554
OG0001438	Prbk.g_00432	Syar.g_00240
OG0001441	Prbk.g_01064	Syar.g_02691
OG0001442	Prbk.g_02445	Syar.g_02622
OG0001443	Prbk.g_00922	Syar.g_00378
OG0001444	Prbk.g_01493	Syar.g_03093
OG0001444	Prbk.g_00033	Syar.g_03096
OG0001449	Prbk.g_01465	Syar.g_01897
OG0001450	Prbk.g_01827	Syar.g_00880
OG0001461	Prbk.g_00296	Syar.g_02478
OG0001462	Prbk.g_01611	Syar.g_00511
OG0001470	Prbk.g_01566	Syar.g_02358, Syar.g_02369
OG0001474	Prbk.g_00878	Syar.g_01125
OG0001475	Prbk.g_01564	Syar.g_02370
OG0001476	Prbk.g_00148	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Prbk.g_01756	Syar.g_02277
OG0001478	Prbk.g_02104	Syar.g_01259
OG0001479	Prbk.g_00875	Syar.g_01122
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syar.g_01389
OG0001488	Prbk.g_00159	Syar.g_03222, Syar.g_01948
OG0001489	Prbk.g_00813	Syar.g_01087
OG0001495	Prbk.g_00994	Syar.g_01022
OG0001496	Prbk.g_01752	Syar.g_02279
OG0001497	Prbk.g_01755	Syar.g_02278
OG0001498	Prbk.g_00363	Syar.g_01163
OG0001508	Prbk.g_01567	Syar.g_02372
OG0001509	Prbk.g_01545, Prbk.g_00223	Syar.g_00570
OG0001510	Prbk.g_01485	Syar.g_00601
OG0001511	Prbk.g_00003	Syar.g_03129
OG0001512	Prbk.g_01517	Syar.g_03020
OG0001513	Prbk.g_01680	Syar.g_00995
OG0001514	Prbk.g_01751	Syar.g_02280
OG0001515	Prbk.g_01809	Syar.g_03266, Syar.g_02594
OG0001516	Prbk.g_00716	Syar.g_01918
OG0001517	Prbk.g_00872	Syar.g_01119
OG0001518	Prbk.g_02176	Syar.g_00353
OG0001519	Prbk.g_02187	Syar.g_00380, Syar.g_00002
OG0001525	Prbk.g_02665	Syar.g_01315
OG0001527	Prbk.g_01878	Syar.g_02309
OG0001528	Prbk.g_01570	Syar.g_02371
OG0001529	Prbk.g_01605	Syar.g_00518
OG0001530	Prbk.g_00005	Syar.g_03127
OG0001531	Prbk.g_01516	Syar.g_03019
OG0001532	Prbk.g_00136	Syar.g_01978
OG0001533	Prbk.g_00338, Prbk.g_01687	Syar.g_01173
OG0001534	Prbk.g_00597	Syar.g_01558
OG0001535	Prbk.g_00585	Syar.g_01799
OG0001536	Prbk.g_02328	Syar.g_02544
OG0001537	Prbk.g_02428	Syar.g_02602
OG0001538	Prbk.g_02473	Syar.g_02644
OG0001539	Prbk.g_02579	Syar.g_01626
OG0001540	Prbk.g_00545	Syar.g_00056
OG0001541	Prbk.g_00787	Syar.g_00117
OG0001542	Prbk.g_01276	Syar.g_00128
OG0001543	Prbk.g_00673	Syar.g_00949
OG0001544	Prbk.g_02186	Syar.g_00379, Syar.g_00001
OG0001545	Prbk.g_02246	Syar.g_00865
OG0001555	Prbk.g_01476	Syar.g_01689
OG0001558	Prbk.g_01634	Syar.g_00488
OG0001559	Prbk.g_00006	Syar.g_03126
OG0001560	Prbk.g_00019	Syar.g_03110
OG0001561	Prbk.g_00591	Syar.g_01792
OG0001562	Prbk.g_00577	Syar.g_02484
OG0001563	Prbk.g_00945	Syar.g_01072
OG0001565	Prbk.g_02513	Syar.g_03069
OG0001574	Prbk.g_01880	Syar.g_02311
OG0001575	Prbk.g_01875	Syar.g_02306
OG0001576	Prbk.g_01168	Syar.g_02794
OG0001577	Prbk.g_01023	Syar.g_01534
OG0001580	Prbk.g_02149	Syar.g_00895
OG0001590	Prbk.g_02557	Syar.g_02412
OG0001591	Prbk.g_02583	Syar.g_01685
OG0001592	Prbk.g_02150	Syar.g_03309, Syar.g_00310
OG0001614	Prbk.g_00229	Syar.g_00617
OG0001615	Prbk.g_02685	Syar.g_03185, Syar.g_02334
OG0001616	Prbk.g_01500	Syar.g_01964
OG0001617	Prbk.g_01955	Syar.g_01972
OG0001618	Prbk.g_00609	Syar.g_01571
OG0001619	Prbk.g_02338	Syar.g_02556
OG0001620	Prbk.g_00886	Syar.g_01131
OG0001621	Prbk.g_00370	Syar.g_00169
OG0001622	Prbk.g_02255	Syar.g_00446
OG0001627	Prbk.g_02008	Syar.g_01215
OG0001634	Prbk.g_00710	Syar.g_01691
OG0001636	Prbk.g_01612	Syar.g_00510
OG0001637	Prbk.g_01392	Syar.g_00971, Syar.g_02007
OG0001638	Prbk.g_01446	Syar.g_02949, Syar.g_03132
OG0001639	Prbk.g_02005	Syar.g_01212
OG0001640	Prbk.g_00069	Syar.g_01377
OG0001641	Prbk.g_02294	Syar.g_02500
OG0001642	Prbk.g_02555	Syar.g_01387
OG0001643	Prbk.g_02636	Syar.g_02423
OG0001652	Prbk.g_01636	Syar.g_00486
OG0001653	Prbk.g_00030	Syar.g_03099
OG0001654	Prbk.g_02007	Syar.g_01214
OG0001657	Prbk.g_00762	Syar.g_00089
OG0001658	Prbk.g_02159	Syar.g_00329
OG0001661	Prbk.g_01663, Prbk.g_01668	Syar.g_00911
OG0001671	Prbk.g_00666	Syar.g_00943
OG0001672	Prbk.g_01306	Syar.g_03053
OG0001673	Prbk.g_01367	Syar.g_03028
OG0001674	Prbk.g_01388, Prbk.g_01387	Syar.g_02089
OG0001675	Prbk.g_00574, Prbk.g_00576	Syar.g_02486
OG0001677	Prbk.g_00846	Syar.g_01097
OG0001680	Prbk.g_00385	Syar.g_02953
OG0001692	Prbk.g_00254	Syar.g_02812
OG0001694	Prbk.g_00419	Syar.g_00227
OG0001695	Prbk.g_02241	Syar.g_00864
OG0001702	Prbk.g_01293	Syar.g_03087
OG0001703	Prbk.g_02054	Syar.g_01463
OG0001712	Prbk.g_02521	Syar.g_01846
OG0001714	Prbk.g_01555	Syar.g_00576
OG0001715	Prbk.g_01712	Syar.g_00804
OG0001716	Prbk.g_02551	Syar.g_01642
OG0001726	Prbk.g_02377	Syar.g_01863
OG0001729	Prbk.g_01511	Syar.g_03015
OG0001730	Prbk.g_01377	Syar.g_00837, Syar.g_00806
OG0001731	Prbk.g_01992	Syar.g_02884
OG0001732	Prbk.g_01507	Syar.g_00464, Syar.g_01702
OG0001734	Prbk.g_02553	Syar.g_00188
OG0001735	Prbk.g_00724	Syar.g_02469
OG0001737	Prbk.g_00437	Syar.g_00855
OG0001738	Prbk.g_00470	Syar.g_00717
OG0001748	Prbk.g_00664	Syar.g_00941
OG0001749	Prbk.g_00487	Syar.g_00264
OG0001750	Prbk.g_00032	Syar.g_03097, Syar.g_01648
OG0001751	Prbk.g_01366	Syar.g_03029
OG0001752	Prbk.g_01380	Syar.g_03009, Syar.g_03214
OG0001754	Prbk.g_01389	Syar.g_00973
OG0001755	Prbk.g_01058	Syar.g_01515
OG0001761	Prbk.g_01847	Syar.g_01703, Syar.g_00182
OG0001762	Prbk.g_00567	Syar.g_02493
OG0001763	Prbk.g_02300	Syar.g_02506
OG0001764	Prbk.g_02374	Syar.g_01870
OG0001766	Prbk.g_00447	Syar.g_00902
OG0001767	Prbk.g_00495	Syar.g_02733
OG0001783	Prbk.g_00234	Syar.g_00611
OG0001784	Prbk.g_00037	Syar.g_03090
OG0001786	Prbk.g_01976	Syar.g_02903
OG0001787	Prbk.g_01079	Syar.g_03272, Syar.g_01927
OG0001788	Prbk.g_01082	Syar.g_02351
OG0001789	Prbk.g_01184	Syar.g_02776
OG0001790	Prbk.g_01030	Syar.g_01528
OG0001792	Prbk.g_00187	Syar.g_01708
OG0001794	Prbk.g_01724	Syar.g_03304
OG0001796	Prbk.g_00579	Syar.g_01808
OG0001797	Prbk.g_02345	Syar.g_00681
OG0001798	Prbk.g_02614	Syar.g_02248
OG0001799	Prbk.g_02653	Syar.g_02434
OG0001800	Prbk.g_01936	Syar.g_02840
OG0001801	Prbk.g_00245	Syar.g_02821
OG0001803	Prbk.g_00322	Syar.g_02873
OG0001804	Prbk.g_00362	Syar.g_01164
OG0001805	Prbk.g_01002	Syar.g_00927
OG0001806	Prbk.g_00408	Syar.g_00216
OG0001808	Prbk.g_00509	Syar.g_00286, Syar.g_03226
OG0001809	Prbk.g_00556	Syar.g_02274
OG0001810	Prbk.g_00558	Syar.g_00071
OG0001811	Prbk.g_01279	Syar.g_00125, Syar.g_02050
OG0001812	Prbk.g_02151	Syar.g_00311
OG0001813	Prbk.g_02206	Syar.g_00696
OG0001814	Prbk.g_02264	Syar.g_00456
OG0001815	Prbk.g_02273	Syar.g_00465
OG0001837	Prbk.g_00665	Syar.g_00942
OG0001838	Prbk.g_02286	Syar.g_00478
OG0001839	Prbk.g_01616	Syar.g_00506
OG0001840	Prbk.g_01599	Syar.g_00524
OG0001841	Prbk.g_01591	Syar.g_00531
OG0001842	Prbk.g_01491	Syar.g_02270
OG0001843	Prbk.g_00228	Syar.g_00618
OG0001844	Prbk.g_00227	Syar.g_00619
OG0001845	Prbk.g_00221	Syar.g_00621
OG0001846	Prbk.g_00201	Syar.g_00044
OG0001847	Prbk.g_00199	Syar.g_00042
OG0001848	Prbk.g_00195	Syar.g_00037
OG0001849	Prbk.g_01298	Syar.g_03079
OG0001850	Prbk.g_01305	Syar.g_03055
OG0001851	Prbk.g_01310	Syar.g_03049
OG0001852	Prbk.g_01311	Syar.g_03048
OG0001853	Prbk.g_01318	Syar.g_03042
OG0001854	Prbk.g_01370	Syar.g_03023
OG0001855	Prbk.g_01393	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922
OG0001855	Prbk.g_00265	Syar.g_00846
OG0001856	Prbk.g_00935	Syar.g_02907
OG0001857	Prbk.g_00938	Syar.g_02904
OG0001858	Prbk.g_01995	Syar.g_02339
OG0001859	Prbk.g_02043	Syar.g_01451
OG0001860	Prbk.g_02055	Syar.g_01465
OG0001861	Prbk.g_02068	Syar.g_01476
OG0001862	Prbk.g_02080	Syar.g_01488
OG0001863	Prbk.g_01864	Syar.g_01495
OG0001864	Prbk.g_01093	Syar.g_02227
OG0001865	Prbk.g_01127	Syar.g_02198
OG0001866	Prbk.g_01152	Syar.g_02174
OG0001867	Prbk.g_01162	Syar.g_02172
OG0001868	Prbk.g_01181	Syar.g_02780
OG0001869	Prbk.g_01024	Syar.g_01533
OG0001870	Prbk.g_01016	Syar.g_01543
OG0001871	Prbk.g_00145	Syar.g_01552
OG0001872	Prbk.g_00180	Syar.g_01715
OG0001873	Prbk.g_01499	Syar.g_01965
OG0001874	Prbk.g_00124	Syar.g_01962
OG0001877	Prbk.g_01808	Syar.g_02593
OG0001878	Prbk.g_00571	Syar.g_02489
OG0001879	Prbk.g_00563	Syar.g_02495
OG0001880	Prbk.g_02321	Syar.g_03302, Syar.g_02535
OG0001881	Prbk.g_02322	Syar.g_02536, Syar.g_03301
OG0001882	Prbk.g_02342	Syar.g_00678, Syar.g_03147
OG0001883	Prbk.g_02347	Syar.g_02561
OG0001884	Prbk.g_02356	Syar.g_02571
OG0001885	Prbk.g_02369	Syar.g_02587
OG0001886	Prbk.g_02373	Syar.g_01871
OG0001887	Prbk.g_02412	Syar.g_01971
OG0001888	Prbk.g_02454	Syar.g_02614
OG0001889	Prbk.g_02482	Syar.g_02654
OG0001890	Prbk.g_02545	Syar.g_01831
OG0001891	Prbk.g_02549	Syar.g_01839
OG0001892	Prbk.g_02562	Syar.g_03139, Syar.g_02837
OG0001893	Prbk.g_02615	Syar.g_02247
OG0001894	Prbk.g_02630	Syar.g_02417
OG0001895	Prbk.g_01939	Syar.g_02824
OG0001896	Prbk.g_00340	Syar.g_01171
OG0001897	Prbk.g_00880	Syar.g_01128
OG0001898	Prbk.g_00863	Syar.g_01110
OG0001899	Prbk.g_00955	Syar.g_01062
OG0001900	Prbk.g_00382	Syar.g_00200
OG0001901	Prbk.g_00383	Syar.g_00201
OG0001902	Prbk.g_00424	Syar.g_00232
OG0001903	Prbk.g_00433	Syar.g_00241
OG0001904	Prbk.g_00501	Syar.g_00282
OG0001905	Prbk.g_00511	Syar.g_00288
OG0001906	Prbk.g_00546	Syar.g_00057
OG0001907	Prbk.g_00743	Syar.g_00072
OG0001908	Prbk.g_00788	Syar.g_00119
OG0001909	Prbk.g_01271	Syar.g_01010
OG0001910	Prbk.g_00660	Syar.g_00937
OG0001912	Prbk.g_02170	Syar.g_00345
OG0001913	Prbk.g_02172	Syar.g_00347
OG0001914	Prbk.g_02200	Syar.g_02237
OG0001929	Prbk.g_01584	Syar.g_00538
OG0001930	Prbk.g_01490	Syar.g_02271
OG0001931	Prbk.g_01489	Syar.g_02272
OG0001932	Prbk.g_00230	Syar.g_00616
OG0001933	Prbk.g_00008	Syar.g_03122
OG0001934	Prbk.g_00023	Syar.g_03106
OG0001935	Prbk.g_01313	Syar.g_03046
OG0001936	Prbk.g_01469	Syar.g_02054
OG0001937	Prbk.g_01984	Syar.g_02892
OG0001938	Prbk.g_02057	Syar.g_01467
OG0001939	Prbk.g_02683	Syar.g_00339
OG0001940	Prbk.g_01113	Syar.g_02211
OG0001941	Prbk.g_01176	Syar.g_02784
OG0001943	Prbk.g_00151	Syar.g_01382
OG0001944	Prbk.g_01669	Syar.g_02836
OG0001946	Prbk.g_01803	Syar.g_02597
OG0001947	Prbk.g_00071	Syar.g_01379
OG0001948	Prbk.g_02298	Syar.g_02504
OG0001949	Prbk.g_02312	Syar.g_02524
OG0001950	Prbk.g_02314	Syar.g_02526
OG0001951	Prbk.g_02323	Syar.g_02537
OG0001952	Prbk.g_02343	Syar.g_00679
OG0001953	Prbk.g_02344	Syar.g_00680
OG0001954	Prbk.g_02508	Syar.g_02066
OG0001955	Prbk.g_02552	Syar.g_00733
OG0001957	Prbk.g_02620	Syar.g_02242
OG0001958	Prbk.g_00721	Syar.g_02471
OG0001960	Prbk.g_01200	Syar.g_01278
OG0001961	Prbk.g_02108	Syar.g_01268
OG0001964	Prbk.g_01919	Syar.g_00131
OG0001966	Prbk.g_00377	Syar.g_00194
OG0001967	Prbk.g_00379	Syar.g_00196
OG0001968	Prbk.g_00380	Syar.g_00197
OG0001969	Prbk.g_00452	Syar.g_00827
OG0001970	Prbk.g_00548	Syar.g_00059
OG0001971	Prbk.g_01273	Syar.g_01012
OG0001972	Prbk.g_00647	Syar.g_00916
OG0001973	Prbk.g_02131	Syar.g_00908
OG0001974	Prbk.g_02157	Syar.g_00325
OG0001975	Prbk.g_02199	Syar.g_02236
OG0001976	Prbk.g_02201	Syar.g_02238
OG0001977	Prbk.g_02212	Syar.g_00703
OG0001995	Prbk.g_01089	Syar.g_02034
OG0001996	Prbk.g_01620	Syar.g_00502
OG0001997	Prbk.g_00034	Syar.g_03095
OG0001999	Prbk.g_01418	Syar.g_02142, Syar.g_02981
OG0002002	Prbk.g_00181	Syar.g_01714
OG0002003	Prbk.g_01813	Syar.g_02127
OG0002004	Prbk.g_01826	Syar.g_00361
OG0002006	Prbk.g_00072	Syar.g_01380
OG0002007	Prbk.g_00073	Syar.g_01994, Syar.g_01381
OG0002008	Prbk.g_00569	Syar.g_02491
OG0002009	Prbk.g_02431	Syar.g_02604
OG0002010	Prbk.g_01224	Syar.g_01406
OG0002011	Prbk.g_00359	Syar.g_00966
OG0002013	Prbk.g_00474	Syar.g_03062
OG0002015	Prbk.g_00490	Syar.g_00280
OG0002016	Prbk.g_00667	Syar.g_00944
OG0002017	Prbk.g_02215	Syar.g_00706
OG0002038	Prbk.g_00147	Syar.g_02839
OG0002039	Prbk.g_00160	Syar.g_03221
OG0002040	Prbk.g_00107	Syar.g_02140
OG0002041	Prbk.g_02302	Syar.g_02508
OG0002042	Prbk.g_02318	Syar.g_02530
OG0002043	Prbk.g_02363	Syar.g_02580
OG0002045	Prbk.g_02106	Syar.g_01265
OG0002046	Prbk.g_02103	Syar.g_01258
OG0002047	Prbk.g_00366	Syar.g_01160
OG0002048	Prbk.g_00843	Syar.g_01092
OG0002051	Prbk.g_00786	Syar.g_00116
OG0002053	Prbk.g_02194	Syar.g_01842
OG0002110	Prbk.g_02409	Syar.g_00859
