Orthogroup	Prbk	Syab
OG0001114	Prbk.g_02309	Syab.g_01361
OG0001115	Prbk.g_02307	Syab.g_01357
OG0001116	Prbk.g_02306	Syab.g_01355
OG0001117	Prbk.g_02305	Syab.g_01354
OG0001118	Prbk.g_02304	Syab.g_01353
OG0001119	Prbk.g_02303	Syab.g_01351
OG0001120	Prbk.g_02301	Syab.g_01347
OG0001122	Prbk.g_00581	Syab.g_01320
OG0001123	Prbk.g_00588	Syab.g_01312
OG0001124	Prbk.g_00590	Syab.g_01310
OG0001125	Prbk.g_00592	Syab.g_01308
OG0001126	Prbk.g_00068	Syab.g_01231
OG0001127	Prbk.g_00067	Syab.g_01230
OG0001128	Prbk.g_00064	Syab.g_01227
OG0001129	Prbk.g_00063	Syab.g_01225
OG0001130	Prbk.g_00062	Syab.g_01224
OG0001131	Prbk.g_00627	Syab.g_01609
OG0001132	Prbk.g_02595	Syab.g_01790
OG0001133	Prbk.g_02613	Syab.g_01895
OG0001134	Prbk.g_02195	Syab.g_01748
OG0001135	Prbk.g_02197	Syab.g_01747
OG0001136	Prbk.g_01021	Syab.g_00966
OG0001137	Prbk.g_00155	Syab.g_00990
OG0001138	Prbk.g_00137	Syab.g_01023
OG0001139	Prbk.g_00135	Syab.g_01025
OG0001140	Prbk.g_00134	Syab.g_01026
OG0001141	Prbk.g_00133	Syab.g_01027
OG0001142	Prbk.g_00132	Syab.g_01028
OG0001143	Prbk.g_01504	Syab.g_01037
OG0001144	Prbk.g_00188	Syab.g_01052
OG0001145	Prbk.g_01194	Syab.g_00928
OG0001146	Prbk.g_01178	Syab.g_00907
OG0001147	Prbk.g_02120	Syab.g_00716
OG0001148	Prbk.g_02051	Syab.g_02085
OG0001149	Prbk.g_02050	Syab.g_02084
OG0001150	Prbk.g_02049	Syab.g_02083
OG0001151	Prbk.g_02037	Syab.g_02070
OG0001152	Prbk.g_02036	Syab.g_02069
OG0001153	Prbk.g_01217	Syab.g_00731
OG0001154	Prbk.g_01216	Syab.g_00730
OG0001155	Prbk.g_02004	Syab.g_02171
OG0001156	Prbk.g_02001	Syab.g_02174
OG0001157	Prbk.g_02596	Syab.g_02175
OG0001158	Prbk.g_02000	Syab.g_02176
OG0001159	Prbk.g_01999	Syab.g_02177
OG0001160	Prbk.g_00934	Syab.g_02231
OG0001161	Prbk.g_02593	Syab.g_02797
OG0001162	Prbk.g_01788	Syab.g_00893
OG0001163	Prbk.g_00920	Syab.g_02241
OG0001164	Prbk.g_00915	Syab.g_02247
OG0001165	Prbk.g_00912	Syab.g_02252
OG0001166	Prbk.g_01438	Syab.g_02296
OG0001167	Prbk.g_01417	Syab.g_02322
OG0001168	Prbk.g_01415	Syab.g_02324
OG0001169	Prbk.g_01413	Syab.g_02326
OG0001170	Prbk.g_01411	Syab.g_02328
OG0001171	Prbk.g_01401	Syab.g_02339
OG0001172	Prbk.g_01908	Syab.g_00371
OG0001173	Prbk.g_01909	Syab.g_00372
OG0001174	Prbk.g_01917	Syab.g_00380
OG0001175	Prbk.g_01918	Syab.g_00381
OG0001176	Prbk.g_00991	Syab.g_00398
OG0001177	Prbk.g_00993	Syab.g_00396
OG0001178	Prbk.g_00901	Syab.g_02263
OG0001179	Prbk.g_00962	Syab.g_00427
OG0001180	Prbk.g_00804	Syab.g_00453
OG0001181	Prbk.g_00808	Syab.g_00457
OG0001182	Prbk.g_00817	Syab.g_00467
OG0001183	Prbk.g_00845	Syab.g_00474
OG0001184	Prbk.g_00521	Syab.g_00196
OG0001185	Prbk.g_00231	Syab.g_00119
OG0001186	Prbk.g_01568	Syab.g_00085
OG0001187	Prbk.g_01572	Syab.g_00081
OG0001188	Prbk.g_01576	Syab.g_00079
OG0001189	Prbk.g_01598	Syab.g_00058
OG0001190	Prbk.g_02160	Syab.g_02755
OG0001191	Prbk.g_02173	Syab.g_02771
OG0001192	Prbk.g_02180	Syab.g_02778
OG0001193	Prbk.g_02218	Syab.g_02827
OG0001194	Prbk.g_02224	Syab.g_02833
OG0001195	Prbk.g_02225	Syab.g_02834
OG0001196	Prbk.g_02261	Syab.g_02896
OG0001197	Prbk.g_02263	Syab.g_02898
OG0001198	Prbk.g_02275	Syab.g_02911
OG0001199	Prbk.g_01314	Syab.g_02440
OG0001200	Prbk.g_01312	Syab.g_02442
OG0001201	Prbk.g_00010	Syab.g_02501
OG0001202	Prbk.g_01254	Syab.g_02635
OG0001203	Prbk.g_01519	Syab.g_02369
OG0001204	Prbk.g_01013	Syab.g_00353
OG0001205	Prbk.g_00318	Syab.g_00593
OG0001206	Prbk.g_02089	Syab.g_00641
OG0001207	Prbk.g_02053	Syab.g_02088
OG0001208	Prbk.g_02063	Syab.g_02098
OG0001209	Prbk.g_01083	Syab.g_02038
OG0001210	Prbk.g_01095	Syab.g_02030
OG0001211	Prbk.g_01892	Syab.g_02013
OG0001212	Prbk.g_01140	Syab.g_01955
OG0001213	Prbk.g_02623	Syab.g_01886
OG0001214	Prbk.g_02633	Syab.g_01872
OG0001215	Prbk.g_01816	Syab.g_01171
OG0001216	Prbk.g_00616	Syab.g_01269
OG0001217	Prbk.g_01872	Syab.g_01464
OG0001218	Prbk.g_01205	Syab.g_00723
OG0001220	Prbk.g_02559	Syab.g_01737
OG0001221	Prbk.g_02420	Syab.g_01607
OG0001222	Prbk.g_02189	Syab.g_01396
OG0001223	Prbk.g_02299	Syab.g_01345
OG0001224	Prbk.g_00060	Syab.g_01214
OG0001225	Prbk.g_00058	Syab.g_01212
OG0001226	Prbk.g_01682	Syab.g_02450
OG0001227	Prbk.g_02022	Syab.g_00891
OG0001228	Prbk.g_00183	Syab.g_01697
OG0001229	Prbk.g_00923	Syab.g_01184
OG0001230	Prbk.g_00249	Syab.g_00791
OG0001231	Prbk.g_01637	Syab.g_00017
OG0001232	Prbk.g_01433	Syab.g_02306
OG0001233	Prbk.g_01410	Syab.g_02329
OG0001234	Prbk.g_01921	Syab.g_00385
OG0001235	Prbk.g_00996	Syab.g_00391
OG0001236	Prbk.g_00517	Syab.g_00200
OG0001237	Prbk.g_00524	Syab.g_00192
OG0001238	Prbk.g_02174	Syab.g_02773
OG0001239	Prbk.g_01317	Syab.g_02437
OG0001240	Prbk.g_00027	Syab.g_02484
OG0001241	Prbk.g_00017	Syab.g_02494
OG0001242	Prbk.g_00200	Syab.g_02525
OG0001243	Prbk.g_00541	Syab.g_02533
OG0001245	Prbk.g_01693	Syab.g_01762
OG0001246	Prbk.g_01044	Syab.g_02126
OG0001247	Prbk.g_02509	Syab.g_02825
OG0001248	Prbk.g_01805	Syab.g_01163
OG0001249	Prbk.g_00865	Syab.g_00514
OG0001250	Prbk.g_02538	Syab.g_01714
OG0001252	Prbk.g_00065	Syab.g_01228
OG0001253	Prbk.g_01700	Syab.g_01761
OG0001254	Prbk.g_02196	Syab.g_01749
OG0001255	Prbk.g_01776	Syab.g_01846
OG0001258	Prbk.g_00914	Syab.g_02250
OG0001259	Prbk.g_01412	Syab.g_02327
OG0001260	Prbk.g_01382	Syab.g_02350
OG0001261	Prbk.g_00953	Syab.g_00436
OG0001262	Prbk.g_01595	Syab.g_00060
OG0001263	Prbk.g_00543	Syab.g_02536
OG0001265	Prbk.g_00198	Syab.g_02523
OG0001266	Prbk.g_01250	Syab.g_02639
OG0001267	Prbk.g_00417	Syab.g_00295
OG0001268	Prbk.g_00877	Syab.g_00529
OG0001269	Prbk.g_02556	Syab.g_01809
OG0001270	Prbk.g_00330	Syab.g_00579
OG0001271	Prbk.g_02110	Syab.g_00694
OG0001272	Prbk.g_02067	Syab.g_02102
OG0001273	Prbk.g_02626	Syab.g_01878
OG0001274	Prbk.g_00651	Syab.g_02706
OG0001275	Prbk.g_00570	Syab.g_01330
OG0001276	Prbk.g_00587	Syab.g_01313
OG0001277	Prbk.g_02247	Syab.g_02163
OG0001278	Prbk.g_00176	Syab.g_01152
OG0001279	Prbk.g_01933	Syab.g_01807
OG0001280	Prbk.g_01186	Syab.g_00918
OG0001281	Prbk.g_01177	Syab.g_00906
OG0001283	Prbk.g_02256	Syab.g_02885
OG0001285	Prbk.g_01429	Syab.g_02309
OG0001286	Prbk.g_00802	Syab.g_00451
OG0001288	Prbk.g_01534	Syab.g_00094
OG0001290	Prbk.g_00018	Syab.g_02493
OG0001291	Prbk.g_00553	Syab.g_02546
OG0001292	Prbk.g_01007	Syab.g_00348
OG0001293	Prbk.g_00381	Syab.g_00322
OG0001294	Prbk.g_00707	Syab.g_01564
OG0001295	Prbk.g_01098	Syab.g_01215
OG0001297	Prbk.g_01053	Syab.g_02136
OG0001298	Prbk.g_01114	Syab.g_01980
OG0001300	Prbk.g_01801	Syab.g_01180
OG0001301	Prbk.g_01761	Syab.g_01197
OG0001302	Prbk.g_01455	Syab.g_01844
OG0001303	Prbk.g_02365	Syab.g_01424
OG0001307	Prbk.g_01198	Syab.g_01552
OG0001308	Prbk.g_00277	Syab.g_00759
OG0001309	Prbk.g_01059	Syab.g_02142
OG0001310	Prbk.g_01444	Syab.g_02288
OG0001311	Prbk.g_00589	Syab.g_01311
OG0001312	Prbk.g_02354	Syab.g_01414
OG0001313	Prbk.g_02099	Syab.g_00652, Syab.g_00660
OG0001313	Prbk.g_02097	Syab.g_00651
OG0001316	Prbk.g_00560	Syab.g_02552
OG0001319	Prbk.g_00407	Syab.g_00306
OG0001321	Prbk.g_00309	Syab.g_00616
OG0001322	Prbk.g_00308	Syab.g_00617
OG0001323	Prbk.g_01062	Syab.g_02145
OG0001324	Prbk.g_01800	Syab.g_01181
OG0001326	Prbk.g_02231	Syab.g_02841
OG0001328	Prbk.g_02413	Syab.g_01616
OG0001329	Prbk.g_01661	Syab.g_00361
OG0001330	Prbk.g_01193	Syab.g_00925
OG0001331	Prbk.g_02047	Syab.g_02081
OG0001332	Prbk.g_02016	Syab.g_02165
OG0001333	Prbk.g_01416	Syab.g_02323
OG0001334	Prbk.g_00849	Syab.g_00483
OG0001335	Prbk.g_00850	Syab.g_00484
OG0001336	Prbk.g_02257	Syab.g_02886
OG0001337	Prbk.g_00859	Syab.g_00480, Syab.g_00502
OG0001339	Prbk.g_00015	Syab.g_02496
OG0001340	Prbk.g_00860	Syab.g_00503
OG0001341	Prbk.g_02519	Syab.g_01779
OG0001344	Prbk.g_00142	Syab.g_00974
OG0001347	Prbk.g_01542	Syab.g_02830
OG0001348	Prbk.g_00671	Syab.g_01258
OG0001351	Prbk.g_00300	Syab.g_00625
OG0001353	Prbk.g_02529	Syab.g_01702
OG0001354	Prbk.g_02308	Syab.g_01358
OG0001357	Prbk.g_00304	Syab.g_00620
OG0001358	Prbk.g_02607	Syab.g_01900
OG0001360	Prbk.g_00123	Syab.g_01010
OG0001361	Prbk.g_00102	Syab.g_00154, Syab.g_01005
OG0001362	Prbk.g_00281	Syab.g_00754
OG0001363	Prbk.g_00283	Syab.g_00752
OG0001365	Prbk.g_02165	Syab.g_02760
OG0001369	Prbk.g_00028	Syab.g_02483
OG0001370	Prbk.g_02516	Syab.g_01831
OG0001373	Prbk.g_02230	Syab.g_02840
OG0001374	Prbk.g_02238	Syab.g_02848
OG0001376	Prbk.g_02183	Syab.g_02782
OG0001377	Prbk.g_02182	Syab.g_02781
OG0001378	Prbk.g_00337	Syab.g_00578
OG0001379	Prbk.g_01191	Syab.g_00923
OG0001381	Prbk.g_00629	Syab.g_01937
OG0001382	Prbk.g_00623	Syab.g_00393
OG0001383	Prbk.g_01513	Syab.g_02364
OG0001383	Prbk.g_01512	Syab.g_02363
OG0001385	Prbk.g_02227	Syab.g_02837
OG0001386	Prbk.g_02228	Syab.g_02838
OG0001387	Prbk.g_02229	Syab.g_02839
OG0001388	Prbk.g_02232	Syab.g_02842
OG0001389	Prbk.g_02233	Syab.g_02843
OG0001390	Prbk.g_02234	Syab.g_02844
OG0001391	Prbk.g_02235	Syab.g_02845
OG0001392	Prbk.g_02236	Syab.g_02846
OG0001393	Prbk.g_02237	Syab.g_02847
OG0001394	Prbk.g_02437	Syab.g_01599
OG0001396	Prbk.g_01543	Syab.g_02831
OG0001397	Prbk.g_00282	Syab.g_00753
OG0001398	Prbk.g_01694	Syab.g_02457
OG0001400	Prbk.g_00747	Syab.g_02557
OG0001401	Prbk.g_02533	Syab.g_01708
OG0001402	Prbk.g_02612	Syab.g_01896
OG0001405	Prbk.g_00852	Syab.g_00486
OG0001406	Prbk.g_02184	Syab.g_02783
OG0001409	Prbk.g_00153	Syab.g_00988
OG0001410	Prbk.g_01197	Syab.g_01550
OG0001412	Prbk.g_00941	Syab.g_02829
OG0001414	Prbk.g_01364	Syab.g_01938
OG0001415	Prbk.g_01135	Syab.g_02471
OG0001416	Prbk.g_01180	Syab.g_00909
OG0001425	Prbk.g_02177	Syab.g_02777
OG0001426	Prbk.g_02030	Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001434	Prbk.g_02441	Syab.g_01594
OG0001435	Prbk.g_02392	Syab.g_01637
OG0001436	Prbk.g_00496	Syab.g_00217
OG0001436	Prbk.g_00497	Syab.g_00216
OG0001438	Prbk.g_00432	Syab.g_00280
OG0001442	Prbk.g_02445	Syab.g_01583
OG0001443	Prbk.g_00922	Syab.g_02794
OG0001444	Prbk.g_01493	Syab.g_00101
OG0001444	Prbk.g_00033	Syab.g_02479
OG0001449	Prbk.g_01465	Syab.g_00357
OG0001450	Prbk.g_01827	Syab.g_01081
OG0001461	Prbk.g_00296	Syab.g_01754
OG0001462	Prbk.g_01611	Syab.g_00042
OG0001463	Prbk.g_00425	Syab.g_01104
OG0001472	Prbk.g_01841	Syab.g_01800
OG0001476	Prbk.g_00148	Syab.g_00984
OG0001477	Prbk.g_01756	Syab.g_01191
OG0001478	Prbk.g_01288	Syab.g_00706
OG0001478	Prbk.g_02104	Syab.g_00260, Syab.g_00661
OG0001479	Prbk.g_00875	Syab.g_00527
OG0001481	Prbk.g_00303	Syab.g_00621
OG0001484	Prbk.g_00625	Syab.g_02849
OG0001488	Prbk.g_00159	Syab.g_00994
OG0001489	Prbk.g_00813	Syab.g_00462
OG0001494	Prbk.g_00095	Syab.g_00180
OG0001496	Prbk.g_01752	Syab.g_01188
OG0001497	Prbk.g_01755	Syab.g_01190
OG0001498	Prbk.g_00363	Syab.g_00552
OG0001510	Prbk.g_01485	Syab.g_00103
OG0001511	Prbk.g_00003	Syab.g_02509
OG0001512	Prbk.g_01517	Syab.g_02368
OG0001513	Prbk.g_01680	Syab.g_00470
OG0001514	Prbk.g_01751	Syab.g_01187
OG0001515	Prbk.g_01809	Syab.g_01176
OG0001516	Prbk.g_00716	Syab.g_01554
OG0001517	Prbk.g_00872	Syab.g_00524
OG0001518	Prbk.g_02176	Syab.g_02775
OG0001519	Prbk.g_02187	Syab.g_02796
OG0001525	Prbk.g_02665	Syab.g_01823
OG0001527	Prbk.g_01878	Syab.g_01998
OG0001529	Prbk.g_01605	Syab.g_00051
OG0001530	Prbk.g_00005	Syab.g_02507
OG0001531	Prbk.g_01516	Syab.g_02367
OG0001532	Prbk.g_00136	Syab.g_01024
OG0001533	Prbk.g_00338	Syab.g_00576
OG0001533	Prbk.g_01687	Syab.g_00636
OG0001534	Prbk.g_00597	Syab.g_01297
OG0001535	Prbk.g_00585	Syab.g_01316
OG0001536	Prbk.g_02328	Syab.g_01388
OG0001537	Prbk.g_02428	Syab.g_01606
OG0001538	Prbk.g_02473	Syab.g_01278
OG0001539	Prbk.g_02579	Syab.g_01641
OG0001540	Prbk.g_00545	Syab.g_02538
OG0001541	Prbk.g_00787	Syab.g_02603
OG0001542	Prbk.g_01276	Syab.g_02614
OG0001543	Prbk.g_00673	Syab.g_02686
OG0001544	Prbk.g_02186	Syab.g_02795
OG0001545	Prbk.g_02246	Syab.g_02874
OG0001555	Prbk.g_01476	Syab.g_02418
OG0001558	Prbk.g_01634	Syab.g_00021
OG0001559	Prbk.g_00006	Syab.g_02506
OG0001560	Prbk.g_00019	Syab.g_02492
OG0001561	Prbk.g_00591	Syab.g_01309
OG0001562	Prbk.g_00577	Syab.g_01324
OG0001565	Prbk.g_02513	Syab.g_01837
OG0001572	Prbk.g_01332	Syab.g_02215
OG0001574	Prbk.g_01880	Syab.g_02000
OG0001575	Prbk.g_01875	Syab.g_01995
OG0001576	Prbk.g_01168	Syab.g_00896
OG0001577	Prbk.g_01023	Syab.g_00964
OG0001579	Prbk.g_00856	Syab.g_00489, Syab.g_00494
OG0001580	Prbk.g_02149	Syab.g_02740
OG0001589	Prbk.g_01408	Syab.g_02331
OG0001590	Prbk.g_02557	Syab.g_01753
OG0001591	Prbk.g_02583	Syab.g_01566
OG0001592	Prbk.g_02150	Syab.g_02741
OG0001614	Prbk.g_00229	Syab.g_00121
OG0001615	Prbk.g_02685	Syab.g_01727
OG0001616	Prbk.g_01500	Syab.g_01013
OG0001617	Prbk.g_01955	Syab.g_01183
OG0001618	Prbk.g_00609	Syab.g_01665
OG0001619	Prbk.g_02338	Syab.g_01399
OG0001620	Prbk.g_00886	Syab.g_00535
OG0001621	Prbk.g_00370	Syab.g_00337
OG0001622	Prbk.g_02255	Syab.g_02884
OG0001627	Prbk.g_02008	Syab.g_02167
OG0001634	Prbk.g_00710	Syab.g_01560
OG0001635	Prbk.g_02658	Syab.g_00090
OG0001636	Prbk.g_01612	Syab.g_00041
OG0001637	Prbk.g_01392	Syab.g_02344
OG0001638	Prbk.g_01446	Syab.g_02270
OG0001639	Prbk.g_02005	Syab.g_02170
OG0001640	Prbk.g_00069	Syab.g_01233
OG0001641	Prbk.g_02294	Syab.g_01341
OG0001642	Prbk.g_02555	Syab.g_02027
OG0001643	Prbk.g_02636	Syab.g_01869
OG0001652	Prbk.g_01636	Syab.g_00019
OG0001653	Prbk.g_00030	Syab.g_02482
OG0001654	Prbk.g_02007	Syab.g_02168
OG0001655	Prbk.g_00692, Prbk.g_00356	Syab.g_02056, Syab.g_02672
OG0001656	Prbk.g_00855	Syab.g_00493
OG0001657	Prbk.g_00762	Syab.g_02575
OG0001658	Prbk.g_02159	Syab.g_02754
OG0001671	Prbk.g_00666	Syab.g_02691
OG0001672	Prbk.g_01306	Syab.g_02448
OG0001673	Prbk.g_01367	Syab.g_02375
OG0001674	Prbk.g_01388	Syab.g_01525
OG0001675	Prbk.g_00574, Prbk.g_00576	Syab.g_01326
OG0001676	Prbk.g_00858	Syab.g_00492
OG0001677	Prbk.g_00846	Syab.g_00475
OG0001692	Prbk.g_00254	Syab.g_00782
OG0001693	Prbk.g_00358	Syab.g_01209
OG0001694	Prbk.g_00419	Syab.g_00293
OG0001695	Prbk.g_02241	Syab.g_02869
OG0001702	Prbk.g_01293	Syab.g_02470
OG0001703	Prbk.g_02054	Syab.g_02089
OG0001712	Prbk.g_02521	Syab.g_01764
OG0001715	Prbk.g_01712	Syab.g_01788
OG0001716	Prbk.g_02551	Syab.g_01734
OG0001726	Prbk.g_02377	Syab.g_01087
OG0001729	Prbk.g_01511	Syab.g_02362
OG0001730	Prbk.g_01377	Syab.g_02358
OG0001731	Prbk.g_01992	Syab.g_02188
OG0001732	Prbk.g_01507	Syab.g_01045
OG0001734	Prbk.g_02553	Syab.g_01735
OG0001735	Prbk.g_00724	Syab.g_01535
OG0001737	Prbk.g_00437	Syab.g_00274
OG0001738	Prbk.g_00470	Syab.g_00233
OG0001740	Prbk.g_02244	Syab.g_02871
OG0001747	Prbk.g_00745	Syab.g_02559
OG0001748	Prbk.g_00664	Syab.g_02693
OG0001750	Prbk.g_00032	Syab.g_02480
OG0001751	Prbk.g_01366	Syab.g_02376
OG0001752	Prbk.g_01380	Syab.g_02354
OG0001753	Prbk.g_01386	Syab.g_02347
OG0001754	Prbk.g_01389	Syab.g_02346
OG0001755	Prbk.g_01058	Syab.g_02141
OG0001759	Prbk.g_01973	Syab.g_00572, Syab.g_01121
OG0001761	Prbk.g_01847	Syab.g_01920
OG0001762	Prbk.g_00567	Syab.g_01333
OG0001763	Prbk.g_02300	Syab.g_01346
OG0001764	Prbk.g_02374	Syab.g_01436
OG0001765	Prbk.g_02590	Syab.g_02799, Syab.g_01263
OG0001766	Prbk.g_00447	Syab.g_00263
OG0001767	Prbk.g_00495	Syab.g_00218
OG0001768	Prbk.g_01269	Syab.g_02620
OG0001783	Prbk.g_00234	Syab.g_00116
OG0001784	Prbk.g_00037	Syab.g_02474, Syab.g_02476
OG0001785	Prbk.g_01391, Prbk.g_01390	Syab.g_02345
OG0001786	Prbk.g_01976	Syab.g_02213
OG0001787	Prbk.g_01079	Syab.g_02042
OG0001788	Prbk.g_01082	Syab.g_02039
OG0001789	Prbk.g_01184	Syab.g_00916
OG0001790	Prbk.g_01030	Syab.g_00948
OG0001791	Prbk.g_00150	Syab.g_00986
OG0001792	Prbk.g_00187	Syab.g_01053
OG0001794	Prbk.g_01724	Syab.g_01301, Syab.g_01300
OG0001796	Prbk.g_00579	Syab.g_01322
OG0001797	Prbk.g_02345	Syab.g_01407
OG0001798	Prbk.g_02614	Syab.g_01894
OG0001799	Prbk.g_02653	Syab.g_01854
OG0001800	Prbk.g_01936	Syab.g_00819
OG0001801	Prbk.g_00245	Syab.g_00804
OG0001803	Prbk.g_00322	Syab.g_00589
OG0001804	Prbk.g_00362	Syab.g_00553
OG0001805	Prbk.g_01002	Syab.g_00342
OG0001806	Prbk.g_00408	Syab.g_00305
OG0001807	Prbk.g_00498	Syab.g_00215
OG0001808	Prbk.g_00509	Syab.g_00209
OG0001809	Prbk.g_00556	Syab.g_02549
OG0001811	Prbk.g_01279	Syab.g_02612
OG0001812	Prbk.g_02151	Syab.g_02742
OG0001813	Prbk.g_02206	Syab.g_02810
OG0001814	Prbk.g_02264	Syab.g_02899
OG0001815	Prbk.g_02273	Syab.g_02909
OG0001835	Prbk.g_01759	Syab.g_01059
OG0001837	Prbk.g_00665	Syab.g_02692
OG0001838	Prbk.g_02286	Syab.g_00008
OG0001839	Prbk.g_01616	Syab.g_00037
OG0001840	Prbk.g_01599	Syab.g_00057
OG0001841	Prbk.g_01591	Syab.g_00064
OG0001843	Prbk.g_00228	Syab.g_00122
OG0001844	Prbk.g_00227	Syab.g_00123
OG0001845	Prbk.g_00221	Syab.g_00124
OG0001846	Prbk.g_00201	Syab.g_02526
OG0001847	Prbk.g_00199	Syab.g_02524
OG0001848	Prbk.g_00195	Syab.g_02520
OG0001849	Prbk.g_01298	Syab.g_02464
OG0001850	Prbk.g_01305	Syab.g_02451
OG0001851	Prbk.g_01310	Syab.g_02444
OG0001852	Prbk.g_01311	Syab.g_02443
OG0001853	Prbk.g_01318	Syab.g_02436
OG0001854	Prbk.g_01370	Syab.g_02371
OG0001856	Prbk.g_00935	Syab.g_02228
OG0001857	Prbk.g_00938	Syab.g_02225
OG0001858	Prbk.g_01995	Syab.g_02183
OG0001859	Prbk.g_02043	Syab.g_02077
OG0001860	Prbk.g_02055	Syab.g_02091
OG0001861	Prbk.g_02068	Syab.g_02103
OG0001862	Prbk.g_02080	Syab.g_02115
OG0001863	Prbk.g_01864	Syab.g_02121
OG0001864	Prbk.g_01093	Syab.g_02032
OG0001865	Prbk.g_01127	Syab.g_01801, Syab.g_01966
OG0001866	Prbk.g_01152	Syab.g_01933
OG0001867	Prbk.g_01162	Syab.g_01922
OG0001868	Prbk.g_01181	Syab.g_00910
OG0001869	Prbk.g_01024	Syab.g_00963
OG0001870	Prbk.g_01016	Syab.g_00972
OG0001871	Prbk.g_00145	Syab.g_00977
OG0001872	Prbk.g_00180	Syab.g_01058
OG0001873	Prbk.g_01499	Syab.g_01014
OG0001874	Prbk.g_00124	Syab.g_01011
OG0001877	Prbk.g_01808	Syab.g_01177
OG0001878	Prbk.g_00571	Syab.g_01329
OG0001879	Prbk.g_00563	Syab.g_01336
OG0001880	Prbk.g_02321	Syab.g_01379
OG0001881	Prbk.g_02322	Syab.g_01380
OG0001882	Prbk.g_02342	Syab.g_01404
OG0001883	Prbk.g_02347	Syab.g_01408
OG0001884	Prbk.g_02356	Syab.g_01805
OG0001885	Prbk.g_02369	Syab.g_01431
OG0001886	Prbk.g_02373	Syab.g_01435
OG0001887	Prbk.g_02412	Syab.g_01617
OG0001888	Prbk.g_02454	Syab.g_01592
OG0001889	Prbk.g_02482	Syab.g_01288
OG0001890	Prbk.g_02545	Syab.g_01721
OG0001891	Prbk.g_02549	Syab.g_01725
OG0001892	Prbk.g_02562	Syab.g_01838
OG0001893	Prbk.g_02615	Syab.g_01893
OG0001894	Prbk.g_02630	Syab.g_01874
OG0001895	Prbk.g_01939	Syab.g_00813
OG0001896	Prbk.g_00340	Syab.g_00574
OG0001897	Prbk.g_00880	Syab.g_00532
OG0001898	Prbk.g_00863	Syab.g_00513
OG0001899	Prbk.g_00955	Syab.g_00434
OG0001900	Prbk.g_00382	Syab.g_00320
OG0001901	Prbk.g_00383	Syab.g_00319
OG0001902	Prbk.g_00424	Syab.g_00288
OG0001903	Prbk.g_00433	Syab.g_00279
OG0001904	Prbk.g_00501	Syab.g_00213
OG0001905	Prbk.g_00511	Syab.g_00206
OG0001906	Prbk.g_00546	Syab.g_02539
OG0001908	Prbk.g_00788	Syab.g_02605
OG0001909	Prbk.g_01271	Syab.g_02618
OG0001910	Prbk.g_00660	Syab.g_02697
OG0001912	Prbk.g_02170	Syab.g_02765
OG0001913	Prbk.g_02172	Syab.g_02769
OG0001914	Prbk.g_02200	Syab.g_01751
OG0001929	Prbk.g_01584	Syab.g_00071
OG0001932	Prbk.g_00230	Syab.g_00120
OG0001933	Prbk.g_00008	Syab.g_02503
OG0001934	Prbk.g_00023	Syab.g_02488
OG0001935	Prbk.g_01313	Syab.g_02441
OG0001936	Prbk.g_01469	Syab.g_01467
OG0001937	Prbk.g_01984	Syab.g_02196
OG0001938	Prbk.g_02057	Syab.g_02093
OG0001939	Prbk.g_02683	Syab.g_01845
OG0001940	Prbk.g_01113	Syab.g_01981
OG0001941	Prbk.g_01176	Syab.g_00905
OG0001943	Prbk.g_00151	Syab.g_00987
OG0001944	Prbk.g_01669	Syab.g_01442
OG0001946	Prbk.g_01803	Syab.g_01178
OG0001947	Prbk.g_00071	Syab.g_01235
OG0001948	Prbk.g_02298	Syab.g_01344
OG0001949	Prbk.g_02312	Syab.g_01363
OG0001950	Prbk.g_02314	Syab.g_01365
OG0001951	Prbk.g_02323	Syab.g_01381
OG0001952	Prbk.g_02343	Syab.g_01405
OG0001953	Prbk.g_02344	Syab.g_01406
OG0001957	Prbk.g_02620	Syab.g_01888
OG0001958	Prbk.g_00721	Syab.g_01537
OG0001960	Prbk.g_01200	Syab.g_00717
OG0001961	Prbk.g_02108	Syab.g_00692
OG0001964	Prbk.g_01919	Syab.g_00383
OG0001965	Prbk.g_00369	Syab.g_02045
OG0001966	Prbk.g_00377	Syab.g_00326
OG0001967	Prbk.g_00379	Syab.g_00324
OG0001968	Prbk.g_00380	Syab.g_00323
OG0001969	Prbk.g_00452	Syab.g_00251
OG0001970	Prbk.g_00548	Syab.g_02541
OG0001971	Prbk.g_01273	Syab.g_02616
OG0001972	Prbk.g_00647	Syab.g_02710
OG0001973	Prbk.g_02131, Prbk.g_02143	Syab.g_02720
OG0001974	Prbk.g_02157	Syab.g_02750
OG0001975	Prbk.g_02199	Syab.g_01750
OG0001976	Prbk.g_02201	Syab.g_01752
OG0001995	Prbk.g_01089	Syab.g_00345
OG0001997	Prbk.g_00034	Syab.g_02478
OG0001999	Prbk.g_01418	Syab.g_02321
OG0002000	Prbk.g_01060	Syab.g_02143
OG0002002	Prbk.g_00181	Syab.g_01057
OG0002003	Prbk.g_01813	Syab.g_01175
OG0002004	Prbk.g_01826	Syab.g_00198, Syab.g_02255
OG0002006	Prbk.g_00072	Syab.g_01236
OG0002007	Prbk.g_00073	Syab.g_01237
OG0002008	Prbk.g_00569	Syab.g_01331
