Orthogroup	Prbk	Syaf
OG0001084	Prbk.g_00718	Syaf.g_02135
OG0001085	Prbk.g_00708	Syaf.g_02125
OG0001086	Prbk.g_00706	Syaf.g_02123
OG0001087	Prbk.g_01821	Syaf.g_01482
OG0001088	Prbk.g_01817	Syaf.g_01478
OG0001089	Prbk.g_01764	Syaf.g_01453
OG0001090	Prbk.g_00617	Syaf.g_01981
OG0001091	Prbk.g_00615	Syaf.g_01979
OG0001092	Prbk.g_00614	Syaf.g_01977
OG0001093	Prbk.g_00610	Syaf.g_01971
OG0001094	Prbk.g_02462	Syaf.g_02055
OG0001095	Prbk.g_02481	Syaf.g_02034
OG0001096	Prbk.g_02497	Syaf.g_02018
OG0001097	Prbk.g_02542	Syaf.g_01373
OG0001098	Prbk.g_02379	Syaf.g_01743
OG0001099	Prbk.g_00193	Syaf.g_00881
OG0001100	Prbk.g_02389	Syaf.g_02110
OG0001101	Prbk.g_02390	Syaf.g_02109
OG0001102	Prbk.g_02393	Syaf.g_02106
OG0001103	Prbk.g_02395	Syaf.g_02104
OG0001104	Prbk.g_02452	Syaf.g_02071
OG0001105	Prbk.g_02447	Syaf.g_02067
OG0001106	Prbk.g_02336	Syaf.g_01847
OG0001107	Prbk.g_02326	Syaf.g_01859
OG0001108	Prbk.g_02319	Syaf.g_01868
OG0001109	Prbk.g_02317	Syaf.g_01877
OG0001110	Prbk.g_02315	Syaf.g_01879
OG0001111	Prbk.g_02313	Syaf.g_01881
OG0001112	Prbk.g_02311	Syaf.g_01883
OG0001113	Prbk.g_02310	Syaf.g_01884
OG0001114	Prbk.g_02309	Syaf.g_01885
OG0001115	Prbk.g_02307	Syaf.g_01889
OG0001116	Prbk.g_02306	Syaf.g_01891
OG0001117	Prbk.g_02305	Syaf.g_01892
OG0001118	Prbk.g_02304	Syaf.g_01893
OG0001119	Prbk.g_02303	Syaf.g_01895
OG0001120	Prbk.g_02301	Syaf.g_01899
OG0001122	Prbk.g_00581	Syaf.g_01927
OG0001123	Prbk.g_00588	Syaf.g_01934
OG0001124	Prbk.g_00590	Syaf.g_01936
OG0001125	Prbk.g_00592	Syaf.g_01938
OG0001126	Prbk.g_00068	Syaf.g_01409
OG0001127	Prbk.g_00067	Syaf.g_01410
OG0001128	Prbk.g_00064	Syaf.g_01413
OG0001129	Prbk.g_00063	Syaf.g_01415
OG0001130	Prbk.g_00062	Syaf.g_01416
OG0001131	Prbk.g_00627	Syaf.g_02090
OG0001132	Prbk.g_02595	Syaf.g_01722
OG0001133	Prbk.g_02613	Syaf.g_02334
OG0001134	Prbk.g_02195	Syaf.g_01616
OG0001135	Prbk.g_02197	Syaf.g_01618
OG0001136	Prbk.g_01021	Syaf.g_01286
OG0001137	Prbk.g_00155	Syaf.g_01306
OG0001138	Prbk.g_00137	Syaf.g_01596
OG0001139	Prbk.g_00135	Syaf.g_01594
OG0001140	Prbk.g_00134	Syaf.g_01593
OG0001141	Prbk.g_00133	Syaf.g_01592
OG0001142	Prbk.g_00132	Syaf.g_01591
OG0001143	Prbk.g_01504	Syaf.g_01583
OG0001144	Prbk.g_00188	Syaf.g_01573
OG0001145	Prbk.g_01194	Syaf.g_01267
OG0001146	Prbk.g_01178	Syaf.g_01248
OG0001147	Prbk.g_02120	Syaf.g_02489
OG0001148	Prbk.g_02051	Syaf.g_02735
OG0001149	Prbk.g_02050	Syaf.g_02736
OG0001150	Prbk.g_02049	Syaf.g_02737
OG0001151	Prbk.g_02037	Syaf.g_02750
OG0001152	Prbk.g_02036	Syaf.g_02751
OG0001153	Prbk.g_01217	Syaf.g_02463
OG0001154	Prbk.g_01216	Syaf.g_02464
OG0001155	Prbk.g_02004	Syaf.g_01107
OG0001156	Prbk.g_02001	Syaf.g_01104
OG0001157	Prbk.g_02596	Syaf.g_01103
OG0001158	Prbk.g_02000	Syaf.g_01102
OG0001159	Prbk.g_01999	Syaf.g_01101
OG0001160	Prbk.g_00934	Syaf.g_01058
OG0001161	Prbk.g_02593	Syaf.g_00617
OG0001162	Prbk.g_01788	Syaf.g_02015
OG0001163	Prbk.g_00920	Syaf.g_01050
OG0001164	Prbk.g_00915	Syaf.g_01044
OG0001165	Prbk.g_00912	Syaf.g_01039
OG0001166	Prbk.g_01438	Syaf.g_01010
OG0001167	Prbk.g_01417	Syaf.g_01182
OG0001168	Prbk.g_01415	Syaf.g_01180
OG0001169	Prbk.g_01413	Syaf.g_01178
OG0001170	Prbk.g_01411	Syaf.g_01176
OG0001171	Prbk.g_01401	Syaf.g_01166
OG0001172	Prbk.g_01908	Syaf.g_00173
OG0001173	Prbk.g_01909	Syaf.g_00172
OG0001174	Prbk.g_01917	Syaf.g_00164
OG0001175	Prbk.g_01918	Syaf.g_00163
OG0001176	Prbk.g_00991	Syaf.g_00142
OG0001177	Prbk.g_00993	Syaf.g_00144
OG0001178	Prbk.g_00901	Syaf.g_01028
OG0001179	Prbk.g_00962	Syaf.g_00112
OG0001180	Prbk.g_00804	Syaf.g_00087
OG0001181	Prbk.g_00808	Syaf.g_00083
OG0001182	Prbk.g_00817	Syaf.g_00074
OG0001184	Prbk.g_00521	Syaf.g_00360
OG0001185	Prbk.g_00231	Syaf.g_00382
OG0001186	Prbk.g_01568	Syaf.g_00418
OG0001187	Prbk.g_01572	Syaf.g_00422
OG0001188	Prbk.g_01576	Syaf.g_00425
OG0001189	Prbk.g_01598	Syaf.g_00441
OG0001190	Prbk.g_02160	Syaf.g_00646
OG0001191	Prbk.g_02173	Syaf.g_00635
OG0001192	Prbk.g_02180	Syaf.g_00630
OG0001193	Prbk.g_02218	Syaf.g_00596
OG0001194	Prbk.g_02224	Syaf.g_00594
OG0001195	Prbk.g_02225	Syaf.g_00593
OG0001196	Prbk.g_02261	Syaf.g_00519
OG0001197	Prbk.g_02263	Syaf.g_00517
OG0001198	Prbk.g_02275	Syaf.g_00501
OG0001199	Prbk.g_01314	Syaf.g_00957
OG0001200	Prbk.g_01312	Syaf.g_00955
OG0001201	Prbk.g_00010	Syaf.g_00902
OG0001202	Prbk.g_01254	Syaf.g_00764
OG0001203	Prbk.g_01519	Syaf.g_02785
OG0001204	Prbk.g_01013	Syaf.g_00185
OG0001205	Prbk.g_00318	Syaf.g_01229
OG0001206	Prbk.g_02089	Syaf.g_02530
OG0001207	Prbk.g_02053	Syaf.g_02732
OG0001208	Prbk.g_02063	Syaf.g_02719
OG0001209	Prbk.g_01083	Syaf.g_02651
OG0001210	Prbk.g_01095	Syaf.g_02642
OG0001211	Prbk.g_01892	Syaf.g_02623
OG0001212	Prbk.g_01140	Syaf.g_02563
OG0001213	Prbk.g_02623	Syaf.g_02324
OG0001214	Prbk.g_02633	Syaf.g_02308
OG0001215	Prbk.g_01816	Syaf.g_01477
OG0001216	Prbk.g_00616	Syaf.g_01980
OG0001217	Prbk.g_01872	Syaf.g_02237
OG0001218	Prbk.g_01205	Syaf.g_02473
OG0001219	Prbk.g_02367	Syaf.g_01796
OG0001220	Prbk.g_02559	Syaf.g_01335
OG0001221	Prbk.g_02420	Syaf.g_02087
OG0001222	Prbk.g_02189	Syaf.g_01848
OG0001223	Prbk.g_02299	Syaf.g_01902
OG0001224	Prbk.g_00060	Syaf.g_01438
OG0001225	Prbk.g_00058	Syaf.g_01440
OG0001226	Prbk.g_01682	Syaf.g_02262
OG0001227	Prbk.g_02022	Syaf.g_00614
OG0001228	Prbk.g_00183	Syaf.g_01223
OG0001229	Prbk.g_00923	Syaf.g_01464
OG0001230	Prbk.g_00249	Syaf.g_02404
OG0001231	Prbk.g_01637	Syaf.g_00481
OG0001232	Prbk.g_01433	Syaf.g_01000
OG0001234	Prbk.g_01921	Syaf.g_00159
OG0001235	Prbk.g_00996	Syaf.g_00150
OG0001236	Prbk.g_00517	Syaf.g_00357
OG0001237	Prbk.g_00524	Syaf.g_00362
OG0001238	Prbk.g_02174	Syaf.g_00634
OG0001239	Prbk.g_01317	Syaf.g_00960
OG0001240	Prbk.g_00027	Syaf.g_00919
OG0001241	Prbk.g_00017	Syaf.g_00909
OG0001242	Prbk.g_00200	Syaf.g_00874
OG0001243	Prbk.g_00541	Syaf.g_00867
OG0001246	Prbk.g_01044	Syaf.g_02693
OG0001247	Prbk.g_02509	Syaf.g_02004
OG0001248	Prbk.g_01805	Syaf.g_02012
OG0001250	Prbk.g_02538	Syaf.g_01377
OG0001252	Prbk.g_00065	Syaf.g_01412
OG0001254	Prbk.g_02196	Syaf.g_01617
OG0001255	Prbk.g_01776	Syaf.g_01070
OG0001258	Prbk.g_00914	Syaf.g_01041
OG0001259	Prbk.g_01412	Syaf.g_01177
OG0001260	Prbk.g_01382	Syaf.g_01155
OG0001261	Prbk.g_00953	Syaf.g_00103
OG0001262	Prbk.g_01595	Syaf.g_00439
OG0001263	Prbk.g_00543	Syaf.g_00864
OG0001265	Prbk.g_00198	Syaf.g_00876
OG0001266	Prbk.g_01250	Syaf.g_00760
OG0001267	Prbk.g_00417	Syaf.g_00244
OG0001268	Prbk.g_00877	Syaf.g_00017
OG0001269	Prbk.g_02556	Syaf.g_01653
OG0001270	Prbk.g_00330	Syaf.g_01210
OG0001271	Prbk.g_02110	Syaf.g_02501
OG0001272	Prbk.g_02067	Syaf.g_02715
OG0001273	Prbk.g_02626	Syaf.g_02315
OG0001274	Prbk.g_00651	Syaf.g_00707
OG0001275	Prbk.g_00570	Syaf.g_01917
OG0001276	Prbk.g_00587	Syaf.g_01933
OG0001277	Prbk.g_02247	Syaf.g_00533
OG0001278	Prbk.g_00176	Syaf.g_01562
OG0001279	Prbk.g_01933	Syaf.g_02385
OG0001280	Prbk.g_01186	Syaf.g_01257
OG0001281	Prbk.g_01177	Syaf.g_01247
OG0001283	Prbk.g_02256	Syaf.g_02414, Syaf.g_00524
OG0001285	Prbk.g_01429	Syaf.g_00568
OG0001286	Prbk.g_00802	Syaf.g_00089
OG0001288	Prbk.g_01534	Syaf.g_00408
OG0001290	Prbk.g_00018	Syaf.g_00910
OG0001291	Prbk.g_00553	Syaf.g_00853
OG0001292	Prbk.g_01007	Syaf.g_00191
OG0001293	Prbk.g_00381	Syaf.g_00217
OG0001294	Prbk.g_00707	Syaf.g_02124
OG0001295	Prbk.g_01098	Syaf.g_02637
OG0001297	Prbk.g_01053	Syaf.g_02683
OG0001298	Prbk.g_01114	Syaf.g_02584
OG0001300	Prbk.g_01801	Syaf.g_01468
OG0001301	Prbk.g_01761	Syaf.g_01454
OG0001302	Prbk.g_01455	Syaf.g_02279
OG0001303	Prbk.g_02365	Syaf.g_01798
OG0001307	Prbk.g_01198	Syaf.g_01638
OG0001308	Prbk.g_00277	Syaf.g_02427
OG0001309	Prbk.g_01059	Syaf.g_02678
OG0001310	Prbk.g_01444	Syaf.g_01018
OG0001311	Prbk.g_00589	Syaf.g_01935
OG0001312	Prbk.g_02354	Syaf.g_01809
OG0001313	Prbk.g_02097	Syaf.g_02523
OG0001316	Prbk.g_00560	Syaf.g_00847
OG0001319	Prbk.g_00407	Syaf.g_00232
OG0001321	Prbk.g_00309	Syaf.g_01238
OG0001322	Prbk.g_00308	Syaf.g_01239
OG0001323	Prbk.g_01062	Syaf.g_02675
OG0001324	Prbk.g_01800	Syaf.g_01467
OG0001326	Prbk.g_02231	Syaf.g_00578
OG0001328	Prbk.g_02413	Syaf.g_02094
OG0001329	Prbk.g_01661	Syaf.g_02285
OG0001330	Prbk.g_01193	Syaf.g_01264
OG0001331	Prbk.g_02047	Syaf.g_02739
OG0001333	Prbk.g_01416	Syaf.g_01181
OG0001334	Prbk.g_00849	Syaf.g_00060
OG0001335	Prbk.g_00850	Syaf.g_00059
OG0001336	Prbk.g_02257	Syaf.g_00523
OG0001337	Prbk.g_00859	Syaf.g_00063, Syaf.g_00040
OG0001339	Prbk.g_00015	Syaf.g_00907
OG0001340	Prbk.g_00860	Syaf.g_00039
OG0001341	Prbk.g_02519	Syaf.g_01463
OG0001344	Prbk.g_00142	Syaf.g_01294
OG0001347	Prbk.g_01542	Syaf.g_02400
OG0001347	Prbk.g_00942	Syaf.g_02483
OG0001348	Prbk.g_00671	Syaf.g_01396
OG0001351	Prbk.g_00300	Syaf.g_02539
OG0001352	Prbk.g_01767	Syaf.g_02661
OG0001353	Prbk.g_02529	Syaf.g_01388
OG0001354	Prbk.g_02308	Syaf.g_01888
OG0001356	Prbk.g_02191	Syaf.g_01397
OG0001357	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prbk.g_02607	Syaf.g_02341
OG0001360	Prbk.g_00123	Syaf.g_01325
OG0001361	Prbk.g_00102	Syaf.g_01320
OG0001362	Prbk.g_00281	Syaf.g_02432
OG0001363	Prbk.g_00283	Syaf.g_02434
OG0001371	Prbk.g_01361	Syaf.g_00397
OG0001372	Prbk.g_01468	Syaf.g_01682
OG0001373	Prbk.g_02230	Syaf.g_00579
OG0001374	Prbk.g_02238	Syaf.g_00571
OG0001376	Prbk.g_02183	Syaf.g_00626
OG0001377	Prbk.g_02182	Syaf.g_00627
OG0001378	Prbk.g_00337	Syaf.g_01209
OG0001379	Prbk.g_01191	Syaf.g_01262
OG0001380	Prbk.g_02564	Syaf.g_02247
OG0001385	Prbk.g_02227	Syaf.g_00582
OG0001386	Prbk.g_02228	Syaf.g_00581
OG0001387	Prbk.g_02229	Syaf.g_00580
OG0001388	Prbk.g_02232	Syaf.g_00577
OG0001389	Prbk.g_02233	Syaf.g_00576
OG0001390	Prbk.g_02234	Syaf.g_00575
OG0001391	Prbk.g_02235	Syaf.g_00574
OG0001392	Prbk.g_02236	Syaf.g_00573
OG0001393	Prbk.g_02237	Syaf.g_00572
OG0001394	Prbk.g_02437	Syaf.g_02081
OG0001395	Prbk.g_00600	Syaf.g_01958
OG0001396	Prbk.g_01543	Syaf.g_02399
OG0001397	Prbk.g_00282	Syaf.g_02433
OG0001398	Prbk.g_01694	Syaf.g_01758
OG0001400	Prbk.g_00747	Syaf.g_00839, Syaf.g_01506
OG0001401	Prbk.g_02533	Syaf.g_01383
OG0001402	Prbk.g_02612	Syaf.g_02336
OG0001405	Prbk.g_00852	Syaf.g_00057
OG0001406	Prbk.g_02184	Syaf.g_00625
OG0001410	Prbk.g_01197	Syaf.g_01639
OG0001412	Prbk.g_00941	Syaf.g_02482
OG0001412	Prbk.g_01541	Syaf.g_02401
OG0001416	Prbk.g_01180	Syaf.g_01250
OG0001425	Prbk.g_02177	Syaf.g_00631
OG0001435	Prbk.g_02392	Syaf.g_02107
OG0001436	Prbk.g_00496	Syaf.g_00331
OG0001436	Prbk.g_00497	Syaf.g_00332
OG0001438	Prbk.g_00432	Syaf.g_00259
OG0001441	Prbk.g_01064	Syaf.g_02673
OG0001442	Prbk.g_02445	Syaf.g_02066
OG0001443	Prbk.g_00922	Syaf.g_00621
OG0001444	Prbk.g_01493	Syaf.g_00401
OG0001444	Prbk.g_00033	Syaf.g_00924
OG0001449	Prbk.g_01465	Syaf.g_00182
OG0001451	Prbk.g_00598	Syaf.g_02183
OG0001461	Prbk.g_00296	Syaf.g_01633
OG0001462	Prbk.g_01611	Syaf.g_00455
OG0001470	Prbk.g_01566	Syaf.g_01206
OG0001474	Prbk.g_00878	Syaf.g_00016
OG0001475	Prbk.g_01564	Syaf.g_01204
OG0001476	Prbk.g_00148	Syaf.g_01302
OG0001477	Prbk.g_01756	Syaf.g_01457
OG0001478	Prbk.g_02104	Syaf.g_02516
OG0001479	Prbk.g_00875	Syaf.g_00019
OG0001484	Prbk.g_00625	Syaf.g_00570
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syaf.g_02472
OG0001488	Prbk.g_00159	Syaf.g_01311
OG0001489	Prbk.g_00813	Syaf.g_00078
OG0001495	Prbk.g_00994	Syaf.g_00145
OG0001496	Prbk.g_01752	Syaf.g_01459
OG0001497	Prbk.g_01755	Syaf.g_01458
OG0001498	Prbk.g_00363	Syaf.g_02806
OG0001508	Prbk.g_01567	Syaf.g_01207
OG0001510	Prbk.g_01485	Syaf.g_00394
OG0001511	Prbk.g_00003	Syaf.g_00894
OG0001512	Prbk.g_01517	Syaf.g_02784
OG0001514	Prbk.g_01751	Syaf.g_01460
OG0001515	Prbk.g_01809	Syaf.g_01472
OG0001516	Prbk.g_00716	Syaf.g_02133
OG0001517	Prbk.g_00872	Syaf.g_00022
OG0001518	Prbk.g_02176	Syaf.g_00632
OG0001519	Prbk.g_02187	Syaf.g_00619
OG0001527	Prbk.g_01878	Syaf.g_02609
OG0001528	Prbk.g_01570	Syaf.g_01205
OG0001529	Prbk.g_01605	Syaf.g_00448
OG0001530	Prbk.g_00005	Syaf.g_00896
OG0001531	Prbk.g_01516	Syaf.g_02783
OG0001532	Prbk.g_00136	Syaf.g_01595
OG0001533	Prbk.g_00338	Syaf.g_02543
OG0001533	Prbk.g_01687	Syaf.g_02533
OG0001534	Prbk.g_00597	Syaf.g_01951
OG0001535	Prbk.g_00585	Syaf.g_01931
OG0001536	Prbk.g_02328	Syaf.g_01856
OG0001537	Prbk.g_02428	Syaf.g_02086
OG0001538	Prbk.g_02473	Syaf.g_02044
OG0001539	Prbk.g_02579	Syaf.g_02111
OG0001540	Prbk.g_00545	Syaf.g_00862
OG0001541	Prbk.g_00787	Syaf.g_00795
OG0001542	Prbk.g_01276	Syaf.g_00785
OG0001543	Prbk.g_00673	Syaf.g_00726
OG0001544	Prbk.g_02186	Syaf.g_00620
OG0001545	Prbk.g_02246	Syaf.g_00534
OG0001555	Prbk.g_01476	Syaf.g_01698
OG0001558	Prbk.g_01634	Syaf.g_00478
OG0001559	Prbk.g_00006	Syaf.g_00897
OG0001560	Prbk.g_00019	Syaf.g_00911
OG0001561	Prbk.g_00591	Syaf.g_01937
OG0001562	Prbk.g_00577	Syaf.g_01923
OG0001563	Prbk.g_00945	Syaf.g_00094
OG0001574	Prbk.g_01880	Syaf.g_02611
OG0001575	Prbk.g_01875	Syaf.g_02606
OG0001576	Prbk.g_01168	Syaf.g_02545
OG0001577	Prbk.g_01023	Syaf.g_01284
OG0001579	Prbk.g_00856	Syaf.g_00047
OG0001580	Prbk.g_02149	Syaf.g_00662
OG0001588	Prbk.g_00504	Syaf.g_00343
OG0001589	Prbk.g_01408	Syaf.g_01173
OG0001591	Prbk.g_02583	Syaf.g_02122
OG0001592	Prbk.g_02150	Syaf.g_00661
OG0001614	Prbk.g_00229	Syaf.g_00380
OG0001615	Prbk.g_02685	Syaf.g_01364
OG0001616	Prbk.g_01500	Syaf.g_01610
OG0001617	Prbk.g_01955	Syaf.g_01465
OG0001618	Prbk.g_00609	Syaf.g_01969
OG0001619	Prbk.g_02338	Syaf.g_01845
OG0001620	Prbk.g_00886	Syaf.g_00010
OG0001621	Prbk.g_00370	Syaf.g_00205
OG0001622	Prbk.g_02255	Syaf.g_00525
OG0001634	Prbk.g_00710	Syaf.g_02127
OG0001635	Prbk.g_02658	Syaf.g_00412
OG0001636	Prbk.g_01612	Syaf.g_00456
OG0001637	Prbk.g_01392	Syaf.g_01162
OG0001638	Prbk.g_01446	Syaf.g_01021
OG0001639	Prbk.g_02005	Syaf.g_01108
OG0001640	Prbk.g_00069	Syaf.g_01408
OG0001641	Prbk.g_02294	Syaf.g_01907
OG0001642	Prbk.g_02555	Syaf.g_01336
OG0001643	Prbk.g_02636	Syaf.g_02305
OG0001652	Prbk.g_01636	Syaf.g_00480
OG0001653	Prbk.g_00030	Syaf.g_00921, Syaf.g_00507
OG0001654	Prbk.g_02007	Syaf.g_01110
OG0001655	Prbk.g_00692, Prbk.g_00356	Syaf.g_01507, Syaf.g_02190
OG0001656	Prbk.g_00855	Syaf.g_00052
OG0001657	Prbk.g_00762	Syaf.g_00822
OG0001658	Prbk.g_02159	Syaf.g_00647
OG0001671	Prbk.g_00666	Syaf.g_00721
OG0001672	Prbk.g_01306	Syaf.g_00949
OG0001673	Prbk.g_01367	Syaf.g_02792
OG0001675	Prbk.g_00574, Prbk.g_00576	Syaf.g_01921
OG0001676	Prbk.g_00858	Syaf.g_00053
OG0001677	Prbk.g_00846	Syaf.g_00068, Syaf.g_01597
OG0001680	Prbk.g_00385	Syaf.g_01308
OG0001691	Prbk.g_02381	Syaf.g_02349
OG0001692	Prbk.g_00254	Syaf.g_02408
OG0001693	Prbk.g_00358	Syaf.g_01443
OG0001694	Prbk.g_00419	Syaf.g_00246
OG0001695	Prbk.g_02241	Syaf.g_00540
OG0001702	Prbk.g_01293	Syaf.g_00930
OG0001703	Prbk.g_02054	Syaf.g_02731
OG0001712	Prbk.g_02521	Syaf.g_01712
OG0001715	Prbk.g_01712	Syaf.g_02249
OG0001716	Prbk.g_02551	Syaf.g_01339
OG0001726	Prbk.g_02377	Syaf.g_01751
OG0001729	Prbk.g_01511	Syaf.g_02780
OG0001730	Prbk.g_01377	Syaf.g_02777
OG0001731	Prbk.g_01992	Syaf.g_01089
OG0001732	Prbk.g_01507	Syaf.g_01580
OG0001735	Prbk.g_00724	Syaf.g_02140
OG0001736	Prbk.g_00482	Syaf.g_00318
OG0001737	Prbk.g_00437	Syaf.g_00265
OG0001738	Prbk.g_00470	Syaf.g_00298
OG0001740	Prbk.g_02244	Syaf.g_00537
OG0001747	Prbk.g_00745	Syaf.g_00841
OG0001748	Prbk.g_00664	Syaf.g_00719
OG0001749	Prbk.g_00487	Syaf.g_00322
OG0001750	Prbk.g_00032	Syaf.g_00923
OG0001751	Prbk.g_01366	Syaf.g_02793, Syaf.g_01781
OG0001752	Prbk.g_01380	Syaf.g_01153
OG0001753	Prbk.g_01386	Syaf.g_01159
OG0001754	Prbk.g_01389	Syaf.g_01160
OG0001755	Prbk.g_01058	Syaf.g_02679
OG0001759	Prbk.g_01973	Syaf.g_01681, Syaf.g_01676
OG0001761	Prbk.g_01847	Syaf.g_02366
OG0001762	Prbk.g_00567	Syaf.g_01914
OG0001763	Prbk.g_02300	Syaf.g_01901
OG0001764	Prbk.g_02374	Syaf.g_01784
OG0001765	Prbk.g_02590	Syaf.g_01644, Syaf.g_01121
OG0001766	Prbk.g_00447	Syaf.g_00271
OG0001767	Prbk.g_00495	Syaf.g_00330
OG0001783	Prbk.g_00234	Syaf.g_00385
OG0001784	Prbk.g_00037	Syaf.g_00929
OG0001785	Prbk.g_01390	Syaf.g_01161
OG0001786	Prbk.g_01976	Syaf.g_01071
OG0001787	Prbk.g_01079	Syaf.g_02655
OG0001788	Prbk.g_01082	Syaf.g_02652
OG0001789	Prbk.g_01184	Syaf.g_01255
OG0001790	Prbk.g_01030	Syaf.g_01279
OG0001791	Prbk.g_00150	Syaf.g_01304
OG0001792	Prbk.g_00187	Syaf.g_01572
OG0001794	Prbk.g_01724	Syaf.g_01944
OG0001796	Prbk.g_00579	Syaf.g_01925
OG0001797	Prbk.g_02345	Syaf.g_01817
OG0001798	Prbk.g_02614	Syaf.g_02333
OG0001799	Prbk.g_02653	Syaf.g_02294
OG0001800	Prbk.g_01936	Syaf.g_02386
OG0001801	Prbk.g_00245	Syaf.g_02394
OG0001803	Prbk.g_00322	Syaf.g_01225
OG0001804	Prbk.g_00362	Syaf.g_02805
OG0001805	Prbk.g_01002	Syaf.g_00195
OG0001806	Prbk.g_00408	Syaf.g_00233
OG0001807	Prbk.g_00498	Syaf.g_00334
OG0001808	Prbk.g_00509	Syaf.g_00347
OG0001810	Prbk.g_00558	Syaf.g_00849
OG0001811	Prbk.g_01279	Syaf.g_00788
OG0001812	Prbk.g_02151	Syaf.g_00660
OG0001813	Prbk.g_02206	Syaf.g_00607
OG0001814	Prbk.g_02264	Syaf.g_00516
OG0001815	Prbk.g_02273	Syaf.g_00503
OG0001837	Prbk.g_00665	Syaf.g_00720
OG0001838	Prbk.g_02286	Syaf.g_00490
OG0001839	Prbk.g_01616	Syaf.g_00460
OG0001840	Prbk.g_01599	Syaf.g_00442
OG0001841	Prbk.g_01591	Syaf.g_00435
OG0001842	Prbk.g_01491	Syaf.g_01115
OG0001843	Prbk.g_00228	Syaf.g_00379
OG0001844	Prbk.g_00227	Syaf.g_00378
OG0001845	Prbk.g_00221	Syaf.g_00377
OG0001846	Prbk.g_00201	Syaf.g_00873
OG0001847	Prbk.g_00199	Syaf.g_00875
OG0001848	Prbk.g_00195	Syaf.g_00879
OG0001849	Prbk.g_01298	Syaf.g_00936
OG0001850	Prbk.g_01305	Syaf.g_00947
OG0001851	Prbk.g_01310	Syaf.g_00953
OG0001852	Prbk.g_01311	Syaf.g_00954
OG0001853	Prbk.g_01318	Syaf.g_00961
OG0001854	Prbk.g_01370	Syaf.g_02788
OG0001856	Prbk.g_00935	Syaf.g_01059
OG0001857	Prbk.g_00938	Syaf.g_01062
OG0001858	Prbk.g_01995	Syaf.g_01096
OG0001859	Prbk.g_02043	Syaf.g_02743
OG0001860	Prbk.g_02055	Syaf.g_02729
OG0001861	Prbk.g_02068	Syaf.g_02714
OG0001862	Prbk.g_02080	Syaf.g_02703
OG0001863	Prbk.g_01864	Syaf.g_02698
OG0001864	Prbk.g_01093	Syaf.g_02644
OG0001865	Prbk.g_01127	Syaf.g_02572
OG0001866	Prbk.g_01152	Syaf.g_02549
OG0001867	Prbk.g_01162	Syaf.g_02368
OG0001868	Prbk.g_01181	Syaf.g_01251
OG0001869	Prbk.g_01024	Syaf.g_01283
OG0001870	Prbk.g_01016	Syaf.g_01291
OG0001871	Prbk.g_00145	Syaf.g_01297
OG0001872	Prbk.g_00180	Syaf.g_01566
OG0001873	Prbk.g_01499	Syaf.g_01609
OG0001874	Prbk.g_00124	Syaf.g_01612
OG0001877	Prbk.g_01808	Syaf.g_01471
OG0001878	Prbk.g_00571	Syaf.g_01918
OG0001879	Prbk.g_00563	Syaf.g_01912
OG0001880	Prbk.g_02321	Syaf.g_01866
OG0001881	Prbk.g_02322	Syaf.g_01864
OG0001882	Prbk.g_02342	Syaf.g_01840
OG0001883	Prbk.g_02347	Syaf.g_01816
OG0001884	Prbk.g_02356	Syaf.g_01807
OG0001885	Prbk.g_02369	Syaf.g_01789
OG0001886	Prbk.g_02373	Syaf.g_01785
OG0001887	Prbk.g_02412	Syaf.g_02095
OG0001888	Prbk.g_02454	Syaf.g_02073
OG0001889	Prbk.g_02482	Syaf.g_02033
OG0001890	Prbk.g_02545	Syaf.g_01370
OG0001891	Prbk.g_02549	Syaf.g_01366
OG0001892	Prbk.g_02562	Syaf.g_01333
OG0001893	Prbk.g_02615	Syaf.g_02332
OG0001894	Prbk.g_02630	Syaf.g_02311
OG0001895	Prbk.g_01939	Syaf.g_02390
OG0001896	Prbk.g_00340	Syaf.g_01220
OG0001897	Prbk.g_00880	Syaf.g_00013
OG0001898	Prbk.g_00863	Syaf.g_00029
OG0001899	Prbk.g_00955	Syaf.g_00105
OG0001900	Prbk.g_00382	Syaf.g_00218
OG0001901	Prbk.g_00383	Syaf.g_00219
OG0001902	Prbk.g_00424	Syaf.g_00251
OG0001903	Prbk.g_00433	Syaf.g_00260
OG0001904	Prbk.g_00501	Syaf.g_00336
OG0001905	Prbk.g_00511	Syaf.g_00349
OG0001906	Prbk.g_00546	Syaf.g_00861
OG0001907	Prbk.g_00743	Syaf.g_00844
OG0001908	Prbk.g_00788	Syaf.g_00793
OG0001909	Prbk.g_01271	Syaf.g_00780
OG0001910	Prbk.g_00660	Syaf.g_00715
OG0001912	Prbk.g_02170	Syaf.g_00638
OG0001913	Prbk.g_02172	Syaf.g_00636
OG0001914	Prbk.g_02200	Syaf.g_01621
OG0001929	Prbk.g_01584	Syaf.g_00428
OG0001930	Prbk.g_01490	Syaf.g_01114
OG0001931	Prbk.g_01489	Syaf.g_01113
OG0001932	Prbk.g_00230	Syaf.g_00381
OG0001933	Prbk.g_00008	Syaf.g_00900
