Orthogroup	Prbk	Pras
OG0001127	Prbk.g_00067	Pras.g_01924
OG0001128	Prbk.g_00064	Pras.g_01926
OG0001129	Prbk.g_00063	Pras.g_01927
OG0001130	Prbk.g_00062	Pras.g_01928
OG0001131	Prbk.g_00627	Pras.g_01964
OG0001132	Prbk.g_02595	Pras.g_01973
OG0001133	Prbk.g_02613	Pras.g_00009
OG0001134	Prbk.g_02195	Pras.g_00023
OG0001136	Prbk.g_01021	Pras.g_00053
OG0001137	Prbk.g_00155	Pras.g_00064
OG0001138	Prbk.g_00137	Pras.g_00082
OG0001139	Prbk.g_00135	Pras.g_00083
OG0001140	Prbk.g_00134	Pras.g_00084
OG0001141	Prbk.g_00133	Pras.g_00085
OG0001142	Prbk.g_00132	Pras.g_00086
OG0001143	Prbk.g_01504	Pras.g_00093
OG0001144	Prbk.g_00188	Pras.g_00099
OG0001145	Prbk.g_01194	Pras.g_00200
OG0001146	Prbk.g_01178	Pras.g_00213
OG0001147	Prbk.g_02120	Pras.g_00236
OG0001148	Prbk.g_02051	Pras.g_00252
OG0001149	Prbk.g_02050	Pras.g_00253
OG0001150	Prbk.g_02049	Pras.g_00254
OG0001151	Prbk.g_02037	Pras.g_00265
OG0001152	Prbk.g_02036	Pras.g_00266
OG0001153	Prbk.g_01217	Pras.g_00382
OG0001154	Prbk.g_01216	Pras.g_00384
OG0001155	Prbk.g_02004	Pras.g_00396, Pras.g_00397
OG0001156	Prbk.g_02001	Pras.g_00400
OG0001157	Prbk.g_02596	Pras.g_00401
OG0001158	Prbk.g_02000	Pras.g_00402
OG0001160	Prbk.g_00934	Pras.g_00428
OG0001161	Prbk.g_02593	Pras.g_00441
OG0001162	Prbk.g_01788	Pras.g_00452
OG0001163	Prbk.g_00920	Pras.g_00542
OG0001164	Prbk.g_00915	Pras.g_00546
OG0001165	Prbk.g_00912	Pras.g_00549
OG0001166	Prbk.g_01438	Pras.g_00569
OG0001167	Prbk.g_01417	Pras.g_00586
OG0001168	Prbk.g_01415	Pras.g_00588
OG0001169	Prbk.g_01413	Pras.g_00590
OG0001170	Prbk.g_01411	Pras.g_00592
OG0001171	Prbk.g_01401	Pras.g_00602
OG0001172	Prbk.g_01908	Pras.g_00616
OG0001173	Prbk.g_01909	Pras.g_00617
OG0001174	Prbk.g_01917	Pras.g_00625
OG0001175	Prbk.g_01918	Pras.g_00626
OG0001176	Prbk.g_00991	Pras.g_00633
OG0001177	Prbk.g_00993	Pras.g_00636
OG0001178	Prbk.g_00901	Pras.g_00641
OG0001179	Prbk.g_00962	Pras.g_00671
OG0001180	Prbk.g_00804	Pras.g_00693
OG0001181	Prbk.g_00808	Pras.g_00697
OG0001182	Prbk.g_00817	Pras.g_00704
OG0001183	Prbk.g_00845	Pras.g_00708
OG0001184	Prbk.g_00521	Pras.g_00724
OG0001185	Prbk.g_00231	Pras.g_00738
OG0001186	Prbk.g_01568	Pras.g_00762
OG0001187	Prbk.g_01572	Pras.g_00766
OG0001188	Prbk.g_01576	Pras.g_00769
OG0001189	Prbk.g_01598	Pras.g_00786
OG0001190	Prbk.g_02160	Pras.g_00790
OG0001191	Prbk.g_02173	Pras.g_00800
OG0001192	Prbk.g_02180	Pras.g_00804
OG0001193	Prbk.g_02218	Pras.g_00815
OG0001194	Prbk.g_02224	Pras.g_00816
OG0001195	Prbk.g_02225	Pras.g_00817
OG0001196	Prbk.g_02261	Pras.g_00830
OG0001197	Prbk.g_02263	Pras.g_00831
OG0001198	Prbk.g_02275	Pras.g_00839
OG0001199	Prbk.g_01314	Pras.g_00925
OG0001200	Prbk.g_01312	Pras.g_00927
OG0001201	Prbk.g_00010	Pras.g_00959
OG0001202	Prbk.g_01254	Pras.g_01050
OG0001203	Prbk.g_01519	Pras.g_01090
OG0001204	Prbk.g_01013	Pras.g_01095
OG0001205	Prbk.g_00318	Pras.g_01323
OG0001206	Prbk.g_02089	Pras.g_01340
OG0001207	Prbk.g_02053	Pras.g_01355
OG0001208	Prbk.g_02063	Pras.g_01360
OG0001209	Prbk.g_01083	Pras.g_01412
OG0001210	Prbk.g_01095	Pras.g_01417
OG0001211	Prbk.g_01892	Pras.g_01427
OG0001212	Prbk.g_01140	Pras.g_01472
OG0001213	Prbk.g_02623	Pras.g_01505
OG0001214	Prbk.g_02633	Pras.g_01513
OG0001215	Prbk.g_01816	Pras.g_01566
OG0001216	Prbk.g_00616	Pras.g_01608
OG0001217	Prbk.g_01872	Pras.g_01649
OG0001218	Prbk.g_01205	Pras.g_01657
OG0001219	Prbk.g_02367	Pras.g_01690
OG0001220	Prbk.g_02559	Pras.g_01752
OG0001221	Prbk.g_02420	Pras.g_01812
OG0001222	Prbk.g_02189	Pras.g_01851
OG0001223	Prbk.g_02299	Pras.g_01877
OG0001224	Prbk.g_00060	Pras.g_01930
OG0001225	Prbk.g_00058	Pras.g_01932
OG0001226	Prbk.g_01682	Pras.g_01958
OG0001227	Prbk.g_02022	Pras.g_01976
OG0001228	Prbk.g_00183	Pras.g_00102
OG0001229	Prbk.g_00923	Pras.g_00248
OG0001230	Prbk.g_00249	Pras.g_00342
OG0001231	Prbk.g_01637	Pras.g_00450
OG0001232	Prbk.g_01433	Pras.g_00573
OG0001233	Prbk.g_01410	Pras.g_00593
OG0001234	Prbk.g_01921	Pras.g_00628
OG0001235	Prbk.g_00996	Pras.g_00638
OG0001236	Prbk.g_00517	Pras.g_00721
OG0001237	Prbk.g_00524	Pras.g_00725
OG0001238	Prbk.g_02174	Pras.g_00801
OG0001240	Prbk.g_00027	Pras.g_00944
OG0001241	Prbk.g_00017	Pras.g_00952
OG0001242	Prbk.g_00200	Pras.g_00970
OG0001243	Prbk.g_00541	Pras.g_00976
OG0001245	Prbk.g_01693	Pras.g_01233
OG0001246	Prbk.g_01044	Pras.g_01382
OG0001247	Prbk.g_02509	Pras.g_01559
OG0001248	Prbk.g_01805	Pras.g_01561
OG0001249	Prbk.g_00865	Pras.g_01679
OG0001250	Prbk.g_02538	Pras.g_01741
OG0001252	Prbk.g_00065	Pras.g_01925
OG0001253	Prbk.g_01700	Pras.g_01977
OG0001254	Prbk.g_02196	Pras.g_00025
OG0001255	Prbk.g_01776	Pras.g_00040
OG0001258	Prbk.g_00914	Pras.g_00547
OG0001259	Prbk.g_01412	Pras.g_00591
OG0001260	Prbk.g_01382	Pras.g_00608
OG0001261	Prbk.g_00953	Pras.g_00679
OG0001262	Prbk.g_01595	Pras.g_00784
OG0001263	Prbk.g_00543	Pras.g_00979
OG0001265	Prbk.g_00198	Pras.g_00969
OG0001266	Prbk.g_01250	Pras.g_01054
OG0001267	Prbk.g_00417	Pras.g_01132
OG0001268	Prbk.g_00877	Pras.g_01192
OG0001269	Prbk.g_02556	Pras.g_01212
OG0001270	Prbk.g_00330	Pras.g_01312
OG0001271	Prbk.g_02110	Pras.g_01350
OG0001272	Prbk.g_02067	Pras.g_01364
OG0001273	Prbk.g_02626	Pras.g_01507
OG0001274	Prbk.g_00651	Pras.g_01579
OG0001275	Prbk.g_00570	Pras.g_01888
OG0001276	Prbk.g_00587	Pras.g_01909
OG0001277	Prbk.g_02247	Pras.g_01966
OG0001278	Prbk.g_00176	Pras.g_00107
OG0001279	Prbk.g_01933	Pras.g_00152
OG0001280	Prbk.g_01186	Pras.g_00208
OG0001283	Prbk.g_02256	Pras.g_00270
OG0001285	Prbk.g_01429	Pras.g_00576
OG0001286	Prbk.g_00802	Pras.g_00691
OG0001288	Prbk.g_01534	Pras.g_00754
OG0001290	Prbk.g_00018	Pras.g_00951
OG0001291	Prbk.g_00553	Pras.g_00986
OG0001292	Prbk.g_01007	Pras.g_01100
OG0001293	Prbk.g_00381	Pras.g_01113
OG0001294	Prbk.g_00707	Pras.g_01231
OG0001295	Prbk.g_01098	Pras.g_01345
OG0001297	Prbk.g_01053	Pras.g_01392
OG0001298	Prbk.g_01114	Pras.g_01453
OG0001300	Prbk.g_01801	Pras.g_01569
OG0001301	Prbk.g_01761	Pras.g_01572
OG0001302	Prbk.g_01455	Pras.g_01688
OG0001303	Prbk.g_02365	Pras.g_01892
OG0001307	Prbk.g_01198	Pras.g_00233
OG0001308	Prbk.g_00277	Pras.g_00360
OG0001309	Prbk.g_01059	Pras.g_00447
OG0001310	Prbk.g_01444	Pras.g_00562
OG0001311	Prbk.g_00589	Pras.g_01911
OG0001316	Prbk.g_00560	Pras.g_00991
OG0001319	Prbk.g_00407	Pras.g_01124
OG0001321	Prbk.g_00309	Pras.g_01329
OG0001322	Prbk.g_00308	Pras.g_01330
OG0001323	Prbk.g_01062	Pras.g_01397
OG0001324	Prbk.g_01800	Pras.g_01570
OG0001326	Prbk.g_02231	Pras.g_01777
OG0001328	Prbk.g_02413	Pras.g_01975
OG0001329	Prbk.g_01661	Pras.g_00017
OG0001330	Prbk.g_01193	Pras.g_00177
OG0001331	Prbk.g_02047	Pras.g_00256
OG0001332	Prbk.g_02016	Pras.g_00394
OG0001333	Prbk.g_01416	Pras.g_00587
OG0001334	Prbk.g_00849	Pras.g_00711
OG0001335	Prbk.g_00850	Pras.g_00712
OG0001336	Prbk.g_02257	Pras.g_00827
OG0001339	Prbk.g_00015	Pras.g_00954
OG0001340	Prbk.g_00860	Pras.g_01180
OG0001341	Prbk.g_02519	Pras.g_01647
OG0001344	Prbk.g_00142	Pras.g_00060
OG0001352	Prbk.g_01767	Pras.g_01556
OG0001355	Prbk.g_02424	Pras.g_00144
OG0001358	Prbk.g_02607	Pras.g_01496
OG0001360	Prbk.g_00123	Pras.g_01978
OG0001361	Prbk.g_00102	Pras.g_00072
OG0001362	Prbk.g_00281	Pras.g_00364
OG0001363	Prbk.g_00283	Pras.g_00366
OG0001365	Prbk.g_02165	Pras.g_00794
OG0001369	Prbk.g_00028	Pras.g_00943
OG0001370	Prbk.g_02516	Pras.g_01337
OG0001371	Prbk.g_01361	Pras.g_01555
OG0001372	Prbk.g_01468	Pras.g_01656
OG0001373	Prbk.g_02230	Pras.g_01776
OG0001374	Prbk.g_02238	Pras.g_01784
OG0001376	Prbk.g_02183	Pras.g_01944
OG0001377	Prbk.g_02182	Pras.g_01945
OG0001378	Prbk.g_00337	Pras.g_01987
OG0001380	Prbk.g_02564	Pras.g_00238
OG0001381	Prbk.g_00629	Pras.g_00244
OG0001382	Prbk.g_00623	Pras.g_00462
OG0001385	Prbk.g_02227	Pras.g_01773
OG0001386	Prbk.g_02228	Pras.g_01774
OG0001387	Prbk.g_02229	Pras.g_01775
OG0001388	Prbk.g_02232	Pras.g_01778
OG0001389	Prbk.g_02233	Pras.g_01779
OG0001390	Prbk.g_02234	Pras.g_01780
OG0001391	Prbk.g_02235	Pras.g_01781
OG0001392	Prbk.g_02236	Pras.g_01782
OG0001393	Prbk.g_02237	Pras.g_01783
OG0001394	Prbk.g_02437	Pras.g_01816
OG0001395	Prbk.g_00600	Pras.g_01921
OG0001397	Prbk.g_00282	Pras.g_00365
OG0001399	Prbk.g_00834, Prbk.g_00821	Pras.g_00630
OG0001403	Prbk.g_01618	Pras.g_00872
OG0001405	Prbk.g_00852	Pras.g_01178
OG0001406	Prbk.g_02184	Pras.g_01943
OG0001409	Prbk.g_00153	Pras.g_00063
OG0001410	Prbk.g_01197	Pras.g_00234
OG0001414	Prbk.g_01364	Pras.g_01081
OG0001415	Prbk.g_01135	Pras.g_01083
OG0001416	Prbk.g_01180	Pras.g_01336
OG0001418	Prbk.g_01925	Pras.g_01560
OG0001422	Prbk.g_02082	Pras.g_00467
OG0001423	Prbk.g_02679, Prbk.g_01945	Pras.g_01277, Pras.g_01276
OG0001431	Prbk.g_01737	Pras.g_00175
OG0001435	Prbk.g_02392	Pras.g_01797
OG0001437	Prbk.g_01136	Pras.g_01082
OG0001441	Prbk.g_01064	Pras.g_01399
OG0001442	Prbk.g_02445	Pras.g_01637
OG0001446	Prbk.g_01665	Pras.g_00930
OG0001449	Prbk.g_01465	Pras.g_01254, Pras.g_01253
OG0001450	Prbk.g_01827	Pras.g_01563
OG0001451	Prbk.g_00598	Pras.g_01761
OG0001455	Prbk.g_00694	Pras.g_00011
OG0001462	Prbk.g_01611	Pras.g_00876
OG0001463	Prbk.g_00425	Pras.g_01138
OG0001464	Prbk.g_00861	Pras.g_01181
OG0001472	Prbk.g_01841	Pras.g_00446
OG0001474	Prbk.g_00878	Pras.g_01193
OG0001475	Prbk.g_01564	Pras.g_00306
OG0001479	Prbk.g_00875	Pras.g_01190
OG0001481	Prbk.g_00303	Pras.g_01226
OG0001484	Prbk.g_00625	Pras.g_00535
OG0001485	Prbk.g_02012	Pras.g_00477
OG0001491	Prbk.g_01642	Pras.g_01686
OG0001495	Prbk.g_00994	Pras.g_00635
OG0001500	Prbk.g_01365	Pras.g_01115
OG0001501	Prbk.g_00169	Pras.g_01581
OG0001503	Prbk.g_01456	Pras.g_00030
OG0001506	Prbk.g_01654	Pras.g_00392
OG0001525	Prbk.g_02665	Pras.g_00455
OG0001550	Prbk.g_01692	Pras.g_00014
OG0001553	Prbk.g_00256	Pras.g_00347
OG0001555	Prbk.g_01476	Pras.g_00459
OG0001565	Prbk.g_02513	Pras.g_01295
OG0001569	Prbk.g_02659	Pras.g_01983
OG0001572	Prbk.g_01332	Pras.g_00143
OG0001605	Prbk.g_01656	Pras.g_01902
OG0001627	Prbk.g_02008	Pras.g_01654
OG0001661	Prbk.g_01663, Prbk.g_01668	Pras.g_00133
OG0001696	Prbk.g_01828	Pras.g_01762
OG0001698	Prbk.g_01771	Pras.g_01951
OG0001712	Prbk.g_02521	Pras.g_01267
OG0001726	Prbk.g_02377	Pras.g_01264
OG0001746	Prbk.g_00357	Pras.g_00130
OG0001755	Prbk.g_01058	Pras.g_00305
OG0001992	Prbk.g_00832	Pras.g_01663
OG0002015	Prbk.g_00490	Pras.g_00315
OG0002063	Prbk.g_01792	Pras.g_00499
OG0003812	Prbk.g_02673	Pras.g_01293
