Orthogroup	Prbk	Prbj
OG0001023	Prbk.g_00025	Prbj.g_00606
OG0001024	Prbk.g_00021	Prbj.g_00610
OG0001025	Prbk.g_00014	Prbj.g_00617
OG0001026	Prbk.g_00001	Prbj.g_00630
OG0001027	Prbk.g_00190	Prbj.g_01550
OG0001028	Prbk.g_00192	Prbj.g_01552
OG0001029	Prbk.g_00194	Prbj.g_01554
OG0001030	Prbk.g_00547	Prbj.g_01535
OG0001031	Prbk.g_01275	Prbj.g_01143
OG0001032	Prbk.g_01272	Prbj.g_01146
OG0001033	Prbk.g_00633	Prbj.g_00287
OG0001034	Prbk.g_01521	Prbj.g_02608
OG0001035	Prbk.g_00372	Prbj.g_01360
OG0001036	Prbk.g_00376	Prbj.g_01364
OG0001037	Prbk.g_00378	Prbj.g_01366
OG0001038	Prbk.g_00415	Prbj.g_01403
OG0001039	Prbk.g_00418	Prbj.g_01406
OG0001040	Prbk.g_00421	Prbj.g_01409
OG0001041	Prbk.g_00426	Prbj.g_01414
OG0001042	Prbk.g_00451	Prbj.g_01439
OG0001043	Prbk.g_00453	Prbj.g_01441
OG0001044	Prbk.g_00870	Prbj.g_00342
OG0001045	Prbk.g_00882	Prbj.g_00330
OG0001046	Prbk.g_00924	Prbj.g_00874
OG0001047	Prbk.g_00325	Prbj.g_00103
OG0001048	Prbk.g_00324	Prbj.g_00104
OG0001049	Prbk.g_00321	Prbj.g_00107
OG0001050	Prbk.g_00320	Prbj.g_00108
OG0001051	Prbk.g_00319	Prbj.g_00109
OG0001052	Prbk.g_02109	Prbj.g_00132
OG0001053	Prbk.g_02064	Prbj.g_01627
OG0001054	Prbk.g_01861	Prbj.g_01609
OG0001055	Prbk.g_01056	Prbj.g_02103
OG0001056	Prbk.g_01085	Prbj.g_02132
OG0001057	Prbk.g_01097	Prbj.g_02144
OG0001058	Prbk.g_01893	Prbj.g_01863
OG0001059	Prbk.g_01889	Prbj.g_01867
OG0001060	Prbk.g_01882	Prbj.g_01874
OG0001061	Prbk.g_01109	Prbj.g_01802
OG0001062	Prbk.g_01111	Prbj.g_01800
OG0001063	Prbk.g_01115	Prbj.g_01796
OG0001064	Prbk.g_01116	Prbj.g_01795
OG0001065	Prbk.g_01117	Prbj.g_01794
OG0001066	Prbk.g_01118	Prbj.g_01793
OG0001067	Prbk.g_01119	Prbj.g_01792
OG0001068	Prbk.g_01120	Prbj.g_01791
OG0001069	Prbk.g_01121	Prbj.g_01790
OG0001070	Prbk.g_01125	Prbj.g_01786
OG0001071	Prbk.g_01126	Prbj.g_01785
OG0001072	Prbk.g_01129	Prbj.g_01782
OG0001073	Prbk.g_01148	Prbj.g_01763
OG0001074	Prbk.g_02602	Prbj.g_02544
OG0001075	Prbk.g_02603	Prbj.g_02545
OG0001076	Prbk.g_02611	Prbj.g_02553
OG0001077	Prbk.g_02621	Prbj.g_02563
OG0001078	Prbk.g_02632	Prbj.g_02574
OG0001079	Prbk.g_02651	Prbj.g_02593
OG0001080	Prbk.g_00738	Prbj.g_00794
OG0001081	Prbk.g_00728	Prbj.g_00804
OG0001082	Prbk.g_00727	Prbj.g_00805
OG0001083	Prbk.g_00719	Prbj.g_00813
OG0001084	Prbk.g_00718	Prbj.g_00815
OG0001085	Prbk.g_00708	Prbj.g_00825
OG0001086	Prbk.g_00706	Prbj.g_02707
OG0001087	Prbk.g_01821	Prbj.g_00927
OG0001088	Prbk.g_01817	Prbj.g_00931
OG0001089	Prbk.g_01764	Prbj.g_00757
OG0001090	Prbk.g_00617	Prbj.g_02180
OG0001091	Prbk.g_00615	Prbj.g_02182
OG0001092	Prbk.g_00614	Prbj.g_02183
OG0001093	Prbk.g_00610	Prbj.g_02187
OG0001094	Prbk.g_02462	Prbj.g_02406
OG0001095	Prbk.g_02481	Prbj.g_02425
OG0001096	Prbk.g_02497	Prbj.g_02441
OG0001097	Prbk.g_02542	Prbj.g_02486
OG0001098	Prbk.g_02379	Prbj.g_02323
OG0001099	Prbk.g_00193	Prbj.g_01553
OG0001100	Prbk.g_02389	Prbj.g_02333
OG0001101	Prbk.g_02390	Prbj.g_02334
OG0001102	Prbk.g_02393	Prbj.g_02337
OG0001103	Prbk.g_02395	Prbj.g_02339
OG0001104	Prbk.g_02452	Prbj.g_02396
OG0001105	Prbk.g_02447	Prbj.g_02391
OG0001106	Prbk.g_02336	Prbj.g_02280
OG0001107	Prbk.g_02326	Prbj.g_02270
OG0001108	Prbk.g_02319	Prbj.g_02263
OG0001109	Prbk.g_02317	Prbj.g_02261
OG0001110	Prbk.g_02315	Prbj.g_02259
OG0001111	Prbk.g_02313	Prbj.g_02257
OG0001112	Prbk.g_02311	Prbj.g_02255
OG0001113	Prbk.g_02310	Prbj.g_02254
OG0001114	Prbk.g_02309	Prbj.g_02253
OG0001115	Prbk.g_02307	Prbj.g_02251
OG0001116	Prbk.g_02306	Prbj.g_02250
OG0001117	Prbk.g_02305	Prbj.g_02249
OG0001118	Prbk.g_02304	Prbj.g_02248
OG0001119	Prbk.g_02303	Prbj.g_02247
OG0001120	Prbk.g_02301	Prbj.g_02245
OG0001122	Prbk.g_00581	Prbj.g_02216
OG0001123	Prbk.g_00588	Prbj.g_02209
OG0001124	Prbk.g_00590	Prbj.g_02207
OG0001125	Prbk.g_00592	Prbj.g_02205
OG0001126	Prbk.g_00068	Prbj.g_01850
OG0001127	Prbk.g_00067	Prbj.g_01849
OG0001128	Prbk.g_00064	Prbj.g_01846
OG0001129	Prbk.g_00063	Prbj.g_01845
OG0001130	Prbk.g_00062	Prbj.g_01844
OG0001131	Prbk.g_00627	Prbj.g_02687
OG0001132	Prbk.g_02595	Prbj.g_02537
OG0001133	Prbk.g_02613	Prbj.g_02555
OG0001134	Prbk.g_02195	Prbj.g_01990
OG0001135	Prbk.g_02197	Prbj.g_01992
OG0001136	Prbk.g_01021	Prbj.g_00969
OG0001137	Prbk.g_00155	Prbj.g_00832
OG0001138	Prbk.g_00137	Prbj.g_00004
OG0001139	Prbk.g_00135	Prbj.g_00006
OG0001140	Prbk.g_00134	Prbj.g_00007
OG0001141	Prbk.g_00133	Prbj.g_00008
OG0001142	Prbk.g_00132	Prbj.g_00009
OG0001143	Prbk.g_01504	Prbj.g_01907
OG0001144	Prbk.g_00188	Prbj.g_02153
OG0001145	Prbk.g_01194	Prbj.g_01717
OG0001146	Prbk.g_01178	Prbj.g_01733
OG0001147	Prbk.g_02120	Prbj.g_00121
OG0001148	Prbk.g_02051	Prbj.g_01640
OG0001149	Prbk.g_02050	Prbj.g_01641
OG0001150	Prbk.g_02049	Prbj.g_01642
OG0001151	Prbk.g_02037	Prbj.g_01654
OG0001152	Prbk.g_02036	Prbj.g_01655
OG0001153	Prbk.g_01217	Prbj.g_00651
OG0001154	Prbk.g_01216	Prbj.g_00652
OG0001155	Prbk.g_02004	Prbj.g_01686
OG0001156	Prbk.g_02001	Prbj.g_01689
OG0001157	Prbk.g_02596	Prbj.g_02538
OG0001158	Prbk.g_02000	Prbj.g_01690
OG0001159	Prbk.g_01999	Prbj.g_01691
OG0001160	Prbk.g_00934	Prbj.g_00884
OG0001161	Prbk.g_02593	Prbj.g_02535
OG0001162	Prbk.g_01788	Prbj.g_00780
OG0001163	Prbk.g_00920	Prbj.g_00870
OG0001164	Prbk.g_00915	Prbj.g_00865
OG0001165	Prbk.g_00912	Prbj.g_00862
OG0001166	Prbk.g_01438	Prbj.g_00482
OG0001167	Prbk.g_01417	Prbj.g_00461
OG0001168	Prbk.g_01415	Prbj.g_00459
OG0001169	Prbk.g_01413	Prbj.g_00457
OG0001170	Prbk.g_01411	Prbj.g_00455
OG0001171	Prbk.g_01401	Prbj.g_00445
OG0001172	Prbk.g_01908	Prbj.g_02653
OG0001173	Prbk.g_01909	Prbj.g_02652
OG0001174	Prbk.g_01917	Prbj.g_02644
OG0001175	Prbk.g_01918	Prbj.g_02643
OG0001176	Prbk.g_00991	Prbj.g_01028
OG0001177	Prbk.g_00993	Prbj.g_01030
OG0001178	Prbk.g_00901	Prbj.g_00851
OG0001179	Prbk.g_00962	Prbj.g_00999
OG0001180	Prbk.g_00804	Prbj.g_00407
OG0001181	Prbk.g_00808	Prbj.g_00403
OG0001182	Prbk.g_00817	Prbj.g_00394
OG0001183	Prbk.g_00845	Prbj.g_00367
OG0001184	Prbk.g_00521	Prbj.g_01509
OG0001185	Prbk.g_00231	Prbj.g_01592
OG0001186	Prbk.g_01568	Prbj.g_01253
OG0001187	Prbk.g_01572	Prbj.g_01249
OG0001188	Prbk.g_01576	Prbj.g_01245
OG0001189	Prbk.g_01598	Prbj.g_01223
OG0001190	Prbk.g_02160	Prbj.g_01955
OG0001191	Prbk.g_02173	Prbj.g_01968
OG0001192	Prbk.g_02180	Prbj.g_01975
OG0001193	Prbk.g_02218	Prbj.g_02013
OG0001194	Prbk.g_02224	Prbj.g_02019
OG0001195	Prbk.g_02225	Prbj.g_02020
OG0001196	Prbk.g_02261	Prbj.g_02056
OG0001197	Prbk.g_02263	Prbj.g_02058
OG0001198	Prbk.g_02275	Prbj.g_02070
OG0001199	Prbk.g_01314	Prbj.g_00570
OG0001200	Prbk.g_01312	Prbj.g_00572
OG0001201	Prbk.g_00010	Prbj.g_00621
OG0001202	Prbk.g_01254	Prbj.g_01164
OG0001203	Prbk.g_01519	Prbj.g_02610
OG0001204	Prbk.g_01013	Prbj.g_01340
OG0001205	Prbk.g_00318	Prbj.g_00110
OG0001206	Prbk.g_02089	Prbj.g_00151
OG0001207	Prbk.g_02053	Prbj.g_01638
OG0001208	Prbk.g_02063	Prbj.g_01628
OG0001209	Prbk.g_01083	Prbj.g_02130
OG0001210	Prbk.g_01095	Prbj.g_02142
OG0001211	Prbk.g_01892	Prbj.g_01864
OG0001212	Prbk.g_01140	Prbj.g_01771
OG0001213	Prbk.g_02623	Prbj.g_02565
OG0001214	Prbk.g_02633	Prbj.g_02575
OG0001215	Prbk.g_01816	Prbj.g_00932
OG0001216	Prbk.g_00616	Prbj.g_02181
OG0001217	Prbk.g_01872	Prbj.g_01884
OG0001218	Prbk.g_01205	Prbj.g_00663
OG0001219	Prbk.g_02367	Prbj.g_02311
OG0001220	Prbk.g_02559	Prbj.g_02503
OG0001221	Prbk.g_02420	Prbj.g_02364
OG0001222	Prbk.g_02189	Prbj.g_01984
OG0001223	Prbk.g_02299	Prbj.g_02243
OG0001224	Prbk.g_00060	Prbj.g_01842
OG0001225	Prbk.g_00058	Prbj.g_01840
OG0001226	Prbk.g_01682	Prbj.g_00678
OG0001227	Prbk.g_02022	Prbj.g_01669
OG0001228	Prbk.g_00183	Prbj.g_02158
OG0001229	Prbk.g_00923	Prbj.g_00873
OG0001230	Prbk.g_00249	Prbj.g_01046
OG0001231	Prbk.g_01637	Prbj.g_01184
OG0001232	Prbk.g_01433	Prbj.g_00477
OG0001233	Prbk.g_01410	Prbj.g_00454
OG0001234	Prbk.g_01921	Prbj.g_02640
OG0001235	Prbk.g_00996	Prbj.g_01033
OG0001236	Prbk.g_00517	Prbj.g_01505
OG0001237	Prbk.g_00524	Prbj.g_01512
OG0001238	Prbk.g_02174	Prbj.g_01969
OG0001239	Prbk.g_01317	Prbj.g_00567
OG0001240	Prbk.g_00027	Prbj.g_00604
OG0001241	Prbk.g_00017	Prbj.g_00614
OG0001242	Prbk.g_00200	Prbj.g_01560
OG0001243	Prbk.g_00541	Prbj.g_01529
OG0001245	Prbk.g_01693	Prbj.g_00689
OG0001246	Prbk.g_01044	Prbj.g_02091
OG0001247	Prbk.g_02509	Prbj.g_02453
OG0001248	Prbk.g_01805	Prbj.g_00943
OG0001249	Prbk.g_00865	Prbj.g_00347
OG0001250	Prbk.g_02538	Prbj.g_02482
OG0001252	Prbk.g_00065	Prbj.g_01847
OG0001253	Prbk.g_01700	Prbj.g_00696
OG0001254	Prbk.g_02196	Prbj.g_01991
OG0001255	Prbk.g_01776	Prbj.g_00769
OG0001258	Prbk.g_00914	Prbj.g_00864
OG0001259	Prbk.g_01412	Prbj.g_00456
OG0001260	Prbk.g_01382	Prbj.g_00426
OG0001261	Prbk.g_00953	Prbj.g_00990
OG0001262	Prbk.g_01595	Prbj.g_01226
OG0001263	Prbk.g_00543	Prbj.g_01531
OG0001265	Prbk.g_00198	Prbj.g_01558
OG0001266	Prbk.g_01250	Prbj.g_01168
OG0001267	Prbk.g_00417	Prbj.g_01405
OG0001268	Prbk.g_00877	Prbj.g_00335
OG0001269	Prbk.g_02556	Prbj.g_02500
OG0001270	Prbk.g_00330	Prbj.g_00098
OG0001271	Prbk.g_02110	Prbj.g_00131
OG0001272	Prbk.g_02067	Prbj.g_01624
OG0001273	Prbk.g_02626	Prbj.g_02568
OG0001274	Prbk.g_00651	Prbj.g_00269
OG0001275	Prbk.g_00570	Prbj.g_02227
OG0001276	Prbk.g_00587	Prbj.g_02210
OG0001277	Prbk.g_02247	Prbj.g_02042
OG0001278	Prbk.g_00176	Prbj.g_02165
OG0001279	Prbk.g_01933	Prbj.g_01299
OG0001280	Prbk.g_01186	Prbj.g_01725
OG0001281	Prbk.g_01177	Prbj.g_01734
OG0001283	Prbk.g_02256	Prbj.g_02051
OG0001285	Prbk.g_01429	Prbj.g_00473
OG0001286	Prbk.g_00802	Prbj.g_00409
OG0001288	Prbk.g_01534	Prbj.g_01286
OG0001290	Prbk.g_00018	Prbj.g_00613
OG0001291	Prbk.g_00553	Prbj.g_01541
OG0001292	Prbk.g_01007	Prbj.g_01346
OG0001293	Prbk.g_00381	Prbj.g_01369
OG0001294	Prbk.g_00707	Prbj.g_00826
OG0001295	Prbk.g_01098	Prbj.g_02145
OG0001297	Prbk.g_01053	Prbj.g_02100
OG0001298	Prbk.g_01114	Prbj.g_01797
OG0001300	Prbk.g_01801	Prbj.g_00947
OG0001301	Prbk.g_01761	Prbj.g_00755
OG0001302	Prbk.g_01455	Prbj.g_01337
OG0001303	Prbk.g_02365	Prbj.g_02309
OG0001307	Prbk.g_01198	Prbj.g_00670
OG0001308	Prbk.g_00277	Prbj.g_01074
OG0001309	Prbk.g_01059	Prbj.g_02106
OG0001310	Prbk.g_01444	Prbj.g_00488
OG0001311	Prbk.g_00589	Prbj.g_02208
OG0001312	Prbk.g_02354	Prbj.g_02298
OG0001313	Prbk.g_02099	Prbj.g_00142
OG0001313	Prbk.g_02097	Prbj.g_00143
OG0001316	Prbk.g_00560	Prbj.g_01548
OG0001319	Prbk.g_00407	Prbj.g_01395
OG0001321	Prbk.g_00309	Prbj.g_00119
OG0001322	Prbk.g_00308	Prbj.g_00120
OG0001323	Prbk.g_01062	Prbj.g_02109
OG0001324	Prbk.g_01800	Prbj.g_00948
OG0001326	Prbk.g_02231	Prbj.g_02026
OG0001328	Prbk.g_02413	Prbj.g_02357
OG0001329	Prbk.g_01661	Prbj.g_00043
OG0001330	Prbk.g_01193	Prbj.g_01718
OG0001331	Prbk.g_02047	Prbj.g_01644
OG0001332	Prbk.g_02016	Prbj.g_01674
OG0001333	Prbk.g_01416	Prbj.g_00460
OG0001334	Prbk.g_00849	Prbj.g_00363
OG0001335	Prbk.g_00850	Prbj.g_00362
OG0001336	Prbk.g_02257	Prbj.g_02052
OG0001337	Prbk.g_00859	Prbj.g_00353
OG0001339	Prbk.g_00015	Prbj.g_00616
OG0001340	Prbk.g_00860	Prbj.g_00352
OG0001341	Prbk.g_02519	Prbj.g_02463
OG0001344	Prbk.g_00142	Prbj.g_00845
OG0001347	Prbk.g_01542	Prbj.g_01278
OG0001347	Prbk.g_00942	Prbj.g_00979
OG0001348	Prbk.g_00671	Prbj.g_00249
OG0001351	Prbk.g_00300	Prbj.g_01893
OG0001352	Prbk.g_01767	Prbj.g_00760
OG0001353	Prbk.g_02529	Prbj.g_02473
OG0001354	Prbk.g_02308	Prbj.g_02252
OG0001355	Prbk.g_02424	Prbj.g_02368
OG0001356	Prbk.g_02191	Prbj.g_01986
OG0001357	Prbk.g_00304	Prbj.g_01897
OG0001357	Prbk.g_00355	Prbj.g_00073
OG0001357	Prbk.g_01701	Prbj.g_00697
OG0001358	Prbk.g_02607	Prbj.g_02549
OG0001360	Prbk.g_00123	Prbj.g_00018
OG0001361	Prbk.g_00102	Prbj.g_00309
OG0001362	Prbk.g_00281	Prbj.g_01078
OG0001363	Prbk.g_00283	Prbj.g_01080
OG0001365	Prbk.g_02165	Prbj.g_01960
OG0001366	Prbk.g_02118	Prbj.g_00123
OG0001366	Prbk.g_02671	Prbj.g_02691
OG0001366	Prbk.g_01435	Prbj.g_00479
OG0001367	Prbk.g_01943	Prbj.g_01104
OG0001367	Prbk.g_02221	Prbj.g_02016
OG0001367	Prbk.g_00899	Prbj.g_00849
OG0001367	Prbk.g_00240	Prbj.g_01037
OG0001367	Prbk.g_01100	Prbj.g_02147
OG0001367	Prbk.g_01243	Prbj.g_01175
OG0001367	Prbk.g_00040	Prbj.g_01822
OG0001367	Prbk.g_02676	Prbj.g_00218
OG0001367	Prbk.g_00789	Prbj.g_00505
OG0001367	Prbk.g_01285	Prbj.g_01133
OG0001369	Prbk.g_00028	Prbj.g_00603
OG0001370	Prbk.g_02516	Prbj.g_02460
OG0001371	Prbk.g_01361	Prbj.g_00184
OG0001372	Prbk.g_01468	Prbj.g_01324
OG0001373	Prbk.g_02230	Prbj.g_02025
OG0001374	Prbk.g_02238	Prbj.g_02033
OG0001376	Prbk.g_02183	Prbj.g_01978
OG0001377	Prbk.g_02182	Prbj.g_01977
OG0001378	Prbk.g_00337	Prbj.g_00091
OG0001379	Prbk.g_01191	Prbj.g_01720
OG0001380	Prbk.g_02564	Prbj.g_02508
OG0001381	Prbk.g_00629	Prbj.g_02689
OG0001382	Prbk.g_00623	Prbj.g_02174
OG0001383	Prbk.g_01513	Prbj.g_02616
OG0001383	Prbk.g_01512	Prbj.g_02617
OG0001385	Prbk.g_02227	Prbj.g_02022
OG0001386	Prbk.g_02228	Prbj.g_02023
OG0001387	Prbk.g_02229	Prbj.g_02024
OG0001388	Prbk.g_02232	Prbj.g_02027
OG0001389	Prbk.g_02233	Prbj.g_02028
OG0001390	Prbk.g_02234	Prbj.g_02029
OG0001391	Prbk.g_02235	Prbj.g_02030
OG0001392	Prbk.g_02236	Prbj.g_02031
OG0001393	Prbk.g_02237	Prbj.g_02032
OG0001394	Prbk.g_02437	Prbj.g_02381
OG0001395	Prbk.g_00600	Prbj.g_02197
OG0001396	Prbk.g_01543	Prbj.g_01277
OG0001397	Prbk.g_00282	Prbj.g_01079
OG0001398	Prbk.g_01694	Prbj.g_00690
OG0001399	Prbk.g_00834	Prbj.g_00377
OG0001399	Prbk.g_00821	Prbj.g_00390
OG0001400	Prbk.g_00747	Prbj.g_00547
OG0001401	Prbk.g_02533	Prbj.g_02477
OG0001402	Prbk.g_02612	Prbj.g_02554
OG0001403	Prbk.g_01618	Prbj.g_01203
OG0001405	Prbk.g_00852	Prbj.g_00360
OG0001406	Prbk.g_02184	Prbj.g_01979
OG0001409	Prbk.g_00153	Prbj.g_00834
OG0001410	Prbk.g_01197	Prbj.g_00671
OG0001412	Prbk.g_00941	Prbj.g_00978
OG0001412	Prbk.g_01541	Prbj.g_01279
OG0001414	Prbk.g_01364	Prbj.g_00181
OG0001415	Prbk.g_01135	Prbj.g_01776
OG0001416	Prbk.g_01180	Prbj.g_01731
OG0001418	Prbk.g_01925	Prbj.g_02636
OG0001422	Prbk.g_02082	Prbj.g_00158
OG0001423	Prbk.g_02679	Prbj.g_02711
OG0001423	Prbk.g_01945	Prbj.g_01102
OG0001425	Prbk.g_02177	Prbj.g_01972
OG0001426	Prbk.g_02030	Prbj.g_01661
OG0001431	Prbk.g_01737	Prbj.g_00731
OG0001434	Prbk.g_02441	Prbj.g_02385
OG0001435	Prbk.g_02392	Prbj.g_02336
OG0001436	Prbk.g_00496	Prbj.g_01484
OG0001436	Prbk.g_00497	Prbj.g_01485
OG0001437	Prbk.g_01136	Prbj.g_01775
OG0001438	Prbk.g_00432	Prbj.g_01420
OG0001441	Prbk.g_01064	Prbj.g_02111
OG0001442	Prbk.g_02445	Prbj.g_02389
OG0001443	Prbk.g_00922	Prbj.g_00872
OG0001444	Prbk.g_01493	Prbj.g_01810
OG0001444	Prbk.g_00033	Prbj.g_00598
OG0001446	Prbk.g_01665	Prbj.g_00047
OG0001449	Prbk.g_01465	Prbj.g_01327
OG0001450	Prbk.g_01827	Prbj.g_00921
OG0001451	Prbk.g_00598	Prbj.g_02199
OG0001455	Prbk.g_00694	Prbj.g_00227
OG0001461	Prbk.g_00296	Prbj.g_01889
OG0001462	Prbk.g_01611	Prbj.g_01210
OG0001463	Prbk.g_00425	Prbj.g_01413
OG0001464	Prbk.g_00861	Prbj.g_00351
OG0001470	Prbk.g_01566	Prbj.g_01255
OG0001472	Prbk.g_01841	Prbj.g_00907
OG0001474	Prbk.g_00878	Prbj.g_00334
OG0001475	Prbk.g_01564	Prbj.g_01257
OG0001476	Prbk.g_00148	Prbj.g_00839
OG0001477	Prbk.g_01756	Prbj.g_00750
OG0001478	Prbk.g_01288	Prbj.g_01130
OG0001478	Prbk.g_02104	Prbj.g_00137
OG0001479	Prbk.g_00875	Prbj.g_00337
OG0001481	Prbk.g_00303	Prbj.g_01896
OG0001484	Prbk.g_00625	Prbj.g_02172
OG0001485	Prbk.g_02012	Prbj.g_01678
OG0001487	Prbk.g_01206	Prbj.g_00662
OG0001487	Prbk.g_01207	Prbj.g_00661
OG0001487	Prbk.g_01208	Prbj.g_00660
OG0001488	Prbk.g_00159	Prbj.g_00828
OG0001489	Prbk.g_00813	Prbj.g_00398
OG0001491	Prbk.g_01642	Prbj.g_00023
OG0001494	Prbk.g_00095	Prbj.g_01124
OG0001495	Prbk.g_00994	Prbj.g_01031
OG0001496	Prbk.g_01752	Prbj.g_00746
OG0001497	Prbk.g_01755	Prbj.g_00749
OG0001498	Prbk.g_00363	Prbj.g_00065
OG0001500	Prbk.g_01365	Prbj.g_00180
OG0001501	Prbk.g_00169	Prbj.g_00168
OG0001503	Prbk.g_01456	Prbj.g_01336
OG0001506	Prbk.g_01654	Prbj.g_00036
OG0001508	Prbk.g_01567	Prbj.g_01254
OG0001509	Prbk.g_01547	Prbj.g_01273
OG0001509	Prbk.g_01545	Prbj.g_01275
OG0001509	Prbk.g_00223	Prbj.g_01584
OG0001510	Prbk.g_01485	Prbj.g_01818
OG0001511	Prbk.g_00003	Prbj.g_00628
OG0001512	Prbk.g_01517	Prbj.g_02612
OG0001513	Prbk.g_01680	Prbj.g_00676
OG0001514	Prbk.g_01751	Prbj.g_00745
OG0001515	Prbk.g_01809	Prbj.g_00939
OG0001516	Prbk.g_00716	Prbj.g_00817
OG0001517	Prbk.g_00872	Prbj.g_00340
OG0001518	Prbk.g_02176	Prbj.g_01971
OG0001519	Prbk.g_02187	Prbj.g_01982
OG0001525	Prbk.g_02665	Prbj.g_02626
OG0001527	Prbk.g_01878	Prbj.g_01878
OG0001528	Prbk.g_01570	Prbj.g_01251
OG0001529	Prbk.g_01605	Prbj.g_01216
OG0001530	Prbk.g_00005	Prbj.g_00626
OG0001531	Prbk.g_01516	Prbj.g_02613
OG0001532	Prbk.g_00136	Prbj.g_00005
OG0001533	Prbk.g_00338	Prbj.g_00090
OG0001533	Prbk.g_01687	Prbj.g_00683
OG0001534	Prbk.g_00597	Prbj.g_02200
OG0001535	Prbk.g_00585	Prbj.g_02212
OG0001536	Prbk.g_02328	Prbj.g_02272
OG0001537	Prbk.g_02428	Prbj.g_02372
OG0001538	Prbk.g_02473	Prbj.g_02417
OG0001539	Prbk.g_02579	Prbj.g_02522
OG0001540	Prbk.g_00545	Prbj.g_01533
OG0001541	Prbk.g_00787	Prbj.g_00507
OG0001542	Prbk.g_01276	Prbj.g_01142
OG0001543	Prbk.g_00673	Prbj.g_00247
OG0001544	Prbk.g_02186	Prbj.g_01981
OG0001545	Prbk.g_02246	Prbj.g_02041
OG0001550	Prbk.g_01692	Prbj.g_00688
OG0001553	Prbk.g_00256	Prbj.g_01053
OG0001555	Prbk.g_01476	Prbj.g_01316
OG0001558	Prbk.g_01634	Prbj.g_01187
OG0001559	Prbk.g_00006	Prbj.g_00625
OG0001560	Prbk.g_00019	Prbj.g_00612
OG0001561	Prbk.g_00591	Prbj.g_02206
OG0001562	Prbk.g_00577	Prbj.g_02220
OG0001563	Prbk.g_00945	Prbj.g_00982
OG0001565	Prbk.g_02513	Prbj.g_02457
OG0001569	Prbk.g_02659	Prbj.g_02632
OG0001572	Prbk.g_01332	Prbj.g_00213
OG0001574	Prbk.g_01880	Prbj.g_01876
OG0001575	Prbk.g_01875	Prbj.g_01881
OG0001576	Prbk.g_01168	Prbj.g_01743
OG0001577	Prbk.g_01023	Prbj.g_00967
OG0001579	Prbk.g_00856	Prbj.g_00356
OG0001580	Prbk.g_02149	Prbj.g_01944
OG0001588	Prbk.g_00504	Prbj.g_01492
OG0001589	Prbk.g_01408	Prbj.g_00452
OG0001590	Prbk.g_02557	Prbj.g_02501
OG0001591	Prbk.g_02583	Prbj.g_02526
OG0001592	Prbk.g_02150	Prbj.g_01945
OG0001598	Prbk.g_01039	Prbj.g_00951
OG0001605	Prbk.g_01656	Prbj.g_00038
OG0001614	Prbk.g_00229	Prbj.g_01590
OG0001615	Prbk.g_02685	Prbj.g_02667
OG0001616	Prbk.g_01500	Prbj.g_01911
OG0001617	Prbk.g_01955	Prbj.g_01092
OG0001618	Prbk.g_00609	Prbj.g_02188
OG0001619	Prbk.g_02338	Prbj.g_02282
OG0001620	Prbk.g_00886	Prbj.g_00326
OG0001621	Prbk.g_00370	Prbj.g_01358
OG0001622	Prbk.g_02255	Prbj.g_02050
OG0001627	Prbk.g_02008	Prbj.g_01682
OG0001634	Prbk.g_00710	Prbj.g_00823
OG0001635	Prbk.g_02658	Prbj.g_02633
OG0001636	Prbk.g_01612	Prbj.g_01209
OG0001637	Prbk.g_01392	Prbj.g_00436
OG0001638	Prbk.g_01446	Prbj.g_00490
OG0001639	Prbk.g_02005	Prbj.g_01685
OG0001640	Prbk.g_00069	Prbj.g_01851
OG0001641	Prbk.g_02294	Prbj.g_02238
OG0001642	Prbk.g_02555	Prbj.g_02499
OG0001643	Prbk.g_02636	Prbj.g_02578
OG0001652	Prbk.g_01636	Prbj.g_01185
OG0001653	Prbk.g_00030	Prbj.g_00601
OG0001654	Prbk.g_02007	Prbj.g_01683
OG0001655	Prbk.g_00692	Prbj.g_00229
OG0001655	Prbk.g_00356	Prbj.g_00072
OG0001656	Prbk.g_00855	Prbj.g_00357
OG0001657	Prbk.g_00762	Prbj.g_00532
OG0001658	Prbk.g_02159	Prbj.g_01954
OG0001661	Prbk.g_01663	Prbj.g_00045
OG0001661	Prbk.g_01668	Prbj.g_00051
OG0001670	Prbk.g_01742	Prbj.g_00736
OG0001671	Prbk.g_00666	Prbj.g_00254
OG0001672	Prbk.g_01306	Prbj.g_00578
OG0001673	Prbk.g_01367	Prbj.g_00178
OG0001674	Prbk.g_01388	Prbj.g_00432
OG0001674	Prbk.g_01387	Prbj.g_00431
OG0001675	Prbk.g_00574	Prbj.g_02223
OG0001675	Prbk.g_00576	Prbj.g_02221
OG0001676	Prbk.g_00858	Prbj.g_00354
OG0001677	Prbk.g_00846	Prbj.g_00366
OG0001680	Prbk.g_00385	Prbj.g_01373
OG0001684	Prbk.g_01128	Prbj.g_01783
OG0001691	Prbk.g_02381	Prbj.g_02325
OG0001692	Prbk.g_00254	Prbj.g_01051
OG0001693	Prbk.g_00358	Prbj.g_00070
OG0001694	Prbk.g_00419	Prbj.g_01407
OG0001695	Prbk.g_02241	Prbj.g_02036
OG0001696	Prbk.g_01828	Prbj.g_00920
OG0001698	Prbk.g_01771	Prbj.g_00764
OG0001702	Prbk.g_01293	Prbj.g_00591
