Orthogroup	Prbk	Prbe
OG0001086	Prbk.g_00706	Prbe.g_00445
OG0001087	Prbk.g_01821	Prbe.g_00463
OG0001088	Prbk.g_01817	Prbe.g_00464
OG0001089	Prbk.g_01764	Prbe.g_01205
OG0001090	Prbk.g_00617	Prbe.g_01215
OG0001091	Prbk.g_00615	Prbe.g_01437
OG0001092	Prbk.g_00614	Prbe.g_01436
OG0001093	Prbk.g_00610	Prbe.g_01431
OG0001094	Prbk.g_02462	Prbe.g_01438
OG0001095	Prbk.g_02481	Prbe.g_01235
OG0001096	Prbk.g_02497	Prbe.g_01249
OG0001097	Prbk.g_02542	Prbe.g_01269
OG0001098	Prbk.g_02379	Prbe.g_01288
OG0001099	Prbk.g_00193	Prbe.g_00110
OG0001100	Prbk.g_02389	Prbe.g_00408
OG0001101	Prbk.g_02390	Prbe.g_00411
OG0001102	Prbk.g_02393	Prbe.g_00414
OG0001103	Prbk.g_02395	Prbe.g_00416
OG0001104	Prbk.g_02452	Prbe.g_00439
OG0001105	Prbk.g_02447	Prbe.g_00443
OG0001106	Prbk.g_02336	Prbe.g_01341
OG0001107	Prbk.g_02326	Prbe.g_01348
OG0001108	Prbk.g_02319	Prbe.g_01352
OG0001109	Prbk.g_02317	Prbe.g_01353
OG0001110	Prbk.g_02315	Prbe.g_01355
OG0001111	Prbk.g_02313	Prbe.g_01356
OG0001112	Prbk.g_02311	Prbe.g_01357
OG0001113	Prbk.g_02310	Prbe.g_01358
OG0001114	Prbk.g_02309	Prbe.g_01359
OG0001115	Prbk.g_02307	Prbe.g_01361
OG0001116	Prbk.g_02306	Prbe.g_01362
OG0001117	Prbk.g_02305	Prbe.g_01363
OG0001118	Prbk.g_02304	Prbe.g_01364
OG0001119	Prbk.g_02303	Prbe.g_01365
OG0001120	Prbk.g_02301	Prbe.g_01367
OG0001122	Prbk.g_00581	Prbe.g_01387
OG0001123	Prbk.g_00588	Prbe.g_01393
OG0001124	Prbk.g_00590	Prbe.g_01395
OG0001125	Prbk.g_00592	Prbe.g_01397
OG0001126	Prbk.g_00068	Prbe.g_01308
OG0001127	Prbk.g_00067	Prbe.g_01307
OG0001128	Prbk.g_00064	Prbe.g_01305
OG0001129	Prbk.g_00063	Prbe.g_01304
OG0001130	Prbk.g_00062	Prbe.g_01303
OG0001131	Prbk.g_00627	Prbe.g_01919
OG0001132	Prbk.g_02595	Prbe.g_00071
OG0001133	Prbk.g_02613	Prbe.g_00374
OG0001134	Prbk.g_02195	Prbe.g_00041
OG0001136	Prbk.g_01021	Prbe.g_01552
OG0001137	Prbk.g_00155	Prbe.g_01540
OG0001138	Prbk.g_00137	Prbe.g_01519
OG0001139	Prbk.g_00135	Prbe.g_01517
OG0001140	Prbk.g_00134	Prbe.g_01516
OG0001141	Prbk.g_00133	Prbe.g_01515
OG0001142	Prbk.g_00132	Prbe.g_01514
OG0001143	Prbk.g_01504	Prbe.g_01507
OG0001144	Prbk.g_00188	Prbe.g_01502
OG0001145	Prbk.g_01194	Prbe.g_00901
OG0001146	Prbk.g_01178	Prbe.g_00889
OG0001147	Prbk.g_02120	Prbe.g_00869
OG0001148	Prbk.g_02051	Prbe.g_00371
OG0001149	Prbk.g_02050	Prbe.g_00370
OG0001150	Prbk.g_02049	Prbe.g_00369
OG0001151	Prbk.g_02037	Prbe.g_00358
OG0001152	Prbk.g_02036	Prbe.g_00357
OG0001153	Prbk.g_01217	Prbe.g_00279
OG0001154	Prbk.g_01216	Prbe.g_00278
OG0001155	Prbk.g_02004	Prbe.g_00261
OG0001156	Prbk.g_02001	Prbe.g_00258
OG0001157	Prbk.g_02596	Prbe.g_00257
OG0001158	Prbk.g_02000	Prbe.g_00256
OG0001159	Prbk.g_01999	Prbe.g_00255
OG0001160	Prbk.g_00934	Prbe.g_00229
OG0001161	Prbk.g_02593	Prbe.g_01042
OG0001162	Prbk.g_01788	Prbe.g_00017
OG0001163	Prbk.g_00920	Prbe.g_00994
OG0001164	Prbk.g_00915	Prbe.g_00990
OG0001165	Prbk.g_00912	Prbe.g_00987
OG0001166	Prbk.g_01438	Prbe.g_00966
OG0001167	Prbk.g_01417	Prbe.g_00949
OG0001168	Prbk.g_01415	Prbe.g_00947
OG0001169	Prbk.g_01413	Prbe.g_00945
OG0001170	Prbk.g_01411	Prbe.g_00943
OG0001171	Prbk.g_01401	Prbe.g_00933
OG0001172	Prbk.g_01908	Prbe.g_01113
OG0001173	Prbk.g_01909	Prbe.g_01112
OG0001174	Prbk.g_01917	Prbe.g_01104
OG0001175	Prbk.g_01918	Prbe.g_01103
OG0001176	Prbk.g_00991	Prbe.g_01095
OG0001177	Prbk.g_00993	Prbe.g_01093
OG0001178	Prbk.g_00901	Prbe.g_00980
OG0001179	Prbk.g_00962	Prbe.g_00853
OG0001180	Prbk.g_00804	Prbe.g_00830
OG0001181	Prbk.g_00808	Prbe.g_00826
OG0001182	Prbk.g_00817	Prbe.g_00818
OG0001183	Prbk.g_00845	Prbe.g_00813
OG0001184	Prbk.g_00521	Prbe.g_00795
OG0001185	Prbk.g_00231	Prbe.g_00779
OG0001186	Prbk.g_01568	Prbe.g_00747
OG0001187	Prbk.g_01572	Prbe.g_00750
OG0001188	Prbk.g_01576	Prbe.g_00752
OG0001189	Prbk.g_01598	Prbe.g_01146
OG0001190	Prbk.g_02160	Prbe.g_01151
OG0001191	Prbk.g_02173	Prbe.g_01161
OG0001192	Prbk.g_02180	Prbe.g_01166
OG0001193	Prbk.g_02218	Prbe.g_01178
OG0001194	Prbk.g_02224	Prbe.g_01179
OG0001195	Prbk.g_02225	Prbe.g_01180
OG0001196	Prbk.g_02261	Prbe.g_01196
OG0001197	Prbk.g_02263	Prbe.g_01198
OG0001198	Prbk.g_02275	Prbe.g_01062
OG0001199	Prbk.g_01314	Prbe.g_00179
OG0001200	Prbk.g_01312	Prbe.g_00181
OG0001201	Prbk.g_00010	Prbe.g_01650
OG0001202	Prbk.g_01254	Prbe.g_01748
OG0001203	Prbk.g_01519	Prbe.g_01790
OG0001204	Prbk.g_01013	Prbe.g_01796
OG0001205	Prbk.g_00318	Prbe.g_01943
OG0001206	Prbk.g_02089	Prbe.g_00667
OG0001207	Prbk.g_02053	Prbe.g_00656
OG0001208	Prbk.g_02063	Prbe.g_00651
OG0001209	Prbk.g_01083	Prbe.g_00600
OG0001210	Prbk.g_01095	Prbe.g_00595
OG0001211	Prbk.g_01892	Prbe.g_00585
OG0001212	Prbk.g_01140	Prbe.g_00538
OG0001213	Prbk.g_02623	Prbe.g_00503
OG0001214	Prbk.g_02633	Prbe.g_01483
OG0001215	Prbk.g_01816	Prbe.g_00465
OG0001216	Prbk.g_00616	Prbe.g_01216
OG0001217	Prbk.g_01872	Prbe.g_00055
OG0001218	Prbk.g_01205	Prbe.g_01612
OG0001219	Prbk.g_02367	Prbe.g_01321
OG0001220	Prbk.g_02559	Prbe.g_01278
OG0001221	Prbk.g_02420	Prbe.g_00428
OG0001222	Prbk.g_02189	Prbe.g_01400
OG0001223	Prbk.g_02299	Prbe.g_01368
OG0001224	Prbk.g_00060	Prbe.g_01301
OG0001225	Prbk.g_00058	Prbe.g_01299
OG0001226	Prbk.g_01682	Prbe.g_00495
OG0001227	Prbk.g_02022	Prbe.g_01597
OG0001228	Prbk.g_00183	Prbe.g_01499
OG0001229	Prbk.g_00923	Prbe.g_01611
OG0001230	Prbk.g_00249	Prbe.g_00318
OG0001231	Prbk.g_01637	Prbe.g_01920
OG0001232	Prbk.g_01433	Prbe.g_00962
OG0001233	Prbk.g_01410	Prbe.g_00942
OG0001234	Prbk.g_01921	Prbe.g_01101
OG0001235	Prbk.g_00996	Prbe.g_01097
OG0001236	Prbk.g_00517	Prbe.g_00798
OG0001237	Prbk.g_00524	Prbe.g_00794
OG0001238	Prbk.g_02174	Prbe.g_01162
OG0001239	Prbk.g_01317	Prbe.g_00176
OG0001240	Prbk.g_00027	Prbe.g_01633
OG0001241	Prbk.g_00017	Prbe.g_01643
OG0001242	Prbk.g_00200	Prbe.g_01663
OG0001243	Prbk.g_00541	Prbe.g_01670
OG0001245	Prbk.g_01693	Prbe.g_01588
OG0001247	Prbk.g_02509	Prbe.g_00458
OG0001248	Prbk.g_01805	Prbe.g_00460
OG0001249	Prbk.g_00865	Prbe.g_01889
OG0001250	Prbk.g_02538	Prbe.g_01265
OG0001252	Prbk.g_00065	Prbe.g_01306
OG0001253	Prbk.g_01700	Prbe.g_00492
OG0001254	Prbk.g_02196	Prbe.g_00043
OG0001255	Prbk.g_01776	Prbe.g_01567
OG0001258	Prbk.g_00914	Prbe.g_00989
OG0001259	Prbk.g_01412	Prbe.g_00944
OG0001260	Prbk.g_01382	Prbe.g_00927
OG0001261	Prbk.g_00953	Prbe.g_00845
OG0001262	Prbk.g_01595	Prbe.g_01144
OG0001263	Prbk.g_00543	Prbe.g_01672
OG0001265	Prbk.g_00198	Prbe.g_01662
OG0001266	Prbk.g_01250	Prbe.g_01752
OG0001267	Prbk.g_00417	Prbe.g_01834
OG0001268	Prbk.g_00877	Prbe.g_01897
OG0001269	Prbk.g_02556	Prbe.g_01277
OG0001270	Prbk.g_00330	Prbe.g_01932
OG0001271	Prbk.g_02110	Prbe.g_00661
OG0001272	Prbk.g_02067	Prbe.g_00647
OG0001273	Prbk.g_02626	Prbe.g_01489
OG0001274	Prbk.g_00651	Prbe.g_01776
OG0001275	Prbk.g_00570	Prbe.g_01378
OG0001276	Prbk.g_00587	Prbe.g_01392
OG0001277	Prbk.g_02247	Prbe.g_01184
OG0001278	Prbk.g_00176	Prbe.g_01495
OG0001279	Prbk.g_01933	Prbe.g_00721
OG0001280	Prbk.g_01186	Prbe.g_00894
OG0001281	Prbk.g_01177	Prbe.g_00888
OG0001283	Prbk.g_02256	Prbe.g_01193
OG0001285	Prbk.g_01429	Prbe.g_00959
OG0001286	Prbk.g_00802	Prbe.g_00832
OG0001288	Prbk.g_01534	Prbe.g_00762
OG0001290	Prbk.g_00018	Prbe.g_01642
OG0001291	Prbk.g_00553	Prbe.g_01680
OG0001292	Prbk.g_01007	Prbe.g_01801
OG0001293	Prbk.g_00381	Prbe.g_01814
OG0001295	Prbk.g_01098	Prbe.g_00005
OG0001297	Prbk.g_01053	Prbe.g_00619
OG0001298	Prbk.g_01114	Prbe.g_00558
OG0001300	Prbk.g_01801	Prbe.g_01199
OG0001301	Prbk.g_01761	Prbe.g_01204
OG0001302	Prbk.g_01455	Prbe.g_01317
OG0001303	Prbk.g_02365	Prbe.g_01023
OG0001307	Prbk.g_01198	Prbe.g_00398
OG0001308	Prbk.g_00277	Prbe.g_00301
OG0001309	Prbk.g_01059	Prbe.g_00194
OG0001310	Prbk.g_01444	Prbe.g_00972
OG0001311	Prbk.g_00589	Prbe.g_01394
OG0001312	Prbk.g_02354	Prbe.g_01330
OG0001316	Prbk.g_00560	Prbe.g_01684
OG0001319	Prbk.g_00407	Prbe.g_01827
OG0001321	Prbk.g_00309	Prbe.g_01949
OG0001322	Prbk.g_00308	Prbe.g_01950
OG0001323	Prbk.g_01062	Prbe.g_00614
OG0001324	Prbk.g_01800	Prbe.g_01200
OG0001328	Prbk.g_02413	Prbe.g_00912
OG0001329	Prbk.g_01661	Prbe.g_01026
OG0001330	Prbk.g_01193	Prbe.g_00205
OG0001331	Prbk.g_02047	Prbe.g_00367
OG0001332	Prbk.g_02016	Prbe.g_00265
OG0001333	Prbk.g_01416	Prbe.g_00948
OG0001334	Prbk.g_00849	Prbe.g_00810
OG0001335	Prbk.g_00850	Prbe.g_00809
OG0001337	Prbk.g_00859	Prbe.g_01884
OG0001339	Prbk.g_00015	Prbe.g_01645
OG0001340	Prbk.g_00860	Prbe.g_01885
OG0001341	Prbk.g_02519	Prbe.g_01604
OG0001344	Prbk.g_00142	Prbe.g_01545
OG0001348	Prbk.g_00671	Prbe.g_00003
OG0001351	Prbk.g_00300	Prbe.g_00675
OG0001352	Prbk.g_01767	Prbe.g_00454
OG0001353	Prbk.g_02529	Prbe.g_01255
OG0001354	Prbk.g_02308	Prbe.g_01360
OG0001355	Prbk.g_02424	Prbe.g_01414
OG0001356	Prbk.g_02191	Prbe.g_00997
OG0001357	Prbk.g_00355, Prbk.g_01701	Prbe.g_01628
OG0001362	Prbk.g_00281	Prbe.g_00297
OG0001363	Prbk.g_00283	Prbe.g_00295
OG0001365	Prbk.g_02165	Prbe.g_01155
OG0001369	Prbk.g_00028	Prbe.g_01632
OG0001370	Prbk.g_02516	Prbe.g_00670
OG0001371	Prbk.g_01361	Prbe.g_00453
OG0001372	Prbk.g_01468	Prbe.g_00494
OG0001379	Prbk.g_01191	Prbe.g_00899
OG0001380	Prbk.g_02564	Prbe.g_01614
OG0001381	Prbk.g_00629	Prbe.g_01574
OG0001382	Prbk.g_00623	Prbe.g_01617
OG0001394	Prbk.g_02437	Prbe.g_00432
OG0001397	Prbk.g_00282	Prbe.g_00296
OG0001398	Prbk.g_01694	Prbe.g_00028
OG0001401	Prbk.g_02533	Prbe.g_01260
OG0001402	Prbk.g_02612	Prbe.g_00509
OG0001403	Prbk.g_01618	Prbe.g_00131
OG0001409	Prbk.g_00153	Prbe.g_01541
OG0001410	Prbk.g_01197	Prbe.g_00399
OG0001414	Prbk.g_01364	Prbe.g_01781
OG0001415	Prbk.g_01135	Prbe.g_01783
OG0001418	Prbk.g_01925	Prbe.g_00459
OG0001422	Prbk.g_02082	Prbe.g_01624
OG0001423	Prbk.g_02679, Prbk.g_01945	Prbe.g_00698
OG0001425	Prbk.g_02177	Prbe.g_01165
OG0001431	Prbk.g_01737	Prbe.g_00013
OG0001434	Prbk.g_02441	Prbe.g_00437
OG0001435	Prbk.g_02392	Prbe.g_00413
OG0001437	Prbk.g_01136	Prbe.g_01782
OG0001443	Prbk.g_00922	Prbe.g_01610
OG0001446	Prbk.g_01665	Prbe.g_00066
OG0001450	Prbk.g_01827	Prbe.g_00462
OG0001451	Prbk.g_00598	Prbe.g_01289
OG0001455	Prbk.g_00694	Prbe.g_01605
OG0001461	Prbk.g_00296	Prbe.g_00157
OG0001463	Prbk.g_00425	Prbe.g_01841
OG0001464	Prbk.g_00861	Prbe.g_01886
OG0001472	Prbk.g_01841	Prbe.g_00486
OG0001476	Prbk.g_00148	Prbe.g_01542
OG0001477	Prbk.g_01756	Prbe.g_00744
OG0001481	Prbk.g_00303	Prbe.g_00913
OG0001484	Prbk.g_00625	Prbe.g_00206
OG0001485	Prbk.g_02012	Prbe.g_00714
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Prbe.g_00271
OG0001488	Prbk.g_00159	Prbe.g_01536
OG0001489	Prbk.g_00813	Prbe.g_00821
OG0001491	Prbk.g_01642	Prbe.g_01314
OG0001496	Prbk.g_01752	Prbe.g_00742
OG0001497	Prbk.g_01755	Prbe.g_00743
OG0001498	Prbk.g_00363	Prbe.g_01916
OG0001500	Prbk.g_01365	Prbe.g_01816
OG0001501	Prbk.g_00169	Prbe.g_00403
OG0001503	Prbk.g_01456	Prbe.g_00060
OG0001506	Prbk.g_01654	Prbe.g_00267
OG0001510	Prbk.g_01485	Prbe.g_00768
OG0001511	Prbk.g_00003	Prbe.g_01654
OG0001512	Prbk.g_01517	Prbe.g_01606
OG0001513	Prbk.g_01680	Prbe.g_01053
OG0001514	Prbk.g_01751	Prbe.g_00741
OG0001515	Prbk.g_01809	Prbe.g_00467
OG0001516	Prbk.g_00716	Prbe.g_01455
OG0001517	Prbk.g_00872	Prbe.g_01893
OG0001518	Prbk.g_02176	Prbe.g_01164
OG0001519	Prbk.g_02187	Prbe.g_01169
OG0001525	Prbk.g_02665	Prbe.g_01020
OG0001527	Prbk.g_01878	Prbe.g_00572
OG0001529	Prbk.g_01605	Prbe.g_00141
OG0001530	Prbk.g_00005	Prbe.g_01653
OG0001531	Prbk.g_01516	Prbe.g_01791
OG0001532	Prbk.g_00136	Prbe.g_01518
OG0001534	Prbk.g_00597	Prbe.g_01406
OG0001535	Prbk.g_00585	Prbe.g_01390
OG0001536	Prbk.g_02328	Prbe.g_01346
OG0001537	Prbk.g_02428	Prbe.g_00429
OG0001538	Prbk.g_02473	Prbe.g_01227
OG0001539	Prbk.g_02579	Prbe.g_00407
OG0001540	Prbk.g_00545	Prbe.g_01674
OG0001541	Prbk.g_00787	Prbe.g_01728
OG0001542	Prbk.g_01276	Prbe.g_01734
OG0001543	Prbk.g_00673	Prbe.g_00907
OG0001544	Prbk.g_02186	Prbe.g_01168
OG0001545	Prbk.g_02246	Prbe.g_01183
OG0001550	Prbk.g_01692	Prbe.g_00056
OG0001559	Prbk.g_00006	Prbe.g_01652
OG0001560	Prbk.g_00019	Prbe.g_01641
OG0001561	Prbk.g_00591	Prbe.g_01396
OG0001562	Prbk.g_00577	Prbe.g_01383
OG0001563	Prbk.g_00945	Prbe.g_00837
OG0001565	Prbk.g_02513	Prbe.g_00695
OG0001569	Prbk.g_02659	Prbe.g_00685
OG0001572	Prbk.g_01332	Prbe.g_00722
OG0001574	Prbk.g_01880	Prbe.g_00574
OG0001575	Prbk.g_01875	Prbe.g_00569
OG0001576	Prbk.g_01168	Prbe.g_00879
OG0001577	Prbk.g_01023	Prbe.g_01554
OG0001579	Prbk.g_00856	Prbe.g_01882
OG0001580	Prbk.g_02149	Prbe.g_00148
OG0001588	Prbk.g_00504	Prbe.g_01923
OG0001589	Prbk.g_01408	Prbe.g_00940
OG0001591	Prbk.g_02583	Prbe.g_00446
OG0001592	Prbk.g_02150	Prbe.g_00147
OG0001598	Prbk.g_01039	Prbe.g_01202
OG0001605	Prbk.g_01656	Prbe.g_00061
OG0001614	Prbk.g_00229	Prbe.g_00780
OG0001616	Prbk.g_01500	Prbe.g_01526
OG0001617	Prbk.g_01955	Prbe.g_01201
OG0001619	Prbk.g_02338	Prbe.g_01339
OG0001620	Prbk.g_00886	Prbe.g_01901
OG0001621	Prbk.g_00370	Prbe.g_01806
OG0001622	Prbk.g_02255	Prbe.g_01192
OG0001636	Prbk.g_01612	Prbe.g_00135
OG0001638	Prbk.g_01446	Prbe.g_00974
OG0001639	Prbk.g_02005	Prbe.g_00262
OG0001640	Prbk.g_00069	Prbe.g_01309
OG0001641	Prbk.g_02294	Prbe.g_01371
OG0001642	Prbk.g_02555	Prbe.g_01276
OG0001643	Prbk.g_02636	Prbe.g_01480
OG0001654	Prbk.g_02007	Prbe.g_00264
OG0001656	Prbk.g_00855	Prbe.g_01881
OG0001657	Prbk.g_00762	Prbe.g_01703
OG0001658	Prbk.g_02159	Prbe.g_00143
OG0001661	Prbk.g_01663, Prbk.g_01668	Prbe.g_00703
OG0001670	Prbk.g_01742	Prbe.g_00701
OG0001676	Prbk.g_00858	Prbe.g_01883
OG0001684	Prbk.g_01128	Prbe.g_00545
OG0001691	Prbk.g_02381	Prbe.g_01311
OG0001693	Prbk.g_00358	Prbe.g_01041
OG0001746	Prbk.g_00357	Prbe.g_00022
OG0001747	Prbk.g_00745	Prbe.g_01924
OG0001757	Prbk.g_00171, Prbk.g_01677	Prbe.g_00736, Prbe.g_00710
OG0001793	Prbk.g_01702	Prbe.g_00687, Prbe.g_00083
OG0001795	Prbk.g_01787	Prbe.g_01018, Prbe.g_00092
OG0001802	Prbk.g_02116	Prbe.g_01608, Prbe.g_00726
OG0001807	Prbk.g_00498	Prbe.g_00159
OG0001842	Prbk.g_01491	Prbe.g_00069
OG0001930	Prbk.g_01490	Prbe.g_00068
OG0001931	Prbk.g_01489	Prbe.g_00067
OG0001955	Prbk.g_02552	Prbe.g_00016
OG0001956	Prbk.g_02569	Prbe.g_01283
OG0001963	Prbk.g_00837, Prbk.g_00838	Prbe.g_00202
OG0001965	Prbk.g_00369	Prbe.g_01051
OG0001977	Prbk.g_02212	Prbe.g_01174
OG0001996	Prbk.g_01620	Prbe.g_00129
OG0002003	Prbk.g_01813	Prbe.g_00063
OG0002036	Prbk.g_00909	Prbe.g_00211
OG0002052	Prbk.g_02188	Prbe.g_01401
OG0002122	Prbk.g_01814	Prbe.g_00064
OG0002164	Prbk.g_01652	Prbe.g_00099
OG0002165	Prbk.g_01658	Prbe.g_00093
OG0002232	Prbk.g_01840	Prbe.g_00457
OG0002240	Prbk.g_02119	Prbe.g_01665
OG0002282	Prbk.g_01648	Prbe.g_00217
OG0002283	Prbk.g_01681	Prbe.g_01599
OG0002284	Prbk.g_01806	Prbe.g_00728
OG0002340	Prbk.g_00689	Prbe.g_01758
OG0002383	Prbk.g_00173	Prbe.g_00075
OG0002397	Prbk.g_01342	Prbe.g_01381
OG0002433	Prbk.g_02027	Prbe.g_00027
OG0002436	Prbk.g_01713	Prbe.g_01132
OG0002439	Prbk.g_00921	Prbe.g_00029
OG0002442	Prbk.g_02585	Prbe.g_00708
OG0002457	Prbk.g_00109	Prbe.g_01035, Prbe.g_01017
OG0002500	Prbk.g_02026	Prbe.g_00198
OG0002564	Prbk.g_01464	Prbe.g_00001
