Orthogroup	Prbk	Syam
OG0001136	Prbk.g_01021	Syam.g_01797
OG0001137	Prbk.g_00155	Syam.g_01780
OG0001138	Prbk.g_00137	Syam.g_00898
OG0001139	Prbk.g_00135	Syam.g_00896
OG0001140	Prbk.g_00134	Syam.g_00895
OG0001141	Prbk.g_00133	Syam.g_00894
OG0001142	Prbk.g_00132	Syam.g_00892
OG0001143	Prbk.g_01504	Syam.g_00883
OG0001144	Prbk.g_00188	Syam.g_00873
OG0001145	Prbk.g_01194	Syam.g_01817
OG0001146	Prbk.g_01178	Syam.g_01836
OG0001147	Prbk.g_02120	Syam.g_01665
OG0001148	Prbk.g_02051	Syam.g_00573
OG0001149	Prbk.g_02050	Syam.g_00572
OG0001150	Prbk.g_02049	Syam.g_00571
OG0001151	Prbk.g_02037	Syam.g_00558
OG0001152	Prbk.g_02036	Syam.g_00557
OG0001153	Prbk.g_01217	Syam.g_01652
OG0001154	Prbk.g_01216	Syam.g_01654
OG0001155	Prbk.g_02004	Syam.g_01925
OG0001156	Prbk.g_02001	Syam.g_01928
OG0001157	Prbk.g_02596	Syam.g_01929
OG0001158	Prbk.g_02000	Syam.g_01930
OG0001159	Prbk.g_01999	Syam.g_01931
OG0001160	Prbk.g_00934	Syam.g_01969
OG0001161	Prbk.g_02593	Syam.g_02338
OG0001162	Prbk.g_01788	Syam.g_01257
OG0001163	Prbk.g_00920	Syam.g_01977
OG0001164	Prbk.g_00915	Syam.g_01983
OG0001165	Prbk.g_00912	Syam.g_01988
OG0001166	Prbk.g_01438	Syam.g_02011
OG0001167	Prbk.g_01417	Syam.g_01888
OG0001168	Prbk.g_01415	Syam.g_01890
OG0001169	Prbk.g_01413	Syam.g_01892
OG0001170	Prbk.g_01411	Syam.g_01894
OG0001171	Prbk.g_01401	Syam.g_01904
OG0001172	Prbk.g_01908	Syam.g_00292
OG0001173	Prbk.g_01909	Syam.g_00293
OG0001174	Prbk.g_01917	Syam.g_00301
OG0001175	Prbk.g_01918	Syam.g_00302
OG0001176	Prbk.g_00991	Syam.g_00321
OG0001177	Prbk.g_00993	Syam.g_00319
OG0001178	Prbk.g_00901	Syam.g_01995
OG0001179	Prbk.g_00962	Syam.g_00351
OG0001180	Prbk.g_00804	Syam.g_00378
OG0001181	Prbk.g_00808	Syam.g_00382
OG0001182	Prbk.g_00817	Syam.g_00391
OG0001183	Prbk.g_00845	Syam.g_00396
OG0001184	Prbk.g_00521	Syam.g_00143
OG0001185	Prbk.g_00231	Syam.g_00121
OG0001186	Prbk.g_01568	Syam.g_00076
OG0001187	Prbk.g_01572	Syam.g_00073
OG0001188	Prbk.g_01576	Syam.g_00070
OG0001189	Prbk.g_01598	Syam.g_00054
OG0001190	Prbk.g_02160	Syam.g_02313
OG0001191	Prbk.g_02173	Syam.g_02324
OG0001192	Prbk.g_02180	Syam.g_02330
OG0001193	Prbk.g_02218	Syam.g_02355
OG0001194	Prbk.g_02224	Syam.g_02357
OG0001195	Prbk.g_02225	Syam.g_02358
OG0001196	Prbk.g_02261	Syam.g_02429
OG0001197	Prbk.g_02263	Syam.g_02431
OG0001198	Prbk.g_02275	Syam.g_02443
OG0001199	Prbk.g_01314	Syam.g_02068
OG0001200	Prbk.g_01312	Syam.g_02070
OG0001201	Prbk.g_00010	Syam.g_02122
OG0001202	Prbk.g_01254	Syam.g_02255
OG0001203	Prbk.g_01519	Syam.g_00511
OG0001204	Prbk.g_01013	Syam.g_00282
OG0001205	Prbk.g_00318	Syam.g_01852
OG0001206	Prbk.g_02089	Syam.g_01680
OG0001208	Prbk.g_02063	Syam.g_00585
OG0001209	Prbk.g_01083	Syam.g_00654
OG0001210	Prbk.g_01095	Syam.g_00663
OG0001211	Prbk.g_01892	Syam.g_00678
OG0001212	Prbk.g_01140	Syam.g_01717
OG0001213	Prbk.g_02623	Syam.g_01479
OG0001214	Prbk.g_02633	Syam.g_01466
OG0001215	Prbk.g_01816	Syam.g_00808
OG0001216	Prbk.g_00616	Syam.g_01245
OG0001217	Prbk.g_01872	Syam.g_01403
OG0001218	Prbk.g_01205	Syam.g_01662
OG0001219	Prbk.g_02367	Syam.g_01080
OG0001220	Prbk.g_02559	Syam.g_01754
OG0001221	Prbk.g_02420	Syam.g_01334
OG0001222	Prbk.g_02189	Syam.g_01111
OG0001224	Prbk.g_00060	Syam.g_00770
OG0001225	Prbk.g_00058	Syam.g_00772
OG0001226	Prbk.g_01682	Syam.g_01425
OG0001227	Prbk.g_02022	Syam.g_02340
OG0001228	Prbk.g_00183	Syam.g_01858
OG0001229	Prbk.g_00923	Syam.g_00796
OG0001230	Prbk.g_00249	Syam.g_01603
OG0001231	Prbk.g_01637	Syam.g_00017
OG0001232	Prbk.g_01433	Syam.g_02022
OG0001233	Prbk.g_01410	Syam.g_01895
OG0001234	Prbk.g_01921	Syam.g_00306
OG0001235	Prbk.g_00996	Syam.g_00313
OG0001236	Prbk.g_00517	Syam.g_00146
OG0001237	Prbk.g_00524	Syam.g_00141
OG0001238	Prbk.g_02174	Syam.g_02326
OG0001239	Prbk.g_01317	Syam.g_02065
OG0001240	Prbk.g_00027	Syam.g_02105
OG0001241	Prbk.g_00017	Syam.g_02115
OG0001242	Prbk.g_00200	Syam.g_02145
OG0001245	Prbk.g_01693	Syam.g_01057
OG0001246	Prbk.g_01044	Syam.g_00611
OG0001247	Prbk.g_02509	Syam.g_01253
OG0001248	Prbk.g_01805	Syam.g_01256
OG0001249	Prbk.g_00865	Syam.g_00436
OG0001250	Prbk.g_02538	Syam.g_00731
OG0001252	Prbk.g_00065	Syam.g_00763
OG0001253	Prbk.g_01700	Syam.g_01021
OG0001254	Prbk.g_02196	Syam.g_00916
OG0001255	Prbk.g_01776	Syam.g_01056
OG0001258	Prbk.g_00914	Syam.g_01986
OG0001259	Prbk.g_01412	Syam.g_01893
OG0001260	Prbk.g_01382	Syam.g_01912
OG0001261	Prbk.g_00953	Syam.g_00360
OG0001262	Prbk.g_01595	Syam.g_00056
OG0001263	Prbk.g_00543	Syam.g_02159
OG0001265	Prbk.g_00198	Syam.g_02143
OG0001266	Prbk.g_01250	Syam.g_02259
OG0001267	Prbk.g_00417	Syam.g_00230
OG0001268	Prbk.g_00877	Syam.g_00463
OG0001269	Prbk.g_02556	Syam.g_00956
OG0001270	Prbk.g_00330	Syam.g_01871
OG0001271	Prbk.g_02110	Syam.g_01671
OG0001272	Prbk.g_02067	Syam.g_00589
OG0001273	Prbk.g_02626	Syam.g_01472
OG0001274	Prbk.g_00651	Syam.g_02285
OG0001275	Prbk.g_00570	Syam.g_01174
OG0001276	Prbk.g_00587	Syam.g_01190
OG0001277	Prbk.g_02247	Syam.g_02415
OG0001278	Prbk.g_00176	Syam.g_00862
OG0001279	Prbk.g_01933	Syam.g_01590
OG0001280	Prbk.g_01186	Syam.g_01827
OG0001281	Prbk.g_01177	Syam.g_01837
OG0001283	Prbk.g_02256	Syam.g_02424
OG0001285	Prbk.g_01429	Syam.g_02380
OG0001286	Prbk.g_00802	Syam.g_00376
OG0001288	Prbk.g_01534	Syam.g_00102
OG0001290	Prbk.g_00018	Syam.g_02114
OG0001291	Prbk.g_00553	Syam.g_02170
OG0001292	Prbk.g_01007	Syam.g_00276
OG0001293	Prbk.g_00381	Syam.g_00256
OG0001294	Prbk.g_00707	Syam.g_01365
OG0001295	Prbk.g_01098	Syam.g_00665
OG0001297	Prbk.g_01053	Syam.g_00621
OG0001298	Prbk.g_01114	Syam.g_01738
OG0001300	Prbk.g_01801	Syam.g_00800
OG0001301	Prbk.g_01761	Syam.g_00786
OG0001302	Prbk.g_01455	Syam.g_01437
OG0001303	Prbk.g_02365	Syam.g_01082
OG0001307	Prbk.g_01198	Syam.g_00945
OG0001308	Prbk.g_00277	Syam.g_01623
OG0001309	Prbk.g_01059	Syam.g_00628
OG0001311	Prbk.g_00589	Syam.g_01192
OG0001312	Prbk.g_02354	Syam.g_01092
OG0001316	Prbk.g_00560	Syam.g_02176
OG0001319	Prbk.g_00407	Syam.g_00241
OG0001321	Prbk.g_00309	Syam.g_01846
OG0001322	Prbk.g_00308	Syam.g_01845
OG0001323	Prbk.g_01062	Syam.g_00631
OG0001324	Prbk.g_01800	Syam.g_00799
OG0001326	Prbk.g_02231	Syam.g_02370
OG0001328	Prbk.g_02413	Syam.g_01340
OG0001330	Prbk.g_01193	Syam.g_01819
OG0001331	Prbk.g_02047	Syam.g_00569
OG0001332	Prbk.g_02016	Syam.g_01919
OG0001333	Prbk.g_01416	Syam.g_01889
OG0001334	Prbk.g_00849	Syam.g_00405
OG0001335	Prbk.g_00850	Syam.g_00406
OG0001336	Prbk.g_02257	Syam.g_02425
OG0001337	Prbk.g_00859	Syam.g_00402, Syam.g_00424
OG0001339	Prbk.g_00015	Syam.g_02117
OG0001340	Prbk.g_00860	Syam.g_00425
OG0001341	Prbk.g_02519	Syam.g_00795
OG0001344	Prbk.g_00142	Syam.g_01790
OG0001347	Prbk.g_01542	Syam.g_00081
OG0001348	Prbk.g_00671	Syam.g_00750
OG0001351	Prbk.g_00300	Syam.g_01695
OG0001352	Prbk.g_01767	Syam.g_00644
OG0001353	Prbk.g_02529	Syam.g_00742
OG0001354	Prbk.g_02308	Syam.g_01145
OG0001355	Prbk.g_02424	Syam.g_00957
OG0001356	Prbk.g_02191	Syam.g_00751
OG0001357	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701	Syam.g_00449
OG0001358	Prbk.g_02607	Syam.g_01495
OG0001360	Prbk.g_00123	Syam.g_01762
OG0001361	Prbk.g_00102	Syam.g_01767
OG0001362	Prbk.g_00281	Syam.g_01628
OG0001363	Prbk.g_00283	Syam.g_01630
OG0001370	Prbk.g_02516	Syam.g_02033, Syam.g_01536, Syam.g_01942
OG0001372	Prbk.g_01468	Syam.g_00450, Syam.g_00984
OG0001373	Prbk.g_02230	Syam.g_02369
OG0001374	Prbk.g_02238	Syam.g_02377
OG0001376	Prbk.g_02183	Syam.g_02332
OG0001377	Prbk.g_02182	Syam.g_02331
OG0001378	Prbk.g_00337	Syam.g_01872
OG0001379	Prbk.g_01191	Syam.g_01821
OG0001380	Prbk.g_02564	Syam.g_01409
OG0001381	Prbk.g_00629	Syam.g_00939
OG0001382	Prbk.g_00623	Syam.g_01557
OG0001385	Prbk.g_02227	Syam.g_02366
OG0001386	Prbk.g_02228	Syam.g_02367
OG0001387	Prbk.g_02229	Syam.g_02368
OG0001388	Prbk.g_02232	Syam.g_02371
OG0001389	Prbk.g_02233	Syam.g_02372
OG0001390	Prbk.g_02234	Syam.g_02373
OG0001391	Prbk.g_02235	Syam.g_02374
OG0001392	Prbk.g_02236	Syam.g_02375
OG0001393	Prbk.g_02237	Syam.g_02376
OG0001394	Prbk.g_02437	Syam.g_01321
OG0001395	Prbk.g_00600	Syam.g_01225
OG0001396	Prbk.g_01543	Syam.g_00080
OG0001397	Prbk.g_00282	Syam.g_01629
OG0001398	Prbk.g_01694	Syam.g_01052
OG0001400	Prbk.g_00747	Syam.g_00836
OG0001401	Prbk.g_02533	Syam.g_00738, Syam.g_00737
OG0001402	Prbk.g_02612	Syam.g_01490
OG0001405	Prbk.g_00852	Syam.g_00408
OG0001406	Prbk.g_02184	Syam.g_02333
OG0001412	Prbk.g_01541	Syam.g_00082
OG0001414	Prbk.g_01364	Syam.g_00940
OG0001416	Prbk.g_01180	Syam.g_01834
OG0001422	Prbk.g_02082	Syam.g_01822
OG0001423	Prbk.g_02679, Prbk.g_01945	Syam.g_00553, Syam.g_00548
OG0001425	Prbk.g_02177	Syam.g_02329
OG0001434	Prbk.g_02441	Syam.g_01316
OG0001435	Prbk.g_02392	Syam.g_01353
OG0001438	Prbk.g_00432	Syam.g_00215
OG0001441	Prbk.g_01064	Syam.g_00633
OG0001442	Prbk.g_02445	Syam.g_01306
OG0001443	Prbk.g_00922	Syam.g_02335
OG0001444	Prbk.g_00033	Syam.g_02100
OG0001449	Prbk.g_01465	Syam.g_00285
OG0001461	Prbk.g_00296	Syam.g_00928
OG0001462	Prbk.g_01611	Syam.g_00041
OG0001470	Prbk.g_01566	Syam.g_01874
OG0001472	Prbk.g_01841	Syam.g_00833
OG0001474	Prbk.g_00878	Syam.g_00464
OG0001475	Prbk.g_01564	Syam.g_01876
OG0001476	Prbk.g_00148	Syam.g_01784
OG0001477	Prbk.g_01756	Syam.g_00789
OG0001479	Prbk.g_00875	Syam.g_00461
OG0001484	Prbk.g_00625	Syam.g_02378
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syam.g_01661
OG0001488	Prbk.g_00159	Syam.g_01774
OG0001489	Prbk.g_00813	Syam.g_00387
OG0001495	Prbk.g_00994	Syam.g_00318
OG0001496	Prbk.g_01752	Syam.g_00791
OG0001497	Prbk.g_01755	Syam.g_00790
OG0001498	Prbk.g_00363	Syam.g_00490
OG0001508	Prbk.g_01567	Syam.g_01873
OG0001509	Prbk.g_01545, Prbk.g_00223	Syam.g_00091
OG0001510	Prbk.g_01485	Syam.g_00109
OG0001511	Prbk.g_00003	Syam.g_02129
OG0001512	Prbk.g_01517	Syam.g_00512
OG0001514	Prbk.g_01751	Syam.g_00792
OG0001515	Prbk.g_01809	Syam.g_00804
OG0001516	Prbk.g_00716	Syam.g_01374
OG0001517	Prbk.g_00872	Syam.g_00458
OG0001518	Prbk.g_02176	Syam.g_02328
OG0001519	Prbk.g_02187	Syam.g_02337
OG0001527	Prbk.g_01878	Syam.g_00693
OG0001528	Prbk.g_01570	Syam.g_01875
OG0001529	Prbk.g_01605	Syam.g_00047
OG0001530	Prbk.g_00005	Syam.g_02127
OG0001531	Prbk.g_01516	Syam.g_00513
OG0001532	Prbk.g_00136	Syam.g_00897
OG0001533	Prbk.g_00338	Syam.g_01697
OG0001534	Prbk.g_00597	Syam.g_01205
OG0001535	Prbk.g_00585	Syam.g_01188
OG0001536	Prbk.g_02328	Syam.g_01119
OG0001537	Prbk.g_02428	Syam.g_01333
OG0001538	Prbk.g_02473	Syam.g_01285
OG0001539	Prbk.g_02579	Syam.g_01357
OG0001540	Prbk.g_00545	Syam.g_02161
OG0001541	Prbk.g_00787	Syam.g_02229
OG0001542	Prbk.g_01276	Syam.g_02238
OG0001543	Prbk.g_00673	Syam.g_02271
OG0001544	Prbk.g_02186	Syam.g_02336
OG0001545	Prbk.g_02246	Syam.g_02414
OG0001558	Prbk.g_01634	Syam.g_00019
OG0001559	Prbk.g_00006	Syam.g_02126
OG0001560	Prbk.g_00019	Syam.g_02113
OG0001561	Prbk.g_00591	Syam.g_01195
OG0001562	Prbk.g_00577	Syam.g_01180
OG0001563	Prbk.g_00945	Syam.g_00370
OG0001572	Prbk.g_01332	Syam.g_00531
OG0001574	Prbk.g_01880	Syam.g_00691
OG0001575	Prbk.g_01875	Syam.g_00696
OG0001576	Prbk.g_01168	Syam.g_01699
OG0001577	Prbk.g_01023	Syam.g_01799
OG0001579	Prbk.g_00856	Syam.g_00418
OG0001580	Prbk.g_02149	Syam.g_02300
OG0001589	Prbk.g_01408	Syam.g_01897
OG0001591	Prbk.g_02583	Syam.g_01363
OG0001592	Prbk.g_02150	Syam.g_02301
OG0001614	Prbk.g_00229	Syam.g_00123
OG0001616	Prbk.g_01500	Syam.g_00909
OG0001617	Prbk.g_01955	Syam.g_00797
OG0001619	Prbk.g_02338	Syam.g_01108
OG0001620	Prbk.g_00886	Syam.g_00470
OG0001621	Prbk.g_00370	Syam.g_00267
OG0001622	Prbk.g_02255	Syam.g_02423
OG0001627	Prbk.g_02008	Syam.g_01921
OG0001634	Prbk.g_00710	Syam.g_01368
OG0001636	Prbk.g_01612	Syam.g_00040
OG0001637	Prbk.g_01392	Syam.g_01909, Syam.g_01908
OG0001638	Prbk.g_01446	Syam.g_02001
OG0001639	Prbk.g_02005	Syam.g_01924
OG0001640	Prbk.g_00069	Syam.g_00756
OG0001641	Prbk.g_02294	Syam.g_01164
OG0001643	Prbk.g_02636	Syam.g_01463
OG0001652	Prbk.g_01636	Syam.g_00018
OG0001653	Prbk.g_00030	Syam.g_02103, Syam.g_02438
OG0001654	Prbk.g_02007	Syam.g_01922
OG0001655	Prbk.g_00692, Prbk.g_00356	Syam.g_00838, Syam.g_01691
OG0001656	Prbk.g_00855	Syam.g_00413
OG0001657	Prbk.g_00762	Syam.g_02202
OG0001658	Prbk.g_02159	Syam.g_02312
OG0001672	Prbk.g_01306	Syam.g_02076
OG0001673	Prbk.g_01367	Syam.g_00503
OG0001675	Prbk.g_00574, Prbk.g_00576	Syam.g_01178
OG0001676	Prbk.g_00858	Syam.g_00412
OG0001677	Prbk.g_00846	Syam.g_00397
OG0001680	Prbk.g_00385	Syam.g_01778, Syam.g_01777
OG0001691	Prbk.g_02381	Syam.g_01497
OG0001692	Prbk.g_00254	Syam.g_01608
OG0001693	Prbk.g_00358	Syam.g_00775
OG0001694	Prbk.g_00419	Syam.g_00228
OG0001695	Prbk.g_02241	Syam.g_02408
OG0001702	Prbk.g_01293	Syam.g_02094, Syam.g_02095
OG0001703	Prbk.g_02054	Syam.g_00577
OG0001712	Prbk.g_02521	Syam.g_01009
OG0001715	Prbk.g_01712	Syam.g_01411
OG0001716	Prbk.g_02551	Syam.g_00703
OG0001726	Prbk.g_02377	Syam.g_01046
OG0001729	Prbk.g_01511	Syam.g_00516
OG0001730	Prbk.g_01377	Syam.g_00519
OG0001732	Prbk.g_01507	Syam.g_00880
OG0001734	Prbk.g_02553	Syam.g_00702
OG0001735	Prbk.g_00724	Syam.g_01381, Syam.g_01382
OG0001736	Prbk.g_00482	Syam.g_00166, Syam.g_00167
OG0001737	Prbk.g_00437	Syam.g_00209
OG0001738	Prbk.g_00470	Syam.g_00175
OG0001740	Prbk.g_02244	Syam.g_02411
OG0001750	Prbk.g_00032	Syam.g_02101
OG0001751	Prbk.g_01366	Syam.g_00502, Syam.g_01063
OG0001752	Prbk.g_01380	Syam.g_01914
OG0001755	Prbk.g_01058	Syam.g_00627
OG0001759	Prbk.g_01973	Syam.g_00983
OG0001761	Prbk.g_01847	Syam.g_01505
OG0001762	Prbk.g_00567	Syam.g_01171
OG0001763	Prbk.g_02300	Syam.g_01158, Syam.g_01157
OG0001764	Prbk.g_02374	Syam.g_01068
OG0001765	Prbk.g_02590	Syam.g_00950
OG0001766	Prbk.g_00447	Syam.g_00199
OG0001783	Prbk.g_00234	Syam.g_00118
OG0001784	Prbk.g_00037	Syam.g_02096
OG0001786	Prbk.g_01976	Syam.g_01962
OG0001787	Prbk.g_01079	Syam.g_00650
OG0001788	Prbk.g_01082	Syam.g_00653
OG0001789	Prbk.g_01184	Syam.g_01829
OG0001790	Prbk.g_01030	Syam.g_01804
OG0001791	Prbk.g_00150	Syam.g_01782
OG0001792	Prbk.g_00187	Syam.g_00872
OG0001794	Prbk.g_01724	Syam.g_01202
OG0001795	Prbk.g_01787	Syam.g_01940
OG0001796	Prbk.g_00579	Syam.g_01182
OG0001797	Prbk.g_02345	Syam.g_01100
OG0001798	Prbk.g_02614	Syam.g_01487
OG0001799	Prbk.g_02653	Syam.g_01452
OG0001801	Prbk.g_00245	Syam.g_01598
OG0001803	Prbk.g_00322	Syam.g_01856
OG0001804	Prbk.g_00362	Syam.g_00491
OG0001805	Prbk.g_01002	Syam.g_00272
OG0001806	Prbk.g_00408	Syam.g_00240
OG0001808	Prbk.g_00509	Syam.g_00154
OG0001810	Prbk.g_00558	Syam.g_02174
OG0001811	Prbk.g_01279	Syam.g_02235
OG0001812	Prbk.g_02151	Syam.g_02302
OG0001813	Prbk.g_02206	Syam.g_02345
OG0001814	Prbk.g_02264	Syam.g_02432
OG0001815	Prbk.g_02273	Syam.g_02441
OG0001835	Prbk.g_01759	Syam.g_00964
OG0001838	Prbk.g_02286	Syam.g_00008
OG0001839	Prbk.g_01616	Syam.g_00036
OG0001840	Prbk.g_01599	Syam.g_00053
OG0001841	Prbk.g_01591	Syam.g_00060
OG0001843	Prbk.g_00228	Syam.g_00124
OG0001844	Prbk.g_00227	Syam.g_00125
OG0001845	Prbk.g_00221	Syam.g_00126
OG0001846	Prbk.g_00201	Syam.g_02146
OG0001847	Prbk.g_00199	Syam.g_02144
OG0001848	Prbk.g_00195	Syam.g_02140
OG0001849	Prbk.g_01298	Syam.g_02088
OG0001850	Prbk.g_01305	Syam.g_02078
OG0001851	Prbk.g_01310	Syam.g_02072
OG0001852	Prbk.g_01311	Syam.g_02071
OG0001853	Prbk.g_01318	Syam.g_02064
OG0001854	Prbk.g_01370	Syam.g_00507
OG0001856	Prbk.g_00935	Syam.g_01968
OG0001857	Prbk.g_00938	Syam.g_01965
OG0001858	Prbk.g_01995	Syam.g_01935
OG0001859	Prbk.g_02043	Syam.g_00565
OG0001860	Prbk.g_02055	Syam.g_00579
OG0001861	Prbk.g_02068	Syam.g_00590
OG0001862	Prbk.g_02080	Syam.g_00601
OG0001863	Prbk.g_01864	Syam.g_00606
OG0001864	Prbk.g_01093	Syam.g_00661
OG0001865	Prbk.g_01127	Syam.g_01726
OG0001866	Prbk.g_01152	Syam.g_01703
OG0001867	Prbk.g_01162	Syam.g_01507
OG0001868	Prbk.g_01181	Syam.g_01833
OG0001869	Prbk.g_01024	Syam.g_01800
OG0001870	Prbk.g_01016	Syam.g_01792
OG0001871	Prbk.g_00145	Syam.g_01787
OG0001872	Prbk.g_00180	Syam.g_00866
OG0001873	Prbk.g_01499	Syam.g_00908
OG0001874	Prbk.g_00124	Syam.g_00911
OG0001877	Prbk.g_01808	Syam.g_00803
OG0001878	Prbk.g_00571	Syam.g_01175
OG0001879	Prbk.g_00563	Syam.g_01169
OG0001880	Prbk.g_02321	Syam.g_01130
OG0001881	Prbk.g_02322	Syam.g_01127
OG0001882	Prbk.g_02342	Syam.g_01103
OG0001883	Prbk.g_02347	Syam.g_01099
OG0001884	Prbk.g_02356	Syam.g_01090
OG0001885	Prbk.g_02369	Syam.g_01073
OG0001886	Prbk.g_02373	Syam.g_01069
OG0001887	Prbk.g_02412	Syam.g_01341
OG0001888	Prbk.g_02454	Syam.g_01313
OG0001889	Prbk.g_02482	Syam.g_01275
OG0001890	Prbk.g_02545	Syam.g_00724
OG0001891	Prbk.g_02549	Syam.g_00720
OG0001892	Prbk.g_02562	Syam.g_01756
OG0001895	Prbk.g_01939	Syam.g_01594
OG0001896	Prbk.g_00340	Syam.g_01861
OG0001898	Prbk.g_00863	Syam.g_00435
OG0001899	Prbk.g_00955	Syam.g_00358
OG0001900	Prbk.g_00382	Syam.g_00255
OG0001901	Prbk.g_00383	Syam.g_00254
OG0001902	Prbk.g_00424	Syam.g_00223
OG0001903	Prbk.g_00433	Syam.g_00214
OG0001904	Prbk.g_00501	Syam.g_00160
OG0001905	Prbk.g_00511	Syam.g_00152
OG0001906	Prbk.g_00546	Syam.g_02162
OG0001907	Prbk.g_00743	Syam.g_02180
OG0001908	Prbk.g_00788	Syam.g_02231
OG0001909	Prbk.g_01271	Syam.g_02242
OG0001910	Prbk.g_00660	Syam.g_02277
OG0001912	Prbk.g_02170	Syam.g_02321
OG0001913	Prbk.g_02172	Syam.g_02323
OG0001914	Prbk.g_02200	Syam.g_00920
OG0001929	Prbk.g_01584	Syam.g_00067
OG0001932	Prbk.g_00230	Syam.g_00122
OG0001933	Prbk.g_00008	Syam.g_02124
OG0001934	Prbk.g_00023	Syam.g_02109
OG0001935	Prbk.g_01313	Syam.g_02069
OG0001936	Prbk.g_01469	Syam.g_00990
OG0001937	Prbk.g_01984	Syam.g_01952
OG0001940	Prbk.g_01113	Syam.g_01739
OG0001941	Prbk.g_01176	Syam.g_01838
OG0001943	Prbk.g_00151	Syam.g_00842
OG0001946	Prbk.g_01803	Syam.g_00802
OG0001948	Prbk.g_02298	Syam.g_01159
OG0001949	Prbk.g_02312	Syam.g_01139
OG0001950	Prbk.g_02314	Syam.g_01137
OG0001951	Prbk.g_02323	Syam.g_01126
OG0001952	Prbk.g_02343	Syam.g_01102
OG0001953	Prbk.g_02344	Syam.g_01101
OG0001954	Prbk.g_02508	Syam.g_01040
OG0001957	Prbk.g_02620	Syam.g_01482
OG0001958	Prbk.g_00721	Syam.g_01379
OG0001961	Prbk.g_02108	Syam.g_01673
OG0001964	Prbk.g_01919	Syam.g_00304
OG0001965	Prbk.g_00369	Syam.g_01439
OG0001966	Prbk.g_00377	Syam.g_00260
OG0001967	Prbk.g_00379	Syam.g_00258
OG0001968	Prbk.g_00380	Syam.g_00257
OG0001969	Prbk.g_00452	Syam.g_00193
OG0001971	Prbk.g_01273	Syam.g_02240
OG0001972	Prbk.g_00647	Syam.g_02289
OG0001974	Prbk.g_02157	Syam.g_02309
OG0001975	Prbk.g_02199	Syam.g_00919
OG0001976	Prbk.g_02201	Syam.g_00921
OG0001995	Prbk.g_01089	Syam.g_00818
OG0001997	Prbk.g_00034	Syam.g_02099
OG0001999	Prbk.g_01418	Syam.g_01886
OG0002000	Prbk.g_01060	Syam.g_00629
OG0002008	Prbk.g_00569	Syam.g_01173
OG0002010	Prbk.g_01224	Syam.g_01643
OG0002012	Prbk.g_00306, Prbk.g_00830	Syam.g_01051
OG0002013	Prbk.g_00474	Syam.g_00487
OG0002017	Prbk.g_02215	Syam.g_02353
OG0002018	Prbk.g_02243	Syam.g_02410
OG0002037	Prbk.g_02059	Syam.g_00581
OG0002041	Prbk.g_02302	Syam.g_01155
OG0002042	Prbk.g_02318	Syam.g_01133
OG0002044	Prbk.g_02528	Syam.g_00743
OG0002045	Prbk.g_02106	Syam.g_01676
OG0002047	Prbk.g_00366	Syam.g_00486
OG0002048	Prbk.g_00843	Syam.g_00393
OG0002050	Prbk.g_00399	Syam.g_00249
OG0002051	Prbk.g_00786	Syam.g_02228
OG0002113	Prbk.g_01615	Syam.g_00037
OG0002115	Prbk.g_00916	Syam.g_01982
OG0002117	Prbk.g_00154	Syam.g_01781
OG0002118	Prbk.g_01509	Syam.g_00877
OG0002120	Prbk.g_01678	Syam.g_01038
OG0002121	Prbk.g_01959	Syam.g_01393
OG0002124	Prbk.g_02550	Syam.g_00706
OG0002128	Prbk.g_02198	Syam.g_00918
OG0002130	Prbk.g_01185	Syam.g_01828
OG0002154	Prbk.g_00540	Syam.g_02181
OG0002160	Prbk.g_01356	Syam.g_00816
OG0002162	Prbk.g_01107	Syam.g_01746
OG0002167	Prbk.g_01833	Syam.g_00658
OG0002169	Prbk.g_00367	Syam.g_00485
OG0002170	Prbk.g_00868	Syam.g_00453
OG0002174	Prbk.g_02216	Syam.g_01565
OG0002229	Prbk.g_01560	Syam.g_00094
OG0002234	Prbk.g_00621	Syam.g_01421
OG0002236	Prbk.g_02566	Syam.g_00947
OG0002237	Prbk.g_02625	Syam.g_01474
OG0002239	Prbk.g_01204	Syam.g_00922
OG0002279	Prbk.g_00009	Syam.g_02123
OG0002280	Prbk.g_01069	Syam.g_00639
OG0002281	Prbk.g_01112	Syam.g_01740
OG0002285	Prbk.g_02351	Syam.g_01095
OG0002291	Prbk.g_01278	Syam.g_02236
OG0002292	Prbk.g_01262	Syam.g_02247
OG0002328	Prbk.g_00029	Syam.g_02104
OG0002334	Prbk.g_00251	Syam.g_01605
OG0002336	Prbk.g_02115	Syam.g_01666
OG0002337	Prbk.g_00410	Syam.g_00237
OG0002343	Prbk.g_01009	Syam.g_00278
OG0002350	Prbk.g_00862	Syam.g_00433
OG0002434	Prbk.g_01883	Syam.g_00687
OG0002435	Prbk.g_01038	Syam.g_01860
OG0002446	Prbk.g_02117	Syam.g_00447
OG0002449	Prbk.g_02242	Syam.g_02409
OG0002451	Prbk.g_01958	Syam.g_01077, Syam.g_01076
OG0002461	Prbk.g_00302	Syam.g_01001
OG0002563	Prbk.g_00284	Syam.g_01812
OG0002579	Prbk.g_00744	Syam.g_02182
OG0002582	Prbk.g_01546	Syam.g_02035
