Orthogroup	Prbk	Syan
OG0001132	Prbk.g_02595	Syan.g_00100
OG0001133	Prbk.g_02613	Syan.g_00006
OG0001134	Prbk.g_02195	Syan.g_01146
OG0001135	Prbk.g_02197	Syan.g_02542
OG0001136	Prbk.g_01021	Syan.g_02699
OG0001137	Prbk.g_00155	Syan.g_02670
OG0001138	Prbk.g_00137	Syan.g_02638
OG0001139	Prbk.g_00135	Syan.g_02636
OG0001140	Prbk.g_00134	Syan.g_02635
OG0001141	Prbk.g_00133	Syan.g_02625
OG0001142	Prbk.g_00132	Syan.g_02624
OG0001143	Prbk.g_01504	Syan.g_02616
OG0001144	Prbk.g_00188	Syan.g_02596
OG0001145	Prbk.g_01194	Syan.g_01200
OG0001146	Prbk.g_01178	Syan.g_01219
OG0001147	Prbk.g_02120	Syan.g_02842
OG0001148	Prbk.g_02051	Syan.g_02775
OG0001149	Prbk.g_02050	Syan.g_02776
OG0001150	Prbk.g_02049	Syan.g_02777
OG0001151	Prbk.g_02037	Syan.g_02884
OG0001152	Prbk.g_02036	Syan.g_02885
OG0001153	Prbk.g_01217	Syan.g_02828
OG0001154	Prbk.g_01216	Syan.g_02829
OG0001156	Prbk.g_02001	Syan.g_02404
OG0001157	Prbk.g_02596	Syan.g_02403
OG0001158	Prbk.g_02000	Syan.g_02402
OG0001159	Prbk.g_01999	Syan.g_02401
OG0001160	Prbk.g_00934	Syan.g_01377
OG0001161	Prbk.g_02593	Syan.g_01594
OG0001162	Prbk.g_01788	Syan.g_02943
OG0001163	Prbk.g_00920	Syan.g_01385
OG0001164	Prbk.g_00915	Syan.g_01392
OG0001165	Prbk.g_00912	Syan.g_01397
OG0001166	Prbk.g_01438	Syan.g_01430
OG0001167	Prbk.g_01417	Syan.g_00992
OG0001168	Prbk.g_01415	Syan.g_01456
OG0001169	Prbk.g_01413	Syan.g_01458
OG0001170	Prbk.g_01411	Syan.g_01460
OG0001171	Prbk.g_01401	Syan.g_01470
OG0001172	Prbk.g_01908	Syan.g_02110
OG0001173	Prbk.g_01909	Syan.g_02111
OG0001174	Prbk.g_01917	Syan.g_02119
OG0001175	Prbk.g_01918	Syan.g_02120
OG0001176	Prbk.g_00991	Syan.g_02253
OG0001177	Prbk.g_00993	Syan.g_02256
OG0001179	Prbk.g_00962	Syan.g_02218
OG0001180	Prbk.g_00804	Syan.g_02191
OG0001181	Prbk.g_00808	Syan.g_02187
OG0001182	Prbk.g_00817	Syan.g_02179
OG0001183	Prbk.g_00845	Syan.g_02166
OG0001184	Prbk.g_00521	Syan.g_01929
OG0001185	Prbk.g_00231	Syan.g_01902
OG0001186	Prbk.g_01568	Syan.g_01864
OG0001187	Prbk.g_01572	Syan.g_01811
OG0001188	Prbk.g_01576	Syan.g_01806
OG0001189	Prbk.g_01598	Syan.g_01723
OG0001190	Prbk.g_02160	Syan.g_01565
OG0001191	Prbk.g_02173	Syan.g_01578
OG0001192	Prbk.g_02180	Syan.g_01585
OG0001193	Prbk.g_02218	Syan.g_01626
OG0001194	Prbk.g_02224	Syan.g_01627
OG0001195	Prbk.g_02225	Syan.g_01628
OG0001196	Prbk.g_02261	Syan.g_01693
OG0001197	Prbk.g_02263	Syan.g_01695
OG0001198	Prbk.g_02275	Syan.g_01793
OG0001199	Prbk.g_01314	Syan.g_02913
OG0001200	Prbk.g_01312	Syan.g_02915
OG0001201	Prbk.g_00010	Syan.g_02975
OG0001202	Prbk.g_01254	Syan.g_03084
OG0001203	Prbk.g_01519	Syan.g_02426
OG0001204	Prbk.g_01013	Syan.g_02097
OG0001205	Prbk.g_00318	Syan.g_01337
OG0001206	Prbk.g_02089	Syan.g_02880
OG0001207	Prbk.g_02053	Syan.g_02772
OG0001208	Prbk.g_02063	Syan.g_02762
OG0001209	Prbk.g_01083	Syan.g_01163
OG0001210	Prbk.g_01095	Syan.g_00830
OG0001211	Prbk.g_01892	Syan.g_00852
OG0001212	Prbk.g_01140	Syan.g_01002
OG0001213	Prbk.g_02623	Syan.g_01141
OG0001214	Prbk.g_02633	Syan.g_00814
OG0001215	Prbk.g_01816	Syan.g_00539
OG0001216	Prbk.g_00616	Syan.g_00319
OG0001217	Prbk.g_01872	Syan.g_00617
OG0001218	Prbk.g_01205	Syan.g_02837
OG0001219	Prbk.g_02367	Syan.g_00477
OG0001220	Prbk.g_02559	Syan.g_00203
OG0001221	Prbk.g_02420	Syan.g_01446
OG0001222	Prbk.g_02189	Syan.g_00552
OG0001223	Prbk.g_02299	Syan.g_00599
OG0001224	Prbk.g_00060	Syan.g_00294
OG0001225	Prbk.g_00058	Syan.g_00292
OG0001226	Prbk.g_01682	Syan.g_02922
OG0001227	Prbk.g_02022	Syan.g_00940
OG0001228	Prbk.g_00183	Syan.g_01938
OG0001229	Prbk.g_00923	Syan.g_02631
OG0001230	Prbk.g_00249	Syan.g_01288
OG0001231	Prbk.g_01637	Syan.g_01764
OG0001232	Prbk.g_01433	Syan.g_01439
OG0001233	Prbk.g_01410	Syan.g_01461
OG0001234	Prbk.g_01921	Syan.g_01995
OG0001235	Prbk.g_00996	Syan.g_02130
OG0001236	Prbk.g_00517	Syan.g_01933
OG0001237	Prbk.g_00524	Syan.g_01928
OG0001239	Prbk.g_01317	Syan.g_02910
OG0001240	Prbk.g_00027	Syan.g_02963
OG0001242	Prbk.g_00200	Syan.g_02297
OG0001243	Prbk.g_00541	Syan.g_02289
OG0001245	Prbk.g_01693	Syan.g_00179
OG0001246	Prbk.g_01044	Syan.g_02734
OG0001247	Prbk.g_02509	Syan.g_00199
OG0001249	Prbk.g_00865	Syan.g_02150
OG0001250	Prbk.g_02538	Syan.g_00382
OG0001252	Prbk.g_00065	Syan.g_00304
OG0001253	Prbk.g_01700	Syan.g_00099
OG0001254	Prbk.g_02196	Syan.g_01148
OG0001258	Prbk.g_00914	Syan.g_01395
OG0001259	Prbk.g_01412	Syan.g_01459
OG0001260	Prbk.g_01382	Syan.g_01478
OG0001261	Prbk.g_00953	Syan.g_02209
OG0001262	Prbk.g_01595	Syan.g_01721
OG0001263	Prbk.g_00543	Syan.g_02286
OG0001265	Prbk.g_00198	Syan.g_02299
OG0001266	Prbk.g_01250	Syan.g_03088
OG0001267	Prbk.g_00417	Syan.g_02023
OG0001268	Prbk.g_00877	Syan.g_02138
OG0001270	Prbk.g_00330	Syan.g_02393
OG0001271	Prbk.g_02110	Syan.g_02849
OG0001272	Prbk.g_02067	Syan.g_02758
OG0001274	Prbk.g_00651	Syan.g_01528
OG0001275	Prbk.g_00570	Syan.g_00628
OG0001276	Prbk.g_00587	Syan.g_00360
OG0001277	Prbk.g_02247	Syan.g_00007
OG0001278	Prbk.g_00176	Syan.g_02585
OG0001279	Prbk.g_01933	Syan.g_01306
OG0001281	Prbk.g_01177	Syan.g_01220
OG0001283	Prbk.g_02256	Syan.g_01687
OG0001285	Prbk.g_01429	Syan.g_00977
OG0001286	Prbk.g_00802	Syan.g_02193
OG0001291	Prbk.g_00553	Syan.g_02273
OG0001292	Prbk.g_01007	Syan.g_02091
OG0001293	Prbk.g_00381	Syan.g_02051
OG0001294	Prbk.g_00707	Syan.g_00758
OG0001295	Prbk.g_01098	Syan.g_00836
OG0001297	Prbk.g_01053	Syan.g_02724
OG0001298	Prbk.g_01114	Syan.g_00944
OG0001303	Prbk.g_02365	Syan.g_00479
OG0001308	Prbk.g_00277	Syan.g_01248
OG0001309	Prbk.g_01059	Syan.g_01196
OG0001310	Prbk.g_01444	Syan.g_01422
OG0001311	Prbk.g_00589	Syan.g_00358
OG0001312	Prbk.g_02354	Syan.g_00496
OG0001313	Prbk.g_02099	Syan.g_02860
OG0001319	Prbk.g_00407	Syan.g_02034
OG0001323	Prbk.g_01062	Syan.g_01193
OG0001326	Prbk.g_02231	Syan.g_01636
OG0001328	Prbk.g_02413	Syan.g_02675
OG0001329	Prbk.g_01661	Syan.g_00838
OG0001330	Prbk.g_01193	Syan.g_01202
OG0001331	Prbk.g_02047	Syan.g_02779
OG0001332	Prbk.g_02016	Syan.g_00412
OG0001333	Prbk.g_01416	Syan.g_01455
OG0001336	Prbk.g_02257	Syan.g_01688
OG0001337	Prbk.g_00859	Syan.g_02151
OG0001341	Prbk.g_02519	Syan.g_00524
OG0001347	Prbk.g_01542	Syan.g_01852
OG0001351	Prbk.g_00300	Syan.g_02804
OG0001353	Prbk.g_02529	Syan.g_00372
OG0001354	Prbk.g_02308	Syan.g_00585
OG0001356	Prbk.g_02191	Syan.g_00067
OG0001357	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701	Syan.g_01250
OG0001358	Prbk.g_02607	Syan.g_00017
OG0001360	Prbk.g_00123	Syan.g_02653
OG0001361	Prbk.g_00102	Syan.g_02658
OG0001365	Prbk.g_02165	Syan.g_01570
OG0001366	Prbk.g_02118, Prbk.g_02671	Syan.g_00616
OG0001366	Prbk.g_01435	Syan.g_01433
OG0001369	Prbk.g_00028	Syan.g_02962
OG0001371	Prbk.g_01361	Syan.g_02927, Syan.g_02928
OG0001373	Prbk.g_02230	Syan.g_01635
OG0001374	Prbk.g_02238	Syan.g_01644
OG0001376	Prbk.g_02183	Syan.g_00511
OG0001377	Prbk.g_02182	Syan.g_00510
OG0001378	Prbk.g_00337	Syan.g_02392
OG0001379	Prbk.g_01191	Syan.g_01206
OG0001380	Prbk.g_02564	Syan.g_00442
OG0001382	Prbk.g_00623	Syan.g_00680
OG0001383	Prbk.g_01513	Syan.g_00826
OG0001383	Prbk.g_01512	Syan.g_01507, Syan.g_02439
OG0001385	Prbk.g_02227	Syan.g_01632
OG0001386	Prbk.g_02228	Syan.g_01633
OG0001387	Prbk.g_02229	Syan.g_01634
OG0001388	Prbk.g_02232	Syan.g_01637
OG0001389	Prbk.g_02233	Syan.g_01639
OG0001390	Prbk.g_02234	Syan.g_01640
OG0001391	Prbk.g_02235	Syan.g_01641
OG0001392	Prbk.g_02236	Syan.g_01642
OG0001393	Prbk.g_02237	Syan.g_01643
OG0001394	Prbk.g_02437	Syan.g_00722
OG0001395	Prbk.g_00600	Syan.g_00340
OG0001396	Prbk.g_01543	Syan.g_01851
OG0001398	Prbk.g_01694	Syan.g_02932
OG0001399	Prbk.g_00834, Prbk.g_00821	Syan.g_02175
OG0001400	Prbk.g_00747	Syan.g_02263
OG0001401	Prbk.g_02533	Syan.g_00376
OG0001402	Prbk.g_02612	Syan.g_00011
OG0001403	Prbk.g_01618	Syan.g_01744
OG0001406	Prbk.g_02184	Syan.g_00512
OG0001409	Prbk.g_00153	Syan.g_00284
OG0001412	Prbk.g_01541	Syan.g_01853
OG0001415	Prbk.g_01135	Syan.g_01004
OG0001416	Prbk.g_01180	Syan.g_00103
OG0001418	Prbk.g_01925	Syan.g_02689
OG0001422	Prbk.g_02082	Syan.g_00645
OG0001423	Prbk.g_02679, Prbk.g_01945	Syan.g_01318
OG0001425	Prbk.g_02177	Syan.g_01584
OG0001426	Prbk.g_02030	Syan.g_01058
OG0001434	Prbk.g_02441	Syan.g_00717
OG0001435	Prbk.g_02392	Syan.g_00745
OG0001437	Prbk.g_01136	Syan.g_01005
OG0001438	Prbk.g_00432	Syan.g_02009
OG0001441	Prbk.g_01064	Syan.g_01191
OG0001442	Prbk.g_02445	Syan.g_00709
OG0001443	Prbk.g_00922	Syan.g_01590
OG0001444	Prbk.g_01493	Syan.g_02956
OG0001444	Prbk.g_00033	Syan.g_02954
OG0001449	Prbk.g_01465	Syan.g_02058
OG0001461	Prbk.g_00296	Syan.g_00657
OG0001462	Prbk.g_01611	Syan.g_01737
OG0001470	Prbk.g_01566	Syan.g_01815
OG0001474	Prbk.g_00878	Syan.g_02137
OG0001475	Prbk.g_01564	Syan.g_01833
OG0001476	Prbk.g_00148	Syan.g_00283
OG0001478	Prbk.g_01288	Syan.g_02251
OG0001478	Prbk.g_02104	Syan.g_02859
OG0001479	Prbk.g_00875	Syan.g_02140
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syan.g_02836
OG0001488	Prbk.g_00159	Syan.g_02666
OG0001489	Prbk.g_00813	Syan.g_02182
OG0001495	Prbk.g_00994	Syan.g_02257
OG0001496	Prbk.g_01752	Syan.g_01154
OG0001497	Prbk.g_01755	Syan.g_01155
OG0001498	Prbk.g_00363	Syan.g_02317
OG0001508	Prbk.g_01567	Syan.g_01814
OG0001509	Prbk.g_00223	Syan.g_01832
OG0001510	Prbk.g_01485	Syan.g_01890
OG0001511	Prbk.g_00003	Syan.g_02983
OG0001512	Prbk.g_01517	Syan.g_02428
OG0001513	Prbk.g_01680	Syan.g_03078
OG0001515	Prbk.g_01809	Syan.g_00505
OG0001516	Prbk.g_00716	Syan.g_00767, Syan.g_00172
OG0001517	Prbk.g_00872	Syan.g_02143
OG0001518	Prbk.g_02176	Syan.g_01582
OG0001519	Prbk.g_02187	Syan.g_01592
OG0001525	Prbk.g_02665	Syan.g_00831
OG0001527	Prbk.g_01878	Syan.g_00867
OG0001528	Prbk.g_01570	Syan.g_01818
OG0001529	Prbk.g_01605	Syan.g_01730
OG0001530	Prbk.g_00005	Syan.g_02981
OG0001531	Prbk.g_01516	Syan.g_01511, Syan.g_02436
OG0001532	Prbk.g_00136	Syan.g_02637
OG0001533	Prbk.g_00338, Prbk.g_01687	Syan.g_02390
OG0001534	Prbk.g_00597	Syan.g_00344
OG0001535	Prbk.g_00585	Syan.g_00362
OG0001536	Prbk.g_02328	Syan.g_00560
OG0001537	Prbk.g_02428	Syan.g_00729
OG0001538	Prbk.g_02473	Syan.g_00685
OG0001539	Prbk.g_02579	Syan.g_00750
OG0001540	Prbk.g_00545	Syan.g_02284
OG0001541	Prbk.g_00787	Syan.g_03048
OG0001542	Prbk.g_01276	Syan.g_03059
OG0001543	Prbk.g_00673	Syan.g_03110
OG0001544	Prbk.g_02186	Syan.g_01591
OG0001545	Prbk.g_02246	Syan.g_01661
OG0001553	Prbk.g_00256	Syan.g_01282
OG0001558	Prbk.g_01634	Syan.g_01760
OG0001559	Prbk.g_00006	Syan.g_02980
OG0001560	Prbk.g_00019	Syan.g_02969
OG0001561	Prbk.g_00591	Syan.g_00356
OG0001562	Prbk.g_00577	Syan.g_00650
OG0001563	Prbk.g_00945	Syan.g_02200
OG0001574	Prbk.g_01880	Syan.g_00865
OG0001575	Prbk.g_01875	Syan.g_00870
OG0001576	Prbk.g_01168	Syan.g_01242
OG0001577	Prbk.g_01023	Syan.g_02701
OG0001580	Prbk.g_02149	Syan.g_01551
OG0001588	Prbk.g_00504	Syan.g_02262
OG0001589	Prbk.g_01408	Syan.g_01463
OG0001590	Prbk.g_02557	Syan.g_00821
OG0001591	Prbk.g_02583	Syan.g_00756
OG0001592	Prbk.g_02150	Syan.g_01552
OG0001614	Prbk.g_00229	Syan.g_01905
OG0001616	Prbk.g_01500	Syan.g_02649
OG0001617	Prbk.g_01955	Syan.g_01033
OG0001618	Prbk.g_00609	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329
OG0001619	Prbk.g_02338	Syan.g_00549
OG0001620	Prbk.g_00886	Syan.g_02131
OG0001621	Prbk.g_00370	Syan.g_02064
OG0001622	Prbk.g_02255	Syan.g_01686
OG0001627	Prbk.g_02008	Syan.g_02410
OG0001634	Prbk.g_00710	Syan.g_00761
OG0001635	Prbk.g_02658	Syan.g_01876
OG0001636	Prbk.g_01612	Syan.g_01738
OG0001637	Prbk.g_01392	Syan.g_01295
OG0001638	Prbk.g_01446	Syan.g_01418
OG0001639	Prbk.g_02005	Syan.g_02407
OG0001640	Prbk.g_00069	Syan.g_00309
OG0001641	Prbk.g_02294	Syan.g_00606
OG0001642	Prbk.g_02555	Syan.g_02603
OG0001643	Prbk.g_02636	Syan.g_00811
OG0001652	Prbk.g_01636	Syan.g_01762
OG0001653	Prbk.g_00030	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Prbk.g_02007	Syan.g_02409
OG0001655	Prbk.g_00692, Prbk.g_00356	Syan.g_00416
OG0001657	Prbk.g_00762	Syan.g_03019
OG0001658	Prbk.g_02159	Syan.g_01564
OG0001671	Prbk.g_00666	Syan.g_01514
OG0001672	Prbk.g_01306	Syan.g_02921
OG0001673	Prbk.g_01367	Syan.g_02896
OG0001675	Prbk.g_00574, Prbk.g_00576	Syan.g_00632
OG0001677	Prbk.g_00846	Syan.g_02165
OG0001680	Prbk.g_00385	Syan.g_01424
OG0001691	Prbk.g_02381	Syan.g_01609
OG0001692	Prbk.g_00254	Syan.g_01284
OG0001693	Prbk.g_00358	Syan.g_00196
OG0001694	Prbk.g_00419	Syan.g_02021
OG0001695	Prbk.g_02241	Syan.g_01656
OG0001702	Prbk.g_01293	Syan.g_02948
OG0001703	Prbk.g_02054	Syan.g_02770
OG0001712	Prbk.g_02521	Syan.g_00786
OG0001714	Prbk.g_01555	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Prbk.g_01712	Syan.g_00415
OG0001716	Prbk.g_02551	Syan.g_00662
OG0001726	Prbk.g_02377	Syan.g_00041
OG0001728	Prbk.g_01565	Syan.g_01799
OG0001729	Prbk.g_01511	Syan.g_01506, Syan.g_02440
OG0001730	Prbk.g_01377	Syan.g_00979
OG0001731	Prbk.g_01992	Syan.g_01353
OG0001732	Prbk.g_01507	Syan.g_01704, Syan.g_02602
OG0001734	Prbk.g_02553	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496
OG0001735	Prbk.g_00724	Syan.g_00775
OG0001737	Prbk.g_00437	Syan.g_02002
OG0001738	Prbk.g_00470	Syan.g_01970
OG0001740	Prbk.g_02244	Syan.g_01659
OG0001747	Prbk.g_00745	Syan.g_02260
OG0001748	Prbk.g_00664	Syan.g_01516
OG0001750	Prbk.g_00032	Syan.g_02955, Syan.g_01139
OG0001751	Prbk.g_01366	Syan.g_02897
OG0001752	Prbk.g_01380	Syan.g_01481
OG0001754	Prbk.g_01389	Syan.g_01297
OG0001755	Prbk.g_01058	Syan.g_02719
OG0001760	Prbk.g_02382, Prbk.g_01812	Syan.g_02362
OG0001761	Prbk.g_01847	Syan.g_00207
OG0001762	Prbk.g_00567	Syan.g_00625
OG0001763	Prbk.g_02300	Syan.g_00598
OG0001764	Prbk.g_02374	Syan.g_00467
OG0001765	Prbk.g_02590	Syan.g_00144
OG0001766	Prbk.g_00447	Syan.g_01996
OG0001768	Prbk.g_01269	Syan.g_03066
OG0001783	Prbk.g_00234	Syan.g_01899
OG0001784	Prbk.g_00037	Syan.g_02950
OG0001785	Prbk.g_01391, Prbk.g_01390	Syan.g_01296
OG0001786	Prbk.g_01976	Syan.g_01372
OG0001787	Prbk.g_01079	Syan.g_01167
OG0001788	Prbk.g_01082	Syan.g_01164
OG0001789	Prbk.g_01184	Syan.g_01212
OG0001790	Prbk.g_01030	Syan.g_02707
OG0001792	Prbk.g_00187	Syan.g_02595
OG0001794	Prbk.g_01724	Syan.g_00347
OG0001796	Prbk.g_00579	Syan.g_00371
OG0001797	Prbk.g_02345	Syan.g_00541
OG0001798	Prbk.g_02614	Syan.g_00990, Syan.g_00005
OG0001799	Prbk.g_02653	Syan.g_00797
OG0001800	Prbk.g_01936	Syan.g_01305
OG0001801	Prbk.g_00245	Syan.g_01293
OG0001803	Prbk.g_00322	Syan.g_01341
OG0001804	Prbk.g_00362	Syan.g_02318
OG0001805	Prbk.g_01002	Syan.g_00039, Syan.g_00262
OG0001806	Prbk.g_00408	Syan.g_02033
OG0001807	Prbk.g_00498	Syan.g_01955
OG0001808	Prbk.g_00509	Syan.g_01948
OG0001809	Prbk.g_00556	Syan.g_02270
OG0001810	Prbk.g_00558	Syan.g_02265
OG0001811	Prbk.g_01279	Syan.g_03056
OG0001812	Prbk.g_02151	Syan.g_01553
OG0001813	Prbk.g_02206	Syan.g_01613
OG0001815	Prbk.g_02273	Syan.g_00525
OG0001837	Prbk.g_00665	Syan.g_01515
OG0001838	Prbk.g_02286	Syan.g_01772
OG0001839	Prbk.g_01616	Syan.g_01742
OG0001840	Prbk.g_01599	Syan.g_01724
OG0001841	Prbk.g_01591	Syan.g_01717
OG0001843	Prbk.g_00228	Syan.g_01906
OG0001844	Prbk.g_00227	Syan.g_01907
OG0001845	Prbk.g_00221	Syan.g_01911
OG0001846	Prbk.g_00201	Syan.g_02296
OG0001847	Prbk.g_00199	Syan.g_02298
OG0001848	Prbk.g_00195	Syan.g_02302
OG0001849	Prbk.g_01298	Syan.g_02941
OG0001850	Prbk.g_01305	Syan.g_02923
OG0001851	Prbk.g_01310	Syan.g_02917
OG0001852	Prbk.g_01311	Syan.g_02916
OG0001853	Prbk.g_01318	Syan.g_02909
OG0001854	Prbk.g_01370	Syan.g_02424
OG0001856	Prbk.g_00935	Syan.g_01376
OG0001857	Prbk.g_00938	Syan.g_01373
OG0001858	Prbk.g_01995	Syan.g_01347
OG0001859	Prbk.g_02043	Syan.g_02783
OG0001860	Prbk.g_02055	Syan.g_02768
OG0001861	Prbk.g_02068	Syan.g_02757
OG0001862	Prbk.g_02080	Syan.g_02745
OG0001863	Prbk.g_01864	Syan.g_02739
OG0001864	Prbk.g_01093	Syan.g_01158
OG0001865	Prbk.g_01127	Syan.g_00957
OG0001866	Prbk.g_01152	Syan.g_01019
OG0001867	Prbk.g_01162	Syan.g_01021
OG0001868	Prbk.g_01181	Syan.g_01217
OG0001869	Prbk.g_01024	Syan.g_02702
OG0001870	Prbk.g_01016	Syan.g_02692
OG0001871	Prbk.g_00145	Syan.g_02684
OG0001872	Prbk.g_00180	Syan.g_02589
OG0001873	Prbk.g_01499	Syan.g_02648
OG0001874	Prbk.g_00124	Syan.g_02651
OG0001877	Prbk.g_01808	Syan.g_00504
OG0001878	Prbk.g_00571	Syan.g_00629
OG0001879	Prbk.g_00563	Syan.g_00621
OG0001880	Prbk.g_02321	Syan.g_00569
OG0001881	Prbk.g_02322	Syan.g_00568
OG0001882	Prbk.g_02342	Syan.g_00544
OG0001883	Prbk.g_02347	Syan.g_00529
OG0001884	Prbk.g_02356	Syan.g_00494
OG0001885	Prbk.g_02369	Syan.g_00473
OG0001886	Prbk.g_02373	Syan.g_00468
OG0001887	Prbk.g_02412	Syan.g_02677
OG0001888	Prbk.g_02454	Syan.g_00716
OG0001889	Prbk.g_02482	Syan.g_00674
OG0001890	Prbk.g_02545	Syan.g_00394
OG0001891	Prbk.g_02549	Syan.g_00399
OG0001892	Prbk.g_02562	Syan.g_00516
OG0001893	Prbk.g_02615	Syan.g_00004
OG0001894	Prbk.g_02630	Syan.g_00817
OG0001895	Prbk.g_01939	Syan.g_01300
OG0001896	Prbk.g_00340	Syan.g_02388
OG0001897	Prbk.g_00880	Syan.g_02134
OG0001898	Prbk.g_00863	Syan.g_02153
OG0001899	Prbk.g_00955	Syan.g_02211
OG0001900	Prbk.g_00382	Syan.g_02049
OG0001901	Prbk.g_00383	Syan.g_02048
OG0001902	Prbk.g_00424	Syan.g_02017
OG0001903	Prbk.g_00433	Syan.g_02008
OG0001904	Prbk.g_00501	Syan.g_01952
OG0001905	Prbk.g_00511	Syan.g_01942
OG0001906	Prbk.g_00546	Syan.g_02282
OG0001907	Prbk.g_00743	Syan.g_00148
OG0001908	Prbk.g_00788	Syan.g_03050
OG0001909	Prbk.g_01271	Syan.g_03064
OG0001910	Prbk.g_00660	Syan.g_01520
OG0001912	Prbk.g_02170	Syan.g_01575
OG0001913	Prbk.g_02172	Syan.g_01577
OG0001914	Prbk.g_02200	Syan.g_01144
OG0001929	Prbk.g_01584	Syan.g_01710
OG0001932	Prbk.g_00230	Syan.g_01904
OG0001933	Prbk.g_00008	Syan.g_02976
OG0001934	Prbk.g_00023	Syan.g_02968
OG0001935	Prbk.g_01313	Syan.g_02914
OG0001936	Prbk.g_01469	Syan.g_00425
OG0001937	Prbk.g_01984	Syan.g_01361
OG0001938	Prbk.g_02057	Syan.g_02766
OG0001939	Prbk.g_02683	Syan.g_01324
OG0001940	Prbk.g_01113	Syan.g_00941
OG0001941	Prbk.g_01176	Syan.g_01221
OG0001943	Prbk.g_00151	Syan.g_02630
OG0001944	Prbk.g_01669	Syan.g_02679
OG0001947	Prbk.g_00071	Syan.g_03108
OG0001948	Prbk.g_02298	Syan.g_00600
OG0001949	Prbk.g_02312	Syan.g_00578
OG0001950	Prbk.g_02314	Syan.g_00576
OG0001951	Prbk.g_02323	Syan.g_00567
OG0001952	Prbk.g_02343	Syan.g_00543
OG0001953	Prbk.g_02344	Syan.g_00542
OG0001954	Prbk.g_02508	Syan.g_00547
OG0001955	Prbk.g_02552	Syan.g_00517
OG0001957	Prbk.g_02620	Syan.g_01137
OG0001958	Prbk.g_00721	Syan.g_00773
OG0001960	Prbk.g_01200	Syan.g_02840
OG0001961	Prbk.g_02108	Syan.g_02851
OG0001962	Prbk.g_00698	Syan.g_02328
OG0001964	Prbk.g_01919	Syan.g_02122
OG0001966	Prbk.g_00377	Syan.g_02055
OG0001967	Prbk.g_00379	Syan.g_02053
OG0001968	Prbk.g_00380	Syan.g_02052
OG0001969	Prbk.g_00452	Syan.g_01989
OG0001970	Prbk.g_00548	Syan.g_02280
OG0001971	Prbk.g_01273	Syan.g_03062
OG0001972	Prbk.g_00647	Syan.g_01532
OG0001974	Prbk.g_02157	Syan.g_00279
OG0001975	Prbk.g_02199	Syan.g_01145
OG0001976	Prbk.g_02201	Syan.g_01143
OG0001977	Prbk.g_02212	Syan.g_01621
OG0001995	Prbk.g_01089	Syan.g_02683
OG0001996	Prbk.g_01620	Syan.g_01746
OG0001997	Prbk.g_00034	Syan.g_02953
OG0001999	Prbk.g_01418	Syan.g_01453
OG0002000	Prbk.g_01060	Syan.g_01195
OG0002002	Prbk.g_00181	Syan.g_02590
OG0002003	Prbk.g_01813	Syan.g_00010
OG0002004	Prbk.g_01826	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Prbk.g_00072	Syan.g_02104, Syan.g_03107
OG0002007	Prbk.g_00073	Syan.g_00310
OG0002008	Prbk.g_00569	Syan.g_00627
OG0002009	Prbk.g_02431	Syan.g_00726
OG0002010	Prbk.g_01224	Syan.g_02819
OG0002011	Prbk.g_00359	Syan.g_02576
OG0002013	Prbk.g_00474	Syan.g_02930
OG0002014	Prbk.g_00486	Syan.g_01958
OG0002016	Prbk.g_00667	Syan.g_03114
OG0002017	Prbk.g_02215	Syan.g_01624
OG0002018	Prbk.g_02243	Syan.g_01658
OG0002037	Prbk.g_02059	Syan.g_02857
OG0002039	Prbk.g_00160	Syan.g_02665
OG0002040	Prbk.g_00107	Syan.g_02663
OG0002041	Prbk.g_02302	Syan.g_00596
OG0002042	Prbk.g_02318	Syan.g_00572
OG0002043	Prbk.g_02363	Syan.g_00483
OG0002044	Prbk.g_02528	Syan.g_00652
OG0002046	Prbk.g_02103	Syan.g_02870
OG0002047	Prbk.g_00366	Syan.g_02314
OG0002048	Prbk.g_00843	Syan.g_02169
OG0002050	Prbk.g_00399	Syan.g_02042
OG0002051	Prbk.g_00786	Syan.g_03047
OG0002052	Prbk.g_02188	Syan.g_00061
OG0002111	Prbk.g_02674	Syan.g_00413
OG0002113	Prbk.g_01615	Syan.g_01741
OG0002115	Prbk.g_00916	Syan.g_01391
OG0002117	Prbk.g_00154	Syan.g_02673
OG0002118	Prbk.g_01509	Syan.g_02599
OG0002122	Prbk.g_01814	Syan.g_00009
OG0002124	Prbk.g_02550	Syan.g_00400
OG0002126	Prbk.g_00488	Syan.g_00063
OG0002127	Prbk.g_00746	Syan.g_03001, Syan.g_03002
OG0002128	Prbk.g_02198	Syan.g_02541
OG0002130	Prbk.g_01185	Syan.g_01211
OG0002154	Prbk.g_00540	Syan.g_00846
OG0002159	Prbk.g_01492	Syan.g_02957
OG0002160	Prbk.g_01356	Syan.g_01474
