Orthogroup	Prbk	Praj
OG0001128	Prbk.g_00064	Praj.g_01016
OG0001129	Prbk.g_00063	Praj.g_01017
OG0001130	Prbk.g_00062	Praj.g_01018
OG0001131	Prbk.g_00627	Praj.g_00852
OG0001132	Prbk.g_02595	Praj.g_01063
OG0001133	Prbk.g_02613	Praj.g_01040
OG0001134	Prbk.g_02195	Praj.g_01832
OG0001136	Prbk.g_01021	Praj.g_01463
OG0001137	Prbk.g_00155	Praj.g_01452
OG0001138	Prbk.g_00137	Praj.g_01432
OG0001139	Prbk.g_00135	Praj.g_01430
OG0001140	Prbk.g_00134	Praj.g_01429
OG0001141	Prbk.g_00133	Praj.g_01428
OG0001142	Prbk.g_00132	Praj.g_01427
OG0001143	Prbk.g_01504	Praj.g_01420
OG0001144	Prbk.g_00188	Praj.g_01415
OG0001145	Prbk.g_01194	Praj.g_01520
OG0001146	Prbk.g_01178	Praj.g_01532
OG0001147	Prbk.g_02120	Praj.g_01550
OG0001148	Prbk.g_02051	Praj.g_01577
OG0001149	Prbk.g_02050	Praj.g_01578
OG0001150	Prbk.g_02049	Praj.g_01579
OG0001151	Prbk.g_02037	Praj.g_01590
OG0001152	Prbk.g_02036	Praj.g_01591
OG0001153	Prbk.g_01217	Praj.g_01662
OG0001154	Prbk.g_01216	Praj.g_01663
OG0001155	Prbk.g_02004	Praj.g_01679
OG0001156	Prbk.g_02001	Praj.g_01682
OG0001157	Prbk.g_02596	Praj.g_01683
OG0001158	Prbk.g_02000	Praj.g_01684
OG0001159	Prbk.g_01999	Praj.g_01685
OG0001160	Prbk.g_00934	Praj.g_01711
OG0001161	Prbk.g_02593	Praj.g_01499
OG0001162	Prbk.g_01788	Praj.g_01723
OG0001163	Prbk.g_00920	Praj.g_01761
OG0001164	Prbk.g_00915	Praj.g_01765
OG0001165	Prbk.g_00912	Praj.g_01767
OG0001166	Prbk.g_01438	Praj.g_01785
OG0001167	Prbk.g_01417	Praj.g_01803
OG0001168	Prbk.g_01415	Praj.g_01804
OG0001169	Prbk.g_01413	Praj.g_01806
OG0001170	Prbk.g_01411	Praj.g_01808
OG0001171	Prbk.g_01401	Praj.g_01818
OG0001172	Prbk.g_01908	Praj.g_01872
OG0001173	Prbk.g_01909	Praj.g_01873
OG0001174	Prbk.g_01917	Praj.g_01881
OG0001175	Prbk.g_01918	Praj.g_01882
OG0001176	Prbk.g_00991	Praj.g_01893
OG0001177	Prbk.g_00993	Praj.g_01891
OG0001178	Prbk.g_00901	Praj.g_01236
OG0001179	Prbk.g_00962	Praj.g_01935
OG0001180	Prbk.g_00804	Praj.g_01958
OG0001181	Prbk.g_00808	Praj.g_01962
OG0001182	Prbk.g_00817	Praj.g_01970
OG0001183	Prbk.g_00845	Praj.g_01976
OG0001184	Prbk.g_00521	Praj.g_01992
OG0001185	Prbk.g_00231	Praj.g_02007
OG0001186	Prbk.g_01568	Praj.g_02046
OG0001187	Prbk.g_01572	Praj.g_02060
OG0001188	Prbk.g_01576	Praj.g_02062
OG0001189	Prbk.g_01598	Praj.g_02079
OG0001190	Prbk.g_02160	Praj.g_02084
OG0001191	Prbk.g_02173	Praj.g_02094
OG0001192	Prbk.g_02180	Praj.g_02099
OG0001193	Prbk.g_02218	Praj.g_02112
OG0001194	Prbk.g_02224	Praj.g_02113
OG0001195	Prbk.g_02225	Praj.g_02114
OG0001196	Prbk.g_02261	Praj.g_02136
OG0001197	Prbk.g_02263	Praj.g_02138
OG0001198	Prbk.g_02275	Praj.g_02146
OG0001199	Prbk.g_01314	Praj.g_00112
OG0001200	Prbk.g_01312	Praj.g_00114
OG0001201	Prbk.g_00010	Praj.g_00146
OG0001202	Prbk.g_01254	Praj.g_00239
OG0001203	Prbk.g_01519	Praj.g_00278
OG0001204	Prbk.g_01013	Praj.g_00284
OG0001205	Prbk.g_00318	Praj.g_00439
OG0001206	Prbk.g_02089	Praj.g_00458
OG0001207	Prbk.g_02053	Praj.g_00469
OG0001208	Prbk.g_02063	Praj.g_00475
OG0001209	Prbk.g_01083	Praj.g_00526
OG0001210	Prbk.g_01095	Praj.g_00531
OG0001211	Prbk.g_01892	Praj.g_00541
OG0001212	Prbk.g_01140	Praj.g_00583
OG0001213	Prbk.g_02623	Praj.g_00617
OG0001214	Prbk.g_02633	Praj.g_00625
OG0001215	Prbk.g_01816	Praj.g_00683
OG0001216	Prbk.g_00616	Praj.g_00700
OG0001217	Prbk.g_01872	Praj.g_00091
OG0001218	Prbk.g_01205	Praj.g_00740
OG0001219	Prbk.g_02367	Praj.g_00915
OG0001220	Prbk.g_02559	Praj.g_00825
OG0001221	Prbk.g_02420	Praj.g_00899
OG0001222	Prbk.g_02189	Praj.g_00847
OG0001223	Prbk.g_02299	Praj.g_00964
OG0001224	Prbk.g_00060	Praj.g_01020
OG0001225	Prbk.g_00058	Praj.g_01022
OG0001227	Prbk.g_02022	Praj.g_01045
OG0001228	Prbk.g_00183	Praj.g_01411
OG0001229	Prbk.g_00923	Praj.g_01160
OG0001230	Prbk.g_00249	Praj.g_01623
OG0001231	Prbk.g_01637	Praj.g_00744
OG0001232	Prbk.g_01433	Praj.g_01789
OG0001233	Prbk.g_01410	Praj.g_01809
OG0001234	Prbk.g_01921	Praj.g_01884
OG0001235	Prbk.g_00996	Praj.g_01888
OG0001236	Prbk.g_00517	Praj.g_01989
OG0001237	Prbk.g_00524	Praj.g_01993
OG0001238	Prbk.g_02174	Praj.g_02095
OG0001239	Prbk.g_01317	Praj.g_00109
OG0001240	Prbk.g_00027	Praj.g_00131
OG0001241	Prbk.g_00017	Praj.g_00140
OG0001242	Prbk.g_00200	Praj.g_00159
OG0001243	Prbk.g_00541	Praj.g_00166
OG0001245	Prbk.g_01693	Praj.g_01244
OG0001246	Prbk.g_01044	Praj.g_00496
OG0001247	Prbk.g_02509	Praj.g_00676
OG0001248	Prbk.g_01805	Praj.g_00678
OG0001249	Prbk.g_00865	Praj.g_00373
OG0001252	Prbk.g_00065	Praj.g_01015
OG0001253	Prbk.g_01700	Praj.g_01728
OG0001254	Prbk.g_02196	Praj.g_01834
OG0001255	Prbk.g_01776	Praj.g_01477
OG0001259	Prbk.g_01412	Praj.g_01807
OG0001260	Prbk.g_01382	Praj.g_01824
OG0001261	Prbk.g_00953	Praj.g_01943
OG0001262	Prbk.g_01595	Praj.g_02077
OG0001263	Prbk.g_00543	Praj.g_00169
OG0001269	Prbk.g_02556	Praj.g_00824
OG0001273	Prbk.g_02626	Praj.g_00619
OG0001277	Prbk.g_02247	Praj.g_02123
OG0001279	Prbk.g_01933	Praj.g_01155
OG0001280	Prbk.g_01186	Praj.g_01527
OG0001281	Prbk.g_01177	Praj.g_01533
OG0001283	Prbk.g_02256	Praj.g_02132
OG0001285	Prbk.g_01429	Praj.g_01792
OG0001286	Prbk.g_00802	Praj.g_01956
OG0001288	Prbk.g_01534	Praj.g_02025
OG0001290	Prbk.g_00018	Praj.g_00139
OG0001294	Prbk.g_00707	Praj.g_01564, Praj.g_01497
OG0001295	Prbk.g_01098	Praj.g_01485
OG0001297	Prbk.g_01053	Praj.g_00506
OG0001300	Prbk.g_01801	Praj.g_00687
OG0001301	Prbk.g_01761	Praj.g_00689
OG0001302	Prbk.g_01455	Praj.g_00913
OG0001303	Prbk.g_02365	Praj.g_01344
OG0001307	Prbk.g_01198	Praj.g_01547
OG0001308	Prbk.g_00277	Praj.g_01642
OG0001309	Prbk.g_01059	Praj.g_00510
OG0001310	Prbk.g_01444	Praj.g_01779
OG0001311	Prbk.g_00589	Praj.g_00998
OG0001312	Prbk.g_02354	Praj.g_00924
OG0001316	Prbk.g_00560	Praj.g_00180
OG0001321	Prbk.g_00309	Praj.g_00445
OG0001322	Prbk.g_00308	Praj.g_00446
OG0001324	Prbk.g_01800	Praj.g_00688
OG0001326	Prbk.g_02231	Praj.g_01850
OG0001328	Prbk.g_02413	Praj.g_00895
OG0001329	Prbk.g_01661	Praj.g_01727
OG0001330	Prbk.g_01193	Praj.g_01521
OG0001331	Prbk.g_02047	Praj.g_01581
OG0001332	Prbk.g_02016	Praj.g_01677
OG0001334	Prbk.g_00849	Praj.g_01979
OG0001335	Prbk.g_00850	Praj.g_01980
OG0001336	Prbk.g_02257	Praj.g_02133
OG0001337	Prbk.g_00859	Praj.g_00367
OG0001339	Prbk.g_00015	Praj.g_00142
OG0001340	Prbk.g_00860	Praj.g_00368
OG0001341	Prbk.g_02519	Praj.g_00069
OG0001344	Prbk.g_00142	Praj.g_01457
OG0001347	Prbk.g_01542, Prbk.g_00942	Praj.g_02039
OG0001348	Prbk.g_00671	Praj.g_01082
OG0001351	Prbk.g_00300	Praj.g_00448
OG0001352	Prbk.g_01767	Praj.g_00672
OG0001354	Prbk.g_02308	Praj.g_00956
OG0001355	Prbk.g_02424	Praj.g_01726
OG0001356	Prbk.g_02191	Praj.g_01119
OG0001357	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701	Praj.g_01222
OG0001358	Prbk.g_02607	Praj.g_00608
OG0001360	Prbk.g_00123	Praj.g_01439
OG0001362	Prbk.g_00281	Praj.g_01646
OG0001363	Prbk.g_00283	Praj.g_00454
OG0001365	Prbk.g_02165	Praj.g_02088
OG0001366	Prbk.g_02118	Praj.g_01565
OG0001366	Prbk.g_02671	Praj.g_00037, Praj.g_01597
OG0001369	Prbk.g_00028	Praj.g_00130
OG0001370	Prbk.g_02516	Praj.g_01193
OG0001371	Prbk.g_01361	Praj.g_00671
OG0001372	Prbk.g_01468	Praj.g_00042
OG0001373	Prbk.g_02230	Praj.g_01849
OG0001374	Prbk.g_02238	Praj.g_01857
OG0001376	Prbk.g_02183	Praj.g_00854
OG0001377	Prbk.g_02182	Praj.g_00855
OG0001378	Prbk.g_00337	Praj.g_00428
OG0001380	Prbk.g_02564	Praj.g_01484
OG0001381	Prbk.g_00629	Praj.g_01573
OG0001385	Prbk.g_02227	Praj.g_01846
OG0001386	Prbk.g_02228	Praj.g_01847
OG0001387	Prbk.g_02229	Praj.g_01848
OG0001388	Prbk.g_02232	Praj.g_01851
OG0001389	Prbk.g_02233	Praj.g_01852
OG0001390	Prbk.g_02234	Praj.g_01853
OG0001391	Prbk.g_02235	Praj.g_01854
OG0001392	Prbk.g_02236	Praj.g_01855
OG0001393	Prbk.g_02237	Praj.g_01856
OG0001394	Prbk.g_02437	Praj.g_00903
OG0001395	Prbk.g_00600	Praj.g_01009
OG0001396	Prbk.g_01543	Praj.g_02040
OG0001397	Prbk.g_00282	Praj.g_01647
OG0001398	Prbk.g_01694	Praj.g_00717
OG0001401	Prbk.g_02533	Praj.g_00807
OG0001402	Prbk.g_02612	Praj.g_00612
OG0001403	Prbk.g_01618	Praj.g_00030
OG0001405	Prbk.g_00852	Praj.g_00361
OG0001406	Prbk.g_02184	Praj.g_00853
OG0001409	Prbk.g_00153	Praj.g_01453
OG0001410	Prbk.g_01197	Praj.g_01548
OG0001412	Prbk.g_00941	Praj.g_02038
OG0001414	Prbk.g_01364	Praj.g_00268
OG0001415	Prbk.g_01135	Praj.g_00270
OG0001418	Prbk.g_01925	Praj.g_00677
OG0001422	Prbk.g_02082	Praj.g_01041
OG0001423	Prbk.g_02679, Prbk.g_01945	Praj.g_01598
OG0001425	Prbk.g_02177	Praj.g_02098
OG0001431	Prbk.g_01737	Praj.g_01165
OG0001434	Prbk.g_02441	Praj.g_00908
OG0001435	Prbk.g_02392	Praj.g_00883
OG0001437	Prbk.g_01136	Praj.g_00269
OG0001441	Prbk.g_01064	Praj.g_00513
OG0001442	Prbk.g_02445	Praj.g_01612
OG0001443	Prbk.g_00922	Praj.g_01841
OG0001446	Prbk.g_01665	Praj.g_00117
OG0001450	Prbk.g_01827	Praj.g_00680
OG0001451	Prbk.g_00598	Praj.g_00836
OG0001455	Prbk.g_00694	Praj.g_00043
OG0001461	Prbk.g_00296	Praj.g_01381
OG0001463	Prbk.g_00425	Praj.g_00322
OG0001464	Prbk.g_00861	Praj.g_00724
OG0001470	Prbk.g_01566	Praj.g_02057
OG0001472	Prbk.g_01841	Praj.g_00851, Praj.g_01327
OG0001474	Prbk.g_00878	Praj.g_00385
OG0001475	Prbk.g_01564	Praj.g_02052
OG0001476	Prbk.g_00148	Praj.g_01454
OG0001477	Prbk.g_01756	Praj.g_01370
OG0001481	Prbk.g_00303	Praj.g_01031
OG0001484	Prbk.g_00625	Praj.g_01206
OG0001485	Prbk.g_02012	Praj.g_01166
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Praj.g_01670
OG0001488	Prbk.g_00159	Praj.g_01448
OG0001489	Prbk.g_00813	Praj.g_01967
OG0001491	Prbk.g_01642	Praj.g_00909
OG0001495	Prbk.g_00994	Praj.g_01890
OG0001496	Prbk.g_01752	Praj.g_01368
OG0001497	Prbk.g_01755	Praj.g_01369
OG0001498	Prbk.g_00363	Praj.g_00404
OG0001500	Prbk.g_01365	Praj.g_00300
OG0001501	Prbk.g_00169	Praj.g_01218
OG0001503	Prbk.g_01456	Praj.g_01083
OG0001506	Prbk.g_01654	Praj.g_01674
OG0001508	Prbk.g_01567	Praj.g_02053
OG0001510	Prbk.g_01485	Praj.g_02018
OG0001511	Prbk.g_00003	Praj.g_00150
OG0001512	Prbk.g_01517	Praj.g_01746
OG0001513	Prbk.g_01680	Praj.g_00041
OG0001514	Prbk.g_01751	Praj.g_01367
OG0001515	Prbk.g_01809	Praj.g_00685
OG0001516	Prbk.g_00716	Praj.g_00652
OG0001517	Prbk.g_00872	Praj.g_00381
OG0001518	Prbk.g_02176	Praj.g_02097
OG0001519	Prbk.g_02187	Praj.g_02102
OG0001525	Prbk.g_02665	Praj.g_01760, Praj.g_00060
OG0001528	Prbk.g_01570	Praj.g_02056
OG0001529	Prbk.g_01605	Praj.g_00045
OG0001530	Prbk.g_00005	Praj.g_00149
OG0001531	Prbk.g_01516	Praj.g_00279
OG0001532	Prbk.g_00136	Praj.g_01431
OG0001534	Prbk.g_00597	Praj.g_01007
OG0001535	Prbk.g_00585	Praj.g_00996
OG0001536	Prbk.g_02328	Praj.g_00942
OG0001537	Prbk.g_02428	Praj.g_00900
OG0001538	Prbk.g_02473	Praj.g_00774
OG0001539	Prbk.g_02579	Praj.g_00878
OG0001540	Prbk.g_00545	Praj.g_00171
OG0001541	Prbk.g_00787	Praj.g_00219
OG0001542	Prbk.g_01276	Praj.g_00225
OG0001543	Prbk.g_00673	Praj.g_00850
OG0001544	Prbk.g_02186	Praj.g_02101
OG0001545	Prbk.g_02246	Praj.g_02122
OG0001550	Prbk.g_01692	Praj.g_01205
OG0001553	Prbk.g_00256	Praj.g_01629
OG0001555	Prbk.g_01476	Praj.g_01748
OG0001559	Prbk.g_00006	Praj.g_00148
OG0001560	Prbk.g_00019	Praj.g_00138
OG0001561	Prbk.g_00591	Praj.g_01000
OG0001562	Prbk.g_00577	Praj.g_00990
OG0001563	Prbk.g_00945	Praj.g_01951
OG0001569	Prbk.g_02659	Praj.g_01378
OG0001575	Prbk.g_01875	Praj.g_00556
OG0001576	Prbk.g_01168	Praj.g_01541
OG0001577	Prbk.g_01023	Praj.g_01465
OG0001579	Prbk.g_00856	Praj.g_00365
OG0001589	Prbk.g_01408	Praj.g_01811
OG0001591	Prbk.g_02583	Praj.g_00662
OG0001598	Prbk.g_01039	Praj.g_01027
OG0001605	Prbk.g_01656	Praj.g_01056
OG0001634	Prbk.g_00710	Praj.g_00658
OG0001642	Prbk.g_02555	Praj.g_01558
OG0001656	Prbk.g_00855	Praj.g_00364
OG0001661	Prbk.g_01663, Prbk.g_01668	Praj.g_01068
OG0001670	Prbk.g_01742	Praj.g_01322
OG0001673	Prbk.g_01367	Praj.g_00272
OG0001676	Prbk.g_00858	Praj.g_00366
OG0001684	Prbk.g_01128	Praj.g_00374
OG0001691	Prbk.g_02381	Praj.g_01010
OG0001692	Prbk.g_00254	Praj.g_01627
OG0001694	Prbk.g_00419	Praj.g_00317
OG0001695	Prbk.g_02241	Praj.g_02118
OG0001696	Prbk.g_01828	Praj.g_00837
OG0001698	Prbk.g_01771	Praj.g_01600
OG0001703	Prbk.g_02054	Praj.g_00470
OG0001715	Prbk.g_01712	Praj.g_01177
OG0001738	Prbk.g_00470	Praj.g_00355
OG0001740	Prbk.g_02244	Praj.g_02121
OG0001746	Prbk.g_00357	Praj.g_01168
OG0001757	Prbk.g_00171, Prbk.g_01677	Praj.g_01135
OG0001793	Prbk.g_01702	Praj.g_01250
OG0001802	Prbk.g_02116	Praj.g_01972
OG0001810	Prbk.g_00558	Praj.g_00694
OG0001835	Prbk.g_01759	Praj.g_01373
OG0001907	Prbk.g_00743	Praj.g_00181
OG0001954	Prbk.g_02508	Praj.g_01167
OG0001955	Prbk.g_02552	Praj.g_00077
OG0001956	Prbk.g_02569	Praj.g_00830
OG0001963	Prbk.g_00837, Prbk.g_00838	Praj.g_01895
OG0001977	Prbk.g_02212	Praj.g_02108
OG0002018	Prbk.g_02243	Praj.g_02120
OG0002036	Prbk.g_00909	Praj.g_01211
OG0002052	Prbk.g_02188	Praj.g_00848
OG0002164	Prbk.g_01652	Praj.g_01039
OG0002165	Prbk.g_01658	Praj.g_00096
OG0002229	Prbk.g_01560	Praj.g_02033
OG0002232	Prbk.g_01840	Praj.g_00675
OG0002240	Prbk.g_02119	Praj.g_00161
OG0002282	Prbk.g_01648	Praj.g_00860
OG0002283	Prbk.g_01681	Praj.g_01342
OG0002284	Prbk.g_01806	Praj.g_01513
OG0002381	Prbk.g_01522	Praj.g_01551
OG0002383	Prbk.g_00173	Praj.g_01338
OG0002434	Prbk.g_01883	Praj.g_00550
OG0002449	Prbk.g_02242	Praj.g_02119
OG0002493	Prbk.g_01354	Praj.g_01198, Praj.g_01191
OG0002563	Prbk.g_00284	Praj.g_01608
OG0002704	Prbk.g_01559	Praj.g_02032
OG0003410	Prbk.g_00927	Praj.g_01507, Praj.g_00376
OG0004248	Prbk.g_01744	Praj.g_01604
OG0004632	Prbk.g_02691	Praj.g_01596
