Orthogroup	Prbk	Prbm
OG0001079	Prbk.g_02651	Prbm.g_00678
OG0001080	Prbk.g_00738	Prbm.g_00684
OG0001081	Prbk.g_00728	Prbm.g_00686
OG0001082	Prbk.g_00727	Prbm.g_00687
OG0001083	Prbk.g_00719	Prbm.g_00692
OG0001084	Prbk.g_00718	Prbm.g_00693
OG0001085	Prbk.g_00708	Prbm.g_00703
OG0001086	Prbk.g_00706	Prbm.g_00704
OG0001087	Prbk.g_01821	Prbm.g_00725
OG0001088	Prbk.g_01817	Prbm.g_00726
OG0001089	Prbk.g_01764	Prbm.g_00734
OG0001090	Prbk.g_00617	Prbm.g_00743
OG0001091	Prbk.g_00615	Prbm.g_00745
OG0001092	Prbk.g_00614	Prbm.g_00746
OG0001093	Prbk.g_00610	Prbm.g_00751
OG0001094	Prbk.g_02462	Prbm.g_00808
OG0001095	Prbk.g_02481	Prbm.g_00827
OG0001096	Prbk.g_02497	Prbm.g_00842
OG0001097	Prbk.g_02542	Prbm.g_00860
OG0001098	Prbk.g_02379	Prbm.g_00877
OG0001099	Prbk.g_00193	Prbm.g_00914
OG0001100	Prbk.g_02389	Prbm.g_00921
OG0001101	Prbk.g_02390	Prbm.g_00923
OG0001102	Prbk.g_02393	Prbm.g_00926
OG0001103	Prbk.g_02395	Prbm.g_00928
OG0001104	Prbk.g_02452	Prbm.g_00794
OG0001105	Prbk.g_02447	Prbm.g_00798
OG0001106	Prbk.g_02336	Prbm.g_00976
OG0001107	Prbk.g_02326	Prbm.g_00986
OG0001108	Prbk.g_02319	Prbm.g_00990
OG0001109	Prbk.g_02317	Prbm.g_00991
OG0001110	Prbk.g_02315	Prbm.g_00993
OG0001111	Prbk.g_02313	Prbm.g_00994
OG0001112	Prbk.g_02311	Prbm.g_00995
OG0001113	Prbk.g_02310	Prbm.g_00996
OG0001114	Prbk.g_02309	Prbm.g_00997
OG0001115	Prbk.g_02307	Prbm.g_00999
OG0001116	Prbk.g_02306	Prbm.g_01000
OG0001117	Prbk.g_02305	Prbm.g_01001
OG0001118	Prbk.g_02304	Prbm.g_01002
OG0001119	Prbk.g_02303	Prbm.g_01003
OG0001120	Prbk.g_02301	Prbm.g_01004
OG0001122	Prbk.g_00581	Prbm.g_01033
OG0001123	Prbk.g_00588	Prbm.g_01037
OG0001124	Prbk.g_00590	Prbm.g_01039
OG0001125	Prbk.g_00592	Prbm.g_01041
OG0001126	Prbk.g_00068	Prbm.g_01052
OG0001127	Prbk.g_00067	Prbm.g_01053
OG0001128	Prbk.g_00064	Prbm.g_01056
OG0001129	Prbk.g_00063	Prbm.g_01057
OG0001130	Prbk.g_00062	Prbm.g_01058
OG0001131	Prbk.g_00627	Prbm.g_00894
OG0001132	Prbk.g_02595	Prbm.g_01103
OG0001133	Prbk.g_02613	Prbm.g_01079
OG0001134	Prbk.g_02195	Prbm.g_01910
OG0001136	Prbk.g_01021	Prbm.g_01552
OG0001137	Prbk.g_00155	Prbm.g_01539
OG0001138	Prbk.g_00137	Prbm.g_01518
OG0001139	Prbk.g_00135	Prbm.g_01516
OG0001140	Prbk.g_00134	Prbm.g_01515
OG0001141	Prbk.g_00133	Prbm.g_01514
OG0001142	Prbk.g_00132	Prbm.g_01513
OG0001143	Prbk.g_01504	Prbm.g_01506
OG0001144	Prbk.g_00188	Prbm.g_01501
OG0001145	Prbk.g_01194	Prbm.g_01603
OG0001146	Prbk.g_01178	Prbm.g_01615
OG0001147	Prbk.g_02120	Prbm.g_01634
OG0001148	Prbk.g_02051	Prbm.g_01662
OG0001149	Prbk.g_02050	Prbm.g_01663
OG0001150	Prbk.g_02049	Prbm.g_01664
OG0001151	Prbk.g_02037	Prbm.g_01675
OG0001152	Prbk.g_02036	Prbm.g_01676
OG0001153	Prbk.g_01217	Prbm.g_01740
OG0001154	Prbk.g_01216	Prbm.g_01741
OG0001155	Prbk.g_02004	Prbm.g_01757
OG0001156	Prbk.g_02001	Prbm.g_01760
OG0001157	Prbk.g_02596	Prbm.g_01761
OG0001158	Prbk.g_02000	Prbm.g_01762
OG0001159	Prbk.g_01999	Prbm.g_01763
OG0001160	Prbk.g_00934	Prbm.g_01789
OG0001161	Prbk.g_02593	Prbm.g_01586
OG0001162	Prbk.g_01788	Prbm.g_01801
OG0001163	Prbk.g_00920	Prbm.g_01833
OG0001164	Prbk.g_00915	Prbm.g_01837
OG0001165	Prbk.g_00912	Prbm.g_01840
OG0001166	Prbk.g_01438	Prbm.g_01858
OG0001167	Prbk.g_01417	Prbm.g_01876
OG0001168	Prbk.g_01415	Prbm.g_01877
OG0001169	Prbk.g_01413	Prbm.g_01879
OG0001170	Prbk.g_01411	Prbm.g_01881
OG0001171	Prbk.g_01401	Prbm.g_01891
OG0001172	Prbk.g_01908	Prbm.g_01952
OG0001173	Prbk.g_01909	Prbm.g_01953
OG0001174	Prbk.g_01917	Prbm.g_01961
OG0001175	Prbk.g_01918	Prbm.g_01962
OG0001176	Prbk.g_00991	Prbm.g_01974
OG0001177	Prbk.g_00993	Prbm.g_01972
OG0001178	Prbk.g_00901	Prbm.g_01345
OG0001179	Prbk.g_00962	Prbm.g_02016
OG0001180	Prbk.g_00804	Prbm.g_02039
OG0001181	Prbk.g_00808	Prbm.g_02043
OG0001182	Prbk.g_00817	Prbm.g_02052
OG0001183	Prbk.g_00845	Prbm.g_02058
OG0001184	Prbk.g_00521	Prbm.g_02074
OG0001185	Prbk.g_00231	Prbm.g_02089
OG0001186	Prbk.g_01568	Prbm.g_02140
OG0001187	Prbk.g_01572	Prbm.g_02145
OG0001188	Prbk.g_01576	Prbm.g_02147
OG0001189	Prbk.g_01598	Prbm.g_02164
OG0001190	Prbk.g_02160	Prbm.g_02169
OG0001191	Prbk.g_02173	Prbm.g_02179
OG0001192	Prbk.g_02180	Prbm.g_02184
OG0001193	Prbk.g_02218	Prbm.g_02197
OG0001194	Prbk.g_02224	Prbm.g_02198
OG0001195	Prbk.g_02225	Prbm.g_02199
OG0001196	Prbk.g_02261	Prbm.g_02219
OG0001197	Prbk.g_02263	Prbm.g_02221
OG0001198	Prbk.g_02275	Prbm.g_02230
OG0001199	Prbk.g_01314	Prbm.g_00131
OG0001200	Prbk.g_01312	Prbm.g_00133
OG0001201	Prbk.g_00010	Prbm.g_00165
OG0001202	Prbk.g_01254	Prbm.g_00259
OG0001203	Prbk.g_01519	Prbm.g_00298
OG0001204	Prbk.g_01013	Prbm.g_00304
OG0001205	Prbk.g_00318	Prbm.g_00455
OG0001206	Prbk.g_02089	Prbm.g_00491
OG0001207	Prbk.g_02053	Prbm.g_00502
OG0001208	Prbk.g_02063	Prbm.g_00508
OG0001209	Prbk.g_01083	Prbm.g_00568
OG0001210	Prbk.g_01095	Prbm.g_00573
OG0001211	Prbk.g_01892	Prbm.g_00583
OG0001212	Prbk.g_01140	Prbm.g_00626
OG0001213	Prbk.g_02623	Prbm.g_00660
OG0001214	Prbk.g_02633	Prbm.g_00668
OG0001215	Prbk.g_01816	Prbm.g_00727
OG0001216	Prbk.g_00616	Prbm.g_00744
OG0001217	Prbk.g_01872	Prbm.g_00111
OG0001218	Prbk.g_01205	Prbm.g_00785
OG0001219	Prbk.g_02367	Prbm.g_00957
OG0001220	Prbk.g_02559	Prbm.g_00867
OG0001221	Prbk.g_02420	Prbm.g_00941
OG0001222	Prbk.g_02189	Prbm.g_00889
OG0001223	Prbk.g_02299	Prbm.g_01005
OG0001224	Prbk.g_00060	Prbm.g_01060
OG0001225	Prbk.g_00058	Prbm.g_01062
OG0001226	Prbk.g_01682	Prbm.g_01945
OG0001227	Prbk.g_02022	Prbm.g_01085
OG0001228	Prbk.g_00183	Prbm.g_01498
OG0001229	Prbk.g_00923	Prbm.g_01176
OG0001230	Prbk.g_00249	Prbm.g_01701
OG0001231	Prbk.g_01637	Prbm.g_00789
OG0001232	Prbk.g_01433	Prbm.g_01862
OG0001233	Prbk.g_01410	Prbm.g_01882
OG0001234	Prbk.g_01921	Prbm.g_01964
OG0001235	Prbk.g_00996	Prbm.g_01968
OG0001236	Prbk.g_00517	Prbm.g_02071
OG0001237	Prbk.g_00524	Prbm.g_02075
OG0001238	Prbk.g_02174	Prbm.g_02180
OG0001239	Prbk.g_01317	Prbm.g_00128
OG0001240	Prbk.g_00027	Prbm.g_00150
OG0001241	Prbk.g_00017	Prbm.g_00159
OG0001242	Prbk.g_00200	Prbm.g_00178
OG0001243	Prbk.g_00541	Prbm.g_00185
OG0001245	Prbk.g_01693	Prbm.g_01353
OG0001246	Prbk.g_01044	Prbm.g_00538
OG0001247	Prbk.g_02509	Prbm.g_00719
OG0001248	Prbk.g_01805	Prbm.g_00722
OG0001249	Prbk.g_00865	Prbm.g_00395
OG0001252	Prbk.g_00065	Prbm.g_01055
OG0001253	Prbk.g_01700	Prbm.g_01806
OG0001254	Prbk.g_02196	Prbm.g_01912
OG0001255	Prbk.g_01776	Prbm.g_01566
OG0001258	Prbk.g_00914	Prbm.g_01838
OG0001259	Prbk.g_01412	Prbm.g_01880
OG0001260	Prbk.g_01382	Prbm.g_01897
OG0001261	Prbk.g_00953	Prbm.g_02024
OG0001262	Prbk.g_01595	Prbm.g_02162
OG0001263	Prbk.g_00543	Prbm.g_00188
OG0001269	Prbk.g_02556	Prbm.g_00866
OG0001273	Prbk.g_02626	Prbm.g_00662
OG0001277	Prbk.g_02247	Prbm.g_02207
OG0001279	Prbk.g_01933	Prbm.g_01171
OG0001280	Prbk.g_01186	Prbm.g_01610
OG0001283	Prbk.g_02256	Prbm.g_02215
OG0001285	Prbk.g_01429	Prbm.g_01865
OG0001286	Prbk.g_00802	Prbm.g_02037
OG0001288	Prbk.g_01534	Prbm.g_02106
OG0001290	Prbk.g_00018	Prbm.g_00158
OG0001294	Prbk.g_00707	Prbm.g_01649, Prbm.g_01584
OG0001295	Prbk.g_01098	Prbm.g_01574
OG0001297	Prbk.g_01053	Prbm.g_00548
OG0001300	Prbk.g_01801	Prbm.g_00731
OG0001301	Prbk.g_01761	Prbm.g_00733
OG0001302	Prbk.g_01455	Prbm.g_00955
OG0001303	Prbk.g_02365	Prbm.g_01273
OG0001307	Prbk.g_01198	Prbm.g_01631
OG0001308	Prbk.g_00277	Prbm.g_01720
OG0001309	Prbk.g_01059	Prbm.g_00552
OG0001310	Prbk.g_01444	Prbm.g_01852
OG0001311	Prbk.g_00589	Prbm.g_01038
OG0001312	Prbk.g_02354	Prbm.g_00966
OG0001316	Prbk.g_00560	Prbm.g_00199
OG0001321	Prbk.g_00309	Prbm.g_00461
OG0001322	Prbk.g_00308	Prbm.g_00462
OG0001324	Prbk.g_01800	Prbm.g_00732
OG0001326	Prbk.g_02231	Prbm.g_01929
OG0001328	Prbk.g_02413	Prbm.g_00937
OG0001329	Prbk.g_01661	Prbm.g_01805
OG0001330	Prbk.g_01193	Prbm.g_01604
OG0001331	Prbk.g_02047	Prbm.g_01666
OG0001332	Prbk.g_02016	Prbm.g_01755
OG0001334	Prbk.g_00849	Prbm.g_02061
OG0001335	Prbk.g_00850	Prbm.g_02062
OG0001336	Prbk.g_02257	Prbm.g_02216
OG0001337	Prbk.g_00859	Prbm.g_00387
OG0001339	Prbk.g_00015	Prbm.g_00161
OG0001340	Prbk.g_00860	Prbm.g_00388
OG0001341	Prbk.g_02519	Prbm.g_00091
OG0001344	Prbk.g_00142	Prbm.g_01544
OG0001347	Prbk.g_01542, Prbk.g_00942	Prbm.g_02118
OG0001348	Prbk.g_00671	Prbm.g_01122
OG0001351	Prbk.g_00300	Prbm.g_00481
OG0001352	Prbk.g_01767	Prbm.g_00714
OG0001354	Prbk.g_02308	Prbm.g_00998
OG0001355	Prbk.g_02424	Prbm.g_01804
OG0001356	Prbk.g_02191	Prbm.g_01145, Prbm.g_01433
OG0001357	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701	Prbm.g_00463
OG0001360	Prbk.g_00123	Prbm.g_01526
OG0001362	Prbk.g_00281	Prbm.g_01724
OG0001363	Prbk.g_00283	Prbm.g_00487
OG0001365	Prbk.g_02165	Prbm.g_02173
OG0001366	Prbk.g_02118	Prbm.g_01650
OG0001366	Prbk.g_02671	Prbm.g_00039
OG0001369	Prbk.g_00028	Prbm.g_00149
OG0001370	Prbk.g_02516	Prbm.g_01208
OG0001371	Prbk.g_01361	Prbm.g_00713
OG0001372	Prbk.g_01468	Prbm.g_00047
OG0001373	Prbk.g_02230	Prbm.g_01928
OG0001374	Prbk.g_02238	Prbm.g_01936
OG0001376	Prbk.g_02183	Prbm.g_00896
OG0001377	Prbk.g_02182	Prbm.g_00897
OG0001378	Prbk.g_00337	Prbm.g_00443
OG0001380	Prbk.g_02564	Prbm.g_01573
OG0001381	Prbk.g_00629	Prbm.g_01658
OG0001385	Prbk.g_02227	Prbm.g_01925
OG0001386	Prbk.g_02228	Prbm.g_01926
OG0001387	Prbk.g_02229	Prbm.g_01927
OG0001388	Prbk.g_02232	Prbm.g_01930
OG0001389	Prbk.g_02233	Prbm.g_01931
OG0001390	Prbk.g_02234	Prbm.g_01932
OG0001391	Prbk.g_02235	Prbm.g_01933
OG0001392	Prbk.g_02236	Prbm.g_01934
OG0001393	Prbk.g_02237	Prbm.g_01935
OG0001394	Prbk.g_02437	Prbm.g_00945
OG0001395	Prbk.g_00600	Prbm.g_01049
OG0001396	Prbk.g_01543	Prbm.g_02119
OG0001397	Prbk.g_00282	Prbm.g_01725
OG0001398	Prbk.g_01694	Prbm.g_00761
OG0001399	Prbk.g_00834, Prbk.g_00821	Prbm.g_00080
OG0001401	Prbk.g_02533	Prbm.g_01225, Prbm.g_00851
OG0001402	Prbk.g_02612	Prbm.g_00655
OG0001403	Prbk.g_01618	Prbm.g_00030
OG0001405	Prbk.g_00852	Prbm.g_00381
OG0001406	Prbk.g_02184	Prbm.g_00895
OG0001409	Prbk.g_00153	Prbm.g_01540
OG0001410	Prbk.g_01197	Prbm.g_01632
OG0001412	Prbk.g_00941	Prbm.g_02117
OG0001414	Prbk.g_01364	Prbm.g_00288
OG0001415	Prbk.g_01135	Prbm.g_00290
OG0001418	Prbk.g_01925	Prbm.g_00720
OG0001422	Prbk.g_02082	Prbm.g_01080
OG0001425	Prbk.g_02177	Prbm.g_02183
OG0001431	Prbk.g_01737	Prbm.g_01181
OG0001434	Prbk.g_02441	Prbm.g_00949
OG0001435	Prbk.g_02392	Prbm.g_00925
OG0001437	Prbk.g_01136	Prbm.g_00289
OG0001441	Prbk.g_01064	Prbm.g_00555
OG0001442	Prbk.g_02445	Prbm.g_01690
OG0001443	Prbk.g_00922	Prbm.g_01919
OG0001446	Prbk.g_01665	Prbm.g_00136
OG0001450	Prbk.g_01827	Prbm.g_00724
OG0001451	Prbk.g_00598	Prbm.g_00878
OG0001455	Prbk.g_00694	Prbm.g_00048
OG0001461	Prbk.g_00296	Prbm.g_00071
OG0001463	Prbk.g_00425	Prbm.g_00343
OG0001464	Prbk.g_00861	Prbm.g_00768
OG0001470	Prbk.g_01566	Prbm.g_02138, Prbm.g_02128
OG0001472	Prbk.g_01841	Prbm.g_00893
OG0001474	Prbk.g_00878	Prbm.g_00405
OG0001475	Prbk.g_01564	Prbm.g_02136
OG0001476	Prbk.g_00148	Prbm.g_01541
OG0001477	Prbk.g_01756	Prbm.g_01829
OG0001481	Prbk.g_00303	Prbm.g_01071
OG0001484	Prbk.g_00625	Prbm.g_01315
OG0001485	Prbk.g_02012	Prbm.g_01182
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Prbm.g_01748
OG0001488	Prbk.g_00159	Prbm.g_01535
OG0001489	Prbk.g_00813	Prbm.g_02049
OG0001491	Prbk.g_01642	Prbm.g_00950
OG0001495	Prbk.g_00994	Prbm.g_01971
OG0001496	Prbk.g_01752	Prbm.g_01831
OG0001497	Prbk.g_01755	Prbm.g_01830
OG0001498	Prbk.g_00363	Prbm.g_00424
OG0001500	Prbk.g_01365	Prbm.g_00321
OG0001501	Prbk.g_00169	Prbm.g_01326
OG0001503	Prbk.g_01456	Prbm.g_01123
OG0001506	Prbk.g_01654	Prbm.g_01752
OG0001508	Prbk.g_01567	Prbm.g_02139
OG0001509	Prbk.g_01545, Prbk.g_00223	Prbm.g_02121
OG0001510	Prbk.g_01485	Prbm.g_02100
OG0001511	Prbk.g_00003	Prbm.g_00169
OG0001512	Prbk.g_01517	Prbm.g_01824
OG0001513	Prbk.g_01680	Prbm.g_00046
OG0001514	Prbk.g_01751	Prbm.g_01832
OG0001515	Prbk.g_01809	Prbm.g_00729
OG0001516	Prbk.g_00716	Prbm.g_00695
OG0001517	Prbk.g_00872	Prbm.g_00401
OG0001518	Prbk.g_02176	Prbm.g_02182
OG0001519	Prbk.g_02187	Prbm.g_02187
OG0001525	Prbk.g_02665	Prbm.g_00086
OG0001528	Prbk.g_01570	Prbm.g_02137
OG0001529	Prbk.g_01605	Prbm.g_00050
OG0001530	Prbk.g_00005	Prbm.g_00168
OG0001531	Prbk.g_01516	Prbm.g_00299
OG0001532	Prbk.g_00136	Prbm.g_01517
OG0001534	Prbk.g_00597	Prbm.g_01047
OG0001535	Prbk.g_00585	Prbm.g_01036
OG0001536	Prbk.g_02328	Prbm.g_00984
OG0001537	Prbk.g_02428	Prbm.g_00942
OG0001538	Prbk.g_02473	Prbm.g_00819
OG0001539	Prbk.g_02579	Prbm.g_00920
OG0001540	Prbk.g_00545	Prbm.g_00190
OG0001541	Prbk.g_00787	Prbm.g_00239
OG0001542	Prbk.g_01276	Prbm.g_00245
OG0001543	Prbk.g_00673	Prbm.g_00892
OG0001544	Prbk.g_02186	Prbm.g_02186
OG0001545	Prbk.g_02246	Prbm.g_02206
OG0001550	Prbk.g_01692	Prbm.g_01314
OG0001553	Prbk.g_00256	Prbm.g_01707
OG0001555	Prbk.g_01476	Prbm.g_01826
OG0001558	Prbk.g_01634	Prbm.g_01221, Prbm.g_01282
OG0001559	Prbk.g_00006	Prbm.g_00167
OG0001560	Prbk.g_00019	Prbm.g_00157
OG0001561	Prbk.g_00591	Prbm.g_01040
OG0001562	Prbk.g_00577	Prbm.g_01030
OG0001563	Prbk.g_00945	Prbm.g_02032
OG0001569	Prbk.g_02659	Prbm.g_01311
OG0001575	Prbk.g_01875	Prbm.g_00598
OG0001576	Prbk.g_01168	Prbm.g_01623
OG0001577	Prbk.g_01023	Prbm.g_01554
OG0001579	Prbk.g_00856	Prbm.g_00385
OG0001589	Prbk.g_01408	Prbm.g_01884
OG0001591	Prbk.g_02583	Prbm.g_00705
OG0001598	Prbk.g_01039	Prbm.g_01067
OG0001634	Prbk.g_00710	Prbm.g_00701
OG0001642	Prbk.g_02555	Prbm.g_01643
OG0001652	Prbk.g_01636	Prbm.g_01219
OG0001656	Prbk.g_00855	Prbm.g_00384
OG0001661	Prbk.g_01663, Prbk.g_01668	Prbm.g_01108
OG0001671	Prbk.g_00666	Prbm.g_01212
OG0001673	Prbk.g_01367	Prbm.g_00292
OG0001676	Prbk.g_00858	Prbm.g_00386
OG0001684	Prbk.g_01128	Prbm.g_00396
OG0001691	Prbk.g_02381	Prbm.g_01050
OG0001692	Prbk.g_00254	Prbm.g_01705
OG0001694	Prbk.g_00419	Prbm.g_00338
OG0001695	Prbk.g_02241	Prbm.g_02203
OG0001696	Prbk.g_01828	Prbm.g_00879
OG0001698	Prbk.g_01771	Prbm.g_01686
OG0001703	Prbk.g_02054	Prbm.g_00503
OG0001715	Prbk.g_01712	Prbm.g_01192
OG0001740	Prbk.g_02244	Prbm.g_02205
OG0001746	Prbk.g_00357	Prbm.g_01184
OG0001748	Prbk.g_00664	Prbm.g_01213
OG0001757	Prbk.g_00171, Prbk.g_01677	Prbm.g_01152
OG0001793	Prbk.g_01702	Prbm.g_01360
OG0001802	Prbk.g_02116	Prbm.g_02054
OG0001810	Prbk.g_00558	Prbm.g_00738
OG0001835	Prbk.g_01759	Prbm.g_01306
OG0001837	Prbk.g_00665	Prbm.g_01214
OG0001907	Prbk.g_00743	Prbm.g_00200
OG0001954	Prbk.g_02508	Prbm.g_01183
OG0001955	Prbk.g_02552	Prbm.g_00098
OG0001956	Prbk.g_02569	Prbm.g_00872
OG0001962	Prbk.g_00698	Prbm.g_00083
OG0001963	Prbk.g_00837, Prbk.g_00838	Prbm.g_01976
OG0001977	Prbk.g_02212	Prbm.g_02193
OG0002018	Prbk.g_02243	Prbm.g_02204
OG0002036	Prbk.g_00909	Prbm.g_01320
OG0002052	Prbk.g_02188	Prbm.g_00890
OG0002063	Prbk.g_01792	Prbm.g_01468
OG0002164	Prbk.g_01652	Prbm.g_01078
OG0002165	Prbk.g_01658	Prbm.g_00115
OG0002229	Prbk.g_01560	Prbm.g_02113
OG0002232	Prbk.g_01840	Prbm.g_00718
OG0002240	Prbk.g_02119	Prbm.g_00180
OG0002282	Prbk.g_01648	Prbm.g_00902
OG0002283	Prbk.g_01681	Prbm.g_01269
OG0002284	Prbk.g_01806	Prbm.g_01589
OG0002381	Prbk.g_01522	Prbm.g_01636
OG0002383	Prbk.g_00173	Prbm.g_01266
OG0002434	Prbk.g_01883	Prbm.g_00592
OG0002450	Prbk.g_02266	Prbm.g_02224
OG0002493	Prbk.g_01354	Prbm.g_01211, Prbm.g_01206
OG0002582	Prbk.g_01546	Prbm.g_02120
OG0002704	Prbk.g_01559	Prbm.g_02112
OG0002714	Prbk.g_00704	Prbm.g_01305
OG0004632	Prbk.g_02691	Prbm.g_01983
