Orthogroup	Prbk	Syat
OG0001145	Prbk.g_01194	Syat.g_01117
OG0001146	Prbk.g_01178	Syat.g_01158
OG0001147	Prbk.g_02120	Syat.g_01368
OG0001148	Prbk.g_02051	Syat.g_01297
OG0001149	Prbk.g_02050	Syat.g_01298
OG0001150	Prbk.g_02049	Syat.g_01299
OG0001151	Prbk.g_02037	Syat.g_01420
OG0001152	Prbk.g_02036	Syat.g_01421
OG0001153	Prbk.g_01217	Syat.g_01346
OG0001154	Prbk.g_01216	Syat.g_01347
OG0001155	Prbk.g_02004	Syat.g_02774
OG0001156	Prbk.g_02001	Syat.g_02978
OG0001157	Prbk.g_02596	Syat.g_02977
OG0001158	Prbk.g_02000	Syat.g_02976
OG0001159	Prbk.g_01999	Syat.g_02975
OG0001160	Prbk.g_00934	Syat.g_03104
OG0001161	Prbk.g_02593	Syat.g_02384
OG0001162	Prbk.g_01788	Syat.g_01528
OG0001163	Prbk.g_00920	Syat.g_03112
OG0001164	Prbk.g_00915	Syat.g_03116
OG0001165	Prbk.g_00912	Syat.g_03121
OG0001166	Prbk.g_01438	Syat.g_03050
OG0001167	Prbk.g_01417	Syat.g_03019
OG0001168	Prbk.g_01415	Syat.g_03017
OG0001169	Prbk.g_01413	Syat.g_03015
OG0001170	Prbk.g_01411	Syat.g_03013
OG0001171	Prbk.g_01401	Syat.g_03001
OG0001172	Prbk.g_01908	Syat.g_01858
OG0001173	Prbk.g_01909	Syat.g_01857
OG0001174	Prbk.g_01917	Syat.g_01849
OG0001175	Prbk.g_01918	Syat.g_01848
OG0001176	Prbk.g_00991	Syat.g_01831
OG0001178	Prbk.g_00901	Syat.g_03137
OG0001180	Prbk.g_00804	Syat.g_01654
OG0001181	Prbk.g_00808	Syat.g_01650
OG0001182	Prbk.g_00817	Syat.g_01642
OG0001183	Prbk.g_00845	Syat.g_01632
OG0001184	Prbk.g_00521	Syat.g_02160
OG0001185	Prbk.g_00231	Syat.g_02200
OG0001186	Prbk.g_01568	Syat.g_02235
OG0001187	Prbk.g_01572	Syat.g_02256
OG0001188	Prbk.g_01576	Syat.g_02261
OG0001189	Prbk.g_01598	Syat.g_02287
OG0001190	Prbk.g_02160	Syat.g_02692
OG0001191	Prbk.g_02173	Syat.g_02675
OG0001192	Prbk.g_02180	Syat.g_02663
OG0001193	Prbk.g_02218	Syat.g_02513
OG0001194	Prbk.g_02224	Syat.g_02515
OG0001195	Prbk.g_02225	Syat.g_02516
OG0001196	Prbk.g_02261	Syat.g_02398
OG0001197	Prbk.g_02263	Syat.g_02396
OG0001199	Prbk.g_01314	Syat.g_01475
OG0001200	Prbk.g_01312	Syat.g_01477
OG0001201	Prbk.g_00010	Syat.g_01572
OG0001202	Prbk.g_01254	Syat.g_02812
OG0001203	Prbk.g_01519	Syat.g_01447
OG0001204	Prbk.g_01013	Syat.g_01867
OG0001205	Prbk.g_00318	Syat.g_01287
OG0001206	Prbk.g_02089	Syat.g_03268
OG0001207	Prbk.g_02053	Syat.g_03162
OG0001208	Prbk.g_02063	Syat.g_03172
OG0001209	Prbk.g_01083	Syat.g_03273
OG0001210	Prbk.g_01095	Syat.g_00103
OG0001211	Prbk.g_01892	Syat.g_00078
OG0001213	Prbk.g_02623	Syat.g_03289
OG0001214	Prbk.g_02633	Syat.g_00128
OG0001216	Prbk.g_00616	Syat.g_00660
OG0001217	Prbk.g_01872	Syat.g_02587
OG0001218	Prbk.g_01205	Syat.g_01356
OG0001219	Prbk.g_02367	Syat.g_00629
OG0001220	Prbk.g_02559	Syat.g_01534
OG0001222	Prbk.g_02189	Syat.g_00597
OG0001223	Prbk.g_02299	Syat.g_00544
OG0001224	Prbk.g_00060	Syat.g_00804
OG0001225	Prbk.g_00058	Syat.g_00806
OG0001226	Prbk.g_01682	Syat.g_01485
OG0001228	Prbk.g_00183	Syat.g_00938
OG0001229	Prbk.g_00923	Syat.g_00981
OG0001230	Prbk.g_00249	Syat.g_01235
OG0001231	Prbk.g_01637	Syat.g_02327
OG0001232	Prbk.g_01433	Syat.g_03041
OG0001233	Prbk.g_01410	Syat.g_03012
OG0001234	Prbk.g_01921	Syat.g_02092
OG0001235	Prbk.g_00996	Syat.g_01838
OG0001236	Prbk.g_00517	Syat.g_02156
OG0001237	Prbk.g_00524	Syat.g_02161
OG0001238	Prbk.g_02174	Syat.g_02673
OG0001239	Prbk.g_01317	Syat.g_01472
OG0001240	Prbk.g_00027	Syat.g_01554
OG0001241	Prbk.g_00017	Syat.g_01564
OG0001242	Prbk.g_00200	Syat.g_02936
OG0001243	Prbk.g_00541	Syat.g_02928
OG0001245	Prbk.g_01693	Syat.g_00212
OG0001246	Prbk.g_01044	Syat.g_03209
OG0001247	Prbk.g_02509	Syat.g_01019
OG0001248	Prbk.g_01805	Syat.g_03159
OG0001249	Prbk.g_00865	Syat.g_01620
OG0001250	Prbk.g_02538	Syat.g_00739
OG0001252	Prbk.g_00065	Syat.g_00787
OG0001255	Prbk.g_01776	Syat.g_00843
OG0001258	Prbk.g_00914	Syat.g_03119
OG0001259	Prbk.g_01412	Syat.g_03014
OG0001261	Prbk.g_00953	Syat.g_01791
OG0001262	Prbk.g_01595	Syat.g_02285
OG0001263	Prbk.g_00543	Syat.g_02926
OG0001265	Prbk.g_00198	Syat.g_02938
OG0001266	Prbk.g_01250	Syat.g_02808
OG0001267	Prbk.g_00417	Syat.g_02060
OG0001268	Prbk.g_00877	Syat.g_01608
OG0001269	Prbk.g_02556	Syat.g_02369
OG0001270	Prbk.g_00330	Syat.g_02968
OG0001271	Prbk.g_02110	Syat.g_01374
OG0001272	Prbk.g_02067	Syat.g_03176
OG0001274	Prbk.g_00651	Syat.g_02727
OG0001275	Prbk.g_00570	Syat.g_00529
OG0001276	Prbk.g_00587	Syat.g_00705
OG0001277	Prbk.g_02247	Syat.g_03312
OG0001278	Prbk.g_00176	Syat.g_00895
OG0001279	Prbk.g_01933	Syat.g_01252
OG0001281	Prbk.g_01177	Syat.g_01159
OG0001283	Prbk.g_02256	Syat.g_02403
OG0001286	Prbk.g_00802	Syat.g_01656
OG0001288	Prbk.g_01534	Syat.g_02225
OG0001290	Prbk.g_00018	Syat.g_01563
OG0001291	Prbk.g_00553	Syat.g_02916
OG0001292	Prbk.g_01007	Syat.g_01873
OG0001293	Prbk.g_00381	Syat.g_01995
OG0001294	Prbk.g_00707	Syat.g_00409
OG0001295	Prbk.g_01098	Syat.g_00945
OG0001297	Prbk.g_01053	Syat.g_03221
OG0001298	Prbk.g_01114	Syat.g_00043
OG0001300	Prbk.g_01801	Syat.g_01025
OG0001303	Prbk.g_02365	Syat.g_00628
OG0001307	Prbk.g_01198	Syat.g_02082
OG0001308	Prbk.g_00277	Syat.g_01176
OG0001309	Prbk.g_01059	Syat.g_01113
OG0001310	Prbk.g_01444	Syat.g_03066
OG0001311	Prbk.g_00589	Syat.g_00703
OG0001312	Prbk.g_02354	Syat.g_00615
OG0001319	Prbk.g_00407	Syat.g_02048
OG0001323	Prbk.g_01062	Syat.g_01111
OG0001326	Prbk.g_02231	Syat.g_02525
OG0001329	Prbk.g_01661	Syat.g_00097
OG0001331	Prbk.g_02047	Syat.g_01301
OG0001333	Prbk.g_01416	Syat.g_03018
OG0001336	Prbk.g_02257	Syat.g_02402
OG0001337	Prbk.g_00859	Syat.g_01621
OG0001347	Prbk.g_01542	Syat.g_02666
OG0001347	Prbk.g_00942	Syat.g_01136, Syat.g_00583
OG0001348	Prbk.g_00671	Syat.g_03316
OG0001351	Prbk.g_00300	Syat.g_01318
OG0001353	Prbk.g_02529	Syat.g_00717
OG0001354	Prbk.g_02308	Syat.g_00558
OG0001355	Prbk.g_02424	Syat.g_02589
OG0001356	Prbk.g_02191	Syat.g_01035
OG0001358	Prbk.g_02607	Syat.g_03319
OG0001360	Prbk.g_00123	Syat.g_00256
OG0001361	Prbk.g_00102	Syat.g_00293
OG0001365	Prbk.g_02165	Syat.g_02687
OG0001366	Prbk.g_02118, Prbk.g_02671, Prbk.g_01435	Syat.g_03047
OG0001371	Prbk.g_01361	Syat.g_01490
OG0001373	Prbk.g_02230	Syat.g_02524
OG0001374	Prbk.g_02238	Syat.g_02541
OG0001376	Prbk.g_02183	Syat.g_00841
OG0001377	Prbk.g_02182	Syat.g_00842
OG0001378	Prbk.g_00337	Syat.g_02967
OG0001379	Prbk.g_01191	Syat.g_01147
OG0001382	Prbk.g_00623	Syat.g_00101
OG0001383	Prbk.g_01513	Syat.g_01092
OG0001383	Prbk.g_01512	Syat.g_01441
OG0001385	Prbk.g_02227	Syat.g_02521
OG0001386	Prbk.g_02228	Syat.g_02522
OG0001387	Prbk.g_02229	Syat.g_02523
OG0001388	Prbk.g_02232	Syat.g_02526
OG0001389	Prbk.g_02233	Syat.g_02531
OG0001390	Prbk.g_02234	Syat.g_02532
OG0001391	Prbk.g_02235	Syat.g_02533
OG0001392	Prbk.g_02236	Syat.g_02539
OG0001393	Prbk.g_02237	Syat.g_02540
OG0001394	Prbk.g_02437	Syat.g_00450
OG0001396	Prbk.g_01543	Syat.g_02665, Syat.g_01137
OG0001401	Prbk.g_02533	Syat.g_00721
OG0001402	Prbk.g_02612	Syat.g_03314
OG0001403	Prbk.g_01618	Syat.g_02307
OG0001406	Prbk.g_02184	Syat.g_00840
OG0001409	Prbk.g_00153	Syat.g_01007
OG0001412	Prbk.g_00941	Syat.g_01135
OG0001412	Prbk.g_01541	Syat.g_02667
OG0001415	Prbk.g_01135	Syat.g_00017
OG0001416	Prbk.g_01180	Syat.g_02491
OG0001418	Prbk.g_01925	Syat.g_03267
OG0001434	Prbk.g_02441	Syat.g_00455
OG0001435	Prbk.g_02392	Syat.g_00422
OG0001437	Prbk.g_01136	Syat.g_00016
OG0001438	Prbk.g_00432	Syat.g_02076
OG0001441	Prbk.g_01064	Syat.g_01109
OG0001443	Prbk.g_00922	Syat.g_02649
OG0001444	Prbk.g_01493	Syat.g_01547
OG0001449	Prbk.g_01465	Syat.g_00800
OG0001451	Prbk.g_00598	Syat.g_02877
OG0001461	Prbk.g_00296	Syat.g_01945
OG0001462	Prbk.g_01611	Syat.g_02301
OG0001470	Prbk.g_01566	Syat.g_02257, Syat.g_02252
OG0001474	Prbk.g_00878	Syat.g_01607
OG0001475	Prbk.g_01564	Syat.g_01116
OG0001476	Prbk.g_00148	Syat.g_02579, Syat.g_01012
OG0001477	Prbk.g_01756	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Prbk.g_02104	Syat.g_01385
OG0001479	Prbk.g_00875	Syat.g_01610
OG0001484	Prbk.g_00625	Syat.g_02443
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syat.g_01355
OG0001488	Prbk.g_00159	Syat.g_00301
OG0001489	Prbk.g_00813	Syat.g_01645
OG0001495	Prbk.g_00994	Syat.g_01833
OG0001496	Prbk.g_01752	Syat.g_00316
OG0001497	Prbk.g_01755	Syat.g_00317
OG0001498	Prbk.g_00363	Syat.g_02954
OG0001508	Prbk.g_01567	Syat.g_02258
OG0001509	Prbk.g_01545, Prbk.g_00223	Syat.g_01296
OG0001510	Prbk.g_01485	Syat.g_02214
OG0001511	Prbk.g_00003	Syat.g_01580
OG0001512	Prbk.g_01517	Syat.g_01445
OG0001513	Prbk.g_01680	Syat.g_01083
OG0001514	Prbk.g_01751	Syat.g_00315
OG0001515	Prbk.g_01809	Syat.g_00927
OG0001516	Prbk.g_00716	Syat.g_00398
OG0001517	Prbk.g_00872	Syat.g_01613
OG0001518	Prbk.g_02176	Syat.g_02671
OG0001519	Prbk.g_02187	Syat.g_02646
OG0001527	Prbk.g_01878	Syat.g_00064
OG0001528	Prbk.g_01570	Syat.g_01115
OG0001529	Prbk.g_01605	Syat.g_02294
OG0001530	Prbk.g_00005	Syat.g_01578
OG0001531	Prbk.g_01516	Syat.g_01444
OG0001532	Prbk.g_00136	Syat.g_00213
OG0001533	Prbk.g_00338	Syat.g_02966
OG0001533	Prbk.g_01687	Syat.g_02786
OG0001534	Prbk.g_00597	Syat.g_00689
OG0001535	Prbk.g_00585	Syat.g_00707
OG0001536	Prbk.g_02328	Syat.g_00589
OG0001537	Prbk.g_02428	Syat.g_00441
OG0001538	Prbk.g_02473	Syat.g_00484
OG0001539	Prbk.g_02579	Syat.g_00417
OG0001540	Prbk.g_00545	Syat.g_02924
OG0001541	Prbk.g_00787	Syat.g_02847
OG0001542	Prbk.g_01276	Syat.g_02837
OG0001543	Prbk.g_00673	Syat.g_03229
OG0001544	Prbk.g_02186	Syat.g_02647
OG0001545	Prbk.g_02246	Syat.g_02444, Syat.g_02433
OG0001553	Prbk.g_00256	Syat.g_01230
OG0001558	Prbk.g_01634	Syat.g_02323
OG0001559	Prbk.g_00006	Syat.g_01577
OG0001560	Prbk.g_00019	Syat.g_01562
OG0001561	Prbk.g_00591	Syat.g_00701
OG0001562	Prbk.g_00577	Syat.g_00523
OG0001563	Prbk.g_00945	Syat.g_01662
OG0001574	Prbk.g_01880	Syat.g_00066
OG0001575	Prbk.g_01875	Syat.g_00061
OG0001576	Prbk.g_01168	Syat.g_01169
OG0001577	Prbk.g_01023	Syat.g_03255
OG0001580	Prbk.g_02149	Syat.g_02701
OG0001588	Prbk.g_00504	Syat.g_03195, Syat.g_02169
OG0001590	Prbk.g_02557	Syat.g_00112
OG0001591	Prbk.g_02583	Syat.g_00411
OG0001592	Prbk.g_02150	Syat.g_02699
OG0001614	Prbk.g_00229	Syat.g_02197
OG0001615	Prbk.g_02685	Syat.g_00091
OG0001616	Prbk.g_01500	Syat.g_00249
OG0001617	Prbk.g_01955	Syat.g_03212, Syat.g_03299
OG0001618	Prbk.g_00609	Syat.g_02510, Syat.g_00670
OG0001619	Prbk.g_02338	Syat.g_00600
OG0001620	Prbk.g_00886	Syat.g_01601
OG0001621	Prbk.g_00370	Syat.g_01883
OG0001622	Prbk.g_02255	Syat.g_02404
OG0001634	Prbk.g_00710	Syat.g_00404
OG0001635	Prbk.g_02658	Syat.g_02229, Syat.g_01993
OG0001636	Prbk.g_01612	Syat.g_02302
OG0001637	Prbk.g_01392	Syat.g_02788
OG0001638	Prbk.g_01446	Syat.g_03143
OG0001639	Prbk.g_02005	Syat.g_02981
OG0001640	Prbk.g_00069	Syat.g_00792
OG0001641	Prbk.g_02294	Syat.g_00540
OG0001642	Prbk.g_02555	Syat.g_00676
OG0001643	Prbk.g_02636	Syat.g_00131
OG0001652	Prbk.g_01636	Syat.g_02326
OG0001653	Prbk.g_00030	Syat.g_01553
OG0001654	Prbk.g_02007	Syat.g_02983
OG0001657	Prbk.g_00762	Syat.g_02887
OG0001671	Prbk.g_00666	Syat.g_02742
OG0001672	Prbk.g_01306	Syat.g_01483
OG0001673	Prbk.g_01367	Syat.g_01454
OG0001675	Prbk.g_00574, Prbk.g_00576	Syat.g_00525
OG0001677	Prbk.g_00846	Syat.g_01631
OG0001680	Prbk.g_00385	Syat.g_03064
OG0001692	Prbk.g_00254	Syat.g_01231
OG0001694	Prbk.g_00419	Syat.g_02062
OG0001695	Prbk.g_02241	Syat.g_02434
OG0001702	Prbk.g_01293	Syat.g_01533
OG0001703	Prbk.g_02054	Syat.g_03164
OG0001715	Prbk.g_01712	Syat.g_01717
OG0001726	Prbk.g_02377	Syat.g_02003
OG0001729	Prbk.g_01511	Syat.g_01440
OG0001730	Prbk.g_01377	Syat.g_01676
OG0001731	Prbk.g_01992	Syat.g_03081
OG0001732	Prbk.g_01507	Syat.g_02387, Syat.g_00911
OG0001734	Prbk.g_02553	Syat.g_00513, Syat.g_01308
OG0001735	Prbk.g_00724	Syat.g_00345
OG0001736	Prbk.g_00455, Prbk.g_00867, Prbk.g_00482	Syat.g_01254
OG0001737	Prbk.g_00437	Syat.g_02084
OG0001738	Prbk.g_00470	Syat.g_02127
OG0001748	Prbk.g_00664	Syat.g_02740
OG0001750	Prbk.g_00032	Syat.g_01551
OG0001751	Prbk.g_01366	Syat.g_01455
OG0001752	Prbk.g_01380	Syat.g_02991
OG0001754	Prbk.g_01389	Syat.g_02790
OG0001755	Prbk.g_01058	Syat.g_03226
OG0001759	Prbk.g_01973	Syat.g_02466
OG0001760	Prbk.g_02382, Prbk.g_01812	Syat.g_03146
OG0001761	Prbk.g_01847	Syat.g_00819
OG0001762	Prbk.g_00567	Syat.g_00531
OG0001763	Prbk.g_02300	Syat.g_00545
OG0001764	Prbk.g_02374	Syat.g_00639
OG0001766	Prbk.g_00447	Syat.g_02711
OG0001783	Prbk.g_00234	Syat.g_02203
OG0001784	Prbk.g_00037	Syat.g_01536
OG0001786	Prbk.g_01976	Syat.g_03099
OG0001787	Prbk.g_01079	Syat.g_01076
OG0001788	Prbk.g_01082	Syat.g_03272
OG0001789	Prbk.g_01184	Syat.g_01152
OG0001790	Prbk.g_01030	Syat.g_03249
OG0001792	Prbk.g_00187	Syat.g_00905
OG0001796	Prbk.g_00579	Syat.g_00716
OG0001797	Prbk.g_02345	Syat.g_00605, Syat.g_01062
OG0001798	Prbk.g_02614	Syat.g_03310
OG0001800	Prbk.g_01936	Syat.g_01091, Syat.g_01660
OG0001801	Prbk.g_00245	Syat.g_01240
OG0001803	Prbk.g_00322	Syat.g_01291
OG0001804	Prbk.g_00362	Syat.g_02955
OG0001805	Prbk.g_01002	Syat.g_02770, Syat.g_01090
OG0001806	Prbk.g_00408	Syat.g_02050, Syat.g_02049
OG0001807	Prbk.g_00498	Syat.g_02090
OG0001808	Prbk.g_00509	Syat.g_02145
OG0001809	Prbk.g_00556	Syat.g_00435
OG0001811	Prbk.g_01279	Syat.g_02839
OG0001812	Prbk.g_02151	Syat.g_02698
OG0001813	Prbk.g_02206	Syat.g_02490
OG0001814	Prbk.g_02264	Syat.g_02395
OG0001815	Prbk.g_02273	Syat.g_01886, Syat.g_00954
OG0001837	Prbk.g_00665	Syat.g_02741
OG0001839	Prbk.g_01616	Syat.g_02305
OG0001840	Prbk.g_01599	Syat.g_02288
OG0001841	Prbk.g_01591	Syat.g_02280
OG0001842	Prbk.g_01491	Syat.g_02421
OG0001843	Prbk.g_00228	Syat.g_02196
OG0001844	Prbk.g_00227	Syat.g_02195
OG0001845	Prbk.g_00221	Syat.g_02193
OG0001846	Prbk.g_00201	Syat.g_03123, Syat.g_02935
OG0001847	Prbk.g_00199	Syat.g_02937
OG0001848	Prbk.g_00195	Syat.g_02941
OG0001849	Prbk.g_01298	Syat.g_01526
OG0001850	Prbk.g_01305	Syat.g_01486
OG0001851	Prbk.g_01310	Syat.g_01479
OG0001852	Prbk.g_01311	Syat.g_01478
OG0001853	Prbk.g_01318	Syat.g_01471
OG0001854	Prbk.g_01370	Syat.g_01449
OG0001855	Prbk.g_01393	Syat.g_01273
OG0001855	Prbk.g_00265	Syat.g_01363
OG0001856	Prbk.g_00935	Syat.g_03103
OG0001857	Prbk.g_00938	Syat.g_03100
OG0001858	Prbk.g_01995	Syat.g_03076
OG0001859	Prbk.g_02043	Syat.g_01305
OG0001860	Prbk.g_02055	Syat.g_03166
OG0001861	Prbk.g_02068	Syat.g_03177
OG0001862	Prbk.g_02080	Syat.g_03190
OG0001863	Prbk.g_01864	Syat.g_03203
OG0001864	Prbk.g_01093	Syat.g_03282
OG0001866	Prbk.g_01152	Syat.g_00002
OG0001867	Prbk.g_01162	Syat.g_03410
OG0001868	Prbk.g_01181	Syat.g_01156
OG0001869	Prbk.g_01024	Syat.g_03254
OG0001870	Prbk.g_01016	Syat.g_03264
OG0001871	Prbk.g_00145	Syat.g_00312
OG0001872	Prbk.g_00180	Syat.g_00899
OG0001873	Prbk.g_01499	Syat.g_00228
OG0001874	Prbk.g_00124	Syat.g_00251
OG0001877	Prbk.g_01808	Syat.g_00926
OG0001878	Prbk.g_00571	Syat.g_00528
OG0001879	Prbk.g_00563	Syat.g_00533
OG0001880	Prbk.g_02321	Syat.g_00574
OG0001881	Prbk.g_02322	Syat.g_00575
OG0001882	Prbk.g_02342	Syat.g_00602
OG0001883	Prbk.g_02347	Syat.g_00608
OG0001884	Prbk.g_02356	Syat.g_00617
OG0001885	Prbk.g_02369	Syat.g_00632
OG0001886	Prbk.g_02373	Syat.g_00638
OG0001888	Prbk.g_02454	Syat.g_00456
OG0001889	Prbk.g_02482	Syat.g_00498
OG0001890	Prbk.g_02545	Syat.g_00748
OG0001891	Prbk.g_02549	Syat.g_00756
OG0001892	Prbk.g_02562	Syat.g_00982
OG0001893	Prbk.g_02615	Syat.g_03309
OG0001894	Prbk.g_02630	Syat.g_00116
OG0001895	Prbk.g_01939	Syat.g_01244
OG0001896	Prbk.g_00340	Syat.g_02964
OG0001897	Prbk.g_00880	Syat.g_01604
OG0001898	Prbk.g_00863	Syat.g_01622
OG0001899	Prbk.g_00955	Syat.g_01793
OG0001900	Prbk.g_00382	Syat.g_01997
OG0001901	Prbk.g_00383	Syat.g_01998
OG0001902	Prbk.g_00424	Syat.g_02068
OG0001903	Prbk.g_00433	Syat.g_02077
OG0001904	Prbk.g_00501	Syat.g_02141
OG0001905	Prbk.g_00511	Syat.g_02147
OG0001906	Prbk.g_00546	Syat.g_02923
OG0001908	Prbk.g_00788	Syat.g_02845
OG0001909	Prbk.g_01271	Syat.g_02833
OG0001910	Prbk.g_00660	Syat.g_02736
OG0001911	Prbk.g_01337	Syat.g_00260
OG0001912	Prbk.g_02170	Syat.g_02679
OG0001913	Prbk.g_02172	Syat.g_02677
OG0001914	Prbk.g_02200	Syat.g_03287
OG0001929	Prbk.g_01584	Syat.g_02273
OG0001930	Prbk.g_01490	Syat.g_02422
OG0001931	Prbk.g_01489	Syat.g_02424
OG0001932	Prbk.g_00230	Syat.g_02198
OG0001933	Prbk.g_00008	Syat.g_01573
OG0001934	Prbk.g_00023	Syat.g_01559
OG0001935	Prbk.g_01313	Syat.g_01476
OG0001936	Prbk.g_01469	Syat.g_00178
OG0001937	Prbk.g_01984	Syat.g_03089
OG0001938	Prbk.g_02057	Syat.g_03168
OG0001940	Prbk.g_01113	Syat.g_00044
OG0001941	Prbk.g_01176	Syat.g_01160
OG0001943	Prbk.g_00151	Syat.g_00405
OG0001944	Prbk.g_01669	Syat.g_01250
OG0001946	Prbk.g_01803	Syat.g_00972
OG0001948	Prbk.g_02298	Syat.g_00543
OG0001949	Prbk.g_02312	Syat.g_00563
OG0001950	Prbk.g_02314	Syat.g_00565
OG0001951	Prbk.g_02323	Syat.g_00576
OG0001952	Prbk.g_02343	Syat.g_00603
OG0001953	Prbk.g_02344	Syat.g_00604
OG0001955	Prbk.g_02552	Syat.g_01670
OG0001956	Prbk.g_02569	Syat.g_00959
OG0001957	Prbk.g_02620	Syat.g_03304
OG0001958	Prbk.g_00721	Syat.g_00343
OG0001960	Prbk.g_01200	Syat.g_01358
OG0001961	Prbk.g_02108	Syat.g_01376
OG0001964	Prbk.g_01919	Syat.g_01846
OG0001966	Prbk.g_00377	Syat.g_01940
OG0001967	Prbk.g_00379	Syat.g_01942
OG0001968	Prbk.g_00380	Syat.g_01943
OG0001969	Prbk.g_00452	Syat.g_02102
OG0001970	Prbk.g_00548	Syat.g_02921
OG0001971	Prbk.g_01273	Syat.g_02835
OG0001972	Prbk.g_00647	Syat.g_02723
OG0001973	Prbk.g_02131	Syat.g_02714, Syat.g_02718
OG0001975	Prbk.g_02199	Syat.g_03286
OG0001976	Prbk.g_02201	Syat.g_03288
OG0001977	Prbk.g_02212	Syat.g_02506
OG0001995	Prbk.g_01089	Syat.g_02221
OG0001996	Prbk.g_01620	Syat.g_02309
OG0001997	Prbk.g_00034	Syat.g_01549
OG0001999	Prbk.g_01418	Syat.g_03020
OG0002000	Prbk.g_01060	Syat.g_01112
OG0002002	Prbk.g_00181	Syat.g_00900
OG0002003	Prbk.g_01813	Syat.g_01980
OG0002004	Prbk.g_01826	Syat.g_02268
OG0002005	Prbk.g_01830	Syat.g_01991
OG0002006	Prbk.g_00072	Syat.g_02751
OG0002007	Prbk.g_00073	Syat.g_00984
OG0002008	Prbk.g_00569	Syat.g_03284
OG0002009	Prbk.g_02431	Syat.g_00446
OG0002010	Prbk.g_01224	Syat.g_01337
OG0002013	Prbk.g_00474	Syat.g_01504
OG0002016	Prbk.g_00667	Syat.g_02743
OG0002037	Prbk.g_02059	Syat.g_01293
OG0002038	Prbk.g_00147	Syat.g_01251
OG0002039	Prbk.g_00160	Syat.g_00299
OG0002040	Prbk.g_00107	Syat.g_02427
OG0002041	Prbk.g_02302	Syat.g_00547
OG0002042	Prbk.g_02318	Syat.g_00569
OG0002043	Prbk.g_02363	Syat.g_00625
OG0002045	Prbk.g_02106	Syat.g_01381
OG0002046	Prbk.g_02103	Syat.g_01397
OG0002047	Prbk.g_00366	Syat.g_02951
OG0002048	Prbk.g_00843	Syat.g_01636
OG0002050	Prbk.g_00399	Syat.g_02040
OG0002051	Prbk.g_00786	Syat.g_02848
OG0002052	Prbk.g_02188	Syat.g_01022
OG0002110	Prbk.g_02409	Syat.g_02552
OG0002114	Prbk.g_01396	Syat.g_01366
OG0002119	Prbk.g_00126	Syat.g_02752
OG0002120	Prbk.g_01678	Syat.g_02459
OG0002154	Prbk.g_00540	Syat.g_00084
OG0002159	Prbk.g_01492	Syat.g_01548
OG0002160	Prbk.g_01356	Syat.g_02996
OG0002161	Prbk.g_01394	Syat.g_01272
OG0002166	Prbk.g_01818	Syat.g_03397
OG0002167	Prbk.g_01833	Syat.g_01778
OG0002170	Prbk.g_00868	Syat.g_01618
OG0002172	Prbk.g_00663	Syat.g_02739
OG0002173	Prbk.g_00681	Syat.g_02754
OG0002174	Prbk.g_02216	Syat.g_02511
OG0002175	Prbk.g_02129	Syat.g_00267
OG0002229	Prbk.g_01560	Syat.g_02254
OG0002231	Prbk.g_01832	Syat.g_00444, Syat.g_00098
OG0002235	Prbk.g_02446	Syat.g_00462
OG0002238	Prbk.g_00736	Syat.g_00491
OG0002239	Prbk.g_01204	Syat.g_01095
OG0002241	Prbk.g_02102	Syat.g_01398
OG0002243	Prbk.g_02142	Syat.g_02803
OG0002277	Prbk.g_01581	Syat.g_02270
OG0002285	Prbk.g_02351	Syat.g_00612
OG0002286	Prbk.g_02128	Syat.g_00266
OG0002289	Prbk.g_02100	Syat.g_01401
OG0002290	Prbk.g_01372	Syat.g_01453
OG0002292	Prbk.g_01262	Syat.g_02822
OG0002330	Prbk.g_01754	Syat.g_01093
OG0002332	Prbk.g_00737	Syat.g_00492
OG0002333	Prbk.g_00735	Syat.g_00490
OG0002335	Prbk.g_00269	Syat.g_02353, Syat.g_02025
OG0002340	Prbk.g_00689	Syat.g_02781
OG0002341	Prbk.g_02132	Syat.g_02712, Syat.g_02713
OG0002343	Prbk.g_01009	Syat.g_01871
OG0002382	Prbk.g_02070	Syat.g_03179
OG0002385	Prbk.g_02130	Syat.g_00268
OG0002386	Prbk.g_00705	Syat.g_01687
OG0002390	Prbk.g_01268	Syat.g_02830
OG0002391	Prbk.g_01348	Syat.g_02932
OG0002394	Prbk.g_02134	Syat.g_02413, Syat.g_02710
OG0002429	Prbk.g_00036	Syat.g_01538
OG0002430	Prbk.g_01074	Syat.g_01100
OG0002431	Prbk.g_01073	Syat.g_01101
OG0002432	Prbk.g_02137	Syat.g_02706
OG0002436	Prbk.g_01713	Syat.g_01258, Syat.g_02488
OG0002440	Prbk.g_00586	Syat.g_00706
OG0002444	Prbk.g_00262	Syat.g_01360
OG0002447	Prbk.g_02101	Syat.g_01399
OG0002492	Prbk.g_02135	Syat.g_02709
OG0002494	Prbk.g_02009	Syat.g_00034
OG0002496	Prbk.g_02501	Syat.g_02437
OG0002498	Prbk.g_01487, Prbk.g_01473	Syat.g_00735
OG0002563	Prbk.g_00284	Syat.g_01386
OG0002565	Prbk.g_01352	Syat.g_03291
OG0002566	Prbk.g_01430	Syat.g_02065
