Orthogroup	Prbk	Prag
OG0001128	Prbk.g_00064	Prag.g_01028
OG0001129	Prbk.g_00063	Prag.g_01029
OG0001130	Prbk.g_00062	Prag.g_01030
OG0001131	Prbk.g_00627	Prag.g_01066
OG0001132	Prbk.g_02595	Prag.g_01076
OG0001133	Prbk.g_02613	Prag.g_01106
OG0001134	Prbk.g_02195	Prag.g_01120
OG0001136	Prbk.g_01021	Prag.g_01150
OG0001137	Prbk.g_00155	Prag.g_01161
OG0001138	Prbk.g_00137	Prag.g_01179
OG0001139	Prbk.g_00135	Prag.g_01180
OG0001140	Prbk.g_00134	Prag.g_01181
OG0001141	Prbk.g_00133	Prag.g_01182
OG0001142	Prbk.g_00132	Prag.g_01183
OG0001143	Prbk.g_01504	Prag.g_01190
OG0001144	Prbk.g_00188	Prag.g_01195
OG0001145	Prbk.g_01194	Prag.g_01345
OG0001146	Prbk.g_01178	Prag.g_01359
OG0001147	Prbk.g_02120	Prag.g_01375
OG0001148	Prbk.g_02051	Prag.g_01391
OG0001149	Prbk.g_02050	Prag.g_01392
OG0001150	Prbk.g_02049	Prag.g_01393
OG0001151	Prbk.g_02037	Prag.g_01404
OG0001152	Prbk.g_02036	Prag.g_01405
OG0001153	Prbk.g_01217	Prag.g_01521
OG0001154	Prbk.g_01216	Prag.g_01523
OG0001155	Prbk.g_02004	Prag.g_01535
OG0001156	Prbk.g_02001	Prag.g_01538
OG0001157	Prbk.g_02596	Prag.g_01539
OG0001158	Prbk.g_02000	Prag.g_01540
OG0001159	Prbk.g_01999	Prag.g_01541
OG0001160	Prbk.g_00934	Prag.g_01565
OG0001161	Prbk.g_02593	Prag.g_01576
OG0001162	Prbk.g_01788	Prag.g_01587
OG0001163	Prbk.g_00920	Prag.g_01661
OG0001164	Prbk.g_00915	Prag.g_01665
OG0001165	Prbk.g_00912	Prag.g_01668
OG0001166	Prbk.g_01438	Prag.g_01688
OG0001167	Prbk.g_01417	Prag.g_01705
OG0001168	Prbk.g_01415	Prag.g_01707
OG0001169	Prbk.g_01413	Prag.g_01709
OG0001170	Prbk.g_01411	Prag.g_01711
OG0001171	Prbk.g_01401	Prag.g_01721
OG0001172	Prbk.g_01908	Prag.g_01735
OG0001173	Prbk.g_01909	Prag.g_01736
OG0001174	Prbk.g_01917	Prag.g_01744
OG0001175	Prbk.g_01918	Prag.g_01745
OG0001176	Prbk.g_00991	Prag.g_01752
OG0001177	Prbk.g_00993	Prag.g_01754
OG0001178	Prbk.g_00901	Prag.g_01759
OG0001179	Prbk.g_00962	Prag.g_01788
OG0001180	Prbk.g_00804	Prag.g_01810
OG0001181	Prbk.g_00808	Prag.g_01814
OG0001182	Prbk.g_00817	Prag.g_01821
OG0001183	Prbk.g_00845	Prag.g_01825
OG0001184	Prbk.g_00521	Prag.g_01841
OG0001185	Prbk.g_00231	Prag.g_01855
OG0001186	Prbk.g_01568	Prag.g_01879
OG0001187	Prbk.g_01572	Prag.g_01883
OG0001188	Prbk.g_01576	Prag.g_01885
OG0001189	Prbk.g_01598	Prag.g_01902
OG0001190	Prbk.g_02160	Prag.g_01906
OG0001191	Prbk.g_02173	Prag.g_01916
OG0001192	Prbk.g_02180	Prag.g_01921
OG0001193	Prbk.g_02218	Prag.g_01931
OG0001194	Prbk.g_02224	Prag.g_01932
OG0001195	Prbk.g_02225	Prag.g_01933
OG0001196	Prbk.g_02261	Prag.g_01946
OG0001197	Prbk.g_02263	Prag.g_01947
OG0001198	Prbk.g_02275	Prag.g_01954
OG0001199	Prbk.g_01314	Prag.g_00068
OG0001200	Prbk.g_01312	Prag.g_00070
OG0001201	Prbk.g_00010	Prag.g_00101
OG0001202	Prbk.g_01254	Prag.g_00192
OG0001203	Prbk.g_01519	Prag.g_00231
OG0001204	Prbk.g_01013	Prag.g_00236
OG0001205	Prbk.g_00318	Prag.g_00424
OG0001206	Prbk.g_02089	Prag.g_00441
OG0001207	Prbk.g_02053	Prag.g_00456
OG0001208	Prbk.g_02063	Prag.g_00461
OG0001209	Prbk.g_01083	Prag.g_00514
OG0001210	Prbk.g_01095	Prag.g_00519
OG0001211	Prbk.g_01892	Prag.g_00529
OG0001212	Prbk.g_01140	Prag.g_00574
OG0001213	Prbk.g_02623	Prag.g_00607
OG0001214	Prbk.g_02633	Prag.g_00615
OG0001215	Prbk.g_01816	Prag.g_00668
OG0001216	Prbk.g_00616	Prag.g_00694
OG0001217	Prbk.g_01872	Prag.g_00744
OG0001218	Prbk.g_01205	Prag.g_00752
OG0001219	Prbk.g_02367	Prag.g_00795
OG0001220	Prbk.g_02559	Prag.g_00856
OG0001221	Prbk.g_02420	Prag.g_00917
OG0001222	Prbk.g_02189	Prag.g_00956
OG0001223	Prbk.g_02299	Prag.g_00982
OG0001224	Prbk.g_00060	Prag.g_01032
OG0001225	Prbk.g_00058	Prag.g_01034
OG0001226	Prbk.g_01682	Prag.g_01060
OG0001227	Prbk.g_02022	Prag.g_01079
OG0001228	Prbk.g_00183	Prag.g_01198
OG0001229	Prbk.g_00923	Prag.g_01387
OG0001230	Prbk.g_00249	Prag.g_01480
OG0001231	Prbk.g_01637	Prag.g_01585
OG0001232	Prbk.g_01433	Prag.g_01692
OG0001233	Prbk.g_01410	Prag.g_01712
OG0001234	Prbk.g_01921	Prag.g_01747
OG0001235	Prbk.g_00996	Prag.g_01756
OG0001236	Prbk.g_00517	Prag.g_01838
OG0001237	Prbk.g_00524	Prag.g_01842
OG0001238	Prbk.g_02174	Prag.g_01917
OG0001239	Prbk.g_01317	Prag.g_00065
OG0001241	Prbk.g_00017	Prag.g_00094
OG0001242	Prbk.g_00200	Prag.g_00112
OG0001243	Prbk.g_00541	Prag.g_00118
OG0001245	Prbk.g_01693	Prag.g_00373
OG0001246	Prbk.g_01044	Prag.g_00483
OG0001247	Prbk.g_02509	Prag.g_00661
OG0001248	Prbk.g_01805	Prag.g_00663
OG0001249	Prbk.g_00865	Prag.g_00784
OG0001250	Prbk.g_02538	Prag.g_00845
OG0001252	Prbk.g_00065	Prag.g_01027
OG0001253	Prbk.g_01700	Prag.g_01080
OG0001254	Prbk.g_02196	Prag.g_01122
OG0001255	Prbk.g_01776	Prag.g_01137
OG0001258	Prbk.g_00914	Prag.g_01666
OG0001259	Prbk.g_01412	Prag.g_01710
OG0001260	Prbk.g_01382	Prag.g_01727
OG0001261	Prbk.g_00953	Prag.g_01796
OG0001262	Prbk.g_01595	Prag.g_01900
OG0001263	Prbk.g_00543	Prag.g_00121
OG0001265	Prbk.g_00198	Prag.g_00111
OG0001266	Prbk.g_01250	Prag.g_00196
OG0001267	Prbk.g_00417	Prag.g_00271
OG0001268	Prbk.g_00877	Prag.g_00334
OG0001269	Prbk.g_02556	Prag.g_00353
OG0001270	Prbk.g_00330	Prag.g_00413
OG0001271	Prbk.g_02110	Prag.g_00451
OG0001272	Prbk.g_02067	Prag.g_00465
OG0001273	Prbk.g_02626	Prag.g_00609
OG0001274	Prbk.g_00651	Prag.g_00681
OG0001275	Prbk.g_00570	Prag.g_00992
OG0001276	Prbk.g_00587	Prag.g_01011
OG0001277	Prbk.g_02247	Prag.g_01068
OG0001278	Prbk.g_00176	Prag.g_01203
OG0001279	Prbk.g_01933	Prag.g_01302
OG0001280	Prbk.g_01186	Prag.g_01354
OG0001281	Prbk.g_01177	Prag.g_01360
OG0001285	Prbk.g_01429	Prag.g_01695
OG0001286	Prbk.g_00802	Prag.g_01808
OG0001288	Prbk.g_01534	Prag.g_01872
OG0001290	Prbk.g_00018	Prag.g_00093
OG0001291	Prbk.g_00553	Prag.g_00128
OG0001292	Prbk.g_01007	Prag.g_00241
OG0001293	Prbk.g_00381	Prag.g_00252
OG0001294	Prbk.g_00707	Prag.g_00371
OG0001295	Prbk.g_01098	Prag.g_00446
OG0001297	Prbk.g_01053	Prag.g_00493
OG0001298	Prbk.g_01114	Prag.g_00555
OG0001300	Prbk.g_01801	Prag.g_00671
OG0001301	Prbk.g_01761	Prag.g_00674
OG0001302	Prbk.g_01455	Prag.g_00793
OG0001303	Prbk.g_02365	Prag.g_00996
OG0001307	Prbk.g_01198	Prag.g_01372
OG0001308	Prbk.g_00277	Prag.g_01500
OG0001309	Prbk.g_01059	Prag.g_01582
OG0001310	Prbk.g_01444	Prag.g_01681
OG0001312	Prbk.g_02354	Prag.g_00945
OG0001313	Prbk.g_02099, Prbk.g_02097	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001316	Prbk.g_00560	Prag.g_00133
OG0001319	Prbk.g_00407	Prag.g_00263
OG0001321	Prbk.g_00309	Prag.g_00430
OG0001322	Prbk.g_00308	Prag.g_00431
OG0001323	Prbk.g_01062	Prag.g_00498
OG0001324	Prbk.g_01800	Prag.g_00672
OG0001326	Prbk.g_02231	Prag.g_00881
OG0001328	Prbk.g_02413	Prag.g_01078
OG0001329	Prbk.g_01661	Prag.g_01113
OG0001330	Prbk.g_01193	Prag.g_01327
OG0001331	Prbk.g_02047	Prag.g_01395
OG0001332	Prbk.g_02016	Prag.g_01533
OG0001333	Prbk.g_01416	Prag.g_01706
OG0001334	Prbk.g_00849	Prag.g_01828
OG0001335	Prbk.g_00850	Prag.g_01829
OG0001336	Prbk.g_02257	Prag.g_01943
OG0001339	Prbk.g_00015	Prag.g_00096
OG0001340	Prbk.g_00860	Prag.g_00319
OG0001341	Prbk.g_02519	Prag.g_00742
OG0001344	Prbk.g_00142	Prag.g_01157
OG0001347	Prbk.g_00942	Prag.g_01276
OG0001348	Prbk.g_00671	Prag.g_01606
OG0001351	Prbk.g_00300	Prag.g_00433
OG0001352	Prbk.g_01767	Prag.g_00658
OG0001353	Prbk.g_02529	Prag.g_00837
OG0001354	Prbk.g_02308	Prag.g_00974
OG0001355	Prbk.g_02424	Prag.g_01616
OG0001356	Prbk.g_02191	Prag.g_00769
OG0001358	Prbk.g_02607	Prag.g_00598
OG0001360	Prbk.g_00123	Prag.g_01081
OG0001361	Prbk.g_00102	Prag.g_01169
OG0001362	Prbk.g_00281	Prag.g_01504
OG0001363	Prbk.g_00283	Prag.g_01506
OG0001365	Prbk.g_02165	Prag.g_01910
OG0001369	Prbk.g_00028	Prag.g_00086
OG0001371	Prbk.g_01361	Prag.g_00657
OG0001372	Prbk.g_01468	Prag.g_00751
OG0001373	Prbk.g_02230	Prag.g_00880
OG0001374	Prbk.g_02238	Prag.g_00888
OG0001376	Prbk.g_02183	Prag.g_01045
OG0001377	Prbk.g_02182	Prag.g_01046
OG0001378	Prbk.g_00337	Prag.g_01090
OG0001379	Prbk.g_01191	Prag.g_01349
OG0001380	Prbk.g_02564	Prag.g_01377
OG0001381	Prbk.g_00629	Prag.g_01383
OG0001382	Prbk.g_00623	Prag.g_01599
OG0001385	Prbk.g_02227	Prag.g_00877
OG0001386	Prbk.g_02228	Prag.g_00878
OG0001387	Prbk.g_02229	Prag.g_00879
OG0001388	Prbk.g_02232	Prag.g_00882
OG0001389	Prbk.g_02233	Prag.g_00883
OG0001390	Prbk.g_02234	Prag.g_00884
OG0001391	Prbk.g_02235	Prag.g_00885
OG0001392	Prbk.g_02236	Prag.g_00886
OG0001393	Prbk.g_02237	Prag.g_00887
OG0001395	Prbk.g_00600	Prag.g_01023
OG0001396	Prbk.g_01543	Prag.g_01277
OG0001397	Prbk.g_00282	Prag.g_01505
OG0001398	Prbk.g_01694	Prag.g_01612
OG0001399	Prbk.g_00834, Prbk.g_00821	Prag.g_01749
OG0001401	Prbk.g_02533	Prag.g_01280
OG0001402	Prbk.g_02612	Prag.g_00759
OG0001403	Prbk.g_01618	Prag.g_00030
OG0001405	Prbk.g_00852	Prag.g_00317
OG0001406	Prbk.g_02184	Prag.g_01044
OG0001409	Prbk.g_00153	Prag.g_01160
OG0001410	Prbk.g_01197	Prag.g_01373
OG0001414	Prbk.g_01364	Prag.g_00222
OG0001415	Prbk.g_01135	Prag.g_00224
OG0001416	Prbk.g_01180	Prag.g_00438
OG0001418	Prbk.g_01925	Prag.g_00662
OG0001422	Prbk.g_02082	Prag.g_01604
OG0001425	Prbk.g_02177	Prag.g_01920
OG0001431	Prbk.g_01737	Prag.g_01325
OG0001434	Prbk.g_02441	Prag.g_00925
OG0001437	Prbk.g_01136	Prag.g_00223
OG0001438	Prbk.g_00432	Prag.g_00284
OG0001441	Prbk.g_01064	Prag.g_00500
OG0001442	Prbk.g_02445	Prag.g_00733
OG0001443	Prbk.g_00922	Prag.g_01652
OG0001446	Prbk.g_01665	Prag.g_00073
OG0001449	Prbk.g_01465	Prag.g_00388
OG0001450	Prbk.g_01827	Prag.g_00665
OG0001451	Prbk.g_00598	Prag.g_00865
OG0001455	Prbk.g_00694	Prag.g_01108
OG0001462	Prbk.g_01611	Prag.g_00034
OG0001463	Prbk.g_00425	Prag.g_00277
OG0001464	Prbk.g_00861	Prag.g_00320
OG0001472	Prbk.g_01841	Prag.g_01581
OG0001474	Prbk.g_00878	Prag.g_00335
OG0001477	Prbk.g_01756	Prag.g_01256
OG0001479	Prbk.g_00875	Prag.g_00332
OG0001481	Prbk.g_00303	Prag.g_00367
OG0001485	Prbk.g_02012	Prag.g_01617
OG0001491	Prbk.g_01642	Prag.g_00791
OG0001496	Prbk.g_01752	Prag.g_01254
OG0001497	Prbk.g_01755	Prag.g_01255
OG0001500	Prbk.g_01365	Prag.g_00254
OG0001501	Prbk.g_00169	Prag.g_00683
OG0001503	Prbk.g_01456	Prag.g_01127
OG0001506	Prbk.g_01654	Prag.g_01531
OG0001514	Prbk.g_01751	Prag.g_01253
OG0001525	Prbk.g_02665	Prag.g_01589
OG0001550	Prbk.g_01692	Prag.g_01111
OG0001553	Prbk.g_00256	Prag.g_01485
OG0001555	Prbk.g_01476	Prag.g_01595
OG0001558	Prbk.g_01634	Prag.g_01283
OG0001565	Prbk.g_02513	Prag.g_00395
OG0001569	Prbk.g_02659	Prag.g_01086
OG0001598	Prbk.g_01039	Prag.g_01640, Prag.g_01272
OG0001605	Prbk.g_01656	Prag.g_01004
OG0001627	Prbk.g_02008	Prag.g_00749
OG0001635	Prbk.g_02658	Prag.g_01634
OG0001652	Prbk.g_01636	Prag.g_01281
OG0001670	Prbk.g_01742	Prag.g_01623
OG0001671	Prbk.g_00666	Prag.g_01288
OG0001684	Prbk.g_01128	Prag.g_00567
OG0001696	Prbk.g_01828	Prag.g_00866
OG0001698	Prbk.g_01771	Prag.g_01052
OG0001792	Prbk.g_00187	Prag.g_01441
OG0001963	Prbk.g_00837, Prbk.g_00838	Prag.g_01642
OG0002036	Prbk.g_00909	Prag.g_01643
OG0002291	Prbk.g_01278	Prag.g_01299
OG0002424	Prbk.g_01264	Prag.g_01609
OG0002451	Prbk.g_01958	Prag.g_00724
