Orthogroup	Prbk	Syaq
OG0001083	Prbk.g_00719	Syaq.g_02240
OG0001084	Prbk.g_00718	Syaq.g_02241
OG0001085	Prbk.g_00708	Syaq.g_02251
OG0001086	Prbk.g_00706	Syaq.g_02253
OG0001087	Prbk.g_01821	Syaq.g_02574
OG0001088	Prbk.g_01817	Syaq.g_02576
OG0001089	Prbk.g_01764	Syaq.g_02604
OG0001090	Prbk.g_00617	Syaq.g_00024
OG0001091	Prbk.g_00615	Syaq.g_00027
OG0001092	Prbk.g_00614	Syaq.g_00029
OG0001093	Prbk.g_00610	Syaq.g_00035
OG0001094	Prbk.g_02462	Syaq.g_02334
OG0001095	Prbk.g_02481	Syaq.g_02354
OG0001096	Prbk.g_02497	Syaq.g_02370
OG0001097	Prbk.g_02542	Syaq.g_02393
OG0001098	Prbk.g_02379	Syaq.g_02415
OG0001099	Prbk.g_00193	Syaq.g_01471
OG0001100	Prbk.g_02389	Syaq.g_02262
OG0001101	Prbk.g_02390	Syaq.g_02263
OG0001102	Prbk.g_02393	Syaq.g_02266
OG0001103	Prbk.g_02395	Syaq.g_02268
OG0001104	Prbk.g_02452	Syaq.g_02316
OG0001105	Prbk.g_02447	Syaq.g_02320
OG0001106	Prbk.g_02336	Syaq.g_02471
OG0001108	Prbk.g_02319	Syaq.g_02491
OG0001109	Prbk.g_02317	Syaq.g_02493
OG0001110	Prbk.g_02315	Syaq.g_02495
OG0001111	Prbk.g_02313	Syaq.g_02497
OG0001112	Prbk.g_02311	Syaq.g_02499
OG0001113	Prbk.g_02310	Syaq.g_02539
OG0001114	Prbk.g_02309	Syaq.g_02500
OG0001115	Prbk.g_02307	Syaq.g_02504
OG0001116	Prbk.g_02306	Syaq.g_02506
OG0001117	Prbk.g_02305	Syaq.g_02507
OG0001118	Prbk.g_02304	Syaq.g_02508
OG0001119	Prbk.g_02303	Syaq.g_02510
OG0001120	Prbk.g_02301	Syaq.g_02514
OG0001122	Prbk.g_00581	Syaq.g_00069
OG0001123	Prbk.g_00588	Syaq.g_00061
OG0001124	Prbk.g_00590	Syaq.g_00060
OG0001125	Prbk.g_00592	Syaq.g_00058
OG0001126	Prbk.g_00068	Syaq.g_02693
OG0001127	Prbk.g_00067	Syaq.g_02692
OG0001128	Prbk.g_00064	Syaq.g_02689
OG0001129	Prbk.g_00063	Syaq.g_02687
OG0001130	Prbk.g_00062	Syaq.g_02686
OG0001131	Prbk.g_00627	Syaq.g_02284
OG0001132	Prbk.g_02595	Syaq.g_01872
OG0001133	Prbk.g_02613	Syaq.g_02063
OG0001134	Prbk.g_02195	Syaq.g_02213
OG0001135	Prbk.g_02197	Syaq.g_02212
OG0001136	Prbk.g_01021	Syaq.g_00252
OG0001137	Prbk.g_00155	Syaq.g_00228
OG0001138	Prbk.g_00137	Syaq.g_00196
OG0001139	Prbk.g_00135	Syaq.g_00194
OG0001140	Prbk.g_00134	Syaq.g_00193
OG0001141	Prbk.g_00133	Syaq.g_00192
OG0001142	Prbk.g_00132	Syaq.g_00191
OG0001143	Prbk.g_01504	Syaq.g_00182
OG0001144	Prbk.g_00188	Syaq.g_00166
OG0001145	Prbk.g_01194	Syaq.g_00284
OG0001146	Prbk.g_01178	Syaq.g_00305
OG0001147	Prbk.g_02120	Syaq.g_00438
OG0001148	Prbk.g_02051	Syaq.g_01761
OG0001149	Prbk.g_02050	Syaq.g_01760
OG0001150	Prbk.g_02049	Syaq.g_01759
OG0001151	Prbk.g_02037	Syaq.g_01746
OG0001152	Prbk.g_02036	Syaq.g_01745
OG0001153	Prbk.g_01217	Syaq.g_00413
OG0001154	Prbk.g_01216	Syaq.g_00414
OG0001155	Prbk.g_02004	Syaq.g_01739
OG0001156	Prbk.g_02001	Syaq.g_01729
OG0001157	Prbk.g_02596	Syaq.g_01728
OG0001158	Prbk.g_02000	Syaq.g_01727
OG0001159	Prbk.g_01999	Syaq.g_01726
OG0001160	Prbk.g_00934	Syaq.g_01693
OG0001161	Prbk.g_02593	Syaq.g_01233
OG0001162	Prbk.g_01788	Syaq.g_00331
OG0001163	Prbk.g_00920	Syaq.g_01685
OG0001164	Prbk.g_00915	Syaq.g_01679
OG0001165	Prbk.g_00912	Syaq.g_01674
OG0001166	Prbk.g_01438	Syaq.g_01652
OG0001167	Prbk.g_01417	Syaq.g_01039
OG0001169	Prbk.g_01413	Syaq.g_01620
OG0001170	Prbk.g_01411	Syaq.g_01618
OG0001171	Prbk.g_01401	Syaq.g_01607
OG0001172	Prbk.g_01908	Syaq.g_00690
OG0001173	Prbk.g_01909	Syaq.g_00689
OG0001174	Prbk.g_01917	Syaq.g_00681
OG0001175	Prbk.g_01918	Syaq.g_00680
OG0001176	Prbk.g_00991	Syaq.g_00656
OG0001177	Prbk.g_00993	Syaq.g_00658
OG0001178	Prbk.g_00901	Syaq.g_01667
OG0001179	Prbk.g_00962	Syaq.g_00626
OG0001180	Prbk.g_00804	Syaq.g_00600
OG0001181	Prbk.g_00808	Syaq.g_00596
OG0001182	Prbk.g_00817	Syaq.g_00587
OG0001183	Prbk.g_00845	Syaq.g_00579
OG0001184	Prbk.g_00521	Syaq.g_00995
OG0001185	Prbk.g_00231	Syaq.g_01022
OG0001186	Prbk.g_01568	Syaq.g_01058
OG0001187	Prbk.g_01572	Syaq.g_01061
OG0001188	Prbk.g_01576	Syaq.g_01065
OG0001189	Prbk.g_01598	Syaq.g_01095
OG0001190	Prbk.g_02160	Syaq.g_01264
OG0001191	Prbk.g_02173	Syaq.g_01248
OG0001192	Prbk.g_02180	Syaq.g_01242
OG0001193	Prbk.g_02218	Syaq.g_01217
OG0001194	Prbk.g_02224	Syaq.g_01214
OG0001195	Prbk.g_02225	Syaq.g_01213
OG0001196	Prbk.g_02261	Syaq.g_01169
OG0001197	Prbk.g_02263	Syaq.g_01167
OG0001198	Prbk.g_02275	Syaq.g_01153
OG0001199	Prbk.g_01314	Syaq.g_01553
OG0001200	Prbk.g_01312	Syaq.g_01551
OG0001201	Prbk.g_00010	Syaq.g_01486
OG0001202	Prbk.g_01254	Syaq.g_01358
OG0001203	Prbk.g_01519	Syaq.g_01581
OG0001204	Prbk.g_01013	Syaq.g_00709
OG0001205	Prbk.g_00318	Syaq.g_00491
OG0001206	Prbk.g_02089	Syaq.g_00468
OG0001207	Prbk.g_02053	Syaq.g_01764
OG0001208	Prbk.g_02063	Syaq.g_01774
OG0001209	Prbk.g_01083	Syaq.g_01841
OG0001210	Prbk.g_01095	Syaq.g_01852
OG0001211	Prbk.g_01892	Syaq.g_01932
OG0001212	Prbk.g_01140	Syaq.g_01990
OG0001213	Prbk.g_02623	Syaq.g_02072
OG0001214	Prbk.g_02633	Syaq.g_02084
OG0001215	Prbk.g_01816	Syaq.g_02580
OG0001216	Prbk.g_00616	Syaq.g_00026
OG0001217	Prbk.g_01872	Syaq.g_01885
OG0001218	Prbk.g_01205	Syaq.g_00423
OG0001219	Prbk.g_02367	Syaq.g_02434
OG0001220	Prbk.g_02559	Syaq.g_02412
OG0001221	Prbk.g_02420	Syaq.g_02300
OG0001222	Prbk.g_02189	Syaq.g_02472
OG0001223	Prbk.g_02299	Syaq.g_02516
OG0001224	Prbk.g_00060	Syaq.g_02683
OG0001225	Prbk.g_00058	Syaq.g_02681
OG0001226	Prbk.g_01682	Syaq.g_01543
OG0001227	Prbk.g_02022	Syaq.g_00333
OG0001230	Prbk.g_00249	Syaq.g_00361
OG0001231	Prbk.g_01637	Syaq.g_01133
OG0001232	Prbk.g_01433	Syaq.g_01643
OG0001233	Prbk.g_01410	Syaq.g_01617
OG0001234	Prbk.g_01921	Syaq.g_00676
OG0001235	Prbk.g_00996	Syaq.g_00665
OG0001236	Prbk.g_00517	Syaq.g_00990
OG0001237	Prbk.g_00524	Syaq.g_00999
OG0001238	Prbk.g_02174	Syaq.g_01246
OG0001239	Prbk.g_01317	Syaq.g_01556
OG0001240	Prbk.g_00027	Syaq.g_01502
OG0001241	Prbk.g_00017	Syaq.g_01492
OG0001243	Prbk.g_00541	Syaq.g_01457
OG0001245	Prbk.g_01693	Syaq.g_01916
OG0001246	Prbk.g_01044	Syaq.g_01802
OG0001248	Prbk.g_01805	Syaq.g_01891
OG0001249	Prbk.g_00865	Syaq.g_00563
OG0001250	Prbk.g_02538	Syaq.g_02389
OG0001252	Prbk.g_00065	Syaq.g_02690
OG0001253	Prbk.g_01700	Syaq.g_01918
OG0001254	Prbk.g_02196	Syaq.g_02214
OG0001255	Prbk.g_01776	Syaq.g_02111
OG0001258	Prbk.g_00914	Syaq.g_01676
OG0001259	Prbk.g_01412	Syaq.g_01619
OG0001260	Prbk.g_01382	Syaq.g_01595
OG0001261	Prbk.g_00953	Syaq.g_00617
OG0001262	Prbk.g_01595	Syaq.g_01093
OG0001263	Prbk.g_00543	Syaq.g_01454
OG0001265	Prbk.g_00198	Syaq.g_01466
OG0001266	Prbk.g_01250	Syaq.g_01354
OG0001267	Prbk.g_00417	Syaq.g_00763
OG0001268	Prbk.g_00877	Syaq.g_00553
OG0001269	Prbk.g_02556	Syaq.g_01866
OG0001270	Prbk.g_00330	Syaq.g_00504
OG0001271	Prbk.g_02110	Syaq.g_00445
OG0001272	Prbk.g_02067	Syaq.g_01778
OG0001273	Prbk.g_02626	Syaq.g_02077
OG0001274	Prbk.g_00651	Syaq.g_01303
OG0001275	Prbk.g_00570	Syaq.g_02531
OG0001276	Prbk.g_00587	Syaq.g_00062
OG0001278	Prbk.g_00176	Syaq.g_00155
OG0001279	Prbk.g_01933	Syaq.g_01867
OG0001280	Prbk.g_01186	Syaq.g_00294
OG0001281	Prbk.g_01177	Syaq.g_00306
OG0001283	Prbk.g_02256	Syaq.g_01175
OG0001285	Prbk.g_01429	Syaq.g_01639
OG0001286	Prbk.g_00802	Syaq.g_00602
OG0001290	Prbk.g_00018	Syaq.g_01493
OG0001291	Prbk.g_00553	Syaq.g_01444
OG0001293	Prbk.g_00381	Syaq.g_00736
OG0001294	Prbk.g_00707	Syaq.g_02252
OG0001297	Prbk.g_01053	Syaq.g_01812
OG0001298	Prbk.g_01114	Syaq.g_01967
OG0001300	Prbk.g_01801	Syaq.g_02589
OG0001301	Prbk.g_01761	Syaq.g_02602
OG0001302	Prbk.g_01455	Syaq.g_02115
OG0001303	Prbk.g_02365	Syaq.g_02437
OG0001308	Prbk.g_00277	Syaq.g_00385
OG0001312	Prbk.g_02354	Syaq.g_02449
OG0001313	Prbk.g_02099	Syaq.g_00458
OG0001313	Prbk.g_02097	Syaq.g_00459
OG0001316	Prbk.g_00560	Syaq.g_01437
OG0001319	Prbk.g_00407	Syaq.g_00751
OG0001321	Prbk.g_00309	Syaq.g_00483
OG0001322	Prbk.g_00308	Syaq.g_00482
OG0001323	Prbk.g_01062	Syaq.g_01820
OG0001324	Prbk.g_01800	Syaq.g_02590
OG0001326	Prbk.g_02231	Syaq.g_01205
OG0001328	Prbk.g_02413	Syaq.g_02280
OG0001329	Prbk.g_01661	Syaq.g_02113
OG0001330	Prbk.g_01193	Syaq.g_00287
OG0001331	Prbk.g_02047	Syaq.g_01757
OG0001333	Prbk.g_01416	Syaq.g_01622
OG0001336	Prbk.g_02257	Syaq.g_01174
OG0001337	Prbk.g_00859	Syaq.g_00564
OG0001347	Prbk.g_01542	Syaq.g_01063
OG0001348	Prbk.g_00671	Syaq.g_02703
OG0001351	Prbk.g_00300	Syaq.g_00476
OG0001352	Prbk.g_01767	Syaq.g_01904
OG0001353	Prbk.g_02529	Syaq.g_02379
OG0001354	Prbk.g_02308	Syaq.g_02503
OG0001355	Prbk.g_02424	Syaq.g_00797
OG0001356	Prbk.g_02191	Syaq.g_02555
OG0001358	Prbk.g_02607	Syaq.g_02056
OG0001360	Prbk.g_00123	Syaq.g_00211
OG0001361	Prbk.g_00102	Syaq.g_00216
OG0001365	Prbk.g_02165	Syaq.g_01259
OG0001369	Prbk.g_00028	Syaq.g_01503
OG0001373	Prbk.g_02230	Syaq.g_01206
OG0001374	Prbk.g_02238	Syaq.g_01198
OG0001378	Prbk.g_00337	Syaq.g_00506
OG0001379	Prbk.g_01191	Syaq.g_00289
OG0001380	Prbk.g_02564	Syaq.g_01915
OG0001382	Prbk.g_00623	Syaq.g_00662
OG0001383	Prbk.g_01513	Syaq.g_01587
OG0001383	Prbk.g_01512	Syaq.g_01588
OG0001385	Prbk.g_02227	Syaq.g_01209
OG0001386	Prbk.g_02228	Syaq.g_01208
OG0001387	Prbk.g_02229	Syaq.g_01207
OG0001388	Prbk.g_02232	Syaq.g_01204
OG0001389	Prbk.g_02233	Syaq.g_01203
OG0001390	Prbk.g_02234	Syaq.g_01202
OG0001391	Prbk.g_02235	Syaq.g_01201
OG0001392	Prbk.g_02236	Syaq.g_01200
OG0001393	Prbk.g_02237	Syaq.g_01199
OG0001394	Prbk.g_02437	Syaq.g_02307
OG0001395	Prbk.g_00600	Syaq.g_00045
OG0001396	Prbk.g_01543	Syaq.g_01064
OG0001401	Prbk.g_02533	Syaq.g_02383
OG0001402	Prbk.g_02612	Syaq.g_02061
OG0001409	Prbk.g_00153	Syaq.g_00229
OG0001412	Prbk.g_01541	Syaq.g_01062
OG0001416	Prbk.g_01180	Syaq.g_00303
OG0001418	Prbk.g_01925	Syaq.g_00243
OG0001434	Prbk.g_02441	Syaq.g_02312
OG0001435	Prbk.g_02392	Syaq.g_02265
OG0001436	Prbk.g_00496	Syaq.g_00966
OG0001436	Prbk.g_00497	Syaq.g_00967
OG0001438	Prbk.g_00432	Syaq.g_00778
OG0001441	Prbk.g_01064	Syaq.g_01822
OG0001442	Prbk.g_02445	Syaq.g_02322
OG0001443	Prbk.g_00922	Syaq.g_01236
OG0001444	Prbk.g_01493	Syaq.g_01042
OG0001444	Prbk.g_00033	Syaq.g_01508
OG0001449	Prbk.g_01465	Syaq.g_00698
OG0001461	Prbk.g_00296	Syaq.g_02163
OG0001462	Prbk.g_01611	Syaq.g_01108
OG0001470	Prbk.g_01566	Syaq.g_00903
OG0001474	Prbk.g_00878	Syaq.g_00552
OG0001475	Prbk.g_01564	Syaq.g_00905
OG0001476	Prbk.g_00148	Syaq.g_00233
OG0001477	Prbk.g_01756	Syaq.g_02599
OG0001478	Prbk.g_02104	Syaq.g_00457, Syaq.g_00451
OG0001479	Prbk.g_00875	Syaq.g_00555
OG0001484	Prbk.g_00625	Syaq.g_02628
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Syaq.g_00422
OG0001488	Prbk.g_00159	Syaq.g_00224
OG0001489	Prbk.g_00813	Syaq.g_00591
OG0001494	Prbk.g_00095	Syaq.g_00931
OG0001495	Prbk.g_00994	Syaq.g_00659
OG0001496	Prbk.g_01752	Syaq.g_02596
OG0001497	Prbk.g_01755	Syaq.g_02598
OG0001498	Prbk.g_00363	Syaq.g_00528
OG0001508	Prbk.g_01567	Syaq.g_00902
OG0001510	Prbk.g_01485	Syaq.g_01034
OG0001511	Prbk.g_00003	Syaq.g_01478
OG0001512	Prbk.g_01517	Syaq.g_01583
OG0001514	Prbk.g_01751	Syaq.g_02595
OG0001515	Prbk.g_01809	Syaq.g_02585
OG0001516	Prbk.g_00716	Syaq.g_02243
OG0001517	Prbk.g_00872	Syaq.g_00558
OG0001518	Prbk.g_02176	Syaq.g_01244
OG0001519	Prbk.g_02187	Syaq.g_01234
OG0001525	Prbk.g_02665	Syaq.g_02129
OG0001527	Prbk.g_01878	Syaq.g_01946
OG0001528	Prbk.g_01570	Syaq.g_00904
OG0001529	Prbk.g_01605	Syaq.g_01102
OG0001530	Prbk.g_00005	Syaq.g_01480
OG0001531	Prbk.g_01516	Syaq.g_01584
OG0001532	Prbk.g_00136	Syaq.g_00195
OG0001533	Prbk.g_00338	Syaq.g_00508
OG0001533	Prbk.g_01687	Syaq.g_00470
OG0001534	Prbk.g_00597	Syaq.g_00048
OG0001535	Prbk.g_00585	Syaq.g_00065
OG0001536	Prbk.g_02328	Syaq.g_02480
OG0001537	Prbk.g_02428	Syaq.g_02301
OG0001538	Prbk.g_02473	Syaq.g_02345
OG0001539	Prbk.g_02579	Syaq.g_02261
OG0001540	Prbk.g_00545	Syaq.g_01452
OG0001541	Prbk.g_00787	Syaq.g_01387
OG0001542	Prbk.g_01276	Syaq.g_01379
OG0001544	Prbk.g_02186	Syaq.g_01235
OG0001545	Prbk.g_02246	Syaq.g_01185
OG0001553	Prbk.g_00256	Syaq.g_00368
OG0001558	Prbk.g_01634	Syaq.g_01130
OG0001559	Prbk.g_00006	Syaq.g_01481
OG0001560	Prbk.g_00019	Syaq.g_01494
OG0001561	Prbk.g_00591	Syaq.g_00059
OG0001562	Prbk.g_00577	Syaq.g_00073
OG0001563	Prbk.g_00945	Syaq.g_00608
OG0001565	Prbk.g_02513	Syaq.g_02120
OG0001574	Prbk.g_01880	Syaq.g_01944
OG0001575	Prbk.g_01875	Syaq.g_01949
OG0001576	Prbk.g_01168	Syaq.g_00326
OG0001577	Prbk.g_01023	Syaq.g_00254
OG0001580	Prbk.g_02149	Syaq.g_01275
OG0001588	Prbk.g_00504	Syaq.g_00974
OG0001590	Prbk.g_02557	Syaq.g_02166
OG0001591	Prbk.g_02583	Syaq.g_02254
OG0001592	Prbk.g_02150	Syaq.g_01274
OG0001605	Prbk.g_01656	Syaq.g_01892
OG0001614	Prbk.g_00229	Syaq.g_01020
OG0001615	Prbk.g_02685	Syaq.g_02404
OG0001616	Prbk.g_01500	Syaq.g_00208
OG0001617	Prbk.g_01955	Syaq.g_02593
OG0001618	Prbk.g_00609	Syaq.g_00036
OG0001619	Prbk.g_02338	Syaq.g_02469
OG0001620	Prbk.g_00886	Syaq.g_00546
OG0001621	Prbk.g_00370	Syaq.g_00724
OG0001622	Prbk.g_02255	Syaq.g_01176
OG0001627	Prbk.g_02008	Syaq.g_01735
OG0001634	Prbk.g_00710	Syaq.g_02249
OG0001636	Prbk.g_01612	Syaq.g_01109
OG0001637	Prbk.g_01392	Syaq.g_01603
OG0001638	Prbk.g_01446	Syaq.g_01660
OG0001639	Prbk.g_02005	Syaq.g_01738
OG0001640	Prbk.g_00069	Syaq.g_02695
OG0001641	Prbk.g_02294	Syaq.g_02520
OG0001642	Prbk.g_02555	Syaq.g_02411
OG0001643	Prbk.g_02636	Syaq.g_02087
OG0001652	Prbk.g_01636	Syaq.g_01132
OG0001653	Prbk.g_00030	Syaq.g_01505
OG0001654	Prbk.g_02007	Syaq.g_01736
OG0001657	Prbk.g_00762	Syaq.g_01413
OG0001658	Prbk.g_02159	Syaq.g_01265
OG0001671	Prbk.g_00666	Syaq.g_01316
OG0001672	Prbk.g_01306	Syaq.g_01545
OG0001673	Prbk.g_01367	Syaq.g_01569
OG0001675	Prbk.g_00574, Prbk.g_00576	Syaq.g_02535
OG0001677	Prbk.g_00846	Syaq.g_00578
OG0001692	Prbk.g_00254	Syaq.g_00366
OG0001693	Prbk.g_00358	Syaq.g_02678
OG0001694	Prbk.g_00419	Syaq.g_00765
OG0001695	Prbk.g_02241	Syaq.g_01191
OG0001702	Prbk.g_01293	Syaq.g_01523
OG0001703	Prbk.g_02054	Syaq.g_01765
OG0001715	Prbk.g_01712	Syaq.g_01875
OG0001716	Prbk.g_02551	Syaq.g_02409
OG0001726	Prbk.g_02377	Syaq.g_02419
OG0001729	Prbk.g_01511	Syaq.g_01589
OG0001730	Prbk.g_01377	Syaq.g_01591
OG0001731	Prbk.g_01992	Syaq.g_01717
OG0001732	Prbk.g_01507	Syaq.g_00173
OG0001734	Prbk.g_02553	Syaq.g_02661
OG0001735	Prbk.g_00724	Syaq.g_02236
OG0001736	Prbk.g_00482	Syaq.g_00952
OG0001737	Prbk.g_00437	Syaq.g_00843
OG0001738	Prbk.g_00470	Syaq.g_00879
OG0001740	Prbk.g_02244	Syaq.g_01188
OG0001747	Prbk.g_00745	Syaq.g_01432
OG0001748	Prbk.g_00664	Syaq.g_01314
OG0001749	Prbk.g_00487	Syaq.g_00959
OG0001750	Prbk.g_00032	Syaq.g_01507
OG0001751	Prbk.g_01366	Syaq.g_01568
OG0001752	Prbk.g_01380	Syaq.g_01593
OG0001753	Prbk.g_01386	Syaq.g_00238
OG0001754	Prbk.g_01389	Syaq.g_01598
OG0001755	Prbk.g_01058	Syaq.g_01817
OG0001759	Prbk.g_01973	Syaq.g_00114
OG0001760	Prbk.g_02382, Prbk.g_01812	Syaq.g_01336
OG0001761	Prbk.g_01847	Syaq.g_02021
OG0001762	Prbk.g_00567	Syaq.g_02528
OG0001763	Prbk.g_02300	Syaq.g_02515
OG0001764	Prbk.g_02374	Syaq.g_02427
OG0001765	Prbk.g_02590	Syaq.g_02655
OG0001766	Prbk.g_00447	Syaq.g_00854
OG0001767	Prbk.g_00495	Syaq.g_00965
OG0001768	Prbk.g_01269	Syaq.g_01373
OG0001783	Prbk.g_00234	Syaq.g_01025
OG0001784	Prbk.g_00037	Syaq.g_01512
OG0001785	Prbk.g_01391, Prbk.g_01390	Syaq.g_01602
OG0001786	Prbk.g_01976	Syaq.g_01698
OG0001787	Prbk.g_01079	Syaq.g_01837
OG0001788	Prbk.g_01082	Syaq.g_01840
OG0001789	Prbk.g_01184	Syaq.g_00296
OG0001790	Prbk.g_01030	Syaq.g_00260
OG0001791	Prbk.g_00150	Syaq.g_00231
OG0001792	Prbk.g_00187	Syaq.g_00165
OG0001794	Prbk.g_01724	Syaq.g_00051
OG0001796	Prbk.g_00579	Syaq.g_00071
OG0001797	Prbk.g_02345	Syaq.g_02461
OG0001798	Prbk.g_02614	Syaq.g_02064
OG0001799	Prbk.g_02653	Syaq.g_02103
OG0001800	Prbk.g_01936	Syaq.g_00346
OG0001801	Prbk.g_00245	Syaq.g_00356
OG0001803	Prbk.g_00322	Syaq.g_00495
OG0001804	Prbk.g_00362	Syaq.g_00527
OG0001805	Prbk.g_01002	Syaq.g_00719
OG0001806	Prbk.g_00408	Syaq.g_00752
OG0001807	Prbk.g_00498	Syaq.g_00968
OG0001808	Prbk.g_00509	Syaq.g_00979
OG0001809	Prbk.g_00556	Syaq.g_01441
OG0001810	Prbk.g_00558	Syaq.g_01439
OG0001811	Prbk.g_01279	Syaq.g_01381
OG0001812	Prbk.g_02151	Syaq.g_01273
OG0001813	Prbk.g_02206	Syaq.g_01230
OG0001814	Prbk.g_02264	Syaq.g_01166
OG0001815	Prbk.g_02273	Syaq.g_01155
OG0001837	Prbk.g_00665	Syaq.g_01315
OG0001838	Prbk.g_02286	Syaq.g_01142
OG0001839	Prbk.g_01616	Syaq.g_01113
OG0001840	Prbk.g_01599	Syaq.g_01096
OG0001841	Prbk.g_01591	Syaq.g_01087
OG0001843	Prbk.g_00228	Syaq.g_01019
OG0001844	Prbk.g_00227	Syaq.g_01018
OG0001845	Prbk.g_00221	Syaq.g_01017
OG0001846	Prbk.g_00201	Syaq.g_01464
OG0001847	Prbk.g_00199	Syaq.g_01465
OG0001848	Prbk.g_00195	Syaq.g_01469
OG0001849	Prbk.g_01298	Syaq.g_01529
OG0001850	Prbk.g_01305	Syaq.g_01542
OG0001851	Prbk.g_01310	Syaq.g_01549
OG0001852	Prbk.g_01311	Syaq.g_01550
OG0001853	Prbk.g_01318	Syaq.g_01557
OG0001854	Prbk.g_01370	Syaq.g_01578
OG0001856	Prbk.g_00935	Syaq.g_01694
OG0001857	Prbk.g_00938	Syaq.g_01697
OG0001858	Prbk.g_01995	Syaq.g_01722
OG0001859	Prbk.g_02043	Syaq.g_01753
OG0001860	Prbk.g_02055	Syaq.g_01767
OG0001861	Prbk.g_02068	Syaq.g_01779
OG0001862	Prbk.g_02080	Syaq.g_01791
OG0001863	Prbk.g_01864	Syaq.g_01797
OG0001864	Prbk.g_01093	Syaq.g_01850
OG0001865	Prbk.g_01127	Syaq.g_01980
OG0001866	Prbk.g_01152	Syaq.g_02004
OG0001867	Prbk.g_01162	Syaq.g_02019
OG0001868	Prbk.g_01181	Syaq.g_00302
OG0001869	Prbk.g_01024	Syaq.g_00255
OG0001870	Prbk.g_01016	Syaq.g_00246
OG0001871	Prbk.g_00145	Syaq.g_00240
OG0001872	Prbk.g_00180	Syaq.g_00160
OG0001873	Prbk.g_01499	Syaq.g_00207
OG0001874	Prbk.g_00124	Syaq.g_00210
OG0001877	Prbk.g_01808	Syaq.g_02586
OG0001878	Prbk.g_00571	Syaq.g_02532
OG0001879	Prbk.g_00563	Syaq.g_02525
OG0001880	Prbk.g_02321	Syaq.g_02489
OG0001881	Prbk.g_02322	Syaq.g_02488
OG0001882	Prbk.g_02342	Syaq.g_02464
OG0001883	Prbk.g_02347	Syaq.g_02455
OG0001884	Prbk.g_02356	Syaq.g_01869
OG0001885	Prbk.g_02369	Syaq.g_02432
OG0001886	Prbk.g_02373	Syaq.g_02428
OG0001887	Prbk.g_02412	Syaq.g_02279
OG0001888	Prbk.g_02454	Syaq.g_02314
OG0001889	Prbk.g_02482	Syaq.g_02355
OG0001890	Prbk.g_02545	Syaq.g_02396
OG0001891	Prbk.g_02549	Syaq.g_02402
OG0001892	Prbk.g_02562	Syaq.g_02119
OG0001893	Prbk.g_02615	Syaq.g_02065
OG0001894	Prbk.g_02630	Syaq.g_02081
OG0001895	Prbk.g_01939	Syaq.g_00351
OG0001896	Prbk.g_00340	Syaq.g_00511
OG0001897	Prbk.g_00880	Syaq.g_00549
OG0001898	Prbk.g_00863	Syaq.g_00566
OG0001899	Prbk.g_00955	Syaq.g_00619
OG0001900	Prbk.g_00382	Syaq.g_00737
OG0001901	Prbk.g_00383	Syaq.g_00738
OG0001902	Prbk.g_00424	Syaq.g_00770
OG0001903	Prbk.g_00433	Syaq.g_00779
OG0001904	Prbk.g_00501	Syaq.g_00970
OG0001905	Prbk.g_00511	Syaq.g_00982
OG0001906	Prbk.g_00546	Syaq.g_01451
OG0001907	Prbk.g_00743	Syaq.g_01433
OG0001908	Prbk.g_00788	Syaq.g_01385
OG0001909	Prbk.g_01271	Syaq.g_01375
OG0001910	Prbk.g_00660	Syaq.g_01311
OG0001912	Prbk.g_02170	Syaq.g_01252
OG0001913	Prbk.g_02172	Syaq.g_01250
OG0001914	Prbk.g_02200	Syaq.g_02168
OG0001929	Prbk.g_01584	Syaq.g_01080
OG0001932	Prbk.g_00230	Syaq.g_01021
OG0001933	Prbk.g_00008	Syaq.g_01484
OG0001934	Prbk.g_00023	Syaq.g_01498
OG0001935	Prbk.g_01313	Syaq.g_01552
OG0001937	Prbk.g_01984	Syaq.g_01709
OG0001938	Prbk.g_02057	Syaq.g_01769
OG0001939	Prbk.g_02683	Syaq.g_02112
OG0001940	Prbk.g_01113	Syaq.g_01966
OG0001941	Prbk.g_01176	Syaq.g_00307
OG0001943	Prbk.g_00151	Syaq.g_00230
OG0001944	Prbk.g_01669	Syaq.g_02418
OG0001946	Prbk.g_01803	Syaq.g_02587
OG0001947	Prbk.g_00071	Syaq.g_02697
OG0001948	Prbk.g_02298	Syaq.g_02517
OG0001949	Prbk.g_02312	Syaq.g_02498
OG0001950	Prbk.g_02314	Syaq.g_02496
OG0001951	Prbk.g_02323	Syaq.g_02487
OG0001952	Prbk.g_02343	Syaq.g_02463
OG0001953	Prbk.g_02344	Syaq.g_02462
OG0001954	Prbk.g_02508	Syaq.g_02716
OG0001957	Prbk.g_02620	Syaq.g_02070
OG0001958	Prbk.g_00721	Syaq.g_02238
OG0001960	Prbk.g_01200	Syaq.g_00437
OG0001961	Prbk.g_02108	Syaq.g_00447
OG0001964	Prbk.g_01919	Syaq.g_00678
OG0001966	Prbk.g_00377	Syaq.g_00732
OG0001967	Prbk.g_00379	Syaq.g_00734
OG0001968	Prbk.g_00380	Syaq.g_00735
OG0001969	Prbk.g_00452	Syaq.g_00861
OG0001970	Prbk.g_00548	Syaq.g_01449
OG0001971	Prbk.g_01273	Syaq.g_01377
