Orthogroup	Syae	Prap
OG0001169	Syae.g_01035	Prap.g_01738
OG0001170	Syae.g_01037	Prap.g_01736
OG0001171	Syae.g_01047	Prap.g_01726
OG0001172	Syae.g_02036	Prap.g_01710
OG0001173	Syae.g_02037	Prap.g_01709
OG0001174	Syae.g_02045	Prap.g_01701
OG0001175	Syae.g_02046	Prap.g_01700
OG0001176	Syae.g_02076	Prap.g_01692
OG0001177	Syae.g_02073	Prap.g_01690
OG0001178	Syae.g_01168	Prap.g_01774
OG0001179	Syae.g_02106	Prap.g_01660
OG0001180	Syae.g_02130	Prap.g_01636
OG0001181	Syae.g_02134	Prap.g_01632
OG0001182	Syae.g_02143	Prap.g_01624
OG0001183	Syae.g_02147	Prap.g_01619
OG0001184	Syae.g_01862	Prap.g_01601
OG0001185	Syae.g_01835	Prap.g_01585
OG0001188	Syae.g_01783	Prap.g_01556
OG0001189	Syae.g_01767	Prap.g_01540
OG0001190	Syae.g_01567	Prap.g_01535
OG0001191	Syae.g_01580	Prap.g_01525
OG0001192	Syae.g_01587	Prap.g_01520
OG0001193	Syae.g_01617	Prap.g_01508
OG0001194	Syae.g_01625	Prap.g_01507
OG0001195	Syae.g_01626	Prap.g_01506
OG0001196	Syae.g_01695	Prap.g_01490
OG0001197	Syae.g_01697	Prap.g_01488
OG0001198	Syae.g_01709	Prap.g_01868
OG0001199	Syae.g_01291	Prap.g_00876
OG0001201	Syae.g_01364	Prap.g_01068
OG0001202	Syae.g_01494	Prap.g_00970
OG0001203	Syae.g_02240	Prap.g_01474
OG0001204	Syae.g_02022	Prap.g_01468
OG0001205	Syae.g_00984	Prap.g_01321
OG0001206	Syae.g_02502	Prap.g_01301
OG0001207	Syae.g_02300	Prap.g_01290
OG0001208	Syae.g_02311	Prap.g_01285
OG0001209	Syae.g_02377	Prap.g_01234
OG0001210	Syae.g_02387	Prap.g_01229
OG0001211	Syae.g_02403	Prap.g_01219
OG0001212	Syae.g_02460	Prap.g_01172
OG0001213	Syae.g_00062	Prap.g_01137
OG0001214	Syae.g_00076	Prap.g_00390
OG0001215	Syae.g_00757	Prap.g_00810
OG0001216	Syae.g_00470	Prap.g_00789
OG0001217	Syae.g_00151	Prap.g_00036
OG0001218	Syae.g_02605	Prap.g_00519
OG0001219	Syae.g_00312	Prap.g_00685
OG0001220	Syae.g_00880	Prap.g_00727
OG0001221	Syae.g_00559	Prap.g_00847
OG0001222	Syae.g_00347	Prap.g_00307
OG0001223	Syae.g_00392	Prap.g_00275
OG0001224	Syae.g_00797	Prap.g_00704
OG0001225	Syae.g_00795	Prap.g_00706
OG0001226	Syae.g_00135	Prap.g_01129
OG0001227	Syae.g_01600	Prap.g_00504
OG0001228	Syae.g_01004	Prap.g_00406
OG0001229	Syae.g_00771	Prap.g_00518
OG0001230	Syae.g_02662	Prap.g_00114
OG0001231	Syae.g_01729	Prap.g_01344
OG0001233	Syae.g_01038	Prap.g_01735
OG0001234	Syae.g_02050	Prap.g_01698
OG0001235	Syae.g_02066	Prap.g_01694
OG0001236	Syae.g_01867	Prap.g_01604
OG0001237	Syae.g_01860	Prap.g_01600
OG0001238	Syae.g_01582	Prap.g_01524
OG0001239	Syae.g_01288	Prap.g_00879
OG0001240	Syae.g_01347	Prap.g_01085
OG0001241	Syae.g_01357	Prap.g_01075
OG0001242	Syae.g_01387	Prap.g_01055
OG0001243	Syae.g_01395	Prap.g_01048
OG0001244	Syae.g_01425	Prap.g_01033
OG0001245	Syae.g_00149	Prap.g_00495
OG0001247	Syae.g_00482	Prap.g_00817
OG0001248	Syae.g_00485	Prap.g_00815
OG0001249	Syae.g_02186	Prap.g_01375
OG0001250	Syae.g_00841	Prap.g_00740
OG0001251	Syae.g_01632	Prap.g_00659
OG0001252	Syae.g_00804	Prap.g_00699
OG0001253	Syae.g_00243	Prap.g_01126
OG0001254	Syae.g_00637	Prap.g_01881
OG0001255	Syae.g_00667	Prap.g_00474
OG0001256	Syae.g_01149	Prap.g_00210
OG0001258	Syae.g_01159	Prap.g_01783
OG0001259	Syae.g_01036	Prap.g_01737
OG0001260	Syae.g_01058	Prap.g_01720
OG0001261	Syae.g_02115	Prap.g_01652
OG0001263	Syae.g_01399	Prap.g_01046
OG0001265	Syae.g_01385	Prap.g_01056
OG0001266	Syae.g_01498	Prap.g_00966
OG0001267	Syae.g_01969	Prap.g_01430
OG0001268	Syae.g_02198	Prap.g_01367
OG0001269	Syae.g_00225	Prap.g_00728
OG0001270	Syae.g_00997	Prap.g_01332
OG0001271	Syae.g_02527	Prap.g_01295
OG0001272	Syae.g_02315	Prap.g_01281
OG0001273	Syae.g_00069	Prap.g_00396
OG0001274	Syae.g_01535	Prap.g_00942
OG0001275	Syae.g_00407	Prap.g_00285
OG0001276	Syae.g_00423	Prap.g_00299
OG0001277	Syae.g_01677	Prap.g_01502
OG0001278	Syae.g_00697	Prap.g_00402
OG0001279	Syae.g_00007	Prap.g_00610
OG0001280	Syae.g_00958	Prap.g_00560
OG0001281	Syae.g_00969	Prap.g_00566
OG0001282	Syae.g_02298	Prap.g_00060
OG0001283	Syae.g_01688	Prap.g_01493
OG0001284	Syae.g_01132	Prap.g_00196
OG0001285	Syae.g_00237	Prap.g_01752
OG0001287	Syae.g_01827	Prap.g_01578
OG0001288	Syae.g_01815	Prap.g_01568
OG0001289	Syae.g_01330	Prap.g_01091
OG0001290	Syae.g_01356	Prap.g_01076
OG0001291	Syae.g_01409	Prap.g_01038
OG0001292	Syae.g_02017	Prap.g_01463
OG0001293	Syae.g_01996	Prap.g_01450
OG0001295	Syae.g_02389	Prap.g_01919
OG0001296	Syae.g_02343	Prap.g_01258
OG0001297	Syae.g_02347	Prap.g_01253
OG0001298	Syae.g_02439	Prap.g_01192
OG0001299	Syae.g_00599	Prap.g_00359
OG0001300	Syae.g_00766	Prap.g_00806
OG0001301	Syae.g_00780	Prap.g_00801
OG0001302	Syae.g_00110	Prap.g_00688
OG0001303	Syae.g_00314	Prap.g_01817
OG0001304	Syae.g_00436	Prap.g_00312
OG0001305	Syae.g_00786	Prap.g_00712
OG0001306	Syae.g_00943	Prap.g_00471
OG0001307	Syae.g_02059	Prap.g_01927
OG0001310	Syae.g_01178	Prap.g_01766
OG0001311	Syae.g_00425	Prap.g_00301
OG0001312	Syae.g_00326	Prap.g_00676
OG0001314	Syae.g_00097	Prap.g_00644
OG0001315	Syae.g_02145	Prap.g_00509
OG0001316	Syae.g_01415	Prap.g_01034
OG0001317	Syae.g_02235	Prap.g_01478
OG0001318	Syae.g_02004	Prap.g_01454
OG0001319	Syae.g_01980	Prap.g_01437
OG0001321	Syae.g_00978	Prap.g_01315
OG0001322	Syae.g_00977	Prap.g_01314
OG0001323	Syae.g_02355	Prap.g_01248
OG0001324	Syae.g_00767	Prap.g_00805
OG0001325	Syae.g_00465	Prap.g_00342
OG0001327	Syae.g_00586	Prap.g_00870
OG0001328	Syae.g_00565	Prap.g_00542
OG0001330	Syae.g_00950	Prap.g_00227
OG0001331	Syae.g_02293	Prap.g_00065
OG0001332	Syae.g_01077	Prap.g_00167
OG0001333	Syae.g_01032	Prap.g_01741
OG0001334	Syae.g_02156	Prap.g_01616
OG0001335	Syae.g_02157	Prap.g_01615
OG0001337	Syae.g_02153, Syae.g_02175	Prap.g_01380
OG0001338	Syae.g_02162, Syae.g_00689, Syae.g_02178	Prap.g_01377
OG0001339	Syae.g_01359	Prap.g_01073
OG0001340	Syae.g_02176	Prap.g_01379
OG0001341	Syae.g_00737	Prap.g_00511
OG0001343	Syae.g_01629	Prap.g_00662
OG0001344	Syae.g_00916	Prap.g_00452
OG0001345	Syae.g_00886	Prap.g_00436
OG0001346	Syae.g_00962	Prap.g_00562
OG0001348	Syae.g_00821	Prap.g_01921
OG0001350	Syae.g_02239	Prap.g_01475
OG0001351	Syae.g_02492	Prap.g_01309
OG0001352	Syae.g_00666	Prap.g_00821
OG0001353	Syae.g_00831	Prap.g_00750
OG0001354	Syae.g_00379	Prap.g_00267
OG0001355	Syae.g_00120	Prap.g_00321
OG0001356	Syae.g_00820	Prap.g_01791
OG0001359	Syae.g_01628	Prap.g_00661
OG0001362	Syae.g_02637	Prap.g_00135
OG0001363	Syae.g_02635	Prap.g_00137
OG0001364	Syae.g_01883	Prap.g_01613
OG0001368	Syae.g_02023	Prap.g_00536, Prap.g_00007, Prap.g_00646
OG0001369	Syae.g_01346	Prap.g_01086
OG0001370	Syae.g_01270, Syae.g_00109	Prap.g_01304
OG0001375	Syae.g_01630	Prap.g_00663
OG0001379	Syae.g_00952	Prap.g_00555
OG0001382	Syae.g_02490	Prap.g_00524
OG0001394	Syae.g_00553	Prap.g_00843
OG0001397	Syae.g_02636	Prap.g_00136
OG0001398	Syae.g_00289	Prap.g_01896
OG0001401	Syae.g_00835	Prap.g_00745
OG0001402	Syae.g_00051	Prap.g_01143
OG0001404	Syae.g_01283	Prap.g_00882
OG0001407	Syae.g_02368	Prap.g_00528
OG0001410	Syae.g_02060	Prap.g_01926
OG0001419	Syae.g_02369	Prap.g_00527
OG0001421	Syae.g_00241	Prap.g_00211
OG0001422	Syae.g_00953	Prap.g_00531
OG0001425	Syae.g_01586	Prap.g_01521
OG0001428	Syae.g_01456	Prap.g_00998
OG0001429	Syae.g_00315	Prap.g_00684
OG0001430	Syae.g_01560	Prap.g_00520
OG0001433	Syae.g_00819	Prap.g_01792
OG0001434	Syae.g_00548	Prap.g_00838
OG0001435	Syae.g_00579	Prap.g_00862
OG0001443	Syae.g_01594	Prap.g_00517
OG0001460	Syae.g_00818	Prap.g_01793
OG0001461	Syae.g_00063	Prap.g_00898
OG0001465	Syae.g_00475	Prap.g_00794
OG0001468	Syae.g_00113	Prap.g_00671
OG0001476	Syae.g_00908	Prap.g_00449
OG0001477	Syae.g_00776	Prap.g_00587
OG0001484	Syae.g_01649	Prap.g_00226
OG0001487	Syae.g_02606	Prap.g_00161
OG0001488	Syae.g_00898	Prap.g_00443
OG0001489	Syae.g_02139	Prap.g_01627
OG0001496	Syae.g_00774	Prap.g_00589
OG0001497	Syae.g_00775	Prap.g_00588
OG0001498	Syae.g_02220	Prap.g_01348
OG0001505	Syae.g_01204	Prap.g_00003
OG0001510	Syae.g_01823	Prap.g_01574
OG0001511	Syae.g_01372	Prap.g_01064
OG0001512	Syae.g_02241	Prap.g_00513
OG0001514	Syae.g_00773	Prap.g_00590
OG0001515	Syae.g_00762	Prap.g_00808
OG0001516	Syae.g_00602	Prap.g_00362
OG0001517	Syae.g_02193	Prap.g_01371
OG0001518	Syae.g_01584	Prap.g_01522
OG0001519	Syae.g_01596	Prap.g_01517
OG0001527	Syae.g_02417	Prap.g_01206
OG0001529	Syae.g_01760	Prap.g_00914
OG0001530	Syae.g_01370	Prap.g_01065
OG0001531	Syae.g_02242	Prap.g_01473
OG0001532	Syae.g_00655	Prap.g_00425
OG0001534	Syae.g_00437	Prap.g_00313
OG0001535	Syae.g_00421	Prap.g_00297
OG0001536	Syae.g_00355	Prap.g_00253
OG0001537	Syae.g_00558	Prap.g_00846
OG0001538	Syae.g_00516	Prap.g_00778
OG0001539	Syae.g_00584	Prap.g_00868
OG0001540	Syae.g_01401	Prap.g_01044
OG0001541	Syae.g_01465	Prap.g_00990
OG0001542	Syae.g_01474	Prap.g_00984
OG0001543	Syae.g_01516	Prap.g_00547
OG0001544	Syae.g_01595	Prap.g_01518
OG0001545	Syae.g_01676	Prap.g_01503
OG0001549	Syae.g_00882	Prap.g_00718
OG0001557	Syae.g_00552	Prap.g_00842
OG0001559	Syae.g_01369	Prap.g_01066
OG0001560	Syae.g_01355	Prap.g_01077
OG0001561	Syae.g_00427	Prap.g_00303
OG0001562	Syae.g_00413	Prap.g_00290
OG0001563	Syae.g_02124	Prap.g_01643
OG0001564	Syae.g_02485	Prap.g_00895
OG0001572	Syae.g_00134	Prap.g_00609
OG0001574	Syae.g_02415	Prap.g_01208
OG0001575	Syae.g_02420	Prap.g_01203
OG0001576	Syae.g_02478	Prap.g_00575
OG0001577	Syae.g_00925	Prap.g_00461
OG0001579	Syae.g_02165	Prap.g_01382
OG0001580	Syae.g_01556	Prap.g_00907
OG0001588	Syae.g_01880	Prap.g_01341
OG0001589	Syae.g_01040	Prap.g_01733
OG0001592	Syae.g_01557	Prap.g_00908
OG0001614	Syae.g_01837	Prap.g_01586
OG0001616	Syae.g_00642	Prap.g_00433
OG0001617	Syae.g_00769	Prap.g_00804
OG0001619	Syae.g_00344	Prap.g_00246
OG0001620	Syae.g_02205	Prap.g_01363
OG0001621	Syae.g_02008	Prap.g_01458
OG0001622	Syae.g_01687	Prap.g_01494
OG0001636	Syae.g_01753	Prap.g_00920
OG0001638	Syae.g_01175	Prap.g_01768
OG0001639	Syae.g_01082	Prap.g_00170
OG0001640	Syae.g_00809	Prap.g_00696
OG0001641	Syae.g_00397	Prap.g_00278
OG0001642	Syae.g_00878	Prap.g_00729
OG0001643	Syae.g_00079	Prap.g_00387
OG0001644	Syae.g_00452	Prap.g_00332
OG0001654	Syae.g_01080	Prap.g_00168
OG0001656	Syae.g_02164	Prap.g_01383
OG0001657	Syae.g_01439	Prap.g_01015
OG0001658	Syae.g_01566	Prap.g_00912
OG0001659	Syae.g_00650	Prap.g_01916
OG0001676	Syae.g_02167	Prap.g_01381
OG0001678	Syae.g_02035	Prap.g_01711
OG0001679	Syae.g_02424	Prap.g_01376
OG0001691	Syae.g_00044	Prap.g_00694
OG0001693	Syae.g_00792	Prap.g_01835
OG0001717	Syae.g_01451	Prap.g_00594
OG0001733	Syae.g_00589	Prap.g_01795
OG0001746	Syae.g_01064	Prap.g_01902
OG0001747	Syae.g_01422	Prap.g_01340
OG0001758	Syae.g_00620	Prap.g_01801
OG0001769	Syae.g_00093	Prap.g_00508
OG0001770	Syae.g_00617	Prap.g_01864
OG0001771	Syae.g_00183	Prap.g_01852
OG0001807	Syae.g_01887	Prap.g_00896
OG0001842	Syae.g_01072	Prap.g_00022
OG0001875	Syae.g_00619	Prap.g_01802
OG0001876	Syae.g_00618	Prap.g_01803
OG0001916	Syae.g_02326	Prap.g_01271
OG0001917	Syae.g_00422	Prap.g_00298
OG0001930	Syae.g_01073	Prap.g_00023
OG0001931	Syae.g_01074	Prap.g_00024
OG0001965	Syae.g_00108	Prap.g_01845
OG0001996	Syae.g_01746	Prap.g_00926
OG0002019	Syae.g_00294	Prap.g_01913
OG0002106	Syae.g_00444	Prap.g_00533
OG0002487	Syae.g_00132	Prap.g_00544
OG0002518	Syae.g_00206	Prap.g_01113
OG0002703	Syae.g_01206	Prap.g_00005
