Orthogroup	Syae	Syaj
OG0001103	Syae.g_00576	Syaj.g_00740
OG0001104	Syae.g_00544	Syaj.g_01050
OG0001105	Syae.g_00540	Syaj.g_01046
OG0001106	Syae.g_00346	Syaj.g_00912
OG0001107	Syae.g_00358	Syaj.g_00900
OG0001108	Syae.g_00366	Syaj.g_00870
OG0001109	Syae.g_00368	Syaj.g_00868
OG0001110	Syae.g_00370	Syaj.g_00866
OG0001111	Syae.g_00372	Syaj.g_00864
OG0001112	Syae.g_00374	Syaj.g_00862
OG0001113	Syae.g_00375	Syaj.g_00861
OG0001114	Syae.g_00376	Syaj.g_00860
OG0001115	Syae.g_00380	Syaj.g_00856
OG0001116	Syae.g_00382	Syaj.g_00854
OG0001117	Syae.g_00383	Syaj.g_00853
OG0001118	Syae.g_00384	Syaj.g_00852
OG0001119	Syae.g_00386	Syaj.g_00850
OG0001120	Syae.g_00390	Syaj.g_00846
OG0001121	Syae.g_00133	Syaj.g_00630
OG0001122	Syae.g_00417	Syaj.g_00817
OG0001123	Syae.g_00424	Syaj.g_00810
OG0001124	Syae.g_00426	Syaj.g_00808
OG0001125	Syae.g_00428	Syaj.g_00806
OG0001126	Syae.g_00807	Syaj.g_00413
OG0001127	Syae.g_00806	Syaj.g_00414
OG0001128	Syae.g_00803	Syaj.g_00417
OG0001129	Syae.g_00801	Syaj.g_00419
OG0001130	Syae.g_00800	Syaj.g_00420
OG0001131	Syae.g_00562	Syaj.g_01070
OG0001132	Syae.g_00242	Syaj.g_01166
OG0001133	Syae.g_00053	Syaj.g_01302
OG0001134	Syae.g_00638	Syaj.g_00645
OG0001135	Syae.g_00636	Syaj.g_00647
OG0001136	Syae.g_00923	Syaj.g_00300
OG0001137	Syae.g_00903	Syaj.g_00318
OG0001138	Syae.g_00654	Syaj.g_00620
OG0001139	Syae.g_00656	Syaj.g_00618
OG0001140	Syae.g_00657	Syaj.g_00617
OG0001141	Syae.g_00658	Syaj.g_00616
OG0001142	Syae.g_00660	Syaj.g_00615
OG0001143	Syae.g_00673	Syaj.g_00602
OG0001144	Syae.g_00684	Syaj.g_00588
OG0001145	Syae.g_00948	Syaj.g_00276
OG0001146	Syae.g_00968	Syaj.g_01518
OG0001147	Syae.g_02536	Syaj.g_01438
OG0001148	Syae.g_02297	Syaj.g_00057
OG0001149	Syae.g_02296	Syaj.g_00056
OG0001150	Syae.g_02295	Syaj.g_00055
OG0001151	Syae.g_02282	Syaj.g_00043
OG0001152	Syae.g_02281	Syaj.g_00040
OG0001153	Syae.g_02613	Syaj.g_01425
OG0001155	Syae.g_01083	Syaj.g_01637
OG0001156	Syae.g_01093	Syaj.g_01640
OG0001157	Syae.g_01094	Syaj.g_01641
OG0001158	Syae.g_01100	Syaj.g_01643
OG0001159	Syae.g_01103	Syaj.g_01644
OG0001160	Syae.g_01142	Syaj.g_01697
OG0001161	Syae.g_01597	Syaj.g_02148
OG0001162	Syae.g_00487	Syaj.g_00979
OG0001163	Syae.g_01150	Syaj.g_01705
OG0001164	Syae.g_01156	Syaj.g_01711
OG0001165	Syae.g_01161	Syaj.g_01716
OG0001166	Syae.g_01186	Syaj.g_01746
OG0001167	Syae.g_01031	Syaj.g_01592
OG0001168	Syae.g_01033	Syaj.g_01594
OG0001169	Syae.g_01035	Syaj.g_01596
OG0001170	Syae.g_01037	Syaj.g_01597
OG0001171	Syae.g_01047	Syaj.g_01607
OG0001172	Syae.g_02036	Syaj.g_02641
OG0001173	Syae.g_02037	Syaj.g_02642
OG0001174	Syae.g_02045	Syaj.g_02650
OG0001175	Syae.g_02046	Syaj.g_02651
OG0001176	Syae.g_02076	Syaj.g_02688
OG0001177	Syae.g_02073	Syaj.g_02685
OG0001178	Syae.g_01168	Syaj.g_01726
OG0001179	Syae.g_02106	Syaj.g_02719
OG0001180	Syae.g_02130	Syaj.g_02744
OG0001181	Syae.g_02134	Syaj.g_02748
OG0001182	Syae.g_02143	Syaj.g_02757
OG0001183	Syae.g_02147	Syaj.g_02762
OG0001184	Syae.g_01862	Syaj.g_02449
OG0001185	Syae.g_01835	Syaj.g_02423
OG0001188	Syae.g_01783	Syaj.g_02336
OG0001189	Syae.g_01767	Syaj.g_02318
OG0001190	Syae.g_01567	Syaj.g_02111
OG0001191	Syae.g_01580	Syaj.g_02128
OG0001192	Syae.g_01587	Syaj.g_02138
OG0001193	Syae.g_01617	Syaj.g_02178
OG0001194	Syae.g_01625	Syaj.g_02180
OG0001195	Syae.g_01626	Syaj.g_02181
OG0001196	Syae.g_01695	Syaj.g_02244
OG0001197	Syae.g_01697	Syaj.g_02246
OG0001198	Syae.g_01709	Syaj.g_02259
OG0001199	Syae.g_01291	Syaj.g_01825
OG0001200	Syae.g_01293	Syaj.g_01827
OG0001201	Syae.g_01364	Syaj.g_01888
OG0001202	Syae.g_01494	Syaj.g_02032
OG0001203	Syae.g_02240	Syaj.g_02877
OG0001204	Syae.g_02022	Syaj.g_02621
OG0001205	Syae.g_00984	Syaj.g_01545
OG0001206	Syae.g_02502	Syaj.g_01484
OG0001207	Syae.g_02300	Syaj.g_00061
OG0001208	Syae.g_02311	Syaj.g_00074
OG0001209	Syae.g_02377	Syaj.g_00147
OG0001210	Syae.g_02387	Syaj.g_00158
OG0001211	Syae.g_02403	Syaj.g_00184
OG0001212	Syae.g_02460	Syaj.g_00246
OG0001214	Syae.g_00076	Syaj.g_01281
OG0001215	Syae.g_00757	Syaj.g_00492
OG0001216	Syae.g_00470	Syaj.g_00958
OG0001218	Syae.g_02605	Syaj.g_01434
OG0001219	Syae.g_00312	Syaj.g_00782
OG0001220	Syae.g_00880	Syaj.g_00345
OG0001221	Syae.g_00559	Syaj.g_01067
OG0001222	Syae.g_00347	Syaj.g_00911
OG0001223	Syae.g_00392	Syaj.g_00844
OG0001224	Syae.g_00797	Syaj.g_00423
OG0001225	Syae.g_00795	Syaj.g_00425
OG0001227	Syae.g_01600	Syaj.g_02152
OG0001228	Syae.g_01004	Syaj.g_01565
OG0001229	Syae.g_00771	Syaj.g_00451
OG0001231	Syae.g_01729	Syaj.g_02279
OG0001232	Syae.g_01197	Syaj.g_01757
OG0001233	Syae.g_01038	Syaj.g_01598
OG0001234	Syae.g_02050	Syaj.g_02655
OG0001235	Syae.g_02066	Syaj.g_02679
OG0001236	Syae.g_01867	Syaj.g_02453
OG0001237	Syae.g_01860	Syaj.g_02447
OG0001239	Syae.g_01288	Syaj.g_01822
OG0001240	Syae.g_01347	Syaj.g_01871
OG0001242	Syae.g_01387	Syaj.g_01913
OG0001243	Syae.g_01395	Syaj.g_01926
OG0001244	Syae.g_01425	Syaj.g_01960
OG0001246	Syae.g_02337	Syaj.g_00100
OG0001247	Syae.g_00482	Syaj.g_00973
OG0001248	Syae.g_00485	Syaj.g_00978
OG0001250	Syae.g_00841	Syaj.g_00375
OG0001251	Syae.g_01632	Syaj.g_02187
OG0001252	Syae.g_00804	Syaj.g_00416
OG0001253	Syae.g_00243	Syaj.g_01165
OG0001254	Syae.g_00637	Syaj.g_00646
OG0001256	Syae.g_01149	Syaj.g_01704
OG0001257	Syae.g_00295	Syaj.g_01342
OG0001258	Syae.g_01159	Syaj.g_01714
OG0001260	Syae.g_01058	Syaj.g_01617
OG0001261	Syae.g_02115	Syaj.g_02728
OG0001262	Syae.g_01769	Syaj.g_02320
OG0001263	Syae.g_01399	Syaj.g_01929
OG0001265	Syae.g_01385	Syaj.g_01911
OG0001266	Syae.g_01498	Syaj.g_02036
OG0001267	Syae.g_01969	Syaj.g_02565
OG0001268	Syae.g_02198	Syaj.g_02811
OG0001270	Syae.g_00997	Syaj.g_01558
OG0001271	Syae.g_02527	Syaj.g_01447
OG0001272	Syae.g_02315	Syaj.g_00078
OG0001273	Syae.g_00069	Syaj.g_01288
OG0001274	Syae.g_01535	Syaj.g_02077
OG0001275	Syae.g_00407	Syaj.g_00827
OG0001276	Syae.g_00423	Syaj.g_00811
OG0001277	Syae.g_01677	Syaj.g_02227
OG0001278	Syae.g_00697	Syaj.g_00575
OG0001279	Syae.g_00007	Syaj.g_01356
OG0001280	Syae.g_00958	Syaj.g_01508
OG0001281	Syae.g_00969	Syaj.g_01519
OG0001282	Syae.g_02298	Syaj.g_00058
OG0001283	Syae.g_01688	Syaj.g_02238
OG0001284	Syae.g_01132	Syaj.g_01688
OG0001285	Syae.g_00237	Syaj.g_01170
OG0001287	Syae.g_01827	Syaj.g_02415
OG0001288	Syae.g_01815	Syaj.g_02394
OG0001289	Syae.g_01330	Syaj.g_01845
OG0001290	Syae.g_01356	Syaj.g_01880
OG0001291	Syae.g_01409	Syaj.g_01939
OG0001292	Syae.g_02017	Syaj.g_02616
OG0001293	Syae.g_01996	Syaj.g_02594
OG0001294	Syae.g_00593	Syaj.g_00722
OG0001295	Syae.g_02389	Syaj.g_00161
OG0001296	Syae.g_02343	Syaj.g_00106
OG0001297	Syae.g_02347	Syaj.g_00110
OG0001298	Syae.g_02439	Syaj.g_00221
OG0001299	Syae.g_00599	Syaj.g_00716
OG0001300	Syae.g_00766	Syaj.g_00479
OG0001301	Syae.g_00780	Syaj.g_00440
OG0001302	Syae.g_00110	Syaj.g_01251
OG0001303	Syae.g_00314	Syaj.g_00784
OG0001304	Syae.g_00436	Syaj.g_00795
OG0001305	Syae.g_00786	Syaj.g_00433
OG0001306	Syae.g_00943	Syaj.g_00285
OG0001307	Syae.g_02059	Syaj.g_02672
OG0001310	Syae.g_01178	Syaj.g_01735
OG0001311	Syae.g_00425	Syaj.g_00809
OG0001312	Syae.g_00326	Syaj.g_00931
OG0001313	Syae.g_02509	Syaj.g_01472
OG0001314	Syae.g_00097	Syaj.g_01258
OG0001315	Syae.g_02145	Syaj.g_02760
OG0001316	Syae.g_01415	Syaj.g_01946
OG0001317	Syae.g_02235	Syaj.g_02857
OG0001319	Syae.g_01980	Syaj.g_02576
OG0001321	Syae.g_00978	Syaj.g_01528
OG0001322	Syae.g_00977	Syaj.g_01527
OG0001323	Syae.g_02355	Syaj.g_00119
OG0001324	Syae.g_00767	Syaj.g_00478
OG0001325	Syae.g_00465	Syaj.g_00953
OG0001326	Syae.g_01641	Syaj.g_02196
OG0001327	Syae.g_00586	Syaj.g_00729
OG0001328	Syae.g_00565	Syaj.g_00764
OG0001330	Syae.g_00950	Syaj.g_01501
OG0001332	Syae.g_01077	Syaj.g_01631
OG0001333	Syae.g_01032	Syaj.g_01593
OG0001334	Syae.g_02156	Syaj.g_02770
OG0001335	Syae.g_02157	Syaj.g_02771
OG0001336	Syae.g_01689	Syaj.g_02239
OG0001337	Syae.g_02153	Syaj.g_02795
OG0001337	Syae.g_02175	Syaj.g_02786
OG0001338	Syae.g_02162	Syaj.g_02767
OG0001338	Syae.g_00689	Syaj.g_00584
OG0001338	Syae.g_02178	Syaj.g_02790
OG0001339	Syae.g_01359	Syaj.g_01883
OG0001340	Syae.g_02176	Syaj.g_02787
OG0001341	Syae.g_00737	Syaj.g_00449
OG0001343	Syae.g_01629	Syaj.g_02184
OG0001344	Syae.g_00916	Syaj.g_00307
OG0001345	Syae.g_00886	Syaj.g_00337
OG0001346	Syae.g_00962	Syaj.g_01512
OG0001347	Syae.g_01907	Syaj.g_02497
OG0001347	Syae.g_01794	Syaj.g_02374
OG0001348	Syae.g_00821	Syaj.g_00393
OG0001349	Syae.g_01245	Syaj.g_01763
OG0001350	Syae.g_02239	Syaj.g_02876
OG0001351	Syae.g_02492	Syaj.g_00272
OG0001352	Syae.g_00666	Syaj.g_00136
OG0001353	Syae.g_00831	Syaj.g_00386
OG0001354	Syae.g_00379	Syaj.g_00857
OG0001355	Syae.g_00120	Syaj.g_01244
OG0001358	Syae.g_00046	Syaj.g_01309
OG0001359	Syae.g_01628	Syaj.g_02183
OG0001360	Syae.g_00883	Syaj.g_00340
OG0001361	Syae.g_00889	Syaj.g_00334
OG0001362	Syae.g_02637	Syaj.g_01396
OG0001363	Syae.g_02635	Syaj.g_01398
OG0001364	Syae.g_01883	Syaj.g_02473
OG0001366	Syae.g_01189	Syaj.g_01749
OG0001368	Syae.g_02023	Syaj.g_02622
OG0001369	Syae.g_01346	Syaj.g_01870
OG0001370	Syae.g_01270	Syaj.g_01171
OG0001370	Syae.g_00109	Syaj.g_01252
OG0001373	Syae.g_01640	Syaj.g_02195
OG0001374	Syae.g_01648	Syaj.g_02203
OG0001375	Syae.g_01630	Syaj.g_02185
OG0001376	Syae.g_01589	Syaj.g_02140
OG0001377	Syae.g_01588	Syaj.g_02139
OG0001378	Syae.g_00998	Syaj.g_01559
OG0001379	Syae.g_00952	Syaj.g_01503
OG0001382	Syae.g_02490	Syaj.g_00685
OG0001383	Syae.g_02246	Syaj.g_02884
OG0001383	Syae.g_02245	Syaj.g_02883, Syaj.g_02882
OG0001385	Syae.g_01637	Syaj.g_02192
OG0001386	Syae.g_01638	Syaj.g_02193
OG0001387	Syae.g_01639	Syaj.g_02194
OG0001388	Syae.g_01642	Syaj.g_02197
OG0001389	Syae.g_01643	Syaj.g_02198
OG0001390	Syae.g_01644	Syaj.g_02199
OG0001391	Syae.g_01645	Syaj.g_02200
OG0001392	Syae.g_01646	Syaj.g_02201
OG0001393	Syae.g_01647	Syaj.g_02202
OG0001394	Syae.g_00553	Syaj.g_01059
OG0001395	Syae.g_00446	Syaj.g_00935
OG0001396	Syae.g_01791	Syaj.g_02372
OG0001396	Syae.g_01908	Syaj.g_02498
OG0001397	Syae.g_02636	Syaj.g_01397
OG0001398	Syae.g_00289	Syaj.g_01116
OG0001400	Syae.g_01423	Syaj.g_00151
OG0001401	Syae.g_00835	Syaj.g_00381
OG0001402	Syae.g_00051	Syaj.g_01304
OG0001404	Syae.g_01283	Syaj.g_01817
OG0001405	Syae.g_02159	Syaj.g_02773
OG0001406	Syae.g_01590	Syaj.g_02141
OG0001407	Syae.g_02368	Syaj.g_00137
OG0001408	Syae.g_00712	Syaj.g_00561
OG0001410	Syae.g_02060	Syaj.g_02673
OG0001412	Syae.g_01906	Syaj.g_02496
OG0001413	Syae.g_00123	Syaj.g_01241
OG0001416	Syae.g_00966	Syaj.g_01516
OG0001417	Syae.g_00378	Syaj.g_00858
OG0001419	Syae.g_02369	Syaj.g_00138
OG0001420	Syae.g_02365	Syaj.g_00131
OG0001421	Syae.g_00241	Syaj.g_01167
OG0001425	Syae.g_01586	Syaj.g_02137
OG0001426	Syae.g_01277	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001427	Syae.g_01075	Syaj.g_00600, Syaj.g_00599
OG0001428	Syae.g_01456	Syaj.g_01993
OG0001430	Syae.g_01560	Syaj.g_02104
OG0001432	Syae.g_00742	Syaj.g_00509
OG0001434	Syae.g_00548	Syaj.g_01054
OG0001435	Syae.g_00579	Syaj.g_00736
OG0001436	Syae.g_01889	Syaj.g_02479
OG0001436	Syae.g_01888	Syaj.g_02478
OG0001438	Syae.g_01954	Syaj.g_02550
OG0001439	Syae.g_01929	Syaj.g_02520
OG0001443	Syae.g_01594	Syaj.g_02145
OG0001444	Syae.g_01342	Syaj.g_01865
OG0001447	Syae.g_01396	Syaj.g_01927
OG0001449	Syae.g_02253	Syaj.g_02625
OG0001452	Syae.g_02009	Syaj.g_02607
OG0001453	Syae.g_00399	Syaj.g_00838
OG0001454	Syae.g_00131	Syaj.g_01231
OG0001456	Syae.g_01650	Syaj.g_02205
OG0001457	Syae.g_01651	Syaj.g_02206
OG0001458	Syae.g_01652	Syaj.g_02207
OG0001459	Syae.g_00621	Syaj.g_00653
OG0001462	Syae.g_01754	Syaj.g_02304
OG0001465	Syae.g_00475	Syaj.g_00968
OG0001470	Syae.g_01006	Syaj.g_01567
OG0001471	Syae.g_01934	Syaj.g_02526
OG0001473	Syae.g_00107	Syaj.g_01255
OG0001474	Syae.g_02199	Syaj.g_02812
OG0001475	Syae.g_01008	Syaj.g_01569
OG0001477	Syae.g_00776	Syaj.g_00444
OG0001478	Syae.g_02512	Syaj.g_01470
OG0001478	Syae.g_02519	Syaj.g_01463, Syaj.g_01462
OG0001479	Syae.g_02196	Syaj.g_02809
OG0001482	Syae.g_00388	Syaj.g_00848
OG0001487	Syae.g_02606	Syaj.g_01433
OG0001488	Syae.g_00898	Syaj.g_00324
OG0001489	Syae.g_02139	Syaj.g_02753
OG0001492	Syae.g_00694	Syaj.g_00578
OG0001493	Syae.g_00702	Syaj.g_00569
OG0001494	Syae.g_01255	Syaj.g_01773
OG0001496	Syae.g_00774	Syaj.g_00446
OG0001497	Syae.g_00775	Syaj.g_00445
OG0001498	Syae.g_02220	Syaj.g_02830
OG0001499	Syae.g_00216	Syaj.g_01211
OG0001502	Syae.g_00874	Syaj.g_00351
OG0001504	Syae.g_00622	Syaj.g_00652
OG0001508	Syae.g_01005	Syaj.g_01566
OG0001509	Syae.g_01796	Syaj.g_02376
OG0001509	Syae.g_01909	Syaj.g_02499
OG0001510	Syae.g_01823	Syaj.g_02410
OG0001511	Syae.g_01372	Syaj.g_01896
OG0001512	Syae.g_02241	Syaj.g_02878
OG0001513	Syae.g_01861	Syaj.g_02448
OG0001514	Syae.g_00773	Syaj.g_00447
OG0001515	Syae.g_00762	Syaj.g_00483
OG0001516	Syae.g_00602	Syaj.g_00713
OG0001517	Syae.g_02193	Syaj.g_02806
OG0001518	Syae.g_01584	Syaj.g_02132
OG0001519	Syae.g_01596	Syaj.g_02147
OG0001520	Syae.g_02425	Syaj.g_00206
OG0001527	Syae.g_02417	Syaj.g_00198
OG0001528	Syae.g_01007	Syaj.g_01568
OG0001529	Syae.g_01760	Syaj.g_02311
OG0001530	Syae.g_01370	Syaj.g_01894
OG0001531	Syae.g_02242	Syaj.g_02879
OG0001532	Syae.g_00655	Syaj.g_00619
OG0001533	Syae.g_02499	Syaj.g_01487
OG0001534	Syae.g_00437	Syaj.g_00794
OG0001535	Syae.g_00421	Syaj.g_00813
OG0001536	Syae.g_00355	Syaj.g_00903
OG0001537	Syae.g_00558	Syaj.g_01066
OG0001538	Syae.g_00516	Syaj.g_01018
OG0001539	Syae.g_00584	Syaj.g_00731
OG0001540	Syae.g_01401	Syaj.g_01931
OG0001541	Syae.g_01465	Syaj.g_02002
OG0001542	Syae.g_01474	Syaj.g_02011
OG0001543	Syae.g_01516	Syaj.g_02057
OG0001544	Syae.g_01595	Syaj.g_02146
OG0001545	Syae.g_01676	Syaj.g_02226
OG0001546	Syae.g_02359	Syaj.g_00124
OG0001547	Syae.g_00293	Syaj.g_01106
OG0001548	Syae.g_00142	Syaj.g_01222
OG0001551	Syae.g_00815	Syaj.g_00395
OG0001554	Syae.g_01565	Syaj.g_02109
OG0001556	Syae.g_00648	Syaj.g_00636
OG0001557	Syae.g_00552	Syaj.g_01058
OG0001558	Syae.g_01732	Syaj.g_02282
OG0001559	Syae.g_01369	Syaj.g_01893
OG0001560	Syae.g_01355	Syaj.g_01879
OG0001561	Syae.g_00427	Syaj.g_00807
OG0001562	Syae.g_00413	Syaj.g_00821
OG0001563	Syae.g_02124	Syaj.g_02737
OG0001564	Syae.g_02485	Syaj.g_00657
OG0001567	Syae.g_00291	Syaj.g_01108
OG0001568	Syae.g_00297	Syaj.g_01104
OG0001570	Syae.g_00278	Syaj.g_01124
OG0001572	Syae.g_00134	Syaj.g_00522
OG0001574	Syae.g_02415	Syaj.g_00196
OG0001575	Syae.g_02420	Syaj.g_00201
OG0001576	Syae.g_02478	Syaj.g_00266
OG0001577	Syae.g_00925	Syaj.g_00298
OG0001579	Syae.g_02165	Syaj.g_02777
OG0001580	Syae.g_01556	Syaj.g_02100
OG0001582	Syae.g_00443	Syaj.g_01215
OG0001585	Syae.g_00440	Syaj.g_01778
OG0001586	Syae.g_01251	Syaj.g_01769
OG0001588	Syae.g_01880	Syaj.g_02467
OG0001589	Syae.g_01040	Syaj.g_01600
OG0001590	Syae.g_00068	Syaj.g_01289
OG0001592	Syae.g_01557	Syaj.g_02101
OG0001594	Syae.g_01574	Syaj.g_02118
OG0001594	Syae.g_02685, Syae.g_02067	Syaj.g_01360
OG0001602	Syae.g_00476	Syaj.g_00969
OG0001614	Syae.g_01837	Syaj.g_02425
OG0001615	Syae.g_00854	Syaj.g_00354
OG0001615	Syae.g_02393	Syaj.g_00166
OG0001616	Syae.g_00642	Syaj.g_00642
OG0001617	Syae.g_00769	Syaj.g_00475
OG0001618	Syae.g_00459	Syaj.g_00947
OG0001619	Syae.g_00344	Syaj.g_00914
OG0001620	Syae.g_02205	Syaj.g_02818
OG0001621	Syae.g_02008	Syaj.g_02606
OG0001622	Syae.g_01687	Syaj.g_02237
OG0001623	Syae.g_02179	Syaj.g_02791
OG0001624	Syae.g_00124	Syaj.g_01239
OG0001624	Syae.g_01601	Syaj.g_02153
OG0001625	Syae.g_02002	Syaj.g_02600
OG0001627	Syae.g_01079	Syaj.g_01633
OG0001634	Syae.g_00596	Syaj.g_00719
OG0001635	Syae.g_01811	Syaj.g_02390
OG0001636	Syae.g_01753	Syaj.g_02303
OG0001637	Syae.g_00477, Syae.g_01051	Syaj.g_01611
OG0001638	Syae.g_01175	Syaj.g_01733
OG0001639	Syae.g_01082	Syaj.g_01636
OG0001640	Syae.g_00809	Syaj.g_00411
OG0001641	Syae.g_00397	Syaj.g_00840
OG0001642	Syae.g_00878	Syaj.g_00347
OG0001643	Syae.g_00079	Syaj.g_01278
OG0001644	Syae.g_00452	Syaj.g_00941
OG0001645	Syae.g_00298, Syae.g_00665	Syaj.g_01809
OG0001646	Syae.g_00248	Syaj.g_01804, Syaj.g_00519
OG0001647	Syae.g_01978	Syaj.g_02574
OG0001652	Syae.g_01730	Syaj.g_02280
OG0001653	Syae.g_01345	Syaj.g_01868
OG0001654	Syae.g_01080	Syaj.g_01634
OG0001655	Syae.g_00125	Syaj.g_01238
OG0001656	Syae.g_02164	Syaj.g_02776
OG0001657	Syae.g_01439	Syaj.g_01976
OG0001658	Syae.g_01566	Syaj.g_02110
OG0001659	Syae.g_00650	Syaj.g_00634
OG0001660	Syae.g_01376	Syaj.g_01902
OG0001660	Syae.g_02215	Syaj.g_01902
OG0001666	Syae.g_00214	Syaj.g_00654
OG0001671	Syae.g_01521	Syaj.g_02062
OG0001672	Syae.g_01318, Syae.g_01299	Syaj.g_01833
OG0001673	Syae.g_02233	Syaj.g_02855
OG0001675	Syae.g_00411	Syaj.g_00823
OG0001676	Syae.g_02167	Syaj.g_02779
OG0001677	Syae.g_02148	Syaj.g_02763
OG0001677	Syae.g_00653	Syaj.g_00624
OG0001678	Syae.g_02035	Syaj.g_02640
OG0001679	Syae.g_02424	Syaj.g_00205
OG0001680	Syae.g_00901	Syaj.g_00320
OG0001681	Syae.g_00860	Syaj.g_01086, Syaj.g_02893
OG0001682	Syae.g_00130	Syaj.g_01232
OG0001682	Syae.g_00461	Syaj.g_00949
OG0001691	Syae.g_00044	Syaj.g_01312
OG0001692	Syae.g_02657	Syaj.g_01374
OG0001693	Syae.g_00792	Syaj.g_00428
OG0001694	Syae.g_01967	Syaj.g_02563
OG0001695	Syae.g_01670	Syaj.g_02223
OG0001700	Syae.g_00290	Syaj.g_01115
OG0001702	Syae.g_01335	Syaj.g_01851, Syaj.g_01857
OG0001703	Syae.g_02301	Syaj.g_00062
OG0001713	Syae.g_00907	Syaj.g_00314
OG0001714	Syae.g_01803	Syaj.g_02382
OG0001714	Syae.g_01257	Syaj.g_01775
OG0001715	Syae.g_00148	Syaj.g_01213
OG0001716	Syae.g_00875	Syaj.g_00350
OG0001717	Syae.g_01451	Syaj.g_01988
OG0001728	Syae.g_01619	Syaj.g_02518, Syaj.g_01164
OG0001729	Syae.g_02247	Syaj.g_02885
OG0001730	Syae.g_02260	Syaj.g_02887
OG0001731	Syae.g_01117	Syaj.g_01663
OG0001732	Syae.g_00678	Syaj.g_00595
OG0001733	Syae.g_00589	Syaj.g_00726
OG0001734	Syae.g_00876	Syaj.g_00349
OG0001735	Syae.g_00611	Syaj.g_00704
OG0001736	Syae.g_01903	Syaj.g_02493
OG0001737	Syae.g_01948	Syaj.g_02544
OG0001738	Syae.g_01915	Syaj.g_02505
OG0001739	Syae.g_01668	Syaj.g_02222
OG0001740	Syae.g_01673	Syaj.g_02224
OG0001747	Syae.g_01422	Syaj.g_01958
OG0001748	Syae.g_01523	Syaj.g_02064
OG0001749	Syae.g_01899	Syaj.g_02489
OG0001750	Syae.g_01343	Syaj.g_01866
OG0001751	Syae.g_02232	Syaj.g_02854
OG0001752	Syae.g_01060	Syaj.g_01621
OG0001753	Syae.g_01054	Syaj.g_01614
OG0001754	Syae.g_01053	Syaj.g_01613
OG0001755	Syae.g_02352	Syaj.g_00115
OG0001756	Syae.g_01593	Syaj.g_02144
OG0001758	Syae.g_00620	Syaj.g_00665
OG0001759	Syae.g_00254, Syae.g_00217	Syaj.g_01196
OG0001760	Syae.g_00223	Syaj.g_02049
OG0001761	Syae.g_00026	Syaj.g_01328
OG0001762	Syae.g_00404	Syaj.g_00833
OG0001763	Syae.g_00391	Syaj.g_00845
OG0001764	Syae.g_00301	Syaj.g_00767
OG0001765	Syae.g_00726	Syaj.g_00030
OG0001765	Syae.g_00725	Syaj.g_00664
OG0001766	Syae.g_01938	Syaj.g_02532
OG0001767	Syae.g_01890	Syaj.g_02480
OG0001768	Syae.g_01482	Syaj.g_02018
OG0001769	Syae.g_00093	Syaj.g_01264
OG0001770	Syae.g_00617	Syaj.g_02409
OG0001771	Syae.g_00183	Syaj.g_00669
OG0001783	Syae.g_01832	Syaj.g_02420
OG0001784	Syae.g_01338	Syaj.g_01859
OG0001785	Syae.g_01052	Syaj.g_01612
OG0001786	Syae.g_01134	Syaj.g_01690
OG0001787	Syae.g_02373	Syaj.g_00143
OG0001788	Syae.g_02376	Syaj.g_00146
OG0001789	Syae.g_00960	Syaj.g_01510
OG0001790	Syae.g_00936	Syaj.g_00292
OG0001791	Syae.g_00906	Syaj.g_00315
OG0001791	Syae.g_00447	Syaj.g_00936
OG0001792	Syae.g_00685	Syaj.g_00587
OG0001794	Syae.g_00434	Syaj.g_00797
OG0001796	Syae.g_00415	Syaj.g_00819
OG0001797	Syae.g_00335	Syaj.g_00922
OG0001798	Syae.g_00054	Syaj.g_01301
OG0001799	Syae.g_00090	Syaj.g_01267
OG0001800	Syae.g_00006	Syaj.g_01357
OG0001801	Syae.g_02679	Syaj.g_00471, Syaj.g_01364
OG0001803	Syae.g_00988	Syaj.g_01549
OG0001804	Syae.g_02221	Syaj.g_02831
OG0001805	Syae.g_02013	Syaj.g_02611
OG0001806	Syae.g_01979	Syaj.g_02575
OG0001807	Syae.g_01887	Syaj.g_02477
OG0001808	Syae.g_01877	Syaj.g_02463
OG0001810	Syae.g_01413	Syaj.g_01944
OG0001811	Syae.g_01472	Syaj.g_02009
OG0001812	Syae.g_01558	Syaj.g_02102
OG0001813	Syae.g_01605	Syaj.g_02164
OG0001814	Syae.g_01698	Syaj.g_02247
OG0001815	Syae.g_01707	Syaj.g_02257
OG0001816	Syae.g_00587	Syaj.g_00728
OG0001817	Syae.g_00162	Syaj.g_01219
OG0001835	Syae.g_00862	Syaj.g_01801
OG0001837	Syae.g_01522	Syaj.g_02063
OG0001838	Syae.g_01720	Syaj.g_02270
OG0001839	Syae.g_01749	Syaj.g_02299
OG0001840	Syae.g_01766	Syaj.g_02317
OG0001841	Syae.g_01773	Syaj.g_02325
OG0001842	Syae.g_01072	Syaj.g_01627
OG0001843	Syae.g_01838	Syaj.g_02426
OG0001844	Syae.g_01839	Syaj.g_02427
OG0001845	Syae.g_01840	Syaj.g_02428
OG0001846	Syae.g_01388	Syaj.g_01914
OG0001847	Syae.g_01386	Syaj.g_01912
OG0001848	Syae.g_01382	Syaj.g_01908
OG0001849	Syae.g_01329	Syaj.g_01844
OG0001850	Syae.g_01320	Syaj.g_01834
