Orthogroup	Syae	Pran
OG0001165	Syae.g_01161	Pran.g_00969
OG0001166	Syae.g_01186	Pran.g_00989
OG0001167	Syae.g_01031	Pran.g_01006
OG0001168	Syae.g_01033	Pran.g_01008
OG0001169	Syae.g_01035	Pran.g_01010
OG0001170	Syae.g_01037	Pran.g_01012
OG0001171	Syae.g_01047	Pran.g_01021
OG0001172	Syae.g_02036	Pran.g_01035
OG0001173	Syae.g_02037	Pran.g_01036
OG0001174	Syae.g_02045	Pran.g_01045
OG0001175	Syae.g_02046	Pran.g_01046
OG0001176	Syae.g_02076	Pran.g_01053
OG0001177	Syae.g_02073	Pran.g_01055
OG0001178	Syae.g_01168	Pran.g_01060
OG0001179	Syae.g_02106	Pran.g_01089
OG0001180	Syae.g_02130	Pran.g_01111
OG0001181	Syae.g_02134	Pran.g_01115
OG0001182	Syae.g_02143	Pran.g_01122
OG0001183	Syae.g_02147	Pran.g_01126
OG0001184	Syae.g_01862	Pran.g_01141
OG0001185	Syae.g_01835	Pran.g_01155
OG0001188	Syae.g_01783	Pran.g_01185
OG0001190	Syae.g_01567	Pran.g_01205
OG0001191	Syae.g_01580	Pran.g_01215
OG0001192	Syae.g_01587	Pran.g_01220
OG0001193	Syae.g_01617	Pran.g_01230
OG0001194	Syae.g_01625	Pran.g_01231
OG0001195	Syae.g_01626	Pran.g_01232
OG0001196	Syae.g_01695	Pran.g_01245
OG0001197	Syae.g_01697	Pran.g_01246
OG0001198	Syae.g_01709	Pran.g_01254
OG0001199	Syae.g_01291	Pran.g_00358
OG0001200	Syae.g_01293	Pran.g_00356
OG0001201	Syae.g_01364	Pran.g_00325
OG0001202	Syae.g_01494	Pran.g_00233
OG0001204	Syae.g_02022	Pran.g_01949
OG0001205	Syae.g_00984	Pran.g_01735
OG0001206	Syae.g_02502	Pran.g_01716
OG0001207	Syae.g_02300	Pran.g_01701
OG0001208	Syae.g_02311	Pran.g_01696
OG0001209	Syae.g_02377	Pran.g_01643
OG0001210	Syae.g_02387	Pran.g_01638
OG0001211	Syae.g_02403	Pran.g_01628
OG0001212	Syae.g_02460	Pran.g_01582
OG0001213	Syae.g_00062	Pran.g_01549
OG0001214	Syae.g_00076	Pran.g_01541
OG0001215	Syae.g_00757	Pran.g_01488
OG0001216	Syae.g_00470	Pran.g_01458
OG0001217	Syae.g_00151	Pran.g_01415
OG0001218	Syae.g_02605	Pran.g_01407
OG0001219	Syae.g_00312	Pran.g_01354
OG0001220	Syae.g_00880	Pran.g_01292
OG0001221	Syae.g_00559	Pran.g_00440
OG0001222	Syae.g_00347	Pran.g_00479
OG0001223	Syae.g_00392	Pran.g_00505
OG0001225	Syae.g_00795	Pran.g_00566
OG0001226	Syae.g_00135	Pran.g_00159
OG0001227	Syae.g_01600	Pran.g_00141
OG0001228	Syae.g_01004	Pran.g_00015
OG0001229	Syae.g_00771	Pran.g_00843
OG0001230	Syae.g_02662	Pran.g_00741
OG0001231	Syae.g_01729	Pran.g_00634
OG0001232	Syae.g_01197	Pran.g_00993
OG0001233	Syae.g_01038	Pran.g_01013
OG0001234	Syae.g_02050	Pran.g_01048
OG0001235	Syae.g_02066	Pran.g_01057
OG0001237	Syae.g_01860	Pran.g_01142
OG0001238	Syae.g_01582	Pran.g_01216
OG0001239	Syae.g_01288	Pran.g_00361
OG0001240	Syae.g_01347	Pran.g_00340
OG0001241	Syae.g_01357	Pran.g_00332
OG0001242	Syae.g_01387	Pran.g_00314
OG0001244	Syae.g_01425	Pran.g_00293
OG0001245	Syae.g_00149	Pran.g_01815
OG0001246	Syae.g_02337	Pran.g_01674
OG0001247	Syae.g_00482	Pran.g_01495
OG0001248	Syae.g_00485	Pran.g_01493
OG0001249	Syae.g_02186	Pran.g_01365
OG0001250	Syae.g_00841	Pran.g_01303
OG0001251	Syae.g_01632	Pran.g_00414
OG0001252	Syae.g_00804	Pran.g_00559
OG0001253	Syae.g_00243	Pran.g_00140
OG0001254	Syae.g_00637	Pran.g_00091
OG0001255	Syae.g_00667	Pran.g_00076
OG0001256	Syae.g_01149	Pran.g_00641
OG0001257	Syae.g_00295	Pran.g_00635
OG0001258	Syae.g_01159	Pran.g_00967
OG0001259	Syae.g_01036	Pran.g_01011
OG0001260	Syae.g_01058	Pran.g_01027
OG0001261	Syae.g_02115	Pran.g_01097
OG0001262	Syae.g_01769	Pran.g_01200
OG0001264	Syae.g_01222	Pran.g_01952
OG0001265	Syae.g_01385	Pran.g_00315
OG0001266	Syae.g_01498	Pran.g_00229
OG0001267	Syae.g_01969	Pran.g_01914
OG0001268	Syae.g_02198	Pran.g_01856
OG0001269	Syae.g_00225	Pran.g_01835
OG0001270	Syae.g_00997	Pran.g_01746
OG0001271	Syae.g_02527	Pran.g_01706
OG0001272	Syae.g_02315	Pran.g_01692
OG0001273	Syae.g_00069	Pran.g_01547
OG0001274	Syae.g_01535	Pran.g_01473
OG0001275	Syae.g_00407	Pran.g_00515
OG0001276	Syae.g_00423	Pran.g_00543
OG0001277	Syae.g_01677	Pran.g_00152
OG0001278	Syae.g_00697	Pran.g_00010
OG0001279	Syae.g_00007	Pran.g_00609
OG0001280	Syae.g_00958	Pran.g_00877
OG0001281	Syae.g_00969	Pran.g_00871
OG0001282	Syae.g_02298	Pran.g_00840
OG0001283	Syae.g_01688	Pran.g_00820
OG0001284	Syae.g_01132	Pran.g_00663
OG0001285	Syae.g_00237	Pran.g_00996
OG0001287	Syae.g_01827	Pran.g_01162
OG0001288	Syae.g_01815	Pran.g_01171
OG0001289	Syae.g_01330	Pran.g_00345
OG0001290	Syae.g_01356	Pran.g_00333
OG0001291	Syae.g_01409	Pran.g_00299
OG0001292	Syae.g_02017	Pran.g_01944
OG0001293	Syae.g_01996	Pran.g_01932
OG0001294	Syae.g_00593	Pran.g_01817
OG0001295	Syae.g_02389	Pran.g_01711
OG0001296	Syae.g_02343	Pran.g_01669
OG0001297	Syae.g_02347	Pran.g_01664
OG0001298	Syae.g_02439	Pran.g_01601
OG0001299	Syae.g_00599	Pran.g_01512
OG0001300	Syae.g_00766	Pran.g_01485
OG0001301	Syae.g_00780	Pran.g_01482
OG0001302	Syae.g_00110	Pran.g_01356
OG0001303	Syae.g_00314	Pran.g_01434
OG0001304	Syae.g_00436	Pran.g_00553
OG0001305	Syae.g_00786	Pran.g_00572
OG0001306	Syae.g_00943	Pran.g_00074
OG0001310	Syae.g_01178	Pran.g_00982
OG0001311	Syae.g_00425	Pran.g_00545
OG0001312	Syae.g_00326	Pran.g_00468
OG0001315	Syae.g_02145	Pran.g_00371
OG0001316	Syae.g_01415	Pran.g_00294
OG0001317	Syae.g_02235	Pran.g_00198
OG0001318	Syae.g_02004	Pran.g_01936
OG0001319	Syae.g_01980	Pran.g_01921
OG0001321	Syae.g_00978	Pran.g_01726
OG0001322	Syae.g_00977	Pran.g_01725
OG0001323	Syae.g_02355	Pran.g_01659
OG0001324	Syae.g_00767	Pran.g_01484
OG0001325	Syae.g_00465	Pran.g_01455
OG0001326	Syae.g_01641	Pran.g_00184
OG0001327	Syae.g_00586	Pran.g_00167
OG0001328	Syae.g_00565	Pran.g_00142
OG0001331	Syae.g_02293	Pran.g_00835
OG0001332	Syae.g_01077	Pran.g_00690
OG0001333	Syae.g_01032	Pran.g_01007
OG0001334	Syae.g_02156	Pran.g_01129
OG0001335	Syae.g_02157	Pran.g_01130
OG0001336	Syae.g_01689	Pran.g_01242
OG0001339	Syae.g_01359	Pran.g_00330
OG0001340	Syae.g_02176	Pran.g_01866
OG0001341	Syae.g_00737	Pran.g_01418
OG0001342	Syae.g_02559	Pran.g_01361
OG0001343	Syae.g_01629	Pran.g_00411
OG0001344	Syae.g_00916	Pran.g_00056
OG0001345	Syae.g_00886	Pran.g_00041
OG0001346	Syae.g_00962	Pran.g_00875
OG0001348	Syae.g_00821	Pran.g_00604
OG0001349	Syae.g_01228, Syae.g_01245	Pran.g_00792
OG0001352	Syae.g_00666	Pran.g_01498
OG0001353	Syae.g_00831	Pran.g_01311
OG0001354	Syae.g_00379	Pran.g_00497
OG0001356	Syae.g_00820	Pran.g_01390
OG0001358	Syae.g_00046	Pran.g_01558
OG0001359	Syae.g_01628	Pran.g_00412
OG0001360	Syae.g_00883	Pran.g_00139
OG0001361	Syae.g_00889	Pran.g_00044
OG0001362	Syae.g_02637	Pran.g_00719
OG0001363	Syae.g_02635	Pran.g_00717
OG0001364	Syae.g_01883	Pran.g_01132
OG0001373	Syae.g_01640	Pran.g_00183
OG0001374	Syae.g_01648	Pran.g_00191
OG0001375	Syae.g_01630	Pran.g_00192
OG0001376	Syae.g_01589	Pran.g_00173
OG0001377	Syae.g_01588	Pran.g_00172
OG0001378	Syae.g_00998	Pran.g_00130
OG0001379	Syae.g_00952	Pran.g_00882
OG0001382	Syae.g_02490	Pran.g_00618
OG0001385	Syae.g_01637	Pran.g_00180
OG0001386	Syae.g_01638	Pran.g_00181
OG0001387	Syae.g_01639	Pran.g_00182
OG0001388	Syae.g_01642	Pran.g_00185
OG0001389	Syae.g_01643	Pran.g_00186
OG0001390	Syae.g_01644	Pran.g_00187
OG0001391	Syae.g_01645	Pran.g_00188
OG0001392	Syae.g_01646	Pran.g_00189
OG0001393	Syae.g_01647	Pran.g_00190
OG0001394	Syae.g_00553	Pran.g_00444
OG0001395	Syae.g_00446	Pran.g_00555
OG0001397	Syae.g_02636	Pran.g_00718
OG0001398	Syae.g_00289	Pran.g_00596
OG0001404	Syae.g_01283	Pran.g_00364
OG0001405	Syae.g_02159	Pran.g_01868
OG0001406	Syae.g_01590	Pran.g_00174
OG0001407	Syae.g_02368	Pran.g_00161
OG0001408	Syae.g_00712	Pran.g_00156
OG0001413	Syae.g_00123	Pran.g_00648
OG0001416	Syae.g_00966	Pran.g_01719
OG0001417	Syae.g_00378	Pran.g_01709
OG0001419	Syae.g_02369	Pran.g_00160
OG0001420	Syae.g_00727, Syae.g_02365	Pran.g_00121
OG0001421	Syae.g_00241	Pran.g_00640
OG0001422	Syae.g_00953	Pran.g_00607
OG0001425	Syae.g_01586	Pran.g_01219
OG0001428	Syae.g_01456	Pran.g_00260
OG0001429	Syae.g_00315	Pran.g_01353
OG0001432	Syae.g_00742	Pran.g_00650
OG0001433	Syae.g_00819	Pran.g_01391
OG0001434	Syae.g_00548	Pran.g_00448
OG0001438	Syae.g_01954	Pran.g_01901
OG0001439	Syae.g_01929	Pran.g_01887
OG0001442	Syae.g_00538	Pran.g_01431
OG0001443	Syae.g_01594	Pran.g_00595
OG0001447	Syae.g_01396	Pran.g_00308
OG0001449	Syae.g_02253	Pran.g_01794
OG0001452	Syae.g_02009	Pran.g_00416
OG0001453	Syae.g_00399	Pran.g_00509
OG0001454	Syae.g_00131	Pran.g_00146
OG0001456	Syae.g_01650	Pran.g_00082
OG0001457	Syae.g_01651	Pran.g_00081
OG0001458	Syae.g_01652	Pran.g_00080
OG0001459	Syae.g_00621	Pran.g_00642, Pran.g_00954
OG0001460	Syae.g_00818	Pran.g_01392
OG0001461	Syae.g_00063	Pran.g_00916
OG0001462	Syae.g_01754	Pran.g_00390
OG0001465	Syae.g_00475	Pran.g_01476
OG0001468	Syae.g_00113	Pran.g_00169
OG0001471	Syae.g_01934	Pran.g_00647
OG0001473	Syae.g_00107	Pran.g_01180
OG0001474	Syae.g_02199	Pran.g_01855
OG0001482	Syae.g_00388	Pran.g_01721
OG0001484	Syae.g_01649	Pran.g_01414
OG0001492	Syae.g_00694	Pran.g_00013
OG0001493	Syae.g_00702	Pran.g_00005
OG0001499	Syae.g_00216	Pran.g_00372
OG0001502	Syae.g_00874	Pran.g_01373
OG0001504	Syae.g_00622	Pran.g_00953
OG0001507	Syae.g_00192	Pran.g_00613
OG0001527	Syae.g_02417	Pran.g_01615
OG0001546	Syae.g_02359	Pran.g_01654
OG0001547	Syae.g_00293	Pran.g_01371
OG0001548	Syae.g_00142	Pran.g_01367
OG0001551	Syae.g_00815	Pran.g_00083
OG0001554	Syae.g_01565	Pran.g_00639
OG0001556	Syae.g_00648	Pran.g_01398
OG0001567	Syae.g_00291	Pran.g_01372
OG0001568	Syae.g_00297	Pran.g_01370
OG0001570	Syae.g_00278	Pran.g_00118
OG0001572	Syae.g_00134	Pran.g_01768
OG0001582	Syae.g_00443	Pran.g_01710
OG0001585	Syae.g_02396, Syae.g_00440	Pran.g_01784
OG0001602	Syae.g_00476	Pran.g_01477
OG0001634	Syae.g_00596	Pran.g_00610
OG0001666	Syae.g_00214	Pran.g_00955
OG0001667	Syae.g_00731	Pran.g_00897
OG0001700	Syae.g_00290	Pran.g_01393
OG0001835	Syae.g_00862	Pran.g_01785
OG0001990	Syae.g_01674	Pran.g_01773
OG0001991	Syae.g_00567	Pran.g_01387
OG0002106	Syae.g_00444	Pran.g_01809
OG0002107	Syae.g_00156	Pran.g_01774
OG0002154	Syae.g_01420	Pran.g_00818
OG0002225	Syae.g_00157	Pran.g_01775
OG0002227	Syae.g_01585	Pran.g_01396
OG0002374	Syae.g_00669	Pran.g_01389
OG0002375	Syae.g_01229	Pran.g_00791
OG0002487	Syae.g_00132	Pran.g_00945
OG0002627	Syae.g_01895	Pran.g_00760
OG0002892	Syae.g_00180	Pran.g_01762
OG0003160	Syae.g_01218	Pran.g_00774
