Orthogroup	Syae	Syak
OG0001157	Syae.g_01094	Syak.g_02476
OG0001158	Syae.g_01100	Syak.g_02475
OG0001159	Syae.g_01103	Syak.g_02474
OG0001160	Syae.g_01142	Syak.g_02437
OG0001161	Syae.g_01597	Syak.g_01906
OG0001162	Syae.g_00487	Syak.g_00959
OG0001163	Syae.g_01150	Syak.g_02429
OG0001164	Syae.g_01156	Syak.g_02423
OG0001165	Syae.g_01161	Syak.g_02418
OG0001166	Syae.g_01186	Syak.g_02394
OG0001167	Syae.g_01031	Syak.g_02366
OG0001168	Syae.g_01033	Syak.g_02364
OG0001169	Syae.g_01035	Syak.g_02362
OG0001170	Syae.g_01037	Syak.g_02360
OG0001171	Syae.g_01047	Syak.g_02349
OG0001172	Syae.g_02036	Syak.g_01388
OG0001173	Syae.g_02037	Syak.g_01387
OG0001174	Syae.g_02045	Syak.g_01379
OG0001175	Syae.g_02046	Syak.g_01378
OG0001176	Syae.g_02076	Syak.g_01354
OG0001177	Syae.g_02073	Syak.g_01356
OG0001178	Syae.g_01168	Syak.g_02411
OG0001179	Syae.g_02106	Syak.g_01324
OG0001181	Syae.g_02134	Syak.g_01296
OG0001182	Syae.g_02143	Syak.g_01287
OG0001183	Syae.g_02147	Syak.g_01282
OG0001184	Syae.g_01862	Syak.g_01571
OG0001185	Syae.g_01835	Syak.g_01643
OG0001188	Syae.g_01783	Syak.g_01714
OG0001189	Syae.g_01767	Syak.g_01736
OG0001190	Syae.g_01567	Syak.g_01942
OG0001191	Syae.g_01580	Syak.g_01928
OG0001192	Syae.g_01587	Syak.g_01921
OG0001193	Syae.g_01617	Syak.g_01888
OG0001194	Syae.g_01625	Syak.g_01882
OG0001195	Syae.g_01626	Syak.g_01881
OG0001196	Syae.g_01695	Syak.g_01811
OG0001197	Syae.g_01697	Syak.g_01809
OG0001198	Syae.g_01709	Syak.g_01798
OG0001199	Syae.g_01291	Syak.g_02249
OG0001200	Syae.g_01293	Syak.g_02247
OG0001201	Syae.g_01364	Syak.g_02191
OG0001202	Syae.g_01494	Syak.g_02061
OG0001203	Syae.g_02240	Syak.g_02307
OG0001204	Syae.g_02022	Syak.g_01404
OG0001205	Syae.g_00984	Syak.g_01181
OG0001206	Syae.g_02502	Syak.g_01148
OG0001207	Syae.g_02300	Syak.g_02566
OG0001208	Syae.g_02311	Syak.g_02576
OG0001209	Syae.g_02377	Syak.g_02643
OG0001210	Syae.g_02387	Syak.g_02654
OG0001211	Syae.g_02403	Syak.g_02669
OG0001212	Syae.g_02460	Syak.g_02728
OG0001213	Syae.g_00062	Syak.g_00025
OG0001214	Syae.g_00076	Syak.g_00037
OG0001215	Syae.g_00757	Syak.g_00697
OG0001216	Syae.g_00470	Syak.g_00805
OG0001217	Syae.g_00151	Syak.g_00138
OG0001218	Syae.g_02605	Syak.g_01093
OG0001219	Syae.g_00312	Syak.g_00551
OG0001220	Syae.g_00880	Syak.g_00580
OG0001221	Syae.g_00559	Syak.g_00390
OG0001222	Syae.g_00347	Syak.g_00517
OG0001223	Syae.g_00392	Syak.g_00472
OG0001224	Syae.g_00797	Syak.g_00739
OG0001226	Syae.g_00135	Syak.g_02239
OG0001227	Syae.g_01600	Syak.g_00963
OG0001228	Syae.g_01004	Syak.g_00619
OG0001229	Syae.g_00771	Syak.g_00711
OG0001230	Syae.g_02662	Syak.g_01030
OG0001231	Syae.g_01729	Syak.g_01777
OG0001232	Syae.g_01197	Syak.g_02385
OG0001233	Syae.g_01038	Syak.g_02359
OG0001234	Syae.g_02050	Syak.g_01374
OG0001235	Syae.g_02066	Syak.g_01362
OG0001236	Syae.g_01867	Syak.g_01568
OG0001237	Syae.g_01860	Syak.g_01573
OG0001238	Syae.g_01582	Syak.g_01926
OG0001239	Syae.g_01288	Syak.g_02252
OG0001240	Syae.g_01347	Syak.g_02206
OG0001241	Syae.g_01357	Syak.g_02197
OG0001242	Syae.g_01387	Syak.g_02168
OG0001243	Syae.g_01395	Syak.g_02160
OG0001244	Syae.g_01425	Syak.g_02132
OG0001245	Syae.g_00149	Syak.g_00248
OG0001246	Syae.g_02337	Syak.g_02604
OG0001247	Syae.g_00482	Syak.g_00618
OG0001248	Syae.g_00485	Syak.g_00147
OG0001249	Syae.g_02186	Syak.g_01251
OG0001250	Syae.g_00841	Syak.g_00602
OG0001251	Syae.g_01632	Syak.g_01875
OG0001252	Syae.g_00804	Syak.g_00754
OG0001253	Syae.g_00243	Syak.g_00250
OG0001254	Syae.g_00637	Syak.g_00272
OG0001255	Syae.g_00667	Syak.g_00066
OG0001256	Syae.g_01149	Syak.g_02430
OG0001258	Syae.g_01159	Syak.g_02420
OG0001259	Syae.g_01036	Syak.g_02361
OG0001260	Syae.g_01058	Syak.g_02332
OG0001261	Syae.g_02115	Syak.g_01315
OG0001262	Syae.g_01769	Syak.g_01734
OG0001263	Syae.g_01399	Syak.g_02157
OG0001265	Syae.g_01385	Syak.g_02170
OG0001266	Syae.g_01498	Syak.g_02057
OG0001267	Syae.g_01969	Syak.g_01459
OG0001268	Syae.g_02198	Syak.g_01240
OG0001269	Syae.g_00225	Syak.g_02323
OG0001270	Syae.g_00997	Syak.g_01194
OG0001271	Syae.g_02527	Syak.g_01121
OG0001272	Syae.g_02315	Syak.g_02580
OG0001273	Syae.g_00069	Syak.g_00030
OG0001274	Syae.g_01535	Syak.g_01988
OG0001275	Syae.g_00407	Syak.g_00633
OG0001276	Syae.g_00423	Syak.g_00649
OG0001277	Syae.g_01677	Syak.g_01829
OG0001278	Syae.g_00697	Syak.g_00671
OG0001279	Syae.g_00007	Syak.g_00105
OG0001280	Syae.g_00958	Syak.g_00933
OG0001281	Syae.g_00969	Syak.g_00944
OG0001282	Syae.g_02298	Syak.g_02564
OG0001283	Syae.g_01688	Syak.g_01818
OG0001284	Syae.g_01132	Syak.g_02446
OG0001285	Syae.g_00237	Syak.g_02381
OG0001287	Syae.g_01827	Syak.g_01652
OG0001288	Syae.g_01815	Syak.g_01686
OG0001289	Syae.g_01330	Syak.g_02222
OG0001290	Syae.g_01356	Syak.g_02198
OG0001291	Syae.g_01409	Syak.g_02147
OG0001292	Syae.g_02017	Syak.g_01410
OG0001293	Syae.g_01996	Syak.g_01432
OG0001294	Syae.g_00593	Syak.g_00355
OG0001295	Syae.g_02389	Syak.g_00740
OG0001296	Syae.g_02343	Syak.g_02610
OG0001297	Syae.g_02347	Syak.g_02614
OG0001298	Syae.g_02439	Syak.g_02703
OG0001299	Syae.g_00599	Syak.g_00349
OG0001300	Syae.g_00766	Syak.g_00706
OG0001301	Syae.g_00780	Syak.g_00721
OG0001302	Syae.g_00110	Syak.g_00068
OG0001303	Syae.g_00314	Syak.g_00548
OG0001304	Syae.g_00436	Syak.g_00664
OG0001305	Syae.g_00786	Syak.g_00728
OG0001306	Syae.g_00943	Syak.g_00915
OG0001307	Syae.g_02059	Syak.g_00344
OG0001311	Syae.g_00425	Syak.g_00651
OG0001312	Syae.g_00326	Syak.g_00537
OG0001313	Syae.g_02511	Syak.g_01140
OG0001314	Syae.g_00097	Syak.g_00124
OG0001315	Syae.g_02145	Syak.g_01284
OG0001316	Syae.g_01415	Syak.g_02140
OG0001317	Syae.g_02235	Syak.g_02302
OG0001318	Syae.g_02004	Syak.g_01424
OG0001319	Syae.g_01980	Syak.g_01448
OG0001321	Syae.g_00978	Syak.g_01172
OG0001322	Syae.g_00977	Syak.g_01171
OG0001323	Syae.g_02355	Syak.g_02623
OG0001324	Syae.g_00767	Syak.g_00707
OG0001325	Syae.g_00465	Syak.g_00800
OG0001326	Syae.g_01641	Syak.g_01154
OG0001327	Syae.g_00586	Syak.g_00362
OG0001328	Syae.g_00565	Syak.g_00383
OG0001330	Syae.g_00950	Syak.g_00925
OG0001331	Syae.g_02293	Syak.g_02559
OG0001332	Syae.g_01077	Syak.g_02485
OG0001333	Syae.g_01032	Syak.g_02365
OG0001334	Syae.g_02156	Syak.g_01274
OG0001335	Syae.g_02157	Syak.g_01273
OG0001336	Syae.g_01689	Syak.g_01817
OG0001337	Syae.g_02175	Syak.g_01262
OG0001338	Syae.g_02162, Syae.g_00689, Syae.g_02178	Syak.g_01258
OG0001340	Syae.g_02176	Syak.g_01261
OG0001343	Syae.g_01629	Syak.g_01877
OG0001344	Syae.g_00916	Syak.g_00893
OG0001345	Syae.g_00886	Syak.g_00856
OG0001346	Syae.g_00962	Syak.g_00937
OG0001347	Syae.g_01907	Syak.g_01885
OG0001347	Syae.g_01237	Syak.g_01622
OG0001348	Syae.g_00821	Syak.g_00774
OG0001350	Syae.g_02239	Syak.g_02306
OG0001351	Syae.g_02492	Syak.g_01164
OG0001352	Syae.g_00666	Syak.g_00764
OG0001353	Syae.g_00831	Syak.g_00612
OG0001354	Syae.g_00379	Syak.g_00485
OG0001355	Syae.g_00120	Syak.g_00144
OG0001356	Syae.g_00820	Syak.g_00773
OG0001358	Syae.g_00046	Syak.g_00007
OG0001359	Syae.g_01628	Syak.g_01878
OG0001360	Syae.g_00883	Syak.g_00854
OG0001361	Syae.g_00889	Syak.g_00859
OG0001364	Syae.g_01883	Syak.g_01552
OG0001366	Syae.g_01189	Syak.g_02391
OG0001368	Syae.g_02023	Syak.g_01403
OG0001369	Syae.g_01346	Syak.g_02207
OG0001373	Syae.g_01640	Syak.g_01871
OG0001374	Syae.g_01648	Syak.g_01863
OG0001375	Syae.g_01630	Syak.g_01876
OG0001376	Syae.g_01589	Syak.g_01916
OG0001377	Syae.g_01588	Syak.g_01917
OG0001378	Syae.g_00998	Syak.g_01196
OG0001379	Syae.g_00952	Syak.g_00927
OG0001382	Syae.g_02490	Syak.g_01169
OG0001385	Syae.g_01637	Syak.g_01874
OG0001386	Syae.g_01638	Syak.g_01873
OG0001387	Syae.g_01639	Syak.g_01872
OG0001388	Syae.g_01642	Syak.g_01869
OG0001389	Syae.g_01643	Syak.g_01868
OG0001390	Syae.g_01644	Syak.g_01867
OG0001391	Syae.g_01645	Syak.g_01866
OG0001392	Syae.g_01646	Syak.g_01865
OG0001393	Syae.g_01647	Syak.g_01864
OG0001394	Syae.g_00553	Syak.g_00399
OG0001395	Syae.g_00446	Syak.g_00789
OG0001396	Syae.g_01908	Syak.g_01884
OG0001398	Syae.g_00289	Syak.g_00571
OG0001401	Syae.g_00835	Syak.g_00608
OG0001402	Syae.g_00051	Syak.g_00012
OG0001405	Syae.g_02159	Syak.g_01271
OG0001406	Syae.g_01590	Syak.g_01915
OG0001408	Syae.g_00712	Syak.g_00087
OG0001410	Syae.g_02060	Syak.g_00343
OG0001412	Syae.g_01240	Syak.g_01621
OG0001413	Syae.g_00123	Syak.g_00103
OG0001416	Syae.g_00966	Syak.g_00941
OG0001417	Syae.g_00378	Syak.g_00486
OG0001420	Syae.g_00727	Syak.g_00997
OG0001420	Syae.g_02365	Syak.g_02635
OG0001422	Syae.g_00953	Syak.g_00928
OG0001425	Syae.g_01586	Syak.g_01922
OG0001429	Syae.g_00315	Syak.g_00547
OG0001430	Syae.g_01560	Syak.g_01949, Syak.g_00314
OG0001432	Syae.g_00742	Syak.g_00095
OG0001433	Syae.g_00819	Syak.g_00771
OG0001434	Syae.g_00548	Syak.g_00404
OG0001435	Syae.g_00579	Syak.g_00369
OG0001436	Syae.g_01889	Syak.g_01546
OG0001436	Syae.g_01888	Syak.g_01547
OG0001438	Syae.g_01954	Syak.g_01475
OG0001439	Syae.g_01929	Syak.g_01506
OG0001442	Syae.g_00538	Syak.g_00415
OG0001443	Syae.g_01594	Syak.g_01909
OG0001444	Syae.g_01342	Syak.g_02212
OG0001447	Syae.g_01396	Syak.g_02159
OG0001449	Syae.g_02253	Syak.g_01401
OG0001452	Syae.g_02009	Syak.g_01419
OG0001453	Syae.g_00399	Syak.g_00465
OG0001454	Syae.g_00131	Syak.g_00249
OG0001456	Syae.g_01650	Syak.g_01855
OG0001457	Syae.g_01651	Syak.g_01854
OG0001458	Syae.g_01652	Syak.g_01853
OG0001460	Syae.g_00818	Syak.g_00770
OG0001461	Syae.g_00063	Syak.g_00276
OG0001462	Syae.g_01754	Syak.g_01750
OG0001465	Syae.g_00475	Syak.g_00775
OG0001470	Syae.g_01006	Syak.g_01592
OG0001471	Syae.g_01934	Syak.g_01501
OG0001473	Syae.g_00107	Syak.g_00102
OG0001474	Syae.g_02199	Syak.g_01239
OG0001475	Syae.g_01008	Syak.g_01594
OG0001476	Syae.g_00908	Syak.g_00882
OG0001477	Syae.g_00776	Syak.g_00718
OG0001478	Syae.g_02512	Syak.g_01139
OG0001478	Syae.g_02519	Syak.g_01131
OG0001479	Syae.g_02196	Syak.g_01242
OG0001482	Syae.g_00388	Syak.g_00476
OG0001488	Syae.g_00898	Syak.g_00872
OG0001489	Syae.g_02139	Syak.g_01291, Syak.g_00278
OG0001492	Syae.g_00694	Syak.g_00668
OG0001493	Syae.g_00702	Syak.g_00676
OG0001495	Syae.g_02072	Syak.g_01357
OG0001496	Syae.g_00774	Syak.g_00715
OG0001497	Syae.g_00775	Syak.g_00717
OG0001498	Syae.g_02220	Syak.g_01214
OG0001502	Syae.g_00874	Syak.g_00586
OG0001504	Syae.g_00622	Syak.g_00310
OG0001508	Syae.g_01005	Syak.g_01591
OG0001509	Syae.g_01909	Syak.g_01706
OG0001510	Syae.g_01823	Syak.g_01662
OG0001511	Syae.g_01372	Syak.g_02183
OG0001512	Syae.g_02241	Syak.g_02308
OG0001513	Syae.g_01861	Syak.g_01572
OG0001514	Syae.g_00773	Syak.g_00714
OG0001515	Syae.g_00762	Syak.g_00701
OG0001516	Syae.g_00602	Syak.g_00346
OG0001517	Syae.g_02193	Syak.g_01245
OG0001518	Syae.g_01584	Syak.g_01924
OG0001519	Syae.g_01596	Syak.g_01907
OG0001520	Syae.g_02425	Syak.g_02689
OG0001527	Syae.g_02417	Syak.g_02682
OG0001528	Syae.g_01007	Syak.g_01593
OG0001529	Syae.g_01760	Syak.g_01743
OG0001530	Syae.g_01370	Syak.g_02185
OG0001531	Syae.g_02242	Syak.g_02309
OG0001532	Syae.g_00655	Syak.g_00838
OG0001533	Syae.g_02499	Syak.g_01155
OG0001534	Syae.g_00437	Syak.g_00665
OG0001535	Syae.g_00421	Syak.g_00646
OG0001536	Syae.g_00355	Syak.g_00508
OG0001537	Syae.g_00558	Syak.g_00392
OG0001538	Syae.g_00516	Syak.g_00439
OG0001539	Syae.g_00584	Syak.g_00364
OG0001540	Syae.g_01401	Syak.g_02155
OG0001541	Syae.g_01465	Syak.g_02089
OG0001542	Syae.g_01474	Syak.g_02080
OG0001543	Syae.g_01516	Syak.g_02007
OG0001544	Syae.g_01595	Syak.g_01908
OG0001545	Syae.g_01676	Syak.g_01830
OG0001546	Syae.g_02359	Syak.g_02627
OG0001547	Syae.g_00293	Syak.g_00564
OG0001549	Syae.g_00882	Syak.g_00577
OG0001551	Syae.g_00815	Syak.g_00689
OG0001554	Syae.g_01565	Syak.g_01945
OG0001556	Syae.g_00648	Syak.g_00845
OG0001557	Syae.g_00552	Syak.g_00400
OG0001558	Syae.g_01732	Syak.g_01774
OG0001559	Syae.g_01369	Syak.g_02186
OG0001560	Syae.g_01355	Syak.g_02199
OG0001561	Syae.g_00427	Syak.g_00653
OG0001562	Syae.g_00413	Syak.g_00639
OG0001563	Syae.g_02124	Syak.g_01306
OG0001564	Syae.g_02485	Syak.g_01860
OG0001567	Syae.g_00291	Syak.g_00565
OG0001568	Syae.g_00297	Syak.g_00562
OG0001570	Syae.g_00278	Syak.g_00574
OG0001572	Syae.g_00134	Syak.g_00097
OG0001574	Syae.g_02415	Syak.g_02680
OG0001576	Syae.g_02478	Syak.g_00955
OG0001577	Syae.g_00925	Syak.g_00903
OG0001578	Syae.g_00625	Syak.g_00229
OG0001579	Syae.g_02165	Syak.g_01267
OG0001580	Syae.g_01556	Syak.g_01953
OG0001582	Syae.g_00443	Syak.g_00231
OG0001588	Syae.g_01880	Syak.g_01554
OG0001589	Syae.g_01040	Syak.g_02356
OG0001590	Syae.g_00068	Syak.g_00029
OG0001592	Syae.g_01557	Syak.g_01952
OG0001594	Syae.g_01574	Syak.g_02033
OG0001594	Syae.g_01546	Syak.g_01004
OG0001602	Syae.g_00476	Syak.g_00776
OG0001614	Syae.g_01837	Syak.g_01641
OG0001615	Syae.g_00854	Syak.g_00589
OG0001615	Syae.g_02393	Syak.g_02660
OG0001616	Syae.g_00642	Syak.g_00851
OG0001617	Syae.g_00769	Syak.g_00710
OG0001618	Syae.g_00459	Syak.g_00793
OG0001619	Syae.g_00344	Syak.g_00520
OG0001620	Syae.g_02205	Syak.g_01233
OG0001621	Syae.g_02008	Syak.g_01420
OG0001622	Syae.g_01687	Syak.g_01820
OG0001623	Syae.g_02179	Syak.g_01257
OG0001624	Syae.g_00124	Syak.g_00226
OG0001624	Syae.g_01601	Syak.g_00077
OG0001625	Syae.g_02002	Syak.g_01426
OG0001634	Syae.g_00596	Syak.g_00352
OG0001635	Syae.g_01811	Syak.g_01690
OG0001636	Syae.g_01753	Syak.g_01751
OG0001637	Syae.g_00477, Syae.g_01051	Syak.g_02340, Syak.g_02337
OG0001638	Syae.g_01175	Syak.g_02404
OG0001639	Syae.g_01082	Syak.g_02481
OG0001640	Syae.g_00809	Syak.g_00759
OG0001641	Syae.g_00397	Syak.g_00467
OG0001642	Syae.g_00878	Syak.g_00581
OG0001643	Syae.g_00079	Syak.g_00040
OG0001644	Syae.g_00452	Syak.g_00783
OG0001645	Syae.g_00665	Syak.g_00575
OG0001646	Syae.g_00170	Syak.g_00140
OG0001647	Syae.g_01978	Syak.g_01450
OG0001652	Syae.g_01730	Syak.g_01776
OG0001653	Syae.g_01345	Syak.g_02209
OG0001654	Syae.g_01080	Syak.g_02483
OG0001655	Syae.g_00125	Syak.g_00131
OG0001656	Syae.g_02164	Syak.g_01268
OG0001657	Syae.g_01439	Syak.g_02117
OG0001658	Syae.g_01566	Syak.g_01943
OG0001659	Syae.g_00650	Syak.g_00842
OG0001660	Syae.g_01376, Syae.g_02215	Syak.g_01223, Syak.g_02179
OG0001666	Syae.g_00214	Syak.g_00212
OG0001671	Syae.g_01521	Syak.g_02002
OG0001672	Syae.g_01318, Syae.g_01299	Syak.g_02241
OG0001673	Syae.g_02233	Syak.g_02299
OG0001674	Syae.g_02672	Syak.g_01017
OG0001674	Syae.g_02673	Syak.g_01016
OG0001675	Syae.g_00411	Syak.g_00637
OG0001676	Syae.g_02167	Syak.g_01264
OG0001677	Syae.g_02148, Syae.g_00653	Syak.g_01281
OG0001678	Syae.g_02035	Syak.g_01389
OG0001679	Syae.g_02424	Syak.g_00549
OG0001680	Syae.g_01180	Syak.g_02400
OG0001681	Syae.g_00860	Syak.g_00984
OG0001682	Syae.g_00461	Syak.g_00287
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603	Syak.g_02027
OG0001692	Syae.g_02657	Syak.g_01035
OG0001693	Syae.g_00792	Syak.g_00735, Syak.g_00733
OG0001694	Syae.g_01967	Syak.g_01461
OG0001695	Syae.g_01670	Syak.g_01836
OG0001700	Syae.g_00290	Syak.g_00320, Syak.g_00570
OG0001702	Syae.g_01335	Syak.g_02217
OG0001703	Syae.g_02301	Syak.g_02567
OG0001712	Syae.g_00150	Syak.g_00225
OG0001713	Syae.g_00907	Syak.g_00881
OG0001714	Syae.g_01803, Syae.g_01257	Syak.g_01615
OG0001715	Syae.g_00148	Syak.g_00122
OG0001716	Syae.g_00875	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001717	Syae.g_01451	Syak.g_02104
OG0001729	Syae.g_02247	Syak.g_02314
OG0001730	Syae.g_02260	Syak.g_02326
OG0001731	Syae.g_01117	Syak.g_02463
OG0001732	Syae.g_00678	Syak.g_00822
OG0001733	Syae.g_00589	Syak.g_00359
OG0001734	Syae.g_00876	Syak.g_00583
OG0001735	Syae.g_00611	Syak.g_00331
OG0001737	Syae.g_01948	Syak.g_01481
OG0001738	Syae.g_01915	Syak.g_01523
OG0001739	Syae.g_01668	Syak.g_01838
OG0001740	Syae.g_01673	Syak.g_01833
OG0001741	Syae.g_00250	Syak.g_00283
OG0001747	Syae.g_01422	Syak.g_02135
OG0001748	Syae.g_01523	Syak.g_02000
OG0001749	Syae.g_01899	Syak.g_01539
OG0001750	Syae.g_01343	Syak.g_02211
OG0001751	Syae.g_02232	Syak.g_02298
OG0001752	Syae.g_01060	Syak.g_02328
OG0001753	Syae.g_01054	Syak.g_00888
OG0001754	Syae.g_01053	Syak.g_02335
OG0001755	Syae.g_02352	Syak.g_02619
OG0001756	Syae.g_01593	Syak.g_01919
OG0001758	Syae.g_00620	Syak.g_00292
OG0001759	Syae.g_00217	Syak.g_00214
OG0001760	Syae.g_00223	Syak.g_02319
OG0001761	Syae.g_00026	Syak.g_02757
OG0001762	Syae.g_00404	Syak.g_00630
OG0001763	Syae.g_00391	Syak.g_00473
OG0001764	Syae.g_00301	Syak.g_00559
OG0001765	Syae.g_00726	Syak.g_00141
OG0001766	Syae.g_01938	Syak.g_01491
OG0001767	Syae.g_01890	Syak.g_01545
OG0001768	Syae.g_01482	Syak.g_02074
OG0001769	Syae.g_00093	Syak.g_00972
OG0001770	Syae.g_00617	Syak.g_00323
OG0001771	Syae.g_00183	Syak.g_00145
OG0001783	Syae.g_01832	Syak.g_01647
OG0001784	Syae.g_01338	Syak.g_02216
OG0001785	Syae.g_01052, Syae.g_00478	Syak.g_02336, Syak.g_02339
OG0001786	Syae.g_01134	Syak.g_02444
OG0001787	Syae.g_02373	Syak.g_02639
OG0001788	Syae.g_02376	Syak.g_02642
OG0001789	Syae.g_00960	Syak.g_00935
OG0001790	Syae.g_00936	Syak.g_00908
OG0001791	Syae.g_00447	Syak.g_00788
OG0001792	Syae.g_00685	Syak.g_00814
OG0001794	Syae.g_00434	Syak.g_00661
OG0001796	Syae.g_00415	Syak.g_00641
OG0001797	Syae.g_00335	Syak.g_00528
OG0001798	Syae.g_00054	Syak.g_00015
OG0001799	Syae.g_00090	Syak.g_00052
OG0001800	Syae.g_00006	Syak.g_00993, Syak.g_00992
OG0001801	Syae.g_02679	Syak.g_01024
OG0001803	Syae.g_00988	Syak.g_01185
OG0001804	Syae.g_02221	Syak.g_01213
OG0001805	Syae.g_02013	Syak.g_01415
OG0001806	Syae.g_01979	Syak.g_01449
OG0001807	Syae.g_01887	Syak.g_01548
OG0001808	Syae.g_01877	Syak.g_01557
OG0001810	Syae.g_01413	Syak.g_02142
OG0001811	Syae.g_01472	Syak.g_02082
OG0001812	Syae.g_01558	Syak.g_01951
OG0001813	Syae.g_01605	Syak.g_01901
OG0001814	Syae.g_01698	Syak.g_01808
OG0001815	Syae.g_01707	Syak.g_01800
OG0001816	Syae.g_00587	Syak.g_00361
OG0001835	Syae.g_00862	Syak.g_00142
OG0001837	Syae.g_01522	Syak.g_02001
OG0001838	Syae.g_01720	Syak.g_01786
OG0001839	Syae.g_01749	Syak.g_01755
OG0001840	Syae.g_01766	Syak.g_01737
OG0001841	Syae.g_01773	Syak.g_01730
OG0001843	Syae.g_01838	Syak.g_01640
OG0001844	Syae.g_01839	Syak.g_01639
OG0001845	Syae.g_01840	Syak.g_01638
OG0001846	Syae.g_01388	Syak.g_02167
OG0001847	Syae.g_01386	Syak.g_02169
OG0001848	Syae.g_01382	Syak.g_02173
OG0001849	Syae.g_01329	Syak.g_02223
OG0001850	Syae.g_01320	Syak.g_02238
OG0001851	Syae.g_01295	Syak.g_02245
OG0001852	Syae.g_01294	Syak.g_02246
OG0001853	Syae.g_01287	Syak.g_02253
OG0001854	Syae.g_02237	Syak.g_02304
OG0001855	Syae.g_02666	Syak.g_01013
OG0001856	Syae.g_01141	Syak.g_02438
OG0001857	Syae.g_01138	Syak.g_02441
OG0001858	Syae.g_01110	Syak.g_02468
OG0001859	Syae.g_02289	Syak.g_02555
OG0001860	Syae.g_02303	Syak.g_02569
OG0001861	Syae.g_02316	Syak.g_02581
OG0001862	Syae.g_02327	Syak.g_02593
OG0001863	Syae.g_02332	Syak.g_02599
OG0001864	Syae.g_02385	Syak.g_02652
OG0001866	Syae.g_02474	Syak.g_02743
OG0001867	Syae.g_00024	Syak.g_02755
OG0001868	Syae.g_00965	Syak.g_00940
OG0001869	Syae.g_00926	Syak.g_00904
OG0001870	Syae.g_00918	Syak.g_00895
OG0001871	Syae.g_00913	Syak.g_00890
OG0001872	Syae.g_00693	Syak.g_00809
OG0001873	Syae.g_00643	Syak.g_00850
OG0001874	Syae.g_00640	Syak.g_00853
OG0001875	Syae.g_00619	Syak.g_00293
OG0001876	Syae.g_00618	Syak.g_00294
OG0001877	Syae.g_00763	Syak.g_00702
OG0001878	Syae.g_00408	Syak.g_00634
OG0001879	Syae.g_00402	Syak.g_00627
OG0001880	Syae.g_00364	Syak.g_00499
OG0001881	Syae.g_00363	Syak.g_00500
OG0001882	Syae.g_00338	Syak.g_00525
OG0001883	Syae.g_00333	Syak.g_00531
OG0001884	Syae.g_00324	Syak.g_00113
OG0001885	Syae.g_00309	Syak.g_00553
OG0001886	Syae.g_00302	Syak.g_00557
OG0001887	Syae.g_00566	Syak.g_00382
OG0001888	Syae.g_00546	Syak.g_00408
OG0001889	Syae.g_00505	Syak.g_00449
OG0001890	Syae.g_00848	Syak.g_00595
OG0001891	Syae.g_00852	Syak.g_00591
OG0001892	Syae.g_00881	Syak.g_00082
OG0001893	Syae.g_00055	Syak.g_00016
OG0001894	Syae.g_00073	Syak.g_00034
OG0001895	Syae.g_02684	Syak.g_00998
OG0001896	Syae.g_01001	Syak.g_01200
OG0001897	Syae.g_02202	Syak.g_01236
OG0001898	Syae.g_02185	Syak.g_01252
OG0001899	Syae.g_02113	Syak.g_01317
OG0001900	Syae.g_01994	Syak.g_01434
OG0001901	Syae.g_01993	Syak.g_01435
OG0001902	Syae.g_01962	Syak.g_01466
OG0001903	Syae.g_01953	Syak.g_01476
OG0001904	Syae.g_01885	Syak.g_01550
OG0001905	Syae.g_01875	Syak.g_01559
OG0001906	Syae.g_01402	Syak.g_02154
OG0001907	Syae.g_01419	Syak.g_02136
OG0001908	Syae.g_01467	Syak.g_02087
OG0001909	Syae.g_01480	Syak.g_02076
OG0001910	Syae.g_01527	Syak.g_01996
OG0001912	Syae.g_01576	Syak.g_01932
OG0001913	Syae.g_01578	Syak.g_01930
OG0001914	Syae.g_00633	Syak.g_00270
OG0001915	Syae.g_01704	Syak.g_01803
OG0001917	Syae.g_00422	Syak.g_00648
OG0001924	Syae.g_00038	Syak.g_02769
OG0001925	Syae.g_00037	Syak.g_02768
OG0001926	Syae.g_00036	Syak.g_02767
OG0001927	Syae.g_00035	Syak.g_02766
OG0001929	Syae.g_01780	Syak.g_01723
OG0001932	Syae.g_01836	Syak.g_01642
OG0001933	Syae.g_01366	Syak.g_02189
OG0001934	Syae.g_01351	Syak.g_02202
OG0001935	Syae.g_01292	Syak.g_02248
OG0001936	Syae.g_00129	Syak.g_00289
OG0001938	Syae.g_02305	Syak.g_02571
OG0001939	Syae.g_00271	Syak.g_00067
OG0001940	Syae.g_02438	Syak.g_02702
OG0001941	Syae.g_00970	Syak.g_00945
OG0001943	Syae.g_00247	Syak.g_00879
OG0001944	Syae.g_00282	Syak.g_00573
OG0001946	Syae.g_00764	Syak.g_00703
OG0001947	Syae.g_00811	Syak.g_01494
OG0001948	Syae.g_00393	Syak.g_00471
OG0001949	Syae.g_00373	Syak.g_00490
OG0001950	Syae.g_00371	Syak.g_00492
OG0001951	Syae.g_00362	Syak.g_00501
OG0001952	Syae.g_00337	Syak.g_00526
OG0001953	Syae.g_00336	Syak.g_00527
OG0001954	Syae.g_00273	Syak.g_00137
OG0001957	Syae.g_00060	Syak.g_00022
OG0001958	Syae.g_00609	Syak.g_00333
