Orthogroup	Syae	Prah
OG0001170	Syae.g_01037	Prah.g_01731
OG0001171	Syae.g_01047	Prah.g_01742
OG0001172	Syae.g_02036	Prah.g_02068
OG0001173	Syae.g_02037	Prah.g_02067
OG0001174	Syae.g_02045	Prah.g_02059
OG0001175	Syae.g_02046	Prah.g_02058
OG0001176	Syae.g_02076	Prah.g_02042
OG0001177	Syae.g_02073	Prah.g_02044
OG0001178	Syae.g_01168	Prah.g_01682
OG0001179	Syae.g_02106	Prah.g_02013
OG0001180	Syae.g_02130	Prah.g_01988
OG0001181	Syae.g_02134	Prah.g_01984
OG0001182	Syae.g_02143	Prah.g_01976
OG0001183	Syae.g_02147	Prah.g_01965
OG0001184	Syae.g_01862	Prah.g_02239
OG0001185	Syae.g_01835	Prah.g_00156
OG0001188	Syae.g_01783	Prah.g_00080
OG0001189	Syae.g_01767	Prah.g_00057
OG0001190	Syae.g_01567	Prah.g_02490
OG0001191	Syae.g_01580	Prah.g_02503
OG0001192	Syae.g_01587	Prah.g_02508
OG0001193	Syae.g_01617	Prah.g_02548
OG0001194	Syae.g_01625	Prah.g_02550
OG0001195	Syae.g_01626	Prah.g_02551
OG0001196	Syae.g_01695	Prah.g_02587
OG0001197	Syae.g_01697	Prah.g_02589
OG0001198	Syae.g_01709	Prah.g_02601
OG0001199	Syae.g_01291	Prah.g_01844
OG0001200	Syae.g_01293	Prah.g_01846
OG0001201	Syae.g_01364	Prah.g_01898
OG0001202	Syae.g_01494	Prah.g_02359
OG0001204	Syae.g_02022	Prah.g_02077
OG0001205	Syae.g_00984	Prah.g_00240
OG0001206	Syae.g_02502	Prah.g_00291
OG0001207	Syae.g_02300	Prah.g_01575
OG0001208	Syae.g_02311	Prah.g_01564
OG0001209	Syae.g_02377	Prah.g_01498
OG0001210	Syae.g_02387	Prah.g_01484
OG0001211	Syae.g_02403	Prah.g_01467
OG0001212	Syae.g_02460	Prah.g_01407
OG0001213	Syae.g_00062	Prah.g_00510
OG0001214	Syae.g_00076	Prah.g_00499
OG0001215	Syae.g_00757	Prah.g_00973
OG0001216	Syae.g_00470	Prah.g_00885
OG0001217	Syae.g_00151	Prah.g_01447
OG0001218	Syae.g_02605	Prah.g_00356
OG0001219	Syae.g_00312	Prah.g_00755
OG0001220	Syae.g_00880	Prah.g_00575
OG0001221	Syae.g_00559	Prah.g_00715
OG0001222	Syae.g_00347	Prah.g_02517
OG0001223	Syae.g_00392	Prah.g_00824
OG0001224	Syae.g_00797	Prah.g_00911
OG0001225	Syae.g_00795	Prah.g_00913
OG0001226	Syae.g_00135	Prah.g_01192
OG0001227	Syae.g_01600	Prah.g_01601
OG0001228	Syae.g_01004	Prah.g_01278
OG0001229	Syae.g_00771	Prah.g_01663
OG0001230	Syae.g_02662	Prah.g_00418
OG0001231	Syae.g_01729	Prah.g_00018
OG0001232	Syae.g_01197	Prah.g_01704
OG0001233	Syae.g_01038	Prah.g_01732
OG0001234	Syae.g_02050	Prah.g_02055
OG0001235	Syae.g_02066	Prah.g_02047
OG0001236	Syae.g_01867	Prah.g_02235
OG0001237	Syae.g_01860	Prah.g_02240
OG0001238	Syae.g_01582	Prah.g_02504
OG0001239	Syae.g_01288	Prah.g_01841
OG0001240	Syae.g_01347	Prah.g_01881
OG0001241	Syae.g_01357	Prah.g_01891
OG0001242	Syae.g_01387	Prah.g_00185
OG0001243	Syae.g_01395	Prah.g_02251
OG0001244	Syae.g_01425	Prah.g_02279
OG0001245	Syae.g_00149	Prah.g_01181
OG0001246	Syae.g_02337	Prah.g_01537
OG0001247	Syae.g_00482	Prah.g_00625
OG0001248	Syae.g_00485	Prah.g_00981
OG0001249	Syae.g_02186	Prah.g_01946
OG0001250	Syae.g_00841	Prah.g_00597
OG0001252	Syae.g_00804	Prah.g_00906
OG0001253	Syae.g_00243	Prah.g_01176
OG0001254	Syae.g_00637	Prah.g_02525
OG0001255	Syae.g_00667	Prah.g_01037
OG0001256	Syae.g_01149	Prah.g_01658
OG0001258	Syae.g_01159	Prah.g_01671
OG0001259	Syae.g_01036	Prah.g_01730
OG0001260	Syae.g_01058	Prah.g_01761
OG0001261	Syae.g_02115	Prah.g_02004
OG0001262	Syae.g_01769	Prah.g_00060
OG0001263	Syae.g_01399	Prah.g_02253
OG0001265	Syae.g_01385	Prah.g_00187
OG0001266	Syae.g_01498	Prah.g_02363
OG0001267	Syae.g_01969	Prah.g_02134
OG0001268	Syae.g_02198	Prah.g_01934
OG0001269	Syae.g_00225	Prah.g_00579
OG0001270	Syae.g_00997	Prah.g_00228
OG0001271	Syae.g_02527	Prah.g_00309
OG0001272	Syae.g_02315	Prah.g_01560
OG0001273	Syae.g_00069	Prah.g_00506
OG0001274	Syae.g_01535	Prah.g_02393
OG0001275	Syae.g_00407	Prah.g_00837
OG0001276	Syae.g_00423	Prah.g_00855
OG0001277	Syae.g_01677	Prah.g_02573
OG0001278	Syae.g_00697	Prah.g_01284
OG0001279	Syae.g_00007	Prah.g_00431
OG0001280	Syae.g_00958	Prah.g_01361
OG0001281	Syae.g_00969	Prah.g_01370
OG0001283	Syae.g_01688	Prah.g_02582
OG0001285	Syae.g_00237	Prah.g_01709
OG0001287	Syae.g_01827	Prah.g_00148
OG0001288	Syae.g_01815	Prah.g_00130
OG0001290	Syae.g_01356	Prah.g_01890
OG0001291	Syae.g_01409	Prah.g_02263
OG0001292	Syae.g_02017	Prah.g_02083
OG0001293	Syae.g_01996	Prah.g_02108
OG0001294	Syae.g_00593	Prah.g_00443
OG0001295	Syae.g_02389	Prah.g_01481
OG0001296	Syae.g_02343	Prah.g_01531
OG0001297	Syae.g_02347	Prah.g_01527
OG0001298	Syae.g_02439	Prah.g_01435
OG0001300	Syae.g_00766	Prah.g_00986
OG0001301	Syae.g_00780	Prah.g_01023
OG0001302	Syae.g_00110	Prah.g_01802
OG0001303	Syae.g_00314	Prah.g_00756
OG0001307	Syae.g_02059	Prah.g_00326
OG0001310	Syae.g_01178	Prah.g_01693
OG0001311	Syae.g_00425	Prah.g_00857
OG0001312	Syae.g_00326	Prah.g_00766
OG0001313	Syae.g_02511	Prah.g_00300
OG0001313	Syae.g_02509	Prah.g_00299
OG0001316	Syae.g_01415	Prah.g_02269
OG0001319	Syae.g_01980	Prah.g_02124
OG0001321	Syae.g_00978	Prah.g_00253
OG0001322	Syae.g_00977	Prah.g_00254
OG0001323	Syae.g_02355	Prah.g_01518
OG0001324	Syae.g_00767	Prah.g_00987
OG0001326	Syae.g_01641	Prah.g_02557
OG0001327	Syae.g_00586	Prah.g_00555
OG0001328	Syae.g_00565	Prah.g_00722
OG0001330	Syae.g_00950	Prah.g_01354
OG0001331	Syae.g_02293	Prah.g_01581
OG0001332	Syae.g_01077	Prah.g_01605
OG0001333	Syae.g_01032	Prah.g_01726
OG0001334	Syae.g_02156	Prah.g_01961
OG0001335	Syae.g_02157	Prah.g_01960
OG0001336	Syae.g_01689	Prah.g_02583
OG0001337	Syae.g_02153, Syae.g_02175	Prah.g_01950
OG0001339	Syae.g_01359	Prah.g_01893
OG0001340	Syae.g_02176	Prah.g_01949
OG0001341	Syae.g_00737	Prah.g_00615
OG0001344	Syae.g_00916	Prah.g_01317
OG0001347	Syae.g_01907	Prah.g_00082
OG0001347	Syae.g_01237	Prah.g_00098
OG0001348	Syae.g_00821	Prah.g_02412
OG0001350	Syae.g_02239	Prah.g_01778
OG0001351	Syae.g_02492	Prah.g_00256
OG0001352	Syae.g_00666	Prah.g_01029
OG0001353	Syae.g_00831	Prah.g_00606
OG0001354	Syae.g_00379	Prah.g_00813
OG0001355	Syae.g_00120	Prah.g_00710
OG0001356	Syae.g_00820	Prah.g_01163
OG0001358	Syae.g_00046	Prah.g_00527
OG0001360	Syae.g_00883	Prah.g_01240
OG0001361	Syae.g_00889	Prah.g_01294
OG0001362	Syae.g_02637	Prah.g_00390
OG0001363	Syae.g_02635	Prah.g_00388
OG0001366	Syae.g_01189	Prah.g_01702
OG0001369	Syae.g_01346	Prah.g_01880
OG0001370	Syae.g_01270, Syae.g_00109	Prah.g_00617
OG0001373	Syae.g_01640	Prah.g_02556
OG0001374	Syae.g_01648	Prah.g_02564
OG0001376	Syae.g_01589	Prah.g_02511
OG0001377	Syae.g_01588	Prah.g_02510
OG0001378	Syae.g_00998	Prah.g_00223
OG0001379	Syae.g_00952	Prah.g_01356
OG0001382	Syae.g_02490	Prah.g_00891
OG0001383	Syae.g_02246	Prah.g_01770
OG0001385	Syae.g_01637	Prah.g_02553
OG0001386	Syae.g_01638	Prah.g_02554
OG0001387	Syae.g_01639	Prah.g_02555
OG0001388	Syae.g_01642	Prah.g_02558
OG0001389	Syae.g_01643	Prah.g_02559
OG0001390	Syae.g_01644	Prah.g_02560
OG0001391	Syae.g_01645	Prah.g_02561
OG0001392	Syae.g_01646	Prah.g_02562
OG0001393	Syae.g_01647	Prah.g_02563
OG0001394	Syae.g_00553	Prah.g_00700
OG0001395	Syae.g_00446	Prah.g_00868
OG0001396	Syae.g_01238	Prah.g_00099
OG0001396	Syae.g_01908	Prah.g_00081
OG0001397	Syae.g_02636	Prah.g_00389
OG0001398	Syae.g_00289	Prah.g_01180
OG0001400	Syae.g_01423	Prah.g_02278
OG0001401	Syae.g_00835	Prah.g_00602
OG0001402	Syae.g_00051	Prah.g_00522
OG0001405	Syae.g_02159	Prah.g_01957
OG0001406	Syae.g_01590	Prah.g_02512
OG0001410	Syae.g_02060	Prah.g_00325
OG0001416	Syae.g_00966	Prah.g_01367
OG0001422	Syae.g_00953	Prah.g_00282
OG0001425	Syae.g_01586	Prah.g_02507
OG0001433	Syae.g_00819	Prah.g_01162
OG0001434	Syae.g_00548	Prah.g_00696
OG0001435	Syae.g_00579	Prah.g_00737
OG0001436	Syae.g_01889	Prah.g_02210
OG0001436	Syae.g_01888	Prah.g_02217
OG0001438	Syae.g_01954	Prah.g_02149
OG0001442	Syae.g_00538	Prah.g_00691
OG0001443	Syae.g_01594	Prah.g_01664
OG0001444	Syae.g_01342	Prah.g_01875
OG0001445	Syae.g_02524	Prah.g_00095
OG0001449	Syae.g_02253	Prah.g_01806
OG0001452	Syae.g_02009	Prah.g_01220
OG0001460	Syae.g_00818	Prah.g_01161
OG0001461	Syae.g_00063	Prah.g_00260
OG0001462	Syae.g_01754	Prah.g_00044
OG0001470	Syae.g_01006	Prah.g_00119
OG0001475	Syae.g_01008	Prah.g_00121
OG0001477	Syae.g_00776	Prah.g_01020
OG0001479	Syae.g_02196	Prah.g_01936
OG0001484	Syae.g_01649	Prah.g_00892
OG0001487	Syae.g_02606	Prah.g_00357
OG0001488	Syae.g_00898	Prah.g_01301
OG0001489	Syae.g_02139	Prah.g_01979
OG0001495	Syae.g_02072	Prah.g_02045
OG0001496	Syae.g_00774	Prah.g_01016
OG0001497	Syae.g_00775	Prah.g_01019
OG0001498	Syae.g_02220	Prah.g_00206
OG0001508	Syae.g_01005	Prah.g_00118
OG0001510	Syae.g_01823	Prah.g_00143
OG0001511	Syae.g_01372	Prah.g_01906
OG0001512	Syae.g_02241	Prah.g_01775
OG0001513	Syae.g_01861	Prah.g_00243
OG0001514	Syae.g_00773	Prah.g_01015
OG0001515	Syae.g_00762	Prah.g_00978
OG0001516	Syae.g_00602	Prah.g_00453
OG0001517	Syae.g_02193	Prah.g_01939
OG0001518	Syae.g_01584	Prah.g_02506
OG0001519	Syae.g_01596	Prah.g_02515
OG0001527	Syae.g_02417	Prah.g_01453
OG0001528	Syae.g_01007	Prah.g_00120
OG0001529	Syae.g_01760	Prah.g_00050
OG0001530	Syae.g_01370	Prah.g_01903
OG0001531	Syae.g_02242	Prah.g_01774
OG0001532	Syae.g_00655	Prah.g_01252
OG0001533	Syae.g_02499	Prah.g_01187
OG0001534	Syae.g_00437	Prah.g_00865
OG0001535	Syae.g_00421	Prah.g_00853
OG0001536	Syae.g_00355	Prah.g_00792
OG0001537	Syae.g_00558	Prah.g_00707
OG0001538	Syae.g_00516	Prah.g_00662
OG0001539	Syae.g_00584	Prah.g_00559
OG0001540	Syae.g_01401	Prah.g_02255
OG0001541	Syae.g_01465	Prah.g_02318
OG0001542	Syae.g_01474	Prah.g_02335
OG0001543	Syae.g_01516	Prah.g_02414
OG0001544	Syae.g_01595	Prah.g_02514
OG0001545	Syae.g_01676	Prah.g_02572
OG0001556	Syae.g_00648	Prah.g_01158, Prah.g_01157
OG0001558	Syae.g_01732	Prah.g_00021
OG0001559	Syae.g_01369	Prah.g_01902
OG0001560	Syae.g_01355	Prah.g_01889
OG0001561	Syae.g_00427	Prah.g_00859
OG0001562	Syae.g_00413	Prah.g_00845
OG0001563	Syae.g_02124	Prah.g_01996
OG0001572	Syae.g_00134	Prah.g_01101
OG0001574	Syae.g_02415	Prah.g_01456
OG0001575	Syae.g_02420	Prah.g_01450
OG0001576	Syae.g_02478	Prah.g_01379
OG0001577	Syae.g_00925	Prah.g_01326
OG0001578	Syae.g_00625	Prah.g_00939, Prah.g_01150
OG0001579	Syae.g_02165	Prah.g_01953
OG0001580	Syae.g_01556	Prah.g_02479
OG0001585	Syae.g_00440	Prah.g_01081
OG0001588	Syae.g_01880	Prah.g_02223
OG0001589	Syae.g_01040	Prah.g_01735
OG0001590	Syae.g_00068	Prah.g_00578
OG0001592	Syae.g_01557	Prah.g_02480
OG0001614	Syae.g_01837	Prah.g_00158
OG0001615	Syae.g_00854, Syae.g_02393	Prah.g_01475
OG0001616	Syae.g_00642	Prah.g_01261
OG0001617	Syae.g_00769	Prah.g_00989
OG0001618	Syae.g_00459	Prah.g_00877
OG0001619	Syae.g_00344	Prah.g_00782
OG0001620	Syae.g_02205	Prah.g_01924
OG0001621	Syae.g_02008	Prah.g_02097
OG0001622	Syae.g_01687	Prah.g_02581
OG0001627	Syae.g_01079	Prah.g_01613
OG0001634	Syae.g_00596	Prah.g_00447
OG0001635	Syae.g_01811	Prah.g_01206
OG0001636	Syae.g_01753	Prah.g_00043
OG0001637	Syae.g_00477, Syae.g_01051	Prah.g_01751
OG0001638	Syae.g_01175	Prah.g_01691
OG0001639	Syae.g_01082	Prah.g_01616
OG0001640	Syae.g_00809	Prah.g_00902
OG0001641	Syae.g_00397	Prah.g_00827
OG0001642	Syae.g_00878	Prah.g_00580
OG0001643	Syae.g_00079	Prah.g_00496
OG0001652	Syae.g_01730	Prah.g_00019
OG0001653	Syae.g_01345	Prah.g_01878
OG0001654	Syae.g_01080	Prah.g_01614
OG0001655	Syae.g_00125	Prah.g_00214, Prah.g_02423
OG0001656	Syae.g_02164	Prah.g_01954
OG0001657	Syae.g_01439	Prah.g_02293
OG0001658	Syae.g_01566	Prah.g_02489
OG0001671	Syae.g_01521	Prah.g_02407
OG0001672	Syae.g_01318, Syae.g_01299	Prah.g_01855, Prah.g_01853
OG0001673	Syae.g_02233	Prah.g_01783
OG0001674	Syae.g_02672	Prah.g_01755
OG0001674	Syae.g_02673	Prah.g_01756
OG0001675	Syae.g_00411	Prah.g_00841, Prah.g_00843
OG0001676	Syae.g_02167	Prah.g_01951
OG0001677	Syae.g_02148, Syae.g_00653	Prah.g_01964
OG0001678	Syae.g_02035	Prah.g_02069
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603	Prah.g_01493, Prah.g_02437
OG0001691	Syae.g_00044	Prah.g_00742
OG0001692	Syae.g_02657	Prah.g_00413
OG0001693	Syae.g_00792	Prah.g_00212
OG0001694	Syae.g_01967	Prah.g_02136
OG0001695	Syae.g_01670	Prah.g_02568
OG0001703	Syae.g_02301	Prah.g_01574
OG0001712	Syae.g_00150	Prah.g_00612
OG0001715	Syae.g_00148	Prah.g_01165
OG0001716	Syae.g_00875	Prah.g_00584
OG0001728	Syae.g_01619	Prah.g_00093
OG0001729	Syae.g_02247	Prah.g_01769
OG0001730	Syae.g_02260	Prah.g_01766
OG0001731	Syae.g_01117	Prah.g_01630
OG0001732	Syae.g_00678	Prah.g_01267
OG0001734	Syae.g_00876	Prah.g_00582
OG0001735	Syae.g_00611	Prah.g_00461
OG0001736	Syae.g_01903	Prah.g_01944
OG0001737	Syae.g_01948	Prah.g_02154
OG0001738	Syae.g_01915	Prah.g_02185
OG0001739	Syae.g_01668	Prah.g_02566
OG0001740	Syae.g_01673	Prah.g_02571
OG0001746	Syae.g_01064	Prah.g_00213
OG0001747	Syae.g_01422	Prah.g_02276
OG0001748	Syae.g_01523	Prah.g_02405
OG0001749	Syae.g_01899	Prah.g_02203
OG0001750	Syae.g_01343	Prah.g_01876
OG0001751	Syae.g_02232	Prah.g_01784
OG0001752	Syae.g_01060	Prah.g_01763
OG0001753	Syae.g_01054	Prah.g_01757
OG0001754	Syae.g_01053	Prah.g_01754
OG0001755	Syae.g_02352	Prah.g_01522
OG0001758	Syae.g_00620	Prah.g_01121
OG0001761	Syae.g_00026	Prah.g_00944
OG0001762	Syae.g_00404	Prah.g_00834
OG0001763	Syae.g_00391	Prah.g_00822, Prah.g_00823
OG0001764	Syae.g_00301	Prah.g_00748
OG0001766	Syae.g_01938	Prah.g_02161
OG0001767	Syae.g_01890	Prah.g_02216
OG0001768	Syae.g_01482	Prah.g_02342
OG0001783	Syae.g_01832	Prah.g_00153
OG0001784	Syae.g_01338	Prah.g_01871
OG0001785	Syae.g_01052	Prah.g_01753
OG0001785	Syae.g_00478	Prah.g_01752
OG0001786	Syae.g_01134	Prah.g_01646
OG0001787	Syae.g_02373	Prah.g_01502
OG0001788	Syae.g_02376	Prah.g_01499
OG0001789	Syae.g_00960	Prah.g_01363
OG0001790	Syae.g_00936	Prah.g_01334
OG0001791	Syae.g_00906, Syae.g_00447	Prah.g_01309
OG0001792	Syae.g_00685	Prah.g_01274
OG0001794	Syae.g_00434	Prah.g_01129
OG0001796	Syae.g_00415	Prah.g_00847
OG0001797	Syae.g_00335	Prah.g_00775
OG0001798	Syae.g_00054	Prah.g_00520
OG0001799	Syae.g_00090	Prah.g_00479
OG0001800	Syae.g_00006	Prah.g_00429
OG0001801	Syae.g_02679	Prah.g_00422
OG0001803	Syae.g_00988	Prah.g_00236
OG0001804	Syae.g_02221	Prah.g_00207
OG0001805	Syae.g_02013	Prah.g_02088
OG0001806	Syae.g_01979	Prah.g_02125
OG0001807	Syae.g_01887	Prah.g_02218
OG0001808	Syae.g_01877	Prah.g_02226
OG0001810	Syae.g_01413	Prah.g_02267
OG0001811	Syae.g_01472	Prah.g_02325
OG0001812	Syae.g_01558	Prah.g_02481
OG0001813	Syae.g_01605	Prah.g_02535
OG0001814	Syae.g_01698	Prah.g_02590
OG0001815	Syae.g_01707	Prah.g_02599
OG0001816	Syae.g_00587	Prah.g_00554
OG0001835	Syae.g_00862	Prah.g_01021
OG0001837	Syae.g_01522	Prah.g_02406
OG0001838	Syae.g_01720	Prah.g_00009
OG0001839	Syae.g_01749	Prah.g_00039
OG0001840	Syae.g_01766	Prah.g_00056
OG0001841	Syae.g_01773	Prah.g_00064
OG0001842	Syae.g_01072	Prah.g_00139
OG0001843	Syae.g_01838	Prah.g_00159
OG0001844	Syae.g_01839	Prah.g_00160
OG0001845	Syae.g_01840	Prah.g_00162
OG0001846	Syae.g_01388	Prah.g_00184
OG0001847	Syae.g_01386	Prah.g_00186
OG0001848	Syae.g_01382	Prah.g_00190
OG0001849	Syae.g_01329	Prah.g_01865
OG0001850	Syae.g_01320	Prah.g_01858
OG0001851	Syae.g_01295	Prah.g_01848
OG0001852	Syae.g_01294	Prah.g_01847
OG0001853	Syae.g_01287	Prah.g_01840
OG0001854	Syae.g_02237	Prah.g_01780
OG0001855	Syae.g_02666	Prah.g_01750
OG0001856	Syae.g_01141	Prah.g_01650
OG0001857	Syae.g_01138	Prah.g_01647
OG0001858	Syae.g_01110	Prah.g_01626
OG0001859	Syae.g_02289	Prah.g_01585
OG0001860	Syae.g_02303	Prah.g_01573
OG0001861	Syae.g_02316	Prah.g_01559
OG0001862	Syae.g_02327	Prah.g_01547
OG0001863	Syae.g_02332	Prah.g_01542
OG0001864	Syae.g_02385	Prah.g_01487
OG0001865	Syae.g_02451	Prah.g_01420
OG0001866	Syae.g_02474	Prah.g_01395
OG0001867	Syae.g_00024	Prah.g_01386
OG0001868	Syae.g_00965	Prah.g_01366
OG0001869	Syae.g_00926	Prah.g_01327
OG0001870	Syae.g_00918	Prah.g_01319
OG0001871	Syae.g_00913	Prah.g_01314
OG0001872	Syae.g_00693	Prah.g_01281
OG0001873	Syae.g_00643	Prah.g_01260
OG0001874	Syae.g_00640	Prah.g_01241
OG0001875	Syae.g_00619	Prah.g_01122
OG0001876	Syae.g_00618	Prah.g_01123
OG0001877	Syae.g_00763	Prah.g_00979
OG0001878	Syae.g_00408	Prah.g_00838
OG0001879	Syae.g_00402	Prah.g_00831
OG0001880	Syae.g_00364	Prah.g_00799
OG0001881	Syae.g_00363	Prah.g_00798
OG0001882	Syae.g_00338	Prah.g_00778
OG0001883	Syae.g_00333	Prah.g_00774
OG0001884	Syae.g_00324	Prah.g_00764
OG0001885	Syae.g_00309	Prah.g_00753
OG0001886	Syae.g_00302	Prah.g_00749
OG0001887	Syae.g_00566	Prah.g_00723
OG0001888	Syae.g_00546	Prah.g_00682
OG0001889	Syae.g_00505	Prah.g_00653
OG0001890	Syae.g_00848	Prah.g_00590
OG0001891	Syae.g_00852	Prah.g_00586
OG0001892	Syae.g_00881	Prah.g_00573
OG0001893	Syae.g_00055	Prah.g_00519
OG0001894	Syae.g_00073	Prah.g_00502
OG0001895	Syae.g_02684	Prah.g_00426
OG0001896	Syae.g_01001	Prah.g_00220
OG0001897	Syae.g_02202	Prah.g_01931
OG0001898	Syae.g_02185	Prah.g_01947
OG0001899	Syae.g_02113	Prah.g_02006
OG0001900	Syae.g_01994	Prah.g_02109
OG0001901	Syae.g_01993	Prah.g_02110
OG0001902	Syae.g_01962	Prah.g_02141
OG0001903	Syae.g_01953	Prah.g_02150
OG0001904	Syae.g_01885	Prah.g_02220
OG0001905	Syae.g_01875	Prah.g_02228
OG0001906	Syae.g_01402	Prah.g_02256
OG0001907	Syae.g_01419	Prah.g_02272
OG0001908	Syae.g_01467	Prah.g_02319
OG0001909	Syae.g_01480	Prah.g_02340
OG0001910	Syae.g_01527	Prah.g_02401
OG0001912	Syae.g_01576	Prah.g_02500
OG0001913	Syae.g_01578	Prah.g_02502
OG0001914	Syae.g_00633	Prah.g_02529, Prah.g_02530
OG0001915	Syae.g_01704	Prah.g_01199
OG0001929	Syae.g_01780	Prah.g_00072
OG0001930	Syae.g_01073	Prah.g_00140
OG0001931	Syae.g_01074	Prah.g_00141
OG0001932	Syae.g_01836	Prah.g_00157
OG0001933	Syae.g_01366	Prah.g_01900
OG0001934	Syae.g_01351	Prah.g_01885
OG0001935	Syae.g_01292	Prah.g_01845
OG0001936	Syae.g_00129	Prah.g_01813
OG0001938	Syae.g_02305	Prah.g_01571
OG0001939	Syae.g_00271	Prah.g_01477
OG0001940	Syae.g_02438	Prah.g_01436
OG0001941	Syae.g_00970	Prah.g_01371
OG0001943	Syae.g_00247	Prah.g_01308
OG0001944	Syae.g_00282	Prah.g_01207
OG0001946	Syae.g_00764	Prah.g_00984
OG0001947	Syae.g_00811	Prah.g_00900
OG0001948	Syae.g_00393	Prah.g_00825
OG0001949	Syae.g_00373	Prah.g_00809
OG0001950	Syae.g_00371	Prah.g_00807
OG0001951	Syae.g_00362	Prah.g_00797
OG0001952	Syae.g_00337	Prah.g_00777
OG0001953	Syae.g_00336	Prah.g_00776
OG0001954	Syae.g_00273	Prah.g_00626
OG0001957	Syae.g_00060	Prah.g_00514
OG0001958	Syae.g_00609	Prah.g_00458
OG0001960	Syae.g_02537	Prah.g_00330, Prah.g_00329
OG0001961	Syae.g_02525	Prah.g_00307
OG0001964	Syae.g_02048	Prah.g_02057
OG0001965	Syae.g_00108	Prah.g_02096
OG0001966	Syae.g_02000	Prah.g_02104
OG0001967	Syae.g_01998	Prah.g_02106
OG0001968	Syae.g_01997	Prah.g_02107
OG0001969	Syae.g_01932	Prah.g_02169
OG0001970	Syae.g_01404	Prah.g_02258
OG0001971	Syae.g_01478	Prah.g_02338
OG0001972	Syae.g_01540	Prah.g_02389
OG0001974	Syae.g_01563	Prah.g_02487
OG0001975	Syae.g_00634	Prah.g_02528
OG0001976	Syae.g_00632	Prah.g_02531
OG0001995	Syae.g_00747	Prah.g_01492
OG0001996	Syae.g_01746	Prah.g_00035
OG0001997	Syae.g_01341	Prah.g_01874
OG0001998	Syae.g_02669	Prah.g_01748
OG0001999	Syae.g_01029	Prah.g_01721
OG0002000	Syae.g_02353	Prah.g_01520
OG0002002	Syae.g_00692	Prah.g_01280
OG0002005	Syae.g_02480	Prah.g_00963
OG0002006	Syae.g_00812	Prah.g_00899
OG0002007	Syae.g_00813	Prah.g_00898
OG0002008	Syae.g_00406	Prah.g_00836
OG0002009	Syae.g_00556	Prah.g_00704
OG0002010	Syae.g_02622	Prah.g_00373
OG0002011	Syae.g_00292	Prah.g_00211
OG0002012	Syae.g_00287	Prah.g_01974
OG0002014	Syae.g_01892, Syae.g_01162	Prah.g_02202
OG0002015	Syae.g_01894	Prah.g_02215
OG0002016	Syae.g_01520	Prah.g_02408
OG0002017	Syae.g_01614	Prah.g_02545
OG0002018	Syae.g_01672	Prah.g_02570
OG0002037	Syae.g_02307	Prah.g_01568
OG0002038	Syae.g_00912	Prah.g_01312
OG0002040	Syae.g_00897	Prah.g_01299
OG0002041	Syae.g_00389	Prah.g_00820
OG0002042	Syae.g_00367	Prah.g_00802
OG0002043	Syae.g_00316	Prah.g_00757
OG0002044	Syae.g_00827	Prah.g_00607
OG0002045	Syae.g_02521	Prah.g_00305
OG0002046	Syae.g_02517	Prah.g_00302
OG0002049	Syae.g_02064	Prah.g_02049
OG0002050	Syae.g_01988	Prah.g_02116
OG0002051	Syae.g_01464	Prah.g_02317
OG0002053	Syae.g_01598	Prah.g_02523
OG0002063	Syae.g_00714	Prah.g_01054
OG0002114	Syae.g_02675, Syae.g_02668	Prah.g_01747
OG0002115	Syae.g_01155	Prah.g_01669
OG0002117	Syae.g_00905	Prah.g_01306
OG0002119	Syae.g_01515	Prah.g_01242
OG0002120	Syae.g_00270	Prah.g_01197
OG0002121	Syae.g_00184	Prah.g_01107
OG0002123	Syae.g_00467	Prah.g_00883
OG0002124	Syae.g_00873	Prah.g_00585
OG0002125	Syae.g_02539	Prah.g_00332
OG0002126	Syae.g_01898	Prah.g_02214, Prah.g_02204
OG0002127	Syae.g_01418	Prah.g_02277
OG0002128	Syae.g_00635	Prah.g_02527
OG0002129	Syae.g_02639	Prah.g_00392
OG0002130	Syae.g_00959	Prah.g_01362
OG0002154	Syae.g_01420	Prah.g_02249
OG0002160	Syae.g_00749	Prah.g_01792
OG0002161	Syae.g_01545, Syae.g_02665	Prah.g_01749
OG0002162	Syae.g_02432	Prah.g_01442
OG0002166	Syae.g_00754	Prah.g_00971
OG0002168	Syae.g_00810	Prah.g_00901
OG0002170	Syae.g_02188	Prah.g_01943
OG0002171	Syae.g_01901	Prah.g_02200
OG0002172	Syae.g_01524	Prah.g_02404
OG0002173	Syae.g_01511	Prah.g_02416
OG0002174	Syae.g_01615	Prah.g_02546
OG0002233	Syae.g_00479	Prah.g_00945
OG0002234	Syae.g_00140	Prah.g_00889
OG0002235	Syae.g_00539	Prah.g_00690
OG0002236	Syae.g_02062	Prah.g_00569
OG0002237	Syae.g_00067	Prah.g_00507
OG0002242	Syae.g_01900	Prah.g_02201
OG0002245	Syae.g_02226	Prah.g_00210
OG0002277	Syae.g_01786	Prah.g_00075
OG0002279	Syae.g_01365	Prah.g_01899
OG0002280	Syae.g_02362	Prah.g_01511
OG0002285	Syae.g_00329	Prah.g_00769
OG0002287	Syae.g_01893	Prah.g_02209
